Orthogroup	Brassica_rapa	Cardamine_glauca
OG0006625	XP_009127621.1, XP_009105377.1, XP_009105051.1	Cg007G2451400
OG0006626	XP_009151671.1, XP_018509742.1	Cg008G2868900, Cg008G2853100
OG0006627	XP_009102275.1	Cg004G1417600
OG0006628	XP_009150732.2, XP_009102247.1	Cg004G1420400
OG0006629	XP_018508513.2, XP_018514953.1	Cg004G1420500
OG0006630	XP_009112574.1, XP_009150708.1	Cg004G1427800
OG0006631	XP_009112599.1, XP_033130990.1	Cg004G1429800
OG0006632	XP_009101316.1	Cg002G0689700
OG0006633	XP_009102155.1, XP_009112604.1	Cg004G1431300
OG0006634	XP_009147390.1, XP_009117743.1	Cg004G1081300
OG0006635	XP_009117532.2, XP_009102152.2, XP_009112617.2	Cg004G1433200
OG0006636	XP_009117531.1, XP_033131695.1, XP_033131693.1, XP_009102154.1	Cg004G1433300
OG0006637	XP_033135397.1, XP_033135889.1	Cg004G1435500
OG0006638	XP_009133447.1, XP_009141927.1	Cg005G1524000
OG0006639	XP_009141904.2, XP_009133434.2, XP_033148412.1	Cg005G1526100
OG0006640	XP_009142402.1, XP_018514315.1	Cg005G1469000
OG0006641	XP_009133426.1, XP_009141878.2, XP_009143230.1	Cg005G1528900
OG0006642	XP_009141875.1, XP_009133422.1	Cg005G1529500
OG0006643	XP_009143245.2, XP_009141873.1	Cg005G1530200
OG0006644	XP_009133405.2, XP_009143258.1	Cg005G1531300
OG0006645	XP_009133387.2, XP_009143280.1	Cg005G1533700
OG0006646	XP_018513684.1, XP_009133381.2	Cg005G1534500
OG0006647	XP_009143302.1, XP_009133372.1	Cg005G1536100
OG0006648	XP_009118424.1	Cg006G2187900
OG0006649	XP_009143367.2, XP_009133281.2, XP_009141755.2	Cg005G1545500
OG0006650	XP_018514662.1, XP_009133264.1	Cg005G1546600
OG0006651	XP_009133259.1, XP_009141743.1, XP_009143383.1	Cg005G1547400
OG0006652	XP_009133248.1	Cg005G1549300
OG0006653	XP_009133246.1, XP_009141733.1	Cg005G1549500
OG0006654	XP_009143405.1, XP_018514202.2	Cg005G1550000
OG0006655	XP_009133236.1, XP_009141728.1	Cg005G1550300
OG0006656	XP_009151858.1, XP_009111621.1	Cg002G0637300
OG0006657	XP_009143423.1, XP_009141723.2, XP_009133231.2	Cg005G1551400
OG0006658	XP_009143433.1, XP_009141714.1	Cg005G1552700
OG0006659	XP_009143439.1, XP_009133219.1	Cg005G1553700
OG0006660	XP_009141671.1, XP_009143483.1	Cg005G1558400
OG0006661	XP_009141658.1, XP_033142443.1, XP_009143495.1	Cg005G1559200
OG0006662	XP_033143614.1, XP_033148457.1	Cg005G1559900
OG0006663	XP_009141615.1, XP_009133102.1, XP_009143547.1	Cg005G1565000
OG0006664	XP_009108555.1, XP_009114597.1	Cg003G0746700
OG0006665	XP_009134315.1, XP_009144514.1, XP_009114554.1	Cg003G0741500, Cg003G0855700
OG0006666	XP_009102711.2	Cg003G0754900
OG0006667	XP_009128649.2, XP_009102712.1	Cg003G0755000
OG0006668	XP_009120908.2, XP_009131726.2	Cg008G2756700
OG0006669	XP_009117424.1	Cg005G1776400
OG0006670	XP_009134008.2	Cg005G1775400
OG0006671	XP_009140289.2, XP_009117387.1	Cg005G1773200, Cg005G1773000
OG0006673	XP_009140320.1	Cg005G1769700
OG0006674	XP_033145395.1, XP_009112546.1	Cg005G1767100
OG0006675	XP_009140469.1, XP_009117276.1	Cg005G1754200
OG0006676	XP_009117029.2, XP_009140727.2	Cg005G1714100
OG0006677	XP_009133952.1	Cg005G1736600
OG0006678	XP_009142234.1	Cg001G0139000
OG0006679	XP_009137464.1, XP_009138293.1	Cg001G0157600
OG0006680	XP_009114737.1	Cg006G1923600
OG0006681	XP_009145158.1	Cg006G1927400
OG0006682	XP_009114780.1, XP_009145166.1	Cg006G1927800
OG0006683	XP_009134158.1, XP_009113537.2	Cg003G0785200
OG0006684	XP_033143784.1, XP_009113581.1	Cg003G0778500
OG0006685	XP_009144977.1, XP_009107297.1	Cg006G1837200
OG0006686	XP_009134233.1, XP_033135128.1	Cg003G0761000
OG0006687	XP_009134234.1, XP_009108185.1	Cg003G0760900
OG0006688	XP_009111705.2, XP_009129927.1, XP_009151140.1	Cg008G2820000
OG0006689	XP_009151180.1, XP_018509654.1	Cg008G2825800
OG0006690	XP_009138049.2, XP_009109247.1	Cg001G0159700
OG0006691	XP_009129870.1, XP_009111750.1	Cg008G2827700
OG0006692	XP_009129868.2, XP_009111752.1	Cg008G2828100
OG0006693	XP_009111941.1, XP_009151213.1	Cg008G2829600
OG0006695	XP_033130585.1	Cg004G1437000
OG0006696	XP_009102048.1, XP_009112650.2, XP_009117500.1	Cg004G1439900
OG0006697	XP_018508824.1, XP_018510258.1	Cg004G1441300
OG0006698	XP_009112921.2, XP_009102032.1	Cg004G1441500
OG0006700	XP_009142436.2, XP_009142615.1	Cg005G1462400
OG0006701	XP_009142430.1, XP_009133788.1, XP_009142623.1	Cg005G1463000
OG0006702	XP_009142429.1, XP_009133785.1, XP_009142625.1	Cg005G1463100
OG0006703	XP_009142650.1, NP_001288851.1	Cg005G1465300
OG0006704	XP_033143719.1	Cg005G1466300
OG0006706	XP_009142387.1, XP_009143200.1	Cg005G1469500
OG0006707	XP_009142366.1, XP_009143175.1	Cg005G1471100
OG0006708	XP_009143161.1, XP_009133743.1	Cg005G1472600
OG0006709	XP_009133738.1, XP_009142354.1	Cg005G1472800
OG0006710	XP_033146076.1	Cg005G1475200
OG0006711	XP_009133718.1, XP_009142324.1, XP_009143104.1	Cg005G1477300
OG0006712	XP_033144708.1, XP_009142315.1	Cg005G1479000
OG0006713	XP_009143085.1, XP_009142309.1	Cg005G1480000
OG0006714	XP_009143083.1, XP_033142586.1, XP_009142308.1	Cg005G1480100
OG0006715	XP_009143064.1, NP_001288854.1	Cg005G1482200
OG0006716	XP_033144396.1, XP_009142255.2, XP_009143016.1	Cg005G1486700
OG0006717	XP_009133648.1, XP_009142238.1	Cg005G1490000
OG0006718	XP_009142970.1, XP_009133630.1	Cg005G1492400
OG0006719	XP_009142956.1, XP_009142220.1, XP_009133624.1	Cg005G1492700
OG0006720	XP_009142950.2, XP_009133622.1	Cg005G1493200
OG0006721	XP_009133620.2, XP_009142209.1	Cg005G1493300
OG0006722	XP_009142190.1, XP_009142927.1, XP_009133597.1	Cg005G1496500
OG0006723	XP_009142914.1	Cg005G1498300
OG0006724	XP_009142091.1	Cg005G1501600
OG0006725	XP_009142070.1, XP_009133538.2	Cg005G1506200
OG0006726	XP_009142833.1	Cg005G1506900
OG0006727	XP_009142051.1, XP_009142816.1	Cg005G1508000
OG0006728	XP_009133497.1, XP_033148418.1, XP_009141995.1	Cg005G1515000
OG0006729	NP_001288839.1, XP_009133493.1	Cg005G1516000
OG0006730	XP_018513652.1, XP_009133480.1, XP_009142738.2	Cg005G1517400
OG0006731	XP_009142736.1, XP_009133478.1	Cg005G1517600
OG0006732	XP_009101450.2, XP_009114306.1, XP_009128931.1	Cg008G2980200
OG0006733	XP_033133552.1, XP_009123198.1	Cg001G0068400
OG0006734	XP_009147396.1, XP_009134634.2	Cg004G1080900
OG0006735	XP_033138683.1, XP_009127089.1	Cg003G0932500
OG0006736	XP_009134660.1, XP_009134663.1, XP_018510351.2	Cg004G1084900
OG0006737	XP_009118453.1, XP_009134703.2	Cg004G1088100
OG0006738	XP_009134714.1, XP_009147314.1	Cg004G1090200
OG0006739	XP_033146781.1	Cg004G1090400
OG0006740	XP_009119053.1, XP_009130332.2	Cg004G1092700
OG0006741	XP_009119226.2, XP_009130363.1	Cg004G1095200
OG0006742	XP_009130374.1, XP_009134736.1	Cg004G1097500
OG0006743	XP_009130383.2, XP_009134740.2	Cg004G1099200
OG0006744	XP_009102084.2, XP_009134743.1	Cg004G1099700
OG0006745	XP_009134762.1, XP_009123996.1	Cg004G1104500
OG0006746	XP_009124074.1, XP_009147253.1	Cg004G1115000
OG0006747	XP_009147250.1, XP_009124078.2	Cg004G1115200
OG0006748	XP_009147230.1, XP_009124020.1	Cg004G1116700
OG0006749	XP_009147226.1, XP_009134830.1	Cg004G1117200
OG0006750	XP_033131514.1, XP_009113807.2, XP_033132613.1	Cg006G2005100
OG0006751	XP_009129623.1	Cg004G1122900
OG0006752	XP_009124944.1, XP_009129624.2	Cg004G1123000
OG0006753	XP_009135975.2, XP_009147130.1, XP_009124652.1	Cg004G1132000
OG0006754	XP_009147123.1, XP_009124613.1, XP_009134934.1	Cg004G1132700
OG0006756	XP_009147086.1, XP_009134961.2	Cg004G1137200
OG0006757	XP_009134962.1	Cg008G2856000, Cg008G2871400
OG0006758	XP_009147082.2	Cg004G1137800
OG0006759	XP_009147078.1, XP_009134965.2	Cg004G1138300
OG0006760	XP_009147068.1, XP_009134973.1	Cg004G1139200
OG0006761	XP_009147053.1	Cg004G1140100
OG0006762	XP_018512056.2, XP_009147036.1	Cg004G1142000
OG0006763	XP_009124144.1, XP_009147027.2	Cg004G1142400
OG0006764	XP_009134993.1, XP_009124140.1	Cg004G1142500
OG0006765	XP_033133401.1, XP_009135088.1	Cg004G1147900
OG0006766	XP_009146963.1, XP_009123532.1	Cg004G1149500
OG0006767	XP_009146945.1, XP_009135067.1	Cg004G1151200
OG0006768	XP_009123494.2, XP_009146951.1	Cg004G1150400
OG0006769	XP_033147552.1, XP_033142209.1	Cg004G1152600
OG0006770	XP_009146876.1, XP_009135031.1	Cg004G1159600
OG0006771	XP_009146724.1, XP_009121136.1	Cg004G1174200
OG0006772	XP_009146795.1, XP_009122540.1	Cg004G1169500
OG0006773	XP_009146782.1, XP_009122438.1	Cg004G1170600
OG0006774	XP_009146781.1	Cg004G1170700
OG0006775	XP_009121141.1, XP_009146731.2	Cg004G1173900
OG0006776	XP_009121284.1, XP_009135175.1	Cg004G1176000
OG0006777	XP_009146697.1, XP_009135176.1	Cg004G1176100
OG0006778	XP_009121266.1, XP_033148390.1	Cg004G1176400
OG0006779	XP_009135179.1, XP_009146688.1	Cg004G1177300, Cg001G0369200
OG0006780	XP_009121203.1, XP_009135180.1	Cg004G1177400
OG0006781	XP_009135214.1, XP_009120881.1, XP_009146635.1	Cg004G1181500
OG0006782	XP_009146610.1	Cg004G1184000
OG0006783	XP_009146601.1, XP_009120415.1	Cg004G1185700
OG0006784	XP_009124669.1	Cg004G1186400
OG0006785	XP_009124687.1, XP_009146571.2	Cg004G1188200
OG0006786	XP_009135270.1, XP_009146560.1	Cg004G1189400
OG0006788	XP_009146466.2, XP_009117581.2, XP_033142297.1	Cg004G1196900
OG0006789	XP_009117496.1, XP_009146458.1	Cg004G1197700
OG0006790	XP_009146432.1, XP_009135345.2	Cg004G1200000
OG0006792	XP_009135364.1, XP_009146403.1	Cg004G1203600
OG0006793	XP_009117117.1, XP_009135366.1	Cg004G1203900
OG0006794	XP_009146365.1, XP_033142300.1, XP_009116867.2	Cg004G1206800
OG0006795	XP_009135389.1, XP_009146341.1	Cg004G1207900
OG0006796	XP_033148717.1, XP_033148718.1, XP_033128170.1	Cg004G1209400
OG0006797	XP_009116572.1, XP_009135412.1	Cg004G1210900
OG0006798	XP_009146279.2, XP_009116457.1, XP_009135430.1	Cg004G1215100
OG0006799	XP_009135439.1, XP_033148715.1	Cg004G1217400
OG0006800	XP_033148728.1, XP_009115479.1	Cg004G1219000
OG0006801	XP_009135459.1, XP_009146193.1	Cg004G1222900
OG0006802	XP_009135464.1, XP_009115193.1	Cg004G1223200
OG0006803	XP_009114846.1, XP_009146160.1	Cg004G1226400
OG0006804	XP_009114819.1, XP_009146157.1	Cg004G1226900
OG0006805	XP_009118659.3, XP_009119326.1	Cg006G2224900
OG0006806	XP_009114331.1, XP_009146040.1	Cg004G1235700
OG0006807	XP_009114441.1, XP_009146032.1	Cg004G1237000
OG0006808	XP_009114030.1	Cg004G1239500, Cg001G0031700
OG0006809	XP_009135533.1, XP_009146007.1	Cg004G1240500
OG0006810	XP_018512381.1	Cg005G1677200, Cg008G2885600
OG0006811	XP_009145999.1, XP_009113925.1, XP_009135537.1	Cg004G1241200
OG0006812	XP_009145998.1, XP_009113905.2	Cg004G1241300
OG0006813	XP_009145979.2, XP_009113773.2	Cg004G1242800
OG0006814	XP_009113665.1, XP_009145964.1	Cg004G1244000
OG0006815	XP_009145929.1, XP_009113484.1	Cg004G1247100
OG0006816	XP_009145920.1, XP_009113425.2	Cg004G1247700
OG0006817	XP_009135577.1, XP_009112744.2, XP_009145897.2	Cg004G1249900
OG0006818	XP_009112712.2	Cg004G1250600
OG0006819	XP_009112490.1, XP_033148592.1	Cg004G1253500
OG0006820	XP_009145848.1, XP_009135602.2	Cg004G1254700
OG0006821	XP_009110314.1, XP_009149366.1	Cg006G2076600
OG0006822	XP_009145697.1, XP_009111322.1	Cg004G1266300
OG0006823	XP_009135663.1, XP_009145692.1	Cg004G1266700
OG0006824	XP_009111145.2, XP_009145641.1	Cg004G1270600
OG0006825	XP_009135695.1	Cg004G1272600
OG0006826	XP_009135697.1, XP_009145613.1, XP_009110362.1	Cg004G1272900
OG0006827	XP_009110350.1, XP_009135699.1	Cg004G1273000
OG0006828	XP_009145581.1, XP_033131748.1	Cg004G1275700
OG0006829	XP_033142090.1, XP_033142900.1, XP_009145530.1	Cg004G1276600
OG0006830	XP_009109876.1, XP_009145520.1	Cg004G1278100
OG0006831	XP_009109747.1, XP_009145507.1	Cg004G1279300
OG0006832	XP_009110798.1, XP_009148290.2	Cg006G2165100
OG0006833	XP_009139789.1, XP_009125074.1	Cg001G0351500
OG0006834	XP_018513717.2, XP_009139723.1, XP_033146342.1, XP_033146169.1	Cg001G0333500
OG0006835	XP_009151583.1, XP_009111816.1	Cg009G2989900, Cg008G2888700
OG0006836	XP_033136576.1, XP_009151578.2	Cg009G2989000, Cg008G2888200
OG0006837	XP_009102585.1, XP_009106355.1	Cg004G1306800
OG0006838	XP_033132184.1, XP_009145262.2	Cg004G1294600
OG0006839	XP_009108895.1	Cg004G1290900
OG0006840	XP_009145473.2, XP_009109446.1	Cg004G1283500
OG0006841	XP_009109013.1, XP_033143332.1, XP_009128201.1	Cg001G0102800
OG0006842	XP_033142260.1, XP_009128255.1	Cg001G0103100
OG0006843	XP_009105142.1, XP_009127380.1	Cg007G2388500
OG0006844	XP_009105140.1, XP_009127376.1	Cg007G2381200
OG0006845	XP_018512579.2, XP_009120947.1	Cg008G2751300
OG0006846	XP_009131684.1, XP_009120950.1	Cg008G2750900
OG0006847	XP_009126253.1, XP_009120971.1, XP_018511255.1	Cg008G2748500
OG0006848	XP_009131648.1, XP_009126247.1, XP_009120991.2	Cg008G2746900
OG0006849	XP_009129779.2	Cg008G2841900
OG0006851	XP_009151640.1, XP_018510474.1, XP_009129722.1	Cg008G2875700
OG0006852	XP_009136683.1, XP_009139447.1	Cg002G0503400
OG0006853	XP_009136667.3, XP_009115936.1	Cg002G0505500
OG0006854	XP_009115921.1, XP_009139476.1	Cg002G0506400
OG0006855	XP_033137054.1	Cg002G0507400
OG0006856	XP_009139489.1, XP_009115912.1	Cg002G0507700
OG0006857	XP_009136650.1, XP_009115909.2	Cg002G0507900
OG0006858	XP_009115833.1, XP_009148992.2	Cg002G0514100
OG0006859	XP_009115819.1, XP_009136615.1, XP_009149060.1	Cg002G0514600
OG0006860	XP_009115808.1	Cg002G0515700
OG0006861	XP_009136607.1, XP_009115804.2, XP_009149195.1	Cg002G0515900
OG0006862	XP_009119719.1, XP_009133761.1	Cg006G2251100
OG0006863	XP_009119717.1	Cg006G2251000
OG0006864	XP_009118812.1	Cg006G2249200
OG0006865	XP_009119676.1, XP_009118795.1	Cg006G2245800
OG0006866	XP_009118783.1, XP_009119651.1	Cg006G2243400
OG0006867	XP_009118769.2, XP_009111199.1, XP_009119634.1	Cg006G2241800
OG0006868	XP_009119598.3, XP_009111178.1	Cg006G2237000
OG0006869	XP_018509127.2, XP_009118739.2	Cg006G2236500
OG0006870	XP_009119579.1, XP_009111170.1, XP_009118718.1	Cg006G2235600
OG0006871	XP_009118687.1, XP_009119356.1, XP_009111139.1	Cg006G2228800
OG0006872	XP_009111226.3, XP_009119320.1	Cg006G2224200
OG0006873	XP_009136277.1, XP_033131786.1	Cg004G1392500
OG0006874	XP_009118633.2, XP_033138335.1	Cg006G2220800
OG0006875	XP_009111090.1, XP_009118625.1	Cg006G2220000
OG0006876	XP_009119257.1	Cg006G2218900
OG0006877	XP_033136887.1, XP_009150319.1	Cg002G0579400
OG0006878	XP_009111071.1, XP_009147941.1	Cg006G2216900
OG0006879	XP_009119209.1, XP_009111064.1	Cg006G2215200
OG0006880	XP_009119172.1	Cg006G2213500
OG0006881	XP_009118579.1	Cg006G2209300
OG0006882	XP_009118557.1, XP_009119090.1	Cg006G2204100
OG0006883	XP_033132331.1, XP_009119088.1	Cg006G2203900
OG0006884	XP_009118535.2, XP_009119057.2	Cg006G2200300
OG0006885	XP_009119048.2, XP_009110979.1	Cg006G2199500
OG0006886	XP_009119027.1, XP_009118476.1	Cg006G2197200
OG0006887	XP_009119009.1, XP_009110969.2	Cg006G2195800
OG0006888	XP_033132340.1, XP_009118467.1, XP_033138399.1	Cg006G2195500
OG0006889	XP_009109248.1, XP_009138021.1	Cg001G0160200
OG0006890	XP_033128425.1, XP_009148224.2	Cg006G2183500
OG0006892	XP_033129904.1, XP_009118382.2	Cg006G2180900
OG0006893	XP_009118378.1, XP_009148096.1	Cg006G2180100
OG0006894	XP_009148105.1, XP_009110890.1	Cg006G2178900
OG0006895	XP_033132226.1, XP_009110874.2, XP_009148133.1	Cg006G2175800
OG0006896	XP_033133677.1, XP_033136771.1, XP_009148147.1	Cg006G2174800
OG0006897	XP_009118331.1	Cg006G2174200
OG0006898	XP_009148169.1, XP_009110852.2	Cg006G2172800
OG0006899	XP_033133464.1, XP_033130079.1	Cg006G2171100
OG0006900	XP_009148276.1, XP_033133423.1	Cg006G2166400
OG0006901	XP_009148315.1, XP_009118285.1	Cg006G2163600
OG0006902	XP_009148336.1, XP_009118266.1	Cg006G2161900
OG0006903	XP_009148369.1	Cg007G2312100
OG0006904	XP_033132794.1, XP_009148380.1	Cg006G2158700
OG0006905	XP_009118210.1, XP_009148416.1	Cg006G2155400
OG0006906	XP_009144402.2, XP_009148438.1	Cg006G2153000
OG0006907	XP_009148446.1	Cg006G2151500
OG0006908	XP_009110740.2, XP_018509649.1	Cg006G2151200
OG0006909	XP_009148450.1	Cg006G2151000
OG0006910	XP_009148457.1, XP_009118196.1	Cg006G2150500
OG0006911	XP_009133046.1, XP_009110726.1	Cg006G2150200
OG0006912	XP_033133761.1, XP_009118184.2	Cg006G2147100
OG0006913	XP_009110709.1, XP_033136606.1, XP_009148493.1	Cg006G2146600
OG0006914	XP_018509496.1, XP_009148510.1	Cg006G2145400
OG0006915	XP_009118177.1	Cg006G2145200
OG0006916	XP_009118113.1, XP_009110669.1	Cg006G2141600
OG0006917	XP_009110661.2, XP_033128160.1, XP_018509748.1	Cg006G2140600
OG0006918	XP_018510663.1, XP_009148594.1	Cg006G2139400
OG0006919	XP_009111502.1	Cg003G0700300
OG0006920	XP_009110631.1	Cg006G2137600
OG0006921	XP_009118041.1, XP_009110609.1	Cg006G2133900
OG0006922	XP_009118035.1, XP_009148550.2	Cg006G2133300
OG0006923	XP_009123953.2, XP_009117978.2	Cg006G2126900
OG0006924	XP_009110572.1, XP_009117958.1	Cg006G2125500
OG0006925	XP_033133747.1, XP_009117956.1, XP_009148672.2	Cg006G2125200
OG0006926	XP_033133768.1, XP_009117949.1, XP_009148678.1	Cg006G2124600
OG0006927	XP_009117905.1, XP_009148734.1	Cg006G2120100
OG0006929	XP_009148868.1	Cg006G2115300
OG0006930	XP_009110515.1, XP_009148869.1	Cg006G2115200
OG0006931	XP_033128878.1, XP_009117848.1	Cg006G2112400
OG0006932	XP_033129075.1, XP_009110501.2	Cg006G2111400
OG0006933	XP_009117835.1, XP_009110488.2, XP_009148925.1	Cg006G2109800
OG0006934	XP_033132724.1, XP_009148935.1	Cg006G2109100
OG0006935	XP_009110473.2, XP_009148973.2, XP_033134666.1	Cg006G2106100
OG0006936	XP_009149012.1, XP_009117802.1, XP_009110471.1	Cg006G2105600
OG0006937	XP_009149039.1	Cg006G2103800
OG0006938	XP_009117776.1, XP_009110458.1	Cg006G2102500
OG0006939	XP_009129384.1, XP_009111588.1	Cg002G0631300
OG0006940	XP_009149120.1, XP_033136147.1	Cg006G2096100
OG0006941	XP_009110435.1, XP_009149126.1	Cg006G2095600
OG0006943	XP_033129817.1, XP_009110414.1	Cg006G2091200
OG0006944	XP_009110398.1, XP_009149214.1	Cg006G2088600
OG0006945	XP_009110396.1	Cg006G2088000
OG0006946	XP_009127587.1	Cg006G2086900
OG0006947	XP_009149234.1, XP_009117641.1	Cg008G2881600, Cg006G2086700
OG0006948	XP_009110383.1, XP_009149237.2	Cg006G2086500
OG0006949	XP_009110374.1, XP_009117637.1	Cg006G2085600
OG0006950	XP_009110347.2, XP_009149277.1	Cg005G1499300, Cg006G2082400
OG0006951	XP_009149289.1, XP_033132670.1	Cg006G2080900
OG0006952	XP_009110336.2, XP_009149338.1	Cg006G2079500
OG0006953	XP_009117579.2, XP_009110311.1, XP_033128967.1	Cg006G2076200
OG0006954	XP_009149398.1, XP_009110292.2	Cg006G2073400
OG0006955	XP_009149439.1, XP_009103382.1	Cg006G2070500
OG0006958	XP_009110221.1, XP_009149539.1, XP_009103334.1	Cg006G2060500
OG0006959	XP_009103326.1, XP_009149561.1, XP_033132216.1	Cg006G2058400
OG0006960	XP_033129834.1, XP_033132214.1, XP_009103319.1	Cg006G2057500
OG0006961	XP_033131024.1, XP_009110199.2, XP_009107493.1	Cg006G2056200
OG0006962	XP_009110187.1, XP_009149658.1	Cg006G2052700
OG0006963	XP_009149663.1	Cg006G2052000
OG0006964	XP_009103283.1, XP_033133866.1, XP_009149704.1	Cg006G2048300
OG0006965	XP_009110166.1, XP_009149705.1	Cg006G2047900
OG0006966	XP_033130863.1, XP_009110164.1, XP_009115658.1	Cg006G2047600
OG0006967	XP_033133630.1, XP_009145377.1	Cg006G2046000
OG0006968	XP_009101620.2	Cg004G1438000
OG0006969	XP_009135466.2, XP_009146189.1, XP_009115140.2	Cg001G0265400
OG0006970	XP_009104894.1, XP_009105836.1	Cg007G2486800
OG0006971	XP_009105798.1	Cg007G2483400
OG0006972	XP_033130196.1, XP_009127840.1	Cg007G2480400
OG0006973	XP_033140080.1, XP_009105675.1	Cg007G2470100
OG0006974	XP_009137417.1, XP_009137708.2, XP_009109309.1	Cg001G0162900
OG0006975	XP_018513242.2, XP_033144160.1	Cg001G0162500
OG0006976	XP_009115826.1, XP_009138264.1	Cg003G0911200
OG0006978	XP_033134469.1, XP_033135373.1	Cg007G2273300
OG0006979	XP_009112691.1, XP_033143580.1, XP_009113076.1	Cg007G2279000
OG0006980	XP_009123379.1, XP_033134581.1	Cg003G0807400, Cg003G0808600
OG0006981	XP_009105161.2, XP_009113117.1	Cg007G2287200
OG0006982	XP_009104840.1	Cg007G2288400
OG0006983	XP_009109823.2, XP_009102992.2, XP_009113780.2	Cg006G2002200
OG0006984	XP_009113149.2, XP_033133473.1	Cg007G2301100
OG0006985	XP_009133297.1	Cg007G2300300
OG0006986	XP_033133332.1, XP_009113328.1	Cg007G2317300
OG0006987	XP_009112807.1, XP_009112900.1	Cg007G2263300
OG0006989	XP_009112920.1, XP_009112776.1	Cg007G2257200
OG0006990	XP_009105371.1, XP_009104916.1	Cg001G0394400
OG0006991	XP_009128881.1, XP_009101506.1	Cg008G2974600
OG0006992	XP_009114341.1, XP_009128888.1, XP_033128266.1	Cg008G2975500
OG0006993	XP_009101495.1, XP_009128893.2	Cg008G2976800
OG0006994	XP_009114268.1, XP_009128981.1, XP_009101409.1	Cg008G2985000
OG0006995	XP_018510295.1, XP_009128989.1	Cg008G2985900
OG0006996	XP_009107093.1, XP_033128859.1	Cg008G2987300
OG0006997	XP_009123606.1, XP_033128299.1	Cg008G2948800
OG0006998	XP_033136410.1, XP_009134334.1	Cg003G0735300, Cg003G0863100
OG0007000	XP_009137856.1, XP_009128576.1	Cg001G0106300
OG0007001	XP_033147970.1	Cg006G1852300
OG0007002	XP_009107392.1	Cg006G1851400
OG0007003	XP_018512357.2, XP_009104729.1	Cg007G2520700
OG0007004	XP_009104732.1, XP_009106154.1	Cg007G2520300
OG0007005	XP_033130327.1, XP_009128070.1, XP_009106146.1	Cg007G2519700
OG0007006	XP_009109554.1, XP_009126908.2, XP_009119416.1	Cg001G0003300
OG0007007	XP_009101923.2, XP_009109518.1	Cg001G0007200
OG0007008	XP_009109495.1, XP_009101899.1, XP_009103839.2	Cg001G0009600
OG0007009	XP_009120729.1, XP_009109470.1, XP_009101880.2	Cg001G0012900
OG0007010	XP_009121710.1, NP_001288884.1, XP_033133071.1	Cg001G0013000
OG0007011	XP_009109425.1	Cg001G0019500
OG0007012	XP_009109392.1, XP_009138531.1, XP_009133094.1	Cg001G0023800
OG0007013	XP_009134339.1, XP_009138501.1	Cg001G0025700
