Orthogroup	Brassica_rapa	Alyssum_gmelinii
OG0005562	XP_009128272.1, XP_009104591.1, XP_009106449.1	Ag048G4621100
OG0005563	XP_033140062.1, XP_009104598.1	Ag048G4622900, Ag048G4622700, Ag048G4622500
OG0005564	XP_009110175.1, XP_033128556.1, XP_009103288.1	Ag048G4642000
OG0005565	XP_009124004.1, XP_033144331.1	Ag014G1816400, Ag048G4645700
OG0005566	XP_009151687.1, XP_033135400.1	Ag048G4652400
OG0005567	XP_009105570.1	Ag048G4652700
OG0005568	XP_009128176.2	Ag048G4664800
OG0005569	XP_009106275.1, XP_009128160.1, XP_033130733.1	Ag048G4675100
OG0005570	XP_009106215.1, XP_009128117.1	Ag048G4697800
OG0005571	XP_009106205.1, XP_009128574.1, XP_009104701.1	Ag048G4704200
OG0005572	XP_033131089.1, XP_033140559.1, XP_033131080.1	Ag048G4705300
OG0005573	XP_009106194.1, XP_009104706.1, XP_009128099.1	Ag048G4708400
OG0005574	XP_009136068.1, XP_033148511.1	Ag048G4710500
OG0005575	XP_009142825.2, XP_009106189.1	Ag048G4711500
OG0005576	XP_009104718.1, XP_009106175.1, XP_009128079.1	Ag048G4716100
OG0005577	XP_009106164.3, XP_009128073.1	Ag048G4719600
OG0005578	XP_009134455.1, XP_009111323.1	Ag040G4344400, Ag019G2495900, Ag050G4795400
OG0005579	XP_009103105.1	Ag040G4347400
OG0005580	XP_018515515.1, XP_009151877.1	Ag040G4348700
OG0005581	XP_009124573.2, XP_009121073.1	Ag040G4349800
OG0005582	XP_009106890.2, XP_009147515.2, XP_009103742.1	Ag032G3438100
OG0005583	XP_009106917.2, XP_009107070.1	Ag002G0104600, Ag002G0156000, Ag032G3446400
OG0005584	XP_009147605.2, XP_009144775.2	Ag032G3468600, Ag032G3468500
OG0005586	XP_009106981.1	Ag032G3469300
OG0005587	XP_033147439.1	Ag054G4874000
OG0005588	XP_009141600.2, XP_009143582.2	Ag054G4889500
OG0005589	XP_009143580.1	Ag054G4889600
OG0005590	XP_009119835.1, XP_009124178.1	Ag082G5405600
OG0005591	XP_009119842.1	Ag082G5406300
OG0005592	XP_009119852.1, XP_009127192.1	Ag082G5407300
OG0005593	XP_009144701.2, XP_009144349.1, XP_009107803.1	Ag007G0908500
OG0005594	XP_009105968.2, XP_009104826.2, XP_033139295.1	Ag078G5339400
OG0005595	XP_009127977.1, XP_009105967.1	Ag078G5339500
OG0005596	XP_009106006.1	Ag078G5344700, Ag019G2551200
OG0005597	XP_009106082.1, XP_009104778.1, XP_033131169.1	Ag078G5377000
OG0005598	XP_009128569.1, XP_033131171.1	Ag078G5377900
OG0005599	XP_009128036.1, XP_009106083.1, XP_009127913.2	Ag078G5378000
OG0005600	XP_033135721.1	Ag011G1117000, Ag078G5378900
OG0005601	XP_009104757.1, XP_009128048.1	Ag078G5385100
OG0005602	XP_009128055.1, XP_009106128.1, XP_009104754.1	Ag078G5390800
OG0005603	XP_009106137.1, XP_009104742.1	Ag078G5396100
OG0005604	XP_009127655.1	Ag056G4934700
OG0005605	XP_009105029.1	Ag056G4935700
OG0005606	XP_009127677.1, XP_033131409.1	Ag056G4943100
OG0005607	XP_009127705.1, XP_033130250.1	Ag056G4947200
OG0005609	XP_009127720.1, XP_009105004.1, NP_001288843.1	Ag056G4950100
OG0005610	XP_009137780.1	Ag045G4505100, Ag287G5488200
OG0005611	XP_009109087.1, XP_009129548.1, XP_009137795.1	Ag045G4509600
OG0005612	XP_018512915.2, XP_009129133.1	Ag045G4517400
OG0005613	XP_009109066.1, XP_018513476.1, XP_009129069.1	Ag045G4518800
OG0005614	XP_009109051.1, XP_009128996.1, XP_009137827.1	Ag045G4520600
OG0005615	XP_009125876.1	Ag045G4522200
OG0005616	XP_009137829.2, XP_033136904.1, XP_033133004.1	Ag045G4522700
OG0005617	XP_009140268.1, XP_009117422.1	Ag015G2179100, Ag063G5078700, Ag002G0113400
OG0005618	XP_033135380.1, XP_009112777.1	Ag063G5084400, Ag002G0109000
OG0005619	XP_009129386.1, XP_009151901.1	Ag002G0180700, Ag012G1281900, Ag012G1281800
OG0005620	XP_009111781.1	Ag012G1288800
OG0005621	XP_009151892.2, XP_009111589.1	Ag012G1290300
OG0005622	XP_009129401.1, XP_009111580.1, XP_033129885.1	Ag012G1298600
OG0005623	XP_009129406.2, XP_033129840.1	Ag012G1304400
OG0005624	XP_033143492.1	Ag012G1309600
OG0005625	XP_009151993.2	Ag012G1312100
OG0005626	XP_009111543.1, XP_009129462.1, XP_009152005.1	Ag012G1316800
OG0005627	XP_009114096.1	Ag012G1327800
OG0005628	XP_033136467.1, XP_009129582.1, XP_033128920.1	Ag012G1333600
OG0005629	XP_009127760.1, XP_009105645.1	Ag057G4956800
OG0005630	XP_009104987.2, XP_033140921.1, XP_009105523.1	Ag057G4959000
OG0005631	XP_009104994.1, XP_009127744.1, XP_009105513.1	Ag057G4960800
OG0005632	XP_009101529.1	Ag006G0796100, Ag058G4990200
OG0005633	XP_009114367.1, XP_009101530.2	Ag058G4990000, Ag006G0796200
OG0005634	XP_009101552.1, XP_009128839.1	Ag031G3263300, Ag006G0803300, Ag058G4979200
OG0005635	XP_009128825.2	Ag006G0811300, Ag058G4971500
OG0005636	XP_009145118.1, XP_033147388.1	Ag006G0827400, Ag006G0827200
OG0005637	XP_009128804.1	Ag006G0830200, Ag006G0829800, Ag006G0829200
OG0005638	XP_009128782.1, XP_009101609.2	Ag006G0833600
OG0005639	XP_033128443.1, XP_009147840.2, XP_009107220.1	Ag001G0030100
OG0005640	XP_009107200.1, XP_009144907.1	Ag001G0055900
OG0005641	XP_009144859.1, XP_033132422.1	Ag001G0073100
OG0005642	XP_009141347.1, XP_009132954.1	Ag023G2810700
OG0005643	XP_009132983.1, XP_009143782.1	Ag011G1112800, Ag014G1883600, Ag023G2817600
OG0005644	XP_009143779.1, XP_009143780.1	Ag023G2818200
OG0005645	XP_009117782.1, XP_033132720.1	Ag034G3897400
OG0005646	XP_009116625.2, XP_009149888.1	Ag023G2831300
OG0005647	XP_009141474.1, XP_009143688.2, XP_009133015.1	Ag023G2834800
OG0005648	XP_033147245.1, XP_009133171.2	Ag023G2835200
OG0005649	XP_009132837.2	Ag050G4741500
OG0005650	XP_009137011.1, XP_009108428.2, XP_009132824.1	Ag050G4741600
OG0005651	XP_009137007.1, XP_009132755.1	Ag011G1259500, Ag050G4742800
OG0005652	XP_009108394.1, XP_009136968.1, XP_009132283.1	Ag050G4753400
OG0005653	XP_033129723.1	Ag050G4767400
OG0005654	XP_009123732.1, NP_001288987.1, XP_009131472.1	Ag050G4778400
OG0005655	XP_009108336.1, XP_009130771.1	Ag050G4795100
OG0005656	XP_033132731.1, XP_033132734.1	Ag050G4798200
OG0005657	NP_001288911.1, XP_009128857.1, XP_009101520.1	Ag058G4993800
OG0005658	XP_009136589.1	Ag008G0966100, Ag008G0936200
OG0005659	XP_009115782.1, XP_009136580.1	Ag008G0964100, Ag008G0938000
OG0005660	XP_009137377.1, XP_009137281.1	Ag077G5316500, Ag033G3487600
OG0005661	XP_009136993.1, XP_009137340.2	Ag077G5319500, Ag033G3490100
OG0005662	XP_009132586.1, XP_009107129.2	Ag051G4810200
OG0005663	XP_033140886.1, XP_009119430.2	Ag051G4817600
OG0005664	XP_009127326.1, XP_009140879.1, XP_009132625.1	Ag051G4834400
OG0005665	XP_009118944.1	Ag044G4479600
OG0005666	XP_009136270.1, XP_009123237.2	Ag044G4484200
OG0005667	XP_009121176.2, XP_009112411.1	Ag044G4498900
OG0005668	XP_009137380.1, NP_001288947.1	Ag052G4839400, Ag033G3483900
OG0005669	XP_009108544.1, XP_009135558.1	Ag033G3539900, Ag033G3538600
OG0005670	XP_009137232.1, XP_009135487.1	Ag033G3543300
OG0005671	XP_009108479.1, XP_009133942.1	Ag033G3584200
OG0005672	XP_009137159.1, XP_009108520.1, XP_009134156.1	Ag033G3594200
OG0005673	XP_009134371.2, XP_033142760.1, XP_009108513.1	Ag033G3598400
OG0005676	XP_033142066.1	Ag033G3637100, Ag033G3637400, Ag033G3637300
OG0005677	XP_009110334.1	Ag028G3075400
OG0005678	XP_009136768.1, XP_009124842.1, XP_009145923.1	Ag031G3139000
OG0005679	XP_009103007.1, XP_009113790.1	Ag031G3140600
OG0005680	XP_009145673.1, XP_009123026.1, XP_009136798.1	Ag031G3141100
OG0005681	XP_009144721.1, XP_009136825.2	Ag031G3147400
OG0005682	XP_033138692.1	Ag031G3163000
OG0005683	XP_033138867.1, XP_033131228.1, XP_033139233.1, XP_033139232.1, XP_033131884.1	Ag031G3163200
OG0005684	XP_009117091.1, XP_009138676.1	Ag031G3168600
OG0005685	XP_009138646.2, XP_009116987.1	Ag031G3171800
OG0005686	XP_009104401.1, XP_018510418.1	Ag031G3176200
OG0005687	XP_009138725.1, XP_033131563.1, XP_009116921.1	Ag031G3180100
OG0005688	XP_009104374.1, XP_009116894.1	Ag031G3190200
OG0005689	XP_009127395.1	Ag031G3195400
OG0005690	XP_009104341.1, XP_033146712.1	Ag031G3200400, Ag031G3201600
OG0005691	XP_009138766.1, XP_009116823.1, XP_009104320.1	Ag031G3204200
OG0005692	XP_009116810.1, XP_009138770.1, XP_009104310.2	Ag031G3206500
OG0005693	XP_009104301.1, XP_009116795.1, XP_009138779.1	Ag031G3209800
OG0005694	XP_009104284.1, XP_009138799.1	Ag031G3214100
OG0005695	XP_009138810.1, XP_009104277.1, XP_009116763.1	Ag031G3215900
OG0005697	XP_033136054.1, XP_033146203.1, XP_033131439.1	Ag031G3229700
OG0005698	XP_009116630.1	Ag031G3237500
OG0005699	XP_009142189.2	Ag003G0365900
OG0005699	XP_009142925.1	Ag031G3244000
OG0005700	XP_009116588.1, XP_009138927.1	Ag031G3246500
OG0005701	XP_009116584.1, XP_009104186.1	Ag031G3251300
OG0005702	XP_009105536.1	Ag031G3270700, Ag031G3271300
OG0005702	XP_033131904.1	Ag031G3267500, Ag031G3267300
OG0005703	XP_009142047.1, XP_009142813.1	Ag003G0394500
OG0005704	XP_009116451.1, XP_009104062.1	Ag031G3294800
OG0005705	XP_009116447.1, XP_009139033.1, XP_009104060.1	Ag031G3296000
OG0005706	XP_009104039.1, XP_009116409.1, XP_009139049.1	Ag031G3305600
OG0005707	XP_009116396.1, XP_033146559.1, XP_009104031.1	Ag031G3308800
OG0005708	XP_009139091.1, XP_009116360.1	Ag031G3317900
OG0005709	XP_009116340.1, XP_033146562.1	Ag031G3323000
OG0005710	XP_009116324.1, XP_009103994.2	Ag031G3325100
OG0005711	XP_033146561.1, XP_009116320.1, XP_009103988.1	Ag031G3325700
OG0005712	XP_009103979.2, XP_033146513.1	Ag031G3327900
OG0005713	XP_009139208.1, XP_009116156.1, XP_033131045.1	Ag031G3362700
OG0005714	XP_009139217.1, XP_009103931.1, XP_009116153.1	Ag031G3363600
OG0005715	XP_018515395.1	Ag034G3978300
OG0005716	XP_009139273.1, XP_009103891.1, XP_009116092.1	Ag031G3380900
OG0005717	XP_009139379.1, XP_009117167.2, XP_009103880.1	Ag031G3386100
OG0005719	XP_009119864.1, XP_033139993.1, XP_009132496.1	Ag020G2576500
OG0005720	XP_009127186.1	Ag020G2577600
OG0005721	XP_009136142.1, XP_009102377.1	Ag016G2358500, Ag067G5193900, Ag029G3112900
OG0005722	XP_009148347.2, XP_009118263.1	Ag029G3124300
OG0005723	XP_009119421.2	Ag067G5172900
OG0005724	XP_033139388.1	Ag017G2408200, Ag067G5179900
OG0005725	XP_009127544.1, XP_009105273.1, XP_018508761.2	Ag067G5183600
OG0005726	XP_009105124.2, XP_009127548.2, XP_009105278.1	Ag067G5184500
OG0005727	XP_009105298.1, XP_009105111.1	Ag067G5188900
OG0005728	XP_009105308.1	Ag067G5190900
OG0005729	XP_009105048.1, XP_009105378.1, XP_009127622.1	Ag067G5203000
OG0005730	XP_033130272.1, XP_009127623.1, XP_033131424.1	Ag067G5204500
OG0005731	XP_033139614.1, XP_033131426.1, XP_009105385.1	Ag067G5206500
OG0005732	XP_009102286.1, XP_009150751.1	Ag086G5420400, Ag042G4378900
OG0005733	XP_009102253.1, XP_009150743.1	Ag042G4387000
OG0005734	XP_009117713.1, XP_018514324.1	Ag014G1774100
OG0005735	XP_009124314.1, XP_009117536.1	Ag042G4421800
OG0005736	XP_009112609.1	Ag042G4423900
OG0005737	XP_009141934.1	Ag039G4194300
OG0005738	NP_001288831.1, XP_009141922.2	Ag039G4197000
OG0005739	XP_009142686.1, XP_009141893.1	Ag039G4204900
OG0005740	XP_009133406.1, XP_009143257.1, XP_009141859.1	Ag039G4219300
OG0005741	XP_009143262.1, XP_009133395.1	Ag039G4220200
OG0005742	XP_009133380.1, XP_009143288.1	Ag039G4232200
OG0005743	XP_009143298.1, XP_009141824.2, XP_009133374.1	Ag039G4236900
OG0005744	XP_009143326.1, XP_018514065.1	Ag039G4248300
OG0005745	XP_018513479.1, XP_018514240.2	Ag039G4249500
OG0005746	XP_009133353.2, XP_018513658.2, XP_009144774.1	Ag039G4249700
OG0005747	XP_009136181.1	Ag039G4252300, Ag039G4251800, Ag039G4251700, Ag039G4252100, Ag094G5465200
OG0005748	XP_009141783.1, XP_033148151.1	Ag039G4254400
OG0005749	XP_009143394.2, XP_009141739.2, XP_009133253.2	Ag039G4282800
OG0005750	XP_009133250.1, XP_009141735.1	Ag039G4283700
OG0005751	XP_009133230.1, XP_009143425.1, XP_009141720.1	Ag039G4291000
OG0005752	XP_009141695.1	Ag039G4294300
OG0005753	XP_009133214.1, XP_009141694.2	Ag039G4295200
OG0005754	XP_009143468.1, XP_009133196.1	Ag039G4307000
OG0005755	XP_033147985.1	Ag039G4307600, Ag003G0308700
OG0005756	XP_009141654.1, XP_009143503.1	Ag039G4313500
OG0005757	XP_033145880.1, XP_033143612.1, XP_009143535.1	Ag039G4324100
OG0005758	XP_033134936.1, XP_009118028.3	Ag034G3849200, Ag039G4331100
OG0005759	XP_009114605.1	Ag066G5133600
OG0005760	XP_009114582.1	Ag066G5140500
OG0005761	XP_033141255.1	Ag087G5425200, Ag066G5154600
OG0005762	XP_009114541.1	Ag066G5155400, Ag087G5426000
OG0005763	XP_009134251.1	Ag030G3127400
OG0005764	XP_009140362.2, XP_009112520.2	Ag015G2193000
OG0005765	XP_009140450.1, XP_009117314.1	Ag015G2198000
OG0005766	XP_009133992.1, XP_009117313.1	Ag015G2198100
OG0005767	XP_009117251.1, XP_009140520.1	Ag015G2203900
OG0005768	XP_009145064.1, XP_009107655.1, XP_009113392.2	Ag015G2239400
OG0005769	XP_009145047.1, XP_009123050.1	Ag015G2242500
OG0005770	XP_033145301.1, XP_009144006.3, XP_033147545.1	Ag015G2274300
OG0005771	XP_009151465.1	Ag015G2278000, Ag052G4859200
OG0005772	XP_009134093.1	Ag021G2592700, Ag026G2991600
OG0005773	XP_009134091.1	Ag026G2984900, Ag021G2596000
OG0005774	XP_009134190.1, XP_009113607.1	Ag021G2603000
OG0005775	XP_009134208.1, XP_009108219.1, XP_009128697.1	Ag021G2608400
OG0005776	XP_009134217.1, XP_009108202.1	Ag021G2611200
OG0005777	XP_009134242.1, XP_009128670.1	Ag021G2620700
OG0005778	XP_009128668.1, XP_009108157.1	Ag021G2622800
OG0005779	XP_009128661.1, XP_009124388.2	Ag021G2624500
OG0005780	XP_009126303.1, NP_001288918.1	Ag038G4146500
OG0005781	XP_033136522.1, XP_009129925.1, XP_009151137.1	Ag038G4155700
OG0005782	XP_009111929.1, XP_009129849.1, XP_009151232.1	Ag038G4176800
OG0005783	XP_009123853.2, XP_009117511.1	Ag088G5430000
OG0005784	XP_009147425.1	Ag088G5434100, Ag014G1771200
OG0005785	XP_009102006.1, XP_033136940.1	Ag088G5440400
OG0005786	XP_009133823.1, XP_009142507.1, NP_001288970.1	Ag003G0282700
OG0005787	XP_009133816.1, XP_009142534.1	Ag003G0285600
OG0005788	XP_033139299.1, XP_033148464.1	Ag003G0287900
OG0005789	XP_009133792.1, XP_009142579.1	Ag003G0298000
OG0005790	XP_009142596.1, XP_033146678.1	Ag003G0299400
OG0005791	XP_033146769.1, XP_009142448.1	Ag003G0299600
OG0005792	XP_009142424.1, XP_009142633.1	Ag003G0304300
OG0005793	XP_009142409.1, XP_009133763.1	Ag003G0311000
OG0005794	XP_009133758.1, XP_009143198.1, XP_009142394.1	Ag003G0312000
OG0005795	XP_009133753.1	Ag003G0312800
OG0005796	XP_009142333.2, XP_009143138.1	Ag003G0322500
OG0005797	XP_009142330.2, XP_009143131.1	Ag003G0323800
OG0005798	XP_033130979.1, XP_009142321.1, XP_009133711.1	Ag003G0325900
OG0005799	XP_009143055.1, XP_009133680.1, XP_009142277.1	Ag003G0338400
OG0005800	XP_009133665.1, XP_009142251.1, XP_009143002.2	Ag003G0347200
OG0005801	XP_009142207.1	Ag003G0360800
OG0005802	XP_009142917.1, XP_009133580.2, XP_009142175.1	Ag003G0368400
OG0005803	XP_009142085.1	Ag003G0375700
OG0005804	XP_009142855.2	Ag003G0381200
OG0005805	XP_009142852.1, XP_009133543.1	Ag003G0381900
OG0005806	XP_009133536.1	Ag003G0388100
OG0005807	XP_009127470.1	Ag011G1111200, Ag011G1109300, Ag003G0389800, Ag003G0389300, Ag036G4092000
OG0005808	XP_033148443.1, XP_033145671.1	Ag003G0392500, Ag003G0392400, Ag003G0392300
OG0005809	XP_009133530.1, XP_009142799.2, XP_009142032.1	Ag003G0397400
OG0005810	XP_009142030.1, XP_009133525.1, XP_009142796.2	Ag003G0397700
OG0005811	XP_033143838.1, XP_009142792.2, XP_018514120.1	Ag003G0398100
OG0005812	XP_009112784.1, XP_033146144.1	Ag003G0399400
OG0005813	XP_009128950.1, XP_009101439.2, XP_033136872.1	Ag037G4130300, Ag016G2322400
OG0005814	XP_009117679.2, XP_009147405.1	Ag014G1773500
OG0005815	XP_009134658.1	Ag014G1778700
OG0005816	XP_009118329.1, XP_009147335.1, XP_009134683.1	Ag014G1785200
OG0005817	XP_033142199.1, XP_009118592.1	Ag014G1791300
OG0005818	XP_009147316.2, XP_009118604.1, XP_009134712.2	Ag014G1791700
OG0005819	XP_033148241.1, XP_033142189.1	Ag014G1794400
OG0005820	XP_009130329.2, XP_009119035.2	Ag014G1795500
OG0005821	XP_009119112.1	Ag014G1796700
OG0005822	XP_009134759.1, XP_009124001.1, XP_009124999.2	Ag014G1816800
OG0005823	XP_009147297.2	Ag014G1827000
OG0005824	XP_009147266.1, XP_009134812.1, XP_009124070.1	Ag014G1830900
OG0005825	XP_009134816.1, XP_009147261.1	Ag014G1831300
OG0005826	XP_009147231.2, XP_033147642.1, XP_009134826.1	Ag014G1837000
OG0005827	XP_009129613.1, XP_009134858.2	Ag014G1845000
OG0005828	XP_009134878.1	Ag014G1851900
OG0005829	XP_033142947.1	Ag014G1852200
OG0005830	XP_009134895.1, XP_009129667.1	Ag014G1855300
OG0005831	XP_009124805.1	Ag014G1857700
OG0005832	XP_009124686.2, XP_009147190.2	Ag014G1860900
OG0005833	XP_009134933.2, XP_009147124.2, XP_009124621.2	Ag014G1862300
OG0005834	XP_009134939.1	Ag014G1863100, Ag014G1863000
OG0005835	XP_009134943.1, XP_009124554.1, XP_009147116.1	Ag014G1864600, Ag014G1864100
OG0005836	XP_033142923.1, XP_009124500.2, XP_033147226.1	Ag014G1865600
OG0005837	XP_009124360.1, XP_009134963.1, XP_009147083.1	Ag014G1871300
OG0005838	XP_009147079.2	Ag014G1871900
OG0005839	XP_009147056.1, XP_009124297.1	Ag014G1874700
OG0005840	XP_009146998.1, XP_009135100.1	Ag014G1881700
OG0005841	XP_009135987.1, XP_033146801.1	Ag014G1891700
OG0005842	XP_009146934.1	Ag014G1899800, Ag014G1894000
OG0005843	XP_033145273.1, XP_033147557.1	Ag014G2031000, Ag014G1896000
OG0005844	XP_009135117.1, XP_009146824.1	Ag014G1915200
OG0005845	XP_009146793.1	Ag014G1924400
OG0005846	XP_009122450.1, XP_009146784.1	Ag014G1925300, Ag034G3878600
OG0005847	XP_009146749.1, XP_009135155.1	Ag014G1929400
OG0005848	XP_009146692.1, XP_009121240.1	Ag014G1938800
OG0005849	XP_009135208.1	Ag014G1945300
OG0005850	XP_009135248.1, XP_009124671.1, XP_009146588.1	Ag014G1954800
OG0005851	XP_009124679.1	Ag014G1956500
OG0005852	XP_009135259.1, XP_009146573.1, XP_009124681.1	Ag014G1956700
OG0005853	XP_009117623.1	Ag014G1969600, Ag014G1961100
OG0005854	XP_009124738.2, XP_009135295.2, XP_009146535.1	Ag014G1963300
OG0005855	XP_009122128.1, XP_009146865.1	Ag034G3764700, Ag014G1968800, Ag060G5003000
OG0005856	XP_009146464.1, XP_009117541.1	Ag014G1972500
OG0005857	XP_009135337.1, XP_009135342.1	Ag014G1976400
OG0005858	XP_009117153.1, XP_009146408.2	Ag014G1981400, Ag014G1986600
OG0005859	XP_009146405.1	Ag014G1986800, Ag014G1987200
OG0005860	XP_009117092.1, XP_009139184.1, XP_009146398.1	Ag014G1988200
OG0005861	XP_009139506.1, XP_009146298.1	Ag014G2003800
OG0005862	XP_009116532.1, XP_009146296.2, XP_009135418.2	Ag014G2004300
OG0005863	XP_009135448.2, XP_009146226.1	Ag014G2017100
OG0005865	XP_009115047.2	Ag014G2026000
OG0005866	XP_009135480.2, XP_009146158.1, XP_009114826.2	Ag014G2029100
OG0005867	XP_009146082.1, XP_009135486.1, XP_033132692.1	Ag014G2032500
OG0005868	XP_009113440.2	Ag014G2040700
OG0005869	XP_009135511.1, NP_001288846.1, XP_009146047.1	Ag014G2047200
OG0005870	XP_009114490.1	Ag014G2051100, Ag014G2088000
OG0005871	XP_033144839.1	Ag014G2060700
OG0005872	XP_009113832.1, XP_009145989.1	Ag014G2063900, Ag014G2063700, Ag014G2063800
OG0005873	XP_009145968.1, XP_009113711.2	Ag014G2067500
OG0005874	XP_009145947.1, XP_009135563.1	Ag014G2070700
OG0005875	XP_009113437.1, XP_009145924.2	Ag014G2076400
OG0005876	XP_009145921.1, XP_009135571.1	Ag014G2076600
OG0005877	XP_033147720.1, XP_009141362.1	Ag014G2084200
OG0005878	XP_033143070.1, XP_009145866.1, XP_009112538.1	Ag014G2093200
OG0005879	XP_009145860.1, XP_009112407.1, XP_009135597.1	Ag014G2094400
OG0005880	XP_033148168.1, XP_009135605.1	Ag014G2101000
OG0005881	NP_001288881.1, XP_009145836.2, XP_009112206.1	Ag014G2101400
OG0005882	XP_009135621.2, XP_009112090.1	Ag014G2116300
OG0005883	XP_009135630.1, XP_009111919.1	Ag014G2117900, Ag014G2118600
OG0005884	XP_009109433.1, XP_009145472.1	Ag027G3058100, Ag014G2124800
OG0005885	XP_009145775.1, XP_033144817.1, XP_033136470.1	Ag014G2128700
OG0005886	XP_009145731.2, XP_009135652.1	Ag014G2137400
OG0005887	XP_009135656.1, XP_009145710.2, XP_009111341.2	Ag014G2141800
OG0005888	XP_033147106.1	Ag002G0238900, Ag014G2148300
OG0005890	XP_033148035.1, XP_009111201.1	Ag014G2152200
OG0005891	XP_009145646.2, XP_009111188.2, XP_009135678.2	Ag014G2152300
OG0005892	XP_009110318.1, XP_009135702.1, XP_009145606.2	Ag014G2165000
OG0005893	XP_009151783.1, XP_009129296.2	Ag061G5024800
OG0005894	XP_009124244.2, XP_009144647.2	Ag061G5050900
OG0005895	XP_009108686.1, XP_033147274.1, XP_033144194.1	Ag027G3006200, Ag027G3031400
OG0005896	XP_033131214.1, XP_033135010.1	Ag064G5095400, Ag027G3009100
OG0005897	XP_009107962.1, XP_009102606.1	Ag027G3011000, Ag064G5093400
OG0005898	XP_009102648.1	Ag027G3017800
OG0005899	XP_009108147.1, XP_009102652.1	Ag027G3018500
OG0005900	XP_009108632.1	Ag027G3028800
OG0005901	XP_009135822.1, XP_009145304.1	Ag027G3032200
OG0005902	XP_009108747.1, XP_009135818.1	Ag027G3033400
OG0005903	XP_009145322.1, XP_009108803.2	Ag027G3035400
OG0005904	XP_009108883.1, XP_009145331.1	Ag027G3038300
OG0005905	XP_009109118.1, XP_009145420.2	Ag027G3044300
OG0005906	XP_009137904.1, XP_009108996.1	Ag068G5219500
OG0005907	XP_009105211.1	Ag036G4084300
OG0005908	XP_009151253.1	Ag043G4435100
OG0005909	XP_009151279.1, XP_009111918.1	Ag043G4449400
OG0005910	XP_009129749.1, XP_009151686.1, XP_009111857.1	Ag043G4458400
OG0005911	XP_009102130.2, XP_009117515.2, XP_018509705.2	Ag096G5474000
OG0005912	XP_009139479.2, XP_009115919.1	Ag017G2415400
OG0005913	XP_033146624.1, XP_033146623.1, XP_009115886.1	Ag017G2422400
OG0005914	XP_009123759.1	Ag017G2423100
OG0005915	XP_009119729.1	Ag034G3655200
OG0005916	XP_009119721.1	Ag034G3655900
OG0005917	XP_033142434.1, XP_009118797.1, XP_009115293.1	Ag034G3662700
OG0005918	XP_009118781.1, XP_009119649.1	Ag034G3667200
OG0005919	XP_009118778.1	Ag034G3667900
OG0005920	XP_009111179.1, XP_009119601.2	Ag034G3675400
