Orthogroup	Brassica_oleracea	Cardamine_glauca
OG0008977	XP_013633517.1, XP_013625136.1	Cg005G175240
OG0008978	XP_013637009.1, XP_013636652.1	Cg005G175390
OG0008979	XP_013622051.1	Cg005G175570
OG0008980	XP_013632038.1	Cg005G175830, Cg005G175380
OG0008981	XP_013634953.1, XP_013632071.1	Cg005G176010
OG0008982	XP_013633741.1	Cg005G176610, Cg005G176550
OG0008983	XP_013625294.1	Cg005G176590
OG0008984	XP_013630593.1, XP_013631712.1	Cg005G177590
OG0008985	XP_013636977.1, XP_013633897.1	Cg005G177880
OG0008986	XP_013634911.1	Cg005G177900
OG0008987	XP_013631062.1, XP_013615198.1	Cg005G178140
OG0008988	XP_013634468.1, XP_013637387.1	Cg005G178170
OG0008989	XP_013632149.1, XP_013630973.1	Cg005G178530
OG0008990	XP_013637309.1, XP_013627905.1	Cg005G178590
OG0008991	XP_013636794.1, XP_013630843.1	Cg005G178900
OG0008992	XP_013631789.1, XP_013631680.1	Cg005G179030
OG0008993	XP_013632090.1, XP_013631402.1	Cg005G179250
OG0008994	XP_013635479.1	Cg005G179720
OG0008995	XP_013633838.1, XP_013631408.1	Cg005G179730
OG0008996	XP_013637206.1, XP_013636884.1	Cg005G181530
OG0008997	XP_013634548.1	Cg005G181230
OG0008998	XP_013635304.1, XP_013627542.1	Cg005G181100
OG0008999	XP_013629888.1, XP_013635217.1	Cg005G180430
OG0009000	XP_013615130.1, XP_013631114.1	Cg005G181610
OG0009001	XP_013603610.1, XP_013633272.1	Cg005G185000
OG0009002	XP_013600207.1, XP_013622422.1	Cg005G187230
OG0009003	XP_013636157.1	Cg005G187240, Cg005G185840
OG0009004	XP_013619720.1, XP_013597208.1, XP_013600767.1	Cg001G013220
OG0009005	XP_013600800.1, XP_013599752.1	Cg001G013260
OG0009006	XP_013597673.1, XP_013599905.1	Cg001G013620
OG0009007	XP_013585414.1, XP_013636362.1	Cg004G116630
OG0009008	XP_013639069.1, XP_013585411.1	Cg004G116610
OG0009009	XP_013639193.1, XP_013585413.1	Cg004G116600
OG0009010	XP_013614022.1, XP_013587173.1	Cg004G116350
OG0009011	XP_013629430.1, XP_013587110.1	Cg004G116360
OG0009012	XP_013614034.1, XP_013629312.1	Cg004G116240
OG0009013	XP_013595365.1, XP_013615537.1	Cg001G014330
OG0009014	XP_013602861.1, XP_013617304.1	Cg001G013730
OG0009015	XP_013600659.1, XP_013590038.1	Cg001G013860
OG0009016	XP_013587155.1	Cg004G117040
OG0009017	XP_013628505.1, XP_013586121.1	Cg004G117320
OG0009018	XP_013623465.1, XP_013637197.1	Cg004G117670
OG0009019	XP_013586930.1, XP_013625727.1	Cg004G117750
OG0009020	XP_013584981.1, XP_013622560.1	Cg004G118010
OG0009021	XP_013635797.1	Cg004G118100
OG0009022	XP_013637682.1, XP_013631860.1	Cg004G118240
OG0009023	XP_013631283.1, XP_013585481.1	Cg004G118310
OG0009024	XP_013585488.1	Cg004G118320
OG0009025	XP_013584115.1, XP_013638732.1	Cg005G166380, Cg004G118590
OG0009026	XP_013584445.1	Cg004G119360
OG0009027	XP_013638430.1	Cg004G119680
OG0009028	XP_013639829.1, XP_013585390.1	Cg004G119760
OG0009029	XP_013585389.1, XP_013639766.1	Cg004G119770
OG0009030	XP_013638002.1, XP_013623451.1	Cg004G119930
OG0009031	XP_013637882.1	Cg004G120080
OG0009032	XP_013625267.1, XP_013613989.1	Cg004G120260
OG0009033	XP_013613994.1, XP_013628379.1	Cg004G120300
OG0009034	XP_013628377.1, XP_013635580.1	Cg004G120340
OG0009035	XP_013584637.1	Cg004G120580
OG0009037	XP_013638261.1	Cg004G120940
OG0009038	XP_013586971.1, XP_013629523.1	Cg004G121470
OG0009039	XP_013628553.1	Cg004G121490
OG0009040	XP_013630537.1, XP_013637801.1	Cg004G122000
OG0009041	XP_013586094.1, XP_013628740.1	Cg004G122220
OG0009042	XP_013587293.1, XP_013622328.1	Cg004G122490
OG0009043	XP_013583976.1, XP_013623368.1	Cg004G122690
OG0009044	XP_013585000.1, XP_013627044.1	Cg004G122940
OG0009045	XP_013617987.1, XP_013637880.1	Cg004G123160
OG0009046	XP_013596322.1, XP_013609783.1	Cg008G311210, Cg008G309360
OG0009047	XP_013615276.1	Cg004G123370
OG0009048	XP_013629858.1	Cg008G309980, Cg008G311770
OG0009049	XP_013638522.1, XP_013616327.1	Cg004G123420
OG0009050	XP_013596644.1	Cg004G124020
OG0009051	XP_013605640.1	Cg005G185410
OG0009052	XP_013601090.1	Cg007G268500
OG0009053	XP_013620621.1, XP_013587414.1	Cg004G124120
OG0009054	XP_013584655.1, XP_013628160.1	Cg004G124160
OG0009055	XP_013588593.1, XP_013600551.1	Cg006G203160
OG0009057	XP_013630667.1, XP_013631236.1	Cg005G165600
OG0009058	XP_013632350.1, XP_013634957.1	Cg005G165650
OG0009059	XP_013634150.1, XP_013635577.1	Cg005G165740
OG0009060	XP_013633792.1, XP_013634008.1	Cg005G165800
OG0009061	XP_013627342.1, XP_013635267.1	Cg005G165930
OG0009062	XP_013633724.1, XP_013634059.1	Cg005G166560
OG0009063	XP_013634267.1, XP_013634815.1	Cg005G166570
OG0009064	XP_013634185.1, XP_013634580.1	Cg005G166730
OG0009065	XP_013636901.1, XP_013622084.1	Cg005G167050
OG0009066	XP_013634123.1	Cg005G166820
OG0009067	XP_013637297.1, XP_013634168.1	Cg005G167130
OG0009068	XP_013637347.1, XP_013634105.1	Cg005G167570
OG0009069	XP_013620125.1, XP_013590085.1	Cg007G268100
OG0009070	XP_013622379.1, XP_013637538.1	Cg005G167590
OG0009071	XP_013631785.1, XP_013633967.1	Cg005G170430
OG0009072	XP_013627805.1, XP_013635712.1	Cg005G170370
OG0009073	XP_013622884.1, XP_013634574.1	Cg005G170350
OG0009074	XP_013634384.1, XP_013604517.1	Cg002G054040
OG0009075	XP_013625804.1, XP_013635670.1	Cg005G170060
OG0009076	XP_013632522.1, XP_013635198.1	Cg005G169900
OG0009077	XP_013628428.1, XP_013636542.1	Cg005G169620
OG0009078	XP_013630086.1, XP_013636775.1	Cg005G169460
OG0009079	XP_013635107.1, XP_013634046.1	Cg005G169140
OG0009080	XP_013630018.1	Cg005G168580
OG0009081	XP_013635315.1	Cg005G168570
OG0009082	XP_013625090.1, XP_013631304.1	Cg005G167700
OG0009083	XP_013625091.1, XP_013631305.1	Cg005G167720
OG0009084	XP_013629220.1, XP_013636378.1	Cg005G168350
OG0009085	XP_013637530.1	Cg005G167820
OG0009086	XP_013629726.1	Cg005G168020
OG0009087	XP_013626400.1, XP_013634483.1	Cg005G168030
OG0009088	XP_013636632.1, XP_013628947.1	Cg005G170740
OG0009089	XP_013604558.1, XP_013585900.1	Cg006G230640
OG0009090	XP_013604559.1, XP_013585902.1	Cg006G230620
OG0009091	XP_013599819.1, XP_013586694.1	Cg006G230450
OG0009092	XP_013605452.1, XP_013639237.1	Cg006G230390
OG0009093	XP_013603860.1, XP_013584150.1	Cg006G230290
OG0009094	XP_013583851.1, XP_013602587.1	Cg006G230240
OG0009095	XP_013603181.1, XP_013604097.1	Cg006G229920
OG0009097	XP_013614586.1, XP_013603259.1	Cg006G229550
OG0009098	XP_013603396.1, XP_013584423.1	Cg006G229460
OG0009099	XP_013587010.1, XP_013603353.1	Cg006G229430
OG0009100	XP_013605276.1, XP_013585550.1	Cg006G229090
OG0009101	XP_013603128.1, XP_013585856.1	Cg006G228740
OG0009102	XP_013586009.1, XP_013600215.1	Cg006G228610
OG0009103	XP_013602378.1, XP_013600459.1	Cg006G228590
OG0009104	XP_013586698.1	Cg006G228340
OG0009105	XP_013585262.1	Cg006G227840
OG0009106	XP_013604906.1, XP_013637927.1	Cg006G227460
OG0009108	XP_013604135.1, XP_013639273.1	Cg006G227410
OG0009109	XP_013604134.1, XP_013638083.1	Cg006G227390
OG0009110	XP_013587680.1, XP_013600719.1	Cg006G226970
OG0009111	XP_013605365.1, XP_013587513.1	Cg006G226050
OG0009112	XP_013596578.1, XP_013638859.1	Cg006G226040
OG0009113	XP_013602092.1, XP_013594126.1	Cg006G225760
OG0009115	XP_013596281.1, XP_013587662.1	Cg006G224900
OG0009116	XP_013588556.1, XP_013600078.1	Cg002G052340
OG0009117	XP_013603644.1	Cg006G224110
OG0009118	XP_013602690.1, XP_013583899.1	Cg006G223980
OG0009119	XP_013587038.1	Cg006G223970
OG0009120	XP_013637714.1, XP_013592970.1	Cg006G223220
OG0009121	XP_013586960.1, XP_013598534.1	Cg006G223210
OG0009122	XP_013587467.1, XP_013592958.1	Cg006G222800
OG0009123	XP_013637978.1	Cg006G222520
OG0009124	XP_013637815.1	Cg006G222400
OG0009125	XP_013595969.1	Cg006G222110
OG0009126	XP_013604662.1, XP_013585410.1	Cg006G221440
OG0009127	XP_013584303.1, XP_013602630.1	Cg006G221250
OG0009128	XP_013597598.1	Cg006G221030
OG0009129	XP_013596717.1	Cg006G220930
OG0009130	XP_013591378.1, XP_013614752.1	Cg007G269570
OG0009131	XP_013585711.1, XP_013595403.1	Cg006G220730
OG0009132	XP_013586509.1, XP_013613946.1	Cg006G220600
OG0009133	XP_013627405.1, XP_013626453.1	Cg006G220490
OG0009134	XP_013593447.1, XP_013630472.1	Cg006G220480
OG0009135	XP_013599103.1, XP_013593665.1, XP_013587109.1	Cg006G220180
OG0009136	XP_013584764.1, XP_013597263.1	Cg006G220160
OG0009137	XP_013584751.1, XP_013596622.1	Cg006G219860
OG0009138	XP_013625464.1	Cg006G219830
OG0009139	XP_013593843.1, XP_013583580.1	Cg006G219550
OG0009140	XP_013598872.1, XP_013587153.1	Cg006G219280
OG0009141	XP_013639647.1, XP_013597378.1	Cg001G016600
OG0009142	XP_013615718.1, XP_013610163.1	Cg003G091860
OG0009143	XP_013598655.1, XP_013599748.1	Cg001G016370
OG0009144	XP_013590532.1, XP_013594065.1	Cg001G016050
OG0009145	XP_013593846.1, XP_013607708.1	Cg001G015940
OG0009146	XP_013634097.1, XP_013599530.1	Cg005G188360
OG0009148	XP_013599946.1, XP_013636634.1	Cg005G188950
OG0009149	XP_013631619.1	Cg005G188900
OG0009150	XP_013631709.1	Cg005G189920
OG0009151	XP_013599582.1, XP_013636541.1	Cg005G190130
OG0009152	XP_013603647.1, XP_013635328.1	Cg005G190750
OG0009153	XP_013631207.1, XP_013605613.1	Cg005G191010
OG0009154	XP_013636818.1, XP_013605272.1	Cg005G191370
OG0009155	XP_013633233.1, XP_013637373.1, XP_013605017.1	Cg005G191590
OG0009156	XP_013586880.1, XP_013602985.1	Cg002G055360
OG0009157	XP_013637430.1, XP_013601772.1	Cg005G192210
OG0009158	XP_013634213.1, XP_013602175.1	Cg005G192360
OG0009159	XP_013631354.1	Cg005G193020
OG0009160	XP_013602156.1	Cg005G193510
OG0009161	XP_013602036.1, XP_013633938.1, XP_013615382.1	Cg005G193820
OG0009162	XP_013584609.1, XP_013605395.1	Cg006G230840
OG0009163	XP_013603714.1, XP_013587408.1	Cg006G231100
OG0009164	XP_013603138.1, XP_013584739.1	Cg006G231270
OG0009165	XP_013605415.1, XP_013638849.1	Cg006G231770
OG0009166	XP_013602676.1	Cg006G231800
OG0009167	XP_013587043.1, XP_013604489.1	Cg006G232010
OG0009168	XP_013602416.1, XP_013604887.1	Cg006G232640
OG0009169	XP_013603295.1, XP_013584906.1	Cg006G232610
OG0009170	XP_013601837.1, XP_013639179.1	Cg006G232940
OG0009171	XP_013638056.1, XP_013605774.1	Cg006G233550
OG0009172	XP_013602124.1, XP_013638331.1	Cg006G234090
OG0009173	XP_013585774.1, XP_013604748.1	Cg006G234210
OG0009174	XP_013583515.1, XP_013601955.1	Cg006G234550
OG0009175	XP_013604503.1, XP_013604660.1	Cg006G235200
OG0009176	XP_013600545.1, XP_013600535.1	Cg006G235230
OG0009177	XP_013583846.1, XP_013602311.1	Cg006G235320
OG0009178	XP_013587151.1, XP_013605159.1	Cg006G235740
OG0009179	XP_013637914.1, XP_013600924.1	Cg006G236160
OG0009180	XP_013585785.1, XP_013599500.1	Cg006G236070
OG0009181	XP_013599535.1, XP_013638454.1	Cg006G236530
OG0009182	XP_013614639.1, XP_013585592.1	Cg006G236750
OG0009183	XP_013627130.1, XP_013627121.1, XP_013603736.1	Cg006G239520
OG0009184	XP_013600046.1, XP_013584269.1	Cg006G236970
OG0009185	XP_013604826.1	Cg006G237070
OG0009186	XP_013609734.1, XP_013618938.1	Cg008G300390
OG0009187	XP_013638847.1, XP_013604816.1	Cg006G237190
OG0009188	XP_013614866.1, XP_013585602.1	Cg006G237240
OG0009189	XP_013605780.1, XP_013587205.1	Cg006G237460
OG0009190	XP_013605781.1, XP_013587206.1	Cg006G237450
OG0009191	XP_013586370.1, XP_013601862.1	Cg006G237430
OG0009192	XP_013585603.1	Cg006G237410
OG0009193	XP_013602183.1, XP_013603576.1	Cg006G237530
OG0009194	XP_013605493.1, XP_013604376.1	Cg006G237590
OG0009195	XP_013638466.1, XP_013602487.1	Cg006G238080
OG0009196	XP_013638917.1, XP_013602588.1	Cg006G237710
OG0009197	XP_013585144.1, XP_013603723.1	Cg006G238390
OG0009198	XP_013583682.1, XP_013600837.1	Cg006G238710
OG0009199	XP_013586504.1, XP_013604673.1	Cg006G238950
OG0009200	XP_013587596.1, XP_013599784.1	Cg006G239740
OG0009201	XP_013604046.1, XP_013583567.1	Cg006G239820
OG0009202	XP_013603628.1, XP_013603746.1	Cg006G239920
OG0009203	XP_013586349.1, XP_013605660.1	Cg006G239960
OG0009204	XP_013603546.1	Cg006G240210
OG0009205	XP_013600070.1, XP_013585178.1	Cg006G240530
OG0009206	XP_013584072.1, XP_013602801.1	Cg006G240930
OG0009207	XP_013638629.1, XP_013602080.1	Cg006G240960
OG0009208	XP_013583672.1	Cg006G241090
OG0009209	XP_013618846.1	Cg007G281320
OG0009210	XP_013605322.1, XP_013586535.1	Cg006G241420
OG0009211	XP_013603313.1	Cg006G241560
OG0009212	XP_013603312.1, XP_013586877.1	Cg006G241610
OG0009213	XP_013600673.1, XP_013639095.1	Cg006G241890
OG0009214	XP_013638399.1, XP_013599690.1	Cg006G242160
OG0009215	XP_013637817.1, XP_013602211.1	Cg006G242430
OG0009216	XP_013583901.1, XP_013600164.1	Cg006G242930
OG0009217	XP_013604361.1, XP_013585207.1	Cg006G243270
OG0009218	XP_013603805.1, XP_013584859.1	Cg006G243340
OG0009219	XP_013584074.1, XP_013603413.1	Cg006G243580
OG0009220	XP_013639080.1	Cg006G243810
OG0009221	XP_013602712.1, XP_013584493.1	Cg006G243900
OG0009222	XP_013638398.1	Cg006G244100
OG0009223	XP_013627322.1, XP_013638739.1	Cg006G244190
OG0009224	XP_013586384.1	Cg006G244270
OG0009225	XP_013638756.1, XP_013602814.1	Cg006G244400
OG0009226	XP_013584306.1, XP_013602946.1	Cg006G244470
OG0009227	XP_013600565.1, XP_013585418.1	Cg006G244540
OG0009228	XP_013584353.1, XP_013599870.1	Cg006G244830
OG0009229	XP_013585838.1	Cg014G333110, Cg003G076470
OG0009230	XP_013601038.1, XP_013584300.1	Cg006G245310
OG0009231	XP_013601034.1, XP_013585432.1	Cg006G245410
OG0009233	XP_013608452.1, XP_013628015.1	Cg008G294150
OG0009234	XP_013630264.1, XP_013611465.1	Cg008G294380
OG0009235	XP_013619634.1	Cg008G294260
OG0009236	XP_013625248.1, XP_013618669.1	Cg008G295130
OG0009237	XP_013628574.1, XP_013620461.1	Cg008G295180
OG0009238	XP_013628668.1, XP_013620396.1	Cg008G295250
OG0009239	XP_013616330.1, XP_013628176.1	Cg008G295920
OG0009240	XP_013620771.1, XP_013611998.1	Cg008G295700
OG0009241	XP_013628551.1, XP_013618337.1	Cg008G295500
OG0009242	XP_013611982.1, XP_013618216.1	Cg008G296070
OG0009243	XP_013611211.1, XP_013630787.1	Cg008G296440
OG0009244	XP_013623811.1, XP_013613049.1	Cg008G296510
OG0009245	XP_013608688.1	Cg008G296960
OG0009246	XP_013623109.1, XP_013606343.1	Cg008G297020
OG0009247	XP_013629602.1, XP_013616156.1	Cg008G297300
OG0009248	XP_013609354.1, XP_013618301.1	Cg008G297490
OG0009249	XP_013610364.1	Cg008G297870
OG0009250	XP_013623018.1, XP_013610865.1	Cg008G298460
OG0009251	XP_013613679.1, XP_013627599.1	Cg008G299280
OG0009252	XP_013612415.1, XP_013626573.1	Cg008G299350
OG0009253	XP_013616050.1, XP_013606522.1	Cg008G299720
OG0009254	XP_013606806.1, XP_013615292.1	Cg008G299730
OG0009255	XP_013618937.1	Cg008G307020
OG0009256	XP_013595494.1, XP_013609121.1	Cg008G307700
OG0009257	XP_013617865.1	Cg008G308900, Cg008G310550
OG0009258	XP_013609154.1	Cg008G308080
OG0009259	XP_013619813.1	Cg008G310720, Cg008G309080
OG0009260	XP_013612361.1, XP_013593861.1	Cg008G310970, Cg008G309210
OG0009261	XP_013612212.1, XP_013594950.1	Cg008G309240, Cg008G311010
OG0009262	XP_013621045.1, XP_013611953.1	Cg008G293770
OG0009263	XP_013620306.1, XP_013613130.1	Cg008G293690
OG0009264	XP_013612665.1, XP_013630744.1	Cg008G287650
OG0009265	XP_013609185.1, XP_013623649.1	Cg008G287670
OG0009267	XP_013615381.1, XP_013622676.1	Cg008G293950
OG0009268	XP_013606550.1	Cg008G287520
OG0009270	XP_013609071.1	Cg008G293500
OG0009271	XP_013625604.1	Cg008G287070
OG0009272	XP_013628241.1, XP_013609500.1	Cg008G287060
OG0009273	XP_013627963.1, XP_013610723.1	Cg008G286870
OG0009274	XP_013627463.1, XP_013609297.1	Cg008G286810
OG0009275	XP_013611872.1, XP_013619323.1	Cg008G286630
OG0009276	XP_013609005.1	Cg008G286200
OG0009277	XP_013613329.1, XP_013618596.1	Cg008G286090
OG0009278	XP_013620143.1, XP_013628467.1	Cg008G286060
OG0009279	XP_013622561.1, XP_013612267.1	Cg008G285860
OG0009280	XP_013609266.1, XP_013619442.1	Cg008G285640
OG0009281	XP_013596106.1, XP_013619187.1	Cg008G305260
OG0009282	XP_013593793.1, XP_013608797.1	Cg008G305480
OG0009283	XP_013621664.1	Cg008G305300
OG0009284	XP_013598041.1, XP_013615967.1	Cg008G305040
OG0009285	XP_013608816.1, XP_013618075.1	Cg008G304880
OG0009286	XP_013606342.1, XP_013616142.1	Cg008G304730
OG0009287	XP_013621590.1, XP_013598731.1	Cg008G304600
OG0009288	XP_013611790.1	Cg008G304580
OG0009289	XP_013597675.1, XP_013613027.1	Cg008G304350
OG0009290	XP_013620822.1	Cg008G304290
OG0009291	XP_013633015.1, XP_013614677.1	Cg002G051810
OG0009292	XP_013618707.1, XP_013595538.1	Cg008G304250
OG0009293	XP_013593245.1	Cg008G304110
OG0009294	XP_013599342.1, XP_013621689.1	Cg008G303600
OG0009295	XP_013613257.1, XP_013598326.1	Cg008G303220
OG0009296	XP_013593114.1, XP_013613036.1	Cg008G303140
OG0009297	XP_013599328.1	Cg008G303050
OG0009298	XP_013609056.1, XP_013597844.1	Cg008G303020
OG0009299	XP_013618035.1, XP_013597904.1	Cg008G302880
OG0009300	XP_013613371.1, XP_013606101.1	Cg003G108860
OG0009301	XP_013625341.1, XP_013609100.1	Cg003G109490
OG0009302	XP_013620660.1, XP_013630232.1	Cg003G109630
OG0009303	XP_013627064.1, XP_013618980.1	Cg003G110680
OG0009304	XP_013604540.1, XP_013583773.1	Cg002G058880
OG0009305	XP_013621901.1	Cg003G110840
OG0009306	XP_013616514.1, XP_013606892.1	Cg003G106370
OG0009307	XP_013611412.1, XP_013628897.1	Cg007G249940, Cg003G105980
OG0009308	XP_013604422.1	Cg002G055550
OG0009309	XP_013633037.1, XP_013599994.1	Cg002G055600
OG0009310	XP_013596761.1, XP_013603438.1	Cg002G055620
OG0009311	XP_013596248.1, XP_013602897.1	Cg002G055780
OG0009313	XP_013603045.1, XP_013615116.1	Cg002G056190
OG0009314	XP_013605294.1, XP_013608079.1	Cg002G056320
OG0009315	XP_013596326.1	Cg002G056920
OG0009316	XP_013620978.1, XP_013600622.1	Cg002G056940
OG0009317	XP_013605757.1	Cg002G056960
OG0009318	XP_013604850.1	Cg002G057260
OG0009319	XP_013600116.1, XP_013630785.1	Cg002G057640
OG0009320	XP_013626555.1, XP_013603677.1	Cg002G057810
OG0009321	XP_013605443.1, XP_013622000.1	Cg002G058190
OG0009322	XP_013603004.1, XP_013588583.1	Cg002G058390
OG0009323	XP_013603440.1, XP_013623328.1	Cg002G058490
OG0009324	XP_013605181.1	Cg002G058560
OG0009325	XP_013604322.1	Cg002G059000
OG0009326	XP_013627321.1, XP_013591362.1	Cg002G059100
OG0009327	XP_013626622.1	Cg002G059760
OG0009328	XP_013622599.1	Cg002G063580
OG0009329	XP_013588903.1	Cg002G066270
OG0009330	XP_013626330.1, XP_013601710.1	Cg001G007220
OG0009331	XP_013597901.1, XP_013606920.1	Cg002G066050
OG0009332	XP_013620826.1, XP_013592349.1	Cg007G267210
OG0009333	XP_013589925.1, XP_013588607.1	Cg007G267230
OG0009334	XP_013618906.1, XP_013591710.1	Cg007G268770
OG0009335	XP_013589895.1, XP_013588813.1	Cg007G269050
OG0009336	XP_013588487.1	Cg007G268940
OG0009337	XP_013588103.1, XP_013613718.1	Cg007G269320
OG0009338	XP_013589927.1, XP_013591023.1	Cg007G269690
OG0009339	XP_013619552.1, XP_013589616.1	Cg007G269590
OG0009340	XP_013590272.1, XP_013589912.1	Cg007G269830
OG0009341	XP_013593272.1, XP_013586345.1	Cg005G183510
OG0009342	XP_013592829.1, XP_013619305.1	Cg007G270200
OG0009343	XP_013619298.1, XP_013592830.1	Cg007G270220, Cg007G270210
OG0009344	XP_013619006.1, XP_013588316.1	Cg007G270430
OG0009345	XP_013620521.1, XP_013587809.1	Cg007G270820
OG0009346	XP_013590091.1, XP_013618354.1	Cg007G271140
OG0009347	XP_013592895.1, XP_013593511.1	Cg007G271680
OG0009348	XP_013592397.1	Cg007G271820
OG0009349	XP_013590950.1	Cg007G272040
OG0009350	XP_013619238.1, XP_013590337.1	Cg007G272270
OG0009351	XP_013590608.1, XP_013619775.1	Cg007G272330
OG0009352	XP_013621301.1, XP_013592112.1	Cg007G272600
OG0009353	XP_013591255.1, XP_013618940.1	Cg007G272670
OG0009354	XP_013590373.1, XP_013618690.1	Cg007G272680
OG0009355	XP_013613802.1	Cg007G272690
OG0009356	XP_013592165.1, XP_013615013.1	Cg007G278860
OG0009357	XP_013620816.1, XP_013587868.1	Cg007G277940
OG0009358	XP_013587969.1, XP_013615952.1	Cg007G277880
OG0009359	XP_013592170.1, XP_013592232.1	Cg007G277680
OG0009360	XP_013585822.1, XP_013585613.1	Cg004G138240
OG0009361	XP_013591819.1, XP_013591884.1	Cg007G277580
OG0009362	XP_013592334.1, XP_013613390.1	Cg007G277510
OG0009363	XP_013590218.1, XP_013615043.1	Cg007G276240
OG0009364	XP_013589683.1, XP_013592167.1	Cg007G275690
OG0009365	XP_013618140.1, XP_013592346.1	Cg007G275420
OG0009366	XP_013590474.1, XP_013588750.1	Cg007G275400
OG0009367	XP_013592864.1, XP_013616051.1	Cg007G274990
OG0009368	XP_013591813.1, XP_013620982.1	Cg007G274960
OG0009369	XP_013620981.1, XP_013588758.1	Cg007G274940
OG0009370	XP_013619386.1, XP_013590557.1	Cg007G274270
OG0009371	XP_013616055.1, XP_013587982.1	Cg007G273980
OG0009372	XP_013604771.1, XP_013638806.1	Cg006G227760
OG0009373	XP_013617250.1, XP_013590185.1	Cg007G273920
OG0009374	XP_013592828.1	Cg007G273890
OG0009375	XP_013591984.1	Cg007G273790
OG0009376	XP_013606311.1	Cg003G107910, Cg003G107920
OG0009377	XP_013618646.1, XP_013590295.1	Cg007G273450
OG0009378	XP_013588438.1, XP_013591921.1	Cg007G273130
OG0009379	XP_013592261.1, XP_013588324.1	Cg007G273090
OG0009380	XP_013588809.1, XP_013592371.1, XP_013589512.1	Cg007G273020
OG0009381	XP_013616216.1, XP_013588122.1	Cg007G272930
OG0009382	XP_013591759.1	Cg007G272750
OG0009383	XP_013590575.1	Cg007G279040, Cg007G278970
OG0009384	XP_013619938.1, XP_013591239.1	Cg007G279090
OG0009385	XP_013588054.1, XP_013616155.1	Cg007G279120
OG0009386	XP_013591597.1, XP_013618218.1	Cg007G279250
OG0009387	XP_013592242.1	Cg007G279290
OG0009388	XP_013590015.1	Cg007G279330
OG0009389	XP_013625010.1	Cg007G279440
OG0009390	XP_013620376.1, XP_013590893.1	Cg007G279620
