HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N9.HOG0012751	OG0007353	n0											Cg003G1013400	CARHR276050							
N9.HOG0012752	OG0007354	n0											Cg003G1010300	CARHR275750							
N9.HOG0012753	OG0007355	n0											Cg001G0275700	CARHR219740							
N9.HOG0012754	OG0007356	n0											Cg003G1007300	CARHR275460							
N9.HOG0012755	OG0007357	n0											Cg003G1006700	CARHR275380							
N9.HOG0012756	OG0007358	n0											Cg003G1006400	CARHR275330							
N9.HOG0012757	OG0007359	n2											Cg003G1006100	CARHR275300							
N9.HOG0012758	OG0007360	n0											Cg003G1004000	CARHR275100							
N9.HOG0012759	OG0007361	n0											Cg003G1000900	CARHR274740							
N9.HOG0012760	OG0007362	n0											Cg003G0999800	CARHR274610							
N9.HOG0012761	OG0007363	n0											Cg003G0999700	CARHR274600							
N9.HOG0012762	OG0007364	n0											Cg008G2788200	CARHR190430							
N9.HOG0012763	OG0007365	n0											Cg008G2792500	CARHR189980							
N9.HOG0012764	OG0007366	n0											Cg008G2793600	CARHR189840							
N9.HOG0012765	OG0007367	n0											Cg008G2794100	CARHR189780							
N9.HOG0012766	OG0007368	n0											Cg008G2795400	CARHR189650							
N9.HOG0012767	OG0007369	n0											Cg008G2798400	CARHR189350							
N9.HOG0012768	OG0007370	n0											Cg008G2799100	CARHR189260							
N9.HOG0012769	OG0007371	n0											Cg008G2800000	CARHR189120							
N9.HOG0012770	OG0007372	n0											Cg008G2801400	CARHR188940							
N9.HOG0012771	OG0007373	n22											Cg002G0533600								
N9.HOG0012772	OG0007374	n0											Cg008G2802600	CARHR188830							
N9.HOG0012773	OG0007375	n0											Cg008G2802700	CARHR188820							
N9.HOG0012774	OG0007376	n0											Cg008G2803100	CARHR188780							
N9.HOG0012775	OG0007377	n0											Cg008G2806100	CARHR188440							
N9.HOG0012776	OG0007378	n0											Cg008G2806300	CARHR188420							
N9.HOG0012777	OG0007379	n0											Cg008G2806400	CARHR188410							
N9.HOG0012778	OG0007380	n0											Cg008G2810100	CARHR188090							
N9.HOG0012779	OG0007381	n0											Cg008G2812000	CARHR187900							
N9.HOG0012780	OG0007382	n0											Cg008G2812500	CARHR187840							
N9.HOG0012781	OG0007383	n15											Cg008G2813800	CARHR187650							
N9.HOG0012782	OG0007384	n0											Cg008G2759200	CARHR193550							
N9.HOG0012783	OG0007385	n0											Cg008G2758200	CARHR193610							
N9.HOG0012784	OG0007386	n0											Cg008G2762200	CARHR193230							
N9.HOG0012785	OG0007387	n0											Cg008G2762300	CARHR193220							
N9.HOG0012786	OG0007388	n0											Cg008G2763100	CARHR193100							
N9.HOG0012787	OG0007389	n0											Cg008G2763700	CARHR193020							
N9.HOG0012788	OG0007390	n0											Cg008G2763800	CARHR193000							
N9.HOG0012789	OG0007391	n3											Cg008G2764700	CARHR192910							
N9.HOG0012790	OG0007392	n0											Cg008G2766100	CARHR192730							
N9.HOG0012791	OG0007393	n0											Cg008G2766600	CARHR192680							
N9.HOG0012792	OG0007394	n0											Cg008G2769800	CARHR192290							
N9.HOG0012793	OG0007395	n0											Cg008G2771900	CARHR192070							
N9.HOG0012794	OG0007396	n0											Cg008G2773400	CARHR191950							
N9.HOG0012795	OG0007397	n0											Cg008G2773800	CARHR191910							
N9.HOG0012796	OG0007398	n0											Cg008G2774100	CARHR191880							
N9.HOG0012797	OG0007399	n0											Cg008G2776000	CARHR191710							
N9.HOG0012798	OG0007400	n0											Cg008G2777100	CARHR191590							
N9.HOG0012799	OG0007401	n0											Cg008G2777600	CARHR191540							
N9.HOG0012800	OG0007402	n0											Cg008G2782600	CARHR191080							
N9.HOG0012801	OG0007403	n2												CARHR190990							
N9.HOG0012802	OG0007404	n0											Cg008G2784500	CARHR190830							
N9.HOG0012803	OG0007405	n0											Cg008G2784900	CARHR190810							
N9.HOG0012804	OG0007406	n0											Cg008G2786600	CARHR190590							
N9.HOG0012805	OG0007407	n0											Cg003G0998200	CARHR274470							
N9.HOG0012806	OG0007408	n0											Cg003G0997500	CARHR274390							
N9.HOG0012807	OG0007409	n0											Cg003G0995800	CARHR274190							
N9.HOG0012808	OG0007410	n0											Cg006G1849000	CARHR038030							
N9.HOG0012809	OG0007411	n0											Cg003G0991800	CARHR055210, CARHR273680							
N9.HOG0012810	OG0007412	n4											Cg003G0898300	CARHR264420							
N9.HOG0012811	OG0007412	n23												CARHR264330							
N9.HOG0012812	OG0007413	n0											Cg003G0990500	CARHR273630							
N9.HOG0012813	OG0007414	n2											Cg003G0990200	CARHR273590							
N9.HOG0012814	OG0007414	n22												CARHR273600							
N9.HOG0012815	OG0007415	n0											Cg005G1582700	CARHR129220							
N9.HOG0012816	OG0007416	n0											Cg003G0987500	CARHR273280							
N9.HOG0012817	OG0007417	n7											Cg003G0983600	CARHR285700							
N9.HOG0012818	OG0007418	n12												CARHR285470							
N9.HOG0012819	OG0007418	n15												CARHR285440, CARHR285520							
N9.HOG0012820	OG0007419	n0											Cg003G0981000	CARHR285320							
N9.HOG0012821	OG0007420	n0											Cg003G0980100	CARHR285230							
N9.HOG0012822	OG0007421	n0											Cg003G0978700	CARHR272790							
N9.HOG0012823	OG0007422	n0											Cg003G0977800	CARHR272680							
N9.HOG0012824	OG0007423	n0											Cg003G0977200	CARHR272620							
N9.HOG0012825	OG0007424	n0											Cg003G0975100	CARHR272340							
N9.HOG0012826	OG0007425	n9											Cg003G0975000								
N9.HOG0012827	OG0007425	n13												CARHR272330							
N9.HOG0012828	OG0007426	n0											Cg003G0974400	CARHR272280							
N9.HOG0012829	OG0007427	n0											Cg003G0970000	CARHR271820							
N9.HOG0012830	OG0007428	n0											Cg003G0968400	CARHR271600							
N9.HOG0012831	OG0007429	n0											Cg003G0968200	CARHR271580							
N9.HOG0012832	OG0007430	n0											Cg003G0967900	CARHR271550							
N9.HOG0012833	OG0007431	n0											Cg003G0966600	CARHR271420							
N9.HOG0012834	OG0007432	n0											Cg003G0964500	CARHR271220							
N9.HOG0012835	OG0007433	n0											Cg003G0884500	CARHR257660							
N9.HOG0012836	OG0007434	n1											Cg003G0959500	CARHR270750							
N9.HOG0012837	OG0007435	n0											Cg003G0959800	CARHR270780							
N9.HOG0012838	OG0007436	n0											Cg003G0960700	CARHR270880							
N9.HOG0012839	OG0007437	n0											Cg003G0960800	CARHR270890							
N9.HOG0012840	OG0007438	n0											Cg003G0961500	CARHR270930							
N9.HOG0012841	OG0007439	n0											Cg003G0957800	CARHR270640							
N9.HOG0012842	OG0007440	n0											Cg003G0954500	CARHR270180							
N9.HOG0012843	OG0007441	n0											Cg003G0950300	CARHR269590							
N9.HOG0012844	OG0007442	n0											Cg003G0949400	CARHR269480							
N9.HOG0012845	OG0007443	n0											Cg003G0947800	CARHR269310							
N9.HOG0012846	OG0007444	n0											Cg001G0115300	CARHR236410							
N9.HOG0012847	OG0007445	n0											Cg003G0944800	CARHR268900							
N9.HOG0012848	OG0007446	n0											Cg003G0939300	CARHR268430							
N9.HOG0012849	OG0007447	n0											Cg003G0938800	CARHR268350							
N9.HOG0012850	OG0007448	n0											Cg003G0938000	CARHR268270							
N9.HOG0012851	OG0007449	n0											Cg002G0531900	CARHR158620							
N9.HOG0012852	OG0007450	n9											Cg002G0536200	CARHR158000							
N9.HOG0012853	OG0007451	n0											Cg002G0540300, Cg002G0540100	CARHR157520							
N9.HOG0012854	OG0007452	n0											Cg003G0926300	CARHR267310							
N9.HOG0012855	OG0007453	n0											Cg003G0928200	CARHR267530							
N9.HOG0012856	OG0007454	n0											Cg003G0931200, Cg003G0928300	CARHR267540							
N9.HOG0012857	OG0007455	n0											Cg003G0720400, Cg014G3035200	CARHR250500							
N9.HOG0012858	OG0007456	n0											Cg014G3034800, Cg003G0720800	CARHR250530							
N9.HOG0012859	OG0007457	n0											Cg003G0725500, Cg014G3029100	CARHR251020							
N9.HOG0012860	OG0007458	n11											Cg003G0871300, Cg003G0726600	CARHR251160							
N9.HOG0012861	OG0007459	n0											Cg008G2646700	CARHR205680							
N9.HOG0012862	OG0007460	n0											Cg008G2644900	CARHR205850							
N9.HOG0012863	OG0007461	n0											Cg008G2644400	CARHR205900							
N9.HOG0012864	OG0007462	n0											Cg008G2642400	CARHR206120							
N9.HOG0012865	OG0007463	n0											Cg008G2639000	CARHR206500							
N9.HOG0012866	OG0007464	n0											Cg008G2637200	CARHR206700, CARHR206690							
N9.HOG0012867	OG0007465	n0											Cg008G2637000	CARHR206720							
N9.HOG0012868	OG0007466	n14												CARHR207040							
N9.HOG0012869	OG0007467	n0											Cg008G2630200	CARHR207420							
N9.HOG0012870	OG0007468	n0											Cg008G2628000	CARHR207650							
N9.HOG0012871	OG0007469	n0											Cg008G2624700	CARHR207990							
N9.HOG0012872	OG0007470	n0											Cg008G2624400	CARHR208030							
N9.HOG0012873	OG0007471	n0											Cg008G2620200	CARHR208460							
N9.HOG0012874	OG0007472	n0											Cg008G2618100	CARHR208720							
N9.HOG0012875	OG0007473	n0											Cg008G2614800	CARHR208980							
N9.HOG0012876	OG0007474	n0											Cg008G2613200	CARHR209080							
N9.HOG0012877	OG0007475	n12											Cg004G1160900	CARHR084670							
N9.HOG0012878	OG0007476	n0											Cg008G2610800	CARHR209360							
N9.HOG0012879	OG0007477	n0											Cg008G2610000	CARHR209420							
N9.HOG0012880	OG0007478	n2												CARHR209760							
N9.HOG0012881	OG0007478	n17											Cg008G2607000								
N9.HOG0012882	OG0007479	n0											Cg008G2605300	CARHR209930							
N9.HOG0012883	OG0007480	n0											Cg008G2605200	CARHR209940							
N9.HOG0012884	OG0007482	n0											Cg008G2602800	CARHR210170							
N9.HOG0012885	OG0007483	n1												CARHR084180							
N9.HOG0012886	OG0007483	n4											Cg008G2602500	CARHR210200							
N9.HOG0012887	OG0007484	n4											Cg008G2602000	CARHR210250							
N9.HOG0012888	OG0007485	n0											Cg008G2599000	CARHR210630							
N9.HOG0012889	OG0007486	n12											Cg008G2598500	CARHR210700							
N9.HOG0012890	OG0007487	n0											Cg008G2597100	CARHR210830							
N9.HOG0012891	OG0007488	n0											Cg008G2595800	CARHR211000							
N9.HOG0012892	OG0007489	n0											Cg008G2595900	CARHR210990							
N9.HOG0012893	OG0007490	n0											Cg008G2596000	CARHR210980							
N9.HOG0012894	OG0007491	n0											Cg008G2596400	CARHR210900							
N9.HOG0012895	OG0007492	n0												CARHR211160							
N9.HOG0012896	OG0007493	n0											Cg008G2592100	CARHR211410							
N9.HOG0012897	OG0007494	n0											Cg008G2592000	CARHR211420							
N9.HOG0012898	OG0007495	n0											Cg008G2591000	CARHR211550							
N9.HOG0012899	OG0007496	n0											Cg008G2590500	CARHR211600							
N9.HOG0012900	OG0007497	n0											Cg008G2589300	CARHR211700							
N9.HOG0012901	OG0007498	n0											Cg008G2584500	CARHR212210							
N9.HOG0012902	OG0007499	n0											Cg001G0382900	CARHR213330							
N9.HOG0012903	OG0007500	n0											Cg001G0391200	CARHR212770							
N9.HOG0012904	OG0007501	n0											Cg001G0392300	CARHR212660							
N9.HOG0012905	OG0007502	n0											Cg001G0394000	CARHR212520							
N9.HOG0012906	OG0007503	n0											Cg007G2581200	CARHR074620							
N9.HOG0012907	OG0007504	n0											Cg007G2571900	CARHR074050							
N9.HOG0012908	OG0007505	n5											Cg007G2572600	CARHR073940							
N9.HOG0012909	OG0007506	n0											Cg007G2572800	CARHR073920							
N9.HOG0012910	OG0007507	n2											Cg007G2573600	CARHR073840							
N9.HOG0012911	OG0007507	n23												CARHR072120							
N9.HOG0012912	OG0007508	n0											Cg007G2570700	CARHR073730							
N9.HOG0012913	OG0007509	n0											Cg007G2568600	CARHR073500, CARHR153930							
N9.HOG0012914	OG0007510	n0											Cg007G2567700	CARHR073370							
N9.HOG0012915	OG0007511	n5											Cg004G1408100	CARHR293670							
N9.HOG0012916	OG0007511	n8												CARHR293680							
N9.HOG0012917	OG0007512	n0											Cg007G2564100	CARHR072940							
N9.HOG0012918	OG0007513	n0											Cg007G2562800	CARHR072770							
N9.HOG0012919	OG0007514	n0											Cg007G2562000	CARHR072730							
N9.HOG0012920	OG0007515	n5											Cg007G2561900	CARHR072710							
N9.HOG0012921	OG0007516	n0											Cg007G2561600	CARHR072690							
N9.HOG0012922	OG0007517	n0											Cg007G2561400	CARHR072670							
N9.HOG0012923	OG0007518	n0											Cg007G2558700	CARHR072320							
N9.HOG0012924	OG0007519	n0											Cg007G2558200	CARHR072230							
N9.HOG0012925	OG0007520	n0											Cg007G2558100	CARHR072220							
N9.HOG0012926	OG0007521	n8											Cg008G2880800	CARHR072110							
N9.HOG0012927	OG0007521	n12											Cg007G2557200	CARHR072140							
N9.HOG0012928	OG0007522	n0											Cg007G2553500	CARHR071760							
N9.HOG0012929	OG0007523	n0											Cg007G2551700	CARHR071580							
N9.HOG0012930	OG0007524	n0											Cg007G2550900	CARHR071490							
N9.HOG0012931	OG0007525	n0											Cg007G2548900	CARHR071300							
N9.HOG0012932	OG0007526	n0											Cg007G2548600	CARHR071280							
N9.HOG0012933	OG0007527	n0											Cg007G2547000	CARHR071130							
N9.HOG0012934	OG0007528	n0											Cg007G2545600	CARHR070990							
N9.HOG0012935	OG0007529	n0											Cg007G2543500	CARHR070720							
N9.HOG0012936	OG0007530	n0											Cg007G2543100	CARHR070670							
N9.HOG0012937	OG0007531	n0											Cg007G2542800	CARHR070640							
N9.HOG0012938	OG0007532	n0											Cg007G2541800	CARHR070580							
N9.HOG0012939	OG0007533	n0											Cg007G2540000	CARHR070410							
N9.HOG0012940	OG0007534	n0											Cg007G2538600	CARHR070290							
N9.HOG0012941	OG0007535	n0											Cg007G2533900	CARHR069810							
N9.HOG0012942	OG0007536	n0											Cg007G2531800	CARHR069610							
N9.HOG0012943	OG0007537	n0											Cg007G2531600	CARHR069600							
N9.HOG0012944	OG0007538	n10											Cg007G2530900	CARHR069510							
N9.HOG0012945	OG0007539	n2											Cg007G2529000	CARHR069230							
N9.HOG0012946	OG0007540	n0											Cg007G2528900	CARHR069220							
N9.HOG0012947	OG0007541	n0											Cg007G2527500	CARHR069070							
N9.HOG0012948	OG0007542	n6											Cg002G0588400								
N9.HOG0012949	OG0007542	n8											Cg006G1854100	CARHR037400							
N9.HOG0012950	OG0007543	n0											Cg007G2522700	CARHR068530							
N9.HOG0012951	OG0007544	n0											Cg007G2521400	CARHR068400							
N9.HOG0012952	OG0007545	n0											Cg004G1409600	CARHR107580							
N9.HOG0012953	OG0007546	n0											Cg004G1410200	CARHR107620							
N9.HOG0012954	OG0007547	n0											Cg004G1410400	CARHR107650							
N9.HOG0012955	OG0007548	n0											Cg004G1413600	CARHR108130							
N9.HOG0012956	OG0007549	n0											Cg002G0528600	CARHR159020							
N9.HOG0012957	OG0007550	n0											Cg002G0528700	CARHR159010							
N9.HOG0012958	OG0007551	n0											Cg002G0529100	CARHR158960							
N9.HOG0012959	OG0007552	n0											Cg003G0934000	CARHR267870							
N9.HOG0012960	OG0007553	n0											Cg003G0933600	CARHR267820							
N9.HOG0012961	OG0007554	n0											Cg002G0551400	CARHR156320							
N9.HOG0012962	OG0007555	n4											Cg006G1781100	CARHR045890							
N9.HOG0012963	OG0007555	n15											Cg006G1781200	CARHR115860							
N9.HOG0012964	OG0007556	n0											Cg006G1784400	CARHR045540							
N9.HOG0012965	OG0007557	n0											Cg002G0696200	CARHR143710							
N9.HOG0012966	OG0007558	n0											Cg006G1788900	CARHR044940							
N9.HOG0012967	OG0007559	n0											Cg006G1789800	CARHR044820							
N9.HOG0012968	OG0007560	n7											Cg006G1790200, Cg003G0794300	CARHR044760							
N9.HOG0012969	OG0007561	n0											Cg006G1792700	CARHR044520							
N9.HOG0012970	OG0007562	n0											Cg006G1796100	CARHR044210							
N9.HOG0012971	OG0007563	n0											Cg006G1801300	CARHR043610							
N9.HOG0012972	OG0007564	n0											Cg006G1802300	CARHR043530							
N9.HOG0012973	OG0007565	n0											Cg006G1804900	CARHR258470, CARHR043270							
N9.HOG0012974	OG0007566	n0											Cg005G1572600	CARHR130320							
N9.HOG0012975	OG0007567	n0											Cg005G1571000	CARHR130540							
N9.HOG0012976	OG0007568	n0											Cg005G1570200	CARHR130600							
N9.HOG0012977	OG0007569	n0											Cg002G0579300	CARHR150930							
N9.HOG0012978	OG0007570	n0											Cg002G0586400	CARHR151580							
N9.HOG0012979	OG0007571	n0											Cg016G3060000, Cg003G0873100	CARHR258410							
N9.HOG0012980	OG0007572	n0											Cg003G0831100, Cg003G0879700	CARHR229310, CARHR258040							
N9.HOG0012981	OG0007573	n0											Cg003G0912000	CARHR265900							
N9.HOG0012982	OG0007574	n0											Cg003G0913500	CARHR266080							
N9.HOG0012983	OG0007575	n11											Cg003G0913600	CARHR266090							
N9.HOG0012984	OG0007576	n0											Cg003G0914200	CARHR266160							
N9.HOG0012985	OG0007577	n0											Cg003G0837500	CARHR258840							
N9.HOG0012986	OG0007578	n3											Cg003G0878100, Cg003G0830000	CARHR258130							
N9.HOG0012987	OG0007579	n0											Cg003G1000800	CARHR274730							
N9.HOG0012988	OG0007580	n0												CARHR217470							
N9.HOG0012989	OG0007581	n0											Cg001G0313200	CARHR217790							
N9.HOG0012990	OG0007582	n0											Cg001G0300400	CARHR218120							
N9.HOG0012991	OG0007583	n0											Cg001G0288400	CARHR218630							
N9.HOG0012992	OG0007584	n0											Cg005G1608200, Cg001G0287200	CARHR126310, CARHR218700							
N9.HOG0012993	OG0007585	n1												CARHR258880							
N9.HOG0012994	OG0007585	n4											Cg001G0283400	CARHR218940							
N9.HOG0012995	OG0007586	n0											Cg001G0282400	CARHR253130, CARHR253120, CARHR219100							
N9.HOG0012996	OG0007587	n0											Cg001G0277200, Cg001G0277000	CARHR219490							
N9.HOG0012997	OG0007588	n0											Cg001G0268900	CARHR220530							
N9.HOG0012998	OG0007589	n0											Cg001G0268800	CARHR220540							
N9.HOG0012999	OG0007590	n2											Cg001G0264600	CARHR220820							
