HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N15.HOG0013734	OG0006562	n16				AL7G26180															
N15.HOG0013735	OG0006563	n0			XP_020873941.1	AL7G33210															
N15.HOG0013736	OG0006564	n0			XP_002869913.2	AL7G33130															
N15.HOG0013737	OG0006565	n6			XP_020883618.1	AL4G17680															
N15.HOG0013738	OG0006566	n2			XP_020873937.1	AL7G32970															
N15.HOG0013739	OG0006567	n0			XP_020875375.1	AL7G32890															
N15.HOG0013740	OG0006568	n0			XP_020873263.1	AL7G32650															
N15.HOG0013741	OG0006569	n0			XP_020873789.1	AL7G32620															
N15.HOG0013742	OG0006570	n0			XP_002869876.1	AL7G32380															
N15.HOG0013743	OG0006571	n15			XP_020873792.1	AL7G31630															
N15.HOG0013744	OG0006571	n16			XP_002869867.1	AL7G32200															
N15.HOG0013745	OG0006572	n0			XP_002867819.1	AL7G32030															
N15.HOG0013746	OG0006573	n0			XP_020874011.1	AL7G34220															
N15.HOG0013747	OG0006574	n0			XP_020874978.1	AL7G34360															
N15.HOG0013748	OG0006575	n2			XP_020873998.1	AL7G38620															
N15.HOG0013749	OG0006575	n15				AL7G38610															
N15.HOG0013750	OG0006576	n0			XP_002870142.1	AL7G38110															
N15.HOG0013751	OG0006577	n0			XP_002870131.1	AL7G37820															
N15.HOG0013752	OG0006578	n0			XP_002868090.1	AL7G37690															
N15.HOG0013753	OG0006579	n0			XP_020867707.1	AL8G44910															
N15.HOG0013754	OG0006580	n0			XP_020877538.1	AL8G44930															
N15.HOG0013755	OG0006581	n0			XP_020872027.1	AL8G45150															
N15.HOG0013756	OG0006582	n0			XP_002878518.1	AL5G46320															
N15.HOG0013757	OG0006583	n0			XP_002878502.1	AL5G46030															
N15.HOG0013758	OG0006584	n0			XP_002878486.1	AL5G45690															
N15.HOG0013759	OG0006585	n0			XP_002878470.1	AL5G45420															
N15.HOG0013760	OG0006586	n0			XP_002876654.2	AL5G44680															
N15.HOG0013761	OG0006587	n0			XP_020880831.1	AL5G44580															
N15.HOG0013762	OG0006588	n9			XP_020880818.1	AL5G44220															
N15.HOG0013763	OG0006589	n0			XP_020880806.1	AL5G44190															
N15.HOG0013764	OG0006590	n0			XP_002876606.1	AL5G43590															
N15.HOG0013765	OG0006591	n0			XP_002876601.1	AL5G43520															
N15.HOG0013766	OG0006592	n3			XP_020880325.1	AL5G43280															
N15.HOG0013767	OG0006593	n0			XP_020882453.1	AL5G43020															
N15.HOG0013768	OG0006594	n0			XP_020870282.1	AL8G18800															
N15.HOG0013769	OG0006595	n0			XP_020880942.1	AL5G41920															
N15.HOG0013770	OG0006596	n0			XP_002878236.1	AL5G40500															
N15.HOG0013771	OG0006597	n0			XP_020880562.1	AL5G40460															
N15.HOG0013772	OG0006598	n4			XP_020880600.1	AL5G40430															
N15.HOG0013773	OG0006599	n2			XP_002865825.1	AL8G24980															
N15.HOG0013774	OG0006600	n0			XP_002878162.1	AL5G39140															
N15.HOG0013775	OG0006601	n0			XP_020879643.1	AL5G39080															
N15.HOG0013776	OG0006602	n0			XP_002878144.1	AL5G38830															
N15.HOG0013777	OG0006603	n0			XP_002878113.1	AL5G38230															
N15.HOG0013778	OG0006604	n0			XP_020881352.1	AL5G37840															
N15.HOG0013779	OG0006605	n5			XP_020880893.1	AL5G37510															
N15.HOG0013780	OG0006606	n0			XP_002876346.1	AL5G37290															
N15.HOG0013781	OG0006607	n0			XP_002876341.1	AL5G37180															
N15.HOG0013782	OG0006608	n0			XP_002876305.1	AL5G36620															
N15.HOG0013783	OG0006609	n0			XP_002876302.1	AL5G36590															
N15.HOG0013784	OG0006610	n0			XP_020882281.1	AL5G36270															
N15.HOG0013785	OG0006611	n0			XP_002878004.1	AL5G36000															
N15.HOG0013786	OG0006612	n0			XP_020880472.1	AL5G35910															
N15.HOG0013787	OG0006613	n2			XP_020882069.1	AL5G34580															
N15.HOG0013788	OG0006614	n0			XP_020881373.1	AL5G33660															
N15.HOG0013789	OG0006615	n0			XP_020884353.1	AL8G28910															
N15.HOG0013790	OG0006616	n0			XP_002864273.1	AL8G28710															
N15.HOG0013791	OG0006617	n0			XP_002865988.1	AL8G28640															
N15.HOG0013792	OG0006618	n0			XP_002868157.1	AL7G38990															
N15.HOG0013793	OG0006619	n3			XP_002883543.1	AL3G40280															
N15.HOG0013794	OG0006620	n0			XP_002885644.1	AL3G39850															
N15.HOG0013795	OG0006621	n0			XP_002888583.1	AL2G25770															
N15.HOG0013796	OG0006622	n0			XP_002887146.1	AL2G26560															
N15.HOG0013797	OG0006623	n0			XP_020891080.1	AL2G26600															
N15.HOG0013798	OG0006624	n0			XP_002887165.2	AL2G27000															
N15.HOG0013799	OG0006625	n0			XP_002887176.1	AL2G27150															
N15.HOG0013800	OG0006626	n0			XP_020871714.1	AL8G21800															
N15.HOG0013801	OG0006627	n0			XP_020886105.1	AL3G51340															
N15.HOG0013802	OG0006628	n0			XP_002884131.1	AL3G51670															
N15.HOG0013803	OG0006629	n0			XP_020889069.1	AL3G51680															
N15.HOG0013804	OG0006630	n0			XP_002884178.1	AL3G52850															
N15.HOG0013805	OG0006631	n0			XP_020886959.1	AL3G49030															
N15.HOG0013806	OG0006632	n2			XP_002875094.1	AL5G10920															
N15.HOG0013807	OG0006633	n0			XP_020888403.1	AL3G48800															
N15.HOG0013808	OG0006634	n0			XP_002884295.1	AL3G11190															
N15.HOG0013809	OG0006635	n0			XP_002883983.1	AL3G48660															
N15.HOG0013810	OG0006636	n0			XP_002883982.1	AL3G48650															
N15.HOG0013811	OG0006637	n0			XP_020889360.1	AL3G48450															
N15.HOG0013812	OG0006638	n13			XP_020883959.1	AL4G38520															
N15.HOG0013813	OG0006639	n0			XP_002879871.1	AL4G38300															
N15.HOG0013814	OG0006640	n0			XP_020885488.1	AL4G45260															
N15.HOG0013815	OG0006641	n0			XP_002881704.1	AL4G37980															
N15.HOG0013816	OG0006642	n11			XP_002879855.1	AL4G37930															
N15.HOG0013817	OG0006642	n12			XP_002862876.2	AL108U10010															
N15.HOG0013818	OG0006643	n0			XP_020884758.1	AL4G37820															
N15.HOG0013819	OG0006644	n9			XP_020871371.1																
N15.HOG0013820	OG0006644	n16			XP_020884620.1	AL4G37690															
N15.HOG0013821	OG0006645	n0			XP_020883522.1	AL4G37380															
N15.HOG0013822	OG0006646	n0			XP_002879815.1	AL4G37230															
N15.HOG0013823	OG0006647	n0			XP_002881666.1	AL4G37040															
N15.HOG0013824	OG0006648	n0			XP_020868458.1	AL1G17800															
N15.HOG0013825	OG0006649	n0			XP_002879759.1	AL4G35950															
N15.HOG0013826	OG0006650	n0			XP_020882924.1	AL4G35840															
N15.HOG0013827	OG0006651	n0			XP_002879748.2	AL4G35750															
N15.HOG0013828	OG0006652	n12			XP_020882751.1	AL4G35520															
N15.HOG0013829	OG0006652	n21			XP_020873636.1	AL96U10060															
N15.HOG0013830	OG0006652	n22			XP_020884751.1	AL4G35560															
N15.HOG0013831	OG0006653	n0			XP_002879739.1	AL4G35500															
N15.HOG0013832	OG0006654	n0			XP_020883343.1	AL4G35320															
N15.HOG0013833	OG0006655	n18			XP_020883765.1	AL4G35240															
N15.HOG0013834	OG0006655	n19			XP_002862263.1	AL811U10010															
N15.HOG0013835	OG0006656	n0			XP_020879692.1	AL5G18230															
N15.HOG0013836	OG0006657	n0			XP_020883876.1	AL4G35120															
N15.HOG0013837	OG0006658	n0			XP_020884788.1	AL4G34990															
N15.HOG0013838	OG0006659	n2			XP_002881554.1	AL4G34920															
N15.HOG0013839	OG0006660	n0			XP_002881514.1	AL4G34030															
N15.HOG0013840	OG0006661	n0			XP_020882802.1	AL4G33870															
N15.HOG0013841	OG0006662	n23			XP_002881531.2	AL4G34370															
N15.HOG0013842	OG0006662	n24			XP_020882818.1	AL4G33760															
N15.HOG0013843	OG0006663	n0			XP_002879629.2	AL4G33110															
N15.HOG0013844	OG0006664	n0			XP_020877718.1	nbis-gene-1648															
N15.HOG0013845	OG0006665	n0			XP_002874807.1	AL6G48110															
N15.HOG0013846	OG0006666	n13			XP_002874728.1	AL6G46550															
N15.HOG0013847	OG0006666	n17			XP_002874727.1	AL6G46540															
N15.HOG0013848	OG0006667	n0			XP_002874726.1	AL6G46530															
N15.HOG0013849	OG0006668	n0			XP_002871869.1	AL6G30630															
N15.HOG0013850	OG0006669	n10			XP_020884999.1	AL4G10400															
N15.HOG0013851	OG0006669	n18			XP_002880370.1	AL4G10390															
N15.HOG0013852	OG0006670	n11			XP_002878546.2	AL4G10510															
N15.HOG0013853	OG0006671	n0			XP_020884489.1	AL4G10750															
N15.HOG0013854	OG0006672	n0			XP_020883541.1	AL4G11170															
N15.HOG0013855	OG0006673	n0			XP_020883231.1	AL4G11320															
N15.HOG0013856	OG0006674	n0			XP_002878602.1	AL4G11660															
N15.HOG0013857	OG0006675	n0			XP_020882836.1	AL4G13530															
N15.HOG0013858	OG0006676	n0			XP_002880747.1	AL4G18380															
N15.HOG0013859	OG0006677	n0			XP_002878803.1	AL4G15860															
N15.HOG0013860	OG0006678	n0			XP_002869612.1	AL7G26550															
N15.HOG0013861	OG0006679	n0			XP_002867655.1	AL7G28580															
N15.HOG0013862	OG0006680	n0			XP_020870382.1	AL1G48890															
N15.HOG0013863	OG0006681	n0			XP_020868520.1	AL1G48450															
N15.HOG0013864	OG0006682	n0			XP_020868503.1	AL1G48410															
N15.HOG0013865	OG0006683	n0			XP_020878361.1	AL6G43270															
N15.HOG0013866	OG0006684	n0			XP_020878991.1	AL6G43650															
N15.HOG0013867	OG0006685	n0			XP_002894192.1	AL1G56820															
N15.HOG0013868	OG0006686	n0			XP_020877942.1	AL6G45460															
N15.HOG0013869	OG0006687	n0			XP_020877941.1	AL6G45470															
N15.HOG0013870	OG0006688	n0			XP_002874312.1	AL6G38380															
N15.HOG0013871	OG0006689	n0			XP_020876958.1	AL6G39110															
N15.HOG0013872	OG0006690	n7				AL7G28780															
N15.HOG0013873	OG0006690	n24			XP_002869719.1																
N15.HOG0013874	OG0006691	n0			XP_020876941.1	AL6G39410															
N15.HOG0013875	OG0006692	n0			XP_002872266.2	AL6G39460															
N15.HOG0013876	OG0006693	n6			XP_020876908.1	AL6G39640															
N15.HOG0013877	OG0006694	n2			XP_002874392.1	AL6G39860															
N15.HOG0013878	OG0006695	n0			XP_002883961.1	AL3G48240															
N15.HOG0013879	OG0006696	n0			XP_002883934.1	AL3G47810															
N15.HOG0013880	OG0006697	n0			XP_020887251.1	AL3G53370															
N15.HOG0013881	OG0006698	n0			XP_020888113.1	AL3G53400															
N15.HOG0013882	OG0006699	n3			XP_020874702.1	AL7G49300															
N15.HOG0013883	OG0006700	n0			XP_002882082.1, XP_002882084.1	AL4G46110, AL4G46130															
N15.HOG0013884	OG0006701	n0			XP_002880254.1	AL4G46030															
N15.HOG0013885	OG0006702	n0			XP_002880253.1	AL4G46020															
N15.HOG0013886	OG0006703	n0			XP_020883467.1	AL4G45700															
N15.HOG0013887	OG0006704	n0			XP_020882878.1	AL4G45600															
N15.HOG0013888	OG0006705	n0			XP_020884504.1	AL4G45480															
N15.HOG0013889	OG0006706	n0			XP_002882044.1	AL4G45210															
N15.HOG0013890	OG0006707	n0			XP_020883117.1	AL4G45010															
N15.HOG0013891	OG0006708	n0			XP_020884251.1	AL4G44860															
N15.HOG0013892	OG0006709	n0			XP_002882025.1	AL4G44840															
N15.HOG0013893	OG0006710	n0			XP_002880179.1	AL4G44600															
N15.HOG0013894	OG0006711	n0			XP_002882002.1	AL4G44340															
N15.HOG0013895	OG0006712	n0			XP_002881994.1	AL4G44150															
N15.HOG0013896	OG0006713	n0			XP_020882677.1	AL4G44060															
N15.HOG0013897	OG0006714	n0			XP_002880148.1	AL4G44050															
N15.HOG0013898	OG0006715	n0			XP_002881979.1	AL4G43820															
N15.HOG0013899	OG0006716	n0			XP_020885116.1	AL4G43320															
N15.HOG0013900	OG0006717	n0			XP_020885149.1	nbis-gene-1156															
N15.HOG0013901	OG0006718	n0			XP_002880063.1	AL4G42540															
N15.HOG0013902	OG0006719	n0			XP_002880059.1	AL4G42500															
N15.HOG0013903	OG0006720	n0			XP_002881921.1	AL4G42440															
N15.HOG0013904	OG0006721	n19			XP_002881920.1	AL4G42430															
N15.HOG0013905	OG0006722	n0			XP_020883364.1	AL4G42020															
N15.HOG0013906	OG0006723	n3				AL4G41790															
N15.HOG0013907	OG0006723	n10			XP_002881887.2																
N15.HOG0013908	OG0006724	n0			XP_020884910.1	AL4G41450															
N15.HOG0013909	OG0006725	n0			XP_002881856.1	AL4G41030															
N15.HOG0013910	OG0006726	n23			XP_002862496.1	AL409U10010															
N15.HOG0013911	OG0006726	n24			XP_002881841.1	AL4G40810															
N15.HOG0013912	OG0006727	n0			XP_020885222.1	AL4G40640															
N15.HOG0013913	OG0006728	n0			XP_002879935.1	AL4G39600															
N15.HOG0013914	OG0006729	n0			XP_020883866.1	AL4G39510															
N15.HOG0013915	OG0006730	n0			XP_020884524.1	AL4G39290															
N15.HOG0013916	OG0006731	n0			XP_020885413.1	AL4G39270															
N15.HOG0013917	OG0006732	n0			XP_020885095.1	AL8G11150															
N15.HOG0013918	OG0006733	n0			XP_002869217.1	AL7G18190															
N15.HOG0013919	OG0006734	n0			XP_020886315.1	AL3G11150															
N15.HOG0013920	OG0006735	n0			XP_002866042.1	AL8G29790															
N15.HOG0013921	OG0006736	n0			XP_020886897.1	AL3G11650															
N15.HOG0013922	OG0006737	n0			XP_002884331.1	AL3G12040															
N15.HOG0013923	OG0006738	n14			XP_020889326.1	AL3G12270															
N15.HOG0013924	OG0006739	n0			XP_020889319.1	AL3G12290															
N15.HOG0013925	OG0006740	n7				AL3G12490															
N15.HOG0013926	OG0006740	n8			XP_002884359.1	AL3G12700															
N15.HOG0013927	OG0006741	n0			XP_020888661.1	AL3G13060															
N15.HOG0013928	OG0006742	n0			XP_002884398.1	AL3G13370															
N15.HOG0013929	OG0006743	n0			XP_020887002.1	AL3G13580															
N15.HOG0013930	OG0006744	n0			XP_020887012.1	AL3G13670															
N15.HOG0013931	OG0006745	n0			XP_020886791.1	AL3G14380															
N15.HOG0013932	OG0006746	n0			XP_020888047.1	AL3G15760															
N15.HOG0013933	OG0006747	n0			XP_002884503.1, XP_020888111.1	AL3G15780															
N15.HOG0013934	OG0006748	n0			XP_002882419.1	AL3G16100															
N15.HOG0013935	OG0006749	n0			XP_020887581.1	AL3G16160															
N15.HOG0013936	OG0006750	n0			XP_002893444.1	AL1G40410															
N15.HOG0013937	OG0006751	n0			XP_002882443.1	AL3G16790															
N15.HOG0013938	OG0006752	n0			XP_020888592.1	AL3G16800															
N15.HOG0013939	OG0006753	n0			XP_002882493.1	AL3G17910															
N15.HOG0013940	OG0006754	n0			XP_020886396.1	AL3G18000															
N15.HOG0013941	OG0006755	n13			XP_002862294.2	AL759U10010															
N15.HOG0013942	OG0006755	n14			XP_002884637.2	AL3G18550															
N15.HOG0013943	OG0006756	n0			XP_002884642.1	AL3G18620															
N15.HOG0013944	OG0006757	n0			XP_020887489.1	AL3G18630															
N15.HOG0013945	OG0006758	n0			XP_020888862.1	AL3G18670															
N15.HOG0013946	OG0006759	n0			XP_020888989.1	AL3G18720															
N15.HOG0013947	OG0006760	n0			XP_020888953.1	AL3G18830															
N15.HOG0013948	OG0006761	n0			XP_020888762.1	AL3G18940															
N15.HOG0013949	OG0006762	n0			XP_002882547.1	AL3G19110															
N15.HOG0013950	OG0006763	n0			XP_020887692.1	AL3G19160															
N15.HOG0013951	OG0006764	n0			XP_020887693.1	AL3G19170															
N15.HOG0013952	OG0006765	n0			XP_020887216.1	AL3G19830															
N15.HOG0013953	OG0006766	n0			XP_020888740.1	AL3G20000															
N15.HOG0013954	OG0006767	n2				nbis-gene-180															
N15.HOG0013955	OG0006767	n3			XP_020889320.1	AL3G20230															
N15.HOG0013956	OG0006768	n0			XP_020886470.1	AL3G20110															
N15.HOG0013957	OG0006769	n0			XP_002882611.1, XP_002862963.1	AL70U10010, AL3G20420															
N15.HOG0013958	OG0006770	n0			XP_020888966.1	AL3G21370															
N15.HOG0013959	OG0006771	n0			XP_020888243.1	AL3G22980															
N15.HOG0013960	OG0006772	n0			XP_020887354.1	AL3G22450															
N15.HOG0013961	OG0006773	n0			XP_020888280.1	AL3G22570															
N15.HOG0013962	OG0006774	n11			XP_002884829.1	AL3G22580, AL467U10020															
N15.HOG0013963	OG0006775	n0			XP_020888273.1	AL3G22940															
N15.HOG0013964	OG0006776	n0			XP_002882739.2	AL3G23160															
N15.HOG0013965	OG0006777	n0			XP_002884854.2	AL3G23170															
N15.HOG0013966	OG0006778	n5			XP_002884855.1	AL3G23200															
N15.HOG0013967	OG0006778	n7			XP_002862710.1	AL222U10010															
N15.HOG0013968	OG0006779	n0			XP_020888240.1	AL3G23280															
N15.HOG0013969	OG0006780	n0			XP_002884861.1	AL3G23290															
N15.HOG0013970	OG0006781	n3			XP_002884891.1																
N15.HOG0013971	OG0006781	n21				AL3G23840															
N15.HOG0013972	OG0006782	n13			XP_002884907.1	AL3G24130															
N15.HOG0013973	OG0006783	n0			XP_002884917.1	AL3G24340															
N15.HOG0013974	OG0006784	n0			XP_002884923.1	AL3G24410															
N15.HOG0013975	OG0006785	n0			XP_002882795.1	AL3G24580															
N15.HOG0013976	OG0006786	n0			XP_002884937.2	AL3G24720															
N15.HOG0013977	OG0006787	n0			XP_020884017.1	AL4G26460															
N15.HOG0013978	OG0006788	n0			XP_002882838.1	AL3G25630															
N15.HOG0013979	OG0006789	n17			XP_020872518.1	AL180U10020															
N15.HOG0013980	OG0006789	n18			XP_020888550.1	AL3G25780															
N15.HOG0013981	OG0006790	n0			XP_020888793.1	AL3G26110															
N15.HOG0013982	OG0006791	n11			XP_002872474.1	AL6G43580															
N15.HOG0013983	OG0006791	n13			XP_002872473.1	AL6G43570															
