HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N10.HOG0014169	OG0006804	n0									XP_010465639.1, XP_010504019.1, XP_010487477.1	XP_006298569.1									
N10.HOG0014170	OG0006805	n21									XP_010497414.1										
N10.HOG0014171	OG0006805	n22									XP_010501310.1, XP_010475067.1, XP_019091655.1	XP_023632912.1									
N10.HOG0014172	OG0006806	n0									XP_010465737.2, XP_010504970.1, XP_010487581.1	XP_006298463.1									
N10.HOG0014173	OG0006807	n0									XP_010505122.1, XP_010465747.1	XP_006296888.1									
N10.HOG0014174	OG0006808	n0									XP_010465791.1, XP_010505336.1, XP_019097039.1	XP_006297612.1									
N10.HOG0014175	OG0006809	n0									XP_010465799.1, XP_010487639.1, XP_010505526.1	XP_006299106.1									
N10.HOG0014176	OG0006810	n19									XP_010419777.2										
N10.HOG0014177	OG0006811	n0									XP_010505598.1, XP_010465808.1, XP_010487648.1	XP_023642063.1									
N10.HOG0014178	OG0006812	n0									XP_010465812.1, XP_010505618.1, XP_010487650.1	XP_006298093.1									
N10.HOG0014179	OG0006813	n0									XP_010505844.1, XP_019096688.1, XP_010465834.1	XP_006299384.1									
N10.HOG0014180	OG0006814	n0									XP_019102419.1, XP_010506030.1, XP_010487684.1, XP_010465847.1	XP_006296614.1									
N10.HOG0014181	OG0006815	n0									XP_010506493.1, XP_010487728.1, XP_010465899.1	XP_006298386.1									
N10.HOG0014182	OG0006816	n0									XP_010506551.1, XP_010465905.1, XP_010487735.1	XP_006298426.1									
N10.HOG0014183	OG0006817	n0									XP_010506887.1, XP_010487765.1	XP_006299794.1									
N10.HOG0014184	OG0006818	n0									XP_010506929.1, XP_010465947.1, XP_010487774.1	XP_006297109.1									
N10.HOG0014185	OG0006819	n0									XP_010487796.1, XP_010465983.1, XP_010507111.1	XP_006297199.1									
N10.HOG0014186	OG0006820	n0									XP_010487814.1, XP_010507262.1, XP_010466019.1	XP_023641340.1									
N10.HOG0014187	OG0006821	n0									XP_010459529.1, XP_010477085.1, XP_010498289.1	XP_006307111.1									
N10.HOG0014188	OG0006822	n0									XP_010466171.1, XP_010508323.1	XP_006297736.1									
N10.HOG0014189	OG0006823	n0									XP_010466177.1, XP_010508366.1, XP_010487965.1	XP_006297715.1									
N10.HOG0014190	OG0006824	n0									XP_010488011.1, XP_010508804.1, XP_010466221.1	XP_006298848.1									
N10.HOG0014191	OG0006825	n13									XP_010431594.1, XP_010474434.1										
N10.HOG0014192	OG0006825	n20									XP_010466253.1, XP_010509066.1, XP_010488038.1, XP_010488037.1	XP_006297970.2									
N10.HOG0014193	OG0006826	n0									XP_010509110.1, XP_010488043.1, XP_010466257.1	XP_006298570.1									
N10.HOG0014194	OG0006827	n0									XP_010488045.1, XP_010466259.1, XP_010488044.1	XP_006299310.1									
N10.HOG0014195	OG0006828	n0									XP_010466290.1, XP_010509390.1, XP_010488069.1	XP_006298942.2									
N10.HOG0014196	OG0006829	n0									XP_010509514.1, XP_010488080.1, XP_010466302.1	XP_023641434.1									
N10.HOG0014197	OG0006830	n0									XP_010489985.2, XP_010466326.1, XP_019082791.1, XP_010488095.1	XP_006297241.1									
N10.HOG0014198	OG0006831	n0									XP_010488109.1, XP_010466349.1, XP_010509880.1	XP_006298157.1									
N10.HOG0014199	OG0006832	n0									XP_010475836.1, XP_010490385.1, XP_010458291.1	XP_006307232.1									
N10.HOG0014200	OG0006833	n4									XP_010440953.1	XP_006283908.1									
N10.HOG0014201	OG0006833	n18									XP_010435749.1										
N10.HOG0014202	OG0006834	n0									XP_010440860.1, XP_010436714.1, XP_010450501.1	XP_006286311.2									
N10.HOG0014203	OG0006835	n0									XP_010482033.1, XP_010438960.1, XP_019087790.1	XP_023637014.1									
N10.HOG0014204	OG0006836	n0									XP_010482038.1, XP_010439013.1	XP_023635478.1									
N10.HOG0014205	OG0006837	n0									XP_010512862.1, XP_010488452.1, XP_010466732.1	XP_006296979.1, XP_006296927.1									
N10.HOG0014206	OG0006838	n0									XP_010466571.1, XP_010488313.1, XP_010511710.1	XP_006299744.1									
N10.HOG0014207	OG0006839	n0									XP_010511287.1, XP_010466519.1, XP_010470260.1, XP_010431179.1	XP_006296682.1									
N10.HOG0014208	OG0006840	n0									XP_010466402.1, XP_010488168.1, XP_010510347.1	XP_006300191.1									
N10.HOG0014209	OG0006841	n0									XP_010433044.1, XP_010447784.1, XP_010438236.1	XP_006284250.1									
N10.HOG0014210	OG0006842	n5									XP_010436337.1										
N10.HOG0014211	OG0006842	n11									XP_010438241.1, XP_010447790.1	XP_006285089.1									
N10.HOG0014212	OG0006843	n0									XP_010496195.1, XP_010414826.1, XP_010513506.1	XP_023643439.1									
N10.HOG0014213	OG0006844	n19									XP_010425828.1, XP_010514734.1, XP_019099840.1	XP_023638878.1									
N10.HOG0014214	OG0006844	n22									XP_010496612.1, XP_010496194.1, XP_010414829.1	XP_006302711.1									
N10.HOG0014215	OG0006845	n0									XP_010492898.1	XP_006286901.1									
N10.HOG0014216	OG0006846	n0									XP_010454120.1, XP_010420647.1, XP_010492888.1	XP_006287474.1									
N10.HOG0014217	OG0006847	n0									XP_010420609.1, XP_010454087.1, XP_010492850.1	XP_006287778.1									
N10.HOG0014218	OG0006848	n0									XP_010420573.1, XP_010454055.1	XP_006286525.1									
N10.HOG0014219	OG0006849	n0									XP_010482214.1, XP_010440503.1	XP_006280043.1									
N10.HOG0014220	OG0006850	n18									XP_010494113.1, XP_010455212.1, XP_010421707.1	XP_006287954.1									
N10.HOG0014221	OG0006851	n0									XP_010493659.1, XP_010442259.1, XP_010482087.1	XP_023636600.1									
N10.HOG0014222	OG0006852	n0									XP_010515715.1, XP_010503991.1, XP_010426867.1	XP_006291053.1									
N10.HOG0014223	OG0006853	n16									XP_010426839.1, XP_010515685.1, XP_010503963.1	XP_006292564.1									
N10.HOG0014224	OG0006854	n0									XP_010503948.1, XP_019082466.1, XP_010426826.1	XP_006291251.2									
N10.HOG0014225	OG0006855	n0									XP_010426806.1, XP_010503926.1, XP_010515657.1	XP_006291350.1									
N10.HOG0014226	OG0006856	n0									XP_010515654.1, XP_010426802.1, XP_010503923.1	XP_006292069.1									
N10.HOG0014227	OG0006857	n0									XP_019096166.1, XP_010466417.1, XP_010420669.2	XP_006297966.1									
N10.HOG0014228	OG0006858	n0									XP_010515554.1, XP_010426702.1, XP_010496954.1, XP_010503839.1	XP_006292791.1									
N10.HOG0014229	OG0006859	n0									XP_010412722.1, XP_010507392.1, XP_010431248.1	XP_006290414.1									
N10.HOG0014230	OG0006860	n4									XP_010515532.1, XP_010503820.1, XP_010426682.1	XP_006290733.1									
N10.HOG0014231	OG0006860	n18									XP_019087704.1, XP_010465886.1										
N10.HOG0014232	OG0006861	n0									XP_010503813.1, XP_010515525.1, XP_010426674.1	XP_006291098.1									
N10.HOG0014233	OG0006862	n0									XP_010479963.1, XP_010462518.1, XP_010474777.1	XP_006305388.1									
N10.HOG0014234	OG0006863	n3									XP_010474772.1, XP_010457095.1, XP_010479985.1	XP_006307571.1									
N10.HOG0014235	OG0006864	n0									XP_010480225.1, XP_019094204.1, XP_010457118.1	XP_023645957.1									
N10.HOG0014236	OG0006865	n0									XP_010474704.1, XP_010480627.1, XP_010457160.1	XP_006305651.1									
N10.HOG0014237	OG0006866	n6									XP_010474634.1, XP_010480836.1, XP_010457190.1	XP_006307364.1									
N10.HOG0014238	OG0006867	n0									XP_010480954.1, XP_010457217.1, XP_010474659.1	XP_006305482.1									
N10.HOG0014239	OG0006868	n0									XP_019096784.1, XP_010474880.1, XP_010457289.1, XP_010481344.1	XP_006304742.1, XP_006279280.2									
N10.HOG0014240	OG0006869	n0									XP_010457300.1, XP_010474897.1, XP_010481406.1	XP_006307347.1									
N10.HOG0014241	OG0006870	n0									XP_010474909.1, XP_010481505.1	XP_006307040.1									
N10.HOG0014242	OG0006871	n0									XP_010457402.1, XP_010482655.1, XP_010475016.1	XP_006305751.2									
N10.HOG0014243	OG0006872	n0									XP_010483366.1, XP_010475078.1, XP_010457467.1	XP_006306530.1									
N10.HOG0014244	OG0006873	n0									XP_010489169.1, XP_010517298.1, XP_010467317.1	XP_006299551.1									
N10.HOG0014245	OG0006874	n0									XP_010475120.1, XP_010457512.1, XP_010483982.1	XP_006304991.2									
N10.HOG0014246	OG0006875	n0									XP_010484083.1, XP_010457524.1	XP_023645916.1									
N10.HOG0014247	OG0006876	n2									XP_010484196.1, XP_010457535.1, XP_010475141.1	XP_006305438.1									
N10.HOG0014248	OG0006877	n0									XP_010503156.1, XP_010425936.1, XP_010497093.1, XP_010514838.1, XP_019098373.1	XP_006292041.1									
N10.HOG0014249	OG0006878	n0									XP_010457561.1, XP_010484446.1, XP_010475167.1	XP_023644965.1									
N10.HOG0014250	OG0006879	n0									XP_019091832.1, XP_019095248.1, XP_019098833.1	XP_006306927.1									
N10.HOG0014251	OG0006880	n0									XP_010457608.1, XP_010475209.1, XP_010484852.1	XP_006305430.2									
N10.HOG0014252	OG0006881	n2									XP_010485120.1, XP_010475268.1	XP_006305378.1									
N10.HOG0014253	OG0006882	n0									XP_010457724.1, XP_010485742.1, XP_010475329.1	XP_006306294.1									
N10.HOG0014254	OG0006883	n0									XP_010485720.1, XP_010475334.1, XP_010457729.1	XP_006306469.1									
N10.HOG0014255	OG0006884	n0									XP_010480366.1, XP_010462583.1, XP_010486184.1	XP_023644927.1									
N10.HOG0014256	OG0006885	n0									XP_010475392.1, XP_019094950.1, XP_019095301.1, XP_010486339.1, XP_010457788.1	XP_006306182.1									
N10.HOG0014257	OG0006886	n4										XP_006304582.1									
N10.HOG0014258	OG0006886	n11									XP_010475434.1, XP_010486752.1, XP_010475433.1										
N10.HOG0014259	OG0006886	n22									XP_010457833.1, XP_010486713.1, XP_010497824.1										
N10.HOG0014260	OG0006887	n0									XP_010486911.1, XP_010475445.1, XP_010457853.1	XP_006306669.1									
N10.HOG0014261	OG0006888	n0									XP_010486945.1, XP_010457858.1, XP_010475449.1	XP_006306409.1									
N10.HOG0014262	OG0006889	n0									XP_010433772.1, XP_010448568.1, XP_010439046.1	XP_006285371.1									
N10.HOG0014263	OG0006890	n0									XP_010458032.1, XP_010488326.1, XP_010475599.1	XP_006303231.1									
N10.HOG0014264	OG0006891	n5									XP_019095336.1, XP_010458053.1	XP_006307337.2									
N10.HOG0014265	OG0006892	n0									XP_010475619.1, XP_010438939.1, XP_010458063.1, XP_010488679.1, XP_010448488.1	XP_006305247.1									
N10.HOG0014266	OG0006893	n0									XP_010475634.1, XP_010458073.1, XP_010488790.1	XP_006305148.1									
N10.HOG0014267	OG0006894	n0									XP_010480391.1, XP_010488927.1, XP_010458086.1, XP_010475648.1	XP_006304289.1									
N10.HOG0014268	OG0006895	n0									XP_010489401.1, XP_010458143.1, XP_010475694.1	XP_023644669.1									
N10.HOG0014269	OG0006896	n0									XP_010475709.1, XP_010489526.1, XP_019091575.1	XP_006306754.2									
N10.HOG0014270	OG0006897	n10									XP_010475716.1, XP_010489566.1, XP_010458166.1	XP_023644972.1									
N10.HOG0014271	OG0006897	n13									XP_010475719.1, XP_010489596.1, XP_010458167.1	XP_023644973.1									
N10.HOG0014272	OG0006898	n0									XP_010458187.2, XP_010489737.1, XP_010475738.1	XP_006303256.1									
N10.HOG0014273	OG0006899	n0									XP_010497714.1, XP_010458213.1, XP_010475761.1, XP_010489912.1	XP_006305687.1									
N10.HOG0014274	OG0006900	n0									XP_010475820.1, XP_010490289.1, XP_010458272.1	XP_006305720.1									
N10.HOG0014275	OG0006901	n0									XP_010490497.1, XP_010458319.1, XP_010475856.1	XP_006307275.1									
N10.HOG0014276	OG0006902	n0									XP_010490729.1, XP_010458349.1, XP_010475873.1	XP_006304245.1									
N10.HOG0014277	OG0006903	n2									XP_010414685.1, XP_010470217.1, XP_010449526.1	XP_006302693.1									
N10.HOG0014278	OG0006904	n0									XP_010458399.1, XP_010491337.1, XP_010475917.1	XP_023644774.1									
N10.HOG0014279	OG0006905	n0									XP_010497683.1, XP_010475969.1, XP_010491879.1	XP_006304259.1									
N10.HOG0014280	OG0006906	n0									XP_010492252.1, XP_010475989.1, XP_010458481.1	XP_006303554.1									
N10.HOG0014281	OG0006907	n0									XP_010476020.1, XP_010492461.1, XP_010458500.1	XP_006307556.1									
N10.HOG0014282	OG0006908	n0									XP_010492504.1, XP_010458505.1, XP_010476026.1	XP_006304047.1									
N10.HOG0014283	OG0006909	n0									XP_010458508.1, XP_010492525.1, XP_010476028.1	XP_006305358.1									
N10.HOG0014284	OG0006910	n0									XP_010458516.1, XP_010492566.1, XP_010476050.1	XP_006307247.1									
N10.HOG0014285	OG0006911	n16									XP_010458519.1, XP_010476045.1, XP_010492578.1	XP_006304884.2									
N10.HOG0014286	OG0006911	n23									XP_010458518.1										
N10.HOG0014287	OG0006912	n0									XP_010493054.1, XP_010476093.1, XP_010458565.1	XP_006307273.1									
N10.HOG0014288	OG0006913	n0									XP_010458572.1, XP_010476098.1, XP_010493101.1	XP_006306217.1									
N10.HOG0014289	OG0006914	n0									XP_010458582.1, XP_010493260.1, XP_010476108.1	XP_006304774.1									
N10.HOG0014290	OG0006915	n0									XP_010493296.1, XP_010462641.1, XP_010476114.1, XP_010493305.2	XP_006304957.1									
N10.HOG0014291	OG0006916	n0									XP_010458634.1, XP_010493752.1, XP_010476167.1	XP_006307075.1									
N10.HOG0014292	OG0006917	n0									XP_010493962.1, XP_010476191.1, XP_010458654.1	XP_006305002.1									
N10.HOG0014293	OG0006918	n0									XP_010458669.1, XP_010494142.1, XP_010476212.1	XP_006305499.1									
N10.HOG0014294	OG0006919	n0									XP_010496905.1, XP_010426748.1, XP_010456309.1, XP_010419558.1	XP_006286453.1									
N10.HOG0014295	OG0006920	n0									XP_010476233.1, XP_010494434.1, XP_010458692.1	XP_023633148.1									
N10.HOG0014296	OG0006921	n0									XP_010476276.1, XP_010458735.1, XP_010494806.1	XP_006306102.1									
N10.HOG0014297	OG0006922	n0									XP_010476289.1, XP_010494889.1, XP_010458744.1	XP_006303934.1									
N10.HOG0014298	OG0006923	n0									XP_010476396.1, XP_010495542.1, XP_010458833.1	XP_006307257.1									
N10.HOG0014299	OG0006924	n0									XP_010495638.1, XP_010458851.1, XP_010476416.1	XP_006307639.1									
N10.HOG0014300	OG0006925	n0									XP_010476419.1, XP_010458856.1, XP_010495653.1	XP_006306963.1									
N10.HOG0014301	OG0006926	n0									XP_010476427.1, XP_010495680.1, XP_010458864.1	XP_006303969.1									
N10.HOG0014302	OG0006927	n0									XP_010476492.1, XP_019095267.1, XP_019098986.1, XP_019098988.1, XP_010458935.1	XP_006307552.1									
N10.HOG0014303	OG0006928	n4									XP_010476513.1, XP_010458959.1, XP_010496241.1	XP_006307428.1									
N10.HOG0014304	OG0006929	n0									XP_010476552.1, XP_019090998.1, XP_010496542.1	XP_006306626.1									
N10.HOG0014305	OG0006930	n0									XP_010496564.1, XP_010476553.1, XP_010458997.1	XP_006307707.2									
N10.HOG0014306	OG0006931	n0									XP_010476589.1, XP_010496835.1, XP_010459031.1	XP_006303368.1									
N10.HOG0014307	OG0006932	n0									XP_010459045.1, XP_010496939.1, XP_010476603.1	XP_006305733.1									
N10.HOG0014308	OG0006933	n0									XP_010476622.1, XP_010497089.1, XP_010459068.1	XP_006305625.1									
N10.HOG0014309	OG0006934	n0									XP_010476632.1, XP_010459077.1, XP_010497118.1	XP_006304045.2									
N10.HOG0014310	OG0006935	n0									XP_010476669.1, XP_019099018.1, XP_010459115.1	XP_006306593.1									
N10.HOG0014311	OG0006936	n0									XP_010459118.1, XP_010497422.1, XP_010476680.1	XP_006303285.1									
N10.HOG0014312	OG0006937	n20									XP_019091006.1	XP_006306900.2									
N10.HOG0014313	OG0006938	n0									XP_010459155.1, XP_010476724.1, XP_010497691.1	XP_006307669.1									
N10.HOG0014314	OG0006939	n0									XP_010514518.1, XP_010502812.1, XP_010425588.1	XP_023638072.1, XP_023638724.1									
N10.HOG0014315	OG0006940	n2									XP_010459237.1, XP_010498014.1, XP_010476817.1	XP_006305740.1									
N10.HOG0014316	OG0006941	n4									XP_010459244.1, XP_010476825.1, XP_010498021.1	XP_006307037.2									
N10.HOG0014317	OG0006942	n0									XP_010476862.1, XP_010459291.1, XP_010498064.1	XP_006305593.1									
N10.HOG0014318	OG0006943	n0									XP_010498077.1, XP_010476878.1, XP_010459312.1	XP_006305861.1									
N10.HOG0014319	OG0006944	n0									XP_010476919.1, XP_010459364.1, XP_010498133.1	XP_006304112.1									
N10.HOG0014320	OG0006945	n14									XP_010498141.1, XP_010476928.1, XP_010459374.1	XP_006304882.1									
N10.HOG0014321	OG0006946	n1									XP_010459393.1, XP_010498156.1, XP_010476944.1	XP_006304496.1									
N10.HOG0014322	OG0006947	n0									XP_010459394.1, XP_010476945.1, XP_010498158.1	XP_006306770.1									
N10.HOG0014323	OG0006948	n0									XP_010476947.1, XP_010459397.1, XP_010498161.1	XP_006306902.1									
N10.HOG0014324	OG0006949	n0									XP_010498175.1, XP_010459412.1, XP_010476959.1	XP_006303242.1									
N10.HOG0014325	OG0006950	n0									XP_010459446.1, XP_010498221.1, XP_010477011.1	XP_006305456.1									
N10.HOG0014326	OG0006951	n0									XP_010498239.1, XP_010477028.1, XP_010459467.1	XP_006291271.1									
N10.HOG0014327	OG0006952	n0									XP_010477041.1, XP_010459487.1, XP_010501515.2	XP_023632786.1									
N10.HOG0014328	OG0006953	n0									XP_010477090.1, XP_010459536.1, XP_010498295.1	XP_006304758.1									
N10.HOG0014329	OG0006954	n0									XP_010498333.1, XP_010477125.1	XP_006306645.1									
N10.HOG0014330	OG0006955	n0									XP_010498374.1, XP_010459622.1, XP_010477169.1	XP_006304325.1									
N10.HOG0014331	OG0006956	n2									XP_010459628.1, XP_010498379.1, XP_010477176.1	XP_006306267.1									
N10.HOG0014332	OG0006957	n0									XP_010498445.1, XP_010459698.1, XP_010477245.1	XP_006304433.1									
N10.HOG0014333	OG0006958	n0									XP_010498496.1, XP_010477307.1, XP_010459748.1	XP_006306495.1									
N10.HOG0014334	OG0006959	n0									XP_010498523.1, XP_010477335.1, XP_010462813.2	XP_023645538.1									
N10.HOG0014335	OG0006960	n0									XP_010477346.1, XP_019090906.1, XP_010498533.1	XP_006305382.1									
N10.HOG0014336	OG0006961	n0									XP_010459798.1, XP_010477362.1, XP_010498557.1	XP_006305547.1									
N10.HOG0014337	OG0006962	n0									XP_010477404.1, XP_010498596.1, XP_010498597.1, XP_010459854.1	XP_006307400.1									
N10.HOG0014338	OG0006963	n0									XP_010496502.1, XP_010459858.1	XP_006307452.1									
N10.HOG0014339	OG0006964	n0									XP_010498639.1, XP_010477429.1, XP_010459904.1	XP_006304209.1									
N10.HOG0014340	OG0006965	n0									XP_010477437.1, XP_010459908.1, XP_010498647.1	XP_006307634.1									
N10.HOG0014341	OG0006966	n0									XP_010477440.1, XP_010459913.1, XP_010498649.1	XP_006303331.1									
N10.HOG0014342	OG0006967	n0									XP_010477458.1, XP_010459933.1, XP_010498669.1	XP_023632744.1									
