Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_glauca
OG0010456	AL5G11490	Cg002G0685600
OG0010457	AL5G11090	Cg002G0688000
OG0010458	AL5G10950	Cg002G0689400
OG0010459	AL7G49390	Cg001G0376000
OG0010460	AL7G49550	Cg001G0375000
OG0010461	AL6G29260	Cg008G2744800
OG0010462	AL6G28930	Cg008G2742300
OG0010463	AL6G28880	Cg008G2741800
OG0010464	AL6G28710	Cg008G2740000
OG0010465	AL6G28620	Cg008G2739100
OG0010466	AL6G28580	Cg008G2738700
OG0010467	AL6G28470	Cg008G2737700
OG0010468	AL6G28410	Cg008G2737100
OG0010469	AL6G28270	Cg008G2736000
OG0010470	AL1G16930	Cg006G2196600, Cg006G2207100
OG0010471	AL6G27730	Cg008G2731200
OG0010472	AL6G27680	Cg008G2730700
OG0010473	AL6G27470	Cg008G2729400
OG0010474	AL6G27440	Cg008G2729100
OG0010475	AL6G27310	Cg008G2728000
OG0010476	AL6G27060	Cg008G2726200
OG0010477	AL6G27040	Cg008G2726000
OG0010478	AL6G26940	Cg008G2725000
OG0010479	AL4G30730	Cg005G1585500
OG0010480	AL6G26300	Cg008G2719000
OG0010481	AL6G26280	Cg008G2718800
OG0010482	AL6G25920	Cg008G2715300
OG0010483	AL6G25680	Cg008G2713000
OG0010485	AL6G25500	Cg008G2711500
OG0010486	AL6G25470	Cg008G2711200
OG0010487	AL6G25410	Cg008G2710400
OG0010488	AL7G42490	Cg001G0274100
OG0010489	AL6G25060	Cg008G2707400
OG0010490	AL6G24550	Cg008G2702700
OG0010491	AL6G24430	Cg008G2701800
OG0010492	AL6G24420	Cg008G2701700
OG0010494	AL6G24310	Cg008G2700700
OG0010495	AL6G24270	Cg008G2700300
OG0010496	AL6G24140	Cg008G2699000
OG0010497	AL6G24080	Cg008G2698400
OG0010498	AL6G23810	Cg008G2695700
OG0010499	AL6G23800	Cg008G2695600
OG0010500	AL6G23590	Cg008G2693600
OG0010501	AL6G23460	Cg008G2692800
OG0010503	AL6G23400	Cg008G2692300
OG0010504	AL8G19740	Cg011G3012800, Cg008G2912200
OG0010505	AL6G23090	Cg008G2689800
OG0010506	AL6G23040	Cg008G2689300
OG0010507	AL6G22910	Cg008G2688200
OG0010508	AL6G22880, AL6G44470	Cg008G2687900
OG0010509	AL6G22580	Cg008G2685400
OG0010510	AL6G22570	Cg008G2685300
OG0010511	AL6G22440	Cg008G2684100
OG0010512	AL6G22220	Cg008G2682500
OG0010514	AL6G22120	Cg008G2681600
OG0010515	AL6G21780	Cg008G2678900
OG0010516	AL6G21550	Cg008G2676900
OG0010517	AL6G21480	Cg008G2676300
OG0010518	AL6G21460	Cg008G2676100, Cg008G2969800
OG0010519	AL6G20940	Cg008G2671400
OG0010520	AL6G20910	Cg008G2671200
OG0010521	AL6G20820	Cg008G2670100
OG0010522	AL6G20550	Cg008G2668000
OG0010523	AL6G20250	Cg008G2665100
OG0010524	AL6G20150	Cg008G2664100
OG0010525	AL6G20000	Cg008G2662800
OG0010526	AL6G19880	Cg008G2662000
OG0010527	AL6G19810	Cg008G2661300
OG0010528	AL6G19770	Cg008G2660900
OG0010529	AL3G42010	Cg004G1327400
OG0010530	AL3G35870	Cg004G1285300
OG0010531	AL6G18960, AL6G19160, AL487U10020	Cg008G2657100
OG0010532	AL6G19130, AL6G18940	Cg008G2656900
OG0010533	AL6G18900	Cg008G2656400
OG0010534	AL6G18860	Cg008G2656000
OG0010535	AL6G18850	Cg008G2655900
OG0010536	AL6G18390	Cg008G2652200
OG0010537	nbis-gene-1485	Cg008G2651300
OG0010538	AL6G18140	Cg008G2649700
OG0010539	AL6G17920	Cg008G2648300
OG0010540	AL6G50010	Cg003G0727700, Cg003G0870200
OG0010541	AL6G49990	Cg003G0869900, Cg003G0727900
OG0010542	AL6G49940	Cg003G0728300, Cg003G0869500
OG0010543	AL6G49810	Cg003G0868200, Cg003G0730000
OG0010544	AL6G49790	Cg003G0730100, Cg003G0868100
OG0010545	AL6G49780	Cg003G0868000, Cg003G0730200
OG0010546	AL6G49750	Cg003G0867800, Cg003G0730500
OG0010547	AL1G58800, AL6G49660	Cg003G0867000, Cg003G0731300
OG0010548	AL6G49600	Cg003G0731700, Cg003G0866600
OG0010549	nbis-gene-1781	Cg001G0152800
OG0010550	AL7G28070	Cg001G0153100
OG0010552	AL7G28400	Cg001G0155900
OG0010553	AL4G20180	Cg005G1682500, Cg005G1682900
OG0010554	AL4G20260	Cg005G1682600
OG0010555	AL4G20570	Cg005G1681100
OG0010557	AL4G21410	Cg005G1669500
OG0010558	AL4G22710	Cg005G1660600
OG0010559	AL4G22540	Cg005G1659700
OG0010560	AL4G22480	Cg005G1659300
OG0010561	AL4G22410	Cg005G1659000
OG0010562	AL4G22310	Cg005G1658400
OG0010563	AL4G21930	Cg005G1654900
OG0010564	AL4G21870	Cg007G2389400
OG0010565	AL4G21680	Cg005G1652500
OG0010566	AL4G21570	Cg005G1651600
OG0010567	AL4G23100	Cg005G1649700
OG0010568	AL4G23430	Cg005G1645500
OG0010569	AL4G23740, AL41U10070	Cg005G1641900
OG0010570	AL4G23770	Cg005G1641800
OG0010571	AL4G24270	Cg005G1638100
OG0010572	AL4G24640	Cg005G1635000
OG0010573	AL4G25070, AL346U10010	Cg005G1630500
OG0010574	AL4G25360	Cg005G1627700
OG0010576	AL4G11410	Cg005G1767800
OG0010577	AL4G25890	Cg005G1623600
OG0010578	AL4G25990	Cg005G1623200
OG0010579	AL4G26070, AL4G26150	Cg005G1622500
OG0010580	AL4G26400	Cg005G1620400
OG0010581	AL4G26410	Cg005G1620300
OG0010582	AL4G26780	Cg005G1616900
OG0010583	AL4G26980	Cg005G1615400
OG0010584	AL4G27060	Cg005G1614700
OG0010585	AL4G27220	Cg005G1613400
OG0010586	AL80U10060, AL4G27290	Cg005G1613000
OG0010587	AL4G27460, AL103U10050	Cg005G1611600
OG0010588	AL4G18960	Cg005G1707800
OG0010589	AL4G28000	Cg005G1607200
OG0010590	AL4G27990	Cg005G1607300
OG0010591	AL4G27810	Cg005G1608700
OG0010592	AL4G27780	Cg005G1609000
OG0010593	AL125U10030	Cg005G1609400
OG0010594	AL4G28290	Cg005G1604900
OG0010596	AL4G28470	Cg005G1603400
OG0010597	AL120U10010	Cg005G1603000
OG0010598	AL4G29100	Cg005G1598400
OG0010599	AL8G16820	Cg008G2914900, Cg008G2931800, Cg008G2931100
OG0010600	AL7G10500	Cg001G0004800
OG0010601	AL484U10020, AL8G16680	Cg008G2932800
OG0010602	AL8G16250	Cg008G2936200
OG0010603	AL8G15850	Cg008G2941300
OG0010604	AL6G49310	Cg003G0733500, Cg003G0865000
OG0010605	AL6G49360	Cg003G0733200, Cg003G0865200
OG0010606	AL6G49390	Cg003G0865400, Cg003G0733000
OG0010607	AL6G49440	Cg003G0732900, Cg003G0865500
OG0010608	AL6G49500	Cg003G0732500, Cg003G0865900
OG0010609	AL1G54350	Cg006G1853300
OG0010610	AL1G54100	Cg006G1854700
OG0010611	AL4G21430, AL1G54090	Cg006G1854800
OG0010612	AL1G53470	Cg006G1860600
OG0010613	AL1G41160	Cg006G1999400
OG0010614	AL1G52870	Cg006G1866000
OG0010615	AL1G41230	Cg006G1998700
OG0010616	nbis-gene-165	Cg006G1995300
OG0010617	AL1G41800	Cg006G1993100
OG0010618	AL1G42010	Cg006G1991200
OG0010619	AL1G42080	Cg006G1990500
OG0010620	nbis-gene-168	Cg006G1989800
OG0010621	AL1G42750	Cg006G1987200
OG0010623	AL1G43510	Cg006G1978300
OG0010624	AL1G43700	Cg006G1975600
OG0010625	AL1G43790	Cg006G1974800
OG0010626	AL1G43890	Cg006G1974000
OG0010627	AL1G44000	Cg006G1973200
OG0010628	AL1G44030	Cg006G1972900
OG0010629	AL1G44040	Cg006G1972800
OG0010630	AL1G44210	Cg006G1972000
OG0010631	AL1G44300	Cg006G1970900
OG0010632	AL1G44500	Cg006G1969700
OG0010633	AL1G44510	Cg006G1969600
OG0010634	AL7G47270	Cg001G0392900
OG0010636	AL1G45140	Cg006G1964500
OG0010637	AL1G45370	Cg006G1963500
OG0010640	AL1G49290	Cg006G1961900
OG0010641	AL1G49460	Cg006G1957700
OG0010642	AL1G45820	Cg006G1956100
OG0010643	AL1G45840	Cg006G1955800
OG0010644	AL1G45950	Cg006G1954500
OG0010645	AL1G45970	Cg006G1954300
OG0010646	AL1G46040	Cg006G1953600
OG0010647	AL1G46200	Cg006G1952200
OG0010648	AL1G46300	Cg006G1951000
OG0010649	AL1G46550	Cg006G1949300
OG0010650	AL1G46710	Cg006G1947600
OG0010651	AL1G46850	Cg006G1946100, Cg006G1946000
OG0010652	AL1G46890	Cg006G1945900
OG0010653	AL1G46920	Cg006G1945300
OG0010655	AL5G12010	Cg002G0682800
OG0010656	AL5G12030	Cg002G0682600
OG0010657	AL4G41330	Cg005G1502900
OG0010658	AL5G12660	Cg002G0680900
OG0010659	AL5G12800	Cg002G0680600
OG0010660	AL5G13260	Cg002G0676800
OG0010661	AL8G44730	Cg003G1062100
OG0010663	AL8G44550	Cg003G1060700
OG0010664	AL8G44440	Cg003G1059800
OG0010665	nbis-gene-535, AL8G44390	Cg003G1059300
OG0010666	AL8G44220	Cg003G1057600
OG0010667	AL8G44150	Cg003G1057000
OG0010668	AL8G44140	Cg003G1056900
OG0010669	AL8G44110	Cg003G1056600
OG0010670	AL8G43940	Cg003G1054900
OG0010671	AL8G43910	Cg003G1054500, Cg003G1054600
OG0010672	AL8G43810	Cg003G1053600
OG0010673	AL6G42980	Cg003G0787300
OG0010674	AL8G43550	Cg003G1051000
OG0010675	AL8G43480	Cg003G1050100
OG0010676	AL8G43460	Cg003G1049900
OG0010677	AL8G43260	Cg003G1048600
OG0010678	AL1G48880	Cg007G2494200
OG0010679	AL8G43070	Cg003G1047000
OG0010680	AL8G42760	Cg003G1041700
OG0010681	AL8G42550	Cg003G1043400
OG0010682	AL8G42230	Cg003G1039400
OG0010683	AL8G42170	Cg003G1038900
OG0010684	AL8G42040	Cg003G1037800
OG0010685	AL8G41730	Cg003G1034900
OG0010686	AL8G41650	Cg003G1034000
OG0010687	AL8G41470	Cg003G1032700
OG0010688	AL8G41450	Cg003G1032500
OG0010689	AL8G41290	Cg003G1031000
OG0010690	AL8G41220	Cg008G2812700, Cg003G1030200
OG0010691	AL697U10020, AL8G41100	Cg003G1029300
OG0010692	AL8G41060	Cg003G1028900
OG0010693	AL8G41030	Cg003G1028800
OG0010694	AL8G40990	Cg003G1028400
OG0010695	AL8G40520	Cg003G1025100
OG0010696	AL8G40460	Cg003G1024600
OG0010698	AL8G39690	Cg003G1017500
OG0010699	AL8G39500	Cg003G1016500
OG0010700	AL8G39420	Cg003G1015800
OG0010701	AL8G39070	Cg003G1013200
OG0010702	AL8G38940	Cg003G1012200
OG0010703	AL8G38520	Cg003G1008200
OG0010704	AL8G38370	Cg003G1007100
OG0010705	AL8G38050	Cg003G1004500
OG0010706	AL8G37420	Cg003G0998500
OG0010707	AL6G34400	Cg008G2789200
OG0010708	AL6G34450	Cg008G2789400
OG0010709	AL6G34460	Cg008G2789500
OG0010711	AL6G34670	Cg008G2791300
OG0010712	AL6G34840	Cg008G2792800
OG0010713	AL6G15400	Cg008G2627000
OG0010714	AL6G35200	Cg008G2795100
OG0010715	AL6G35340	Cg008G2796500
OG0010716	AL6G35350	Cg008G2796600
OG0010717	AL6G35460	Cg008G2797200
OG0010718	AL6G35490	Cg008G2797500
OG0010719	nbis-gene-1561	Cg008G2798500
OG0010720	AL6G36030	Cg008G2801200
OG0010721	AL6G36040	Cg008G2801300
OG0010722	AL6G36120	Cg008G2801800
OG0010723	AL6G36160	Cg008G2802000
OG0010724	AL6G36290	Cg008G2803000
OG0010725	AL6G36550	Cg008G2805000
OG0010726	AL6G37330	Cg008G2812400
OG0010727	AL7G50060, AL6G37410	Cg008G2813000
OG0010728	AL6G37430	Cg008G2813100
OG0010729	AL3G42040	Cg004G1328000
OG0010730	AL6G37820	Cg008G2815000
OG0010731	AL6G37830	Cg008G2815100
OG0010732	AL6G31010	Cg008G2760400
OG0010733	AL6G30860	Cg008G2758400
OG0010734	AL6G31140	Cg008G2761800
OG0010735	AL6G31350	Cg008G2763400
OG0010737	AL6G31600	Cg008G2765600
OG0010738	AL6G31610	Cg008G2765700
OG0010739	AL6G31620	Cg008G2765800
OG0010740	AL6G31660	Cg008G2766200
OG0010741	AL6G31730	Cg008G2766900
OG0010742	AL6G31870	Cg008G2768300
OG0010743	AL6G32140	Cg008G2770400
OG0010744	AL6G32250	Cg008G2771300
OG0010745	AL6G32290	Cg008G2771800
OG0010746	AL6G32490	Cg008G2773700
OG0010748	AL6G32800	Cg008G2776200
OG0010749	AL6G32860	Cg008G2776600
OG0010750	AL6G32870	Cg008G2776700
OG0010751	AL6G32910	Cg008G2777200
OG0010752	AL6G32970	Cg008G2777800
OG0010753	AL6G33290	Cg008G2780400
OG0010754	AL6G33340	Cg008G2781100
OG0010755	AL6G33450	Cg008G2782400
OG0010756	AL6G33510	Cg008G2782900
OG0010757	AL6G33520	Cg008G2783000
OG0010759	AL6G33610	Cg008G2783300
OG0010760	AL6G33900	Cg008G2785100
OG0010761	AL8G37350	Cg003G0998000
OG0010762	AL8G37080	Cg003G0995500
OG0010763	AL8G37050	Cg003G0995300
OG0010764	AL8G13380, AL8G36980	Cg003G0994600
OG0010765	AL4G38250	Cg005G1526500
OG0010766	AL8G36110	Cg003G0986300
OG0010767	AL8G36050	Cg003G0985700
OG0010768	AL8G35950	Cg003G0985000
OG0010769	AL8G35940	Cg003G0984900
OG0010770	AL8G35900	Cg003G0984500
OG0010772	AL8G35480	Cg003G0981100
OG0010773	AL8G35400	Cg003G0980300
OG0010774	AL8G35340	Cg003G0979700
OG0010775	AL279U10010, AL8G35100	Cg003G0978300
OG0010776	AL8G35020	Cg003G0977500
OG0010777	nbis-gene-2172	Cg003G0977400
OG0010778	AL8G34480	Cg003G0973400
OG0010779	AL8G34370	Cg003G0972600
OG0010780	AL8G34360	Cg003G0972500
OG0010781	AL8G34350	Cg003G0972400
OG0010782	AL8G34290	Cg003G0971800
OG0010783	AL8G34200	Cg003G0971000
OG0010784	AL8G34100	Cg003G0969900
OG0010785	AL8G34130	Cg003G0970400
OG0010786	AL8G34120	Cg003G0970100
OG0010787	AL8G34080	Cg003G0969700
OG0010788	AL8G33960	Cg003G0968700
OG0010789	AL8G33870	Cg003G0968000
OG0010790	AL8G33830	Cg003G0967700
OG0010791	AL8G33800	Cg003G0967400
OG0010792	AL8G33750	Cg003G0967100
OG0010793	AL8G33420	Cg003G0964800
OG0010794	AL8G33180, AL161U10040	Cg003G0962200
OG0010795	AL52U10020, AL8G32790	Cg003G0958600
OG0010796	nbis-gene-2156	Cg003G0956500
OG0010797	AL8G32570	Cg003G0956300
OG0010798	AL8G32440	Cg003G0955300
OG0010799	AL8G32210	Cg003G0953700
OG0010800	AL8G31810	Cg003G0950200
OG0010801	AL8G31760	Cg003G0949600
OG0010802	AL8G31630	Cg003G0948800
OG0010803	AL8G31300	Cg003G0946100
OG0010804	AL8G31280	Cg003G0945900
OG0010805	AL8G31170	Cg003G0944900
OG0010806	AL2G32110	Cg007G2494500
OG0010808	AL8G30940	Cg003G0942400
OG0010809	AL8G30680	Cg003G0940200
OG0010810	AL8G30610	Cg003G0939500
OG0010811	nbis-gene-2138	Cg003G0938500
OG0010812	AL8G30380	Cg003G0937800
OG0010813	AL5G28580	Cg002G0537000
OG0010814	AL5G28480	Cg002G0538000
OG0010815	AL5G28330	Cg002G0539500
OG0010816	AL8G29110	Cg003G0924500
OG0010818	AL8G29400	Cg003G0927100
OG0010819	AL8G29710	Cg003G0932200
OG0010820	AL6G50850	Cg014G3035300, Cg003G0720300
OG0010821	AL6G41310	Cg003G0815500
OG0010822	AL6G50600	Cg014G3032500, Cg003G0722700
OG0010823	AL6G50500	Cg014G3030900, Cg003G0723800
OG0010824	AL6G50490	Cg014G3030800, Cg003G0723900
OG0010825	AL6G50350	Cg003G0725100, Cg014G3029500
OG0010826	AL6G50320	Cg003G0725400, Cg014G3029300
OG0010827	AL6G50280	Cg003G0725700, Cg014G3028900
OG0010828	AL6G17510	Cg008G2644600
OG0010829	AL6G17370	Cg008G2643700
OG0010830	AL1G40060	Cg006G2007900
OG0010831	AL6G17170	Cg008G2642300
OG0010832	AL6G17140	Cg008G2641900
OG0010833	AL6G14340, AL6G17130	Cg008G2641800
OG0010834	AL6G17070	Cg008G2641300
OG0010835	AL6G16940	Cg008G2640400
OG0010836	AL6G16670	Cg008G2637900
OG0010837	AL6G16280	Cg008G2634800
OG0010838	AL6G16240	Cg008G2634500
OG0010839	AL6G16100	Cg008G2633400
OG0010840	AL6G16070	Cg008G2633200
OG0010841	AL6G15460	Cg008G2627500
OG0010842	AL6G15390	Cg008G2626900
OG0010843	AL6G15380	Cg008G2626800
OG0010844	AL6G15280	Cg008G2626100
OG0010845	AL6G15200	Cg008G2625500
OG0010846	AL6G14900	Cg008G2623200
OG0010847	AL6G14710	Cg008G2622400
OG0010848	AL6G14650	Cg008G2621900
OG0010849	AL6G14460	Cg008G2620100
OG0010850	AL4G14250	Cg005G1748100
OG0010851	AL6G14110	Cg008G2617000
OG0010852	AL1G38870	Cg006G2019100
OG0010853	AL6G13960	Cg008G2615100
OG0010854	AL6G13470	Cg008G2610700
OG0010855	AL6G13310	Cg008G2609000
OG0010856	AL6G14790, AL6G13270	Cg008G2608700
OG0010857	AL6G13140	Cg008G2607600
OG0010859	AL6G12570	Cg008G2604000
OG0010860	AL6G12560	Cg006G1828500
OG0010861	AL6G12400	Cg008G2602200
OG0010862	AL6G12030	Cg008G2599300
OG0010863	AL6G11950	Cg008G2598600
OG0010864	AL6G11850	Cg008G2597600
OG0010865	AL6G11800	Cg008G2597200
OG0010866	AL6G11480	Cg008G2594600
OG0010867	AL6G11400	Cg008G2594100
OG0010868	AL6G11370	Cg008G2593800
OG0010869	AL6G11210	Cg008G2592600
OG0010870	AL428U10020, AL8G17250, AL6G11080	Cg007G2411200, Cg007G2398400
OG0010871	AL6G11040, AL6G14050	Cg008G2591600
OG0010872	AL6G10900	Cg008G2590300
OG0010873	AL6G10830	Cg008G2589600
OG0010874	AL6G10430	Cg008G2586800
OG0010875	AL6G10200	Cg008G2584800
OG0010876	AL6G10130	Cg008G2584100
OG0010877	AL6G10070	Cg008G2583500
OG0010879	AL7G49210	Cg001G0378300
OG0010880	AL7G48600	Cg001G0382000
OG0010881	AL7G48280, AL7G48350	Cg001G0384900
OG0010882	AL7G48080	Cg001G0386500
OG0010883	AL7G48000	Cg001G0387000
OG0010884	AL7G47820	Cg001G0388800
OG0010886	AL7G47060	Cg001G0394300
OG0010887	AL2G41720	Cg007G2582700
OG0010888	AL2G41800	Cg007G2581900
OG0010889	AL2G41830	Cg007G2581600
OG0010890	AL2G41180	Cg004G1424900, Cg007G2576500
OG0010891	AL2G41080	Cg007G2575400
OG0010892	AL2G40750	Cg007G2573700
OG0010893	AL2G40570	Cg007G2570000
OG0010894	AL2G40300	Cg007G2567400
OG0010895	AL2G39970	Cg007G2564800
OG0010896	AL2G39490	Cg007G2561700
OG0010897	AL5G25410	Cg002G0564000
OG0010898	AL2G39060	Cg007G2557800
OG0010900	AL2G38770	Cg007G2555300
OG0010901	AL2G38630, AL60U10010	Cg007G2553400
OG0010902	AL2G38580	Cg007G2552800
OG0010903	AL2G38400	Cg007G2551400
OG0010904	AL2G38360	Cg007G2551200
OG0010905	AL2G38100, AL2G38140	Cg007G2549600
OG0010906	AL2G37950	Cg007G2548100
OG0010907	AL2G37810	Cg007G2546800
OG0010908	AL2G37630	Cg007G2545200
OG0010909	AL2G37610	Cg007G2545000
OG0010910	AL2G37440	Cg007G2543600
OG0010911	AL2G37260	Cg007G2541700
OG0010913	AL3G33850	Cg004G1268500
OG0010914	AL5G20890	Cg002G0590000
OG0010915	AL2G36360	Cg007G2534200
OG0010917	AL2G36100	Cg007G2531700
OG0010918	AL1G12190	Cg006G2238300
OG0010919	AL2G35680	Cg007G2527800
OG0010920	AL2G35250	Cg007G2524300
OG0010921	AL2G35060	Cg007G2522300
OG0010922	AL2G35020	Cg007G2521900
OG0010923	AL3G50430	Cg004G1410500
OG0010924	AL3G50440	Cg004G1410600
OG0010925	AL3G50620	Cg004G1412200
OG0010926	AL3G32700	Cg004G1258500
OG0010927	AL8G29890	Cg003G0933400
OG0010928	AL5G26750	Cg002G0553100
OG0010929	AL5G26790	Cg002G0552800
OG0010930	AL1G64610	Cg006G1779600
OG0010931	AL1G64350	Cg006G1781900
OG0010932	AL1G63340	Cg006G1788800
OG0010933	AL1G62810	Cg006G1793400
OG0010934	AL1G52570	Cg006G1870200
OG0010935	AL1G62390	Cg006G1797800
OG0010936	AL1G62310, AL1G21270	Cg006G1798400
OG0010937	AL1G62070	Cg006G1800500
OG0010938	AL1G62030	Cg006G1800900
OG0010939	AL1G61580	Cg006G1803400
OG0010940	AL4G18970	Cg005G1707700
OG0010941	AL1G61520	Cg006G1803800
OG0010942	AL4G32220	Cg005G1572100
OG0010943	AL4G32310	Cg005G1571600
OG0010944	AL4G32320	Cg005G1571500
OG0010945	AL4G32550	Cg005G1569300
OG0010946	AL4G32650, nbis-gene-627	Cg005G1568600
OG0010947	AL4G32820	Cg005G1567300
OG0010948	AL5G23540	Cg002G0579200
OG0010949	AL5G23350	Cg002G0581200
OG0010950	AL5G22600	Cg002G0589400
OG0010951	AL5G19080	Cg002G0626900
OG0010952	AL7G43640	Cg001G0307400
OG0010953	AL7G44570	Cg001G0315500
OG0010954	AL8G27450	Cg003G0912200
OG0010955	AL8G24180	Cg003G0872400, Cg016G3059400
OG0010956	AL8G23910	Cg003G0833400
OG0010957	nbis-gene-1881	Cg001G0308300
OG0010958	AL9U10790	Cg001G0287800
OG0010959	AL9U10380	Cg001G0284400
OG0010960	AL7G43130	Cg001G0281600
OG0010961	AL7G42550	Cg001G0274300
OG0010962	AL7G42420	Cg001G0273500
OG0010963	AL3G43890	Cg004G1352500
OG0010964	AL7G42140	Cg001G0270600
OG0010965	AL7G42010, AL7G42020	Cg001G0269500
OG0010966	AL7G42240	Cg001G0271400
OG0010967	AL7G41520	Cg001G0264500
OG0010968	AL7G41080	Cg008G2858900, Cg008G2844000, Cg001G0261400
OG0010969	AL7G51410	Cg001G0358600
OG0010970	AL7G40900	Cg001G0259900
OG0010971	AL5G15360	Cg002G0661700
OG0010972	AL7G40500	Cg001G0257500
OG0010973	AL7G40410	Cg001G0256000
OG0010974	AL7G40110	Cg001G0252800
OG0010975	AL7G39840	Cg001G0250800
OG0010976	AL1G35040	Cg006G2048200, Cg006G2049100
OG0010977	AL8G23850	Cg003G0837100
OG0010978	AL7G39380	Cg001G0247000
OG0010979	AL7G39330	Cg001G0246400
OG0010980	AL7G39430	Cg001G0247300
OG0010981	AL2G32720	Cg007G2499700
OG0010982	AL2G32910	Cg007G2501600
OG0010984	AL2G33150	Cg007G2503800
OG0010985	AL2G33200	Cg007G2504200
OG0010986	AL2G33310	Cg007G2505200
OG0010987	AL2G33340	Cg007G2505500
OG0010988	AL2G33450	Cg007G2506400
OG0010989	AL4G31990	Cg005G1574500
OG0010990	AL2G33620	Cg007G2508100
OG0010991	AL2G33650	Cg007G2508400
OG0010993	AL2G33760	Cg007G2509900
OG0010994	AL2G33810	Cg007G2510400
OG0010995	AL2G34050	Cg007G2512300
OG0010996	AL2G34120	Cg007G2512900
OG0010997	AL2G34240	Cg007G2514200
OG0010998	AL2G34330	Cg007G2515300
OG0010999	AL2G34340	Cg007G2515400
OG0011000	AL2G34510	Cg007G2516800
OG0011001	AL2G34730	Cg007G2519100
OG0011002	AL2G34740	Cg007G2519200
OG0011003	AL2G34750	Cg007G2519300
OG0011004	AL2G27480	Cg007G2454800
OG0011005	AL2G27580, AL1G60180	Cg007G2455700
OG0011006	AL2G28070	Cg007G2459600
OG0011007	AL2G28110	Cg007G2460100
OG0011008	AL2G28260	Cg007G2461100
OG0011009	AL2G28310	Cg007G2463800
OG0011010	AL7G43760	Cg001G0308200
OG0011011	AL7G23800	Cg001G0114400
OG0011012	AL7G23640	Cg001G0113200
OG0011013	AL7G31180, AL7G23630	Cg001G0113100
OG0011014	AL7G23470	Cg001G0112000
OG0011015	AL7G23380	Cg001G0111300
OG0011016	AL7G23370	Cg001G0111200
OG0011017	AL3G42530	Cg004G1337400
OG0011019	AL2G11530	Cg007G2267500
OG0011020	AL2G11450	Cg007G2267300
OG0011021	AL2G11360	Cg007G2266400
OG0011022	AL2G11190	Cg007G2265300
OG0011023	AL2G11170	Cg007G2265100
OG0011025	AL7G50170	Cg001G0370600
OG0011026	AL3G46790, AL3G42250	Cg004G1332900
OG0011027	AL3G42310	Cg004G1333400
OG0011028	AL7G49900	Cg001G0373400
OG0011029	AL7G49850	Cg001G0373700
OG0011030	AL7G49830	Cg001G0373500
OG0011031	AL7G49770	Cg001G0373800
OG0011032	AL7G39980	Cg001G0251600
OG0011033	AL5G19280	Cg002G0636300
OG0011034	AL5G17540	Cg002G0631100
OG0011035	AL5G18070	Cg002G0635900
OG0011036	AL5G22070	Cg002G0594500
OG0011037	AL5G17240	Cg002G0647300
OG0011038	AL5G16590	Cg006G1825700
OG0011039	AL5G16360	Cg002G0654400
OG0011040	AL5G16030	Cg002G0656800
OG0011041	AL5G15600	Cg002G0659600
OG0011042	AL5G15470	Cg002G0660800
OG0011043	AL5G15270	Cg002G0662200
OG0011044	AL5G15170	Cg002G0663000
OG0011045	AL5G14790	Cg002G0666900
OG0011046	AL5G14540	Cg002G0669000
OG0011047	AL5G14490	Cg002G0669600
OG0011048	AL5G14420	Cg002G0670000
OG0011049	AL5G14240	Cg002G0671200
OG0011050	AL5G14230	Cg002G0671300
OG0011051	AL2G28910	Cg007G2467400
OG0011052	AL2G28870	Cg007G2467100
OG0011053	AL1G42570	Cg006G1987900
OG0011054	AL2G28760	Cg007G2466100
OG0011055	AL2G28680	Cg007G2465500
OG0011056	AL2G28560	Cg007G2464400
OG0011057	AL2G28450	Cg007G2462200
OG0011058	AL2G28430	Cg007G2462400
OG0011060	AL8G12330	Cg008G2969400
OG0011061	AL6G42460	Cg003G0799100
OG0011062	AL8G12450	Cg008G2967800
OG0011063	AL6G41970	Cg003G0807800
OG0011065	nbis-gene-1986	Cg008G2966600
OG0011066	AL8G12760	Cg008G2965500
OG0011067	AL8G12960	Cg008G2972100
OG0011068	AL8G13080, AL801U10020	Cg008G2962700
OG0011069	AL8G13140, AL8G13150	Cg008G2962100
OG0011071	AL8G13410	Cg008G2960800
OG0011072	AL8G13420	Cg008G2960700
OG0011073	AL8G13430	Cg008G2960600
OG0011074	AL2G22140	Cg007G2402400
OG0011075	AL1G56860	Cg006G1836800
OG0011076	AL5G41750	Cg002G0430600
OG0011077	AL1G57160	Cg006G1835000
OG0011078	AL1G57280	Cg006G1834100
OG0011079	AL1G57420, AL1G58430	Cg006G1833500
OG0011080	AL1G57520	Cg006G1833000
OG0011081	AL1G57600	Cg006G1832200
OG0011082	AL1G58130	Cg006G1829000
OG0011083	AL1G58170	Cg006G1828300
OG0011084	AL1G58330	Cg006G1827200
OG0011085	AL1G58340	Cg006G1827100
OG0011086	AL1G58400	Cg006G1826900
OG0011087	AL1G58460	Cg006G1826700
OG0011088	AL1G58650	Cg006G1825300
OG0011089	AL1G58690	Cg006G1824800
OG0011090	AL1G58930	Cg006G1823100
OG0011091	AL1G58970	Cg006G1822800
OG0011092	AL1G59110	Cg006G1821600
OG0011093	AL1G59240	Cg006G1821000
OG0011094	nbis-gene-286	Cg006G1819200
OG0011095	AL1G59550	Cg006G1818600
OG0011096	AL1G59680	Cg006G1817600
OG0011098	AL1G60000	Cg006G1815500
