Orthogroup	Arabidopsis_lyrata_Rawat	Euclidium_syriacum
OG0009647	AL6G30760	ESY7_g16874_DN3_SP0_c0.t1
OG0009648	AL6G38290	ESY10_g15280_DN2_SP2_c0.t1
OG0009649	AL6G38320	ESY10_g15284_DN3_SP7_c0.t1
OG0009650	AL6G38390	ESY10_g15290_DN3_SP8_c0.t1
OG0009651	AL6G38520	ESY10_g15302_DN3_SP8_c0.t1
OG0009652	AL6G38640	ESY10_g15377_DN3_SP1_c0.t1
OG0009653	AL6G38850	ESY10_g15406_DN3_SP0_c0.t1
OG0009654	AL6G39000	ESY10_g15427_DN3_SP0_c0.t1
OG0009655	AL5G13610	ESY2_g35276_DN2_SP0_c0.t1
OG0009656	AL6G39200	ESY10_g15484_DN3_SP8_c0.t1
OG0009657	AL6G39420	ESY10_g15515_DN3_SP0_c0.t1
OG0009658	AL6G39560	ESY10_g15574_DN3_SP0_c0.t1
OG0009659	AL6G39580	ESY10_g15576_DN3_SP8_c0.t1
OG0009660	AL6G40490	ESY10_g15735_DN3_SP8_c0.t1
OG0009661	AL3G48070	ESY11_g54804_DN3_SP0_c0.t1
OG0009662	AL3G48010	ESY11_g54812_DN3_SP6_c0.t1
OG0009663	AL3G47910	ESY11_g54829_DN3_SP0_c12.t1
OG0009664	AL3G53260	ESY11_g54859_DN3_SP0_c0.t1
OG0009665	AL3G53330	ESY11_g54884_DN2_SP0_c0.t1
OG0009666	AL3G53470	ESY11_g54918_DN3_SP8_c0.t1
OG0009667	AL3G53930	ESY11_g54981_DN3_SP0_c0.t1
OG0009668	AL5G25010, AL1G56500, AL1G56480	ESY1_g8029_DN3_SP8_c0.t1
OG0009669	AL5G25000	ESY1_g8028_DN3_SP5_c0.t1
OG0009670	AL5G24960	ESY1_g8027_DN3_SP0_c0.t1
OG0009671	AL4G47650	ESY12_g52323_DN3_SP8_c0.t1, ESY14_g19773_DN2_SP0_c0.t1
OG0009672	AL4G47620	ESY12_g52320_DN3_SP7_c0.t1, ESY12_g51915_DN3_SP0_c0.t1
OG0009673	AL4G47570, AL7G17990	ESY12_g52313_DN3_SP0_c0.t1
OG0009674	AL39U10130, AL4G47530	ESY12_g52308_DN3_SP7_c0.t1
OG0009675	AL39U10100, AL4G47490	ESY12_g52304_DN3_SP8_c0.t1
OG0009676	AL39U10080, AL4G47470	ESY12_g52300_DN3_SP0_c0.t1
OG0009677	AL4G47400	ESY12_g52294_DN3_SP0_c0.t1
OG0009678	AL4G47240	ESY12_g52261_DN2_SP0_c0.t1
OG0009679	AL4G46200	ESY12_g51633_DN2_SP0_c0.t1
OG0009680	AL4G46180	ESY12_g51636_DN3_SP4_c0.t1
OG0009681	AL4G46060	ESY12_g51658_DN3_SP0_c0.t1
OG0009682	AL4G45930	ESY12_g51676_DN3_SP0_c0.t1
OG0009683	AL7G25680	ESY16_g62319_DN3_SP8_c0.t1
OG0009684	AL4G45920	ESY12_g51678_DN2_SP0_c0.t1
OG0009685	AL4G45910	ESY12_g51681_DN3_SP0_c0.t1
OG0009686	AL4G45770	ESY2_g37474_DN3_SP0_c0.t1
OG0009686	AL2G13980	ESY12_g51695_DN3_SP0_c0.t1
OG0009687	AL1G52370	ESY14_g20874_DN3_SP8_c0.t1
OG0009688	AL4G45520	ESY12_g51728_DN3_SP0_c0.t1
OG0009689	AL4G45490	ESY12_g51731_DN3_SP7_c0.t1
OG0009690	AL4G45410	ESY12_g51740_DN3_SP0_c0.t1
OG0009691	AL4G45310	ESY12_g51754_DN1_SP0_c0.t1
OG0009692	AL4G45240	ESY12_g51771_DN3_SP8_c0.t1
OG0009693	AL4G44940	ESY12_g51829_DN3_SP3_c0.t1
OG0009694	AL4G44920	ESY12_g51831_DN3_SP0_c0.t1
OG0009695	AL4G44910	ESY12_g51832_DN3_SP0_c0.t1
OG0009696	AL4G44810	ESY12_g51845_DN3_SP0_c0.t1
OG0009697	AL4G44670	ESY12_g51882_DN3_SP7_c0.t1
OG0009698	AL4G44660	ESY12_g51883_DN3_SP0_c0.t1, ESY12_g51884_DN3_SP2_c0.t1
OG0009699	AL4G44590	ESY12_g51890_DN3_SP1_c0.t1
OG0009700	AL4G44370	ESY12_g51922_DN3_SP2_c0.t1
OG0009701	AL4G44360	ESY12_g51923_DN1_SP0_c0.t1
OG0009702	AL4G44320	ESY12_g51933_DN3_SP8_c0.t1
OG0009703	AL4G44220	ESY12_g51941_DN3_SP7_c0.t1
OG0009704	AL4G44140	ESY12_g51974_DN3_SP3_c0.t1
OG0009705	AL4G44120	ESY12_g51977_DN3_SP8_c0.t1
OG0009706	AL4G43780	ESY12_g52035_DN3_SP0_c0.t1
OG0009707	AL4G43420	ESY12_g52084_DN3_SP0_c0.t1
OG0009708	AL4G43140	ESY12_g52113_DN3_SP0_c0.t1
OG0009709	AL4G43010	ESY12_g52121_DN2_SP0_c0.t1
OG0009710	AL4G42680	ESY12_g52168_DN3_SP0_c0.t1
OG0009711	AL4G42240	ESY12_g51464_DN3_SP6_c0.t1
OG0009712	AL4G42050	ESY12_g51481_DN3_SP6_c0.t1
OG0009713	AL4G42000	ESY12_g51488_DN3_SP8_c0.t1
OG0009714	AL4G41970	ESY12_g51492_DN1_SP0_c0.t1
OG0009715	AL4G41690	ESY12_g51532_DN3_SP0_c0.t1
OG0009716	AL4G41680	ESY12_g51534_DN3_SP8_c0.t1
OG0009717	AL4G41570	ESY3_g30976_DN3_SP0_c0.t1, ESY3_g31423_DN3_SP0_c0.t1, ESY12_g51551_DN3_SP0_c0.t1
OG0009718	AL4G41530	ESY12_g51557_DN3_SP1_c0.t1
OG0009719	AL8G11620	ESY10_g14982_DN3_SP0_c0.t1
OG0009720	AL4G41430	ESY12_g51568_DN3_SP8_c0.t1
OG0009721	AL4G41120	ESY12_g51357_DN3_SP4_c0.t1
OG0009722	AL4G41110	ESY12_g51355_DN3_SP0_c0.t1
OG0009723	AL4G40840, AL409U10030	ESY12_g51332_DN2_SP0_c0.t1
OG0009724	AL409U10020, AL4G40830	ESY12_g51331_DN3_SP0_c0.t1
OG0009725	AL4G40770	ESY12_g51310_DN3_SP0_c0.t1
OG0009726	AL4G40680	ESY12_g51305_DN3_SP2_c0.t1
OG0009727	AL4G40020	ESY12_g51210_DN3_SP8_c0.t1
OG0009728	AL4G40140	ESY12_g51227_DN3_SP7_c9.t1
OG0009729	nbis-gene-1140	ESY12_g51241_DN3_SP0_c0.t1
OG0009730	AL4G39560	ESY12_g51153_DN3_SP5_c0.t1
OG0009732	AL8G11260	ESY10_g14912_DN3_SP8_c0.t1
OG0009733	AL3G11140	ESY3_g32569_DN3_SP6_c0.t1
OG0009734	AL3G11420	ESY3_g32534_DN3_SP0_c0.t1
OG0009735	AL3G11660	ESY3_g32496_DN3_SP0_c16.t1
OG0009736	AL3G11700	ESY3_g32493_DN3_SP3_c0.t1
OG0009737	AL3G11910	ESY3_g32475_DN2_SP3_c0.t1
OG0009738	AL3G11980	ESY3_g32469_DN3_SP7_c0.t1
OG0009739	AL3G12260	ESY3_g32433_DN3_SP0_c0.t1
OG0009740	AL3G12360	ESY3_g32404_DN1_SP0_c0.t1
OG0009741	AL3G12750	ESY3_g32362_DN3_SP0_c0.t1
OG0009742	AL3G12810	ESY3_g32355_DN3_SP3_c0.t1
OG0009743	AL3G12830	ESY3_g32351_DN3_SP8_c0.t1
OG0009744	AL3G13090	ESY3_g32302_DN3_SP8_c0.t1
OG0009745	AL3G13330	ESY3_g32274_DN3_SP2_c0.t1, ESY4_g26602_DN3_SP0_c0.t1
OG0009746	AL3G13860	ESY3_g32154_DN3_SP1_c0.t1
OG0009747	AL3G13970	ESY3_g32113_DN3_SP5_c0.t1
OG0009748	AL3G14330	ESY3_g32036_DN3_SP2_c0.t1
OG0009749	AL3G14410	ESY3_g32026_DN3_SP7_c0.t1
OG0009750	AL3G14590	ESY3_g31994_DN3_SP0_c0.t1
OG0009751	AL3G14600	ESY3_g31993_DN3_SP8_c0.t1
OG0009752	AL3G14670	ESY3_g31976_DN3_SP0_c0.t1
OG0009753	AL3G14730	ESY3_g31961_DN3_SP8_c0.t1
OG0009754	AL3G14760	ESY3_g31958_DN3_SP2_c0.t1
OG0009755	AL3G14850	ESY3_g31950_DN3_SP7_c0.t1
OG0009756	AL3G15220	ESY3_g31910_DN3_SP7_c0.t1
OG0009757	AL3G15090, AL3G15360	ESY3_g30021_DN3_SP0_c0.t1
OG0009758	AL3G15460	ESY3_g31835_DN3_SP0_c0.t1
OG0009759	AL3G15560, AL3G15550	ESY3_g31805_DN3_SP0_c0.t1
OG0009760	AL3G16320	ESY3_g31667_DN3_SP0_c0.t1
OG0009761	AL831U10010, AL3G16890	ESY3_g31594_DN3_SP7_c0.t1
OG0009762	AL3G16910	ESY3_g31592_DN3_SP2_c0.t1
OG0009763	AL3G17090	ESY2_g37227_DN3_SP0_c0.t1, ESY3_g31566_DN3_SP0_c0.t1, ESY3_g31578_DN3_SP0_c0.t1, ESY3_g31577_DN1_SP0_c0.t1
OG0009764	AL3G17160	ESY3_g31556_DN3_SP8_c0.t1
OG0009765	AL3G17180	ESY3_g31555_DN3_SP0_c0.t1
OG0009766	AL669U10010, AL3G17370	ESY3_g31532_DN3_SP8_c0.t1
OG0009767	AL3G17570	ESY3_g31515_DN3_SP1_c12.t1
OG0009768	AL3G17730	ESY3_g31494_DN3_SP7_c0.t1
OG0009769	AL3G17920	ESY3_g31442_DN3_SP6_c0.t1
OG0009770	AL7G26030	ESY16_g62395_DN3_SP7_c0.t1
OG0009771	AL3G18020	ESY3_g31452_DN3_SP0_c0.t1
OG0009773	AL3G18320	ESY3_g31482_DN3_SP2_c0.t1
OG0009774	AL3G18370	ESY3_g31421_DN1_SP0_c0.t1
OG0009775	AL3G18460	ESY3_g31411_DN3_SP0_c0.t1
OG0009776	AL3G18600	ESY3_g31396_DN3_SP8_c0.t1
OG0009777	AL3G18610	ESY3_g31393_DN3_SP3_c0.t1
OG0009778	AL3G18650	ESY3_g31387_DN3_SP0_c0.t1
OG0009779	AL3G18880	ESY3_g30661_DN3_SP0_c0.t1
OG0009780	AL3G18990	ESY3_g30688_DN3_SP8_c0.t1
OG0009781	AL3G19010	ESY3_g30692_DN3_SP6_c0.t1
OG0009782	AL3G19140	ESY3_g30707_DN3_SP8_c0.t1
OG0009783	AL3G19310	ESY3_g30732_DN3_SP8_c0.t1
OG0009784	AL3G19330	ESY3_g30733_DN3_SP8_c0.t1
OG0009785	AL3G19340	ESY3_g30734_DN3_SP8_c0.t1
OG0009786	AL3G19350	ESY3_g30735_DN3_SP2_c0.t1
OG0009787	AL7G24830	ESY4_g23807_DN3_SP0_c0.t1
OG0009788	AL3G19420	ESY10_g14328_DN3_SP0_c0.t1, ESY3_g30743_DN3_SP7_c0.t1
OG0009789	AL3G19460	ESY3_g30747_DN3_SP2_c0.t1
OG0009790	AL3G19610	ESY3_g30771_DN3_SP7_c0.t1, ESY3_g30773_DN3_SP1_c0.t1
OG0009792	AL3G20160	ESY3_g30850_DN3_SP0_c0.t1
OG0009793	AL3G20400, AL70U10030	ESY3_g30906_DN2_SP0_c0.t1
OG0009794	AL3G20490	ESY3_g30914_DN3_SP0_c0.t1
OG0009795	AL3G20570	ESY3_g30929_DN3_SP0_c0.t1
OG0009796	AL3G21060	ESY3_g30998_DN3_SP8_c23.t1
OG0009797	AL3G21270	ESY6_g49323_DN3_SP8_c0.t1
OG0009798	AL3G21450	ESY3_g31035_DN3_SP1_c0.t1
OG0009799	AL3G21470	ESY3_g31042_DN3_SP0_c0.t1
OG0009800	AL3G21680	ESY3_g31075_DN3_SP8_c0.t1
OG0009801	AL3G21900	ESY3_g31105_DN3_SP7_c0.t1
OG0009802	nbis-gene-1457, AL3G21990	ESY3_g31113_DN3_SP0_c18.t1
OG0009803	AL2G23980	ESY3_g31127_DN2_SP0_c0.t1
OG0009804	AL3G22150	ESY3_g31140_DN3_SP0_c0.t1
OG0009805	AL3G22390	ESY3_g31172_DN3_SP0_c0.t1
OG0009806	AL3G22500	ESY3_g31183_DN3_SP0_c30.t1
OG0009807	AL3G22590, AL467U10010	ESY3_g31197_DN3_SP1_c0.t1
OG0009808	AL3G22960	ESY3_g31250_DN3_SP5_c0.t1
OG0009809	AL3G23030	ESY3_g31262_DN3_SP8_c0.t1
OG0009810	AL3G23440	ESY3_g31303_DN3_SP0_c0.t1
OG0009811	AL3G23560	ESY3_g31293_DN3_SP8_c0.t1
OG0009813	AL3G23660	ESY3_g31355_DN3_SP4_c0.t1
OG0009814	AL3G23830	ESY3_g31336_DN3_SP8_c0.t1
OG0009815	AL3G23880	ESY3_g30042_DN3_SP4_c0.t1
OG0009816	AL3G23950	ESY3_g30057_DN3_SP8_c0.t1
OG0009817	AL3G24010	ESY3_g30066_DN3_SP8_c0.t1
OG0009818	AL3G24200	ESY3_g30084_DN3_SP0_c0.t1
OG0009819	AL6G43910	ESY1_g10569_DN2_SP0_c0.t1
OG0009820	AL3G24390	ESY3_g30106_DN3_SP1_c0.t1
OG0009821	AL3G24480	ESY3_g30116_DN3_SP2_c0.t1
OG0009822	AL3G24500	ESY3_g30118_DN3_SP0_c0.t1
OG0009823	AL3G24680	ESY3_g30141_DN3_SP0_c0.t1
OG0009824	AL3G24780	ESY3_g30154_DN3_SP8_c0.t1
OG0009825	AL3G24800	ESY3_g30156_DN3_SP0_c0.t1
OG0009826	AL3G24810	ESY3_g30157_DN3_SP8_c0.t1
OG0009827	AL3G25020	ESY3_g30179_DN3_SP0_c0.t1
OG0009828	AL3G25090	ESY3_g30183_DN3_SP8_c0.t1
OG0009829	AL3G25210	ESY3_g30195_DN3_SP0_c0.t1
OG0009830	AL3G25450	ESY3_g30231_DN3_SP3_c0.t1
OG0009831	AL3G25550	ESY3_g30243_DN3_SP0_c0.t1
OG0009832	AL180U10010, AL3G25790	ESY3_g30264_DN3_SP6_c0.t1
OG0009833	AL3G25800	ESY3_g30267_DN3_SP8_c0.t1
OG0009834	AL3G26300	ESY3_g30334_DN3_SP5_c0.t1
OG0009835	AL3G26500	ESY3_g30368_DN3_SP0_c0.t1
OG0009836	AL3G26540	ESY3_g30373_DN2_SP0_c0.t1, ESY9_g43364_DN3_SP0_c26.t1, ESY3_g30374_DN2_SP0_c0.t1
OG0009837	AL3G26560, AL3G26570	ESY3_g30378_DN3_SP0_c0.t1
OG0009838	AL3G26590	ESY3_g30380_DN3_SP8_c0.t1
OG0009839	AL8G19650	ESY1_g12075_DN3_SP0_c0.t1
OG0009840	AL3G26680	ESY3_g30405_DN3_SP7_c0.t1
OG0009841	AL3G26810	ESY3_g30414_DN3_SP8_c0.t1
OG0009842	AL3G27050	ESY3_g30452_DN3_SP0_c0.t1
OG0009843	AL3G27460	ESY3_g30526_DN3_SP0_c0.t1
OG0009844	AL3G27470	ESY3_g30527_DN3_SP0_c0.t1
OG0009845	AL7G26100	ESY16_g62412_DN2_SP0_c0.t1
OG0009846	AL3G27650	ESY3_g30542_DN3_SP8_c0.t1
OG0009847	AL3G27660	ESY3_g30543_DN3_SP1_c0.t1
OG0009848	AL3G27690	ESY3_g30547_DN3_SP0_c0.t1
OG0009849	AL3G27820	ESY3_g30571_DN3_SP3_c0.t1
OG0009850	AL3G28180	ESY3_g30597_DN3_SP0_c0.t1
OG0009851	AL3G28500	ESY3_g30639_DN3_SP8_c0.t1
OG0009852	AL3G28810	ESY3_g30001_DN3_SP0_c0.t1
OG0009853	AL3G28830	ESY3_g29999_DN3_SP8_c0.t1
OG0009854	AL3G28850	ESY3_g29997_DN3_SP2_c0.t1
OG0009855	AL3G28910	ESY3_g29990_DN3_SP0_c0.t1
OG0009856	AL4G34530, AL3G29070	ESY3_g29979_DN3_SP0_c0.t1
OG0009857	AL3G29150	ESY3_g29965_DN3_SP3_c0.t1
OG0009858	AL3G29810	ESY3_g29885_DN3_SP0_c0.t1
OG0009859	AL3G29820	ESY3_g29884_DN3_SP4_c0.t1
OG0009860	AL3G30240	ESY3_g29829_DN2_SP0_c0.t1
OG0009861	AL7G25210, AL7G25190	ESY16_g62165_DN3_SP0_c0.t1, ESY16_g62164_DN2_SP0_c0.t1
OG0009862	AL3G30970	ESY3_g29752_DN3_SP8_c0.t1
OG0009863	AL3G31070	ESY3_g29738_DN3_SP7_c0.t1
OG0009864	AL3G31210	ESY3_g29722_DN3_SP3_c0.t1
OG0009866	AL3G31490	ESY3_g29695_DN2_SP0_c0.t1
OG0009867	AL3G31530	ESY3_g29691_DN3_SP8_c0.t1
OG0009868	AL5G11600	ESY10_g14399_DN3_SP8_c0.t1
OG0009869	AL3G31670	ESY3_g29680_DN3_SP1_c0.t1
OG0009870	AL7G22680, AL3G31710	ESY3_g29676_DN3_SP0_c0.t1
OG0009871	AL3G31810	ESY3_g29666_DN3_SP1_c0.t1
OG0009872	nbis-gene-923, AL3G31870	ESY3_g29653_DN2_SP0_c0.t1
OG0009873	AL3G31930	ESY3_g29640_DN3_SP0_c0.t1
OG0009874	AL3G31980	ESY3_g29636_DN3_SP8_c0.t1
OG0009875	AL3G32170	ESY8_g58487_DN3_SP0_c0.t1, ESY8_g58488_DN3_SP0_c0.t1, ESY3_g29610_DN3_SP0_c0.t1
OG0009876	AL3G32350	ESY3_g29550_DN3_SP0_c0.t1
OG0009877	AL3G32390	ESY3_g29546_DN3_SP5_c0.t1
OG0009878	AL3G32440	ESY3_g29509_DN3_SP1_c0.t1
OG0009879	AL3G32460	ESY3_g29497_DN3_SP7_c0.t1
OG0009880	AL3G32530	ESY3_g29484_DN3_SP0_c17.t1
OG0009881	AL5G10130	ESY10_g14656_DN2_SP1_c0.t1
OG0009882	AL3G32900	ESY3_g29422_DN3_SP0_c0.t1
OG0009883	AL3G32920	ESY3_g29420_DN3_SP0_c0.t1
OG0009884	AL5G40450, AL3G33090	ESY3_g29386_DN3_SP0_c0.t1
OG0009885	AL3G33120	ESY3_g29384_DN3_SP0_c0.t1
OG0009886	AL3G33360	ESY3_g29351_DN3_SP0_c0.t1
OG0009887	AL1G22990	ESY5_g3723_DN3_SP2_c0.t1
OG0009888	AL3G33620	ESY3_g29314_DN3_SP0_c0.t1
OG0009889	AL3G33890	ESY3_g29266_DN3_SP0_c0.t1
OG0009890	AL3G33900	ESY6_g48378_DN3_SP0_c12.t1, ESY3_g29262_DN3_SP0_c11.t1
OG0009891	AL3G33960	ESY3_g29255_DN3_SP4_c0.t1
OG0009892	AL3G34040	ESY3_g29242_DN3_SP8_c0.t1
OG0009893	AL3G34560	ESY3_g29182_DN3_SP2_c0.t1
OG0009894	AL3G34830	ESY3_g29152_DN2_SP4_c0.t1
OG0009895	AL7G51240	ESY8_g60891_DN3_SP7_c0.t1
OG0009896	AL7G51560	ESY8_g60953_DN2_SP0_c0.t1
OG0009897	AL4G14970	ESY8_g59423_DN3_SP4_c0.t1
OG0009898	AL7G51880	ESY8_g61006_DN3_SP0_c0.t1
OG0009899	AL7G52040	ESY8_g61036_DN3_SP8_c0.t1
OG0009900	AL7G52660	ESY8_g61155_DN3_SP8_c0.t1
OG0009901	AL7G46010	ESY17_g40206_DN3_SP0_c0.t1
OG0009903	AL7G45420	ESY17_g40072_DN3_SP8_c0.t1
OG0009904	AL8G19800	ESY15_g65080_DN3_SP6_c0.t1
OG0009905	AL3G38090	ESY3_g28437_DN3_SP7_c0.t1
OG0009906	AL3G38070	ESY3_g28440_DN3_SP0_c0.t1
OG0009907	AL3G37680	ESY3_g28610_DN3_SP0_c0.t1
OG0009908	AL3G37320	ESY3_g28705_DN3_SP7_c0.t1
OG0009909	AL3G54110, AL3G54090	ESY11_g54997_DN3_SP8_c0.t1
OG0009910	AL3G37100	ESY3_g28842_DN3_SP0_c0.t1
OG0009911	AL3G36700	ESY3_g28770_DN3_SP7_c0.t1
OG0009912	AL3G36570	ESY3_g28886_DN3_SP0_c0.t1
OG0009913	AL3G36520	ESY3_g28890_DN3_SP8_c0.t1
OG0009914	AL3G36260	ESY3_g28940_DN2_SP0_c0.t1
OG0009915	AL5G18920, AL3G36190	ESY3_g28953_DN3_SP0_c100.t1
OG0009916	AL3G36070, AL3G36050	ESY3_g28968_DN3_SP0_c0.t1
OG0009918	nbis-gene-751, nbis-gene-752	ESY3_g28971_DN3_SP2_c0.t1
OG0009919	AL3G35840	ESY3_g28983_DN3_SP8_c0.t1
OG0009920	AL3G35600, AL5G19540, AL7G43520	ESY3_g29044_DN3_SP0_c0.t1, ESY3_g29042_DN3_SP0_c0.t1
OG0009921	AL3G35390	ESY3_g29080_DN2_SP0_c0.t1
OG0009922	AL7G21780	ESY4_g24606_DN1_SP0_c0.t1
OG0009923	AL7G21830	ESY4_g24601_DN3_SP0_c0.t1
OG0009924	AL64U10030, AL8G25810	ESY6_g46358_DN3_SP3_c0.t1
OG0009925	AL7G22180	ESY4_g24486_DN3_SP6_c0.t1
OG0009926	AL7G22300	ESY4_g24464_DN3_SP0_c0.t1
OG0009927	AL2G24050	ESY2_g35251_DN3_SP8_c0.t1
OG0009928	AL2G19520	ESY2_g34352_DN3_SP2_c0.t1
OG0009929	AL2G22130	ESY2_g34386_DN3_SP6_c0.t1
OG0009930	AL1G64840	ESY2_g34291_DN3_SP0_c0.t1
OG0009931	AL6G30320	ESY7_g16927_DN3_SP8_c0.t1
OG0009932	AL6G30260	ESY7_g16942_DN3_SP8_c0.t1
OG0009933	AL6G41130	ESY10_g15868_DN3_SP8_c0.t1
OG0009934	AL6G40780	ESY10_g15818_DN3_SP2_c0.t1
OG0009935	AL6G40790	ESY5_g2326_DN3_SP0_c0.t1, ESY10_g15820_DN3_SP0_c0.t1
OG0009936	AL6G40810	ESY10_g15822_DN3_SP0_c0.t1
OG0009937	AL8G22220	ESY15_g64394_DN3_SP8_c0.t1
OG0009938	AL8G22200	ESY15_g64432_DN3_SP8_c0.t1
OG0009939	AL8G24420	ESY24_g33116_DN3_SP6_c0.t1
OG0009940	AL5G32770	ESY1_g10344_DN3_SP8_c0.t1, ESY3_g29684_DN3_SP0_c0.t1
OG0009941	AL5G32680	ESY1_g10354_DN2_SP0_c0.t1, ESY1_g10325_DN3_SP0_c0.t1, ESY1_g10356_DN3_SP0_c0.t1
OG0009942	AL5G32650	ESY1_g10318_DN3_SP0_c0.t1
OG0009943	AL5G32610	ESY1_g10313_DN2_SP0_c0.t1
OG0009944	AL5G32390	ESY1_g10264_DN3_SP8_c0.t1
OG0009945	AL5G31930	ESY1_g10166_DN3_SP8_c0.t1
OG0009946	AL5G31820	ESY1_g10150_DN2_SP0_c0.t1
OG0009947	AL5G31700	ESY1_g10134_DN3_SP8_c0.t1
OG0009948	AL5G31620	ESY1_g10128_DN3_SP0_c0.t1
OG0009949	AL1G10080	ESY5_g5576_DN3_SP3_c0.t1
OG0009950	AL1G10200	ESY5_g5563_DN3_SP0_c2.t1, ESY4_g26880_DN3_SP0_c0.t1
OG0009951	AL1G10220	ESY5_g5561_DN3_SP5_c0.t1, ESY4_g24092_DN3_SP1_c0.t1
OG0009952	AL1G10260	ESY5_g5556_DN3_SP0_c0.t1
OG0009953	AL1G10720	ESY5_g5508_DN3_SP8_c0.t1
OG0009954	AL1G10810	ESY5_g5501_DN3_SP1_c0.t1
OG0009955	AL7G20560	ESY2_g33934_DN3_SP8_c15.t1
OG0009956	AL1G11140	ESY5_g5471_DN3_SP0_c0.t1
OG0009957	AL1G11210	ESY5_g5465_DN3_SP0_c0.t1
OG0009958	AL1G11290	ESY10_g15706_DN1_SP0_c0.t1
OG0009959	AL1G11400	ESY20_g13076_DN1_SP0_c0.t1, ESY5_g5449_DN2_SP0_c0.t1
OG0009960	AL1G11460	ESY5_g5436_DN3_SP2_c0.t1
OG0009961	AL1G11750	ESY5_g5355_DN3_SP5_c0.t1
OG0009962	AL1G11800	ESY5_g5367_DN3_SP8_c11.t1
OG0009963	AL1G12120	ESY5_g5328_DN3_SP0_c0.t1
OG0009965	AL1G12200	ESY5_g5312_DN3_SP0_c0.t1
OG0009966	AL1G12460	ESY5_g5248_DN3_SP8_c19.t1, ESY5_g5292_DN2_SP0_c0.t1
OG0009967	AL1G12470	ESY5_g5247_DN3_SP0_c0.t1
OG0009968	AL1G12540	ESY5_g5239_DN2_SP0_c0.t1
OG0009969	AL1G12560	ESY5_g5233_DN2_SP0_c0.t1
OG0009970	AL1G12680	ESY5_g5214_DN3_SP8_c0.t1
OG0009971	AL1G12970	ESY5_g5167_DN3_SP8_c0.t1
OG0009972	AL1G13040	ESY5_g5098_DN3_SP0_c0.t1
OG0009973	AL1G13120	ESY5_g5109_DN3_SP8_c0.t1
OG0009974	AL1G13130	ESY5_g5110_DN3_SP8_c0.t1
OG0009975	AL1G13400	ESY5_g5146_DN3_SP3_c0.t1
OG0009976	AL1G13470	ESY5_g5153_DN3_SP0_c0.t1
OG0009977	AL1G13560	ESY5_g5089_DN3_SP8_c0.t1
OG0009978	AL1G13610	ESY5_g5083_DN2_SP0_c0.t1
OG0009979	AL1G13910	ESY5_g5037_DN3_SP0_c0.t1
OG0009980	AL1G14150	ESY5_g4991_DN3_SP4_c0.t1
OG0009981	AL1G14190	ESY5_g4985_DN3_SP0_c0.t1
OG0009982	AL1G14360	ESY5_g4963_DN3_SP0_c0.t1
OG0009983	AL1G14380	ESY5_g4961_DN3_SP7_c0.t1
OG0009984	AL1G14410	ESY5_g4958_DN3_SP2_c0.t1, ESY5_g4794_DN1_SP0_c0.t1, ESY5_g4793_DN1_SP0_c0.t1
OG0009985	AL1G14500	ESY5_g4948_DN3_SP7_c0.t1
OG0009986	AL1G14510	ESY5_g4940_DN3_SP0_c0.t1
OG0009987	AL1G14960	ESY5_g4858_DN3_SP3_c0.t1
OG0009988	AL1G14970	ESY5_g4857_DN2_SP8_c0.t1
OG0009989	AL1G15250	ESY5_g4824_DN3_SP0_c0.t1
OG0009990	AL1G15290	ESY5_g4819_DN3_SP1_c0.t1
OG0009991	AL1G15340	ESY5_g4812_DN3_SP8_c0.t1
OG0009992	AL1G15460	ESY5_g4798_DN3_SP0_c0.t1
OG0009993	AL1G15960	ESY5_g4727_DN3_SP5_c0.t1
OG0009994	AL1G16010	ESY5_g4720_DN3_SP0_c0.t1
OG0009995	AL1G16240	ESY5_g4697_DN3_SP0_c0.t1
OG0009996	AL1G16290	ESY5_g4693_DN3_SP0_c0.t1
OG0009997	AL1G16390	ESY5_g4682_DN3_SP0_c13.t1
OG0009998	AL1G16560	ESY5_g4660_DN3_SP0_c0.t1, ESY3_g28746_DN1_SP0_c0.t1
OG0009999	AL1G16600	ESY3_g32229_DN3_SP0_c13.t1
OG0010000	AL1G16670	ESY5_g4648_DN3_SP0_c0.t1
OG0010002	AL1G17580	ESY5_g4523_DN3_SP2_c0.t1
OG0010003	AL1G17810	ESY5_g4497_DN3_SP0_c0.t1, ESY5_g4498_DN3_SP0_c0.t1
OG0010004	AL1G18310	ESY5_g4443_DN3_SP0_c0.t1
OG0010005	AL1G18360	ESY5_g4439_DN3_SP5_c0.t1
OG0010007	AL1G18630	ESY5_g3096_DN3_SP0_c0.t1
OG0010008	AL1G18740	ESY5_g3125_DN3_SP8_c0.t1
OG0010009	AL1G18750	ESY5_g3127_DN3_SP3_c0.t1
OG0010010	AL1G18860	ESY5_g3141_DN3_SP8_c0.t1
OG0010011	AL1G18930	ESY5_g3147_DN3_SP1_c0.t1
OG0010012	AL1G19000	ESY5_g3155_DN3_SP6_c0.t1
OG0010013	AL1G19010	ESY5_g3156_DN3_SP0_c0.t1
OG0010014	AL1G19050	ESY5_g3161_DN3_SP0_c0.t1
OG0010015	AL1G40700	ESY13_g57670_DN3_SP0_c0.t1
OG0010016	AL1G19100	ESY5_g3168_DN3_SP8_c0.t1
OG0010017	AL4G11080, AL1G19140	ESY5_g3187_DN3_SP6_c0.t1
