Orthogroup	Arabidopsis_lyrata_Rawat	Alyssum_gmelinii
OG0009531	AL2G26780	Ag067G5198800
OG0009532	AL2G27030	Ag067G5200700
OG0009533	AL2G27070	Ag067G5201200
OG0009534	AL2G27300	Ag067G5206900
OG0009535	AL7G45140	Ag081G5398700
OG0009536	AL7G45180	Ag081G5399300
OG0009537	AL8G22000	Ag081G5400300
OG0009538	AL3G51070	Ag086G5421400, Ag042G4378200
OG0009539	AL3G51320	Ag042G4380000
OG0009540	AL3G51980	Ag042G4394800
OG0009541	AL3G52910	Ag042G4407600
OG0009542	AL3G48720	Ag042G4424100
OG0009543	AL3G48710	Ag042G4424200
OG0009544	AL3G48550	Ag042G4428000
OG0009545	AL4G39190	Ag039G4182100, Ag039G4182000
OG0009546	AL4G38960	Ag039G4189000
OG0009547	AL4G38770	Ag039G4193300
OG0009548	AL4G34440, AL4G38660	Ag039G4194100
OG0009549	AL4G38600	Ag039G4195100
OG0009550	AL4G38510	Ag039G4196400
OG0009551	AL4G38340	Ag039G4201800
OG0009552	AL4G38330	Ag039G4201900
OG0009553	AL4G38190	Ag039G4207000
OG0009554	AL4G38150	Ag039G4207900
OG0009555	AL4G37940	Ag039G4212900
OG0009556	AL4G37770	Ag039G4217600
OG0009557	AL4G37740	Ag039G4218200
OG0009558	AL4G37440	Ag039G4225700
OG0009559	AL4G37390	Ag039G4226100
OG0009560	AL4G37360	Ag039G4226400
OG0009561	AL4G37350	Ag039G4226600
OG0009562	AL4G37150	Ag039G4233300
OG0009563	AL5G21540	Ag015G2188000, Ag039G4236000
OG0009564	AL4G36930	Ag039G4240600
OG0009565	AL4G36880, AL938U10010	Ag039G4241000
OG0009566	AL4G36810	Ag039G4244100, Ag039G4244200
OG0009567	AL4G36530	Ag039G4250600
OG0009568	AL4G36430	Ag039G4254100
OG0009569	AL4G36190	Ag039G4263300
OG0009570	AL4G36090	Ag039G4267900
OG0009571	AL4G36080	Ag039G4268000, Ag039G4269100, Ag039G4269000
OG0009572	AL4G36030	Ag039G4270600
OG0009573	AL4G36010	Ag039G4271100
OG0009574	AL4G35990	Ag039G4271400
OG0009575	AL4G35880	Ag039G4274300
OG0009576	AL4G35870	Ag039G4274400
OG0009577	AL4G35780	Ag039G4279000, Ag039G4278900
OG0009578	AL4G35760	Ag039G4279400, Ag039G4279700, Ag039G4279800
OG0009579	AL4G35510	Ag039G4285700
OG0009580	AL4G35350, AL4G35310	Ag039G4287800
OG0009581	AL4G35110	Ag039G4290500
OG0009582	AL4G35040	Ag039G4292200
OG0009583	AL4G34960	Ag039G4293200
OG0009584	AL5G10350	Ag039G4295800
OG0009585	AL4G34800	Ag039G4295900
OG0009586	AL4G34710	Ag039G4299400
OG0009587	AL4G33830	Ag039G4312800
OG0009588	AL4G33800	Ag039G4313200
OG0009589	AL4G33740	Ag039G4314200
OG0009590	AL5G11260	Ag039G4314700
OG0009591	AL4G33710	Ag039G4314900
OG0009592	AL6G41550	Ag039G4316400
OG0009593	AL4G33630	Ag039G4317100
OG0009594	AL4G33480	Ag039G4320800
OG0009595	AL4G33390	Ag039G4323100
OG0009596	AL4G33170	Ag039G4329600
OG0009597	AL4G33140	Ag039G4329800
OG0009598	AL6G47480	Ag066G5129500, Ag066G5129200
OG0009599	AL6G47520	Ag066G5131200
OG0009600	AL6G47830	Ag066G5140700
OG0009602	AL6G48100	Ag066G5145800
OG0009603	AL5G10480	Ag066G5149500
OG0009604	AL6G48370	Ag087G5426400, Ag066G5156000
OG0009605	AL6G46900	Ag021G2627000, Ag030G3126000
OG0009606	AL6G47220	Ag030G3133500
OG0009607	AL6G47260	Ag030G3135500
OG0009608	AL6G47310	Ag030G3136400
OG0009609	AL4G10350, AL3G24700	Ag015G2178700
OG0009610	AL4G10440	Ag015G2179400
OG0009611	AL4G10740	Ag015G2183500
OG0009612	AL4G11540, AL4G10830, AL4G11550	Ag015G2184500
OG0009613	AL4G11190	Ag015G2186900
OG0009614	AL4G11200	Ag015G2187200
OG0009615	AL4G13440	Ag015G2199700
OG0009616	AL4G13860	Ag015G2200700
OG0009617	AL4G13790	Ag015G2201400
OG0009618	AL4G14660	Ag015G2204400
OG0009619	AL4G16610	Ag015G2204600
OG0009620	AL4G16270	Ag015G2207900
OG0009621	AL4G19100	Ag015G2215000
OG0009622	AL4G18950	Ag015G2215700
OG0009623	AL4G18860	Ag015G2218100
OG0009624	AL4G19310	Ag015G2219500
OG0009625	AL7G28560	Ag015G2233000
OG0009626	AL1G51990	Ag015G2239900
OG0009627	AL4G17330	Ag015G2247900
OG0009628	AL1G51240	Ag015G2248000
OG0009629	AL1G50930	Ag015G2252900
OG0009630	AL1G50340	Ag015G2258800
OG0009631	AL1G49810	Ag015G2262100
OG0009632	AL1G49170	Ag015G2262400
OG0009633	AL1G48910	Ag015G2265000
OG0009634	AL1G48280	Ag052G4864000, Ag015G2270800
OG0009635	AL1G47900	Ag015G2274200, Ag052G4861100
OG0009636	AL6G43390	Ag021G2580800, Ag026G3002300, Ag026G3002900
OG0009637	AL6G43350	Ag026G3001600, Ag021G2581500
OG0009638	AL6G42350	Ag026G2996900, Ag021G2585200
OG0009639	AL6G45620, AL6G42220	Ag021G2591100, Ag026G2994300
OG0009640	AL6G44260	Ag021G2603100
OG0009641	AL6G44680	Ag021G2605900
OG0009642	AL6G44720	Ag021G2606300
OG0009643	AL6G44770	Ag021G2606500
OG0009644	AL6G44840	Ag021G2608100
OG0009645	AL6G46500	Ag021G2625100
OG0009646	AL6G30720	Ag038G4148100
OG0009647	AL6G30760	Ag038G4148900
OG0009648	AL6G38290	Ag038G4154900
OG0009649	AL6G38320	Ag038G4155200
OG0009650	AL6G38390	Ag038G4156600
OG0009651	AL6G38520	Ag038G4158200
OG0009652	AL6G38640	Ag038G4159700
OG0009653	AL6G38850	Ag038G4163300
OG0009654	AL6G39000	Ag038G4165800
OG0009655	AL5G13610	Ag034G3720200, Ag038G4166300
OG0009656	AL6G39200	Ag038G4168400
OG0009657	AL6G39420	Ag038G4170000
OG0009658	AL6G39560	Ag038G4172000
OG0009659	AL6G39580	Ag038G4172200
OG0009660	AL6G40490	Ag038G4178600
OG0009661	AL3G48070	Ag088G5429600
OG0009662	AL3G48010	Ag088G5430300
OG0009663	AL3G47910	Ag088G5432900, Ag011G1214900
OG0009664	AL3G53260	Ag088G5434700
OG0009665	AL3G53330	Ag088G5436500
OG0009666	AL3G53470	Ag088G5437800
OG0009668	AL5G25010, AL1G56500, AL1G56480	Ag089G5447700
OG0009669	AL5G25000	Ag089G5447800
OG0009670	AL5G24960	Ag089G5447900
OG0009671	AL4G47650	Ag003G0279100
OG0009672	AL4G47620	Ag003G0279300
OG0009673	AL4G47570, AL7G17990	Ag003G0279700
OG0009674	AL39U10130, AL4G47530	Ag003G0280100
OG0009675	AL39U10100, AL4G47490	Ag003G0280400
OG0009676	AL39U10080, AL4G47470	Ag003G0280600
OG0009677	AL4G47400	Ag003G0281300
OG0009678	AL4G47240	Ag003G0283100
OG0009679	AL4G46200	Ag003G0300400
OG0009680	AL4G46180	Ag003G0300600
OG0009681	AL4G46060	Ag003G0303300
OG0009682	AL4G45930	Ag003G0304700
OG0009683	AL7G25680	Ag003G0304800
OG0009684	AL4G45920	Ag003G0304900
OG0009685	AL4G45910	Ag003G0305000
OG0009686	AL4G45770	Ag003G0305700
OG0009687	AL1G52370	Ag003G0308800
OG0009688	AL4G45520	Ag003G0308900
OG0009689	AL4G45490	Ag003G0309700
OG0009690	AL4G45410	Ag003G0310600
OG0009691	AL4G45310	Ag003G0311400
OG0009692	AL4G45240	Ag003G0311900
OG0009693	AL4G44940	Ag003G0315700
OG0009694	AL4G44920	Ag003G0316700
OG0009695	AL4G44910	Ag003G0316900
OG0009696	AL4G44810	Ag003G0318600
OG0009697	AL4G44670	Ag003G0321000, Ag027G3056200
OG0009698	AL4G44660	Ag003G0321200
OG0009699	AL4G44590	Ag003G0322300
OG0009700	AL4G44370	Ag003G0324300
OG0009701	AL4G44360	Ag003G0324400
OG0009703	AL4G44220	Ag003G0326900
OG0009704	AL4G44140	Ag003G0328600
OG0009705	AL4G44120	Ag003G0328800
OG0009706	AL4G43780	Ag003G0336400
OG0009707	AL4G43420	Ag003G0342800
OG0009708	AL4G43140	Ag003G0347500
OG0009709	AL4G43010	Ag003G0348300
OG0009710	AL4G42680	Ag003G0353200
OG0009711	AL4G42240	Ag003G0362800
OG0009712	AL4G42050	Ag003G0365500
OG0009713	AL4G42000	Ag003G0366000
OG0009714	AL4G41970	Ag003G0366500
OG0009715	AL4G41690	Ag003G0370900
OG0009716	AL4G41680	Ag003G0371600
OG0009717	AL4G41570	Ag003G0373600
OG0009718	AL4G41530	Ag003G0374100
OG0009719	AL8G11620	Ag016G2309100, Ag003G0374600
OG0009720	AL4G41430	Ag003G0375600
OG0009721	AL4G41120	Ag003G0382000
OG0009722	AL4G41110	Ag003G0382100
OG0009723	AL4G40840, AL409U10030	Ag003G0388200
OG0009724	AL409U10020, AL4G40830	Ag003G0388300
OG0009725	AL4G40770	Ag003G0392200
OG0009726	AL4G40680	Ag003G0393400
OG0009727	AL4G40020	Ag003G0400000
OG0009728	AL4G40140	Ag003G0403500
OG0009729	nbis-gene-1140	Ag003G0403900
OG0009730	AL4G39560	Ag003G0408900
OG0009731	AL3G32840	Ag037G4129500, Ag014G2122200
OG0009732	AL8G11260	Ag037G4139300, Ag016G2315700
OG0009733	AL3G11140	Ag014G1774300
OG0009734	AL3G11420	Ag014G1777600
OG0009735	AL3G11660	Ag014G1781400
OG0009736	AL3G11700	Ag014G1782000, Ag014G1787800
OG0009737	AL3G11910	Ag014G1785100
OG0009738	AL3G11980	Ag014G1785700
OG0009739	AL3G12260	Ag014G1792000
OG0009740	AL3G12360	Ag014G1793100
OG0009741	AL3G12750	Ag014G1796400
OG0009742	AL3G12810	Ag014G1797200
OG0009743	AL3G12830	Ag014G1797400
OG0009744	AL3G13090	Ag014G1801000
OG0009745	AL3G13330	Ag014G1804300
OG0009746	AL3G13860	Ag014G1811800
OG0009747	AL3G13970	Ag014G1813400
OG0009748	AL3G14330	Ag014G1817400
OG0009749	AL3G14410	Ag014G1818300
OG0009750	AL3G14590	Ag014G1820000
OG0009751	AL3G14600	Ag014G1820200
OG0009752	AL3G14670	Ag014G1821400
OG0009753	AL3G14730	Ag014G1822200
OG0009754	AL3G14760	Ag014G1822500
OG0009755	AL3G14850	Ag014G1823600
OG0009756	AL3G15220	Ag014G1825700
OG0009757	AL3G15090, AL3G15360	Ag014G1827700
OG0009758	AL3G15460	Ag014G1828700
OG0009759	AL3G15560, AL3G15550	Ag014G1829800
OG0009760	AL3G16320	Ag014G1840200
OG0009761	AL3G16890	Ag014G1848700
OG0009762	AL3G16910	Ag014G1848900
OG0009763	AL3G17090	Ag014G1851400
OG0009764	AL3G17160	Ag014G1852400
OG0009765	AL3G17180	Ag014G1852500
OG0009766	AL669U10010, AL3G17370	Ag014G1855500
OG0009767	AL3G17570	Ag014G1857300
OG0009768	AL3G17730	Ag014G1858600
OG0009769	AL3G17920	Ag014G1861600
OG0009770	AL7G26030	Ag014G1862700
OG0009771	AL3G18020	Ag014G1862800
OG0009772	AL3G18300	Ag014G1865100
OG0009773	AL3G18320	Ag014G1865500
OG0009774	AL3G18370	Ag014G1865800
OG0009775	AL3G18460	Ag014G1866700
OG0009776	AL3G18600	Ag014G1867800
OG0009777	AL3G18610	Ag014G1867900
OG0009778	AL3G18650	Ag014G1871100
OG0009779	AL3G18880	Ag014G1874100
OG0009780	AL3G18990	Ag014G1875300
OG0009781	AL3G19010	Ag014G1875500
OG0009782	AL3G19140	Ag014G1877100
OG0009783	AL3G19310	Ag014G1878900
OG0009784	AL3G19330	Ag014G1879200
OG0009785	AL3G19340	Ag014G1879300
OG0009786	AL3G19350	Ag014G1879600
OG0009787	AL7G24830	Ag014G1880300
OG0009788	AL3G19420	Ag014G1880600
OG0009789	AL3G19460	Ag014G1880900
OG0009790	AL3G19610	Ag014G1882300, Ag014G1881900
OG0009791	AL3G20050	Ag014G1887400
OG0009792	AL3G20160	Ag014G1888800, Ag014G1890000
OG0009793	AL3G20400, AL70U10030	Ag014G1892500
OG0009794	AL3G20490	Ag014G1899600, Ag014G1893900
OG0009795	AL3G20570	Ag014G1896900
OG0009796	AL3G21060	Ag014G1903300
OG0009797	AL3G21270	Ag014G1906100
OG0009798	AL3G21450	Ag014G1907600
OG0009799	AL3G21470	Ag014G1907700, Ag014G1907900, Ag011G1109700
OG0009800	AL3G21680	Ag014G1910100
OG0009801	AL3G21900	Ag014G1913800
OG0009802	nbis-gene-1457, AL3G21990	Ag014G1914700
OG0009803	AL2G23980	Ag014G1918500
OG0009804	AL3G22150	Ag014G1919900
OG0009805	AL3G22390	Ag014G1922500
OG0009806	AL3G22500	Ag014G1924700
OG0009807	AL3G22590, AL467U10010	Ag014G1925700
OG0009808	AL3G22960	Ag014G1933900
OG0009809	AL3G23030	Ag014G1935500
OG0009810	AL3G23440	Ag014G1942200, Ag014G1941200
OG0009811	AL3G23560	Ag014G1942000
OG0009812	AL3G23590	Ag014G1943200
OG0009813	AL3G23660	Ag014G1944100
OG0009814	AL3G23830	Ag014G1945900
OG0009815	AL3G23880	Ag014G1946400
OG0009816	AL3G23950	Ag014G1947800
OG0009817	AL3G24010	Ag014G1948600
OG0009818	AL3G24200	Ag014G1950800
OG0009819	AL6G43910	Ag014G1951700
OG0009820	AL3G24390	Ag014G1954200
OG0009821	AL3G24480	Ag014G1955200
OG0009822	AL3G24500	Ag014G1955400
OG0009823	AL3G24680	Ag014G1958300
OG0009824	AL3G24780	Ag014G1959800
OG0009825	AL3G24800	Ag014G1960000
OG0009826	AL3G24810	Ag014G1960100
OG0009827	AL3G25020	Ag014G1962500
OG0009828	AL3G25090	Ag014G1963000
OG0009829	AL3G25210	Ag014G1964700
OG0009830	AL3G25450	Ag014G1968300
OG0009831	AL3G25550	Ag014G1969300
OG0009832	AL180U10010, AL3G25790	Ag014G1973100
OG0009833	AL3G25800	Ag014G1973300
OG0009834	AL3G26300	Ag014G1980900
OG0009835	AL3G26500	Ag014G1988700
OG0009836	AL3G26540	Ag014G1989400
OG0009837	AL3G26560, AL3G26570	Ag014G1990300
OG0009838	AL3G26590	Ag014G1990500
OG0009839	AL8G19650	Ag014G1991500
OG0009840	AL3G26680	Ag014G1992400
OG0009841	AL3G26810	Ag014G1993400
OG0009842	AL3G27050	Ag014G1999100
OG0009843	AL3G27460	Ag014G2005200
OG0009844	AL3G27470	Ag014G2005300
OG0009845	AL7G26100	Ag014G2006000
OG0009846	AL3G27650	Ag014G2007000
OG0009847	AL3G27660	Ag014G2007100
OG0009848	AL3G27690	Ag014G2008100
OG0009849	AL3G27820	Ag014G2010100
OG0009850	AL3G28180	Ag014G2016900
OG0009851	AL3G28500	Ag014G2021500
OG0009852	AL3G28810	Ag014G2026800
OG0009853	AL3G28830	Ag014G2027300
OG0009854	AL3G28850	Ag014G2027500
OG0009855	AL3G28910	Ag014G2028000
OG0009856	AL4G34530, AL3G29070	Ag014G2029900
OG0009857	AL3G29150	Ag014G2030900
OG0009858	AL3G29810	Ag014G2042600
OG0009859	AL3G29820	Ag014G2042700
OG0009860	AL3G30240	Ag014G2087800, Ag014G2050800
OG0009861	AL7G25210, AL7G25190	Ag027G3047800, Ag014G2056200
OG0009862	AL3G30970	Ag014G2065600
OG0009863	AL3G31070	Ag014G2069500
OG0009864	AL3G31210	Ag014G2071400
OG0009865	AL5G29290	Ag014G2076000, Ag014G2075900
OG0009866	AL3G31490	Ag014G2079000, Ag014G2078500
OG0009867	AL3G31530	Ag014G2079700
OG0009868	AL5G11600	Ag014G2080900
OG0009869	AL3G31670	Ag014G2083700
OG0009870	AL7G22680, AL3G31710	Ag014G2084100
OG0009871	AL3G31810	Ag014G2086000, Ag014G2085400
OG0009872	nbis-gene-923, AL3G31870	Ag014G2091400
OG0009873	AL3G31930	Ag014G2092000
OG0009874	AL3G31980	Ag014G2092500
OG0009875	AL3G32170	Ag014G2095400, Ag034G3935600, Ag024G2877000
OG0009876	AL3G32350	Ag014G2101300
OG0009877	AL3G32390	Ag014G2104400
OG0009878	AL3G32440	Ag014G2107300
OG0009879	AL3G32460	Ag014G2112300
OG0009880	AL3G32530	Ag014G2113600, Ag014G2112800
OG0009881	AL5G10130	Ag014G2126200
OG0009882	AL3G32900	Ag014G2126300
OG0009883	AL3G32920	Ag014G2126500
OG0009884	AL5G40450, AL3G33090	Ag014G2131300
OG0009885	AL3G33120	Ag014G2132200
OG0009886	AL3G33360	Ag014G2135200
OG0009887	AL1G22990	Ag034G3814600, Ag014G2138600
OG0009888	AL3G33620	Ag014G2142600
OG0009889	AL3G33890	Ag014G2151100
OG0009890	AL3G33900	Ag014G2151200
OG0009891	AL3G33960	Ag014G2151800
OG0009892	AL3G34040	Ag014G2153200
OG0009893	AL3G34560	Ag014G2166000
OG0009894	AL3G34830	Ag014G2169900, Ag027G3071000
OG0009895	AL7G51240	Ag061G5025400
OG0009896	AL7G51560	Ag061G5027900
OG0009897	AL4G14970	Ag061G5029500, Ag061G5029400
OG0009898	AL7G51880	Ag061G5030200
OG0009899	AL7G52040	Ag061G5030800
OG0009900	AL7G52660	Ag061G5034700
OG0009901	AL7G46010	Ag061G5042800
OG0009902	AL7G45470	Ag061G5045800
OG0009903	AL7G45420	Ag061G5046500
OG0009904	AL8G19800	Ag061G5050200
OG0009905	AL3G38090	Ag027G3013400, Ag064G5091500
OG0009906	AL3G38070	Ag027G3013500
OG0009907	AL3G37680	Ag027G3019800
OG0009908	AL3G37320	Ag027G3025400
OG0009909	AL3G54110, AL3G54090	Ag027G3026800
OG0009910	AL3G37100	Ag027G3031200
OG0009911	AL3G36700	Ag027G3037700
OG0009912	AL3G36570	Ag027G3040700
OG0009913	AL3G36520	Ag027G3041000
OG0009914	AL3G36260	Ag027G3045800
OG0009915	AL5G18920, AL3G36190	Ag027G3048400
OG0009916	AL3G36070, AL3G36050	Ag027G3051600
OG0009917	AL3G36060, AL3G36040	Ag027G3051700
OG0009918	nbis-gene-751, nbis-gene-752	Ag027G3052300
OG0009919	AL3G35840	Ag027G3054300
OG0009920	AL3G35600, AL5G19540, AL7G43520	Ag027G3059000
OG0009921	AL3G35390	Ag027G3062600
OG0009922	AL7G21780	Ag068G5215400
OG0009923	AL7G21830	Ag068G5215800
OG0009924	AL64U10030, AL8G25810	Ag068G5227100
OG0009925	AL7G22180	Ag068G5227500
OG0009926	AL7G22300	Ag068G5231700
OG0009927	AL2G24050	Ag036G4089700
OG0009928	AL2G19520	Ag036G4113400
OG0009929	AL2G22130	Ag036G4117900
OG0009930	AL1G64840	Ag036G4119100
OG0009931	AL6G30320	Ag060G4999000
OG0009932	AL6G30260	Ag060G5000700
OG0009933	AL6G41130	Ag043G4449200
OG0009934	AL6G40780	Ag043G4451700
OG0009935	AL6G40790	Ag043G4451900
OG0009936	AL6G40810	Ag043G4452700
OG0009937	AL8G22220	Ag043G4456800
OG0009938	AL8G22200	Ag043G4456900
OG0009939	AL8G24420	Ag017G2411900, Ag017G2427700
OG0009940	AL5G32770	Ag017G2414600
OG0009941	AL5G32680	Ag017G2415800
OG0009942	AL5G32650	Ag017G2416000
OG0009943	AL5G32610	Ag017G2416500
OG0009944	AL5G32390	Ag017G2420700
OG0009945	AL5G31930	Ag017G2430000
OG0009946	AL5G31820	Ag017G2432400
OG0009947	AL5G31700	Ag017G2433800
OG0009948	AL5G31620	Ag017G2434400
OG0009949	AL1G10080	Ag034G3650700
OG0009950	AL1G10200	Ag034G3651600
OG0009951	AL1G10220	Ag034G3651700
OG0009952	AL1G10260	Ag034G3652100
OG0009953	AL1G10720	Ag034G3656800, Ag018G2477900
OG0009954	AL1G10810	Ag034G3657800
OG0009955	AL7G20560	Ag025G2924400, Ag025G2924300, Ag034G3657900
OG0009956	AL1G11140	Ag034G3661200
OG0009957	AL1G11210	Ag034G3662000
OG0009958	AL1G11290	Ag034G3662900
OG0009959	AL1G11400	Ag034G3663500
OG0009960	AL1G11460	Ag034G3664200
OG0009961	AL1G11750	Ag034G3668600
OG0009962	AL1G11800	Ag034G3670000
OG0009963	AL1G12120	Ag034G3672800
OG0009964	AL1G12130	Ag034G3672900
OG0009965	AL1G12200	Ag034G3673600
OG0009966	AL1G12460	Ag034G3676900
OG0009967	AL1G12470	Ag034G3677000
OG0009968	AL1G12540	Ag034G3678100
OG0009969	AL1G12560	Ag034G3678300
OG0009970	AL1G12680	Ag002G0158400, Ag024G2883800, Ag034G3680700
OG0009971	AL1G12970	Ag034G3683900
OG0009972	AL1G13040	Ag034G3686000
OG0009973	AL1G13120	Ag034G3686700
OG0009974	AL1G13130	Ag034G3687000
OG0009975	AL1G13400	Ag034G3690700
OG0009976	AL1G13470	Ag034G3691400
OG0009977	AL1G13560	Ag034G3692900
OG0009978	AL1G13610	Ag034G3693700
OG0009979	AL1G13910	Ag034G3696800
OG0009980	AL1G14150	Ag034G3699200
OG0009981	AL1G14190	Ag034G3699600
OG0009982	AL1G14360	Ag034G3701200
OG0009983	AL1G14380	Ag034G3701800
OG0009984	AL1G14410	Ag034G3702500
OG0009985	AL1G14500	Ag034G3703300
OG0009986	AL1G14510	Ag034G3703400
OG0009987	AL1G14960	Ag034G3709800
OG0009988	AL1G14970	Ag034G3709900
OG0009989	AL1G15250	Ag034G3713000
OG0009990	AL1G15290	Ag034G3714000
OG0009991	AL1G15340	Ag034G3714400
OG0009992	AL1G15460	Ag034G3716200
OG0009993	AL1G15960	Ag034G3722900
OG0009994	AL1G16010	Ag034G3723300
OG0009995	AL1G16240	Ag034G3725900
OG0009996	AL1G16290	Ag034G3726200
OG0009997	AL1G16390	Ag034G3727100
OG0009998	AL1G16560	Ag034G3728700
OG0010000	AL1G16670	Ag034G3729700
OG0010001	AL1G17410	Ag034G3738600, Ag034G3738400
OG0010002	AL1G17580	Ag034G3741800
OG0010003	AL1G17810	Ag034G3744400
OG0010004	AL1G18310	Ag034G3748900
OG0010005	AL1G18360	Ag034G3750000
OG0010007	AL1G18630	Ag034G3753400
OG0010008	AL1G18740	Ag034G3754900
OG0010009	AL1G18750	Ag034G3755000
OG0010010	AL1G18860	Ag034G3756500
OG0010011	AL1G18930	Ag034G3757200
OG0010012	AL1G19000	Ag034G3757900
OG0010013	AL1G19010	Ag034G3758000
OG0010014	AL1G19050	Ag034G3758400
OG0010015	AL1G40700	Ag034G3758700
OG0010016	AL1G19100	Ag034G3758900
OG0010017	AL4G11080, AL1G19140	Ag034G3759700
OG0010018	AL1G19210	Ag034G3760500
OG0010019	AL2G22090	Ag034G3761000
OG0010020	AL1G19260	Ag034G3761300
OG0010021	AL1G19280	Ag034G3761500
OG0010022	AL1G19500	Ag034G3763700
OG0010023	nbis-gene-222, AL3G13600	Ag034G3765400
OG0010024	AL1G19810	Ag034G3768900
OG0010025	AL1G19880	Ag034G3769400
OG0010027	AL1G20050	Ag034G3773600
OG0010028	AL1G20060	Ag034G3773900
OG0010030	AL1G21500	Ag034G3791900
OG0010031	AL1G21510	Ag034G3792000
OG0010032	AL1G21520	Ag034G3792300
OG0010033	AL1G21660	Ag034G3794300
OG0010034	AL1G21690	Ag034G3794500
OG0010035	AL1G21820	Ag034G3796500
OG0010036	AL1G21850	Ag034G3797000
OG0010037	AL7G39320	Ag034G3797600, Ag016G2337400
OG0010038	AL1G22120	Ag034G3800000
OG0010039	AL1G22180	Ag034G3801200
OG0010040	AL1G22480	Ag034G3805100
OG0010041	AL1G22490	Ag034G3805200
OG0010042	AL1G22630	Ag034G3807900
OG0010043	AL1G22710	Ag034G3809000
OG0010044	AL2G14210	Ag002G0194000, Ag034G3810200
OG0010045	AL1G22860	Ag034G3812100
OG0010046	AL1G23000	Ag034G3814800
OG0010047	AL1G23010	Ag034G3814900
OG0010048	AL1G23110	Ag034G3816400
OG0010049	AL1G23420	Ag034G3820400
OG0010050	AL1G23680	Ag034G3822700
OG0010052	AL1G24630	Ag034G3834900
OG0010053	AL1G24670	Ag034G3835300
OG0010054	AL1G24980	Ag034G3840800
OG0010055	AL1G25100	Ag034G3841600
OG0010056	AL1G25530	Ag034G3847900
OG0010057	AL1G25700	Ag034G3851000
OG0010058	AL1G25920	Ag034G3852000
OG0010059	AL1G25780	Ag034G3853700, Ag034G3853800
OG0010060	AL1G26080	Ag034G3856600
OG0010061	AL1G26110	Ag034G3857400, Ag034G3857200
OG0010062	AL1G26150	Ag034G3859200
OG0010063	AL4G19120	Ag034G3861500, Ag034G3862800
OG0010064	AL1G26600	Ag034G3867000
OG0010065	AL1G27030	Ag034G3876700
OG0010066	AL1G27050	Ag034G3876900
OG0010067	AL1G27070	Ag034G3877100
OG0010068	AL1G27110	Ag034G3877400
OG0010069	AL1G27330	Ag034G3881200
OG0010070	AL1G27530	Ag034G3883500
OG0010071	AL1G27560	Ag034G3883800
OG0010072	AL1G27680	Ag034G3885000
OG0010073	AL1G27770	Ag034G3888000
OG0010074	AL1G28130	Ag034G3895900
OG0010075	AL1G28190	Ag034G3897200
OG0010076	AL1G28450	Ag034G3900900
OG0010077	AL1G28490	Ag034G3901300
OG0010078	AL1G28510	Ag034G3901500
OG0010079	AL1G28670	Ag034G3903000
OG0010080	AL1G28700	Ag034G3903600
OG0010081	AL1G28760	Ag034G3904200
OG0010082	AL1G29050	Ag034G3907900
OG0010083	AL1G29310	Ag034G3913900
OG0010084	AL1G29370	Ag034G3914500
OG0010085	AL1G29650	Ag034G3922700
OG0010087	AL1G29990	Ag034G3928800
OG0010088	AL1G30560	Ag034G3939800
OG0010089	AL1G30590	Ag034G3941200
OG0010090	AL1G30680	Ag034G3942100
OG0010091	AL1G30890	Ag034G3944500
OG0010092	AL1G31020	Ag034G3947400
OG0010093	AL1G31070	Ag034G3948200
OG0010094	AL1G31120	Ag034G3949200
OG0010095	AL1G31210	Ag034G3950800
OG0010096	AL1G31470	Ag034G3955400
OG0010097	AL1G31790	Ag034G3960900
OG0010098	AL1G31850	Ag034G3961400
OG0010099	AL1G32020	Ag034G3963000
OG0010100	AL1G32190	Ag034G3963500
OG0010101	AL1G32230	Ag034G3963800
OG0010102	AL1G32360	Ag034G3965700
OG0010103	AL1G32420	Ag034G3966500
OG0010104	AL1G32520	Ag034G3968600
OG0010105	AL1G32650	Ag034G3972400
OG0010106	AL1G32680	Ag034G3973100
OG0010107	AL1G32710	Ag034G3973400
OG0010108	AL1G32720	Ag034G3973500
OG0010109	AL1G33020	Ag034G3977200
OG0010110	AL1G33030	Ag034G3977500
OG0010111	AL1G33600	Ag034G3985200
OG0010112	AL1G33870	Ag034G3989800
OG0010113	AL1G33880	Ag034G3989900
OG0010114	AL1G34060	Ag034G3993100
OG0010115	AL1G34140	Ag034G3996100
OG0010116	AL1G35420	Ag034G4013500
OG0010117	AL1G35440	Ag034G4013700
OG0010118	AL1G35460	Ag034G4013900
OG0010119	AL5G10720	Ag034G4017000
OG0010120	AL1G35710	Ag034G4017800
OG0010121	AL1G36150	Ag034G4023700
OG0010122	AL1G36240	Ag034G4025600
OG0010123	AL1G36250	Ag034G4025800
OG0010124	AL1G36530	Ag034G4032400
OG0010125	AL1G36660	Ag034G4035400
OG0010126	AL2G31540	Ag034G4037300
OG0010127	AL2G31470	Ag034G4039400
OG0010128	AL2G31450	Ag034G4039700
OG0010129	AL2G31220	Ag034G4043300
OG0010130	AL2G30120	Ag034G4057400
OG0010131	AL2G29980, AL2G29960	Ag034G4061300
OG0010132	AL2G29890	Ag034G4062700
OG0010133	AL2G29800	Ag034G4064200
OG0010134	AL2G29790	Ag034G4064300
OG0010135	AL2G29780	Ag034G4064400
OG0010136	AL2G29680	Ag034G4064500
OG0010137	AL2G29580	Ag034G4066700
