Orthogroup	Arabidopsis_lyrata_Rawat	Cochlearia_excelsa
OG0010422	AL1G40780	g27627
OG0010424	AL7G44900, AL7G44690	g23093, g23089
OG0010425	AL5G19240, AL4G14230	g34876
OG0010426	nbis-gene-1250	g10380
OG0010437	AL7G21650	g23393
OG0010438	AL7G21620	g23390
OG0010440	AL7G21560	g23389
OG0010441	AL7G21490	g23383
OG0010442	AL7G21400	g47755
OG0010443	AL4G17530	g38311
OG0010444	AL7G30380	g47452
OG0010445	AL5G25520	g19545
OG0010446	AL5G28060	g19426
OG0010447	AL5G27980	g19422
OG0010448	AL5G27880	g19419
OG0010449	AL5G27800	g19464, g19465
OG0010450	AL5G27300	g2758
OG0010451	AL5G27490	g19485
OG0010452	AL5G27530	g2728
OG0010453	AL5G27100	g2746
OG0010454	AL5G10080	g10822
OG0010455	AL5G10800	g10765
OG0010456	AL5G11490	g10724, g13694
OG0010457	AL5G11090	g1510
OG0010458	AL5G10950	g10756
OG0010459	AL7G49390	g46673
OG0010460	AL7G49550	g46677, g16844
OG0010461	AL6G29260	g41491
OG0010462	AL6G28930	g32267, g4955, g4953
OG0010463	AL6G28880	g29012
OG0010464	AL6G28710	g28991
OG0010465	AL6G28620	g28988
OG0010466	AL6G28580	g29129
OG0010467	AL6G28470	g29136
OG0010468	AL6G28410	g29141
OG0010469	AL6G28270	g4999
OG0010470	AL1G16930	g26993
OG0010472	AL6G27680	g45738
OG0010473	AL6G27470	g45735
OG0010474	AL6G27440	g45734, g5043
OG0010475	AL6G27310	g5047
OG0010476	AL6G27060	g45721
OG0010477	AL6G27040	g5061
OG0010478	AL6G26940	g45717
OG0010479	AL4G30730	g51469
OG0010480	AL6G26300	g29245
OG0010481	AL6G26280	g5114
OG0010482	AL6G25920	g45681
OG0010483	AL6G25680	g38328
OG0010485	AL6G25500	g5169
OG0010486	AL6G25470	g29292, g5175
OG0010487	AL6G25410	g29300, g5178
OG0010488	AL7G42490	g24577
OG0010489	AL6G25060	g5193
OG0010490	AL6G24550	g29330
OG0010491	AL6G24430	g29335
OG0010492	AL6G24420	g29336
OG0010494	AL6G24310	g5253
OG0010495	AL6G24270	g5257
OG0010496	AL6G24140	g29348
OG0010497	AL6G24080	g29353
OG0010498	AL6G23810	g29370, g53780
OG0010499	AL6G23800	g5286
OG0010500	AL6G23590	g5295
OG0010501	AL6G23460	g29389
OG0010502	AL1G57870	g50577
OG0010503	AL6G23400	g5302
OG0010504	AL8G19740	g45859
OG0010505	AL6G23090	g5314
OG0010506	AL6G23040	g5317
OG0010507	AL6G22910	g29406
OG0010508	AL6G22880, AL6G44470	g5327
OG0010509	AL6G22580	g5345
OG0010510	AL6G22570	g5347
OG0010511	AL6G22440	g45574
OG0010512	AL6G22220	g29438
OG0010513	AL6G22180	g5369
OG0010514	AL6G22120	g5372, g45568, g29445
OG0010515	AL6G21780	g5385
OG0010517	AL6G21480	g29473, g45556
OG0010518	AL6G21460	g5395
OG0010519	AL6G20940	g45538
OG0010520	AL6G20910	g29500
OG0010521	AL6G20820	g5418
OG0010522	AL6G20550	g5428
OG0010523	AL6G20250	g5445
OG0010524	AL6G20150	g29548
OG0010525	AL6G20000	g45518, g5451
OG0010526	AL6G19880	g29558
OG0010527	AL6G19810	g5456
OG0010528	AL6G19770	g29564
OG0010529	AL3G42010	g13533
OG0010530	AL3G35870	g6626
OG0010531	AL6G18960, AL6G19160, AL487U10020	g29580
OG0010532	AL6G19130, AL6G18940	g29582
OG0010533	AL6G18900	g5499
OG0010534	AL6G18860	g45500
OG0010535	AL6G18850	g29587
OG0010537	nbis-gene-1485	g5525
OG0010538	AL6G18140	g29609
OG0010539	AL6G17920	g29619, g29620
OG0010540	AL6G50010	g39623
OG0010541	AL6G49990	g39626, g25492
OG0010542	AL6G49940	g39628
OG0010543	AL6G49810	g25503
OG0010544	AL6G49790	g45194
OG0010545	AL6G49780	g25507
OG0010546	AL6G49750	g39636
OG0010547	AL1G58800, AL6G49660	g39642
OG0010548	AL6G49600	g25515
OG0010549	nbis-gene-1781	g23796
OG0010550	AL7G28070	g23800
OG0010552	AL7G28400	g47523
OG0010553	AL4G20180	g40150
OG0010554	AL4G20260	g40148
OG0010555	AL4G20570	g40142
OG0010556	AL4G21160	g40122
OG0010557	AL4G21410	g40108
OG0010558	AL4G22710	g37803
OG0010559	AL4G22540	g37810
OG0010560	AL4G22480	g40085
OG0010561	AL4G22410	g40082
OG0010562	AL4G22310	g40078
OG0010563	AL4G21930	g40059
OG0010564	AL4G21870	g40057
OG0010565	AL4G21680	g43769
OG0010566	AL4G21570	g40032
OG0010567	AL4G23100	g39976
OG0010568	AL4G23430	g40010, g51114
OG0010569	AL4G23740, AL41U10070	g37870
OG0010570	AL4G23770	g40018
OG0010571	AL4G24270	g39969
OG0010572	AL4G24640	g39961
OG0010574	AL4G25360	g39912
OG0010575	AL4G25580	g39897
OG0010576	AL4G11410	g50891
OG0010577	AL4G25890	g51230
OG0010578	AL4G25990	g51231
OG0010579	AL4G26070, AL4G26150	g39876
OG0010581	AL4G26410	g39858
OG0010582	AL4G26780	g39836
OG0010583	AL4G26980	g51264
OG0010584	AL4G27060	g37915
OG0010586	AL80U10060, AL4G27290	g51278
OG0010587	AL4G27460, AL103U10050	g39815
OG0010588	AL4G18960	g38282
OG0010590	AL4G27990	g51305, g35972
OG0010591	AL4G27810	g39797
OG0010593	AL125U10030	g39794
OG0010594	AL4G28290	g51315
OG0010595	AL4G28400	g51319
OG0010596	AL4G28470	g39763
OG0010597	AL120U10010	g39759
OG0010598	AL4G29100	g39742
OG0010599	AL8G16820	g46867
OG0010600	AL7G10500	g18344
OG0010601	AL484U10020, AL8G16680	g46869
OG0010602	AL8G16250	g39703
OG0010603	AL8G15850	g39678
OG0010604	AL6G49310	g39668
OG0010605	AL6G49360	g3053
OG0010606	AL6G49390	g39650
OG0010607	AL6G49440	g7745
OG0010608	AL6G49500	g39647
OG0010609	AL1G54350	g36268
OG0010610	AL1G54100	g28113
OG0010611	AL4G21430, AL1G54090	g36264
OG0010612	AL1G53470	g53987
OG0010613	AL1G41160	g32291, g50420
OG0010614	AL1G52870	g36194
OG0010615	AL1G41230	g50430
OG0010616	nbis-gene-165	g32313
OG0010617	AL1G41800	g50456
OG0010618	AL1G42010	g50467
OG0010619	AL1G42080	g32353
OG0010620	nbis-gene-168	g50488
OG0010621	AL1G42750	g32373
OG0010622	AL1G43460	g32404
OG0010623	AL1G43510	g32410, g27688
OG0010624	AL1G43700	g27691
OG0010625	AL1G43790	g32422
OG0010626	AL1G43890	g32430
OG0010627	AL1G44000	g32443, g50523
OG0010628	AL5G33120	g32447
OG0010630	AL1G44210	g32451
OG0010631	AL1G44300	g50531
OG0010632	AL1G44500	g27703
OG0010633	AL1G44510	g32470
OG0010634	AL7G47270	g16766
OG0010635	AL6G48590	g939
OG0010636	AL1G45140	g50567
OG0010637	AL1G45370	g32509
OG0010640	AL1G49290	g27756
OG0010641	AL1G49460	g27735
OG0010642	AL1G45820	g32533
OG0010645	AL1G45970	g50615
OG0010646	AL1G46040	g50618, g32548
OG0010649	AL1G46550	g50634
OG0010650	AL1G46710	g17521, g50648
OG0010651	AL1G46850	g50656
OG0010652	AL1G46890	g32631
OG0010653	AL1G46920	g32633
OG0010655	AL5G12010	g10695
OG0010656	AL5G12030	g10693
OG0010657	AL4G41330	g37461
OG0010658	AL5G12660	g1526
OG0010659	AL5G12800	g1529
OG0010660	AL5G13260	g10661
OG0010661	AL8G44730	g40
OG0010663	AL8G44550	g9652
OG0010664	AL8G44440	g9661
OG0010665	nbis-gene-535, AL8G44390	g60
OG0010666	AL8G44220	g67
OG0010667	AL8G44150	g72
OG0010668	AL8G44140	g73
OG0010669	AL8G44110	g75
OG0010670	AL8G43940	g88
OG0010672	AL8G43810	g103
OG0010673	AL6G42980	g25854
OG0010674	AL8G43550	g9692
OG0010675	AL8G43480	g130
OG0010676	AL8G43460	g132
OG0010677	AL8G43260	g9700
OG0010679	AL8G43070	g9710
OG0010680	AL8G42760	g9722
OG0010681	AL8G42550	g187
OG0010682	AL8G42230	g9746
OG0010683	AL8G42170	g208
OG0010684	AL8G42040	g215
OG0010685	AL8G41730	g236
OG0010686	AL8G41650	g9774
OG0010687	AL8G41470, AL372U10010	g246
OG0010688	AL8G41450	g9781
OG0010689	AL8G41290	g9790
OG0010690	AL8G41220	g260
OG0010691	AL697U10020, AL8G41100	g268
OG0010692	AL8G41060	g271
OG0010693	AL8G41030	g9800
OG0010694	AL8G40990	g9801
OG0010695	AL8G40520	g297, g9815
OG0010696	AL8G40460	g302
OG0010698	AL8G39690	g9844
OG0010699	AL8G39500	g345
OG0010700	AL8G39420	g354, g9853
OG0010701	AL8G39070	g9867, g368
OG0010702	AL8G38940	g9870
OG0010703	AL8G38520	g9885
OG0010704	AL8G38370	g408
OG0010705	AL8G38050	g424
OG0010706	AL8G37420	g453, g9950
OG0010707	AL6G34400	g469
OG0010709	AL6G34460	g471
OG0010710	AL8G28390, AL8G28400	g18634
OG0010711	AL6G34670	g9961, g488
OG0010712	AL6G34840	g18586
OG0010713	AL6G15400	g29723
OG0010714	AL6G35200	g508
OG0010715	AL6G35340	g513
OG0010716	AL6G35350	g514
OG0010718	AL6G35490	g18573
OG0010719	nbis-gene-1561	g9998
OG0010720	AL6G36030	g10014
OG0010721	AL6G36040	g10017
OG0010722	AL6G36120	g18568
OG0010724	AL6G36290	g35793, g18566
OG0010725	AL6G36550	g10027, g568
OG0010726	AL6G37330	g604
OG0010727	AL7G50060, AL6G37410	g607
OG0010728	AL6G37430	g10065, g608
OG0010729	AL3G42040	g13536
OG0010730	AL6G37820	g622
OG0010731	AL6G37830	g10086, g623
OG0010732	AL6G31010	g29120
OG0010733	AL6G30860	g29110
OG0010734	AL6G31140	g28982
OG0010737	AL6G31600	g41412
OG0010738	AL6G31610	g41411
OG0010739	AL6G31620	g701
OG0010741	AL6G31730	g28949
OG0010742	AL6G31870	g715
OG0010743	AL6G32140	g28927
OG0010744	AL6G32250	g28922
OG0010745	AL6G32290	g28919
OG0010746	AL6G32490	g41381
OG0010748	AL6G32800	g760
OG0010749	AL6G32860	g763
OG0010750	AL6G32870	g41369, g28898
OG0010751	AL6G32910	g28895
OG0010752	AL6G32970	g768
OG0010753	AL6G33290	g28877
OG0010754	AL6G33340	g790, g43749
OG0010755	AL6G33450	g796
OG0010756	AL6G33510	g28867, g41356
OG0010757	AL6G33520	g800
OG0010758	AL6G33540	g802
OG0010759	AL6G33610	g41353
OG0010760	AL6G33900	g41351
OG0010761	AL8G37350	g28849
OG0010762	AL8G37080	g844
OG0010763	AL8G37050	g846
OG0010764	AL8G13380, AL8G36980	g41321
OG0010765	AL4G38250	g51884
OG0010766	AL8G36110	g1276
OG0010767	AL8G36050	g28746
OG0010768	AL8G35950	g28742
OG0010769	AL8G35940	g28741
OG0010770	AL8G35900	g39236, g1273, g28732
OG0010771	AL658U10010, AL8G35890	g39237, g1270
OG0010772	AL8G35480	g28708
OG0010773	AL8G35400	g39255
OG0010774	AL8G35340	g1235
OG0010775	AL279U10010, AL8G35100	g1224
OG0010776	AL8G35020	g28715
OG0010777	nbis-gene-2172	g28716
OG0010778	AL8G34480	g1163
OG0010779	AL8G34370	g28696
OG0010780	AL8G34360	g28695
OG0010781	AL8G34350	g28694
OG0010782	AL8G34290	g28689
OG0010783	AL8G34200	g28685
OG0010784	AL8G34100	g28677
OG0010785	AL8G34130	g28680
OG0010786	AL8G34120	g28679
OG0010788	AL8G33960	g28667
OG0010789	AL8G33870	g28661
OG0010790	AL8G33830	g1136
OG0010791	AL8G33800	g1134
OG0010792	AL8G33750	g28655
OG0010793	AL8G33420	g39304
OG0010794	AL8G33180, AL161U10040	g28625
OG0010795	AL52U10020, AL8G32790	g39331
OG0010796	nbis-gene-2156	g1083
OG0010797	AL8G32570	g39338
OG0010800	AL8G31810	g39355
OG0010801	AL8G31760	g28544
OG0010802	AL8G31630	g1043
OG0010803	AL8G31300	g28527
OG0010804	AL8G31280	g39365
OG0010805	AL8G31170	g39366
OG0010806	AL2G32110	g45997
OG0010808	AL8G30940	g1012
OG0010809	AL8G30680	g998
OG0010810	AL8G30610	g28505
OG0010812	AL8G30380	g28495, g983
OG0010813	AL5G28580	g2647
OG0010814	AL5G28480	g2676, g19456, g19444
OG0010815	AL5G28330	g19438
OG0010816	AL8G29110	g28449
OG0010817	AL8G29260	g946
OG0010818	AL8G29400	g39432
OG0010819	AL8G29710	g955
OG0010820	AL6G50850	g39556
OG0010821	AL6G41310	g41148
OG0010822	AL6G50600	g25469
OG0010823	AL6G50500	g39590
OG0010824	AL6G50490	g39591
OG0010825	AL6G50350	g39601
OG0010826	AL6G50320	g25479
OG0010827	AL6G50280	g39605
OG0010828	AL6G17510	g29639
OG0010829	AL6G17370	g45474
OG0010830	AL1G40060	g32211
OG0010831	AL6G17170	g45468
OG0010832	AL6G17140	g45466
OG0010833	AL6G17130	g5576
OG0010834	AL6G17070	g5580
OG0010835	AL6G16940	g45462, g29655
OG0010836	AL6G16670	g29669
OG0010837	AL6G16280	g29690
OG0010838	AL6G16240	g45449
OG0010839	AL6G16100	g45446
OG0010840	AL6G16070	g5613
OG0010842	AL6G15390	g29724
OG0010843	AL6G15380	g29725
OG0010844	AL6G15280	g5639
OG0010845	AL6G15200	g5643
OG0010847	AL6G14710	g29757
OG0010848	AL6G14650	g5656
OG0010850	AL4G14250	g38396
OG0010851	AL6G14110	g5684
OG0010852	AL1G38870	g27583
OG0010853	AL6G13960	g45395, g5693
OG0010855	AL6G13310	g29820
OG0010856	AL6G14790, AL6G13270	g29821
OG0010857	AL6G13140	g5720
OG0010858	AL6G12750	g5733
OG0010860	AL6G12560	g29839
OG0010861	AL6G12400	g5756
OG0010862	AL6G12030	g45341
OG0010863	AL6G11950	g45337
OG0010864	AL6G11850	g45329
OG0010865	AL6G11800	g45317
OG0010866	AL6G11480	g5793
OG0010868	AL6G11370	g5797
OG0010869	AL6G11210	g45302, g5801
OG0010871	AL6G11040, AL6G14050	g45300
OG0010872	AL6G10900	g5818
OG0010873	AL6G10830	g45290
OG0010874	AL6G10430	g5845
OG0010875	AL6G10200	g5863
OG0010876	AL6G10130	g3249
OG0010877	AL6G10070	g39333, g45282
OG0010879	AL7G49210	g16834
OG0010880	AL7G48600	g46657, g16808
OG0010881	AL7G48280, AL7G48350	g16800
OG0010882	AL7G48080	g16787
OG0010883	AL7G48000	g16784
OG0010884	AL7G47820	g16779, g16781
OG0010886	AL7G47060	g46621
OG0010887	AL2G41720	g44269
OG0010888	AL2G41800	g13829
OG0010889	AL2G41830, AL2G41840	g44264
OG0010890	AL2G41180	g13598
OG0010891	AL2G41080	g46581
OG0010892	AL2G40750	g46560
OG0010893	AL2G40570	g46548
OG0010894	AL2G40300	g44312
OG0010895	AL2G39970	g46518
OG0010896	AL2G39490	g44343
OG0010897	AL5G25410	g2873, g19551
OG0010898	AL2G39060	g44354
OG0010900	AL2G38770	g46450
OG0010901	AL2G38630, AL60U10010	g46436
OG0010902	AL2G38580	g46431
OG0010903	AL2G38400	g46417
OG0010904	AL2G38360	g46415
OG0010905	AL2G38140	g46393
OG0010906	AL2G37950	g14076
OG0010907	AL2G37810	g46374
OG0010908	AL2G37630	g44363
OG0010909	AL2G37610	g46353
OG0010910	AL2G37440	g46337
OG0010911	AL2G37260	g46322
OG0010912	AL2G36720	g46289
OG0010914	AL5G20890	g11548
OG0010915	AL2G36360	g44407
OG0010916	AL4G14350, AL4G14370	g38395
OG0010918	AL1G12190	g26900
OG0010919	AL2G35680	g46229
OG0010920	AL2G35250	g44468, g46193
OG0010921	AL2G35060	g44479
OG0010922	AL2G35020	g46182
OG0010923	AL3G50430	g14024, g6086
OG0010924	AL3G50440	g14023
OG0010925	AL3G50620	g14008
OG0010926	AL3G32700	g6814
OG0010927	AL8G29890	g28483
OG0010928	AL5G26750	g2729
OG0010929	AL5G26790	g19513, g2731
OG0010930	AL1G64610	g27970, g5
OG0010931	AL1G64350	g54382, g54377, g54381
OG0010932	AL1G63340	g27984
OG0010933	AL1G62810	g36683
OG0010934	AL1G52570	g28143
OG0010935	AL1G62390	g28000
OG0010936	AL1G62310	g36659
OG0010937	AL1G62070	g54298
OG0010938	AL1G62030	g54296, g36633
OG0010939	AL1G61580	g36610
OG0010940	AL4G18970	g38281
OG0010942	AL4G32220	g37149
OG0010943	AL4G32310	g37156
OG0010944	AL4G32320	g38029
OG0010946	AL4G32650, nbis-gene-627	g51587
OG0010947	AL4G32820	g51599
OG0010948	AL5G23540	g19594
OG0010949	AL5G23350	g11449
OG0010950	AL5G22600	g3138
OG0010952	AL7G43640	g17890
OG0010953	AL7G44570	g13527, g46864
OG0010954	AL8G27450	g41249
OG0010955	AL8G24180	g1421
OG0010956	AL8G23910	g1455
OG0010957	nbis-gene-1881	g17920
OG0010958	AL9U10790	g46977
OG0010959	AL9U10380	g24705
OG0010960	AL7G43130	g47002
OG0010961	AL7G42550	g24579
OG0010962	AL7G42420	g17777
OG0010963	AL3G43890	g13596
OG0010964	AL7G42140	g17756
OG0010965	AL7G42010, AL7G42020	g24539
OG0010966	AL7G42240	g47038
OG0010967	AL7G41520	g47057
OG0010968	AL7G41080	g47078
OG0010969	AL7G51410	g46714
OG0010970	AL7G40900	g47083
OG0010971	AL5G15360	g1594
OG0010972	AL7G40500	g47092
OG0010973	AL7G40410	g24466
OG0010974	AL7G40110	g24457
OG0010975	AL7G39840	g17647
OG0010976	AL1G35040	g27499
OG0010977	AL8G23850	g1461
OG0010978	AL7G39380	g24407
OG0010979	AL7G39330	g24403
OG0010980	AL7G39430	g24410
OG0010981	AL2G32720	g46025
OG0010984	AL2G33150	g44572
OG0010986	AL2G33310	g44564, g46068
OG0010987	AL2G33340	g46076
OG0010988	AL2G33450	g46083
OG0010989	AL4G31990	g51550
OG0010990	AL2G33620	g46095
OG0010991	AL2G33650	g46098
OG0010992	AL2G33680	g46101
OG0010993	AL2G33760	g44555
OG0010994	AL2G33810	g46109
OG0010995	AL2G34050	g44544
OG0010996	AL2G34120	g46131
OG0010997	AL2G34240	g44532
OG0010998	AL2G34330	g17987
OG0010999	AL2G34340	g44520
OG0011001	AL2G34730	g44497
OG0011002	AL2G34740	g46169
OG0011003	AL2G34750	g46170
OG0011004	AL2G27480	g44826
OG0011005	AL2G27580	g44821
OG0011006	AL2G28070	g45770
OG0011007	AL2G28110	g45776
OG0011009	AL2G28310	g44773
OG0011011	AL7G23800	g23532, g17026
OG0011012	AL7G23640	g23524
OG0011013	AL7G31180, AL7G23630	g23523, g23522
OG0011014	AL7G23470	g23513
OG0011015	AL7G23380	g23509
OG0011016	AL7G23370	g17016
OG0011017	AL3G42530	g11645
OG0011019	AL2G11530	g40792
OG0011020	AL2G11450	g50758, g40793
OG0011021	AL2G11360	g44261
OG0011022	AL2G11190	g40803
OG0011023	AL2G11170	g40804
OG0011024	AL2G11150	g1737, g43525
OG0011025	AL7G50170	g16871
OG0011026	AL3G46790, AL3G42250	g16859
OG0011027	AL3G42310	g16855
OG0011028	AL7G49900	g16852
OG0011029	AL7G49850	g16853
OG0011030	AL7G49830	g16850
OG0011031	AL7G49770	g4318
OG0011032	AL7G39980	g18099
OG0011033	AL5G19280	g10359
OG0011035	AL5G18070	g10415
OG0011036	AL5G22070	g3435
OG0011037	AL5G17240	g10458
OG0011038	AL5G16590	g10498
OG0011039	AL5G16360	g16584
OG0011040	AL5G16030	g10527
OG0011041	AL5G15600	g10551
OG0011042	AL5G15470	g10558
OG0011043	AL5G15270	g10567
OG0011045	AL5G14790	g10588
OG0011046	AL5G14540	g10602
OG0011047	AL5G14490	g1579
OG0011049	AL5G14240	g1572
OG0011050	AL5G14230	g10621
OG0011051	AL2G28910	g44735, g44730
OG0011053	AL1G42570	g44747
OG0011054	AL2G28760	g45809
OG0011055	AL2G28680	g45805
OG0011056	AL2G28560	g44762
OG0011057	AL2G28450	g45791
OG0011060	AL8G12330	g10956
OG0011061	AL6G42460	g40228
OG0011062	AL8G12450	g40598
OG0011063	AL6G41970	g40205
OG0011065	nbis-gene-1986	g40589
OG0011066	AL8G12760	g40581
OG0011067	AL8G12960	g40574
OG0011068	AL8G13080, AL801U10020	g10978, g40570
OG0011071	AL8G13410	g40556
OG0011072	AL8G13420	g10984
OG0011073	AL8G13430	g10985
OG0011074	AL2G22140	g45083
OG0011076	AL5G41750	g2030
OG0011077	AL1G57160	g54148
OG0011078	AL1G57280	g36410, g54152
OG0011079	AL1G58430	g36413
OG0011080	AL1G57520	g28064
OG0011081	AL1G57600	g36428, g28062
OG0011082	AL1G58130	g28055
OG0011083	AL1G58170	g28053
OG0011084	AL1G58330	g54199
OG0011085	AL1G58340	g36460
OG0011086	AL1G58400	g54198
OG0011087	AL1G58460	g28049
OG0011088	AL1G58650	g36164
OG0011089	AL1G58690	g36482
OG0011090	AL1G58930	g36487
OG0011091	AL1G58970	g36489
OG0011092	AL1G59110	g28040
OG0011093	AL1G59240	g28034
OG0011094	nbis-gene-286	g54216
OG0011095	AL1G59550	g36514
OG0011096	AL1G59680	g54230
OG0011098	AL1G60000	g54249
OG0011099	AL1G60570	g54262
OG0011101	AL1G60680	g36571
OG0011102	AL8G18340	g37030
OG0011103	AL8G18330	g49150
OG0011104	AL8G18230, AL61U10020	g37033
OG0011105	AL4G29210	g37960
OG0011106	AL4G29230	g51367
OG0011107	AL4G29240	g51368
OG0011108	AL4G29460	g51391
OG0011109	AL4G29480	g51394, g37074, g37967
OG0011110	AL4G29660	g37075
OG0011111	AL4G29650	g51404
OG0011112	AL4G29710	g51406
OG0011113	AL4G30210	g23749, g37087
OG0011114	AL4G30500	g37079
OG0011115	AL4G30510	g37078
OG0011116	AL4G30560	g51455
OG0011117	AL4G30610, AL270U10030	g51457
OG0011119	AL481U10030, AL4G30710	g37983
OG0011120	AL4G30800	g51476
OG0011121	AL4G31320	g38000
OG0011122	AL457U10010, AL4G31350	g37132
OG0011123	AL5G10880	g1506
OG0011124	AL7G34630	g24124
OG0011126	AL3G53780	g13844
OG0011127	AL7G35220	g24154
OG0011128	AL1G64910	g43837
OG0011129	AL7G35550	g17465
OG0011130	AL7G35700	g47277
OG0011131	AL7G35760	g24179
OG0011132	AL7G35830	g47274, g44156
OG0011134	AL7G35950	g24185
OG0011135	AL7G36100	g24193
OG0011136	AL7G36600	g52221
OG0011137	AL7G36760	g24235
OG0011138	AL4G26520	g24281
OG0011139	AL7G37140	g47212
OG0011140	AL7G37200	g24264
OG0011141	AL7G37420	g24277
OG0011142	AL7G37500	g17554
OG0011146	nbis-gene-1345	g19343
OG0011147	AL2G27040	g41569
OG0011148	AL2G31930, AL668U10020	g11602
OG0011149	AL5G30760	g19358
OG0011150	AL5G30750	g2553
OG0011151	AL3G13550	g7812
OG0011152	AL5G30540	g19362
OG0011153	AL7G29880	g47461
OG0011154	AL7G30050	g23898
OG0011155	AL5G18630	g10397
OG0011156	AL8G26860	g41223
OG0011157	AL8G26430	g1301, g28359
OG0011158	AL8G26100	g28351, g1319
OG0011159	AL8G25840	g1330
OG0011160	AL8G25600	g28332
OG0011161	AL8G25350	g28313
OG0011162	AL8G25410	g28321
OG0011163	AL8G25370	g28316
OG0011164	AL8G25440	g28323, g1340
OG0011165	AL3G45410	g14691
OG0011166	AL3G45260	g6245
OG0011167	AL3G44140	g6338
OG0011168	AL5G41340	g18893
OG0011169	AL3G45250	g6254
OG0011170	AL1G62160	g13668
OG0011171	AL3G46570	g6191
OG0011172	AL3G46740	g6187
OG0011173	AL3G46480	g14345
OG0011177	AL5G20530	g10308
OG0011178	AL3G52590	g6387
OG0011179	AL3G52640	g6140, g14194
OG0011180	AL3G49660	g14060
OG0011181	AL3G49680	g6120
OG0011182	AL7G29370	g23859
OG0011183	AL7G29520	g47476
OG0011184	AL8G45460	g19627
OG0011185	AL7G30650	g17275
OG0011187	AL7G31370	g17306
OG0011188	AL7G31460	g23968
OG0011189	AL7G31620	g17310, g47410
OG0011190	AL7G31700	g47407
OG0011191	AL7G34150, AL7G34080	g24085
OG0011192	AL3G28560	g12105
OG0011193	AL7G33910	g17395
OG0011194	AL1G51350	g28247
OG0011195	AL7G33800	g47329, g24073
OG0011196	AL7G33640	g24066, g47336
OG0011197	AL7G33500	g24059
OG0011198	AL7G33300	g17373
OG0011199	AL7G32700	g47373, g1733
OG0011200	AL3G44110	g6333
OG0011201	AL7G32450	g47384
OG0011202	AL7G32440	g24002
OG0011203	AL7G32220	g47396
OG0011204	AL7G34250	g24095
OG0011205	AL7G34410	g24119
OG0011206	AL4G41180	g52076
OG0011207	AL6G43160	g25850
OG0011208	AL6G43210	g40265
OG0011209	AL8G19090	g18449
OG0011210	AL8G18870	g36997
OG0011211	AL8G18750	g37008
OG0011212	AL8G18650	g37014
OG0011213	AL8G18450	g18440
OG0011214	AL7G38590	g24357
OG0011215	AL7G38520	g17582, g24349
OG0011216	AL7G38680	g17590
OG0011217	AL7G38080	g16410, g47175
OG0011218	AL7G38040	g24323
OG0011219	AL7G37840, AL6G36200	g47185
OG0011220	AL7G37790	g47187
OG0011221	AL7G37660	g47195
OG0011222	nbis-gene-1831	g47196, g24302
OG0011223	AL7G37600	g17557
OG0011224	AL1G47010	g27786
OG0011225	AL1G46950	g50659
OG0011226	AL3G10470	g7942
OG0011227	AL8G45470	g19626
OG0011228	AL8G45590, AL472U10010	g19622
OG0011229	AL8G45640	g10
OG0011231	AL8G45680	g24055
OG0011232	AL5G46020	g18769
OG0011233	AL5G45970	g18765
OG0011234	AL5G45930	g11146, g1742
OG0011235	AL5G45580	g1744
OG0011236	AL5G45330	g18795
OG0011237	AL5G45300	g18796
OG0011238	AL5G45290	g1758
OG0011239	AL5G45260	g11150
OG0011240	AL5G45010	g1766
OG0011241	AL5G44550	g1787
OG0011242	AL5G44470	g1796
OG0011243	AL5G44460	g1802
OG0011244	AL5G44380	g11161
OG0011245	AL5G44320	g1816
OG0011247	AL5G43840, AL5G43780	g11167
OG0011249	AL5G43450	g18689
OG0011250	AL5G43160	g1887
OG0011251	AL5G43150	g1888
OG0011252	AL5G43000	g18800
OG0011253	AL5G42990	g1897, g18801
OG0011254	AL5G42920	g1901
OG0011255	AL5G42710	g18821, g1916
OG0011256	AL5G42430	g1930
OG0011257	AL5G42360	g18856
OG0011258	AL5G42070	g1952
OG0011259	AL5G42000	g1957
OG0011260	AL5G41810	g1965
OG0011261	AL5G41730	g18880
OG0011262	AL7G23020	g47695
OG0011263	AL5G40990	g2005
OG0011264	AL5G40940	g18911
OG0011265	AL5G40920	g2004
