Orthogroup	Arabidopsis_lyrata_Rawat	Conringia_planisiliqua
OG0006865	AL1G11340	CP1_g36501_DN3_SP6_c.t1
OG0006866	AL1G11600	CP1_g36527_DN3_SP3_c.t1
OG0006867	AL1G11770	CP1_g36819_DN3_SP8_c.t1
OG0006868	AL1G12340	CP1_g36777_DN2_SP0_c.t1
OG0006869	AL1G12410	CP1_g36772_DN3_SP7_c.t1
OG0006870	AL1G12500	CP1_g36763_DN3_SP8_c.t1
OG0006871	AL1G13430	CP1_g36692_DN3_SP0_c.t1
OG0006872	AL1G13880	CP1_g36651_DN3_SP3_c.t1
OG0006873	AL3G47460	CP3_g13960_DN2_SP0_c.t1, CP10_g44047_DN2_SP0_c.t1, CP10_g44043_DN3_SP0_c.t1
OG0006874	AL1G14270	CP1_g36617_DN3_SP1_c.t1
OG0006875	AL1G14370	CP1_g36609_DN3_SP0_c.t1
OG0006876	AL1G14480	CP1_g36599_DN3_SP7_c.t1
OG0006877	AL5G23480	CP3_g14934_DN2_SP0_c.t1
OG0006878	AL1G14670	CP1_g36583_DN3_SP0_c.t1
OG0006879	AL1G14860	CP1_g36565_DN3_SP0_c.t1
OG0006880	AL1G15040	CP1_g36549_DN3_SP8_c.t1
OG0006881	AL1G15530	CP1_g36854_DN3_SP7_c.t1, CP10_g44061_DN2_SP0_c.t1
OG0006882	AL1G16030	CP1_g36898_DN3_SP8_c.t1
OG0006883	AL1G16060	CP1_g36900_DN3_SP2_c.t1
OG0006884	AL1G16510	CP1_g36934_DN3_SP5_c.t1
OG0006885	AL1G16590	CP1_g36942_DN3_SP5_c.t1
OG0006886	AL1G16840	CP1_g36971_DN3_SP0_c.t1
OG0006887	AL1G16990	CP1_g36981_DN3_SP8_c.t1
OG0006888	AL1G17020	CP1_g36983_DN3_SP0_c.t1
OG0006889	AL7G28840	CP19_g18213_DN3_SP2_c.t1
OG0006890	AL1G18440	CP13_g20137_DN3_SP0_c.t1, CP1_g37088_DN3_SP2_c.t1
OG0006892	AL1G18690	CP1_g37109_DN3_SP7_c.t1
OG0006893	AL1G18780	CP4_g25800_DN2_SP0_c.t1, CP1_g37118_DN3_SP2_c.t1
OG0006894	AL1G18910	CP1_g37129_DN3_SP6_c.t1
OG0006895	AL1G19230	CP1_g37162_DN2_SP0_c.t1
OG0006896	AL1G19340	CP1_g37171_DN3_SP0_c.t1
OG0006897	AL1G19410	CP1_g37177_DN3_SP2_c.t1
OG0006898	AL1G19600	CP1_g37192_DN3_SP0_c.t1
OG0006899	AL1G19800	CP1_g37210_DN1_SP0_c.t1
OG0006900	AL1G20290	CP1_g37255_DN3_SP5_c.t1
OG0006901	AL1G20590	CP1_g37283_DN3_SP8_c.t1
OG0006902	AL1G20830	CP1_g37299_DN3_SP0_c.t1
OG0006903	AL2G17350	CP1_g37332_DN3_SP6_c.t1, CP2_g49378_DN3_SP3_c.t1
OG0006904	AL1G21310	CP1_g37341_DN3_SP7_c.t1
OG0006905	AL1G21700	CP1_g37376_DN3_SP0_c.t1
OG0006906	AL1G22020	CP1_g37400_DN3_SP7_c.t1
OG0006907	AL1G22190	CP1_g37412_DN3_SP5_c.t1
OG0006908	AL1G22220	CP1_g37415_DN3_SP8_c.t1
OG0006909	AL1G22240	CP1_g37417_DN3_SP0_c.t1
OG0006910	AL1G22290	CP1_g37421_DN3_SP8_c.t1
OG0006912	AL1G22730	CP1_g37458_DN3_SP0_c.t1
OG0006913	AL1G22790	CP1_g37462_DN2_SP0_c.t1
OG0006914	AL1G22930	CP1_g37475_DN3_SP0_c.t1
OG0006915	AL1G22950	CP1_g37477_DN3_SP0_c.t1
OG0006916	AL1G23380	CP1_g37519_DN3_SP8_c.t1
OG0006917	AL1G23550	CP1_g37528_DN3_SP8_c.t1
OG0006918	AL1G23740	CP1_g37542_DN3_SP8_c.t1
OG0006919	AL6G53260	CP8_g54661_DN3_SP5_c.t1
OG0006920	AL1G24090, AL1G23980	CP1_g37564_DN3_SP0_c.t1
OG0006921	AL1G24590	CP1_g37597_DN3_SP8_c.t1
OG0006922	AL1G24680	CP1_g37603_DN3_SP0_c.t1
OG0006923	AL1G25500	CP1_g37675_DN3_SP5_c.t1
OG0006924	AL1G25710	CP1_g37690_DN2_SP0_c.t1
OG0006925	AL1G25730	CP1_g37692_DN3_SP3_c.t1
OG0006926	AL1G25800	CP1_g37698_DN3_SP7_c.t1
OG0006927	AL1G26260	CP1_g37742_DN3_SP7_c.t1
OG0006929	AL7G45360, AL1G26820	CP1_g37789_DN3_SP3_c.t1
OG0006930	AL1G26830	CP1_g37790_DN3_SP8_c.t1
OG0006931	AL1G27160	CP1_g37815_DN3_SP0_c.t1
OG0006932	AL1G27310	CP1_g37827_DN3_SP5_c.t1
OG0006933	AL1G27460	CP7_g46194_DN2_SP5_c.t1
OG0006934	AL1G27540	CP7_g46185_DN3_SP1_c.t1
OG0006935	AL1G27930	CP7_g46157_DN3_SP6_c.t1
OG0006936	AL1G27970	CP7_g46152_DN3_SP8_c.t1
OG0006937	AL1G32490	CP9_g29621_DN3_SP8_c.t1
OG0006938	AL1G28310	CP7_g46121_DN3_SP8_c.t1
OG0006939	AL5G17580	CP13_g19212_DN3_SP8_c.t1
OG0006940	AL1G29020	CP7_g46063_DN3_SP0_c.t1
OG0006942	AL1G29410	CP7_g46027_DN3_SP0_c.t1
OG0006943	AL1G29600	CP7_g46011_DN2_SP0_c.t1
OG0006944	AL1G29950	CP7_g45986_DN3_SP0_c.t1
OG0006945	AL1G30040	CP8_g53026_DN3_SP0_c.t1, CP7_g45980_DN3_SP1_c.t1, CP8_g53027_DN3_SP0_c.t1
OG0006946	AL1G30160	CP7_g45969_DN3_SP0_c.t1
OG0006947	AL1G30180	CP7_g45967_DN3_SP1_c.t1
OG0006948	AL1G30200	CP7_g45965_DN3_SP8_c.t1
OG0006949	AL1G30310	CP7_g45955_DN3_SP5_c.t1
OG0006950	AL1G30720	CP7_g45922_DN3_SP5_c.t1
OG0006951	AL1G30910	CP7_g45909_DN3_SP0_c.t1
OG0006952	AL1G31050	CP7_g45894_DN3_SP3_c.t1
OG0006953	AL1G31450	CP7_g45865_DN3_SP7_c.t1
OG0006954	AL1G31800	CP7_g45834_DN3_SP8_c.t1
OG0006955	AL1G32260	CP7_g45805_DN2_SP0_c.t1
OG0006956	AL1G32290	CP7_g45801_DN3_SP1_c.t1
OG0006957	AL1G32960	CP7_g45748_DN3_SP0_c.t1
OG0006958	AL1G33580	CP7_g45704_DN3_SP8_c.t1
OG0006959	AL1G33830	CP7_g45687_DN3_SP0_c.t1
OG0006960	AL1G33920	CP7_g45678_DN3_SP0_c.t1
OG0006961	AL1G34090	CP7_g45666_DN2_SP0_c.t1
OG0006962	AL1G34510	CP7_g45639_DN3_SP8_c.t1
OG0006965	AL1G35080	CP7_g45592_DN3_SP8_c.t1
OG0006967	AL1G35500	CP7_g45579_DN3_SP0_c.t1
OG0006968	AL8G14060	CP13_g20043_DN3_SP8_c.t1
OG0006969	AL7G41600	CP12_g29943_DN2_SP0_c.t1
OG0006970	AL2G31350	CP9_g28792_DN3_SP1_c.t1
OG0006971	AL2G30900	CP9_g28757_DN3_SP8_c.t1
OG0006972	AL2G30570	CP9_g28727_DN3_SP5_c.t1
OG0006973	AL2G29210	CP9_g28606_DN2_SP0_c.t1
OG0006974	AL7G29170	CP19_g18241_DN3_SP8_c.t1
OG0006975	AL7G29140	CP19_g18238_DN3_SP1_c.t1
OG0006976	AL3G50190	CP5_g595_DN2_SP0_c.t1
OG0006977	AL2G12430	CP2_g48963_DN3_SP0_c.t1
OG0006978	AL240U10020, AL2G12550	CP2_g48971_DN3_SP0_c.t1, CP2_g48972_DN3_SP0_c.t1
OG0006979	AL2G13420	CP2_g49034_DN3_SP8_c.t1
OG0006980	AL2G13600	CP2_g49050_DN3_SP0_c.t1
OG0006981	AL2G14380	CP2_g49101_DN3_SP0_c.t1
OG0006982	AL2G14620	CP2_g49112_DN3_SP8_c.t1
OG0006983	AL1G40710	CP7_g45152_DN3_SP0_c.t1
OG0006984	AL2G15350	CP2_g49194_DN3_SP0_c.t1, CP2_g49180_DN3_SP1_c.t1
OG0006986	AL2G18260	CP2_g49481_DN3_SP8_c.t1
OG0006987	AL2G10890	CP2_g48874_DN2_SP0_c.t1
OG0006989	AL2G10080	CP4_g26404_DN1_SP0_c.t1, CP4_g26405_DN2_SP0_c.t1, CP2_g48901_DN3_SP7_c.t1
OG0006990	AL7G47050	CP19_g17818_DN3_SP0_c.t1
OG0006991	AL8G11760	CP13_g19843_DN3_SP3_c.t1
OG0006992	AL8G11710	CP13_g19839_DN3_SP8_c.t1
OG0006993	AL8G11610	CP13_g19829_DN3_SP0_c.t1
OG0006994	AL8G10410	CP13_g19736_DN3_SP8_c.t1
OG0006995	AL8G10310	CP13_g19729_DN3_SP0_c.t1
OG0006996	AL3G25830	CP13_g19708_DN3_SP8_c.t1
OG0006997	AL8G14890	CP13_g20124_DN1_SP0_c.t1
OG0006998	AL6G49000	CP11_g31922_DN3_SP0_c.t1
OG0006999	AL7G22880	CP5_g1048_DN3_SP6_c.t1
OG0007000	AL7G22640	CP5_g1041_DN3_SP8_c.t1
OG0007001	AL1G54540, AL1G54590	CP1_g38339_DN3_SP0_c.t1
OG0007002	AL1G54720	CP10_g42730_DN3_SP2_c.t1, CP1_g38321_DN3_SP8_c.t1
OG0007003	AL2G34900	CP9_g29138_DN3_SP5_c.t1
OG0007004	AL2G34860	CP9_g29134_DN3_SP8_c.t1
OG0007005	AL2G34790	CP9_g29128_DN3_SP8_c.t1
OG0007006	AL7G10330	CP5_g28_DN3_SP8_c.t1
OG0007007	AL7G10780	CP5_g73_DN3_SP5_c.t1
OG0007008	AL7G11080	CP5_g96_DN3_SP4_c.t1
OG0007009	AL7G11420	CP5_g122_DN3_SP0_c.t1
OG0007011	AL7G12430, AL7G12410	CP5_g197_DN3_SP0_c.t1
OG0007012	AL7G12880	CP5_g233_DN3_SP7_c.t1
OG0007013	AL7G13150	CP5_g249_DN3_SP3_c.t1
OG0007015	AL7G13690	CP5_g292_DN3_SP0_c.t1
OG0007016	AL2G36200, nbis-gene-1716, AL7G14010	CP5_g322_DN3_SP1_c.t1
OG0007017	AL7G14280	CP5_g343_DN3_SP5_c.t1
OG0007018	AL7G14290	CP5_g344_DN3_SP5_c.t1
OG0007019	AL7G14830	CP5_g389_DN3_SP8_c.t1
OG0007020	AL7G15060	CP5_g411_DN3_SP1_c.t1
OG0007021	AL7G15350	CP5_g436_DN3_SP6_c.t1
OG0007022	AL7G15400	CP5_g439_DN1_SP0_c.t1
OG0007023	AL7G15630	CP5_g457_DN3_SP1_c.t1
OG0007024	AL2G14790	CP2_g49125_DN3_SP8_c.t1
OG0007025	AL7G16110	CP5_g501_DN3_SP0_c.t1
OG0007027	AL7G16230	CP5_g512_DN3_SP3_c.t1
OG0007028	AL7G16350, AL446U10020	CP5_g524_DN3_SP8_c.t1
OG0007029	AL7G16430	CP5_g531_DN2_SP0_c.t1
OG0007030	AL7G16520	CP5_g539_DN3_SP5_c.t1
OG0007031	AL7G19640	CP5_g785_DN3_SP5_c.t1
OG0007033	AL7G19540	CP5_g778_DN3_SP4_c.t1
OG0007034	AL7G19210	CP5_g752_DN3_SP8_c.t1
OG0007035	AL7G19190	CP5_g750_DN3_SP1_c.t1
OG0007036	AL7G19020	CP5_g736_DN3_SP6_c.t1
OG0007039	AL4G18010	CP18_g12568_DN3_SP0_c.t1
OG0007040	AL7G18480	CP5_g703_DN3_SP8_c.t1
OG0007041	AL7G18300	CP5_g688_DN3_SP8_c.t1
OG0007042	AL7G17970	CP5_g660_DN3_SP3_c.t1
OG0007043	AL3G44920	CP15_g35782_DN3_SP4_c.t1
OG0007044	AL7G17810	CP5_g644_DN3_SP8_c.t1
OG0007045	AL7G17720	CP5_g637_DN2_SP0_c.t1
OG0007046	AL7G17510	CP5_g625_DN3_SP8_c.t1
OG0007047	AL7G17480	CP5_g623_DN3_SP3_c.t1
OG0007048	AL7G17440	CP5_g620_DN3_SP0_c.t1
OG0007049	AL7G17300	CP5_g607_DN3_SP8_c.t1
OG0007050	AL7G17270	CP5_g603_DN3_SP8_c.t1
OG0007051	AL7G19870	CP5_g800_DN2_SP0_c.t1
OG0007052	AL7G19900	CP5_g804_DN3_SP8_c.t1
OG0007053	AL7G20750	CP5_g867_DN3_SP6_c.t1
OG0007054	AL7G20760	CP5_g868_DN2_SP0_c.t1
OG0007055	AL7G20910	CP5_g878_DN3_SP4_c.t1
OG0007056	AL7G20950	CP5_g882_DN3_SP8_c.t1
OG0007057	AL7G21120	CP5_g902_DN3_SP0_c.t1
OG0007058	AL7G21160	CP5_g905_DN3_SP2_c.t1
OG0007059	AL7G21320	CP5_g918_DN3_SP4_c.t1
OG0007060	AL3G38810	CP12_g30762_DN3_SP0_c.t1
OG0007061	AL3G39530	CP12_g30811_DN3_SP1_c.t1
OG0007062	AL2G32230	CP9_g28894_DN3_SP5_c.t1
OG0007064	AL2G31870	CP9_g28853_DN3_SP0_c.t1
OG0007065	AL1G37210	CP7_g45440_DN3_SP7_c.t1
OG0007066	AL1G37300	CP7_g45426_DN3_SP2_c.t1
OG0007067	AL1G38250	CP7_g45368_DN1_SP0_c.t1, CP1_g39216_DN3_SP0_c.t1, CP1_g39208_DN2_SP0_c.t1
OG0007068	AL4G17990	CP11_g32102_DN3_SP4_c.t1
OG0007069	AL6G51340	CP11_g32125_DN3_SP2_c.t1
OG0007070	AL6G51880	CP8_g54532_DN2_SP0_c.t1
OG0007071	AL6G52620	CP8_g54552_DN3_SP8_c.t1
OG0007072	AL6G52430	CP8_g54565_DN3_SP0_c.t1
OG0007073	nbis-gene-1672	CP8_g54586_DN2_SP0_c.t1
OG0007074	AL6G52100	CP8_g54601_DN3_SP0_c.t1
OG0007075	AL6G52770	CP8_g54619_DN3_SP0_c.t1
OG0007076	AL6G53280	CP8_g54664_DN2_SP3_c.t1
OG0007077	AL6G53490	CP7_g46482_DN2_SP5_c.t1
OG0007078	AL4G13130, AL4G40360	CP16_g55365_DN2_SP0_c.t1, CP16_g54717_DN2_SP0_c.t1
OG0007079	AL1G40480	CP7_g45175_DN3_SP0_c.t1
OG0007082	AL1G14210, AL1G11910	CP1_g36808_DN3_SP0_c.t1
OG0007084	AL1G29130	CP7_g46051_DN1_SP0_c.t1
OG0007085	AL1G29660	CP7_g46006_DN3_SP0_c.t1
OG0007087	AL1G39140	CP7_g45294_DN3_SP0_c.t1
OG0007088	AL1G40340	CP7_g45189_DN2_SP0_c.t1
OG0007089	AL1G40500	CP7_g45173_DN3_SP8_c.t1
OG0007090	AL1G40680	CP7_g45156_DN3_SP8_c.t1
OG0007091	AL5G24460, AL8G28930, AL3G41000, AL5G38990, AL5G38970, AL2G29150	CP4_g26178_DN2_SP0_c.t1, CP7_g44166_DN1_SP0_c.t1
OG0007093	AL2G32180	CP9_g28889_DN3_SP1_c.t1
OG0007096	AL5G10190	CP13_g19691_DN3_SP0_c.t1
OG0007097	AL5G14360	CP13_g19433_DN3_SP1_c.t1
OG0007098	AL5G18890	CP13_g19142_DN2_SP8_c.t1
OG0007099	AL5G19910	CP2_g48855_DN3_SP3_c.t1
OG0007100	nbis-gene-1409	CP2_g48506_DN3_SP0_c.t1
OG0007100	AL5G22200	CP3_g15489_DN2_SP0_c.t1, CP3_g15434_DN2_SP0_c.t1
OG0007102	AL5G32660	CP3_g14159_DN3_SP0_c.t1
OG0007103	AL5G34060	CP3_g14041_DN3_SP5_c.t1
OG0007104	AL5G40700	CP17_g4851_DN2_SP0_c.t1, CP17_g4857_DN3_SP0_c.t1, CP17_g4938_DN3_SP0_c.t1, CP17_g4872_DN3_SP0_c.t1, CP17_g4916_DN1_SP0_c.t1, CP17_g4892_DN3_SP0_c.t1, CP17_g4869_DN3_SP0_c.t1, CP17_g4927_DN3_SP0_c.t1, CP17_g4969_DN3_SP0_c.t1, CP17_g4917_DN3_SP0_c.t1, CP17_g4944_DN3_SP0_c.t1, CP17_g4894_DN1_SP0_c.t1, CP17_g4871_DN3_SP0_c.t1, CP17_g4978_DN3_SP0_c.t1, CP17_g4957_DN3_SP0_c.t1, CP17_g4863_DN3_SP0_c.t1
OG0007105	AL6G29820	CP8_g54484_DN3_SP2_c.t1
OG0007107	AL6G43200, AL6G43190	CP20_g4057_DN3_SP0_c.t1
OG0007108	AL6G46490	CP20_g4389_DN3_SP0_c.t1
OG0007109	AL7G26450	CP19_g17991_DN3_SP0_c.t1
OG0007110	AL7G26940	CP19_g18037_DN3_SP1_c.t1
OG0007112	AL7G35210	CP6_g6912_DN3_SP8_c.t1
OG0007113	AL7G52730	CP5_g1676_DN3_SP0_c.t1
OG0007114	AL8G12040, AL8G12030	CP13_g19874_DN3_SP0_c.t1
OG0007115	AL8G20980, AL8G20990	CP2_g48803_DN3_SP0_c.t1
OG0007116	AL8G22840	CP2_g48709_DN3_SP0_c.t1
OG0007128	AL5G46080	CP3_g13077_DN1_SP0_c.t1
OG0007129	AL7G30430	CP19_g18365_DN3_SP6_c.t1
OG0007130	AL8G29730	CP8_g53412_DN3_SP8_c.t1
OG0007131	AL8G40390	CP2_g47976_DN3_SP6_c.t1
OG0007132	AL5G27870	CP3_g14538_DN3_SP1_c.t1
OG0007133	AL5G27810	CP3_g14545_DN3_SP8_c.t1
OG0007134	AL5G27600	CP3_g14564_DN3_SP1_c.t1
OG0007135	AL5G27250	CP3_g14592_DN2_SP5_c.t1
OG0007136	AL5G27210	CP3_g14600_DN3_SP0_c.t1
OG0007137	AL5G10050	CP13_g19703_DN3_SP2_c.t1
OG0007138	AL5G10230	CP13_g19686_DN3_SP8_c.t1
OG0007139	AL7G22820	CP5_g1045_DN2_SP0_c.t1
OG0007140	AL5G10810	CP13_g19642_DN3_SP8_c.t1
OG0007141	AL5G11440	CP13_g19591_DN3_SP1_c.t1
OG0007142	AL4G34810	CP4_g24940_DN3_SP6_c.t1
OG0007143	AL8G11590	CP13_g19828_DN3_SP5_c.t1, CP19_g17965_DN3_SP0_c.t1
OG0007144	AL2G38450	CP9_g29455_DN3_SP3_c.t1
OG0007146	AL6G28740	CP11_g32206_DN3_SP4_c.t1, CP13_g19063_DN2_SP0_c.t1
OG0007147	AL6G28520	CP11_g32226_DN3_SP7_c.t1
OG0007148	AL6G28500	CP11_g32228_DN3_SP4_c.t1
OG0007149	AL6G28310	CP11_g32249_DN3_SP0_c.t1
OG0007150	AL6G28260	CP11_g32254_DN2_SP0_c.t1
OG0007151	AL6G27930	CP11_g32270_DN3_SP8_c.t1
OG0007152	AL6G27790	CP11_g32288_DN3_SP4_c.t1
OG0007153	AL6G27560	CP11_g32311_DN3_SP3_c.t1
OG0007154	AL7G52670, AL7G52680	CP11_g32312_DN3_SP7_c.t1
OG0007155	AL6G27480	CP11_g32317_DN3_SP8_c.t1
OG0007156	AL6G27400	CP11_g32326_DN3_SP2_c.t1
OG0007157	AL6G27210	CP11_g32340_DN3_SP6_c.t1
OG0007158	AL6G27000	CP11_g32360_DN3_SP4_c.t1
OG0007159	AL4G32610	CP4_g25096_DN3_SP0_c.t1
OG0007160	AL6G26670	CP11_g32390_DN3_SP8_c.t1
OG0007161	AL6G26590	CP11_g32397_DN3_SP3_c.t1
OG0007162	AL6G26400	CP11_g32416_DN3_SP7_c.t1
OG0007163	AL6G26390	CP11_g32417_DN3_SP2_c.t1
OG0007164	AL6G26080	CP11_g32447_DN3_SP2_c.t1
OG0007165	AL6G25840	CP11_g32465_DN3_SP3_c.t1
OG0007166	AL6G25740	CP11_g32473_DN3_SP7_c.t1
OG0007167	AL6G25730	CP11_g32474_DN3_SP7_c.t1
OG0007168	AL6G25690	CP11_g32479_DN3_SP7_c.t1
OG0007169	nbis-gene-1517	CP11_g32486_DN3_SP8_c.t1
OG0007170	AL6G25530	CP11_g32492_DN3_SP8_c.t1
OG0007172	AL6G44650	CP20_g4234_DN3_SP0_c.t1, CP20_g4233_DN1_SP0_c.t1
OG0007174	AL6G24910	CP11_g32545_DN3_SP3_c.t1
OG0007175	AL6G24880	CP11_g32547_DN3_SP8_c.t1
OG0007177	AL6G24710	CP11_g32563_DN2_SP0_c.t1
OG0007178	AL6G24680	CP11_g32566_DN3_SP2_c.t1
OG0007179	AL6G24660	CP11_g32568_DN3_SP1_c.t1
OG0007180	AL6G24640	CP11_g32570_DN3_SP8_c.t1
OG0007181	AL6G24620	CP11_g32572_DN3_SP2_c.t1
OG0007182	AL6G24610	CP11_g32574_DN3_SP0_c.t1
OG0007184	AL6G24330	CP11_g32598_DN3_SP7_c.t1
OG0007185	AL6G24320	CP11_g32599_DN3_SP8_c.t1
OG0007186	AL6G24260	CP11_g32605_DN3_SP7_c.t1
OG0007187	AL6G24250	CP11_g32606_DN3_SP8_c.t1
OG0007188	AL8G22450, AL8G22420	CP2_g48727_DN2_SP0_c.t1
OG0007189	AL6G24180	CP11_g32613_DN3_SP8_c.t1
OG0007190	AL6G24130	CP11_g32618_DN3_SP0_c.t1
OG0007191	AL6G24120	CP11_g32619_DN3_SP8_c.t1
OG0007192	AL6G24010	CP11_g32630_DN3_SP8_c.t1
OG0007193	AL6G23920	CP11_g32637_DN3_SP8_c.t1
OG0007194	AL8G31380	CP8_g53566_DN3_SP0_c.t1
OG0007195	AL6G23680	CP11_g32659_DN3_SP7_c.t1
OG0007196	AL6G23620	CP11_g32663_DN3_SP8_c.t1
OG0007197	AL6G23190	CP11_g32694_DN3_SP1_c.t1
OG0007198	AL6G22900	CP11_g32721_DN3_SP0_c.t1
OG0007199	AL6G22830	CP11_g32727_DN3_SP8_c.t1
OG0007200	AL6G22690	CP11_g32737_DN2_SP0_c.t1
OG0007201	AL5G19400, AL5G19420	CP13_g19116_DN3_SP0_c.t1
OG0007202	AL6G22510	CP5_g604_DN2_SP0_c.t1
OG0007203	AL6G22150	CP11_g32786_DN3_SP7_c.t1
OG0007204	AL6G22100	CP11_g32790_DN3_SP2_c.t1
OG0007205	AL7G29040	CP19_g18228_DN3_SP0_c.t1
OG0007206	AL6G21990	CP11_g32796_DN3_SP7_c.t1, CP11_g32797_DN3_SP0_c.t1
OG0007207	AL6G21190	CP11_g32861_DN3_SP0_c.t1
OG0007208	AL6G21110	CP11_g32867_DN2_SP8_c.t1
OG0007209	AL8G20840	CP2_g48809_DN3_SP0_c.t1
OG0007210	AL6G21010	CP11_g32878_DN3_SP5_c.t1
OG0007211	AL6G20810	CP11_g32898_DN3_SP2_c.t1
OG0007212	AL6G20650	CP11_g32913_DN3_SP6_c.t1
OG0007213	AL6G20620	CP11_g32916_DN3_SP0_c.t1
OG0007214	AL6G20510	CP11_g32922_DN3_SP6_c.t1
OG0007215	AL6G20260	CP11_g32947_DN3_SP8_c.t1
OG0007217	AL6G19660	CP11_g33000_DN3_SP0_c.t1
OG0007218	AL6G19360	CP11_g33021_DN3_SP1_c.t1
OG0007219	AL6G19250	CP11_g33032_DN3_SP6_c.t1
OG0007220	AL6G18760	CP11_g33058_DN3_SP0_c.t1
OG0007221	AL6G18560	CP11_g33074_DN3_SP7_c.t1
OG0007222	AL6G18520	CP11_g33077_DN3_SP0_c.t1
OG0007223	AL6G18240	CP11_g33102_DN3_SP8_c.t1
OG0007224	AL6G50040	CP11_g32007_DN3_SP0_c.t1
OG0007225	AL6G49870	CP11_g31987_DN3_SP7_c.t1
OG0007226	AL6G49860	CP11_g31986_DN3_SP0_c.t1
OG0007227	AL6G49720	CP11_g31973_DN3_SP8_c.t1
OG0007228	AL7G28090	CP19_g18143_DN3_SP8_c.t1
OG0007229	AL7G28320	CP19_g18161_DN3_SP2_c.t1
OG0007231	AL4G19850	CP24_g47484_DN3_SP6_c.t1
OG0007232	AL4G20250	CP4_g26933_DN3_SP0_c.t1
OG0007233	AL4G20880	CP4_g26292_DN3_SP0_c.t1
OG0007234	AL4G21250	CP4_g26108_DN3_SP0_c.t1
OG0007236	AL4G21490	CP4_g26068_DN3_SP7_c.t1
OG0007237	AL4G22570	CP4_g25998_DN3_SP2_c.t1
OG0007238	AL4G12830, AL4G22350	CP4_g25973_DN3_SP6_c.t1
OG0007239	AL4G21780	CP4_g25922_DN3_SP8_c.t1
OG0007240	AL4G21610	CP4_g25909_DN2_SP0_c.t1
OG0007241	AL4G21550	CP4_g25899_DN3_SP6_c.t1
OG0007242	AL4G23110	CP4_g25883_DN3_SP5_c.t1
OG0007243	AL4G23380	CP4_g25859_DN3_SP8_c.t1
OG0007244	AL4G23440	CP4_g25853_DN2_SP0_c.t1
OG0007245	AL146U10030	CP4_g25841_DN3_SP7_c.t1
OG0007246	AL4G23600, AL146U10010	CP4_g25840_DN2_SP3_c.t1
OG0007247	AL4G24420	CP4_g25784_DN3_SP0_c.t1
OG0007248	AL4G24440	CP4_g25783_DN3_SP0_c.t1
OG0007249	AL4G24810	CP4_g25760_DN2_SP0_c.t1
OG0007250	AL500U10010, AL4G24860	CP4_g25755_DN3_SP0_c.t1
OG0007251	AL6G33600	CP8_g54143_DN3_SP0_c.t1
OG0007252	AL4G25230	CP4_g25719_DN1_SP0_c.t1
OG0007253	AL4G25390	CP4_g25706_DN2_SP0_c.t1
OG0007254	AL4G26030	CP4_g25658_DN3_SP0_c.t1
OG0007255	AL4G26040	CP4_g25657_DN3_SP8_c.t1
OG0007256	AL4G26310	CP5_g2758_DN1_SP0_c.t1, CP4_g25643_DN3_SP0_c.t1
OG0007257	AL4G26630	CP4_g25611_DN3_SP7_c.t1
OG0007258	AL4G26720	CP4_g25601_DN3_SP2_c.t1
OG0007259	AL4G27400	CP4_g25546_DN3_SP0_c.t1
OG0007260	AL4G27850	CP4_g25521_DN3_SP0_c.t1
OG0007261	AL125U10020, AL4G27740	CP4_g25512_DN3_SP0_c.t1
OG0007262	AL4G27670	CP4_g25505_DN3_SP8_c.t1
OG0007264	AL4G28360	CP4_g25468_DN3_SP0_c.t1, CP4_g25467_DN3_SP0_c.t1
OG0007265	AL4G28410	CP4_g25463_DN3_SP6_c.t1
OG0007266	AL4G28460	CP4_g25460_DN3_SP2_c.t1
OG0007267	AL4G28490	CP4_g25456_DN3_SP3_c.t1
OG0007268	AL4G28650	CP4_g25473_DN2_SP0_c.t1, CP4_g25442_DN3_SP8_c.t1
OG0007269	AL4G29010	CP4_g25413_DN3_SP0_c.t1
OG0007270	AL4G29040	CP4_g25410_DN3_SP3_c.t1
OG0007271	AL8G16220	CP13_g20225_DN3_SP3_c.t1
OG0007272	AL8G15830	CP13_g20189_DN3_SP5_c.t1
OG0007273	AL7G27950	CP19_g18127_DN3_SP3_c.t1
OG0007274	AL7G27810	CP19_g18113_DN3_SP7_c.t1
OG0007275	AL7G27450	CP19_g18079_DN3_SP6_c.t1
OG0007276	AL7G27320	CP19_g18071_DN3_SP0_c.t1
OG0007277	AL1G53430	CP1_g38470_DN3_SP0_c.t1
OG0007278	AL1G53400	CP1_g38482_DN3_SP6_c.t1
OG0007279	AL1G53110	CP1_g38525_DN3_SP8_c.t1
OG0007280	AL1G53370	CP1_g38489_DN3_SP5_c.t1
OG0007281	AL1G53380	CP1_g38488_DN3_SP8_c.t1
OG0007282	AL1G41240	CP7_g45112_DN3_SP0_c.t1
OG0007283	AL1G41470	CP7_g45091_DN3_SP8_c.t1
OG0007284	AL1G41620	CP7_g45083_DN3_SP1_c.t1
OG0007286	nbis-gene-170, nbis-gene-1543	CP7_g45031_DN3_SP1_c.t1
OG0007287	AL1G42840	CP7_g45001_DN3_SP8_c.t1
OG0007288	AL1G42860	CP7_g44999_DN2_SP0_c.t1
OG0007289	AL1G42960	CP7_g44990_DN3_SP0_c.t1
OG0007290	AL1G43090	CP7_g44982_DN3_SP0_c.t1
OG0007291	AL1G58600, AL1G43340, AL1G43310	CP7_g44965_DN1_SP0_c.t1
