Orthogroup	Arabidopsis_lyrata_Rawat	Noccaea_praecox
OG0007278	AL1G53400	Np004G2009600
OG0007279	AL1G53110	Np004G2015900
OG0007280	AL1G53370	Np004G2010100
OG0007281	AL1G53380	Np004G2009900
OG0007282	AL1G41240	Np004G2105400
OG0007283	AL1G41470	Np004G2107700
OG0007284	AL1G41620	Np004G2109200
OG0007285	AL1G41980	Np004G2113000
OG0007286	nbis-gene-170, nbis-gene-1543	Np004G2115500
OG0007287	AL1G42840	Np004G2119300
OG0007288	AL1G42860	Np004G2119500
OG0007289	AL1G42960	Np004G2120900
OG0007290	AL1G43090	Np004G2123600
OG0007291	AL1G58600, AL1G43340, AL1G43310	Np006G3426300, Np002G1148100, Np002G1149000, Np002G1148600
OG0007292	AL1G43920	Np004G2132900
OG0007293	AL1G44160	Np004G2135200
OG0007294	AL1G44250	Np004G2136300
OG0007295	AL1G44290	Np004G2137100
OG0007296	AL1G44390	Np004G2138500
OG0007297	AL1G44520	Np004G2139200
OG0007299	AL1G44850	Np004G2144600
OG0007300	AL1G45160	Np004G2147800
OG0007301	AL1G45170	Np004G2147900
OG0007302	AL1G45440	Np004G2150000
OG0007303	AL1G49770	Np004G2155300
OG0007304	AL1G49680	Np004G2158400
OG0007305	AL1G49550	Np004G2161000
OG0007306	AL1G46180	Np006G3403700, Np004G2181800
OG0007307	AL1G46210	Np004G2193900, Np004G2183500, Np004G2193700
OG0007308	AL1G46250	Np004G2189400, Np004G2197700
OG0007309	AL1G46380	Np004G2196500
OG0007310	AL1G46590	Np004G2052100
OG0007311	AL1G46680	Np004G2052600
OG0007312	AL5G11830	Np001G0253200
OG0007313	AL5G12610	Np001G0249700
OG0007314	AL5G12640	Np001G0249500
OG0007315	AL5G12850	Np001G0248700
OG0007316	AL5G13050	Np001G0247200
OG0007317	AL8G44740	Np001G0010900
OG0007318	AL8G44120	Np001G0018800
OG0007319	AL8G43980	Np001G0020500
OG0007320	AL8G43960	Np001G0020700
OG0007321	AL7G24350	Np005G2766800
OG0007322	AL8G43870	Np001G0022300, Np006G3531400
OG0007323	AL8G43490	Np001G0026200
OG0007324	AL8G43330	Np001G0027700
OG0007325	AL8G43320	Np001G0027800
OG0007326	AL8G43050	Np001G0030100
OG0007327	AL8G42930	Np001G0031600
OG0007328	AL8G42860	Np001G0032200
OG0007329	AL8G42590	Np001G0036000
OG0007330	AL8G42280	Np001G0039800, Np007G4195300
OG0007331	AL8G42250	Np001G0040100
OG0007332	AL8G42090	Np001G0041700
OG0007333	AL8G41930	Np001G0043200
OG0007334	AL1G11040	Np004G2588400, Np004G2588300
OG0007335	AL8G41810	Np001G0044700
OG0007336	AL8G41800	Np001G0045000
OG0007337	AL8G41750	Np001G0045400
OG0007338	AL8G41710	Np001G0046100
OG0007339	AL8G41400	Np001G0049100
OG0007340	AL8G41260	Np001G0051300
OG0007341	AL8G41240	Np001G0051500
OG0007342	AL8G41130	Np001G0052400
OG0007343	AL8G41070	Np001G0053200
OG0007344	AL8G41010	Np001G0053800
OG0007345	AL8G40270	Np001G0064200
OG0007346	AL8G40250	Np001G0064700
OG0007347	AL8G40200	Np002G1231700, Np001G0065200
OG0007348	AL8G40190	Np001G0065400
OG0007349	AL8G40150	Np001G0065800
OG0007350	AL8G39740	Np001G0069300
OG0007351	AL8G39330	Np001G0073500
OG0007352	AL8G39310	Np001G0073600
OG0007353	AL8G39090	Np001G0075700
OG0007354	AL8G38720	Np001G0085000
OG0007355	AL7G42690	Np005G3068200
OG0007356	AL653U10020	Np001G0088400
OG0007357	AL1041U10010, AL8G38320	Np001G0089200
OG0007358	AL8G38270	Np001G0089500
OG0007359	AL8G38230	Np001G0090200
OG0007360	AL8G38000	Np001G0093300
OG0007361	AL8G37690	Np001G0096900
OG0007362	AL8G37550	Np001G0098100
OG0007363	AL8G37540	Np001G0098200
OG0007364	AL6G34290	Np001G0101000
OG0007365	AL6G34890	Np001G0107500
OG0007366	AL6G34980	Np001G0108500
OG0007367	AL6G35030	Np001G0109400
OG0007368	AL6G35230	Np001G0110500
OG0007369	AL6G35560	Np001G0113700
OG0007370	AL6G35680	Np001G0114500
OG0007371	AL6G35850	Np001G0116600, Np002G0990100
OG0007372	AL6G36050	Np001G0118100
OG0007374	AL6G36230	Np001G0119500
OG0007375	AL6G36240	Np001G0119600
OG0007376	AL6G36300	Np001G0120000
OG0007377	AL6G36670, AL6G36680	Np001G0123100
OG0007378	AL6G36710	Np001G0123300
OG0007379	AL6G36720	Np001G0123400
OG0007380	AL6G37100	Np001G0128400
OG0007381	AL6G37290	Np001G0131000
OG0007382	AL6G37340	Np001G0131500
OG0007383	AL6G37590, AL6G37630, AL3G45760	Np001G0133500
OG0007384	AL6G30890	Np003G1473600
OG0007385	AL6G30840	Np003G1473100, Np002G0766100
OG0007386	AL6G31190	Np003G1477700
OG0007387	AL6G31200	Np003G1477800
OG0007388	AL6G31310	Np003G1478800
OG0007389	AL6G31380	Np003G1479500
OG0007390	AL6G31390	Np003G1479600
OG0007391	AL6G31470	Np003G1481800
OG0007392	AL6G31650	Np003G1483400
OG0007393	AL6G31700	Np003G1483900
OG0007394	AL6G32050	Np003G1487900
OG0007395	AL6G32300	Np003G1490600
OG0007396	nbis-gene-1546	Np003G1492200
OG0007397	AL6G32500	Np003G1492900
OG0007398	AL6G32530	Np003G1493500
OG0007399	AL6G32780	Np003G1497400
OG0007400	AL6G32900	Np003G1498700
OG0007401	AL6G32950	Np003G1499400
OG0007402	AL6G33470	Np003G1505400
OG0007404	AL6G33760	Np003G1508600
OG0007405	AL6G33810	Np003G1509000
OG0007406	AL6G34080, AL5G32330	Np003G1512000
OG0007407	AL8G37380	Np003G1513700
OG0007408	AL8G37300	Np003G1514700
OG0007409	AL8G37120	Np003G1517500
OG0007410	AL1G55040	Np004G1995200
OG0007411	AL71U10010, AL8G36650	Np003G1522200
OG0007412	AL8G25910	Np003G1680500
OG0007413	AL8G36560	Np003G1523000
OG0007414	AL8G36530	Np003G1523300
OG0007415	AL4G31080	Np006G3409700
OG0007416	AL8G36230	Np003G1526600
OG0007418	AL8G35190	Np006G3698800
OG0007419	AL48U10090, AL8G35470	Np003G1535900
OG0007420	AL8G35380	Np003G1537100
OG0007421	AL3G40340, AL277U10020	Np003G1539100
OG0007422	AL8G35050	Np003G1540500
OG0007423	AL8G34990	Np003G1541300
OG0007424	AL8G34750	Np003G1544000
OG0007425	AL8G34730	Np003G1544500
OG0007426	AL7G45820	Np003G1545200, Np007G3965500
OG0007427	AL8G34110	Np003G1550500
OG0007428	AL8G33910	Np003G1552200
OG0007429	AL8G33890	Np003G1552400
OG0007430	AL8G33850	Np003G1552700
OG0007431	nbis-gene-2165	Np003G1555900, Np003G1556400
OG0007432	AL8G33400	Np003G1559900
OG0007433	AL8G24860	Np003G1724500
OG0007434	AL8G32900	Np003G1566000
OG0007435	AL8G32930	Np003G1565600
OG0007436	AL8G33030	Np003G1564500
OG0007437	AL8G33040	Np003G1564300, Np003G1564400
OG0007438	AL8G33080	Np003G1563800
OG0007439	AL8G32740	Np003G1568700
OG0007440	AL8G32290	Np003G1574900
OG0007441	AL8G31820	Np003G1582500
OG0007442	AL8G31740	Np003G1583300
OG0007443	AL8G31500	Np003G1586400
OG0007444	AL7G23910, AL7G23920	Np005G2761500
OG0007445	AL8G31160	Np003G1594100
OG0007446	AL8G30590	Np003G1606200
OG0007447	AL8G30510	Np003G1607000
OG0007448	AL8G30400	Np003G1609100
OG0007449	AL5G29440	Np001G0506200
OG0007450	AL5G28760, AL5G28840	Np001G0500700
OG0007451	AL5G28260	Np001G0494100
OG0007452	AL8G29240	Np003G1622400
OG0007453	AL8G29580	Np003G1624900
OG0007454	AL8G28770, AL8G29590	Np003G1625000
OG0007455	AL6G50840	Np003G1868600
OG0007456	AL6G50780	Np003G1821000
OG0007457	AL6G50300	Np003G1862100
OG0007458	AL6G50140	Np003G1860500
OG0007460	AL6G17540	Np003G1332400
OG0007461	AL6G17490	Np003G1330500
OG0007462	AL6G17180	Np003G1327400
OG0007463	AL6G16790	Np003G1323800
OG0007464	AL6G16580	Np003G1320600
OG0007465	AL6G16560	Np003G1495700, Np003G1320400
OG0007467	AL6G15740	Np003G1309900
OG0007468	AL6G15520	Np003G1306500
OG0007469	AL6G15080, AL6G14330	Np003G1300900
OG0007470	AL6G15050	Np003G1300500
OG0007471	AL6G14480	Np003G1294600
OG0007472	AL6G14200	Np003G1292000
OG0007473	AL6G13930	Np003G1288300
OG0007474	AL6G13800	Np003G1286800
OG0007475	AL3G21520	Np007G4121200
OG0007476	AL6G13480	Np003G1284100
OG0007477	AL6G13410	Np003G1283100
OG0007478	AL6G13050	Np003G1279900
OG0007479	AL6G12740	Np003G1276400
OG0007480	AL5G24810, AL6G12730	Np004G1995500
OG0007481	AL4G16160	Np003G1754700
OG0007481	AL4G16150	Np004G2026800, Np006G3646500
OG0007482	AL6G12460	Np003G1273300
OG0007483	AL6G12440	Np003G1273000
OG0007484	AL6G12370	Np003G1272200
OG0007485	AL6G12000	Np003G1269500
OG0007487	AL6G11790	Np003G1267700
OG0007488	AL6G11640	Np003G1266000
OG0007489	AL6G11650	Np003G1266100
OG0007490	AL6G11660	Np003G1266300
OG0007491	AL6G11720	Np003G1267000
OG0007492	AL8G23740, AL3G43490, AL9U10330	Np003G1264200
OG0007493	AL6G11130	Np003G1260400
OG0007494	AL6G11120	Np003G1260300
OG0007495	AL6G10970	Np003G1257700
OG0007496	AL6G10910	Np001G0354500
OG0007497	AL6G10800	Np003G1256300
OG0007498	AL6G10170	Np003G1250500
OG0007499	AL7G48510	Np005G3187600
OG0007500	AL7G47460	Np005G3200400
OG0007501	AL7G47320	Np005G3201300
OG0007502	AL7G47110	Np005G3202600
OG0007503	AL2G41690	Np002G0702300
OG0007504	AL2G40940	Np002G0709900
OG0007505	AL2G40860	Np002G0710400
OG0007506	AL2G40850	Np002G1205800
OG0007507	AL2G40760	Np002G0711900
OG0007508	AL2G40650	Np002G0712700
OG0007509	AL2G40430	Np002G0716200
OG0007510	AL6G12410, AL2G40330	Np002G0717200
OG0007511	AL3G50150	Np003G1749700
OG0007512	AL2G39870	Np002G0723700
OG0007513	AL2G39580	Np002G0725800
OG0007514	AL2G39520	Np002G0726500
OG0007515	AL2G39510	Np002G0726600
OG0007516	AL2G39480	Np002G0726900
OG0007517	AL2G39460	Np002G0727100
OG0007518	AL2G39170	Np002G0730100
OG0007519	AL2G39100	Np002G0731300
OG0007520	AL262U10020, AL2G39090	Np002G0731400
OG0007522	AL60U10050, AL60U10020, AL2G38640	Np002G0735500
OG0007523	AL2G38430	Np002G0737900
OG0007524	AL2G38330, AL2G38260	Np002G0739400
OG0007525	AL2G38040	Np002G0744300
OG0007526	AL2G38000	Np002G0744600
OG0007527	AL142U10030, AL2G37830	Np002G0747100
OG0007528	AL2G37670	Np002G0749400
OG0007529	AL2G37430	Np002G0752000
OG0007530	AL2G37370	Np002G0752700
OG0007531	AL2G37330	Np002G0753000
OG0007532	AL2G37270	Np002G0754000
OG0007533	AL2G37020	Np002G0757000
OG0007534	AL2G36900	Np002G0759100
OG0007535	AL2G36330	Np002G0767600
OG0007536	AL2G36110	Np002G0770000
OG0007537	AL2G36080	Np002G0770200
OG0007538	AL2G36000	Np002G0771200
OG0007539	AL2G35800	Np002G0774000
OG0007540	AL2G35790	Np002G0774100
OG0007541	AL2G35660	Np002G0776700
OG0007542	nbis-gene-918, AL8G21600	Np001G0193400
OG0007543	AL2G35110	Np002G0782500
OG0007544	AL2G34970	Np002G0784800
OG0007545	AL3G50280	Np007G3759600
OG0007546	AL3G50330	Np007G3758600
OG0007547	AL3G50400	Np007G3758300
OG0007548	AL3G50770	Np007G3754400
OG0007549	AL5G29970	Np001G0510700
OG0007550	AL5G29960	Np001G0510600
OG0007551	AL5G29890	Np001G0510000
OG0007552	AL8G30040	Np003G1632000
OG0007553	AL8G29910	Np003G1631600
OG0007554	AL5G26930	Np001G0474900
OG0007555	AL1G64430	Np004G1901900
OG0007556	AL1G63960	Np004G1906200
OG0007557	AL5G10120	Np001G0282000
OG0007558	AL1G63330	Np004G1912800
OG0007559	AL1G63230	Np004G1914300
OG0007560	AL1G63160	Np004G1914900
OG0007561	AL1G62890	Np004G1918400
OG0007562	AL1G62610	Np004G1922900
OG0007563	AL1G61890	Np004G1930300
OG0007564	AL1G61730	Np004G1932300
OG0007565	AL1G61400	Np004G1936200
OG0007566	AL4G32170	Np006G3396300
OG0007567	AL4G32370	Np006G3393900
OG0007568	AL4G32440	Np006G3393100
OG0007569	AL5G23530	Np001G0447300
OG0007570	AL5G22730	Np001G0442100
OG0007571	AL8G24240	Np003G1736400
OG0007572	AL8G24590	Np003G1728500
OG0007573	AL8G27410	Np003G1646500, Np003G1648900
OG0007574	AL8G27690	Np003G1645900
OG0007575	AL8G27700	Np003G1645500
OG0007576	AL8G27780	Np003G1644800
OG0007577	AL8G23830	Np003G1746700
OG0007578	AL8G24460	Np003G1729900
OG0007579	AL8G37680	Np005G3094100
OG0007580	AL7G44290	Np005G3100000
OG0007581	AL7G44470	Np005G3101600
OG0007582	AL9U11910	Np005G3074300
OG0007583	AL9U10880	Np005G3083000
OG0007584	AL9U10750	Np005G3084600
OG0007585	AL9U10290	Np005G3088700
OG0007586	AL9U10080	Np005G3092800
OG0007587	AL7G42800	Np005G3070700
OG0007588	AL7G41920	Np005G3056700
OG0007589	AL7G41910	Np005G3056600
OG0007590	AL7G41540	Np005G3048500
OG0007591	AL7G41180	Np005G3043500, Np004G2018500
OG0007592	AL7G41150	Np005G3042600
OG0007593	AL7G41040	Np005G3040900
OG0007594	AL7G40620	Np005G3035800
OG0007595	AL7G40490	Np005G3034500
OG0007597	AL7G39600	Np002G1088800, Np002G1088700, Np002G1088600, Np002G1089100, Np002G1089000, Np002G1088900, Np005G3022200
OG0007598	AL2G32770	Np002G0816200
OG0007599	AL2G32870	Np002G0814800
OG0007600	AL2G33130	Np002G0812300
OG0007601	AL2G33140	Np002G0812200
OG0007602	AL2G33610	Np002G0802500
OG0007603	AL2G33630	Np002G0802300
OG0007604	AL2G34360	Np002G0791700
OG0007605	AL2G34400	Np002G0791400
OG0007606	AL2G34620	Np002G0789400
OG0007607	AL2G27420	Np002G0890100
OG0007608	AL7G19480	Np005G2704200
OG0007609	AL2G27940	Np002G0879400
OG0007610	AL2G28060	Np002G0876600
OG0007611	AL7G24070	Np005G2763600
OG0007612	AL7G24030	Np005G2763300
OG0007613	AL7G23930	Np005G2761600
OG0007614	AL7G23780	Np005G2759900
OG0007615	AL7G23250	Np005G2753800
OG0007616	AL8G27800	Np003G1644500
OG0007617	AL5G15220	Np001G0225500
OG0007618	AL5G31440	Np001G0527100
OG0007619	AL2G11580	Np002G1228300
OG0007620	AL2G11130	Np002G1234900
OG0007621	AL7G50200	Np005G3162300
OG0007622	AL7G50190	Np005G3163200
OG0007623	AL5G19380	Np001G0188300
OG0007624	AL5G21890	Np001G0436500
OG0007625	AL8G23120	Np001G0164100
OG0007626	AL5G16440	Np001G0210800
OG0007627	AL5G16270	Np001G0213500
OG0007628	AL5G15680	Np001G0219900
OG0007629	AL5G15590	Np001G0222000
OG0007630	AL5G15550	Np001G0222300
OG0007631	AL5G15140	Np001G0226100
OG0007632	nbis-gene-1209	Np001G0229200
OG0007633	AL8G25260	Np003G1705900, Np003G1711100
OG0007634	AL22U10040	Np002G0861000
OG0007635	AL22U10110	Np002G0861800
OG0007636	AL2G29130	Np002G0862800
OG0007637	AL2G29080	Np002G0863300
OG0007638	AL2G29070	Np002G0863400
OG0007639	AL3G43550	Np007G3896000
OG0007641	AL8G12180	Np001G0357100
OG0007642	AL8G12240	Np001G0358300
OG0007643	AL8G21510	Np001G0175700
OG0007644	AL8G12320	Np001G0359700
OG0007645	AL8G12380	Np001G0360900
OG0007646	AL8G12410	Np001G0361000
OG0007647	AL8G12430	Np001G0361500
OG0007649	AL8G13440	Np001G0373600
OG0007650	AL7G44560	Np005G3104300
OG0007651	AL8G13570, AL8G13610	Np001G0377400
OG0007652	AL1G56890	Np004G1981300
OG0007653	AL1G56930	Np004G1981000
OG0007654	AL7G27220	Np005G2801700
OG0007655	AL1G57750	Np004G1969700
OG0007656	AL1G57830, AL7G13030	Np004G1969100
OG0007657	AL851U10010, nbis-gene-273	Np004G1968200
OG0007658	AL1G58270	Np004G1965300
OG0007659	AL1G58640, AL8G37460, AL2G19790, AL215U10010	Np004G1962400
OG0007660	AL1G59010	Np004G1958200
OG0007661	AL1G59260	Np004G1956700
OG0007662	AL1G59540	Np004G1954100
OG0007663	AL1G59570	Np004G1953600
OG0007664	AL1G59690	Np004G1952300
OG0007665	AL1G59990	Np004G1949900
OG0007666	AL1G14680	Np004G2552400
OG0007667	AL1G60170	Np004G1949100
OG0007668	AL1G60240	Np004G1948200
OG0007669	nbis-gene-956, AL1G60560	Np004G1944900
OG0007670	AL1G61080	Np004G1940800
OG0007671	AL1G29970	Np004G2383700
OG0007672	AL8G18390	Np001G0423400
OG0007673	AL4G12150	Np006G3686400
OG0007674	AL1008U10010, AL8G18180	Np001G0422000
OG0007675	AL8G18080	Np001G0421600
OG0007676	AL4G29160	Np009G4320900, Np006G3450700
OG0007677	AL4G29220	Np006G3448300, Np009G4325500
OG0007678	AL4G29600	Np006G3433300
OG0007679	AL4G29610	Np006G3433200
OG0007680	nbis-gene-1076	Np006G3431900
OG0007681	AL4G29880	Np006G3430800
OG0007682	AL4G30370	Np006G3423200, Np006G3422600, Np006G3422100, Np006G3421300
OG0007683	AL4G30420	Np006G3420500
OG0007684	AL4G30540	Np006G3419000
OG0007685	AL4G30770	Np006G3414400
OG0007686	AL8G23330	Np001G0162400
OG0007687	AL4G31520	Np006G3405700
OG0007688	AL4G31780	Np006G3401100
OG0007689	AL1G19150	Np004G2505500
OG0007691	AL4G32000	Np006G3398700
OG0007692	AL7G34680	Np005G2899200
OG0007693	AL7G34920	Np005G2902100
OG0007695	AL7G35730	Np005G2914700
OG0007696	AL7G35840	Np005G2821300
OG0007697	AL7G36010	Np005G2918900
OG0007699	AL7G36430	Np005G2927200
OG0007700	AL7G36560	Np005G2928900
OG0007701	AL7G36690	Np005G2933800
OG0007702	AL7G36710	Np005G2934300
OG0007703	AL7G36850	Np005G2937000
OG0007704	AL7G36890	Np005G2937300
OG0007706	AL7G37290	Np005G2953900
OG0007707	AL8G12050	Np001G0354000
OG0007708	AL5G31570	Np001G0528600
OG0007709	AL5G31520	Np001G0528300
OG0007710	AL5G31510	Np001G0528200
OG0007711	AL5G31450	Np001G0527200
OG0007712	AL5G31110	Np001G0524600
OG0007713	AL5G31040	Np001G0524400
OG0007714	AL7G29750	Np005G2834500
OG0007715	AL4G33920, AL7G29950	Np005G2836000
OG0007716	AL8G26870	Np003G1659200
OG0007717	AL8G26850	Np003G1659400
OG0007718	AL8G26740	Np003G1660400
OG0007719	AL8G25950	Np004G2035800
OG0007720	AL8G25720	Np003G1845700
OG0007722	nbis-gene-2088	Np003G1710400
OG0007723	AL8G25090	Np003G1715700
OG0007724	AL3G44070	Np007G3899500
OG0007725	AL3G46720	Np007G3785700
OG0007726	AL3G47370	Np007G3781000
OG0007727	AL3G47650	Np007G3778900
OG0007728	AL3G52490	Np007G3774500
OG0007729	AL3G49260	Np007G3770700
OG0007730	AL3G49670	Np007G3766200
OG0007731	AL3G49850, AL3G49870	Np007G3764500
OG0007732	AL3G50100	Np007G3761500
OG0007733	AL7G29190	Np005G2828300
OG0007734	AL7G29380	Np005G2830500
OG0007735	AL7G29340	Np005G2830200
OG0007736	AL7G29620	Np005G2832800
OG0007737	AL7G29970	Np005G2835700
OG0007738	AL7G30590	Np005G2846200
OG0007739	AL7G30640	Np005G2846700
OG0007740	AL7G30820	Np005G2848200
OG0007741	AL7G31070	Np005G2852400
OG0007742	AL7G31300	Np005G2856000
OG0007743	AL7G31380	Np005G2857200
OG0007744	AL2G10150	Np002G1246700
OG0007745	AL7G33930	Np005G2888400
OG0007746	AL7G33830	Np005G2887400
OG0007748	AL7G33630	Np005G2885000
OG0007749	AL6G50200	Np003G1861500
OG0007750	AL7G33570	Np005G2884300
OG0007751	AL7G33410	Np005G2882400
OG0007752	AL7G32610	Np005G2880700
OG0007753	AL7G32290	Np005G2867600
OG0007754	AL7G32160	Np005G2864900, Np005G2865500, Np005G2865700
OG0007755	AL1G51410	Np004G2310100
OG0007756	AL8G44790	Np001G0009900
OG0007757	AL6G43110	Np003G1770400
OG0007758	AL8G19670	Np001G0429800, Np001G0430100
OG0007759	AL8G18570, AL8G18730	Np001G0424900
OG0007760	AL7G38550	Np005G3000300
OG0007761	AL7G38120	Np005G2991600
OG0007762	AL7G37940	Np005G2985800
OG0007763	AL7G37860	Np005G2980800
OG0007764	AL7G37810	Np005G2973900
OG0007765	AL3G17590	Np007G4168500
OG0007766	AL3G10220	Np007G4253200
OG0007767	AL3G10620	Np007G4248500
OG0007768	AL3G10700	Np007G4247600
OG0007769	AL3G10710	Np007G4247500
OG0007770	AL3G10730	Np007G4247300
OG0007772	AL8G45130	Np001G0004600
OG0007773	AL8G45200	Np001G0005800
OG0007774	AL8G45230	Np001G0006100
OG0007775	AL5G31840	Np001G0531600
OG0007776	AL5G46100	Np001G0697300
OG0007777	AL5G46050	Np001G0696500
OG0007778	AL5G46010	Np001G0696200
OG0007779	AL5G45720	Np001G0693300
OG0007780	AL5G45270	Np003G1553900
OG0007781	AL5G45220	Np001G0687100
OG0007782	AL5G44930	Np001G0684300
OG0007783	AL5G44920	Np001G0684200
OG0007784	AL5G44850, AL5G29560	Np001G0683300
OG0007785	AL5G44880, AL5G44760, AL5G29600	Np001G0682900
OG0007786	AL5G44520	Np001G0680700
OG0007787	AL5G44330	Np001G0678200
OG0007788	AL5G44080, AL5G44290	Np001G0677500
OG0007789	AL5G44000	Np001G0675000
OG0007790	AL5G43880	Np001G0673900
OG0007791	AL5G43770	Np001G0673300
OG0007792	AL5G43570	Np001G0670900
OG0007793	AL5G43550	Np001G0670600
OG0007794	nbis-gene-1405	Np001G0670100
OG0007795	AL5G42960	Np001G0664700
OG0007796	AL5G42880	Np001G0663300
OG0007797	AL5G42620	Np001G0661300
OG0007798	AL5G42410	Np001G0656500
OG0007799	AL5G42320	Np001G0655000
OG0007800	AL4G42640	Np006G3264700
OG0007801	AL5G41780	Np001G0649800
OG0007802	AL5G41740	Np001G0649100
OG0007803	AL5G41450	Np001G0647800
OG0007804	AL5G41420	Np001G0647500
OG0007805	AL5G41300	Np001G0646600
OG0007806	AL4G42040	Np006G3270800
OG0007807	AL5G40980	Np001G0643600
OG0007808	AL5G40900	Np001G0642600
OG0007809	AL5G40650	Np001G0640800
OG0007811	AL5G40530	Np001G0637000
OG0007812	AL5G40480	Np001G0636600
OG0007813	AL5G40390	Np001G0635700
OG0007814	AL5G39850	Np001G0630000
OG0007815	AL8G24380, AL664U10020	Np003G1730900
OG0007816	AL5G39320, AL5G39420	Np001G0624900
OG0007817	AL5G39280	Np001G0624400
OG0007818	AL5G39180	Np001G0623700
OG0007819	AL5G38610	Np001G0616700
OG0007820	AL5G38450	Np002G0742700, Np001G0064500, Np001G0615000
OG0007821	AL5G38440	Np001G0614900
OG0007822	AL5G37810	Np001G0606500
OG0007823	AL5G37520	Np001G0602300
OG0007824	AL8G21150	Np001G0177800
OG0007825	AL5G36660	Np001G0592900
OG0007826	AL5G37320	Np001G0600500
OG0007827	AL5G37090	Np001G0597500
OG0007828	AL5G36600	Np001G0591900
OG0007829	AL5G35750	Np001G0577900
OG0007830	AL5G35710	Np001G0577500
OG0007831	AL5G35520	Np001G0575500
OG0007833	AL5G35450	Np001G0574900
OG0007834	AL5G35380	Np001G0574300
OG0007835	AL5G35370	Np001G0574200
OG0007836	AL5G35360	Np001G0574100
OG0007837	AL5G35330	Np001G0573800, Np007G3929800
OG0007838	AL5G35150	Np001G0572100
OG0007839	AL1G23830	Np004G2453300
OG0007840	AL5G34880	Np001G0568000
OG0007841	AL5G34770	Np001G0566100
OG0007842	AL5G34570	Np001G0564700
OG0007843	AL5G34450	Np001G0563700
OG0007844	AL5G34010	Np001G0558800, Np001G0555000, Np001G0556300
OG0007845	AL5G33770	Np010G4348800, Np001G0552600
OG0007846	AL5G33500	Np001G0549500
OG0007847	AL8G29090	Np003G1620000
OG0007848	AL8G29020	Np003G1618200, Np003G1619100, Np003G1619500, Np003G1618500, Np003G1619600
OG0007849	AL8G28280	Np003G1637200
OG0007850	AL8G28220	Np003G1637900
OG0007851	AL8G28140	Np003G1638800
OG0007852	AL8G28120	Np003G1639000
OG0007853	AL8G27990	Np003G1642300
OG0007854	AL8G27930	Np003G1642400
OG0007855	AL7G39080	Np005G3013100
OG0007856	AL3G40060	Np007G3871600
OG0007857	AL3G40200	Np007G3873500
OG0007858	AL3G40210	Np007G3873600
OG0007859	AL26U10010	Np007G3878200
OG0007860	AL3G41950	Np007G3885200
OG0007861	AL3G42380	Np007G3888100
OG0007862	AL3G43820	Np001G0432500, Np007G3898200
OG0007863	AL2G25030	Np002G0939700
OG0007864	AL2G25060	Np002G0939300
OG0007865	AL2G25380	Np002G0934600
OG0007866	AL2G25520	Np002G0928400
OG0007867	AL2G25740	Np002G0926100
OG0007868	AL2G25750	Np002G0926000
OG0007869	AL2G25870	Np002G0920500
OG0007871	AL6G38460	Np001G0140700
OG0007872	AL2G25920	Np002G0919500
OG0007873	AL2G25980	Np002G0919200
OG0007874	AL2G25990	Np002G0919100
OG0007875	AL2G26050	Np002G0917700
OG0007876	AL2G26260	Np002G0913100
OG0007877	AL2G26410	Np002G0911700
OG0007878	AL2G26430	Np002G0911300
OG0007879	AL2G26520	Np002G0909200
OG0007880	AL1G40330	Np002G0906100
OG0007881	AL2G26910	Np002G0902400
