Orthogroup	Camelina_sativa	Brassica_rapa
OG0010498	XP_010419885.1, XP_010453377.1, XP_010492066.1	XP_009125893.2
OG0010499	XP_010419884.1, XP_010492065.1, XP_010453376.1	XP_009121789.1, XP_009125892.1
OG0010500	XP_010419861.1, XP_010453351.1	XP_009125875.1, XP_033137455.1
OG0010501	XP_010453340.1, XP_019090046.1, XP_010419849.1, XP_010492026.1	XP_009121826.3
OG0010503	XP_010492018.1, XP_010453333.1, XP_010419842.1	XP_009121831.1, XP_009125867.1
OG0010504	XP_010482024.1, XP_010482020.1, XP_019087789.1, XP_010496077.1	XP_033137753.1
OG0010505	XP_010419818.1, XP_010453294.1	XP_018512551.2, XP_009125856.2
OG0010506	XP_010491981.1, XP_010453290.1, XP_010419813.1	XP_009131267.1, XP_009121864.1
OG0010507	XP_010419795.1, XP_010491968.1, XP_010453276.1	XP_033141842.1, XP_033137878.1
OG0010508	XP_010419793.1, XP_019089906.1, XP_010491966.1	XP_009121882.2
OG0010509	XP_010495160.1, XP_010424065.1	XP_009131233.3, XP_033141930.1
OG0010510	XP_010491932.2, XP_010453238.2, XP_010419763.2	XP_009125832.2
OG0010511	XP_010453219.1, XP_010491914.1, XP_010419752.1	XP_018510957.1, XP_009125827.1
OG0010512	XP_010491888.1, XP_010419728.1, XP_010456493.2	XP_033137524.1, XP_009125812.1
OG0010513	XP_019083774.1, XP_019090010.1, XP_010491886.1	XP_033137720.1, XP_009131211.1
OG0010514	XP_010491878.1, XP_010419717.1	XP_009121945.1, XP_009125807.1
OG0010515	XP_010491811.1, XP_010419669.1	XP_009125788.1
OG0010516	XP_010419649.1, XP_010491786.1, XP_010453129.1	XP_009131188.1, XP_009122009.1
OG0010517	XP_010419645.1, XP_010453125.1	XP_009122013.1
OG0010518	XP_010453123.2, XP_010491775.1, XP_010419642.1	XP_009125265.1
OG0010519	XP_010491712.1, XP_010453068.1, XP_010422842.1	XP_009122052.1
OG0010520	XP_010453064.1, XP_010491709.1, XP_010422846.1, XP_010456745.1	XP_009122054.1
OG0010521	XP_010491698.1	XP_009122065.1
OG0010522	XP_010453031.1, XP_010422893.1, XP_010491663.1	XP_009122088.1
OG0010523	XP_019084437.1, XP_010452984.1, XP_019098449.1, XP_010491627.1	XP_009122115.1
OG0010524	XP_010491614.1, XP_019090312.1, XP_019084628.1	XP_033140959.1
OG0010525	XP_010422969.1, XP_010491598.1	XP_009131118.1, XP_009125359.1
OG0010526	XP_010491578.1, XP_010452940.1, XP_010422978.1	XP_009131112.2, XP_009122521.1
OG0010527	XP_010491570.1, XP_010452933.1, XP_010422985.1	XP_009122515.1
OG0010528	XP_010422990.1, XP_010452926.1, XP_010491563.1	XP_009122511.1
OG0010529	XP_010488677.1, XP_010466991.1, XP_010514429.1	XP_009102386.1
OG0010530	XP_010510550.1, XP_010488194.1, XP_010466431.1	XP_009145455.1
OG0010531	XP_010491486.1, XP_010424721.1, XP_010452846.1	XP_009131072.2
OG0010532	XP_010452843.1, XP_010423077.1, XP_010491483.1	XP_009122455.1
OG0010533	XP_010423093.1, XP_010452833.1, XP_010491480.1	XP_009125734.1
OG0010534	XP_010452824.1, XP_010423098.1, XP_010491473.1	XP_009125731.1, XP_009131064.2
OG0010535	XP_010423095.1, XP_010491474.1, XP_019090634.1	XP_033142525.1
OG0010536	XP_019084466.1, XP_019097611.1, XP_019090607.1	XP_009131027.1, XP_009125714.1
OG0010537	XP_010491418.1, XP_010452767.1, XP_010423154.1	XP_009125715.1, XP_033138447.1
OG0010538	XP_010423170.1, XP_010452746.1	XP_009125702.1, XP_009122400.2
OG0010539	XP_010423187.1, XP_010491381.1, XP_010452730.1	XP_009131003.2
OG0010540	XP_010455944.1, XP_010422518.1, XP_019089046.1	XP_018513433.1
OG0010541	XP_010455955.1, XP_010430544.1, XP_010422515.1	XP_009111249.1
OG0010542	XP_010430592.1, XP_019090371.1, XP_010422511.1	XP_009111244.1
OG0010543	XP_010422497.1, XP_010456963.1, XP_010430725.1	XP_009122143.1
OG0010544	XP_010455976.1, XP_010430745.1, XP_010422493.1	XP_009122086.1
OG0010545	XP_019089108.1, XP_010455975.1, XP_010422495.1	XP_009122105.1
OG0010546	XP_010455977.1, XP_010430752.1	XP_009122075.3, XP_009134369.1
OG0010547	XP_010422479.1, XP_010430819.1, XP_010455908.1	XP_009121963.1
OG0010548	XP_010422476.1, XP_010455906.1, XP_010430933.1, XP_010467272.1	XP_009121928.1
OG0010550	XP_010433692.1, XP_010448487.1, XP_010438931.1	XP_009137495.2, XP_009138829.1
OG0010551	XP_010417420.1, XP_010472660.1, XP_010429654.2	XP_009117017.1
OG0010552	XP_010438966.1, XP_019086477.1, XP_010448517.1	XP_009137473.1
OG0010553	XP_010468152.1, XP_010418991.1	XP_009103566.1
OG0010554	XP_010473085.1, XP_010417839.1, XP_010510837.1	XP_009111251.1
OG0010555	XP_010510824.1, XP_010473092.1	XP_009133913.1
OG0010556	XP_010513310.1, XP_010419413.1, XP_010474533.1	XP_009140784.2
OG0010557	XP_010510774.1, XP_010417889.1, XP_010473128.1	XP_033145827.1
OG0010558	XP_010510746.1, XP_010510749.1, XP_010417918.1, XP_010473158.1	XP_033130654.1
OG0010559	XP_010473169.1, XP_010417925.1, XP_010510731.1	XP_009140820.2
OG0010560	XP_010417929.1, XP_010510726.1	XP_009103622.1
OG0010561	XP_010510720.1, XP_010473181.1, XP_010417935.1	XP_009103627.1
OG0010562	XP_019101477.1, XP_019082843.1, XP_019093869.1	XP_018508546.1, XP_009140835.1
OG0010563	XP_010470129.1, XP_010510676.1, XP_010414581.1	XP_009140851.1, XP_009103654.1
OG0010564	XP_010470120.1, XP_010414575.1, XP_010510667.1, XP_010510664.1	XP_009103657.1
OG0010565	XP_010510632.1, XP_010414535.1, XP_010470094.1	XP_009140897.1
OG0010566	XP_010510621.1, XP_010470079.1, XP_010414523.1	XP_009103688.1
OG0010567	XP_010510609.1, XP_010414500.1, XP_010470064.1	XP_009140921.1, XP_009133867.1
OG0010568	XP_010510565.1, XP_010414466.1	XP_009124363.1
OG0010569	XP_010414413.1, XP_010510522.1, XP_010469983.1	XP_009130482.1
OG0010570	XP_019101448.1, XP_010469978.1, XP_019083068.1	XP_009144394.1
OG0010571	XP_010510477.1, XP_010414373.1, XP_010469940.1	XP_009144364.1
OG0010572	XP_010414333.1, XP_010510428.1, XP_010469914.1	XP_009144345.1
OG0010573	XP_010418763.1, XP_010469880.2, XP_010513216.1	XP_009132719.1, XP_009141052.1
OG0010574	XP_010510354.1, XP_019093073.1	XP_009144297.2
OG0010575	XP_010510304.1, XP_010469812.1	XP_009141089.1, XP_009144279.1
OG0010576	XP_019085683.1, XP_010416967.1, XP_010472199.1	XP_033145383.1
OG0010577	XP_010418746.1, XP_010473940.1, XP_010513187.1	XP_033146802.1
OG0010578	XP_010414194.1, XP_010469779.1, XP_010510265.1	XP_009144267.1
OG0010579	XP_010469769.1, XP_010510253.1	XP_009141125.1
OG0010580	XP_010469748.1, XP_010510225.1, XP_010414168.1	XP_009144237.2
OG0010581	XP_019094036.1, XP_010510224.1, XP_010414167.1	XP_009141140.1
OG0010582	XP_010510189.1, XP_010414115.1, XP_010469716.1	XP_009132796.2
OG0010583	XP_010510168.1, XP_010469682.1, XP_010414093.1	XP_009144052.1
OG0010584	XP_010414085.1, XP_010510155.1	XP_009141179.1, XP_009132815.1
OG0010585	XP_010469653.1, XP_010414064.1, XP_010510137.1	XP_009144019.1
OG0010586	XP_010510131.1, XP_010469647.1	XP_009132826.1
OG0010587	XP_010510100.1, XP_010469631.1, XP_010414033.1	XP_009144010.1
OG0010588	XP_010419360.1, XP_010429657.1, XP_010472661.1, XP_010417422.1	XP_009116951.2, XP_009117013.2
OG0010589	XP_010451693.1, XP_010469568.1, XP_010469567.1, XP_010413974.1, XP_010509994.1	XP_009144005.1
OG0010590	XP_010413977.1, XP_010509996.1, XP_010469570.1	XP_009141250.1, XP_009144002.1
OG0010591	XP_019094008.1, XP_010413998.1, XP_010510019.1	XP_009141242.2
OG0010592	XP_010510025.1, XP_010469595.1, XP_019082976.1	XP_009132846.1, XP_009143978.1
OG0010593	XP_010414009.2, XP_010469608.2, XP_010510037.1	XP_009143971.1
OG0010594	XP_010469544.1, XP_010509965.1, XP_010413943.1	XP_009132882.1
OG0010595	XP_010509958.1, XP_010413937.1	XP_033147746.1, XP_033146336.1, XP_009132903.1
OG0010596	XP_010413925.1, XP_010469527.1, XP_010509945.1	XP_009143915.1, XP_033145297.1
OG0010597	XP_010413920.1, XP_010469521.1, XP_010509936.1	XP_009143907.2
OG0010598	XP_010509890.1	XP_009143860.1, XP_009141314.1
OG0010599	XP_010442015.1, XP_010481854.1, XP_010494331.1	XP_009123898.1
OG0010601	XP_010494336.1	XP_009101776.1
OG0010602	XP_010481809.1, XP_010441972.1, XP_010494373.1	XP_033134809.1
OG0010603	XP_010441922.1, XP_010481771.1, XP_010494420.1	XP_009113937.1
OG0010604	XP_010431145.1	XP_009121750.1, XP_009134341.1
OG0010605	XP_010422453.1, XP_010455883.1, XP_010431136.1	XP_009121772.1
OG0010606	XP_010422456.1, XP_010431117.1, XP_010455886.1	XP_009121796.1
OG0010607	XP_010422461.1, XP_010455888.1, XP_019089231.1	XP_009121844.1
OG0010608	XP_019084145.1, XP_010431047.1	XP_009121894.2, XP_009136292.1
OG0010609	XP_010479192.1, XP_010461587.1, XP_019099423.1	XP_009107398.1
OG0010610	XP_010461570.1, XP_010479174.1	XP_009145030.1, XP_009107406.1
OG0010611	XP_010479172.1, XP_010514431.1, XP_010500296.1, XP_019096666.1	XP_009107412.1
OG0010612	XP_010479134.1, XP_010461531.1, XP_010500257.1	XP_009118923.1
OG0010613	XP_010460518.1, XP_010499246.1, XP_010478103.1	XP_009102963.1, XP_009109792.1
OG0010614	XP_019099400.1, XP_010461485.1, XP_019094712.1	XP_009107448.1
OG0010615	XP_010460527.1, XP_010499253.1, XP_010478118.1	XP_009102961.1, XP_009109783.1
OG0010616	XP_010478164.1, XP_010460579.1, XP_010499302.1	XP_009113704.1
OG0010617	XP_010460603.1, XP_010499334.1, XP_010478193.1	XP_009113687.1
OG0010618	XP_010499365.1, XP_010460629.1, XP_010478211.1	XP_009109730.1
OG0010619	XP_010478220.1, XP_010460643.2, XP_019099249.1	XP_009102906.1, XP_009113660.1
OG0010620	XP_010478233.1, XP_019091795.1, XP_010499392.1	XP_009109705.1, XP_009102897.1
OG0010621	XP_010460673.1, XP_010478260.1, XP_010499422.1	XP_009102888.1
OG0010623	XP_019091752.1, XP_010478331.1	XP_009102830.3, XP_009109654.1
OG0010624	XP_010478361.1, XP_010460763.1, XP_010499502.1	XP_009115210.1, XP_033130099.1
OG0010625	XP_010460772.2, XP_010499513.2, XP_010478369.2	XP_009102797.2, XP_009109633.2
OG0010626	XP_010460779.1, XP_010478375.1, XP_010499520.1	XP_033132862.1, XP_009115199.1
OG0010627	XP_010499525.1, XP_010460787.1, XP_010462986.1, XP_010478382.1	XP_033137259.1
OG0010628	XP_010478388.1, XP_010499528.1, XP_010460796.1	XP_009109615.1
OG0010629	XP_010499533.1, XP_010478391.1	XP_009109614.1, XP_009115185.1
OG0010630	XP_019094636.1, XP_019091346.1, XP_019097315.1	XP_009102710.1, XP_009115176.1
OG0010631	XP_010499568.1, XP_010478423.1, XP_010460828.1	XP_033130696.1, XP_009115161.1
OG0010632	XP_010499579.1, XP_010460842.1, XP_010478460.1	XP_009109581.1, XP_018508317.1
OG0010633	XP_010460845.1, XP_010499582.1, XP_010478461.1	XP_033137270.1, XP_033132243.1
OG0010634	XP_010436145.1, XP_010441376.1, XP_010446893.1	XP_009140134.1
OG0010636	XP_010478526.1, XP_010499639.1, XP_010460902.1	XP_033131729.1, XP_033136589.1
OG0010637	XP_010499649.1, XP_010478539.1, XP_010460927.1	XP_009102677.1, XP_009115025.1
OG0010638	XP_010499651.1, XP_010460924.1, XP_010478544.1	XP_009115023.1
OG0010639	XP_010460912.1, XP_010499664.1, XP_010478556.1	XP_009108135.1, XP_009115016.1, XP_009102672.2
OG0010640	XP_010499669.1, XP_010478562.1	XP_009115008.2
OG0010641	XP_010478904.1, XP_010499709.1, XP_010460980.1	XP_009108113.1
OG0010642	XP_010478589.1, XP_010499715.1, XP_010460993.1	XP_009108104.1
OG0010643	XP_010499718.1, XP_010478591.1	XP_009145231.1
OG0010644	XP_010461008.1, XP_010499729.1, XP_010478606.1	XP_009145227.2, XP_009114945.1
OG0010645	XP_010478609.1, XP_010461011.1, XP_010499737.1	XP_009145225.1
OG0010646	XP_010499744.1, XP_010478617.1, XP_010461020.1	XP_009114933.1, XP_009145217.1
OG0010647	XP_019099338.1, XP_019091721.1, XP_019095054.1	XP_018510359.1, XP_009145207.1
OG0010648	XP_010478641.1, XP_010499764.1, XP_010461035.1	XP_009145199.1
OG0010649	XP_010478659.1, XP_010461055.1, XP_010499780.1	XP_009114893.1, XP_009151425.1
OG0010650	XP_019099344.1, XP_019094219.1, XP_019090840.1	XP_009151433.1, XP_009114881.1
OG0010651	XP_010463091.1, XP_010501745.1, XP_010478688.2	XP_033132291.1
OG0010652	XP_010480839.1, XP_010461107.1, XP_010499831.1	XP_009151442.1
OG0010653	XP_010478692.1, XP_010461105.1, XP_010499829.1	XP_033147371.1
OG0010654	XP_019102138.1, XP_010502270.1, XP_010425036.1	XP_009101249.1
OG0010655	XP_010425051.1, XP_010502291.1, XP_019102146.1	XP_009129121.2
OG0010656	XP_010479012.2, XP_019102147.1, XP_010425054.1, XP_010502292.1	XP_033139843.1
OG0010657	XP_010517816.1, XP_010506112.1, XP_010508533.1	XP_009142878.1
OG0010658	XP_010425091.1, XP_010502317.1	XP_009129104.2, NP_001288907.1
OG0010659	XP_010425097.1, XP_010502322.1, XP_010514080.1	XP_009114176.1
OG0010660	XP_019100039.1, XP_010425142.1, XP_010518594.1	XP_009152171.1, XP_009129087.2
OG0010661	XP_010484595.1, XP_010464975.1, XP_010444744.1	XP_009103492.1
OG0010662	XP_010444726.1, XP_010484584.1, XP_010464835.1, XP_010497907.1	XP_033136101.1, XP_033131636.1
OG0010663	XP_010464797.1, XP_010484579.1, XP_010444721.1	XP_009103477.1
OG0010664	XP_010444708.1, XP_010464715.1, XP_010484567.1	XP_033136100.1, XP_009103467.1
OG0010665	XP_019088080.1, XP_019095749.1, XP_019087857.1	XP_009112351.1
OG0010666	XP_010464499.1, XP_010444692.1, XP_010484547.1	XP_009103452.1
OG0010667	XP_010464369.1, XP_010484534.1, XP_010444682.1	XP_009103446.2, XP_009112363.1
OG0010668	XP_010464357.1, XP_010444680.1, XP_010484532.1	XP_009103445.1
OG0010669	XP_010444676.1, XP_010484525.1, XP_010464312.1	XP_009103442.1
OG0010670	XP_010464139.1, XP_010484507.1	XP_009103425.1, XP_009130549.2
OG0010671	XP_010444651.1, XP_010484500.1, XP_010464081.1	XP_009112218.1, XP_033131542.1
OG0010672	XP_010463982.1, XP_010484492.1, XP_010444640.1	XP_009150701.1
OG0010673	XP_010435793.1, XP_010421846.1, XP_010455337.1	XP_009113533.1
OG0010674	XP_010484432.1, XP_010444603.2, XP_010463664.1	XP_033135179.1
OG0010676	XP_010463517.1, XP_010444590.1	XP_009150666.1
OG0010677	XP_010463449.1, XP_010484401.1	XP_009112193.1, XP_009150655.1
OG0010679	XP_010484350.1, XP_010444516.1, XP_010463019.1	XP_009150637.1
OG0010680	XP_010462097.1, XP_010484332.1, XP_010444504.1	XP_009130502.1, XP_009150605.2
OG0010681	XP_010462432.1, XP_010444470.1, XP_010484308.1	XP_009150580.1, XP_009130485.1
OG0010682	XP_019095773.1, XP_010444424.1, XP_010462770.1	XP_009130471.1, XP_009150555.1
OG0010683	XP_010462826.1, XP_010444417.1, XP_010484266.1	XP_033134617.1, XP_009150804.1
OG0010684	XP_010484248.1, XP_010444400.1, XP_010462924.1	XP_009150544.1
OG0010685	XP_010461714.1, XP_010484218.1	XP_009150515.1, XP_009112133.1
OG0010686	XP_010461628.1, XP_010444361.1, XP_010484204.1	XP_009112126.1, XP_009150500.1
OG0010687	XP_010484190.1	XP_009150493.1
OG0010688	XP_010484189.1, XP_010461470.1, XP_010444348.1	XP_009112121.1
OG0010689	XP_010444329.1, XP_010484172.1	XP_009130433.1, XP_009150474.2
OG0010690	XP_019095988.1, XP_010444320.1, XP_010461216.1	XP_009150464.1
OG0010691	XP_010444309.1, XP_010484149.1, XP_010461097.1	XP_009112109.1
OG0010692	XP_010444303.1, XP_010461056.1, XP_010484143.1	XP_009150444.1
OG0010693	XP_010444301.1, XP_010484138.1, XP_010461031.1	XP_009150446.1
OG0010694	XP_010460950.1, XP_010484130.1, XP_010444294.1	XP_009150428.1
OG0010695	XP_010460557.1, XP_010444243.1, XP_010484090.1, XP_019088386.1	XP_009112080.1
OG0010696	XP_010444224.1, XP_010484072.1	XP_009150393.2, XP_009112077.1
OG0010697	XP_010436168.1, XP_010441389.1, XP_010447071.1	XP_009125217.1, XP_018513950.1
OG0010698	XP_010444125.1, XP_010459257.1	XP_033128164.1, XP_009112031.1
OG0010699	XP_010483975.1, XP_010459102.1, XP_010444110.1	XP_009112028.1
OG0010700	XP_010444101.1, XP_010483965.1, XP_010458998.1	XP_009151373.2
OG0010701	XP_019095676.1, XP_019088373.1	XP_009112094.1, XP_009151516.2
OG0010702	XP_010444067.1, XP_010483928.1, XP_010458321.1	XP_033141555.1
OG0010703	XP_010457684.1, XP_010443998.1	XP_009112000.1
OG0010704	XP_010457571.1, XP_010443986.1, XP_010483844.1	XP_009130165.1
OG0010705	XP_010457270.1, XP_010443957.1, XP_010483807.1	NP_001288903.1, NP_001288951.1
OG0010706	XP_010443889.1, XP_010483737.1, XP_010456764.1	XP_009136400.2
OG0010707	XP_010493437.1, XP_010421119.1, XP_010454601.1	XP_009136376.1
OG0010708	XP_010493440.2, XP_010454605.1, XP_019090089.1, XP_010421121.1	XP_009130121.1
OG0010709	XP_010454604.1, XP_010493438.1, XP_010421122.1	XP_009136377.1
OG0010711	XP_010421141.1, XP_010493463.1, XP_010454620.1	XP_009141520.1, XP_009150872.2
OG0010712	XP_010454646.1, XP_010493479.1, XP_010421163.1	XP_009150888.1
OG0010713	XP_010452453.1, XP_010491081.1, XP_010423465.1	XP_009122156.1
OG0010714	XP_010421195.1, XP_010493515.1, XP_010454672.1	XP_009141799.2, XP_009150912.1
OG0010715	XP_010456662.2, XP_010493532.1, XP_010454689.1, XP_010421210.1	XP_009150930.1
OG0010716	XP_010493533.1, XP_010421211.1, XP_019090437.1	XP_009141862.1, XP_009150932.1
OG0010717	XP_019090456.1, XP_019084719.1, XP_019097920.1	XP_009150940.1, XP_009141925.1
OG0010718	XP_010454704.1, XP_010421224.1, XP_010493553.1	XP_009150943.1
OG0010719	XP_010421232.1, XP_010493556.1, XP_010454709.1	XP_009150946.1
OG0010720	XP_019089847.1, XP_010421272.1, XP_010493606.1	XP_009130063.1
OG0010721	XP_010493608.1, XP_010421274.1	XP_009111633.1, XP_018514978.1
OG0010722	XP_010493615.1, XP_010454772.1, XP_010421278.1	XP_009150979.1, XP_009130058.1
OG0010723	XP_019090256.1, XP_019084612.1, XP_019097685.1	XP_009130057.1, XP_009150980.1
OG0010724	XP_010421307.1, XP_010454793.1	XP_009150995.1
OG0010725	XP_010421336.1, XP_010454817.1, XP_010493736.1	XP_033141216.1, XP_033128866.1
OG0010726	XP_019083951.1, XP_010493811.1, XP_010454893.1	XP_009129956.1
OG0010727	XP_019098498.1, XP_010421419.1, XP_010454902.1, XP_010493820.1	XP_009151088.1
OG0010728	XP_010454904.1, XP_010493822.1, XP_010421420.1	XP_009151092.1
OG0010729	XP_010514497.1, XP_010488690.1, XP_010466995.1	XP_009136134.1
OG0010730	XP_010454928.1, XP_010493843.1, XP_010421444.1	XP_009111682.1, XP_033129733.1
OG0010731	XP_010454929.1, XP_010421446.1, XP_010493844.1	XP_009151110.1
OG0010732	XP_010420758.1, XP_010454233.1, XP_010493022.1	XP_033141625.1
OG0010733	XP_010492992.1, XP_010420738.1, XP_010454208.1	XP_009126356.1, XP_009131735.1
OG0010734	XP_010420774.1, XP_010454247.1, XP_010493039.1	XP_009131745.1
OG0010735	XP_010454265.1, XP_010420799.1, XP_010493060.1, XP_019090297.1, XP_010424187.1	XP_009151680.1
OG0010736	XP_010454278.1	XP_009126398.1, XP_009120849.1, XP_009120850.1
OG0010737	XP_019090389.1, XP_010420837.1, XP_019097332.1	XP_009131767.1, XP_009126413.1
OG0010738	XP_010454302.1, XP_010493100.1, XP_010420838.1	XP_009126414.1, XP_009131769.1
OG0010739	XP_010420841.1, XP_010493102.1, XP_010454304.1	XP_009131770.1
OG0010740	XP_010454309.1, XP_010420846.1, XP_010493113.1	XP_009126420.1, XP_033144633.1
OG0010741	XP_010420856.1, XP_010454320.1, XP_010493125.1	XP_009131782.1
OG0010742	XP_019083904.1, XP_010454337.1, XP_010495321.1	XP_009120817.2
OG0010743	XP_010493163.1, XP_010454362.1, XP_010420900.1	XP_009120794.1
OG0010744	XP_010493179.1, XP_010454375.1, XP_010420914.1, XP_010454374.2	XP_009120782.1
OG0010745	XP_010420922.1, XP_010454381.1, XP_010493184.1	XP_009120773.2, XP_009126474.1
OG0010746	XP_010424206.2, XP_010493209.1	XP_009120749.1, XP_009126492.2
OG0010747	XP_010420959.1, XP_010454433.1	XP_033141463.1, XP_009120728.2, XP_009120727.1
OG0010748	XP_019097818.1, XP_019097817.1, XP_019084752.1, XP_010454439.1	XP_033138513.1
OG0010749	XP_010493247.1, XP_010420976.1	XP_009126512.1, XP_009120710.1
OG0010750	XP_019084223.1, XP_010454452.1, XP_019084222.1, XP_010493248.1	XP_009131842.1
OG0010751	XP_010493254.1, XP_010456621.2	XP_009120703.1, XP_009126514.1
OG0010752	XP_010454462.1	XP_009126518.1
OG0010753	XP_010421014.1, XP_010454491.1, XP_010493302.1	XP_009131870.1, XP_009126534.1
OG0010754	XP_010421019.1, XP_010493307.1, XP_010454495.1	XP_009120667.1
OG0010755	XP_010421032.1, XP_010493327.1, XP_010454505.1	XP_009126543.1
OG0010756	XP_010493337.1, XP_010454514.1	XP_009120651.1, XP_009126546.1
OG0010757	XP_010493339.1, XP_010454516.1, XP_010421041.1	XP_009120650.1
OG0010758	XP_010493340.1, XP_010421048.1	XP_033137845.1
OG0010759	XP_010454526.1, XP_010421054.1, XP_010493352.1	XP_009126549.1, XP_009120637.1
OG0010760	XP_010421075.1, XP_010454557.1, XP_010425386.1, XP_010514331.1, XP_010502609.1	XP_009126565.1
OG0010761	XP_010456724.1, XP_010443881.1, XP_010483729.1	XP_009126583.1, XP_009120610.1
OG0010762	XP_010456492.1, XP_010483697.1	XP_009131912.1
OG0010763	XP_010483691.1, XP_010456437.1, XP_010443845.1	XP_009120578.2
OG0010764	XP_010456394.1, XP_010483685.1, XP_010443837.1	XP_009126613.2
OG0010765	XP_010505772.1, XP_010517466.1, XP_010508865.1, XP_010505773.1	XP_009141892.2
OG0010766	XP_019086881.1, XP_010443721.1, XP_010483601.1	XP_009120471.1, XP_009126686.1
OG0010767	XP_010443717.1, XP_010483597.1, XP_010455175.1	XP_009120466.1, XP_009126690.1
OG0010768	XP_010483578.1, XP_010443705.1, XP_010455049.1	XP_009120459.1, XP_009131994.1
OG0010769	XP_010443706.1, XP_010483579.1, XP_010455063.1	XP_009126696.1
OG0010770	XP_010454998.1, XP_010483567.1, XP_010443698.1	XP_009120452.1
OG0010771	XP_010443697.1, XP_010483566.1, XP_010454985.1	XP_033137981.1
OG0010772	XP_010443661.1, XP_010454677.1, XP_010483529.1	XP_009120421.1
OG0010773	XP_010443654.1, XP_010483519.1, XP_010454587.1, XP_010454611.1	XP_009120411.1, XP_033139706.1
