Orthogroup	Camelina_sativa	Raphanus_sativus
OG0008889	XP_010444630.1, XP_010484480.1, XP_010463908.1	XP_018436762.1, XP_018464316.1
OG0008890	XP_019094449.1, XP_010484447.1, XP_010444616.1	XP_018438004.1, XP_018489567.1
OG0008891	XP_010463463.1, XP_010484403.1, XP_010444577.1	XP_018433770.1, XP_018485736.1
OG0008892	XP_010484399.1, XP_010463438.1	XP_018485684.1, XP_018441881.1, XP_018441728.1
OG0008893	XP_010484344.1, XP_010444511.1, XP_010462961.1	XP_018488455.1, XP_018488456.1, XP_018488457.1
OG0008894	XP_010463266.1, XP_010444548.1, XP_010484392.1	XP_018441304.1, XP_018492162.1
OG0008895	XP_010444490.1, XP_010462232.1, XP_010484318.1	XP_018487173.1, XP_018434519.1
OG0008896	XP_010444489.1, XP_010484316.1, XP_010462245.1	XP_018490252.1, XP_018438565.1, XP_018438564.1
OG0008897	XP_010484314.1, XP_010444485.1, XP_010462257.1	XP_018493354.1
OG0008898	XP_010484307.1, XP_010462444.1, XP_010444468.1	XP_018439353.1, XP_018432836.1
OG0008899	XP_010462552.1, XP_010444453.1, XP_010484292.1	XP_018432774.1
OG0008900	XP_010462684.1, XP_010444436.1, XP_010484277.1	XP_018491640.1
OG0008901	XP_010462916.1, XP_010444403.1, XP_010484252.1	XP_018492866.1, XP_018457903.1
OG0008902	XP_010484212.1, XP_010461672.1	XP_018486094.1, XP_018456186.1
OG0008903	XP_010444356.1, XP_010461545.1, XP_010484194.1	XP_018459912.1, XP_018436528.1
OG0008904	XP_010446263.1, XP_010485308.1, XP_010444332.1, XP_010461360.1	XP_018488474.1, XP_018466442.1
OG0008905	XP_010461177.1, XP_010444315.1, XP_010484157.1	XP_018440153.1, XP_018493330.1
OG0008906	XP_010461119.1, XP_010444311.1	XP_018452249.1, XP_018454214.1, XP_018493305.1
OG0008907	XP_010484137.1, XP_010444300.1, XP_010461014.1	XP_018439401.1, XP_018491027.1
OG0008909	XP_010444248.1, XP_010460524.1, XP_010484084.1	XP_018485632.1, XP_018462986.1
OG0008910	XP_010460146.1, XP_010444219.1, XP_010484063.1	XP_018490841.1, XP_018458209.1
OG0008911	XP_010444204.1, XP_010484045.1, XP_010459974.1	XP_018456791.1, XP_018491957.1
OG0008912	XP_010444159.1, XP_010484008.1, XP_010459469.1	XP_018452806.1, XP_018489469.1
OG0008913	XP_010483999.1, XP_010444141.1, XP_010459398.1	XP_018489318.1, XP_018489323.1
OG0008914	XP_010459356.1, XP_010444135.1, XP_010483995.1	XP_018492922.1, XP_018493014.1
OG0008915	XP_010444126.1, XP_010483986.1, XP_010459268.1	XP_018485869.1, XP_018485848.1
OG0008916	XP_010459186.1, XP_010483978.1, XP_019088363.1	XP_018432707.1
OG0008917	XP_010444105.1, XP_010459032.1, XP_010483970.1	XP_018466422.1, XP_018458217.1
OG0008918	XP_010444100.1, XP_010483966.1, XP_010458988.1	XP_018434107.1, XP_018492002.1
OG0008919	XP_010444090.1, XP_010458904.1, XP_010483954.1	XP_018489917.1, XP_018435574.1
OG0008920	XP_010458855.1, XP_010444081.1, XP_010483948.1	XP_018488922.1, XP_018454600.1
OG0008921	XP_010458497.1, XP_010444047.1, XP_010483906.1	XP_018436780.1, XP_018487329.1
OG0008923	XP_010458195.1, XP_010483945.1, XP_010444079.1	XP_018491726.1, XP_018486705.1
OG0008924	XP_010483895.1, XP_010444038.1, XP_010458062.1	XP_018439791.1, XP_018491254.1
OG0008925	XP_010457997.1, XP_010444033.1, XP_010483891.1	XP_018492793.1
OG0008926	XP_010444020.1, XP_010457875.1	XP_018489569.1, XP_018463061.1, XP_018437915.1
OG0008927	XP_010444000.1, XP_010483856.1, XP_010457702.1	XP_018486621.1, XP_018454086.1
OG0008928	XP_010483812.1, XP_010443965.1, XP_010457338.2	XP_018480616.1, XP_018460654.1
OG0008929	XP_010443932.1, XP_010483779.1, XP_010457002.1	XP_018433050.1, XP_018457005.1
OG0008930	XP_010454584.1, XP_010421103.1, XP_010493415.1	XP_018485076.1, XP_018461634.1
OG0008931	XP_010454596.1, XP_019097410.1	XP_018440124.1, XP_018484083.1, XP_018482843.1
OG0008932	XP_010493430.1, XP_010421118.1, XP_010454600.1	XP_018482854.1, XP_018480399.1
OG0008933	XP_010421131.1, XP_010493451.1, XP_010454614.1	XP_018484127.1, XP_018484143.1
OG0008934	XP_010454612.1, XP_010493455.1	XP_018484739.1, XP_018484706.1
OG0008935	XP_010493467.1, XP_010454632.1	XP_018439794.1, XP_018463632.1
OG0008936	XP_010421153.1, XP_010454636.1, XP_010493470.1	XP_018452357.1, XP_018483909.1
OG0008937	XP_010421162.1, XP_010454645.1, XP_010493477.1	XP_018457963.1
OG0008938	XP_010454680.1, XP_010421201.1, XP_019098053.1	XP_018478710.1, XP_018438575.1
OG0008939	XP_010421240.1, XP_010454717.1, XP_010493566.1	XP_018435000.1, XP_018464993.1, XP_018482937.1
OG0008940	XP_010493596.1, XP_010424272.2, XP_010454750.1	XP_018477405.1, XP_018452102.1
OG0008941	XP_010493604.1, XP_010454755.1, XP_010492682.1	XP_018454063.1, XP_018454064.1, XP_018481771.1
OG0008942	XP_010421283.1, XP_010454778.1, XP_010493708.1	XP_018480900.1, XP_018439342.1
OG0008943	XP_010454780.1, XP_010421287.1, XP_010493710.1	XP_018438077.1, XP_018482987.1
OG0008944	XP_010421309.1, XP_010454796.1	XP_018482676.1, XP_018454061.1, XP_018454059.1
OG0008945	XP_010421344.1, XP_010493742.1, XP_010454822.1	XP_018485056.1, XP_018456521.1
OG0008946	XP_010454825.1, XP_010421348.1, XP_010493749.1	XP_018477215.1
OG0008947	XP_010493762.1, XP_010454835.1	XP_018433495.1, XP_018452277.1
OG0008948	XP_010454838.1, XP_010421363.1, XP_010493765.1	XP_018462254.1, XP_018437510.1
OG0008949	XP_010421376.1, XP_010454848.1, XP_010493776.1	XP_018433976.1, XP_018455992.1
OG0008950	XP_010454860.1, XP_010421386.1, XP_010493790.1	XP_018483724.1, XP_018434672.1
OG0008951	XP_010421437.1, XP_010454918.1, XP_010493834.1	XP_018456150.1, XP_018456153.1, XP_018477256.1
OG0008952	XP_010493841.1, XP_010454926.1	XP_018455019.1, XP_018481109.1
OG0008953	XP_010454971.1, XP_010421493.1, XP_010493882.1	XP_018454624.1, XP_018454625.1
OG0008954	XP_010420762.1, XP_019090302.1, XP_010493029.1	XP_018444667.1, XP_018469314.1
OG0008955	XP_010493041.1, XP_010420776.1	XP_018444723.1, XP_018468837.1
OG0008956	XP_010493037.1, XP_010454245.1, XP_010420771.1	XP_018444810.1
OG0008957	XP_010454244.1, XP_010493036.1	XP_018472075.1, XP_018472675.1
OG0008958	XP_010493034.1, XP_010420769.1, XP_010454241.1	XP_018450675.1, XP_018465959.1, XP_018443191.1
OG0008959	XP_010493031.1, XP_010493032.1, XP_010454239.1, XP_010420766.1, XP_010420767.1, XP_010420768.1	XP_018455607.1
OG0008960	XP_010420786.1, XP_010493050.1, XP_010454257.1	XP_018470146.1, XP_018445418.1
OG0008961	XP_010420791.1, XP_010493051.1	XP_018466707.1, XP_018459327.1, XP_018445417.1
OG0008962	XP_010420790.1, XP_010454259.1, XP_010493055.1	XP_018445416.1, XP_018475097.1, XP_018465862.1
OG0008963	XP_010454279.1, XP_010420808.1, XP_010493079.1	XP_018444093.1, XP_018468335.1
OG0008964	XP_010493082.1, XP_010454282.1, XP_010420812.1	XP_018453283.1, XP_018443012.1
OG0008965	XP_010454316.1, XP_010420852.1, XP_010493120.1	XP_018456754.1, XP_018470185.1
OG0008966	XP_010493124.1	XP_018443907.1, XP_018474705.1, XP_018474712.1, XP_018474710.1
OG0008967	XP_010493129.1, XP_010454325.1, XP_010420860.1	XP_018471736.1, XP_018444982.1
OG0008968	XP_019090540.1, XP_010420865.1, XP_010493135.1	XP_018471855.1, XP_018471898.1, XP_018444980.1
OG0008969	XP_010420888.1, XP_010454355.1, XP_010493155.1	XP_018468089.1, XP_018445734.1
OG0008970	XP_010493181.1, XP_010454376.1, XP_010420915.1	XP_018446969.1, XP_018472164.1
OG0008971	XP_010454394.1, XP_010420930.1, XP_010493197.1	XP_018445792.1, XP_018474880.1
OG0008972	XP_010454396.1, XP_010493199.1, XP_010420932.1	XP_018474363.1, XP_018461950.1
OG0008973	XP_010493212.1, XP_019084755.1, XP_019090077.1	XP_018445024.1, XP_018471862.1
OG0008974	XP_010493215.1, XP_010420946.1, XP_010454415.1	XP_018476559.1, XP_018442963.1
OG0008975	XP_010420952.1, XP_010456617.1, XP_010493221.1	XP_018442473.1, XP_018475141.1
OG0008976	XP_010454427.1, XP_010493225.1, XP_010420956.1	XP_018446289.1
OG0008977	XP_010493251.1, XP_010454454.1, XP_010420979.1	XP_018456861.1, XP_018476488.1
OG0008978	XP_010493261.1, XP_010420992.1, XP_010454466.2	XP_018476770.1, XP_018445220.1
OG0008979	XP_010493281.1, XP_010456631.1, XP_019084767.1, XP_019097675.1	XP_018445777.1, XP_018444834.1
OG0008980	XP_010454498.1, XP_010421022.1	XP_018471141.1, XP_018447001.1, XP_018447010.1
OG0008981	XP_010493323.1, XP_010421028.1, XP_010454501.1	XP_018468330.1, XP_018444164.1
OG0008982	XP_010421056.1, XP_010493354.1, XP_010454528.1	XP_018462068.1, XP_018442131.1, XP_018472271.1, XP_018472238.1
OG0008983	XP_019095805.1, XP_010446338.1, XP_010442976.1	XP_018474795.1
OG0008984	XP_010454562.1, XP_010421081.1, XP_010493398.1	XP_018449762.1
OG0008985	XP_010454579.1, XP_010493408.1, XP_010421097.1	XP_018445032.1, XP_018468741.1
OG0008986	XP_010456674.1, XP_010443872.1, XP_010483721.1	XP_018445383.1, XP_018469248.1
OG0008987	XP_010483677.1, XP_010456289.1, XP_010443831.1	XP_018442972.1, XP_018474569.1
OG0008988	XP_010443813.1, XP_010456108.1	XP_018472844.1, XP_018446138.1
OG0008989	XP_010443786.1, XP_010483645.1, XP_010455791.1	XP_018451651.1, XP_018462478.1
OG0008990	XP_010443783.1, XP_019095512.1, XP_010455759.1	XP_018462617.1, XP_018457487.1
OG0008991	XP_019088126.1, XP_010455528.1, XP_010483624.1	XP_018452857.1, XP_018468195.1
OG0008992	XP_010443770.1, XP_010483632.1, XP_010455671.1	XP_018452970.1
OG0008993	XP_010483621.1, XP_010443753.1, XP_010455489.1	XP_018454805.1, XP_018469073.1
OG0008994	XP_010454733.1, XP_010443665.1, XP_010483536.1	XP_018453314.1
OG0008995	XP_010443662.1, XP_010483531.1, XP_010454701.1	XP_018466463.1
OG0008996	XP_010483518.1, XP_010443652.1	XP_018452132.1, XP_018452673.1, XP_018469410.1
OG0008997	XP_010483509.1, XP_010454521.1, XP_010443645.1	XP_018469411.1, XP_018457305.1
OG0008998	XP_010454543.1, XP_010483507.1, XP_010443643.1	XP_018453045.1
OG0008999	XP_010483465.1, XP_010443606.1, XP_010454052.1, XP_010454024.1	XP_018456455.1
OG0009000	XP_010496656.1, XP_010483427.1	XP_018456688.1, XP_018473720.1, XP_018476616.1
OG0009001	XP_010443551.1, XP_010483402.1, XP_010453493.1	XP_018470319.1, XP_018470320.1
OG0009002	XP_019096090.1, XP_019088436.1	XP_018467917.1, XP_018456807.1
OG0009003	XP_010498551.1, XP_010459791.1, XP_010477353.1	XP_018433286.1
OG0009004	XP_010443517.1, XP_010453107.1, XP_010483368.1	XP_018476124.1, XP_018455650.1
OG0009005	XP_010416830.1, XP_010472071.1, XP_010428981.1, XP_010428982.1	XP_018464107.1, XP_018455602.1
OG0009006	XP_010483346.1, XP_010452894.1, XP_010443500.1	XP_018469194.1, XP_018456351.1, XP_018464322.1
OG0009007	XP_010443455.1, XP_010452554.1, XP_010483291.1	XP_018475497.1, XP_018469355.1
OG0009008	XP_010483277.1, XP_010446167.1	XP_018454937.1, XP_018458364.1, XP_018462723.1
OG0009009	XP_010452049.1, XP_010443423.1, XP_010483251.1	XP_018446091.1
OG0009010	XP_010483235.1, XP_010451940.1, XP_010443411.1	XP_018454336.1, XP_018454339.1
OG0009011	XP_010483233.1, XP_019085649.1, XP_010451922.1, XP_010443408.1	XP_018476308.1
OG0009012	XP_010483224.1, XP_010443398.1, XP_010451872.1	XP_018456371.1, XP_018469553.1, XP_018469555.1
OG0009013	XP_019088457.1, XP_010451861.1, XP_010483220.1	XP_018457546.1, XP_018455061.1
OG0009014	XP_010443393.1, XP_010483219.2, XP_010451857.1	XP_018454287.1
OG0009015	XP_010451679.1, XP_010483183.1, XP_010443357.1	XP_018471840.1
OG0009016	XP_010443356.1, XP_010485196.1, XP_010451653.1	XP_018454802.1, XP_018468471.1
OG0009017	XP_010451561.1, XP_010483174.1, XP_010443346.1	XP_018475441.1, XP_018455552.1
OG0009018	XP_010443340.1, XP_010483171.1, XP_010451524.1	XP_018453193.1, XP_018473565.1
OG0009019	XP_010483160.1, XP_010451467.1, XP_010443334.1	XP_018457772.1, XP_018471294.1
OG0009020	XP_010451438.1, XP_010483154.1, XP_010443325.1	XP_018452826.1, XP_018473226.1
OG0009021	XP_010443310.1, XP_010451275.1, XP_010483133.1	XP_018454629.1, XP_018454426.1
OG0009022	XP_010451263.1, XP_010483132.1, XP_010443308.1	XP_018474769.1
OG0009023	XP_010483113.1, XP_010443293.1, XP_010451052.1	XP_018476128.1, XP_018457845.1
OG0009024	XP_010443291.1, XP_010483111.1, XP_019092318.1	XP_018472650.1, XP_018452156.1
OG0009025	XP_010443270.1, XP_010450814.1, XP_010485162.1	XP_018453565.1, XP_018456318.1
OG0009026	XP_010450900.1, XP_010483103.1, XP_010443280.1	XP_018476760.1
OG0009027	XP_010483065.1, XP_010443237.1, XP_010450483.1	XP_018475719.1, XP_018454378.1
OG0009028	XP_010443236.1, XP_010483064.1, XP_010450475.1	XP_018457032.1
OG0009029	XP_010443226.1, XP_010483056.1, XP_010450217.1	XP_018475843.1
OG0009030	XP_010449954.1, XP_010443201.1, XP_010483015.1	XP_018474678.1, XP_018455214.1, XP_018465775.1
OG0009031	XP_010449946.1, XP_010483013.1, XP_010443200.1	XP_018456864.1, XP_018452720.1
OG0009032	XP_010443191.1, XP_010483004.1, XP_010449756.1, XP_010483000.1	XP_018453584.1, XP_018464717.1
OG0009033	XP_010443189.1, XP_010449741.1, XP_010483001.1	XP_018464718.1
OG0009034	XP_010449262.1, XP_010443141.1, XP_010482953.1	XP_018456110.1, XP_018476535.1
OG0009035	XP_010449150.1, XP_010443123.1, XP_010482936.1	XP_018468937.1, XP_018457192.1
OG0009036	XP_010443121.1, XP_010482934.1, XP_010449124.1	XP_018457194.1
OG0009037	XP_010448971.1, XP_010443105.1, XP_010482927.1	XP_018456101.1
OG0009038	XP_010443098.1, XP_010482912.1, XP_010448898.1	XP_018474680.1, XP_018454601.1
OG0009039	XP_010503614.1, XP_010426469.1	XP_018489631.1, XP_018437229.1
OG0009040	XP_010515269.1, XP_010503582.1, XP_010426434.1	XP_018434705.1, XP_018464417.1
OG0009041	XP_010515267.1, XP_010426430.1, XP_010503573.1	XP_018471558.1
OG0009042	XP_010515254.1, XP_010503557.1, XP_010426412.1	XP_018488870.1, XP_018437241.1
OG0009043	XP_010426409.1, XP_010503553.1, XP_010515243.1	XP_018433166.1
OG0009044	XP_010426392.1	XP_018469690.1, XP_018469645.1
OG0009045	XP_010431143.1, XP_010503517.1	XP_018483135.1
OG0009046	XP_010446663.1, XP_010482829.1, XP_010442997.1	XP_018485016.1, XP_018473554.1
OG0009047	XP_010482838.1, XP_010446757.1, XP_010443004.1	XP_018471058.1
OG0009048	XP_010456046.1, XP_010429530.1, XP_010422607.1	XP_018466566.1
OG0009049	XP_010422537.1, XP_010455922.1, XP_010430291.1	XP_018460629.1, XP_018454879.1
OG0009050	XP_010417351.1, XP_010429580.1, XP_010472594.1	XP_018480417.1
OG0009051	XP_010491358.1, XP_010423212.1, XP_010452707.1	XP_018444950.1, XP_018444951.1, XP_018469037.1
OG0009052	XP_010450399.1, XP_010445516.1, XP_019086750.1	XP_018448631.1
OG0009053	XP_010418535.1, XP_010473728.1, XP_010430603.1	XP_018456815.1, XP_018456801.1
OG0009054	XP_010423290.1, XP_010491265.1, XP_010452624.1	XP_018442210.1, XP_018472625.1
OG0009055	XP_010423313.1, XP_010452606.1, XP_010491244.1, XP_019098537.1	XP_018469752.1
OG0009056	XP_019084488.1, XP_010491206.1, XP_010452573.1	XP_018442513.1
OG0009057	XP_010452568.2, XP_010423343.2, XP_010491201.2	XP_018446389.1
OG0009058	XP_010491181.1, XP_010452552.1, XP_010424757.1, XP_010423362.1	XP_018474871.1, XP_018443140.1
OG0009059	XP_010423372.1, XP_010491174.1, XP_010452542.1	XP_018475101.1, XP_018445235.1
OG0009060	XP_010454088.1, XP_010492852.1, XP_010420611.1	XP_018476744.1
OG0009061	XP_019083871.1, XP_019090468.1, XP_019097903.1	XP_018469952.1
OG0009062	XP_010477977.1, XP_010499138.1, XP_010460407.1	XP_018485090.1, XP_018490216.1
OG0009063	XP_010423391.1, XP_010452520.1, XP_010491152.1	XP_018475593.1, XP_018443416.1
OG0009064	XP_010499150.1, XP_010477988.1, XP_010460423.1	XP_018442950.1
OG0009065	XP_010452512.1, XP_010491149.1, XP_010423395.1	XP_018442986.1
OG0009067	XP_010491114.1, XP_010423430.1, XP_010452483.1, XP_010452484.1	XP_018469689.1, XP_018444894.1
OG0009068	XP_010452477.1, XP_010423443.1, XP_010491100.1	XP_018445049.1, XP_018470179.1
OG0009069	XP_010491091.1, XP_010423452.1, XP_010452464.1	XP_018471748.1, XP_018471745.1
OG0009070	XP_010491078.1, XP_010452448.1, XP_010423470.1	XP_018476515.1, XP_018473074.1
OG0009071	XP_010423473.1, XP_010491073.1, XP_010452444.1	XP_018453053.1, XP_018444276.1, XP_018444273.1
OG0009072	XP_010423483.1, XP_010491065.1, XP_010452431.1	XP_018443402.1, XP_018443401.1
OG0009073	XP_010452420.1, XP_010423494.1, XP_010491051.1	XP_018476086.1, XP_018446252.1
OG0009074	XP_010452422.1, XP_010423493.1, XP_010491052.1	XP_018476085.1, XP_018446251.1
OG0009075	XP_010506115.1, XP_010517818.1, XP_010508530.1	XP_018480404.1
OG0009076	XP_010452410.1, XP_010491036.1, XP_010423502.1	XP_018443396.1, XP_018475362.1
OG0009077	XP_010423509.1, XP_010423507.1, XP_010452403.1, XP_010491030.1	XP_018457550.1, XP_018446691.1
OG0009078	XP_010491029.1, XP_010452399.1, XP_010423510.1	XP_018468135.1, XP_018473672.1
OG0009079	XP_010491003.1, XP_010452384.1, XP_010423532.1	XP_018444216.1, XP_018476123.1
OG0009080	XP_010423577.1, XP_010452341.1, XP_010490956.1	XP_018445924.1
OG0009081	XP_010495070.1, XP_010424783.1, XP_010452328.1	XP_018442411.1, XP_018472819.1
OG0009082	XP_010423600.1, XP_010452319.1, XP_010490929.1	XP_018442673.1
OG0009083	XP_010423614.1, XP_010490925.1	XP_018454718.1, XP_018451412.1, XP_018442441.1
OG0009084	XP_010419576.1, XP_010456292.1, XP_010426983.1	XP_018456699.1
OG0009085	XP_010456390.1, XP_010436241.1, XP_019084532.1, XP_019089985.1, XP_010490896.1	XP_018445681.1
OG0009086	XP_010452291.1, XP_010423648.1, XP_010490887.1	XP_018445902.1, XP_018472100.1
OG0009087	XP_010490880.1, XP_010423654.1, XP_010452282.1	XP_018456357.1, XP_018474622.1
OG0009088	XP_010490872.1, XP_010423660.1	XP_018445249.1, XP_018474964.1
OG0009089	XP_010490868.1, XP_010423663.1, XP_010452272.1	XP_018446344.1, XP_018476689.1
OG0009090	XP_010490866.1, XP_010423667.1, XP_010452270.1	XP_018476449.1, XP_018445489.1
OG0009091	XP_019088158.1, XP_010482396.1, XP_010442437.1	XP_018473089.1
OG0009092	XP_010490857.1, XP_010452260.1, XP_010423679.1	XP_018472951.1, XP_018442854.1
OG0009093	XP_010490838.1, XP_010423699.1, XP_010452234.1	XP_018446036.1, XP_018466945.1
OG0009094	XP_010423700.1, XP_010452233.1, XP_010490837.1	XP_018468322.1, XP_018446037.1
OG0009095	XP_010423734.1, XP_010490808.1, XP_010452206.1	XP_018463486.1, XP_018453959.1, XP_018442461.1
OG0009096	XP_010452194.1, XP_010490791.1, XP_010423745.1	XP_018442573.1, XP_018473261.1
OG0009097	XP_010424800.1	XP_018458101.1, XP_018473444.1
OG0009098	XP_010423798.1, XP_010452151.1, XP_010490758.1	XP_018470055.1, XP_018476070.1
OG0009100	XP_010490713.1, XP_019084578.1, XP_010452097.1	XP_018452984.1
OG0009101	XP_010490689.1, XP_019084749.1, XP_010452077.1	XP_018474354.1, XP_018474352.1
OG0009102	XP_010490640.1, XP_010423885.1, XP_010452055.1	XP_018442790.1, XP_018469548.1
OG0009103	XP_010490627.1, XP_010452043.1, XP_010423900.1	XP_018472604.1
OG0009104	XP_010423907.1, XP_010452035.1, XP_010490616.1	XP_018446984.1, XP_018443160.1
OG0009105	XP_010423969.1, XP_010451971.1, XP_010490537.1	XP_018474416.1
OG0009106	XP_010490534.1, XP_010451960.1, XP_010423975.1	XP_018474424.1
OG0009107	XP_010451946.1, XP_010423984.1, XP_010490517.1	XP_018470017.1, XP_018470016.1, XP_018444087.1
OG0009108	XP_010451938.1, XP_010423990.1, XP_010490510.1	XP_018474430.1
OG0009109	XP_010423993.1, XP_010451936.1, XP_010451935.1, XP_010490507.1	XP_018442601.1
OG0009110	XP_010490509.1, XP_010451937.1	XP_018444436.1, XP_018474575.1
OG0009111	XP_010496816.1	XP_018447286.1, XP_018486022.1, XP_018486021.1
OG0009112	XP_010450637.1, XP_010441214.1, XP_010435997.1	XP_018482029.1, XP_018442944.1
OG0009113	XP_010441243.1, XP_010436021.1, XP_010450609.1	XP_018460806.1, XP_018479671.1, XP_018484795.1
OG0009114	XP_010441246.1, XP_010450606.1, XP_010436026.1	XP_018464160.1, XP_018484797.1, XP_018478931.1
OG0009116	XP_010436044.1, XP_010441267.1, XP_010450573.1	XP_018477413.1, XP_018442691.1
OG0009117	XP_010450569.1, XP_010441271.1, XP_010436048.1	XP_018478399.1
OG0009118	XP_010450565.1, XP_010441272.1, XP_010436050.1	XP_018442334.1, XP_018479686.1
OG0009119	XP_010459910.1, XP_019096295.1, XP_010464438.1	XP_018466438.1, XP_018489027.1, XP_018443680.1
OG0009120	XP_010436148.1, XP_010446915.1	XP_018484442.1, XP_018465030.1, XP_018463841.1
OG0009121	XP_010430033.1, XP_010473006.1, XP_019083594.1	XP_018459572.1, XP_018446064.1, XP_018443024.1
OG0009122	XP_010430040.1, XP_010417769.1, XP_019094031.1	XP_018446261.1
OG0009123	XP_010430041.1, XP_010473010.1, XP_010417771.1	XP_018456727.1, XP_018453528.1, XP_018459561.1
OG0009124	XP_010431660.1, XP_010431662.1, XP_010473019.1, XP_010417785.1	XP_018457191.1
OG0009125	XP_010430020.1, XP_010472995.1, XP_010417757.1	XP_018445354.1
OG0009126	XP_010417748.1, XP_010430006.1, XP_010472988.1, XP_010472538.1	XP_018460066.1, XP_018462402.1
OG0009127	XP_010472985.1, XP_010417746.1, XP_010430005.1	XP_018475727.1, XP_018458889.1
OG0009128	XP_010417743.1, XP_010472979.1, XP_010430003.1	XP_018442862.1, XP_018447748.1
OG0009129	XP_010429994.1, XP_019083572.1, XP_019093783.1	XP_018442341.1, XP_018444296.1
OG0009130	XP_010417734.1, XP_010429991.1, XP_010472958.1	XP_018445137.1, XP_018444743.1
OG0009131	XP_010417719.1, XP_010472947.1, XP_010429977.1	XP_018470996.1, XP_018445955.1
OG0009132	XP_010429939.1, XP_010472908.1	XP_018469644.1, XP_018454903.1
