Orthogroup	Odontarrhena_muralis	Erysimum_linariifolium
OG0009774	Om008G325920	El007G342660
OG0009776	Om004G160880	El001G067850
OG0009777	Om003G112960	El007G341980
OG0009778	Om003G113200	El007G341590
OG0009779	Om003G113350	El007G341430
OG0009780	Om003G113480	El007G341350
OG0009781	Om003G113550	El007G341210
OG0009783	Om003G114090	El007G340590, El007G340660
OG0009784	Om003G114140	El007G340510
OG0009785	Om003G114220	El007G340390, El007G340440
OG0009786	Om003G114770	El007G339820
OG0009787	Om003G114660	El007G339880, El003G187590
OG0009788	Om003G114600	El007G339980
OG0009789	Om003G114820	El007G339760
OG0009790	Om003G115120	El007G339500
OG0009791	Om003G115670	El007G338680
OG0009792	Om003G115510	El007G338840
OG0009793	Om003G115430	El007G338890
OG0009794	Om003G115350	El007G338970
OG0009795	Om003G115950	El007G338120
OG0009796	Om003G116230	El007G337800
OG0009797	Om008G341840	El007G337630
OG0009798	Om003G116860	El007G337240
OG0009799	Om003G116990	El007G337140, El007G337110
OG0009800	Om003G117630	El007G336510
OG0009801	Om003G117720	El007G336410
OG0009802	Om003G117940	El007G336300
OG0009803	Om003G118580	El007G335850
OG0009804	Om003G119070	El007G335480
OG0009805	Om006G250430	El007G335350
OG0009806	Om006G250270	El007G335190
OG0009807	Om006G250110	El007G335090
OG0009808	Om006G249890	El007G334890
OG0009809	Om006G249200	El007G334120
OG0009810	Om006G248650	El007G333870
OG0009811	Om006G248580	El007G333830
OG0009812	Om006G248550	El007G333800
OG0009813	Om006G248180	El007G333530
OG0009814	Om006G248110	El007G333430
OG0009815	Om006G248090	El007G333410
OG0009816	Om002G064810, Om003G122860	El001G030570
OG0009817	Om003G092210	El002G128390
OG0009819	Om004G161740	El001G068570
OG0009820	Om004G162440	El001G069230
OG0009821	Om004G162460	El001G069250
OG0009822	Om004G162500	El001G069270
OG0009823	Om004G162510	El001G069280
OG0009824	Om004G162700	El001G069390
OG0009825	Om004G162840	El001G069510
OG0009826	Om004G162870	El001G069540
OG0009827	Om004G163070	El001G069620
OG0009828	Om004G163590	El001G070090
OG0009829	Om004G163680	El001G070150
OG0009830	Om004G164400	El001G070790, El001G070830, El001G070730
OG0009831	Om004G164570	El001G070940
OG0009832	Om004G164680	El001G071030
OG0009833	Om004G164750	El001G071090
OG0009834	Om004G165540, Om004G165550	El001G071570
OG0009835	Om004G165830	El001G071840
OG0009836	Om004G166740	El001G072560
OG0009837	Om006G233140	El007G326110
OG0009838	Om004G166980	El001G072770
OG0009839	Om004G167430	El001G073270
OG0009840	Om004G167590	El001G073370
OG0009842	Om004G168120	El001G073840
OG0009843	Om004G168470	El001G074110
OG0009844	Om004G168760	El001G074290
OG0009845	Om006G264110	El001G017170
OG0009846	Om001G000330	El003G169470
OG0009847	Om001G000910	El003G169030
OG0009848	Om002G075640, Om001G002030	El003G168310
OG0009849	Om001G002130	El003G168290
OG0009850	Om001G002330	El003G168080
OG0009851	Om001G002740	El003G167650
OG0009852	Om001G003130	El003G167340
OG0009853	Om001G003720	El003G166930
OG0009854	Om001G004090	El003G166660
OG0009855	Om001G005020	El004G222530, El003G166000
OG0009856	Om001G006730	El003G165000
OG0009857	Om001G006900	El003G164880
OG0009858	Om001G007910, Om001G007920	El003G164130
OG0009859	Om001G008200	El003G163830
OG0009860	Om001G009970, Om001G009980	El003G162330
OG0009861	Om001G010000	El003G162310
OG0009862	Om001G010500	El003G161780
OG0009863	Om001G010630	El003G161640
OG0009865	Om001G011590	El003G160730
OG0009867	Om001G012590	El002G121800
OG0009868	Om001G013030	El002G122350
OG0009869	Om001G013270	El002G122880
OG0009870	Om001G013310	El002G122900, El002G123160, El002G122890, El002G123170
OG0009871	Om001G013360	El002G122950
OG0009872	Om001G014190	El002G123690
OG0009873	Om001G015850	El002G127260
OG0009875	Om001G016820	El002G125980
OG0009876	Om007G287900	El002G129370
OG0009877	Om007G288420	El002G113770
OG0009878	Om007G288930	El002G114370
OG0009879	Om007G289600	El002G115190
OG0009880	Om007G290100	El002G115650
OG0009881	Om007G290120	El002G115670
OG0009882	Om007G290320	El002G115900
OG0009883	Om007G290470	El002G116060
OG0009884	Om007G290480	El002G116070
OG0009885	Om007G290820	El002G116510, El002G116490
OG0009886	Om007G290860	El002G116560
OG0009887	Om007G290890	El002G116600
OG0009888	Om007G291040	El002G117100
OG0009889	Om007G291410, Om007G291400	El002G117420, El002G117430
OG0009890	Om007G291610	El002G117620
OG0009891	Om001G034610	El003G146870
OG0009892	Om001G034670	El003G146830
OG0009893	Om001G035870	El003G145990
OG0009894	Om001G036090	El003G145840
OG0009895	Om001G036640	El003G145510
OG0009896	Om001G036660	El003G145490
OG0009897	Om001G036750	El003G145410
OG0009898	Om001G036880	El003G145320
OG0009899	Om001G037160	El003G145170
OG0009900	Om001G037220	El003G145150
OG0009902	Om001G037970	El003G144830
OG0009903	Om004G151550	El006G318860
OG0009904	Om001G038260	El003G144490
OG0009905	Om001G038360	El003G144560
OG0009906	Om001G038700	El003G144320
OG0009907	Om001G038830	El003G144230
OG0009908	Om001G038980	El003G144140
OG0009909	Om001G039150	El003G144270, El003G143980, El003G143990
OG0009910	Om001G039210	El003G143900
OG0009911	Om001G039560	El003G143630
OG0009912	Om001G039860	El003G143290
OG0009913	Om001G039930	El003G143220
OG0009914	Om001G040410	El003G142890
OG0009915	Om001G040880	El003G142520
OG0009916	Om001G041050	El003G142410
OG0009917	Om001G041980	El003G141580
OG0009918	Om003G106500	El003G183600
OG0009919	Om003G108670	El003G181650
OG0009920	Om007G314760	El003G187500
OG0009921	Om007G315470	El003G189200
OG0009922	Om007G315570	El003G189260
OG0009923	Om007G315720	El003G189580
OG0009924	Om005G224270, Om005G224240, Om008G339270	El006G296050
OG0009925	Om008G338340	El006G295410
OG0009926	Om005G223010	El004G199360
OG0009927	Om003G126400, Om005G208780	El001G033270
OG0009928	Om008G338570	El006G295570
OG0009929	Om008G338610	El006G295590
OG0009930	Om008G338850	El006G295690
OG0009931	Om008G338920	El006G295750
OG0009932	Om008G338960	El006G295800
OG0009933	Om008G346220	El001G009700
OG0009934	Om008G345970	El001G009780
OG0009935	Om008G343350	El001G010070
OG0009936	Om003G113850	El007G340960
OG0009937	Om008G340480	El006G297660
OG0009938	Om008G340900	El006G298250
OG0009939	Om008G340990	El006G298330
OG0009940	Om008G341010	El006G298350
OG0009941	Om002G086900	El007G357510
OG0009942	Om008G342360	El007G357250
OG0009943	Om008G342880	El007G355460
OG0009944	Om008G346450	El001G009360
OG0009945	Om008G346970, Om008G348220	El001G009270
OG0009946	Om008G347060	El001G009200
OG0009947	Om006G242090	El001G008540
OG0009948	Om008G349860, Om008G349880	El001G008320
OG0009949	Om008G351910	El001G007120
OG0009951	Om008G353440	El001G006060
OG0009952	Om008G353750	El001G005690
OG0009953	Om008G353860	El001G005610
OG0009954	Om008G354010	El001G005380
OG0009955	Om008G354050	El001G005360
OG0009957	Om008G354910	El001G004890
OG0009958	Om008G356120, Om008G356090	El007G360980
OG0009959	Om008G357670	El007G362600
OG0009960	Om008G357990	El007G363160
OG0009961	Om008G358160	El007G363330
OG0009962	Om008G358180	El007G363340
OG0009963	Om008G359540	El007G364670
OG0009964	Om008G360010	El007G364830, El007G364870, El007G364770
OG0009965	Om008G360890	El007G365400
OG0009967	Om008G361830	El007G365980
OG0009968	Om008G318780	El006G279830
OG0009969	Om008G362780	El007G366810
OG0009970	Om008G362820, Om006G263120	El007G366850
OG0009971	Om008G362590	El007G366590
OG0009972	Om003G105210	El003G179770
OG0009973	Om002G072070, Om002G072000	El005G264670
OG0009974	Om001G037300	El003G145110
OG0009975	Om003G104180	El003G177840, El003G177870
OG0009976	Om006G253630	El001G024960
OG0009977	Om003G103950	El003G177240
OG0009978	Om003G103770	El003G176740
OG0009979	Om003G103320	El003G175660
OG0009980	Om003G102600	El003G174820
OG0009981	Om003G102360	El003G174330
OG0009982	Om002G069560	El005G259720
OG0009983	Om007G316280	El003G189910
OG0009984	Om007G316320	El003G190020
OG0009985	Om007G316330	El003G189920
OG0009986	Om007G316610	El003G190710
OG0009987	Om007G316620, Om001G005820	El003G190740, El003G190730
OG0009988	Om008G332840	El006G291140
OG0009989	Om007G318150	El003G192620
OG0009991	Om007G318470	El003G193460
OG0009992	Om008G346130	El001G009710
OG0009993	Om008G318730	El006G279770
OG0009994	Om008G319180	El006G280180
OG0009995	Om008G319550	El006G280480
OG0009996	Om008G319590	El006G280510
OG0009997	Om008G320340	El006G281140
OG0009999	Om008G320540	El006G281250
OG0010000	Om008G321110	El006G281850
OG0010001	Om008G321140	El006G281880
OG0010002	Om008G321590	El006G282530
OG0010003	Om008G322100	El006G282920
OG0010004	Om008G322250	El006G283060
OG0010005	Om008G350040, Om008G322320	El006G283150
OG0010006	Om008G322330	El006G283160
OG0010007	Om008G322820, Om008G322810	El006G283570
OG0010008	Om008G322840	El006G283610
OG0010009	Om002G071340	El005G279550
OG0010010	Om008G324130	El006G284840, El004G217630
OG0010011	Om008G324540	El006G285060
OG0010012	Om008G324550	El006G285070
OG0010013	Om008G324780	El006G285160
OG0010014	Om008G325040	El006G285320
OG0010015	Om008G325640	El006G285750
OG0010016	Om008G325680	El006G285790
OG0010017	Om008G325700	El006G285820
OG0010018	Om008G325760	El006G285840
OG0010019	Om008G327090	El006G287120
OG0010020	Om008G327020	El006G287040
OG0010021	Om003G120860	El001G029100
OG0010022	Om008G327520	El006G287410
OG0010023	Om008G327350	El006G287650
OG0010024	Om008G327870	El006G287820
OG0010025	Om008G327930	El006G287870
OG0010026	Om004G175800	El001G080980
OG0010027	Om004G175810	El001G080970
OG0010028	Om004G175710	El001G080740
OG0010029	Om004G175530	El001G080450
OG0010030	Om004G175340	El001G080220
OG0010031	Om004G175110	El001G080020
OG0010032	Om004G174550	El001G079620
OG0010033	Om004G174480	El001G079560
OG0010034	Om004G174440	El001G079440
OG0010035	Om004G174360	El001G079370
OG0010036	Om004G174230	El001G079250
OG0010037	Om004G174220	El001G079240
OG0010038	Om004G173650	El001G078780
OG0010039	Om004G173590	El001G078690
OG0010040	Om006G241080	El001G060970
OG0010041	Om006G241250	El001G060600
OG0010042	Om006G241120	El001G060710
OG0010043	Om006G241810	El001G060050
OG0010044	Om006G241820	El001G060040
OG0010045	Om006G241960	El001G059890
OG0010046	Om006G241920	El001G059930
OG0010047	Om006G242200	El001G059570
OG0010048	Om006G242210	El001G059560
OG0010049	Om007G299000	El001G065350
OG0010050	Om006G242450	El001G059320
OG0010051	Om006G242620	El001G059190
OG0010052	Om006G242910	El001G058960
OG0010054	Om001G029100	El003G192050
OG0010055	Om006G244100	El001G057800
OG0010056	Om006G244490	El007G330160
OG0010057	Om005G180910, Om006G244780	El007G330370
OG0010058	Om006G244920	El007G330490
OG0010059	Om006G245390	El007G330890
OG0010060	Om006G245910	El007G331460
OG0010061	Om007G288240	El002G113620
OG0010062	Om006G247140	El007G332460, El004G208030, El004G208170, El004G208020
OG0010063	Om006G234460	El007G327360
OG0010064	Om006G234340	El007G327270
OG0010065	Om006G234320	El007G327260
OG0010066	Om006G234270	El007G327190
OG0010067	Om003G117710	El007G347440, El004G208220, El004G207660, El004G207890, El004G207900, El007G336420
OG0010068	Om006G233590	El007G326580
OG0010069	Om006G233300	El007G326310
OG0010070	Om006G233190	El007G326180
OG0010071	Om006G233110	El007G326090
OG0010072	Om006G232390	El007G325350
OG0010073	Om006G232160	El007G325170
OG0010074	Om006G232150	El007G325140
OG0010075	Om006G231510	El007G324440
OG0010076	Om006G231460	El007G324400
OG0010077	Om006G230500	El007G323470
OG0010078	Om006G230290	El007G323270
OG0010079	Om006G230260	El007G323200
OG0010080	Om006G230240	El007G323180
OG0010081	Om006G230220	El007G323170
OG0010082	Om006G229940	El007G322910
OG0010083	Om006G229540	El001G017360
OG0010084	Om006G229460	El007G322430
OG0010085	Om006G257340	El001G021650
OG0010086	Om002G045320	El007G321930
OG0010087	Om004G157110	El001G000110
OG0010088	Om004G157780	El001G000760
OG0010089	Om004G157750	El001G000700
OG0010090	Om005G199880	El002G102460
OG0010091	Om004G158080	El001G001010
OG0010092	Om004G158700	El001G001670
OG0010093	Om004G159050	El001G002100
OG0010094	Om004G159450	El001G002670
OG0010095	Om004G159500	El001G002720
OG0010096	Om004G159740	El001G002860
OG0010097	Om004G160040	El001G003100
OG0010098	Om002G077450, Om004G160230	El001G003290
OG0010099	Om004G160760	El001G003800
OG0010100	Om004G160840	El001G003870
OG0010101	Om007G302180	El001G003910
OG0010102	Om007G302220	El001G003960
OG0010103	Om007G302250	El001G004000
OG0010104	Om007G293090	El001G004320
OG0010105	Om007G277840	El007G359250
OG0010106	Om007G278300	El006G298550
OG0010107	Om007G278400	El006G298640
OG0010108	Om007G279350	El006G299830
OG0010109	Om007G279540	El006G299560, El003G154010
OG0010110	Om007G279900	El006G300350
OG0010111	Om007G280080	El006G300540
OG0010112	Om007G280740	El006G301260
OG0010113	Om007G280960	El006G301470
OG0010114	Om007G281260	El006G301910
OG0010115	Om007G281650	El006G302310
OG0010116	Om007G282060	El006G302880
OG0010117	Om007G282210	El006G303050, El006G303060
OG0010118	Om007G283080	El006G304320
OG0010119	Om007G283450	El006G304950
OG0010120	Om007G283620	El006G305120
OG0010121	Om007G283890	El006G305600
OG0010122	Om007G283910	El006G305650
OG0010123	Om007G283970	El006G305760
OG0010124	Om007G284310	El006G306190
OG0010125	Om007G284320, Om003G111540, Om003G111570	El006G306210
OG0010126	Om002G085390, Om007G284330, Om002G085460, Om003G111550	El006G306220
OG0010127	Om007G284790	El006G307240
OG0010128	Om007G285340	El006G309440
OG0010129	Om007G300970	El002G086950
OG0010130	Om007G285470	El006G310310
OG0010131	Om004G149490	El006G312510
OG0010132	Om001G020380	El003G156780
OG0010133	Om002G042220	El005G235060
OG0010134	Om002G051010, Om002G051030	El005G243670
OG0010135	Om004G177340	El001G082210
OG0010136	Om008G328050	El006G287960
OG0010137	Om008G328130	El006G288000
OG0010139	Om001G017760	El003G158020
OG0010140	Om002G042970	El005G235900
OG0010141	Om002G044160	El005G237060
OG0010142	Om002G044660	El005G237490
OG0010143	Om002G044680	El005G237510
OG0010144	Om002G045140	El005G238000
OG0010145	Om002G045210	El005G238070
OG0010146	Om002G045290	El005G238180
OG0010147	Om002G045370	El005G238280
OG0010148	Om002G046050	El005G238950
OG0010150	Om002G046600	El005G239550
OG0010151	Om002G048010	El005G240700
OG0010152	Om002G049350	El005G241960
OG0010153	Om002G049360	El005G241970
OG0010154	Om002G049630	El005G242200
OG0010155	Om002G049710	El005G242260
OG0010156	Om002G049790	El005G242350
OG0010157	Om002G050560	El005G243230
OG0010158	Om002G050760	El005G243420
OG0010159	Om006G235990	El007G328660
OG0010160	Om002G051170	El005G243850
OG0010161	Om008G330840	El006G289790
OG0010162	Om008G331120	El006G289980
OG0010163	Om008G331080	El006G290010
OG0010164	Om008G331870	El006G290460
OG0010165	Om006G252670	El001G025810
OG0010166	Om008G332620	El006G291040
OG0010167	Om008G333170	El006G291360
OG0010168	Om008G337190	El006G294350
OG0010169	Om008G336820	El006G294070, El006G294080
OG0010170	Om008G336530	El003G170880, El006G293690
OG0010171	Om008G336060	El006G293400
OG0010172	Om008G336020	El006G293380
OG0010173	Om008G335900	El006G293210
OG0010175	Om008G334260, Om008G334350	El006G292100
OG0010176	Om008G334410	El006G292180
OG0010178	Om005G184080	El002G088960
OG0010179	Om008G333290	El006G291490
OG0010180	Om005G196150	El002G099500
OG0010181	Om005G196200	El002G099550
OG0010182	Om005G197750	El002G100780
OG0010183	Om005G198840	El002G101670
OG0010184	Om005G199030	El002G101830
OG0010185	Om006G241770	El001G060090
OG0010186	Om005G199620	El002G102250
OG0010187	Om005G200450	El002G102860
OG0010188	Om005G200560	El002G102930
OG0010189	Om005G201170	El002G103510
OG0010190	Om005G201380	El002G103720
OG0010191	Om005G201490	El002G103810
OG0010192	Om005G202060	El002G104260
OG0010193	Om005G202090	El002G104300
OG0010194	Om005G202100, Om004G170760	El002G104310
OG0010195	Om005G202130	El002G104350
OG0010196	Om005G202190	El002G104410
OG0010197	Om005G202560	El002G104790
OG0010198	Om005G202850	El002G105110
OG0010199	Om005G202860	El002G105120
OG0010200	Om005G202990	El002G105210
OG0010201	Om005G203270	El002G105460
OG0010202	Om005G204080	El002G106160
OG0010203	Om005G204110	El002G106180
OG0010204	Om004G134360	El004G230830, El008G368320
OG0010205	Om005G205190	El002G107770
OG0010206	Om005G205370	El002G108010
OG0010207	Om005G205530	El002G108080
OG0010208	Om005G205730	El002G108400
OG0010209	Om004G143620	El002G108540
OG0010210	Om005G207560	El004G222130
OG0010211	Om004G144500	El002G109290
OG0010212	Om004G145250	El002G111640, El002G110200
OG0010214	Om005G209690	El004G220270
OG0010215	Om004G146410	El002G110990, El002G111020, El002G110960, El002G111510
OG0010216	Om004G146760	El002G111770
OG0010217	Om004G146920	El002G111920
OG0010218	Om005G211320	El004G218850
OG0010220	Om004G147710	El002G112540
OG0010221	Om004G147720	El002G112550, El004G226630
OG0010222	Om004G148380	El002G113010
OG0010223	Om006G240760	El003G160060
OG0010224	Om007G285940	El003G159550
OG0010225	Om007G285970	El003G159530
OG0010226	Om007G286080	El003G159430
OG0010227	Om007G286090	El003G159420
OG0010228	Om007G286790	El003G158770
OG0010229	Om004G149240	El006G314880
OG0010231	Om004G153410, Om018G374070	El006G316870
OG0010234	Om001G023260	El002G126820
OG0010235	Om004G155400, Om004G153000	El006G318140
OG0010236	Om004G154880, Om004G152230	El006G318180
OG0010237	Om004G152220, Om004G154870	El006G318190
OG0010239	Om004G154380	El006G319250
OG0010240	Om004G155860	El006G320660
OG0010241	Om004G156380	El006G321530
OG0010242	Om005G195800	El002G099200
OG0010243	Om005G195680	El002G099110
OG0010244	Om005G195190	El002G098780
OG0010245	Om005G194610	El002G098370
OG0010246	Om005G194380	El002G098170
OG0010247	Om005G194090	El002G097770
OG0010248	Om005G193050	El002G096990
OG0010249	Om005G193060	El002G097000
OG0010250	Om005G192870	El002G096790
OG0010251	Om005G191760	El002G095810
