Orthogroup	Duplications (all)	Duplications (50% support)
OG0013496	4	3
OG0013497	4	2
OG0013498	4	4
OG0013499	4	3
OG0013500	4	4
OG0013501	4	4
OG0013502	3	3
OG0013503	5	4
OG0013504	4	4
OG0013505	4	4
OG0013506	4	4
OG0013507	4	4
OG0013508	4	4
OG0013509	5	3
OG0013510	6	6
OG0013511	4	3
OG0013512	3	3
OG0013513	4	4
OG0013514	5	4
OG0013515	5	4
OG0013516	4	4
OG0013517	3	2
OG0013518	3	3
OG0013519	4	4
OG0013520	4	4
OG0013521	4	3
OG0013522	3	3
OG0013523	3	3
OG0013524	4	4
OG0013525	4	4
OG0013526	4	4
OG0013527	4	4
OG0013528	5	4
OG0013529	4	3
OG0013530	4	3
OG0013531	3	3
OG0013532	4	4
OG0013533	4	4
OG0013534	4	3
OG0013535	5	4
OG0013536	4	4
OG0013537	3	2
OG0013538	24	22
OG0013539	4	3
OG0013540	4	4
OG0013541	4	4
OG0013542	4	4
OG0013543	4	1
OG0013544	4	3
OG0013545	4	4
OG0013546	4	4
OG0013547	4	4
OG0013548	4	4
OG0013549	4	4
OG0013550	4	4
OG0013551	4	4
OG0013552	4	4
OG0013553	4	3
OG0013554	4	2
OG0013555	5	5
OG0013556	4	4
OG0013557	4	4
OG0013558	5	4
OG0013559	5	5
OG0013560	5	5
OG0013561	4	4
OG0013562	4	4
OG0013563	4	4
OG0013564	4	4
OG0013565	3	3
OG0013566	3	3
OG0013567	4	3
OG0013568	4	3
OG0013569	4	3
OG0013570	3	3
OG0013571	4	4
OG0013572	4	3
OG0013573	4	4
OG0013574	4	3
OG0013575	4	4
OG0013576	4	4
OG0013577	4	3
OG0013578	4	3
OG0013579	5	4
OG0013580	4	3
OG0013581	4	4
OG0013582	5	4
OG0013583	4	4
OG0013584	5	4
OG0013585	3	3
OG0013586	5	4
OG0013587	4	4
OG0013588	4	3
OG0013589	4	3
OG0013590	4	4
OG0013591	4	3
OG0013592	4	3
OG0013593	4	4
OG0013594	3	2
OG0013595	8	8
OG0013596	3	2
OG0013597	4	4
OG0013598	6	6
OG0013599	4	3
OG0013600	4	4
OG0013601	5	4
OG0013602	4	4
OG0013603	4	4
OG0013604	3	3
OG0013605	4	4
OG0013606	4	4
OG0013607	4	3
OG0013608	6	6
OG0013609	4	4
OG0013610	4	4
OG0013611	5	5
OG0013612	4	4
OG0013613	4	4
OG0013614	5	5
OG0013615	5	4
OG0013616	4	4
OG0013617	4	4
OG0013618	4	4
OG0013619	4	4
OG0013620	4	4
OG0013621	4	4
OG0013622	4	4
OG0013623	4	4
OG0013624	4	4
OG0013625	5	4
OG0013626	4	4
OG0013627	5	5
OG0013628	4	4
OG0013629	4	4
OG0013630	4	4
OG0013631	4	3
OG0013632	5	5
OG0013633	4	4
OG0013634	4	4
OG0013635	6	6
OG0013636	4	4
OG0013637	4	4
OG0013638	4	4
OG0013639	4	4
OG0013640	4	3
OG0013641	4	4
OG0013642	4	4
OG0013643	5	5
OG0013644	4	4
OG0013645	3	3
OG0013646	4	4
OG0013647	4	3
OG0013648	4	4
OG0013649	4	4
OG0013650	4	4
OG0013651	4	4
OG0013652	3	3
OG0013653	4	4
OG0013654	4	3
OG0013655	4	4
OG0013656	4	4
OG0013657	4	4
OG0013658	4	3
OG0013659	4	4
OG0013660	4	3
OG0013661	4	4
OG0013662	4	4
OG0013663	4	4
OG0013664	4	4
OG0013665	4	3
OG0013666	4	4
OG0013667	3	3
OG0013668	5	5
OG0013669	4	4
OG0013670	4	4
OG0013671	4	4
OG0013672	4	4
OG0013673	5	5
OG0013674	4	4
OG0013675	4	4
OG0013676	4	4
OG0013677	4	4
OG0013678	4	4
OG0013679	5	5
OG0013680	4	3
OG0013681	4	4
OG0013682	4	4
OG0013683	4	4
OG0013684	4	4
OG0013685	4	4
OG0013686	4	4
OG0013687	3	2
OG0013688	4	4
OG0013689	4	3
OG0013690	4	3
OG0013691	4	4
OG0013692	4	3
OG0013693	4	3
OG0013694	4	3
OG0013695	4	3
OG0013696	4	4
OG0013697	4	4
OG0013698	4	4
OG0013699	4	3
OG0013700	4	3
OG0013701	4	4
OG0013702	4	4
OG0013703	4	4
OG0013704	4	3
OG0013705	4	4
OG0013706	4	4
OG0013707	4	4
OG0013708	4	3
OG0013709	4	4
OG0013710	4	4
OG0013711	4	4
OG0013712	4	3
OG0013713	4	4
OG0013714	4	4
OG0013715	4	2
OG0013716	4	4
OG0013717	4	4
OG0013718	4	3
OG0013719	4	4
OG0013720	4	3
OG0013721	4	4
OG0013722	4	4
OG0013723	4	3
OG0013724	5	5
OG0013725	4	4
OG0013726	6	6
OG0013727	4	4
OG0013728	4	4
OG0013729	5	5
OG0013730	4	4
OG0013731	4	4
OG0013732	4	3
OG0013733	7	6
OG0013734	4	4
OG0013735	4	3
OG0013736	6	6
OG0013737	5	4
OG0013738	5	5
OG0013739	4	4
OG0013740	4	3
OG0013741	4	3
OG0013742	4	4
OG0013743	4	4
OG0013744	4	4
OG0013745	4	4
OG0013746	4	4
OG0013747	4	4
OG0013748	4	4
OG0013749	4	4
OG0013750	4	4
OG0013751	4	4
OG0013752	5	4
OG0013753	3	3
OG0013754	4	4
OG0013755	4	4
OG0013756	4	4
OG0013757	4	4
OG0013758	4	4
OG0013759	4	4
OG0013760	4	3
OG0013761	5	5
OG0013762	3	3
OG0013763	4	4
OG0013764	4	4
OG0013765	4	4
OG0013766	4	4
OG0013767	4	3
OG0013768	4	3
OG0013769	5	5
OG0013770	4	4
OG0013771	3	3
OG0013772	4	4
OG0013773	5	4
OG0013774	4	3
OG0013775	4	4
OG0013776	4	4
OG0013777	4	3
OG0013778	4	3
OG0013779	4	4
OG0013780	4	4
OG0013781	6	6
OG0013782	3	3
OG0013783	3	3
OG0013784	4	4
OG0013785	4	4
OG0013786	4	3
OG0013787	4	4
OG0013788	4	4
OG0013789	4	4
OG0013790	4	4
OG0013791	4	4
OG0013792	7	7
OG0013793	4	4
OG0013794	4	4
OG0013795	5	5
OG0013796	4	4
OG0013797	4	3
OG0013798	4	4
OG0013799	4	4
OG0013800	4	4
OG0013801	4	4
OG0013802	4	4
OG0013803	5	5
OG0013804	4	4
OG0013805	4	4
OG0013806	4	4
OG0013807	4	4
OG0013808	4	4
OG0013809	4	4
OG0013810	4	4
OG0013811	4	4
OG0013812	5	4
OG0013813	4	4
OG0013814	4	4
OG0013815	25	25
OG0013816	4	4
OG0013817	4	3
OG0013818	5	4
OG0013819	4	4
OG0013820	5	4
OG0013821	6	6
OG0013822	4	4
OG0013823	6	4
OG0013824	4	4
OG0013825	5	5
OG0013826	4	4
OG0013827	5	2
OG0013828	4	4
OG0013829	6	5
OG0013830	4	4
OG0013831	4	3
OG0013832	4	4
OG0013833	4	4
OG0013834	4	4
OG0013835	4	3
OG0013836	4	4
OG0013837	5	3
OG0013838	4	4
OG0013839	4	4
OG0013840	4	4
OG0013841	4	3
OG0013842	4	4
OG0013843	4	4
OG0013844	4	4
OG0013845	5	4
OG0013846	4	4
OG0013847	4	3
OG0013848	3	3
OG0013849	3	3
OG0013850	5	5
OG0013851	4	4
OG0013852	5	5
OG0013853	4	4
OG0013854	5	5
OG0013855	5	5
OG0013856	5	5
OG0013857	4	3
OG0013858	4	4
OG0013859	5	4
OG0013860	4	4
OG0013861	4	4
OG0013862	6	6
OG0013863	4	4
OG0013864	5	5
OG0013865	4	4
OG0013866	4	4
OG0013867	4	3
OG0013868	4	4
OG0013869	4	3
OG0013870	4	4
OG0013871	4	4
OG0013872	4	2
OG0013873	5	5
OG0013874	4	4
OG0013875	4	4
OG0013876	4	4
OG0013877	4	4
OG0013878	4	3
OG0013879	4	4
OG0013880	4	4
OG0013881	5	4
OG0013882	4	4
OG0013883	4	3
OG0013884	4	3
OG0013885	6	6
OG0013886	4	4
OG0013887	4	4
OG0013888	4	3
OG0013889	3	3
OG0013890	4	4
OG0013891	4	4
OG0013892	4	3
OG0013893	4	4
OG0013894	4	4
OG0013895	4	4
OG0013896	12	7
OG0013897	4	4
OG0013898	3	3
OG0013899	4	4
OG0013900	4	4
OG0013901	4	4
OG0013902	5	5
OG0013903	4	4
OG0013904	4	4
OG0013905	4	3
OG0013906	4	4
OG0013907	4	4
OG0013908	4	2
OG0013909	4	4
OG0013910	6	5
OG0013911	5	4
OG0013912	5	5
OG0013913	4	4
OG0013914	5	4
OG0013915	4	4
OG0013916	4	3
OG0013917	4	4
OG0013918	4	4
OG0013919	4	4
OG0013920	4	4
OG0013921	5	5
OG0013922	4	4
OG0013923	4	3
OG0013924	4	4
OG0013925	5	5
OG0013926	4	4
OG0013927	4	4
OG0013928	4	4
OG0013929	4	4
OG0013930	4	3
OG0013931	5	4
OG0013932	4	4
OG0013933	3	3
OG0013934	4	3
OG0013935	4	4
OG0013936	4	2
OG0013937	4	3
OG0013938	4	4
OG0013939	5	5
OG0013940	4	4
OG0013941	5	5
OG0013942	5	4
OG0013943	4	4
OG0013944	4	4
OG0013945	3	1
OG0013946	4	4
OG0013947	4	4
OG0013948	4	2
OG0013949	4	4
OG0013950	4	3
OG0013951	4	3
OG0013952	4	3
OG0013953	4	4
OG0013954	6	6
OG0013955	4	4
OG0013956	5	4
OG0013957	3	3
OG0013958	5	5
OG0013959	4	4
OG0013960	4	4
OG0013961	4	3
OG0013962	4	3
OG0013963	4	4
OG0013964	4	4
OG0013965	5	5
OG0013966	4	4
OG0013967	4	4
OG0013968	4	3
OG0013969	4	4
OG0013970	4	3
OG0013971	4	3
OG0013972	4	4
OG0013973	4	4
OG0013974	4	4
OG0013975	4	3
OG0013976	3	3
OG0013977	5	4
OG0013978	4	4
OG0013979	4	4
OG0013980	4	4
OG0013981	3	3
OG0013982	4	4
OG0013983	4	4
OG0013984	4	4
OG0013985	4	4
OG0013986	4	4
OG0013987	3	3
OG0013988	3	3
OG0013989	3	3
OG0013990	5	5
OG0013991	4	3
OG0013992	3	2
OG0013993	4	4
OG0013994	4	4
OG0013995	4	3
OG0013996	3	3
OG0013997	4	4
OG0013998	5	5
OG0013999	4	4
OG0014000	4	4
OG0014001	4	4
OG0014002	4	4
OG0014003	4	4
OG0014004	4	4
OG0014005	4	3
OG0014006	4	4
OG0014007	4	4
OG0014008	5	5
OG0014009	3	2
OG0014010	4	3
OG0014011	4	4
OG0014012	4	4
OG0014013	4	4
OG0014014	4	4
OG0014015	4	4
OG0014016	4	4
OG0014017	6	5
OG0014018	4	4
OG0014019	4	4
OG0014020	4	4
OG0014021	4	4
OG0014022	4	4
OG0014023	4	4
OG0014024	4	3
OG0014025	4	3
OG0014026	4	4
OG0014027	4	3
OG0014028	4	4
OG0014029	4	3
OG0014030	6	6
OG0014031	4	4
OG0014032	4	4
OG0014033	4	4
OG0014034	4	4
OG0014035	4	4
OG0014036	4	3
OG0014037	4	4
OG0014038	4	4
OG0014039	4	4
OG0014040	4	4
OG0014041	4	4
OG0014042	4	4
OG0014043	4	4
OG0014044	5	4
OG0014045	4	4
OG0014046	4	4
OG0014047	4	4
OG0014048	4	4
OG0014049	5	5
OG0014050	4	4
OG0014051	4	4
OG0014052	4	4
OG0014053	5	5
OG0014054	4	4
OG0014055	4	4
OG0014056	4	4
OG0014057	4	3
OG0014058	4	4
OG0014059	3	3
OG0014060	4	4
OG0014061	3	3
OG0014062	4	4
OG0014063	4	3
OG0014064	4	4
OG0014065	4	4
OG0014066	8	7
OG0014067	4	3
OG0014068	4	4
OG0014069	4	4
OG0014070	4	4
OG0014071	3	2
OG0014072	4	4
OG0014073	4	4
OG0014074	3	3
OG0014075	4	4
OG0014076	4	3
OG0014077	5	5
OG0014078	5	5
OG0014079	4	2
OG0014080	4	4
OG0014081	4	4
OG0014082	4	3
OG0014083	4	4
OG0014084	4	4
OG0014085	4	4
OG0014086	4	4
OG0014087	4	3
OG0014088	5	4
OG0014089	4	4
OG0014090	3	3
OG0014091	4	4
OG0014092	4	4
OG0014093	4	4
OG0014094	4	3
OG0014095	4	4
OG0014096	3	3
OG0014097	4	4
OG0014098	4	4
OG0014099	4	4
OG0014100	4	4
OG0014101	4	4
OG0014102	5	3
OG0014103	4	4
OG0014104	5	5
OG0014105	4	4
OG0014106	4	4
OG0014107	4	4
OG0014108	4	4
OG0014109	4	3
OG0014110	4	3
OG0014111	4	4
OG0014112	4	2
OG0014113	4	4
OG0014114	4	4
OG0014115	4	4
OG0014116	4	4
OG0014117	2	2
OG0014118	4	4
OG0014119	4	4
OG0014120	4	4
OG0014121	4	3
OG0014122	4	3
OG0014123	3	3
OG0014124	3	3
OG0014125	4	4
OG0014126	4	4
OG0014127	4	3
OG0014128	3	2
OG0014129	4	4
OG0014130	4	4
OG0014131	4	4
OG0014132	4	4
OG0014133	4	4
OG0014134	4	4
OG0014135	4	4
OG0014136	3	3
OG0014137	5	4
OG0014138	3	3
OG0014139	4	4
OG0014140	4	4
OG0014141	4	3
OG0014142	4	4
OG0014143	5	5
OG0014144	4	4
OG0014145	4	4
OG0014146	4	4
OG0014147	4	4
OG0014148	4	4
OG0014149	4	4
OG0014150	4	4
OG0014151	4	4
OG0014152	4	4
OG0014153	4	4
OG0014154	5	5
OG0014155	4	4
OG0014156	4	4
OG0014157	4	4
OG0014158	4	4
OG0014159	3	3
OG0014160	4	3
OG0014161	4	3
OG0014162	4	4
OG0014163	4	4
OG0014164	4	3
OG0014165	4	4
OG0014166	4	4
OG0014167	4	4
OG0014168	4	3
OG0014169	5	5
OG0014170	4	4
OG0014171	4	4
OG0014172	4	4
OG0014173	4	4
OG0014174	4	4
OG0014175	4	4
OG0014176	4	3
OG0014177	5	5
OG0014178	4	3
OG0014179	4	4
OG0014180	4	4
OG0014181	4	4
OG0014182	4	4
OG0014183	3	3
OG0014184	3	3
OG0014185	4	4
OG0014186	5	5
OG0014187	4	4
OG0014188	4	4
OG0014189	4	4
OG0014190	4	4
OG0014191	4	3
OG0014192	4	4
OG0014193	4	4
OG0014194	4	4
OG0014195	4	4
OG0014196	4	3
OG0014197	4	4
OG0014198	4	4
OG0014199	3	3
OG0014200	4	3
OG0014201	6	5
OG0014202	5	5
OG0014203	4	4
OG0014204	4	3
OG0014205	4	4
OG0014206	4	3
OG0014207	4	4
OG0014208	5	5
OG0014209	5	5
OG0014210	3	2
OG0014211	3	2
OG0014212	4	4
OG0014213	4	4
OG0014214	5	5
OG0014215	4	4
OG0014216	4	4
OG0014217	4	4
OG0014218	4	4
OG0014219	4	3
OG0014220	6	4
OG0014221	4	4
OG0014222	4	3
OG0014223	3	3
OG0014224	4	4
OG0014225	4	4
OG0014226	4	4
OG0014227	4	4
OG0014228	7	7
OG0014229	4	4
OG0014230	4	4
OG0014231	4	4
OG0014232	4	4
OG0014233	4	3
OG0014234	10	7
OG0014235	4	3
OG0014236	4	3
OG0014237	4	4
OG0014238	5	4
OG0014239	4	4
OG0014240	4	4
OG0014241	4	4
OG0014242	4	3
OG0014243	5	5
OG0014244	4	4
OG0014245	4	4
OG0014246	4	4
OG0014247	5	4
OG0014248	4	4
OG0014249	3	3
OG0014250	4	3
OG0014251	4	4
OG0014252	4	4
OG0014253	5	5
OG0014254	4	4
OG0014255	4	4
OG0014256	4	4
OG0014257	5	5
OG0014258	4	4
OG0014259	4	4
OG0014260	3	2
OG0014261	5	5
OG0014262	4	4
OG0014263	4	4
OG0014264	4	4
OG0014265	4	4
OG0014266	4	4
OG0014267	4	3
OG0014268	5	5
OG0014269	4	4
OG0014270	4	3
OG0014271	4	4
OG0014272	4	4
OG0014273	4	3
OG0014274	3	3
OG0014275	4	4
OG0014276	4	2
OG0014277	4	4
OG0014278	4	4
OG0014279	4	4
OG0014280	4	4
OG0014281	4	4
OG0014282	4	3
OG0014283	4	4
OG0014284	4	3
OG0014285	4	4
OG0014286	4	4
OG0014287	4	4
OG0014288	4	4
OG0014289	4	4
OG0014290	4	3
OG0014291	4	4
OG0014292	4	4
OG0014293	4	4
OG0014294	4	4
OG0014295	4	4
OG0014296	4	4
OG0014297	4	4
OG0014298	4	4
OG0014299	8	8
OG0014300	5	4
OG0014301	4	4
OG0014302	6	4
OG0014303	4	4
OG0014304	4	4
OG0014305	4	4
OG0014306	4	4
OG0014307	4	4
OG0014308	4	4
OG0014309	4	4
OG0014310	4	4
OG0014311	4	4
OG0014312	4	3
OG0014313	5	4
OG0014314	5	5
OG0014315	5	4
OG0014316	5	5
OG0014317	4	4
OG0014318	5	4
OG0014319	4	4
OG0014320	5	5
OG0014321	4	4
OG0014322	5	5
OG0014323	5	5
OG0014324	4	4
OG0014325	4	4
OG0014326	4	4
OG0014327	4	4
OG0014328	4	4
OG0014329	5	5
OG0014330	4	4
OG0014331	4	4
OG0014332	4	4
OG0014333	4	4
OG0014334	4	4
OG0014335	5	5
OG0014336	5	5
OG0014337	4	4
OG0014338	4	4
OG0014339	5	5
OG0014340	4	3
OG0014341	4	4
OG0014342	4	4
OG0014343	5	4
OG0014344	4	4
OG0014345	4	4
OG0014346	4	3
OG0014347	4	4
OG0014348	4	3
OG0014349	4	4
OG0014350	4	4
OG0014351	4	4
OG0014352	4	4
OG0014353	4	3
OG0014354	4	4
OG0014355	5	5
OG0014356	3	2
OG0014357	4	4
OG0014358	4	3
OG0014359	4	4
OG0014360	4	4
OG0014361	4	3
OG0014362	4	4
OG0014363	4	4
OG0014364	4	4
OG0014365	3	3
OG0014366	3	3
OG0014367	4	4
OG0014368	4	2
OG0014369	4	4
OG0014370	4	4
OG0014371	4	4
OG0014372	6	5
OG0014373	4	4
OG0014374	4	4
OG0014375	4	4
OG0014376	4	3
OG0014377	5	4
OG0014378	6	6
OG0014379	4	4
OG0014380	4	4
OG0014381	4	4
OG0014382	4	4
OG0014383	5	5
OG0014384	4	4
OG0014385	4	4
OG0014386	4	4
OG0014387	4	3
OG0014388	4	4
OG0014389	4	4
OG0014390	4	3
OG0014391	4	3
OG0014392	6	6
OG0014393	9	9
OG0014394	4	4
OG0014395	3	2
OG0014396	4	4
OG0014397	5	5
OG0014398	4	4
OG0014399	5	4
OG0014400	5	4
OG0014401	4	4
OG0014402	4	4
OG0014403	4	4
OG0014404	4	4
OG0014405	3	3
OG0014406	5	4
OG0014407	4	2
OG0014408	4	4
OG0014409	4	4
OG0014410	4	4
OG0014411	4	4
OG0014412	4	4
OG0014413	4	4
OG0014414	4	4
OG0014415	4	3
OG0014416	6	4
OG0014417	5	4
OG0014418	4	4
OG0014419	4	4
OG0014420	4	4
OG0014421	4	2
OG0014422	5	5
OG0014423	4	3
OG0014424	4	4
OG0014425	3	3
OG0014426	4	4
OG0014427	4	4
OG0014428	4	4
OG0014429	4	4
OG0014430	4	4
OG0014431	3	2
OG0014432	5	5
OG0014433	4	3
OG0014434	4	4
OG0014435	4	4
OG0014436	4	4
OG0014437	4	4
OG0014438	4	4
OG0014439	4	4
OG0014440	4	4
OG0014441	3	3
OG0014442	4	4
OG0014443	4	3
OG0014444	5	5
OG0014445	4	2
OG0014446	4	4
OG0014447	4	3
OG0014448	4	3
OG0014449	4	4
OG0014450	3	2
OG0014451	4	4
OG0014452	4	4
OG0014453	4	3
OG0014454	5	5
OG0014455	4	3
OG0014456	4	3
OG0014457	4	3
OG0014458	5	5
OG0014459	4	4
OG0014460	4	4
OG0014461	4	3
OG0014462	4	4
OG0014463	4	4
OG0014464	5	5
OG0014465	4	3
OG0014466	5	5
OG0014467	4	4
OG0014468	4	4
OG0014469	4	3
OG0014470	4	4
OG0014471	4	4
OG0014472	4	4
OG0014473	3	2
OG0014474	3	3
OG0014475	4	4
OG0014476	4	4
OG0014477	3	3
OG0014478	4	4
OG0014479	4	4
OG0014480	4	4
OG0014481	4	4
OG0014482	4	3
OG0014483	4	4
OG0014484	4	4
OG0014485	4	4
OG0014486	4	4
OG0014487	4	4
OG0014488	4	3
OG0014489	4	4
OG0014490	4	4
OG0014491	5	5
OG0014492	4	3
OG0014493	5	5
OG0014494	4	4
OG0014495	5	5
OG0014496	4	4
OG0014497	6	5
OG0014498	4	3
OG0014499	4	4
OG0014500	5	4
OG0014501	3	3
OG0014502	4	4
OG0014503	5	5
OG0014504	4	4
OG0014505	4	3
OG0014506	4	4
OG0014507	3	3
OG0014508	4	4
OG0014509	5	5
OG0014510	4	4
OG0014511	4	4
OG0014512	4	4
OG0014513	4	4
OG0014514	4	4
OG0014515	4	4
OG0014516	4	4
OG0014517	4	4
OG0014518	4	4
OG0014519	6	6
OG0014520	5	3
OG0014521	4	4
OG0014522	3	2
OG0014523	4	4
OG0014524	4	4
OG0014525	6	6
OG0014526	4	4
OG0014527	4	4
OG0014528	5	5
OG0014529	5	5
OG0014530	4	3
OG0014531	4	4
OG0014532	4	4
OG0014533	3	3
OG0014534	9	9
OG0014535	26	26
OG0014536	7	5
OG0014537	4	3
OG0014538	5	5
OG0014539	4	3
OG0014540	8	4
OG0014541	6	5
OG0014542	5	4
OG0014543	5	5
OG0014544	5	4
OG0014545	5	5
OG0014546	6	6
OG0014547	6	6
OG0014548	6	6
OG0014549	5	5
OG0014550	5	4
OG0014551	5	4
OG0014552	9	9
OG0014553	3	3
OG0014554	5	5
OG0014555	5	4
OG0014556	4	4
OG0014557	5	5
OG0014558	5	4
OG0014559	4	4
OG0014560	6	2
OG0014561	5	5
OG0014562	4	4
OG0014563	5	4
OG0014564	5	5
OG0014565	5	5
OG0014566	6	6
OG0014567	4	1
OG0014568	5	5
OG0014569	5	5
OG0014570	4	3
OG0014571	5	5
OG0014572	5	5
OG0014573	5	5
OG0014574	5	4
OG0014575	5	5
OG0014576	4	4
OG0014577	6	3
OG0014578	7	7
OG0014579	5	4
OG0014580	6	5
OG0014581	6	5
OG0014582	4	3
OG0014583	5	5
OG0014584	4	4
OG0014585	5	4
OG0014586	4	4
OG0014587	7	7
OG0014588	10	8
OG0014589	5	5
OG0014590	2	2
OG0014591	5	5
OG0014592	6	6
OG0014593	5	5
OG0014594	5	5
OG0014595	5	5
OG0014596	4	3
OG0014597	5	5
OG0014598	9	4
OG0014599	4	4
OG0014600	5	5
OG0014601	4	4
OG0014602	6	6
OG0014603	5	3
OG0014604	17	17
OG0014605	7	5
OG0014606	9	3
OG0014607	8	8
OG0014608	19	14
OG0014609	6	6
OG0014610	11	8
OG0014611	8	8
OG0014612	6	6
OG0014613	6	6
OG0014614	6	6
OG0014615	7	6
OG0014616	6	6
OG0014617	22	21
OG0014618	15	14
OG0014619	8	5
OG0014620	6	5
OG0014621	14	13
OG0014622	18	12
OG0014623	5	3
OG0014624	21	20
OG0014625	26	26
OG0014626	26	26
OG0014627	12	10
OG0014628	25	25
OG0014629	24	24
OG0014630	23	23
OG0014631	25	25
OG0014632	26	26
OG0014633	26	26
OG0014634	26	26
OG0014635	26	26
OG0014636	26	26
OG0014637	3	3
OG0014638	5	5
OG0014639	3	3
OG0014640	3	3
OG0014641	3	3
OG0014642	6	5
OG0014643	3	3
OG0014644	5	5
OG0014645	3	3
OG0014646	3	3
OG0014647	3	3
OG0014648	3	3
OG0014649	4	4
OG0014650	3	2
OG0014651	3	3
OG0014652	4	4
OG0014653	3	3
OG0014654	4	4
OG0014655	3	3
OG0014656	3	3
OG0014657	3	3
OG0014658	8	4
OG0014659	3	3
OG0014660	3	3
OG0014661	3	3
OG0014662	3	3
OG0014663	3	3
OG0014664	5	4
OG0014665	3	3
OG0014666	4	3
OG0014667	4	4
OG0014668	3	3
OG0014669	5	5
OG0014670	3	3
OG0014671	3	3
OG0014672	3	3
OG0014673	3	3
OG0014674	4	4
OG0014675	3	3
OG0014676	3	3
OG0014677	3	3
OG0014678	3	3
OG0014679	3	3
OG0014680	3	3
OG0014681	5	5
OG0014682	3	3
OG0014683	4	3
OG0014684	3	3
OG0014685	3	3
OG0014686	3	3
OG0014687	3	3
OG0014688	25	25
OG0014689	3	3
OG0014690	3	3
OG0014691	3	3
OG0014692	3	3
OG0014693	3	3
OG0014694	14	6
OG0014695	4	3
OG0014696	3	3
OG0014697	3	3
OG0014698	5	5
OG0014699	3	3
OG0014700	3	3
OG0014701	3	3
OG0014702	3	3
OG0014703	3	3
OG0014704	5	4
OG0014705	3	3
OG0014706	3	3
OG0014707	3	3
OG0014708	3	3
OG0014709	3	3
OG0014710	3	3
OG0014711	3	3
OG0014712	3	3
OG0014713	3	3
OG0014714	3	3
OG0014715	4	4
OG0014716	3	3
OG0014717	3	3
OG0014718	5	4
OG0014719	3	3
OG0014720	3	3
OG0014721	4	4
OG0014722	3	3
OG0014723	3	3
OG0014724	3	3
OG0014725	4	4
OG0014726	5	4
OG0014727	3	3
OG0014728	3	2
OG0014729	3	3
OG0014730	3	3
OG0014731	4	3
OG0014732	3	3
OG0014733	3	3
OG0014734	3	3
OG0014735	3	3
OG0014736	3	3
OG0014737	3	3
OG0014738	3	3
OG0014739	4	4
OG0014740	3	3
OG0014741	4	4
OG0014742	4	4
OG0014743	4	4
OG0014744	6	5
OG0014745	3	3
OG0014746	3	3
OG0014747	3	3
OG0014748	3	3
OG0014749	4	3
OG0014750	3	3
OG0014751	3	3
OG0014752	4	4
OG0014753	3	3
OG0014754	3	3
OG0014755	3	2
OG0014756	3	3
OG0014757	4	4
OG0014758	3	2
OG0014759	3	3
OG0014760	3	3
OG0014761	3	3
OG0014762	5	5
OG0014763	3	3
OG0014764	3	3
OG0014765	3	3
OG0014766	3	3
OG0014767	5	4
OG0014768	3	3
OG0014769	3	2
OG0014770	4	4
OG0014771	3	3
OG0014772	3	3
OG0014773	5	4
OG0014774	3	3
OG0014775	3	3
OG0014776	3	2
OG0014777	3	3
OG0014778	3	3
OG0014779	3	3
OG0014780	3	3
OG0014781	3	3
OG0014782	3	3
OG0014783	3	3
OG0014784	3	3
OG0014785	3	3
OG0014786	3	3
OG0014787	5	5
OG0014788	3	3
OG0014789	3	3
OG0014790	2	2
OG0014791	3	3
OG0014792	3	3
OG0014793	3	3
OG0014794	3	3
OG0014795	3	3
OG0014796	4	4
OG0014797	5	4
OG0014798	3	3
OG0014799	6	5
OG0014800	3	3
OG0014801	3	3
OG0014802	3	3
OG0014803	3	3
OG0014804	3	3
OG0014805	4	4
OG0014806	3	3
OG0014807	3	3
OG0014808	4	4
OG0014809	3	3
OG0014810	3	3
OG0014811	4	4
OG0014812	4	4
OG0014813	4	3
OG0014814	4	4
OG0014815	3	3
OG0014816	3	3
OG0014817	3	2
OG0014818	4	4
OG0014819	3	3
OG0014820	3	3
OG0014821	4	4
OG0014822	3	3
OG0014823	3	3
OG0014824	3	3
OG0014825	4	3
OG0014826	3	2
OG0014827	4	4
OG0014828	5	5
OG0014829	3	3
OG0014830	3	2
OG0014831	3	3
OG0014832	3	3
OG0014833	3	3
OG0014834	4	4
OG0014835	3	3
OG0014836	3	3
OG0014837	4	4
OG0014838	5	5
OG0014839	3	3
OG0014840	4	4
OG0014841	3	3
OG0014842	3	3
OG0014843	4	3
OG0014844	3	3
OG0014845	3	3
OG0014846	3	3
OG0014847	3	3
OG0014848	3	3
OG0014849	3	3
OG0014850	3	3
OG0014851	5	2
OG0014852	4	4
OG0014853	3	3
OG0014854	3	3
OG0014855	8	7
OG0014856	3	3
OG0014857	3	3
OG0014858	3	3
OG0014859	3	3
OG0014860	3	3
OG0014861	3	3
OG0014862	3	2
OG0014863	3	3
OG0014864	3	2
OG0014865	3	3
OG0014866	3	3
OG0014867	3	3
OG0014868	3	3
OG0014869	3	2
OG0014870	3	3
OG0014871	3	3
OG0014872	3	3
OG0014873	3	3
OG0014874	3	3
OG0014875	3	3
OG0014876	3	3
OG0014877	3	3
OG0014878	3	3
OG0014879	3	2
OG0014880	3	3
OG0014881	3	3
OG0014882	3	2
OG0014883	3	3
OG0014884	5	5
OG0014885	3	3
OG0014886	3	3
OG0014887	3	3
OG0014888	5	5
OG0014889	3	3
OG0014890	4	4
OG0014891	3	3
OG0014892	3	3
