Orthogroup	Eutrema_salsugineum	Noccaea_praecox
OG0007152	XP_006394753.1	Np001G012310
OG0007153	XP_006394732.1	Np001G012090
OG0007154	XP_006394731.1	Np001G012080
OG0007155	XP_006394680.1	Np001G011450
OG0007156	XP_006394670.1	Np001G011270
OG0007157	XP_006394669.1	Np001G011260
OG0007158	XP_006404206.2	Np001G049600
OG0007159	XP_006394626.1	Np001G010780
OG0007160	XP_006394616.1	Np001G010640
OG0007161	XP_006394598.1	Np001G010380
OG0007162	XP_006394597.1	Np001G010370
OG0007163	XP_006402176.1	Np002G106030
OG0007163	XP_006394557.1	Np001G009890
OG0007164	XP_006394554.1	Np001G009820
OG0007165	XP_006394548.1	Np001G009750
OG0007167	XP_006394495.1	Np001G009020
OG0007168	XP_006394396.1	Np001G007390
OG0007169	XP_006394388.1	Np001G007270
OG0007170	XP_006394375.1	Np001G007190
OG0007171	XP_006394352.1	Np001G006930
OG0007173	XP_006394331.1	Np001G006710
OG0007174	XP_006401051.1	Np003G154120
OG0007175	XP_006403988.1	Np001G052500
OG0007176	XP_006404103.1	Np001G050890
OG0007177	XP_006404124.1	Np001G050630
OG0007178	XP_006404293.1	Np001G048090
OG0007179	XP_024006858.1	Np001G007070
OG0007180	XP_006404356.1	Np001G047490
OG0007181	XP_006404430.2	Np001G046720
OG0007182	XP_024012539.1	Np001G045720
OG0007183	XP_006419069.1	Np003G126640
OG0007184	XP_006419077.1	Np001G044730
OG0007185	XP_006404470.1	Np001G044000
OG0007186	XP_006419158.1	Np001G043660
OG0007187	XP_006391275.1	Np002G091770
OG0007188	XP_024011178.1	Np002G091910
OG0007190	XP_024006699.1, XP_024015607.1	Np007G414060
OG0007191	XP_006391024.1	Np002G087110
OG0007192	XP_006390998.1	Np002G086790
OG0007193	XP_006391176.2	Np002G089790
OG0007194	XP_024013869.1	Np002G086160
OG0007195	XP_006390950.2	Np002G086150
OG0007196	XP_006390940.1	Np002G086060
OG0007197	XP_006390839.1	Np002G084580
OG0007198	XP_006390823.1	Np002G084360
OG0007199	XP_006390816.1	Np002G084200
OG0007200	XP_006390796.1	Np002G083940
OG0007201	XP_006390744.1	Np002G083450
OG0007202	XP_006390726.1	Np002G083210
OG0007203	XP_024011437.1	Np003G147940
OG0007204	XP_006389997.1	Np002G073530
OG0007205	XP_006390066.1	Np002G074570
OG0007207	XP_006390099.1	Np002G075070
OG0007208	XP_006390109.1	Np002G075200
OG0007209	XP_006390158.1	Np002G075910
OG0007210	XP_006390199.1	Np002G076460
OG0007211	XP_006390218.1	Np002G076760
OG0007212	XP_006390241.1	Np002G077000
OG0007213	XP_006390277.1	Np002G077540, Np002G077500
OG0007214	XP_006390280.1	Np002G077630
OG0007215	XP_006390365.1	Np002G078610
OG0007216	XP_006390372.1	Np002G078680
OG0007217	XP_024010902.1	Np002G078800
OG0007218	XP_006390388.1	Np002G078770
OG0007219	XP_006390419.1	Np002G079180
OG0007220	XP_006390512.1	Np002G080300
OG0007221	XP_006390580.1	Np002G081370
OG0007222	XP_006398007.1	Np006G320400
OG0007223	XP_006390619.1	Np002G081950
OG0007224	XP_024011219.1	Np002G082550
OG0007225	XP_006389991.1	Np002G073480
OG0007226	XP_006389964.1	Np002G073140
OG0007227	XP_006407555.1	Np007G411700
OG0007228	XP_006389901.1	Np002G072360
OG0007229	XP_024006933.1	Np002G072220
OG0007230	XP_006389868.1	Np002G071770
OG0007231	XP_006389841.1	Np002G071500
OG0007232	XP_024012506.1	Np002G070460
OG0007233	XP_006389837.1	Np002G071400
OG0007234	XP_006389832.1	Np002G071330
OG0007235	XP_006389826.1	Np002G071220
OG0007236	XP_024007069.1	Np002G071030
OG0007237	XP_006416881.1	Np004G240530
OG0007238	XP_006389775.1	Np005G309670
OG0007239	XP_006389769.1	Np002G070670
OG0007240	XP_006407273.1	Np007G408260
OG0007241	XP_006407271.1	Np007G408220
OG0007243	XP_006407176.1	Np007G406810
OG0007244	XP_006407159.1	Np007G406570
OG0007245	XP_006407118.1	Np007G405980
OG0007246	XP_006407113.1	Np007G405920
OG0007247	XP_006407064.1	Np007G405310
OG0007248	XP_006406976.1	Np007G403980
OG0007249	XP_006406960.1	Np007G403550
OG0007250	XP_024015609.1	Np007G403110
OG0007251	XP_006406920.1	Np007G389990
OG0007252	XP_006406916.1	Np007G390030
OG0007253	XP_006406887.1	Np007G390300
OG0007254	XP_024015454.1	Np007G390320
OG0007255	XP_006406871.1	Np007G390390
OG0007256	XP_006406864.1	Np007G390450
OG0007257	XP_006406618.2	Np002G105420, Np007G394160
OG0007258	XP_006406773.1	Np007G391900
OG0007259	XP_024015069.1	Np007G392190
OG0007260	XP_006406726.1	Np007G392630
OG0007261	XP_006406689.1	Np007G393090
OG0007262	XP_006406688.1	Np007G393110
OG0007263	XP_006406670.1	Np007G393500, Np007G394610
OG0007264	XP_006406653.1	Np003G149300, Np004G240220
OG0007265	XP_006406641.1	Np007G393880
OG0007266	XP_006406599.1	Np007G394380
OG0007267	XP_006406568.1	Np007G394940
OG0007268	XP_006406556.1	Np007G395170
OG0007269	XP_006406518.1	Np007G396000
OG0007270	XP_006406508.1	Np007G396120
OG0007271	XP_006406503.1	Np007G396370
OG0007272	XP_006406497.1	Np007G396430
OG0007273	XP_006406471.1	Np007G397070
OG0007274	XP_006406431.1	Np007G397930
OG0007275	XP_006406406.1	Np007G399140
OG0007276	XP_006406335.1	Np007G380630
OG0007277	XP_006406303.1, XP_006406170.1	Np007G381100
OG0007278	XP_006406257.1	Np007G381680
OG0007279	XP_006406271.1	Np007G381460
OG0007280	XP_006406274.1	Np007G381440
OG0007281	XP_006406283.1	Np007G381310, Np007G381320
OG0007282	XP_006406205.1	Np007G382710
OG0007283	XP_006406203.1	Np007G382720
OG0007284	XP_006406187.2	Np007G382990
OG0007285	XP_006406185.1	Np007G383000
OG0007286	XP_006406158.1	Np007G383270
OG0007287	XP_006406142.1, XP_024014952.1	Np007G383480
OG0007288	XP_006406132.1	Np007G383570
OG0007289	XP_006406003.1	Np007G385000
OG0007290	XP_006418851.1	Np007G385240
OG0007291	XP_006418841.1	Np007G385410
OG0007292	XP_006418813.1	Np007G385910
OG0007293	XP_024009230.1	Np007G386090
OG0007294	XP_006418750.1	Np007G386930
OG0007295	XP_006418732.1	Np007G387150
OG0007296	XP_006409707.1	Np007G380100
OG0007297	XP_006419016.1, XP_024003976.1	Np006G355850
OG0007298	XP_024016572.1	Np007G380160
OG0007299	XP_006409583.1	Np007G378370
OG0007301	XP_006409350.1	Np007G376280
OG0007302	XP_006409324.1	Np007G376020
OG0007303	XP_024016496.1	Np007G375520
OG0007304	XP_006409192.1	Np007G374900
OG0007305	XP_006409105.2	Np007G373990
OG0007306	XP_006409075.1	Np007G373630
OG0007307	XP_006408876.1	Np007G373140
OG0007308	XP_006408960.1	Np007G372090
OG0007309	XP_024015158.1	Np007G408720
OG0007310	XP_006392624.1	Np004G190920
OG0007311	XP_006392654.1	Np004G191250
OG0007312	XP_006392675.1	Np004G191420
OG0007313	XP_006392750.1	Np004G192430
OG0007314	XP_006392901.1	Np004G194260
OG0007315	XP_024006289.1	Np004G194670
OG0007316	XP_006392953.1	Np004G194810
OG0007317	XP_006392999.1	Np004G195220
OG0007318	XP_006393029.1	Np004G195420
OG0007319	XP_006393187.1	Np004G197080
OG0007320	XP_006393264.1	Np004G198310
OG0007321	XP_006393363.1	Np004G199060
OG0007322	XP_006393331.1	Np004G198710
OG0007323	XP_006393417.1	Np004G199510
OG0007324	XP_006393463.1	Np004G199730
OG0007325	XP_006393505.1	Np004G200140
OG0007326	XP_006414376.1	Np005G300830
OG0007327	XP_006414378.1	Np005G300940, Np005G300910
OG0007329	XP_006410633.1	Np006G341400
OG0007330	XP_024016673.1	Np006G341430
OG0007331	XP_006403850.2	Np001G053960
OG0007332	XP_006403846.1	Np001G053980
OG0007333	XP_006403813.1	Np001G054370
OG0007334	XP_006403799.1	Np001G054620
OG0007335	XP_006403798.1	Np001G054640
OG0007336	XP_006403717.1	Np001G055960
OG0007337	XP_024013665.1	Np001G053670
OG0007338	XP_006403887.1	Np001G053560
OG0007339	XP_006403580.1	Np001G057490
OG0007340	XP_006403556.1	Np001G057720
OG0007341	XP_006403520.1	Np001G058350
OG0007343	XP_006412468.1, XP_006412516.1	Np005G270180
OG0007344	XP_006403416.1	Np001G059750
OG0007345	XP_006402981.1	Np001G060670
OG0007346	XP_006402943.1	Np001G061320
OG0007347	XP_006402761.1	Np001G063610
OG0007348	XP_006402759.1	Np001G063630
OG0007349	XP_006397104.1, XP_006402673.2	Np001G064860
OG0007350	XP_006402566.1	Np001G066380
OG0007351	XP_024012939.1	Np001G066530
OG0007352	XP_006402493.2	Np001G067120
OG0007353	XP_006402419.1	Np001G068200
OG0007354	XP_006402409.1	Np001G068330
OG0007355	XP_006402300.1	Np001G069640
OG0007356	XP_024006303.1	Np004G194480
OG0007357	XP_024003878.1	Np006G334560
OG0007359	XP_006391315.1	Np002G097110
OG0007360	XP_006402403.1	Np001G068420
OG0007361	XP_006398471.1	Np001G032620
OG0007363	XP_006410584.1	Np006G342270, Np006G342210, Np006G342130, Np006G342320, Np006G342360
OG0007364	XP_006410604.1	Np006G341880
OG0007365	XP_006410648.1	Np006G341170
OG0007367	XP_006406007.1	Np007G384950
OG0007368	XP_006390317.2	Np002G078090
OG0007370	XP_006412522.1	Np005G270980
OG0007372	XP_006418127.1	Np004G255850, Np002G115920
OG0007373	XP_006417246.1	Np004G245550
OG0007374	XP_024015486.1	Np007G392900
OG0007379	XP_024012229.1	Np007G378290, Np003G139800
OG0007380	XP_006413724.1	Np005G286370
OG0007381	XP_024005545.1	Np005G290580
OG0007382	XP_006414138.1	Np005G292340
OG0007383	XP_024009772.1, XP_006410582.1	Np006G342460, Np004G237140
OG0007384	XP_024016067.1	Np006G360810
OG0007385	XP_006400246.1	Np003G144330
OG0007386	XP_006395016.1	Np001G015660
OG0007388	XP_024012284.1	Np003G156110
OG0007390	XP_006394533.1	Np001G009490
OG0007393	XP_024016533.1	Np007G374280
OG0007394	XP_006404714.1	Np006G368770
OG0007394	XP_006404715.2	Np006G368760
OG0007395	XP_024010606.1	Np007G374860
OG0007398	XP_006418921.1	Np001G046000, Np002G090280
OG0007398	XP_006418922.1	Np001G045990
OG0007400	XP_006401877.1	Np003G167030
OG0007413	XP_006412979.1	Np005G276670
OG0007414	XP_024005894.1	Np005G276350
OG0007415	XP_006412946.1	Np005G276340
OG0007416	XP_006412926.1	Np005G276110
OG0007417	XP_006412918.1	Np005G275980
OG0007418	XP_024005609.1	Np005G275880
OG0007419	XP_006412833.1	Np005G275010, Np005G274960
OG0007420	XP_006412816.1	Np005G274800
OG0007421	XP_006412801.1	Np005G274630
OG0007422	XP_006412777.1	Np005G274420
OG0007423	XP_006412761.1	Np005G274240
OG0007424	XP_006412727.1	Np005G273500
OG0007425	XP_006412685.1	Np005G273090
OG0007426	XP_006412625.1	Np005G272300
OG0007428	XP_006412600.1	Np005G271860
OG0007429	XP_006412596.1	Np005G271800
OG0007430	XP_006412585.1	Np005G273760, Np005G273670, Np005G271700
OG0007431	XP_006412583.1	Np005G271670
OG0007432	XP_006412564.1	Np005G271400
OG0007433	XP_006417292.1	Np004G246150
OG0007434	XP_006412505.1	Np005G270600
OG0007435	XP_006412504.1	Np005G270590
OG0007436	XP_006412499.1	Np005G270560
OG0007437	XP_006412496.1	Np005G270540
OG0007438	XP_006402043.1	Np005G270410
OG0007439	XP_024005688.1	Np005G270120
OG0007440	XP_006412437.1	Np005G269890
OG0007441	XP_006412378.1	Np005G263340
OG0007442	XP_006412391.1	Np005G263230
OG0007443	XP_006412358.1	Np005G263560
OG0007444	XP_006412359.1	Np005G263550
OG0007445	XP_006412313.1	Np005G263990
OG0007446	XP_006412253.1	Np005G264500
OG0007448	XP_006412281.1	Np005G264270
OG0007449	XP_006412284.1	Np005G264250
OG0007450	XP_006412287.1	Np005G264200
OG0007451	XP_024005757.1	Np005G264780, Np005G264810
OG0007452	XP_006412221.1	Np005G264830
OG0007453	XP_006412211.1	Np005G264900
OG0007454	XP_006412209.2	Np005G264950
OG0007455	XP_006412186.1	Np005G265400
OG0007456	XP_006412167.1	Np005G265630
OG0007457	XP_006415365.1	Np004G215290
OG0007458	XP_006415322.1	Np004G216070
OG0007459	XP_006415321.1	Np004G216090
OG0007460	XP_006415277.1	Np004G217490
OG0007462	XP_006415244.1	Np004G218930, Np004G219760
OG0007463	XP_006415236.1	Np004G219700
OG0007464	XP_006414303.1	Np005G298070
OG0007465	XP_024005512.1	Np005G299150
OG0007466	XP_006414348.1	Np005G300020
OG0007467	XP_006414363.1	Np005G300250
OG0007468	XP_006392532.1	Np007G376590
OG0007469	XP_006392492.1	Np002G105690
OG0007470	XP_006414492.1	Np005G302800
OG0007471	XP_006392412.1	Np002G111300
OG0007473	XP_006392315.1	Np002G113240
OG0007474	XP_006392265.1	Np002G114410
OG0007474	XP_006417467.1	Np004G248350
OG0007475	XP_006392069.1	Np002G117260
OG0007476	XP_024013259.1	Np002G117500
OG0007477	XP_006417386.1	Np004G247450
OG0007478	XP_006391988.1	Np002G118280
OG0007479	XP_006391973.1	Np002G118660
OG0007480	XP_006391968.1	Np002G118700
OG0007481	XP_006398489.1	Np001G032850
OG0007482	XP_006398501.1	Np001G028200
OG0007483	XP_006398516.1	Np001G027940
OG0007484	XP_006395848.1	Np001G026580
OG0007485	XP_006416977.2	Np004G241730
OG0007486	XP_006395753.1	Np001G025110
OG0007487	XP_006395741.1	Np001G024950
OG0007488	XP_006395734.1	Np001G024870
OG0007489	XP_006395712.1	Np001G024720
OG0007490	XP_024016486.1, XP_024016487.1, XP_006395697.1	Np001G024550
OG0007492	XP_006395642.1	Np001G023690
OG0007493	XP_006395625.1	Np001G023450
OG0007494	XP_006395612.1	Np001G023250
OG0007495	XP_006395561.1	Np001G022610
OG0007496	XP_024007170.1	Np001G022570
OG0007497	XP_006395520.1	Np001G021990
OG0007498	XP_006395502.1	Np001G021760
OG0007499	XP_006395495.1	Np001G021680
OG0007501	XP_006395473.1	Np001G021280
OG0007502	XP_006395472.1	Np001G021270
OG0007503	XP_024007337.1	Np001G020920
OG0007504	XP_006395407.1	Np001G020490
OG0007505	XP_006395300.1	Np001G019010
OG0007506	XP_006395296.1	Np001G018980
OG0007507	XP_006405653.2	Np005G314930
OG0007508	XP_006395275.1	Np001G018730
OG0007510	XP_006391502.1	Np002G092600
OG0007511	XP_024012728.1	Np002G093460
OG0007512	XP_006391436.1	Np002G093970
OG0007513	XP_006391351.1	Np002G095970
OG0007514	XP_006391348.1	Np002G096090
OG0007515	XP_006391520.1	Np002G097350
OG0007516	XP_006391565.1	Np002G098880
OG0007517	XP_006400322.1	Np003G145160
OG0007518	XP_006391604.1	Np002G124640
OG0007519	XP_006392691.1	Np004G191570
OG0007520	XP_006391666.1	Np002G123820
OG0007521	XP_006391689.1	Np002G123480
OG0007522	XP_006391734.1	Np002G122820
OG0007523	XP_024013280.1	Np002G122220
OG0007525	XP_006391781.1	Np002G121490
OG0007526	XP_006391794.1	Np002G121330
OG0007527	XP_006391866.1	Np002G120000
OG0007528	XP_006391896.1	Np002G119930
OG0007529	XP_024015305.1	Np002G119780
OG0007530	XP_006407312.1	Np007G408750
OG0007531	XP_006407314.1	Np007G408800
OG0007532	XP_006407315.1	Np007G408810
OG0007533	XP_006407328.1	Np007G408940
OG0007534	XP_006413003.2	Np005G276940
OG0007535	XP_006413267.1	Np005G280160
OG0007536	XP_024005693.1	Np005G279930
OG0007537	XP_006413239.1	Np005G279810
OG0007538	XP_024016711.1	Np006G330970
OG0007539	XP_006411342.1	Np006G331110
OG0007540	XP_006411339.1	Np006G331140
OG0007541	XP_006392641.1	Np007G413690
OG0007543	XP_006407701.1	Np007G413640
OG0007544	XP_006407669.1	Np007G413330
OG0007545	XP_006407665.1	Np007G413290
OG0007546	XP_006407642.1	Np007G413050
OG0007547	XP_006407633.1	Np007G412820
OG0007548	XP_006398831.1	Np003G128170
OG0007549	XP_006407615.1	Np007G412580
OG0007550	XP_024015772.1	Np007G412230
OG0007551	XP_006407579.1	Np007G411960
OG0007552	XP_006407557.1	Np007G411720
OG0007553	XP_006398917.1	Np003G129220
OG0007554	XP_006407507.1	Np007G411280
OG0007555	XP_006407465.1	Np007G410650
OG0007556	XP_006407460.1	Np007G410570
OG0007557	XP_006407450.1	Np007G410440
OG0007559	XP_006407429.1	Np007G410160
OG0007560	XP_006407422.1	Np007G410040
OG0007561	XP_006407417.1	Np007G410000
OG0007562	XP_024015780.1	Np007G409900
OG0007563	XP_006412996.1	Np005G276860
OG0007565	XP_006407390.1	Np007G409620
OG0007566	XP_024015623.1	Np007G409580
OG0007567	XP_006407346.1	Np007G409100
OG0007568	XP_006407342.1	Np007G409080
OG0007569	XP_006412254.1	Np005G264490
OG0007570	XP_006402220.1	Np003G174660
OG0007571	XP_006398379.2	Np001G034050
OG0007572	XP_024006648.1	Np004G200790
OG0007573	XP_006402075.1	Np003G172440
OG0007574	XP_024011294.1	Np003G172100
OG0007575	XP_006402060.1	Np003G171850
OG0007576	XP_006402056.1	Np003G171710
OG0007577	XP_006412365.1	Np005G263470
OG0007578	XP_024012679.1	Np003G165910
OG0007579	XP_006401719.1	Np003G164140
OG0007580	XP_006401726.1	Np003G164280
OG0007581	XP_006401742.1	Np003G164470
OG0007582	XP_006401750.1	Np003G164580
OG0007583	XP_006401753.2	Np006G343450, Np001G064290, Np003G164850
OG0007584	XP_006401716.1	Np003G164110
OG0007585	XP_006401709.1	Np003G163890
OG0007586	XP_006401623.1	Np003G162250
OG0007587	XP_006401641.1	Np003G161990
OG0007588	XP_024011466.1	Np003G162740
OG0007589	XP_006401558.1	Np003G163190
OG0007590	XP_006401508.1	Np003G160900
OG0007591	XP_006401435.1	Np003G159400
OG0007592	XP_006401404.1	Np003G158690
OG0007593	XP_006401379.1	Np003G158340
OG0007594	XP_006401366.1	Np003G158240
OG0007595	XP_006417344.1	Np004G246780
OG0007596	XP_006401272.2	Np003G156860
OG0007597	XP_006401256.1	Np003G156590
OG0007598	XP_006401252.1	Np003G156550
OG0007599	XP_006401247.1	Np003G156490
OG0007600	XP_024011954.1	Np003G156050
OG0007601	XP_006401206.1	Np003G155980
OG0007602	XP_006401182.1	Np003G155580, Np003G155630
OG0007603	XP_006401166.1	Np003G155260
OG0007604	XP_024012611.1	Np003G154870
OG0007605	XP_006394965.1	Np001G014990
OG0007606	XP_006399830.1	Np003G140110
OG0007607	XP_006399803.1	Np003G139820
OG0007608	XP_006399794.1	Np003G139740
OG0007609	XP_006399788.1	Np003G139700
OG0007610	XP_006399776.1	Np003G139570
OG0007611	XP_006399756.1	Np003G139250
OG0007612	XP_006399742.1	Np003G139120
OG0007613	XP_006399729.1	Np003G138970
OG0007614	XP_006399721.1	Np003G138870
OG0007615	XP_006399711.1	Np003G138630
OG0007616	XP_006399692.1	Np003G138490
OG0007617	XP_006399654.1	Np003G138100
OG0007618	XP_006399652.1	Np003G138080
OG0007619	XP_006399624.1	Np003G137800
OG0007620	XP_006404928.1, XP_024012463.1	Np005G310330, Np003G137450
OG0007621	XP_024012372.1	Np003G136940
OG0007622	XP_024011520.1	Np003G135370
OG0007623	XP_024011656.1	Np003G135110
OG0007624	XP_006399355.1	Np003G134970
OG0007625	XP_006399346.1	Np003G134860
OG0007626	XP_006399303.1	Np003G134340
OG0007627	XP_006399301.1	Np003G134310
OG0007628	XP_006399273.1	Np003G134040
OG0007629	XP_006399212.2	Np003G133230
OG0007630	XP_006399207.1	Np003G133040
OG0007631	XP_006414231.2	Np005G295380
OG0007632	XP_006414183.1	Np005G293370
OG0007633	XP_006414169.1	Np005G292880
OG0007634	XP_006414160.1	Np005G292710
OG0007636	XP_006414106.1	Np005G291710
OG0007637	XP_006396712.1	Np003G183130
OG0007638	XP_006414043.1	Np005G290680
OG0007639	XP_006414031.2	Np005G290510
OG0007640	XP_006414002.1	Np005G290210
OG0007642	XP_006413916.1	Np005G288830
OG0007643	XP_006398108.2	Np001G039050
OG0007644	XP_006394427.1	Np001G007770
OG0007645	XP_006413863.1	Np005G288230
OG0007646	XP_024005135.1, XP_006413948.1	Np005G287150
OG0007647	XP_006396625.1	Np003G184690
OG0007648	XP_024005342.1	Np005G288030
OG0007649	XP_006413747.1	Np005G286750
OG0007650	XP_024005439.1	Np005G285960
OG0007651	XP_006413689.1	Np005G285840
OG0007652	XP_006413677.1	Np005G285710
OG0007653	XP_024005282.1	Np005G285580
OG0007654	XP_006413650.2	Np005G285230
OG0007655	XP_006413639.1	Np005G285010
OG0007656	XP_006413627.1	Np005G284830
OG0007657	XP_006413609.1	Np005G284660
OG0007658	XP_006413586.1	Np005G284410
OG0007659	XP_006413583.1	Np005G284390
OG0007660	XP_006413536.1	Np005G283440
OG0007661	XP_006413523.1	Np005G283270
OG0007662	XP_006413492.1	Np005G283040
OG0007663	XP_006415119.1	Np004G206120
OG0007664	XP_006415113.1	Np004G206170
OG0007665	XP_024009173.1	Np004G206330
OG0007666	XP_006415050.2	Np004G208350
OG0007667	XP_006397417.1	Np004G224520
OG0007668	XP_006396023.1	Np004G204840
OG0007670	XP_006393548.1	Np005G308590
OG0007671	XP_006393603.1	Np004G200950
OG0007672	XP_006393523.1	Np004G200310
OG0007673	XP_006407814.1	Np007G415190
OG0007674	XP_006415696.1	Np004G210910
OG0007675	XP_006415675.1	Np004G211200
OG0007676	XP_006405071.1	Np006G364710
OG0007677	XP_006415655.1	Np004G211410
OG0007678	XP_006415643.1	Np004G211480
OG0007679	XP_006415600.1	Np004G212080
OG0007680	XP_024008797.1	Np004G213400
OG0007681	XP_006415483.1	Np004G213700
OG0007682	XP_006415435.1	Np004G214220
OG0007683	XP_006415433.1	Np004G214280
OG0007684	XP_006415426.1	Np004G214450
OG0007685	XP_006412093.1	Np005G266640
OG0007686	XP_006398770.2	Np003G127410
OG0007687	XP_024004382.1	Np005G267330
OG0007688	XP_024004537.1	Np005G267510
OG0007689	XP_006412036.2	Np005G267560
OG0007690	XP_006412014.1	Np005G267940
OG0007691	XP_006411992.1	Np005G268190
OG0007692	XP_006411987.1	Np005G268220
OG0007693	XP_006411964.1	Np005G268460
OG0007694	XP_006411941.1	Np005G268680
OG0007695	XP_006404832.1	Np006G367190
OG0007696	XP_006411927.1	Np005G268840
OG0007697	XP_006411876.1	Np005G269490
OG0007698	XP_006411861.1	Np005G269640
OG0007699	XP_006411856.1	Np005G269700
OG0007700	XP_006411855.1	Np005G269710
OG0007701	XP_024004583.1	Np005G269880
OG0007702	XP_006411821.1	Np005G262570
