Orthogroup	Eutrema_salsugineum	Cardamine_glauca
OG0007799	XP_006398654.1	Cg008G282780
OG0007800	XP_006398664.1	Cg008G282850
OG0007801	XP_006398699.1	Cg008G283140
OG0007802	XP_006398707.1	Cg008G283220
OG0007803	XP_006398711.1	Cg008G283290
OG0007804	XP_024011815.1	Cg008G283310
OG0007805	XP_006398729.1	Cg008G283520
OG0007806	XP_006398842.1, XP_024009640.1	Cg008G284610
OG0007807	XP_006398758.2	Cg008G283800
OG0007808	XP_006398838.1	Cg008G284570, Cg004G144700
OG0007809	XP_024012656.1	Cg008G284730
OG0007810	XP_006398868.1	Cg008G284880
OG0007811	XP_006398874.1	Cg008G284940
OG0007812	XP_024012504.1	Cg008G285010
OG0007813	XP_024011775.1	Cg008G285090
OG0007814	XP_006400499.1	Cg008G299880
OG0007815	XP_024011773.1	Cg008G300200
OG0007817	XP_006400623.1	Cg008G301030
OG0007818	XP_024011494.1	Cg008G301180
OG0007819	XP_006400670.1	Cg008G301420
OG0007820	XP_006400676.1	Cg008G301470
OG0007822	XP_024011563.1	Cg008G301560
OG0007823	XP_006400704.1	Cg008G301750
OG0007824	XP_006400751.1	Cg008G302240
OG0007825	XP_006400783.1	Cg006G209240, Cg004G133020, Cg008G302520
OG0007826	XP_024011517.1	Cg003G108470
OG0007827	XP_024011577.1	Cg003G108400
OG0007828	XP_006400840.1	Cg003G108220
OG0007829	XP_006400871.1	Cg003G107960
OG0007830	XP_006400892.1	Cg003G107670
OG0007831	XP_006400926.1	Cg003G107370
OG0007833	XP_006401014.1	Cg003G106610
OG0007834	XP_006401031.2	Cg003G106470
OG0007835	XP_006394311.1	Cg003G110950
OG0007836	XP_006394305.1	Cg003G111010
OG0007837	XP_024007142.1	Cg003G111020
OG0007838	XP_006394273.2	Cg003G111270
OG0007839	XP_006401264.1	Cg003G104450
OG0007840	XP_006394218.2	Cg003G111810
OG0007841	XP_006394213.1	Cg003G111870
OG0007842	XP_024006793.1, XP_024006791.1	Cg003G112460
OG0007843	XP_006394126.1	Cg003G112600
OG0007844	XP_006394109.1	Cg003G112760
OG0007845	XP_006394106.1	Cg003G112780
OG0007846	XP_006394062.1	Cg003G112940
OG0007847	XP_006394057.1	Cg003G113240
OG0007848	XP_006394051.1	Cg003G113300
OG0007849	XP_006393999.1	Cg003G113680
OG0007850	XP_006393998.1	Cg003G113700
OG0007851	XP_006393988.1	Cg003G113830
OG0007852	XP_006393967.1	Cg003G114080
OG0007853	XP_006393935.1	Cg003G114340
OG0007854	XP_006393928.1	Cg003G114420
OG0007855	XP_024007489.1	Cg003G114510
OG0007856	XP_024007084.1	Cg003G114920
OG0007857	XP_006393841.1	Cg008G297360, Cg003G115380
OG0007858	XP_006403947.1	Cg002G055670
OG0007859	XP_006393831.2	Cg003G115530
OG0007860	XP_006396267.1	Cg014G332950, Cg003G076620
OG0007861	XP_024009839.1	Cg014G333050, Cg003G076520
OG0007862	XP_024010128.1	Cg003G076790, Cg014G332810
OG0007863	XP_006396307.1	Cg003G077050, Cg014G332580
OG0007864	XP_006396314.1	Cg014G332510, Cg003G077120
OG0007865	XP_006396344.1	Cg014G331670, Cg003G078010
OG0007866	XP_006396363.1	Cg003G077810, Cg014G331840
OG0007867	XP_006396409.1	Cg003G077360, Cg014G332260
OG0007868	XP_006396433.1	Cg003G078230, Cg014G331420
OG0007869	XP_006396437.1	Cg014G331390, Cg003G078260
OG0007870	XP_006396441.1	Cg014G331350, Cg003G078300
OG0007871	XP_006396485.1	Cg014G330740, Cg003G078790
OG0007872	XP_024010069.1	Cg003G078870, Cg014G330660
OG0007873	XP_006396530.1	Cg003G094830, Cg003G079110
OG0007874	XP_006396551.1	Cg003G079340, Cg003G094660
OG0007875	XP_006403130.1	Cg008G320380
OG0007876	XP_006403165.2	Cg008G319820
OG0007877	XP_006403265.1	Cg008G318870
OG0007878	XP_006410485.1	Cg005G173200
OG0007879	XP_006410480.1	Cg005G173240
OG0007880	XP_006410363.1	Cg005G174370
OG0007882	XP_006410359.1	Cg005G174420
OG0007883	XP_006410435.1	Cg005G173690
OG0007884	XP_024004109.1	Cg005G174330
OG0007885	XP_006410311.1	Cg005G174890
OG0007886	XP_006410256.1	Cg005G175420
OG0007887	XP_006410239.1	Cg005G175560
OG0007888	XP_006410215.1	Cg005G175710
OG0007889	XP_024004001.1	Cg005G175750
OG0007890	XP_006417905.1	Cg006G239670
OG0007891	XP_024004280.1	Cg005G175890
OG0007892	XP_006410156.2	Cg005G176180
OG0007893	XP_006410118.1	Cg005G176450
OG0007894	XP_006410122.1	Cg005G176480
OG0007895	XP_006410141.1	Cg005G176630
OG0007896	XP_006417841.1	Cg006G239060
OG0007897	XP_006410060.1	Cg005G176830
OG0007898	XP_006409911.1	Cg005G178300
OG0007899	XP_006409909.1	Cg005G178320
OG0007900	XP_006409871.1	Cg005G178810
OG0007901	XP_006409866.1	Cg005G178870
OG0007902	XP_006409855.1	Cg005G179010
OG0007903	XP_024016769.1	Cg005G179590
OG0007904	XP_006408675.1	Cg005G182250
OG0007905	XP_006397367.1	Cg005G182960
OG0007906	XP_006399116.1	Cg008G287270
OG0007907	XP_006408756.2	Cg005G185360
OG0007908	XP_006408789.1	Cg005G185940
OG0007909	XP_006413079.1	Cg001G013320
OG0007910	XP_006413105.1	Cg001G013580
OG0007911	XP_006399992.1	Cg008G294980
OG0007912	XP_006408520.2	Cg004G116510
OG0007914	XP_006405943.1	Cg001G035670
OG0007915	XP_006413177.1	Cg001G014220
OG0007916	XP_006408472.1	Cg004G116940
OG0007917	XP_006408467.1	Cg004G116990
OG0007918	XP_006400046.1	Cg008G295550
OG0007919	XP_006408444.1	Cg004G117270
OG0007920	XP_006408423.1	Cg004G117500
OG0007921	XP_006408396.1	Cg004G117790
OG0007922	XP_006408382.1	Cg004G117940
OG0007923	XP_006408370.1	Cg004G118060
OG0007924	XP_006408342.1	Cg004G118270
OG0007925	XP_006408302.1	Cg004G118600
OG0007926	XP_006408267.1	Cg004G119480
OG0007927	XP_024015745.1	Cg004G119790
OG0007928	XP_024015077.1	Cg004G120330
OG0007929	XP_006408159.1	Cg004G120380
OG0007930	XP_006408137.1	Cg004G120600
OG0007931	XP_006408113.1	Cg004G120840
OG0007932	XP_006408126.1	Cg004G120670
OG0007933	XP_006408107.1	Cg004G120920
OG0007934	XP_006408102.1	Cg004G120970
OG0007935	XP_006408089.1	Cg004G121110
OG0007936	XP_006408063.1	Cg004G121290
OG0007937	XP_006408072.1	Cg004G121240
OG0007938	XP_006408040.1	Cg004G121520
OG0007939	XP_006408009.2	Cg004G121800
OG0007940	XP_006407994.1	Cg004G121920
OG0007941	XP_006407979.1	Cg004G122040
OG0007942	XP_006407940.1	Cg004G122460
OG0007943	XP_006407934.1	Cg004G122520, Cg004G122560
OG0007944	XP_006407932.1	Cg004G122590, Cg004G122550
OG0007945	XP_006407930.1	Cg004G122610
OG0007946	XP_006407928.1	Cg004G122630
OG0007947	XP_006407927.1	Cg004G122640
OG0007948	XP_006395131.1	Cg008G311110, Cg008G309310
OG0007949	XP_006407867.1	Cg004G123190
OG0007950	XP_006407848.1	Cg004G123390
OG0007951	XP_006407826.1	Cg004G123630
OG0007952	XP_006407810.1	Cg004G123770
OG0007953	XP_006407801.1	Cg004G123870
OG0007955	XP_006407778.1	Cg004G124040
OG0007956	XP_006407767.1	Cg004G124150
OG0007957	XP_024015163.1	Cg004G124460
OG0007958	XP_024003889.1	Cg005G165970
OG0007959	XP_006411268.1	Cg005G166000
OG0007960	XP_006411265.1	Cg005G166020
OG0007961	XP_006411242.1	Cg005G166210
OG0007962	XP_024003773.1	Cg005G166340
OG0007963	XP_006411178.1	Cg005G166760
OG0007964	XP_024004187.1	Cg005G167450
OG0007965	XP_006410777.1	Cg005G170510
OG0007966	XP_006410781.1	Cg005G170470
OG0007967	XP_006410793.1	Cg005G170360
OG0007968	XP_006410822.1	Cg005G170080
OG0007969	XP_006410825.2	Cg005G170050
OG0007970	XP_006410845.1	Cg005G169860
OG0007971	XP_006410868.1	Cg005G169610
OG0007972	XP_024004149.1, XP_006410874.1	Cg005G169580
OG0007973	XP_024016761.1	Cg005G169430
OG0007974	XP_006410900.1	Cg005G169300
OG0007975	XP_024004192.1	Cg005G168870
OG0007976	XP_006410959.1	Cg005G168790
OG0007977	XP_006410965.1	Cg005G168730
OG0007978	XP_006410986.1	Cg005G168560
OG0007979	XP_006411012.1	Cg005G168280
OG0007980	XP_024003840.1	Cg005G168110
OG0007981	XP_006411050.1	Cg005G167990
OG0007982	XP_006410748.1	Cg005G170760
OG0007983	XP_006416910.1	Cg006G230440
OG0007984	XP_006416834.1	Cg006G229700
OG0007985	XP_006416785.1	Cg006G229240
OG0007986	XP_006416664.1	Cg006G228170
OG0007987	XP_006416616.1	Cg006G227750
OG0007988	XP_006416629.1	Cg006G227830
OG0007989	XP_006416611.1	Cg006G227680
OG0007990	XP_024008378.1	Cg006G227670
OG0007991	XP_006416600.1	Cg006G227570
OG0007992	XP_024008156.1	Cg006G227420
OG0007993	XP_006416581.1	Cg006G227380
OG0007994	XP_006416559.1	Cg006G227140
OG0007995	XP_024009192.1	Cg006G226710
OG0007996	XP_006416520.1	Cg006G226690
OG0007997	XP_006416504.1	Cg006G226560
OG0007998	XP_006416501.1	Cg006G226530
OG0007999	XP_024008790.1	Cg006G226110
OG0008000	XP_006416456.1	Cg006G226100
OG0008001	XP_024008596.1	Cg006G226020
OG0008002	XP_006416424.1	Cg006G225770
OG0008003	XP_024008838.1	Cg006G225670
OG0008004	XP_006416357.1	Cg006G225150
OG0008005	XP_006390197.1	Cg007G277110
OG0008006	XP_024008985.1	Cg006G224990
OG0008007	XP_006416313.1	Cg006G224690
OG0008008	XP_006416300.1	Cg006G224570
OG0008009	XP_006416298.1	Cg006G224530
OG0008010	XP_006390122.1	Cg007G277780
OG0008011	XP_006416295.1	Cg006G224520
OG0008012	XP_006416287.1	Cg006G224420
OG0008013	XP_006416279.1	Cg006G224350
OG0008014	XP_006416216.1	Cg006G223700
OG0008015	XP_006416209.1	Cg006G223620
OG0008016	XP_006416193.1	Cg006G223440
OG0008017	XP_006416180.1	Cg006G223300
OG0008018	XP_024008538.1	Cg006G222850
OG0008019	XP_006416083.1	Cg006G222410
OG0008020	XP_006416055.1	Cg006G222060
OG0008021	XP_006416012.1	Cg006G221640
OG0008022	XP_006415890.1	Cg006G220360
OG0008023	XP_006415888.1	Cg006G220350
OG0008024	XP_006415880.1	Cg006G220270
OG0008025	XP_006391178.1	Cg007G268270
OG0008026	XP_006415810.1	Cg006G219590
OG0008027	XP_006415780.1	Cg006G219320
OG0008028	XP_006415781.1	Cg006G219330
OG0008029	XP_006415762.1	Cg006G219170
OG0008031	XP_024005402.1	Cg001G016640
OG0008032	XP_006413447.1	Cg001G016580
OG0008033	XP_006413422.1	Cg001G016380
OG0008034	XP_006413415.1	Cg001G016270
OG0008035	XP_006413350.1	Cg001G015760
OG0008036	XP_006413338.1	Cg001G015690
OG0008037	XP_006413325.1	Cg001G015550
OG0008038	XP_006413318.1	Cg001G015480
OG0008039	XP_006413316.1	Cg001G015460
OG0008040	XP_006413024.1	Cg001G012830
OG0008041	XP_006413011.1	Cg001G012730
OG0008042	XP_006405047.1	Cg005G189170
OG0008043	XP_024014058.1	Cg005G189760
OG0008044	XP_024014336.1	Cg005G190220
OG0008045	XP_006404820.1	Cg005G191350
OG0008046	XP_006390444.1	Cg007G274720
OG0008047	XP_006404740.1	Cg005G191990
OG0008049	XP_024014143.1	Cg005G192040
OG0008050	XP_024014338.1	Cg005G192160
OG0008051	XP_006404717.1	Cg005G192240
OG0008052	XP_024014287.1	Cg005G192910
OG0008053	XP_006404640.1	Cg005G193010
OG0008054	XP_006404634.1	Cg005G193060
OG0008055	XP_006404595.1	Cg005G193400
OG0008056	XP_006404570.1	Cg005G193620
OG0008057	XP_006404566.1	Cg005G193650
OG0008058	XP_006404553.1	Cg005G193780
OG0008059	XP_006416943.1	Cg006G230750
OG0008060	XP_006416950.1	Cg006G230830
OG0008061	XP_006416952.2	Cg006G230850
OG0008062	XP_006416961.1	Cg006G230960
OG0008063	XP_006416971.2	Cg006G231060
OG0008064	XP_024008475.1	Cg006G231300
OG0008065	XP_006417012.1	Cg006G231490
OG0008066	XP_006417062.1	Cg006G231920
OG0008067	XP_006417067.1	Cg006G231970
OG0008068	XP_006417097.1	Cg006G232240
OG0008069	XP_006417151.1	Cg006G232770
OG0008070	XP_006417163.1	Cg006G232880
OG0008071	XP_006417164.1	Cg006G232890
OG0008072	XP_006417215.1	Cg006G233320
OG0008073	XP_006417227.1	Cg006G233410
OG0008074	XP_006417236.2	Cg006G233490
OG0008075	XP_006417274.1	Cg006G233820
OG0008076	XP_006417302.1	Cg006G234030
OG0008077	XP_024008689.1	Cg006G234050
OG0008078	XP_006417335.1	Cg006G234320
OG0008079	XP_006417350.1	Cg003G090750
OG0008080	XP_006417355.1	Cg006G234490
OG0008081	XP_006417445.1	Cg006G235380
OG0008082	XP_006417469.1	Cg006G235630
OG0008083	XP_006417487.1	Cg006G235800
OG0008084	XP_024008124.1	Cg006G235860
OG0008085	XP_006417537.1	Cg006G236230
OG0008086	XP_006403572.1	Cg002G052110
OG0008087	XP_006417647.1	Cg006G237230
OG0008088	XP_006417677.1	Cg006G237490
OG0008089	XP_024008249.1	Cg006G237470
OG0008090	XP_006417794.1	Cg006G238550
OG0008091	XP_024008630.1	Cg006G238930
OG0008092	XP_006417850.1	Cg006G239160
OG0008094	XP_006417880.1	Cg006G239450
OG0008095	XP_006417897.1	Cg006G239590
OG0008096	XP_006417902.1	Cg006G239640
OG0008097	XP_006410195.2	Cg005G175790
OG0008098	XP_006417911.1	Cg006G239720
OG0008099	XP_006417933.1	Cg003G091380, Cg006G239880
OG0008100	XP_006417957.1	Cg006G240100
OG0008101	XP_006417979.1	Cg006G240370
OG0008102	XP_006418002.1	Cg006G240660
OG0008103	XP_006418069.1	Cg006G241340
OG0008104	XP_006399871.1	Cg008G293860
OG0008105	XP_006418116.1	Cg006G241860
OG0008106	XP_024009201.1	Cg006G241990
OG0008107	XP_006418129.1	Cg006G242020
OG0008108	XP_006418153.1	Cg006G242260
OG0008109	XP_024008353.1	Cg006G242870
OG0008110	XP_006418222.1	Cg006G242850
OG0008111	XP_006418221.1	Cg006G242840
OG0008112	XP_006418218.1	Cg006G242810
OG0008113	XP_006418200.1	Cg006G242640
OG0008114	XP_006418249.1	Cg006G243130
OG0008115	XP_006418259.1	Cg006G243190
OG0008116	XP_006418263.1	Cg006G243240
OG0008117	XP_006418297.1	Cg006G243520
OG0008118	XP_006418347.1	Cg006G243960
OG0008120	XP_006418339.1	Cg006G243910
OG0008122	XP_006418386.1	Cg006G244320
OG0008123	XP_006418441.1	Cg006G244900
OG0008124	XP_006396194.2	Cg003G075890
OG0008125	XP_006418500.1	Cg006G245400
OG0008126	XP_006399956.1	Cg008G294640
OG0008127	XP_006399934.1	Cg008G294390
OG0008128	XP_006399985.1	Cg008G294930
OG0008129	XP_006399986.1	Cg008G294940
OG0008130	XP_006399996.1	Cg008G295020
OG0008131	XP_024011465.1	Cg008G295880
OG0008132	XP_006400074.1	Cg008G295840
OG0008133	XP_006400073.1	Cg008G295820
OG0008134	XP_024011914.1	Cg008G296410
OG0008135	XP_006400184.1	Cg008G296720
OG0008136	XP_006400187.2	Cg008G296750
OG0008137	XP_006400192.1	Cg008G296800
OG0008138	XP_006400200.1	Cg008G296880
OG0008139	XP_006400236.1	Cg008G297180
OG0008140	XP_024012049.1	Cg008G297730
OG0008141	XP_006400314.1	Cg008G298000
OG0008142	XP_006400328.1	Cg008G298150
OG0008143	XP_006400329.1	Cg008G298160
OG0008144	XP_006400335.1	Cg008G298210
OG0008145	XP_006400371.1	Cg008G298580
OG0008146	XP_024012657.1	Cg008G298760
OG0008147	XP_006400394.1	Cg008G298790
OG0008148	XP_006400404.1	Cg008G298900
OG0008149	XP_024012478.1	Cg008G299070
OG0008150	XP_006400438.1	Cg008G299190
OG0008151	XP_024012638.1	Cg008G299440
OG0008152	XP_006400460.1	Cg008G299450
OG0008153	XP_006400464.1	Cg008G299490
OG0008154	XP_006400473.1	Cg008G299600
OG0008155	XP_006400490.1	Cg008G299780
OG0008156	XP_006394867.1	Cg008G305950
OG0008157	XP_006394874.1	Cg008G306010
OG0008158	XP_006394875.1	Cg008G306020
OG0008159	XP_006394886.1	Cg008G306090
OG0008160	XP_006394915.1	Cg008G306400
OG0008162	XP_006394942.1	Cg008G306720
OG0008163	XP_006394955.1	Cg008G306890
OG0008164	XP_024007192.1	Cg008G307070
OG0008165	XP_006395045.1	Cg008G307940
OG0008166	XP_006395093.1	Cg008G310660, Cg008G309020
OG0008167	XP_006395082.1	Cg008G310470, Cg008G308810
OG0008168	XP_006395124.1	Cg008G311200, Cg008G309350
OG0008169	XP_006395155.1	Cg008G309800, Cg008G311620
OG0008170	XP_024012581.1	Cg008G293890
OG0008171	XP_006395169.2	Cg008G311820, Cg008G310040
OG0008172	XP_006399860.1	Cg008G293780
OG0008173	XP_006399851.1	Cg008G293700
OG0008175	XP_006399181.1	Cg008G287850
OG0008176	XP_006399149.1	Cg008G287560
OG0008177	XP_006399125.1	Cg008G287350
OG0008178	XP_006399120.1	Cg008G287310
OG0008179	XP_006399100.1	Cg008G287140
OG0008180	XP_006398980.1	Cg008G286030
OG0008181	XP_024011657.1	Cg008G285430
OG0008182	XP_006398912.1	Cg008G285360
OG0008183	XP_006400492.1	Cg008G299790
OG0008184	XP_006394788.1, XP_024007411.1	Cg008G305070
OG0008185	XP_006394755.1	Cg008G304660
OG0008186	XP_006394722.1	Cg008G304340
OG0008187	XP_006394719.1	Cg008G304300
OG0008188	XP_006394716.1	Cg008G304270
OG0008189	XP_006394691.1	Cg008G304040
OG0008190	XP_006394674.1	Cg008G303870
OG0008191	XP_024007451.1	Cg008G303430
OG0008192	XP_006394632.1	Cg008G303380
OG0008193	XP_006394611.1	Cg008G303190
OG0008194	XP_006391194.2	Cg007G267990
OG0008195	XP_006394587.1	Cg008G302910
OG0008196	XP_006394578.1	Cg008G302830
OG0008197	XP_006394575.1	Cg008G302810
OG0008199	XP_006394514.1	Cg003G109100
OG0008200	XP_006394482.1	Cg003G109380
OG0008201	XP_024007446.1	Cg003G109590
OG0008202	XP_006394414.1	Cg003G110070
OG0008203	XP_006394412.1	Cg003G110090
OG0008204	XP_006394404.1	Cg003G110190
OG0008205	XP_006394384.1	Cg003G110300
OG0008206	XP_006394379.1	Cg003G110340
OG0008207	XP_006394355.1	Cg003G110520
OG0008208	XP_006394333.2	Cg003G110770
OG0008209	XP_006394316.1	Cg003G110910
OG0008210	XP_006401073.1	Cg003G106090
OG0008211	XP_006401075.1	Cg003G106080
OG0008212	XP_006401078.1	Cg003G106030
OG0008213	XP_006403945.2	Cg002G055660
OG0008214	XP_006403953.1	Cg002G055690
OG0008215	XP_024013653.1	Cg002G055720
OG0008216	XP_006403994.1	Cg002G055990
OG0008217	XP_006404023.1	Cg002G056290
OG0008218	XP_024013806.1	Cg002G056840
OG0008219	XP_006404131.1	Cg002G057350
OG0008220	XP_006404132.1	Cg002G057360
OG0008221	XP_006404163.1	Cg002G057670
OG0008223	XP_006418865.1	Cg002G060330
OG0008224	XP_006419117.2	Cg002G063120
OG0008226	XP_006391228.1	Cg007G267680
OG0008227	XP_006391233.1	Cg007G267660
OG0008228	XP_006391236.1	Cg007G267640
OG0008229	XP_006391238.1	Cg007G267600
OG0008230	XP_006391251.1	Cg007G267520
OG0008231	XP_006391256.1	Cg007G267480
OG0008232	XP_006410640.1	Cg005G171760
OG0008233	XP_006391283.1	Cg007G267330
OG0008234	XP_006391212.1	Cg007G267820
OG0008235	XP_006391291.2	Cg007G267250
OG0008236	XP_006391073.2	Cg007G269200
OG0008237	XP_006391072.1	Cg007G269210
OG0008238	XP_006391066.1	Cg007G269290
OG0008239	XP_006390957.1	Cg007G270250
OG0008240	XP_006415997.1	Cg006G221470
OG0008241	XP_006406612.1	Cg004G138770
OG0008242	XP_006390921.1	Cg007G270620
OG0008243	XP_006390918.1	Cg007G270640
OG0008244	XP_006390907.1	Cg007G270700
OG0008245	XP_006390896.1	Cg007G270790
OG0008246	XP_024008363.1	Cg007G270840
OG0008247	XP_006390815.1	Cg007G271470
OG0008248	XP_006390785.1	Cg007G271800
OG0008249	XP_006390739.1	Cg007G272190
OG0008250	XP_006390688.1	Cg007G272630
OG0008251	XP_006390018.1	Cg007G278770
OG0008252	XP_006390019.1	Cg007G278750
OG0008253	XP_006390021.1	Cg007G278730
OG0008254	XP_006390047.1	Cg007G278490
OG0008255	XP_024007482.1	Cg007G278440
OG0008256	XP_006390087.1	Cg007G278110
OG0008257	XP_006390115.1	Cg007G277860
OG0008258	XP_006390125.1	Cg007G277730
OG0008259	XP_006390146.1	Cg007G277530
OG0008260	XP_006390188.1	Cg007G277150
OG0008261	XP_006390243.1	Cg007G276650
OG0008262	XP_024008392.1	Cg007G276580
OG0008263	XP_024010392.1	Cg007G276370
OG0008264	XP_006390271.1	Cg007G276360
OG0008265	XP_006390284.1	Cg007G276220
OG0008266	XP_006390288.1	Cg007G276170
OG0008267	XP_006390297.1	Cg007G276070
OG0008268	XP_006390336.2	Cg007G275680
OG0008269	XP_006390368.1	Cg007G275410
OG0008270	XP_006390394.1	Cg007G275210
OG0008271	XP_006390434.1	Cg007G274810
OG0008272	XP_006390466.1	Cg007G274600
OG0008273	XP_006390490.1	Cg007G274400
OG0008274	XP_006390501.1	Cg007G274280
OG0008275	XP_006390506.1	Cg007G274230
OG0008276	XP_006390526.1	Cg007G274090
OG0008277	XP_006390558.1	Cg007G273860
OG0008278	XP_006390565.1	Cg007G273800
OG0008279	XP_006390592.1	Cg007G273560
OG0008280	XP_006390602.1	Cg007G273460
OG0008281	XP_006390649.1	Cg007G272990
OG0008282	XP_024007701.1	Cg007G272700
OG0008283	XP_024008051.1	Cg007G279740
OG0008284	XP_006389885.1	Cg007G280130
OG0008285	XP_024006710.1	Cg007G280290
OG0008286	XP_006389853.1	Cg007G280380
OG0008287	XP_006389831.1	Cg007G280590
OG0008288	XP_006389818.1	Cg007G280840
OG0008289	XP_006389807.1	Cg007G280700
OG0008290	XP_006389783.1	Cg007G281190
OG0008293	XP_006389715.1	Cg007G281690
OG0008294	XP_006407305.1	Cg004G128420
OG0008295	XP_006407270.1	Cg004G128820
OG0008296	XP_006407264.1	Cg004G128860
OG0008297	XP_006407243.1	Cg004G129120
OG0008298	XP_006407219.1	Cg004G129280
OG0008299	XP_006407153.1	Cg004G129830
OG0008300	XP_006394825.1	Cg008G305460
OG0008301	XP_006407150.1	Cg004G129860
OG0008302	XP_006407147.1	Cg004G129890
OG0008303	XP_024015355.1	Cg004G129920
OG0008304	XP_024014932.1	Cg004G130220
OG0008305	XP_006407120.1	Cg004G130250
OG0008306	XP_006407115.1	Cg004G130300
OG0008307	XP_006407105.1	Cg004G130360
OG0008309	XP_006407016.1	Cg004G131230
OG0008310	XP_006406996.1	Cg004G131560
OG0008311	XP_006406992.1	Cg004G131590
OG0008312	XP_006392872.1	Cg006G196960
OG0008313	XP_006406906.1	Cg004G132260
OG0008314	XP_006406856.1	Cg004G132630
OG0008315	XP_006406849.1	Cg004G132680
OG0008316	XP_024014848.1	Cg004G133190
OG0008317	XP_006406751.1	Cg004G133720, Cg004G133700
OG0008318	XP_006406738.1	Cg004G133890
OG0008319	XP_024015532.1	Cg004G134330
OG0008320	XP_006406669.1	Cg004G134520
OG0008321	XP_006406622.1	Cg004G134940
OG0008322	XP_024015411.1	Cg004G135320
OG0008323	XP_006406576.1	Cg004G135340
OG0008324	XP_006406569.1	Cg004G135420
OG0008325	XP_006406537.1	Cg004G135760
OG0008326	XP_006406499.1	Cg004G136160
OG0008327	XP_006406495.1	Cg004G136190
OG0008328	XP_006406413.2, XP_024015004.1	Cg004G136980
OG0008329	XP_006403553.1	Cg002G051950
OG0008330	XP_006406367.1	Cg004G137480
OG0008331	XP_006414557.1	Cg001G026580
OG0008332	XP_006406167.1	Cg004G139640
OG0008333	XP_024015321.1	Cg004G140390
OG0008334	XP_006406049.1	Cg004G140770
OG0008335	XP_006418801.2	Cg004G141710
OG0008336	XP_006418772.1	Cg004G142030
OG0008337	XP_006418655.1	Cg004G142960
OG0008338	XP_006401804.1	Cg003G099370
OG0008339	XP_006409177.1	Cg004G154370
OG0008340	XP_006409567.2	Cg004G149870, Cg004G150830
OG0008341	XP_006409539.1	Cg004G151270
OG0008342	XP_024016525.1	Cg004G151580
OG0008343	XP_006409450.1	Cg004G152100
OG0008344	XP_006409415.1	Cg004G152460
OG0008345	XP_006409372.1	Cg004G152780
OG0008346	XP_024016448.1	Cg004G152890
OG0008347	XP_006409312.1	Cg004G153390
OG0008348	XP_006409305.1	Cg004G153460
OG0008349	XP_006409301.1	Cg004G153480
OG0008350	XP_006409248.1	Cg004G153860
OG0008351	XP_006409128.1	Cg004G154800
