Orthogroup	Eutrema_salsugineum	Alyssum_gmelinii
OG0006291	XP_006408084.1	Ag005G483930
OG0006292	XP_006411792.1	Ag004G377170
OG0006293	XP_006407874.1	Ag005G480500
OG0006294	XP_024015557.1	Ag005G480250
OG0006295	XP_006411310.1	Ag002G187100
OG0006296	XP_006411309.1	Ag002G187090
OG0006297	XP_006411207.1	Ag002G183150
OG0006298	XP_006411184.1	Ag002G181910
OG0006299	XP_006411135.1	Ag002G180070
OG0006300	XP_006411099.1	Ag002G178020
OG0006301	XP_006410761.2	Ag002G164960
OG0006302	XP_006410804.1	Ag002G166700
OG0006303	XP_006410826.1, XP_024011897.1	Ag002G167420
OG0006304	XP_006403667.1	Ag001G072980
OG0006305	XP_006410941.1	Ag002G172590
OG0006306	XP_006410966.1	Ag002G173960
OG0006307	XP_006411052.1	Ag002G176400
OG0006308	XP_006416877.1	Ag004G323920
OG0006309	XP_006416842.1	Ag004G324640
OG0006310	XP_006416803.1	Ag004G325250
OG0006311	XP_006416805.1	Ag004G325260
OG0006312	XP_006416777.1	Ag004G325530
OG0006313	XP_006416756.1	Ag004G326050
OG0006314	XP_006416742.1	Ag004G326320
OG0006315	XP_006416674.1	Ag004G328110
OG0006316	XP_006416622.1	Ag004G329680
OG0006318	XP_006416533.1	Ag004G331800
OG0006319	XP_006416415.2	Ag004G333930, Ag001G076030
OG0006320	XP_024008370.1	Ag004G334180
OG0006321	XP_006390211.1	Ag003G221190
OG0006322	XP_006416367.1	Ag004G334860
OG0006323	XP_006416360.1	Ag004G335120
OG0006324	XP_006416288.1	Ag004G337420
OG0006325	XP_006416153.1	Ag004G340680, Ag004G340690, Ag004G340630
OG0006326	XP_006391014.1	Ag005G414360
OG0006327	XP_006415932.1	Ag003G245180
OG0006328	XP_006391254.1	Ag004G355620
OG0006330	XP_006415749.1	Ag001G071330, Ag006G528620
OG0006331	XP_006415750.1	Ag004G349850
OG0006332	XP_006415756.1	Ag006G528540
OG0006333	XP_006413460.1	Ag007G602420
OG0006334	XP_006413459.1	Ag007G607400
OG0006335	XP_006413409.1	Ag006G531480
OG0006336	XP_006413375.1	Ag007G598550
OG0006337	XP_006413324.1	Ag007G586200
OG0006339	XP_024013884.1	Ag006G522780
OG0006340	XP_006404573.1	Ag006G520950
OG0006341	XP_006416939.1	Ag004G322650
OG0006342	XP_006416966.1	Ag004G321700
OG0006343	XP_024008367.1	Ag004G321590
OG0006344	XP_024008304.1	Ag004G320700
OG0006345	XP_006390418.1	Ag003G230840
OG0006346	XP_006417219.1	Ag004G316160
OG0006347	XP_006417228.1	Ag004G315940, Ag001G073650
OG0006349	XP_024007753.1	Ag004G313470
OG0006350	XP_006417731.2	Ag004G307990
OG0006351	XP_006408719.2, XP_006417524.1	Ag004G310790
OG0006352	XP_024008687.1	Ag004G311260
OG0006353	XP_024008948.1	Ag004G309100
OG0006354	XP_006417700.1	Ag004G308440, Ag001G066870
OG0006355	XP_006417760.1	Ag004G307590, Ag004G306640
OG0006356	XP_006417824.1	Ag004G306580
OG0006357	XP_006417861.1	Ag004G306110
OG0006358	XP_006417873.1	Ag004G305990
OG0006359	XP_006403935.1	Ag001G067450
OG0006360	XP_006417940.1	Ag004G305380
OG0006361	XP_006417952.1	Ag004G305250, Ag004G305240
OG0006362	XP_006418062.1	Ag004G303440
OG0006363	XP_006418175.1	Ag004G302010
OG0006364	XP_006418245.1	Ag004G300670
OG0006365	XP_006418242.1	Ag004G300700
OG0006367	XP_024008848.1	Ag004G299180
OG0006368	XP_006399928.1	Ag007G613430
OG0006370	XP_006400051.1	Ag007G618000
OG0006371	XP_024012365.1	Ag007G617580
OG0006372	XP_006400167.1	Ag007G621810
OG0006373	XP_006400223.1	Ag007G623870
OG0006374	XP_006400297.1	Ag007G625830, Ag007G626100
OG0006375	XP_006391237.1	Ag004G355380
OG0006376	XP_006400311.1	Ag007G626560
OG0006377	XP_006400325.1	Ag007G627870
OG0006378	XP_006400407.1	Ag007G630260
OG0006379	XP_006395189.1	Ag007G642750
OG0006380	XP_006403832.1	Ag001G064490
OG0006381	XP_006399144.1	Ag006G505130
OG0006382	XP_006399083.1	Ag006G503090
OG0006383	XP_024011598.1	Ag006G502880
OG0006384	XP_006399060.1	Ag006G501920
OG0006385	XP_006413924.1	Ag006G519770, Ag003G276340
OG0006386	XP_006394804.1	Ag008G720490
OG0006387	XP_006394785.1	Ag008G720990
OG0006388	XP_006403542.2	Ag001G076060
OG0006389	XP_006394703.1	Ag008G722360
OG0006390	XP_006394678.1	Ag008G722750
OG0006391	XP_006394656.1	Ag008G723290
OG0006392	XP_006394645.1	Ag008G723400
OG0006393	XP_024006672.1	Ag008G723470
OG0006394	XP_024007325.1	Ag008G725080
OG0006395	XP_006394486.1	Ag008G726180
OG0006396	XP_006394448.1	Ag008G726790
OG0006397	XP_006394428.1	Ag008G727010
OG0006398	XP_024007587.1	Ag008G727130
OG0006399	XP_006394408.1	Ag008G727220
OG0006400	XP_006394374.1	Ag008G727930
OG0006401	XP_006394350.1	Ag008G728360
OG0006402	XP_006394348.1	Ag008G728370
OG0006403	XP_006401050.1	Ag008G706430
OG0006404	XP_006401086.1	Ag008G705800
OG0006405	XP_006403950.1	Ag001G059500, Ag001G059300
OG0006406	XP_006403958.2	Ag001G059600, Ag001G059420
OG0006407	XP_006403965.1	Ag001G059710, Ag001G059460
OG0006408	XP_006404102.1	Ag001G058610
OG0006409	XP_006404220.1	Ag008G690760
OG0006410	XP_006404314.1	Ag001G055530
OG0006411	XP_006419037.1	Ag001G050320, Ag010G740640
OG0006412	XP_006391141.1	Ag004G353050
OG0006413	XP_006419080.1	Ag004G303140
OG0006415	XP_024009020.1	Ag003G246920
OG0006416	XP_006391216.1	Ag004G354900
OG0006418	XP_006391055.1	Ag004G350050
OG0006419	XP_006390995.1	Ag004G348460
OG0006420	XP_006390971.1	Ag004G347900
OG0006422	XP_006416969.1	Ag004G321570, Ag004G321580
OG0006423	XP_006390766.1	Ag004G342710
OG0006424	XP_024009029.1	Ag008G703090, Ag004G382800, Ag004G341800
OG0006425	XP_006390717.1	Ag003G240810
OG0006426	XP_006399557.1	Ag007G605390
OG0006427	XP_006390687.1	Ag003G240320
OG0006428	XP_006390016.2	Ag003G214880
OG0006429	XP_006390059.1	Ag003G215980
OG0006430	XP_006390064.1	Ag004G338300
OG0006431	XP_006390116.1	Ag004G329910, Ag003G218740
OG0006432	XP_006390291.1	Ag003G225600
OG0006433	XP_006390318.1	Ag003G226620
OG0006434	XP_006390385.1	Ag003G229100
OG0006435	XP_006390517.1	Ag003G234480
OG0006436	XP_006390581.1	Ag003G237110
OG0006437	XP_006390647.1	Ag003G239220
OG0006438	XP_006389930.1	Ag003G212180, Ag002G197630
OG0006439	XP_006389915.1	Ag003G211950
OG0006440	XP_024006940.1	Ag003G211650
OG0006441	XP_006389814.1, XP_006405081.2	Ag003G209350
OG0006442	XP_006407287.1	Ag005G470430
OG0006443	XP_006407123.1	Ag005G467430
OG0006444	XP_006392803.1	Ag001G006480
OG0006445	XP_006406968.1	Ag005G463770
OG0006446	XP_006406951.1	Ag005G463150
OG0006447	XP_006406909.1	Ag005G462610
OG0006448	XP_006406868.1	Ag005G461740
OG0006449	XP_006406767.1	Ag005G459130
OG0006450	XP_006404167.1	Ag008G692070
OG0006451	XP_006406732.1	Ag005G458000
OG0006452	XP_006406725.1	Ag005G457890
OG0006453	XP_006406719.1	Ag005G457720
OG0006454	XP_006406711.1	Ag005G457520
OG0006455	XP_024015517.1	Ag005G457120
OG0006456	XP_006406685.1	Ag005G456780
OG0006457	XP_006406679.1	Ag005G456580
OG0006458	XP_006406675.1	Ag005G456550
OG0006459	XP_024015601.1	Ag005G456360
OG0006460	XP_006414565.1	Ag001G034420
OG0006461	XP_006406635.1	Ag005G455600, Ag005G455590
OG0006462	XP_006406605.1	Ag005G454780
OG0006463	XP_006406562.1	Ag005G453070
OG0006464	XP_006406559.1	Ag005G452960
OG0006465	XP_006406487.1	Ag005G449190
OG0006466	XP_006406426.1	Ag005G447180
OG0006467	XP_006406395.1	Ag005G446280
OG0006469	XP_024015363.1	Ag005G443250, Ag005G444460
OG0006470	XP_006406333.1	Ag005G442950, Ag005G444220
OG0006471	XP_006406256.1	Ag005G449670, Ag005G441350
OG0006472	XP_006406190.1	Ag005G438960
OG0006473	XP_006406179.1	Ag005G438750
OG0006474	XP_006406127.1	Ag005G437330
OG0006475	XP_006406121.1	Ag005G437020
OG0006476	XP_006406066.1	Ag005G435710
OG0006477	XP_006406063.1	Ag005G435650
OG0006478	XP_006406019.1	Ag005G433700, Ag005G434470
OG0006479	XP_006418779.2	Ag005G431130
OG0006480	XP_006418566.1	Ag002G127570, Ag004G354910, Ag005G426110
OG0006481	XP_006409555.1	Ag005G419380
OG0006482	XP_006409334.1	Ag005G416350
OG0006483	XP_006409282.1	Ag004G349460, Ag004G349450, Ag005G415340
OG0006484	XP_006409240.1	Ag005G414710
OG0006485	XP_006409125.1	Ag005G410060, Ag005G410030
OG0006486	XP_024016643.1	Ag005G410780
OG0006487	XP_006409173.1	Ag005G411260
OG0006488	XP_006409057.1	Ag005G406610
OG0006490	XP_006408969.1	Ag005G403590
OG0006492	XP_006392605.1	Ag001G001080
OG0006493	XP_024006308.1	Ag004G353440
OG0006494	XP_006392646.1	Ag001G002300
OG0006495	XP_006392700.1	Ag004G383150, Ag001G003510
OG0006496	XP_006392712.1	Ag001G003640
OG0006497	XP_024006297.1	Ag001G003730
OG0006498	XP_006392791.1	Ag001G006230
OG0006499	XP_006392800.1	Ag001G006330
OG0006500	XP_006392954.1	Ag001G009300
OG0006501	XP_006392976.1	Ag001G009940
OG0006503	XP_006393056.1	Ag001G011190
OG0006504	XP_006393154.1	Ag001G015140
OG0006505	XP_006393209.1	Ag001G017540
OG0006506	XP_006393226.1	Ag001G018290, Ag001G018270
OG0006507	XP_006393493.1	Ag001G027320
OG0006508	XP_006414385.2	Ag001G029460, Ag001G030830
OG0006509	XP_006410611.1	Ag002G160950
OG0006510	XP_024004137.1	Ag002G160930
OG0006511	XP_024016689.1	Ag002G160820
OG0006512	XP_006410601.1	Ag002G160810
OG0006513	XP_024013838.1	Ag001G064590
OG0006514	XP_006403838.1	Ag001G064540
OG0006515	XP_006403530.1	Ag001G076200, Ag006G512630
OG0006516	XP_006403458.1	Ag001G078600
OG0006517	XP_024013435.1	Ag001G078620
OG0006518	XP_006403402.1	Ag001G080030
OG0006519	XP_006402994.1	Ag001G081300
OG0006520	XP_006402972.1	Ag001G081920
OG0006521	XP_024012827.1	Ag001G084310
OG0006522	XP_006402754.1	Ag001G088620
OG0006523	XP_006402619.1	Ag001G092340
OG0006524	XP_006402556.1	Ag001G093420
OG0006526	XP_006402448.1	Ag001G095510
OG0006527	XP_006402424.1	Ag001G096270
OG0006528	XP_006402320.1	Ag001G098300
OG0006529	XP_006402297.1	Ag001G098660
OG0006530	XP_024015783.1	Ag005G450640
OG0006531	XP_006402273.1	Ag001G098970
OG0006532	XP_024013839.1	Ag001G064600
OG0006533	XP_024013559.1	Ag001G066960
OG0006535	XP_024013612.1	Ag002G131150
OG0006536	XP_024015524.1	Ag005G460410, Ag002G177530, Ag007G618680, Ag007G621970, Ag007G618820, Ag007G618890
OG0006537	XP_024010845.1	Ag002G197940
OG0006538	XP_006390055.1	Ag003G215930
OG0006539	XP_006412889.1	Ag003G256140
OG0006540	XP_024009023.1	Ag004G307320
OG0006541	XP_006416337.1	Ag004G335950
OG0006542	XP_006391151.1	Ag004G353620
OG0006543	XP_006396403.1	Ag006G577380, Ag007G640600, Ag006G512600, Ag005G413920
OG0006544	XP_024015205.1	Ag005G433920, Ag005G437470
OG0006549	XP_006413635.1	Ag006G551680
OG0006571	XP_006412933.1	Ag003G254820
OG0006572	XP_006412923.1	Ag003G255070
OG0006573	XP_006412917.1	Ag003G255260
OG0006574	XP_006412863.2	Ag003G257010
OG0006575	XP_006412861.1	Ag003G257060
OG0006576	XP_006412820.1	Ag003G258510
OG0006577	XP_006412786.2	Ag003G259680
OG0006578	XP_006395209.1	Ag006G491910
OG0006579	XP_006412704.2	Ag003G266280, Ag003G265500
OG0006580	XP_024004362.1	Ag003G268110
OG0006581	XP_006412605.1	Ag003G268500
OG0006582	XP_006412593.1	Ag001G019100, Ag003G268980
OG0006583	XP_006412532.1	Ag003G272170
OG0006584	XP_006412503.1	Ag003G279920
OG0006585	XP_006412455.1	Ag003G278760
OG0006586	XP_006416570.1	Ag004G330620
OG0006587	XP_006412443.1	Ag003G278290
OG0006589	XP_006412316.1	Ag003G274550
OG0006590	XP_006412299.1	Ag003G273950
OG0006591	XP_024005061.1	Ag005G439070, Ag003G273530, Ag005G445130, Ag006G516710
OG0006592	XP_006412199.2	Ag003G282360
OG0006593	XP_006412178.1	Ag003G282840
OG0006594	XP_006412166.1	Ag003G283140
OG0006595	XP_006412165.1	Ag003G283170
OG0006596	XP_006412150.1	Ag003G283540
OG0006598	XP_006415378.1	Ag007G579680
OG0006599	XP_006415196.1	Ag007G578120
OG0006600	XP_006414272.1	Ag001G101200
OG0006601	XP_006414296.1	Ag001G101440
OG0006602	XP_024005473.1	Ag001G101450
OG0006603	XP_006414320.1	Ag001G101760
OG0006604	XP_006410744.1	Ag002G164680
OG0006605	XP_024006977.1	Ag008G728150
OG0006606	XP_006417550.1	Ag004G310480
OG0006607	XP_006392275.1	Ag004G369220
OG0006608	XP_006417459.1	Ag004G312030
OG0006609	XP_024015511.1	Ag004G374210
OG0006610	XP_006417362.1	Ag004G313690
OG0006611	XP_006417357.1	Ag004G313890
OG0006612	XP_006417316.1	Ag004G314630
OG0006613	XP_006416944.1	Ag004G322570
OG0006614	XP_024011139.1	Ag006G574940
OG0006615	XP_006398531.2	Ag007G614370
OG0006616	XP_006395859.1	Ag008G659530, Ag008G658930
OG0006617	XP_006395743.1	Ag008G661630
OG0006618	XP_024008358.1	Ag004G319150
OG0006619	XP_006417093.1	Ag004G318730
OG0006620	XP_006395659.1	Ag008G663340
OG0006621	XP_006395638.1	Ag008G663760
OG0006622	XP_006395617.1	Ag008G664930
OG0006623	XP_006395562.1, XP_006395564.1	Ag008G666340
OG0006624	XP_006395559.1	Ag008G666380
OG0006625	XP_006395531.1	Ag008G667210
OG0006626	XP_006395528.1	Ag008G667240
OG0006628	XP_006395491.1	Ag008G668410
OG0006629	XP_006395424.1	Ag008G669760
OG0006630	XP_006395420.2	Ag008G669840
OG0006631	XP_006395381.1	Ag008G664200
OG0006632	XP_024006935.1	Ag002G175540
OG0006633	XP_006395347.1	Ag005G408640, Ag007G601500
OG0006634	XP_006395311.1	Ag010G739180, Ag001G049060
OG0006635	XP_006401557.1	Ag001G057990
OG0006636	XP_006391263.1	Ag004G327950
OG0006637	XP_006397395.1	Ag004G363460
OG0006638	XP_006391584.1	Ag004G363510
OG0006639	XP_024016419.1	Ag005G406030
OG0006640	XP_006397414.1	Ag001G041520
OG0006641	XP_006391601.1	Ag004G364300
OG0006642	XP_006405277.1	Ag004G402030, Ag004G402000
OG0006643	XP_006405293.1	Ag007G657420, Ag006G563860
OG0006644	XP_024004397.1	Ag004G390580, Ag004G395360
OG0006645	XP_006391765.1	Ag004G385530, Ag004G385230
OG0006646	XP_006391788.1	Ag004G382380
OG0006647	XP_024016725.1	Ag002G187870
OG0006648	XP_006407715.1	Ag005G478100
OG0006649	XP_006407710.1	Ag005G478030
OG0006650	XP_006412097.1	Ag003G285750, Ag003G272740
OG0006651	XP_006407692.1	Ag005G477730
OG0006652	XP_006398763.1	Ag006G494780
OG0006653	XP_006407612.1	Ag005G476020
OG0006654	XP_006407538.1	Ag005G475130
OG0006655	XP_024015707.1	Ag005G474560
OG0006656	XP_006407490.1	Ag005G474230
OG0006657	XP_006407478.1	Ag005G474130
OG0006658	XP_006407480.1	Ag005G474140, Ag004G322520
OG0006659	XP_006407447.1	Ag005G473120, Ag005G475540
OG0006660	XP_006407426.1	Ag005G472450
OG0006661	XP_024015427.1	Ag005G472330
OG0006662	XP_006407406.1	Ag005G472150
OG0006663	XP_006407376.1	Ag005G471760
OG0006664	XP_006407362.1	Ag005G471640
OG0006665	XP_006407330.1	Ag005G471200
OG0006666	XP_006402207.1	Ag001G040290
OG0006667	XP_006400569.1	Ag008G718530
OG0006668	XP_006413358.1	Ag007G598660
OG0006669	XP_024011819.1	Ag008G676960
OG0006670	XP_006401988.2	Ag008G679730
OG0006671	XP_006401826.1	Ag008G682930, Ag008G682030
OG0006672	XP_006401813.1	Ag008G683390, Ag008G682180
OG0006673	XP_006401743.1	Ag008G685000
OG0006674	XP_006401744.1	Ag008G684950
OG0006676	XP_006401611.1	Ag008G689970, Ag008G688480
OG0006677	XP_006401656.1	Ag008G687640
OG0006678	XP_006401573.1	Ag005G490040
OG0006679	XP_024011199.1	Ag001G057340, Ag005G486130
OG0006680	XP_006401559.1	Ag001G057890
OG0006681	XP_006401548.1	Ag008G693410
OG0006682	XP_006401500.1	Ag008G694340
OG0006683	XP_006415914.2	Ag008G734700, Ag008G720570
OG0006684	XP_006401420.1	Ag008G696350
OG0006685	XP_006401355.1	Ag002G171260, Ag008G697980
OG0006686	XP_006401311.1	Ag008G699560
OG0006687	XP_024012563.1	Ag008G701220
OG0006688	XP_006401222.1	Ag008G702270
OG0006689	XP_006401199.1	Ag002G108730, Ag008G703030
OG0006690	XP_006401186.1	Ag008G703900
OG0006691	XP_006395235.1	Ag007G644310
OG0006692	XP_006399784.1	Ag007G610210
OG0006693	XP_006399779.1	Ag007G610150
OG0006694	XP_006399765.1	Ag007G609620
OG0006695	XP_006399758.1	Ag007G609490
OG0006696	XP_024012375.1	Ag007G605130
OG0006697	XP_006399547.1	Ag007G604960
OG0006698	XP_024011738.1	Ag007G604320
OG0006699	XP_006399500.2	Ag007G604170
OG0006700	XP_024011813.1	Ag007G603380
OG0006701	XP_006394196.1	Ag008G730790
OG0006702	XP_024011519.1	Ag007G602100, Ag003G221050, Ag003G231030
OG0006703	XP_006399353.1	Ag007G601530
OG0006704	XP_024011640.1	Ag007G601200
OG0006705	XP_006399318.1, XP_024007091.1	Ag007G600950
OG0006706	XP_006399293.1	Ag007G600680
OG0006707	XP_006399248.1	Ag007G600020, Ag004G354660
OG0006708	XP_006414257.1	Ag006G577800
OG0006709	XP_006414245.1	Ag008G705050
OG0006710	XP_006414206.1	Ag006G577250
OG0006711	XP_006414201.1	Ag006G577210
OG0006712	XP_006414163.1	Ag006G576180
OG0006713	XP_006414158.1	Ag006G576130
OG0006714	XP_006414133.1	Ag006G575450
OG0006716	XP_006414028.2	Ag006G572870
OG0006717	XP_006413995.1	Ag006G571810
OG0006718	XP_006413947.1	Ag006G569910
OG0006719	XP_006413940.1	Ag006G569820
OG0006720	XP_006398114.1	Ag005G410450, Ag002G124450
OG0006721	XP_006413890.1	Ag006G560780
OG0006722	XP_006413878.1	Ag006G560920
OG0006723	XP_006414249.1, XP_006414250.1	Ag006G577760
OG0006724	XP_006413778.1	Ag006G565210
OG0006725	XP_006413740.1	Ag006G566830
OG0006726	XP_024004434.1	Ag006G567560
OG0006727	XP_006413636.1	Ag006G551720
OG0006728	XP_006413552.1	Ag006G548190, Ag006G546480
OG0006729	XP_006413548.1	Ag006G548290, Ag006G546400
OG0006730	XP_006413533.1	Ag006G546930, Ag006G542030
OG0006731	XP_024005672.1	Ag006G545050, Ag006G542560
OG0006732	XP_006413510.1	Ag006G544890, Ag006G542680
OG0006733	XP_006413488.1	Ag006G542960, Ag006G544630
OG0006734	XP_006413486.1	Ag006G543210, Ag006G544360
OG0006735	XP_006413484.1	Ag006G543360, Ag006G544150
OG0006736	XP_006413471.1	Ag006G541470, Ag006G541480
OG0006737	XP_006413469.2	Ag006G541370
OG0006738	XP_006415063.1	Ag006G539500, Ag006G536970
OG0006739	XP_024010632.1	Ag006G534930
OG0006740	XP_006416613.1	Ag004G329750
OG0006741	XP_024006188.1	Ag006G532120
OG0006742	XP_024006350.1	Ag006G530870
OG0006743	XP_006416933.1	Ag004G322730
OG0006744	XP_006393564.1	Ag007G585170, Ag007G585140
OG0006745	XP_024006369.1	Ag007G584830
OG0006746	XP_006415719.1	Ag007G583950
OG0006747	XP_006417786.1	Ag004G307270
OG0006748	XP_006413463.2	Ag003G250180
OG0006749	XP_024009161.1	Ag007G584100
OG0006750	XP_006393635.1	Ag007G584370
OG0006751	XP_006409744.1, XP_006409741.1, XP_006409737.1, XP_024009160.1, XP_006415729.1	Ag007G584020
OG0006752	XP_024016043.1	Ag008G710910
OG0006753	XP_006415647.1	Ag007G583040
OG0006754	XP_006415611.2	Ag005G471280, Ag007G582450
OG0006755	XP_006415609.1	Ag007G582430
OG0006756	XP_006415604.1	Ag007G582390
OG0006757	XP_006415584.1	Ag007G582200
OG0006758	XP_006415549.1	Ag007G581620
OG0006759	XP_006415516.1	Ag007G581030
OG0006760	XP_006415487.1	Ag007G580760
OG0006761	XP_006415472.1	Ag007G580610
OG0006762	XP_006415434.1	Ag007G580240, Ag007G580210, Ag007G580200
OG0006763	XP_006415398.1	Ag007G579800
OG0006764	XP_006412070.1	Ag003G286180
OG0006765	XP_006412017.1	Ag003G288360
OG0006766	XP_006411982.1	Ag003G289000
OG0006767	XP_006411967.1	Ag003G289270
OG0006768	XP_006411928.1, XP_006405592.1, XP_006405591.1	Ag003G290330, Ag003G290340
OG0006769	XP_006411917.2	Ag003G290700
OG0006770	XP_006411869.1	Ag003G291640
OG0006771	XP_006411863.1	Ag003G291570
OG0006772	XP_024005681.1	Ag003G214090, Ag003G292280
OG0006773	XP_024014101.1	Ag006G523190
OG0006774	XP_006404663.1	Ag006G522490
OG0006775	XP_006404567.1	Ag004G389060, Ag004G394010, Ag006G520790
OG0006776	XP_006411679.1	Ag003G296220
OG0006777	XP_006411651.1	Ag003G296650
OG0006778	XP_006411637.1	Ag003G296870
OG0006779	XP_006393281.2	Ag001G021300
OG0006780	XP_006405766.1	Ag007G647080
OG0006781	XP_006410705.1	Ag002G163610
OG0006782	XP_006397249.1	Ag002G151400, Ag009G736280
OG0006783	XP_006393761.1	Ag006G531820
OG0006785	XP_006410526.1	Ag003G276730, Ag003G277790
OG0006786	XP_006403336.1	Ag007G584410, Ag003G233780, Ag004G379840, Ag002G157680
OG0006787	XP_006403341.1	Ag002G157560
OG0006788	XP_006402604.1	Ag001G092520
OG0006789	XP_006408372.1	Ag005G488470, Ag003G241120
OG0006791	XP_006396930.1	Ag002G146200
OG0006792	XP_006396880.1	Ag002G145210
OG0006793	XP_006396864.1	Ag002G145100
OG0006794	XP_006396861.2	Ag002G145030
OG0006795	XP_006396844.1	Ag002G143300
OG0006796	XP_006396799.1	Ag002G144050, Ag002G144560
OG0006797	XP_006396690.1	Ag002G140220
OG0006798	XP_024010037.1	Ag002G138450, Ag002G137610
OG0006799	XP_006396588.1	Ag002G128720
OG0006800	XP_006403106.1	Ag002G127730
OG0006801	XP_006398064.1	Ag002G126820
OG0006802	XP_006413058.1	Ag003G252360
OG0006803	XP_006398268.2	Ag002G110140, Ag002G106520
OG0006804	XP_006398293.1	Ag002G108200, Ag002G111670
OG0006805	XP_006398357.1	Ag002G117840
OG0006806	XP_006398365.1	Ag002G119210
OG0006807	XP_006398369.1	Ag002G120010
OG0006808	XP_006398375.1	Ag002G120170
OG0006809	XP_006398380.1	Ag002G120350
OG0006810	XP_006398400.1	Ag002G115290, Ag002G121080
OG0006811	XP_006410999.1	Ag002G174910
OG0006812	XP_006398458.1	Ag002G123530
OG0006813	XP_006398475.1	Ag002G123660
OG0006814	XP_006409127.1	Ag005G410160
OG0006815	XP_006418599.1	Ag005G426500
OG0006816	XP_006418657.1	Ag005G427480
OG0006817	XP_006418702.1, XP_006414950.1	Ag005G428580
OG0006818	XP_006414943.1	Ag001G039130
OG0006821	XP_006414644.1	Ag001G035460
OG0006822	XP_006414635.1	Ag001G035140
OG0006823	XP_024005247.1	Ag001G033810
OG0006825	XP_006414482.1	Ag007G629650, Ag005G468960, Ag004G309360
OG0006826	XP_006405433.1	Ag007G654340
OG0006827	XP_006405422.1	Ag007G654890
OG0006828	XP_006405279.1	Ag007G657600
OG0006829	XP_024014564.1	Ag007G657750
OG0006830	XP_006398001.1	Ag002G206710
OG0006831	XP_024010767.1	Ag002G206640
OG0006832	XP_006414901.2	Ag001G038650
OG0006833	XP_006397937.1	Ag002G205820
OG0006834	XP_006410598.1	Ag004G317510, Ag002G160720
OG0006835	XP_006397874.1	Ag002G204290
OG0006836	XP_006397859.1	Ag002G203920
OG0006837	XP_006397828.1	Ag002G203400
OG0006838	XP_006397816.1	Ag002G203280
OG0006839	XP_024010795.1	Ag002G202870, Ag002G186780
OG0006840	XP_006397783.1	Ag002G202800
OG0006841	XP_024010814.1	Ag002G202630
OG0006842	XP_006397748.1	Ag002G202160
OG0006843	XP_006397746.1	Ag002G202130
OG0006845	XP_006397663.1	Ag002G200510
