Orthogroup	Eutrema_salsugineum	Cochlearia_excelsa
OG0007813	XP_024011775.1	g29796
OG0007814	XP_006400499.1	g29113
OG0007815	XP_024011773.1	g41420
OG0007816	XP_006400532.1	g28977
OG0007817	XP_006400623.1	g28926
OG0007818	XP_024011494.1	g28918
OG0007819	XP_006400670.1	g41379
OG0007820	XP_006400676.1	g746
OG0007821	XP_006400681.1	g28904
OG0007822	XP_024011563.1	g759
OG0007823	XP_006400704.1	g41365
OG0007824	XP_006400751.1	g798
OG0007825	XP_006400783.1	g28862, g811
OG0007826	XP_024011517.1	g28850
OG0007827	XP_024011577.1	g41331
OG0007828	XP_006400840.1	g41328
OG0007829	XP_006400871.1	g28803
OG0007830	XP_006400892.1	g1299
OG0007831	XP_006400926.1	g39225, g1284
OG0007832	XP_024012540.1	g45088, g1251
OG0007833	XP_006401014.1	g39256, g1239
OG0007834	XP_006401031.2	g39264
OG0007835	XP_006394311.1	g318, g9825
OG0007836	XP_006394305.1	g314, g15977, g9822
OG0007837	XP_024007142.1	g18631
OG0007838	XP_006394273.2	g9814
OG0007839	XP_006401264.1	g1092
OG0007840	XP_006394218.2	g9793
OG0007842	XP_024006791.1	g36015, g18644, g36014
OG0007843	XP_006394126.1	g9750, g212
OG0007844	XP_006394109.1	g9745
OG0007845	XP_006394106.1	g9743
OG0007846	XP_006394062.1	g9722
OG0007847	XP_006394057.1	g9721
OG0007848	XP_006394051.1	g160
OG0007849	XP_006393999.1	g9699
OG0007850	XP_006393998.1	g141
OG0007851	XP_006393988.1	g129
OG0007852	XP_006393967.1	g9684, g110
OG0007853	XP_006393935.1	g87
OG0007854	XP_006393928.1	g81
OG0007855	XP_024007489.1	g9667, g74
OG0007856	XP_024007084.1	g9649
OG0007857	XP_006393841.1	g28
OG0007858	XP_006403947.1	g19323
OG0007859	XP_006393831.2	g9629
OG0007860	XP_006396267.1	g25371
OG0007861	XP_024009839.1	g25368
OG0007862	XP_024010128.1	g39487
OG0007863	XP_006396307.1	g25400
OG0007864	XP_006396314.1	g45261
OG0007865	XP_006396344.1	g39494
OG0007866	XP_006396363.1	g25423
OG0007867	XP_006396409.1	g39538
OG0007868	XP_006396433.1	g39554
OG0007869	XP_006396437.1	g39557
OG0007870	XP_006396441.1	g25464
OG0007871	XP_006396485.1	g39603
OG0007872	XP_024010069.1	g25487
OG0007873	XP_006396530.1	g39631
OG0007874	XP_006396551.1	g25510, g39637
OG0007875	XP_006403130.1	g39677
OG0007876	XP_006403165.2	g39699
OG0007877	XP_006403265.1	g39738
OG0007878	XP_006410485.1	g39742
OG0007879	XP_006410480.1	g51352
OG0007880	XP_006410363.1	g39790
OG0007881	XP_006410361.1	g37924
OG0007882	XP_006410359.1	g51297
OG0007883	XP_006410435.1	g39761
OG0007884	XP_024004109.1	g51299
OG0007885	XP_006410311.1	g51269
OG0007886	XP_006410256.1	g39855
OG0007887	XP_006410239.1	g39868
OG0007888	XP_006410215.1	g39878
OG0007889	XP_006410200.1	g39879
OG0007891	XP_024004280.1	g39890, g39889
OG0007892	XP_006410156.2	g51213
OG0007893	XP_006410118.1	g39917
OG0007894	XP_006410122.1	g51201
OG0007895	XP_006410141.1	g51193
OG0007896	XP_006417841.1	g26996
OG0007897	XP_006410060.1	g39952
OG0007898	XP_006409911.1	g51098
OG0007899	XP_006409909.1	g40000
OG0007900	XP_006409871.1	g51078
OG0007901	XP_006409866.1	g40036
OG0007902	XP_006409855.1	g40046
OG0007903	XP_024016769.1	g40080
OG0007904	XP_006408675.1	g40141
OG0007905	XP_006397367.1	g40175
OG0007907	XP_006408756.2	g38279, g36807
OG0007908	XP_006408789.1	g38291
OG0007909	XP_006413079.1	g23638, g17089
OG0007910	XP_006413105.1	g23655
OG0007911	XP_006399992.1	g29287, g5162
OG0007912	XP_006408520.2	g12716
OG0007914	XP_006405943.1	g16736
OG0007915	XP_006413177.1	g23696
OG0007916	XP_006408472.1	g12741
OG0007917	XP_006408467.1	g7918
OG0007918	XP_006400046.1	g29261
OG0007919	XP_006408444.1	g7901
OG0007920	XP_006408423.1	g7880, g6215, g12685
OG0007921	XP_006408396.1	g12679
OG0007922	XP_006408382.1	g12671
OG0007923	XP_006408370.1	g7848
OG0007924	XP_006408342.1	g12659
OG0007925	XP_006408302.1	g7824, g12634
OG0007927	XP_024015745.1	g12612, g7790
OG0007928	XP_024015077.1	g12815
OG0007929	XP_006408159.1	g12589, g7743
OG0007930	XP_006408137.1	g7736
OG0007932	XP_006408126.1	g7725, g42578, g12835
OG0007934	XP_006408102.1	g12847
OG0007935	XP_006408089.1	g12857
OG0007937	XP_006408072.1	g12864
OG0007938	XP_006408040.1	g12877
OG0007939	XP_006408009.2	g7682
OG0007940	XP_006407994.1	g7669
OG0007941	XP_006407979.1	g12921
OG0007942	XP_006407940.1	g12928
OG0007943	XP_006407934.1	g7641
OG0007944	XP_006407932.1	g7640
OG0007945	XP_006407930.1	g7638
OG0007946	XP_006407928.1	g7636, g12930
OG0007947	XP_006407927.1	g7635, g12931
OG0007948	XP_006395131.1	g10224
OG0007949	XP_006407867.1	g12453
OG0007950	XP_006407848.1	g7598, g12445
OG0007951	XP_006407826.1	g7584
OG0007952	XP_006407810.1	g12978
OG0007953	XP_006407801.1	g7568
OG0007955	XP_006407778.1	g12996, g12426
OG0007956	XP_006407767.1	g7549
OG0007957	XP_024015163.1	g7532
OG0007958	XP_024003889.1	g51868, g38141
OG0007960	XP_006411265.1	g37352
OG0007961	XP_006411242.1	g37339
OG0007962	XP_024003773.1	g37336, g51823
OG0007963	XP_006411178.1	g37320
OG0007964	XP_024004187.1	g37296
OG0007965	XP_006410777.1	g51565
OG0007967	XP_006410793.1	g38029
OG0007968	XP_006410822.1	g51586
OG0007969	XP_006410825.2	g38039
OG0007970	XP_006410845.1	g38046
OG0007971	XP_006410868.1	g51616
OG0007972	XP_024004149.1, XP_006410874.1	g51619
OG0007973	XP_024016761.1	g37194
OG0007974	XP_006410900.1	g51630
OG0007975	XP_024004192.1	g51657, g38075
OG0007976	XP_006410959.1	g38081
OG0007977	XP_006410965.1	g51664, g38085
OG0007978	XP_006410986.1	g51677
OG0007979	XP_006411012.1	g51695, g37252
OG0007980	XP_024003840.1	g51709
OG0007981	XP_006411050.1	g51716
OG0007982	XP_006410748.1	g51545
OG0007983	XP_006416910.1	g49939, g31597
OG0007984	XP_006416834.1	g49965
OG0007985	XP_006416785.1	g31661
OG0007986	XP_006416664.1	g27396
OG0007987	XP_006416616.1	g31766
OG0007988	XP_006416629.1	g31756
OG0007989	XP_006416611.1	g31772
OG0007990	XP_024008378.1	g50039
OG0007991	XP_006416600.1	g31779
OG0007992	XP_024008156.1	g31795
OG0007993	XP_006416581.1	g31797
OG0007994	XP_006416559.1	g31811
OG0007995	XP_024009192.1	g31834
OG0007996	XP_006416520.1	g31835, g50079
OG0007997	XP_006416504.1	g31851
OG0007998	XP_006416501.1	g50087
OG0007999	XP_024008790.1	g31887
OG0008000	XP_006416456.1	g50105
OG0008001	XP_024008596.1	g27446
OG0008002	XP_006416424.1	g50125
OG0008003	XP_024008838.1	g31915, g50131
OG0008004	XP_006416357.1	g50157, g27470
OG0008005	XP_006390197.1	g44398
OG0008006	XP_024008985.1	g31958
OG0008007	XP_006416313.1	g31985
OG0008008	XP_006416300.1	g50192
OG0008009	XP_006416298.1	g31995, g50197
OG0008010	XP_006390122.1	g46324
OG0008011	XP_006416295.1	g31997
OG0008012	XP_006416287.1	g50202
OG0008013	XP_006416279.1	g27491
OG0008014	XP_006416216.1	g32024
OG0008015	XP_006416209.1	g32027
OG0008016	XP_006416193.1	g32039
OG0008017	XP_006416180.1	g32045
OG0008018	XP_024008538.1	g32046, g50278
OG0008019	XP_006416083.1	g32101
OG0008020	XP_006416055.1	g27555
OG0008021	XP_006416012.1	g50326
OG0008022	XP_006415890.1	g50372
OG0008023	XP_006415888.1	g50373, g32190
OG0008024	XP_006415880.1	g32194
OG0008025	XP_006391178.1	g44856
OG0008026	XP_006415810.1	g32249
OG0008027	XP_006415780.1	g32269
OG0008028	XP_006415781.1	g50403, g27629
OG0008029	XP_006415762.1	g27633
OG0008030	XP_024005869.1	g23846
OG0008031	XP_024005402.1	g47497
OG0008032	XP_006413447.1	g47501
OG0008033	XP_006413422.1	g23834
OG0008034	XP_006413415.1	g23829
OG0008035	XP_006413350.1	g23802, g17183
OG0008036	XP_006413338.1	g23791, g47530
OG0008037	XP_006413325.1	g47534
OG0008038	XP_006413318.1	g47539, g23767
OG0008039	XP_006413316.1	g17175
OG0008040	XP_006413024.1	g23605
OG0008041	XP_006413011.1	g23589
OG0008042	XP_006405047.1	g38354
OG0008043	XP_024014058.1	g50996, g38362
OG0008044	XP_024014336.1	g38387
OG0008045	XP_006404820.1	g38436
OG0008046	XP_006390444.1	g44538, g46132
OG0008047	XP_006404740.1	g38471, g36918
OG0008048	XP_006404739.1	g38472, g43539
OG0008049	XP_024014143.1	g38476
OG0008050	XP_024014338.1	g38483
OG0008051	XP_006404717.1	g38486
OG0008052	XP_024014287.1	g36943, g50888
OG0008053	XP_006404640.1	g38517
OG0008055	XP_006404595.1	g38528, g50866
OG0008056	XP_006404570.1	g38537
OG0008057	XP_006404566.1	g38310, g38542
OG0008058	XP_006404553.1	g50852
OG0008059	XP_006416943.1	g31574
OG0008060	XP_006416950.1	g49928
OG0008061	XP_006416952.2	g31569
OG0008062	XP_006416961.1	g31561
OG0008063	XP_006416971.2	g31553
OG0008064	XP_024008475.1	g31537
OG0008065	XP_006417012.1	g27269, g31527
OG0008066	XP_006417062.1	g31493
OG0008067	XP_006417067.1	g31487, g27256
OG0008068	XP_006417097.1	g31476, g27246, g49888
OG0008069	XP_006417151.1	g49867
OG0008070	XP_006417163.1	g49862
OG0008071	XP_006417164.1	g49861
OG0008072	XP_006417215.1	g49830, g49835, g49841
OG0008073	XP_006417227.1	g31388, g49823
OG0008074	XP_006417236.2	g27188, g31383
OG0008075	XP_006417274.1	g49800, g31350
OG0008076	XP_006417302.1	g31338, g49784
OG0008077	XP_024008689.1	g31337
OG0008078	XP_006417335.1	g27163
OG0008079	XP_006417350.1	g31321
OG0008080	XP_006417355.1	g49777
OG0008081	XP_006417445.1	g31264
OG0008082	XP_006417469.1	g31249
OG0008083	XP_006417487.1	g31241
OG0008084	XP_024008124.1	g49723
OG0008085	XP_006417537.1	g49702
OG0008086	XP_006403572.1	g19151
OG0008087	XP_006417647.1	g49657
OG0008088	XP_006417677.1	g49672, g31124
OG0008089	XP_024008249.1	g49671, g31126
OG0008090	XP_006417794.1	g31071
OG0008091	XP_024008630.1	g31050
OG0008092	XP_006417850.1	g49561
OG0008093	XP_006417901.1	g31011
OG0008094	XP_006417880.1	g49552
OG0008095	XP_006417897.1	g49547
OG0008096	XP_006417902.1	g31010
OG0008098	XP_006417911.1	g31005
OG0008099	XP_006417933.1	g30993
OG0008100	XP_006417957.1	g30976
OG0008101	XP_006417979.1	g49517
OG0008102	XP_006418002.1	g30942
OG0008103	XP_006418069.1	g30906
OG0008104	XP_006399871.1	g5250
OG0008105	XP_006418116.1	g26939, g30877
OG0008106	XP_024009201.1	g26937
OG0008107	XP_006418129.1	g30871
OG0008108	XP_006418153.1	g26926
OG0008109	XP_024008353.1	g49422
OG0008110	XP_006418222.1	g30833
OG0008111	XP_006418221.1	g30834, g26920
OG0008112	XP_006418218.1	g49424
OG0008113	XP_006418200.1	g49430
OG0008115	XP_006418259.1	g26903
OG0008116	XP_006418263.1	g49402
OG0008117	XP_006418297.1	g49390, g30796
OG0008118	XP_006418347.1	g26890
OG0008120	XP_006418339.1	g30772
OG0008121	XP_024008395.1	g49360
OG0008122	XP_006418386.1	g49346, g30769
OG0008123	XP_006418441.1	g26870
OG0008124	XP_006396194.2	g25333
OG0008125	XP_006418500.1	g26856, g30725, g49277
OG0008126	XP_006399956.1	g29308, g34695, g43308
OG0008127	XP_006399934.1	g29318, g5202
OG0008128	XP_006399985.1	g5171
OG0008129	XP_006399986.1	g29290
OG0008130	XP_006399996.1	g45672
OG0008131	XP_024011465.1	g5099, g29240
OG0008132	XP_006400074.1	g45697
OG0008133	XP_006400073.1	g5102
OG0008134	XP_024011914.1	g29201
OG0008135	XP_006400184.1	g45730
OG0008136	XP_006400187.2	g45733
OG0008137	XP_006400192.1	g5042, g29189
OG0008138	XP_006400200.1	g29181
OG0008139	XP_006400236.1	g45743
OG0008140	XP_024012049.1	g4990
OG0008141	XP_006400314.1	g29005
OG0008142	XP_006400328.1	g29016
OG0008143	XP_006400329.1	g29017, g4950
OG0008144	XP_006400335.1	g29023
OG0008145	XP_006400371.1	g29036
OG0008146	XP_024012657.1	g29044
OG0008147	XP_006400394.1	g29046
OG0008148	XP_006400404.1	g29054, g29050
OG0008149	XP_024012478.1	g4906
OG0008150	XP_006400438.1	g29073
OG0008151	XP_024012638.1	g41730, g41445
OG0008152	XP_006400460.1	g29082
OG0008153	XP_006400464.1	g29092, g4891
OG0008154	XP_006400473.1	g29095
OG0008155	XP_006400490.1	g29108
OG0008156	XP_006394867.1	g18530
OG0008157	XP_006394874.1	g10100
OG0008158	XP_006394875.1	g4863
OG0008159	XP_006394886.1	g4858
OG0008160	XP_006394915.1	g4811
OG0008162	XP_006394942.1	g10130
OG0008163	XP_006394955.1	g18513
OG0008164	XP_024007192.1	g4686
OG0008165	XP_006395045.1	g10182
OG0008166	XP_006395093.1	g10212
OG0008167	XP_006395082.1	g10205
OG0008168	XP_006395124.1	g10221
OG0008169	XP_006395155.1	g10245
OG0008170	XP_024012581.1	g5247
OG0008171	XP_006395169.2	g10253
OG0008172	XP_006399860.1	g29342, g5258
OG0008173	XP_006399851.1	g5263
OG0008174	XP_006399846.1	g5265
OG0008175	XP_006399181.1	g29649
OG0008176	XP_006399149.1	g45459, g29661
OG0008177	XP_006399125.1	g29674
OG0008178	XP_006399120.1	g45453
OG0008179	XP_006399100.1	g29685, g5601
OG0008180	XP_006398980.1	g29740
OG0008181	XP_024011657.1	g45406, g29787
OG0008182	XP_006398912.1	g5679, g5678
OG0008183	XP_006400492.1	g29109
OG0008184	XP_006394788.1, XP_024007411.1	g10062
OG0008185	XP_006394755.1	g10036
OG0008186	XP_006394722.1	g10023, g558
OG0008187	XP_006394719.1	g552
OG0008188	XP_006394716.1	g10021
OG0008189	XP_006394691.1	g540
OG0008190	XP_006394674.1	g9997
OG0008191	XP_024007451.1	g503
OG0008192	XP_006394632.1	g9987
OG0008193	XP_006394611.1	g9969, g490
OG0008194	XP_006391194.2	g44867
OG0008195	XP_006394587.1	g468
OG0008196	XP_006394578.1	g462
OG0008197	XP_006394575.1	g9953
OG0008199	XP_006394514.1	g424, g9904
OG0008201	XP_024007446.1	g394
OG0008202	XP_006394414.1	g367, g366
OG0008203	XP_006394412.1	g9865
OG0008204	XP_006394404.1	g361, g9863
OG0008205	XP_006394384.1	g9854
OG0008206	XP_006394379.1	g352
OG0008208	XP_006394333.2	g327
OG0008210	XP_006401073.1	g28723
OG0008211	XP_006401075.1	g1190
OG0008212	XP_006401078.1	g39278
OG0008213	XP_006403945.2	g19322
OG0008214	XP_006403953.1	g19330
OG0008215	XP_024013653.1	g2496
OG0008216	XP_006403994.1	g19341, g2540
OG0008217	XP_006404023.1	g2557
OG0008218	XP_024013806.1	g2595, g19370
OG0008219	XP_006404131.1	g2622, g19396
OG0008220	XP_006404132.1	g2624
OG0008221	XP_006404163.1	g2633, g19413, g11382
OG0008222	XP_006404264.1, XP_024013178.1	g19463
OG0008223	XP_006418865.1	g2822
OG0008224	XP_006419117.2	g3128
OG0008226	XP_006391228.1	g41637
OG0008227	XP_006391233.1	g41641
OG0008228	XP_006391236.1	g44888
OG0008229	XP_006391238.1	g41644
OG0008230	XP_006391251.1	g44891
OG0008231	XP_006391256.1	g44892
OG0008232	XP_006410640.1	g37108, g51477
OG0008233	XP_006391283.1	g41691
OG0008234	XP_006391212.1	g44877
OG0008235	XP_006391291.2	g44913
OG0008236	XP_006391073.2	g44785, g45763
OG0008237	XP_006391072.1	g44784
OG0008238	XP_006391066.1	g45769
OG0008239	XP_006390957.1	g45819
OG0008240	XP_006415997.1	g27573
OG0008241	XP_006406612.1	g6626
OG0008242	XP_006390921.1	g45831
OG0008243	XP_006390918.1	g45833
OG0008244	XP_006390907.1	g45842
OG0008245	XP_006390896.1	g45850
OG0008246	XP_024008363.1	g44699
OG0008247	XP_006390815.1	g45894
OG0008248	XP_006390785.1	g45915
OG0008249	XP_006390739.1	g45949
OG0008250	XP_006390688.1	g45961
OG0008251	XP_006390018.1	g46422
OG0008252	XP_006390019.1	g46420
OG0008253	XP_006390021.1	g46418
OG0008254	XP_006390047.1	g46391, g44358
OG0008255	XP_024007482.1	g44360
OG0008256	XP_006390087.1	g46366
OG0008257	XP_006390115.1	g46334
OG0008259	XP_006390146.1	g46309
OG0008260	XP_006390188.1	g46278
OG0008261	XP_006390243.1	g46248
OG0008262	XP_024008392.1	g46243
OG0008263	XP_024010392.1	g44432
OG0008264	XP_006390271.1	g46233
OG0008265	XP_006390284.1	g46226
OG0008266	XP_006390288.1	g44442
OG0008267	XP_006390297.1	g46211, g44452
OG0008268	XP_006390336.2	g46188
OG0008269	XP_006390368.1	g46174
OG0008270	XP_006390394.1	g44508
OG0008271	XP_006390434.1	g44534
OG0008272	XP_006390466.1	g44546
OG0008273	XP_006390490.1	g46107
OG0008274	XP_006390501.1	g46099
OG0008275	XP_006390506.1	g44556, g46094
OG0008276	XP_006390526.1	g46085
OG0008277	XP_006390558.1	g44569
OG0008278	XP_006390565.1	g44573
OG0008279	XP_006390592.1	g46032
OG0008280	XP_006390602.1	g44582
OG0008281	XP_006390649.1	g46002
OG0008282	XP_024007701.1	g44615
OG0008283	XP_024008051.1	g44341
OG0008284	XP_006389885.1	g13603
OG0008285	XP_024006710.1	g14406
OG0008286	XP_006389853.1	g46539
OG0008287	XP_006389831.1	g46554
OG0008288	XP_006389818.1	g44297
OG0008289	XP_006389807.1	g46572
OG0008290	XP_006389783.1	g46586
OG0008291	XP_006389779.1	g44282
OG0008292	XP_006389755.1	g44273
OG0008293	XP_006389715.1	g46610
OG0008294	XP_006407305.1	g7290, g13145
OG0008295	XP_006407270.1	g7264
OG0008296	XP_006407264.1	g12251
OG0008297	XP_006407243.1	g7252
OG0008298	XP_006407219.1	g7237
OG0008299	XP_006407153.1	g7205
OG0008300	XP_006394825.1	g10075
OG0008301	XP_006407150.1	g7202
OG0008302	XP_006407147.1	g7201
OG0008303	XP_024015355.1	g12210, g7198
OG0008304	XP_024014932.1	g13210, g7189
OG0008306	XP_006407115.1	g13212
OG0008307	XP_006407105.1	g12194, g7173
OG0008309	XP_006407016.1	g12151, g7119
OG0008310	XP_006406996.1	g7104
OG0008311	XP_006406992.1	g7101
OG0008312	XP_006392872.1	g54274
OG0008313	XP_006406906.1	g1453, g12106, g7052
OG0008314	XP_006406856.1	g7027
OG0008315	XP_006406849.1	g7020
OG0008316	XP_024014848.1	g6996, g12073
OG0008317	XP_006406751.1	g6957
OG0008318	XP_006406738.1	g6949
OG0008321	XP_006406622.1	g6886
OG0008322	XP_024015411.1	g6860
OG0008323	XP_006406576.1	g13315, g11995
OG0008324	XP_006406569.1	g13320
OG0008325	XP_006406537.1	g11977, g6832
OG0008326	XP_006406499.1	g13337
OG0008327	XP_006406495.1	g6798
OG0008329	XP_006403553.1	g3597, g30084, g36100, g30085
OG0008330	XP_006406367.1	g11902
OG0008331	XP_006414557.1	g47092
OG0008332	XP_006406167.1	g6584
OG0008333	XP_024015321.1	g11768
OG0008334	XP_006406049.1	g11761
OG0008335	XP_006418801.2	g6477
OG0008336	XP_006418772.1	g11728
OG0008337	XP_006418655.1	g11671
OG0008338	XP_006401804.1	g41227
OG0008339	XP_006409177.1	g6022
OG0008340	XP_006409567.2	g14306
OG0008341	XP_006409539.1	g14236
OG0008342	XP_024016525.1	g6150
OG0008343	XP_006409450.1	g6139
OG0008344	XP_006409415.1	g6126, g14103
OG0008345	XP_006409372.1	g13716
OG0008346	XP_024016448.1	g6098
OG0008347	XP_006409312.1	g6091, g14032
OG0008348	XP_006409305.1	g6088, g14027
OG0008349	XP_006409301.1	g14025
OG0008350	XP_006409248.1	g6046
OG0008351	XP_006409128.1	g5997
OG0008352	XP_024016587.1	g6000
OG0008353	XP_006409114.1	g13947
OG0008354	XP_006409069.1	g5967
OG0008355	XP_024015990.1	g13903
OG0008356	XP_006408958.1	g13856
OG0008357	XP_006392586.2	g54369
OG0008358	XP_006392597.1	g54365
OG0008359	XP_006392648.1	g36708
OG0008360	XP_006398469.1	g40723
OG0008361	XP_006392665.1	g36705
OG0008363	XP_024005978.1	g49904, g36669
OG0008364	XP_006392779.1	g54301
OG0008365	XP_006392785.1	g36634
OG0008366	XP_024005965.1	g36625
OG0008367	XP_006392818.1	g36611
OG0008368	XP_006392819.1	g36610, g28006
OG0008369	XP_006392824.1	g36605
OG0008370	XP_006392838.1	g36599
OG0008371	XP_006392964.1	g54250
OG0008372	XP_006392978.1	g36527
OG0008373	XP_006393008.1	g54226
OG0008374	XP_006393057.1	g54188
OG0008375	XP_006393130.1	g36455, g54209
OG0008376	XP_006393164.2	g36435
OG0008377	XP_006393172.1	g28057, g54163
OG0008378	XP_006393284.1	g54122
OG0008379	XP_006393321.1	g28084
OG0008380	XP_006414380.1	g17594, g24387
OG0008381	XP_006414393.1	g24399
OG0008382	XP_006410646.1	g51482
OG0008383	XP_006410636.2	g37107
OG0008385	XP_006403866.1	g19285
OG0008386	XP_006403839.2	g11335, g2426
OG0008387	XP_006403819.2	g2416
OG0008388	XP_006403809.1	g19258
OG0008389	XP_006403775.1	g2409
OG0008390	XP_006403758.1	g2398, g19217
OG0008391	XP_006403677.1	g19191, g2344
OG0008392	XP_006403668.1	g2338
OG0008393	XP_006403654.1	g19174
OG0008394	XP_006403642.1	g2327
OG0008395	XP_006403616.1	g19166
OG0008396	XP_006403885.2	g2460
OG0008397	XP_024013835.1	g2296, g11300
OG0008398	XP_006403587.1	g2295, g19157
OG0008399	XP_006403544.1	g19137
OG0008400	XP_006403593.1	g19159
OG0008401	XP_024013792.1	g2272
OG0008402	XP_006403512.1	g2254
OG0008403	XP_006403460.1	g19092
OG0008404	XP_006403452.2	g19081
OG0008405	XP_006403029.1	g19048, g2171
OG0008407	XP_006402924.1	g2070
OG0008408	XP_006402862.1	g18982, g2118
OG0008409	XP_024012809.1	g2035
OG0008410	XP_006402787.1	g1978
OG0008411	XP_006402765.1	g1989
OG0008412	XP_024012859.1	g1990
OG0008413	XP_006402757.1	g1997
OG0008414	XP_006402750.1	g18929
OG0008415	XP_006402744.1	g18920
OG0008416	XP_006402743.1	g11204
OG0008417	XP_006411560.1	g52089
OG0008418	XP_006405550.1	g16857
OG0008419	XP_006402692.1	g18896, g2021
OG0008420	XP_006402682.1	g2024
OG0008421	XP_006402679.1	g2025
OG0008422	XP_006402667.1	g18879
OG0008423	XP_006402662.1	g11199
OG0008424	XP_006402650.1	g1960
OG0008425	XP_024012776.1	g18859
OG0008426	XP_006402609.1	g11192
OG0008427	XP_006402587.1	g18826
OG0008429	XP_006402558.2	g18803
OG0008430	XP_006402444.1	g1815
OG0008431	XP_006402428.1	g1788
OG0008432	XP_006402425.1	g1786
OG0008433	XP_024012901.1	g1780
OG0008434	XP_006402402.1	g1768
OG0008435	XP_006402404.2	g1773
OG0008436	XP_006402328.1	g18742
OG0008437	XP_006402327.1	g18743
OG0008438	XP_006402324.1	g18746
OG0008440	XP_006402294.1	g11145
OG0008441	XP_006392709.1	g54344, g36687
OG0008443	XP_024008045.1	g42089, g50238, g17930
OG0008445	XP_006398271.1	g10965
OG0008447	XP_006411026.1	g51707
OG0008450	XP_006390669.1	g45994, g17999
OG0008452	XP_024005799.1	g47667
OG0008454	XP_024005394.1	g33266, g33567, g22397, g22452, g22311, g22370, g47843
