Orthogroup	Conringia_planisiliqua	Cardamine_glauca
OG0010584	CP1_g37062_DN3_SP0_c.t1	Cg006G238380
OG0010585	CP1_g37076_DN3_SP2_c.t1	Cg006G238120
OG0010587	CP1_g37503_DN3_SP2_c.t1	Cg006G233910
OG0010589	CP7_g45578_DN3_SP8_c.t1	Cg006G223930
OG0010591	CP9_g28430_DN1_SP0_c.t1	Cg007G268660
OG0010592	CP9_g28386_DN3_SP8_c.t1	Cg007G268120
OG0010594	CP13_g19366_DN3_SP3_c.t1	Cg002G072200
OG0010595	CP4_g25967_DN3_SP0_c.t1, CP4_g25966_DN3_SP0_c.t1	Cg005G179450
OG0010596	CP12_g30841_DN3_SP0_c.t1	Cg004G142400
OG0010597	CP12_g30566_DN2_SP0_c.t1	Cg004G139200
OG0010598	CP12_g30099_DN3_SP8_c.t1	Cg004G134180
OG0010599	CP10_g43401_DN1_SP1_c.t1	Cg004G130390
OG0010600	CP10_g43343_DN3_SP7_c.t1	Cg004G129700
OG0010601	CP10_g43229_DN3_SP7_c.t1	Cg004G128440
OG0010602	CP10_g43212_DN3_SP2_c.t1	Cg004G128270
OG0010603	CP10_g42904_DN3_SP0_c.t1	Cg004G125030
OG0010605	CP10_g42727_DN3_SP1_c.t1	Cg004G123270
OG0010608	CP11_g33388_DN3_SP0_c.t1	Cg008G285940
OG0010609	CP11_g33241_DN3_SP0_c.t1	Cg008G287330
OG0010610	CP16_g55365_DN2_SP0_c.t1, CP16_g54717_DN2_SP0_c.t1	Cg005G191490
OG0010611	CP16_g54820_DN3_SP0_c.t1	Cg005G192990
OG0010614	CP6_g6942_DN3_SP0_c.t1	Cg001G022070, Cg001G022080
OG0010615	CP6_g7088_DN3_SP7_c.t1	Cg001G023540
OG0010616	CP7_g44903_DN1_SP0_c.t1	Cg006G216480
OG0010617	CP4_g25464_DN3_SP0_c.t1	Cg005G173770
OG0010618	CP11_g33004_DN3_SP6_c.t1	Cg008G289630
OG0010619	CP11_g32306_DN3_SP0_c.t1, CP11_g32305_DN3_SP0_c.t1	Cg008G296900
OG0010621	CP11_g32582_DN3_SP6_c.t1	Cg008G294000
OG0010623	CP2_g48646_DN3_SP8_c.t1	Cg008G307510
OG0010624	CP5_g1045_DN2_SP0_c.t1	Cg001G010990
OG0010625	CP3_g15595_DN3_SP0_c.t1	Cg002G064360
OG0010626	CP8_g54170_DN3_SP0_c.t1	Cg008G302030
OG0010628	CP2_g48486_DN3_SP0_c.t1	Cg008G305560
OG0010629	CP2_g48380_DN3_SP0_c.t1	Cg008G304260
OG0010630	CP2_g48069_DN1_SP0_c.t1	Cg003G110160
OG0010634	CP1_g38912_DN3_SP3_c.t1	Cg006G204760
OG0010637	CP1_g37998_DN2_SP7_c.t1	Cg006G198500
OG0010644	CP2_g48670_DN3_SP1_c.t1	Cg008G307880
OG0010645	CP6_g7109_DN2_SP0_c.t1	Cg001G023740
OG0010660	CP5_g1182_DN2_SP3_c.t1	Cg001G012400
OG0010661	CP5_g1169_DN3_SP0_c.t1	Cg001G012260
OG0010662	CP5_g1135_DN3_SP8_c.t1	Cg001G011900
OG0010663	CP5_g1064_DN3_SP8_c.t1	Cg001G011160
OG0010664	CP5_g977_DN1_SP0_c.t1	Cg001G010230
OG0010666	CP5_g5_DN3_SP8_c.t1	Cg001G000080
OG0010667	CP5_g891_DN3_SP8_c.t1	Cg001G009460
OG0010668	CP5_g872_DN3_SP1_c.t1	Cg001G009280
OG0010669	CP5_g852_DN3_SP8_c.t1	Cg001G009080
OG0010670	CP5_g825_DN3_SP1_c.t1	Cg001G008750
OG0010671	CP5_g789_DN3_SP8_c.t1	Cg001G008330
OG0010672	CP5_g748_DN3_SP8_c.t1	Cg001G007790
OG0010673	CP5_g734_DN3_SP8_c.t1	Cg001G007590
OG0010674	CP5_g693_DN3_SP8_c.t1	Cg001G007130
OG0010675	CP5_g705_DN3_SP8_c.t1	Cg001G007250
OG0010676	CP8_g54173_DN3_SP8_c.t1	Cg008G302000
OG0010677	CP5_g626_DN3_SP8_c.t1	Cg001G006410, Cg005G181260
OG0010678	CP4_g24976_DN3_SP8_c.t1	Cg005G168930
OG0010679	CP5_g591_DN3_SP4_c.t1	Cg001G006080
OG0010680	CP5_g608_DN3_SP6_c.t1	Cg001G006230, Cg003G087410
OG0010681	CP5_g566_DN3_SP8_c.t1	Cg001G005840
OG0010682	CP9_g28276_DN3_SP8_c.t1	Cg007G267220
OG0010683	CP5_g520_DN3_SP3_c.t1	Cg001G005360
OG0010684	CP5_g492_DN3_SP8_c.t1	Cg001G005020
OG0010685	CP11_g32591_DN3_SP2_c.t1	Cg008G293930
OG0010687	CP7_g44695_DN3_SP8_c.t1	Cg006G214140
OG0010688	CP6_g7124_DN3_SP6_c.t1	Cg001G023870
OG0010689	CP6_g7130_DN3_SP0_c.t1	Cg001G023930
OG0010690	CP6_g7136_DN3_SP8_c.t1	Cg001G024000
OG0010691	CP6_g7180_DN3_SP0_c.t1	Cg001G024590
OG0010692	CP6_g7188_DN3_SP0_c.t1	Cg001G024660
OG0010694	CP6_g7198_DN3_SP0_c.t1	Cg001G024740
OG0010695	CP6_g7206_DN3_SP8_c.t1	Cg001G024810
OG0010696	CP6_g7210_DN3_SP0_c.t1	Cg001G024850
OG0010697	CP2_g49977_DN3_SP1_c.t1	Cg007G254500
OG0010698	CP3_g13696_DN3_SP4_c.t1	Cg002G049830
OG0010699	CP2_g49948_DN3_SP2_c.t1	Cg007G254440
OG0010700	CP2_g49775_DN3_SP0_c.t1	Cg006G236670, Cg007G253350
OG0010701	CP2_g49744_DN3_SP6_c.t1	Cg007G253230
OG0010702	CP2_g49521_DN2_SP0_c.t1	Cg007G252470
OG0010703	CP2_g49491_DN3_SP6_c.t1	Cg007G252180
OG0010704	CP2_g49422_DN3_SP6_c.t1	Cg007G251950
OG0010705	CP2_g49366_DN3_SP1_c.t1	Cg007G251370
OG0010706	CP2_g49376_DN3_SP7_c.t1	Cg007G251460
OG0010707	CP2_g49345_DN3_SP0_c.t1	Cg007G251190
OG0010708	CP2_g49336_DN3_SP3_c.t1	Cg007G251130
OG0010709	CP2_g49329_DN3_SP0_c.t1	Cg007G251060
OG0010710	CP2_g49307_DN3_SP3_c.t1	Cg007G250920
OG0010711	CP2_g49286_DN3_SP8_c.t1	Cg007G250760
OG0010712	CP2_g49288_DN3_SP8_c.t1	Cg007G250750
OG0010713	CP2_g49292_DN3_SP2_c.t1	Cg007G250720
OG0010714	CP2_g49279_DN3_SP2_c.t1	Cg007G250620
OG0010716	CP2_g49238_DN3_SP0_c.t1	Cg007G250290
OG0010717	CP2_g49186_DN3_SP0_c.t1	Cg007G250240
OG0010718	CP2_g49156_DN3_SP8_c.t1	Cg007G249320
OG0010719	CP2_g49107_DN3_SP5_c.t1	Cg007G248870
OG0010720	CP2_g49097_DN3_SP8_c.t1	Cg007G248750
OG0010721	CP2_g49084_DN3_SP8_c.t1	Cg007G248620
OG0010722	CP13_g19700_DN3_SP6_c.t1	Cg002G075730
OG0010723	CP13_g19633_DN3_SP8_c.t1	Cg002G075050
OG0010724	CP13_g19592_DN2_SP0_c.t1	Cg002G074650
OG0010725	CP13_g19574_DN3_SP6_c.t1	Cg002G074540
OG0010726	CP13_g19570_DN3_SP8_c.t1	Cg002G074490
OG0010727	CP13_g19560_DN3_SP7_c.t1	Cg002G074430
OG0010728	CP13_g19554_DN2_SP0_c.t1	Cg002G074370
OG0010729	CP13_g19548_DN3_SP2_c.t1	Cg002G074290
OG0010730	CP13_g19508_DN3_SP7_c.t1	Cg002G073780
OG0010731	CP13_g19444_DN3_SP8_c.t1	Cg008G319360
OG0010732	CP1_g37638_DN2_SP8_c.t1	Cg006G232550
OG0010734	CP1_g37622_DN1_SP0_c.t1	Cg006G232720
OG0010735	CP13_g19396_DN3_SP1_c.t1	Cg002G072580
OG0010737	CP13_g19373_DN2_SP0_c.t1	Cg002G072280
OG0010738	CP13_g19247_DN3_SP1_c.t1	Cg002G070760
OG0010739	CP13_g19244_DN3_SP5_c.t1	Cg002G070710
OG0010740	CP13_g19214_DN3_SP0_c.t1	Cg002G068680
OG0010741	CP13_g19203_DN2_SP0_c.t1	Cg002G069000
OG0010742	CP2_g48862_DN3_SP4_c.t1	Cg002G067230
OG0010743	CP9_g28202_DN3_SP8_c.t1	Cg007G266180
OG0010744	CP9_g27782_DN2_SP2_c.t1	Cg007G262740
OG0010745	CP64_g21087_DN3_SP8_c.t1	Cg007G260740
OG0010746	CP10_g42417_DN3_SP8_c.t1	Cg004G119880
OG0010747	CP5_g3311_DN3_SP2_c.t1	Cg001G032800
OG0010748	CP13_g19043_DN3_SP8_c.t1	Cg003G090410, Cg003G095880, Cg007G245500
OG0010749	CP2_g48900_DN1_SP0_c.t1	Cg007G245520
OG0010750	CP13_g19055_DN3_SP2_c.t1	Cg007G245640
OG0010751	CP13_g19076_DN3_SP0_c.t1	Cg007G245860
OG0010752	CP13_g19077_DN3_SP8_c.t1	Cg007G245870
OG0010753	CP13_g19084_DN3_SP6_c.t1	Cg007G245980
OG0010754	CP13_g19104_DN3_SP0_c.t1	Cg007G246120
OG0010755	CP2_g48888_DN3_SP8_c.t1	Cg007G246340
OG0010756	CP2_g48909_DN3_SP8_c.t1	Cg007G246580
OG0010757	CP2_g48995_DN3_SP4_c.t1	Cg007G247530
OG0010758	CP10_g43207_DN3_SP0_c.t1	Cg004G128220
OG0010759	CP19_g18018_DN3_SP8_c.t1	Cg001G014510
OG0010760	CP4_g24594_DN3_SP8_c.t1	Cg005G164750
OG0010761	CP4_g24626_DN3_SP3_c.t1	Cg005G165060
OG0010762	CP4_g24622_DN3_SP6_c.t1	Cg005G165020
OG0010765	CP10_g42879_DN3_SP0_c.t1, CP4_g24070_DN3_SP0_c.t1	Cg004G124750
OG0010766	CP10_g42906_DN3_SP3_c.t1	Cg004G125050
OG0010767	CP10_g42977_DN3_SP6_c.t1	Cg004G125760
OG0010768	CP10_g42983_DN3_SP8_c.t1	Cg004G125820
OG0010769	CP10_g42984_DN3_SP8_c.t1	Cg004G125830
OG0010770	CP6_g6802_DN3_SP3_c.t1	Cg001G020490, Cg006G225970
OG0010771	CP10_g43049_DN3_SP0_c.t1	Cg004G126540
OG0010772	CP5_g355_DN3_SP5_c.t1	Cg007G246470
OG0010773	CP10_g43072_DN3_SP0_c.t1	Cg004G126820
OG0010775	CP10_g43112_DN3_SP0_c.t1	Cg004G127250
OG0010777	CP10_g43174_DN3_SP8_c.t1	Cg004G127860
OG0010778	CP10_g43184_DN3_SP8_c.t1	Cg004G127970
OG0010779	CP10_g43185_DN3_SP3_c.t1	Cg004G127980
OG0010780	CP10_g43198_DN3_SP0_c.t1	Cg004G128130
OG0010781	CP10_g43199_DN3_SP5_c.t1	Cg004G128140
OG0010782	CP30_g9986_DN3_SP6_c.t1	Cg003G088650
OG0010783	CP69_g34236_DN3_SP7_c.t1	Cg005G191320
OG0010784	CP26_g51203_DN3_SP8_c.t1	Cg003G091410
OG0010785	CP8_g52175_DN3_SP8_c.t1	Cg003G091220
OG0010786	CP8_g52848_DN3_SP2_c.t1	Cg003G096020, Cg003G090470
OG0010787	CP8_g52817_DN3_SP6_c.t1	Cg003G090260, Cg003G095730
OG0010788	CP8_g52830_DN3_SP0_c.t1	Cg003G095830, Cg003G090360
OG0010789	CP8_g52864_DN3_SP5_c.t1	Cg003G096040, Cg003G090490
OG0010790	CP8_g52931_DN3_SP1_c.t1	Cg003G096870
OG0010791	CP8_g52979_DN3_SP8_c.t1, CP19_g18140_DN3_SP3_c.t1	Cg003G097430
OG0010793	CP8_g53044_DN3_SP8_c.t1	Cg003G097890
OG0010794	CP8_g53054_DN3_SP1_c.t1	Cg003G098000
OG0010796	CP8_g53123_DN3_SP8_c.t1	Cg003G098390
OG0010797	CP8_g53176_DN3_SP6_c.t1	Cg003G098890
OG0010798	CP8_g53295_DN3_SP6_c.t1	Cg003G100180
OG0010799	CP8_g53278_DN3_SP0_c.t1	Cg003G100020
OG0010800	CP2_g49742_DN2_SP0_c.t1	Cg003G100340
OG0010801	CP8_g53337_DN3_SP0_c.t1	Cg003G100670
OG0010802	CP8_g53394_DN3_SP1_c.t1	Cg003G101360
OG0010804	CP8_g53348_DN3_SP5_c.t1	Cg003G100820
OG0010805	CP8_g53437_DN3_SP8_c.t1	Cg003G101930
OG0010806	CP5_g1298_DN3_SP5_c.t1	Cg001G013590
OG0010807	CP8_g53465_DN1_SP0_c.t1	Cg003G102220
OG0010808	CP8_g53535_DN3_SP0_c.t1, CP8_g53536_DN3_SP0_c.t1	Cg003G102790
OG0010809	CP8_g53560_DN2_SP0_c.t1	Cg003G103070
OG0010810	CP8_g53579_DN3_SP8_c.t1	Cg003G103250
OG0010811	CP8_g53607_DN3_SP0_c.t1	Cg003G103510
OG0010812	CP8_g53697_DN3_SP4_c.t1	Cg003G104580
OG0010813	CP8_g53712_DN3_SP6_c.t1	Cg003G104770
OG0010815	CP8_g53755_DN3_SP4_c.t1	Cg003G105180
OG0010816	CP8_g53778_DN3_SP1_c.t1	Cg003G105390
OG0010817	CP8_g53799_DN3_SP5_c.t1	Cg003G105570
OG0010818	CP11_g32652_DN3_SP3_c.t1	Cg008G293270
OG0010819	CP11_g32689_DN3_SP1_c.t1	Cg008G292900
OG0010820	CP11_g32723_DN3_SP0_c.t1	Cg008G292550
OG0010821	CP11_g32747_DN3_SP0_c.t1	Cg008G292280
OG0010822	CP11_g32763_DN3_SP8_c.t1	Cg008G292150
OG0010823	CP11_g32770_DN3_SP8_c.t1	Cg008G292080
OG0010825	CP11_g32779_DN3_SP0_c.t1	Cg008G291990
OG0010826	CP11_g32814_DN3_SP7_c.t1	Cg008G291620
OG0010827	CP11_g32817_DN3_SP2_c.t1	Cg008G291590
OG0010828	CP11_g32830_DN3_SP0_c.t1	Cg008G291470
OG0010829	CP11_g32835_DN3_SP0_c.t1	Cg008G291400
OG0010830	CP11_g32863_DN3_SP6_c.t1	Cg008G291100
OG0010831	CP2_g47739_DN3_SP5_c.t1	Cg003G113560
OG0010832	CP11_g32874_DN3_SP8_c.t1	Cg008G290980
OG0010833	CP11_g32920_DN3_SP3_c.t1	Cg008G290510
OG0010834	CP11_g32921_DN3_SP0_c.t1	Cg008G290500
OG0010835	CP11_g32956_DN1_SP0_c.t1	Cg008G290100
OG0010837	CP2_g47883_DN3_SP8_c.t1	Cg003G112040
OG0010838	CP11_g33045_DN3_SP0_c.t1	Cg008G289300
OG0010840	CP11_g33156_DN3_SP2_c.t1	Cg008G288200
OG0010841	CP6_g7113_DN3_SP2_c.t1	Cg001G023760
OG0010842	CP6_g7050_DN3_SP0_c.t1	Cg001G023180
OG0010843	CP6_g7026_DN3_SP1_c.t1	Cg001G022870
OG0010844	CP6_g6972_DN3_SP3_c.t1	Cg001G022440
OG0010845	CP6_g6959_DN3_SP0_c.t1	Cg001G022270
OG0010846	CP6_g6952_DN3_SP0_c.t1	Cg001G022190
OG0010847	CP6_g6945_DN3_SP0_c.t1	Cg001G022140
OG0010848	CP6_g6915_DN3_SP4_c.t1	Cg001G021810
OG0010850	CP6_g6880_DN3_SP1_c.t1	Cg001G021390
OG0010851	CP6_g6858_DN3_SP0_c.t1	Cg001G021170
OG0010852	CP6_g6839_DN3_SP0_c.t1	Cg001G020900
OG0010853	CP6_g6778_DN3_SP3_c.t1	Cg001G020270
OG0010854	CP6_g6772_DN3_SP8_c.t1	Cg001G020200
OG0010855	CP6_g6728_DN3_SP7_c.t1	Cg001G019730
OG0010856	CP6_g6701_DN3_SP4_c.t1	Cg001G019490
OG0010857	CP6_g6695_DN3_SP8_c.t1	Cg001G019440
OG0010858	CP19_g18515_DN3_SP3_c.t1	Cg001G019280
OG0010860	CP19_g18301_DN3_SP8_c.t1	Cg001G017320
OG0010861	CP19_g18244_DN3_SP4_c.t1	Cg001G016850
OG0010862	CP7_g44557_DN3_SP8_c.t1	Cg006G212270
OG0010863	CP7_g44538_DN3_SP2_c.t1	Cg006G212010
OG0010864	CP7_g44526_DN3_SP8_c.t1	Cg006G211860
OG0010865	CP7_g44521_DN3_SP6_c.t1	Cg006G211740
OG0010866	CP7_g44425_DN3_SP7_c.t1	Cg006G210070
OG0010867	CP7_g44410_DN3_SP6_c.t1	Cg006G209880
OG0010868	CP1_g39358_DN1_SP0_c.t1	Cg005G166230
OG0010869	CP1_g38967_DN3_SP7_c.t1	Cg006G204720
OG0010871	CP291_g50943_DN3_SP8_c.t1	Cg006G206160
OG0010872	CP1_g38470_DN3_SP0_c.t1	Cg006G203010
OG0010873	CP7_g45085_DN1_SP0_c.t1	Cg006G218610
OG0010874	CP7_g45067_DN3_SP4_c.t1	Cg006G218400
OG0010875	CP7_g45043_DN3_SP8_c.t1	Cg006G218120
OG0010876	CP7_g45040_DN2_SP0_c.t1	Cg006G218100
OG0010877	CP7_g45033_DN3_SP0_c.t1	Cg006G218050
OG0010878	CP7_g45010_DN3_SP7_c.t1	Cg006G217790
OG0010879	CP7_g44880_DN3_SP0_c.t1	Cg006G216240
OG0010880	CP7_g44854_DN3_SP4_c.t1	Cg006G215950
OG0010881	CP6_g7650_DN3_SP6_c.t1, CP7_g44837_DN3_SP1_c.t1	Cg006G215810
OG0010882	CP7_g44818_DN3_SP3_c.t1	Cg006G215660
OG0010883	CP20_g4136_DN3_SP1_c.t1	Cg006G215340
OG0010884	CP5_g444_DN3_SP0_c.t1	Cg001G004520, Cg001G004530
OG0010885	CP5_g403_DN3_SP0_c.t1	Cg001G003990
OG0010886	CP5_g380_DN3_SP8_c.t1	Cg001G003790
OG0010887	CP10_g43685_DN3_SP7_c.t1	Cg004G154440
OG0010888	CP5_g350_DN3_SP1_c.t1	Cg001G003510
OG0010889	CP5_g345_DN3_SP0_c.t1	Cg001G003460
OG0010890	CP5_g265_DN3_SP0_c.t1	Cg001G002760
OG0010891	CP5_g257_DN3_SP8_c.t1	Cg001G002690
OG0010892	CP5_g218_DN3_SP7_c.t1	Cg001G002200
OG0010893	CP16_g54861_DN3_SP0_c.t1	Cg001G001790
OG0010894	CP5_g163_DN3_SP0_c.t1	Cg001G001600
OG0010895	CP5_g117_DN3_SP0_c.t1	Cg001G001210
OG0010896	CP5_g89_DN3_SP8_c.t1	Cg001G000880
OG0010897	CP5_g46_DN3_SP8_c.t1	Cg001G000500
OG0010899	CP16_g54724_DN3_SP0_c.t1	Cg005G193960
OG0010900	CP16_g54722_DN2_SP7_c.t1	Cg005G193980
OG0010901	CP5_g13_DN2_SP0_c.t1	Cg001G000160
OG0010902	CP5_g19_DN2_SP8_c.t1	Cg001G000220
OG0010903	CP12_g30784_DN3_SP6_c.t1	Cg001G000280
OG0010904	CP9_g28538_DN3_SP0_c.t1	Cg001G000290
OG0010905	CP5_g2_DN2_SP0_c.t1	Cg001G000050
OG0010906	CP5_g2005_DN3_SP8_c.t1	Cg001G034380
OG0010907	CP5_g1951_DN3_SP8_c.t1	Cg001G034650
OG0010908	CP9_g28128_DN3_SP0_c.t1, CP5_g1818_DN3_SP8_c.t1	Cg001G035800
OG0010910	CP5_g1725_DN3_SP8_c.t1	Cg001G036780
OG0010911	CP5_g1617_DN3_SP7_c.t1	Cg001G038370
OG0010912	CP5_g1609_DN3_SP0_c.t1	Cg001G038450
OG0010913	CP5_g1593_DN3_SP3_c.t1	Cg001G038670
OG0010915	CP5_g1507_DN3_SP0_c.t1	Cg001G039760
OG0010916	CP4_g25242_DN3_SP0_c.t1	Cg005G171610
OG0010917	CP4_g25236_DN3_SP7_c.t1	Cg005G171560
OG0010918	CP4_g25214_DN3_SP0_c.t1	Cg005G171290
OG0010919	CP7_g44630_DN3_SP0_c.t1	Cg006G213280
OG0010920	CP20_g4065_DN3_SP6_c.t1	Cg003G085280
OG0010921	CP20_g4056_DN3_SP8_c.t1	Cg007G263610, Cg007G262530
OG0010922	CP14_g23203_DN3_SP3_c.t1	Cg003G087060
OG0010923	CP14_g23588_DN2_SP8_c.t1	Cg003G087830
OG0010924	CP14_g23414_DN3_SP6_c.t1	Cg003G087290
OG0010925	CP4_g25315_DN3_SP6_c.t1	Cg005G172320
OG0010926	CP4_g25334_DN3_SP2_c.t1	Cg005G172510
OG0010928	CP4_g25359_DN3_SP7_c.t1	Cg005G172790
OG0010929	CP13_g20317_DN3_SP0_c.t1	Cg008G318860
OG0010930	CP13_g20591_DN3_SP0_c.t1	Cg008G314570
OG0010931	CP13_g20656_DN3_SP2_c.t1	Cg008G315060
OG0010932	CP13_g20730_DN3_SP0_c.t1	Cg008G315070
OG0010933	CP8_g52969_DN3_SP5_c.t1	Cg008G315540
OG0010934	CP22_g17281_DN3_SP2_c.t1	Cg008G316100, Cg003G087190
OG0010935	CP20_g4186_DN2_SP8_c.t1	Cg003G084140
OG0010936	CP20_g4251_DN3_SP8_c.t1	Cg003G083240
OG0010937	CP20_g4328_DN3_SP8_c.t1	Cg003G082540
OG0010938	CP20_g4402_DN3_SP3_c.t1	Cg003G081750
OG0010939	CP11_g31831_DN3_SP0_c.t1	Cg003G080640
OG0010940	CP11_g31878_DN3_SP3_c.t1	Cg003G093700, Cg003G080280
OG0010941	CP11_g31885_DN3_SP8_c.t1	Cg003G080230, Cg003G093740
OG0010942	CP11_g31889_DN3_SP8_c.t1	Cg003G093800, Cg003G080200
OG0010943	CP11_g31893_DN3_SP2_c.t1	Cg003G080150, Cg003G093850
OG0010944	CP13_g20150_DN3_SP0_c.t1	Cg008G320910
OG0010945	CP9_g28382_DN3_SP4_c.t1	Cg007G268090
OG0010946	CP13_g19965_DN3_SP0_c.t1	Cg008G322650
OG0010947	CP13_g19946_DN3_SP1_c.t1	Cg008G322880
OG0010948	CP13_g19935_DN3_SP0_c.t1	Cg008G322970
OG0010949	CP13_g19865_DN3_SP1_c.t1	Cg008G323520, Cg008G323810
OG0010950	CP13_g19834_DN3_SP6_c.t1	Cg008G324200
OG0010951	CP13_g19783_DN3_SP0_c.t1	Cg008G324680
OG0010952	CP13_g19717_DN3_SP7_c.t1	Cg008G325360
OG0010953	CP13_g19756_DN3_SP7_c.t1	Cg008G324940
OG0010954	CP12_g31014_DN3_SP6_c.t1	Cg004G143670
OG0010955	CP12_g31030_DN3_SP8_c.t1	Cg004G143600
OG0010956	CP5_g2077_DN2_SP0_c.t1	Cg001G034040
OG0010957	CP12_g31049_DN3_SP0_c.t1	Cg004G143500
OG0010959	CP6_g8329_DN3_SP6_c.t1	Cg005G166460
OG0010960	CP6_g8022_DN3_SP2_c.t1	Cg001G029540
OG0010961	CP6_g7618_DN2_SP0_c.t1, CP6_g7620_DN1_SP0_c.t1	Cg001G028680
OG0010962	CP6_g7605_DN3_SP1_c.t1	Cg001G028600
OG0010963	CP21_g11013_DN3_SP1_c.t1, CP6_g7596_DN1_SP0_c.t1, CP13_g20644_DN1_SP0_c.t1	Cg001G028500
OG0010964	CP6_g7589_DN3_SP0_c.t1	Cg001G028440
OG0010965	CP12_g30798_DN3_SP2_c.t1	Cg007G259120
OG0010966	CP6_g7473_DN3_SP0_c.t1	Cg001G027300
OG0010967	CP6_g7352_DN3_SP8_c.t1	Cg001G026020
OG0010968	CP5_g1455_DN3_SP0_c.t1	Cg001G040470
OG0010969	CP5_g1450_DN3_SP6_c.t1	Cg001G040510
OG0010970	CP5_g1439_DN3_SP0_c.t1	Cg004G144310
OG0010971	CP5_g1418_DN3_SP2_c.t1	Cg004G144370
OG0010972	CP5_g1417_DN3_SP8_c.t1, CP13_g19204_DN3_SP2_c.t1	Cg004G144400
OG0010973	CP5_g1414_DN3_SP0_c.t1	Cg001G040750
OG0010974	CP5_g1374_DN3_SP3_c.t1	Cg001G041060
OG0010975	CP5_g1368_DN3_SP3_c.t1	Cg001G041150
OG0010976	CP5_g1357_DN3_SP2_c.t1	Cg001G041270
OG0010977	CP5_g1350_DN3_SP6_c.t1	Cg001G041350
OG0010978	CP19_g17849_DN3_SP8_c.t1	Cg001G042640
OG0010979	CP19_g17820_DN3_SP0_c.t1	Cg001G043040
OG0010980	CP4_g23935_DN3_SP1_c.t1	Cg005G157740
OG0010981	CP4_g23941_DN3_SP0_c.t1	Cg005G157810
OG0010982	CP4_g23942_DN3_SP0_c.t1	Cg005G157820
OG0010983	CP4_g23975_DN3_SP8_c.t1	Cg005G158160
OG0010984	CP4_g23982_DN3_SP8_c.t1	Cg005G158280
OG0010985	CP6_g7564_DN3_SP0_c.t1	Cg005G158380
OG0010986	CP4_g24003_DN3_SP8_c.t1	Cg005G158510
OG0010987	CP4_g24047_DN3_SP0_c.t1	Cg005G158960
OG0010988	CP4_g24107_DN3_SP0_c.t1	Cg005G159600
OG0010989	CP4_g24152_DN3_SP0_c.t1	Cg005G160030
OG0010990	CP4_g24160_DN3_SP5_c.t1	Cg005G160120
OG0010991	CP4_g24161_DN3_SP5_c.t1	Cg005G160130
OG0010992	CP4_g24204_DN3_SP8_c.t1	Cg005G160530
OG0010993	CP4_g24227_DN3_SP8_c.t1	Cg005G160770
OG0010995	CP4_g24264_DN3_SP2_c.t1	Cg005G161190
OG0010996	CP4_g24273_DN3_SP8_c.t1	Cg005G161290
OG0010997	CP4_g24288_DN3_SP1_c.t1	Cg005G161430
OG0010998	CP3_g13444_DN3_SP0_c.t1	Cg002G047060
OG0010999	CP9_g28426_DN3_SP1_c.t1	Cg007G268610, Cg007G268630, Cg007G268620
OG0011000	CP4_g24435_DN3_SP8_c.t1	Cg005G162970
OG0011001	CP4_g24447_DN3_SP8_c.t1	Cg005G163100
OG0011002	CP4_g24463_DN3_SP0_c.t1	Cg005G163350
OG0011003	CP4_g24493_DN3_SP1_c.t1	Cg005G163690
OG0011004	CP4_g24540_DN3_SP8_c.t1	Cg005G164140
OG0011005	CP4_g24547_DN3_SP0_c.t1	Cg005G164210
OG0011006	CP4_g24553_DN2_SP3_c.t1	Cg005G164270
OG0011007	CP4_g24554_DN3_SP8_c.t1	Cg005G164280
OG0011008	CP4_g24560_DN3_SP0_c.t1	Cg005G164370
OG0011009	CP4_g24563_DN3_SP8_c.t1	Cg005G164400
OG0011010	CP11_g33746_DN3_SP0_c.t1	Cg008G282110
OG0011011	CP11_g33742_DN1_SP0_c.t1	Cg008G282170
OG0011012	CP11_g33741_DN3_SP8_c.t1	Cg008G282180
OG0011013	CP11_g33734_DN1_SP0_c.t1	Cg008G282240
OG0011014	CP11_g33731_DN3_SP6_c.t1	Cg008G282260
OG0011015	CP11_g33728_DN3_SP5_c.t1	Cg008G282290
OG0011016	CP11_g31949_DN3_SP0_c.t1	Cg003G079600, Cg003G094420
OG0011018	CP11_g33626_DN3_SP0_c.t1	Cg008G283280
OG0011019	CP11_g33617_DN3_SP2_c.t1	Cg008G283410
OG0011020	CP11_g33613_DN2_SP0_c.t1	Cg008G283440
OG0011021	CP11_g33595_DN2_SP0_c.t1	Cg008G283600
OG0011023	CP6_g7553_DN3_SP8_c.t1	Cg008G284130
OG0011025	CP11_g33490_DN2_SP0_c.t1	Cg008G284790
OG0011026	CP2_g48518_DN3_SP8_c.t1	Cg008G305940
OG0011027	CP8_g54309_DN3_SP7_c.t1	Cg008G300660
OG0011028	CP2_g47518_DN2_SP8_c.t1	Cg003G115880
OG0011029	CP8_g54265_DN3_SP0_c.t1	Cg008G301020
OG0011031	CP8_g54233_DN3_SP8_c.t1	Cg008G301360
OG0011033	CP8_g54196_DN3_SP0_c.t1	Cg008G301730
OG0011034	CP8_g54192_DN3_SP8_c.t1	Cg008G301770
OG0011036	CP8_g54147_DN3_SP8_c.t1	Cg008G302290
OG0011037	CP8_g54086_DN2_SP0_c.t1	Cg003G108340
OG0011039	CP8_g54071_DN3_SP0_c.t1	Cg003G108190
OG0011040	CP8_g54066_DN3_SP8_c.t1	Cg003G108170
