Orthogroup	Conringia_planisiliqua	Noccaea_praecox
OG0007602	CP8_g53761_DN2_SP5_c.t1	Np003G155580, Np003G155630
OG0007603	CP8_g53776_DN3_SP1_c.t1	Np003G155260
OG0007604	CP8_g53817_DN3_SP4_c.t1	Np003G154870
OG0007605	CP2_g48604_DN3_SP0_c.t1	Np001G014990
OG0007606	CP11_g32630_DN3_SP8_c.t1	Np003G140110
OG0007607	CP11_g32651_DN3_SP0_c.t1	Np003G139820
OG0007608	CP11_g32659_DN3_SP7_c.t1	Np003G139740
OG0007609	CP11_g32663_DN3_SP8_c.t1	Np003G139700
OG0007610	CP11_g32675_DN3_SP5_c.t1	Np003G139570
OG0007611	CP11_g32694_DN3_SP1_c.t1	Np003G139250
OG0007612	CP11_g32705_DN3_SP0_c.t1	Np003G139120
OG0007613	CP11_g32721_DN3_SP0_c.t1	Np003G138970
OG0007614	CP11_g32727_DN3_SP8_c.t1	Np003G138870
OG0007615	CP11_g32737_DN2_SP0_c.t1	Np003G138630
OG0007616	CP11_g32752_DN3_SP8_c.t1	Np003G138490
OG0007617	CP11_g32786_DN3_SP7_c.t1	Np003G138100
OG0007618	CP11_g32788_DN3_SP0_c.t1	Np003G138080
OG0007619	CP11_g32807_DN3_SP4_c.t1	Np003G137800
OG0007620	CP11_g32829_DN3_SP7_c.t1, CP19_g17940_DN3_SP0_c.t1	Np005G310330, Np003G137450
OG0007621	CP11_g32865_DN3_SP7_c.t1	Np003G136940
OG0007622	CP11_g33000_DN3_SP0_c.t1	Np003G135370
OG0007623	CP11_g33021_DN3_SP1_c.t1	Np003G135110
OG0007624	CP11_g33032_DN3_SP6_c.t1	Np003G134970
OG0007625	CP11_g33039_DN1_SP0_c.t1	Np003G134860
OG0007626	CP11_g33074_DN3_SP7_c.t1	Np003G134340
OG0007627	CP11_g33077_DN3_SP0_c.t1	Np003G134310
OG0007628	CP11_g33102_DN3_SP8_c.t1	Np003G134040
OG0007629	CP11_g33168_DN3_SP7_c.t1	Np003G133230
OG0007630	CP11_g33173_DN2_SP2_c.t1	Np003G133040
OG0007631	CP6_g7092_DN3_SP2_c.t1	Np005G295380
OG0007632	CP6_g7041_DN3_SP8_c.t1	Np005G293370
OG0007633	CP6_g7029_DN3_SP3_c.t1	Np005G292880
OG0007634	CP6_g7023_DN3_SP1_c.t1	Np005G292710
OG0007638	CP6_g6919_DN3_SP8_c.t1	Np005G290680
OG0007639	CP6_g6910_DN3_SP7_c.t1	Np005G290510
OG0007640	CP6_g6892_DN3_SP1_c.t1	Np005G290210
OG0007641	CP6_g6871_DN3_SP0_c.t1	Np005G289910
OG0007642	CP6_g6828_DN3_SP0_c.t1	Np005G288830
OG0007643	CP13_g20105_DN3_SP0_c.t1	Np001G039050
OG0007644	CP2_g48089_DN3_SP1_c.t1	Np001G007770
OG0007645	CP6_g6783_DN3_SP8_c.t1	Np005G288230
OG0007646	CP6_g6764_DN3_SP8_c.t1	Np005G287150
OG0007647	CP11_g31908_DN3_SP5_c.t1	Np003G184690
OG0007648	CP6_g6711_DN3_SP0_c.t1	Np005G288030
OG0007649	CP19_g18520_DN3_SP8_c.t1	Np005G286750
OG0007650	CP19_g18468_DN3_SP5_c.t1	Np005G285960
OG0007651	CP19_g18463_DN3_SP8_c.t1	Np005G285840
OG0007652	CP19_g18453_DN3_SP0_c.t1	Np005G285710
OG0007653	CP19_g18444_DN3_SP1_c.t1	Np005G285580
OG0007654	CP19_g18428_DN3_SP8_c.t1	Np005G285230
OG0007655	CP19_g18421_DN3_SP0_c.t1	Np005G285010
OG0007656	CP19_g18407_DN3_SP0_c.t1	Np005G284830
OG0007657	CP19_g18387_DN3_SP8_c.t1	Np005G284660
OG0007658	CP19_g18368_DN3_SP0_c.t1	Np005G284410
OG0007659	CP19_g18366_DN3_SP1_c.t1	Np005G284390
OG0007660	CP19_g18295_DN3_SP8_c.t1	Np005G283440
OG0007661	CP19_g18282_DN3_SP8_c.t1	Np005G283270
OG0007662	CP19_g18261_DN3_SP0_c.t1	Np005G283040
OG0007663	CP7_g44572_DN3_SP8_c.t1	Np004G206120
OG0007664	CP7_g44566_DN3_SP2_c.t1	Np004G206170
OG0007665	CP7_g44552_DN3_SP0_c.t1	Np004G206330
OG0007666	CP7_g44501_DN3_SP5_c.t1	Np004G208350
OG0007667	CP7_g44436_DN3_SP8_c.t1	Np004G224520
OG0007668	CP21_g10992_DN3_SP8_c.t1	Np004G204840
OG0007670	CP1_g38406_DN3_SP8_c.t1	Np005G308590, Np004G200460
OG0007671	CP1_g38482_DN3_SP6_c.t1	Np004G200950
OG0007672	CP1_g38396_DN3_SP0_c.t1	Np004G200310
OG0007673	CP10_g42775_DN3_SP8_c.t1	Np007G415190
OG0007674	CP7_g45083_DN3_SP1_c.t1	Np004G210910
OG0007675	CP7_g45062_DN3_SP0_c.t1	Np004G211200
OG0007676	CP16_g55196_DN3_SP8_c.t1	Np006G364710
OG0007677	CP7_g45045_DN3_SP1_c.t1	Np004G211410
OG0007678	CP7_g45035_DN3_SP8_c.t1	Np004G211480
OG0007679	CP7_g44990_DN3_SP0_c.t1	Np004G212080
OG0007680	CP7_g44884_DN3_SP1_c.t1	Np004G213400
OG0007681	CP7_g44868_DN3_SP1_c.t1	Np004G213700
OG0007682	CP7_g44827_DN3_SP2_c.t1	Np004G214220
OG0007683	CP7_g44825_DN3_SP0_c.t1	Np004G214280
OG0007684	CP7_g44817_DN3_SP8_c.t1	Np004G214450
OG0007685	CP5_g457_DN3_SP1_c.t1	Np005G266640
OG0007686	CP11_g33568_DN3_SP8_c.t1	Np003G127410
OG0007687	CP5_g429_DN3_SP8_c.t1	Np005G267330
OG0007688	CP5_g415_DN3_SP0_c.t1	Np005G267510
OG0007689	CP5_g411_DN3_SP1_c.t1	Np005G267560
OG0007690	CP5_g384_DN2_SP6_c.t1	Np005G267940
OG0007691	CP5_g363_DN3_SP2_c.t1	Np005G268190
OG0007692	CP5_g361_DN3_SP0_c.t1	Np005G268220
OG0007693	CP5_g340_DN3_SP8_c.t1	Np005G268460
OG0007694	CP5_g312_DN3_SP1_c.t1	Np005G268680
OG0007695	CP16_g54998_DN3_SP0_c.t1	Np006G367190
OG0007696	CP5_g299_DN3_SP3_c.t1	Np005G268840
OG0007697	CP5_g255_DN3_SP3_c.t1	Np005G269490
OG0007698	CP5_g243_DN3_SP8_c.t1	Np005G269640
OG0007699	CP5_g239_DN2_SP0_c.t1	Np005G269700
OG0007700	CP5_g238_DN3_SP1_c.t1	Np005G269710
OG0007701	CP5_g225_DN3_SP8_c.t1	Np005G269880
OG0007702	CP5_g206_DN2_SP3_c.t1	Np005G262570
OG0007703	CP5_g198_DN3_SP1_c.t1	Np005G262450
OG0007704	CP5_g172_DN2_SP0_c.t1	Np005G262090
OG0007705	CP5_g153_DN3_SP0_c.t1	Np005G261890
OG0007706	CP5_g132_DN3_SP8_c.t1	Np005G261670
OG0007707	CP5_g36_DN3_SP7_c.t1	Np005G260360
OG0007708	CP5_g2287_DN3_SP2_c.t1	Np005G309990
OG0007709	CP5_g1799_DN3_SP8_c.t1	Np005G311900
OG0007710	CP5_g1594_DN3_SP0_c.t1	Np005G314400
OG0007711	CP4_g25244_DN3_SP0_c.t1	Np006G341040
OG0007712	CP4_g25235_DN3_SP1_c.t1	Np006G340960
OG0007713	CP4_g25227_DN3_SP8_c.t1	Np006G340860
OG0007714	CP1_g37303_DN2_SP0_c.t1	Np004G248700
OG0007715	CP7_g44782_DN3_SP1_c.t1	Np004G215490
OG0007716	CP11_g32167_DN2_SP0_c.t1	Np003G145540
OG0007717	CP4_g25217_DN3_SP7_c.t1	Np006G340740
OG0007718	CP4_g25221_DN1_SP0_c.t1	Np006G340790
OG0007719	CP20_g4079_DN3_SP0_c.t1	Np003G177310
OG0007720	CP20_g3891_DN2_SP5_c.t1	Np003G176130
OG0007721	CP14_g23378_DN3_SP5_c.t1	Np003G175590
OG0007722	CP7_g44902_DN3_SP0_c.t1	Np004G213160
OG0007724	CP4_g25337_DN3_SP6_c.t1	Np006G342940
OG0007725	CP4_g25349_DN3_SP8_c.t1	Np006G343180
OG0007726	CP4_g25355_DN3_SP0_c.t1	Np006G343310
OG0007727	CP4_g25356_DN3_SP7_c.t1	Np006G343320
OG0007728	CP4_g25392_DN3_SP0_c.t1	Np009G432540, Np006G344820
OG0007729	CP4_g25399_DN3_SP2_c.t1	Np009G432080, Np006G345060
OG0007730	CP13_g20469_DN3_SP1_c.t1	Np001G042160
OG0007731	CP20_g4213_DN3_SP8_c.t1	Np003G178350
OG0007732	CP20_g4305_DN2_SP0_c.t1	Np003G179880
OG0007733	CP20_g4325_DN3_SP8_c.t1	Np003G180290
OG0007734	CP20_g4376_DN3_SP2_c.t1	Np003G181150
OG0007735	CP20_g4452_DN1_SP0_c.t1	Np003G182360
OG0007736	CP11_g31797_DN3_SP0_c.t1	Np003G182760
OG0007737	CP11_g31833_DN3_SP1_c.t1	Np003G183310
OG0007739	CP8_g54329_DN3_SP6_c.t1	Np003G148170
OG0007740	CP11_g31896_DN3_SP0_c.t1	Np003G184090
OG0007741	CP13_g20124_DN1_SP0_c.t1	Np001G039280
OG0007742	CP13_g20049_DN3_SP3_c.t1	Np001G038270
OG0007743	CP13_g19991_DN3_SP1_c.t1	Np001G037360
OG0007744	CP13_g19959_DN3_SP7_c.t1	Np001G037040
OG0007745	CP13_g19925_DN3_SP0_c.t1	Np001G036310
OG0007746	CP13_g19920_DN3_SP8_c.t1	Np001G036400
OG0007747	CP13_g19910_DN3_SP0_c.t1	Np001G036150
OG0007748	CP13_g19892_DN3_SP4_c.t1	Np001G035830
OG0007749	CP13_g19887_DN3_SP8_c.t1	Np001G035710
OG0007750	CP13_g19853_DN3_SP8_c.t1	Np001G035120
OG0007751	CP4_g24092_DN3_SP1_c.t1, CP11_g33441_DN3_SP0_c.t1	Np003G129110
OG0007752	CP13_g19843_DN3_SP3_c.t1	Np001G034600
OG0007753	CP13_g19836_DN3_SP0_c.t1	Np001G034490
OG0007754	CP13_g19816_DN3_SP3_c.t1	Np001G033830
OG0007755	CP13_g19709_DN3_SP1_c.t1	Np001G032810
OG0007756	CP5_g2149_DN3_SP5_c.t1	Np005G310150
OG0007757	CP5_g2121_DN3_SP8_c.t1	Np005G310420
OG0007758	CP3_g14485_DN3_SP0_c.t1	Np005G307280
OG0007759	CP12_g30882_DN3_SP3_c.t1	Np005G307930, Np007G387740
OG0007760	CP12_g30851_DN3_SP7_c.t1	Np007G387340
OG0007761	CP6_g8033_DN3_SP1_c.t1	Np005G308860
OG0007762	CP6_g7638_DN3_SP3_c.t1	Np005G306810
OG0007763	CP6_g7516_DN3_SP8_c.t1	Np005G305660
OG0007764	CP6_g7362_DN3_SP1_c.t1	Np005G303050
OG0007765	CP19_g17932_DN3_SP8_c.t1	Np005G318750
OG0007766	CP19_g17844_DN3_SP7_c.t1	Np005G320030
OG0007767	CP19_g17823_DN3_SP5_c.t1	Np005G320260
OG0007769	CP4_g23938_DN3_SP8_c.t1	Np006G320780
OG0007770	CP4_g23950_DN3_SP4_c.t1	Np006G320940
OG0007771	CP4_g23955_DN2_SP0_c.t1	Np006G320990
OG0007772	CP4_g23986_DN3_SP0_c.t1	Np006G321440
OG0007773	CP4_g23992_DN3_SP3_c.t1	Np006G321530
OG0007774	CP4_g23999_DN3_SP8_c.t1	Np006G321670
OG0007775	CP4_g24001_DN3_SP3_c.t1	Np006G321690, Np006G321750
OG0007776	CP4_g24063_DN2_SP0_c.t1	Np006G322670
OG0007777	CP4_g24071_DN3_SP3_c.t1	Np006G322780
OG0007778	CP4_g24101_DN3_SP1_c.t1	Np006G323120
OG0007779	CP4_g24113_DN3_SP6_c.t1	Np006G323280
OG0007780	CP4_g24115_DN3_SP8_c.t1	Np006G323300
OG0007781	CP4_g24116_DN3_SP5_c.t1	Np006G323310
OG0007782	CP4_g24119_DN3_SP8_c.t1	Np006G323340
OG0007783	CP4_g24120_DN3_SP8_c.t1	Np006G323350
OG0007784	CP4_g24131_DN3_SP7_c.t1	Np006G323520
OG0007785	CP4_g24157_DN3_SP0_c.t1	Np006G323920
OG0007786	CP4_g24191_DN3_SP7_c.t1	Np006G324410
OG0007787	CP4_g24240_DN3_SP0_c.t1	Np006G325120
OG0007788	CP4_g24286_DN3_SP2_c.t1	Np006G325710
OG0007789	CP4_g24315_DN2_SP0_c.t1	Np006G325970
OG0007790	CP4_g24323_DN3_SP8_c.t1	Np006G326060, Np005G279320
OG0007792	CP4_g24437_DN3_SP3_c.t1	Np006G327790
OG0007793	CP4_g24468_DN3_SP7_c.t1	Np006G328290
OG0007794	CP4_g24524_DN3_SP8_c.t1	Np006G329140
OG0007795	CP4_g24504_DN3_SP5_c.t1	Np006G328870
OG0007796	CP11_g33729_DN3_SP8_c.t1	Np003G125290
OG0007797	CP11_g33709_DN3_SP6_c.t1	Np003G125540
OG0007798	CP7_g46457_DN3_SP7_c.t1, CP11_g33693_DN3_SP3_c.t1	Np003G125740
OG0007799	CP11_g33680_DN2_SP0_c.t1	Np003G126030
OG0007800	CP11_g33673_DN2_SP2_c.t1	Np003G126120
OG0007801	CP11_g33639_DN3_SP0_c.t1	Np003G126550
OG0007802	CP11_g33629_DN2_SP0_c.t1	Np003G126690
OG0007803	CP11_g33625_DN3_SP5_c.t1	Np003G126760
OG0007805	CP11_g33605_DN3_SP3_c.t1	Np003G126960
OG0007806	CP11_g33508_DN3_SP8_c.t1	Np003G128300
OG0007808	CP11_g33511_DN3_SP5_c.t1	Np003G128250
OG0007809	CP11_g33496_DN3_SP5_c.t1	Np003G128440
OG0007810	CP11_g33480_DN3_SP6_c.t1	Np003G128600
OG0007811	CP11_g33474_DN3_SP1_c.t1	Np003G128670
OG0007812	CP11_g33467_DN3_SP4_c.t1	Np003G128760
OG0007813	CP11_g33462_DN3_SP7_c.t1	Np003G128820
OG0007814	CP8_g54394_DN3_SP1_c.t1	Np003G147350
OG0007815	CP8_g54363_DN3_SP8_c.t1	Np003G147770
OG0007816	CP8_g54362_DN3_SP0_c.t1	Np003G147780
OG0007817	CP8_g54264_DN3_SP1_c.t1	Np003G140400
OG0007818	CP8_g54248_DN3_SP0_c.t1	Np003G149050
OG0007819	CP8_g54227_DN3_SP8_c.t1	Np003G149360
OG0007820	CP8_g54223_DN3_SP0_c.t1	Np003G149430
OG0007821	CP8_g54216_DN3_SP3_c.t1	Np003G149520
OG0007822	CP8_g54213_DN3_SP4_c.t1	Np003G149590, Np003G149710
OG0007823	CP8_g54194_DN3_SP8_c.t1	Np003G149930
OG0007824	CP8_g54153_DN3_SP7_c.t1	Np003G150530
OG0007825	CP8_g54130_DN3_SP7_c.t1	Np003G150890
OG0007826	CP8_g54101_DN3_SP8_c.t1	Np003G151360
OG0007827	CP8_g54093_DN2_SP1_c.t1	Np003G151460
OG0007828	CP8_g54074_DN3_SP1_c.t1	Np003G151740
OG0007829	CP8_g54043_DN2_SP0_c.t1	Np003G152060
OG0007830	CP8_g54022_DN3_SP2_c.t1	Np003G152290
OG0007831	CP8_g53993_DN3_SP8_c.t1	Np003G152650
OG0007832	CP17_g5867_DN1_SP0_c.t1, CP17_g5868_DN3_SP0_c.t1	Np006G369870
OG0007833	CP8_g53911_DN3_SP3_c.t1	Np003G153700
OG0007834	CP8_g53891_DN3_SP8_c.t1	Np003G153900
OG0007835	CP2_g47997_DN3_SP0_c.t1	Np001G006540
OG0007836	CP2_g47991_DN3_SP4_c.t1	Np001G006430
OG0007837	CP2_g47990_DN3_SP7_c.t1	Np001G006420
OG0007838	CP2_g47963_DN3_SP7_c.t1	Np001G005900
OG0007839	CP8_g53683_DN3_SP8_c.t1	Np003G156770
OG0007840	CP2_g47907_DN3_SP8_c.t1	Np001G005150
OG0007841	CP2_g47902_DN3_SP7_c.t1	Np001G005100
OG0007843	CP2_g47832_DN3_SP8_c.t1	Np001G004170
OG0007844	CP2_g47816_DN3_SP8_c.t1	Np001G003980, Np007G419530
OG0007845	CP2_g47814_DN2_SP0_c.t1	Np001G003960
OG0007846	CP2_g47775_DN3_SP4_c.t1	Np001G003360
OG0007847	CP2_g47772_DN3_SP1_c.t1	Np001G003280
OG0007848	CP2_g47767_DN3_SP8_c.t1	Np001G003220
OG0007849	CP2_g47727_DN2_SP0_c.t1	Np001G002790
OG0007850	CP2_g47726_DN3_SP8_c.t1	Np001G002780
OG0007851	CP2_g47715_DN3_SP3_c.t1	Np001G002620
OG0007852	CP2_g47692_DN3_SP8_c.t1	Np001G002390
OG0007853	CP2_g47668_DN3_SP8_c.t1	Np001G002070
OG0007854	CP2_g47660_DN3_SP0_c.t1	Np001G002010
OG0007855	CP2_g47651_DN3_SP8_c.t1	Np001G001880
OG0007856	CP2_g47614_DN3_SP1_c.t1	Np001G001410
OG0007857	CP2_g47568_DN3_SP7_c.t1	Np001G000720
OG0007858	CP3_g14250_DN3_SP6_c.t1	Np001G052860
OG0007859	CP2_g47560_DN3_SP5_c.t1	Np001G000610
OG0007860	CP8_g54614_DN3_SP8_c.t1	Np003G189090
OG0007861	CP8_g54626_DN3_SP8_c.t1	Np003G189180
OG0007862	CP8_g54603_DN3_SP8_c.t1	Np003G188870
OG0007863	CP8_g54577_DN3_SP7_c.t1	Np003G188420
OG0007864	CP8_g54570_DN3_SP2_c.t1	Np003G188350
OG0007866	CP11_g32154_DN3_SP2_c.t1	Np003G187680
OG0007867	CP11_g32108_DN3_SP8_c.t1	Np003G187080
OG0007868	CP11_g32083_DN3_SP8_c.t1	Np003G186880
OG0007869	CP11_g32080_DN3_SP8_c.t1	Np003G186850
OG0007870	CP11_g32076_DN3_SP5_c.t1	Np003G182090
OG0007871	CP11_g32030_DN3_SP0_c.t1	Np003G186200
OG0007872	CP11_g32020_DN3_SP0_c.t1	Np003G186090
OG0007873	CP11_g31992_DN3_SP6_c.t1	Np003G185710
OG0007874	CP11_g31973_DN3_SP8_c.t1	Np003G185460
OG0007875	CP13_g20189_DN3_SP5_c.t1	Np001G040160
OG0007876	CP13_g20225_DN3_SP3_c.t1	Np001G040620
OG0007877	CP13_g20316_DN3_SP2_c.t1	Np001G041460
OG0007878	CP4_g25405_DN3_SP8_c.t1	Np009G431970, Np006G345240
OG0007879	CP4_g25409_DN2_SP7_c.t1	Np001G064160
OG0007880	CP4_g25507_DN2_SP1_c.t1	Np006G356570
OG0007881	CP4_g25505_DN3_SP8_c.t1	Np006G356520
OG0007882	CP4_g25503_DN3_SP7_c.t1	Np006G356480
OG0007883	CP4_g25456_DN3_SP3_c.t1	Np006G357610
OG0007884	CP4_g25512_DN3_SP0_c.t1	Np006G356640
OG0007885	CP4_g25572_DN3_SP8_c.t1	Np006G355590
OG0007886	CP10_g43258_DN3_SP0_c.t1	Np005G265920
OG0007886	CP4_g25625_DN3_SP6_c.t1	Np006G354820
OG0007887	CP4_g25643_DN3_SP0_c.t1, CP5_g2758_DN1_SP0_c.t1	Np006G354650, Np006G348270
OG0007888	CP4_g25658_DN3_SP0_c.t1	Np006G348750, Np006G354250
OG0007889	CP4_g25662_DN3_SP8_c.t1	Np006G354140, Np006G348850
OG0007890	CP1_g36939_DN2_SP0_c.t1	Np004G253150
OG0007891	CP4_g25677_DN3_SP8_c.t1	Np006G353990, Np006G346820
OG0007892	CP4_g25705_DN3_SP8_c.t1	Np006G347300, Np006G353410
OG0007893	CP4_g25719_DN1_SP0_c.t1	Np006G353040, Np006G347750
OG0007894	CP4_g25722_DN3_SP8_c.t1	Np006G353000, Np006G347800
OG0007895	CP4_g25733_DN3_SP0_c.t1	Np006G352560
OG0007896	CP1_g36997_DN2_SP0_c.t1	Np004G252510
OG0007897	CP4_g25757_DN3_SP8_c.t1	Np006G351690
OG0007898	CP4_g25863_DN3_SP0_c.t1	Np006G359890
OG0007899	CP4_g25864_DN2_SP2_c.t1	Np006G359860
OG0007900	CP4_g25899_DN3_SP6_c.t1	Np006G359330
OG0007901	CP4_g25909_DN2_SP0_c.t1	Np006G359270
OG0007902	CP4_g25922_DN3_SP8_c.t1	Np006G359070
OG0007903	CP4_g25973_DN3_SP6_c.t1	Np006G358480
OG0007904	CP4_g26427_DN3_SP5_c.t1	Np006G361510
OG0007905	CP24_g47484_DN3_SP6_c.t1	Np006G362010
OG0007906	CP11_g33235_DN2_SP2_c.t1	Np003G131990
OG0007907	CP18_g12077_DN3_SP1_c.t1	Np006G362580
OG0007908	CP18_g12175_DN3_SP8_c.t1	Np006G362790
OG0007909	CP5_g1271_DN3_SP8_c.t1	Np005G278030
OG0007910	CP5_g1295_DN3_SP8_c.t1	Np005G278440
OG0007911	CP11_g32492_DN3_SP8_c.t1	Np003G141670
OG0007912	CP10_g42141_DN3_SP2_c.t1	Np007G424850
OG0007913	CP11_g32556_DN2_SP0_c.t1	Np003G141000
OG0007914	CP21_g11019_DN3_SP7_c.t1, CP7_g44461_DN3_SP1_c.t1	Np005G311350
OG0007915	CP19_g17993_DN3_SP8_c.t1	Np005G279180
OG0007916	CP10_g42179_DN3_SP6_c.t1	Np007G424430
OG0007917	CP10_g42184_DN3_SP0_c.t1	Np007G424360
OG0007918	CP11_g32442_DN3_SP8_c.t1	Np003G142190
OG0007919	CP10_g42208_DN3_SP0_c.t1	Np007G423840
OG0007920	CP10_g42233_DN3_SP0_c.t1	Np007G423520
OG0007922	CP10_g42272_DN2_SP0_c.t1, CP10_g42271_DN3_SP0_c.t1	Np007G423020
OG0007923	CP10_g42281_DN3_SP3_c.t1	Np007G422910
OG0007925	CP10_g42337_DN3_SP8_c.t1	Np007G422130
OG0007926	CP10_g42369_DN3_SP8_c.t1	Np007G421590
OG0007927	CP10_g42408_DN3_SP6_c.t1	Np007G420980
OG0007928	CP10_g42457_DN3_SP6_c.t1	Np007G420230
OG0007929	CP10_g42461_DN3_SP8_c.t1	Np007G420180
OG0007930	CP10_g42476_DN3_SP8_c.t1	Np007G419640
OG0007931	CP2_g48632_DN3_SP1_c.t1, CP10_g42495_DN3_SP8_c.t1	Np007G419360
OG0007932	CP10_g42485_DN3_SP0_c.t1	Np007G419510
OG0007934	CP10_g42509_DN3_SP0_c.t1, CP3_g15923_DN1_SP0_c.t1	Np007G419220
OG0007935	CP10_g42522_DN3_SP0_c.t1	Np007G419010, Np003G188980
OG0007936	CP10_g42542_DN3_SP8_c.t1	Np007G418720
OG0007937	CP10_g42537_DN3_SP6_c.t1	Np007G418800
OG0007938	CP10_g42560_DN3_SP0_c.t1	Np007G418410
OG0007939	CP10_g42594_DN3_SP0_c.t1	Np007G417860
OG0007940	CP10_g42604_DN3_SP0_c.t1	Np007G417690
OG0007941	CP10_g42615_DN3_SP2_c.t1	Np007G417500
OG0007942	CP10_g42653_DN3_SP8_c.t1	Np004G199970
OG0007943	CP10_g42658_DN3_SP1_c.t1	Np007G416880
OG0007944	CP10_g42659_DN3_SP8_c.t1	Np007G416850
OG0007945	CP10_g42661_DN3_SP8_c.t1	Np007G416800
OG0007946	CP10_g42663_DN3_SP0_c.t1	Np007G416760
OG0007948	CP2_g48742_DN3_SP8_c.t1	Np001G017070
OG0007949	CP10_g42719_DN3_SP0_c.t1	Np007G415970
OG0007950	CP10_g42740_DN3_SP6_c.t1	Np007G403970, Np007G415650
OG0007951	CP10_g42763_DN3_SP0_c.t1	Np007G415340
OG0007952	CP10_g42778_DN3_SP1_c.t1	Np007G415160
OG0007953	CP10_g42786_DN3_SP8_c.t1	Np003G174030, Np007G415060
OG0007955	CP10_g42805_DN3_SP8_c.t1	Np007G414720
OG0007956	CP10_g42816_DN3_SP2_c.t1	Np007G414510
OG0007957	CP10_g42844_DN3_SP3_c.t1, CP2_g49223_DN3_SP1_c.t1	Np007G414160
OG0007958	CP4_g24701_DN3_SP0_c.t1	Np006G332070
OG0007959	CP4_g24704_DN3_SP5_c.t1	Np006G332130
OG0007960	CP4_g24706_DN2_SP0_c.t1	Np006G332150
OG0007961	CP4_g24726_DN2_SP0_c.t1	Np006G332710
OG0007962	CP4_g24739_DN3_SP1_c.t1	Np006G332910
OG0007963	CP4_g24773_DN3_SP0_c.t1	Np006G333690
OG0007964	CP4_g24840_DN3_SP0_c.t1	Np006G334850
OG0007965	CP4_g25136_DN2_SP0_c.t1	Np006G339670
OG0007966	CP4_g25134_DN3_SP0_c.t1	Np006G339610
OG0007967	CP4_g25124_DN1_SP0_c.t1	Np006G339480
OG0007968	CP4_g25094_DN2_SP0_c.t1	Np006G339120
OG0007969	CP4_g25091_DN3_SP0_c.t1	Np006G339090
OG0007971	CP4_g25049_DN3_SP5_c.t1	Np006G338160
OG0007972	CP4_g25045_DN2_SP6_c.t1	Np006G338100
OG0007973	CP4_g25032_DN3_SP5_c.t1	Np006G337840
OG0007974	CP4_g25020_DN2_SP5_c.t1	Np006G337670
OG0007975	CP4_g24970_DN3_SP0_c.t1	Np006G336950
OG0007976	CP4_g24962_DN2_SP0_c.t1	Np006G336850
OG0007977	CP4_g24954_DN3_SP0_c.t1	Np006G336770
OG0007978	CP4_g24939_DN3_SP0_c.t1	Np006G336510
OG0007979	CP4_g24914_DN3_SP8_c.t1	Np006G336040
OG0007980	CP4_g24902_DN3_SP5_c.t1	Np006G335790
OG0007981	CP4_g24887_DN3_SP0_c.t1	Np006G335540
OG0007982	CP4_g25160_DN3_SP1_c.t1	Np006G339980
OG0007983	CP7_g46189_DN2_SP0_c.t1	Np004G240920
OG0007984	CP7_g46115_DN3_SP3_c.t1	Np004G240010
OG0007985	CP7_g46074_DN3_SP8_c.t1	Np004G239450
OG0007986	CP7_g45967_DN3_SP1_c.t1	Np004G238170
OG0007987	CP7_g45925_DN3_SP2_c.t1	Np004G237570
OG0007988	CP7_g45935_DN3_SP0_c.t1	Np004G237670
OG0007989	CP7_g45920_DN3_SP8_c.t1	Np004G237520
OG0007990	CP7_g45918_DN3_SP0_c.t1	Np004G237500
OG0007991	CP7_g45909_DN3_SP0_c.t1	Np004G237310
OG0007992	CP7_g45892_DN3_SP0_c.t1	Np004G237120
OG0007993	CP7_g45888_DN3_SP8_c.t1	Np004G237060
OG0007994	CP7_g45869_DN3_SP1_c.t1	Np004G236820
OG0007995	CP7_g45829_DN3_SP7_c.t1	Np004G236370
OG0007996	CP7_g45826_DN3_SP0_c.t1	Np004G236350
OG0007997	CP7_g45812_DN3_SP0_c.t1	Np004G236110
OG0007998	CP7_g45809_DN3_SP2_c.t1	Np004G236070
OG0007999	CP7_g45776_DN3_SP1_c.t1	Np004G235640
OG0008000	CP7_g45775_DN3_SP0_c.t1	Np004G235620
OG0008001	CP7_g45768_DN3_SP0_c.t1	Np004G235540
OG0008002	CP7_g45742_DN3_SP0_c.t1	Np004G235290
OG0008003	CP7_g45732_DN3_SP0_c.t1	Np004G235200
OG0008004	CP7_g45685_DN3_SP8_c.t1	Np004G234600
OG0008005	CP9_g29287_DN3_SP6_c.t1	Np002G076430
OG0008006	CP7_g45669_DN3_SP4_c.t1	Np004G234400
OG0008007	CP7_g45645_DN2_SP0_c.t1	Np004G234110
OG0008008	CP7_g45635_DN2_SP0_c.t1	Np004G233970
OG0008009	CP7_g45633_DN3_SP8_c.t1	Np004G233940
OG0008010	CP9_g29354_DN3_SP8_c.t1	Np002G075380
OG0008011	CP7_g45631_DN3_SP1_c.t1	Np004G233910
OG0008012	CP7_g45621_DN3_SP0_c.t1	Np004G233770
OG0008013	CP7_g45613_DN3_SP6_c.t1	Np004G233620
OG0008014	CP7_g45560_DN3_SP0_c.t1	Np004G232510
OG0008015	CP7_g45555_DN3_SP6_c.t1	Np004G232460
OG0008016	CP7_g45534_DN3_SP0_c.t1, CP7_g45536_DN3_SP0_c.t1	Np004G232120, Np004G232130
OG0008017	CP7_g45523_DN3_SP8_c.t1	Np004G231960
OG0008018	CP7_g45480_DN3_SP0_c.t1	Np004G231050
