Orthogroup	Conringia_planisiliqua	Alyssum_gmelinii
OG0009304	CP3_g14571_DN3_SP5_c.t1	Ag001G054940
OG0009305	CP2_g48007_DN3_SP3_c.t1	Ag008G728740
OG0009306	CP8_g53880_DN3_SP5_c.t1	Ag008G706660
OG0009307	CP8_g53842_DN3_SP8_c.t1	Ag008G705860
OG0009308	CP3_g14237_DN3_SP8_c.t1	Ag001G067430
OG0009310	CP3_g14244_DN3_SP2_c.t1	Ag001G067530
OG0009311	CP3_g14262_DN3_SP8_c.t1	Ag001G059450, Ag001G059630
OG0009312	CP3_g14280_DN3_SP0_c.t1	Ag001G063090
OG0009313	CP3_g14310_DN3_SP8_c.t1	Ag001G061920
OG0009314	CP3_g14322_DN3_SP8_c.t1	Ag001G061430
OG0009315	CP3_g14383_DN3_SP0_c.t1	Ag001G059060
OG0009316	CP3_g14386_DN3_SP1_c.t1	Ag001G058940
OG0009317	CP3_g14388_DN3_SP7_c.t1	Ag001G058910
OG0009318	CP3_g14416_DN3_SP2_c.t1	Ag008G693210, Ag005G428450
OG0009319	CP3_g14450_DN3_SP7_c.t1	Ag008G692270
OG0009320	CP3_g14468_DN3_SP8_c.t1	Ag008G691780
OG0009321	CP3_g14499_DN3_SP5_c.t1	Ag008G690800
OG0009322	CP3_g14520_DN3_SP8_c.t1	Ag001G057040
OG0009323	CP3_g14538_DN3_SP1_c.t1	Ag001G056220
OG0009324	CP2_g47986_DN3_SP0_c.t1, CP3_g14546_DN3_SP2_c.t1	Ag001G056100
OG0009325	CP3_g14587_DN3_SP8_c.t1	Ag001G055380
OG0009326	CP3_g14600_DN3_SP0_c.t1	Ag001G054660
OG0009327	CP3_g14666_DN3_SP0_c.t1	Ag004G379400, Ag002G141680, Ag001G053390
OG0009328	CP3_g15246_DN3_SP4_c.t1	Ag010G739480, Ag001G049360
OG0009329	CP12_g30732_DN3_SP3_c.t1	Ag001G059390, Ag001G059550
OG0009330	CP5_g703_DN3_SP8_c.t1	Ag003G277150
OG0009331	CP2_g48839_DN3_SP6_c.t1	Ag005G418140
OG0009332	CP9_g28275_DN3_SP0_c.t1	Ag004G356300
OG0009333	CP9_g28277_DN3_SP7_c.t1	Ag004G356270
OG0009334	CP9_g28442_DN3_SP2_c.t1	Ag004G351810
OG0009335	CP9_g28470_DN3_SP8_c.t1	Ag004G350830
OG0009336	CP9_g28461_DN3_SP0_c.t1	Ag004G351360
OG0009337	CP9_g28491_DN3_SP8_c.t1	Ag004G350400
OG0009338	CP9_g28517_DN3_SP2_c.t1	Ag004G349820
OG0009339	CP9_g28525_DN3_SP0_c.t1	Ag004G349360
OG0009340	CP9_g28545_DN3_SP7_c.t1	Ag004G348910
OG0009341	CP24_g47105_DN3_SP6_c.t1	Ag007G598140
OG0009342	CP9_g28589_DN3_SP7_c.t1	Ag004G347710
OG0009343	CP9_g28590_DN3_SP1_c.t1	Ag004G347700
OG0009344	CP9_g28609_DN3_SP6_c.t1	Ag004G346540
OG0009345	CP9_g28652_DN3_SP7_c.t1	Ag004G345270
OG0009346	CP9_g28690_DN2_SP0_c.t1	Ag004G344440
OG0009347	CP9_g28743_DN3_SP0_c.t1	Ag004G343320
OG0009348	CP9_g28759_DN3_SP0_c.t1	Ag004G343100
OG0009350	CP9_g28806_DN3_SP8_c.t1	Ag004G342040
OG0009351	CP9_g28812_DN3_SP8_c.t1	Ag004G341710
OG0009352	CP9_g28848_DN3_SP7_c.t1	Ag003G240460
OG0009353	CP9_g28855_DN3_SP0_c.t1	Ag003G240160
OG0009354	CP9_g28856_DN3_SP1_c.t1	Ag003G240100
OG0009356	CP9_g29465_DN3_SP0_c.t1	Ag003G214690
OG0009357	CP9_g29371_DN3_SP1_c.t1	Ag003G218610
OG0009359	CP9_g29345_DN3_SP8_c.t1	Ag003G218990
OG0009360	CP12_g30479_DN3_SP7_c.t1	Ag005G442130, Ag005G443400
OG0009361	CP9_g29338_DN3_SP8_c.t1	Ag003G219280
OG0009362	CP9_g29333_DN2_SP2_c.t1	Ag003G219420
OG0009363	CP9_g29210_DN3_SP8_c.t1	Ag003G224630
OG0009364	CP9_g29158_DN3_SP8_c.t1	Ag003G227210
OG0009365	CP9_g29132_DN3_SP2_c.t1	Ag003G228590
OG0009367	CP9_g29092_DN3_SP8_c.t1	Ag003G230820
OG0009368	CP9_g29088_DN3_SP0_c.t1	Ag003G230850
OG0009369	CP9_g29086_DN3_SP8_c.t1	Ag003G230990
OG0009370	CP9_g29020_DN3_SP7_c.t1	Ag003G234200
OG0009371	CP9_g28992_DN3_SP8_c.t1	Ag003G235260
OG0009372	CP7_g45928_DN3_SP4_c.t1	Ag004G329690
OG0009373	CP9_g28985_DN3_SP1_c.t1	Ag003G235910
OG0009374	CP9_g28981_DN3_SP7_c.t1	Ag003G236280
OG0009376	CP8_g54040_DN3_SP0_c.t1	Ag008G711180
OG0009378	CP9_g28904_DN3_SP0_c.t1	Ag003G239020
OG0009380	CP9_g28893_DN3_SP1_c.t1	Ag003G239230
OG0009384	CP9_g29477_DN3_SP0_c.t1	Ag003G214280
OG0009385	CP9_g29480_DN3_SP8_c.t1	Ag003G214220
OG0009386	CP9_g29496_DN3_SP8_c.t1	Ag003G213500
OG0009387	CP9_g29499_DN3_SP8_c.t1	Ag003G213470
OG0009388	CP9_g29502_DN3_SP0_c.t1	Ag003G213370
OG0009389	CP9_g29515_DN3_SP6_c.t1	Ag003G212750
OG0009390	CP9_g29534_DN3_SP8_c.t1	Ag003G212410
OG0009391	CP9_g29551_DN3_SP0_c.t1	Ag003G212080
OG0009392	CP9_g29610_DN3_SP0_c.t1	Ag003G210630
OG0009393	CP9_g29613_DN3_SP8_c.t1	Ag003G210590
OG0009394	CP9_g29624_DN3_SP6_c.t1	Ag003G210340
OG0009395	CP9_g29660_DN3_SP8_c.t1	Ag003G209080
OG0009396	CP9_g29692_DN3_SP6_c.t1	Ag003G208280
OG0009397	CP9_g29704_DN2_SP0_c.t1	Ag003G208160
OG0009399	CP9_g29725_DN3_SP0_c.t1	Ag003G207410
OG0009400	CP9_g29737_DN2_SP0_c.t1	Ag003G207680
OG0009401	CP10_g43238_DN3_SP7_c.t1	Ag005G470580
OG0009402	CP10_g43256_DN3_SP0_c.t1	Ag005G470230
OG0009403	CP10_g43262_DN3_SP8_c.t1	Ag005G470000
OG0009404	CP10_g43264_DN3_SP6_c.t1	Ag005G469980
OG0009405	CP10_g43282_DN3_SP0_c.t1	Ag005G469740
OG0009406	CP10_g43299_DN2_SP0_c.t1	Ag005G469520
OG0009407	CP10_g43318_DN3_SP1_c.t1	Ag005G469010
OG0009408	CP10_g43336_DN3_SP8_c.t1	Ag005G468360
OG0009410	CP10_g43402_DN3_SP8_c.t1	Ag005G466110
OG0009411	CP10_g43410_DN3_SP8_c.t1	Ag005G465890
OG0009412	CP10_g43416_DN3_SP0_c.t1	Ag005G465790
OG0009414	CP10_g43440_DN3_SP8_c.t1	Ag005G465200
OG0009415	CP10_g43442_DN3_SP2_c.t1	Ag005G465170
OG0009416	CP10_g43473_DN3_SP0_c.t1	Ag005G464510
OG0009417	CP10_g43477_DN3_SP0_c.t1	Ag005G464480
OG0009418	CP10_g43479_DN3_SP0_c.t1	Ag005G464440
OG0009419	CP12_g29909_DN3_SP0_c.t1	Ag005G462910
OG0009420	CP12_g29923_DN3_SP2_c.t1	Ag005G462670
OG0009421	CP12_g29925_DN3_SP5_c.t1	Ag005G462650
OG0009422	CP12_g29928_DN3_SP8_c.t1	Ag005G462620
OG0009423	CP12_g29931_DN3_SP0_c.t1	Ag005G462600
OG0009424	CP12_g29965_DN3_SP1_c.t1	Ag005G461820
OG0009425	CP12_g29969_DN3_SP5_c.t1	Ag005G461760
OG0009426	CP12_g29974_DN3_SP0_c.t1	Ag005G461670
OG0009427	CP12_g30025_DN3_SP6_c.t1	Ag005G459950
OG0009428	CP12_g30029_DN3_SP5_c.t1	Ag005G459820
OG0009429	CP12_g30030_DN3_SP8_c.t1	Ag005G459810
OG0009430	CP12_g30063_DN3_SP7_c.t1	Ag005G454400, Ag005G458870
OG0009431	CP12_g30071_DN3_SP8_c.t1	Ag005G458440
OG0009432	CP16_g54771_DN3_SP0_c.t1, CP12_g30072_DN3_SP0_c.t1	Ag005G458430
OG0009433	CP8_g54612_DN3_SP8_c.t1	Ag006G516870
OG0009434	CP12_g30097_DN2_SP0_c.t1	Ag005G457380
OG0009435	CP12_g30142_DN3_SP4_c.t1	Ag005G456240
OG0009436	CP12_g30159_DN3_SP2_c.t1	Ag021G743400, Ag003G225400, Ag007G630580
OG0009437	CP12_g30174_DN3_SP6_c.t1	Ag005G454840
OG0009438	CP12_g30195_DN3_SP7_c.t1	Ag005G453550
OG0009439	CP12_g30199_DN3_SP6_c.t1	Ag005G453510
OG0009440	CP12_g30233_DN3_SP7_c.t1	Ag005G452600
OG0009441	CP12_g30285_DN3_SP0_c.t1, CP12_g30286_DN3_SP2_c.t1	Ag005G450060
OG0009442	CP12_g30293_DN3_SP6_c.t1	Ag005G449470
OG0009443	CP12_g30294_DN3_SP0_c.t1	Ag005G449460
OG0009445	CP12_g30341_DN3_SP8_c.t1	Ag005G447420
OG0009446	CP12_g30384_DN3_SP8_c.t1	Ag005G446300
OG0009447	CP12_g30398_DN3_SP2_c.t1	Ag005G445980
OG0009448	CP12_g30401_DN3_SP0_c.t1	Ag005G445940
OG0009449	CP12_g30412_DN3_SP3_c.t1	Ag005G445820
OG0009450	CP12_g30444_DN3_SP6_c.t1	Ag005G444310, Ag005G443020
OG0009451	CP12_g30464_DN3_SP0_c.t1	Ag005G443750, Ag005G442600
OG0009452	CP12_g30529_DN3_SP6_c.t1	Ag005G441170
OG0009454	CP12_g30610_DN3_SP1_c.t1	Ag005G438340
OG0009455	CP12_g30651_DN2_SP0_c.t1	Ag005G436910
OG0009456	CP12_g30706_DN3_SP2_c.t1	Ag005G435010
OG0009457	CP12_g30707_DN3_SP8_c.t1	Ag013G741620, Ag005G435000
OG0009459	CP8_g53045_DN3_SP8_c.t1	Ag008G679880
OG0009460	CP8_g53102_DN3_SP8_c.t1	Ag005G421360
OG0009461	CP17_g5836_DN3_SP8_c.t1	Ag005G420950
OG0009462	CP15_g35789_DN3_SP0_c.t1	Ag005G420870
OG0009463	CP15_g35558_DN3_SP0_c.t1	Ag005G420820
OG0009464	CP15_g35556_DN3_SP8_c.t1	Ag005G421650
OG0009465	CP15_g35309_DN3_SP0_c.t1	Ag005G421720
OG0009466	CP11_g32739_DN3_SP1_c.t1	Ag007G608410
OG0009467	CP10_g44047_DN2_SP0_c.t1, CP10_g44043_DN3_SP0_c.t1	Ag004G302390
OG0009468	CP10_g44041_DN3_SP8_c.t1	Ag005G419130
OG0009470	CP10_g44030_DN3_SP0_c.t1, CP10_g44029_DN2_SP0_c.t1	Ag005G418950
OG0009471	CP10_g43832_DN3_SP4_c.t1	Ag005G416500
OG0009472	CP10_g43800_DN3_SP0_c.t1	Ag005G415920
OG0009473	CP10_g43795_DN3_SP8_c.t1	Ag005G415700
OG0009474	CP10_g43730_DN3_SP8_c.t1	Ag005G414920
OG0009475	CP10_g43663_DN3_SP0_c.t1	Ag005G410530
OG0009476	CP10_g43616_DN3_SP8_c.t1	Ag005G408310
OG0009477	CP10_g43573_DN3_SP5_c.t1	Ag005G405990
OG0009479	CP12_g29867_DN3_SP7_c.t1	Ag005G403140
OG0009480	CP12_g29861_DN2_SP0_c.t1	Ag005G403380
OG0009481	CP12_g29853_DN3_SP8_c.t1	Ag005G403570
OG0009482	CP12_g29815_DN2_SP6_c.t1	Ag005G404350
OG0009483	CP7_g46450_DN3_SP8_c.t1	Ag001G000580
OG0009484	CP7_g46377_DN3_SP0_c.t1	Ag001G002420
OG0009485	CP7_g46361_DN3_SP0_c.t1	Ag001G002880
OG0009486	CP7_g46324_DN2_SP1_c.t1	Ag001G003830
OG0009487	CP7_g46298_DN3_SP8_c.t1	Ag001G004840
OG0009488	CP7_g46296_DN3_SP8_c.t1	Ag001G004870
OG0009489	CP7_g46272_DN3_SP7_c.t1	Ag001G006130
OG0009490	CP7_g46234_DN3_SP4_c.t1	Ag001G006840
OG0009491	CP7_g46218_DN3_SP8_c.t1	Ag001G007130
OG0009492	CP7_g46205_DN3_SP2_c.t1	Ag001G007340, Ag001G007370
OG0009493	CP1_g37881_DN3_SP1_c.t1	Ag001G008540
OG0009494	CP1_g38030_DN3_SP1_c.t1	Ag001G012420
OG0009495	CP1_g38003_DN3_SP8_c.t1	Ag001G011780
OG0009496	CP1_g38076_DN3_SP7_c.t1	Ag001G015220, Ag001G015210
OG0009497	CP1_g38095_DN3_SP3_c.t1	Ag001G016240
OG0009498	CP1_g38101_DN3_SP8_c.t1	Ag001G016610
OG0009499	CP11_g32598_DN3_SP7_c.t1	Ag007G612280
OG0009500	CP1_g38131_DN3_SP2_c.t1	Ag001G018100
OG0009501	CP1_g38147_DN3_SP6_c.t1	Ag001G019150, Ag001G018890
OG0009502	CP1_g38153_DN3_SP2_c.t1	Ag011G740820, Ag001G019630
OG0009503	CP5_g1793_DN3_SP0_c.t1	Ag001G097840
OG0009505	CP1_g38214_DN3_SP0_c.t1	Ag001G022940
OG0009506	CP1_g38218_DN3_SP2_c.t1	Ag001G023290
OG0009507	CP4_g25276_DN3_SP8_c.t1	Ag002G161010
OG0009510	CP3_g14180_DN3_SP8_c.t1	Ag001G065490
OG0009511	CP3_g14160_DN3_SP1_c.t1	Ag001G064610
OG0009512	CP3_g14153_DN3_SP3_c.t1	Ag001G064530, Ag003G246370
OG0009513	CP3_g14075_DN3_SP7_c.t1	Ag001G070580
OG0009514	CP3_g14040_DN3_SP7_c.t1	Ag001G071810
OG0009516	CP3_g14011_DN3_SP0_c.t1	Ag001G072690
OG0009517	CP3_g13973_DN3_SP4_c.t1	Ag001G073380
OG0009518	CP3_g13954_DN3_SP8_c.t1	Ag001G074090
OG0009519	CP3_g13947_DN3_SP6_c.t1	Ag001G074440
OG0009520	CP3_g13945_DN3_SP4_c.t1	Ag001G074490
OG0009522	CP3_g13942_DN3_SP3_c.t1	Ag001G074690
OG0009523	CP22_g17633_DN3_SP4_c.t1	Ag002G109360, Ag002G113350
OG0009524	CP3_g13887_DN2_SP0_c.t1	Ag001G075880
OG0009525	CP3_g13888_DN3_SP5_c.t1	Ag001G075870
OG0009526	CP4_g24833_DN3_SP8_c.t1	Ag002G178740
OG0009527	CP3_g13871_DN3_SP3_c.t1	Ag001G076140
OG0009528	CP3_g13857_DN3_SP3_c.t1	Ag001G076470
OG0009529	CP3_g13812_DN2_SP0_c.t1	Ag001G078320
OG0009530	CP3_g13754_DN3_SP3_c.t1	Ag001G080260
OG0009531	CP3_g13750_DN3_SP8_c.t1	Ag001G080380
OG0009532	CP3_g13727_DN3_SP0_c.t1, CP3_g13728_DN3_SP6_c.t1	Ag001G080900
OG0009533	CP3_g13717_DN3_SP5_c.t1	Ag001G081160
OG0009534	CP3_g13657_DN3_SP8_c.t1	Ag001G083170
OG0009535	CP3_g13647_DN3_SP1_c.t1	Ag001G083420
OG0009536	CP3_g13641_DN3_SP8_c.t1	Ag001G083620
OG0009537	CP3_g13549_DN3_SP0_c.t1	Ag001G085990
OG0009538	CP3_g13528_DN3_SP8_c.t1	Ag001G086330
OG0009539	CP3_g13521_DN3_SP3_c.t1	Ag001G086430
OG0009540	CP3_g13477_DN3_SP8_c.t1	Ag001G088800
OG0009541	CP3_g13470_DN3_SP6_c.t1	Ag001G089560
OG0009542	CP3_g13453_DN3_SP8_c.t1	Ag001G090380
OG0009543	CP3_g13442_DN3_SP8_c.t1	Ag001G090710
OG0009544	CP2_g48288_DN3_SP5_c.t1	Ag008G723750
OG0009545	CP3_g13337_DN3_SP7_c.t1	Ag001G093080
OG0009546	CP3_g13336_DN3_SP3_c.t1	Ag001G093120
OG0009547	CP3_g13322_DN2_SP0_c.t1	Ag001G093450
OG0009548	CP3_g13291_DN3_SP8_c.t1	Ag001G093900
OG0009549	CP3_g13274_DN3_SP3_c.t1	Ag001G094250
OG0009550	CP3_g13272_DN3_SP1_c.t1	Ag001G094270
OG0009551	CP3_g13236_DN3_SP8_c.t1	Ag001G095100
OG0009552	CP3_g13150_DN3_SP0_c.t1	Ag001G097430
OG0009553	CP3_g13149_DN3_SP0_c.t1	Ag001G097440
OG0009554	CP3_g13090_DN1_SP0_c.t1	Ag001G098490
OG0009555	CP3_g13079_DN3_SP4_c.t1	Ag001G098630
OG0009556	CP3_g13073_DN3_SP7_c.t1	Ag001G098740
OG0009557	CP3_g13310_DN3_SP8_c.t1	Ag001G093650
OG0009561	CP1_g38162_DN3_SP4_c.t1	Ag002G147310, Ag001G019870
OG0009563	CP3_g13633_DN3_SP8_c.t1	Ag001G083760
OG0009564	CP2_g47590_DN2_SP0_c.t1	Ag001G100100
OG0009567	CP19_g18015_DN3_SP8_c.t1	Ag006G553320
OG0009568	CP4_g24933_DN3_SP0_c.t1	Ag002G174760
OG0009569	CP4_g24893_DN2_SP8_c.t1	Ag002G176020
OG0009570	CP4_g24602_DN3_SP0_c.t1	Ag002G189900
OG0009572	CP9_g28911_DN2_SP0_c.t1	Ag003G238930
OG0009573	CP5_g1198_DN2_SP5_c.t1	Ag003G253360
OG0009574	CP5_g623_DN3_SP3_c.t1	Ag003G273920
OG0009575	CP5_g696_DN2_SP0_c.t1	Ag003G276940
OG0009576	CP1_g36546_DN3_SP0_c.t1	Ag004G303810
OG0009577	CP1_g37170_DN3_SP3_c.t1	Ag004G309090
OG0009578	CP1_g37192_DN3_SP0_c.t1	Ag004G309350
OG0009579	CP1_g37279_DN3_SP0_c.t1	Ag004G310920
OG0009580	CP1_g37362_DN3_SP5_c.t1	Ag004G312320
OG0009581	CP1_g37501_DN2_SP0_c.t1	Ag004G315010
OG0009583	CP7_g46153_DN3_SP1_c.t1	Ag004G323910
OG0009584	CP6_g8584_DN2_SP0_c.t1, CP6_g8561_DN3_SP0_c.t1, CP6_g8557_DN2_SP0_c.t1, CP6_g8585_DN1_SP0_c.t1	Ag004G328260, Ag004G328220
OG0009585	CP9_g28763_DN2_SP0_c.t1	Ag004G343060
OG0009586	CP9_g28433_DN3_SP0_c.t1	Ag004G352280
OG0009587	CP10_g43622_DN3_SP0_c.t1	Ag005G408510
OG0009588	CP1_g38364_DN3_SP1_c.t1	Ag005G419840
OG0009589	CP5_g1530_DN2_SP0_c.t1	Ag005G452730, Ag005G486630
OG0009591	CP11_g32611_DN3_SP0_c.t1	Ag005G489880
OG0009592	CP11_g33657_DN3_SP0_c.t1, CP11_g33656_DN3_SP0_c.t1	Ag006G492870
OG0009594	CP11_g33530_DN3_SP0_c.t1, CP11_g33529_DN3_SP0_c.t1	Ag006G495960
OG0009595	CP6_g7085_DN3_SP1_c.t1	Ag006G577580
OG0009596	CP7_g44965_DN1_SP0_c.t1	Ag007G582020
OG0009597	CP1_g38489_DN3_SP5_c.t1	Ag007G584160
OG0009598	CP1_g38397_DN3_SP7_c.t1	Ag007G585300
OG0009599	CP1_g38358_DN3_SP2_c.t1	Ag007G585380
OG0009601	CP4_g25611_DN3_SP7_c.t1	Ag007G591230
OG0009602	CP19_g18162_DN3_SP2_c.t1	Ag007G598540
OG0009603	CP11_g32568_DN3_SP1_c.t1	Ag007G613090
OG0009604	CP11_g32474_DN3_SP7_c.t1	Ag007G616670
OG0009605	CP11_g32444_DN2_SP0_c.t1	Ag007G617790
OG0009606	CP11_g32428_DN3_SP0_c.t1	Ag007G618600
OG0009607	CP11_g32288_DN3_SP4_c.t1	Ag007G623690
OG0009609	CP5_g1349_DN3_SP7_c.t1	Ag007G654100
OG0009610	CP19_g17836_DN3_SP5_c.t1	Ag007G657410
OG0009611	CP8_g53831_DN3_SP3_c.t1	Ag008G705540
OG0009612	CP2_g48462_DN3_SP0_c.t1	Ag008G720460
OG0009613	CP2_g48144_DN3_SP0_c.t1	Ag008G726150
OG0009614	CP2_g48139_DN3_SP6_c.t1	Ag008G726190
OG0009615	CP2_g47617_DN3_SP0_c.t1	Ag008G734840
OG0009616	CP2_g47610_DN3_SP0_c.t1	Ag008G734930
OG0009635	CP12_g29821_DN3_SP4_c.t1	Ag006G566750
OG0009636	CP16_g55203_DN3_SP8_c.t1	Ag006G576630
OG0009637	CP5_g1060_DN3_SP2_c.t1	Ag003G257830
OG0009640	CP5_g1019_DN3_SP1_c.t1	Ag003G259180
OG0009641	CP5_g990_DN3_SP0_c.t1	Ag003G260710
OG0009644	CP8_g54333_DN3_SP6_c.t1	Ag008G718890
OG0009645	CP5_g917_DN3_SP3_c.t1	Ag003G266800
OG0009647	CP1_g38393_DN3_SP0_c.t1	Ag007G585330
OG0009648	CP5_g830_DN3_SP8_c.t1	Ag003G270570
OG0009649	CP5_g758_DN3_SP8_c.t1	Ag003G279060
OG0009650	CP5_g721_DN3_SP8_c.t1	Ag003G277850
OG0009651	CP5_g727_DN3_SP2_c.t1	Ag003G278080
OG0009652	CP5_g699_DN3_SP6_c.t1	Ag003G277040
OG0009653	CP5_g671_DN3_SP0_c.t1	Ag003G276250
OG0009654	CP8_g54203_DN3_SP0_c.t1	Ag008G716320
OG0009655	CP5_g636_DN3_SP8_c.t1	Ag003G274540
OG0009656	CP5_g632_DN3_SP0_c.t1	Ag003G274400
OG0009657	CP5_g616_DN3_SP2_c.t1	Ag003G273620
OG0009658	CP10_g44028_DN3_SP8_c.t1	Ag005G418920
OG0009659	CP5_g572_DN3_SP8_c.t1	Ag003G281440
OG0009660	CP5_g515_DN3_SP8_c.t1	Ag003G283070
OG0009661	CP5_g506_DN3_SP8_c.t1	Ag003G283370
OG0009662	CP8_g54126_DN3_SP8_c.t1	Ag008G714040
OG0009664	CP7_g44798_DN3_SP0_c.t1	Ag007G579710, Ag007G580410
OG0009665	CP7_g44745_DN3_SP0_c.t1	Ag007G578960
OG0009666	CP7_g44721_DN3_SP8_c.t1	Ag007G578740
OG0009667	CP7_g44720_DN3_SP7_c.t1	Ag007G578730
OG0009668	CP7_g44711_DN3_SP3_c.t1	Ag007G578660
OG0009669	CP7_g44659_DN3_SP2_c.t1	Ag007G578240
OG0009670	CP7_g44655_DN3_SP4_c.t1	Ag007G578210
OG0009671	CP7_g44645_DN3_SP0_c.t1	Ag007G578100
OG0009672	CP7_g44635_DN3_SP6_c.t1	Ag007G578000
OG0009673	CP19_g18378_DN3_SP8_c.t1	Ag006G550740
OG0009675	CP7_g44627_DN3_SP0_c.t1	Ag007G577900
OG0009676	CP7_g44625_DN3_SP8_c.t1	Ag001G101100
OG0009677	CP7_g44623_DN3_SP2_c.t1	Ag001G101120
OG0009678	CP6_g7141_DN3_SP1_c.t1	Ag001G101370
OG0009679	CP6_g7144_DN3_SP0_c.t1	Ag001G101400
OG0009680	CP6_g7205_DN2_SP0_c.t1	Ag004G340210
OG0009681	CP6_g7218_DN3_SP4_c.t1	Ag001G102080
OG0009682	CP2_g49963_DN3_SP5_c.t1	Ag004G366320
OG0009683	CP2_g49763_DN3_SP7_c.t1	Ag004G307710, Ag003G209050
OG0009684	CP2_g49745_DN3_SP7_c.t1	Ag004G367130
OG0009685	CP2_g49718_DN2_SP0_c.t1	Ag006G506460, Ag004G340990
OG0009686	CP2_g49534_DN3_SP0_c.t1	Ag004G367990
OG0009687	CP2_g49477_DN2_SP0_c.t1, CP2_g49474_DN3_SP4_c.t1	Ag004G368490
OG0009688	CP2_g49363_DN3_SP8_c.t1	Ag004G369740
OG0009689	CP2_g49365_DN3_SP8_c.t1	Ag004G369590
OG0009690	CP2_g49327_DN3_SP8_c.t1	Ag004G370350
OG0009691	CP2_g49190_DN3_SP8_c.t1, CP3_g15695_DN3_SP0_c.t1	Ag004G373940
OG0009694	CP13_g19696_DN3_SP1_c.t1	Ag005G449490
OG0009695	CP13_g19679_DN3_SP1_c.t1	Ag002G174490
OG0009696	CP13_g19677_DN3_SP0_c.t1	Ag005G452890, Ag005G452860
OG0009697	CP13_g19673_DN3_SP5_c.t1	Ag002G140880
OG0009698	CP1_g37806_DN3_SP8_c.t1	Ag004G322340
OG0009699	CP13_g19667_DN3_SP8_c.t1	Ag002G139150
OG0009700	CP13_g19651_DN3_SP0_c.t1	Ag004G338840
OG0009701	CP1_g37764_DN3_SP3_c.t1	Ag004G321020
OG0009702	CP13_g19591_DN3_SP1_c.t1	Ag008G659610, Ag008G658840
OG0009703	CP13_g19533_DN3_SP8_c.t1	Ag008G661810
OG0009704	CP13_g19484_DN3_SP8_c.t1	Ag008G662870
OG0009705	CP13_g19474_DN2_SP8_c.t1	Ag008G663050
OG0009706	CP13_g19472_DN3_SP0_c.t1	Ag008G663140
OG0009707	CP13_g19440_DN3_SP0_c.t1	Ag008G663940
OG0009708	CP13_g19439_DN3_SP8_c.t1	Ag008G664070
OG0009709	CP13_g19412_DN3_SP0_c.t1	Ag008G665250
OG0009710	CP13_g19365_DN3_SP5_c.t1	Ag002G122660, Ag002G114500, Ag004G387480, Ag004G392830
OG0009711	CP13_g19357_DN3_SP8_c.t1	Ag001G034320
OG0009712	CP13_g19336_DN3_SP5_c.t1	Ag008G667340
OG0009714	CP13_g19264_DN3_SP0_c.t1	Ag008G669540
OG0009717	CP13_g19152_DN3_SP8_c.t1	Ag001G022240, Ag003G226170
OG0009718	CP13_g19147_DN3_SP0_c.t1	Ag001G048920, Ag010G738410
OG0009719	CP13_g19122_DN3_SP8_c.t1	Ag008G674810
OG0009720	CP2_g48866_DN3_SP0_c.t1	Ag008G672860
OG0009721	CP2_g48864_DN3_SP8_c.t1	Ag010G738290, Ag001G048520
OG0009723	CP9_g28254_DN3_SP1_c.t1	Ag004G356710
OG0009724	CP39_g21151_DN3_SP0_c.t1, CP9_g28253_DN3_SP7_c.t1	Ag004G356760
OG0009725	CP9_g28196_DN3_SP7_c.t1	Ag004G358510
OG0009726	CP9_g28150_DN3_SP6_c.t1	Ag001G089490
OG0009727	CP9_g28126_DN3_SP8_c.t1	Ag004G360450
OG0009728	CP9_g27801_DN3_SP0_c.t1	Ag004G334720
OG0009729	CP9_g27758_DN3_SP8_c.t1	Ag004G364270
OG0009730	CP9_g27755_DN3_SP1_c.t1	Ag004G309010
OG0009731	CP9_g27521_DN3_SP7_c.t1	Ag008G704660
OG0009733	CP14_g22933_DN3_SP6_c.t1	Ag004G363550
OG0009734	CP13_g19051_DN3_SP1_c.t1	Ag004G401830
OG0009735	CP13_g19053_DN3_SP0_c.t1	Ag004G401740
OG0009735	CP4_g26840_DN1_SP0_c.t1	Ag006G556290, Ag002G120160
OG0009736	CP13_g19072_DN3_SP5_c.t1	Ag004G401080
OG0009737	CP13_g19080_DN3_SP0_c.t1	Ag004G400200
OG0009738	CP2_g48878_DN2_SP0_c.t1	Ag004G392150, Ag004G396830, Ag004G396850, Ag004G392180, Ag004G396590
OG0009739	CP2_g48890_DN3_SP5_c.t1	Ag004G395270, Ag004G390430
OG0009740	CP2_g48907_DN3_SP2_c.t1	Ag004G394090, Ag004G389100
OG0009742	CP2_g48979_DN3_SP1_c.t1	Ag004G381950
OG0009743	CP1_g37551_DN3_SP7_c.t1	Ag004G315970
OG0009744	CP2_g49053_DN3_SP3_c.t1	Ag004G378930
OG0009745	CP16_g54773_DN3_SP3_c.t1	Ag006G521260
OG0009747	CP19_g18042_DN3_SP1_c.t1	Ag003G250140
OG0009748	CP4_g24595_DN3_SP0_c.t1	Ag002G189990
OG0009749	CP4_g24598_DN3_SP8_c.t1	Ag002G189940
OG0009750	CP4_g24631_DN2_SP5_c.t1	Ag002G188430
OG0009751	CP4_g24633_DN1_SP0_c.t1	Ag002G188410
OG0009752	CP4_g24635_DN2_SP0_c.t1	Ag002G188390
OG0009753	CP4_g24637_DN3_SP0_c.t1	Ag002G188230
OG0009754	CP4_g24641_DN3_SP8_c.t1	Ag002G188160
