Orthogroup	Conringia_planisiliqua	Brassica_napus
OG0007790	CP4_g24323_DN3_SP8_c.t1	XP_013683490.2, XP_013734755.1, XP_013725412.2, XP_022574258.1
OG0007791	CP4_g24337_DN3_SP8_c.t1	XP_013686076.1, XP_013691514.1
OG0007792	CP4_g24437_DN3_SP3_c.t1	XP_013730244.2, XP_013673098.1, XP_048608597.1, XP_048608596.1, XP_013683783.2
OG0007793	CP4_g24468_DN3_SP7_c.t1	XP_013688542.1, XP_013747424.3, XP_013747762.1, XP_013688163.1
OG0007794	CP4_g24524_DN3_SP8_c.t1	XP_013724382.1, XP_013683752.2
OG0007795	CP4_g24504_DN3_SP5_c.t1	XP_022574154.2, XP_013687893.2, XP_013747785.2, XP_048609281.1
OG0007796	CP11_g33729_DN3_SP8_c.t1, CP10_g42849_DN3_SP0_c.t1	NP_001302570.1, XP_013723422.2
OG0007797	CP11_g33709_DN3_SP6_c.t1	XP_013720221.1, XP_048607698.1, XP_013740025.2
OG0007798	CP7_g46457_DN3_SP7_c.t1	XP_048617678.1
OG0007799	CP11_g33680_DN2_SP0_c.t1	XP_013730072.1, XP_013723059.1, XP_013723609.2, XP_013728845.2
OG0007800	CP11_g33673_DN2_SP2_c.t1	XP_013740028.2, XP_013672838.1, XP_048630772.1, XP_022549548.2, XP_048631078.1
OG0007801	CP11_g33639_DN3_SP0_c.t1	XP_013729809.2, XP_048628895.1, XP_048624366.1, XP_022554143.2, XP_013746077.2
OG0007802	CP11_g33629_DN2_SP0_c.t1	XP_013685268.2, XP_013668288.2, XP_013725167.2, XP_013746047.2
OG0007803	CP11_g33625_DN3_SP5_c.t1	XP_013746039.2, XP_013725162.2
OG0007804	CP11_g33624_DN3_SP8_c.t1	XP_048624361.1, XP_013668291.2
OG0007805	CP11_g33605_DN3_SP3_c.t1	XP_048624354.1, XP_013668299.1, XP_013697091.2
OG0007806	CP11_g33508_DN3_SP8_c.t1	XP_013721516.1, XP_022548162.2, XP_013664367.2
OG0007807	CP11_g33582_DN3_SP0_c.t1	XP_013668318.1
OG0007808	CP11_g33511_DN3_SP5_c.t1	XP_013730129.1, XP_048598612.1, XP_022566139.1, XP_013724730.2
OG0007809	CP11_g33496_DN3_SP5_c.t1	XP_048604447.1, XP_013730135.1, XP_013666196.2
OG0007810	CP11_g33480_DN3_SP6_c.t1	XP_013675287.1, XP_013666201.1, XP_048624811.1
OG0007811	CP11_g33474_DN3_SP1_c.t1	XP_013668397.1, XP_013666144.2
OG0007812	CP11_g33467_DN3_SP4_c.t1	XP_048607745.1, XP_048624255.1
OG0007813	CP11_g33462_DN3_SP7_c.t1	XP_022554198.1, XP_013724615.2, XP_048598592.1, XP_048623062.1
OG0007814	CP8_g54394_DN3_SP1_c.t1	XP_013721938.1, XP_013676044.2, XP_013667369.1, XP_013663195.1
OG0007815	CP8_g54363_DN3_SP8_c.t1	XP_048623385.1, XP_048599085.1, XP_013730693.1, XP_013682017.2
OG0007816	CP8_g54362_DN3_SP0_c.t1	XP_013674989.1, XP_048605539.1, XP_048623384.1, XP_048599078.1
OG0007817	CP8_g54264_DN3_SP1_c.t1	XP_013721945.2, XP_022549109.2, XP_013706686.2
OG0007818	CP8_g54248_DN3_SP0_c.t1	XP_013680567.2, XP_013740249.2, XP_013667262.2, XP_022568719.2
OG0007819	CP8_g54227_DN3_SP8_c.t1	XP_048608084.1, XP_048627816.1, XP_022566048.2, XP_048599038.1
OG0007820	CP8_g54223_DN3_SP0_c.t1	XP_013717655.1, XP_013667245.2, XP_013680883.2, XP_013740254.2
OG0007821	CP8_g54216_DN3_SP3_c.t1	XP_013721839.1, XP_048599035.1, XP_022566263.2
OG0007822	CP8_g54213_DN3_SP4_c.t1	XP_013721857.1, XP_013717604.1, XP_013667237.2
OG0007823	CP8_g54194_DN3_SP8_c.t1	XP_013716040.2, XP_013682244.2, XP_013667215.2, XP_013717686.2
OG0007824	CP8_g54153_DN3_SP7_c.t1	XP_013716003.2, XP_048608108.1, XP_013667193.2, XP_048623314.1
OG0007825	CP8_g54130_DN3_SP7_c.t1	XP_013715935.1, XP_048608119.1, XP_048599007.1, XP_013723980.1
OG0007826	CP8_g54101_DN3_SP8_c.t1	XP_013649834.2, XP_013719917.2, XP_013716007.2, XP_013682180.2
OG0007827	CP8_g54093_DN2_SP1_c.t1	XP_013706942.2, XP_013680540.1, XP_048623291.1, XP_048598995.1
OG0007828	CP8_g54074_DN3_SP1_c.t1	XP_013716054.1, XP_013682174.2, XP_013665858.2, XP_013659057.3
OG0007829	CP8_g54043_DN2_SP0_c.t1	XP_013710143.1, XP_013680549.1, XP_048628152.1
OG0007830	CP8_g54022_DN3_SP2_c.t1	XP_013713964.1, XP_013710118.1, XP_013713155.2, XP_013646879.2
OG0007831	CP8_g53993_DN3_SP8_c.t1	XP_013682109.1, XP_013732643.1, XP_013680793.2, XP_013738372.2
OG0007832	CP17_g5867_DN1_SP0_c.t1	XP_048608174.1
OG0007833	CP8_g53911_DN3_SP3_c.t1	XP_048608178.1, XP_013740283.2, XP_013716559.1, XP_013702726.1
OG0007834	CP8_g53891_DN3_SP8_c.t1	XP_013732408.1, XP_013682401.2, XP_013713682.3, XP_048605242.1
OG0007835	CP2_g47997_DN3_SP0_c.t1	XP_013718921.1, XP_013647034.2, XP_013703961.2, XP_013707098.1, XP_013661209.2
OG0007836	CP2_g47991_DN3_SP4_c.t1	XP_048629720.1, XP_048628379.1, XP_048631093.1
OG0007837	CP2_g47990_DN3_SP7_c.t1	XP_022555860.2, XP_013642940.2, XP_013706385.2, XP_013661210.2
OG0007838	CP2_g47963_DN3_SP7_c.t1	XP_013642987.1, XP_013643589.1, XP_013707535.1, XP_013661227.2
OG0007839	CP8_g53683_DN3_SP8_c.t1	XP_013665813.2, XP_013673260.1, XP_013685101.1
OG0007840	CP2_g47907_DN3_SP8_c.t1	XP_013652791.1, XP_013661298.2, XP_013643094.1, XP_013643199.1
OG0007841	CP2_g47902_DN3_SP7_c.t1	XP_048637898.1, XP_022555500.2
OG0007842	CP2_g47845_DN3_SP0_c.t1	XP_048637926.1, XP_022553951.1
OG0007843	CP2_g47832_DN3_SP8_c.t1	XP_013643124.1, XP_013680740.2, XP_013698638.2, XP_022549113.2
OG0007844	CP2_g47816_DN3_SP8_c.t1	XP_013712548.2, XP_048625816.1, XP_013643117.2, XP_013671005.1
OG0007845	CP2_g47814_DN2_SP0_c.t1	XP_013670997.1, XP_013670998.2, XP_022565256.1, XP_048630939.1, XP_013675608.2
OG0007846	CP2_g47775_DN3_SP4_c.t1	XP_013678417.2, XP_048631247.1, XP_013643088.2, XP_048626577.1, XP_048626575.1, XP_013723110.1
OG0007847	CP2_g47772_DN3_SP1_c.t1	XP_013643085.2, XP_048626564.1, XP_013723120.1, XP_013678415.1, XP_048616806.1
OG0007848	CP2_g47767_DN3_SP8_c.t1	XP_013678433.2, XP_048616805.1, XP_013678413.2
OG0007849	CP2_g47727_DN2_SP0_c.t1	XP_048631252.1, XP_048616876.1, XP_022571155.1, XP_013643221.1, XP_013643328.2
OG0007850	CP2_g47726_DN3_SP8_c.t1	XP_048606572.1, XP_048590942.1, XP_048603290.1, XP_048616878.1, XP_048631254.1
OG0007851	CP2_g47715_DN3_SP3_c.t1	XP_048606569.1, XP_048595471.1, XP_048623812.1
OG0007852	CP2_g47692_DN3_SP8_c.t1	XP_013740969.1, XP_013643295.1, XP_013711875.1
OG0007853	CP2_g47668_DN3_SP8_c.t1	XP_013727458.1, XP_022546793.2, XP_013711315.1, XP_048595479.1
OG0007854	CP2_g47660_DN3_SP0_c.t1	NP_001302626.1, XP_048618446.1, XP_013727460.1
OG0007855	CP2_g47651_DN3_SP8_c.t1	XP_013686232.1, XP_013736920.2, XP_013661348.1, XP_013655832.1
OG0007856	CP2_g47614_DN3_SP1_c.t1	XP_022568570.1, XP_048628836.1, XP_013661334.2
OG0007857	CP2_g47568_DN3_SP7_c.t1	XP_013652813.2, XP_013661312.2, XP_013653746.3, XP_022561164.2
OG0007858	CP3_g14250_DN3_SP6_c.t1	XP_013737164.1, XP_013737057.2, XP_013654933.2, XP_013662998.2
OG0007859	CP2_g47560_DN3_SP5_c.t1	XP_048595524.1, XP_048623577.1, XP_013651707.1, XP_013653742.1
OG0007860	CP8_g54614_DN3_SP8_c.t1	XP_013735289.2, NP_001303200.1, XP_048625453.1, XP_013660407.1
OG0007861	CP8_g54626_DN3_SP8_c.t1	XP_048605963.1, XP_013735281.1, XP_048625450.1, XP_013731268.2
OG0007862	CP8_g54603_DN3_SP8_c.t1	XP_048605954.1, XP_048595120.1, XP_048625462.1
OG0007863	CP8_g54577_DN3_SP7_c.t1	XP_048625486.1, XP_013660541.2, XP_013735321.2, XP_013684347.1
OG0007864	CP8_g54570_DN3_SP2_c.t1	XP_048605947.1, XP_048632094.1, XP_048625488.1, XP_048595134.1
OG0007865	CP8_g54539_DN3_SP6_c.t1	XP_013719397.2, XP_022552279.2, XP_013666417.1, XP_048625504.1
OG0007866	CP11_g32154_DN3_SP2_c.t1	XP_013722778.1, XP_013726326.1, XP_048605941.1, XP_048632084.1
OG0007867	CP11_g32108_DN3_SP8_c.t1	XP_013640011.2, XP_013684407.1, XP_048632073.1
OG0007868	CP11_g32083_DN3_SP8_c.t1	XP_013694952.2, XP_013676989.1, XP_048625444.1, XP_013660379.2
OG0007869	CP11_g32080_DN3_SP8_c.t1	XP_013660382.2, XP_048595070.1
OG0007870	CP11_g32076_DN3_SP5_c.t1	XP_013660387.2, XP_048595166.1, XP_013736217.2, XP_013659010.2
OG0007871	CP11_g32030_DN3_SP0_c.t1	XP_048632948.1
OG0007872	CP11_g32020_DN3_SP0_c.t1	XP_048625529.1, XP_013722939.2
OG0007873	CP11_g31992_DN3_SP6_c.t1	XP_013688544.1, XP_048595200.1, XP_013717678.2, XP_013735428.2
OG0007874	CP11_g31973_DN3_SP8_c.t1	XP_013735436.2, XP_048606999.1, XP_013731447.1, XP_048595209.1
OG0007875	CP13_g20189_DN3_SP5_c.t1	XP_048615498.1, XP_013685710.3, XP_013707265.1, XP_013723734.1
OG0007876	CP13_g20225_DN3_SP3_c.t1	XP_048626598.1, XP_013703568.1, XP_048619692.1
OG0007877	CP13_g20316_DN3_SP2_c.t1	XP_013712119.2, XP_013645005.1, XP_048615399.1, XP_048603531.1
OG0007878	CP4_g25405_DN3_SP8_c.t1	XP_013671310.1, XP_013744495.2, XP_013748477.1, XP_013642131.2
OG0007879	CP4_g25409_DN2_SP7_c.t1	XP_013744474.2, XP_013671313.1, XP_013642127.2, XP_013748474.1
OG0007880	CP4_g25507_DN2_SP1_c.t1	XP_013681895.1, XP_013740457.1, XP_013747217.2, XP_048636726.1, XP_013674646.1
OG0007881	CP4_g25505_DN3_SP8_c.t1	XP_013680752.1, XP_013740458.1, XP_013674628.1, XP_013748683.1
OG0007882	CP4_g25503_DN3_SP7_c.t1	XP_013734093.1, XP_013683382.3, NP_001302869.1, XP_013675824.1
OG0007883	CP4_g25456_DN3_SP3_c.t1	XP_013683421.1, XP_013734205.1, XP_013748633.2, XP_013692273.2
OG0007884	CP4_g25512_DN3_SP0_c.t1	XP_048612489.1, XP_013738992.1, XP_013679375.1
OG0007885	CP4_g25572_DN3_SP8_c.t1	XP_022575039.2, XP_013726247.2, XP_013697347.1, XP_013744287.2
OG0007886	CP4_g25625_DN3_SP6_c.t1	XP_013744333.2, XP_013687481.1
OG0007887	CP4_g25643_DN3_SP0_c.t1, CP5_g2758_DN1_SP0_c.t1	XP_013730855.1, XP_013744338.2, XP_013748750.2, XP_048636783.1
OG0007888	CP4_g25658_DN3_SP0_c.t1	XP_013702762.2, XP_048634826.1, XP_013748745.1, XP_048610244.1
OG0007890	CP1_g36939_DN2_SP0_c.t1	XP_013695648.1, XP_048629241.1, XP_013723239.2, XP_048597897.1
OG0007891	CP4_g25677_DN3_SP8_c.t1	XP_013733932.1, XP_013683231.1, XP_013643552.1
OG0007892	CP4_g25705_DN3_SP8_c.t1	XP_013733945.2, XP_013683513.1, XP_013748806.2, XP_022575055.2
OG0007893	CP4_g25719_DN1_SP0_c.t1	XP_048630432.1
OG0007894	CP4_g25722_DN3_SP8_c.t1	XP_013752426.2, XP_048636804.1, XP_048633824.1, XP_013659707.1
OG0007895	CP4_g25733_DN3_SP0_c.t1	XP_013647188.2, XP_013705622.1, XP_013740428.1, XP_013640062.2, XP_048630573.1
OG0007896	CP1_g36997_DN2_SP0_c.t1	XP_048621800.1, XP_022563650.2, XP_022563646.2, XP_048622542.1, XP_048621820.1, XP_022546192.1
OG0007897	CP4_g25757_DN3_SP8_c.t1	XP_013733967.2, XP_022554693.1, XP_048630276.1, XP_048628461.1, XP_022556961.1
OG0007898	CP4_g25863_DN3_SP0_c.t1	XP_013676422.2, XP_013744190.2, XP_013650842.3, XP_013729529.1
OG0007899	CP4_g25864_DN2_SP2_c.t1	XP_013676423.1, XP_013744191.2, XP_048610457.1, XP_022544626.2
OG0007900	CP4_g25899_DN3_SP6_c.t1	XP_048631853.1, XP_013726738.1, XP_013647665.1, XP_022570882.1
OG0007901	CP4_g25909_DN2_SP0_c.t1	XP_013651807.2, XP_048592835.1, XP_048633767.1, XP_013744153.1
OG0007902	CP4_g25922_DN3_SP8_c.t1	XP_022573945.1, XP_013747121.2
OG0007903	CP4_g25973_DN3_SP6_c.t1	XP_048631858.1, XP_048608721.1
OG0007904	CP4_g26427_DN3_SP5_c.t1	XP_013653705.1, XP_013744016.2, XP_013742458.1
OG0007905	CP24_g47484_DN3_SP6_c.t1	XP_013660508.2, XP_013653717.1, XP_013744023.1, XP_022556954.1
OG0007906	CP11_g33235_DN2_SP2_c.t1	XP_013715585.2, XP_013684198.1
OG0007907	CP18_g12077_DN3_SP1_c.t1	XP_013680878.2, XP_022571801.2, XP_048620927.1, XP_013710447.2
OG0007908	CP18_g12175_DN3_SP8_c.t1	XP_013710998.1, XP_013663992.2, XP_013744032.2, XP_013696635.2
OG0007909	CP5_g1271_DN3_SP8_c.t1	NP_001302512.1, XP_013671596.1, XP_013707221.1, XP_013738185.2
OG0007910	CP5_g1295_DN3_SP8_c.t1	XP_013738142.2, XP_013703247.2, XP_013742669.1, XP_013741677.1
OG0007911	CP11_g32492_DN3_SP8_c.t1	XP_013662380.1, XP_013714152.1, XP_013667707.1
OG0007912	CP10_g42141_DN3_SP2_c.t1	XP_013681452.2, XP_013735642.2, XP_048614354.1, XP_013730602.2
OG0007913	CP11_g32556_DN2_SP0_c.t1	XP_048629818.1, XP_013714092.1, XP_022549270.1, XP_013740145.1
OG0007914	CP21_g11019_DN3_SP7_c.t1, CP7_g44461_DN3_SP1_c.t1	XP_013695395.1, XP_048631864.1
OG0007915	CP19_g17993_DN3_SP8_c.t1	XP_013742224.1, XP_048600218.1, XP_013738108.2, XP_013705459.1
OG0007916	CP10_g42179_DN3_SP6_c.t1	XP_048613654.1, XP_048602033.1, XP_013640327.1, XP_048614320.1
OG0007917	CP10_g42184_DN3_SP0_c.t1	XP_013750977.1, XP_048614312.1
OG0007918	CP11_g32442_DN3_SP8_c.t1	XP_048598255.1, XP_013720974.1, XP_022567389.2, XP_013729013.1
OG0007919	CP10_g42208_DN3_SP0_c.t1	XP_022575681.2, XP_048637043.1, XP_013684214.2, XP_013735667.2
OG0007920	CP10_g42233_DN3_SP0_c.t1	XP_048602001.1, XP_048633248.1, XP_048636241.1, XP_048614273.1
OG0007922	CP10_g42272_DN2_SP0_c.t1, CP10_g42271_DN3_SP0_c.t1	XP_013680615.2, XP_048632076.1, XP_048606027.1
OG0007923	CP10_g42281_DN3_SP3_c.t1	XP_013750912.2, XP_013750916.2, XP_013682550.1, XP_048632095.1
OG0007925	CP10_g42337_DN3_SP8_c.t1	XP_013747673.2, XP_048636217.1, XP_013682585.2, XP_048632270.1
OG0007926	CP10_g42369_DN3_SP8_c.t1	XP_013745034.1, XP_013735748.1, XP_048615101.1, XP_048636192.1
OG0007927	CP10_g42408_DN3_SP6_c.t1	XP_013731627.1, XP_048612870.1, XP_048601724.1, XP_013742259.3
OG0007928	CP10_g42457_DN3_SP6_c.t1	XP_013640280.2, XP_013640279.2, XP_022559153.1, XP_022571978.1
OG0007929	CP10_g42461_DN3_SP8_c.t1	XP_013742233.2, XP_022570099.2, XP_013750775.2, XP_013723594.1
OG0007930	CP10_g42476_DN3_SP8_c.t1	XP_013750764.2, XP_013723593.1, XP_013684420.1, XP_013735788.2
OG0007931	CP10_g42495_DN3_SP8_c.t1	XP_013750741.1, XP_013750686.2, XP_013684437.2, XP_013735796.2
OG0007932	CP10_g42485_DN3_SP0_c.t1	XP_013750672.2, XP_013750756.2
OG0007933	CP10_g42505_DN3_SP3_c.t1	XP_013750693.1, XP_013750732.2
OG0007934	CP10_g42509_DN3_SP0_c.t1, CP3_g15923_DN1_SP0_c.t1	XP_013640268.2, XP_048615413.1, XP_013735804.2, XP_022555133.1
OG0007935	CP10_g42522_DN3_SP0_c.t1	XP_048601683.1, XP_013732128.2, XP_013640269.2, XP_048636117.1
OG0007936	CP10_g42542_DN3_SP8_c.t1	XP_048599535.1, XP_048619115.1, XP_048632234.1, XP_013684506.1
OG0007937	CP10_g42537_DN3_SP6_c.t1	XP_048632229.1, XP_022555135.1, XP_013750726.2, XP_048615398.1
OG0007938	CP10_g42560_DN3_SP0_c.t1	XP_048626175.1, XP_048631389.1, XP_013696108.2, XP_013684485.1, XP_048632246.1
OG0007939	CP10_g42594_DN3_SP0_c.t1	XP_022570337.1, XP_013695539.1, XP_013681001.1, XP_013740931.2
OG0007940	CP10_g42604_DN3_SP0_c.t1	XP_013740930.2, XP_013681000.1, XP_013695476.1, XP_048636067.1
OG0007941	CP10_g42615_DN3_SP2_c.t1	XP_013684465.1, XP_013740926.2, XP_013732680.2, XP_013698106.2
OG0007942	CP10_g42653_DN3_SP8_c.t1	XP_013735898.2, NP_001302545.1, XP_013693591.1, XP_013750667.1
OG0007943	CP10_g42658_DN3_SP1_c.t1	XP_022558346.2, XP_013750664.2
OG0007944	CP10_g42659_DN3_SP8_c.t1	XP_048628665.1, XP_048628828.1, XP_013647989.2, XP_013697732.1, XP_013750662.2
OG0007945	CP10_g42661_DN3_SP8_c.t1	XP_048628825.1, XP_048626172.1, XP_013648008.1, XP_013697700.1, XP_013750661.1
OG0007946	CP10_g42663_DN3_SP0_c.t1	XP_013648046.1, XP_048628823.1, XP_013697199.1, XP_013640262.1
OG0007948	CP2_g48742_DN3_SP8_c.t1	XP_013699510.1, XP_013659080.2, XP_013724335.1, XP_013677958.1
OG0007949	CP10_g42719_DN3_SP0_c.t1	XP_048632275.1, XP_048626228.1, XP_013749187.2, XP_013685486.1, XP_013750631.2
OG0007950	CP10_g42740_DN3_SP6_c.t1	XP_022559279.1, XP_048636023.1, XP_013684651.2
OG0007951	CP10_g42763_DN3_SP0_c.t1	XP_013684531.1, XP_048632280.1, XP_013750580.2, XP_048615321.1
OG0007952	CP10_g42778_DN3_SP1_c.t1	XP_013698379.1, XP_013750595.2, XP_013724115.1, XP_048614345.1
OG0007953	CP10_g42786_DN3_SP8_c.t1	XP_048636013.1, XP_048614745.1, XP_013724053.1
OG0007954	CP10_g42787_DN3_SP8_c.t1	XP_022575637.2, XP_022559504.1
OG0007955	CP10_g42805_DN3_SP8_c.t1	XP_048628864.1, XP_013724167.1, XP_048626696.1, XP_013693391.1, XP_013750497.1
OG0007956	CP10_g42816_DN3_SP2_c.t1	XP_013695698.1, XP_013640234.2, XP_013684620.1, XP_013740976.2
OG0007957	CP10_g42844_DN3_SP3_c.t1	XP_048632314.1, XP_013648121.1
OG0007957	CP2_g49223_DN3_SP1_c.t1	XP_048601749.1, XP_013749045.2
OG0007958	CP4_g24701_DN3_SP0_c.t1	XP_048608571.1, XP_048631731.1, XP_013695583.1, XP_013752168.1
OG0007959	CP4_g24704_DN3_SP5_c.t1	XP_013716872.2, XP_013734529.2
OG0007960	CP4_g24706_DN2_SP0_c.t1	XP_013717078.2, XP_013734532.2, XP_013748059.1, XP_013697079.2
OG0007961	CP4_g24726_DN2_SP0_c.t1	XP_013649065.1, XP_048611123.1, XP_013716978.2, XP_013748046.2
OG0007962	CP4_g24739_DN3_SP1_c.t1	XP_048636439.1, XP_013748035.1
OG0007963	CP4_g24773_DN3_SP0_c.t1	XP_022571042.1, XP_013752226.2, XP_013691564.1
OG0007964	CP4_g24840_DN3_SP0_c.t1	XP_013747467.2, XP_048634568.1, XP_013734645.2, XP_013703198.2
OG0007965	CP4_g25136_DN2_SP0_c.t1	XP_013747323.2, XP_013690763.1, XP_013692933.1, XP_048630473.1, XP_013752307.1
OG0007966	CP4_g25134_DN3_SP0_c.t1	XP_013752282.2, XP_048631426.1, XP_048628892.1, XP_022574935.1, XP_048628886.1, XP_048611008.1, XP_013747320.2
OG0007967	CP4_g25124_DN1_SP0_c.t1	XP_013747313.2, XP_013747314.2, XP_048636532.1, XP_048628917.1, XP_013748452.1, XP_048610578.1
OG0007968	CP4_g25094_DN2_SP0_c.t1	XP_048611024.1, XP_013691481.1, XP_048610561.1, XP_013647424.2, XP_048631601.1
OG0007969	CP4_g25091_DN3_SP0_c.t1	XP_048611030.1, XP_013687599.2, XP_013748424.3, XP_048636543.1, XP_013691817.2
OG0007971	CP4_g25049_DN3_SP5_c.t1	XP_013677214.1, XP_048636527.1, XP_013740531.2, XP_013688838.1
OG0007972	CP4_g25045_DN2_SP6_c.t1	XP_013694788.2, XP_013644363.2, XP_013748390.2, XP_013644365.2
OG0007973	CP4_g25032_DN3_SP5_c.t1	XP_013738286.2, XP_013688897.1, XP_013694734.2, XP_013684057.1
OG0007974	CP4_g25020_DN2_SP5_c.t1	XP_013690482.1, XP_013719330.2
OG0007975	CP4_g24970_DN3_SP0_c.t1	XP_013704272.1, XP_048611067.1
OG0007976	CP4_g24962_DN2_SP0_c.t1	XP_048611068.1, XP_013705225.1
OG0007977	CP4_g24954_DN3_SP0_c.t1	XP_013699590.1, XP_013688666.2, XP_013752259.2, XP_013691511.2
OG0007978	CP4_g24939_DN3_SP0_c.t1	XP_013747350.2, XP_013698872.1, XP_013723888.2, XP_048608507.1
OG0007979	CP4_g24914_DN3_SP8_c.t1	NP_001302945.1, XP_048636490.1, NP_001302652.1, XP_013701520.1
OG0007980	CP4_g24902_DN3_SP5_c.t1	XP_013723908.2, XP_013740623.2, XP_013705349.1, XP_013752201.2
OG0007981	CP4_g24887_DN3_SP0_c.t1	XP_013732517.2, XP_013734683.2, XP_013699402.1, XP_013745096.1
OG0007982	CP4_g25160_DN3_SP1_c.t1	XP_013680316.1, XP_013662091.2, XP_048631392.1, XP_013683546.2
OG0007983	CP7_g46189_DN2_SP0_c.t1	XP_013712386.1, XP_013662206.1
OG0007984	CP7_g46115_DN3_SP3_c.t1	XP_048614127.1, XP_013641672.2, XP_013710843.2, XP_013711404.2
OG0007985	CP7_g46074_DN3_SP8_c.t1	XP_048594111.1, XP_013711060.2
OG0007986	CP7_g45967_DN3_SP1_c.t1	XP_013723335.2, XP_022542955.2, XP_013664590.2, XP_048621126.1
OG0007987	CP7_g45925_DN3_SP2_c.t1	XP_013657283.2, XP_013681823.1, XP_013664605.2, XP_048621115.1
OG0007988	CP7_g45935_DN3_SP0_c.t1	XP_013723373.2, XP_013641813.2
OG0007989	CP7_g45920_DN3_SP8_c.t1	XP_048638389.1, XP_048614185.1, XP_013664604.2, XP_013723278.2
OG0007990	CP7_g45918_DN3_SP0_c.t1	XP_048638390.1
OG0007991	CP7_g45909_DN3_SP0_c.t1	XP_013657264.2, XP_013683026.2, XP_013641825.2
OG0007992	CP7_g45892_DN3_SP0_c.t1	XP_013657256.2, XP_022566518.1, XP_013749390.1, XP_013749391.1, XP_013664616.1
OG0007993	CP7_g45888_DN3_SP8_c.t1	XP_013749389.1, XP_013664618.1, XP_013641840.2, XP_013723324.2
OG0007994	CP7_g45869_DN3_SP1_c.t1	XP_013728138.1, XP_013657246.2, XP_013641848.2, XP_013715628.1
OG0007995	CP7_g45829_DN3_SP7_c.t1	XP_013746710.1, XP_013657225.2, XP_013641905.2, XP_013698187.1
OG0007996	CP7_g45826_DN3_SP0_c.t1	XP_013728092.1, XP_013657224.2, XP_048638443.1, XP_048612645.1
OG0007997	CP7_g45812_DN3_SP0_c.t1	XP_013641890.2, XP_013697739.1, XP_013664651.2, XP_048621080.1
OG0007998	CP7_g45809_DN3_SP2_c.t1	XP_048638455.1, XP_013697857.2, XP_013746585.1, XP_013737956.2
OG0007999	CP7_g45776_DN3_SP1_c.t1	XP_013737944.2, XP_048622428.1
OG0008000	CP7_g45775_DN3_SP0_c.t1	XP_013729481.1, XP_048594046.1, XP_013711780.2, XP_048638464.1
OG0008001	CP7_g45768_DN3_SP0_c.t1	XP_013705167.2
OG0008002	CP7_g45742_DN3_SP0_c.t1	XP_022558930.1, XP_013729989.1, XP_013741497.2, XP_013727411.2
OG0008003	CP7_g45732_DN3_SP0_c.t1	XP_013705318.1, XP_013653452.1, XP_048638473.1, XP_013646751.2
OG0008004	CP7_g45685_DN3_SP8_c.t1	XP_013743391.1, XP_013711968.2, XP_013717645.1, XP_048638493.1
OG0008005	CP9_g29287_DN3_SP6_c.t1	XP_013721112.1, XP_013652112.1, XP_013717856.1, XP_022560849.1
OG0008006	CP7_g45669_DN3_SP4_c.t1	XP_013651635.1, XP_048618554.1, XP_022556852.1, XP_013746356.1, XP_013646821.2
OG0008007	CP7_g45645_DN2_SP0_c.t1	XP_048612733.1, XP_013671973.2, XP_048619615.1, XP_048592735.1
OG0008008	CP7_g45635_DN2_SP0_c.t1	XP_013642336.2, XP_013671986.1, XP_013643825.1
OG0008009	CP7_g45633_DN3_SP8_c.t1	XP_013686457.2, XP_013722058.2, XP_022543073.2, XP_013642338.2
OG0008010	CP9_g29354_DN3_SP8_c.t1	XP_013650065.2, XP_013688401.2, XP_048591721.1, XP_013681367.2
OG0008011	CP7_g45631_DN3_SP1_c.t1	XP_013653400.1, XP_013643824.1, XP_022556935.2, XP_013642341.2
OG0008012	CP7_g45621_DN3_SP0_c.t1	XP_013697526.1, XP_013642347.2, XP_048622459.1, XP_048594020.1
OG0008013	CP7_g45613_DN3_SP6_c.t1	XP_048638526.1, XP_013697630.1, XP_013666545.2, XP_013643820.1
OG0008014	CP7_g45560_DN3_SP0_c.t1	XP_013691275.1, XP_013651608.2, XP_048612782.1, XP_048596947.1
OG0008015	CP7_g45555_DN3_SP6_c.t1	XP_013693545.2, XP_013742512.1
OG0008016	CP7_g45534_DN3_SP0_c.t1, CP7_g45536_DN3_SP0_c.t1	XP_013639983.2, XP_048596939.1
OG0008017	CP7_g45523_DN3_SP8_c.t1	XP_048622485.1, XP_013730522.1, XP_013706500.2, XP_013697469.2
OG0008018	CP7_g45480_DN3_SP0_c.t1	XP_013725935.1, XP_048614918.1, XP_013727256.1, XP_013707451.2
OG0008019	CP7_g45439_DN3_SP8_c.t1	XP_013698330.2
OG0008020	CP7_g45405_DN3_SP3_c.t1	XP_022556416.2, XP_048614949.1, XP_013693490.2, XP_013710965.1, XP_013732637.2
OG0008021	CP1_g39208_DN2_SP0_c.t1, CP7_g45368_DN1_SP0_c.t1, CP1_g39216_DN3_SP0_c.t1	XP_022570516.1, XP_013657221.2, XP_013696584.2, XP_022546729.1
OG0008022	CP7_g45251_DN3_SP8_c.t1	XP_013657117.2, XP_048606774.1, XP_013642092.1, XP_013693112.1
OG0008023	CP7_g45246_DN3_SP3_c.t1	XP_013708799.2, XP_013690339.2, XP_013642093.1, XP_013698042.1
OG0008024	CP7_g45239_DN3_SP0_c.t1	XP_013708554.2, XP_013662799.1, XP_013657125.1, XP_013657190.1
