Orthogroup	Conringia_planisiliqua	Cardamine_hirsuta
OG0009342	CP9_g28589_DN3_SP7_c.t1	CARHR062870
OG0009343	CP9_g28590_DN3_SP1_c.t1	CARHR062880
OG0009344	CP9_g28609_DN3_SP6_c.t1	CARHR063100
OG0009345	CP9_g28652_DN3_SP7_c.t1	CARHR063580
OG0009346	CP9_g28690_DN2_SP0_c.t1	CARHR063950
OG0009347	CP9_g28743_DN3_SP0_c.t1	CARHR064470
OG0009348	CP9_g28759_DN3_SP0_c.t1	CARHR064610
OG0009350	CP9_g28806_DN3_SP8_c.t1	CARHR064680
OG0009351	CP9_g28812_DN3_SP8_c.t1	CARHR064750
OG0009352	CP9_g28848_DN3_SP7_c.t1	CARHR065010
OG0009353	CP9_g28855_DN3_SP0_c.t1	CARHR065080
OG0009354	CP9_g28856_DN3_SP1_c.t1	CARHR065090
OG0009355	CP9_g28857_DN3_SP0_c.t1	CARHR065100
OG0009356	CP9_g29465_DN3_SP0_c.t1	CARHR071690
OG0009357	CP9_g29371_DN3_SP1_c.t1	CARHR070770
OG0009359	CP9_g29345_DN3_SP8_c.t1	CARHR070530
OG0009360	CP12_g30479_DN3_SP7_c.t1	CARHR097160
OG0009361	CP9_g29338_DN3_SP8_c.t1	CARHR070450
OG0009362	CP9_g29333_DN2_SP2_c.t1	CARHR070400
OG0009363	CP9_g29210_DN3_SP8_c.t1	CARHR069090
OG0009364	CP9_g29158_DN3_SP8_c.t1	CARHR068540
OG0009365	CP9_g29132_DN3_SP2_c.t1	CARHR068270
OG0009367	CP9_g29092_DN3_SP8_c.t1	CARHR067800
OG0009368	CP9_g29088_DN3_SP0_c.t1	CARHR067760
OG0009369	CP9_g29086_DN3_SP8_c.t1	CARHR067740
OG0009370	CP9_g29020_DN3_SP7_c.t1	CARHR066920
OG0009371	CP9_g28992_DN3_SP8_c.t1	CARHR066610
OG0009372	CP7_g45928_DN3_SP4_c.t1	CARHR018870
OG0009373	CP9_g28985_DN3_SP1_c.t1	CARHR066530
OG0009374	CP9_g28981_DN3_SP7_c.t1	CARHR066510
OG0009375	CP9_g28971_DN3_SP5_c.t1	CARHR066400
OG0009376	CP8_g54040_DN3_SP0_c.t1	CARHR273800
OG0009378	CP9_g28904_DN3_SP0_c.t1	CARHR065570
OG0009380	CP9_g28893_DN3_SP1_c.t1	CARHR065470
OG0009381	CP9_g28884_DN3_SP0_c.t1	CARHR065390
OG0009384	CP9_g29477_DN3_SP0_c.t1	CARHR071900
OG0009385	CP9_g29480_DN3_SP8_c.t1	CARHR071940
OG0009386	CP9_g29496_DN3_SP8_c.t1	CARHR072080
OG0009387	CP9_g29499_DN3_SP8_c.t1	CARHR072140
OG0009388	CP9_g29502_DN3_SP0_c.t1	CARHR072180
OG0009389	CP9_g29515_DN3_SP6_c.t1	CARHR072340
OG0009390	CP9_g29534_DN3_SP8_c.t1	CARHR072550
OG0009391	CP9_g29551_DN3_SP0_c.t1	CARHR072770
OG0009392	CP9_g29610_DN3_SP0_c.t1	CARHR073490
OG0009393	CP9_g29613_DN3_SP8_c.t1	CARHR073510
OG0009394	CP9_g29624_DN3_SP6_c.t1	CARHR073620
OG0009395	CP9_g29660_DN3_SP8_c.t1	CARHR074060
OG0009396	CP9_g29692_DN3_SP6_c.t1	CARHR074250
OG0009397	CP9_g29704_DN2_SP0_c.t1	CARHR074340
OG0009399	CP9_g29725_DN3_SP0_c.t1	CARHR074530
OG0009400	CP9_g29737_DN2_SP0_c.t1	CARHR074660
OG0009401	CP10_g43238_DN3_SP7_c.t1	CARHR087330
OG0009402	CP10_g43256_DN3_SP0_c.t1	CARHR087520
OG0009403	CP10_g43262_DN3_SP8_c.t1	CARHR087620
OG0009404	CP10_g43264_DN3_SP6_c.t1	CARHR087640
OG0009405	CP10_g43282_DN3_SP0_c.t1	CARHR087850
OG0009406	CP10_g43299_DN2_SP0_c.t1	CARHR087980
OG0009407	CP10_g43318_DN3_SP1_c.t1	CARHR088210
OG0009408	CP10_g43336_DN3_SP8_c.t1	CARHR088480
OG0009410	CP10_g43402_DN3_SP8_c.t1	CARHR089200
OG0009411	CP10_g43410_DN3_SP8_c.t1	CARHR089440
OG0009412	CP10_g43416_DN3_SP0_c.t1	CARHR089380
OG0009414	CP10_g43440_DN3_SP8_c.t1	CARHR089660
OG0009415	CP10_g43442_DN3_SP2_c.t1	CARHR089680
OG0009416	CP10_g43473_DN3_SP0_c.t1	CARHR090030
OG0009417	CP10_g43477_DN3_SP0_c.t1	CARHR090060
OG0009418	CP10_g43479_DN3_SP0_c.t1	CARHR090090
OG0009419	CP12_g29909_DN3_SP0_c.t1	CARHR090770
OG0009420	CP12_g29923_DN3_SP2_c.t1	CARHR090870
OG0009421	CP12_g29925_DN3_SP5_c.t1	CARHR090890
OG0009422	CP12_g29928_DN3_SP8_c.t1	CARHR090930
OG0009423	CP12_g29931_DN3_SP0_c.t1	CARHR090960
OG0009424	CP12_g29965_DN3_SP1_c.t1	CARHR091290
OG0009425	CP12_g29969_DN3_SP5_c.t1	CARHR091330
OG0009426	CP12_g29974_DN3_SP0_c.t1	CARHR091400
OG0009427	CP12_g30025_DN3_SP6_c.t1	CARHR092050
OG0009428	CP12_g30029_DN3_SP5_c.t1	CARHR092110
OG0009429	CP12_g30030_DN3_SP8_c.t1	CARHR092120
OG0009430	CP12_g30063_DN3_SP7_c.t1	CARHR092480, CARHR115180
OG0009431	CP12_g30071_DN3_SP8_c.t1	CARHR092600
OG0009432	CP16_g54771_DN3_SP0_c.t1, CP12_g30072_DN3_SP0_c.t1	CARHR092610
OG0009433	CP8_g54612_DN3_SP8_c.t1	CARHR248910
OG0009434	CP12_g30097_DN2_SP0_c.t1	CARHR092970
OG0009435	CP12_g30142_DN3_SP4_c.t1	CARHR093370
OG0009436	CP12_g30159_DN3_SP2_c.t1	CARHR093590
OG0009437	CP12_g30174_DN3_SP6_c.t1	CARHR093730
OG0009438	CP12_g30195_DN3_SP7_c.t1	CARHR093940
OG0009439	CP12_g30199_DN3_SP6_c.t1	CARHR094000
OG0009440	CP12_g30233_DN3_SP7_c.t1	CARHR094360
OG0009442	CP12_g30293_DN3_SP6_c.t1	CARHR094930
OG0009443	CP12_g30294_DN3_SP0_c.t1	CARHR094940
OG0009445	CP12_g30341_DN3_SP8_c.t1	CARHR095500
OG0009446	CP12_g30384_DN3_SP8_c.t1	CARHR095970
OG0009447	CP12_g30398_DN3_SP2_c.t1	CARHR096190
OG0009449	CP12_g30412_DN3_SP3_c.t1	CARHR096320
OG0009450	CP12_g30444_DN3_SP6_c.t1	CARHR096760
OG0009451	CP12_g30464_DN3_SP0_c.t1	CARHR097010
OG0009452	CP12_g30529_DN3_SP6_c.t1	CARHR097610
OG0009453	CP12_g30597_DN3_SP0_c.t1	CARHR098180
OG0009454	CP12_g30610_DN3_SP1_c.t1	CARHR098340
OG0009455	CP12_g30651_DN2_SP0_c.t1	CARHR098860
OG0009456	CP12_g30706_DN3_SP2_c.t1	CARHR099380
OG0009457	CP12_g30707_DN3_SP8_c.t1	CARHR099390
OG0009459	CP8_g53045_DN3_SP8_c.t1	CARHR264160, CARHR150020
OG0009460	CP8_g53102_DN3_SP8_c.t1	CARHR104050
OG0009461	CP17_g5836_DN3_SP8_c.t1	CARHR103980
OG0009462	CP15_g35789_DN3_SP0_c.t1	CARHR105010
OG0009463	CP15_g35558_DN3_SP0_c.t1	CARHR105170
OG0009464	CP15_g35556_DN3_SP8_c.t1	CARHR105160
OG0009465	CP15_g35309_DN3_SP0_c.t1	CARHR104810
OG0009466	CP11_g32739_DN3_SP1_c.t1	CARHR201250
OG0009467	CP10_g44047_DN2_SP0_c.t1, CP10_g44043_DN3_SP0_c.t1	CARHR106040
OG0009468	CP10_g44041_DN3_SP8_c.t1	CARHR106070
OG0009469	CP10_g44036_DN3_SP0_c.t1	CARHR106090
OG0009470	CP10_g44030_DN3_SP0_c.t1, CP10_g44029_DN2_SP0_c.t1	CARHR106150
OG0009471	CP10_g43832_DN3_SP4_c.t1	CARHR293520
OG0009472	CP10_g43800_DN3_SP0_c.t1	CARHR107610
OG0009473	CP10_g43795_DN3_SP8_c.t1	CARHR107660
OG0009474	CP10_g43730_DN3_SP8_c.t1	CARHR108390
OG0009475	CP10_g43663_DN3_SP0_c.t1	CARHR109110
OG0009476	CP10_g43616_DN3_SP8_c.t1	CARHR109610
OG0009477	CP10_g43573_DN3_SP5_c.t1	CARHR109970
OG0009479	CP12_g29867_DN3_SP7_c.t1	CARHR110850
OG0009480	CP12_g29861_DN2_SP0_c.t1	CARHR110890
OG0009481	CP12_g29853_DN3_SP8_c.t1	CARHR111020
OG0009482	CP12_g29815_DN2_SP6_c.t1	CARHR111520
OG0009483	CP7_g46450_DN3_SP8_c.t1	CARHR045730
OG0009484	CP7_g46377_DN3_SP0_c.t1	CARHR044940
OG0009485	CP7_g46361_DN3_SP0_c.t1	CARHR044760
OG0009486	CP7_g46324_DN2_SP1_c.t1	CARHR044400
OG0009487	CP7_g46298_DN3_SP8_c.t1	CARHR044070
OG0009488	CP7_g46296_DN3_SP8_c.t1	CARHR044040
OG0009490	CP7_g46234_DN3_SP4_c.t1	CARHR043370
OG0009491	CP7_g46218_DN3_SP8_c.t1	CARHR043220
OG0009492	CP7_g46205_DN3_SP2_c.t1	CARHR043120
OG0009493	CP1_g37881_DN3_SP1_c.t1	CARHR042550
OG0009494	CP1_g38030_DN3_SP1_c.t1	CARHR040960
OG0009495	CP1_g38003_DN3_SP8_c.t1	CARHR041190
OG0009496	CP1_g38076_DN3_SP7_c.t1	CARHR040400
OG0009497	CP1_g38095_DN3_SP3_c.t1	CARHR040180
OG0009498	CP1_g38101_DN3_SP8_c.t1	CARHR040140
OG0009499	CP11_g32598_DN3_SP7_c.t1	CARHR199710
OG0009500	CP1_g38131_DN3_SP2_c.t1	CARHR039780
OG0009501	CP1_g38147_DN3_SP6_c.t1	CARHR039640
OG0009502	CP1_g38153_DN3_SP2_c.t1	CARHR039600
OG0009503	CP5_g1793_DN3_SP0_c.t1	CARHR172940
OG0009505	CP1_g38214_DN3_SP0_c.t1	CARHR039000
OG0009506	CP1_g38218_DN3_SP2_c.t1	CARHR038970
OG0009507	CP4_g25276_DN3_SP8_c.t1	CARHR128750
OG0009508	CP4_g25281_DN3_SP0_c.t1	CARHR128700
OG0009510	CP3_g14180_DN3_SP8_c.t1	CARHR161530
OG0009511	CP3_g14160_DN3_SP1_c.t1	CARHR161810
OG0009512	CP3_g14153_DN3_SP3_c.t1	CARHR161890
OG0009513	CP3_g14075_DN3_SP7_c.t1	CARHR162740
OG0009516	CP3_g14011_DN3_SP0_c.t1	CARHR163390
OG0009517	CP3_g13973_DN3_SP4_c.t1	CARHR163770
OG0009518	CP3_g13954_DN3_SP8_c.t1	CARHR163950
OG0009519	CP3_g13947_DN3_SP6_c.t1	CARHR164010
OG0009520	CP3_g13945_DN3_SP4_c.t1	CARHR164060, CARHR164070
OG0009521	CP3_g14200_DN3_SP1_c.t1	CARHR161280
OG0009522	CP3_g13942_DN3_SP3_c.t1	CARHR082370
OG0009523	CP22_g17633_DN3_SP4_c.t1	CARHR285010, CARHR184470
OG0009524	CP3_g13887_DN2_SP0_c.t1	CARHR164600
OG0009525	CP3_g13888_DN3_SP5_c.t1	CARHR164590
OG0009526	CP4_g24833_DN3_SP8_c.t1	CARHR133610
OG0009527	CP3_g13871_DN3_SP3_c.t1	CARHR164730
OG0009528	CP3_g13857_DN3_SP3_c.t1	CARHR164900
OG0009529	CP3_g13812_DN2_SP0_c.t1	CARHR165380
OG0009530	CP3_g13754_DN3_SP3_c.t1	CARHR166050
OG0009531	CP3_g13750_DN3_SP8_c.t1	CARHR166200, CARHR166070
OG0009532	CP3_g13727_DN3_SP0_c.t1, CP3_g13728_DN3_SP6_c.t1	CARHR166350
OG0009533	CP3_g13717_DN3_SP5_c.t1	CARHR166450
OG0009534	CP3_g13657_DN3_SP8_c.t1	CARHR167090
OG0009535	CP3_g13647_DN3_SP1_c.t1	CARHR167150
OG0009536	CP3_g13641_DN3_SP8_c.t1	CARHR167250
OG0009537	CP3_g13549_DN3_SP0_c.t1	CARHR168320
OG0009538	CP3_g13528_DN3_SP8_c.t1	CARHR168500
OG0009539	CP3_g13521_DN3_SP3_c.t1	CARHR168570
OG0009540	CP3_g13477_DN3_SP8_c.t1	CARHR169180
OG0009541	CP3_g13470_DN3_SP6_c.t1	CARHR169430
OG0009542	CP3_g13453_DN3_SP8_c.t1	CARHR169680
OG0009543	CP3_g13442_DN3_SP8_c.t1	CARHR169850
OG0009544	CP2_g48288_DN3_SP5_c.t1	CARHR189980
OG0009545	CP3_g13337_DN3_SP7_c.t1	CARHR170920
OG0009546	CP3_g13336_DN3_SP3_c.t1	CARHR170930
OG0009547	CP3_g13322_DN2_SP0_c.t1	CARHR171090
OG0009548	CP3_g13291_DN3_SP8_c.t1	CARHR171410
OG0009549	CP3_g13274_DN3_SP3_c.t1	CARHR171550
OG0009550	CP3_g13272_DN3_SP1_c.t1	CARHR171570
OG0009551	CP3_g13236_DN3_SP8_c.t1	CARHR171920
OG0009552	CP3_g13150_DN3_SP0_c.t1	CARHR172760
OG0009553	CP3_g13149_DN3_SP0_c.t1	CARHR172750
OG0009554	CP3_g13090_DN1_SP0_c.t1	CARHR173420
OG0009555	CP3_g13079_DN3_SP4_c.t1	CARHR291740
OG0009556	CP3_g13073_DN3_SP7_c.t1	CARHR291690
OG0009557	CP3_g13310_DN3_SP8_c.t1	CARHR171220
OG0009559	CP1_g37869_DN2_SP4_c.t1	CARHR042690
OG0009561	CP1_g38162_DN3_SP4_c.t1	CARHR039490
OG0009563	CP3_g13633_DN3_SP8_c.t1	CARHR167310
OG0009564	CP2_g47590_DN2_SP0_c.t1	CARHR281060
OG0009567	CP19_g18015_DN3_SP8_c.t1	CARHR233750
OG0009568	CP4_g24933_DN3_SP0_c.t1	CARHR132480
OG0009569	CP4_g24893_DN2_SP8_c.t1	CARHR132910
OG0009570	CP4_g24602_DN3_SP0_c.t1	CARHR136270
OG0009572	CP9_g28911_DN2_SP0_c.t1	CARHR065640
OG0009573	CP5_g1198_DN2_SP5_c.t1	CARHR235750
OG0009574	CP5_g623_DN3_SP3_c.t1	CARHR242040
OG0009575	CP5_g696_DN2_SP0_c.t1	CARHR241190
OG0009576	CP1_g36546_DN3_SP0_c.t1	CARHR004770
OG0009577	CP1_g37170_DN3_SP3_c.t1	CARHR008800
OG0009578	CP1_g37192_DN3_SP0_c.t1	CARHR009080, CARHR009070
OG0009579	CP1_g37279_DN3_SP0_c.t1	CARHR010000
OG0009580	CP1_g37362_DN3_SP5_c.t1	CARHR010820
OG0009581	CP1_g37501_DN2_SP0_c.t1	CARHR012270
OG0009583	CP7_g46153_DN3_SP1_c.t1	CARHR016320
OG0009584	CP6_g8557_DN2_SP0_c.t1	CARHR103480
OG0009585	CP9_g28763_DN2_SP0_c.t1	CARHR064640
OG0009586	CP9_g28433_DN3_SP0_c.t1	CARHR061300
OG0009587	CP10_g43622_DN3_SP0_c.t1	CARHR109520
OG0009588	CP1_g38364_DN3_SP1_c.t1	CARHR037440
OG0009589	CP5_g1530_DN2_SP0_c.t1	CARHR077920
OG0009591	CP11_g32611_DN3_SP0_c.t1	CARHR199850
OG0009592	CP11_g33657_DN3_SP0_c.t1, CP11_g33656_DN3_SP0_c.t1	CARHR211190
OG0009594	CP11_g33530_DN3_SP0_c.t1, CP11_g33529_DN3_SP0_c.t1	CARHR209730
OG0009595	CP6_g7085_DN3_SP1_c.t1	CARHR224110, CARHR224130
OG0009597	CP1_g38489_DN3_SP5_c.t1	CARHR036790
OG0009598	CP1_g38397_DN3_SP7_c.t1	CARHR037340
OG0009599	CP1_g38358_DN3_SP2_c.t1	CARHR037490
OG0009601	CP4_g25611_DN3_SP7_c.t1	CARHR125010
OG0009602	CP19_g18162_DN3_SP2_c.t1	CARHR232270
OG0009603	CP11_g32568_DN3_SP1_c.t1	CARHR199380
OG0009604	CP11_g32474_DN3_SP7_c.t1	CARHR198370
OG0009605	CP11_g32444_DN2_SP0_c.t1	CARHR198060
OG0009606	CP11_g32428_DN3_SP0_c.t1	CARHR197890
OG0009607	CP11_g32288_DN3_SP4_c.t1	CARHR196390
OG0009609	CP5_g1349_DN3_SP7_c.t1	CARHR261310
OG0009610	CP19_g17836_DN3_SP5_c.t1	CARHR212660
OG0009611	CP8_g53831_DN3_SP3_c.t1	CARHR272110
OG0009612	CP2_g48462_DN3_SP0_c.t1	CARHR187840
OG0009613	CP2_g48144_DN3_SP0_c.t1	CARHR275380
OG0009614	CP2_g48139_DN3_SP6_c.t1	CARHR275430
OG0009615	CP2_g47617_DN3_SP0_c.t1	CARHR280800
OG0009616	CP2_g47610_DN3_SP0_c.t1	CARHR280870
OG0009621	CP4_g25680_DN3_SP0_c.t1	CARHR124290
OG0009622	CP3_g14202_DN3_SP7_c.t1	CARHR161260
OG0009628	CP7_g45145_DN2_SP2_c.t1	CARHR026960
OG0009630	CP8_g52905_DN3_SP0_c.t1, CP8_g52901_DN1_SP0_c.t1, CP8_g52902_DN1_SP0_c.t1, CP8_g52898_DN3_SP0_c.t1	CARHR258100
OG0009635	CP12_g29821_DN3_SP4_c.t1	CARHR111430
OG0009636	CP16_g55203_DN3_SP8_c.t1	CARHR224640
OG0009637	CP5_g1060_DN3_SP2_c.t1	CARHR237220
OG0009639	CP5_g1030_DN3_SP0_c.t1	CARHR237680
OG0009640	CP5_g1019_DN3_SP1_c.t1	CARHR237790
OG0009641	CP5_g990_DN3_SP0_c.t1	CARHR238050
OG0009642	CP5_g967_DN3_SP1_c.t1	CARHR238250
OG0009644	CP8_g54333_DN3_SP6_c.t1	CARHR192950
OG0009645	CP5_g917_DN3_SP3_c.t1	CARHR238660
OG0009647	CP1_g38393_DN3_SP0_c.t1	CARHR037420
OG0009648	CP5_g830_DN3_SP8_c.t1	CARHR239610
OG0009649	CP5_g758_DN3_SP8_c.t1	CARHR240430
OG0009650	CP5_g721_DN3_SP8_c.t1	CARHR240880
OG0009651	CP5_g727_DN3_SP2_c.t1	CARHR240810
OG0009652	CP5_g699_DN3_SP6_c.t1	CARHR241160
OG0009653	CP5_g671_DN3_SP0_c.t1	CARHR241540
OG0009654	CP8_g54203_DN3_SP0_c.t1	CARHR191640
OG0009655	CP5_g636_DN3_SP8_c.t1	CARHR241850
OG0009656	CP5_g632_DN3_SP0_c.t1	CARHR241890
OG0009657	CP5_g616_DN3_SP2_c.t1	CARHR242140
OG0009658	CP10_g44028_DN3_SP8_c.t1	CARHR106170
OG0009659	CP5_g572_DN3_SP8_c.t1	CARHR242430
OG0009660	CP5_g515_DN3_SP8_c.t1	CARHR243240
OG0009661	CP5_g506_DN3_SP8_c.t1	CARHR243340
OG0009662	CP8_g54126_DN3_SP8_c.t1	CARHR190770
OG0009664	CP7_g44798_DN3_SP0_c.t1	CARHR030540, CARHR005150
OG0009665	CP7_g44745_DN3_SP0_c.t1	CARHR031020
OG0009666	CP7_g44721_DN3_SP8_c.t1	CARHR031190
OG0009667	CP7_g44720_DN3_SP7_c.t1	CARHR031200
OG0009668	CP7_g44711_DN3_SP3_c.t1	CARHR031290
OG0009669	CP7_g44659_DN3_SP2_c.t1	CARHR031710
OG0009670	CP7_g44655_DN3_SP4_c.t1	CARHR031730
OG0009671	CP7_g44645_DN3_SP0_c.t1	CARHR031930
OG0009672	CP7_g44635_DN3_SP6_c.t1	CARHR032000
OG0009673	CP19_g18378_DN3_SP8_c.t1	CARHR229970
OG0009675	CP7_g44627_DN3_SP0_c.t1	CARHR032080
OG0009676	CP7_g44625_DN3_SP8_c.t1	CARHR032090
OG0009677	CP7_g44623_DN3_SP2_c.t1	CARHR032110
OG0009678	CP6_g7141_DN3_SP1_c.t1	CARHR223560
OG0009679	CP6_g7144_DN3_SP0_c.t1	CARHR223550, CARHR290510
OG0009680	CP6_g7205_DN2_SP0_c.t1	CARHR222800
OG0009681	CP6_g7218_DN3_SP4_c.t1	CARHR222690
OG0009682	CP2_g49963_DN3_SP5_c.t1	CARHR172220, CARHR289840
OG0009683	CP2_g49763_DN3_SP7_c.t1	CARHR288700
OG0009684	CP2_g49745_DN3_SP7_c.t1	CARHR054730
OG0009685	CP2_g49718_DN2_SP0_c.t1	CARHR054670
OG0009686	CP2_g49534_DN3_SP0_c.t1	CARHR054180
OG0009687	CP2_g49477_DN2_SP0_c.t1, CP2_g49474_DN3_SP4_c.t1	CARHR053640
OG0009688	CP2_g49363_DN3_SP8_c.t1	CARHR053360
OG0009689	CP2_g49365_DN3_SP8_c.t1	CARHR053410
OG0009690	CP2_g49327_DN3_SP8_c.t1	CARHR053050
OG0009691	CP2_g49190_DN3_SP8_c.t1, CP3_g15695_DN3_SP0_c.t1	CARHR052050
OG0009692	CP2_g49188_DN3_SP8_c.t1	CARHR052150
OG0009694	CP13_g19696_DN3_SP1_c.t1	CARHR143720
OG0009695	CP13_g19679_DN3_SP1_c.t1	CARHR143900
OG0009696	CP13_g19677_DN3_SP0_c.t1	CARHR143920
OG0009697	CP13_g19673_DN3_SP5_c.t1	CARHR143960
OG0009698	CP1_g37806_DN3_SP8_c.t1	CARHR015530
OG0009699	CP13_g19667_DN3_SP8_c.t1	CARHR144010
OG0009700	CP13_g19651_DN3_SP0_c.t1	CARHR144190
OG0009701	CP1_g37764_DN3_SP3_c.t1	CARHR015070
OG0009702	CP13_g19591_DN3_SP1_c.t1	CARHR144830
OG0009703	CP13_g19533_DN3_SP8_c.t1	CARHR145440
OG0009704	CP13_g19484_DN3_SP8_c.t1	CARHR146040
OG0009705	CP13_g19474_DN2_SP8_c.t1	CARHR146190
OG0009706	CP13_g19472_DN3_SP0_c.t1	CARHR146220
OG0009707	CP13_g19440_DN3_SP0_c.t1	CARHR288560
OG0009708	CP13_g19439_DN3_SP8_c.t1	CARHR146640
OG0009709	CP13_g19412_DN3_SP0_c.t1	CARHR146920
OG0009710	CP13_g19365_DN3_SP5_c.t1	CARHR147460
OG0009711	CP13_g19357_DN3_SP8_c.t1	CARHR147580
OG0009712	CP13_g19336_DN3_SP5_c.t1	CARHR147830
OG0009713	CP13_g19335_DN3_SP1_c.t1	CARHR147840
OG0009714	CP13_g19264_DN3_SP0_c.t1	CARHR148750
OG0009715	CP13_g19242_DN2_SP3_c.t1	CARHR149080, CARHR149090
OG0009716	CP13_g19154_DN2_SP0_c.t1	CARHR151950
OG0009717	CP13_g19152_DN3_SP8_c.t1	CARHR037400
OG0009718	CP13_g19147_DN3_SP0_c.t1	CARHR152070
OG0009719	CP13_g19122_DN3_SP8_c.t1	CARHR292480
OG0009720	CP2_g48866_DN3_SP0_c.t1	CARHR153160
OG0009721	CP2_g48864_DN3_SP8_c.t1	CARHR153180
OG0009723	CP9_g28254_DN3_SP1_c.t1	CARHR217530
OG0009724	CP39_g21151_DN3_SP0_c.t1, CP9_g28253_DN3_SP7_c.t1	CARHR059590, CARHR059600
OG0009725	CP9_g28196_DN3_SP7_c.t1	CARHR058440
OG0009726	CP9_g28150_DN3_SP6_c.t1	CARHR058040
OG0009727	CP9_g28126_DN3_SP8_c.t1	CARHR057910
OG0009728	CP9_g27801_DN3_SP0_c.t1	CARHR057230
OG0009729	CP9_g27758_DN3_SP8_c.t1	CARHR057100
OG0009730	CP9_g27755_DN3_SP1_c.t1	CARHR057080
OG0009731	CP9_g27521_DN3_SP7_c.t1	CARHR056570
OG0009733	CP14_g22933_DN3_SP6_c.t1	CARHR056370
OG0009734	CP13_g19051_DN3_SP1_c.t1	CARHR046290
OG0009735	CP13_g19053_DN3_SP0_c.t1	CARHR046310
OG0009736	CP13_g19072_DN3_SP5_c.t1	CARHR046470
OG0009737	CP13_g19080_DN3_SP0_c.t1	CARHR046560
OG0009738	CP2_g48878_DN2_SP0_c.t1	CARHR046870
OG0009739	CP2_g48890_DN3_SP5_c.t1	CARHR047050
OG0009740	CP2_g48907_DN3_SP2_c.t1	CARHR047610
OG0009742	CP2_g48979_DN3_SP1_c.t1	CARHR048670
OG0009743	CP1_g37551_DN3_SP7_c.t1	CARHR012800
OG0009744	CP2_g49053_DN3_SP3_c.t1	CARHR049820
OG0009745	CP16_g54773_DN3_SP3_c.t1	CARHR112350
OG0009746	CP19_g18052_DN3_SP1_c.t1	CARHR233350
OG0009747	CP19_g18042_DN3_SP1_c.t1	CARHR233510
OG0009748	CP4_g24595_DN3_SP0_c.t1	CARHR136330
OG0009749	CP4_g24598_DN3_SP8_c.t1	CARHR136310
OG0009750	CP4_g24631_DN2_SP5_c.t1	CARHR135990
OG0009751	CP4_g24633_DN1_SP0_c.t1	CARHR135970
OG0009752	CP4_g24635_DN2_SP0_c.t1	CARHR135950
OG0009753	CP4_g24637_DN3_SP0_c.t1	CARHR135930
OG0009755	CP4_g24642_DN3_SP2_c.t1	CARHR135870
OG0009756	CP10_g42893_DN1_SP0_c.t1	CARHR083640
OG0009757	CP10_g42928_DN3_SP0_c.t1	CARHR084090
OG0009758	CP10_g42974_DN3_SP2_c.t1	CARHR084610
OG0009760	CP10_g43071_DN3_SP8_c.t1	CARHR085610
OG0009761	CP10_g43079_DN3_SP0_c.t1	CARHR085690
OG0009763	CP10_g43150_DN3_SP8_c.t1	CARHR149420, CARHR086430
OG0009764	CP10_g43191_DN3_SP2_c.t1	CARHR086820
OG0009765	CP5_g1629_DN3_SP4_c.t1	CARHR293680
OG0009766	CP6_g7459_DN1_SP0_c.t1	CARHR095230, CARHR098580, CARHR260660
OG0009766	CP11_g33700_DN2_SP0_c.t1	CARHR211630
OG0009767	CP8_g52624_DN3_SP6_c.t1	CARHR258410
OG0009768	CP8_g52627_DN3_SP8_c.t1	CARHR258380
OG0009769	CP8_g52738_DN3_SP8_c.t1	CARHR258210
OG0009770	CP8_g52826_DN3_SP0_c.t1	CARHR258130
OG0009771	CP8_g52973_DN3_SP7_c.t1	CARHR257290
OG0009772	CP8_g53009_DN3_SP8_c.t1	CARHR256910
OG0009773	CP8_g53010_DN3_SP8_c.t1	CARHR256900
OG0009774	CP8_g53042_DN3_SP7_c.t1	CARHR264120
OG0009775	CP8_g53047_DN3_SP8_c.t1	CARHR264190
OG0009776	CP11_g32590_DN3_SP0_c.t1	CARHR199630
OG0009778	CP8_g53160_DN3_SP6_c.t1	CARHR265000
OG0009779	CP8_g53173_DN3_SP8_c.t1	CARHR265130
OG0009780	CP8_g53183_DN3_SP4_c.t1	CARHR265260
OG0009781	CP8_g53190_DN3_SP8_c.t1	CARHR265330
OG0009782	CP8_g53201_DN3_SP0_c.t1	CARHR265480
OG0009783	CP8_g53237_DN3_SP0_c.t1	CARHR265820
OG0009784	CP8_g53242_DN3_SP0_c.t1	CARHR265900
OG0009785	CP8_g53244_DN3_SP0_c.t1	CARHR265920
OG0009787	CP8_g53292_DN3_SP0_c.t1	CARHR266320
OG0009788	CP8_g53283_DN3_SP5_c.t1	CARHR266260
OG0009790	CP8_g53324_DN3_SP8_c.t1	CARHR266690
OG0009793	CP8_g53351_DN3_SP0_c.t1	CARHR266970
OG0009794	CP8_g53342_DN3_SP2_c.t1	CARHR266900
OG0009795	CP8_g53403_DN3_SP8_c.t1	CARHR267560
OG0009796	CP8_g53428_DN3_SP8_c.t1	CARHR267890
OG0009797	CP13_g20466_DN3_SP7_c.t1, CP4_g26021_DN3_SP2_c.t1	CARHR268090
OG0009798	CP8_g53480_DN3_SP6_c.t1	CARHR268410
OG0009799	CP8_g53490_DN3_SP0_c.t1	CARHR268490
OG0009800	CP8_g53545_DN3_SP2_c.t1	CARHR268910
OG0009801	CP8_g53555_DN3_SP8_c.t1	CARHR269020
OG0009802	CP8_g53566_DN3_SP0_c.t1	CARHR269190
OG0009803	CP8_g53614_DN3_SP8_c.t1	CARHR269690
