Orthogroup	Conringia_planisiliqua	Arabidopsis_lyrata_Rawat
OG0011128	CP10_g42608_DN3_SP7_c.t1	AL3G16890
OG0011129	CP10_g42612_DN3_SP8_c.t1	AL3G16940
OG0011130	CP12_g31488_DN3_SP4_c.t1	AL3G42820
OG0011131	CP10_g42644_DN3_SP8_c.t1	AL669U10010, AL3G17370
OG0011132	CP2_g48777_DN3_SP6_c.t1	AL8G21450, AL3G18750
OG0011133	CP10_g42807_DN3_SP2_c.t1	AL3G19350
OG0011134	CP10_g42820_DN3_SP8_c.t1	AL3G19510
OG0011135	CP10_g42861_DN3_SP7_c.t1	AL3G19970
OG0011136	CP10_g42862_DN3_SP8_c.t1	AL3G19980
OG0011137	CP4_g24667_DN3_SP8_c.t1	AL4G38340
OG0011138	CP4_g24724_DN3_SP0_c.t1	AL4G37600
OG0011139	CP4_g24753_DN2_SP0_c.t1	AL4G37190
OG0011140	CP4_g24824_DN2_SP4_c.t1	AL4G36280
OG0011141	CP4_g24844_DN3_SP2_c.t1	AL4G36080
OG0011142	CP4_g25141_DN2_SP0_c.t1	AL970U10010, AL4G32100
OG0011143	CP4_g25122_DN3_SP0_c.t1	AL4G32340
OG0011144	CP4_g25043_DN3_SP8_c.t1	AL4G33240
OG0011146	CP4_g24993_DN3_SP4_c.t1	AL4G33810
OG0011147	CP4_g24966_DN3_SP0_c.t1	AL4G34230, AL4G34270
OG0011148	CP4_g24952_DN3_SP4_c.t1	AL4G34690
OG0011149	CP4_g24934_DN3_SP0_c.t1	AL4G34870
OG0011150	CP4_g24901_DN3_SP3_c.t1	AL4G35310, AL4G35350
OG0011151	CP4_g24872_DN1_SP0_c.t1	AL4G35800
OG0011152	CP4_g24873_DN3_SP8_c.t1	AL4G35790
OG0011153	CP7_g46139_DN3_SP8_c.t1	AL1G28110
OG0011154	CP7_g46131_DN2_SP0_c.t1	AL1G28190
OG0011155	CP7_g46128_DN3_SP4_c.t1	AL1G28220
OG0011156	CP7_g46105_DN3_SP3_c.t1	AL1G28500
OG0011158	CP7_g46023_DN3_SP8_c.t1	AL1G29450
OG0011159	CP7_g45982_DN3_SP1_c.t1	AL1G29990
OG0011160	CP7_g45979_DN3_SP0_c.t1	AL1G30050
OG0011161	CP7_g45958_DN3_SP1_c.t1	AL1G30270
OG0011162	CP7_g45796_DN3_SP0_c.t1	AL1G32340
OG0011163	CP7_g45781_DN3_SP5_c.t1	AL1G32520
OG0011165	CP7_g45728_DN2_SP2_c.t1	AL1G33250, AL1G33290
OG0011166	CP7_g45643_DN3_SP6_c.t1	AL1G34460
OG0011167	CP7_g45595_DN3_SP0_c.t1	AL1G35040
OG0011168	CP7_g45496_DN3_SP0_c.t1	AL1G36430
OG0011170	CP7_g45373_DN3_SP0_c.t1	AL1G37990
OG0011172	CP7_g45318_DN3_SP0_c.t1	AL1G38880
OG0011173	CP7_g45290_DN3_SP8_c.t1	AL1G39180
OG0011174	CP10_g43236_DN2_SP0_c.t1	AL3G24460
OG0011175	CP7_g45231_DN3_SP0_c.t1	AL1G39880
OG0011176	CP7_g45227_DN3_SP0_c.t1	AL1G39930
OG0011177	CP7_g45211_DN3_SP6_c.t1	AL1G40080
OG0011178	CP7_g45196_DN3_SP0_c.t1	AL1G40270
OG0011179	CP7_g45191_DN3_SP0_c.t1	AL1G40320
OG0011180	CP7_g45166_DN3_SP2_c.t1	AL6G39900, AL1G40580
OG0011181	CP7_g45143_DN3_SP0_c.t1	AL1G40800
OG0011182	CP9_g28282_DN3_SP0_c.t1	AL2G25910
OG0011183	CP1_g36453_DN3_SP3_c.t1	AL1G10750
OG0011184	CP7_g45131_DN3_SP2_c.t1	AL1G40900
OG0011185	CP6_g8917_DN3_SP8_c.t1	AL7G43780
OG0011186	CP19_g18131_DN3_SP2_c.t1	AL7G27980
OG0011187	CP19_g18082_DN3_SP3_c.t1	AL7G27470
OG0011190	CP5_g1441_DN2_SP0_c.t1	AL7G49990
OG0011191	CP16_g55069_DN3_SP4_c.t1	AL4G14250
OG0011192	CP16_g55026_DN2_SP8_c.t1	AL4G13780
OG0011193	CP16_g55022_DN3_SP2_c.t1, CP16_g55023_DN2_SP0_c.t1	AL4G13690
OG0011194	CP16_g54921_DN3_SP8_c.t1	nbis-gene-947, AL3G48210
OG0011195	CP16_g54840_DN3_SP8_c.t1	AL4G11430
OG0011196	CP16_g54818_DN3_SP7_c.t1	AL4G11190
OG0011197	CP16_g54792_DN3_SP7_c.t1	AL4G11540, AL4G10830, AL4G11550
OG0011198	CP16_g54741_DN3_SP8_c.t1	AL4G10250
OG0011200	CP1_g37730_DN3_SP2_c.t1	AL1G26140
OG0011201	CP1_g37717_DN3_SP5_c.t1	AL1G26020
OG0011202	CP1_g37694_DN3_SP0_c.t1	AL1G25750
OG0011203	CP1_g37674_DN3_SP8_c.t1	AL1G25490
OG0011205	CP1_g37587_DN2_SP0_c.t1	AL1G24490
OG0011206	CP1_g37553_DN3_SP0_c.t1	AL1G23890
OG0011207	CP1_g37504_DN3_SP0_c.t1	AL1G23170
OG0011208	CP1_g37481_DN3_SP3_c.t1	AL1G22990
OG0011209	CP1_g37449_DN3_SP1_c.t1	AL1G22630
OG0011210	CP1_g37388_DN2_SP4_c.t1	AL1G21850
OG0011211	CP1_g37342_DN3_SP8_c.t1	AL1G21320, AL1G24280
OG0011212	CP1_g37321_DN3_SP0_c.t1, CP1_g37320_DN2_SP0_c.t1	nbis-gene-62
OG0011213	CP1_g37290_DN3_SP5_c.t1	AL1G20740
OG0011214	CP1_g37184_DN3_SP0_c.t1	AL1G19500
OG0011215	CP6_g7166_DN3_SP4_c.t1	AL7G38020
OG0011217	CP1_g37149_DN3_SP8_c.t1	AL1G19100
OG0011218	CP1_g38362_DN3_SP6_c.t1	AL1G54300
OG0011219	CP1_g37091_DN3_SP7_c.t1	AL1G18470
OG0011222	CP1_g36977_DN3_SP0_c.t1	AL1G16930
OG0011223	CP1_g36924_DN3_SP0_c.t1	AL1G16390
OG0011224	CP1_g36896_DN3_SP6_c.t1	AL1G16010
OG0011225	CP1_g36892_DN2_SP1_c.t1	AL1G15960
OG0011226	CP1_g36889_DN3_SP0_c.t1, CP1_g36904_DN3_SP0_c.t1	AL1G15920
OG0011227	CP1_g36886_DN3_SP8_c.t1	AL1G15870
OG0011228	CP1_g36849_DN3_SP0_c.t1	AL1G15460
OG0011230	CP1_g36832_DN3_SP0_c.t1	AL1G15250
OG0011231	CP1_g36605_DN3_SP2_c.t1	AL1G14410
OG0011232	CP1_g36618_DN3_SP3_c.t1	AL1G14260
OG0011233	CP1_g36681_DN3_SP8_c.t1	AL1G13560
OG0011234	CP1_g36720_DN3_SP0_c.t1	AL1G13040
OG0011235	CP1_g36714_DN3_SP8_c.t1	AL1G13110
OG0011236	CP1_g36699_DN3_SP7_c.t1	AL1G13330
OG0011237	CP1_g36734_DN3_SP6_c.t1	AL1G12880
OG0011238	CP1_g36740_DN3_SP0_c.t1	AL1G12800
OG0011239	CP1_g36747_DN3_SP8_c.t1	AL1G12680
OG0011241	CP1_g36776_DN3_SP8_c.t1	AL1G12350
OG0011242	CP1_g36795_DN3_SP1_c.t1	AL1G12130
OG0011243	CP1_g36805_DN3_SP4_c.t1	AL1G12000
OG0011244	CP1_g36810_DN3_SP8_c.t1	AL1G11890
OG0011245	CP1_g36493_DN3_SP8_c.t1	AL1G11230
OG0011246	CP1_g38066_DN2_SP1_c.t1	AL1G10260
OG0011247	CP11_g32570_DN3_SP8_c.t1	AL6G24640
OG0011248	CP11_g32538_DN3_SP8_c.t1	AL6G25010
OG0011249	CP11_g32549_DN3_SP5_c.t1	AL6G24860
OG0011251	CP11_g32497_DN3_SP4_c.t1	AL6G25470
OG0011252	CP11_g32440_DN3_SP5_c.t1	AL6G26160
OG0011253	CP11_g32334_DN3_SP3_c.t1	AL6G27310
OG0011254	CP11_g32323_DN3_SP6_c.t1	AL6G27420
OG0011255	CP11_g32300_DN3_SP4_c.t1	AL6G27690
OG0011256	CP11_g32232_DN3_SP8_c.t1	AL6G28470
OG0011257	CP11_g32235_DN3_SP1_c.t1	AL6G28440
OG0011258	CP11_g32189_DN3_SP3_c.t1	AL6G28930
OG0011259	CP9_g28405_DN3_SP3_c.t1	AL2G27130
OG0011260	CP8_g54500_DN3_SP2_c.t1	AL6G29630
OG0011261	CP8_g54491_DN2_SP0_c.t1	AL6G29730
OG0011263	CP8_g54429_DN3_SP0_c.t1	AL6G30470
OG0011264	CP2_g48532_DN2_SP0_c.t1	AL6G38400
OG0011265	CP2_g48553_DN3_SP5_c.t1	AL6G38640
OG0011266	CP2_g48568_DN3_SP6_c.t1	AL6G38930
OG0011267	CP2_g48564_DN3_SP1_c.t1	AL6G38850
OG0011268	CP2_g48577_DN3_SP6_c.t1	nbis-gene-1586
OG0011269	CP2_g48622_DN3_SP0_c.t1	AL6G39850
OG0011270	CP2_g48664_DN3_SP0_c.t1	AL6G40810
OG0011271	CP2_g48671_DN3_SP8_c.t1	AL6G40990
OG0011272	CP2_g48678_DN3_SP2_c.t1	AL8G23400
OG0011273	CP2_g48695_DN3_SP8_c.t1	AL8G23120
OG0011274	CP2_g48721_DN3_SP6_c.t1	AL8G22650
OG0011275	CP2_g48705_DN3_SP2_c.t1	AL8G22880
OG0011276	CP2_g48782_DN3_SP7_c.t1	AL8G21320
OG0011277	CP11_g32617_DN3_SP5_c.t1	AL6G24140
OG0011278	CP11_g33284_DN2_SP0_c.t1	AL6G17070
OG0011279	CP11_g33213_DN3_SP7_c.t1	AL6G16240
OG0011280	CP11_g33313_DN3_SP8_c.t1	AL6G15840
OG0011281	CP11_g33342_DN3_SP5_c.t1	AL6G15480
OG0011282	CP11_g33349_DN2_SP0_c.t1	AL6G15390
OG0011283	CP11_g33352_DN3_SP3_c.t1	AL6G15350
OG0011284	CP11_g33357_DN2_SP0_c.t1	AL6G15280
OG0011285	CP10_g43186_DN3_SP8_c.t1	AL3G23880
OG0011286	CP11_g33447_DN3_SP8_c.t1	AL6G14080
OG0011288	CP2_g48468_DN3_SP0_c.t1	AL7G50060, AL6G37410
OG0011289	CP2_g48469_DN3_SP8_c.t1	AL6G37430
OG0011291	CP2_g48431_DN3_SP0_c.t1	AL6G36880
OG0011292	CP2_g48402_DN3_SP6_c.t1	AL6G36510
OG0011293	CP2_g48387_DN3_SP2_c.t1	AL6G36290
OG0011294	CP2_g48343_DN3_SP1_c.t1	AL6G35660
OG0011295	CP2_g48326_DN2_SP5_c.t1	AL6G35440
OG0011298	CP2_g48203_DN3_SP0_c.t1	AL8G37760
OG0011300	CP2_g48033_DN3_SP7_c.t1	AL8G39690
OG0011301	CP8_g53884_DN3_SP8_c.t1	AL8G35100, AL279U10010
OG0011302	CP8_g53878_DN3_SP0_c.t1	AL8G35030
OG0011303	CP8_g53839_DN2_SP2_c.t1	AL8G34530
OG0011304	CP8_g53837_DN2_SP0_c.t1	AL8G34480
OG0011305	CP8_g53826_DN3_SP4_c.t1	AL8G34350
OG0011306	CP3_g14255_DN3_SP3_c.t1	AL5G31520
OG0011307	CP3_g14315_DN3_SP8_c.t1	AL5G30760
OG0011308	CP3_g14316_DN3_SP0_c.t1	AL5G30750
OG0011309	CP3_g14319_DN3_SP0_c.t1	AL5G30720
OG0011310	CP3_g14333_DN3_SP2_c.t1	AL5G30590
OG0011311	CP3_g14335_DN3_SP0_c.t1	AL5G30570
OG0011312	CP3_g14391_DN3_SP2_c.t1	AL5G29850
OG0011313	CP3_g14474_DN3_SP8_c.t1	AL5G28560
OG0011314	CP3_g14517_DN3_SP0_c.t1	AL5G28030
OG0011315	CP3_g14519_DN3_SP0_c.t1	AL5G28010
OG0011316	CP3_g14568_DN2_SP0_c.t1	AL5G27520
OG0011317	CP1_g37695_DN3_SP0_c.t1	AL1G25770
OG0011318	CP3_g14803_DN3_SP8_c.t1	AL1G56500, AL1G56480
OG0011319	CP3_g14805_DN3_SP4_c.t1	AL5G24960
OG0011320	CP3_g14926_DN3_SP0_c.t1	AL5G23670
OG0011321	CP3_g14932_DN3_SP3_c.t1	AL5G23540
OG0011322	CP3_g15212_DN3_SP5_c.t1	AL5G22600
OG0011323	CP3_g16538_DN3_SP2_c.t1	AL5G20890
OG0011324	CP7_g46460_DN3_SP2_c.t1	AL5G20780
OG0011325	CP5_g1328_DN3_SP8_c.t1	AL7G48760
OG0011326	CP9_g28393_DN3_SP0_c.t1	AL2G27030
OG0011327	CP9_g28388_DN3_SP1_c.t1	AL2G26750
OG0011328	CP9_g28364_DN3_SP8_c.t1	AL2G26730
OG0011329	CP9_g28443_DN3_SP2_c.t1	AL2G27500
OG0011330	CP9_g28453_DN3_SP8_c.t1	AL1G60180, AL2G27580
OG0011331	CP9_g28562_DN3_SP0_c.t1	AL2G28760
OG0011332	CP9_g28578_DN3_SP4_c.t1	AL2G28870
OG0011333	CP9_g28823_DN3_SP2_c.t1	AL2G31660
OG0011334	CP9_g28658_DN3_SP0_c.t1	AL2G29840
OG0011336	CP9_g28677_DN3_SP8_c.t1	AL2G29960, AL2G29980
OG0011337	CP9_g28697_DN3_SP2_c.t1	AL2G30200
OG0011338	CP9_g28726_DN3_SP2_c.t1	AL2G30550
OG0011339	CP9_g28775_DN3_SP0_c.t1	AL2G31170
OG0011340	CP9_g28781_DN3_SP6_c.t1	AL2G31240
OG0011341	CP9_g28795_DN3_SP4_c.t1	AL2G31370
OG0011342	CP9_g28829_DN3_SP7_c.t1	AL2G31710
OG0011343	CP9_g29467_DN3_SP8_c.t1	AL2G38610
OG0011344	CP9_g29464_DN3_SP5_c.t1	AL2G38550
OG0011346	CP9_g29384_DN2_SP0_c.t1	AL2G37610
OG0011347	CP7_g45647_DN3_SP0_c.t1	AL1G34420
OG0011349	CP9_g29214_DN3_SP0_c.t1	AL2G35710
OG0011350	CP9_g29211_DN3_SP2_c.t1	AL2G35680
OG0011351	CP5_g1022_DN3_SP8_c.t1	AL7G22390
OG0011352	CP1_g38527_DN3_SP0_c.t1	AL1G53050
OG0011353	CP13_g19292_DN1_SP0_c.t1	AL8G19750
OG0011354	CP9_g29171_DN3_SP1_c.t1	AL2G35270
OG0011355	CP9_g29151_DN2_SP8_c.t1	AL2G35060
OG0011356	CP9_g29122_DN3_SP8_c.t1	AL2G34730
OG0011357	CP9_g29085_DN3_SP0_c.t1	AL2G34330
OG0011358	CP9_g29078_DN3_SP0_c.t1	AL2G34240
OG0011359	CP9_g29035_DN3_SP2_c.t1	AL2G33810
OG0011361	CP9_g28910_DN3_SP8_c.t1	AL2G32390
OG0011362	CP2_g50693_DN1_SP0_c.t1, CP2_g50694_DN2_SP0_c.t1, CP9_g29653_DN3_SP0_c.t1	AL2G40870
OG0011364	CP9_g29674_DN3_SP3_c.t1	AL2G41080
OG0011365	CP9_g29707_DN3_SP8_c.t1	AL2G41410
OG0011366	CP10_g43249_DN3_SP1_c.t1	AL3G24610
OG0011367	CP10_g43255_DN3_SP3_c.t1	AL3G24670
OG0011368	CP10_g43270_DN2_SP0_c.t1	AL3G24870
OG0011369	CP10_g43275_DN1_SP0_c.t1	AL3G24920
OG0011370	CP10_g43277_DN3_SP0_c.t1	AL3G24940
OG0011371	CP10_g43313_DN3_SP8_c.t1	AL3G25920, AL3G25400
OG0011372	CP10_g43335_DN3_SP4_c.t1	AL3G25790, AL180U10010
OG0011373	CP10_g43345_DN3_SP8_c.t1	AL3G25940
OG0011374	CP10_g43370_DN3_SP0_c.t1	AL3G25980
OG0011375	CP10_g43375_DN3_SP8_c.t1	AL3G26300
OG0011376	CP10_g43395_DN3_SP0_c.t1	AL3G26500
OG0011377	CP10_g43423_DN3_SP0_c.t1	AL3G26840
OG0011378	CP7_g46275_DN3_SP0_c.t1	AL1G62150
OG0011379	CP10_g43458_DN3_SP6_c.t1	AL3G27230
OG0011380	CP10_g43464_DN3_SP0_c.t1	AL3G27310
OG0011381	CP10_g43478_DN3_SP1_c.t1	AL3G27460
OG0011382	CP10_g43494_DN3_SP0_c.t1	AL3G27670
OG0011383	CP10_g43501_DN3_SP8_c.t1	AL3G27760
OG0011384	CP12_g29873_DN3_SP5_c.t1	AL3G27860
OG0011385	CP12_g29884_DN3_SP8_c.t1	AL450U10010, AL3G28020
OG0011386	CP12_g29976_DN3_SP0_c.t1	AL3G28930
OG0011387	CP12_g29985_DN3_SP0_c.t1	AL4G34530, AL3G29070
OG0011390	CP12_g30075_DN3_SP0_c.t1	AL3G30420
OG0011391	CP12_g30106_DN3_SP8_c.t1	AL3G30860
OG0011392	CP12_g30126_DN3_SP1_c.t1	AL3G31090
OG0011393	CP12_g30158_DN3_SP0_c.t1	AL3G31460
OG0011394	CP12_g30193_DN3_SP0_c.t1	nbis-gene-923, AL3G31870
OG0011395	CP12_g30212_DN3_SP8_c.t1	AL3G32100
OG0011396	CP12_g30240_DN3_SP6_c.t1	AL3G32390
OG0011397	CP9_g29597_DN3_SP0_c.t1	AL3G32560
OG0011398	CP12_g30270_DN3_SP5_c.t1	AL3G32700
OG0011399	CP12_g30271_DN3_SP3_c.t1	AL3G32710
OG0011400	CP12_g30276_DN3_SP1_c.t1	AL3G32770
OG0011401	CP12_g30317_DN3_SP2_c.t1	AL3G33180
OG0011402	CP12_g30373_DN3_SP7_c.t1	AL3G33930
OG0011403	CP12_g30395_DN3_SP0_c.t1	AL3G34140
OG0011405	CP12_g30428_DN3_SP1_c.t1	AL3G34650
OG0011406	CP12_g30471_DN3_SP8_c.t1	AL3G35240
OG0011407	CP12_g30542_DN3_SP7_c.t1	AL3G35910
OG0011408	CP12_g30545_DN3_SP0_c.t1	AL3G35960
OG0011409	CP12_g30570_DN3_SP0_c.t1	AL3G36300
OG0011410	CP11_g31917_DN3_SP6_c.t1	AL3G36400
OG0011412	CP12_g30619_DN3_SP0_c.t1	AL3G36860
OG0011413	CP12_g30669_DN3_SP1_c.t1	AL3G37550
OG0011414	CP12_g30689_DN3_SP1_c.t1	AL3G37910
OG0011415	CP12_g30727_DN3_SP8_c.t1	AL3G39080
OG0011416	CP12_g30821_DN3_SP8_c.t1	AL3G43250
OG0011418	CP12_g30878_DN3_SP3_c.t1	AL3G40760
OG0011419	CP12_g30906_DN2_SP6_c.t1	AL3G40930, AL3G41060
OG0011420	CP12_g30997_DN3_SP3_c.t1	AL3G41800, AL3G41790
OG0011421	CP12_g31127_DN3_SP0_c.t1	AL3G42380
OG0011422	CP17_g5851_DN3_SP8_c.t1	AL3G44220
OG0011423	CP7_g46266_DN3_SP6_c.t1	AL3G43890
OG0011424	CP17_g5414_DN3_SP8_c.t1	AL3G43820
OG0011425	CP17_g5228_DN3_SP3_c.t1, CP2_g49382_DN3_SP4_c.t1	AL3G43690
OG0011426	CP17_g6027_DN3_SP7_c.t1	AL3G43360
OG0011427	CP12_g31656_DN3_SP7_c.t1	AL3G43120
OG0011428	CP15_g35768_DN3_SP0_c.t1	AL668U10020, AL2G31930
OG0011429	CP10_g44073_DN3_SP3_c.t1	AL3G47330
OG0011431	CP10_g43989_DN3_SP0_c.t1	AL3G52340
OG0011432	CP10_g43786_DN3_SP0_c.t1	AL3G50550
OG0011433	CP10_g43720_DN3_SP0_c.t1	AL3G51070
OG0011435	CP10_g43678_DN2_SP0_c.t1	AL3G51620
OG0011436	CP10_g43629_DN3_SP8_c.t1	AL3G53030
OG0011437	CP10_g43585_DN3_SP8_c.t1	AL3G48920
OG0011438	CP10_g43577_DN3_SP0_c.t1	AL3G48750
OG0011440	CP10_g43527_DN3_SP4_c.t1	AL3G48070
OG0011441	CP10_g43514_DN3_SP0_c.t1, CP10_g43518_DN2_SP0_c.t1	AL3G47870
OG0011442	CP12_g29852_DN3_SP4_c.t1	AL3G53480
OG0011443	CP12_g29813_DN3_SP0_c.t1	AL3G54000
OG0011444	CP11_g32277_DN3_SP6_c.t1	AL3G53910
OG0011445	CP7_g46322_DN3_SP3_c.t1	AL1G62750
OG0011446	CP7_g46279_DN2_SP0_c.t1	nbis-gene-302, nbis-gene-301, AL1G62260
OG0011447	CP7_g46265_DN3_SP2_c.t1	AL1G62020
OG0011449	CP1_g37927_DN3_SP0_c.t1	AL1G60000
OG0011452	CP12_g30385_DN3_SP8_c.t1	AL3G34050
OG0011453	CP1_g38160_DN3_SP0_c.t1	AL5G22390
OG0011454	CP1_g38270_DN3_SP0_c.t1	AL1G55220
OG0011455	CP1_g38337_DN3_SP2_c.t1	AL1G54560
OG0011456	CP6_g7232_DN2_SP0_c.t1	AL7G38940
OG0011457	CP6_g7258_DN2_SP0_c.t1	AL7G39030
OG0011458	CP4_g25267_DN3_SP1_c.t1	AL4G30720
OG0011459	CP4_g25268_DN3_SP6_c.t1	AL481U10030, AL4G30710
OG0011460	CP4_g25279_DN3_SP7_c.t1	AL270U10030, AL4G30610
OG0011461	CP4_g25297_DN3_SP4_c.t1	AL4G30420
OG0011462	CP3_g14157_DN3_SP0_c.t1	AL5G32680
OG0011463	CP3_g14148_DN3_SP7_c.t1	AL5G32770
OG0011464	CP7_g44905_DN3_SP3_c.t1	AL1G43780
OG0011465	CP3_g14076_DN3_SP7_c.t1	AL5G33630, AL6G51120
OG0011466	CP3_g14074_DN3_SP8_c.t1	AL5G33650
OG0011467	CP3_g14065_DN3_SP0_c.t1	AL5G33770
OG0011468	CP3_g14045_DN3_SP8_c.t1	AL5G34020
OG0011469	CP5_g1199_DN3_SP3_c.t1	AL7G24570
OG0011470	CP3_g13963_DN2_SP1_c.t1	AL5G34980
OG0011471	CP3_g13889_DN3_SP8_c.t1	AL5G35740
OG0011472	CP3_g13864_DN3_SP8_c.t1	AL5G35940
OG0011474	CP3_g13776_DN3_SP8_c.t1	AL5G36980
OG0011475	CP3_g13763_DN3_SP5_c.t1	AL5G37140
OG0011476	CP3_g13663_DN3_SP4_c.t1	AL5G38290
OG0011477	CP3_g13642_DN3_SP8_c.t1	AL5G38530
OG0011478	CP3_g13640_DN3_SP0_c.t1	AL5G38560
OG0011479	CP3_g13599_DN3_SP4_c.t1	AL5G39060
OG0011480	CP3_g13538_DN2_SP0_c.t1	AL5G39740
OG0011482	CP1_g37153_DN3_SP8_c.t1	AL4G11080, AL1G19140
OG0011483	CP3_g13440_DN3_SP8_c.t1	AL5G41400
OG0011486	CP3_g13325_DN3_SP5_c.t1	AL5G42970
OG0011487	CP3_g13296_DN3_SP4_c.t1	AL5G43270
OG0011488	CP4_g24136_DN3_SP8_c.t1	AL4G45070
OG0011489	CP3_g13229_DN3_SP2_c.t1	AL5G44070
OG0011490	CP3_g13218_DN3_SP2_c.t1	AL5G44080, AL5G44290
OG0011491	CP3_g13217_DN3_SP7_c.t1	AL5G44300
OG0011492	CP3_g13213_DN3_SP8_c.t1	AL5G44350
OG0011493	CP3_g13195_DN3_SP0_c.t1	AL5G44550
OG0011494	CP3_g13160_DN3_SP5_c.t1	AL2G23530, AL5G45030
OG0011495	CP3_g13152_DN3_SP2_c.t1	AL213U10020, AL5G45190, AL5G24490
OG0011496	CP3_g13146_DN3_SP0_c.t1	AL5G45290
OG0011497	CP3_g13131_DN3_SP2_c.t1	AL5G45460
OG0011498	CP3_g13100_DN3_SP0_c.t1	AL5G45810
OG0011499	CP3_g13088_DN3_SP0_c.t1	AL5G45970
OG0011501	CP3_g13046_DN2_SP7_c.t1	AL5G46420
OG0011503	CP3_g14257_DN3_SP0_c.t1	AL5G31500
OG0011505	CP3_g14286_DN2_SP0_c.t1	AL5G31240
OG0011506	CP3_g14837_DN2_SP0_c.t1	AL5G24700, nbis-gene-1293, AL5G23040, AL5G16830
OG0011507	CP3_g14198_DN3_SP1_c.t1	AL5G32170
OG0011508	CP3_g13795_DN3_SP0_c.t1	AL5G36720
OG0011509	CP3_g13374_DN1_SP0_c.t1	AL5G42380
OG0011510	CP3_g13209_DN3_SP2_c.t1	AL5G44410
OG0011512	CP4_g26644_DN3_SP0_c.t1	AL4G19940
OG0011515	CP3_g15687_DN3_SP2_c.t1	AL5G21530
OG0011516	CP9_g29237_DN3_SP0_c.t1	AL2G35940
OG0011517	CP9_g28987_DN3_SP0_c.t1	AL2G33300
OG0011518	CP9_g28986_DN3_SP5_c.t1	AL2G33290
OG0011519	CP5_g1280_DN3_SP0_c.t1	AL7G25480
OG0011522	CP5_g909_DN2_SP0_c.t1, CP5_g988_DN3_SP2_c.t1	AL7G21220
OG0011525	CP1_g37104_DN3_SP4_c.t1	AL1G18640
OG0011526	CP1_g37417_DN3_SP0_c.t1	AL1G22240
OG0011527	CP2_g49069_DN2_SP0_c.t1	AL2G13860
OG0011528	CP1_g37656_DN2_SP0_c.t1	AL1G25330
OG0011529	CP1_g37773_DN3_SP1_c.t1	AL1G48790, AL1G26630
OG0011532	CP7_g46004_DN3_SP8_c.t1	AL1G29680
OG0011534	CP7_g45609_DN3_SP0_c.t1	AL1G34860
OG0011535	CP7_g45573_DN3_SP7_c.t1	AL1G35570
OG0011536	CP5_g2060_DN3_SP6_c.t1	AL7G44860
OG0011538	CP7_g45190_DN3_SP0_c.t1	AL1G40330
OG0011538	CP9_g28362_DN1_SP0_c.t1	AL2G26710
OG0011539	CP9_g28261_DN3_SP0_c.t1	AL2G25740
OG0011543	CP7_g44632_DN2_SP0_c.t1	AL1G46850
OG0011544	CP12_g29869_DN3_SP3_c.t1	AL3G47800
OG0011545	CP12_g29830_DN3_SP7_c.t1	AL3G53750
OG0011546	CP10_g43586_DN3_SP1_c.t1	AL3G48930
OG0011549	CP10_g42959_DN3_SP1_c.t1	AL3G21200
OG0011550	CP11_g33748_DN1_SP0_c.t1	AL6G10240
OG0011551	CP11_g33501_DN2_SP0_c.t1	AL6G13470
OG0011552	CP11_g33461_DN3_SP0_c.t1	AL6G13940
OG0011553	CP6_g7732_DN2_SP0_c.t1	AL1084U10010
OG0011553	CP11_g32023_DN3_SP0_c.t1	AL6G50200
OG0011554	CP19_g18263_DN3_SP0_c.t1, CP19_g18264_DN3_SP0_c.t1	AL7G29420
OG0011555	CP19_g18369_DN3_SP0_c.t1	nbis-gene-1792
OG0011556	CP7_g44867_DN3_SP0_c.t1	AL1G44300
OG0011557	CP7_g45113_DN3_SP3_c.t1	AL1G41230
OG0011558	CP4_g25645_DN3_SP3_c.t1	AL4G26290
OG0011559	CP11_g32831_DN3_SP0_c.t1	AL6G21590
OG0011560	CP8_g53488_DN3_SP0_c.t1	AL8G30630
OG0011561	CP11_g32680_DN3_SP0_c.t1	AL6G23400
OG0011563	CP8_g53318_DN3_SP6_c.t1	AL8G28250
OG0011564	CP8_g53492_DN3_SP0_c.t1	AL8G30680
OG0011565	CP8_g53643_DN3_SP0_c.t1, CP8_g53639_DN3_SP0_c.t1	AL8G32240
OG0011566	CP8_g53820_DN3_SP0_c.t1	AL8G34290
OG0011568	CP8_g54358_DN3_SP2_c.t1	AL6G31260
OG0011569	CP8_g54371_DN3_SP8_c.t1	AL6G31120
OG0011570	CP8_g54387_DN2_SP0_c.t1	AL6G30970
OG0011571	CP2_g47898_DN3_SP0_c.t1	AL8G41320
OG0011572	CP1_g36867_DN3_SP6_c.t1	AL1G15640
OG0011573	CP1_g37793_DN3_SP8_c.t1	AL1G32090, AL1G26860, AL1G32100
OG0011574	CP7_g46149_DN2_SP0_c.t1	AL1G28000
OG0011575	CP7_g45266_DN2_SP0_c.t1	AL1G39530
OG0011576	CP173_g41468_DN1_SP0_c.t1	AL4G19560, AL1G52340
OG0011577	CP2_g49439_DN3_SP0_c.t1	AL2G18380
OG0011578	CP9_g28399_DN3_SP0_c.t1	AL2G27090
OG0011579	CP12_g30664_DN3_SP0_c.t1, CP12_g30665_DN3_SP0_c.t1	AL3G37500
OG0011581	CP16_g55545_DN2_SP0_c.t1	AL4G17290
OG0011582	CP4_g25760_DN2_SP0_c.t1	AL4G24810
