Orthogroup	Conringia_planisiliqua	Eutrema_salsugineum
OG0011265	CP2_g48553_DN3_SP5_c.t1	XP_006394907.1
OG0011266	CP2_g48568_DN3_SP6_c.t1	XP_024007665.1
OG0011267	CP2_g48564_DN3_SP1_c.t1	XP_006394920.1
OG0011268	CP2_g48577_DN3_SP6_c.t1	XP_024007134.1
OG0011269	CP2_g48622_DN3_SP0_c.t1	XP_006394983.1
OG0011270	CP2_g48664_DN3_SP0_c.t1	XP_006395032.1
OG0011271	CP2_g48671_DN3_SP8_c.t1	XP_006395040.1
OG0011272	CP2_g48678_DN3_SP2_c.t1	XP_006395049.1
OG0011273	CP2_g48695_DN3_SP8_c.t1	XP_006395065.1
OG0011274	CP2_g48721_DN3_SP6_c.t1	XP_006395092.1
OG0011275	CP2_g48705_DN3_SP2_c.t1	XP_006395077.1
OG0011276	CP2_g48782_DN3_SP7_c.t1	XP_024007507.1
OG0011277	CP11_g32617_DN3_SP5_c.t1	XP_006399845.1
OG0011278	CP11_g33284_DN2_SP0_c.t1	XP_006399168.1
OG0011279	CP11_g33213_DN3_SP7_c.t1	XP_006399091.1
OG0011280	CP11_g33313_DN3_SP8_c.t1	XP_006399053.1
OG0011281	CP11_g33342_DN3_SP5_c.t1	XP_006399018.1
OG0011282	CP11_g33349_DN2_SP0_c.t1	XP_006399011.1
OG0011283	CP11_g33352_DN3_SP3_c.t1	XP_006399008.1
OG0011284	CP11_g33357_DN2_SP0_c.t1	XP_006399002.2
OG0011285	CP10_g43186_DN3_SP8_c.t1	XP_006407353.1
OG0011286	CP11_g33447_DN3_SP8_c.t1	XP_006398904.1
OG0011287	CP2_g48505_DN3_SP0_c.t1	XP_024006828.1
OG0011288	CP2_g48468_DN3_SP0_c.t1	XP_006394812.1
OG0011289	CP2_g48469_DN3_SP8_c.t1	XP_006394813.1
OG0011290	CP2_g48445_DN2_SP1_c.t1	XP_006394789.1
OG0011291	CP2_g48431_DN3_SP0_c.t1	XP_006394771.1
OG0011292	CP2_g48402_DN3_SP6_c.t1	XP_006394737.2
OG0011293	CP2_g48387_DN3_SP2_c.t1	XP_006394723.2
OG0011294	CP2_g48343_DN3_SP1_c.t1	XP_006394677.1
OG0011295	CP2_g48326_DN2_SP5_c.t1	XP_006394666.1
OG0011298	CP2_g48203_DN3_SP0_c.t1	XP_006394539.2
OG0011300	CP2_g48033_DN3_SP7_c.t1	XP_006394357.1
OG0011301	CP8_g53884_DN3_SP8_c.t1	XP_006401038.1
OG0011302	CP8_g53878_DN3_SP0_c.t1	XP_006401046.1
OG0011303	CP8_g53839_DN2_SP2_c.t1	XP_006401090.1
OG0011304	CP8_g53837_DN2_SP0_c.t1	XP_006401092.2
OG0011305	CP8_g53826_DN3_SP4_c.t1	XP_006401109.1
OG0011306	CP3_g14255_DN3_SP3_c.t1	XP_006403954.1
OG0011307	CP3_g14315_DN3_SP8_c.t1	XP_006404019.1
OG0011308	CP3_g14316_DN3_SP0_c.t1	XP_006404020.2
OG0011309	CP3_g14319_DN3_SP0_c.t1	XP_006404022.1
OG0011310	CP3_g14333_DN3_SP2_c.t1	XP_006404029.2
OG0011311	CP3_g14335_DN3_SP0_c.t1	XP_024013584.1
OG0011312	CP3_g14391_DN3_SP2_c.t1	XP_024013687.1
OG0011313	CP3_g14474_DN3_SP8_c.t1	XP_006404187.1
OG0011314	CP3_g14517_DN3_SP0_c.t1	XP_006404235.1
OG0011315	CP3_g14519_DN3_SP0_c.t1	XP_006404237.1, XP_006404238.1
OG0011316	CP3_g14568_DN2_SP0_c.t1	XP_024013825.1
OG0011317	CP1_g37695_DN3_SP0_c.t1	XP_006417077.1
OG0011318	CP3_g14803_DN3_SP8_c.t1	XP_006418940.1
OG0011319	CP3_g14805_DN3_SP4_c.t1	XP_006418942.1, XP_006418936.2
OG0011320	CP3_g14926_DN3_SP0_c.t1	XP_006419068.1
OG0011321	CP3_g14932_DN3_SP3_c.t1	XP_006419075.1
OG0011322	CP3_g15212_DN3_SP5_c.t1	XP_006404455.1
OG0011323	CP3_g16538_DN3_SP2_c.t1	XP_006411112.1
OG0011324	CP7_g46460_DN3_SP2_c.t1	XP_006392567.1
OG0011325	CP5_g1328_DN3_SP8_c.t1	XP_006405421.1
OG0011326	CP9_g28393_DN3_SP0_c.t1	XP_006391173.1
OG0011327	CP9_g28388_DN3_SP1_c.t1	XP_006391179.1
OG0011328	CP9_g28364_DN3_SP8_c.t1	XP_006391203.2
OG0011329	CP9_g28443_DN3_SP2_c.t1	XP_006391120.1
OG0011330	CP9_g28453_DN3_SP8_c.t1	XP_006391113.1
OG0011331	CP9_g28562_DN3_SP0_c.t1	XP_006390994.1
OG0011332	CP9_g28578_DN3_SP4_c.t1	XP_006390981.2
OG0011333	CP9_g28823_DN3_SP2_c.t1	XP_006390712.1
OG0011334	CP9_g28658_DN3_SP0_c.t1	XP_006390887.1
OG0011336	CP9_g28677_DN3_SP8_c.t1	XP_006390869.1
OG0011337	CP9_g28697_DN3_SP2_c.t1	XP_006390842.1
OG0011338	CP9_g28726_DN3_SP2_c.t1	XP_006390818.1
OG0011339	CP9_g28775_DN3_SP0_c.t1	XP_006390762.1
OG0011340	CP9_g28781_DN3_SP6_c.t1	XP_006390756.1
OG0011341	CP9_g28795_DN3_SP4_c.t1	XP_006390742.1
OG0011342	CP9_g28829_DN3_SP7_c.t1	XP_006390708.1
OG0011343	CP9_g29467_DN3_SP8_c.t1	XP_006390004.1
OG0011344	CP9_g29464_DN3_SP5_c.t1	XP_006390007.1
OG0011346	CP9_g29384_DN2_SP0_c.t1	XP_006390093.1
OG0011347	CP7_g45647_DN3_SP0_c.t1	XP_006416316.1
OG0011349	CP9_g29214_DN3_SP0_c.t1	XP_024011710.1
OG0011350	CP9_g29211_DN3_SP2_c.t1	XP_024012427.1
OG0011351	CP5_g1022_DN3_SP8_c.t1	XP_006412799.1
OG0011352	CP1_g38527_DN3_SP0_c.t1	XP_006393636.2
OG0011353	CP13_g19292_DN1_SP0_c.t1	XP_006395475.1
OG0011354	CP9_g29171_DN3_SP1_c.t1	XP_024012531.1
OG0011355	CP9_g29151_DN2_SP8_c.t1	XP_006390345.1
OG0011356	CP9_g29122_DN3_SP8_c.t1	XP_006390383.1
OG0011357	CP9_g29085_DN3_SP0_c.t1	XP_006390422.1
OG0011358	CP9_g29078_DN3_SP0_c.t1	XP_006390432.1
OG0011359	CP9_g29035_DN3_SP2_c.t1	XP_006390486.1
OG0011360	CP9_g29030_DN3_SP8_c.t1	XP_006390491.1
OG0011361	CP9_g28910_DN3_SP8_c.t1	XP_006390629.1
OG0011362	CP2_g50693_DN1_SP0_c.t1	XP_006405093.2
OG0011362	CP2_g50694_DN2_SP0_c.t1, CP9_g29653_DN3_SP0_c.t1	XP_006389813.1
OG0011364	CP9_g29674_DN3_SP3_c.t1	XP_006389792.1
OG0011365	CP9_g29707_DN3_SP8_c.t1	XP_006389754.1
OG0011366	CP10_g43249_DN3_SP1_c.t1	XP_006407281.1
OG0011367	CP10_g43255_DN3_SP3_c.t1	XP_006407275.1
OG0011368	CP10_g43270_DN2_SP0_c.t1	XP_006407259.1
OG0011369	CP10_g43275_DN1_SP0_c.t1	XP_006407254.1
OG0011370	CP10_g43277_DN3_SP0_c.t1	XP_006407252.1
OG0011371	CP10_g43313_DN3_SP8_c.t1	XP_006407210.1
OG0011372	CP10_g43335_DN3_SP4_c.t1	XP_006407175.2
OG0011373	CP10_g43345_DN3_SP8_c.t1	XP_006407165.1
OG0011374	CP10_g43370_DN3_SP0_c.t1	XP_006407135.2
OG0011375	CP10_g43375_DN3_SP8_c.t1	XP_024015596.1
OG0011376	CP10_g43395_DN3_SP0_c.t1	XP_006407108.1
OG0011377	CP10_g43423_DN3_SP0_c.t1	XP_024006082.1
OG0011378	CP7_g46275_DN3_SP0_c.t1	XP_006392780.1
OG0011379	CP10_g43458_DN3_SP6_c.t1	XP_024014822.1
OG0011380	CP10_g43464_DN3_SP0_c.t1	XP_006407027.1
OG0011381	CP10_g43478_DN3_SP1_c.t1	XP_006407014.1
OG0011382	CP10_g43494_DN3_SP0_c.t1	XP_006406994.1
OG0011383	CP10_g43501_DN3_SP8_c.t1	XP_006406987.1
OG0011384	CP12_g29873_DN3_SP5_c.t1	XP_006406977.1
OG0011385	CP12_g29884_DN3_SP8_c.t1	XP_006406965.1
OG0011386	CP12_g29976_DN3_SP0_c.t1	XP_006406858.1
OG0011387	CP12_g29985_DN3_SP0_c.t1	XP_006406847.1
OG0011390	CP12_g30075_DN3_SP0_c.t1	XP_024015768.1
OG0011391	CP12_g30106_DN3_SP8_c.t1	XP_006406699.1
OG0011392	CP12_g30126_DN3_SP1_c.t1	XP_006406672.1
OG0011393	CP12_g30158_DN3_SP0_c.t1	XP_006406633.1
OG0011394	CP12_g30193_DN3_SP0_c.t1	XP_006406592.1
OG0011395	CP12_g30212_DN3_SP8_c.t1	XP_006406570.1
OG0011396	CP12_g30240_DN3_SP6_c.t1	XP_006406542.1
OG0011397	CP9_g29597_DN3_SP0_c.t1	XP_006389869.1
OG0011398	CP12_g30270_DN3_SP5_c.t1	XP_006406515.1
OG0011399	CP12_g30271_DN3_SP3_c.t1	XP_006406514.1
OG0011400	CP12_g30276_DN3_SP1_c.t1	XP_006406507.1
OG0011401	CP12_g30317_DN3_SP2_c.t1	XP_006406467.1
OG0011402	CP12_g30373_DN3_SP7_c.t1	XP_006406408.1
OG0011403	CP12_g30395_DN3_SP0_c.t1	XP_006406384.1
OG0011404	CP12_g30402_DN3_SP8_c.t1	XP_006406378.1
OG0011405	CP12_g30428_DN3_SP1_c.t1	XP_006406355.1
OG0011406	CP12_g30471_DN3_SP8_c.t1	XP_024014887.1
OG0011407	CP12_g30542_DN3_SP7_c.t1	XP_006406236.1
OG0011408	CP12_g30545_DN3_SP0_c.t1	XP_006406234.1
OG0011409	CP12_g30570_DN3_SP0_c.t1	XP_006406211.1
OG0011410	CP11_g31917_DN3_SP6_c.t1	XP_006406201.1
OG0011412	CP12_g30619_DN3_SP0_c.t1	XP_006406151.1
OG0011413	CP12_g30669_DN3_SP1_c.t1	XP_024015060.1
OG0011414	CP12_g30689_DN3_SP1_c.t1	XP_024015455.1, XP_024015428.1
OG0011415	CP12_g30727_DN3_SP8_c.t1	XP_024015037.1
OG0011416	CP12_g30821_DN3_SP8_c.t1	XP_006418762.1
OG0011418	CP12_g30878_DN3_SP3_c.t1	XP_006418675.1
OG0011419	CP12_g30906_DN2_SP6_c.t1	XP_006418651.1
OG0011420	CP12_g30997_DN3_SP3_c.t1	XP_006418608.1
OG0011421	CP12_g31127_DN3_SP0_c.t1	XP_006418553.1
OG0011422	CP17_g5851_DN3_SP8_c.t1	XP_006397383.1
OG0011423	CP7_g46266_DN3_SP6_c.t1	XP_006396102.1
OG0011425	CP17_g5228_DN3_SP3_c.t1, CP2_g49382_DN3_SP4_c.t1	XP_006396114.1
OG0011426	CP17_g6027_DN3_SP7_c.t1	XP_006396133.1
OG0011427	CP12_g31656_DN3_SP7_c.t1	XP_006396147.1
OG0011428	CP15_g35768_DN3_SP0_c.t1	XP_024015178.1
OG0011429	CP10_g44073_DN3_SP3_c.t1	XP_006409545.1
OG0011430	CP10_g44007_DN3_SP3_c.t1	XP_006409472.1
OG0011431	CP10_g43989_DN3_SP0_c.t1	XP_006409462.2
OG0011432	CP10_g43786_DN3_SP0_c.t1	XP_024016625.1, XP_006409278.1
OG0011433	CP10_g43720_DN3_SP0_c.t1	XP_006409209.1
OG0011435	CP10_g43678_DN2_SP0_c.t1	XP_006409164.1
OG0011436	CP10_g43629_DN3_SP8_c.t1	XP_006409107.1
OG0011437	CP10_g43585_DN3_SP8_c.t1	XP_006409060.2
OG0011438	CP10_g43577_DN3_SP0_c.t1	XP_006409043.1
OG0011440	CP10_g43527_DN3_SP4_c.t1	XP_006408916.1
OG0011441	CP10_g43514_DN3_SP0_c.t1, CP10_g43518_DN2_SP0_c.t1	XP_006408937.1
OG0011442	CP12_g29852_DN3_SP4_c.t1	XP_006408966.1
OG0011443	CP12_g29813_DN3_SP0_c.t1	XP_006409020.1
OG0011444	CP11_g32277_DN3_SP6_c.t1	XP_006409015.1
OG0011445	CP7_g46322_DN3_SP3_c.t1	XP_006392725.1
OG0011446	CP7_g46279_DN2_SP0_c.t1	XP_024006646.1
OG0011447	CP7_g46265_DN3_SP2_c.t1	XP_006392787.1
OG0011449	CP1_g37927_DN3_SP0_c.t1	XP_006392975.1
OG0011450	CP1_g37930_DN3_SP0_c.t1	XP_024006218.1
OG0011452	CP12_g30385_DN3_SP8_c.t1	XP_006406396.1
OG0011453	CP1_g38160_DN3_SP0_c.t1	XP_024006192.1
OG0011454	CP1_g38270_DN3_SP0_c.t1	XP_024005943.1
OG0011455	CP1_g38337_DN3_SP2_c.t1	XP_006393490.1
OG0011456	CP6_g7232_DN2_SP0_c.t1	XP_006414381.1
OG0011457	CP6_g7258_DN2_SP0_c.t1	XP_024005639.1
OG0011458	CP4_g25267_DN3_SP1_c.t1	XP_024003700.1
OG0011459	CP4_g25268_DN3_SP6_c.t1	XP_006410622.1
OG0011460	CP4_g25279_DN3_SP7_c.t1	XP_006410609.1
OG0011461	CP4_g25297_DN3_SP4_c.t1	XP_024003780.1
OG0011462	CP3_g14157_DN3_SP0_c.t1	XP_006403841.2
OG0011463	CP3_g14148_DN3_SP7_c.t1	XP_006403828.2
OG0011464	CP7_g44905_DN3_SP3_c.t1	XP_024007983.1, XP_006415532.1
OG0011465	CP3_g14076_DN3_SP7_c.t1	XP_006403763.1
OG0011466	CP3_g14074_DN3_SP8_c.t1	XP_006403759.1
OG0011467	CP3_g14065_DN3_SP0_c.t1	XP_006403744.1
OG0011468	CP3_g14045_DN3_SP8_c.t1	XP_006391885.1
OG0011469	CP5_g1199_DN3_SP3_c.t1	XP_006413000.1
OG0011470	CP3_g13963_DN2_SP1_c.t1	XP_006403632.1
OG0011471	CP3_g13889_DN3_SP8_c.t1	XP_006403550.1
OG0011472	CP3_g13864_DN3_SP8_c.t1	XP_006403527.1
OG0011474	CP3_g13776_DN3_SP8_c.t1	XP_024013794.1
OG0011475	CP3_g13763_DN3_SP5_c.t1	XP_006403412.1
OG0011476	CP3_g13663_DN3_SP4_c.t1	XP_006402937.1
OG0011477	CP3_g13642_DN3_SP8_c.t1	XP_006402917.1
OG0011478	CP3_g13640_DN3_SP0_c.t1	XP_006402914.1
OG0011479	CP3_g13599_DN3_SP4_c.t1	XP_006402873.1
OG0011480	CP3_g13538_DN2_SP0_c.t1	XP_006402811.1
OG0011482	CP1_g37153_DN3_SP8_c.t1	XP_006417656.1
OG0011483	CP3_g13440_DN3_SP8_c.t1	XP_006402685.1
OG0011484	CP3_g13915_DN3_SP6_c.t1	XP_024013540.1
OG0011486	CP3_g13325_DN3_SP5_c.t1	XP_006402557.1
OG0011487	CP3_g13296_DN3_SP4_c.t1	XP_006402525.1
OG0011488	CP4_g24136_DN3_SP8_c.t1	XP_006397764.1
OG0011489	CP3_g13229_DN3_SP2_c.t1	XP_006402458.1
OG0011490	CP3_g13218_DN3_SP2_c.t1	XP_006402447.1
OG0011491	CP3_g13217_DN3_SP7_c.t1	XP_006402446.1
OG0011492	CP3_g13213_DN3_SP8_c.t1	XP_006402441.1
OG0011493	CP3_g13195_DN3_SP0_c.t1	XP_006402426.1
OG0011494	CP3_g13160_DN3_SP5_c.t1	XP_006402391.1
OG0011495	CP3_g13152_DN3_SP2_c.t1	XP_006402380.1
OG0011496	CP3_g13146_DN3_SP0_c.t1	XP_006402372.1
OG0011497	CP3_g13131_DN3_SP2_c.t1	XP_006402350.1
OG0011498	CP3_g13100_DN3_SP0_c.t1	XP_024012907.1
OG0011499	CP3_g13088_DN3_SP0_c.t1	XP_006402305.1
OG0011500	CP3_g13066_DN3_SP1_c.t1	XP_024013005.1
OG0011501	CP3_g13046_DN2_SP7_c.t1	XP_006402259.1
OG0011503	CP3_g14257_DN3_SP0_c.t1	XP_006403956.1
OG0011504	CP3_g14296_DN3_SP0_c.t1	XP_006403997.1
OG0011505	CP3_g14286_DN2_SP0_c.t1	XP_024013635.1
OG0011506	CP3_g14837_DN2_SP0_c.t1	XP_024006294.1
OG0011507	CP3_g14198_DN3_SP1_c.t1	XP_006403889.1
OG0011508	CP3_g13795_DN3_SP0_c.t1	XP_006403447.1
OG0011509	CP3_g13374_DN1_SP0_c.t1	XP_006402615.2
OG0011510	CP3_g13209_DN3_SP2_c.t1	XP_006402437.1
OG0011512	CP4_g26644_DN3_SP0_c.t1	XP_006397373.1
OG0011515	CP3_g15687_DN3_SP2_c.t1	XP_024009466.1
OG0011516	CP9_g29237_DN3_SP0_c.t1	XP_024011118.1
OG0011517	CP9_g28987_DN3_SP0_c.t1	XP_024005762.1
OG0011518	CP9_g28986_DN3_SP5_c.t1	XP_006390545.1
OG0011519	CP5_g1280_DN3_SP0_c.t1	XP_024005795.1
OG0011522	CP5_g909_DN2_SP0_c.t1, CP5_g988_DN3_SP2_c.t1	XP_006412743.1
OG0011523	CP1_g36864_DN3_SP0_c.t1	XP_006417996.1
OG0011525	CP1_g37104_DN3_SP4_c.t1	XP_006417713.1
OG0011526	CP1_g37417_DN3_SP0_c.t1	XP_006417378.1
OG0011528	CP1_g37656_DN2_SP0_c.t1	XP_006417113.1
OG0011529	CP1_g37773_DN3_SP1_c.t1	XP_024008831.1
OG0011532	CP7_g46004_DN3_SP8_c.t1	XP_006416705.1
OG0011534	CP7_g45609_DN3_SP0_c.t1	XP_006416275.2
OG0011535	CP7_g45573_DN3_SP7_c.t1	XP_024008876.1
OG0011536	CP5_g2060_DN3_SP6_c.t1	XP_006395925.2
OG0011538	CP7_g45190_DN3_SP0_c.t1	XP_006415821.1
OG0011539	CP9_g28261_DN3_SP0_c.t1	XP_006391501.2
OG0011543	CP7_g44632_DN2_SP0_c.t1	XP_006415172.1
OG0011544	CP12_g29869_DN3_SP3_c.t1	XP_006408944.2
OG0011545	CP12_g29830_DN3_SP7_c.t1	XP_006409001.1
OG0011546	CP10_g43586_DN3_SP1_c.t1	XP_006409061.2
OG0011548	CP10_g43327_DN1_SP0_c.t1	XP_006407191.1
OG0011549	CP10_g42959_DN3_SP1_c.t1	XP_006407622.1
OG0011550	CP11_g33748_DN1_SP0_c.t1	XP_006398580.1
OG0011551	CP11_g33501_DN2_SP0_c.t1	XP_006398849.1
OG0011552	CP11_g33461_DN3_SP0_c.t1	XP_024011531.1
OG0011554	CP19_g18263_DN3_SP0_c.t1, CP19_g18264_DN3_SP0_c.t1	XP_006413495.1
OG0011555	CP19_g18369_DN3_SP0_c.t1	XP_006413587.1
OG0011556	CP7_g44867_DN3_SP0_c.t1	XP_006415481.1
OG0011557	CP7_g45113_DN3_SP3_c.t1	XP_006415736.1
OG0011558	CP4_g25645_DN3_SP3_c.t1	XP_006410236.1
OG0011559	CP11_g32831_DN3_SP0_c.t1	XP_006399598.1
OG0011560	CP8_g53488_DN3_SP0_c.t1	XP_006401492.1
OG0011561	CP11_g32680_DN3_SP0_c.t1	XP_006399772.1
OG0011563	CP8_g53318_DN3_SP6_c.t1	XP_006401694.1
OG0011564	CP8_g53492_DN3_SP0_c.t1	XP_006401488.2
OG0011566	CP8_g53820_DN3_SP0_c.t1	XP_024011167.1
OG0011568	CP8_g54358_DN3_SP2_c.t1	XP_006400535.1
OG0011569	CP8_g54371_DN3_SP8_c.t1	XP_006400522.1
OG0011570	CP8_g54387_DN2_SP0_c.t1	XP_006400507.1
OG0011571	CP2_g47898_DN3_SP0_c.t1	XP_006394207.1
OG0011572	CP1_g36867_DN3_SP6_c.t1	XP_006417993.1
OG0011573	CP1_g37793_DN3_SP8_c.t1	XP_006416965.1
OG0011574	CP7_g46149_DN2_SP0_c.t1	XP_006416874.2
OG0011575	CP7_g45266_DN2_SP0_c.t1	XP_024007790.1
OG0011578	CP9_g28399_DN3_SP0_c.t1	XP_006391165.1, XP_006391161.1
OG0011581	CP16_g55545_DN2_SP0_c.t1	XP_006405241.1
OG0011582	CP4_g25760_DN2_SP0_c.t1	XP_006410055.2
OG0011583	CP4_g25653_DN1_SP0_c.t1	XP_006410228.1
OG0011584	CP9_g28800_DN3_SP0_c.t1	XP_006397887.1
OG0011585	CP3_g14034_DN2_SP0_c.t1	XP_006403712.2
OG0011588	CP19_g18227_DN3_SP6_c.t1	XP_024005864.1
OG0011590	CP2_g48714_DN3_SP3_c.t1	XP_006395083.1
OG0011592	CP23_g21794_DN3_SP0_c.t1, CP23_g21590_DN3_SP0_c.t1, CP7_g44953_DN3_SP0_c.t1, CP52_g54700_DN3_SP0_c.t1, CP49_g12844_DN3_SP0_c.t1, CP23_g21793_DN2_SP0_c.t1, CP23_g21482_DN2_SP0_c.t1, CP7_g44952_DN3_SP0_c.t1	XP_024007987.1
OG0011603	CP5_g1124_DN3_SP3_c.t1	XP_006412921.1
OG0011604	CP5_g1123_DN3_SP8_c.t1	XP_006412920.1
OG0011605	CP5_g1092_DN3_SP8_c.t1	XP_006412882.1
OG0011606	CP5_g1110_DN3_SP1_c.t1	XP_006412905.1
OG0011607	CP5_g1108_DN3_SP4_c.t1	XP_006412903.1
OG0011608	CP5_g1062_DN3_SP8_c.t1	XP_006412847.1
OG0011609	CP5_g1029_DN3_SP8_c.t1	XP_006412807.1
OG0011610	CP10_g43646_DN3_SP0_c.t1	XP_006409124.1
OG0011611	CP5_g962_DN3_SP5_c.t1	XP_006412711.1
OG0011612	CP5_g949_DN3_SP7_c.t1	XP_006412701.1
OG0011613	CP5_g946_DN3_SP8_c.t1	XP_024005152.1
OG0011614	CP5_g943_DN3_SP2_c.t1	XP_006412689.1
OG0011615	CP5_g941_DN3_SP5_c.t1	XP_006412688.1
OG0011616	CP5_g924_DN3_SP8_c.t1	XP_006412672.1
OG0011618	CP5_g847_DN3_SP7_c.t1	XP_006412584.1
OG0011619	CP1_g37158_DN3_SP5_c.t1	XP_006417651.1
OG0011621	CP5_g751_DN3_SP1_c.t1	XP_006412456.1
OG0011622	CP5_g747_DN3_SP6_c.t1	XP_006412450.1
OG0011623	CP4_g25277_DN3_SP6_c.t1	XP_006410612.1
OG0011624	CP5_g724_DN3_SP8_c.t1	XP_024004436.1
OG0011625	CP8_g54200_DN3_SP8_c.t1	XP_006400698.1
OG0011627	CP9_g28762_DN3_SP2_c.t1	XP_006390780.1
OG0011628	CP8_g54315_DN3_SP8_c.t1	XP_006400576.1
OG0011629	CP5_g583_DN3_SP7_c.t1	XP_006412250.1
OG0011630	CP5_g557_DN3_SP8_c.t1	XP_006412220.1
OG0011631	CP5_g488_DN3_SP5_c.t1	XP_024005102.1
OG0011632	CP7_g44784_DN3_SP8_c.t1	XP_024008796.1, XP_006415360.1
OG0011633	CP7_g44781_DN3_SP8_c.t1	XP_006415355.1
OG0011634	CP7_g44778_DN3_SP0_c.t1	XP_006415353.1
OG0011635	CP7_g44759_DN3_SP6_c.t1	XP_006415327.1
OG0011636	CP7_g44752_DN3_SP3_c.t1	XP_024008592.1
OG0011637	CP7_g44693_DN3_SP8_c.t1	XP_006415254.1
OG0011638	CP7_g44685_DN3_SP7_c.t1	XP_006415245.1
OG0011639	CP7_g44681_DN3_SP2_c.t1	XP_006415242.1
OG0011640	CP7_g44648_DN3_SP8_c.t1	XP_006415197.1
OG0011641	CP7_g44634_DN3_SP2_c.t1	XP_006415174.1
OG0011642	CP6_g7126_DN2_SP4_c.t1	XP_006414273.1
OG0011643	CP6_g7153_DN3_SP0_c.t1	XP_024005713.1
OG0011644	CP6_g7168_DN1_SP0_c.t1	XP_024004680.1
OG0011645	CP6_g7171_DN3_SP0_c.t1	XP_006414317.1
OG0011647	CP16_g54854_DN3_SP3_c.t1	XP_024014192.1
OG0011648	CP28_g33932_DN3_SP0_c.t1	XP_006392536.1
OG0011649	CP18_g12109_DN3_SP2_c.t1	XP_006408751.1
OG0011650	CP2_g50509_DN3_SP2_c.t1	XP_024003998.1
OG0011651	CP2_g50301_DN1_SP4_c.t1	XP_006392478.1
OG0011652	CP2_g50075_DN3_SP1_c.t1	XP_006392472.1
OG0011653	CP2_g49879_DN3_SP8_c.t1	XP_024015390.1
OG0011654	CP2_g49850_DN3_SP8_c.t1	XP_006392417.1
OG0011655	CP2_g49566_DN3_SP8_c.t1	XP_006392368.1
OG0011656	CP1_g37265_DN3_SP6_c.t1	XP_006417531.1
OG0011658	CP2_g49389_DN3_SP3_c.t1	XP_006392277.1
OG0011659	CP2_g49300_DN3_SP4_c.t1	XP_006392186.1
OG0011660	CP2_g49291_DN3_SP0_c.t1	XP_006392180.1
OG0011661	CP5_g1844_DN3_SP0_c.t1	XP_006391244.1
OG0011662	CP2_g49252_DN3_SP8_c.t1	XP_006392153.1
OG0011663	CP13_g20244_DN3_SP3_c.t1	XP_006403196.1
OG0011664	CP2_g49185_DN1_SP0_c.t1	XP_006392065.1
OG0011665	CP2_g49105_DN2_SP1_c.t1	XP_024015413.1
OG0011666	CP1_g37470_DN3_SP4_c.t1	XP_006417321.1
OG0011667	CP13_g19665_DN3_SP0_c.t1	XP_024011072.1
OG0011668	CP13_g19643_DN3_SP0_c.t1	XP_006395860.1
OG0011669	CP13_g19635_DN2_SP0_c.t1	XP_006395853.1
OG0011671	CP13_g19628_DN3_SP8_c.t1	XP_024007551.1
OG0011672	CP13_g19612_DN3_SP0_c.t1	XP_006395826.1
OG0011673	CP13_g19593_DN3_SP5_c.t1	XP_024007540.1
OG0011674	CP13_g19565_DN3_SP8_c.t1	XP_006395780.1
OG0011675	CP13_g19558_DN3_SP2_c.t1	XP_006395766.1
OG0011676	CP13_g19529_DN3_SP1_c.t1	XP_024006727.1
OG0011677	CP13_g19506_DN3_SP4_c.t1	XP_006395706.1
OG0011678	CP13_g19446_DN3_SP8_c.t1	XP_006395639.1
OG0011679	CP13_g19441_DN3_SP8_c.t1	XP_024006698.1
OG0011681	CP13_g19417_DN2_SP0_c.t1	XP_006395614.1
OG0011682	CP13_g19363_DN3_SP1_c.t1	XP_006395552.1
OG0011683	CP13_g19349_DN3_SP0_c.t1	XP_006395538.1
OG0011684	CP13_g19299_DN3_SP8_c.t1	XP_006395483.1
OG0011685	CP13_g19288_DN3_SP7_c.t1	XP_006395471.1
OG0011686	CP5_g1365_DN3_SP6_c.t1	XP_024014591.1
OG0011687	CP13_g19157_DN3_SP0_c.t1	XP_024006856.1
OG0011688	CP2_g48856_DN3_SP1_c.t1	XP_006395259.1
OG0011689	CP39_g21144_DN3_SP3_c.t1	XP_006391469.1
OG0011690	CP9_g28232_DN3_SP7_c.t1	XP_006391450.2
OG0011691	CP9_g28225_DN3_SP0_c.t1	XP_006391439.1
OG0011692	CP9_g28201_DN3_SP7_c.t1	XP_006391412.1
OG0011693	CP9_g28195_DN3_SP6_c.t1	XP_006391403.1
OG0011694	CP9_g28190_DN3_SP8_c.t1	XP_006391397.1
OG0011695	CP9_g28180_DN3_SP6_c.t1	XP_024010135.1
OG0011697	CP9_g28125_DN3_SP8_c.t1	XP_024007697.1
OG0011698	CP1_g36650_DN3_SP0_c.t1	XP_006418144.1
OG0011699	CP9_g28131_DN3_SP3_c.t1	XP_006391337.1
OG0011700	CP9_g28568_DN3_SP1_c.t1	XP_006390986.1
OG0011701	CP13_g19052_DN1_SP1_c.t1	XP_006391598.1
OG0011702	CP13_g19062_DN3_SP8_c.t1, CP13_g19060_DN2_SP0_c.t1	XP_006391608.1
OG0011703	CP13_g19069_DN3_SP0_c.t1	XP_006391612.1
OG0011704	CP13_g19074_DN3_SP8_c.t1	XP_006391617.1
OG0011705	CP2_g48873_DN3_SP6_c.t1	XP_006391665.1
OG0011706	CP2_g48897_DN3_SP8_c.t1	XP_006391703.1
OG0011707	CP2_g48913_DN3_SP7_c.t1	XP_006391732.1
