Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0007665	Cg006G212140	g32666
OG0007666	Cg006G210980	g32730
OG0007667	Cg006G210370	g50756, g32837
OG0007668	Cg006G207770, Cg006G207810	g27921
OG0007669	Cg006G204040	g53907, g35965
OG0007670	Cg006G202370	g36262
OG0007671	Cg006G203100	g53983
OG0007672	Cg006G202220	g54016
OG0007673	Cg004G123740	g7576
OG0007675	Cg006G218340	g32331
OG0007677	Cg006G218150	g32350, g50473
OG0007678	Cg006G218070	g50486, g32356
OG0007679	Cg006G217550	g32389
OG0007681	Cg006G216070	g27700
OG0007682	Cg006G215740	g27710
OG0007683	Cg006G215720	g32487
OG0007684	Cg006G215640	g32492
OG0007685	Cg001G004660	g22993
OG0007686	Cg006G199260	g29839
OG0007687	Cg001G004360	g18235
OG0007688	Cg001G004140	g47946
OG0007689	Cg001G004080	g22961
OG0007690	Cg001G003830	g47965, g22938
OG0007691	Cg001G003640	g22920
OG0007693	Cg001G003410	g22902
OG0007694	Cg001G003180	g47979
OG0007695	Cg005G191240	g38431
OG0007696	Cg001G003060	g22870
OG0007698	Cg001G002530	g22818
OG0007699	Cg001G002470	g22814
OG0007700	Cg001G002460	g22812
OG0007701	Cg001G002280	g18287
OG0007702	Cg001G002060	g22787
OG0007703	Cg001G001970	g22779
OG0007704	Cg001G001700	g22747
OG0007705	Cg001G001540	g22732
OG0007706	Cg001G001370	g22713
OG0007707	Cg001G000380	g18354
OG0007709	Cg001G035990	g16745
OG0007710	Cg001G038640	g43901, g46727
OG0007712	Cg005G171550	g37122
OG0007713	Cg005G171460	g37993
OG0007714	Cg006G235820	g31238, g27106
OG0007715	Cg006G215080	g27754
OG0007716	Cg008G298390	g41491
OG0007717	Cg005G171320	g51509
OG0007718	Cg005G171380	g51506, g37999
OG0007719	Cg003G085230	g40266
OG0007720	Cg003G086020	g40241
OG0007721	Cg003G087210	g40215
OG0007722	Cg006G216470	g32423
OG0007723	Cg005G172390	g51430
OG0007724	Cg005G172540	g51413
OG0007725	Cg005G172670	g51405
OG0007726	Cg005G172750	g51400
OG0007727	Cg005G172760	g51399
OG0007728	Cg005G173080	g51366
OG0007729	Cg005G173140	g37065
OG0007730	Cg008G317980	g11141
OG0007731	Cg003G083880	g40306
OG0007732	Cg003G082990	g40343
OG0007733	Cg003G082570	g40356, g25728
OG0007734	Cg003G082070	g25690
OG0007735	Cg003G081270	g25603
OG0007736	Cg003G081050	g40416
OG0007737	Cg003G080630	g40436
OG0007738	Cg003G080210, Cg003G093770	g25556, g40457
OG0007740	Cg003G093880, Cg003G080120	g40460
OG0007741	Cg008G321170	g11038, g40504
OG0007742	Cg008G321870	g11009
OG0007743	Cg008G322490	g10986
OG0007744	Cg008G322700	g10979, g40569
OG0007745	Cg007G257040	g10963
OG0007746	Cg008G323180	g40594, g10960
OG0007747	Cg008G323310	g40600
OG0007748	Cg008G323560	g40607
OG0007749	Cg008G323610	g10949
OG0007750	Cg008G323940	g10941
OG0007751	Cg008G285330	g29788
OG0007752	Cg008G324030	g10938, g4617
OG0007753	Cg008G324180	g40641
OG0007754	Cg008G324430	g40666
OG0007755	Cg001G025370	g10833
OG0007756	Cg001G033530	g46872
OG0007757	Cg001G033680	g46865
OG0007758	Cg001G027870	g4052
OG0007759	Cg004G142870	g11675
OG0007760	Cg004G142590	g11701, g13513
OG0007762	Cg001G028700	g24594
OG0007763	Cg001G027890	g47043, g36161, g24535
OG0007764	Cg001G026090	g47103
OG0007765	Cg001G041850	g46654
OG0007766	Cg001G042690	g16771
OG0007767	Cg001G043000	g16759
OG0007769	Cg005G157780	g50837
OG0007770	Cg005G157900	g37751
OG0007771	Cg005G157950	g50834
OG0007772	Cg005G158320	g50823
OG0007773	Cg005G158430	g50818
OG0007774	Cg005G158490	g50815
OG0007776	Cg005G159150	g50786, g37673
OG0007777	Cg005G159220	g50781
OG0007778	Cg005G159530	g37649
OG0007779	Cg005G159640	g37643
OG0007780	Cg005G159660	g52294
OG0007781	Cg005G159670	g37642
OG0007782	Cg005G159700	g37641
OG0007783	Cg005G159710	g37640
OG0007784	Cg005G159810	g37635
OG0007785	Cg005G160090	g37621
OG0007786	Cg005G160400	g37608
OG0007787	Cg005G160950	g52196
OG0007788	Cg005G161410	g52165
OG0007789	Cg005G161670	g37531
OG0007790	Cg005G161750	g52157
OG0007791	Cg005G161890	g52141
OG0007792	Cg005G162990	g37469
OG0007793	Cg005G163400	g52062
OG0007794	Cg005G164000	g52020
OG0007795	Cg005G163810	g52039
OG0007796	Cg008G282280, Cg004G124520	g5843
OG0007797	Cg008G282500	g5825
OG0007798	Cg008G282650	g5816
OG0007799	Cg008G282780	g5806
OG0007800	Cg008G282850	g45304
OG0007801	Cg008G283140	g29856
OG0007802	Cg008G283220	g5785
OG0007803	Cg008G283290	g45316
OG0007804	Cg008G283310	g45317
OG0007805	Cg008G283520	g5779
OG0007806	Cg008G284610	g5714, g29816
OG0007807	Cg008G283800	g5759
OG0007808	Cg008G284570, Cg004G144700	g45373
OG0007809	Cg008G284730	g29807
OG0007810	Cg008G284880	g45390
OG0007811	Cg008G284940	g5699, g29801
OG0007812	Cg008G285010	g29800
OG0007813	Cg008G285090	g29796
OG0007814	Cg008G299880	g29113
OG0007815	Cg008G300200	g41420
OG0007816	Cg008G300210	g19912
OG0007817	Cg008G301030	g28926
OG0007818	Cg008G301180	g28918
OG0007819	Cg008G301420	g41379
OG0007820	Cg008G301470	g746
OG0007821	Cg008G301530	g756
OG0007822	Cg008G301560	g759
OG0007823	Cg008G301750	g41365
OG0007824	Cg008G302240	g798
OG0007825	Cg008G302520	g28862, g811
OG0007826	Cg003G108470	g28850
OG0007827	Cg003G108400	g41331
OG0007828	Cg003G108220	g41328
OG0007829	Cg003G107960	g28803
OG0007830	Cg003G107670	g1299
OG0007831	Cg003G107370	g39225, g1284
OG0007833	Cg003G106610	g39256, g1239
OG0007834	Cg003G106470	g39264
OG0007835	Cg003G110950	g318, g9825
OG0007836	Cg003G111010	g314, g15977, g9822
OG0007837	Cg003G111020	g18631
OG0007838	Cg003G111270	g9814
OG0007839	Cg003G104450	g1092, g28589
OG0007840	Cg003G111810	g9793
OG0007841	Cg003G111870	g9790
OG0007842	Cg003G112460	g36015, g18644, g36014
OG0007843	Cg003G112600	g9750, g212
OG0007844	Cg003G112760	g9745
OG0007845	Cg003G112780	g9743
OG0007846	Cg003G112940	g9722
OG0007847	Cg003G113240	g9721
OG0007848	Cg003G113300	g160
OG0007849	Cg003G113680	g9699
OG0007850	Cg003G113700	g141
OG0007851	Cg003G113830	g129
OG0007852	Cg003G114080	g9684, g110
OG0007853	Cg003G114340	g87
OG0007854	Cg003G114420	g81
OG0007855	Cg003G114510	g9667, g74
OG0007856	Cg003G114920	g9649, g51
OG0007857	Cg008G297360, Cg003G115380	g28
OG0007858	Cg002G055670	g19323
OG0007859	Cg003G115530	g9629
OG0007860	Cg014G332950, Cg003G076620	g25371
OG0007861	Cg014G333050, Cg003G076520	g25368
OG0007862	Cg003G076790, Cg014G332810	g39487
OG0007863	Cg003G077050, Cg014G332580	g25400
OG0007864	Cg014G332510, Cg003G077120	g45261
OG0007865	Cg014G331670, Cg003G078010	g39494
OG0007866	Cg003G077810, Cg014G331840	g25423
OG0007867	Cg003G077360, Cg014G332260	g39538
OG0007868	Cg003G078230, Cg014G331420	g39554
OG0007869	Cg014G331390, Cg003G078260	g39557
OG0007870	Cg014G331350, Cg003G078300	g25464
OG0007871	Cg014G330740, Cg003G078790	g39603
OG0007872	Cg003G078870, Cg014G330660	g25487
OG0007873	Cg003G094830, Cg003G079110	g39631
OG0007874	Cg003G079340, Cg003G094660	g25510, g39637
OG0007875	Cg008G320380	g39677
OG0007876	Cg008G319820	g39699
OG0007877	Cg008G318870	g39738
OG0007878	Cg005G173200	g39742
OG0007879	Cg005G173240	g51352
OG0007880	Cg005G174370	g39790
OG0007881	Cg005G174390	g39789
OG0007882	Cg005G174420	g51297
OG0007883	Cg005G173690	g39761
OG0007884	Cg005G174330	g51299
OG0007885	Cg005G174890	g51269
OG0007886	Cg005G175420	g39855
OG0007887	Cg005G175560	g39868
OG0007888	Cg005G175710	g39878
OG0007891	Cg005G175890	g39890, g39889
OG0007892	Cg005G176180	g51213
OG0007893	Cg005G176450	g39917
OG0007894	Cg005G176480	g51201
OG0007895	Cg005G176630	g51193
OG0007896	Cg006G239060	g26996
OG0007897	Cg005G176830	g39952
OG0007898	Cg005G178300	g51098
OG0007899	Cg005G178320	g40000
OG0007900	Cg005G178810	g51078
OG0007901	Cg005G178870	g40036
OG0007902	Cg005G179010	g40046
OG0007903	Cg005G179590	g40080
OG0007904	Cg005G182250	g40141
OG0007905	Cg005G182960	g40175
OG0007907	Cg005G185360	g38279, g36807
OG0007908	Cg005G185940	g38291
OG0007909	Cg001G013320	g23638, g17089
OG0007910	Cg001G013580	g23655
OG0007911	Cg008G294980	g29287, g5162
OG0007912	Cg004G116510	g12716
OG0007914	Cg001G035670	g16736
OG0007915	Cg001G014220	g23696
OG0007916	Cg004G116940	g12741
OG0007917	Cg004G116990	g7918
OG0007918	Cg008G295550	g29261
OG0007919	Cg004G117270	g7901
OG0007920	Cg004G117500	g7880, g6215, g12685
OG0007921	Cg004G117790	g12679
OG0007922	Cg004G117940	g12671
OG0007923	Cg004G118060	g12670, g7848
OG0007924	Cg004G118270	g12659
OG0007925	Cg004G118600	g7824, g12634
OG0007926	Cg004G119480	g12622, g12790
OG0007927	Cg004G119790	g12612, g7790
OG0007928	Cg004G120330	g12815
OG0007929	Cg004G120380	g12589, g7743
OG0007930	Cg004G120600	g12833, g7736
OG0007931	Cg004G120840	g7719, g12842
OG0007932	Cg004G120670	g7725, g42578, g12835
OG0007934	Cg004G120970	g12847
OG0007935	Cg004G121110	g12857
OG0007937	Cg004G121240	g12864
OG0007938	Cg004G121520	g12877
OG0007939	Cg004G121800	g7682
OG0007940	Cg004G121920	g7669
OG0007941	Cg004G122040	g12921
OG0007942	Cg004G122460	g12928
OG0007943	Cg004G122520, Cg004G122560	g7641
OG0007944	Cg004G122590, Cg004G122550	g7640
OG0007945	Cg004G122610	g7638
OG0007946	Cg004G122630	g12930
OG0007947	Cg004G122640	g12931
OG0007948	Cg008G311110, Cg008G309310	g10224
OG0007949	Cg004G123190	g12453
OG0007950	Cg004G123390	g7598, g12445
OG0007951	Cg004G123630	g7584
OG0007952	Cg004G123770	g12978
OG0007953	Cg004G123870	g7568
OG0007954	Cg004G123880	g12433
OG0007955	Cg004G124040	g12996, g12426
OG0007956	Cg004G124150	g7549
OG0007957	Cg004G124460	g7532
OG0007958	Cg005G165970	g51868, g38141
OG0007960	Cg005G166020	g37352
OG0007961	Cg005G166210	g37339
OG0007962	Cg005G166340	g37336, g51823
OG0007963	Cg005G166760	g37320
OG0007964	Cg005G167450	g37296
OG0007965	Cg005G170510	g51565
OG0007967	Cg005G170360	g38029
OG0007968	Cg005G170080	g51586
OG0007969	Cg005G170050	g38039
OG0007970	Cg005G169860	g38046
OG0007971	Cg005G169610	g51616
OG0007972	Cg005G169580	g51619
OG0007973	Cg005G169430	g37194
OG0007974	Cg005G169300	g51630
OG0007975	Cg005G168870	g51657, g38075
OG0007976	Cg005G168790	g38081
OG0007977	Cg005G168730	g51664, g38085
OG0007978	Cg005G168560	g51677
OG0007979	Cg005G168280	g51695, g37252
OG0007980	Cg005G168110	g51709
OG0007981	Cg005G167990	g51716
OG0007982	Cg005G170760	g51545
OG0007983	Cg006G230440	g49939, g31597
OG0007984	Cg006G229700	g49965, g31642
OG0007985	Cg006G229240	g31661
OG0007986	Cg006G228170	g27396
OG0007987	Cg006G227750	g31766
OG0007988	Cg006G227830	g31756
OG0007989	Cg006G227680	g31772
OG0007990	Cg006G227670	g50039
OG0007991	Cg006G227570	g31779
OG0007992	Cg006G227420	g31795
OG0007993	Cg006G227380	g31797
OG0007994	Cg006G227140	g31811
OG0007995	Cg006G226710	g31834
OG0007996	Cg006G226690	g31835, g50079
OG0007997	Cg006G226560	g31851
OG0007998	Cg006G226530	g50087
OG0007999	Cg006G226110	g31887
OG0008000	Cg006G226100	g50105
OG0008002	Cg006G225770	g50125
OG0008003	Cg006G225670	g31915, g50131
OG0008004	Cg006G225150	g50157, g27470
OG0008005	Cg007G277110	g44398
OG0008006	Cg006G224990	g31958
OG0008007	Cg006G224690	g31985
OG0008008	Cg006G224570	g50192
OG0008009	Cg006G224530	g31995, g50197
OG0008010	Cg007G277780	g46324
OG0008011	Cg006G224520	g31997
OG0008012	Cg006G224420	g50202
OG0008013	Cg006G224350	g27491
OG0008014	Cg006G223700	g32024
OG0008015	Cg006G223620	g32027
OG0008016	Cg006G223440	g32039
OG0008017	Cg006G223300	g32045
OG0008018	Cg006G222850	g32046, g50278
OG0008019	Cg006G222410	g32101
OG0008020	Cg006G222060	g27555
OG0008021	Cg006G221640	g50326
OG0008022	Cg006G220360	g50372
OG0008023	Cg006G220350	g50373, g32190
OG0008024	Cg006G220270	g32194
OG0008025	Cg007G268270	g44856
OG0008026	Cg006G219590	g32249
OG0008027	Cg006G219320	g32269, g50404
OG0008028	Cg006G219330	g50403, g27629
OG0008029	Cg006G219170	g27633
OG0008030	Cg001G016690	g47492
OG0008031	Cg001G016640	g47497
OG0008032	Cg001G016580	g47501
OG0008033	Cg001G016380	g23834
OG0008034	Cg001G016270	g23829
OG0008035	Cg001G015760	g17183
OG0008036	Cg001G015690	g23791, g47530
OG0008037	Cg001G015550	g47534
OG0008038	Cg001G015480	g47539, g23767
OG0008039	Cg001G015460	g17175
OG0008040	Cg001G012830	g23605
OG0008041	Cg001G012730	g23589
OG0008042	Cg005G189170	g38354
OG0008043	Cg005G189760	g50996, g38362
OG0008044	Cg005G190220	g38387
OG0008045	Cg005G191350	g38436
OG0008046	Cg007G274720	g44538, g46132
OG0008047	Cg005G191990	g38471, g36918
OG0008048	Cg005G192000	g38472, g43539
OG0008049	Cg005G192040	g38476
OG0008050	Cg005G192160	g38483
OG0008051	Cg005G192240	g38486
OG0008052	Cg005G192910	g36943
OG0008053	Cg005G193010	g38517
OG0008055	Cg005G193400	g38528, g50866
OG0008056	Cg005G193620	g38537
OG0008057	Cg005G193650	g38310, g38542
OG0008058	Cg005G193780	g50852
OG0008059	Cg006G230750	g31574
OG0008060	Cg006G230830	g49928
OG0008061	Cg006G230850	g31569
OG0008062	Cg006G230960	g31561
OG0008063	Cg006G231060	g31553, g27284
OG0008064	Cg006G231300	g31537
OG0008065	Cg006G231490	g27269, g31527
OG0008066	Cg006G231920	g31493
OG0008067	Cg006G231970	g31487, g27256
OG0008068	Cg006G232240	g31476, g27246, g49888
OG0008069	Cg006G232770	g49867
OG0008070	Cg006G232880	g49862
OG0008072	Cg006G233320	g49830, g49835, g49841
OG0008073	Cg006G233410	g31388, g49823
OG0008074	Cg006G233490	g27188, g31383
OG0008075	Cg006G233820	g49800
OG0008076	Cg006G234030	g31338, g49784
OG0008077	Cg006G234050	g31337
OG0008078	Cg006G234320	g27163
OG0008080	Cg006G234490	g49777
OG0008081	Cg006G235380	g31264
OG0008082	Cg006G235630	g31249
OG0008083	Cg006G235800	g31241
OG0008084	Cg006G235860	g49723
OG0008085	Cg006G236230	g49702
OG0008086	Cg002G052110	g19151
OG0008087	Cg006G237230	g49657
OG0008088	Cg006G237490	g49672, g31124
OG0008089	Cg006G237470	g49671, g31126
OG0008090	Cg006G238550	g27010, g31071
OG0008091	Cg006G238930	g31050
OG0008092	Cg006G239160	g49561
OG0008094	Cg006G239450	g49552
OG0008095	Cg006G239590	g49547
OG0008096	Cg006G239640	g31010
OG0008098	Cg006G239720	g31005
OG0008099	Cg003G091380, Cg006G239880	g30993
OG0008100	Cg006G240100	g30976
OG0008101	Cg006G240370	g49517
OG0008102	Cg006G240660	g30942
OG0008103	Cg006G241340	g30906
OG0008104	Cg008G293860	g5250
OG0008105	Cg006G241860	g26939, g30877
OG0008106	Cg006G241990	g26937
OG0008107	Cg006G242020	g30871
OG0008108	Cg006G242260	g26926
OG0008109	Cg006G242870	g49422
OG0008110	Cg006G242850	g30833
OG0008111	Cg006G242840	g30834, g26920
OG0008112	Cg006G242810	g49424
OG0008113	Cg006G242640	g49430
OG0008115	Cg006G243190	g26903
OG0008116	Cg006G243240	g49402
OG0008117	Cg006G243520	g49390, g30796
OG0008118	Cg006G243960	g26890
OG0008119	Cg006G243920	g49369
OG0008120	Cg006G243910	g30772
OG0008121	Cg006G244020	g26888
OG0008122	Cg006G244320	g49346, g30769
OG0008123	Cg006G244900	g26870
OG0008124	Cg003G075890	g25333
OG0008125	Cg006G245400	g26856, g30725, g49277
OG0008126	Cg008G294640	g29308, g34695, g43308, g5186
OG0008127	Cg008G294390	g29318, g5202
OG0008128	Cg008G294930	g29291, g5171
OG0008129	Cg008G294940	g29290, g5170
OG0008130	Cg008G295020	g5158, g45672
OG0008131	Cg008G295880	g5099, g29240
OG0008132	Cg008G295840	g45697
OG0008133	Cg008G295820	g5102
OG0008134	Cg008G296410	g29201
OG0008135	Cg008G296720	g45730
OG0008136	Cg008G296750	g45733
OG0008137	Cg008G296800	g5042, g29189
OG0008138	Cg008G296880	g29181
OG0008139	Cg008G297180	g45743
OG0008140	Cg008G297730	g4990
OG0008141	Cg008G298000	g29005
OG0008142	Cg008G298150	g29016
OG0008143	Cg008G298160	g29017, g4950
OG0008144	Cg008G298210	g29023
OG0008145	Cg008G298580	g29036, g41478
OG0008146	Cg008G298760	g29044
OG0008147	Cg008G298790	g29046
OG0008148	Cg008G298900	g29054, g29050
OG0008149	Cg008G299070	g4906
OG0008150	Cg008G299190	g29073
OG0008151	Cg008G299440	g41730, g41445
OG0008152	Cg008G299450	g29082
OG0008153	Cg008G299490	g29092, g4891
OG0008154	Cg008G299600	g29095
OG0008155	Cg008G299780	g29108
OG0008156	Cg008G305950	g18530
OG0008157	Cg008G306010	g10100
OG0008158	Cg008G306020	g4863
OG0008159	Cg008G306090	g4858
OG0008160	Cg008G306400	g4811
OG0008161	Cg008G306660	g4792
OG0008162	Cg008G306720	g10130
OG0008163	Cg008G306890	g18513
OG0008164	Cg008G307070	g4686
OG0008165	Cg008G307940	g10182
OG0008166	Cg008G310660, Cg008G309020	g10212
OG0008167	Cg008G310470, Cg008G308810	g10205
OG0008168	Cg008G311200, Cg008G309350	g10221
OG0008169	Cg008G309800, Cg008G311620	g10245
OG0008170	Cg008G293890	g5247
OG0008171	Cg008G311820, Cg008G310040	g10253
OG0008172	Cg008G293780	g29342, g5258
OG0008173	Cg008G293700	g5263
OG0008174	Cg008G293650	g5265
OG0008175	Cg008G287850	g29649, g45469
OG0008177	Cg008G287350	g29674
OG0008178	Cg008G287310	g45453
OG0008179	Cg008G287140	g29685, g5601
OG0008180	Cg008G286030	g29740
OG0008181	Cg008G285430	g45406, g29787
OG0008182	Cg008G285360	g5679, g5678
OG0008183	Cg008G299790	g29109
OG0008184	Cg008G305070	g10062
OG0008185	Cg008G304660	g10036
OG0008186	Cg008G304340	g10023, g558
OG0008187	Cg008G304300	g552
OG0008188	Cg008G304270	g10021
OG0008189	Cg008G304040	g540
OG0008190	Cg008G303870	g9997
OG0008191	Cg008G303430	g503
OG0008192	Cg008G303380	g9987
OG0008193	Cg008G303190	g9969, g490
OG0008194	Cg007G267990	g44867
OG0008195	Cg008G302910	g468
OG0008196	Cg008G302830	g462
OG0008197	Cg008G302810	g9953
OG0008198	Cg003G108650	g444
OG0008199	Cg003G109100	g424, g9904
OG0008201	Cg003G109590	g394
OG0008202	Cg003G110070	g367, g366
OG0008203	Cg003G110090	g9865
OG0008204	Cg003G110190	g361, g9863
OG0008205	Cg003G110300	g9854
OG0008206	Cg003G110340	g352
OG0008208	Cg003G110770	g327
OG0008209	Cg003G110910	g9827
OG0008210	Cg003G106090	g28723
OG0008211	Cg003G106080	g1190
OG0008212	Cg003G106030	g39278
OG0008213	Cg002G055660	g19322
OG0008214	Cg002G055690	g19330
OG0008215	Cg002G055720	g2496
OG0008216	Cg002G055990	g19341, g2540
OG0008217	Cg002G056290	g2557
OG0008218	Cg002G056840	g2595, g19370
OG0008219	Cg002G057350	g2622, g19396
OG0008220	Cg002G057360	g2624
OG0008221	Cg002G057670	g2633, g19413, g11382
OG0008222	Cg002G058550	g19463
OG0008223	Cg002G060330	g2822
OG0008224	Cg002G063120	g3128
OG0008225	Cg009G326010	g43578
OG0008226	Cg007G267680	g41637
OG0008227	Cg007G267660	g41641
OG0008228	Cg007G267640	g44888
OG0008229	Cg007G267600	g18037, g41644
OG0008230	Cg007G267520	g44891
OG0008231	Cg007G267480	g44892
OG0008232	Cg005G171760	g37108, g51477
OG0008233	Cg007G267330	g41691
OG0008234	Cg007G267820	g44877
OG0008235	Cg007G267250	g44913
OG0008236	Cg007G269200	g44785, g45763
OG0008237	Cg007G269210	g44784
OG0008238	Cg007G269290	g44782, g45769
OG0008239	Cg007G270250	g45819
OG0008240	Cg006G221470	g27573, g32123
OG0008241	Cg004G138770	g6626
OG0008242	Cg007G270620	g45831
OG0008243	Cg007G270640	g45833
OG0008244	Cg007G270700	g45842
OG0008245	Cg007G270790	g45850
OG0008246	Cg007G270840	g44699
OG0008247	Cg007G271470	g45894
OG0008248	Cg007G271800	g45915
OG0008249	Cg007G272190	g45949
OG0008250	Cg007G272630	g45961
OG0008251	Cg007G278770	g46422
OG0008252	Cg007G278750	g46420
OG0008253	Cg007G278730	g46418
OG0008254	Cg007G278490	g46391, g44358
OG0008255	Cg007G278440	g44360
OG0008256	Cg007G278110	g46366
OG0008257	Cg007G277860	g46334
OG0008258	Cg007G277730	g46323
OG0008259	Cg007G277530	g46309
OG0008260	Cg007G277150	g46278
OG0008261	Cg007G276650	g46248
OG0008263	Cg007G276370	g44432, g31895
OG0008264	Cg007G276360	g46233
OG0008265	Cg007G276220	g46226
OG0008266	Cg007G276170	g44442
OG0008267	Cg007G276070	g46211, g44452
OG0008268	Cg007G275680	g46188
OG0008269	Cg007G275410	g46174
OG0008270	Cg007G275210	g44508
OG0008271	Cg007G274810	g44534
OG0008272	Cg007G274600	g44546
OG0008273	Cg007G274400	g46107
OG0008274	Cg007G274280	g46099
OG0008275	Cg007G274230	g44556, g46094
OG0008276	Cg007G274090	g46085
OG0008277	Cg007G273860	g44569
OG0008278	Cg007G273800	g44573
OG0008279	Cg007G273560	g46032
OG0008280	Cg007G273460	g44582
OG0008281	Cg007G272990	g46002
OG0008282	Cg007G272700	g44615
OG0008283	Cg007G279740	g44341
OG0008284	Cg007G280130	g13603
OG0008285	Cg007G280290	g14406
OG0008286	Cg007G280380	g46539
OG0008287	Cg007G280590	g46554
OG0008288	Cg007G280840	g44297
OG0008289	Cg007G280700	g46572
OG0008290	Cg007G281190	g46586
OG0008293	Cg007G281690	g46610
OG0008294	Cg004G128420	g7290, g13145
OG0008295	Cg004G128820	g7264
OG0008296	Cg004G128860	g12251
OG0008297	Cg004G129120	g7252
OG0008298	Cg004G129280	g7237
OG0008299	Cg004G129830	g7205
OG0008300	Cg008G305460	g10075
OG0008301	Cg004G129860	g7202
OG0008302	Cg004G129890	g7201
OG0008303	Cg004G129920	g12210, g7198
OG0008304	Cg004G130220	g13210, g7189
OG0008305	Cg004G130250	g12199
OG0008306	Cg004G130300	g13212
OG0008307	Cg004G130360	g12194, g7173
OG0008308	Cg004G131030	g12160
OG0008309	Cg004G131230	g12151, g7119
OG0008310	Cg004G131560	g7104
OG0008311	Cg004G131590	g7101
OG0008312	Cg006G196960	g54274
OG0008313	Cg004G132260	g1453, g12106
OG0008314	Cg004G132630	g7027
OG0008315	Cg004G132680	g7020
OG0008316	Cg004G133190	g6996, g12073
OG0008317	Cg004G133720, Cg004G133700	g6957
OG0008318	Cg004G133890	g6949
OG0008321	Cg004G134940	g6886
OG0008322	Cg004G135320	g6860
OG0008323	Cg004G135340	g13315, g11995
OG0008324	Cg004G135420	g13320
OG0008325	Cg004G135760	g11977, g6832
OG0008326	Cg004G136160	g13337
OG0008327	Cg004G136190	g6798
OG0008329	Cg002G051950	g3597, g30084, g36100, g30085
OG0008330	Cg004G137480	g11902
OG0008331	Cg001G026580	g47092
