Orthogroup	Cardamine_glauca	Alyssum_gmelinii
OG0008360	Cg008G325310	Ag002G123630
OG0008361	Cg006G194990	Ag001G002470
OG0008362	Cg006G195690	Ag001G004390
OG0008364	Cg006G196040	Ag001G005790
OG0008365	Cg006G196200	Ag001G006150
OG0008366	Cg006G196320	Ag001G006290, Ag004G370360, Ag003G262430
OG0008367	Cg006G196500	Ag001G006710
OG0008369	Cg006G196560, Cg004G119070, Cg004G118830, Cg004G118700, Cg004G118940	Ag001G006920
OG0008370	Cg006G196660	Ag001G007030
OG0008371	Cg006G197570	Ag001G009600
OG0008372	Cg006G197820	Ag001G009960
OG0008373	Cg006G198070	Ag001G010550
OG0008374	Cg006G198350	Ag001G011200
OG0008375	Cg006G199170	Ag001G014320
OG0008376	Cg006G199460	Ag007G627580, Ag001G015820
OG0008377	Cg006G199540	Ag001G015990
OG0008378	Cg006G200400	Ag001G021320
OG0008379	Cg006G200620	Ag001G022930
OG0008380	Cg001G025060	Ag001G029170
OG0008381	Cg001G025200	Ag001G029820, Ag001G031060
OG0008382	Cg005G171720	Ag002G161880
OG0008383	Cg005G171770	Ag002G161540
OG0008384	Cg005G171800	Ag002G161380
OG0008385	Cg002G054910	Ag001G065120
OG0008386	Cg002G054670	Ag001G064560
OG0008387	Cg002G054510	Ag001G064280
OG0008388	Cg002G054420	Ag001G068520
OG0008389	Cg002G054030	Ag001G069840
OG0008390	Cg002G053810	Ag001G070660
OG0008391	Cg002G053000	Ag001G072730
OG0008392	Cg002G052880	Ag001G072960
OG0008393	Cg002G052760	Ag001G073240, Ag002G179370
OG0008394	Cg002G052660	Ag001G073500
OG0008395	Cg002G052470	Ag001G074430
OG0008396	Cg002G055090	Ag001G066250
OG0008397	Cg002G052230	Ag001G074910
OG0008398	Cg002G052220	Ag001G074990
OG0008399	Cg002G051860	Ag001G076020
OG0008400	Cg002G052260	Ag001G074870
OG0008401	Cg002G051890	Ag001G075990
OG0008402	Cg002G051590	Ag001G076500
OG0008403	Cg002G051040	Ag001G078580
OG0008404	Cg002G050940	Ag001G080560, Ag001G078720
OG0008405	Cg002G050280	Ag001G080470
OG0008406	Cg002G049860	Ag001G081610
OG0008407	Cg002G049310	Ag001G083390, Ag001G083360
OG0008408	Cg002G048710	Ag001G085150
OG0008409	Cg002G048130	Ag001G086370
OG0008410	Cg002G047900	Ag001G087940
OG0008411	Cg002G047720	Ag001G088450
OG0008412	Cg002G047710	Ag001G088460
OG0008413	Cg002G047640	Ag001G088600
OG0008414	Cg002G047580	Ag001G088670
OG0008415	Cg002G047500	Ag001G088830
OG0008416	Cg002G047490	Ag001G088840
OG0008417	Cg005G163010	Ag002G195630
OG0008418	Cg001G040720	Ag002G130870, Ag007G650460, Ag002G130890
OG0008419	Cg002G047090	Ag001G090640
OG0008420	Cg002G047000	Ag001G090790
OG0008421	Cg002G046970	Ag001G090820
OG0008422	Cg002G046880	Ag001G091220
OG0008423	Cg002G046830	Ag001G091290
OG0008424	Cg002G046760	Ag001G091530
OG0008425	Cg002G046490	Ag001G092160
OG0008426	Cg002G046410	Ag001G092450
OG0008427	Cg002G046220	Ag001G092750
OG0008428	Cg002G046030	Ag001G093190, Ag001G093200
OG0008429	Cg002G045950	Ag001G093400
OG0008430	Cg002G044920	Ag001G095570
OG0008431	Cg002G044690	Ag001G096180
OG0008432	Cg002G044670	Ag001G096210, Ag004G338380
OG0008433	Cg002G044540	Ag001G096540
OG0008434	Cg002G044430	Ag001G096750
OG0008435	Cg002G044470	Ag001G096710
OG0008437	Cg002G043790	Ag001G098210
OG0008438	Cg002G043760	Ag001G098250
OG0008439	Cg002G043610	Ag001G098480
OG0008440	Cg002G043460	Ag001G098730, Ag001G064480, Ag001G064470
OG0008441	Cg006G195340	Ag001G003610
OG0008442	Cg006G195710	Ag001G004410
OG0008447	Cg005G168120	Ag002G175560
OG0008450	Cg007G272820	Ag003G239890
OG0008451	Cg006G209730	Ag003G241180
OG0008452	Cg001G012170, Cg001G012160	Ag003G254040, Ag019G742950
OG0008453	Cg001G008560	Ag003G272070
OG0008454	Cg001G006730	Ag003G275470
OG0008455	Cg001G008200	Ag003G279560
OG0008456	Cg006G239410	Ag004G305970
OG0008457	Cg006G237920, Cg006G237910	Ag004G308080
OG0008458	Cg006G236710	Ag004G309920
OG0008459	Cg006G234900	Ag004G313070
OG0008460	Cg008G310150, Cg002G067550, Cg003G086690	Ag004G316710
OG0008462	Cg007G272580	Ag004G330100, Ag004G330080
OG0008463	Cg007G271330	Ag004G344150
OG0008464	Cg007G268530	Ag004G353150
OG0008465	Cg007G268480	Ag004G353220
OG0008466	Cg007G266500	Ag004G357950
OG0008467	Cg004G139070	Ag005G439880
OG0008468	Cg004G126910	Ag005G473720
OG0008469	Cg008G283880	Ag006G494810
OG0008470	Cg008G319060	Ag007G587820
OG0008471	Cg005G178680	Ag007G595550
OG0008472	Cg007G261060	Ag007G641180
OG0008473	Cg003G107040	Ag007G654270
OG0008474	Cg002G073400	Ag008G663150
OG0008475	Cg003G099630	Ag008G684280
OG0008476	Cg003G105420	Ag008G704550
OG0008477	Cg008G302480	Ag008G714140
OG0008478	Cg008G304740	Ag008G721260
OG0008479	Cg003G110240	Ag008G727650
OG0008480	Cg003G113950	Ag008G733690
OG0008504	Cg001G012330	Ag003G253790
OG0008505	Cg001G011870	Ag003G254910
OG0008506	Cg001G011680	Ag003G255630
OG0008507	Cg001G011540	Ag003G256070
OG0008508	Cg001G011450	Ag003G256220
OG0008509	Cg001G010650	Ag003G259190
OG0008510	Cg001G010630	Ag003G259350, Ag001G083680
OG0008512	Cg001G010580	Ag003G259700
OG0008513	Cg001G010490	Ag003G260300
OG0008514	Cg001G010260, Cg001G010250	Ag003G261380
OG0008515	Cg001G010160	Ag003G261860
OG0008516	Cg001G010080	Ag003G266670, Ag003G265840
OG0008517	Cg001G010050	Ag003G265570, Ag003G266380
OG0008518	Cg008G300350	Ag008G719030
OG0008519	Cg001G009680	Ag003G266830
OG0008520	Cg001G009650	Ag003G266860
OG0008521	Cg001G009150	Ag003G268860
OG0008522	Cg001G009000	Ag003G269820
OG0008523	Cg001G008780	Ag003G270910
OG0008524	Cg001G008680	Ag003G271420
OG0008525	Cg001G008620	Ag003G271620
OG0008526	Cg001G008310	Ag003G273180
OG0008527	Cg001G008240	Ag003G279740
OG0008528	Cg001G008210	Ag003G279610
OG0008529	Cg001G007730	Ag003G278500
OG0008530	Cg001G007350	Ag003G277660, Ag003G277650
OG0008531	Cg001G007380	Ag003G277760
OG0008532	Cg001G007370	Ag003G277680
OG0008533	Cg001G007140	Ag003G276740
OG0008534	Cg001G007680	Ag003G278260
OG0008535	Cg001G007040	Ag003G276580
OG0008536	Cg001G007030	Ag003G276570
OG0008537	Cg001G007020	Ag003G276530
OG0008538	Cg001G006960	Ag003G276430
OG0008540	Cg001G006020	Ag003G281140, Ag003G281160
OG0008541	Cg001G006220	Ag003G273510
OG0008542	Cg001G006350	Ag003G273900
OG0008543	Cg001G005830	Ag003G281660
OG0008544	Cg001G005810	Ag003G281900
OG0008545	Cg001G005710	Ag003G282090
OG0008546	Cg001G005500	Ag003G282620
OG0008547	Cg001G005330	Ag003G283010
OG0008548	Cg006G215000	Ag007G579360
OG0008549	Cg006G214470	Ag007G578890
OG0008550	Cg006G214390	Ag007G578790
OG0008551	Cg006G214230	Ag007G578640
OG0008552	Cg006G213900	Ag007G578420
OG0008553	Cg006G213590	Ag007G578160
OG0008554	Cg001G023920	Ag001G101240
OG0008555	Cg001G024010	Ag001G101330
OG0008556	Cg001G024500	Ag001G101730
OG0008557	Cg006G233690	Ag004G315390
OG0008558	Cg007G256370	Ag004G364900, Ag004G365460
OG0008559	Cg007G256100	Ag004G365480, Ag004G364940
OG0008560	Cg007G254170	Ag004G366590
OG0008562	Cg007G252160	Ag004G368020
OG0008563	Cg006G236120	Ag004G310800
OG0008564	Cg007G251930	Ag004G369010
OG0008565	Cg007G250900	Ag004G370490
OG0008566	Cg007G250850	Ag004G370680
OG0008567	Cg007G249780	Ag004G372770
OG0008568	Cg007G249700	Ag004G372630
OG0008569	Cg004G141670	Ag005G431620
OG0008570	Cg007G249520	Ag004G374680
OG0008571	Cg007G249290	Ag004G375170
OG0008572	Cg007G249200	Ag004G375430
OG0008573	Cg007G248930	Ag004G376530
OG0008574	Cg007G248910	Ag004G375720, Ag004G376760, Ag004G375710, Ag007G623930, Ag004G376780
OG0008575	Cg007G248880	Ag004G376860
OG0008576	Cg007G248670	Ag004G314290, Ag004G377840
OG0008577	Cg006G234070	Ag004G314770
OG0008578	Cg006G230700	Ag004G322690
OG0008579	Cg002G075220	Ag005G441270
OG0008580	Cg002G075040	Ag005G406700, Ag005G406690
OG0008582	Cg002G074560	Ag005G455180
OG0008583	Cg002G074280	Ag008G661260
OG0008584	Cg002G073700	Ag008G662480
OG0008585	Cg002G073500	Ag008G662980
OG0008586	Cg002G073130	Ag008G663700
OG0008588	Cg002G072790	Ag008G665190
OG0008589	Cg002G072630	Ag008G665820
OG0008590	Cg002G072150	Ag008G666700
OG0008591	Cg002G072000	Ag008G667150
OG0008592	Cg002G071680	Ag008G667800
OG0008593	Cg002G071660	Ag008G667820
OG0008594	Cg002G071340	Ag008G668700
OG0008595	Cg002G071210	Ag008G668990
OG0008596	Cg006G198900	Ag008G669090
OG0008597	Cg002G070580	Ag008G671130
OG0008598	Cg002G070550	Ag008G671210
OG0008599	Cg002G069100	Ag006G513330
OG0008600	Cg002G069150	Ag008G672310
OG0008603	Cg002G069790	Ag008G679240, Ag008G682460
OG0008604	Cg002G067760	Ag007G608060
OG0008605	Cg002G067710	Ag006G573590
OG0008606	Cg007G265480	Ag004G359520
OG0008607	Cg007G264970	Ag004G304810, Ag007G636090
OG0008609	Cg007G262690, Cg008G306590	Ag004G364190
OG0008610	Cg007G245530	Ag004G401990
OG0008611	Cg007G245570	Ag004G401850
OG0008612	Cg007G245880	Ag004G400260
OG0008613	Cg007G245910	Ag004G400190
OG0008614	Cg007G246180	Ag004G397050
OG0008615	Cg007G246290	Ag004G390680, Ag004G395410
OG0008616	Cg007G246410	Ag004G389700, Ag004G394770
OG0008617	Cg007G246990	Ag006G519370, Ag004G386020
OG0008618	Cg007G246980	Ag004G386030, Ag006G519360
OG0008619	Cg007G247310	Ag004G382290
OG0008620	Cg007G247790	Ag004G380560
OG0008621	Cg004G128370	Ag005G470870
OG0008622	Cg003G105070	Ag008G702760
OG0008623	Cg005G164780	Ag002G189980
OG0008624	Cg005G165010	Ag002G188730
OG0008625	Cg005G164940	Ag002G189250
OG0008626	Cg004G124960	Ag005G477680
OG0008627	Cg008G284380	Ag006G496060
OG0008628	Cg004G125860	Ag005G475810
OG0008629	Cg004G126350	Ag005G474740
OG0008630	Cg004G126620	Ag005G474440
OG0008631	Cg004G126720	Ag005G474190
OG0008632	Cg004G127220	Ag005G472910
OG0008633	Cg004G127270	Ag005G472740
OG0008634	Cg004G127650	Ag005G472100, Ag005G471990
OG0008635	Cg004G127730	Ag005G472020
OG0008636	Cg004G127740	Ag005G471970, Ag005G472010
OG0008637	Cg004G127940	Ag005G471600
OG0008638	Cg004G128120	Ag005G471330
OG0008640	Cg003G090230, Cg003G095690	Ag001G041000
OG0008641	Cg003G090460, Cg003G096010	Ag001G044820, Ag001G047610
OG0008643	Cg003G097080	Ag008G675520
OG0008644	Cg003G097120	Ag008G677360
OG0008645	Cg003G097480	Ag004G301340, Ag008G664640, Ag002G163030
OG0008646	Cg003G098220	Ag008G680250
OG0008647	Cg003G098330	Ag008G680750
OG0008648	Cg003G099420	Ag008G683450
OG0008650	Cg003G100050	Ag008G683070
OG0008651	Cg003G099850	Ag008G684890
OG0008652	Cg003G099800	Ag008G684830
OG0008653	Cg003G100370	Ag008G686530
OG0008654	Cg003G100400	Ag008G686630
OG0008655	Cg003G100500	Ag008G686990
OG0008657	Cg003G101280	Ag008G688320, Ag008G690090
OG0008658	Cg003G100800	Ag008G687540
OG0008659	Cg003G101400	Ag008G689910, Ag008G688580
OG0008661	Cg003G101610	Ag008G689140, Ag008G689420
OG0008662	Cg003G102250	Ag008G694290
OG0008663	Cg003G102390	Ag008G694850
OG0008664	Cg003G102480	Ag008G694940
OG0008665	Cg003G102780	Ag008G695750
OG0008666	Cg003G102920	Ag008G696070
OG0008667	Cg003G102930	Ag008G696120
OG0008668	Cg003G103390	Ag008G697680
OG0008669	Cg003G103660	Ag008G698620
OG0008670	Cg003G103680	Ag008G698640
OG0008671	Cg003G104020	Ag008G699680
OG0008672	Cg003G104210	Ag008G699950
OG0008673	Cg003G104230	Ag008G700030
OG0008674	Cg003G104480	Ag008G700870
OG0008675	Cg003G104670	Ag008G701440
OG0008676	Cg003G104780	Ag008G701880
OG0008677	Cg003G104900	Ag008G702320
OG0008678	Cg003G105210	Ag008G703890
OG0008679	Cg003G105440	Ag008G704570
OG0008680	Cg003G105630	Ag008G705120
OG0008681	Cg003G105640	Ag008G705130
OG0008682	Cg009G325630, Cg008G313810	Ag007G644200
OG0008683	Cg008G313970, Cg009G325980	Ag007G644550
OG0008684	Cg008G314050	Ag007G644670
OG0008685	Cg008G293460	Ag007G611470
OG0008686	Cg008G293440	Ag007G611400
OG0008687	Cg008G293230	Ag007G610450
OG0008688	Cg008G293180	Ag007G610360
OG0008689	Cg008G293170	Ag007G610300
OG0008690	Cg008G293120	Ag007G610220
OG0008692	Cg008G292780	Ag007G609400
OG0008693	Cg008G292630	Ag007G609160
OG0008694	Cg008G292410	Ag007G608560
OG0008695	Cg008G292300	Ag007G608320
OG0008696	Cg008G292270	Ag001G091020, Ag005G489340, Ag001G091090, Ag007G608180
OG0008697	Cg008G292210	Ag007G608020
OG0008698	Cg008G291770	Ag007G607160
OG0008699	Cg008G291170	Ag007G605610
OG0008700	Cg008G290940	Ag007G604950
OG0008701	Cg008G290820	Ag007G604680
OG0008702	Cg008G290560	Ag007G604310
OG0008703	Cg008G290280	Ag007G603450
OG0008704	Cg008G290060	Ag007G602970
OG0008705	Cg008G289980	Ag007G602670
OG0008706	Cg008G289720	Ag007G602170
OG0008708	Cg008G289480	Ag007G601640
OG0008709	Cg008G289280	Ag007G601260
OG0008710	Cg008G289050	Ag007G600890
OG0008711	Cg008G288750	Ag007G600550
OG0008712	Cg008G288720	Ag007G600520
OG0008713	Cg008G288620	Ag007G600290
OG0008714	Cg008G288430	Ag007G599900
OG0008715	Cg001G023780	Ag006G577810
OG0008716	Cg001G023310	Ag006G577230
OG0008717	Cg001G023250	Ag006G577180
OG0008718	Cg001G023150	Ag006G576990
OG0008719	Cg001G023110	Ag006G576900
OG0008720	Cg001G023100	Ag006G576880
OG0008721	Cg001G022910	Ag006G576470
OG0008723	Cg001G021970	Ag006G573930
OG0008724	Cg008G322540	Ag002G104070
OG0008725	Cg001G021530	Ag006G572020
OG0008726	Cg001G021500	Ag006G571880
OG0008727	Cg001G021290	Ag006G571200
OG0008728	Cg001G021240	Ag006G570890
OG0008729	Cg001G021180	Ag006G570700
OG0008730	Cg001G020740	Ag006G559300
OG0008731	Cg001G020710	Ag006G559360
OG0008732	Cg001G020570	Ag006G559880
OG0008734	Cg001G020000	Ag006G563350
OG0008735	Cg001G019830	Ag006G564070, Ag005G404420
OG0008736	Cg001G019550	Ag006G565220
OG0008738	Cg001G018370	Ag006G552120, Ag008G705610, Ag005G409050
OG0008739	Cg003G081500	Ag002G143090
OG0008740	Cg001G018240	Ag006G551410
OG0008741	Cg001G018080	Ag006G550910
OG0008742	Cg001G017950	Ag006G550360
OG0008743	Cg001G017920	Ag006G550270
OG0008744	Cg001G017810	Ag006G547510, Ag006G549620
OG0008745	Cg001G017430	Ag006G548200, Ag006G546470
OG0008746	Cg007G270920	Ag004G345020
OG0008748	Cg003G083870	Ag002G147960
OG0008749	Cg006G212000	Ag006G539880, Ag006G537400
OG0008750	Cg006G210820	Ag006G539190, Ag006G536620
OG0008751	Cg006G210680	Ag006G538820, Ag006G536310
OG0008752	Cg006G210530	Ag006G536130
OG0008753	Cg006G210180	Ag006G535700
OG0008754	Cg006G209350	Ag006G535110
OG0008755	Cg006G204550	Ag006G532520
OG0008756	Cg006G204590	Ag002G203200
OG0008757	Cg006G219020	Ag007G584730
OG0008758	Cg006G204510	Ag007G584530
OG0008759	Cg006G218780	Ag007G583930
OG0008760	Cg006G218360	Ag007G583390
OG0008761	Cg007G273810	Ag003G236480
OG0008762	Cg006G217520	Ag007G582310
OG0008763	Cg006G217460	Ag007G582260
OG0008764	Cg006G216760	Ag007G581640
OG0008765	Cg006G215770	Ag007G580290
OG0008766	Cg006G215500	Ag007G579930
OG0008767	Cg006G215410	Ag007G579810
OG0008768	Cg006G215290	Ag007G579720
OG0008769	Cg001G004470	Ag003G286380
OG0008770	Cg001G004410	Ag003G286570
OG0008771	Cg001G004070	Ag003G287360, Ag003G287700, Ag003G287710
OG0008772	Cg001G003660	Ag003G288830
OG0008774	Cg001G003130	Ag003G289970
OG0008775	Cg001G003030	Ag003G290390
OG0008776	Cg001G002970	Ag003G290720
OG0008777	Cg001G002930	Ag003G290830
OG0008778	Cg001G002380	Ag003G292150
OG0008779	Cg001G002360	Ag003G292170
OG0008780	Cg001G002080	Ag003G292660
OG0008781	Cg001G001980	Ag003G292860
OG0008782	Cg001G001960	Ag003G292880
OG0008783	Cg001G001660	Ag003G293490
OG0008784	Cg001G001110	Ag003G295140
OG0008785	Cg001G013040	Ag003G252450
OG0008786	Cg001G034440	Ag007G643500
OG0008787	Cg001G034780	Ag007G644990
OG0008788	Cg001G037940	Ag007G646550
OG0008789	Cg005G162260	Ag002G197380
OG0008790	Cg001G039190	Ag007G648130
OG0008791	Cg006G215320	Ag007G579730
OG0008792	Cg008G286420	Ag006G501130, Ag006G501140, Ag006G501120
OG0008793	Cg006G214070	Ag007G578490
OG0008794	Cg005G170930	Ag002G164330
OG0008795	Cg003G085290	Ag002G156090
OG0008796	Cg005G172630	Ag002G159680
OG0008798	Cg008G318300	Ag002G157820
OG0008800	Cg005G160020	Ag002G202240
OG0008801	Cg011G329120, Cg008G317720	Ag005G465980
OG0008802	Cg003G083860	Ag002G147920
OG0008803	Cg003G082660	Ag004G341360
OG0008804	Cg003G081710	Ag002G143770
OG0008805	Cg003G081550	Ag002G144840
OG0008806	Cg003G081290	Ag002G142680
OG0008807	Cg003G081260	Ag002G142450
OG0008808	Cg003G081110	Ag002G141610
OG0008809	Cg003G093670, Cg003G080310	Ag002G138390, Ag002G137720
OG0008810	Cg003G080000, Cg003G094020	Ag002G131390
OG0008811	Cg001G019790	Ag002G129640
OG0008812	Cg008G320840	Ag002G127050
OG0008813	Cg008G320880	Ag002G126810
OG0008814	Cg008G321240	Ag002G124940
OG0008815	Cg008G321730	Ag002G102590
OG0008816	Cg008G322430	Ag002G103800
OG0008817	Cg008G323020	Ag002G110150, Ag002G106580
OG0008818	Cg008G323110	Ag002G110620, Ag002G107120
OG0008819	Cg008G324260	Ag002G120000
OG0008820	Cg008G324310	Ag002G120090
OG0008821	Cg008G324550	Ag002G115530, Ag002G120830
OG0008822	Cg008G325290	Ag002G123610
OG0008823	Cg008G325300	Ag002G123620
OG0008824	Cg001G033550	Ag001G042880
OG0008825	Cg001G031460	Ag001G043200
OG0008826	Cg001G030360	Ag001G043780, Ag001G045830
OG0008827	Cg001G030150, Cg005G174220	Ag001G039380, Ag001G043920
OG0008829	Cg004G142050	Ag005G430930, Ag005G429900
OG0008830	Cg001G028100	Ag001G037450
OG0008832	Cg001G027880	Ag001G036890
OG0008833	Cg001G027080	Ag001G035540
OG0008834	Cg001G026620	Ag001G034370
OG0008835	Cg001G026570	Ag001G034280
OG0008836	Cg001G026010	Ag001G033700
OG0008837	Cg001G025930	Ag001G033550
OG0008838	Cg001G040830	Ag007G651230
OG0008839	Cg001G041830	Ag002G177840
OG0008840	Cg001G041310	Ag007G653830
OG0008841	Cg001G041910	Ag007G655710
OG0008842	Cg001G041890	Ag007G655670
OG0008843	Cg001G042410	Ag007G656460
OG0008844	Cg001G042820	Ag006G555220
OG0008845	Cg001G042940	Ag007G657560
OG0008846	Cg005G157600	Ag002G206620
OG0008847	Cg005G157670	Ag002G206540
OG0008848	Cg005G157720	Ag002G206500
OG0008849	Cg005G158970	Ag002G204110
OG0008850	Cg005G159080	Ag002G203800
OG0008851	Cg005G159200	Ag002G203630
OG0008852	Cg005G159590	Ag002G203010
OG0008853	Cg005G159650	Ag002G202930
OG0008854	Cg005G160000	Ag002G202380
OG0008855	Cg005G160380	Ag002G201660
OG0008856	Cg005G160590	Ag002G201350
OG0008857	Cg005G160680	Ag002G201150
OG0008858	Cg005G160750	Ag002G200980
OG0008859	Cg002G046380	Ag001G092470
OG0008860	Cg005G161620	Ag002G198820
OG0008861	Cg005G161740	Ag002G198620
OG0008862	Cg005G161780	Ag002G198580
OG0008863	Cg005G161790	Ag002G198570
OG0008864	Cg005G161960	Ag002G198180
OG0008865	Cg005G162570	Ag002G196820
OG0008866	Cg005G162830	Ag002G196250
OG0008867	Cg002G047360	Ag001G089650
OG0008869	Cg005G163590	Ag002G193980
OG0008870	Cg005G163620	Ag002G193720
OG0008871	Cg005G163650	Ag002G193570
OG0008872	Cg008G292160	Ag007G607920, Ag007G607960, Ag007G607910, Ag007G607930
OG0008873	Cg005G164110	Ag002G191960
OG0008874	Cg005G164240	Ag002G192550
OG0008875	Cg005G164480	Ag002G190980
OG0008876	Cg005G164490	Ag002G190830
OG0008877	Cg008G282520	Ag006G491690
OG0008878	Cg008G282620	Ag006G491940
OG0008879	Cg008G282670	Ag006G491990
OG0008880	Cg008G282770	Ag006G492290
OG0008881	Cg008G283180	Ag006G493080
OG0008882	Cg008G283500	Ag006G493810
OG0008883	Cg008G283870	Ag006G494790
OG0008884	Cg008G284420	Ag006G496170
OG0008885	Cg008G284500	Ag006G496580
OG0008886	Cg008G284690	Ag006G496820
OG0008887	Cg008G284960	Ag006G497410
OG0008888	Cg008G299830	Ag008G719520
OG0008889	Cg008G300120	Ag008G719310
OG0008890	Cg008G300170	Ag008G719380
OG0008891	Cg008G300230	Ag008G719170
OG0008892	Cg008G300620	Ag008G718320
OG0008893	Cg008G300640	Ag008G718300
OG0008894	Cg008G300250	Ag008G719150
OG0008895	Cg008G300960	Ag008G717770
OG0008896	Cg003G108550	Ag008G724730
OG0008897	Cg008G301370	Ag008G716770
OG0008898	Cg008G301390	Ag008G716690
OG0008899	Cg008G301580	Ag008G716420
OG0008900	Cg008G301640	Ag008G716350
OG0008901	Cg008G301670	Ag008G716300
OG0008902	Cg008G301790	Ag008G716160
OG0008903	Cg008G302140	Ag008G715110
OG0008904	Cg008G302180	Ag008G715040
OG0008905	Cg008G302590	Ag004G342670, Ag008G713990
OG0008906	Cg008G302730	Ag008G713010
OG0008907	Cg003G108390	Ag008G712730
OG0008908	Cg003G107980	Ag008G711400
OG0008909	Cg003G111720	Ag008G730330
OG0008911	Cg003G107630	Ag008G710450
OG0008912	Cg003G107540	Ag008G709970
OG0008913	Cg003G107460	Ag008G710020
OG0008914	Cg003G107430	Ag008G709860
OG0008915	Cg003G106790	Ag008G707760
OG0008916	Cg003G106710	Ag008G707680
OG0008917	Cg003G107190	Ag008G709180
OG0008918	Cg003G106870	Ag008G708140
OG0008919	Cg003G106620	Ag008G707480
OG0008920	Cg003G106580	Ag008G707120
OG0008921	Cg003G106540	Ag008G707050
OG0008922	Cg003G111600	Ag008G730220
OG0008923	Cg003G111660	Ag008G730270
OG0008924	Cg006G237830	Ag004G308220
OG0008925	Cg003G111770	Ag008G730480
OG0008926	Cg003G112050	Ag006G502260
OG0008927	Cg003G112220	Ag008G731060
OG0008928	Cg003G112560	Ag008G731570
OG0008929	Cg003G112710	Ag008G731800
OG0008930	Cg003G113150	Ag008G732240
OG0008931	Cg003G113050	Ag008G732440, Ag008G698380
OG0008932	Cg003G113030	Ag008G732490
OG0008933	Cg003G114010	Ag008G733770
OG0008934	Cg003G114120	Ag008G733990
OG0008935	Cg003G114310	Ag008G734180
OG0008936	Cg003G114450	Ag008G734390
OG0008937	Cg003G114830	Ag008G734780
OG0008938	Cg003G114980	Ag008G734980
OG0008939	Cg003G115000	Ag008G735000, Ag004G318200
OG0008940	Cg003G115130	Ag001G100120
OG0008941	Cg003G115290	Ag001G099930
OG0008942	Cg003G115390	Ag001G099860
OG0008943	Cg003G115440	Ag001G099810, Ag001G099820
OG0008944	Cg003G115510	Ag001G099540
OG0008945	Cg003G115670	Ag001G099350
OG0008946	Cg003G115890	Ag001G099140
OG0008947	Cg003G076580, Cg014G332990	Ag006G516960
OG0008948	Cg006G245070	Ag004G297750
OG0008949	Cg003G076300, Cg014G333280	Ag006G497340
OG0008950	Cg014G333370, Cg003G076210	Ag006G519910
OG0008951	Cg003G076190	Ag006G519850
OG0008952	Cg014G332800, Cg003G076800	Ag006G516460
OG0008953	Cg003G077140, Cg014G332490, Cg003G101120	Ag006G515380
OG0008954	Cg014G331650, Cg003G078040	Ag006G514890
OG0008955	Cg003G077400, Cg014G332220	Ag006G512580
OG0008956	Cg005G186550	Ag006G512250
OG0008957	Cg014G331410, Cg003G078240	Ag006G511610
OG0008958	Cg014G330720, Cg003G078810	Ag006G497780, Ag006G509550
OG0008959	Cg003G078890, Cg003G095060	Ag006G508570
OG0008960	Cg003G094780, Cg003G079220	Ag007G599260
