Orthogroup	Cardamine_glauca	Cardamine_amara
OG0011136	Cg004G124610	evm.model.RL_1.803
OG0011137	Cg005G165590	evm.model.RL_6.2172
OG0011139	Cg005G166520	evm.model.RL_6.2082
OG0011140	Cg005G167290	evm.model.RL_6.2011
OG0011141	Cg005G167500	evm.model.RL_6.1993, evm.model.RL_6.1988
OG0011142	Cg005G170550	evm.model.RL_6.1696
OG0011143	Cg005G170340	evm.model.RL_6.1716
OG0011144	Cg005G169540	evm.model.RL_6.1796
OG0011145	Cg005G169180	evm.model.RL_6.1850
OG0011146	Cg005G169070	evm.model.RL_6.1840
OG0011147	Cg005G168830	evm.model.RL_6.1817
OG0011148	Cg005G168710	evm.model.RL_6.1878
OG0011149	Cg005G168520	evm.model.RL_6.1895, evm.model.RL_6.1054
OG0011150	Cg005G168100	evm.model.RL_6.1932
OG0011151	Cg005G167780	evm.model.RL_6.1961
OG0011152	Cg005G167790	evm.model.RL_6.1960
OG0011153	Cg006G229940	evm.model.RL_5.1449
OG0011154	Cg006G229870	evm.model.RL_5.2827
OG0011155	Cg006G229840	evm.model.RL_5.1458
OG0011156	Cg006G229590	evm.model.RL_5.1485
OG0011157	Cg006G228770	evm.model.RL_5.1563
OG0011158	Cg006G228750	evm.model.RL_5.1565
OG0011159	Cg006G228320	evm.model.RL_5.1602
OG0011161	Cg006G228090	evm.model.RL_5.1623
OG0011162	Cg006G226410	evm.model.RL_5.1793
OG0011163	Cg006G226230	evm.model.RL_5.1810
OG0011164	Cg006G225870	evm.model.RL_5.1840
OG0011165	Cg006G225620	evm.model.RL_5.3696
OG0011166	Cg006G224670	evm.model.RL_5.3615
OG0011167	Cg006G224160, Cg006G224250	evm.model.RL_5.3579
OG0011168	Cg006G223010	evm.model.RL_5.3478
OG0011169	Cg006G222090	evm.model.RL_5.3402
OG0011170	Cg006G221700	evm.model.RL_5.3369
OG0011171	Cg006G221480, Cg006G221490	evm.model.RL_5.3352
OG0011172	Cg006G221090	evm.model.RL_5.3317
OG0011173	Cg006G220790	evm.model.RL_5.3287
OG0011174	Cg004G128510	evm.model.RL_1.1176
OG0011175	Cg006G220170	evm.model.RL_5.3230
OG0011176	Cg006G220100	evm.model.RL_5.3226
OG0011177	Cg006G219910	evm.model.RL_5.3214
OG0011178	Cg006G219750	evm.model.RL_5.3199
OG0011179	Cg006G219710	evm.model.RL_5.3195
OG0011180	Cg006G219450	evm.model.RL_5.3172
OG0011181	Cg006G219220	evm.model.RL_5.3151
OG0011183	Cg006G244880	evm.model.RL_8.2869
OG0011184	Cg006G219120	evm.model.RL_5.3139
OG0011185	Cg001G033000	evm.model.RL_2.655
OG0011186	Cg001G015640	evm.model.RL_2.2028
OG0011187	Cg001G015170	evm.model.RL_2.2076
OG0011190	Cg001G040520	evm.model.RL_2.224
OG0011191	Cg005G190530	evm.model.RL_6.298
OG0011192	Cg005G191050	evm.model.RL_6.260
OG0011193	Cg005G191080	evm.model.RL_6.257
OG0011194	Cg005G191840	evm.model.RL_6.196
OG0011195	Cg005G192700	evm.model.RL_6.115
OG0011196	Cg005G193000	evm.model.RL_6.95
OG0011197	Cg005G193200	evm.model.RL_6.73
OG0011199	Cg006G231590	evm.model.RL_5.1276
OG0011200	Cg006G231690	evm.model.RL_5.1267
OG0011201	Cg006G231840	evm.model.RL_5.1256
OG0011202	Cg006G232060	evm.model.RL_5.1235
OG0011203	Cg006G232260	evm.model.RL_5.1215
OG0011204	Cg006G232970	evm.model.RL_5.1152
OG0011205	Cg006G233060	evm.model.RL_5.1142
OG0011207	Cg007G256870	evm.model.RL_5.1065.3.687c88b1
OG0011208	Cg006G234080	evm.model.RL_5.1050
OG0011209	Cg006G234450	evm.model.RL_5.1016.2.687c88b1
OG0011210	Cg007G249920	evm.model.RL_3.394
OG0011210	Cg006G235050	evm.model.RL_5.955
OG0011211	Cg006G235520	evm.model.RL_5.915
OG0011212	Cg006G235710	evm.model.RL_5.893, evm.model.RL_5.905.1.687c88b0
OG0011213	Cg006G235940	evm.model.RL_5.866
OG0011214	Cg006G237010	evm.model.RL_5.765
OG0011215	Cg001G024430	evm.model.RL_2.1229
OG0011216	Cg006G237170	evm.model.RL_5.745
OG0011217	Cg006G237370	evm.model.RL_5.727
OG0011218	Cg006G202010	evm.model.RL_5.2226
OG0011219	Cg006G237960	evm.model.RL_5.660
OG0011220	Cg006G238810	evm.model.RL_5.585
OG0011221	Cg006G238890	evm.model.RL_5.577
OG0011222	Cg006G240440, Cg006G239350	evm.model.RL_5.541
OG0011223	Cg006G239850	evm.model.RL_5.494
OG0011224	Cg006G240140	evm.model.RL_5.464
OG0011225	Cg006G240190	evm.model.RL_5.460
OG0011226	Cg006G240220	evm.model.RL_5.458
OG0011227	Cg006G240270	evm.model.RL_5.453.1.687c88ac
OG0011228	Cg006G240740	evm.model.RL_5.419
OG0011229	Cg006G240830	evm.model.RL_5.410
OG0011231	Cg006G241690	evm.model.RL_5.323
OG0011232	Cg006G241840	evm.model.RL_5.310
OG0011233	Cg006G242490	evm.model.RL_5.251
OG0011234	Cg005G181160	evm.model.RL_5.210
OG0011235	Cg006G242830	evm.model.RL_5.217
OG0011236	Cg006G242680	evm.model.RL_5.233
OG0011237	Cg006G243040	evm.model.RL_5.198
OG0011238	Cg006G243110	evm.model.RL_5.189
OG0011239	Cg006G243170	evm.model.RL_5.180
OG0011240	Cg006G243210	evm.model.RL_5.176
OG0011241	Cg006G243450	evm.model.RL_5.150
OG0011243	Cg006G243750	evm.model.RL_5.120
OG0011244	Cg006G243820	evm.model.RL_5.109
OG0011245	Cg006G244450	evm.model.RL_5.51
OG0011246	Cg006G245260	evm.model.RL_8.2907
OG0011247	Cg008G294110	evm.model.RL_4.2227
OG0011248	Cg008G294470	evm.model.RL_4.2195
OG0011249	Cg008G294340	evm.model.RL_4.2207
OG0011251	Cg008G294920	evm.model.RL_4.2159
OG0011252	Cg008G295580	evm.model.RL_4.2103
OG0011253	Cg008G296650	evm.model.RL_4.2001
OG0011254	Cg008G296740	evm.model.RL_4.1991
OG0011255	Cg008G296940	evm.model.RL_4.1973
OG0011256	Cg008G297680	evm.model.RL_4.1904
OG0011257	Cg008G297650	evm.model.RL_4.1906
OG0011258	Cg008G298140	evm.model.RL_4.1859
OG0011259	Cg007G268400	evm.model.RL_3.687, evm.model.RL_3.1210
OG0011260	Cg008G298710	evm.model.RL_4.1813
OG0011261	Cg008G298830	evm.model.RL_4.1805
OG0011262	Cg008G298960	evm.model.RL_4.1790
OG0011263	Cg008G299480	evm.model.RL_4.1746
OG0011264	Cg008G306100	evm.model.RL_4.1119
OG0011265	Cg008G306310	evm.model.RL_4.1098
OG0011266	Cg008G306520	evm.model.RL_4.1078
OG0011267	Cg008G306460	evm.model.RL_4.1082.1.687c86d1
OG0011268	Cg008G306630	evm.model.RL_4.1068.1.687c86d1
OG0011269	Cg008G307180, Cg007G257170	evm.model.RL_4.1019
OG0011270	Cg008G307720	evm.model.RL_4.967
OG0011271	Cg008G307890	evm.model.RL_4.955
OG0011272	Cg008G308030	evm.model.RL_4.945
OG0011273	Cg008G308380	evm.model.RL_4.924
OG0011274	Cg008G310630, Cg008G308990	evm.model.RL_4.894
OG0011275	Cg008G310420, Cg008G308770, Cg008G310430	evm.model.RL_4.909
OG0011276	Cg008G312050	evm.model.RL_4.807
OG0011277	Cg008G293660	evm.model.RL_4.2272
OG0011278	Cg008G287740	evm.model.RL_4.2856
OG0011279	Cg008G287050	evm.model.RL_4.2921
OG0011280	Cg008G286710	evm.model.RL_4.2951
OG0011281	Cg008G286380	evm.model.RL_5.2455
OG0011282	Cg008G286310	evm.model.RL_4.2993
OG0011283	Cg008G286280	evm.model.RL_4.2996
OG0011284	Cg008G286230	evm.model.RL_4.3001
OG0011285	Cg004G127990	evm.model.RL_1.1130
OG0011286	Cg008G285220, Cg008G285270, Cg008G285190	evm.model.RL_4.3086.1.687c86dd
OG0011287	Cg008G305830, Cg008G305840	evm.model.RL_2.496, evm.model.RL_4.1146
OG0011288	Cg008G305360	evm.model.RL_6.2583, evm.model.RL_4.1180
OG0011289	Cg008G305370	evm.model.RL_4.1179
OG0011290	Cg008G305080	evm.model.RL_4.1203
OG0011291	Cg008G304850	evm.model.RL_4.1215
OG0011292	Cg008G304500	evm.model.RL_4.1241
OG0011293	Cg008G304330	evm.model.RL_4.1258
OG0011294	Cg008G303930	evm.model.RL_4.1305.4.687c86d3
OG0011295	Cg008G303720	evm.model.RL_4.1327
OG0011296	Cg008G303560	evm.model.RL_4.1340
OG0011297	Cg008G303440	evm.model.RL_4.1351.1.687c86d3
OG0011298	Cg003G108830	evm.model.RL_8.2182
OG0011299	Cg003G109330	evm.model.RL_8.2237
OG0011300	Cg003G110490	evm.model.RL_8.2342
OG0011301	Cg003G106430	evm.model.RL_8.1995, evm.model.RL_8.1963
OG0011302	Cg003G106350	evm.model.RL_8.1955
OG0011303	Cg003G105950	evm.model.RL_8.1912
OG0011304	Cg003G105930	evm.model.RL_8.1910
OG0011305	Cg003G105830	evm.model.RL_8.1899
OG0011306	Cg002G055710	evm.model.RL_7.1274
OG0011307	Cg002G056240	evm.model.RL_7.1325
OG0011309	Cg002G056280	evm.model.RL_7.1328
OG0011310	Cg002G056390	evm.model.RL_7.1342
OG0011311	Cg002G056410	evm.model.RL_7.1344
OG0011312	Cg002G056990	evm.model.RL_7.1409.1.687c84b9
OG0011313	Cg002G057880	evm.model.RL_7.1483
OG0011314	Cg002G058350	evm.model.RL_7.1522
OG0011315	Cg002G058380	evm.model.RL_7.1524
OG0011316	Cg002G058810	evm.model.RL_7.1560
OG0011317	Cg006G232050	evm.model.RL_5.1236
OG0011318	Cg002G061030	evm.model.RL_7.1748
OG0011319	Cg002G061050	evm.model.RL_7.1750
OG0011321	Cg002G062400	evm.model.RL_7.1843
OG0011322	Cg002G063490	evm.model.RL_7.1906, evm.model.RL_7.1904
OG0011323	Cg002G063560	evm.model.RL_7.1937
OG0011324	Cg002G066520, Cg002G066670	evm.model.RL_7.2007
OG0011325	Cg001G041630	evm.model.RL_2.75
OG0011326	Cg007G268310	evm.model.RL_3.1200
OG0011327	Cg007G268140	evm.model.RL_3.1195
OG0011328	Cg007G267910	evm.model.RL_3.1169
OG0011329	Cg007G268780	evm.model.RL_3.1245
OG0011330	Cg007G268860	evm.model.RL_3.1252
OG0011331	Cg007G269970	evm.model.RL_3.1348
OG0011332	Cg007G270100	evm.model.RL_3.1360
OG0011333	Cg007G272430	evm.model.RL_3.1597
OG0011334	Cg007G270870	evm.model.RL_3.1437
OG0011335	Cg007G270950	evm.model.RL_3.1445.3.687c84bc
OG0011336	Cg007G271010	evm.model.RL_3.1449
OG0011337	Cg007G271220	evm.model.RL_3.1468
OG0011338	Cg007G271440	evm.model.RL_3.1503
OG0011339	Cg007G272000	evm.model.RL_3.1556
OG0011340	Cg007G272060	evm.model.RL_3.1559
OG0011341	Cg007G272170	evm.model.RL_3.1572
OG0011342	Cg007G272480	evm.model.RL_3.1602
OG0011343	Cg007G278880	evm.model.RL_3.2222
OG0011344	Cg007G278850	evm.model.RL_3.2219
OG0011345	Cg007G278560	evm.model.RL_3.2189
OG0011346	Cg007G278050	evm.model.RL_3.2145
OG0011347	Cg006G224720	evm.model.RL_5.3618
OG0011348	Cg007G277020	evm.model.RL_3.2047
OG0011349	Cg007G276270	evm.model.RL_3.1984
OG0011350	Cg007G276250	evm.model.RL_5.1822
OG0011351	Cg001G010690	evm.model.RL_2.2506
OG0011353	Cg008G316930, Cg011G328770	evm.model.RL_4.738
OG0011354	Cg007G275880	evm.model.RL_3.1948
OG0011355	Cg007G275640	evm.model.RL_3.1929
OG0011356	Cg007G275320	evm.model.RL_3.1898
OG0011357	Cg007G274930	evm.model.RL_3.1861
OG0011358	Cg007G274830	evm.model.RL_3.1853
OG0011359	Cg007G274440	evm.model.RL_3.1809
OG0011360	Cg007G274390	evm.model.RL_3.1804
OG0011361	Cg007G273190	evm.model.RL_3.1663
OG0011362	Cg007G280790	evm.model.RL_3.2414
OG0011363	Cg007G280780	evm.model.RL_3.2415
OG0011364	Cg007G281110	evm.model.RL_3.2435.2.687c84be
OG0011365	Cg007G281420	evm.model.RL_3.2463
OG0011366	Cg004G128680	evm.model.RL_1.1191
OG0011367	Cg004G128740	evm.model.RL_1.1197
OG0011368	Cg004G128940	evm.model.RL_1.1217
OG0011369	Cg004G129000	evm.model.RL_1.1222
OG0011370	Cg004G129020	evm.model.RL_1.1224
OG0011371	Cg004G129340	evm.model.RL_1.1258
OG0011372	Cg004G129630	evm.model.RL_1.1289
OG0011373	Cg004G129710, Cg005G183110	evm.model.RL_1.1297
OG0011374	Cg004G129990	evm.model.RL_1.1322
OG0011375	Cg004G130100, Cg004G130180	evm.model.RL_1.1328.2.687c87ec
OG0011376	Cg004G130340	evm.model.RL_1.1346
OG0011377	Cg004G130630	evm.model.RL_1.1374
OG0011378	Cg006G196130	evm.model.RL_5.3810.1.687c88c5
OG0011379	Cg004G131050	evm.model.RL_1.1410
OG0011380	Cg004G131120	evm.model.RL_1.1417
OG0011381	Cg004G131250	evm.model.RL_1.1428
OG0011382	Cg004G131570	evm.model.RL_1.1445
OG0011383	Cg004G131630	evm.model.RL_1.1454
OG0011384	Cg004G131710	evm.model.RL_1.1462
OG0011385	Cg004G131830	evm.model.RL_1.1474
OG0011386	Cg004G132610	evm.model.RL_1.1551, evm.model.RL_1.1555, evm.model.RL_1.1547
OG0011387	Cg004G132700	evm.model.RL_1.1564
OG0011388	Cg004G132720	evm.model.RL_1.1566
OG0011389	Cg004G132760	evm.model.RL_1.1570
OG0011389	Cg004G132770	evm.model.RL_1.1571
OG0011390	Cg004G133880	evm.model.RL_1.1659
OG0011391	Cg004G134250	evm.model.RL_1.1690
OG0011392	Cg004G134490	evm.model.RL_1.1706
OG0011393	Cg004G134880	evm.model.RL_1.1735
OG0011394	Cg004G135220	evm.model.RL_1.1768
OG0011395	Cg004G135410	evm.model.RL_1.1785
OG0011396	Cg004G135700	evm.model.RL_1.1810
OG0011397	Cg004G135850	evm.model.RL_1.1824
OG0011398	Cg004G135980	evm.model.RL_1.1835
OG0011399	Cg004G135990	evm.model.RL_1.1836.1.687c87ee
OG0011400	Cg004G136040	evm.model.RL_1.1841
OG0011402	Cg004G137060	evm.model.RL_1.1940, evm.model.RL_7.2300
OG0011403	Cg004G137280	evm.model.RL_1.1961
OG0011404	Cg004G137350	evm.model.RL_1.1968
OG0011405	Cg004G137620	evm.model.RL_1.1993
OG0011406	Cg004G138180	evm.model.RL_1.2041.1.687c87ee
OG0011407	Cg004G138820	evm.model.RL_1.2105
OG0011408	Cg004G138870	evm.model.RL_1.2107
OG0011409	Cg004G139240	evm.model.RL_1.2119
OG0011410	Cg004G139410	evm.model.RL_1.2129
OG0011411	Cg004G139720	evm.model.RL_1.2158
OG0011412	Cg004G139750	evm.model.RL_1.2161
OG0011413	Cg004G140400	evm.model.RL_1.2206, evm.model.RL_1.2198
OG0011414	Cg004G140720	evm.model.RL_1.2225
OG0011415	Cg004G141640	evm.model.RL_1.2300
OG0011416	Cg004G142100	evm.model.RL_1.2328
OG0011417	Cg004G142480	evm.model.RL_1.2357
OG0011418	Cg004G142840	evm.model.RL_1.2390
OG0011419	Cg004G143050	evm.model.RL_1.2411
OG0011420	Cg004G143420	evm.model.RL_1.2444
OG0011421	Cg004G144500	evm.model.RL_1.2487
OG0011422	Cg004G146730	evm.model.RL_1.2584
OG0011423	Cg004G146530	evm.model.RL_1.2569
OG0011424	Cg004G146480	evm.model.RL_1.2567
OG0011425	Cg004G146310	evm.model.RL_1.2558
OG0011426	Cg004G145840	evm.model.RL_1.2541
OG0011427	Cg004G145670	evm.model.RL_1.2525
OG0011428	Cg007G272710	evm.model.RL_3.1620
OG0011429	Cg004G150280, Cg004G151170	evm.model.RL_1.2764
OG0011430	Cg004G151790	evm.model.RL_1.2801
OG0011431	Cg004G151970	evm.model.RL_1.2806
OG0011432	Cg004G153670	evm.model.RL_1.2942
OG0011433	Cg004G154110	evm.model.RL_1.2982
OG0011434	Cg004G154650	evm.model.RL_1.3028
OG0011435	Cg004G154530	evm.model.RL_1.3018
OG0011436	Cg004G155190	evm.model.RL_1.3069
OG0011437	Cg004G155710	evm.model.RL_1.3122
OG0011438	Cg004G155830	evm.model.RL_1.3132
OG0011439	Cg004G156130	evm.model.RL_1.3155
OG0011440	Cg004G156340	evm.model.RL_1.3178
OG0011441	Cg004G156540	evm.model.RL_1.3194
OG0011442	Cg004G156850	evm.model.RL_1.3223
OG0011443	Cg004G157270	evm.model.RL_1.3281
OG0011444	Cg004G157210	evm.model.RL_1.3272
OG0011445	Cg006G195500, Cg006G195480	evm.model.RL_5.3864
OG0011446	Cg006G196000, Cg006G195970	evm.model.RL_5.3821, evm.model.RL_5.3818
OG0011447	Cg006G196220	evm.model.RL_5.3802
OG0011448	Cg006G196330	evm.model.RL_5.3794
OG0011449	Cg006G197800	evm.model.RL_5.1881
OG0011450	Cg006G197860	evm.model.RL_5.1888, evm.model.RL_5.1886
OG0011451	Cg006G197980	evm.model.RL_5.1894
OG0011452	Cg004G137200	evm.model.RL_1.1951
OG0011453	Cg006G200130	evm.model.RL_5.2076
OG0011454	Cg006G201320	evm.model.RL_5.2152
OG0011455	Cg006G201810	evm.model.RL_5.2208
OG0011457	Cg001G025160	evm.model.RL_2.1155
OG0011458	Cg005G171860	evm.model.RL_6.1564
OG0011459	Cg005G171870	evm.model.RL_6.1563
OG0011460	Cg005G172000	evm.model.RL_6.1551
OG0011462	Cg002G054690	evm.model.RL_7.1175
OG0011463	Cg002G054590	evm.model.RL_7.1166
OG0011464	Cg006G216500	evm.model.RL_5.2922
OG0011465	Cg002G053880, Cg002G053870, Cg002G053850	evm.model.RL_7.1101
OG0011466	Cg002G053820	evm.model.RL_7.1099.1.687c84b8
OG0011468	Cg002G053470	evm.model.RL_7.1077
OG0011469	Cg001G012630	evm.model.RL_2.2316
OG0011470	Cg002G052580	evm.model.RL_7.984
OG0011471	Cg002G051920	evm.model.RL_7.911
OG0011472	Cg002G051700	evm.model.RL_7.892.1.687c84b6
OG0011473	Cg002G051270	evm.model.RL_7.837
OG0011474	Cg002G050660	evm.model.RL_7.786
OG0011475	Cg002G050480	evm.model.RL_7.775
OG0011476	Cg002G049400	evm.model.RL_7.677
OG0011477	Cg002G049220	evm.model.RL_7.661.2.687c84b5
OG0011478	Cg002G049190	evm.model.RL_7.659
OG0011479	Cg002G048820	evm.model.RL_7.618
OG0011480	Cg002G048230	evm.model.RL_7.547
OG0011481	Cg002G048120	evm.model.RL_7.535
OG0011482	Cg006G237320	evm.model.RL_5.732
OG0011483	Cg002G047020	evm.model.RL_7.410
OG0011484	Cg002G052130	evm.model.RL_7.935
OG0011485	Cg002G046160	evm.model.RL_7.321
OG0011486	Cg002G045940	evm.model.RL_7.299
OG0011487	Cg002G045670	evm.model.RL_7.265
OG0011488	Cg005G159860	evm.model.RL_6.2732
OG0011489	Cg002G045070	evm.model.RL_7.207
OG0011490	Cg002G044950	evm.model.RL_7.196
OG0011491	Cg002G044940	evm.model.RL_7.195
OG0011492	Cg002G044890	evm.model.RL_7.190
OG0011493	Cg002G044680	evm.model.RL_7.173
OG0011495	Cg002G044240	evm.model.RL_7.125
OG0011496	Cg002G044150	evm.model.RL_7.121, evm.model.RL_7.115
OG0011497	Cg002G043980	evm.model.RL_7.97
OG0011498	Cg002G043680	evm.model.RL_7.64
OG0011499	Cg002G043580	evm.model.RL_7.50
OG0011500	Cg002G043380	evm.model.RL_7.28
OG0011501	Cg002G043160	evm.model.RL_7.6
OG0011503	Cg002G055730	evm.model.RL_7.1277
OG0011504	Cg002G056020	evm.model.RL_7.1304
OG0011505	Cg002G055920	evm.model.RL_7.1293
OG0011506	Cg002G061260	evm.model.RL_7.1768
OG0011510	Cg002G044840	evm.model.RL_7.186
OG0011511	Cg008G323190	evm.model.RL_4.230
OG0011514	Cg005G172940	evm.model.RL_6.1458
OG0011515	Cg002G064550	evm.model.RL_7.1979
OG0011516	Cg007G276550	evm.model.RL_3.2004
OG0011517	Cg007G273940	evm.model.RL_3.1761
OG0011518	Cg007G273930	evm.model.RL_3.1760
OG0011523	Cg007G252590, Cg007G252580	evm.model.RL_3.596
OG0011524	Cg006G237930	evm.model.RL_5.666
OG0011525	Cg006G237820	evm.model.RL_5.678
OG0011526	Cg006G234730	evm.model.RL_5.983
OG0011527	Cg006G234190	evm.model.RL_5.1040
OG0011528	Cg006G232380	evm.model.RL_5.1201
OG0011529	Cg006G231240	evm.model.RL_5.1314
OG0011532	Cg006G228560	evm.model.RL_5.1580
OG0011533	Cg006G225130	evm.model.RL_5.3659
OG0011534	Cg006G224310	evm.model.RL_5.3585
OG0011535	Cg006G223850	evm.model.RL_5.3550.1.687c88c3
OG0011536	Cg001G034160	evm.model.RL_2.585
OG0011537	Cg007G268600	evm.model.RL_3.1228
OG0011538	Cg006G219700	evm.model.RL_5.3194
OG0011539	Cg007G267090	evm.model.RL_3.1096
OG0011543	Cg006G213290	evm.model.RL_5.2698
OG0011544	Cg004G156630	evm.model.RL_1.3202
OG0011545	Cg004G157050	evm.model.RL_1.3257
OG0011546	Cg004G155700	evm.model.RL_1.3121
OG0011548	Cg004G129500	evm.model.RL_1.1273
OG0011549	Cg004G125560	evm.model.RL_1.904
OG0011550	Cg008G282080	evm.model.RL_4.3416
OG0011551	Cg008G284680	evm.model.RL_4.3138
OG0011552	Cg008G285100	evm.model.RL_4.3100.1.687c86dd
OG0011553	Cg003G078860, Cg014G330670	evm.model.RL_8.303_evm.model.RL_8.304
OG0011554	Cg001G016990	evm.model.RL_2.1906
OG0011555	Cg001G017910	evm.model.RL_2.1811
OG0011556	Cg006G216060	evm.model.RL_5.2897
OG0011557	Cg006G218940	evm.model.RL_5.3122
OG0011558	Cg005G175580	evm.model.RL_6.1203
OG0011559	Cg008G291460	evm.model.RL_4.2486
OG0011561	Cg008G292980	evm.model.RL_4.2335
OG0011563	Cg003G100440	evm.model.RL_8.1447
OG0011564	Cg003G102430	evm.model.RL_8.1608
OG0011565	Cg003G103960	evm.model.RL_8.1723
OG0011566	Cg003G105770	evm.model.RL_8.1893
OG0011567	Cg008G300540	evm.model.RL_4.1641
OG0011568	Cg008G300240	evm.model.RL_4.1675
OG0011569	Cg008G300130, Cg005G184200	evm.model.RL_4.1686
OG0011570	Cg008G299960	evm.model.RL_4.1705
OG0011571	Cg003G111900	evm.model.RL_8.2485
OG0011572	Cg006G240570	evm.model.RL_5.430
OG0011573	Cg006G231010	evm.model.RL_5.1336
OG0011574	Cg006G217230, Cg006G217320, Cg006G217290, Cg006G230030	evm.model.RL_5.1439
OG0011575	Cg006G220510	evm.model.RL_5.3262
OG0011578	Cg007G268360	evm.model.RL_3.1206
OG0011579	Cg004G140360	evm.model.RL_1.2202
OG0011580	Cg005G192770	evm.model.RL_6.108
OG0011580	Cg005G192820	evm.model.RL_6.103
OG0011581	Cg005G187340	evm.model.RL_6.486
OG0011583	Cg005G175660	evm.model.RL_6.1196
OG0011584	Cg005G158700	evm.model.RL_6.2844
OG0011585	Cg002G053320	evm.model.RL_7.1065
OG0011586	Cg001G006160	evm.model.RL_2.2930
OG0011588	Cg001G016650	evm.model.RL_2.1939
OG0011590	Cg008G310480, Cg008G308820	evm.model.RL_4.906
OG0011591	Cg001G010620	evm.model.RL_2.2514, evm.model.RL_2.2438
OG0011603	Cg001G011800	evm.model.RL_2.2389, evm.model.RL_2.2384
OG0011604	Cg001G011790	evm.model.RL_2.2390.2.687c86e5
OG0011605	Cg001G011460	evm.model.RL_2.2424
OG0011607	Cg001G011660	evm.model.RL_2.2404
OG0011608	Cg001G011150	evm.model.RL_2.2459
OG0011609	Cg001G010760	evm.model.RL_2.2499
OG0011610	Cg004G154840	evm.model.RL_1.3047
OG0011611	Cg001G010100	evm.model.RL_2.2554
OG0011612	Cg001G009980	evm.model.RL_2.2563
OG0011613	Cg001G009950	evm.model.RL_2.2566
OG0011614	Cg001G009920	evm.model.RL_2.2568
OG0011615	Cg001G009900	evm.model.RL_2.2570
OG0011616	Cg001G009770	evm.model.RL_2.2584
OG0011617	Cg001G009570	evm.model.RL_2.2603
OG0011618	Cg001G009040	evm.model.RL_2.2664
OG0011619	Cg006G237260	evm.model.RL_5.736
OG0011620	Cg001G008690	evm.model.RL_2.2695
OG0011621	Cg001G007820	evm.model.RL_2.2770
OG0011622	Cg001G007780	evm.model.RL_2.2774
OG0011623	Cg005G171980	evm.model.RL_6.1553
OG0011624	Cg001G007480	evm.model.RL_2.2799.2.687c86e7
OG0011625	Cg008G301680	evm.model.RL_4.1530
OG0011626	Cg001G006470	evm.model.RL_2.2899
OG0011627	Cg007G271840	evm.model.RL_3.1542
OG0011628	Cg008G300580	evm.model.RL_4.1637
OG0011629	Cg001G006010	evm.model.RL_7.1610, evm.model.RL_2.2947
OG0011630	Cg001G005740	evm.model.RL_2.2975
OG0011631	Cg001G005010	evm.model.RL_2.3045
OG0011632	Cg006G215110	evm.model.RL_5.2819
OG0011633	Cg006G215070	evm.model.RL_5.2815
OG0011634	Cg006G215060	evm.model.RL_5.2814
OG0011635	Cg006G214760	evm.model.RL_5.2801.1.687c88bd
OG0011636	Cg006G214680	evm.model.RL_5.2791
OG0011637	Cg006G214120	evm.model.RL_5.2751
OG0011638	Cg006G213980	evm.model.RL_5.2744
OG0011639	Cg006G213910	evm.model.RL_5.2742
OG0011640	Cg006G213510	evm.model.RL_5.2715
OG0011641	Cg006G213350	evm.model.RL_5.2702
OG0011643	Cg001G024240	evm.model.RL_2.1249
OG0011645	Cg001G024480	evm.model.RL_2.1224
OG0011646	Cg001G024690	evm.model.RL_2.1204
OG0011647	Cg005G192510	evm.model.RL_6.128, evm.model.RL_1.2771
OG0011648	Cg007G257480	evm.model.RL_3.769
OG0011649	Cg005G185420	evm.model.RL_6.554
OG0011650	Cg007G256360	evm.model.RL_3.751
OG0011651	Cg007G255730	evm.model.RL_3.737
OG0011652	Cg007G255160	evm.model.RL_3.726
OG0011653	Cg007G254020	evm.model.RL_3.666
OG0011654	Cg007G253780	evm.model.RL_3.660
OG0011655	Cg007G253100	evm.model.RL_3.625
OG0011656	Cg006G236190	evm.model.RL_5.842
OG0011657	Cg007G252170	evm.model.RL_3.572
OG0011659	Cg007G250830	evm.model.RL_3.533, evm.model.RL_3.482
OG0011660	Cg007G250730	evm.model.RL_3.480
OG0011661	Cg001G035170	evm.model.RL_2.531
OG0011662	Cg007G250420	evm.model.RL_3.448
OG0011663	Cg008G319620	evm.model.RL_4.501
OG0011664	Cg007G250250	evm.model.RL_3.419
OG0011665	Cg007G248850	evm.model.RL_6.124
OG0011666	Cg006G234200	evm.model.RL_5.1039
OG0011667	Cg002G075360	evm.model.RL_7.2695
OG0011668	Cg002G075130	evm.model.RL_7.2715
OG0011669	Cg002G075070	evm.model.RL_7.2721
OG0011670	Cg006G222930	evm.model.RL_5.3468
OG0011671	Cg002G075010	evm.model.RL_7.2638
