Orthogroup	Cardamine_glauca	Conringia_planisiliqua
OG0007030	Cg006G227010	CP7_g45855_DN3_SP3_c.t1
OG0007033	Cg006G226460	CP7_g45801_DN3_SP1_c.t1
OG0007034	Cg006G226330	CP7_g45789_DN3_SP3_c.t1
OG0007035	Cg006G225350	CP7_g45700_DN3_SP7_c.t1
OG0007036	Cg006G225100	CP7_g45679_DN3_SP1_c.t1
OG0007037	Cg006G224610	CP7_g45639_DN3_SP8_c.t1
OG0007038	Cg006G224130	CP7_g45592_DN3_SP8_c.t1
OG0007039	Cg006G224080	CP7_g45587_DN3_SP7_c.t1
OG0007040	Cg006G223940	CP7_g45579_DN3_SP0_c.t1
OG0007041	Cg006G223890	CP7_g45576_DN3_SP3_c.t1
OG0007042	Cg007G272250	CP9_g28802_DN2_SP0_c.t1
OG0007043	Cg006G222420	CP7_g45440_DN3_SP7_c.t1
OG0007044	Cg006G222070	CP7_g45406_DN2_SP0_c.t1
OG0007045	Cg006G221950	CP7_g45394_DN2_SP0_c.t1
OG0007046	Cg006G221650	CP7_g45369_DN3_SP2_c.t1
OG0007047	Cg006G220300	CP7_g45242_DN3_SP8_c.t1
OG0007048	Cg006G219690	CP7_g45189_DN2_SP0_c.t1
OG0007049	Cg006G219520	CP7_g45173_DN3_SP8_c.t1
OG0007050	Cg001G016570	CP19_g18218_DN3_SP0_c.t1
OG0007051	Cg001G016280	CP19_g18194_DN3_SP8_c.t1
OG0007053	Cg003G098140	CP8_g53096_DN3_SP8_c.t1
OG0007054	Cg001G013030	CP5_g1242_DN3_SP8_c.t1
OG0007055	Cg005G190370	CP16_g55118_DN3_SP7_c.t1
OG0007056	Cg005G191180	CP16_g55007_DN3_SP8_c.t1
OG0007057	Cg005G168380	CP4_g24924_DN3_SP8_c.t1
OG0007058	Cg005G191950	CP16_g54911_DN3_SP0_c.t1
OG0007059	Cg005G192640	CP16_g54845_DN3_SP0_c.t1
OG0007060	Cg005G193890	CP16_g54732_DN3_SP8_c.t1
OG0007061	Cg008G312950	CP2_g48811_DN3_SP6_c.t1
OG0007062	Cg006G231360	CP1_g37762_DN3_SP8_c.t1
OG0007063	Cg006G231740	CP1_g37725_DN3_SP1_c.t1
OG0007064	Cg006G232080	CP1_g37692_DN3_SP3_c.t1
OG0007065	Cg006G232710	CP1_g37623_DN3_SP8_c.t1
OG0007066	Cg006G232900	CP1_g37603_DN3_SP0_c.t1
OG0007067	Cg006G232960	CP1_g37597_DN3_SP8_c.t1
OG0007068	Cg006G233460	CP1_g37546_DN3_SP8_c.t1
OG0007069	Cg006G233500	CP1_g37542_DN3_SP8_c.t1
OG0007070	Cg006G234010	CP1_g37487_DN3_SP8_c.t1
OG0007072	Cg006G234750	CP1_g37415_DN3_SP8_c.t1
OG0007073	Cg006G234780	CP1_g37412_DN3_SP5_c.t1
OG0007074	Cg006G234910	CP1_g37402_DN3_SP3_c.t1
OG0007075	Cg006G234930	CP1_g37400_DN3_SP7_c.t1
OG0007076	Cg006G235700	CP3_g16217_DN3_SP0_c.t1, CP3_g16244_DN1_SP0_c.t1, CP3_g16255_DN1_SP0_c.t1
OG0007077	Cg006G235960	CP1_g37288_DN3_SP8_c.t1
OG0007078	Cg006G236280	CP1_g37255_DN3_SP5_c.t1
OG0007079	Cg006G236290	CP1_g37254_DN3_SP0_c.t1
OG0007081	Cg006G237050	CP1_g37180_DN3_SP8_c.t1
OG0007082	Cg006G237220	CP1_g37162_DN2_SP0_c.t1
OG0007083	Cg006G237750	CP1_g37109_DN3_SP7_c.t1
OG0007084	Cg005G159210	CP4_g24069_DN2_SP0_c.t1
OG0007085	Cg006G238620, Cg006G238640	CP1_g37028_DN2_SP0_c.t1
OG0007086	Cg006G238840	CP1_g37016_DN2_SP0_c.t1
OG0007087	Cg006G238850	CP1_g37014_DN3_SP8_c.t1
OG0007088	Cg006G239360	CP8_g53356_DN3_SP0_c.t1
OG0007089	Cg003G097110	CP8_g52964_DN2_SP8_c.t1
OG0007090	Cg001G007210	CP5_g702_DN3_SP6_c.t1
OG0007091	Cg006G240000	CP1_g36910_DN3_SP6_c.t1
OG0007092	Cg006G240120	CP1_g36898_DN3_SP8_c.t1
OG0007093	Cg006G240580	CP1_g36866_DN3_SP8_c.t1
OG0007094	Cg006G241430	CP1_g36583_DN3_SP0_c.t1
OG0007095	Cg006G241630	CP1_g36599_DN3_SP7_c.t1
OG0007096	Cg006G241740	CP1_g36609_DN3_SP0_c.t1
OG0007097	Cg006G241830	CP1_g36617_DN3_SP1_c.t1
OG0007098	Cg006G241870	CP1_g36621_DN3_SP1_c.t1
OG0007099	Cg006G242190	CP1_g36651_DN3_SP3_c.t1
OG0007100	Cg006G242510	CP1_g36682_DN3_SP0_c.t1, CP1_g36723_DN2_SP0_c.t1
OG0007101	Cg006G242610	CP1_g36692_DN3_SP0_c.t1
OG0007102	Cg006G243390	CP1_g36769_DN3_SP0_c.t1, CP1_g36770_DN3_SP0_c.t1
OG0007103	Cg006G243410	CP1_g36772_DN3_SP7_c.t1
OG0007104	Cg006G243460	CP1_g36777_DN2_SP0_c.t1
OG0007105	Cg006G243480	CP1_g36779_DN3_SP4_c.t1
OG0007106	Cg006G244710	CP1_g36469_DN3_SP0_c.t1
OG0007108	Cg006G245330	CP1_g36409_DN3_SP8_c.t1
OG0007109	Cg008G294540	CP11_g32531_DN3_SP7_c.t1
OG0007110	Cg008G294500	CP11_g32534_DN3_SP2_c.t1
OG0007111	Cg008G294480	CP11_g32537_DN3_SP8_c.t1
OG0007112	Cg008G294360	CP11_g32547_DN3_SP8_c.t1
OG0007113	Cg008G295030	CP11_g32486_DN3_SP8_c.t1
OG0007114	Cg008G295680	CP11_g32432_DN3_SP3_c.t1
OG0007115	Cg008G295450	CP11_g32451_DN3_SP1_c.t1
OG0007116	Cg008G295970	CP11_g32404_DN3_SP8_c.t1
OG0007117	Cg008G296660	CP11_g32333_DN3_SP8_c.t1
OG0007118	Cg008G296850	CP11_g32312_DN3_SP7_c.t1
OG0007119	Cg008G296860	CP11_g32311_DN3_SP3_c.t1
OG0007120	Cg008G297200	CP11_g32268_DN3_SP0_c.t1
OG0007121	Cg008G297550	CP11_g32249_DN3_SP0_c.t1
OG0007122	Cg008G297710	CP11_g32228_DN3_SP4_c.t1
OG0007123	Cg008G299030	CP8_g54472_DN3_SP4_c.t1
OG0007124	Cg008G299630	CP8_g54416_DN3_SP5_c.t1
OG0007125	Cg008G306040	CP2_g48527_DN3_SP8_c.t1
OG0007126	Cg008G306140	CP2_g48536_DN2_SP0_c.t1
OG0007127	Cg008G306570	CP2_g48573_DN3_SP4_c.t1
OG0007128	Cg008G306990	CP2_g48605_DN3_SP3_c.t1
OG0007129	Cg008G307730	CP2_g48665_DN3_SP8_c.t1
OG0007130	Cg008G308360	CP2_g48692_DN3_SP0_c.t1
OG0007131	Cg008G309190, Cg008G310950	CP2_g48733_DN3_SP8_c.t1
OG0007132	Cg008G311090, Cg008G309290	CP2_g48740_DN3_SP0_c.t1
OG0007133	Cg008G312310	CP2_g48792_DN3_SP1_c.t1
OG0007135	Cg008G293640	CP11_g32619_DN3_SP8_c.t1
OG0007136	Cg008G287810	CP11_g33292_DN3_SP0_c.t1
OG0007137	Cg008G287580	CP11_g33266_DN3_SP3_c.t1
OG0007138	Cg008G287390	CP11_g33248_DN1_SP1_c.t1
OG0007139	Cg008G293620	CP11_g32621_DN3_SP8_c.t1
OG0007140	Cg008G293610	CP11_g32622_DN3_SP0_c.t1
OG0007141	Cg008G287160	CP11_g33225_DN2_SP0_c.t1
OG0007142	Cg008G286360	CP11_g33345_DN3_SP7_c.t1
OG0007143	Cg008G285930	CP11_g33389_DN3_SP8_c.t1
OG0007144	Cg008G285730	CP11_g33408_DN3_SP7_c.t1
OG0007145	Cg008G285790	CP11_g33401_DN3_SP8_c.t1
OG0007146	Cg008G285320	CP11_g33442_DN3_SP0_c.t1
OG0007147	Cg008G299940, Cg008G299950	CP8_g54388_DN3_SP2_c.t1
OG0007148	Cg008G305550	CP2_g48485_DN3_SP5_c.t1
OG0007150	Cg008G305490	CP2_g48481_DN3_SP2_c.t1
OG0007151	Cg008G304670	CP2_g48417_DN3_SP3_c.t1
OG0007153	Cg008G304460	CP2_g48397_DN3_SP8_c.t1, CP16_g55686_DN3_SP0_c.t1
OG0007154	Cg008G304450	CP2_g48396_DN3_SP0_c.t1
OG0007155	Cg008G303950	CP2_g48345_DN3_SP8_c.t1
OG0007156	Cg008G303770	CP2_g48332_DN3_SP5_c.t1
OG0007157	Cg008G303760	CP2_g48330_DN3_SP0_c.t1
OG0007158	Cg002G058050	CP3_g14487_DN3_SP2_c.t1, CP6_g7740_DN2_SP0_c.t1
OG0007159	Cg008G303070, Cg008G303330	CP2_g48290_DN3_SP8_c.t1
OG0007160	Cg008G303240	CP2_g48281_DN3_SP0_c.t1
OG0007161	Cg008G303010	CP2_g48262_DN3_SP8_c.t1
OG0007162	Cg008G303000	CP2_g48261_DN3_SP7_c.t1
OG0007163	Cg003G108560	CP2_g48223_DN3_SP1_c.t1
OG0007164	Cg003G108620	CP2_g48218_DN3_SP8_c.t1
OG0007165	Cg003G108680	CP2_g48212_DN3_SP0_c.t1
OG0007166	Cg003G108960	CP2_g48180_DN3_SP0_c.t1
OG0007167	Cg003G109260	CP2_g48151_DN3_SP8_c.t1
OG0007168	Cg003G110220	CP2_g48061_DN3_SP8_c.t1
OG0007169	Cg003G110290	CP2_g48054_DN3_SP8_c.t1
OG0007170	Cg003G110360	CP2_g48044_DN3_SP1_c.t1
OG0007171	Cg003G110550	CP2_g48028_DN2_SP0_c.t1
OG0007172	Cg002G058960	CP3_g14583_DN3_SP7_c.t1
OG0007173	Cg003G110800	CP2_g48012_DN2_SP8_c.t1
OG0007174	Cg003G106310	CP8_g53874_DN3_SP8_c.t1
OG0007175	Cg002G055940	CP3_g14288_DN3_SP2_c.t1
OG0007176	Cg002G057060	CP3_g14397_DN3_SP1_c.t1
OG0007178	Cg002G058890	CP3_g14572_DN3_SP8_c.t1
OG0007179	Cg003G110440, Cg002G059050	CP2_g48037_DN3_SP8_c.t1
OG0007180	Cg002G059400	CP3_g14637_DN3_SP4_c.t1
OG0007181	Cg002G060090	CP3_g14710_DN2_SP0_c.t1
OG0007182	Cg007G277770	CP8_g54011_DN3_SP1_c.t1
OG0007183	Cg002G062320	CP11_g33633_DN3_SP8_c.t1
OG0007184	Cg002G062410	CP4_g25501_DN3_SP6_c.t1, CP3_g14933_DN3_SP3_c.t1
OG0007185	Cg002G063610	CP3_g15267_DN3_SP8_c.t1
OG0007186	Cg002G064340	CP3_g15573_DN3_SP6_c.t1
OG0007187	Cg007G267390	CP9_g28297_DN3_SP3_c.t1
OG0007188	Cg007G267340	CP9_g28288_DN3_SP3_c.t1
OG0007189	Cg002G045270	CP3_g13249_DN3_SP8_c.t1
OG0007190	Cg004G124540	CP10_g42853_DN3_SP8_c.t1
OG0007192	Cg007G269930	CP9_g28559_DN3_SP0_c.t1
OG0007193	Cg007G268290	CP9_g28391_DN1_SP0_c.t1
OG0007194	Cg007G270310	CP9_g28597_DN3_SP3_c.t1
OG0007195	Cg007G270320	CP9_g28598_DN3_SP0_c.t1
OG0007196	Cg007G270400	CP9_g28606_DN2_SP0_c.t1
OG0007197	Cg007G271250	CP9_g28702_DN3_SP8_c.t1
OG0007198	Cg007G271380	CP9_g28721_DN2_SP2_c.t1
OG0007199	Cg007G271460	CP9_g28727_DN3_SP5_c.t1
OG0007200	Cg007G271700, Cg007G271690	CP9_g28744_DN3_SP0_c.t1
OG0007201	Cg007G272150	CP9_g28792_DN3_SP1_c.t1
OG0007202	Cg007G272340	CP9_g28813_DN3_SP8_c.t1
OG0007203	Cg008G300340	CP8_g54341_DN3_SP4_c.t1
OG0007204	Cg007G278950	CP9_g29471_DN1_SP0_c.t1
OG0007205	Cg007G278320	CP9_g29411_DN3_SP8_c.t1
OG0007208	Cg007G277900	CP9_g29367_DN3_SP0_c.t1
OG0007210	Cg007G277090	CP9_g29285_DN3_SP4_c.t1
OG0007211	Cg007G276890	CP9_g29268_DN3_SP0_c.t1
OG0007212	Cg007G276670	CP9_g29250_DN3_SP0_c.t1
OG0007213	Cg007G276280	CP9_g29215_DN3_SP0_c.t1
OG0007214	Cg007G276260	CP9_g29212_DN3_SP8_c.t1
OG0007215	Cg007G275440	CP9_g29134_DN3_SP8_c.t1
OG0007216	Cg007G275380	CP9_g29128_DN3_SP8_c.t1
OG0007218	Cg007G275290	CP9_g29117_DN3_SP8_c.t1
OG0007219	Cg007G274950	CP9_g29087_DN3_SP8_c.t1
OG0007220	Cg007G274200	CP9_g29012_DN3_SP1_c.t1
OG0007221	Cg007G273660	CP9_g28953_DN3_SP2_c.t1
OG0007222	Cg005G175370	CP4_g23915_DN3_SP7_c.t1
OG0007223	Cg007G273260	CP9_g28917_DN3_SP0_c.t1
OG0007224	Cg007G272840	CP9_g28876_DN3_SP1_c.t1
OG0007226	Cg007G279360	CP9_g29506_DN3_SP4_c.t1
OG0007227	Cg004G126160	CP10_g43016_DN3_SP5_c.t1
OG0007228	Cg007G279960	CP9_g29568_DN3_SP2_c.t1
OG0007229	Cg007G280030	CP9_g29575_DN3_SP4_c.t1
OG0007230	Cg007G280260	CP9_g29598_DN3_SP8_c.t1
OG0007232	Cg007G281500	CP9_g29718_DN3_SP0_c.t1
OG0007233	Cg007G280520	CP9_g29627_DN3_SP8_c.t1
OG0007234	Cg007G280570	CP9_g29632_DN3_SP7_c.t1
OG0007235	Cg007G280900	CP9_g29638_DN3_SP0_c.t1
OG0007237	Cg006G230130	CP7_g46157_DN3_SP6_c.t1
OG0007238	Cg007G281260	CP9_g29690_DN3_SP3_c.t1
OG0007239	Cg007G281300, Cg003G091240	CP9_g29697_DN3_SP2_c.t1
OG0007240	Cg004G128770	CP10_g43257_DN3_SP8_c.t1
OG0007241	Cg004G128810	CP10_g43260_DN3_SP2_c.t1
OG0007243	Cg004G129610	CP10_g43333_DN3_SP8_c.t1
OG0007244	Cg004G129780	CP10_g43349_DN3_SP0_c.t1
OG0007245	Cg004G130270	CP10_g43385_DN3_SP0_c.t1
OG0007246	Cg004G130320	CP10_g43391_DN3_SP5_c.t1
OG0007248	Cg004G131720	CP12_g29874_DN3_SP8_c.t1
OG0007249	Cg004G131890	CP12_g29889_DN3_SP0_c.t1
OG0007250	Cg004G131960	CP12_g29896_DN3_SP7_c.t1, CP5_g2156_DN2_SP0_c.t1
OG0007251	Cg004G132150	CP12_g29922_DN3_SP2_c.t1
OG0007252	Cg004G132200	CP12_g29926_DN3_SP8_c.t1
OG0007253	Cg004G132420	CP12_g29956_DN3_SP0_c.t1
OG0007254	Cg004G132430	CP12_g29957_DN3_SP8_c.t1
OG0007255	Cg004G132520	CP12_g29967_DN3_SP8_c.t1
OG0007256	Cg004G132580	CP12_g29973_DN3_SP8_c.t1
OG0007257	Cg004G134970	CP12_g30170_DN3_SP0_c.t1
OG0007258	Cg004G133520	CP12_g30048_DN3_SP8_c.t1
OG0007259	Cg004G133680	CP12_g30060_DN3_SP8_c.t1
OG0007260	Cg004G134000	CP12_g30086_DN3_SP0_c.t1
OG0007261	Cg004G134320	CP12_g30114_DN3_SP8_c.t1
OG0007262	Cg004G134360	CP12_g30116_DN3_SP8_c.t1
OG0007263	Cg004G134510	CP12_g30129_DN3_SP8_c.t1
OG0007264	Cg004G134650	CP12_g30146_DN3_SP5_c.t1
OG0007265	Cg004G134730	CP12_g30151_DN3_SP8_c.t1
OG0007266	Cg004G135130	CP12_g30184_DN3_SP8_c.t1
OG0007267	Cg004G135430	CP12_g30214_DN3_SP1_c.t1
OG0007268	Cg004G135580	CP12_g30227_DN3_SP8_c.t1
OG0007269	Cg004G135950	CP12_g30267_DN3_SP5_c.t1
OG0007270	Cg004G136030	CP12_g30275_DN3_SP0_c.t1
OG0007271	Cg004G136110	CP12_g30284_DN3_SP8_c.t1
OG0007272	Cg004G136180	CP12_g30291_DN3_SP8_c.t1
OG0007273	Cg004G136460	CP12_g30314_DN3_SP8_c.t1
OG0007274	Cg004G136790	CP12_g30343_DN3_SP6_c.t1
OG0007275	Cg004G137070	CP12_g30374_DN3_SP8_c.t1
OG0007276	Cg004G137840	CP12_g30445_DN2_SP4_c.t1
OG0007277	Cg004G138150	CP12_g30469_DN3_SP8_c.t1
OG0007278	Cg004G138590	CP12_g30517_DN3_SP0_c.t1
OG0007279	Cg004G138470	CP12_g30503_DN3_SP8_c.t1
OG0007280	Cg004G138430	CP12_g30498_DN3_SP3_c.t1
OG0007281	Cg004G138330	CP12_g30489_DN2_SP0_c.t1
OG0007282	Cg004G139290	CP12_g30576_DN2_SP0_c.t1
OG0007283	Cg004G139390	CP12_g30578_DN3_SP8_c.t1
OG0007284	Cg004G139530	CP12_g30598_DN3_SP8_c.t1
OG0007285	Cg004G139540	CP12_g30599_DN3_SP0_c.t1
OG0007286	Cg004G139700	CP12_g30615_DN1_SP0_c.t1
OG0007287	Cg004G139840, Cg004G139830	CP12_g30627_DN3_SP0_c.t1
OG0007288	Cg004G139940	CP12_g30634_DN3_SP8_c.t1
OG0007289	Cg004G141180	CP12_g30734_DN3_SP0_c.t1
OG0007290	Cg004G141290	CP12_g30746_DN3_SP8_c.t1
OG0007291	Cg004G141360	CP12_g30752_DN3_SP2_c.t1
OG0007292	Cg004G141650	CP8_g52773_DN3_SP0_c.t1, CP12_g30794_DN3_SP8_c.t1
OG0007293	Cg004G141750	CP8_g52763_DN2_SP0_c.t1
OG0007295	Cg004G142410	CP12_g30842_DN3_SP7_c.t1
OG0007296	Cg004G147340	CP15_g35782_DN3_SP4_c.t1
OG0007297	Cg005G179130	CP4_g25928_DN3_SP6_c.t1
OG0007298	Cg004G147140	CP15_g35833_DN3_SP3_c.t1
OG0007299	Cg004G149750, Cg004G150910	CP17_g5004_DN3_SP7_c.t1
OG0007300	Cg004G152270	CP10_g43945_DN3_SP0_c.t1, CP10_g43944_DN3_SP0_c.t1
OG0007301	Cg004G153010	CP10_g43843_DN3_SP0_c.t1
OG0007302	Cg004G153310	CP10_g43816_DN3_SP8_c.t1
OG0007303	Cg004G153800	CP10_g43766_DN3_SP3_c.t1
OG0007304	Cg004G154280	CP10_g43701_DN3_SP6_c.t1
OG0007306	Cg004G155590	CP10_g43602_DN3_SP0_c.t1
OG0007307	Cg004G155930	CP10_g43568_DN3_SP3_c.t1
OG0007308	Cg004G156800	CP12_g29857_DN3_SP8_c.t1
OG0007309	Cg004G128390	CP10_g43225_DN3_SP8_c.t1
OG0007310	Cg006G194740	CP7_g46404_DN3_SP0_c.t1
OG0007311	Cg006G194950	CP7_g46378_DN3_SP7_c.t1
OG0007312	Cg006G195050	CP7_g46368_DN3_SP0_c.t1
OG0007313	Cg006G195800	CP7_g46300_DN3_SP1_c.t1
OG0007314	Cg006G197190	CP1_g37867_DN3_SP8_c.t1
OG0007315	Cg006G197480	CP1_g37898_DN3_SP8_c.t1
OG0007316	Cg006G197550	CP1_g37908_DN3_SP8_c.t1
OG0007317	Cg006G198020	CP1_g37952_DN3_SP1_c.t1
OG0007318	Cg006G198160	CP1_g37967_DN3_SP8_c.t1
OG0007319	Cg006G199640	CP1_g38102_DN3_SP4_c.t1
OG0007320	Cg006G200280	CP1_g38172_DN3_SP2_c.t1
OG0007321	Cg006G201090	CP1_g38245_DN2_SP0_c.t1, CP1_g38243_DN1_SP0_c.t1
OG0007322	Cg006G200730	CP1_g38220_DN3_SP7_c.t1
OG0007323	Cg006G201480	CP1_g38289_DN3_SP8_c.t1
OG0007324	Cg006G201630	CP1_g38308_DN3_SP1_c.t1
OG0007325	Cg006G201960	CP1_g38350_DN3_SP7_c.t1
OG0007326	Cg001G025030	CP6_g7227_DN2_SP1_c.t1
OG0007329	Cg005G171790	CP4_g25261_DN3_SP0_c.t1
OG0007330	Cg005G171810	CP4_g25263_DN3_SP0_c.t1
OG0007331	Cg002G054750	CP3_g14163_DN3_SP5_c.t1
OG0007332	Cg002G054730	CP3_g14161_DN3_SP8_c.t1
OG0007333	Cg002G054440	CP3_g14132_DN3_SP8_c.t1
OG0007334	Cg002G054310	CP3_g14109_DN3_SP6_c.t1
OG0007335	Cg002G054300	CP3_g14108_DN3_SP0_c.t1
OG0007336	Cg002G053430	CP3_g14041_DN3_SP5_c.t1
OG0007337	Cg002G055020	CP3_g14188_DN3_SP8_c.t1
OG0007339	Cg002G052170	CP3_g13919_DN3_SP8_c.t1
OG0007340	Cg002G051970	CP3_g13895_DN3_SP8_c.t1
OG0007341	Cg002G051650	CP3_g13859_DN3_SP8_c.t1
OG0007345	Cg002G049850	CP3_g13698_DN3_SP8_c.t1
OG0007346	Cg002G049470	CP3_g13667_DN3_SP8_c.t1
OG0007347	Cg002G047680	CP3_g13489_DN3_SP8_c.t1
OG0007348	Cg002G047660	CP3_g13487_DN3_SP8_c.t1
OG0007349	Cg001G027320	CP3_g13425_DN3_SP7_c.t1
OG0007350	Cg002G045980	CP3_g13329_DN3_SP8_c.t1
OG0007351	Cg002G045900	CP3_g13321_DN3_SP7_c.t1
OG0007352	Cg002G045410	CP3_g13267_DN3_SP7_c.t1
OG0007353	Cg002G044610	CP3_g13188_DN3_SP7_c.t1
OG0007354	Cg002G044510	CP3_g13177_DN3_SP8_c.t1
OG0007355	Cg002G043530	CP3_g13081_DN3_SP5_c.t1
OG0007356	Cg006G197390	CP1_g37886_DN1_SP0_c.t1
OG0007357	Cg005G167310	CP4_g24826_DN3_SP0_c.t1, CP20_g4037_DN3_SP0_c.t1
OG0007361	Cg008G325330	CP13_g19721_DN3_SP7_c.t1
OG0007365	Cg005G171710	CP4_g25250_DN3_SP0_c.t1
OG0007367	Cg004G141140	CP12_g30729_DN3_SP0_c.t1
OG0007368	Cg007G275900	CP9_g29173_DN3_SP0_c.t1
OG0007370	Cg001G008440	CP96_g34205_DN2_SP0_c.t1, CP5_g798_DN3_SP8_c.t1
OG0007372	Cg006G242000, Cg005G186770	CP1_g36633_DN3_SP0_c.t1
OG0007373	Cg006G233580	CP1_g37536_DN3_SP4_c.t1
OG0007374	Cg004G134230	CP12_g30104_DN3_SP0_c.t1
OG0007375	Cg008G313470	CP2_g50502_DN3_SP0_c.t1
OG0007376	Cg004G132320	CP12_g29944_DN3_SP2_c.t1
OG0007379	Cg008G293260	CP11_g32653_DN3_SP0_c.t1
OG0007382	Cg001G022670	CP6_g7003_DN3_SP1_c.t1
OG0007385	Cg008G297440	CP11_g32260_DN3_SP0_c.t1
OG0007390	Cg003G108920	CP2_g48183_DN3_SP0_c.t1
OG0007391	Cg001G029380	CP17_g5000_DN3_SP0_c.t1
OG0007392	Cg001G041130, Cg001G041120, Cg005G185990, Cg006G221750, Cg004G145200	CP7_g45377_DN2_SP0_c.t1
OG0007393	Cg004G154760	CP10_g43654_DN3_SP2_c.t1
OG0007393	Cg004G154770	CP10_g43653_DN3_SP1_c.t1
OG0007394	Cg006G213760, Cg006G213780, Cg006G213770, Cg005G192270, Cg005G192260	CP16_g54886_DN3_SP0_c.t1
OG0007396	Cg002G073480	CP13_g19477_DN2_SP0_c.t1
OG0007398	Cg002G060940	CP3_g14792_DN3_SP0_c.t1
OG0007400	Cg003G098640	CP8_g53144_DN3_SP0_c.t1
OG0007413	Cg001G012340	CP5_g1178_DN3_SP8_c.t1
OG0007414	Cg001G012050	CP5_g1149_DN3_SP1_c.t1
OG0007415	Cg001G012020	CP5_g1147_DN3_SP8_c.t1
OG0007416	Cg001G011850	CP5_g1130_DN2_SP4_c.t1
OG0007418	Cg001G011690	CP5_g1112_DN3_SP0_c.t1
OG0007419	Cg001G011020	CP5_g1048_DN3_SP6_c.t1
OG0007420	Cg001G010860	CP5_g1037_DN3_SP0_c.t1
OG0007422	Cg001G010530	CP5_g1006_DN3_SP0_c.t1
OG0007423	Cg001G010450	CP5_g998_DN3_SP8_c.t1
OG0007424	Cg001G010210	CP5_g975_DN3_SP8_c.t1
OG0007425	Cg001G009880	CP5_g939_DN3_SP7_c.t1
OG0007426	Cg001G009370	CP5_g880_DN3_SP6_c.t1
OG0007427	Cg001G009260	CP5_g870_DN3_SP8_c.t1
OG0007428	Cg001G009180	CP5_g861_DN3_SP0_c.t1
OG0007429	Cg001G009140	CP5_g857_DN2_SP0_c.t1
OG0007431	Cg001G009030	CP5_g846_DN3_SP0_c.t1
OG0007432	Cg001G008820	CP5_g829_DN3_SP0_c.t1
OG0007434	Cg001G008290	CP5_g786_DN3_SP8_c.t1
OG0007435	Cg001G008280	CP5_g785_DN3_SP5_c.t1
OG0007436	Cg001G008250	CP5_g783_DN3_SP1_c.t1
OG0007437	Cg001G008230	CP5_g781_DN3_SP0_c.t1
OG0007438	Cg001G008130	CP8_g52968_DN3_SP8_c.t1
OG0007439	Cg001G007850	CP5_g753_DN3_SP7_c.t1
OG0007440	Cg001G007610	CP5_g736_DN3_SP6_c.t1
OG0007442	Cg001G007200	CP5_g701_DN3_SP8_c.t1
OG0007443	Cg001G006930	CP5_g673_DN3_SP0_c.t1
OG0007444	Cg001G006940	CP5_g674_DN3_SP8_c.t1
OG0007445	Cg001G006530	CP5_g634_DN3_SP3_c.t1
OG0007446	Cg001G006040	CP5_g586_DN3_SP8_c.t1
OG0007448	Cg001G006250	CP5_g612_DN3_SP8_c.t1
OG0007449	Cg001G006270	CP5_g614_DN3_SP8_c.t1
OG0007452	Cg001G005750	CP5_g558_DN3_SP8_c.t1
OG0007453	Cg001G005670	CP5_g551_DN1_SP0_c.t1
OG0007454	Cg001G005640	CP5_g549_DN3_SP8_c.t1
OG0007455	Cg001G005460	CP5_g531_DN2_SP0_c.t1
OG0007456	Cg001G005280	CP5_g514_DN3_SP8_c.t1
OG0007457	Cg006G215160	CP7_g44789_DN3_SP0_c.t1
OG0007458	Cg006G214720	CP7_g44755_DN3_SP3_c.t1
OG0007459	Cg006G214700	CP7_g44753_DN3_SP7_c.t1
OG0007460	Cg006G214250	CP7_g44713_DN3_SP8_c.t1
OG0007461	Cg006G214080	CP7_g44688_DN3_SP6_c.t1
OG0007462	Cg006G213970	CP7_g44684_DN3_SP8_c.t1
OG0007463	Cg006G213860	CP7_g44676_DN3_SP3_c.t1
OG0007464	Cg001G024320	CP6_g7156_DN3_SP0_c.t1
OG0007465	Cg001G024530	CP6_g7175_DN3_SP7_c.t1
OG0007466	Cg001G024770	CP6_g7202_DN3_SP4_c.t1
OG0007467	Cg001G024880	CP6_g7213_DN3_SP8_c.t1
OG0007468	Cg007G257580	CP11_g31807_DN3_SP2_c.t1
OG0007469	Cg007G256070	CP2_g50483_DN3_SP6_c.t1
OG0007470	Cg001G025950	CP6_g7344_DN3_SP5_c.t1
OG0007471	Cg007G253760	CP2_g49847_DN3_SP0_c.t1
OG0007472	Cg008G288280	CP11_g33149_DN3_SP3_c.t1
OG0007473	Cg007G252100	CP2_g49481_DN3_SP8_c.t1
OG0007474	Cg007G251490	CP2_g49378_DN3_SP3_c.t1
OG0007476	Cg007G249530, Cg007G247480	CP2_g49168_DN3_SP0_c.t1
OG0007477	Cg006G234810	CP1_g37409_DN3_SP8_c.t1
OG0007479	Cg007G248830, Cg007G248810	CP2_g49103_DN3_SP4_c.t1
OG0007480	Cg007G248770, Cg007G248760	CP2_g49098_DN3_SP0_c.t1
OG0007481	Cg002G075810	CP13_g19707_DN3_SP8_c.t1
OG0007482	Cg002G075700	CP13_g19697_DN3_SP8_c.t1
OG0007483	Cg002G075590	CP13_g19686_DN3_SP8_c.t1
OG0007484	Cg002G075020	CP13_g19630_DN3_SP1_c.t1
OG0007485	Cg006G231130	CP1_g37784_DN3_SP7_c.t1, CP9_g27795_DN2_SP0_c.t1
OG0007486	Cg002G074270	CP13_g19546_DN3_SP8_c.t1
