Orthogroup	Cardamine_glauca	Camelina_sativa
OG0007333	Cg002G054440	XP_019099867.1, XP_019084848.1, XP_019099852.1, XP_019082483.1
OG0007334	Cg002G054310	XP_010503990.1, XP_010515714.1, XP_010426866.1
OG0007335	Cg002G054300	XP_010503991.1, XP_010515715.1, XP_010426867.1
OG0007336	Cg002G053430	XP_010426954.1, XP_010412750.1, XP_010504075.1
OG0007337	Cg002G055020	XP_010426759.1, XP_010515616.1, XP_010503882.1
OG0007339	Cg002G052170	XP_010427138.1, XP_010504244.1, XP_010515967.1
OG0007340	Cg002G051970	XP_010515997.1, XP_010427168.1, XP_010504272.1
OG0007341	Cg002G051650	XP_010504318.1, XP_010516033.1, XP_010427217.1
OG0007342	Cg002G050990	XP_010516121.1, XP_010504405.1, XP_010427320.1
OG0007343	Cg001G007940	XP_010437901.1, XP_010432705.1
OG0007344	Cg002G050570	XP_010504450.1, XP_010427373.1
OG0007345	Cg002G049850	XP_010504557.1, XP_010427477.1, XP_010516257.1
OG0007346	Cg002G049470	XP_010504594.1, XP_010427524.1, XP_010516284.1
OG0007347	Cg002G047680	XP_010427772.1, XP_010516517.1, XP_010504824.1
OG0007348	Cg002G047660	XP_010427774.1, XP_010504826.1, XP_010516519.1
OG0007349	Cg001G027320	XP_010512228.1, XP_010500149.1, XP_019093715.1, XP_010509044.1
OG0007350	Cg002G045980	XP_010469161.1, XP_010512390.1, XP_010413538.1
OG0007351	Cg002G045900	XP_010512407.1, XP_010469151.1, XP_010413525.1
OG0007352	Cg002G045410	XP_010512468.1, XP_010413427.1
OG0007353	Cg002G044610	XP_010468991.1, XP_010413313.1, XP_010512589.1
OG0007354	Cg002G044510	XP_010512597.1, XP_010413307.1, XP_010468984.1
OG0007355	Cg002G043530	XP_010512728.1, XP_010468878.1, XP_010413185.1
OG0007356	Cg006G197390	XP_010462072.1, XP_010500835.1, XP_010479743.1
OG0007357	Cg005G167310	XP_010505547.1, XP_010509095.1
OG0007358	Cg003G101670	XP_010482853.1, XP_010448189.1, XP_010443020.1
OG0007359	Cg007G264660	XP_010511509.1
OG0007360	Cg002G044440	XP_010413301.1, XP_010512603.1
OG0007361	Cg008G325330	XP_010481276.1, XP_010495014.1, XP_010441407.1
OG0007363	Cg005G172210	XP_010504894.1, XP_010516584.1, XP_010509761.1, XP_019098429.1
OG0007364	Cg005G172040	XP_019102458.1, XP_019101049.1, XP_010504921.1
OG0007365	Cg005G171710	XP_010509688.1, XP_010516661.1, XP_010504980.1
OG0007366	Cg005G159450	XP_010434890.1, XP_010434891.1, XP_010449857.2, XP_010447680.1, XP_019101593.1
OG0007367	Cg004G141140	XP_010512639.1, XP_010514980.1, XP_010488435.1, XP_010466708.1
OG0007368	Cg007G275900	XP_010416413.1, XP_010471644.1, XP_010428552.1
OG0007370	Cg001G008440	XP_010447446.1, XP_010432778.1, XP_010437959.1
OG0007372	Cg006G242000, Cg005G186770	XP_010462555.1, XP_010483803.1, XP_019100955.1, XP_010475102.2
OG0007373	Cg006G233580	XP_010476203.1, XP_010494073.1, XP_010458662.1
OG0007374	Cg004G134230	XP_010487666.1, XP_010465825.1, XP_010505696.1
OG0007376	Cg004G132320	XP_010465590.1, XP_010487438.1, XP_010503617.1
OG0007379	Cg008G293260	XP_010492059.1, XP_010453370.2
OG0007380	Cg001G019120	XP_010439409.1, XP_010448975.1, XP_010434113.1
OG0007382	Cg001G022670	XP_010449494.1, XP_010439892.1, XP_019086249.1, XP_010449493.1, XP_010434559.1, XP_010439891.1
OG0007383	Cg001G018100, Cg005G172230	XP_010504893.1, XP_010513056.2
OG0007384	Cg005G180960	XP_010417894.1, XP_010473132.1, XP_010510778.1
OG0007385	Cg008G297440	XP_010420418.1, XP_010492651.1, XP_010453894.1
OG0007386	Cg008G307540	XP_019090112.1, XP_019084675.1, XP_019097717.1
OG0007391	Cg001G029380	XP_019086288.1
OG0007392	Cg001G041130, Cg001G041120, Cg005G185990, Cg006G221750, Cg004G145200	XP_019088727.1, XP_019088729.1, XP_010448671.1
OG0007393	Cg004G154760	XP_010414457.1, XP_010467688.1, XP_019096548.1
OG0007394	Cg006G213760, Cg006G213780, Cg006G213770	XP_010463071.1
OG0007394	Cg005G192270, Cg005G192260	XP_010429173.1, XP_019093374.1, XP_010417012.1
OG0007396	Cg002G073480	XP_010430709.2
OG0007398	Cg002G060940	XP_010503245.1, XP_010426069.1
OG0007399	Cg002G059990	XP_010515026.1, XP_019099674.1, XP_019085517.1, XP_019085761.1, XP_019099677.1, XP_010445843.1, XP_010515029.1, XP_010515028.1, XP_019099675.1, XP_019099676.1, XP_010426158.1, XP_010503318.1
OG0007400	Cg003G098640	XP_019087625.1, XP_010442714.1, XP_010482549.1, XP_010444260.1
OG0007413	Cg001G012340	XP_010448010.1, XP_010433246.1, XP_010438491.1
OG0007414	Cg001G012050	XP_019088547.1, XP_010433212.1, XP_010447973.1
OG0007415	Cg001G012020	XP_010438444.1, XP_010433209.1, XP_010447971.1
OG0007416	Cg001G011850	XP_010433189.1, XP_010447944.1, XP_010438409.1
OG0007417	Cg001G011780	XP_010438392.1, XP_010447924.1, XP_010433170.1
OG0007418	Cg001G011690	XP_010451144.2, XP_010433160.1, XP_010438378.1
OG0007419	Cg001G011020	XP_010447844.1, XP_010433086.1, XP_010438291.1
OG0007420	Cg001G010860	XP_010433074.1, XP_010447817.1, XP_010438275.1
OG0007421	Cg001G010720	XP_010438257.1, XP_010447805.1, XP_010433060.1
OG0007422	Cg001G010530	XP_019086836.1, XP_019098744.1, XP_010438233.1, XP_019088947.1
OG0007423	Cg001G010450	XP_010438221.1, XP_010433031.1, XP_010447772.1
OG0007424	Cg001G010210	XP_010438197.1, XP_010433006.1
OG0007425	Cg001G009880	XP_010447695.1, XP_010432967.1
OG0007426	Cg001G009370	XP_010432901.1, XP_010438078.1, XP_010447615.1
OG0007427	Cg001G009260	XP_010432881.1, XP_010447591.1, XP_010438057.1
OG0007428	Cg001G009180	XP_010438048.1, XP_010432871.1, XP_010447580.1
OG0007429	Cg001G009140	XP_010447557.1, XP_010432865.1, XP_010438042.1
OG0007430	Cg001G009050	XP_010447505.1, XP_010438028.1, XP_010436311.1
OG0007431	Cg001G009030	XP_010438025.1, XP_010447508.1, XP_010432851.1
OG0007432	Cg001G008820	XP_010447537.1, XP_010438002.1, XP_010432824.1
OG0007434	Cg001G008290	XP_010437940.1, XP_010432761.1, XP_010447427.1
OG0007435	Cg001G008280	XP_010437939.1, XP_010432758.1, XP_010447425.1
OG0007436	Cg001G008250	XP_010432749.1, XP_010437934.1, XP_010447418.1
OG0007437	Cg001G008230	XP_010432745.1, XP_010447414.1, XP_010437929.1
OG0007438	Cg001G008130	XP_010447397.1, XP_019088635.1, XP_010432732.1
OG0007439	Cg001G007850	XP_010432702.1, XP_010447373.1, XP_010437892.1
OG0007440	Cg001G007610	XP_010437867.1, XP_019086197.1, XP_010447354.1
OG0007441	Cg001G007110	XP_010437787.1, XP_010432596.1, XP_010447268.1
OG0007442	Cg001G007200	XP_010447289.1, XP_010437806.1
OG0007443	Cg001G006930	XP_010437762.1, XP_010432562.1, XP_010447240.1
OG0007444	Cg001G006940	XP_010447241.1, XP_010437763.1, XP_010432563.1
OG0007445	Cg001G006530	XP_010432514.1, XP_010437718.1, XP_010447196.1
OG0007446	Cg001G006040	XP_010437652.1, XP_010432445.1, XP_010447117.1
OG0007448	Cg001G006250	XP_010447157.1, XP_010437675.1, XP_010432473.1
OG0007449	Cg001G006270	XP_010432478.1, XP_010437684.1, XP_010447159.1
OG0007450	Cg001G006310	XP_010447166.1, XP_010437686.1, XP_010432484.1
OG0007451	Cg001G005800	XP_010447079.1, XP_010437615.1, XP_010432413.1
OG0007452	Cg001G005750	XP_010432407.1, XP_010437609.1, XP_010447070.1
OG0007453	Cg001G005670	XP_010447061.1, XP_010437598.1, XP_010432398.1
OG0007454	Cg001G005640	XP_010447055.1, XP_010437588.1, XP_010432395.1
OG0007455	Cg001G005460	XP_010451049.1, XP_010444967.1, XP_010436261.1
OG0007456	Cg001G005280	XP_010447015.1, XP_010437546.1, XP_010432361.1
OG0007457	Cg006G215160	XP_010478556.1, XP_010499664.1, XP_010460912.1
OG0007458	Cg006G214720	XP_010478898.1, XP_010460975.1, XP_010499699.1
OG0007459	Cg006G214700	XP_010460976.1, XP_010499701.1
OG0007460	Cg006G214250	XP_010499742.1, XP_010478615.1
OG0007461	Cg006G214080	XP_019095054.1, XP_019099338.1, XP_019091721.1
OG0007462	Cg006G213970	XP_019090876.1, XP_010478638.1, XP_010499761.1
OG0007463	Cg006G213860	XP_010461041.1, XP_019099340.1, XP_010478645.1
OG0007464	Cg001G024320	XP_010440098.1, XP_010449717.1, XP_010434769.1
OG0007465	Cg001G024530	XP_010449739.1, XP_010434791.1, XP_010440123.1
OG0007466	Cg001G024770	XP_010449791.1, XP_010434823.1, XP_010440154.1
OG0007467	Cg001G024880	XP_010440170.1, XP_010449802.1, XP_010434839.1
OG0007468	Cg007G257580	XP_019100891.1, XP_010414887.1, XP_010470342.1
OG0007469	Cg007G256070	XP_010470368.1, XP_010418915.1, XP_010511574.1
OG0007470	Cg001G025950	XP_010434437.1, XP_010434968.1, XP_010440294.1
OG0007471	Cg007G253760	XP_010511300.1, XP_010480272.1, XP_010415006.1
OG0007472	Cg008G288280	XP_010491364.1, XP_010423204.1, XP_010452713.1, XP_010423203.1, XP_010491365.1, XP_010452714.1
OG0007473	Cg007G252100	XP_010414752.1, XP_010470270.1
OG0007474	Cg007G251490	XP_010449526.1, XP_010470217.1, XP_010414685.1
OG0007475	Cg007G250190	XP_010506596.1, XP_010518260.1, XP_010508072.1, XP_010430091.1, XP_010473127.1, XP_010474416.1
OG0007476	Cg007G249530, Cg007G247480	XP_010473315.1, XP_010418063.1, XP_019085203.1
OG0007477	Cg006G234810	XP_010476014.1, XP_010458496.1, XP_010492393.1
OG0007478	Cg007G248940	XP_010473368.1, XP_010418128.1, XP_010430168.1
OG0007479	Cg007G248830, Cg007G248810	XP_010418142.1, XP_010473385.1, XP_010430190.1
OG0007480	Cg007G248770, Cg007G248760	XP_010430193.1, XP_010473392.1, XP_010418146.1
OG0007481	Cg002G075810	XP_010502053.1, XP_010424838.1
OG0007482	Cg002G075700	XP_010502070.1, XP_010424851.1
OG0007483	Cg002G075590	XP_010424862.1, XP_010513840.1, XP_010502092.1
OG0007484	Cg002G075020	XP_010502174.1, XP_010424954.1, XP_010513910.1
OG0007485	Cg006G231130	XP_010476544.1, XP_010496485.1, XP_010458986.1
OG0007486	Cg002G074270	XP_010425056.1, XP_010502296.1
OG0007487	Cg002G074120	XP_010502311.1, XP_010514071.1, XP_010425076.1
OG0007488	Cg002G074040	XP_010502327.1, XP_010425104.1, XP_010514086.1
OG0007489	Cg002G073820	XP_010425121.1, XP_010514101.1, XP_010502347.1
OG0007490	Cg002G073680	XP_010514121.1, XP_010425147.1, XP_010502373.1
OG0007492	Cg002G073140	XP_010514177.1, XP_010502435.1, XP_010425205.1
OG0007493	Cg002G072980, Cg002G072990	XP_010425231.1, XP_010514200.1, XP_010502460.1
OG0007494	Cg002G072820	XP_019099832.1, XP_019102071.1, XP_019085754.1
OG0007495	Cg002G072260	XP_010502552.1, XP_010514284.1
OG0007496	Cg002G072210	XP_010514278.1, XP_010502563.1, XP_010425335.1
OG0007497	Cg002G071820	XP_010514343.1, XP_019100092.1, XP_019084789.1
OG0007498	Cg002G071580	XP_010425429.1, XP_010502647.1, XP_010514370.1
OG0007499	Cg002G071500	XP_010514382.1, XP_010502658.1, XP_010425435.1
OG0007501	Cg002G071280, Cg002G071300	XP_010502682.1, XP_010514410.1, XP_010425458.1
OG0007502	Cg002G071270	XP_010502683.1, XP_010514411.1, XP_010425459.1
OG0007503	Cg002G071050	XP_010425483.1, XP_010514438.1
OG0007504	Cg002G070650	XP_019102205.1, XP_010430816.1, XP_010502777.1
OG0007505	Cg002G068190	XP_010514632.1, XP_010425719.1, XP_010502865.1
OG0007506	Cg002G068050	XP_010425722.1, XP_010502870.1, XP_010514637.1
OG0007507	Cg002G067660	XP_010502968.1, XP_010514654.1, XP_010425743.1
OG0007507	Cg001G039210	XP_010441040.1, XP_010435824.1, XP_010450830.1
OG0007509	Cg002G065570	XP_010425774.1, XP_010514680.1, XP_010503003.1
OG0007510	Cg007G267100	XP_010511638.1, XP_010415288.1, XP_010470621.1, XP_010511639.1
OG0007511	Cg007G266870	XP_010415250.1, XP_010470596.1, XP_010511618.1
OG0007512	Cg007G266470	XP_010511584.1, XP_010470554.1, XP_010415217.1
OG0007513	Cg007G265270	XP_010511544.1, XP_010415158.1, XP_010470485.1
OG0007514	Cg007G265220	XP_010470483.1, XP_010415153.1, XP_010511539.1
OG0007515	Cg007G264510	XP_010470451.1, XP_010511121.1, XP_010415118.1
OG0007516	Cg007G262580, Cg007G263570	XP_010513517.1, XP_010470431.1, XP_010415072.1
OG0007517	Cg008G298090	XP_010420507.1, XP_010453980.1, XP_010492745.1
OG0007518	Cg007G245650	XP_010430600.1, XP_010496922.1, XP_010418534.1
OG0007519	Cg006G195160	XP_010501114.1, XP_010462349.1
OG0007520	Cg007G246160	XP_010418466.1, XP_010430533.1, XP_010473665.1
OG0007521	Cg007G246310	XP_010473644.1, XP_010430512.1, XP_010418438.1
OG0007522	Cg007G246640	XP_010418394.1, XP_010430469.1, XP_010473611.1
OG0007523	Cg007G247020	XP_019083669.1, XP_010430425.1, XP_010473563.1
OG0007524	Cg007G247090	XP_010418345.1, XP_010430426.1, XP_010473561.1
OG0007525	Cg007G247200	XP_010473538.1, XP_010430392.1, XP_010418318.1
OG0007526	Cg007G247330	XP_010430377.1, XP_019094095.1, XP_010418305.1
OG0007527	Cg007G247890	XP_010473464.1, XP_010418240.1, XP_010430300.1
OG0007528	Cg007G247990	XP_010418233.1, XP_010430294.1, XP_010473458.1
OG0007529	Cg003G087650, Cg003G087820	XP_010430273.1, XP_010419457.1, XP_010473447.1
OG0007530	Cg004G128360	XP_010465039.1, XP_010499284.1, XP_010486987.1
OG0007531	Cg004G128340	XP_010465036.1, XP_010486985.1, XP_010499254.1
OG0007532	Cg004G128330	XP_010486984.1, XP_010499242.1, XP_019092914.1
OG0007533	Cg004G128210	XP_010465018.1, XP_010465019.1, XP_010499059.1
OG0007534	Cg001G012650	XP_010438516.1, XP_010448046.1, XP_010433272.1
OG0007535	Cg001G014930	XP_010448364.1, XP_010438830.1, XP_010433587.1
OG0007536	Cg001G014790	XP_010448344.1, XP_010438818.1, XP_010433570.1
OG0007537	Cg001G014690	XP_010448331.1, XP_010438808.1, XP_010433561.1
OG0007538	Cg005G165170	XP_010505838.1, XP_010517524.1, XP_010508799.1
OG0007539	Cg005G165300, Cg005G165260	XP_010508811.1, XP_010505828.1, XP_010517515.1
OG0007540	Cg005G165340	XP_010517510.1, XP_010505824.1, XP_010508814.1
OG0007541	Cg004G124790	XP_010486476.1, XP_010469617.1, XP_010464554.1
OG0007542	Cg004G124800	XP_010469721.1, XP_010464555.1, XP_010486477.1
OG0007543	Cg004G124850	XP_010470301.1, XP_010486483.1, XP_010464561.1
OG0007544	Cg004G125130	XP_010486524.1, XP_010473847.1, XP_010464598.1
OG0007545	Cg004G125180	XP_010486529.1, XP_010474064.1, XP_010464602.1
OG0007546	Cg004G125350	XP_010464631.1, XP_010476353.1, XP_010486546.1
OG0007547	Cg004G125430	XP_010464638.1, XP_010486557.1, XP_010477459.1
OG0007548	Cg008G284480	XP_010423667.1, XP_010490866.1, XP_010452270.1
OG0007549	Cg004G125630	XP_010479942.1, XP_010486584.1, XP_010464662.1
OG0007550	Cg004G125710	XP_010464670.1, XP_010486602.1, XP_010480673.1
OG0007551	Cg004G125950	XP_010486636.1, XP_010483045.1, XP_010464707.1
OG0007552	Cg004G126140	XP_010486665.1, XP_010485254.1, XP_010464728.1
OG0007553	Cg008G285460	XP_010452362.1, XP_010490977.1, XP_010423557.1
OG0007554	Cg004G126430	XP_010486692.1, XP_010492872.1, XP_010464754.1
OG0007555	Cg004G126940	XP_010464821.1, XP_010487340.1, XP_010486764.1
OG0007556	Cg004G127020	XP_010486776.1, XP_010464831.1, XP_010418744.1
OG0007557	Cg004G127130	XP_010464843.1, XP_010495429.1, XP_010486793.1
OG0007558	Cg004G127260	XP_010496746.1
OG0007559	Cg004G127390	XP_010464880.1, XP_010486831.2, XP_010497599.2
OG0007560	Cg004G127490	XP_010486837.1, XP_010497983.1, XP_010464901.1
OG0007561	Cg004G127530	XP_010498048.1, XP_010486841.1, XP_010464896.1
OG0007562	Cg004G127580	XP_010486846.1, XP_010498123.1, XP_010464889.1
OG0007563	Cg001G012590	XP_010438508.1, XP_010433265.1, XP_010448033.1
OG0007564	Cg004G127710	XP_010464939.1, XP_010486869.1, XP_010498302.1
OG0007565	Cg004G127720	XP_010498314.1, XP_010486870.1, XP_010464940.1
OG0007566	Cg004G127760	XP_010498364.1, XP_010464945.1, XP_010486875.2
OG0007567	Cg004G128060	XP_010498863.1, XP_010486927.1, XP_010464993.1
OG0007568	Cg004G128080	XP_010486929.1, XP_010498891.1
OG0007569	Cg002G049050	XP_010516335.1, XP_019085330.1, XP_010504650.1
OG0007570	Cg003G091280	XP_010441249.1, XP_010482284.1, XP_010442463.1
OG0007571	Cg008G324390	XP_010481403.1, XP_010441526.2, XP_010494878.1
OG0007572	Cg006G202780	XP_010461543.1, XP_019094544.1, XP_010500268.1
OG0007573	Cg003G096600	XP_010442549.1, XP_010482368.1, XP_010442253.1
OG0007574	Cg003G096750	XP_010482375.1, XP_010442311.1, XP_010446011.1
OG0007575	Cg003G096970	XP_010442560.1, XP_019095779.1, XP_010442375.1
OG0007576	Cg003G097040	XP_019095469.1, XP_010442563.1, XP_010442395.1
OG0007577	Cg001G007000	XP_010437770.1, XP_019089683.1, XP_010432571.1
OG0007578	Cg003G099190	XP_010482606.1, XP_010444864.1, XP_010442771.1
OG0007579	Cg003G100210	XP_010442894.1, XP_010482725.1, XP_010445719.1
OG0007580	Cg003G100120	XP_019095771.1, XP_019087905.1, XP_019091598.1
OG0007581	Cg003G099910	XP_010482698.1, XP_010445559.1, XP_010442868.1
OG0007582	Cg003G099840	XP_010482689.1, XP_010445520.1, XP_010442861.1
OG0007583	Cg003G099810	XP_019087638.1, XP_010485094.1, XP_010445487.1
OG0007584	Cg003G100240	XP_010442896.1, XP_010445728.1, XP_010482726.1
OG0007585	Cg003G100310	XP_010482732.1, XP_010445781.1, XP_010442902.1
OG0007586	Cg003G101300	XP_010446482.1, XP_010442987.1, XP_010482820.1
OG0007587	Cg003G101080	XP_010446095.1, XP_010446314.1, XP_010482805.1
OG0007588	Cg003G101620	XP_010446867.1, XP_010443016.1, XP_010482847.1
OG0007589	Cg003G101810	XP_010448347.1, XP_010482865.1, XP_010443035.1
OG0007590	Cg003G102210	XP_010443074.1, XP_010482904.1, XP_010448828.1
OG0007591	Cg003G102900	XP_010449917.1, XP_010483011.1, XP_010443199.1
OG0007592	Cg003G103160	XP_010450217.1, XP_010483056.1, XP_010443226.1
OG0007593	Cg003G103380	XP_010483076.1, XP_010450646.1, XP_010443248.1
OG0007594	Cg003G103480	XP_010450755.1, XP_010483088.1, XP_010443264.1
OG0007595	Cg006G234400	XP_010476086.1, XP_010458560.1, XP_010493005.1
OG0007596	Cg003G104360	XP_010483175.1, XP_010451569.1, XP_010443347.1
OG0007597	Cg003G104530	XP_010483191.1, XP_010451720.1, XP_010443364.1
OG0007598	Cg003G104560	XP_010443368.1, XP_010483194.1, XP_010451740.1
OG0007599	Cg003G104610	XP_010451781.1, XP_010443376.1, XP_010483203.1
OG0007600	Cg003G104980	XP_010452049.1, XP_010483251.1, XP_010443423.1
OG0007601	Cg003G105040	XP_010443427.1, XP_010446166.1, XP_010483254.1, XP_010452071.1
OG0007602	Cg003G105240	XP_010483296.1, XP_010443467.1, XP_010452640.1
OG0007603	Cg003G105370	XP_010443489.1, XP_010483319.1, XP_010452812.1
OG0007604	Cg003G105750	XP_010477160.1, XP_019088436.1, XP_019096090.1
OG0007605	Cg008G306980	XP_010494007.1, XP_010455119.1, XP_010421607.2
OG0007606	Cg008G293540	XP_010453411.1, XP_010492090.1, XP_010419915.1
OG0007607	Cg008G293280	XP_010453371.1, XP_010424075.1, XP_010419880.1
OG0007608	Cg008G293190	XP_010419873.1, XP_010453363.1, XP_010492050.1
OG0007609	Cg008G293150	XP_010419868.1, XP_010453360.1, XP_010492044.1
OG0007610	Cg008G293040	XP_010492026.1, XP_019090046.1, XP_010453340.1, XP_010419849.1
OG0007611	Cg008G292840	XP_010491998.1, XP_010419827.1, XP_010453307.1
OG0007612	Cg008G292730	XP_010419817.1, XP_010453293.1, XP_010491986.1
OG0007613	Cg008G292570	XP_019083783.1, XP_010491967.1, XP_010453274.1
OG0007614	Cg008G292480	XP_010453268.1, XP_010419788.1, XP_010491960.1
OG0007615	Cg008G292380	XP_010491947.1, XP_010453257.1, XP_010419775.1
OG0007616	Cg008G292240	XP_010491927.1, XP_010453230.1, XP_010419761.1
OG0007617	Cg008G291920	XP_010453192.1, XP_010419720.1, XP_010491882.1
OG0007618	Cg008G291900	XP_010419717.1, XP_010491878.1
OG0007619	Cg008G291700	XP_010419677.1, XP_010453167.1, XP_010491844.1
OG0007620	Cg008G291480	XP_010419654.1, XP_010491791.1, XP_010453135.1
OG0007621	Cg008G291080	XP_019090008.1, XP_019084430.1, XP_010491735.1
OG0007622	Cg008G289670	XP_010491544.1, XP_010452904.1, XP_010423017.1
OG0007623	Cg008G289510	XP_010423041.1, XP_019090258.1, XP_019098081.1
OG0007624	Cg008G289430	XP_010423057.1, XP_010491498.1, XP_010452864.1
OG0007625	Cg008G289360	XP_010423074.1, XP_010491487.1, XP_010452849.1
OG0007626	Cg008G289000	XP_010452794.1, XP_010491441.1, XP_010423126.1
OG0007627	Cg008G288970	XP_010423130.1, XP_010491437.1, XP_010452791.1
OG0007628	Cg008G288710	XP_010491410.1, XP_010452759.1, XP_010423159.1
OG0007629	Cg008G288110	XP_010423230.1, XP_010491334.1, XP_010452686.1
OG0007630	Cg008G288060	XP_010423237.1, XP_010452681.1, XP_010491328.1
OG0007631	Cg001G023590	XP_010440009.1, XP_010449619.2, XP_010434673.2
OG0007632	Cg001G023080	XP_010439936.1, XP_010449553.1, XP_010434613.1
OG0007633	Cg001G022900	XP_010439921.1, XP_010434597.1, XP_010449533.1
OG0007634	Cg001G022820	XP_010439912.1, XP_010434586.1, XP_010449515.1
OG0007635	Cg001G022770	XP_010439905.1, XP_010449505.1, XP_010434579.1
OG0007636	Cg001G022420	XP_010517537.1, XP_010434539.1, XP_010439857.2
OG0007637	Cg003G080850	XP_010422254.1, XP_010432986.1, XP_010496165.1
OG0007638	Cg001G021860	XP_010434483.1, XP_010439796.1, XP_010449452.1
OG0007639	Cg001G021770	XP_010439783.1, XP_010434475.1, XP_010449435.1
OG0007640	Cg001G021510	XP_010449386.1, XP_010434442.1, XP_010439750.1
OG0007641	Cg001G021280	XP_010439717.1, XP_010434419.1, XP_010449356.1
OG0007642	Cg001G020770	XP_010434342.1, XP_010434341.1, XP_010439631.1, XP_010497826.1, XP_010449272.1
OG0007643	Cg001G020660	XP_019087381.1, XP_010436472.1, XP_010451345.1
OG0007644	Cg003G109950	XP_010483928.1, XP_010444067.1, XP_010458321.1
OG0007645	Cg001G020320	XP_010449167.1, XP_010439570.1, XP_010434278.1
OG0007646	Cg001G020060	XP_010434253.1, XP_019088746.1, XP_010449137.1
OG0007648	Cg001G019600	XP_010434181.1, XP_010439476.1, XP_010449070.1
OG0007649	Cg001G019340	XP_010449021.1, XP_010434145.1, XP_010439444.1
OG0007650	Cg001G018890	XP_010439369.1, XP_010434085.1, XP_010448941.1
OG0007651	Cg001G018830	XP_010448928.1, XP_010434074.1, XP_010439362.1
OG0007652	Cg001G018700	XP_010448916.1, XP_010439356.1, XP_010434067.1
OG0007653	Cg001G018630	XP_010434058.1, XP_010439342.1, XP_010448905.1
