Orthogroup	Cardamine_glauca	Brassica_rapa
OG0005928	Cg004G130880	XP_033128170.1, XP_033148717.1, XP_033148718.1
OG0005929	Cg006G196640	XP_009144802.1, XP_009107008.2
OG0005930	Cg006G197150	XP_033128369.1
OG0005931	Cg004G134130	XP_009135537.1, XP_009145999.1, XP_009113925.1
OG0005932	Cg004G135060	XP_009112744.2, XP_009135577.1, XP_009145897.2
OG0005933	Cg007G249120	XP_009114625.1
OG0005934	Cg004G136400	XP_033147118.1
OG0005935	Cg004G136710	XP_009135652.1, XP_009145731.2
OG0005936	Cg004G137160	XP_009111201.1
OG0005937	Cg004G138030	XP_009109876.1, XP_009145520.1
OG0005938	Cg004G139610	XP_009108895.1, XP_033147579.1
OG0005939	Cg004G139620	XP_009108883.1, XP_009145331.1
OG0005940	Cg004G139810	XP_009108747.1, XP_009135818.1
OG0005941	Cg004G141160	XP_009102597.2, XP_009106554.1
OG0005942	Cg004G141440	XP_009102578.1, XP_009106333.1
OG0005943	Cg004G141470	XP_009106288.1, XP_009102574.1, XP_009135867.2
OG0005944	Cg004G142600	XP_009112680.1, XP_009136081.1, XP_033131782.1
OG0005946	Cg001G032230	XP_009115235.1, XP_009109664.1
OG0005947	Cg004G149300	XP_009136256.1, XP_009123217.1
OG0005948	Cg004G152590	XP_033134162.1, XP_009112397.1, XP_009136322.2
OG0005949	Cg004G154170	XP_009150751.1
OG0005950	Cg004G154460	XP_009102251.1, XP_009112483.1
OG0005951	Cg004G155720	XP_018508232.1, XP_009102157.1
OG0005952	Cg004G155920	XP_009112617.2, XP_009117532.2, XP_009102152.2
OG0005953	Cg004G156350	XP_009117511.1, XP_009123853.2
OG0005954	Cg004G156620	XP_009102048.1, XP_009117500.1, XP_009112650.2
OG0005955	Cg006G194410	XP_009106820.1, XP_009144731.1
OG0005956	Cg006G194670	XP_009147495.1, XP_009106841.1
OG0005957	Cg006G196160	XP_033142810.1, XP_009121995.1
OG0005958	Cg001G022860, Cg006G196750	XP_009147644.2
OG0005959	Cg006G197100	XP_009147670.1, XP_009144826.1, XP_009107022.1
OG0005960	Cg006G201080	XP_009145000.1, XP_009107339.1
OG0005961	Cg006G200870	XP_009107334.1, XP_009144998.1
OG0005962	Cg006G201790	XP_033132750.1, XP_033133174.1, XP_033128618.1, XP_009147999.2
OG0005963	Cg001G025570	XP_009136713.1, XP_009107861.2, XP_009146738.2
OG0005964	Cg002G054400	XP_018513028.1, XP_009139460.1
OG0005965	Cg002G055000	XP_033146623.1, XP_033146624.1, XP_009115886.1
OG0005966	Cg002G051840	XP_009103931.1, XP_009139217.1, XP_009116153.1
OG0005967	Cg002G050320	XP_009139125.1
OG0005968	Cg002G050060	XP_009116324.1, XP_009103994.2
OG0005969	Cg002G049340	XP_009116396.1, XP_009104031.1, XP_033146559.1
OG0005970	Cg002G049230	XP_009104039.1, XP_009139049.1, XP_009116409.1
OG0005971	Cg002G048810	XP_033131656.1, XP_033146476.1, XP_009116450.2
OG0005972	Cg002G048800	XP_009104062.1, XP_009116451.1
OG0005973	Cg002G047340	XP_009116584.1, XP_009104186.1
OG0005974	Cg002G045420	XP_009138779.1, XP_009116795.1, XP_009104301.1
OG0005975	Cg004G137710, Cg002G044990	XP_009117213.1
OG0005976	Cg002G045160	XP_009104320.1, XP_009138766.1, XP_009116823.1
OG0005977	Cg002G043310	XP_009104414.1
OG0005978	Cg002G043200	XP_009117091.1
OG0005979	Cg006G198510	XP_009147774.1, XP_033133227.1
OG0005981	Cg002G055430	XP_009149060.1, XP_009115819.1, XP_009136615.1
OG0005982	Cg002G046520	XP_033146203.1, XP_033136054.1, XP_033131439.1
OG0005983	Cg008G323740	NP_001288911.1, XP_009128857.1, XP_009101520.1
OG0005986	Cg007G274740	XP_009106089.1
OG0005987	Cg001G012720	XP_009109117.1, XP_033144029.1, XP_033140103.1
OG0005988	Cg001G006980	XP_009123134.1, XP_009108804.1, XP_009130400.1
OG0005989	Cg006G236040	XP_033134014.1, XP_033135125.1
OG0005990	Cg006G227450	XP_009149080.1
OG0005992	Cg007G268450	XP_009105378.1, XP_009105048.1, XP_009127622.1
OG0005995	Cg004G157110, Cg004G157100	XP_009101999.1
OG0005996	Cg004G131090	XP_009116557.1, XP_009146302.1
OG0005997	Cg004G127380	XP_009135175.1, XP_009121284.1
OG0005999	Cg005G178790	XP_009133876.1
OG0006001	Cg001G041410	XP_009140035.1, XP_009125155.1
OG0006002	Cg003G086400	XP_009103020.1
OG0006007	Cg001G024630	XP_033143283.1
OG0006009	Cg003G097990	XP_018514655.1
OG0006016	Cg001G011620	XP_009129148.1, XP_009137815.1, XP_033133138.1
OG0006017	Cg004G155440	XP_009103406.1, XP_009112597.1
OG0006018	Cg001G010090	XP_009137915.1, XP_009127847.1
OG0006019	Cg005G190910	XP_009117264.1, XP_009140501.1
OG0006020	Cg001G009780	XP_009127561.2, XP_009137961.1
OG0006021	Cg006G237790	XP_009148082.1
OG0006022	Cg001G009390	XP_033133496.1, XP_009137992.2
OG0006023	Cg001G009310	XP_009127126.1, XP_009137997.1
OG0006024	Cg005G189740	XP_009140568.1, XP_009117107.1
OG0006025	Cg006G216210	XP_009109604.2, XP_009115178.1
OG0006026	Cg001G006790	XP_009108795.1, XP_009108798.1
OG0006027	Cg001G006720	XP_009120943.1, XP_009138199.2
OG0006028	Cg001G006710	XP_009138201.1, XP_009108781.1
OG0006029	Cg004G150400, Cg004G149380	XP_009102324.1, XP_009123224.2, XP_009136260.2
OG0006030	Cg001G005550	XP_009138318.1, XP_009108711.1, XP_009110121.1
OG0006031	Cg001G005450	XP_009108859.1, XP_033144076.1
OG0006032	Cg001G005400	XP_009108194.1, XP_009138330.2, XP_009108697.1
OG0006034	Cg006G214930	XP_033135669.1, XP_009108121.2
OG0006036	Cg006G205920, Cg006G205900, Cg006G205980, Cg006G205970, Cg006G213370	XP_009151437.1
OG0006037	Cg006G213110	XP_009107984.2
OG0006038	Cg001G024020	XP_009136818.1, XP_009136814.1
OG0006039	Cg001G024750	XP_009145912.1, XP_018512635.1
OG0006040	Cg007G255800, Cg007G255810	XP_018513646.2
OG0006041	Cg007G252410	XP_009113332.2, XP_009102628.1
OG0006043	Cg007G250590	XP_009103743.1
OG0006044	Cg006G235190	XP_009148416.1, XP_009118210.1
OG0006045	Cg002G075740	XP_009101367.1
OG0006046	Cg001G031300, Cg004G146090	XP_009136192.2, XP_009136191.1
OG0006047	Cg002G075440	XP_009114235.2, XP_009129239.2, XP_009101350.1
OG0006048	Cg002G075320	XP_009101334.1, XP_033136314.1
OG0006049	Cg002G074800	XP_009114211.2, XP_009101282.1
OG0006050	Cg007G271910	XP_009127866.1, XP_009105813.1
OG0006051	Cg002G074390	XP_009114194.1, XP_009101244.1
OG0006052	Cg002G073810	XP_009129094.3, XP_009152199.1
OG0006053	Cg002G073420	XP_009152146.1
OG0006054	Cg006G232930	XP_009148554.1, XP_009110608.1
OG0006055	Cg002G072800	XP_009129577.1, XP_009152097.1
OG0006056	Cg002G072090	XP_033128604.1
OG0006058	Cg002G071220	XP_033140714.1, XP_033128983.1
OG0006059	Cg002G071040	XP_009151969.1, XP_009129422.1
OG0006060	Cg002G070990	XP_009129419.1, XP_009151966.1
OG0006061	Cg002G068670	XP_009151901.1, XP_009129386.1
OG0006062	Cg002G068700	XP_009111588.1, XP_009129384.1
OG0006063	Cg002G069040, Cg001G030820	XP_009151877.1, XP_018515515.1
OG0006064	Cg002G069390	XP_009129364.1
OG0006066	Cg002G070150	XP_009151812.1, XP_033140780.1
OG0006067	Cg002G065480	XP_009111804.1, XP_009151758.1, XP_009129675.1
OG0006068	Cg007G266330, Cg007G266320	XP_009119421.2
OG0006069	Cg007G264840	XP_009127460.1, XP_009105173.2
OG0006071	Cg007G245780	XP_009124663.2, XP_009112871.1
OG0006072	Cg007G245800	XP_009124661.1
OG0006073	Cg007G246610	XP_009112929.1, XP_009112758.2
OG0006074	Cg007G246880	XP_009112946.1, XP_009119815.1
OG0006075	Cg007G247360	XP_009113030.2, XP_009112719.1
OG0006076	Cg005G164720	XP_009142736.1, XP_009133478.1
OG0006077	Cg005G164900	XP_009142723.2
OG0006078	Cg004G124980	XP_009146934.1
OG0006079	Cg004G126000	XP_009146846.2, XP_009135105.2, XP_009122939.1
OG0006080	Cg004G126680	XP_009122529.2, XP_009146793.1
OG0006081	Cg008G287200	XP_009122240.1, XP_009125643.1
OG0006082	Cg004G128200	XP_009120653.1
OG0006084	Cg003G090380, Cg003G095870	XP_009134063.1, XP_009117090.1
OG0006085	Cg003G097630	XP_009127325.1, XP_009132620.1
OG0006086	Cg003G098260	XP_009107217.1
OG0006087	Cg001G015180	XP_009139354.1, XP_009137544.2
OG0006088	Cg003G099760	XP_009119835.1, XP_009124178.1
OG0006089	Cg001G012800	XP_009144009.2, XP_018512910.2
OG0006090	Cg003G100490	XP_009119906.1, XP_033143125.1, XP_033143126.1, XP_009127155.1
OG0006091	Cg002G075760	XP_009101370.1, XP_009107097.1
OG0006092	Cg003G100710	XP_009127146.1, XP_009119916.1
OG0006093	Cg003G101510	XP_009127107.1, XP_009119956.1
OG0006094	Cg003G101770	XP_009127082.1, XP_009119980.1
OG0006095	Cg003G101890	XP_009119994.1, XP_009132431.1
OG0006096	Cg003G101960	XP_009132428.2, XP_009120004.1
OG0006097	Cg003G102350	XP_033138695.1, XP_033143598.1
OG0006098	Cg003G103020	XP_009132355.1, XP_009126985.2
OG0006099	Cg003G104260	XP_009120190.1, XP_009126925.1
OG0006100	Cg003G105120	XP_009132121.1, XP_033140791.1
OG0006101	Cg003G105200	XP_009126826.1, XP_009132117.1
OG0006102	Cg006G230410	XP_033132724.1, XP_009148935.1
OG0006103	Cg003G105550	XP_009120315.2, XP_009126799.2
OG0006104	Cg006G232180	XP_009118028.3, XP_033134936.1
OG0006105	Cg003G105580	XP_009132090.1, XP_009120317.1, XP_009126798.1
OG0006106	Cg008G292910	XP_018512615.1, XP_009121847.1
OG0006107	Cg008G292820	XP_009131279.1, XP_009121853.1
OG0006108	Cg008G291940	XP_009121940.1, XP_009131209.1
OG0006109	Cg008G290740	XP_009125306.1, XP_009122068.1
OG0006110	Cg008G290540	XP_009122087.1, XP_009125327.1
OG0006111	Cg008G289940	XP_033137470.1, XP_033140953.1, XP_009131116.1
OG0006112	Cg008G289540	XP_009125741.1, XP_009122483.1
OG0006113	Cg008G289220	XP_009131060.1, XP_033140842.1
OG0006114	Cg008G288960	XP_033138659.1, XP_009131033.1
OG0006115	Cg008G288920	XP_009122418.2, XP_009122419.1
OG0006116	Cg008G288520	XP_033138830.1, XP_009131005.1
OG0006117	Cg003G109780	XP_009130186.1, XP_033128991.1
OG0006118	Cg001G023680	XP_033132731.1, XP_033132734.1
OG0006119	Cg001G023390	XP_009108336.1, XP_009130771.1
OG0006120	Cg001G023020	XP_009136881.1, XP_009108344.1
OG0006122	Cg001G022460	XP_009136927.1, XP_009131682.1
OG0006123	Cg001G022410	XP_033129677.1, XP_009108361.1
OG0006124	Cg001G022210	XP_009108369.1, XP_009131946.1
OG0006125	Cg001G021190	XP_009132889.1, XP_009108436.1
OG0006126	Cg005G182440	XP_033132185.1, XP_009133920.1
OG0006127	Cg001G020460	XP_009133667.1, XP_009137146.1
OG0006128	Cg001G019880	XP_009137167.1, XP_009134445.1
OG0006129	Cg001G019690	XP_033137313.1
OG0006130	Cg001G019380	XP_009137199.1, XP_009108489.1
OG0006131	Cg001G019010	XP_009137232.1, XP_009135487.1
OG0006132	Cg001G018230	XP_009136100.1
OG0006133	Cg001G018120	XP_009136225.1
OG0006134	Cg001G017460	XP_009136993.1, XP_009137340.2
OG0006135	Cg001G017250	XP_009137281.1, XP_009137377.1
OG0006136	Cg001G017090	XP_009137380.1, NP_001288947.1
OG0006137	Cg001G016880	XP_009137645.2, XP_033144435.1
OG0006138	Cg003G083220	XP_009108223.1, XP_009134207.1
OG0006139	Cg006G210970	XP_009145158.1, XP_033136105.1
OG0006140	Cg006G204100	XP_009107473.1, XP_009124431.1
OG0006141	Cg006G205360	XP_009145057.1, XP_009107647.1, XP_009123041.2
OG0006143	Cg005G161830	XP_009142238.1, XP_009133648.1
OG0006144	Cg006G218840	XP_009109772.1, XP_009113729.1
OG0006145	Cg006G218650	XP_009109761.1, XP_009124448.1, XP_009102939.1
OG0006146	Cg006G203440, Cg006G203430	XP_009123523.1, XP_009107443.1
OG0006147	Cg006G218200	XP_009109731.1, XP_009113667.1
OG0006148	Cg006G218180	XP_009109727.1, XP_033135415.1
OG0006150	Cg006G217450	XP_009102864.1, XP_033133546.1, XP_033136317.1
OG0006151	Cg006G217420	XP_009106350.1, XP_009109671.1
OG0006152	Cg006G217200, Cg006G217170	XP_009115241.1, XP_009109667.2
OG0006153	Cg006G216350	XP_009109627.3, XP_009115196.1
OG0006154	Cg006G216260	XP_009115184.1, XP_033130703.1
OG0006155	Cg006G216050	NP_001288887.1
OG0006156	Cg006G216010	XP_009115147.1
OG0006157	Cg001G004420	XP_009109278.1, XP_009150792.2
OG0006158	Cg001G003450	XP_009109340.1, XP_009142559.1
OG0006159	Cg001G003110	XP_009139093.1, XP_009138468.1
OG0006160	Cg007G274870, Cg007G274880, Cg001G002800	XP_009109368.2, XP_009136769.1
OG0006161	Cg001G001830	XP_009129608.1
OG0006162	Cg001G001150	XP_009111564.1, XP_009101884.1
OG0006163	Cg001G000490	XP_009101933.2
OG0006164	Cg001G036180	XP_009139726.2
OG0006165	Cg001G038220	XP_009125081.1, XP_009139795.1, XP_018513667.1
OG0006166	Cg001G038440	XP_009139803.1
OG0006167	Cg004G121100	XP_009124074.1, XP_009147253.1
OG0006168	Cg006G214960	XP_009108124.1, XP_009102665.1, XP_009114992.1
OG0006169	Cg006G214520	XP_009114969.2, XP_009115332.1
OG0006170	Cg005G170440	XP_009133176.2, XP_009143614.2
OG0006171	Cg003G085160	XP_033144484.1
OG0006172	Cg003G087110	XP_009134093.1
OG0006173	Cg005G172580	XP_033147734.1, XP_009143816.1
OG0006174	Cg005G172780	XP_009141347.1, XP_009132954.1
OG0006175	Cg008G317490	XP_009113440.2
OG0006176	Cg003G084460	XP_033143784.1, XP_009113581.1
OG0006177	Cg003G083890	XP_009134190.1
OG0006179	Cg003G082220	XP_009134242.1, XP_009128670.1
OG0006180	Cg003G081920	XP_009128660.1, XP_009123168.1
OG0006181	Cg003G081870	XP_009102711.2
OG0006182	Cg003G081570	XP_009114636.1, XP_009134254.1
OG0006183	Cg003G080970	XP_009114597.1, XP_009108555.1
OG0006184	Cg003G080620	XP_009134301.1, XP_009114571.1
OG0006185	Cg003G080440, Cg003G093480	XP_009134315.1, XP_009144514.1, XP_009114554.1
OG0006186	Cg003G093930, Cg003G080060	XP_009114511.1
OG0006187	Cg004G156400	XP_009101620.2
OG0006188	Cg008G322420	XP_009128782.1, XP_009101609.2
OG0006189	Cg008G323590	XP_009114367.1, XP_009101530.2
OG0006190	Cg008G323600	XP_009114365.1, XP_009101529.1
OG0006191	Cg008G323860, Cg008G323830	XP_009101511.2
OG0006192	Cg008G325390	XP_009107093.1, XP_033128859.1
OG0006193	Cg004G146570	XP_009148347.2, XP_009118263.1
OG0006194	Cg006G239990	XP_018515449.2, XP_009111003.2
OG0006195	Cg001G031060	XP_009134909.1
OG0006196	Cg001G029650	XP_009139636.1, XP_009107693.1
OG0006198	Cg001G027820	XP_009125093.2
OG0006199	Cg001G027640	XP_009124105.1
OG0006200	Cg001G026630	XP_009122949.1, XP_033147035.1
OG0006201	Cg001G025780	XP_033133435.1, XP_009136706.1
OG0006202	Cg001G042190	XP_009140080.1
OG0006203	Cg001G042340	XP_009101523.1
OG0006204	Cg005G158750	XP_009133792.1, XP_009142579.1
OG0006205	Cg005G158890	XP_009142596.1, XP_033146678.1
OG0006206	Cg005G158920	XP_009142447.1, XP_009142602.1
OG0006207	Cg005G159100	XP_009133788.1, XP_009142430.1, XP_009142623.1
OG0006208	Cg005G159170	XP_009142424.1, XP_009142633.1
OG0006209	Cg002G045000	XP_009104339.1
OG0006210	Cg005G159550	XP_033148429.1
OG0006211	Cg005G160390	XP_009143138.1, XP_009142333.2
OG0006212	Cg005G160470	XP_009142330.2, XP_009143131.1
OG0006213	Cg005G160740	XP_033144708.1, XP_009142315.1
OG0006214	Cg005G160840	XP_009142309.1, XP_009143085.1
OG0006215	Cg005G161070	NP_001288854.1, XP_009143064.1, XP_009133686.1
OG0006216	Cg005G162000	XP_009142963.1, XP_033130970.1
OG0006217	Cg005G162090	XP_009133630.1, XP_009142970.1
OG0006218	Cg008G312100, Cg005G162530	XP_009133598.1, XP_009142928.1
OG0006219	Cg005G163390	XP_009142852.1, XP_009133543.1
OG0006220	Cg002G048740	XP_009139027.1, XP_033136011.1
OG0006221	Cg002G048990	XP_009116433.2, XP_009139041.2
OG0006222	Cg005G164430	XP_009141995.1, XP_033148418.1, XP_009133497.1
OG0006223	Cg008G282480	XP_009130657.1, XP_009125422.1
OG0006224	Cg008G283120	XP_009130698.1, XP_033137559.1
OG0006225	Cg008G283560	XP_018512222.2, NP_001288808.1
OG0006226	Cg008G293910	XP_009121729.1, XP_009125944.1
OG0006227	Cg008G284310	XP_009130767.1
OG0006228	Cg008G284800	XP_009125533.1, XP_009130793.1, XP_009122642.1
OG0006229	Cg008G300280	XP_009120858.1, XP_009131751.1, XP_009126390.1
OG0006230	Cg008G300970	XP_009126453.1, XP_009131800.1
OG0006231	Cg008G301090	XP_009126463.1, XP_009120788.1
OG0006232	Cg008G301720	XP_009120702.1, XP_033140509.1, XP_009131845.1
OG0006233	Cg008G301830	XP_009131856.2
OG0006234	Cg008G301880	XP_009133907.1
OG0006235	Cg003G108260	XP_018511275.1
OG0006236	Cg003G107850, Cg003G107940	XP_009131954.2, XP_009131943.2
OG0006237	Cg002G060710	XP_009113038.1, XP_009124342.1
OG0006238	Cg003G106750	XP_033137995.1, XP_009126718.1, XP_009132015.2
OG0006239	Cg003G106490	XP_009132025.1, XP_018510884.1
OG0006240	Cg003G110960	XP_009112067.1, XP_009150372.1
OG0006241	Cg003G111310	XP_009130260.1
OG0006242	Cg003G111340	XP_009112087.1, XP_009150409.1
OG0006243	Cg003G111800	XP_033141715.1, XP_009150461.1
OG0006244	Cg004G151940	XP_009123247.1
OG0006245	Cg003G112610	XP_009130464.1
OG0006246	Cg003G112640	XP_009112152.1, XP_009150551.1
OG0006247	Cg003G113320	XP_009130506.1, XP_009150623.1
OG0006248	Cg003G113470	XP_009130513.2, XP_009150636.1
OG0006249	Cg003G113550	XP_009130517.1, XP_009150644.1
OG0006250	Cg003G113650	XP_009150653.1, XP_009130519.1
OG0006251	Cg003G115220	XP_009103507.1, XP_009112313.2
OG0006252	Cg003G115490	XP_033138692.1
OG0006253	Cg003G076130	XP_009128476.1, XP_009111504.1
OG0006254	Cg014G332790, Cg003G076810	XP_009134521.1, XP_009111445.1
OG0006255	Cg003G077940, Cg014G331720	XP_009111377.1, XP_009128517.2
OG0006256	Cg014G332100, Cg003G077520	XP_009134459.2, XP_009111331.1
OG0006257	Cg014G331280, Cg003G078350, Cg014G331260, Cg003G078360	XP_009144577.1, XP_009134438.1
OG0006258	Cg014G330910, Cg003G078640	XP_009111271.1, XP_009134423.1
OG0006259	Cg014G330890, Cg003G078660	XP_009144550.1, XP_009111270.1
OG0006260	Cg014G330870, Cg003G078680	XP_009134421.1, XP_018510429.1
OG0006261	Cg008G319900	XP_009101751.1, XP_009113961.1
OG0006262	Cg005G173190	XP_009132931.1
OG0006263	Cg005G173550	XP_009141290.1, XP_009132913.1
OG0006264	Cg005G173700	XP_009143913.1, XP_009141284.1
OG0006265	Cg005G174290	XP_009132850.2, XP_009143983.2
OG0006266	Cg005G174830	XP_009141196.1
OG0006267	Cg005G174950	XP_009141176.1, XP_009132814.1
OG0006268	Cg005G175500	XP_009144232.1, XP_033146060.1
OG0006270	Cg005G176370	XP_033146580.1, XP_009144306.1
OG0006271	Cg005G177270	XP_009144356.1, XP_009141017.1
OG0006272	Cg005G177280	XP_009141016.1, XP_009144357.1
OG0006273	Cg005G177390	XP_009144366.1
OG0006274	Cg005G177400	XP_009141009.1, XP_009144367.1
OG0006275	Cg005G178830	XP_009103689.2, XP_009140904.1
OG0006276	Cg005G179680	XP_009103620.1, XP_009140822.1
OG0006277	Cg001G013310	XP_009137658.1, XP_009143407.1
OG0006278	Cg004G116640	XP_009147431.2, XP_009125022.1
OG0006279	Cg008G281890	XP_033133228.1, XP_009144903.1
OG0006280	Cg004G124260	XP_009146997.1, XP_009123912.2, XP_009135099.1
OG0006281	Cg008G282020	XP_033141016.1, XP_033143440.1
OG0006282	Cg001G014170	XP_009142435.1
OG0006283	Cg004G116950	XP_009147405.1, XP_009117679.2
OG0006284	Cg004G117090	XP_009117743.1, XP_009147390.1
OG0006285	Cg008G296060	XP_009126066.1, XP_009121549.1
OG0006286	Cg004G118550	XP_009119226.2, XP_009130363.1
OG0006287	Cg004G119220	XP_009119295.1
OG0006288	Cg004G119440	XP_009102072.2, XP_033148249.1
OG0006289	Cg004G119560	XP_009134747.1, XP_009102086.1
OG0006290	Cg004G119940	XP_009124001.1, XP_009134759.1
OG0006291	Cg004G121160	XP_033146527.1, XP_018514552.2
OG0006293	Cg004G123140	XP_009124534.1, XP_033142935.1, XP_033147228.1
OG0006294	Cg004G123330	XP_033147306.1, XP_009134956.1
OG0006295	Cg005G165620	XP_009141907.1, XP_033144144.1, XP_009142693.1
OG0006296	Cg005G165630	XP_033148412.1, XP_009133434.2, XP_009141904.2
OG0006297	Cg005G166490	XP_009133380.1, XP_009143288.1
OG0006298	Cg005G166690	XP_009143301.1, XP_033145119.1
OG0006299	Cg005G167150	XP_033148151.1
OG0006300	Cg005G167540	XP_009133293.1, XP_009141763.1
OG0006301	Cg005G170650	XP_009133055.1, XP_009133056.1, XP_033146327.1
OG0006302	Cg005G170230	XP_009133074.1, XP_009143597.1
OG0006303	Cg005G170040	XP_009143580.1
OG0006305	Cg005G168960	XP_009141671.1, XP_009143483.1
OG0006306	Cg005G168720	XP_009141692.1, XP_009133203.1, XP_009143452.1
OG0006307	Cg005G167960	XP_009133253.2, XP_009143394.2, XP_009141739.2
OG0006308	Cg006G230080	XP_009149012.1
OG0006309	Cg006G229770	XP_009117776.1, XP_009110458.1
OG0006310	Cg006G229400	XP_033136569.1, XP_009149093.1
OG0006311	Cg006G229390	XP_009149089.1, XP_033136565.1
OG0006312	Cg006G229170	XP_009117745.1, XP_009149115.1
OG0006314	Cg006G228870	XP_009149149.1
OG0006315	Cg006G228280	XP_009149226.1, XP_009110395.1, XP_009117646.1
OG0006316	Cg006G227770	XP_033128155.1, XP_009110356.1, XP_009117618.1
OG0006318	Cg006G226870	XP_009110298.2, XP_009149388.1
OG0006319	Cg006G225700	XP_018515395.1, XP_009110235.2
OG0006320	Cg006G225600	XP_033131306.1, XP_009149523.1
OG0006321	Cg007G276970	XP_033131970.1
OG0006322	Cg006G225260	XP_009103329.2, XP_009149556.1
OG0006323	Cg006G225180	XP_009103326.1, XP_009149561.1, XP_033132216.1
OG0006325	Cg006G223120	XP_009115598.1, XP_009103218.1
OG0006326	Cg006G220950	XP_009103105.1
OG0006328	Cg007G267500	XP_009105298.1, XP_009105111.1
OG0006329	Cg006G219350	XP_009113782.2, XP_009102994.1, XP_009109825.1
OG0006330	Cg006G219050	XP_033133330.1, XP_009113755.2
OG0006331	Cg006G219070	XP_009109797.1
OG0006332	Cg006G219130	XP_009109800.1, XP_009113761.1
OG0006333	Cg001G016670	XP_009137807.1, XP_009109253.1
OG0006334	Cg001G016660	XP_009137819.1, XP_009137429.1
OG0006335	Cg001G016220	XP_009138293.1, XP_009137464.1
OG0006336	Cg001G015970	XP_009137481.1
OG0006337	Cg001G015540	XP_009137508.1, XP_009139088.2
OG0006339	Cg005G192430	XP_009140350.1, XP_009112531.1
OG0006340	Cg005G193540	XP_009117414.1, XP_009134008.2
OG0006341	Cg006G230720	XP_009110505.1
OG0006342	Cg006G231020	XP_009117871.1, XP_009110514.1
OG0006343	Cg006G231040	XP_009110515.1, XP_009148869.1
OG0006344	Cg006G231500	XP_009117903.1, XP_009148818.1, XP_009110541.1
OG0006345	Cg007G274970	XP_009104758.1
OG0006346	Cg006G233350	XP_009110636.1, XP_009118071.1
