Orthogroup	Cardamine_glauca	Eutrema_salsugineum
OG0011578	Cg007G268360	XP_006391165.1, XP_006391161.1
OG0011580	Cg005G192770, Cg005G192880, Cg005G192890, Cg005G192850, Cg005G192830, Cg005G192810, Cg005G192820	XP_024014230.1
OG0011581	Cg005G187340	XP_006405241.1
OG0011583	Cg005G175660	XP_006410228.1
OG0011584	Cg003G081470, Cg005G158700, Cg005G158720	XP_006397887.1
OG0011585	Cg002G053320	XP_006403712.2
OG0011586	Cg001G006160	XP_024005196.1
OG0011588	Cg001G016650	XP_024005864.1
OG0011590	Cg008G310480, Cg008G308820	XP_006395083.1
OG0011591	Cg001G010620	XP_024004450.1
OG0011603	Cg001G011800	XP_006412921.1
OG0011604	Cg001G011790	XP_006412920.1
OG0011605	Cg001G011460	XP_006412882.1
OG0011606	Cg001G011670	XP_006412905.1
OG0011607	Cg001G011660	XP_006412903.1
OG0011608	Cg001G011150	XP_006412847.1
OG0011609	Cg001G010760	XP_006412807.1
OG0011610	Cg004G154840	XP_006409124.1
OG0011611	Cg001G010100	XP_006412711.1
OG0011612	Cg001G009980	XP_006412701.1
OG0011613	Cg001G009950	XP_024005152.1
OG0011614	Cg001G009920	XP_006412689.1
OG0011615	Cg001G009900	XP_006412688.1
OG0011616	Cg001G009770	XP_006412672.1
OG0011617	Cg001G009570	XP_006412655.1
OG0011618	Cg001G009040	XP_006412584.1
OG0011619	Cg006G237260	XP_006417651.1
OG0011620	Cg001G008690	XP_006412550.1
OG0011621	Cg001G007820	XP_006412456.1
OG0011622	Cg001G007780	XP_006412450.1
OG0011623	Cg005G171980	XP_006410612.1
OG0011624	Cg001G007480	XP_024004436.1
OG0011625	Cg008G301680	XP_006400698.1
OG0011626	Cg001G006470	XP_024004416.1
OG0011627	Cg007G271840	XP_006390780.1
OG0011628	Cg008G300580	XP_006400576.1
OG0011629	Cg001G006010	XP_006412250.1
OG0011630	Cg001G005740	XP_006412220.1
OG0011631	Cg001G005010	XP_024005102.1
OG0011632	Cg006G215110	XP_024008796.1, XP_006415360.1
OG0011633	Cg006G215070	XP_006415355.1
OG0011634	Cg006G215060	XP_006415353.1
OG0011635	Cg006G214760	XP_006415327.1
OG0011636	Cg006G214680	XP_024008592.1
OG0011637	Cg006G214120	XP_006415254.1
OG0011638	Cg006G213980	XP_006415245.1
OG0011639	Cg006G213910	XP_006415242.1
OG0011640	Cg006G213510	XP_006415197.1
OG0011641	Cg006G213350	XP_006415174.1
OG0011642	Cg001G023890	XP_006414273.1
OG0011643	Cg001G024240	XP_024005713.1
OG0011644	Cg001G024450	XP_024004680.1
OG0011645	Cg001G024480	XP_006414317.1
OG0011646	Cg001G024690	XP_006414339.1
OG0011647	Cg005G192510	XP_024014192.1
OG0011648	Cg007G257480	XP_006392536.1
OG0011649	Cg005G185420	XP_006408751.1
OG0011650	Cg007G256360	XP_024003998.1
OG0011651	Cg007G255730	XP_006392478.1
OG0011652	Cg007G255160	XP_006392472.1
OG0011653	Cg007G254020	XP_024015390.1
OG0011654	Cg007G253780	XP_006392417.1
OG0011655	Cg007G253100	XP_006392368.1
OG0011656	Cg006G236190	XP_006417531.1
OG0011657	Cg007G252170	XP_024004233.1
OG0011659	Cg007G250830	XP_006392186.1
OG0011660	Cg007G250730	XP_006392180.1
OG0011661	Cg001G035170	XP_006391244.1
OG0011662	Cg007G250420	XP_006392153.1
OG0011663	Cg008G319620	XP_006403196.1
OG0011664	Cg007G250250	XP_006392065.1
OG0011665	Cg007G248850	XP_024015413.1
OG0011666	Cg006G234200	XP_006417321.1
OG0011667	Cg002G075360	XP_024011072.1
OG0011668	Cg002G075130	XP_006395860.1
OG0011669	Cg002G075070	XP_006395853.1
OG0011671	Cg002G075010	XP_024007551.1
OG0011672	Cg002G074870	XP_006395826.1
OG0011673	Cg002G074660	XP_024007540.1
OG0011674	Cg002G074480	XP_006395780.1
OG0011675	Cg002G074410	XP_006395766.1
OG0011676	Cg002G074070	XP_024006727.1
OG0011677	Cg002G073760	XP_006395706.1
OG0011678	Cg002G073110	XP_006395639.1
OG0011679	Cg002G073070	XP_024006698.1
OG0011680	Cg002G073020	XP_006395629.2
OG0011681	Cg002G072840	XP_006395614.1
OG0011682	Cg002G072160	XP_006395552.1
OG0011683	Cg002G072020	XP_006395538.1
OG0011684	Cg002G071380	XP_006395483.1
OG0011685	Cg002G071260	XP_006395471.1
OG0011686	Cg001G041170	XP_024014591.1
OG0011687	Cg002G069860	XP_024006856.1
OG0011689	Cg007G266930	XP_006391469.1
OG0011690	Cg007G266620	XP_006391450.2
OG0011691	Cg007G266490	XP_006391439.1
OG0011692	Cg007G266170	XP_006391412.1
OG0011693	Cg007G265720	XP_006391403.1
OG0011694	Cg007G265650	XP_006391397.1
OG0011695	Cg007G265530	XP_024010135.1
OG0011696	Cg007G265370	XP_024006608.1
OG0011697	Cg007G264870	XP_024007697.1
OG0011698	Cg006G242180	XP_006418144.1
OG0011699	Cg001G038660	XP_006391337.1
OG0011700	Cg006G217860	XP_006390986.1
OG0011701	Cg007G245610	XP_006391598.1
OG0011702	Cg007G245730	XP_006391608.1
OG0011703	Cg007G245790, Cg006G205370	XP_006391612.1
OG0011704	Cg007G245840	XP_006391617.1
OG0011705	Cg007G246150	XP_006391665.1
OG0011706	Cg007G246420	XP_006391703.1
OG0011707	Cg007G246620	XP_006391732.1
OG0011708	Cg007G247130	XP_006391774.1
OG0011709	Cg007G247370	XP_006391799.1
OG0011710	Cg007G247540	XP_006391816.1
OG0011711	Cg007G247690	XP_006391830.1
OG0011712	Cg004G128310	XP_006407317.1
OG0011713	Cg001G014660	XP_006413236.2
OG0011714	Cg002G049650	XP_024012902.1
OG0011715	Cg005G165030	XP_006411362.1
OG0011716	Cg005G165370	XP_006411336.1
OG0011717	Cg005G165430	XP_006411331.1
OG0011718	Cg004G124730	XP_006407713.1
OG0011719	Cg004G124970	XP_006407687.1
OG0011720	Cg004G125090	XP_006407671.1
OG0011721	Cg004G125150	XP_006407667.1
OG0011723	Cg004G125500	XP_006407627.1
OG0011724	Cg003G100110, Cg007G266890	XP_006401727.2
OG0011725	Cg004G125790	XP_006407598.1
OG0011726	Cg004G125910	XP_024014906.1
OG0011727	Cg004G126070	XP_024015048.1
OG0011728	Cg004G126340	XP_006407521.1
OG0011729	Cg004G126400	XP_006407512.1
OG0011730	Cg004G126520	XP_006407504.1
OG0011731	Cg004G126530	XP_006407502.2
OG0011732	Cg004G126590	XP_006407499.1
OG0011733	Cg004G126660	XP_006407493.1
OG0011734	Cg004G126740	XP_006407484.1
OG0011735	Cg004G127440	XP_006407424.1
OG0011736	Cg004G127830	XP_006407377.1
OG0011737	Cg003G090780	XP_006402204.1
OG0011738	Cg016G334090, Cg003G095220	XP_006402173.1
OG0011739	Cg016G334080, Cg003G095210	XP_006402174.1
OG0011740	Cg003G095320, Cg016G334160, Cg005G184220	XP_024012003.1
OG0011741	Cg003G096880	XP_006402062.1
OG0011742	Cg003G097090	XP_006402053.1
OG0011743	Cg003G097580	XP_006402024.1
OG0011744	Cg003G097600, Cg003G097610	XP_006402014.1
OG0011745	Cg003G097680	XP_006402006.1
OG0011746	Cg003G097820	XP_006401987.1, XP_024009418.1
OG0011747	Cg003G098010	XP_006401967.2
OG0011748	Cg003G098040	XP_006401966.1
OG0011749	Cg003G098620	XP_006401879.1
OG0011750	Cg003G099090	XP_006401836.1
OG0011751	Cg003G099140	XP_006401828.1
OG0011752	Cg003G099180	XP_006401825.1
OG0011753	Cg003G097360	XP_006402254.1
OG0011754	Cg001G012900	XP_006413033.1
OG0011755	Cg003G100660	XP_006401676.1
OG0011756	Cg003G101310	XP_006401620.1
OG0011757	Cg003G101130	XP_006401637.1
OG0011758	Cg003G101070	XP_006401642.1
OG0011759	Cg003G101520	XP_024011912.1
OG0011760	Cg003G101760	XP_006401562.1
OG0011761	Cg003G101790	XP_024012089.1
OG0011762	Cg003G102190	XP_006401512.1
OG0011763	Cg001G013790	XP_006413127.1
OG0011764	Cg003G102650	XP_006401459.1
OG0011765	Cg003G102870	XP_006401437.1
OG0011766	Cg003G103040	XP_024011183.1
OG0011767	Cg003G103080	XP_006401417.1
OG0011768	Cg003G103330	XP_006401386.2
OG0011769	Cg003G103410	XP_006401376.1
OG0011770	Cg003G103470	XP_006401369.1
OG0011771	Cg003G104080	XP_006401302.2
OG0011772	Cg003G104680	XP_024012697.1
OG0011773	Cg003G104730	XP_024012551.1
OG0011774	Cg003G104810	XP_006401229.1
OG0011775	Cg003G105190	XP_006401189.1
OG0011776	Cg003G105310	XP_006401175.1
OG0011777	Cg003G105450	XP_006401155.1
OG0011778	Cg003G105470	XP_006401152.1
OG0011779	Cg003G088730	XP_006397360.1
OG0011780	Cg003G089350	XP_024010486.1
OG0011781	Cg008G293330	XP_024012630.1
OG0011782	Cg008G292310	XP_006399704.1
OG0011783	Cg008G292250	XP_006399694.1
OG0011784	Cg008G291930	XP_006399655.1
OG0011785	Cg008G291360	XP_006399587.1
OG0011786	Cg008G291250	XP_006399576.1
OG0011787	Cg008G291010	XP_006399554.1
OG0011788	Cg008G290750	XP_024011456.1
OG0011789	Cg008G290220	XP_006399467.1
OG0011790	Cg003G112400	XP_006394146.2
OG0011791	Cg008G289960	XP_006399437.1
OG0011792	Cg008G289800	XP_006399420.1
OG0011793	Cg008G289770	XP_024012547.1
OG0011794	Cg008G289520	XP_006399370.1, XP_006402015.2
OG0011795	Cg008G289440	XP_006399356.1
OG0011796	Cg008G289370	XP_006399347.1
OG0011797	Cg008G289330	XP_006399342.1
OG0011798	Cg008G289250	XP_024011634.1
OG0011799	Cg008G288590	XP_006399260.2
OG0011800	Cg008G288450	XP_024011353.1
OG0011801	Cg008G288180	XP_024012308.1
OG0011802	Cg008G288090	XP_006399210.1
OG0011803	Cg008G288080	XP_006399209.1
OG0011804	Cg001G023360	XP_024005166.1
OG0011805	Cg001G023090	XP_006414182.1
OG0011806	Cg001G022550	XP_006414124.1
OG0011807	Cg006G229490	XP_006416813.2
OG0011808	Cg001G022350	XP_006414100.1
OG0011809	Cg001G022340	XP_006414099.2
OG0011810	Cg001G021690	XP_006414024.1, XP_006402128.2
OG0011811	Cg001G021490	XP_006413999.1
OG0011812	Cg001G021410	XP_006413991.1
OG0011813	Cg001G020850	XP_024004589.1
OG0011814	Cg001G020760	XP_006413915.1
OG0011815	Cg001G020750	XP_006413913.1
OG0011816	Cg001G020690	XP_006413906.1
OG0011817	Cg001G020670	XP_024005194.1
OG0011818	Cg001G020620	XP_024005081.1
OG0011819	Cg001G020470	XP_006413884.1
OG0011820	Cg001G020380	XP_006413870.1
OG0011821	Cg001G020370	XP_006413869.1
OG0011822	Cg001G020360	XP_006413868.1
OG0011823	Cg001G020150	XP_024004526.1
OG0011824	Cg001G020070	XP_024005176.1
OG0011825	Cg001G020050	XP_006413824.1
OG0011826	Cg001G019430	XP_006413759.1
OG0011827	Cg001G019310	XP_006413745.1
OG0011828	Cg001G019250	XP_006413739.1
OG0011829	Cg001G018980	XP_024005203.1
OG0011830	Cg001G018900	XP_006413694.1
OG0011831	Cg001G018810	XP_006413687.1
OG0011832	Cg001G018750	XP_006413682.1
OG0011833	Cg001G018690	XP_006413676.1
OG0011834	Cg001G018480	XP_006413654.2
OG0011835	Cg001G017980	XP_024004511.1
OG0011836	Cg001G017350	XP_006413543.1
OG0011837	Cg001G017150	XP_006413522.1
OG0011838	Cg001G017070	XP_006413509.2
OG0011839	Cg001G017050	XP_006413506.1
OG0011840	Cg001G016960	XP_006413491.1
OG0011841	Cg006G213100	XP_006415152.1
OG0011842	Cg006G213060	XP_024008802.1
OG0011843	Cg006G212910	XP_006415134.1
OG0011844	Cg006G212230	XP_006415094.2
OG0011845	Cg006G212050	XP_006415084.2
OG0011846	Cg006G212030	XP_006415082.2
OG0011847	Cg006G210490, Cg006G210480	XP_006396064.1
OG0011848	Cg006G210010	XP_006397425.2
OG0011849	Cg006G209680	XP_024010653.1
OG0011850	Cg006G209200	XP_006412698.2
OG0011851	Cg004G151450	XP_006414828.2
OG0011852	Cg006G204000	XP_024006166.1
OG0011853	Cg008G282420	XP_024011704.1
OG0011854	Cg006G206040	XP_006393760.1
OG0011855	Cg006G219030	XP_006415746.1
OG0011856	Cg006G204260	XP_006393675.1
OG0011857	Cg006G202240	XP_024006015.1
OG0011858	Cg006G202350	XP_006393530.1
OG0011859	Cg006G206850	XP_006396005.1
OG0011860	Cg006G203640	XP_024006161.1
OG0011861	Cg008G297820	XP_024011612.1
OG0011862	Cg006G218600	XP_006415699.1
OG0011863	Cg006G218190	XP_006415662.1
OG0011864	Cg006G217640	XP_006415607.2
OG0011866	Cg006G216620	XP_006415545.1
OG0011867	Cg006G216310	XP_006415513.1
OG0011868	Cg006G216280	XP_006415509.1
OG0011869	Cg006G215490	XP_006415408.1
OG0011870	Cg001G004650	XP_006412092.1
OG0011871	Cg001G003940	XP_006412023.1
OG0011872	Cg001G003770	XP_006412008.1, XP_006404935.1
OG0011873	Cg001G003270	XP_006411949.1
OG0011874	Cg001G003250	XP_006411947.1
OG0011875	Cg001G003090	XP_006411931.1
OG0011876	Cg001G002730	XP_006411883.2
OG0011877	Cg001G002010	XP_006405971.1
OG0011878	Cg001G002000	XP_006411815.1
OG0011879	Cg001G001810	XP_006411800.1
OG0011880	Cg001G001740	XP_006411793.1
OG0011881	Cg001G001470	XP_006411759.1
OG0011882	Cg001G001230	XP_006411740.1
OG0011883	Cg001G000910	XP_006411708.1
OG0011884	Cg001G000860	XP_006411701.1
OG0011885	Cg001G000790	XP_006411693.1
OG0011886	Cg001G000760	XP_006411686.2
OG0011887	Cg001G000670	XP_006411674.1
OG0011888	Cg001G000610	XP_006411665.1
OG0011889	Cg001G000510	XP_006411655.1
OG0011890	Cg001G000470	XP_006411652.1
OG0011891	Cg001G000170	XP_006411616.1
OG0011892	Cg001G000190	XP_006411619.1
OG0011893	Cg001G000040	XP_006394459.2
OG0011894	Cg001G000030	XP_006411598.1
OG0011895	Cg001G034360	XP_006395914.1
OG0011896	Cg001G035000	XP_006405959.1
OG0011897	Cg001G035530, Cg003G096850	XP_006405931.2
OG0011898	Cg001G035870, Cg006G224620	XP_006405891.1
OG0011899	Cg001G035860	XP_024014594.1
OG0011900	Cg001G037220	XP_006405809.1
OG0011901	Cg001G038610	XP_006405693.1
OG0011902	Cg001G039420	XP_006405630.1
OG0011903	Cg005G171580	XP_006410659.1
OG0011904	Cg005G171480	XP_024003991.1
OG0011905	Cg006G214950	XP_006415338.1
OG0011906	Cg001G015470	XP_006413317.1
OG0011907	Cg005G171100	XP_006410707.1
OG0011908	Cg005G171280	XP_006410690.1
OG0011909	Cg001G042050	XP_006405388.1
OG0011910	Cg005G170940	XP_024016683.1
OG0011911	Cg003G085110	XP_006397149.1
OG0011912	Cg003G085140	XP_006397154.1
OG0011913	Cg003G085450	XP_024009788.1
OG0011914	Cg003G085920	XP_024009809.1
OG0011915	Cg003G085940	XP_006397241.1
OG0011916	Cg003G086040	XP_006397243.1
OG0011917	Cg003G086060	XP_006397244.1
OG0011919	Cg003G083490	XP_006397028.1
OG0011920	Cg003G086730	XP_006397273.1
OG0011921	Cg003G087740	XP_006397325.1
OG0011922	Cg003G087580	XP_006397310.1
OG0011923	Cg005G172500	XP_006410553.1
OG0011924	Cg005G172590	XP_006410544.1
OG0011925	Cg005G172690	XP_006410538.1
OG0011926	Cg005G172840	XP_006410523.1
OG0011927	Cg005G172860	XP_006410521.1
OG0011928	Cg005G172960	XP_006410512.2
OG0011929	Cg005G173070	XP_006410500.1
OG0011930	Cg005G173090	XP_024016816.1
OG0011931	Cg008G318820	XP_006403270.1
OG0011932	Cg006G243650	XP_006418310.1
OG0011933	Cg008G318430, Cg008G318370	XP_006403309.1
OG0011934	Cg008G314320	XP_006403346.1
OG0011935	Cg008G314580	XP_024013335.1
OG0011936	Cg008G315780	XP_006409379.1, XP_024013214.1
OG0011937	Cg008G315830	XP_006403376.1
OG0011939	Cg011G328780, Cg008G316920	XP_006390882.1
OG0011940	Cg003G084230	XP_006397101.1
OG0011941	Cg003G083320	XP_006397015.1
OG0011942	Cg003G083250	XP_006397014.2
OG0011944	Cg003G082430	XP_006396916.1
OG0011945	Cg003G082050, Cg003G082060	XP_024009824.1
OG0011946	Cg003G081800	XP_006396833.1
OG0011947	Cg003G081740	XP_006396823.2
OG0011948	Cg003G081660	XP_006396800.1
OG0011949	Cg003G081510	XP_006396784.2
OG0011950	Cg003G081230	XP_006396756.1
OG0011951	Cg003G081180	XP_006396749.1
OG0011952	Cg003G080950	XP_006396725.1
OG0011953	Cg003G080290, Cg003G093690	XP_006396659.1
OG0011954	Cg003G093710, Cg003G080270	XP_006396657.1
OG0011955	Cg003G094210, Cg003G079810	XP_006396600.2
OG0011956	Cg003G079720, Cg003G094310	XP_006396589.2
OG0011957	Cg008G321950	XP_024010959.1
OG0011958	Cg008G322520	XP_006398213.1
OG0011959	Cg008G323730	XP_006398251.1
OG0011960	Cg008G323000	XP_006398267.1
OG0011962	Cg008G323470	XP_006398300.1
OG0011963	Cg008G323500	XP_006398303.1
OG0011964	Cg008G324020	XP_024010938.1
OG0011965	Cg008G324380	XP_006398378.1
OG0011966	Cg008G325070	XP_006398447.1
OG0011967	Cg001G032950	XP_006395977.1
OG0011968	Cg008G324910	XP_024011073.1
OG0011969	Cg003G105530	XP_006401144.1
OG0011970	Cg001G040730	XP_006405548.1
OG0011971	Cg001G032960	XP_024007145.1
OG0011972	Cg001G030420	XP_024005186.1
OG0011973	Cg001G030210	XP_006414953.1
OG0011974	Cg004G142670	XP_006418698.1
OG0011975	Cg004G142420	XP_006418731.1
OG0011976	Cg001G029350	XP_006414891.1
OG0011978	Cg001G029230	XP_024005857.1
OG0011979	Cg001G028170	XP_006414792.1
OG0011980	Cg001G028520	XP_006414843.1
OG0011981	Cg001G028080	XP_006414765.1
OG0011982	Cg001G027960	XP_006414746.1
OG0011983	Cg001G027510	XP_006414704.1
OG0011984	Cg001G027390	XP_024005089.1
OG0011985	Cg001G027030, Cg008G308640, Cg008G310300	XP_006414640.2
OG0011986	Cg001G026840	XP_006414620.1
OG0011987	Cg001G026740	XP_006414607.1
OG0011988	Cg001G026050	XP_006414509.1
OG0011989	Cg001G025840	XP_006414480.1
OG0011990	Cg004G144340	XP_024014565.1
OG0011991	Cg001G040850	XP_024014723.1
OG0011992	Cg001G040930	XP_006405503.1
OG0011993	Cg001G041020	XP_024014622.1
OG0011994	Cg001G041070	XP_006405496.1
OG0011995	Cg001G041190	XP_006405483.1
OG0011996	Cg001G041220	XP_006405482.1
OG0011997	Cg001G041870	XP_006405397.1
OG0011998	Cg001G041750	XP_006405411.1
OG0011999	Cg001G042220	XP_006405364.1
OG0012000	Cg001G042270	XP_024014755.1
OG0012001	Cg001G042300	XP_006405354.1
OG0012002	Cg001G042920	XP_006405292.1
OG0012003	Cg001G043100	XP_006405273.1
OG0012004	Cg005G157680	XP_006397988.2
OG0012005	Cg005G157710	XP_006397987.1
OG0012006	Cg005G157770	XP_006404279.1
OG0012007	Cg005G158370	XP_006397924.1
OG0012008	Cg005G158660	XP_006397889.1
OG0012009	Cg005G159050	XP_006397858.1
OG0012010	Cg005G159120	XP_006397851.2
OG0012011	Cg005G159540	XP_006397805.1
OG0012012	Cg002G045250	XP_006402476.1
OG0012014	Cg005G159830	XP_006397761.1
OG0012015	Cg005G160280	XP_006397733.1
OG0012016	Cg005G160340	XP_006397728.1
OG0012017	Cg005G160790	XP_006397681.1
OG0012018	Cg005G160830	XP_006397677.1
OG0012019	Cg005G161060	XP_024010888.1
OG0012020	Cg005G161250	XP_024010811.1
OG0012021	Cg005G161310	XP_006397632.1
OG0012022	Cg008G300310	XP_006400542.1
OG0012023	Cg005G162670	XP_006397486.1
OG0012024	Cg005G162690	XP_006397484.2
OG0012025	Cg005G162760	XP_006411586.1
OG0012026	Cg005G162880	XP_006411574.1
OG0012027	Cg005G163160	XP_006411547.1
OG0012028	Cg005G163170	XP_006411546.1
OG0012029	Cg005G163410	XP_024003879.1
OG0012030	Cg005G163860	XP_006411477.1
OG0012031	Cg005G164070	XP_006411461.1
OG0012032	Cg005G164200	XP_006411444.1
OG0012033	Cg005G164290	XP_006411430.1
OG0012034	Cg008G282300	XP_006398604.1
OG0012035	Cg008G282550	XP_024011424.1
OG0012036	Cg008G282600	XP_024012001.1
OG0012037	Cg008G283040	XP_006398688.1
OG0012039	Cg008G283820	XP_006398760.2
OG0012040	Cg008G284490	XP_006398832.1
OG0012041	Cg008G284510	XP_024012140.1
OG0012042	Cg008G300010	XP_006400510.1
OG0012043	Cg008G299980	XP_006400508.1
OG0012044	Cg008G300850	XP_006400605.1
OG0012045	Cg008G300860	XP_006400606.1
OG0012046	Cg008G300770	XP_006400595.1
OG0012047	Cg008G300670	XP_006400585.1
OG0012048	Cg008G300810	XP_024011533.1
OG0012049	Cg008G301590	XP_006400687.1
OG0012050	Cg008G301600	XP_024011902.1
OG0012051	Cg008G301620	XP_006400691.1
OG0012052	Cg008G301660	XP_006400696.1
OG0012053	Cg008G302110	XP_006400737.1
OG0012054	Cg008G302220	XP_006400748.1
OG0012055	Cg008G302340	XP_006400767.1
OG0012056	Cg008G293740	XP_006399855.1
OG0012057	Cg003G108100	XP_006400854.1
OG0012058	Cg003G107740	XP_006400888.1
OG0012059	Cg003G106630	XP_006401012.1
OG0012060	Cg003G106570	XP_006401017.1
OG0012061	Cg003G106510	XP_006401027.1
OG0012062	Cg003G111110	XP_006394293.1
OG0012063	Cg003G111250	XP_006394275.1
OG0012064	Cg003G111640	XP_006394240.1
OG0012065	Cg003G111650	XP_006394239.1
OG0012066	Cg003G111760	XP_006394227.1
OG0012067	Cg003G111990	XP_006394193.1
OG0012068	Cg003G112300	XP_006394158.1
OG0012069	Cg003G112660	XP_006394120.1
OG0012070	Cg003G112840	XP_006394102.1
OG0012071	Cg003G113190	XP_006394089.1
OG0012072	Cg003G113230	XP_024006788.1
OG0012073	Cg003G113460	XP_006394030.1
OG0012074	Cg003G113490	XP_006394026.1
OG0012075	Cg003G113920	XP_006393980.1
OG0012076	Cg003G114470	XP_006393923.1
OG0012077	Cg003G114520	XP_006393919.1
OG0012078	Cg003G114530	XP_006393918.1
OG0012079	Cg003G114600	XP_006393912.1
OG0012080	Cg003G114630	XP_006393909.1
OG0012081	Cg003G114910	XP_006393882.1, XP_006400794.1
OG0012082	Cg003G115660	XP_024006689.1
OG0012083	Cg003G115740	XP_006393797.1
OG0012084	Cg003G076040	XP_006396212.1
OG0012085	Cg003G076700, Cg014G332870	XP_006396273.1
OG0012086	Cg006G245020	XP_006418451.1
OG0012087	Cg014G333140, Cg003G076440	XP_006396248.1
OG0012088	Cg006G244790	XP_006418433.1
OG0012089	Cg006G244500	XP_006418408.1
OG0012090	Cg014G332310, Cg003G077310	XP_006396337.2
OG0012091	Cg014G331910, Cg003G077710	XP_006396368.1
OG0012092	Cg003G077660, Cg014G331960	XP_006396385.1
OG0012093	Cg014G331980, Cg003G077630	XP_006396379.1, XP_006396384.1
OG0012094	Cg014G332030, Cg003G077580	XP_006396375.1
OG0012095	Cg003G077600, Cg014G332010	XP_006405478.1
OG0012096	Cg003G077550, Cg014G332060	XP_006396370.1
OG0012098	Cg003G077440, Cg014G332180	XP_006396400.1
OG0012099	Cg003G078080, Cg014G331610	XP_006396415.1
OG0012100	Cg014G331590, Cg003G078100	XP_006396420.1
OG0012101	Cg003G078200, Cg014G331450	XP_006396428.1
OG0012102	Cg003G078250, Cg014G331400	XP_006396436.1
OG0012103	Cg003G078380, Cg014G331240	XP_006396446.1
OG0012104	Cg014G331140, Cg003G078460	XP_024010160.1
OG0012105	Cg003G078740, Cg014G330800	XP_006396482.1
OG0012106	Cg003G079080, Cg003G094860	XP_006396526.1
OG0012107	Cg003G094730, Cg003G079270	XP_024010148.1
OG0012108	Cg003G079280, Cg003G094720	XP_006396543.1
OG0012109	Cg003G094710, Cg003G079290	XP_006396544.1
OG0012110	Cg003G094600, Cg003G079410	XP_006396556.1
OG0012111	Cg003G094560, Cg003G079450	XP_006396559.1
OG0012112	Cg003G094430, Cg003G079590	XP_024009891.1
OG0012113	Cg003G094410, Cg003G079610	XP_006396578.1
OG0012114	Cg003G079630, Cg003G094390	XP_006396581.1
OG0012115	Cg003G094380, Cg003G079640	XP_006396583.2
OG0012116	Cg008G320340	XP_006403133.1
OG0012117	Cg008G320030	XP_006403148.2
OG0012118	Cg008G320000	XP_024013285.1
OG0012119	Cg008G319940	XP_006403153.1
OG0012120	Cg008G319530	XP_024013286.1, XP_006409823.2
OG0012121	Cg008G317280, Cg008G319180, Cg008G319270	XP_006403231.1
OG0012122	Cg005G173230	XP_006410482.1
OG0012123	Cg005G173870	XP_006410412.1
OG0012124	Cg005G174340	XP_006410368.1, XP_006418680.2
OG0012125	Cg006G241290, Cg005G174060	XP_006410393.1
OG0012126	Cg005G174580	XP_006410345.1
