Orthogroup	Cardamine_glauca	Arabis_alpina
OG0010282	Cg006G243370	Aa_G6960.h1.t1, Aa_G688620.h1.t1
OG0010283	Cg006G243740	Aa_G6550.h1.t1
OG0010284	Cg006G243930	Aa_G6360.h1.t1
OG0010285	Cg006G243890	Aa_G6400.h1.t1
OG0010286	Cg006G244670	Aa_G105850.h1.t1
OG0010287	Cg008G294080	Aa_G556000.h1.t1
OG0010288	Cg008G294410	Aa_G72740.h1.t1
OG0010289	Cg008G294950	Aa_G7890.h1.t1
OG0010290	Cg008G295890	Aa_G421080.h1.t1
OG0010291	Cg008G295740	Aa_G236930.h1.t1
OG0010292	Cg008G296760	Aa_G157990.h1.t1
OG0010293	Cg008G296930	Aa_G447920.h1.t1
OG0010294	Cg008G296920	Aa_G447900.h1.t1
OG0010295	Cg008G297010	Aa_G79080.h1.t1
OG0010296	Cg008G297500	Aa_G334660.h1.t1
OG0010297	Cg008G297570	Aa_G523380.h1.t1
OG0010298	Cg008G297940	Aa_G325650.h1.t1
OG0010299	Cg004G119640	Aa_G185640.h1.t1
OG0010300	Cg008G298650	Aa_G416170.h1.t1
OG0010301	Cg008G299400	Aa_G83670.h1.t1
OG0010302	Cg008G299690	Aa_G255490.h1.t1
OG0010303	Cg001G006970	Aa_G376510.h1.t1
OG0010304	Cg008G307320	Aa_G251200.h1.t1
OG0010305	Cg008G307520	Aa_G224570.h1.t1
OG0010306	Cg008G307600	Aa_G544530.h1.t1
OG0010307	Cg008G307690	Aa_G414170.h1.t1, Aa_G106820.h1.t1, Aa_G675610.h1.t1
OG0010308	Cg008G307710	Aa_G368610.h1.t1
OG0010309	Cg008G308370	Aa_G91560.h1.t1
OG0010310	Cg008G308390	Aa_G619010.h1.t1
OG0010312	Cg008G308460	Aa_G4000.h1.t1
OG0010313	Cg008G311930	Aa_G28520.h1.t1
OG0010314	Cg004G123450	Aa_G174640.h1.t1
OG0010315	Cg008G293800	Aa_G209450.h1.t1
OG0010316	Cg008G287840	Aa_G244430.h1.t1
OG0010317	Cg006G206990	Aa_G127450.h1.t1
OG0010318	Cg008G287280	Aa_G414690.h1.t1
OG0010320	Cg008G287120	Aa_G414850.h1.t1
OG0010322	Cg008G286480	Aa_G526550.h1.t1
OG0010323	Cg008G286370	Aa_G464280.h1.t1
OG0010324	Cg008G286240	Aa_G170460.h1.t1
OG0010325	Cg008G286170	Aa_G927590.h1.t1, Aa_G170530.h1.t1
OG0010327	Cg008G286050	Aa_G353300.h1.t1
OG0010328	Cg008G286040	Aa_G353310.h1.t1
OG0010329	Cg008G285840	Aa_G303890.h1.t1
OG0010330	Cg008G285850	Aa_G303900.h1.t1
OG0010331	Cg008G305580	Aa_G574370.h1.t1
OG0010332	Cg008G304750	Aa_G398040.h1.t1
OG0010333	Cg008G304240	Aa_G45300.h1.t1
OG0010334	Cg008G304170	Aa_G45390.h1.t1
OG0010335	Cg008G304220	Aa_G45320.h1.t1
OG0010336	Cg008G303750	Aa_G46230.h1.t1
OG0010337	Cg008G303680	Aa_G377440.h1.t1
OG0010338	Cg008G303540	Aa_G475000.h1.t1
OG0010339	Cg008G303310	Aa_G143240.h1.t1
OG0010340	Cg008G302760	Aa_G98000.h1.t1, Aa_G560750.h1.t1
OG0010341	Cg003G108630	Aa_G94750.h1.t1
OG0010342	Cg003G109170	Aa_G664910.h1.t1, Aa_G257110.h1.t1
OG0010343	Cg003G109290	Aa_G401180.h1.t1
OG0010345	Cg003G110260	Aa_G13530.h1.t1
OG0010347	Cg003G110480	Aa_G409570.h1.t1
OG0010348	Cg003G105850	Aa_G344220.h1.t1
OG0010349	Cg002G055450	Aa_G122670.h1.t1
OG0010350	Cg002G055840	Aa_G476610.h1.t1
OG0010351	Cg002G056010	Aa_G620590.h1.t1
OG0010354	Cg002G057200	Aa_G225280.h1.t1
OG0010355	Cg002G057750	Aa_G102680.h1.t1
OG0010356	Cg002G057840	Aa_G445120.h1.t1
OG0010357	Cg002G058330	Aa_G588200.h1.t1
OG0010358	Cg002G058410	Aa_G533370.h1.t1
OG0010359	Cg002G058470	Aa_G197630.h1.t1
OG0010360	Cg002G058760	Aa_G556700.h1.t1, Aa_G492150.h1.t1
OG0010361	Cg002G059020	Aa_G420610.h1.t1
OG0010362	Cg002G059220	Aa_G691550.h1.t1
OG0010363	Cg002G061460	Aa_G597820.h1.t1
OG0010364	Cg002G062450	Aa_G191950.h1.t1
OG0010365	Cg002G063000	Aa_G311700.h1.t1
OG0010366	Cg002G063200	Aa_G240480.h1.t1
OG0010367	Cg002G064160	Aa_G17930.h1.t1
OG0010368	Cg002G064270, Cg002G053390	Aa_G17970.h1.t1, Aa_G697310.h1.t1
OG0010369	Cg002G071010	Aa_G337560.h1.t1
OG0010370	Cg007G267710	Aa_G427670.h1.t1
OG0010371	Cg007G267460	Aa_G7220.h1.t1
OG0010372	Cg007G268340	Aa_G609170.h1.t1
OG0010373	Cg007G267950	Aa_G343290.h1.t1
OG0010374	Cg007G268760	Aa_G423710.h1.t1
OG0010375	Cg007G268830	Aa_G634600.h1.t1
OG0010376	Cg007G269030	Aa_G395910.h1.t1
OG0010377	Cg007G268930	Aa_G182960.h1.t1
OG0010378	Cg007G269280	Aa_G305310.h1.t1
OG0010379	Cg007G269450	Aa_G690530.h1.t1
OG0010380	Cg007G269730	Aa_G538470.h1.t1
OG0010381	Cg007G269540	Aa_G553940.h1.t1
OG0010382	Cg007G270680	Aa_G222010.h1.t1
OG0010383	Cg007G271520	Aa_G214090.h1.t1
OG0010384	Cg007G271720	Aa_G170710.h1.t1
OG0010385	Cg007G272140	Aa_G245860.h1.t1
OG0010386	Cg007G272640	Aa_G252160.h1.t1, Aa_G252140.h1.t1
OG0010387	Cg007G278920	Aa_G508920.h1.t1
OG0010388	Cg007G278670	Aa_G204330.h1.t1
OG0010390	Cg007G278250	Aa_G129470.h1.t1
OG0010391	Cg007G278040	Aa_G129240.h1.t1
OG0010392	Cg002G055350	Aa_G122830.h1.t1
OG0010393	Cg007G277830	Aa_G215680.h1.t1
OG0010394	Cg007G277720	Aa_G215610.h1.t1
OG0010395	Cg006G225860	Aa_G266370.h1.t1
OG0010396	Cg007G275670	Aa_G348900.h1.t1
OG0010397	Cg007G274610	Aa_G98850.h1.t1
OG0010400	Cg007G274250	Aa_G567760.h1.t1
OG0010401	Cg007G274050	Aa_G203170.h1.t1
OG0010403	Cg007G273850	Aa_G303510.h1.t1
OG0010404	Cg007G273490	Aa_G341760.h1.t1
OG0010405	Cg007G273410	Aa_G579220.h1.t1
OG0010406	Cg007G255460	Aa_G278430.h1.t1
OG0010407	Cg007G273400	Aa_G579230.h1.t1
OG0010409	Cg007G279790	Aa_G444610.h1.t1
OG0010410	Cg007G280050	Aa_G145300.h2.t1, Aa_G145300.h1.t1
OG0010411	Cg007G280340	Aa_G293680.h1.t1
OG0010412	Cg007G280890	Aa_G21630.h1.t1
OG0010413	Cg007G280830	Aa_G21560.h1.t1, Aa_G21550.h1.t1, Aa_G21540.h1.t1
OG0010414	Cg007G280650	Aa_G410360.h1.t1
OG0010415	Cg007G281310	Aa_G385670.h1.t1
OG0010416	Cg007G281430	Aa_G389010.h1.t1, Aa_G389050.h1.t1
OG0010417	Cg003G102550	Aa_G480160.h1.t1
OG0010418	Cg004G128950	Aa_G696720.h1.t1
OG0010420	Cg004G129480	Aa_G534980.h1.t1
OG0010421	Cg004G130410	Aa_G56330.h1.t1
OG0010423	Cg004G130590	Aa_G56190.h1.t1
OG0010424	Cg004G130640	Aa_G317680.h1.t1
OG0010425	Cg004G130930	Aa_G140280.h1.t1
OG0010426	Cg008G300560	Aa_G68270.h1.t1
OG0010427	Cg004G131550	Aa_G1040.h1.t1
OG0010428	Cg004G131680	Aa_G234940.h1.t1
OG0010429	Cg004G131910	Aa_G424030.h1.t1
OG0010430	Cg004G132070	Aa_G32040.h1.t1
OG0010431	Cg004G132750	Aa_G532810.h1.t1
OG0010432	Cg001G025210	Aa_G468240.h1.t1, Aa_G468230.h1.t1
OG0010433	Cg004G133870	Aa_G53660.h1.t1
OG0010434	Cg004G134120	Aa_G587210.h1.t1
OG0010435	Cg004G134480	Aa_G176920.h1.t1
OG0010436	Cg004G134900	Aa_G601180.h1.t1
OG0010438	Cg004G135050	Aa_G213270.h1.t1
OG0010439	Cg004G135160	Aa_G390000.h1.t1
OG0010440	Cg004G135290	Aa_G104650.h1.t1
OG0010441	Cg004G135470	Aa_G429500.h1.t1
OG0010442	Cg004G135620	Aa_G342920.h1.t1
OG0010443	Cg004G135660	Aa_G39130.h1.t1, Aa_G447060.h1.t1, Aa_G108160.h1.t1
OG0010444	Cg004G135740	Aa_G250140.h1.t1
OG0010445	Cg006G200120	Aa_G513250.h1.t1
OG0010446	Cg004G136410	Aa_G164480.h1.t1
OG0010447	Cg004G136430	Aa_G164520.h1.t1
OG0010448	Cg004G136620	Aa_G164680.h1.t1
OG0010449	Cg004G136630	Aa_G164690.h1.t1
OG0010450	Cg006G199360	Aa_G178260.h1.t1
OG0010451	Cg004G137000	Aa_G152590.h1.t1
OG0010452	Cg004G137020	Aa_G152570.h1.t1
OG0010453	Cg004G137030	Aa_G152560.h1.t1
OG0010454	Cg004G137080	Aa_G152520.h1.t1
OG0010455	Cg004G137090	Aa_G152510.h1.t1
OG0010456	Cg004G137300	Aa_G243010.h1.t1
OG0010457	Cg004G137410	Aa_G250610.h1.t1
OG0010458	Cg004G137450	Aa_G250660.h1.t1
OG0010459	Cg004G137570	Aa_G254090.h1.t1
OG0010460	Cg004G138000	Aa_G161920.h1.t1
OG0010461	Cg004G138520	Aa_G388600.h1.t1
OG0010462	Cg004G138760	Aa_G469290.h1.t1
OG0010463	Cg004G138880	Aa_G455810.h1.t1
OG0010464	Cg004G138920	Aa_G455770.h1.t1
OG0010465	Cg004G139230	Aa_G117960.h1.t1, Aa_G619260.h1.t1
OG0010466	Cg004G139980	Aa_G265510.h1.t1
OG0010467	Cg004G142110	Aa_G26870.h1.t1
OG0010468	Cg004G140210	Aa_G51880.h1.t1
OG0010469	Cg004G140230	Aa_G51860.h1.t1
OG0010470	Cg004G140290	Aa_G277220.h1.t1
OG0010471	Cg004G140490	Aa_G330850.h1.t1
OG0010472	Cg004G140620	Aa_G460870.h1.t1
OG0010473	Cg004G141020	Aa_G87540.h1.t1, Aa_G261500.h1.t1
OG0010475	Cg004G141610	Aa_G227310.h1.t1
OG0010476	Cg004G142120	Aa_G26880.h1.t1
OG0010477	Cg004G143260	Aa_G183430.h1.t1
OG0010478	Cg004G146640	Aa_G53580.h1.t1
OG0010479	Cg004G149010	Aa_G395410.h1.t1
OG0010480	Cg004G151110	Aa_G541730.h1.t1
OG0010481	Cg004G151660	Aa_G81710.h1.t1
OG0010482	Cg004G151690	Aa_G81680.h1.t1
OG0010483	Cg004G152220	Aa_G529370.h1.t1
OG0010484	Cg004G152770	Aa_G544710.h1.t1
OG0010485	Cg004G152790	Aa_G544690.h1.t1
OG0010486	Cg004G152900	Aa_G548920.h1.t1
OG0010487	Cg004G153180	Aa_G421700.h1.t1
OG0010489	Cg004G155850	Aa_G143520.h1.t1
OG0010490	Cg004G155870	Aa_G143540.h1.t1
OG0010491	Cg004G156010	Aa_G230260.h1.t1
OG0010492	Cg004G156120	Aa_G64080.h1.t1
OG0010494	Cg004G156420	Aa_G640980.h1.t1
OG0010495	Cg001G011550	Aa_G186690.h1.t1
OG0010496	Cg004G156530	Aa_G166580.h1.t1
OG0010497	Cg004G156740	Aa_G422280.h1.t1
OG0010498	Cg004G156910	Aa_G194740.h1.t1
OG0010499	Cg004G156930	Aa_G194730.h1.t1
OG0010500	Cg006G194060	Aa_G205500.h1.t1
OG0010501	Cg006G194160, Cg006G194150	Aa_G205570.h1.t1
OG0010502	Cg006G194610	Aa_G600240.h2.t1, Aa_G600240.h1.t1
OG0010503	Cg001G030690	Aa_G126880.h1.t1, Aa_G356310.h2.t1, Aa_G356310.h1.t1, Aa_G356310.h3.t1
OG0010505	Cg002G055340	Aa_G122840.h1.t1
OG0010507	Cg006G198430	Aa_G415000.h1.t1
OG0010508	Cg006G199030	Aa_G36930.h1.t1
OG0010509	Cg006G199240	Aa_G178340.h1.t1
OG0010510	Cg006G199320	Aa_G178300.h1.t1
OG0010511	Cg006G199440	Aa_G334800.h1.t1
OG0010512	Cg006G200080	Aa_G513290.h1.t1
OG0010513	Cg006G201040	Aa_G161220.h1.t1, Aa_G597670.h1.t1
OG0010514	Cg006G200570	Aa_G237860.h1.t1
OG0010515	Cg006G201340	Aa_G110650.h1.t1
OG0010517	Cg006G201750	Aa_G57580.h1.t1
OG0010520	Cg005G172050	Aa_G291620.h1.t1
OG0010521	Cg005G172090	Aa_G291660.h1.t1, Aa_G291660.h2.t1
OG0010522	Cg002G054810	Aa_G300240.h1.t1
OG0010524	Cg002G054740	Aa_G300280.h1.t1
OG0010525	Cg002G054540	Aa_G114480.h1.t1
OG0010526	Cg002G054520	Aa_G114500.h1.t1
OG0010527	Cg002G054350	Aa_G608140.h1.t1
OG0010528	Cg002G053800	Aa_G668320.h1.t1
OG0010529	Cg002G053790	Aa_G668310.h1.t1, Aa_G119280.h1.t1
OG0010530	Cg008G300430	Aa_G68410.h1.t1
OG0010531	Cg002G053730	Aa_G395710.h1.t1
OG0010532	Cg002G053380	Aa_G14410.h1.t1
OG0010533	Cg002G053490	Aa_G211610.h1.t1
OG0010534	Cg002G053410	Aa_G14420.h1.t1
OG0010535	Cg002G053050	Aa_G13920.h1.t1
OG0010536	Cg002G052930	Aa_G402310.h1.t1
OG0010538	Cg002G054960	Aa_G235900.h1.t1
OG0010539	Cg002G052200	Aa_G300530.h1.t1
OG0010540	Cg002G051930	Aa_G511050.h1.t1
OG0010541	Cg002G051760	Aa_G381300.h1.t1
OG0010542	Cg002G051460	Aa_G501190.h1.t1
OG0010543	Cg002G051440	Aa_G501170.h1.t1
OG0010544	Cg002G051260	Aa_G99040.h1.t1
OG0010545	Cg002G050690	Aa_G619510.h1.t1
OG0010546	Cg002G049450	Aa_G562580.h1.t1
OG0010547	Cg002G049410	Aa_G483460.h1.t1
OG0010548	Cg002G049360	Aa_G483520.h1.t1
OG0010550	Cg002G047780	Aa_G433230.h1.t1
OG0010551	Cg002G047630	Aa_G114190.h1.t1
OG0010552	Cg002G047440	Aa_G262320.h1.t1
OG0010553	Cg002G052210	Aa_G300510.h1.t1
OG0010554	Cg002G046890	Aa_G322990.h1.t1
OG0010555	Cg002G046800	Aa_G132790.h1.t1
OG0010556	Cg002G046150	Aa_G77250.h1.t1
OG0010557	Cg002G045990	Aa_G354000.h1.t1
OG0010558	Cg002G045550	Aa_G57880.h1.t1
OG0010559	Cg002G045540	Aa_G57860.h1.t1, Aa_G57870.h1.t1
OG0010560	Cg002G045430	Aa_G81160.h1.t1
OG0010561	Cg002G045390	Aa_G81130.h1.t1
OG0010562	Cg002G045220	Aa_G572540.h1.t1
OG0010563	Cg002G044860	Aa_G2140.h1.t1
OG0010564	Cg002G044770	Aa_G2220.h1.t1
OG0010565	Cg002G044760	Aa_G2230.h1.t1
OG0010566	Cg002G044700	Aa_G2270.h1.t1
OG0010567	Cg002G044140	Aa_G167800.h1.t1
OG0010568	Cg002G043780	Aa_G364380.h1.t1
OG0010569	Cg006G215970	Aa_G138710.h1.t1
OG0010570	Cg002G043550	Aa_G336740.h1.t1
OG0010572	Cg006G230600	Aa_G121240.h1.t1
OG0010575	Cg002G054770	Aa_G300260.h1.t1
OG0010576	Cg002G052150	Aa_G416660.h1.t1
OG0010579	Cg005G165330	Aa_G401810.h1.t1
OG0010580	Cg001G010110	Aa_G781430.h1.t1
OG0010581	Cg001G001160	Aa_G352090.h1.t1
OG0010582	Cg006G243360	Aa_G6970.h1.t1
OG0010583	Cg006G240820	Aa_G79350.h1.t1
OG0010585	Cg006G238120	Aa_G345340.h1.t1
OG0010586	Cg006G236510	Aa_G516480.h1.t1
OG0010587	Cg006G233910	Aa_G299000.h1.t1
OG0010589	Cg006G223930	Aa_G166160.h1.t1
OG0010590	Cg007G270830	Aa_G101650.h1.t1
OG0010592	Cg007G268120	Aa_G78530.h1.t1
OG0010594	Cg002G072200	Aa_G276840.h1.t1
OG0010595	Cg005G179450	Aa_G504390.h1.t1
OG0010596	Cg004G142400	Aa_G146530.h1.t1, Aa_G491190.h1.t1
OG0010597	Cg004G139200	Aa_G117920.h1.t1
OG0010598	Cg004G134180	Aa_G682980.h1.t1
OG0010600	Cg004G129700	Aa_G327400.h1.t1
OG0010601	Cg004G128440	Aa_G40120.h1.t1
OG0010602	Cg004G128270	Aa_G40330.h1.t1
OG0010603	Cg004G125030	Aa_G403600.h1.t1
OG0010605	Cg004G123270	Aa_G78730.h1.t1
OG0010608	Cg008G285940	Aa_G634230.h1.t1
OG0010610	Cg005G191490	Aa_G36370.h1.t1
OG0010613	Cg001G021700	Aa_G493490.h1.t1, Aa_G244640.h1.t1
OG0010614	Cg001G022070	Aa_G501810.h1.t1
OG0010615	Cg001G023540	Aa_G697080.h1.t1
OG0010616	Cg006G216480	Aa_G248900.h1.t1
OG0010617	Cg005G173770	Aa_G148650.h1.t1
OG0010618	Cg008G289630	Aa_G130420.h1.t1
OG0010619	Cg008G296900	Aa_G447860.h1.t1, Aa_G489950.h1.t1
OG0010623	Cg008G307510	Aa_G378530.h1.t1
OG0010624	Cg001G010990	Aa_G195740.h1.t1
OG0010625	Cg002G064360	Aa_G301090.h1.t1, Aa_G337670.h1.t1
OG0010626	Cg008G302030	Aa_G8640.h1.t1
OG0010628	Cg008G305560	Aa_G574350.h1.t1
OG0010629	Cg008G304260	Aa_G45270.h1.t1
OG0010630	Cg003G110160	Aa_G13430.h1.t1
OG0010632	Cg006G232160	Aa_G306630.h1.t1
OG0010634	Cg006G204760	Aa_G273870.h1.t1, Aa_G184270.h1.t1
OG0010637	Cg006G198500	Aa_G415060.h1.t1
OG0010639	Cg004G141760	Aa_G199060.h1.t1
OG0010640	Cg004G148300	Aa_G279210.h1.t1
OG0010642	Cg001G011610	Aa_G282560.h1.t1
OG0010660	Cg001G012400	Aa_G512390.h1.t1
OG0010661	Cg001G012260	Aa_G44430.h1.t1
OG0010662	Cg001G011900	Aa_G339370.h1.t1
OG0010663	Cg001G011160	Aa_G158720.h1.t1
OG0010664	Cg001G010230	Aa_G279940.h1.t1
OG0010665	Cg001G009790	Aa_G591270.h1.t1, Aa_G456120.h1.t1
OG0010666	Cg001G000080	Aa_G487080.h1.t1
OG0010667	Cg001G009460	Aa_G521320.h1.t1
OG0010668	Cg001G009280	Aa_G32990.h1.t1
OG0010669	Cg001G009080	Aa_G59760.h1.t1
OG0010670	Cg001G008750	Aa_G74720.h1.t1
OG0010671	Cg001G008330	Aa_G314980.h1.t1
OG0010672	Cg001G007790	Aa_G153870.h1.t1
OG0010673	Cg001G007590	Aa_G647010.h1.t1
OG0010674	Cg001G007130	Aa_G432580.h1.t1
OG0010675	Cg001G007250	Aa_G58450.h1.t1
OG0010676	Cg008G302000	Aa_G8670.h1.t1
OG0010677	Cg001G006410, Cg005G181260	Aa_G614970.h1.t1
OG0010678	Cg005G168930	Aa_G197140.h1.t1
OG0010679	Cg001G006080	Aa_G698750.h1.t1
OG0010680	Cg001G006230, Cg003G087410	Aa_G274310.h1.t1
OG0010681	Cg001G005840	Aa_G144790.h1.t1
OG0010683	Cg001G005360	Aa_G84850.h1.t1
OG0010684	Cg001G005020	Aa_G118880.h1.t1
OG0010685	Cg008G293930	Aa_G209630.h1.t1
OG0010686	Cg006G214500	Aa_G463050.h1.t1
OG0010687	Cg006G214140	Aa_G302480.h1.t1, Aa_G608270.h1.t1
OG0010688	Cg001G023870	Aa_G16640.h1.t1
OG0010689	Cg001G023930	Aa_G173180.h1.t1
OG0010690	Cg001G024000	Aa_G173240.h1.t1
OG0010691	Cg001G024590	Aa_G49260.h1.t1
OG0010692	Cg001G024660	Aa_G49320.h1.t1
OG0010694	Cg001G024740	Aa_G49410.h1.t1
OG0010695	Cg001G024810	Aa_G49480.h1.t1
OG0010696	Cg001G024850	Aa_G49520.h1.t1
OG0010697	Cg007G254500	Aa_G295490.h1.t1
OG0010698	Cg002G049830	Aa_G660590.h1.t1
OG0010699	Cg007G254440	Aa_G123180.h1.t1
OG0010700	Cg006G236670	Aa_G193940.h1.t1
OG0010700	Cg007G253350	Aa_G253460.h1.t1
OG0010701	Cg007G253230	Aa_G863360.h1.t1, Aa_G283240.h1.t1
OG0010702	Cg007G252470	Aa_G485110.h1.t1
OG0010703	Cg007G252180	Aa_G744440.h1.t1
OG0010704	Cg007G251950	Aa_G202670.h1.t1
OG0010705	Cg007G251370	Aa_G441070.h1.t1, Aa_G281540.h1.t1
OG0010706	Cg007G251460	Aa_G8240.h1.t1, Aa_G306950.h1.t1
OG0010707	Cg007G251190	Aa_G669510.h1.t1
OG0010708	Cg007G251130	Aa_G5910.h1.t1
OG0010709	Cg007G251060	Aa_G182430.h1.t1
OG0010710	Cg007G250920	Aa_G225900.h1.t1, Aa_G653240.h1.t1, Aa_G5890.h1.t1
OG0010711	Cg007G250760	Aa_G147540.h1.t1
OG0010712	Cg007G250750	Aa_G147520.h1.t1
OG0010713	Cg007G250720	Aa_G147470.h1.t1
OG0010714	Cg007G250620	Aa_G564640.h1.t1
OG0010716	Cg007G250290	Aa_G222880.h1.t1
OG0010717	Cg007G250240	Aa_G8630.h1.t1
OG0010718	Cg007G249320	Aa_G285000.h1.t1
OG0010719	Cg007G248870	Aa_G149980.h1.t1
OG0010720	Cg007G248750	Aa_G592990.h1.t1
OG0010721	Cg007G248620	Aa_G328600.h1.t1
OG0010722	Cg002G075730	Aa_G639510.h1.t1
OG0010723	Cg002G075050	Aa_G243980.h1.t1
OG0010724	Cg002G074650	Aa_G323300.h1.t1
OG0010725	Cg002G074540	Aa_G323140.h1.t1
OG0010726	Cg002G074490	Aa_G435350.h1.t1
OG0010727	Cg002G074430	Aa_G344920.h1.t1
OG0010729	Cg002G074290	Aa_G146250.h1.t1
OG0010730	Cg002G073780	Aa_G480380.h1.t1
OG0010731	Cg008G319360	Aa_G227120.h1.t1
OG0010732	Cg006G232550	Aa_G630430.h1.t1
OG0010733	Cg002G072690	Aa_G83370.h1.t1
OG0010734	Cg006G232720	Aa_G584920.h1.t1
OG0010735	Cg002G072580	Aa_G83280.h1.t1
OG0010736	Cg002G072480	Aa_G636060.h1.t1
OG0010737	Cg002G072280	Aa_G276770.h1.t1
OG0010738	Cg002G070760	Aa_G27400.h1.t1
OG0010739	Cg002G070710	Aa_G27340.h1.t1
OG0010740	Cg002G068680	Aa_G34290.h1.t1
OG0010741	Cg002G069000	Aa_G303200.h1.t1
OG0010743	Cg007G266180	Aa_G424320.h1.t1
OG0010744	Cg007G262740	Aa_G664050.h1.t1
OG0010745	Cg007G260740	Aa_G407540.h1.t1, Aa_G404420.h1.t1
OG0010746	Cg004G119880	Aa_G217280.h1.t1
OG0010747	Cg001G032800	Aa_G266950.h1.t1
OG0010748	Cg003G090410, Cg003G095880, Cg007G245500	Aa_G615250.h1.t1
OG0010749	Cg007G245520	Aa_G65870.h1.t1
OG0010750	Cg007G245640	Aa_G277400.h1.t1
OG0010751	Cg007G245860	Aa_G270060.h1.t1
OG0010753	Cg007G245980	Aa_G186200.h1.t1
OG0010754	Cg007G246120	Aa_G135520.h1.t1
OG0010755	Cg007G246340	Aa_G361590.h1.t1
OG0010756	Cg007G246580	Aa_G234450.h1.t1
OG0010757	Cg007G247530	Aa_G357230.h1.t1
OG0010758	Cg004G128220	Aa_G40370.h1.t1
OG0010759	Cg001G014510	Aa_G38500.h1.t1
OG0010760	Cg005G164750	Aa_G88380.h1.t1, Aa_G647720.h1.t1, Aa_G88390.h1.t1
OG0010761	Cg005G165060	Aa_G144220.h1.t1
OG0010762	Cg005G165020	Aa_G144280.h1.t1
OG0010763	Cg005G165440	Aa_G401700.h1.t1
OG0010764	Cg004G124660	Aa_G24080.h1.t1
OG0010765	Cg004G124750	Aa_G101410.h1.t1
OG0010766	Cg004G125050	Aa_G403560.h1.t1
OG0010768	Cg004G125820	Aa_G322210.h1.t1
OG0010769	Cg004G125830	Aa_G322200.h1.t1
OG0010770	Cg001G020490, Cg006G225970	Aa_G221310.h1.t1
OG0010772	Cg007G246470	Aa_G670470.h1.t1
OG0010773	Cg004G126820	Aa_G333300.h1.t1
OG0010774	Cg001G007150	Aa_G432600.h1.t1
OG0010775	Cg004G127250	Aa_G216070.h1.t1
OG0010776	Cg004G127680	Aa_G5510.h1.t1
OG0010777	Cg004G127860	Aa_G5310.h1.t1
OG0010779	Cg004G127980	Aa_G40640.h1.t1
OG0010780	Cg004G128130	Aa_G40490.h1.t1
OG0010781	Cg004G128140	Aa_G40480.h1.t1
OG0010782	Cg003G088650	Aa_G90090.h1.t1, Aa_G90070.h1.t1
OG0010783	Cg005G191320	Aa_G82870.h1.t1
OG0010784	Cg003G091410	Aa_G381090.h1.t1
OG0010785	Cg003G091220	Aa_G82890.h1.t1
OG0010786	Cg003G096020, Cg003G090470	Aa_G442850.h1.t1
OG0010787	Cg003G090260, Cg003G095730	Aa_G125910.h1.t1
OG0010788	Cg003G095830, Cg003G090360	Aa_G125940.h1.t1
OG0010789	Cg003G096040, Cg003G090490	Aa_G442880.h1.t1
OG0010790	Cg003G096870	Aa_G424190.h1.t1
OG0010791	Cg003G097430	Aa_G577690.h1.t1
OG0010793	Cg003G097890	Aa_G466550.h1.t1
OG0010794	Cg003G098000	Aa_G338150.h1.t1
OG0010795	Cg003G098160	Aa_G101900.h1.t1
OG0010796	Cg003G098390	Aa_G348250.h1.t1
OG0010797	Cg003G098890	Aa_G247230.h1.t1
OG0010798	Cg003G100180	Aa_G134070.h1.t1
OG0010799	Cg003G100020	Aa_G94200.h1.t1
OG0010800	Cg003G100340	Aa_G198270.h1.t1
OG0010801	Cg003G100670	Aa_G82380.h1.t1
OG0010802	Cg003G101360	Aa_G578850.h1.t1
OG0010804	Cg003G100820	Aa_G496160.h1.t1, Aa_G451070.h1.t1, Aa_G200930.h1.t1, Aa_G496140.h1.t1
OG0010805	Cg003G101930	Aa_G439480.h1.t1
OG0010806	Cg001G013590	Aa_G512260.h1.t1
OG0010807	Cg003G102220	Aa_G542650.h1.t1
OG0010808	Cg003G102790	Aa_G48430.h1.t1
OG0010810	Cg003G103250	Aa_G441220.h1.t1
OG0010811	Cg003G103510	Aa_G216620.h1.t1
OG0010812	Cg003G104580	Aa_G168090.h1.t1
OG0010813	Cg003G104770	Aa_G69030.h1.t1
OG0010814	Cg003G104820	Aa_G69090.h1.t1
OG0010815	Cg003G105180	Aa_G729520.h1.t1
OG0010816	Cg003G105390	Aa_G31800.h1.t1
OG0010817	Cg003G105570	Aa_G31650.h1.t1
OG0010818	Cg008G293270	Aa_G385370.h1.t1
OG0010819	Cg008G292900	Aa_G491610.h1.t1, Aa_G491600.h1.t1
OG0010820	Cg008G292550	Aa_G515600.h1.t1
OG0010822	Cg008G292150	Aa_G267580.h1.t1
OG0010823	Cg008G292080	Aa_G267480.h1.t1
OG0010824	Cg008G292030	Aa_G681990.h1.t1
OG0010825	Cg008G291990	Aa_G116890.h1.t1
OG0010826	Cg008G291620	Aa_G84660.h1.t1
OG0010827	Cg008G291590	Aa_G84680.h1.t1
OG0010828	Cg008G291470	Aa_G486110.h1.t1
OG0010829	Cg008G291400	Aa_G168880.h1.t1
OG0010830	Cg008G291100	Aa_G168480.h1.t1
OG0010831	Cg003G113560	Aa_G81470.h1.t1
OG0010832	Cg008G290980	Aa_G98270.h1.t1
OG0010833	Cg008G290510	Aa_G458470.h1.t1
OG0010834	Cg008G290500	Aa_G458460.h1.t1
OG0010835	Cg008G290100	Aa_G309240.h1.t1
