Orthogroup	Cardamine_glauca	Raphanus_sativus
OG0009250	Cg008G298460	XP_018473076.1, XP_018442784.1
OG0009251	Cg008G299280	XP_018465276.1, XP_018475374.1
OG0009252	Cg008G299350	XP_018444019.1, XP_018476600.1
OG0009253	Cg008G299720	XP_018448763.1, XP_018442322.1
OG0009254	Cg008G299730	XP_018472480.1
OG0009255	Cg008G307020	XP_018484307.1, XP_018438896.1
OG0009256	Cg008G307700	XP_018478492.1, XP_018454324.1
OG0009257	Cg008G308900, Cg008G310550	XP_018438118.1
OG0009258	Cg008G308080	XP_018454915.1, XP_018483031.1, XP_018466620.1, XP_018454737.1
OG0009259	Cg008G310720, Cg008G309080	XP_018438384.1
OG0009260	Cg008G310970, Cg008G309210	XP_018433281.1
OG0009261	Cg008G309240, Cg008G311010	XP_018454045.1, XP_018482628.1
OG0009262	Cg008G293770	XP_018470374.1, XP_018445450.1
OG0009263	Cg008G293690	XP_018471847.1, XP_018446108.1
OG0009264	Cg008G287650	XP_018445825.1, XP_018472627.1
OG0009265	Cg008G287670	XP_018442210.1, XP_018472625.1
OG0009267	Cg008G293950	XP_018452586.1, XP_018460997.1, XP_018473297.1
OG0009268	Cg008G287520	XP_018442295.1
OG0009270	Cg008G293500	XP_018445573.1, XP_018443006.1
OG0009271	Cg008G287070	XP_018466940.1, XP_018456022.1
OG0009272	Cg008G287060	XP_018475101.1, XP_018445235.1
OG0009273	Cg008G286870	XP_018475593.1, XP_018443416.1
OG0009274	Cg008G286810	XP_018442986.1
OG0009275	Cg008G286630	XP_018442798.1, XP_018468498.1
OG0009276	Cg008G286200	XP_018446075.1, XP_018446088.1
OG0009277	Cg008G286090	XP_018446752.1, XP_018467912.1
OG0009278	Cg008G286060	XP_018444459.1, XP_018472594.1
OG0009279	Cg008G285860	XP_018472826.1, XP_018442792.1
OG0009280	Cg008G285640	XP_018445128.1, XP_018465799.1
OG0009281	Cg008G305260	XP_018480695.1
OG0009282	Cg008G305480	XP_018477256.1, XP_018456150.1, XP_018456153.1
OG0009283	Cg008G305300	XP_018437833.1
OG0009284	Cg008G305040	XP_018483724.1, XP_018434672.1
OG0009285	Cg008G304880	XP_018455992.1, XP_018433976.1
OG0009286	Cg008G304730	XP_018452277.1, XP_018433495.1
OG0009287	Cg008G304600	XP_018477215.1
OG0009288	Cg008G304580	XP_018485056.1, XP_018456521.1
OG0009289	Cg008G304350	XP_018482676.1, XP_018454059.1, XP_018454061.1
OG0009290	Cg008G304290	XP_018483448.1, XP_018439022.1, XP_018439020.1
OG0009291	Cg002G051810	XP_018464132.1, XP_018489947.1
OG0009292	Cg008G304250	XP_018480900.1, XP_018439342.1
OG0009293	Cg008G304110	XP_018477405.1, XP_018452102.1
OG0009294	Cg008G303600	XP_018478710.1, XP_018438575.1
OG0009295	Cg008G303220	XP_018452357.1, XP_018483909.1
OG0009296	Cg008G303140	XP_018485068.1, XP_018453326.1
OG0009297	Cg008G303050	XP_018484706.1, XP_018484739.1
OG0009298	Cg008G303020	XP_018484143.1, XP_018484127.1
OG0009299	Cg008G302880	XP_018440124.1, XP_018482843.1, XP_018484083.1
OG0009300	Cg003G108860	XP_018433050.1, XP_018457005.1
OG0009301	Cg003G109490	XP_018486621.1, XP_018454086.1
OG0009302	Cg003G109630	XP_018489875.1
OG0009303	Cg003G110680	XP_018489323.1, XP_018489318.1, XP_018458195.1
OG0009304	Cg002G058880	XP_018439977.1, XP_018458791.1
OG0009305	Cg003G110840	XP_018492664.1, XP_018486482.1
OG0009306	Cg003G106370	XP_018468954.1, XP_018468953.1, XP_018456113.1
OG0009307	Cg007G249940, Cg003G105980	XP_018456688.1, XP_018476616.1, XP_018473720.1
OG0009308	Cg002G055550	XP_018439733.1
OG0009309	Cg002G055600	XP_018433381.1, XP_018481666.1
OG0009310	Cg002G055620	XP_018481095.1, XP_018437854.1
OG0009311	Cg002G055780	XP_018459326.1, XP_018437117.1
OG0009313	Cg002G056190	XP_018437608.1, XP_018455427.1, XP_018455313.1
OG0009314	Cg002G056320	XP_018441091.1, XP_018448468.1
OG0009315	Cg002G056920	XP_018481067.1, XP_018481055.1
OG0009316	Cg002G056940	XP_018454801.1, XP_018439293.1
OG0009317	Cg002G056960	XP_018441805.1
OG0009318	Cg002G057260	XP_018486896.1, XP_018440857.1
OG0009319	Cg002G057640	XP_018434705.1, XP_018464417.1
OG0009320	Cg002G057810	XP_018488870.1, XP_018437241.1
OG0009321	Cg002G058190	XP_018433275.1, XP_018432564.1
OG0009322	Cg002G058390	XP_018437412.1, XP_018437414.1, XP_018465085.1
OG0009323	Cg002G058490	XP_018458330.1
OG0009324	Cg002G058560	XP_018440765.1
OG0009325	Cg002G059000	XP_018487240.1, XP_018441118.1
OG0009326	Cg002G059100	XP_018437785.1, XP_018469901.1
OG0009327	Cg002G059760	XP_018438008.1
OG0009328	Cg002G063580	XP_018434450.1
OG0009329	Cg002G066270	XP_018437423.1
OG0009330	Cg001G007220	XP_018471780.1, XP_018468782.1
OG0009331	Cg002G066050	XP_018452778.1
OG0009332	Cg007G267210	XP_018471219.1, XP_018445567.1
OG0009333	Cg007G267230	XP_018442891.1, XP_018442555.1
OG0009334	Cg007G268770	XP_018470082.1, XP_018442315.1
OG0009335	Cg007G269050	XP_018453071.1, XP_018468456.1
OG0009336	Cg007G268940	XP_018465630.1, XP_018470943.1, XP_018456577.1
OG0009337	Cg007G269320	XP_018453348.1, XP_018446893.1
OG0009338	Cg007G269690	XP_018443014.1, XP_018456111.1
OG0009339	Cg007G269590	XP_018452667.1
OG0009340	Cg007G269830	XP_018452015.1, XP_018445318.1
OG0009341	Cg005G183510	XP_018433128.1, XP_018481641.1
OG0009342	Cg007G270200	XP_018456447.1, XP_018452574.1, XP_018467985.1
OG0009343	Cg007G270220, Cg007G270210	XP_018468146.1, XP_018454553.1
OG0009344	Cg007G270430	XP_018456275.1, XP_018442597.1
OG0009345	Cg007G270820	XP_018469441.1, XP_018452259.1
OG0009346	Cg007G271140	XP_018456148.1, XP_018452830.1
OG0009347	Cg007G271680	XP_018446469.1, XP_018446470.1, XP_018469265.1
OG0009348	Cg007G271820	XP_018445041.1, XP_018452307.1
OG0009349	Cg007G272040	XP_018444529.1
OG0009350	Cg007G272270	XP_018469045.1, XP_018453259.1
OG0009351	Cg007G272330	XP_018454697.1, XP_018462524.1
OG0009352	Cg007G272600	XP_018459985.1, XP_018442132.1
OG0009353	Cg007G272670	XP_018454727.1, XP_018468692.1
OG0009354	Cg007G272680	XP_018454612.1, XP_018469986.1
OG0009355	Cg007G272690	XP_018467489.1, XP_018454466.1, XP_018469160.1
OG0009356	Cg007G278860	XP_018463476.1
OG0009357	Cg007G277940	XP_018471757.1, XP_018489704.1, XP_018464088.1
OG0009358	Cg007G277880	XP_018452297.1, XP_018471712.1, XP_018471709.1
OG0009359	Cg007G277680	XP_018445658.1, XP_018446144.1
OG0009360	Cg004G138240	XP_018459588.1
OG0009361	Cg007G277580	XP_018445631.1, XP_018445494.1
OG0009362	Cg007G277510	XP_018446613.1, XP_018478956.1
OG0009363	Cg007G276240	XP_018444145.1, XP_018470543.1
OG0009364	Cg007G275690	XP_018444755.1, XP_018442365.1, XP_018460677.1
OG0009365	Cg007G275420	XP_018461951.1, XP_018445149.1, XP_018445150.1
OG0009366	Cg007G275400	XP_018443056.1, XP_018445404.1, XP_018464094.1
OG0009367	Cg007G274990	XP_018469455.1, XP_018461852.1
OG0009368	Cg007G274960	XP_018446924.1, XP_018460357.1, XP_018460348.1
OG0009369	Cg007G274940	XP_018468357.1, XP_018468356.1, XP_018444012.1
OG0009370	Cg007G274270	XP_018454690.1
OG0009371	Cg007G273980	XP_018472020.1, XP_018457761.1
OG0009372	Cg006G227760	XP_018447372.1, XP_018470236.1
OG0009373	Cg007G273920	XP_018443995.1
OG0009374	Cg007G273890	XP_018446862.1
OG0009375	Cg007G273790	XP_018443033.1
OG0009376	Cg003G107910, Cg003G107920	XP_018452215.1
OG0009377	Cg007G273450	XP_018464234.1, XP_018452860.1
OG0009378	Cg007G273130	XP_018442243.1, XP_018442888.1, XP_018457467.1
OG0009379	Cg007G273090	XP_018457406.1, XP_018462928.1, XP_018469343.1
OG0009381	Cg007G272930	XP_018447693.1, XP_018448121.1, XP_018456741.1
OG0009382	Cg007G272750	XP_018457125.1, XP_018457121.1
OG0009383	Cg007G279040, Cg007G278970	XP_018445097.1
OG0009384	Cg007G279090	XP_018461488.1, XP_018456015.1
OG0009385	Cg007G279120	XP_018452136.1, XP_018456544.1
OG0009386	Cg007G279250	XP_018455872.1, XP_018468215.1, XP_018469089.1
OG0009387	Cg007G279290	XP_018452990.1, XP_018455867.1
OG0009388	Cg007G279330	XP_018455866.1, XP_018452455.1
OG0009390	Cg007G279620	XP_018453409.1
OG0009391	Cg007G279820	XP_018456492.1
OG0009392	Cg007G280370	XP_018445641.1, XP_018457756.1
OG0009393	Cg007G280390	XP_018457804.1, XP_018445646.1
OG0009394	Cg007G280490	XP_018457549.1, XP_018446635.1
OG0009395	Cg007G280710	XP_018454903.1, XP_018469644.1
OG0009396	Cg007G281280	XP_018444743.1, XP_018445137.1
OG0009397	Cg007G281370	XP_018447748.1, XP_018442862.1
OG0009398	Cg007G281560	XP_018446064.1, XP_018443024.1, XP_018459572.1
OG0009399	Cg007G281590	XP_018456729.1, XP_018469392.1
OG0009400	Cg007G281710	XP_018457191.1
OG0009401	Cg004G128520	XP_018485716.1, XP_018485955.1
OG0009402	Cg004G128750	XP_018491142.1, XP_018438824.1
OG0009403	Cg004G128830	XP_018491539.1, XP_018441009.1
OG0009404	Cg004G128850	XP_018434186.1, XP_018489620.1
OG0009405	Cg004G129070	XP_018489385.1
OG0009406	Cg004G129210	XP_018440122.1, XP_018488496.1
OG0009407	Cg004G129400	XP_018490075.1, XP_018464235.1
OG0009408	Cg004G129640	XP_018440008.1, XP_018491012.1
OG0009410	Cg004G130400	XP_018488935.1, XP_018440431.1
OG0009411	Cg004G130490	XP_018440600.1
OG0009412	Cg004G130560	XP_018467241.1, XP_018485855.1, XP_018491921.1
OG0009413	Cg004G130680	XP_018437817.1, XP_018488705.1
OG0009414	Cg004G130830	XP_018440258.1
OG0009415	Cg004G130850	XP_018461777.1, XP_018485604.1
OG0009416	Cg004G131210	XP_018489337.1
OG0009417	Cg004G131240	XP_018433341.1, XP_018487531.1, XP_018492577.1
OG0009418	Cg004G131260	XP_018433342.1, XP_018489075.1
OG0009419	Cg004G132090	XP_018434954.1, XP_018487026.1
OG0009420	Cg004G132170	XP_018488599.1, XP_018463721.1, XP_018434959.1
OG0009421	Cg004G132190	XP_018434945.1, XP_018489174.1
OG0009422	Cg004G132220	XP_018493301.1, XP_018492474.1
OG0009423	Cg004G132240	XP_018435419.1
OG0009424	Cg004G132500	XP_018486785.1, XP_018435424.1
OG0009425	Cg004G132540	XP_018441773.1, XP_018485882.1
OG0009426	Cg004G132590	XP_018489530.1, XP_018487543.1
OG0009427	Cg004G133250	XP_018438615.1
OG0009428	Cg004G133310	XP_018461240.1, XP_018432657.1
OG0009429	Cg004G133320	XP_018493413.1, XP_018463462.1
OG0009430	Cg004G133690	XP_018435145.1
OG0009431	Cg004G133810	XP_018434787.1, XP_018438202.1, XP_018491508.1, XP_018490653.1
OG0009432	Cg004G133820	XP_018492777.1
OG0009433	Cg003G076640, Cg014G332930	XP_018475318.1
OG0009434	Cg004G134160	XP_018485938.1
OG0009435	Cg004G134610	XP_018485590.1, XP_018485831.1
OG0009436	Cg004G134890	XP_018432593.1, XP_018432595.1
OG0009437	Cg004G135040	XP_018489863.1, XP_018438585.1
OG0009438	Cg004G135240	XP_018488974.1, XP_018436886.1
OG0009439	Cg004G135280	XP_018493521.1, XP_018482566.1
OG0009440	Cg004G135630	XP_018488515.1
OG0009442	Cg004G136200	XP_018437209.1
OG0009443	Cg004G136210	XP_018486856.1
OG0009444	Cg004G136700	XP_018486233.1, XP_018433781.1
OG0009445	Cg004G136770	XP_018486299.1, XP_018485830.1
OG0009446	Cg004G137190	XP_018490778.1, XP_018439941.1, XP_018439953.1
OG0009447	Cg004G137310	XP_018489351.1
OG0009449	Cg004G137440	XP_018490918.1
OG0009450	Cg004G137830	XP_018486739.1, XP_018458256.1
OG0009452	Cg004G138690	XP_018432645.1
OG0009453	Cg004G139520	XP_018490002.1, XP_018491658.1
OG0009454	Cg004G139660	XP_018491950.1
OG0009455	Cg004G140160	XP_018440960.1
OG0009456	Cg004G140930	XP_018491703.1
OG0009457	Cg004G140940	XP_018433748.1, XP_018491702.1
OG0009458	Cg004G143000	XP_018491019.1
OG0009459	Cg003G097910	XP_018457054.1
OG0009460	Cg004G146660	XP_018457007.1, XP_018474164.1, XP_018475896.1
OG0009461	Cg004G146600	XP_018493136.1
OG0009462	Cg004G147320	XP_018453031.1, XP_018486359.1
OG0009463	Cg004G147660	XP_018462406.1
OG0009464	Cg004G147670	XP_018493557.1, XP_018454663.1
OG0009465	Cg004G147910	XP_018456010.1, XP_018491586.1
OG0009466	Cg008G292360	XP_018476281.1
OG0009467	Cg004G151360	XP_018491589.1, XP_018491587.1
OG0009468	Cg004G151410	XP_018491590.1, XP_018490571.1, XP_018433506.1
OG0009469	Cg004G151440	XP_018454562.1, XP_018437199.1
OG0009470	Cg004G151500	XP_018440148.1, XP_018440149.1
OG0009471	Cg004G153090	XP_018452747.1, XP_018433432.1
OG0009472	Cg004G153450	XP_018493302.1, XP_018454775.1, XP_018457148.1
OG0009473	Cg004G153490	XP_018451963.1, XP_018437232.1
OG0009474	Cg004G153990	XP_018490480.1, XP_018435882.1
OG0009475	Cg004G154690	XP_018491776.1, XP_018437049.1
OG0009476	Cg004G155370	XP_018440983.1
OG0009477	Cg004G155860	XP_018456620.1
OG0009478	Cg004G156670	XP_018454373.1, XP_018454368.1, XP_018434047.1
OG0009479	Cg004G156680	XP_018439878.1, XP_018454360.1
OG0009480	Cg004G156730	XP_018437384.1, XP_018457936.1
OG0009481	Cg004G156830	XP_018440427.1, XP_018440481.1
OG0009482	Cg004G157240	XP_018440723.1, XP_018436831.1
OG0009483	Cg006G194320	XP_018441682.1
OG0009484	Cg006G194960	XP_018448004.1, XP_018448005.1
OG0009485	Cg006G195090	XP_018447684.1
OG0009486	Cg006G195460	XP_018438185.1
OG0009487	Cg006G195820	XP_018489447.1, XP_018435647.1
OG0009488	Cg006G195840	XP_018450968.1, XP_018435630.1
OG0009489	Cg006G196180	XP_018491588.1, XP_018492077.1
OG0009490	Cg006G196550	XP_018489101.1, XP_018484131.1
OG0009491	Cg006G196710	XP_018447796.1, XP_018487183.1
OG0009492	Cg006G196820	XP_018490570.1, XP_018488780.1
OG0009493	Cg006G197340	XP_018468136.1, XP_018491379.1
OG0009494	Cg006G198870	XP_018436162.1
OG0009495	Cg006G198580	XP_018469164.1, XP_018449519.1
OG0009496	Cg006G199400	XP_018486019.1, XP_018440190.1, XP_018481307.1
OG0009497	Cg006G199580	XP_018451764.1
OG0009498	Cg006G199630	XP_018493366.1, XP_018491233.1
OG0009499	Cg008G293850	XP_018448819.1, XP_018442844.1
OG0009500	Cg006G199890	XP_018447275.1, XP_018467836.1
OG0009501	Cg006G200040	XP_018491205.1, XP_018434296.1, XP_018487815.1, XP_018483121.1, XP_018473759.1
OG0009502	Cg006G200070	XP_018488852.1, XP_018453875.1
OG0009503	Cg002G044030	XP_018490129.1
OG0009504	Cg006G200600	XP_018489584.1, XP_018489531.1, XP_018458037.1
OG0009505	Cg006G200660	XP_018458038.1, XP_018488158.1
OG0009506	Cg006G200700	XP_018449388.1
OG0009507	Cg005G171940	XP_018461502.1, XP_018438639.1
OG0009508	Cg005G172020	XP_018461505.1, XP_018481130.1, XP_018439310.1, XP_018439311.1
OG0009509	Cg005G172200	XP_018439697.1, XP_018478434.1
OG0009510	Cg002G054940	XP_018477721.1, XP_018442022.1
OG0009511	Cg002G054720	XP_018482789.1, XP_018433563.1
OG0009512	Cg002G054640	XP_018458899.1
OG0009513	Cg002G053840	XP_018458102.1, XP_018477923.1
OG0009514	Cg002G053420	XP_018450837.1, XP_018485995.1
OG0009515	Cg002G053460	XP_018489728.1, XP_018461245.1, XP_018486797.1, XP_018461241.1
OG0009516	Cg002G053060	XP_018446433.1, XP_018463623.1, XP_018464021.1
OG0009517	Cg002G052690	XP_018464827.1, XP_018481182.1
OG0009518	Cg002G052510	XP_018458885.1
OG0009519	Cg002G052460	XP_018492708.1, XP_018458882.1, XP_018458881.1
OG0009520	Cg002G052410	XP_018486350.1, XP_018481560.1
OG0009521	Cg002G055180	XP_018437914.1, XP_018481862.1, XP_018481871.1
OG0009522	Cg004G123780	XP_018443873.1, XP_018491306.1
OG0009523	Cg008G317230	XP_018477698.1
OG0009524	Cg002G051900	XP_018446131.1, XP_018443131.1
OG0009525	Cg002G051910	XP_018491893.1
OG0009526	Cg005G167390	XP_018458420.1, XP_018474671.1
OG0009527	Cg002G051800	XP_018483041.1
OG0009528	Cg002G051620	XP_018492496.1, XP_018445863.1
OG0009529	Cg002G051140	XP_018477452.1, XP_018486435.1
OG0009530	Cg002G050360	XP_018490677.1, XP_018489659.1
OG0009531	Cg002G050340	XP_018446281.1
OG0009532	Cg002G050120	XP_018461230.1, XP_018461229.1
OG0009533	Cg002G050000	XP_018487252.1, XP_018462538.1
OG0009534	Cg002G049350	XP_018492480.1, XP_018446220.1
OG0009535	Cg002G049300	XP_018491158.1, XP_018443553.1
OG0009536	Cg002G049210	XP_018493410.1
OG0009537	Cg002G048310	XP_018481757.1, XP_018490237.1
OG0009538	Cg002G048150	XP_018486052.1, XP_018445165.1
OG0009539	Cg002G048100	XP_018461781.1, XP_018480145.1, XP_018490092.1
OG0009540	Cg002G047550	XP_018446596.1, XP_018492763.1
OG0009541	Cg002G047430	XP_018460419.1, XP_018484182.1
OG0009542	Cg002G047170	XP_018486548.1, XP_018486527.1
OG0009543	Cg002G047040	XP_018442925.1, XP_018487129.1
OG0009544	Cg008G303270	XP_018482696.1, XP_018482697.1
OG0009545	Cg002G046070	XP_018444198.1, XP_018432803.1
OG0009546	Cg002G046060	XP_018444168.1, XP_018487237.1
OG0009547	Cg002G045910	XP_018461534.1, XP_018481213.1
OG0009548	Cg002G045630	XP_018484570.1, XP_018492877.1
OG0009549	Cg002G045490	XP_018491665.1, XP_018491593.1
OG0009550	Cg002G045470	XP_018443600.1, XP_018491591.1, XP_018491663.1
OG0009551	Cg002G045110	XP_018446195.1, XP_018492823.1
OG0009552	Cg002G044220	XP_018445940.1, XP_018466607.1, XP_018485761.1
OG0009553	Cg002G044210	XP_018445939.1
OG0009554	Cg002G043600	XP_018481158.1, XP_018488663.1
OG0009555	Cg002G043510	XP_018459659.1
OG0009556	Cg002G043450	XP_018459633.1, XP_018432949.1
OG0009557	Cg002G045790	XP_018442155.1
OG0009559	Cg006G197220	XP_018490148.1, XP_018469584.1
OG0009561	Cg006G200160	XP_018447488.1, XP_018492716.1
OG0009563	Cg002G049130	XP_018490194.1, XP_018443895.1
OG0009564	Cg003G115150	XP_018437070.1
OG0009565	Cg008G321200	XP_018439032.1, XP_018482052.1
OG0009567	Cg001G014480	XP_018448344.1
OG0009568	Cg005G168510	XP_018487889.1, XP_018460912.1, XP_018483036.1
OG0009569	Cg005G168050	XP_018480722.1, XP_018441899.1
OG0009570	Cg005G164850	XP_018439610.1, XP_018437313.1, XP_018474784.1
OG0009572	Cg007G273200	XP_018469631.1, XP_018457248.1
OG0009573	Cg001G012620	XP_018485214.1, XP_018478586.1, XP_018471451.1
OG0009574	Cg001G006370	XP_018471138.1, XP_018480938.1, XP_018478666.1
OG0009575	Cg001G007160	XP_018481342.1, XP_018465734.1
OG0009576	Cg006G241050	XP_018487844.1, XP_018466571.1, XP_018487931.1
OG0009577	Cg006G237140	XP_018435938.1
OG0009578	Cg006G236930	XP_018451118.1, XP_018451117.1
OG0009579	Cg006G236050	XP_018433695.1, XP_018437249.1
OG0009580	Cg006G235340	XP_018437515.1, XP_018433518.1
OG0009583	Cg006G230090	XP_018441214.1, XP_018440758.1, XP_018466946.1
OG0009585	Cg007G271850	XP_018446417.1, XP_018460190.1, XP_018452526.1
OG0009586	Cg007G268690	XP_018459113.1, XP_018443039.1
OG0009587	Cg004G155270	XP_018455751.1, XP_018438477.1, XP_018438475.1
OG0009588	Cg006G202020	XP_018433001.1
OG0009589	Cg007G253540	XP_018458370.1, XP_018488328.1
OG0009590	Cg001G006910, Cg002G053610	XP_018438572.1
OG0009591	Cg008G293720	XP_018470677.1, XP_018470682.1, XP_018445842.1
OG0009592	Cg008G282990	XP_018473432.1, XP_018463385.1, XP_018473431.1
OG0009595	Cg001G023510	XP_018480890.1, XP_018463744.1, XP_018447533.1
OG0009597	Cg006G203120	XP_018484817.1, XP_018451308.1
OG0009598	Cg006G202230	XP_018447338.1
OG0009599	Cg006G201980	XP_018450867.1
OG0009601	Cg005G175270	XP_018439835.1, XP_018466305.1, XP_018485000.1
OG0009603	Cg008G294130	XP_018445335.1, XP_018467010.1
OG0009604	Cg008G295170	XP_018459406.1, XP_018444435.1, XP_018444850.1
OG0009605	Cg008G295530	XP_018475014.1, XP_018473548.1, XP_018445667.1
OG0009606	Cg008G295720	XP_018470893.1, XP_018474303.1, XP_018474302.1
OG0009607	Cg008G297030	XP_018444083.1, XP_018463755.1
OG0009608	Cg008G298680	XP_018478105.1, XP_018483560.1
OG0009609	Cg001G041360	XP_018442609.1, XP_018467600.1
OG0009610	Cg001G042850	XP_018445124.1, XP_018478327.1
OG0009611	Cg003G105880	XP_018470319.1, XP_018470320.1
OG0009612	Cg008G305310	XP_018438448.1, XP_018478801.1
OG0009613	Cg003G109320	XP_018483296.1, XP_018455574.1
OG0009614	Cg003G109360	XP_018481581.1, XP_018461294.1
OG0009615	Cg003G114890	XP_018459866.1, XP_018439148.1
OG0009621	Cg005G175910	XP_018480443.1, XP_018474146.1
OG0009622	Cg002G055200	XP_018437388.1, XP_018437687.1, XP_018478972.1
OG0009625	Cg008G309960, Cg008G311750	XP_018464976.1, XP_018481420.1, XP_018436731.1
OG0009628	Cg006G219240	XP_018490142.1, XP_018485551.1, XP_018449837.1
OG0009635	Cg004G157170	XP_018440721.1
OG0009636	Cg001G022980	XP_018473359.1
OG0009637	Cg001G011120	XP_018469453.1, XP_018470106.1, XP_018472444.1
OG0009638	Cg001G010930	XP_018471915.1
OG0009639	Cg001G010770	XP_018438948.1
OG0009640	Cg001G010660	XP_018481725.1, XP_018435683.1
OG0009641	Cg001G010380	XP_018471442.1, XP_018471443.1
OG0009642	Cg001G010130	XP_018472311.1, XP_018483808.1
OG0009644	Cg008G300420	XP_018443117.1
OG0009645	Cg001G009710	XP_018460697.1, XP_018483611.1, XP_018449232.1
OG0009646	Cg001G009440	XP_018466374.1, XP_018449536.1
OG0009647	Cg006G202040	XP_018480699.1
OG0009648	Cg001G008830	XP_018451354.1, XP_018450663.1, XP_018450662.1, XP_018460923.1
OG0009649	Cg001G007950	XP_018468062.1, XP_018481884.1, XP_018483577.1
OG0009650	Cg001G007440	XP_018447492.1, XP_018471819.1
OG0009651	Cg001G007510	XP_018470884.1
OG0009652	Cg001G007180	XP_018453639.1
OG0009653	Cg001G006900	XP_018469003.1, XP_018463523.1, XP_018483758.1
OG0009654	Cg008G301650	XP_018476486.1
OG0009655	Cg001G006550	XP_018477670.1
OG0009656	Cg001G006510	XP_018485105.1, XP_018482436.1
OG0009657	Cg001G006290	XP_018465433.1, XP_018450922.1, XP_018483648.1
OG0009658	Cg004G151520	XP_018433366.1
OG0009659	Cg001G005910	XP_018470042.1, XP_018451547.1
OG0009660	Cg001G005290	XP_018471414.1, XP_018447862.1
OG0009661	Cg001G005190	XP_018449255.1
OG0009662	Cg008G302540	XP_018471324.1
OG0009663	Cg001G004990	XP_018472024.1, XP_018463778.1
OG0009664	Cg006G215280	XP_018458971.1
OG0009665	Cg006G214590, Cg006G214550	XP_018449417.1
OG0009666	Cg006G214330	XP_018492696.1, XP_018438129.1
OG0009667	Cg006G214320	XP_018486651.1, XP_018468667.1
OG0009668	Cg006G214240	XP_018486593.1
OG0009669	Cg006G213750	XP_018465889.1
OG0009670	Cg006G213730	XP_018436497.1
OG0009671	Cg006G213470	XP_018486101.1
OG0009672	Cg006G213360	XP_018469060.1
OG0009673	Cg001G018010	XP_018478478.1, XP_018478464.1, XP_018444479.1
