Orthogroup	Cardamine_glauca	Euclidium_syriacum
OG0008935	Cg003G114310	ESY6_g50404_DN3_SP1_c13.t1
OG0008936	Cg003G114450	ESY6_g50387_DN3_SP4_c10.t1
OG0008937	Cg003G114830	ESY6_g50364_DN3_SP5_c0.t1
OG0008938	Cg003G114980	ESY6_g50324_DN3_SP0_c0.t1
OG0008939	Cg003G115000	ESY6_g50310_DN3_SP5_c0.t1
OG0008940	Cg003G115130	ESY6_g50323_DN3_SP8_c0.t1
OG0008941	Cg003G115290	ESY6_g50275_DN3_SP0_c0.t1
OG0008942	Cg003G115390	ESY6_g50266_DN3_SP1_c0.t1
OG0008943	Cg003G115440	ESY6_g50256_DN3_SP0_c0.t1
OG0008944	Cg003G115510	ESY6_g50243_DN3_SP3_c0.t1
OG0008945	Cg003G115670	ESY6_g50228_DN3_SP0_c0.t1
OG0008946	Cg003G115890	ESY6_g50761_DN3_SP8_c0.t1
OG0008947	Cg003G076580, Cg014G332990	ESY20_g12969_DN3_SP8_c0.t1
OG0008948	Cg006G245070	ESY5_g5529_DN3_SP7_c0.t1
OG0008949	Cg003G076300, Cg014G333280	ESY20_g12940_DN3_SP7_c0.t1
OG0008951	Cg003G076190	ESY20_g12926_DN3_SP0_c19.t1
OG0008952	Cg014G332800, Cg003G076800	ESY20_g13006_DN3_SP2_c0.t1
OG0008953	Cg003G077140, Cg014G332490, Cg003G101120	ESY20_g13055_DN3_SP0_c0.t1
OG0008954	Cg014G331650, Cg003G078040	ESY20_g13089_DN3_SP0_c0.t1
OG0008955	Cg003G077400, Cg014G332220	ESY20_g13173_DN3_SP8_c12.t1
OG0008956	Cg005G186550	ESY20_g13188_DN3_SP1_c0.t1
OG0008957	Cg014G331410, Cg003G078240	ESY20_g13214_DN3_SP0_c0.t1
OG0008958	Cg014G330720, Cg003G078810	ESY20_g13298_DN3_SP0_c0.t1
OG0008959	Cg003G078890, Cg003G095060	ESY20_g13312_DN3_SP0_c0.t1
OG0008960	Cg003G094780, Cg003G079220	ESY8_g58319_DN3_SP0_c0.t1
OG0008961	Cg003G079240, Cg003G094760	ESY8_g58317_DN3_SP5_c0.t1
OG0008962	Cg005G173300	ESY20_g12832_DN3_SP0_c0.t1
OG0008963	Cg008G319770	ESY8_g58110_DN3_SP8_c0.t1
OG0008964	Cg008G319750	ESY8_g58108_DN3_SP8_c0.t1
OG0008965	Cg008G319380	ESY20_g12897_DN3_SP8_c0.t1
OG0008966	Cg008G319220	ESY20_g12885_DN3_SP0_c0.t1
OG0008967	Cg005G173340	ESY20_g12827_DN3_SP8_c0.t1
OG0008968	Cg005G173530	ESY20_g12793_DN3_SP2_c0.t1
OG0008969	Cg005G173410	ESY20_g12810_DN3_SP5_c0.t1
OG0008970	Cg005G173820	ESY20_g12739_DN3_SP0_c0.t1
OG0008971	Cg005G173760	ESY20_g12744_DN3_SP1_c4.t1
OG0008972	Cg005G174100	ESY20_g12694_DN3_SP2_c0.t1
OG0008974	Cg005G174190	ESY20_g12684_DN3_SP0_c0.t1
OG0008975	Cg006G194000	ESY2_g36445_DN3_SP5_c0.t1
OG0008977	Cg005G175240	ESY8_g58477_DN3_SP0_c0.t1
OG0008978	Cg005G175390	ESY8_g58551_DN3_SP0_c0.t1
OG0008979	Cg005G175570	ESY8_g58525_DN3_SP3_c0.t1
OG0008980	Cg005G175830, Cg005G175380	ESY8_g58494_DN3_SP4_c0.t1
OG0008981	Cg005G176010	ESY8_g58584_DN3_SP0_c0.t1
OG0008982	Cg005G176610, Cg005G176550	ESY8_g58669_DN3_SP0_c0.t1
OG0008983	Cg005G176590	ESY8_g58673_DN3_SP0_c0.t1
OG0008984	Cg005G177590	ESY8_g58790_DN3_SP7_c0.t1
OG0008985	Cg005G177880	ESY8_g58829_DN2_SP0_c0.t1
OG0008986	Cg005G177900	ESY8_g58831_DN2_SP4_c0.t1
OG0008987	Cg005G178140	ESY8_g58858_DN3_SP0_c0.t1
OG0008988	Cg005G178170	ESY8_g58861_DN3_SP1_c0.t1
OG0008989	Cg005G178530	ESY8_g58898_DN2_SP0_c0.t1
OG0008990	Cg005G178590	ESY8_g58902_DN3_SP3_c0.t1
OG0008991	Cg005G178900	ESY8_g58934_DN3_SP8_c0.t1
OG0008992	Cg005G179030	ESY8_g58947_DN3_SP8_c0.t1
OG0008993	Cg005G179250	ESY8_g58970_DN1_SP0_c0.t1
OG0008994	Cg005G179720	ESY8_g59010_DN3_SP6_c0.t1
OG0008995	Cg005G179730	ESY8_g59011_DN3_SP0_c0.t1
OG0008996	Cg005G181530	ESY8_g59064_DN3_SP4_c0.t1
OG0008997	Cg005G181230	ESY8_g59055_DN3_SP3_c0.t1
OG0008998	Cg005G181100	ESY8_g59049_DN3_SP8_c0.t1
OG0008999	Cg005G180430	ESY8_g59028_DN3_SP1_c0.t1
OG0009000	Cg005G181610	ESY8_g59189_DN3_SP0_c0.t1
OG0009001	Cg005G185000	ESY8_g59212_DN3_SP0_c0.t1
OG0009002	Cg005G187230	ESY8_g59285_DN3_SP0_c0.t1
OG0009003	Cg005G187240, Cg005G185840	ESY7_g16884_DN3_SP0_c0.t1, ESY8_g59286_DN3_SP5_c0.t1
OG0009004	Cg001G013220	ESY16_g62193_DN3_SP4_c0.t1
OG0009005	Cg001G013260	ESY16_g62196_DN3_SP8_c0.t1
OG0009006	Cg001G013620	ESY16_g62327_DN3_SP7_c0.t1
OG0009007	Cg004G116630	ESY3_g32616_DN3_SP0_c0.t1
OG0009008	Cg004G116610	ESY3_g32614_DN3_SP0_c0.t1
OG0009010	Cg004G116350	ESY3_g32651_DN3_SP3_c0.t1
OG0009011	Cg004G116360	ESY3_g32650_DN3_SP7_c0.t1
OG0009012	Cg004G116240	ESY3_g32664_DN3_SP8_c0.t1
OG0009013	Cg001G014330	ESY16_g62573_DN3_SP8_c0.t1
OG0009014	Cg001G013730	ESY16_g62359_DN3_SP6_c0.t1
OG0009015	Cg001G013860	ESY16_g62395_DN3_SP7_c0.t1
OG0009016	Cg004G117040	ESY3_g32569_DN3_SP6_c0.t1
OG0009017	Cg004G117320	ESY3_g32534_DN3_SP0_c0.t1
OG0009018	Cg004G117670	ESY3_g32475_DN2_SP3_c0.t1
OG0009019	Cg004G117750	ESY3_g32469_DN3_SP7_c0.t1
OG0009020	Cg004G118010	ESY3_g32433_DN3_SP0_c0.t1
OG0009021	Cg004G118100	ESY3_g32404_DN1_SP0_c0.t1
OG0009022	Cg004G118240	ESY3_g32383_DN3_SP8_c0.t1
OG0009023	Cg004G118310	ESY3_g32362_DN3_SP0_c0.t1
OG0009024	Cg004G118320	ESY3_g32361_DN2_SP0_c0.t1
OG0009025	Cg005G166380, Cg004G118590	ESY3_g32302_DN3_SP8_c0.t1
OG0009026	Cg004G119360	ESY3_g32254_DN3_SP6_c0.t1
OG0009027	Cg004G119680	ESY3_g32132_DN3_SP0_c0.t1
OG0009028	Cg004G119760	ESY3_g32113_DN3_SP5_c0.t1
OG0009029	Cg004G119770	ESY3_g32112_DN3_SP0_c0.t1
OG0009030	Cg004G119930	ESY3_g32046_DN3_SP8_c0.t1
OG0009031	Cg004G120080	ESY3_g32024_DN3_SP0_c0.t1
OG0009032	Cg004G120260	ESY3_g31976_DN3_SP0_c0.t1
OG0009033	Cg004G120300	ESY3_g31961_DN3_SP8_c0.t1
OG0009034	Cg004G120340	ESY3_g31955_DN3_SP6_c0.t1
OG0009035	Cg004G120580	ESY3_g31912_DN3_SP0_c0.t1
OG0009037	Cg004G120940	ESY3_g31799_DN3_SP0_c0.t1
OG0009038	Cg004G121470	ESY3_g31667_DN3_SP0_c0.t1
OG0009039	Cg004G121490	ESY3_g31665_DN3_SP4_c3.t1
OG0009040	Cg004G122000	ESY3_g31591_DN3_SP1_c0.t1
OG0009041	Cg004G122220	ESY3_g31555_DN3_SP0_c0.t1
OG0009042	Cg004G122490	ESY3_g31518_DN3_SP0_c0.t1
OG0009043	Cg004G122690	ESY3_g31494_DN3_SP7_c0.t1
OG0009044	Cg004G122940	ESY3_g31452_DN3_SP0_c0.t1
OG0009045	Cg004G123160	ESY3_g31482_DN3_SP2_c0.t1
OG0009046	Cg008G311210, Cg008G309360	ESY15_g64453_DN3_SP0_c0.t1
OG0009047	Cg004G123370	ESY3_g31396_DN3_SP8_c0.t1
OG0009048	Cg008G309980, Cg008G311770	ESY15_g64513_DN3_SP0_c0.t1, ESY15_g64548_DN3_SP8_c0.t1
OG0009049	Cg004G123420	ESY3_g31387_DN3_SP0_c0.t1
OG0009050	Cg004G124020	ESY10_g15083_DN3_SP0_c0.t1
OG0009051	Cg005G185410	ESY8_g59225_DN3_SP6_c0.t1
OG0009052	Cg007G268500	ESY3_g30742_DN3_SP0_c0.t1, ESY5_g3399_DN3_SP0_c0.t1
OG0009053	Cg004G124120	ESY3_g30743_DN3_SP7_c0.t1, ESY10_g14328_DN3_SP0_c0.t1
OG0009054	Cg004G124160	ESY3_g30754_DN3_SP5_c0.t1
OG0009055	Cg006G203160	ESY4_g22315_DN3_SP0_c0.t1
OG0009056	Cg005G165530	ESY12_g50939_DN3_SP8_c16.t1
OG0009057	Cg005G165600	ESY12_g50909_DN3_SP1_c0.t1
OG0009058	Cg005G165650	ESY12_g50893_DN3_SP7_c0.t1
OG0009059	Cg005G165740	ESY12_g50864_DN3_SP8_c8.t1
OG0009060	Cg005G165800	ESY12_g50858_DN3_SP8_c0.t1
OG0009061	Cg005G165930	ESY12_g50828_DN3_SP0_c0.t1
OG0009062	Cg005G166560	ESY9_g45588_DN2_SP0_c0.t1
OG0009063	Cg005G166570	ESY9_g45586_DN3_SP0_c0.t1
OG0009064	Cg005G166730	ESY9_g45537_DN3_SP6_c0.t1
OG0009065	Cg005G167050	ESY9_g45470_DN3_SP4_c0.t1
OG0009066	Cg005G166820	ESY9_g45522_DN3_SP0_c0.t1
OG0009067	Cg005G167130	ESY9_g45451_DN3_SP6_c0.t1
OG0009068	Cg005G167570	ESY9_g45375_DN2_SP8_c11.t1
OG0009069	Cg007G268100	ESY2_g34506_DN2_SP0_c0.t1
OG0009070	Cg005G167590	ESY9_g45371_DN3_SP7_c0.t1
OG0009071	Cg005G170430	ESY9_g44246_DN2_SP8_c0.t1
OG0009072	Cg005G170370	ESY9_g44267_DN3_SP0_c0.t1
OG0009073	Cg005G170350	ESY3_g31831_DN3_SP8_c0.t1
OG0009074	Cg002G054040	ESY1_g10452_DN3_SP7_c0.t1
OG0009075	Cg005G170060	ESY9_g44413_DN3_SP0_c0.t1
OG0009076	Cg005G169900	ESY7_g17198_DN3_SP0_c0.t1, ESY20_g13167_DN3_SP0_c0.t1
OG0009077	Cg005G169620	ESY9_g44622_DN3_SP8_c21.t1
OG0009078	Cg005G169460	ESY9_g44687_DN3_SP5_c0.t1
OG0009079	Cg005G169140	ESY9_g44799_DN3_SP4_c0.t1
OG0009080	Cg005G168580	ESY9_g45122_DN3_SP3_c0.t1
OG0009081	Cg005G168570	ESY9_g45123_DN1_SP0_c0.t1
OG0009082	Cg005G167700	ESY9_g45357_DN3_SP8_c0.t1
OG0009083	Cg005G167720	ESY9_g45356_DN3_SP0_c0.t1
OG0009084	Cg005G168350	ESY9_g45164_DN3_SP0_c0.t1
OG0009085	Cg005G167820	ESY9_g45329_DN3_SP0_c0.t1
OG0009086	Cg005G168020	ESY9_g45281_DN3_SP6_c0.t1
OG0009087	Cg005G168030	ESY9_g45273_DN3_SP5_c9.t1
OG0009088	Cg005G170740	ESY9_g44054_DN3_SP7_c0.t1
OG0009089	Cg006G230640	ESY5_g2894_DN3_SP0_c0.t1
OG0009090	Cg006G230620	ESY5_g2895_DN2_SP0_c0.t1
OG0009091	Cg006G230450	ESY5_g2918_DN3_SP4_c0.t1
OG0009092	Cg006G230390	ESY5_g2924_DN3_SP0_c0.t1
OG0009093	Cg006G230290	ESY5_g2936_DN3_SP2_c0.t1
OG0009095	Cg006G229920	ESY5_g2999_DN3_SP2_c0.t1
OG0009096	Cg006G229790	ESY5_g3049_DN3_SP0_c0.t1, ESY5_g3023_DN2_SP0_c0.t1
OG0009097	Cg006G229550	ESY5_g3048_DN3_SP0_c0.t1
OG0009098	Cg006G229460	ESY5_g3060_DN2_SP0_c0.t1
OG0009099	Cg006G229430	ESY5_g3063_DN2_SP0_c0.t1
OG0009100	Cg006G229090	ESY5_g4395_DN3_SP6_c0.t1
OG0009101	Cg006G228740	ESY5_g4349_DN3_SP8_c0.t1
OG0009102	Cg006G228610	ESY5_g4333_DN3_SP0_c0.t1
OG0009103	Cg006G228590	ESY5_g4329_DN3_SP0_c0.t1
OG0009104	Cg006G228340	ESY5_g4291_DN3_SP0_c0.t1
OG0009105	Cg006G227840	ESY5_g4235_DN3_SP5_c0.t1
OG0009106	Cg006G227460	ESY5_g4186_DN1_SP8_c7.t1
OG0009108	Cg006G227410	ESY5_g4179_DN3_SP1_c0.t1
OG0009109	Cg006G227390	ESY5_g4177_DN3_SP2_c0.t1
OG0009110	Cg006G226970	ESY5_g4121_DN3_SP5_c0.t1
OG0009111	Cg006G226050	ESY5_g4009_DN3_SP8_c0.t1
OG0009112	Cg006G226040	ESY5_g4003_DN3_SP4_c0.t1
OG0009113	Cg006G225760	ESY5_g3969_DN3_SP8_c12.t1
OG0009114	Cg006G225010, Cg005G184230	ESY5_g3885_DN3_SP0_c0.t1
OG0009115	Cg006G224900	ESY5_g2552_DN3_SP0_c0.t1
OG0009116	Cg002G052340	ESY1_g10983_DN3_SP8_c0.t1
OG0009117	Cg006G224110	ESY5_g2382_DN3_SP0_c0.t1
OG0009118	Cg006G223980	ESY5_g2367_DN3_SP8_c0.t1
OG0009119	Cg006G223970	ESY5_g2366_DN1_SP0_c0.t1
OG0009120	Cg006G223220	ESY5_g2235_DN3_SP8_c0.t1
OG0009121	Cg006G223210	ESY5_g2233_DN3_SP8_c0.t1
OG0009122	Cg006G222800	ESY5_g2140_DN3_SP8_c0.t1
OG0009123	Cg006G222520	ESY5_g2086_DN3_SP4_c0.t1
OG0009124	Cg006G222400	ESY5_g2033_DN1_SP0_c0.t1
OG0009125	Cg006G222110	ESY5_g1949_DN3_SP2_c0.t1
OG0009126	Cg006G221440	ESY5_g1702_DN3_SP0_c0.t1
OG0009127	Cg006G221250	ESY43_g13370_DN3_SP8_c0.t1
OG0009128	Cg006G221030	ESY2_g35360_DN3_SP0_c0.t1
OG0009129	Cg006G220930	ESY5_g2730_DN2_SP6_c0.t1
OG0009130	Cg007G269570	ESY2_g35394_DN3_SP8_c0.t1
OG0009131	Cg006G220730	ESY5_g1355_DN3_SP8_c0.t1
OG0009132	Cg006G220600	ESY12_g51327_DN1_SP0_c0.t1
OG0009134	Cg006G220480	ESY5_g1236_DN3_SP8_c0.t1
OG0009136	Cg006G220160	ESY5_g1061_DN2_SP0_c0.t1
OG0009137	Cg006G219860	ESY5_g3919_DN3_SP0_c0.t1
OG0009138	Cg006G219830	ESY6_g47536_DN3_SP0_c0.t1, ESY13_g57569_DN3_SP0_c0.t1
OG0009139	Cg006G219550	ESY1_g11471_DN3_SP8_c0.t1
OG0009140	Cg006G219280	ESY5_g1143_DN3_SP3_c0.t1
OG0009141	Cg001G016600	ESY13_g57306_DN2_SP0_c0.t1
OG0009142	Cg003G091860	ESY15_g65035_DN3_SP6_c0.t1
OG0009143	Cg001G016370	ESY8_g58191_DN2_SP0_c0.t1, ESY8_g58189_DN3_SP0_c0.t1
OG0009144	Cg001G016050	ESY13_g56958_DN3_SP0_c0.t1
OG0009145	Cg001G015940	ESY13_g56931_DN2_SP0_c0.t1
OG0009146	Cg005G188360	ESY8_g59357_DN3_SP8_c0.t1
OG0009148	Cg005G188950	ESY8_g59383_DN3_SP8_c0.t1
OG0009149	Cg005G188900	ESY8_g59377_DN3_SP8_c0.t1
OG0009150	Cg005G189920	ESY8_g59422_DN3_SP0_c11.t1
OG0009151	Cg005G190130	ESY8_g59467_DN3_SP8_c0.t1
OG0009152	Cg005G190750	ESY8_g59504_DN2_SP0_c0.t1
OG0009153	Cg005G191010	ESY8_g59525_DN3_SP0_c0.t1
OG0009154	Cg005G191370	ESY8_g59582_DN3_SP6_c0.t1
OG0009155	Cg005G191590	ESY8_g59604_DN3_SP8_c0.t1
OG0009156	Cg002G055360	ESY1_g10166_DN3_SP8_c0.t1
OG0009157	Cg005G192210	ESY8_g59682_DN2_SP3_c0.t1
OG0009158	Cg005G192360	ESY8_g59693_DN2_SP0_c0.t1
OG0009159	Cg005G193020	ESY8_g59771_DN3_SP1_c0.t1
OG0009160	Cg005G193510	ESY8_g59864_DN3_SP0_c0.t1
OG0009161	Cg005G193820	ESY8_g59911_DN3_SP8_c0.t1
OG0009162	Cg006G230840	ESY5_g2871_DN3_SP0_c0.t1
OG0009163	Cg006G231100	ESY5_g2846_DN3_SP1_c0.t1
OG0009165	Cg006G231770	ESY5_g2767_DN3_SP0_c0.t1
OG0009166	Cg006G231800	ESY5_g2765_DN3_SP0_c0.t1
OG0009167	Cg006G232010	ESY5_g2727_DN3_SP8_c0.t1
OG0009168	Cg006G232640	ESY5_g2619_DN3_SP5_c0.t1
OG0009169	Cg006G232610	ESY5_g2623_DN3_SP4_c0.t1
OG0009170	Cg006G232940	ESY5_g2567_DN3_SP0_c0.t1
OG0009171	Cg006G233550	ESY5_g3795_DN3_SP8_c0.t1
OG0009172	Cg006G234090	ESY5_g3722_DN3_SP8_c0.t1
OG0009173	Cg006G234210	ESY6_g48757_DN3_SP0_c0.t1, ESY5_g3711_DN3_SP5_c0.t1
OG0009174	Cg006G234550	ESY5_g3664_DN3_SP4_c0.t1
OG0009175	Cg006G235200	ESY5_g3540_DN3_SP7_c0.t1
OG0009176	Cg006G235230	ESY5_g3534_DN3_SP0_c0.t1
OG0009177	Cg006G235320	ESY5_g3524_DN3_SP1_c0.t1
OG0009178	Cg006G235740	ESY5_g3464_DN3_SP8_c0.t1
OG0009179	Cg006G236160	ESY5_g3373_DN3_SP4_c0.t1
OG0009180	Cg006G236070	ESY5_g3383_DN3_SP7_c0.t1
OG0009181	Cg006G236530	ESY5_g3315_DN3_SP0_c0.t1
OG0009182	Cg006G236750	ESY5_g3280_DN3_SP0_c0.t1
OG0009183	Cg006G239520	ESY5_g4639_DN3_SP0_c0.t1, ESY5_g4636_DN3_SP0_c0.t1, ESY5_g4637_DN1_SP0_c0.t1
OG0009184	Cg006G236970	ESY5_g3246_DN3_SP8_c0.t1
OG0009185	Cg006G237070	ESY5_g3224_DN3_SP0_c0.t1
OG0009186	Cg008G300390	ESY6_g49284_DN3_SP2_c0.t1
OG0009187	Cg006G237190	ESY5_g3203_DN3_SP8_c0.t1
OG0009188	Cg006G237240	ESY5_g3198_DN3_SP3_c0.t1
OG0009189	Cg006G237460	ESY5_g3155_DN3_SP6_c0.t1
OG0009190	Cg006G237450	ESY5_g3156_DN3_SP0_c0.t1
OG0009191	Cg006G237430	ESY5_g3158_DN3_SP2_c0.t1
OG0009192	Cg006G237410	ESY5_g3161_DN3_SP0_c0.t1
OG0009193	Cg006G237530	ESY5_g3147_DN3_SP1_c0.t1
OG0009194	Cg006G237590	ESY5_g3141_DN3_SP8_c0.t1
OG0009195	Cg006G238080	ESY5_g4439_DN3_SP5_c0.t1
OG0009196	Cg006G237710	ESY5_g3125_DN3_SP8_c0.t1
OG0009197	Cg006G238390	ESY5_g4492_DN3_SP8_c0.t1
OG0009198	Cg006G238710	ESY5_g4523_DN3_SP2_c0.t1
OG0009199	Cg006G238950	ESY5_g4566_DN3_SP0_c0.t1
OG0009200	Cg006G239740	ESY5_g4670_DN3_SP8_c5.t1
OG0009201	Cg006G239820	ESY5_g4679_DN3_SP8_c0.t1
OG0009202	Cg006G239920	ESY5_g4693_DN3_SP0_c0.t1
OG0009203	Cg006G239960	ESY5_g4697_DN3_SP0_c0.t1
OG0009204	Cg006G240210	ESY5_g4732_DN3_SP0_c0.t1
OG0009205	Cg006G240530	ESY5_g4761_DN3_SP4_c0.t1
OG0009206	Cg006G240930	ESY5_g4827_DN3_SP8_c0.t1
OG0009207	Cg006G240960	ESY5_g4831_DN3_SP8_c0.t1
OG0009208	Cg006G241090	ESY5_g4848_DN3_SP8_c0.t1
OG0009209	Cg007G281320	ESY2_g36538_DN3_SP7_c0.t1
OG0009210	Cg006G241420	ESY5_g4911_DN3_SP1_c10.t1
OG0009211	Cg006G241560	ESY5_g4934_DN3_SP8_c0.t1
OG0009212	Cg006G241610	ESY5_g4948_DN3_SP7_c0.t1
OG0009213	Cg006G241890	ESY5_g4985_DN3_SP0_c0.t1
OG0009214	Cg006G242160	ESY5_g5037_DN3_SP0_c0.t1
OG0009215	Cg006G242430	ESY5_g5082_DN3_SP8_c0.t1
OG0009216	Cg006G242930	ESY5_g5167_DN3_SP8_c0.t1
OG0009217	Cg006G243270	ESY5_g5239_DN2_SP0_c0.t1
OG0009218	Cg006G243340	ESY5_g5247_DN3_SP0_c0.t1
OG0009219	Cg006G243580	ESY5_g5312_DN3_SP0_c0.t1
OG0009220	Cg006G243810	ESY5_g5346_DN2_SP0_c0.t1
OG0009221	Cg006G243900	ESY5_g5367_DN3_SP8_c11.t1
OG0009222	Cg006G244100	ESY5_g5396_DN3_SP2_c0.t1
OG0009223	Cg006G244190	ESY5_g5429_DN3_SP0_c0.t1
OG0009224	Cg006G244270	ESY5_g5443_DN3_SP0_c0.t1
OG0009225	Cg006G244400	ESY10_g15706_DN1_SP0_c0.t1
OG0009226	Cg006G244470	ESY5_g5465_DN3_SP0_c0.t1
OG0009227	Cg006G244540	ESY5_g5471_DN3_SP0_c0.t1
OG0009228	Cg006G244830	ESY5_g5501_DN3_SP1_c0.t1
OG0009229	Cg014G333110, Cg003G076470	ESY5_g5523_DN3_SP2_c0.t1
OG0009230	Cg006G245310	ESY5_g5561_DN3_SP5_c0.t1, ESY4_g24092_DN3_SP1_c0.t1
OG0009231	Cg006G245410	ESY5_g5576_DN3_SP3_c0.t1
OG0009232	Cg008G294090	ESY7_g17677_DN3_SP0_c0.t1
OG0009233	Cg008G294150	ESY7_g17670_DN3_SP1_c0.t1
OG0009234	Cg008G294380	ESY7_g17638_DN3_SP0_c0.t1
OG0009235	Cg008G294260	ESY7_g17658_DN1_SP1_c0.t1
OG0009236	Cg008G295130	ESY7_g17540_DN3_SP5_c0.t1
OG0009237	Cg008G295180	ESY7_g17531_DN3_SP6_c0.t1
OG0009238	Cg008G295250	ESY7_g17524_DN3_SP0_c0.t1
OG0009239	Cg008G295920	ESY7_g17424_DN3_SP8_c0.t1
OG0009240	Cg008G295700	ESY7_g17454_DN3_SP8_c0.t1
OG0009241	Cg008G295500	ESY7_g17476_DN3_SP0_c0.t1
OG0009242	Cg008G296070	ESY7_g17407_DN1_SP0_c0.t1
OG0009243	Cg008G296440	ESY7_g17351_DN3_SP8_c0.t1
OG0009244	Cg008G296510	ESY7_g17334_DN3_SP0_c0.t1, ESY7_g17339_DN2_SP0_c6.t1, ESY7_g17338_DN1_SP0_c0.t1
OG0009245	Cg008G296960	ESY7_g17262_DN3_SP6_c0.t1
OG0009246	Cg008G297020	ESY7_g17255_DN3_SP0_c0.t1
OG0009247	Cg008G297300	ESY7_g17223_DN3_SP0_c0.t1
OG0009248	Cg008G297490	ESY7_g17206_DN3_SP0_c0.t1
OG0009249	Cg008G297870	ESY7_g17149_DN2_SP0_c0.t1
OG0009250	Cg008G298460	ESY7_g17077_DN3_SP0_c0.t1
OG0009251	Cg008G299280	ESY7_g16942_DN3_SP8_c0.t1
OG0009252	Cg008G299350	ESY7_g16927_DN3_SP8_c0.t1
OG0009253	Cg008G299720	ESY7_g16874_DN3_SP0_c0.t1
OG0009254	Cg008G299730	ESY7_g16873_DN3_SP0_c0.t1
OG0009255	Cg008G307020	ESY10_g15582_DN2_SP0_c0.t1
OG0009256	Cg008G307700	ESY10_g15818_DN3_SP2_c0.t1
OG0009257	Cg008G308900, Cg008G310550	ESY2_g33575_DN3_SP0_c0.t1
OG0009258	Cg008G308080	ESY10_g15888_DN3_SP7_c0.t1
OG0009259	Cg008G310720, Cg008G309080	ESY15_g64381_DN2_SP0_c0.t1
OG0009260	Cg008G310970, Cg008G309210	ESY15_g64432_DN3_SP8_c0.t1
OG0009262	Cg008G293770	ESY7_g17721_DN3_SP8_c0.t1
OG0009263	Cg008G293690	ESY7_g17732_DN3_SP7_c0.t1
OG0009264	Cg008G287650	ESY7_g18388_DN3_SP0_c0.t1, ESY7_g18453_DN3_SP1_c0.t1
OG0009265	Cg008G287670	ESY7_g18455_DN3_SP8_c0.t1
OG0009267	Cg008G293950	ESY7_g17696_DN3_SP0_c4.t1
OG0009268	Cg008G287520	ESY7_g18715_DN3_SP5_c0.t1
OG0009269	Cg008G287490	ESY7_g18719_DN3_SP8_c0.t1
OG0009270	Cg008G293500	ESY7_g18434_DN3_SP6_c0.t1
OG0009271	Cg008G287070	ESY11_g52690_DN2_SP0_c0.t1, ESY7_g18782_DN2_SP0_c0.t1
OG0009272	Cg008G287060	ESY7_g18783_DN2_SP3_c0.t1
OG0009273	Cg008G286870	ESY7_g18816_DN3_SP0_c0.t1
OG0009274	Cg008G286810	ESY7_g18831_DN3_SP0_c0.t1
OG0009275	Cg008G286630	ESY7_g18854_DN3_SP4_c0.t1
OG0009276	Cg008G286200	ESY7_g18928_DN2_SP1_c0.t1
OG0009277	Cg008G286090	ESY7_g18948_DN3_SP0_c0.t1
OG0009278	Cg008G286060	ESY7_g18952_DN3_SP0_c0.t1
OG0009279	Cg008G285860	ESY7_g18987_DN3_SP4_c0.t1
OG0009280	Cg008G285640	ESY7_g19020_DN3_SP0_c0.t1
OG0009281	Cg008G305260	ESY6_g49955_DN2_SP0_c0.t1
OG0009282	Cg008G305480	ESY6_g49930_DN3_SP0_c0.t1
OG0009283	Cg008G305300	ESY6_g49951_DN3_SP8_c0.t1
OG0009284	Cg008G305040	ESY6_g49971_DN3_SP0_c0.t1
OG0009285	Cg008G304880	ESY6_g49979_DN3_SP8_c0.t1
OG0009286	Cg008G304730	ESY6_g49992_DN3_SP8_c0.t1
OG0009287	Cg008G304600	ESY6_g50003_DN3_SP8_c0.t1
OG0009288	Cg008G304580	ESY6_g50004_DN2_SP6_c0.t1
OG0009289	Cg008G304350	ESY6_g50032_DN3_SP7_c0.t1
OG0009290	Cg008G304290	ESY6_g50040_DN3_SP0_c0.t1
OG0009291	Cg002G051810	ESY1_g10866_DN3_SP2_c0.t1
OG0009292	Cg008G304250	ESY6_g50047_DN3_SP6_c0.t1
OG0009293	Cg008G304110	ESY6_g50065_DN3_SP4_c0.t1
OG0009294	Cg008G303600	ESY6_g50122_DN2_SP3_c0.t1
OG0009295	Cg008G303220	ESY6_g50164_DN3_SP0_c0.t1
OG0009297	Cg008G303050	ESY6_g50180_DN3_SP8_c0.t1
OG0009298	Cg008G303020	ESY6_g50183_DN3_SP7_c0.t1
OG0009299	Cg008G302880	ESY6_g50198_DN3_SP0_c0.t1
OG0009300	Cg003G108860	ESY6_g49551_DN3_SP0_c7.t1
OG0009301	Cg003G109490	ESY6_g49448_DN3_SP8_c0.t1
OG0009302	Cg003G109630	ESY6_g49432_DN3_SP5_c0.t1
OG0009303	Cg003G110680	ESY6_g49806_DN3_SP0_c0.t1
OG0009304	Cg002G058880	ESY1_g9003_DN2_SP6_c0.t1
OG0009305	Cg003G110840	ESY6_g49781_DN3_SP1_c0.t1
OG0009306	Cg003G106370	ESY6_g48639_DN3_SP4_c0.t1
OG0009307	Cg007G249940, Cg003G105980	ESY6_g48584_DN3_SP0_c0.t1
OG0009308	Cg002G055550	ESY1_g10139_DN3_SP8_c0.t1
OG0009310	Cg002G055620	ESY1_g10128_DN3_SP0_c0.t1
OG0009311	Cg002G055780	ESY1_g10101_DN3_SP8_c0.t1
