Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_NCBI
OG0010139	Cg001G014250	XP_020873324.1
OG0010140	Cg004G116870	XP_020888152.1
OG0010141	Cg004G117950	XP_020889327.1
OG0010142	Cg004G118370	XP_002884362.1
OG0010143	Cg004G118390	XP_002884363.1
OG0010144	Cg004G119320	XP_020888934.1
OG0010146	Cg004G119450, Cg004G120750	XP_002884409.1
OG0010147	Cg004G119520	XP_020887022.1
OG0010148	Cg004G119980	XP_020889020.1
OG0010149	Cg004G120100	XP_020887593.1
OG0010150	Cg004G120460	XP_002884470.1
OG0010151	Cg004G121560	XP_020886152.1
OG0010152	Cg004G122740	XP_020886055.1
OG0010153	Cg004G122730	XP_020889006.1
OG0010154	Cg004G122960	XP_020886623.1, XP_020886625.1, XP_020888780.1
OG0010155	Cg004G122980	XP_020887473.1
OG0010156	Cg004G123150	XP_020887530.1
OG0010157	Cg004G123890	XP_002882549.1
OG0010158	Cg004G124050	XP_002882563.1
OG0010159	Cg003G109850	XP_020883397.1
OG0010160	Cg004G124400	XP_020887095.1
OG0010161	Cg005G166240	XP_020885074.1
OG0010162	Cg005G166390	XP_020885108.1
OG0010163	Cg005G166420	XP_020885114.1
OG0010164	Cg005G166780	XP_020890256.1, XP_020883750.1
OG0010165	Cg002G051610	XP_002878006.1
OG0010166	Cg005G167250	XP_002879780.1
OG0010167	Cg005G167510	XP_020884661.1, XP_002881616.1
OG0010168	Cg005G170140	XP_020884826.1
OG0010169	Cg005G169890	XP_002879620.1
OG0010170	Cg005G169730	XP_020885659.1
OG0010171	Cg005G169380	XP_002881491.1
OG0010172	Cg005G169370	XP_020883317.1
OG0010173	Cg005G169240	XP_020885179.1
OG0010174	Cg005G168690	XP_020882729.1
OG0010175	Cg005G168200	XP_002881568.1, XP_020883119.1
OG0010176	Cg005G168310	XP_020884796.1
OG0010178	Cg006G239620	XP_002892351.1
OG0010179	Cg005G167610	XP_020883843.1
OG0010180	Cg006G230420	XP_002892866.1
OG0010181	Cg006G230370	XP_002890105.1
OG0010182	Cg006G229180	XP_020867023.1
OG0010183	Cg006G228420	XP_002892956.1
OG0010184	Cg006G228300	XP_020867108.1
OG0010185	Cg008G300550	XP_002871919.1
OG0010186	Cg006G227900	XP_002892983.1
OG0010187	Cg006G227360	XP_020867615.1
OG0010188	Cg006G227280	XP_002890298.2
OG0010189	Cg006G226780	XP_020869810.1
OG0010190	Cg006G226580	XP_020868102.1
OG0010191	Cg006G226490	XP_002890344.1
OG0010192	Cg006G226030	XP_002890359.1
OG0010193	Cg006G225990	XP_020866481.1
OG0010194	Cg006G225980	XP_020866483.1
OG0010195	Cg006G225940	XP_020869310.1
OG0010196	Cg006G225890	XP_002890369.1
OG0010197	Cg006G225540	XP_020869903.1
OG0010198	Cg006G225250	XP_020869598.1
OG0010199	Cg006G225240	XP_002890408.1
OG0010200	Cg006G225140	XP_020870744.1
OG0010201	Cg006G224930	XP_002890425.1
OG0010202	Cg006G224320	XP_020866892.1
OG0010203	Cg006G224300	XP_020866889.1
OG0010204	Cg007G278360	XP_002887697.1
OG0010205	Cg006G223260	XP_002890525.1
OG0010206	Cg006G223090	XP_020867329.1
OG0010207	Cg006G222980	XP_020869421.1
OG0010208	Cg006G222740	XP_020869677.1
OG0010209	Cg006G222610	XP_020866571.1
OG0010210	Cg007G270940	XP_002888785.1
OG0010211	Cg006G221960	XP_020867765.1
OG0010212	Cg006G221230	XP_020870208.1
OG0010213	Cg006G220890	XP_002890651.1
OG0010215	Cg006G220650	XP_020868584.1
OG0010216	Cg006G220410	XP_002890677.1
OG0010217	Cg006G220290	XP_002890685.1
OG0010218	Cg007G268320	XP_020889723.1
OG0010219	Cg006G219870	XP_002893430.1
OG0010220	Cg006G219670	XP_020870570.1
OG0010221	Cg006G219660	XP_020870968.1
OG0010222	Cg006G219230	XP_020866467.1
OG0010223	Cg001G016190	XP_002867654.2
OG0010224	Cg001G015740	XP_020873627.1
OG0010225	Cg001G015720	XP_020873684.1
OG0010226	Cg001G015620	XP_020873518.1
OG0010227	Cg001G015610	XP_020873741.1
OG0010228	Cg001G015030	XP_002867595.1
OG0010229	Cg005G188270	XP_020883371.1
OG0010230	Cg005G189830	XP_020885202.1
OG0010231	Cg005G189930	XP_002880588.1
OG0010232	Cg005G190060	XP_002878735.2
OG0010233	Cg005G190510	XP_002880550.1
OG0010235	Cg005G191040	XP_002880525.1
OG0010236	Cg005G191060	XP_002880522.1
OG0010237	Cg005G191070	XP_020883261.1
OG0010238	Cg005G191090	XP_002878695.1
OG0010239	Cg005G191830	XP_002883959.1, XP_002880467.1
OG0010241	Cg005G193760	XP_002880361.1
OG0010242	Cg006G230730	XP_020867012.1
OG0010243	Cg006G230810	XP_020867283.1
OG0010244	Cg006G231140	XP_020867480.1
OG0010245	Cg006G231480	XP_002892806.1
OG0010246	Cg006G231680	XP_020867067.1
OG0010247	Cg006G232040	XP_002892780.1
OG0010248	Cg006G232580	XP_002890001.1
OG0010249	Cg006G232570	XP_020867538.1
OG0010250	Cg006G232730	XP_020869897.1
OG0010251	Cg006G233570	XP_002889928.1
OG0010252	Cg006G234630	XP_002889862.1
OG0010253	Cg006G234790	XP_020870619.1
OG0010254	Cg006G234940	XP_002889844.1
OG0010255	Cg006G235030	XP_020868981.1
OG0010256	Cg006G235330	XP_020870807.1
OG0010257	Cg006G235560	XP_020869426.1
OG0010258	Cg006G236490	XP_002892510.1
OG0010259	Cg006G236610	XP_002889751.1
OG0010261	Cg006G237060	XP_002889728.2
OG0010262	Cg006G237210	XP_020868210.1
OG0010263	Cg006G238440	XP_020868455.1
OG0010264	Cg006G239440	XP_002889618.1
OG0010265	Cg006G239750	XP_002892343.1
OG0010266	Cg005G157500	XP_002880347.1
OG0010267	Cg006G240560	XP_020870211.1
OG0010268	Cg006G240860	XP_020868615.1
OG0010269	Cg006G240880	XP_020869859.1
OG0010270	Cg006G241140	XP_002892274.1
OG0010271	Cg006G241150	XP_020870781.1
OG0010272	Cg006G241540	XP_020867338.1
OG0010273	Cg006G241600	XP_002889524.1
OG0010274	Cg006G241930	XP_002892221.1
OG0010275	Cg006G242120	XP_002892211.1
OG0010276	Cg006G242440	XP_020869564.1
OG0010277	Cg006G242480	XP_020869466.1, XP_002894569.2
OG0010278	Cg006G242820	XP_020868681.1
OG0010279	Cg006G242670	XP_020869385.1
OG0010280	Cg006G242620	XP_002892182.1
OG0010281	Cg006G243090	XP_020870308.1
OG0010282	Cg006G243370	XP_020870572.1
OG0010283	Cg006G243740	XP_002889412.1
OG0010284	Cg006G243930	XP_002889402.2
OG0010285	Cg006G243890	XP_020869936.1
OG0010286	Cg006G244670	XP_002892064.1
OG0010287	Cg008G294080	XP_020877432.1
OG0010288	Cg008G294410	XP_020876217.1
OG0010289	Cg008G294950	XP_020877101.1
OG0010290	Cg008G295890	XP_020876608.1
OG0010291	Cg008G295740	XP_002873724.1
OG0010292	Cg008G296760	XP_002873780.1
OG0010293	Cg008G296930	XP_020876803.1
OG0010294	Cg008G296920	XP_020878203.1
OG0010295	Cg008G297010	XP_002873790.1
OG0010296	Cg008G297500	XP_020878885.1
OG0010297	Cg008G297570	XP_002873820.2
OG0010298	Cg008G297940	XP_002873841.1
OG0010299	Cg004G119640	XP_020887017.1
OG0010300	Cg008G298650	XP_020878955.1
OG0010301	Cg008G299400	XP_020876338.1
OG0010302	Cg008G299690	XP_002873939.1
OG0010303	Cg001G006970	XP_002869215.1
OG0010304	Cg008G307320	XP_020876859.1
OG0010305	Cg008G307520	XP_020878175.1
OG0010306	Cg008G307600	XP_020878779.1
OG0010307	Cg008G307690	XP_020877009.1
OG0010308	Cg008G307710	XP_002874448.1
OG0010309	Cg008G308370	XP_020885698.1
OG0010310	Cg008G308390	XP_020869963.1
OG0010311	Cg008G310690, Cg008G309050	XP_002865709.1
OG0010312	Cg008G308460	XP_002865728.1
OG0010313	Cg008G311930	XP_020870843.1
OG0010314	Cg004G123450	XP_020888862.1
OG0010315	Cg008G293800	XP_002873622.2
OG0010316	Cg008G287840	XP_020878562.1
OG0010317	Cg006G206990	XP_002867299.1
OG0010318	Cg008G287280	XP_002873256.1
OG0010319	Cg008G287220	XP_002871216.1
OG0010320	Cg008G287120	XP_020877584.1
OG0010321	Cg008G286570	XP_002871179.1
OG0010322	Cg008G286480	XP_002873219.1
OG0010323	Cg008G286370	XP_020875912.1
OG0010324	Cg008G286240	XP_002871156.1
OG0010325	Cg008G286170	XP_002873206.1
OG0010326	Cg008G286150	XP_002871148.1
OG0010327	Cg008G286050	XP_020875957.1
OG0010328	Cg008G286040	XP_020875945.1
OG0010329	Cg008G285840	XP_002873179.1
OG0010330	Cg008G285850	XP_002873180.1
OG0010331	Cg008G305580	XP_020876142.1
OG0010332	Cg008G304750	XP_002872143.1
OG0010333	Cg008G304240	XP_002874207.1
OG0010334	Cg008G304170	XP_020876771.1
OG0010335	Cg008G304220	XP_002872117.1
OG0010336	Cg008G303750	XP_002872092.1
OG0010337	Cg008G303680	XP_020876101.1
OG0010338	Cg008G303540	XP_002872081.1
OG0010339	Cg008G303310	XP_020877423.1
OG0010340	Cg008G302760	XP_020879049.1
OG0010341	Cg003G108630	XP_020878461.1
OG0010342	Cg003G109170	XP_020884104.1
OG0010343	Cg003G109290	XP_020867448.1
OG0010344	Cg003G110050	XP_002864778.1
OG0010345	Cg003G110260	XP_020871108.1
OG0010347	Cg003G110480	XP_002864814.1
OG0010348	Cg003G105850	XP_002864559.1
OG0010349	Cg002G055450	XP_002877803.1
OG0010350	Cg002G055840	XP_002876060.1
OG0010351	Cg002G056010	XP_020882600.1
OG0010352	Cg002G056030	XP_002877772.1
OG0010353	Cg002G056450	XP_020879914.1
OG0010354	Cg002G057200	XP_002877689.1
OG0010355	Cg002G057750	XP_020881665.1
OG0010356	Cg002G057840	XP_002877643.1
OG0010357	Cg002G058330	XP_002877621.1
OG0010358	Cg002G058410	XP_002875911.1
OG0010359	Cg002G058470	XP_020880376.1
OG0010360	Cg002G058760	XP_002875887.1
OG0010361	Cg002G059020	XP_020881712.1
OG0010362	Cg002G059220	XP_002877575.1
OG0010363	Cg002G061460	XP_002877434.1
OG0010364	Cg002G062450	XP_020882371.1
OG0010365	Cg002G063000	XP_020880271.1, XP_020880269.1
OG0010366	Cg002G063200	XP_020881178.1
OG0010367	Cg002G064160	XP_020882052.1
OG0010368	Cg002G064270, Cg002G053390	XP_020880391.1
OG0010369	Cg002G071010	XP_020881675.1
OG0010370	Cg007G267710	XP_020890756.1
OG0010371	Cg007G267460	XP_020890782.1
OG0010372	Cg007G268340	XP_002887172.2
OG0010373	Cg007G267950	XP_002887161.1
OG0010374	Cg007G268760	XP_020889957.1
OG0010375	Cg007G268830	XP_020889622.1
OG0010376	Cg007G269030	XP_020889996.1
OG0010377	Cg007G268930	XP_002887202.1
OG0010378	Cg007G269280	XP_020890576.1
OG0010379	Cg007G269450	XP_002887224.1
OG0010380	Cg007G269730	XP_020889979.1
OG0010381	Cg007G269540	XP_020891193.1
OG0010382	Cg007G270680	XP_002887287.2
OG0010383	Cg007G271520	XP_020890812.1
OG0010384	Cg007G271720	XP_020889945.1
OG0010385	Cg007G272140	XP_002888846.1
OG0010386	Cg007G272640	XP_020889938.1
OG0010387	Cg007G278920	XP_020874391.1, XP_002889183.1
OG0010388	Cg007G278670	XP_002889170.1, XP_002887714.1
OG0010389	Cg007G278430	XP_002889161.2, XP_020880773.1
OG0010390	Cg007G278250	XP_002862810.1, XP_002889151.1
OG0010391	Cg007G278040	XP_020891586.1
OG0010392	Cg002G055350	XP_020880081.1
OG0010393	Cg007G277830	XP_020891372.1
OG0010394	Cg007G277720	XP_002889122.2
OG0010395	Cg006G225860	XP_020870468.1
OG0010396	Cg007G275670	XP_020890408.1
OG0010397	Cg007G274610	XP_002888965.1
OG0010398	Cg007G274580	XP_020890176.1
OG0010400	Cg007G274250	XP_002888948.1
OG0010401	Cg007G274050	XP_020891508.1
OG0010402	Cg007G273950	XP_002888934.1
OG0010403	Cg007G273850	XP_002887483.1
OG0010404	Cg007G273490	XP_020889759.1
OG0010405	Cg007G273410	XP_002887465.1
OG0010407	Cg007G273400	XP_020889952.1
OG0010408	Cg007G272800	XP_002887431.1
OG0010409	Cg007G279790	XP_002889231.1
OG0010410	Cg007G280050	XP_002887784.1
OG0010411	Cg007G280340	XP_020890544.1
OG0010412	Cg007G280890	XP_020890869.1
OG0010413	Cg007G280830	XP_020891661.1
OG0010414	Cg007G280650	XP_020889877.1
OG0010415	Cg007G281310	XP_020891036.1
OG0010416	Cg007G281430	XP_002889310.1
OG0010417	Cg003G102550	XP_002866084.1
OG0010418	Cg004G128950	XP_002884946.1
OG0010420	Cg004G129480	XP_002884975.1
OG0010421	Cg004G130410	XP_020889366.1
OG0010422	Cg004G130550	XP_002882878.2
OG0010423	Cg004G130590	XP_002885044.1
OG0010424	Cg004G130640	XP_020889446.1
OG0010425	Cg004G130930	XP_002885057.1
OG0010426	Cg008G300560	XP_020878816.1
OG0010427	Cg004G131550	XP_020887184.1
OG0010428	Cg004G131680	XP_002885083.1
OG0010429	Cg004G131910	XP_020887162.1
OG0010430	Cg004G132070	XP_020888139.1
OG0010431	Cg004G132750	XP_002883002.2
OG0010432	Cg001G025210	XP_002870183.1
OG0010433	Cg004G133870	XP_002883056.1
OG0010434	Cg004G134120	XP_002885218.1
OG0010435	Cg004G134480	XP_002883096.1
OG0010436	Cg004G134900	XP_020886620.1
OG0010437	Cg004G135000	XP_002883125.1
OG0010438	Cg004G135050	XP_002883129.1
OG0010439	Cg004G135160	XP_020889438.1
OG0010440	Cg004G135290	XP_020887094.1
OG0010441	Cg004G135470	XP_020887505.1
OG0010442	Cg004G135620	XP_020886741.1
OG0010443	Cg004G135660	XP_020887460.1
OG0010444	Cg004G135740	XP_020887643.1
OG0010445	Cg006G200120	XP_020866744.1
OG0010446	Cg004G136410	XP_002883196.1
OG0010447	Cg004G136430	XP_020887626.1
OG0010448	Cg004G136620	XP_002883208.1
OG0010449	Cg004G136630	XP_002885336.1
OG0010450	Cg006G199360	XP_020867278.1
OG0010451	Cg004G137000	XP_002883233.1
OG0010452	Cg004G137020	XP_020888190.1
OG0010453	Cg004G137030	XP_020888189.1
OG0010454	Cg004G137080	XP_020888885.1
OG0010455	Cg004G137090	XP_020888887.1
OG0010456	Cg004G137300	XP_020887511.1
OG0010457	Cg004G137410	XP_002883253.1
OG0010458	Cg004G137450	XP_002883257.1
OG0010459	Cg004G137570	XP_002885393.1
OG0010460	Cg004G138000	XP_002862673.1, XP_020886038.1
OG0010461	Cg004G138520	XP_002862350.2, XP_020886755.1
OG0010462	Cg004G138760	XP_002885461.1
OG0010463	Cg004G138880	XP_002885468.1
OG0010464	Cg004G138920	XP_002885475.2, XP_020888026.1
OG0010465	Cg004G139230	XP_020886186.1
OG0010466	Cg004G139980	XP_020886693.1
OG0010467	Cg004G142110	XP_002885639.1
OG0010468	Cg004G140210	XP_002883385.1
OG0010469	Cg004G140230	XP_020887194.1
OG0010470	Cg004G140290	XP_002863007.2, XP_002885540.1
OG0010471	Cg004G140490	XP_002883405.1
OG0010472	Cg004G140620	XP_020889077.1
OG0010473	Cg004G141020	XP_020871968.1, XP_020886006.1
OG0010474	Cg004G141550	XP_002885606.2
OG0010475	Cg004G141610	XP_002883477.1
OG0010476	Cg004G142120	XP_020887401.1
OG0010477	Cg004G143260	XP_002883618.1
OG0010478	Cg004G146640	XP_020889552.1
OG0010479	Cg004G149010	XP_020888469.1
OG0010480	Cg004G151110	XP_020888072.1
OG0010481	Cg004G151660	XP_020886988.1
OG0010483	Cg004G152220	XP_020886223.1
OG0010484	Cg004G152770	XP_020888122.1
OG0010485	Cg004G152790	XP_020889371.1
OG0010486	Cg004G152900	XP_020887822.1, XP_020888417.1
OG0010487	Cg004G153180	XP_020889279.1
OG0010488	Cg004G154570	XP_002886168.1
OG0010489	Cg004G155850	XP_020886456.1
OG0010490	Cg004G155870	XP_020886454.1
OG0010491	Cg004G156010	XP_020885899.1
OG0010492	Cg004G156120	XP_020889302.1
OG0010493	Cg004G156240	XP_002886013.1
OG0010494	Cg004G156420	XP_020888825.1
OG0010495	Cg001G011550	XP_020874785.1
OG0010496	Cg004G156530	XP_002883939.1
OG0010497	Cg004G156740	XP_020886975.1
OG0010498	Cg004G156910	XP_002886288.1
OG0010499	Cg004G156930	XP_020888082.1
OG0010500	Cg006G194060	XP_002894566.1
OG0010501	Cg006G194150	XP_020867920.1
OG0010502	Cg006G194610	XP_020868867.1
OG0010503	Cg001G030690	XP_002863185.1
OG0010504	Cg006G198130	XP_002894327.1
OG0010505	Cg002G055340	XP_002876091.1
OG0010506	Cg006G198860	XP_020870232.1
OG0010507	Cg006G198430	XP_020868770.1
OG0010508	Cg006G199030	XP_020868766.1
OG0010509	Cg006G199240	XP_002891579.1
OG0010510	Cg006G199320	XP_020867277.1
OG0010511	Cg006G199440	XP_002894247.1, XP_002862239.2
OG0010512	Cg006G200080	XP_020866700.1
OG0010513	Cg006G201040	XP_002894133.1
OG0010514	Cg006G200570	XP_002891474.1
OG0010515	Cg006G201340	XP_020870765.1
OG0010516	Cg006G201490	XP_020868385.1, XP_002894110.1
OG0010517	Cg006G201750	XP_020868389.1
OG0010520	Cg005G172050	XP_020882795.1
OG0010521	Cg005G172090	XP_002881342.2
OG0010522	Cg002G054810	XP_002877839.1
OG0010523	Cg002G054760	XP_002876122.2
OG0010524	Cg002G054740	XP_020881279.1
OG0010525	Cg002G054540	XP_002877850.1
OG0010526	Cg002G054520	XP_020879658.1
OG0010527	Cg002G054350	XP_002876145.1
OG0010528	Cg002G053800	XP_002876173.1
OG0010529	Cg002G053790	XP_020881388.1
OG0010530	Cg008G300430	XP_020878783.1
OG0010531	Cg002G053730	XP_002877894.1
OG0010532	Cg002G053380	XP_020882275.1
OG0010533	Cg002G053490	XP_020881160.1
OG0010534	Cg002G053410	XP_020881976.1
OG0010535	Cg002G053050	XP_002877922.1
OG0010536	Cg002G052930	XP_002877927.1
OG0010537	Cg002G052590	XP_020881463.1
OG0010538	Cg002G054960	XP_020881528.1
OG0010539	Cg002G052200	XP_020880993.1
OG0010540	Cg002G051930	XP_002877993.1
OG0010541	Cg002G051760	XP_020880471.1
OG0010542	Cg002G051460	XP_002878013.1
OG0010543	Cg002G051440	XP_002876284.1
OG0010544	Cg002G051260	XP_002876290.1
OG0010545	Cg002G050690	XP_002876325.1
OG0010546	Cg002G049450	XP_002876383.1
OG0010547	Cg002G049410	XP_020881114.1
OG0010548	Cg002G049360	XP_020881755.1
OG0010549	Cg002G047800	XP_002878226.1
OG0010550	Cg002G047780	XP_020880496.1
OG0010551	Cg002G047630	XP_020880594.1
OG0010552	Cg002G047440	XP_002878254.1
OG0010553	Cg002G052210	XP_002877971.1
OG0010554	Cg002G046890	XP_020880264.1
OG0010555	Cg002G046800	XP_002878289.1
OG0010556	Cg002G046150	XP_002878335.2
OG0010557	Cg002G045990	XP_002876569.1
OG0010558	Cg002G045550	XP_020882508.1
OG0010559	Cg002G045540	XP_020881578.1
OG0010560	Cg002G045430	XP_002876605.2
OG0010561	Cg002G045390	XP_020881569.1, XP_020869452.1
OG0010562	Cg002G045220	XP_002878387.2
OG0010563	Cg002G044860	XP_020880820.1
OG0010564	Cg002G044770	XP_020880817.1
OG0010565	Cg002G044760	XP_020880841.1
OG0010566	Cg002G044700	XP_002878422.2
OG0010567	Cg002G044140	XP_020882444.1
OG0010568	Cg002G043780	XP_020879778.1
OG0010569	Cg006G215970	XP_020866845.1
OG0010570	Cg002G043550	XP_020880693.1
OG0010572	Cg006G230600	XP_020866385.1
OG0010575	Cg002G054770	XP_020882542.1
OG0010576	Cg002G052150	XP_020879621.1
OG0010578	Cg005G166060	XP_020883885.1
OG0010579	Cg005G165330	XP_002879888.1
OG0010580	Cg001G010110	XP_002867352.1
OG0010581	Cg001G001160	XP_002866840.1
OG0010582	Cg006G243360	XP_002889431.2
OG0010583	Cg006G240820	XP_020866808.1
OG0010585	Cg006G238120	XP_020870250.1
OG0010586	Cg006G236510	XP_002892509.2
OG0010587	Cg006G233910	XP_002892665.1
OG0010589	Cg006G223930	XP_020869353.1
OG0010590	Cg007G270830	XP_020865903.1
OG0010591	Cg007G268660	XP_002887184.1
OG0010592	Cg007G268120	XP_020891777.1
OG0010594	Cg002G072200	XP_002875320.2
OG0010595	Cg005G179450	XP_020883782.1
OG0010596	Cg004G142400	XP_020889494.1
OG0010597	Cg004G139200	XP_002885479.1
OG0010598	Cg004G134180	XP_002883076.2
OG0010599	Cg004G130390	XP_020888655.1, XP_002885027.1
OG0010600	Cg004G129700	XP_020888832.1
OG0010601	Cg004G128440	XP_020887931.1
OG0010602	Cg004G128270	XP_020888232.1
OG0010603	Cg004G125030	XP_002884733.1
OG0010604	Cg004G124670	XP_002882599.1
OG0010605	Cg004G123270	XP_002882516.1
OG0010608	Cg008G285940	XP_002871136.1
OG0010609	Cg008G287330	XP_002873260.1
OG0010610	Cg005G191490	XP_002881814.1, XP_002880489.1
OG0010611	Cg005G192990	XP_002880404.1
OG0010612	Cg006G211980	XP_020866348.1
OG0010613	Cg001G021700	XP_020874526.1
OG0010614	Cg001G022080	XP_002870029.1
OG0010615	Cg001G023540	XP_002870101.1
OG0010616	Cg006G216480	XP_020868544.1
OG0010617	Cg005G173770	XP_002881251.1
OG0010618	Cg008G289630	XP_002873388.1
OG0010619	Cg008G296900	XP_020875884.1, XP_020877326.1
OG0010621	Cg008G294000	XP_020877838.1
OG0010623	Cg008G307510	XP_002874422.1
OG0010624	Cg001G010990	XP_020875255.1
OG0010625	Cg002G064360	XP_020879868.1
OG0010626	Cg008G302030	XP_002874059.1
OG0010628	Cg008G305560	XP_002874284.1
OG0010629	Cg008G304260	XP_002874210.1
OG0010630	Cg003G110160	XP_002864788.1
OG0010632	Cg006G232160	XP_002892774.1
OG0010633	Cg008G295260	XP_002873703.2, XP_020866398.1
OG0010634	Cg006G204760	XP_002891288.1
OG0010636	Cg001G034770	XP_020880083.1
OG0010637	Cg006G198500	XP_002894301.1
OG0010639	Cg004G141760	XP_002863858.2, XP_020887266.1
OG0010640	Cg004G148300	XP_020888791.1
OG0010640	Cg005G193140	XP_020885810.1
OG0010642	Cg001G011610	XP_020875158.1, XP_020875157.1
OG0010644	Cg008G307880	XP_020877765.1
OG0010645	Cg001G023740	XP_002870114.2
OG0010660	Cg001G012400	XP_002869515.1
OG0010661	Cg001G012260	XP_002867454.1
OG0010662	Cg001G011900	XP_020872609.1
OG0010663	Cg001G011160	XP_002867412.2
OG0010664	Cg001G010230	XP_020872199.1
OG0010665	Cg001G009790	XP_002867333.1
OG0010666	Cg001G000080	XP_002868836.1
OG0010667	Cg001G009460	XP_002867316.1
OG0010668	Cg001G009280	XP_020873033.1
OG0010669	Cg001G009080	XP_002867301.1
OG0010670	Cg001G008750	XP_002867279.1
OG0010671	Cg001G008330	XP_020873160.1
OG0010672	Cg001G007790	XP_020875743.1
OG0010673	Cg001G007590	XP_002867228.1
OG0010674	Cg001G007130	XP_020875429.1
OG0010675	Cg001G007250	XP_020873186.1
OG0010676	Cg008G302000	XP_020876299.1
OG0010677	Cg001G006410, Cg005G181260	XP_020875450.1
OG0010678	Cg005G168930	XP_002879682.1
OG0010679	Cg001G006080	XP_002867130.1
OG0010680	Cg001G006230, Cg003G087410	XP_002867136.1
OG0010681	Cg001G005840	XP_020875119.1
OG0010682	Cg007G267220	XP_020889599.1
OG0010683	Cg001G005360	XP_020874610.1
OG0010684	Cg001G005020	XP_002869102.1
OG0010685	Cg008G293930	XP_002873628.1
OG0010686	Cg006G214500	XP_002893683.1
OG0010687	Cg006G214140	XP_002893697.1
OG0010688	Cg001G023870	XP_020874547.1
OG0010689	Cg001G023930	XP_002868087.2
OG0010690	Cg001G024000	XP_020873205.1
OG0010691	Cg001G024590	XP_020873975.1
OG0010692	Cg001G024660	XP_020873981.1, XP_020873982.1
OG0010694	Cg001G024740	XP_020873986.1
OG0010695	Cg001G024810	XP_020873971.1
OG0010696	Cg001G024850	XP_002870161.1
OG0010697	Cg007G254500	XP_020868314.1
OG0010698	Cg002G049830	XP_020881349.1
OG0010699	Cg007G254440	XP_002891950.2
OG0010700	Cg006G236670	XP_020869077.1
OG0010700	Cg007G253350	XP_020868945.1
OG0010701	Cg007G253230	XP_020869189.1
OG0010702	Cg007G252470	XP_020891093.1
OG0010703	Cg007G252180	XP_020890560.1
OG0010704	Cg007G251950	XP_020865585.1
OG0010705	Cg007G251370	XP_002886664.2
OG0010706	Cg007G251460	XP_020890294.1
OG0010707	Cg007G251190	XP_002886651.1
OG0010708	Cg007G251130	XP_002886649.1
OG0010709	Cg007G251060	XP_020890648.1
OG0010710	Cg007G250920	XP_020890168.1
OG0010711	Cg007G250760	XP_002886635.1
OG0010712	Cg007G250750	XP_002886634.1
OG0010713	Cg007G250720	XP_002886633.1
OG0010714	Cg007G250620	XP_020865632.1
