Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_Rawat
OG0006373	Cg008G297080	AL6G27840
OG0006374	Cg008G297850	AL6G28650
OG0006375	Cg007G267610	AL2G26340, AL2G26380
OG0006376	Cg008G297980	AL6G28780
OG0006377	Cg008G298120	AL6G28910
OG0006378	Cg008G298930	AL6G29850
OG0006379	Cg008G312300	AL8G21190
OG0006380	Cg002G054600	AL5G32760
OG0006381	Cg008G287510	AL6G16790
OG0006382	Cg008G286960	AL6G16120
OG0006383	Cg008G286920	AL6G16070
OG0006384	Cg008G286790	AL6G15920
OG0006385	Cg003G076160	AL6G53250
OG0006386	Cg008G305280	AL6G37310
OG0006387	Cg008G305050	AL6G37080
OG0006388	Cg004G152170, Cg002G051830	AL5G35820
OG0006389	Cg008G304180	AL6G36050
OG0006390	Cg008G303920	AL6G35650
OG0006391	Cg008G303620	AL6G35280
OG0006392	Cg008G303520	AL6G35180
OG0006393	Cg008G303460	AL6G35090
OG0006394	Cg003G108750	AL8G37690
OG0006395	Cg003G109350	AL8G38360
OG0006396	Cg003G109730	AL8G38720
OG0006397	Cg003G109940	AL8G38930
OG0006398	Cg003G110040	AL8G39060
OG0006399	Cg003G110150	AL8G39180
OG0006400	Cg003G110370	AL8G39490
OG0006401	Cg003G110570	AL8G39770
OG0006402	Cg003G110580	AL8G39780
OG0006403	Cg003G106320	AL1010U10020
OG0006404	Cg003G105970	AL8G34560, AL8G34550
OG0006405	Cg002G055680	AL5G31550
OG0006406	Cg002G055750	AL5G31480
OG0006407	Cg002G055800	AL5G31430
OG0006408	Cg002G057050	AL5G29780
OG0006409	Cg002G058200	AL5G28250
OG0006410	Cg002G059070	AL5G27250
OG0006411	Cg002G061910	AL5G24010
OG0006412	Cg007G268570	AL2G27290
OG0006413	Cg002G062420	AL5G23480
OG0006414	Cg007G267760	AL2G26520
OG0006415	Cg006G219540	AL1G40480
OG0006416	Cg007G267790	AL2G26560
OG0006417	Cg007G269120	AL2G27840
OG0006418	Cg007G269420	AL2G28250
OG0006420	Cg007G270180	AL2G28980
OG0006421	Cg007G270360	AL22U10040
OG0006422	Cg006G231050	AL7G45360, AL1G26820
OG0006423	Cg007G271960	AL2G31140
OG0006424	Cg007G272320	AL2G31530
OG0006425	Cg007G272410	AL2G31640
OG0006426	Cg008G291070	AL6G21130
OG0006427	Cg007G272650	AL2G31870
OG0006428	Cg007G278790	AL2G38470
OG0006429	Cg007G278390	AL2G37980, AL89U10030
OG0006430	Cg007G278340	AL2G37930
OG0006431	Cg007G277850	AL2G37350
OG0006431	Cg006G227640	AL1G30830
OG0006432	Cg007G276140	AL2G35560
OG0006433	Cg007G275890	AL2G35280
OG0006434	Cg007G275300	AL2G34710
OG0006435	Cg007G274160	AL2G33530
OG0006436	Cg007G273650	AL2G32970
OG0006437	Cg007G273030	AL2G32230
OG0006438	Cg007G279710	AL2G39480
OG0006439	Cg007G279870	AL2G39650
OG0006440	Cg007G280040	AL2G40000
OG0006441	Cg007G280800	AL2G40850
OG0006442	Cg004G128580	AL3G24540
OG0006443	Cg004G130230	AL3G26350
OG0006444	Cg006G196370	AL1G61730
OG0006445	Cg004G131790	AL3G27980
OG0006446	Cg004G131970	AL3G28190
OG0006447	Cg004G132230	AL3G28510
OG0006448	Cg004G132560	AL3G28870
OG0006449	Cg004G133550	AL3G30080
OG0006450	Cg008G320190, Cg002G057710	AL5G28900
OG0006451	Cg001G003210, Cg004G133950	AL3G30500
OG0006452	Cg004G134010	AL3G30550
OG0006453	Cg004G134060	AL3G30590
OG0006454	Cg004G134140	AL3G30690
OG0006456	Cg004G134390	AL3G31000
OG0006457	Cg004G134410	AL3G31030
OG0006458	Cg004G134470	AL3G31070
OG0006459	Cg004G134560	AL3G31160, AL143U10010
OG0006460	Cg001G026660	AL7G40620
OG0006461	Cg004G134790	AL3G31420
OG0006462	Cg004G135090	AL3G31720
OG0006463	Cg006G200370, Cg004G135480	AL3G32180
OG0006464	Cg004G135510	AL3G32220
OG0006465	Cg004G136270	AL3G32970
OG0006466	Cg004G136830	AL3G33680
OG0006467	Cg004G137210	AL3G34060
OG0006468	Cg004G138750, Cg004G137640	AL3G34670
OG0006469	Cg004G137760	AL3G34740
OG0006470	Cg004G137860	AL3G34870
OG0006471	Cg004G138600	AL3G35670
OG0006472	Cg004G139500	AL3G36520
OG0006473	Cg004G139590	AL3G36650
OG0006474	Cg004G140000	AL3G37120, AL166U10020
OG0006475	Cg004G140110	AL3G37220
OG0006476	Cg004G140610	AL3G37830, nbis-gene-1102, AL8G25240
OG0006477	Cg004G140670	AL471U10010, AL3G37880
OG0006478	Cg004G141040	AL3G38200
OG0006479	Cg004G141840	AL3G39530
OG0006480	Cg004G144020	AL3G42190
OG0006481	Cg004G150120, Cg004G151060	AL3G47180
OG0006482	Cg004G153170	AL3G50100
OG0006483	Cg004G153660	AL3G50540
OG0006484	Cg004G153940, Cg004G149240	AL3G50870
OG0006485	Cg004G154830	AL3G52040
OG0006486	Cg004G154590	AL3G51680
OG0006487	Cg004G154430	AL3G51530
OG0006488	Cg004G155760	AL3G48800
OG0006489	Cg004G155820	AL3G48760
OG0006490	Cg004G156860	AL3G53490
OG0006491	Cg004G156950	AL3G53640
OG0006492	Cg006G194560	AL1G63880
OG0006493	Cg006G194580	AL1G63840
OG0006494	Cg006G194890	AL1G63390
OG0006495	Cg006G195280	AL1G62940
OG0006496	Cg006G195370	AL1G62860, AL1G63010
OG0006497	Cg006G195390	AL1G62840
OG0006498	Cg006G196250	AL1G61890
OG0006499	Cg006G196350	AL1G61780
OG0006500	Cg006G197560	AL1G60230
OG0006502	Cg006G198440	AL1G59100, AL1G59090
OG0006503	Cg006G198340	AL1G59270
OG0006504	Cg006G199370	AL1G58060
OG0006505	Cg006G199780	AL2G15740, AL1G57390
OG0006506	Cg006G199960	AL1G57080
OG0006507	Cg006G201830, Cg006G201840	AL1G54590, AL1G54540
OG0006508	Cg001G025120	AL7G38990
OG0006509	Cg005G171990	AL4G30620
OG0006510	Cg005G172010	AL270U10020, AL4G30590
OG0006511	Cg005G172060	AL4G30530
OG0006512	Cg005G172070	AL4G30520
OG0006513	Cg002G054700	AL5G32670
OG0006514	Cg002G054660	AL5G32710
OG0006515	Cg002G051750	AL5G35910
OG0006516	Cg002G051020	AL5G36590
OG0006517	Cg002G051010	AL5G36600
OG0006518	Cg002G050450	AL5G37180
OG0006519	Cg002G049940	AL5G37690
OG0006520	Cg002G049690	AL5G37960
OG0006521	Cg002G049000	AL5G38770
OG0006522	Cg002G047620	AL5G40500
OG0006523	Cg002G046460	AL5G42360
OG0006524	Cg002G045930	AL5G42980
OG0006525	Cg002G045660	AL5G43280
OG0006526	Cg002G044960	AL5G44280
OG0006527	Cg002G044660	AL5G44580
OG0006528	Cg002G043720	AL5G45760
OG0006529	Cg002G043500	AL5G46060
OG0006530	Cg002G043490	AL5G46070
OG0006531	Cg002G043260	AL5G46320
OG0006533	Cg002G055300	AL5G32000
OG0006535	Cg005G186730	AL5G22350, AL5G22360, AL5G22330
OG0006536	Cg004G133050	AL3G29520
OG0006538	Cg007G278410	AL2G38000
OG0006539	Cg001G011500	AL7G23430
OG0006540	Cg006G238410	AL1G17830
OG0006541	Cg006G224950	AL1G34090
OG0006542	Cg007G268420	AL2G27150
OG0006543	Cg014G332200, Cg003G077420	AL6G51210
OG0006544	Cg004G139970	AL3G37090
OG0006549	Cg001G018310	AL7G30910
OG0006550	Cg006G219490	AL1G40530
OG0006551	Cg002G050850	AL5G36780
OG0006552	Cg006G206510	AL1G51530
OG0006553	Cg004G144550	AL3G42120
OG0006553	Cg004G144560, Cg004G143850	AL3G42070
OG0006553	Cg004G144540	AL3G42110
OG0006554	Cg002G075710	AL5G10100
OG0006555	Cg001G031720, Cg001G031740, Cg001G031760	AL7G26450
OG0006559	Cg001G010460	nbis-gene-1747
OG0006570	Cg001G012000	AL7G24030
OG0006571	Cg001G011890	AL7G23930
OG0006572	Cg001G011820	AL7G23830
OG0006573	Cg001G011770	AL7G23770
OG0006574	Cg001G011310	AL7G23250
OG0006575	Cg001G011280	AL7G23230
OG0006576	Cg001G010920	AL7G22640
OG0006578	Cg008G312850	AL8G20880
OG0006579	Cg001G010020	AL7G21690
OG0006580	Cg001G009350	AL7G20910
OG0006581	Cg001G009220	AL7G20750
OG0006582	Cg001G009120	AL7G20630
OG0006583	Cg001G008500	AL7G19900
OG0006584	Cg001G008270	AL7G19620
OG0006585	Cg001G007810	AL7G19190
OG0006586	Cg006G227270	AL1G31210
OG0006587	Cg001G007700	AL7G19060
OG0006589	Cg001G006560	AL7G17720
OG0006590	Cg001G006400	AL7G17510
OG0006591	Cg003G087420, Cg001G006240	AL7G17320
OG0006592	Cg001G005570	AL7G16540
OG0006593	Cg001G005390	AL446U10020, AL7G16350
OG0006594	Cg004G152570	AL3G49370
OG0006594	Cg001G005270	AL7G16240
OG0006595	Cg001G005260	AL7G16230
OG0006596	Cg001G005140	AL7G16110
OG0006597	Cg001G004980	AL7G15940
OG0006598	Cg006G215260	AL1G45440
OG0006599	Cg006G213500	AL1G46680
OG0006600	Cg001G023880	AL7G37610
OG0006601	Cg001G024270	AL7G37810
OG0006602	Cg001G024280	AL7G37820
OG0006603	Cg001G024520	AL7G38110
OG0006604	Cg005G170800	AL4G31860
OG0006605	Cg008G307910	AL6G41010
OG0006606	Cg006G236400	AL1G20210
OG0006607	Cg007G251560	AL2G17480
OG0006608	Cg006G235530	AL1G21310
OG0006609	Cg007G250280	AL2G15350
OG0006610	Cg006G234560	AL1G22480
OG0006611	Cg006G234520	AL1G22520
OG0006612	Cg006G234160	AL1G22930
OG0006613	Cg006G230760	AL1G27160
OG0006614	Cg002G075640	AL5G10190
OG0006615	Cg002G075460	AL5G10410
OG0006616	Cg002G075120	AL5G10810
OG0006617	Cg002G074150	AL5G12610
OG0006618	Cg006G232110	AL1G25700
OG0006619	Cg006G232220	AL1G25530
OG0006620	Cg002G073320	AL5G13780
OG0006621	Cg002G073100	AL5G14160
OG0006622	Cg002G072890	AL5G14500
OG0006623	Cg002G072270	AL5G15130
OG0006624	Cg002G072220	AL5G15180
OG0006625	Cg002G071960	AL5G15550
OG0006626	Cg002G071930, Cg002G073450	AL5G15590
OG0006629	Cg002G070840	AL5G16950
OG0006630	Cg002G070790	AL5G16970
OG0006631	Cg002G068690	AL5G17560
OG0006632	Cg002G069330	AL5G18230
OG0006633	Cg002G069550	AL5G18450
OG0006635	Cg003G101820	AL8G30050
OG0006636	Cg007G261260	AL2G19660
OG0006638	Cg007G260180	AL2G19530
OG0006640	Cg003G108740	AL8G37680
OG0006641	Cg007G252570	AL2G17900
OG0006642	Cg001G043060	AL7G47050
OG0006643	Cg001G042910	AL7G50530, AL7G47280
OG0006644	Cg007G246320	AL2G11140
OG0006645	Cg007G247100	AL2G12190, AL2G12160
OG0006646	Cg007G247270	AL2G12550, AL240U10020
OG0006647	Cg005G165410	AL4G38520
OG0006648	Cg004G124710	AL3G20110
OG0006649	Cg004G124760	AL3G20170
OG0006650	Cg001G004710	AL7G15680
OG0006651	Cg004G124920	AL3G20420, AL70U10010
OG0006652	Cg008G283850	AL6G12440
OG0006653	Cg004G125650	AL3G21370
OG0006654	Cg004G126200	AL3G22010, AL3G45830
OG0006655	Cg004G126420	AL3G22260
OG0006656	Cg004G126670	AL3G22450
OG0006657	Cg004G126800	AL3G22570
OG0006658	Cg004G126780	AL3G22560
OG0006659	Cg004G127180	AL3G22980
OG0006660	Cg004G127420	AL222U10010, AL3G23200
OG0006661	Cg004G127520, Cg001G040230	AL3G23280
OG0006662	Cg004G127600	AL3G23380
OG0006663	Cg004G127840	AL3G23670
OG0006664	Cg004G127920	AL3G23790
OG0006665	Cg004G128190	AL3G24110
OG0006666	Cg003G090920	AL8G23890
OG0006667	Cg008G300530	AL6G31580
OG0006668	Cg001G015860	AL7G28180
OG0006669	Cg003G097570	AL8G25340
OG0006670	Cg003G097810	AL1G15420, AL8G25590
OG0006671	Cg003G099170	AL8G26850
OG0006672	Cg003G099310	AL8G27000
OG0006673	Cg003G099900	AL8G27770
OG0006674	Cg003G099890	AL8G27760
OG0006675	Cg003G100290	AL8G28100, AL726U10010
OG0006676	Cg003G101350	AL8G29390
OG0006677	Cg003G100870	AL8G28910
OG0006678	Cg003G101650	AL8G29790
OG0006679	Cg003G101690	AL8G29830
OG0006680	Cg003G101800	AL8G30030
OG0006681	Cg003G101900	AL8G30110
OG0006682	Cg003G102290	AL8G30510
OG0006684	Cg003G103050	AL8G31310
OG0006685	Cg003G103580	AL8G31900
OG0006686	Cg003G104000	AL8G32290
OG0006687	Cg003G104750	AL8G33080
OG0006688	Cg003G104870	AL8G33240
OG0006689	Cg003G105100	AL8G33500, AL8G33440
OG0006690	Cg003G105220	AL8G33670
OG0006691	Cg009G325710, Cg008G313860	AL8G19860
OG0006693	Cg008G293060	AL6G23500
OG0006694	Cg008G292950	AL6G23370
OG0006695	Cg008G292880	AL6G23210
OG0006696	Cg008G291060	AL6G21110
OG0006697	Cg008G290950	AL6G21010
OG0006698	Cg008G290570	AL6G20650
OG0006699	Cg008G290520	AL6G20550
OG0006700	Cg008G290230	AL6G20260
OG0006701	Cg003G111970	AL8G41400
OG0006702	Cg008G289680	AL6G19670
OG0006703	Cg008G289410	AL6G19230
OG0006704	Cg008G289230	AL6G18820
OG0006706	Cg008G288870	AL6G18430
OG0006707	Cg008G288500	AL6G18020
OG0006708	Cg001G023770	AL7G37480
OG0006709	Cg001G023700	AL7G37410
OG0006711	Cg001G023290	AL7G36920
OG0006712	Cg001G022830	AL7G36440
OG0006713	Cg001G022800	AL7G36400
OG0006714	Cg001G022630	AL7G36180
OG0006716	Cg001G021730	AL7G35170
OG0006717	Cg001G021430	AL7G34870
OG0006718	Cg001G021070	AL7G34410
OG0006719	Cg001G021030	AL7G34360
OG0006720	Cg008G321410	AL8G14730
OG0006721	Cg001G020520	AL7G33640
OG0006722	Cg001G020450	AL7G33570
OG0006723	Cg001G023730	AL7G37440
OG0006724	Cg001G019560	AL7G32620
OG0006725	Cg001G019260	AL7G31630, AL7G32200
OG0006726	Cg001G019130	AL7G32030
OG0006727	Cg001G018320	AL7G30920
OG0006728	Cg001G017440	AL7G29990
OG0006729	Cg001G017400	AL7G29950
OG0006730	Cg001G017260	AL7G29720
OG0006731	Cg001G017130	AL7G29590
OG0006731	Cg003G082710	AL6G45280
OG0006732	Cg001G017080	AL7G29530
OG0006733	Cg001G016940	AL7G29340
OG0006734	Cg001G016920	AL7G29290
OG0006735	Cg001G016910	AL7G29270
OG0006736	Cg001G016800	AL7G29160
OG0006737	Cg001G016760	AL7G29140
OG0006738	Cg006G211750	AL1G48180
OG0006739	Cg006G209100	AL1G50630
OG0006740	Cg005G162840, Cg006G227720	AL1G30720
OG0006741	Cg006G205060	AL1G52160
OG0006742	Cg006G206100	AL1G51860
OG0006743	Cg006G230660	AL1G27310
OG0006745	Cg006G203080	AL1G53410
OG0006746	Cg006G218800	AL1G41390
OG0006747	Cg006G238450	AL1G17800
OG0006748	Cg001G016700	AL7G29080
OG0006749	Cg006G218930	AL1G41240
OG0006750	Cg006G203470	AL1G53110
OG0006751	Cg006G218870	AL1G41310
OG0006752	Cg004G156410	AL3G48030
OG0006753	Cg006G218080	AL1G42130
OG0006754	Cg006G217680	AL1G42840
OG0006755	Cg006G217660	AL1G42860
OG0006756	Cg006G217590	AL1G42910
OG0006757	Cg006G217410	AL1G43140
OG0006758	Cg006G216660	AL1G43590
OG0006759	Cg006G216330	AL1G43980
OG0006760	Cg006G216120	AL1G44260
OG0006761	Cg006G216000	AL1G44390
OG0006762	Cg006G215730	AL1G44760
OG0006763	Cg006G215400	AL1G45160
OG0006764	Cg001G004490	AL7G15400
OG0006765	Cg001G003880	AL7G14830
OG0006766	Cg001G003570	AL7G14450
OG0006767	Cg001G003440	AL7G14280
OG0006768	Cg001G003070	AL7G13770
OG0006769	Cg001G002980	AL7G13690
OG0006770	Cg001G002610	AL7G13150
OG0006771	Cg001G002550	AL7G13110
OG0006773	Cg005G192150	AL4G12150
OG0006774	Cg005G192680	AL4G11470
OG0006775	Cg005G193640	AL4G10410
OG0006776	Cg001G000710	AL7G10780
OG0006777	Cg001G000480	AL7G10510
OG0006778	Cg001G000320	AL7G10330
OG0006779	Cg006G200390	AL1G56120, AL4G25080
OG0006781	Cg005G171120	AL4G31520
OG0006782	Cg003G086210	AL6G41660
OG0006783	Cg006G206050	AL1G51990
OG0006784	Cg005G172370	AL4G30100
OG0006785	Cg005G172800	AL4G29540
OG0006786	Cg008G318000	AL8G18060
OG0006787	Cg008G314230, Cg008G314210	AL8G18180
OG0006788	Cg008G315940	AL8G18800
OG0006789	Cg004G118040	AL3G12290
OG0006790	Cg003G084470	AL6G43640
OG0006791	Cg003G082560	AL6G45470
OG0006792	Cg003G082170	AL6G46180
OG0006793	Cg003G082030	AL6G46430, AL6G46300, AL2G25300
OG0006794	Cg008G319480	AL6G46440, AL6G46320
OG0006795	Cg003G081880	AL6G46530
OG0006796	Cg003G081650	AL6G46900
OG0006797	Cg003G080600	AL6G47950
OG0006798	Cg003G093640, Cg003G080340	AL6G48270
OG0006799	Cg003G094320, Cg003G079710	AL6G49170
OG0006800	Cg008G320650	AL8G15540
OG0006802	Cg001G013080	AL7G25120
OG0006803	Cg008G323010	AL8G12750
OG0006804	Cg008G323350	AL8G12380
OG0006805	Cg008G324100	AL8G11720
OG0006806	Cg008G324230	AL8G11650
OG0006807	Cg008G324270	AL8G11610
OG0006808	Cg008G324340	AL8G11540
OG0006809	Cg008G324400	AL8G11440
OG0006810	Cg008G324640	AL8G11170
OG0006811	Cg005G168410	AL4G34970
OG0006812	Cg008G325210	AL8G10350
OG0006813	Cg008G325340	AL8G10210
OG0006814	Cg004G154810	AL3G52000
OG0006815	Cg004G143560	AL3G41950
OG0006816	Cg004G142940	AL26U10010
OG0006817	Cg004G142630	AL3G40280
OG0006818	Cg001G030010	AL9U10660
OG0006819	Cg001G028330	nbis-gene-1868
OG0006820	Cg004G140220	AL3G37340
OG0006821	Cg001G035140, Cg001G027060	AL7G41150
OG0006822	Cg001G026990	AL7G41040
OG0006823	Cg001G026060	AL7G40120
OG0006824	Cg001G026000	AL7G40060
OG0006825	Cg001G025860	AL7G39910
OG0006826	Cg001G041460, Cg001G033160, Cg007G266690	AL7G49000
OG0006827	Cg001G041610	AL7G48780
OG0006828	Cg001G043020	AL7G47110
OG0006829	Cg001G043050	AL7G47060
OG0006830	Cg005G157530	AL4G47690
OG0006831	Cg005G157570	AL4G47650
OG0006832	Cg006G212150	AL5G15310, AL1G47770, AL8G14950
OG0006833	Cg005G158240	AL4G46980
OG0006834	Cg005G172100	AL4G30490
OG0006835	Cg005G158880	AL4G46290
OG0006836	Cg005G159040	AL4G46130, AL4G46110
OG0006837	Cg005G159320	AL4G45700
OG0006838	Cg005G159420	AL4G45600
OG0006839	Cg005G159690	AL4G45260
OG0006840	Cg005G159740	AL4G45210
OG0006841	Cg005G159880	AL4G45040
OG0006842	Cg005G160080	AL4G44860
OG0006843	Cg005G160100	AL4G44840
OG0006844	Cg005G160370	AL4G44600
OG0006845	Cg005G160980	AL4G43910
OG0006846	Cg005G162520	AL4G42050
OG0006848	Cg005G163060	AL4G41450
OG0006849	Cg005G163110	AL4G41420
OG0006850	Cg005G163600	AL4G40830, AL409U10020
OG0006851	Cg005G163730	AL4G40640
OG0006852	Cg005G164160	AL4G40120
OG0006853	Cg005G164530	AL4G39510
OG0006854	Cg008G282930	AL6G11340
OG0006855	Cg008G283080, Cg006G201720	AL6G11540
OG0006856	Cg008G283200	AL6G11700
OG0006857	Cg008G283210	AL6G11710
OG0006858	Cg008G283770	AL6G12340
OG0006859	Cg008G283840	AL6G12430
OG0006860	Cg008G283960	AL6G12520
OG0006861	Cg008G284050	AL6G12660
OG0006862	Cg008G284670	AL6G13460
OG0006863	Cg008G284700	nbis-gene-1449
OG0006864	Cg006G217880	AL1G42450
OG0006865	Cg008G300190	AL6G31190
OG0006867	Cg008G300470	AL6G31490
OG0006868	Cg008G300680	AL5G13030, AL6G31740
OG0006869	Cg008G300800	AL6G31860
OG0006870	Cg008G301270	AL6G32360
OG0006871	Cg008G301330	nbis-gene-1546
OG0006872	Cg008G301400	AL6G32530
OG0006873	Cg008G301690	AL6G32900
OG0006874	Cg008G301840	AL6G33050
OG0006875	Cg008G302690	AL5G32330, AL6G34080
OG0006876	Cg003G108350	AL8G37250
OG0006877	Cg003G108080	AL8G36960
OG0006878	Cg003G107660	AL8G36550
OG0006879	Cg003G107470	AL8G36350
OG0006880	Cg003G111000, Cg003G078500	AL8G40250
OG0006881	Cg003G111610	AL8G41010
OG0006882	Cg003G111620	AL8G41020
OG0006883	Cg003G111840	AL8G41260
OG0006884	Cg003G111920	AL8G41350
OG0006885	Cg003G112120	AL8G41590, AL8G41560
OG0006886	Cg003G112190	AL8G41660
OG0006887	Cg003G112350	AL8G41800
OG0006888	Cg003G112360	AL8G41810
OG0006889	Cg003G112730	AL8G42250
OG0006890	Cg003G112890, Cg003G112900	AL8G42400
OG0006891	Cg003G113170	AL8G42500
OG0006892	Cg003G113080	AL8G42590
OG0006893	Cg003G113340	AL8G42930
OG0006894	Cg003G113510	AL8G43090
OG0006895	Cg003G114200	AL8G43830
OG0006896	Cg003G114240	AL8G43870
OG0006897	Cg003G114360	AL8G43980
OG0006898	Cg007G268050	AL2G26840
OG0006899	Cg003G115450	AL8G45130
OG0006901	Cg003G115500	AL8G45200
OG0006902	Cg003G075920	AL6G53490
OG0006903	Cg003G076140	AL6G53260
OG0006904	Cg014G332970, Cg003G076600	AL6G52770
OG0006905	Cg014G333210, Cg003G076380	AL6G53010
OG0006906	Cg003G076960, Cg014G332640	nbis-gene-1672
OG0006907	Cg003G077280, Cg014G332340	AL6G52620
OG0006908	Cg006G244310	AL1G11400
OG0006909	Cg014G331620, Cg003G078070	AL6G51110
OG0006910	Cg003G078990, Cg003G094960	AL6G50040
OG0006911	Cg003G079070, Cg003G094870	AL6G49950
OG0006912	Cg003G094770, Cg003G079230	AL6G49850
OG0006913	Cg003G094610, Cg003G079400	AL6G49670
OG0006914	Cg006G242730	AL1G13270
OG0006915	Cg008G319930	AL8G16110
OG0006916	Cg008G319850	AL8G16170
OG0006917	Cg008G319760	AL8G16280
OG0006918	Cg005G173280	AL4G29010
OG0006919	Cg005G173590	AL4G28650
OG0006920	Cg005G174470	AL4G27590
OG0006921	Cg005G173990	AL4G28140
OG0006922	Cg005G173930	AL4G28190
OG0006923	Cg005G173920	AL4G28200
OG0006924	Cg005G173810	AL4G28360
OG0006925	Cg005G174180	AL4G27910
OG0006926	Cg005G174230	AL4G27850
OG0006927	Cg005G174490	AL4G27520
OG0006928	Cg005G174630	AL4G27400
OG0006929	Cg005G174900	AL4G27070
OG0006930	Cg005G174940	AL4G27050
OG0006931	Cg005G175110	AL4G26830, AL762U10010
OG0006932	Cg005G175700	AL4G26040
OG0006933	Cg005G175990	AL4G25600
OG0006934	Cg005G176190	AL4G25390
OG0006935	Cg005G176470	AL4G25210
OG0006936	Cg006G239270	AL1G16990
OG0006938	Cg005G176810	AL500U10010, AL4G24860
OG0006939	Cg005G177310	nbis-gene-1036
OG0006940	Cg005G177910	AL146U10030
OG0006941	Cg005G178190	AL4G23400
OG0006942	Cg005G178420	AL4G23240
OG0006943	Cg005G178670	AL4G23050
OG0006944	Cg005G178890	AL4G21640
OG0006945	Cg005G182340	AL4G20470
OG0006946	Cg005G182120	AL4G20740, AL4G20640
OG0006947	Cg005G181900	AL4G20880
OG0006948	Cg005G181200	AL4G21260
OG0006949	Cg005G180560	AL4G21450
OG0006950	Cg005G186190	AL4G18380
OG0006951	Cg005G186480	AL4G18010
OG0006952	Cg005G186790	AL4G17680
OG0006953	Cg004G116730	AL3G10860
OG0006954	Cg001G014300	AL7G26550
OG0006955	Cg001G013760	AL7G25900
OG0006956	Cg004G116830	AL3G10950
OG0006957	Cg004G117050	AL3G11150
OG0006958	Cg004G117070	AL3G11170
OG0006959	Cg004G117290	AL3G11400
OG0006960	Cg004G117710	AL3G11940
OG0006961	Cg004G117800	AL3G12040
OG0006962	Cg004G118020	AL3G12270
OG0006963	Cg004G118160	AL3G12430
OG0006964	Cg004G118230	AL3G12570
OG0006965	Cg004G119310	AL3G13370
OG0006966	Cg004G119430	AL3G13510
OG0006967	Cg004G119530	AL3G13670
OG0006968	Cg004G120770, Cg004G119730	AL3G13940
OG0006969	Cg004G119920	AL3G14250
OG0006970	Cg004G120020	AL3G14380
OG0006971	Cg004G120190	AL3G14590
OG0006972	Cg004G120470	AL3G14950
OG0006973	Cg004G120630	AL3G15250
OG0006974	Cg004G121120	AL3G15780
OG0006975	Cg004G121270	AL3G16100
OG0006976	Cg004G121890	AL3G16790
OG0006977	Cg004G121900	AL3G16800
OG0006978	Cg004G121990	AL3G16910
OG0006979	Cg004G122160	AL3G17100
OG0006980	Cg004G122210	AL3G17160
OG0006981	Cg008G298860	AL6G29760
OG0006982	Cg004G122840	AL504U10010, AL3G17900
OG0006983	Cg004G122860	AL3G17920
OG0006984	Cg004G123090	AL3G18230
OG0006985	Cg004G123230	AL3G18410
OG0006986	Cg004G123500	AL3G18720
OG0006987	Cg004G123910	AL3G19160
OG0006988	Cg004G124630	AL3G20000
OG0006989	Cg005G165950	AL4G37930, AL108U10010
OG0006990	Cg005G166030	AL4G37820
OG0006991	Cg005G166140	AL4G37690
OG0006992	Cg005G166400	AL4G37380
OG0006993	Cg005G166480	AL4G37230
OG0006994	Cg005G166650	AL4G37040
OG0006995	Cg005G166990	AL5G26030, AL4G36600
OG0006996	Cg005G166900	AL4G36720
OG0006997	Cg005G167420	AL4G36150
OG0006998	Cg005G167480	AL4G36090
OG0006999	Cg005G167550	AL4G36050
OG0007000	Cg005G167560	AL4G36040
OG0007001	Cg005G170690	AL4G31980
OG0007002	Cg005G170660	AL4G32000
OG0007003	Cg005G170520	AL110U10020, AL4G32130
OG0007004	Cg005G170480	AL4G32170
OG0007005	Cg005G170380	AL4G32300
OG0007006	Cg005G170300	AL4G32370
OG0007007	Cg005G170100	AL4G32610
OG0007008	Cg005G169400	AL4G33460
OG0007009	Cg005G169250	AL4G33630
OG0007010	Cg005G169170	AL4G33710
OG0007011	Cg005G169130	AL4G33760, AL4G34370
OG0007012	Cg005G169060	AL4G33830
OG0007013	Cg005G168550	AL4G34830
OG0007014	Cg005G168090	AL4G35320
OG0007015	Cg005G167800	AL4G35780
OG0007016	Cg006G230070	AL1G27980
OG0007017	Cg007G280880	AL2G40760
OG0007018	Cg006G229640	AL1G28450
OG0007019	Cg004G128460	AL3G24410
OG0007020	Cg006G229120	AL1G29020
OG0007022	Cg006G228860	AL1G29310
OG0007023	Cg007G272760	AL2G31990
OG0007024	Cg006G228360	AL1G29950
OG0007025	Cg003G087310, Cg006G228310	AL1G30030
OG0007026	Cg006G228150	AL1G30200
OG0007027	Cg006G228060	AL1G30310
OG0007028	Cg006G227430	AL1G31050
OG0007029	Cg006G227020	AL1G31550
OG0007030	Cg006G227010	AL1G31560
OG0007031	Cg006G226810	AL1G31790
OG0007032	Cg006G226790	AL1G31800
OG0007033	Cg006G226460	AL5G16560, AL1G32290
OG0007034	Cg006G226330	AL1G32420
OG0007035	Cg006G225350	AL1G33640
OG0007036	Cg006G225100	AL1G33910
