Orthogroup	Cardamine_glauca	Arabidopsis_thaliana
OG0011423	Cg004G146530	AT2G06925.1
OG0011424	Cg004G146480	AT2G06530.1
OG0011425	Cg004G146310	AT2G06050.1
OG0011426	Cg004G145840	AT2G05830.1
OG0011427	Cg004G145670	AT2G05620.1
OG0011428	Cg007G272710	AT1G72275.1
OG0011429	Cg004G150280, Cg004G151170	AT2G15570.2
OG0011430	Cg004G151790	AT2G16070.2
OG0011431	Cg004G151970	AT2G16250.1
OG0011432	Cg004G153670	AT2G17580.1
OG0011433	Cg004G154110	AT2G18000.2
OG0011434	Cg004G154650	AT2G18470.1
OG0011435	Cg004G154530	AT2G18350.1
OG0011436	Cg004G155190	AT2G18890.1
OG0011437	Cg004G155710	AT2G19400.1
OG0011438	Cg004G155830	AT2G19500.1
OG0011439	Cg004G156130	AT2G19800.1
OG0011440	Cg004G156340, Cg005G191400	AT2G20020.1
OG0011441	Cg004G156540	AT2G20210.1
OG0011442	Cg004G156850	AT2G20480.1
OG0011443	Cg004G157270	AT2G20830.2
OG0011444	Cg004G157210	AT2G20800.1
OG0011445	Cg006G195500, Cg006G195480	AT1G54050.1
OG0011446	Cg006G196000, Cg006G195970	AT1G53620.1, AT1G53610.1
OG0011447	Cg006G196220	AT1G53460.1
OG0011448	Cg006G196330	AT1G53330.1
OG0011449	Cg006G197800	AT1G51960.1
OG0011450	Cg006G197860	AT1G51910.1
OG0011451	Cg006G197980	AT1G51800.1
OG0011452	Cg004G137200	AT3G20330.1
OG0011453	Cg006G200130	AT1G49500.1
OG0011454	Cg006G201320	AT1G48580.2
OG0011455	Cg006G201810	AT1G48040.1
OG0011457	Cg001G025160	AT4G16140.2
OG0011458	Cg005G171860	AT2G34730.1
OG0011459	Cg005G171870	AT2G34720.1
OG0011460	Cg005G172000	AT2G34620.1
OG0011462	Cg002G054690	AT3G52115.1
OG0011463	Cg002G054590	AT3G52190.1
OG0011464	Cg006G216500	AT1G29940.1
OG0011465	Cg002G053880, Cg002G053870, Cg002G053850	AT3G52860.1
OG0011466	Cg002G053820	AT3G52880.2
OG0011467	Cg002G053700	AT3G52960.1
OG0011468	Cg002G053470	AT3G53140.1
OG0011469	Cg001G012630	AT4G28040.1
OG0011470	Cg002G052580	AT3G53980.1
OG0011471	Cg002G051920	AT3G54660.1
OG0011472	Cg002G051700	AT3G54840.1
OG0011473	Cg002G051270	AT3G55240.1
OG0011474	Cg002G050660	AT3G55720.1
OG0011475	Cg002G050480	AT3G55850.5
OG0011476	Cg002G049400	AT3G56891.1
OG0011477	Cg002G049220	AT3G57050.1
OG0011478	Cg002G049190	AT3G57070.1
OG0011479	Cg002G048820	AT3G57480.1
OG0011480	Cg002G048230	AT3G58070.1
OG0011481	Cg002G048120	AT3G58170.1
OG0011482	Cg006G237320	AT1G08700.1
OG0011483	Cg002G047020	AT3G59490.2
OG0011484	Cg002G052130	AT3G54450.1
OG0011485	Cg002G046160	AT3G60450.2
OG0011486	Cg002G045940	AT3G60660.1
OG0011487	Cg002G045670	AT3G61060.2
OG0011488	Cg005G159860	AT2G45860.1
OG0011489	Cg002G045070	AT3G61670.1
OG0011490	Cg002G044950	AT3G61740.1
OG0011491	Cg002G044940	AT3G61750.1
OG0011492	Cg002G044890	AT3G61790.1
OG0011493	Cg002G044680	AT3G61950.1
OG0011495	Cg002G044240	AT3G62390.1
OG0011496	Cg002G044150	AT5G14820.1, AT3G62540.1, AT3G62470.1
OG0011497	Cg002G043980	AT3G62710.1
OG0011498	Cg002G043680	AT3G63020.1
OG0011499	Cg002G043580	AT3G63130.1
OG0011500	Cg002G043380	AT3G63340.2
OG0011501	Cg002G043160	AT5G26880.1
OG0011503	Cg002G055730	AT3G51080.1
OG0011504	Cg002G056020	AT3G50808.1
OG0011505	Cg002G055920	AT3G50890.1
OG0011507	Cg002G055120	AT3G51720.1
OG0011508	Cg002G050880	AT3G55550.1
OG0011510	Cg002G044840	AT3G61830.1
OG0011511	Cg008G323190	AT5G45980.1
OG0011514	Cg005G172940	AT2G33710.2
OG0011515	Cg002G064550	AT3G43600.1
OG0011516	Cg007G276550	AT1G75930.1
OG0011517	Cg007G273940	AT1G73550.1
OG0011518	Cg007G273930	AT1G73540.1
OG0011519	Cg001G013400	AT4G27330.1
OG0011520	Cg001G012120	AT4G28410.1
OG0011521	Cg001G010640	AT4G29905.1
OG0011522	Cg001G009620	AT4G30880.1
OG0011524	Cg006G237930	AT1G08135.1
OG0011525	Cg006G237820	AT1G08230.2
OG0011526	Cg006G234730	AT1G11210.1
OG0011528	Cg006G232380	AT1G13590.1
OG0011529	Cg006G231240	AT1G14660.1
OG0011532	Cg006G228560	AT1G17420.1
OG0011533	Cg006G225130	AT1G20860.2
OG0011534	Cg006G224310	AT1G21695.1
OG0011535	Cg006G223850	AT1G22130.1
OG0011536	Cg001G034160	AT5G35960.1
OG0011537	Cg007G268600	AT1G68460.1
OG0011538	Cg006G219700	AT1G24577.1
OG0011539	Cg007G267090	AT1G67220.1
OG0011543	Cg006G213290, Cg006G213300	AT1G32585.1
OG0011544	Cg004G156630	AT2G20290.1
OG0011545	Cg004G157050	AT2G20670.1
OG0011546	Cg004G155700	AT2G19390.1
OG0011548	Cg004G129500	AT3G13650.1
OG0011549	Cg004G125560	AT3G09925.1
OG0011550	Cg008G282080	AT5G01790.1
OG0011551	Cg008G284680	AT5G03890.1
OG0011552	Cg008G285100	AT5G04320.2
OG0011554	Cg001G016990	AT4G23910.1
OG0011555	Cg001G017910	AT4G23020.2
OG0011556	Cg006G216060	AT1G30370.1
OG0011557	Cg006G218940	AT1G27700.1
OG0011558	Cg005G175580	AT2G31100.1
OG0011559	Cg008G291460	AT5G10990.1
OG0011561	Cg008G292980	AT5G12850.1
OG0011562	Cg021G335680	ATMG01020.1, ATMG00670.1
OG0011563	Cg003G100440	AT5G53520.1
OG0011564	Cg003G102430	AT5G55150.1
OG0011565	Cg003G103960	AT5G56480.1
OG0011566	Cg003G105770	AT5G58190.2
OG0011567	Cg008G300540	AT5G20050.1
OG0011568	Cg008G300240	AT5G19740.1
OG0011569	Cg008G300130, Cg005G184200	AT5G19610.1
OG0011570	Cg008G299960	AT5G19473.2
OG0011571	Cg003G111900	AT5G64060.1
OG0011572	Cg006G240570	AT1G05730.1
OG0011573	Cg006G231010	AT1G14840.1
OG0011574	Cg006G217230, Cg006G217320, Cg006G217290, Cg006G230030	AT4G00420.2
OG0011575	Cg006G220510	AT1G26210.1
OG0011576	Cg006G206200	AT3G30320.1, AT4G09880.1
OG0011578	Cg007G268360	AT1G68240.1
OG0011579	Cg004G140360	AT3G23060.1
OG0011580	Cg005G192770, Cg005G192880, Cg005G192890, Cg005G192850, Cg005G192830, Cg005G192810, Cg005G192820	AT2G22030.1
OG0011581	Cg005G187340	AT2G25690.1
OG0011584	Cg003G081470, Cg005G158700, Cg005G158720	AT2G46960.2
OG0011585	Cg002G053320	AT3G53250.2
OG0011586	Cg001G006160	AT4G34138.1
OG0011588	Cg001G016650	AT4G24240.1
OG0011590	Cg008G310480, Cg008G308820	AT5G49215.1
OG0011603	Cg001G011800	AT4G28706.4
OG0011604	Cg001G011790	AT4G28710.1
OG0011605	Cg001G011460	AT4G29060.1
OG0011606	Cg001G011670	AT4G28840.1
OG0011607	Cg001G011660	AT4G28850.1
OG0011608	Cg001G011150	AT4G29380.1
OG0011609	Cg001G010760	AT4G29790.1
OG0011610	Cg004G154840	AT2G18670.1
OG0011611	Cg001G010100	AT4G30390.1
OG0011612	Cg001G009980	AT4G30490.1
OG0011613	Cg001G009950	AT4G30520.1
OG0011614	Cg001G009920	AT4G30550.1
OG0011615	Cg001G009900	AT4G30580.1
OG0011616	Cg001G009770	AT4G30720.1
OG0011617	Cg001G009570	AT4G30935.1
OG0011618	Cg001G009040	AT4G31530.2
OG0011619	Cg006G237260	AT1G08760.1
OG0011620	Cg001G008690	AT4G31820.1
OG0011621	Cg001G007820	AT4G32560.1
OG0011622	Cg001G007780	AT4G32605.1
OG0011623	Cg005G171980	AT2G34640.1
OG0011624	Cg001G007480	AT4G32850.8
OG0011625	Cg008G301680	AT5G21930.1
OG0011626	Cg001G006470	AT4G33870.1
OG0011627	Cg007G271840	AT1G71350.1
OG0011628	Cg008G300580	AT5G20090.1
OG0011629	Cg001G006010	AT4G34260.1
OG0011630	Cg001G005740	AT4G34500.1
OG0011631	Cg001G005010	AT4G35220.1
OG0011632	Cg006G215110	AT1G31190.1
OG0011633	Cg006G215070	AT1G31230.1
OG0011634	Cg006G215060	AT1G31240.1
OG0011635	Cg006G214760	AT1G31440.1
OG0011636	Cg006G214680	AT1G31600.1
OG0011637	Cg006G214120	AT1G32090.1
OG0011638	Cg006G213980	AT1G32160.1
OG0011639	Cg006G213910	AT1G32180.1
OG0011640	Cg006G213510	AT1G32440.1
OG0011641	Cg006G213350	AT1G32560.1
OG0011642	Cg001G023890	AT4G17085.1
OG0011643	Cg001G024240	AT4G16845.1
OG0011644	Cg001G024450	AT4G16695.1
OG0011645	Cg001G024480	AT4G16670.1
OG0011646	Cg001G024690	AT4G16510.1
OG0011647	Cg005G192510	AT2G22260.6
OG0011648	Cg007G257480	AT1G54500.1
OG0011649	Cg005G185420	AT2G26340.2
OG0011650	Cg007G256360	AT1G54650.3
OG0011651	Cg007G255730	AT1G54860.1
OG0011652	Cg007G255160	AT1G54990.1
OG0011653	Cg007G254020	AT1G56500.1
OG0011654	Cg007G253780	AT1G56560.1
OG0011655	Cg007G253100	AT1G57700.1
OG0011656	Cg006G236190	AT1G09812.1
OG0011657	Cg007G252170	AT1G58210.1
OG0011658	Cg007G251580	AT1G59540.1
OG0011659	Cg007G250830	AT1G60080.1
OG0011660	Cg007G250730	AT1G60190.1
OG0011661	Cg001G035170	AT5G37010.1
OG0011662	Cg007G250420	AT1G60550.1
OG0011663	Cg008G319620	AT5G43750.1
OG0011664	Cg007G250250	AT1G61050.2
OG0011665	Cg007G248850	AT1G61690.1
OG0011666	Cg006G234200	AT1G11730.1
OG0011667	Cg002G075360	AT2G01505.1
OG0011668	Cg002G075130	AT2G01710.2
OG0011669	Cg002G075070	AT2G01755.2
OG0011670	Cg006G222930	AT1G22960.1
OG0011671	Cg002G075010	AT2G01830.2
OG0011672	Cg002G074870	AT2G01950.1
OG0011673	Cg002G074660	AT2G02148.1
OG0011674	Cg002G074480	AT2G02500.1
OG0011675	Cg002G074410	AT2G02710.1
OG0011676	Cg002G074070	AT2G03150.1
OG0011677	Cg002G073760	AT2G03420.1
OG0011678	Cg002G073110	AT3G25620.2
OG0011679	Cg002G073070	AT3G25690.5
OG0011680	Cg002G073020	AT3G25740.1
OG0011681	Cg002G072840	AT3G25890.1
OG0011682	Cg002G072160	AT3G26500.1
OG0011683	Cg002G072020	AT3G26630.1
OG0011684	Cg002G071380	AT3G27100.1
OG0011685	Cg002G071260	AT3G27220.1
OG0011686	Cg001G041170	AT5G40490.1
OG0011687	Cg002G069860	AT3G28880.1
OG0011689	Cg007G266930	AT1G67070.1
OG0011690	Cg007G266620	AT1G66900.1
OG0011691	Cg007G266490	AT1G66840.1
OG0011692	Cg007G266170	AT1G66670.1
OG0011693	Cg007G265720	AT1G66510.1
OG0011694	Cg007G265650	AT1G66430.1
OG0011695	Cg007G265530	AT1G66360.1
OG0011696	Cg007G265370	AT1G66210.1
OG0011697	Cg007G264870	AT1G65950.1
OG0011698	Cg006G242180	AT1G04290.1
OG0011699	Cg001G038660	AT5G38890.1
OG0011700	Cg006G217860	AT1G28760.1
OG0011701	Cg007G245610	AT1G64620.1
OG0011702	Cg007G245730	AT1G64550.1
OG0011703	Cg007G245790	AT1G64500.1
OG0011704	Cg007G245840	AT1G64440.1
OG0011705	Cg007G246150	AT1G64150.1
OG0011706	Cg007G246420	AT1G63850.1
OG0011707	Cg007G246620	AT1G63660.1
OG0011708	Cg007G247130	AT1G63170.1
OG0011709	Cg007G247370	AT1G62981.1
OG0011710	Cg007G247540	AT1G62830.1
OG0011711	Cg007G247690	AT1G62710.1
OG0011712	Cg004G128310	AT3G12590.1
OG0011713	Cg001G014660	AT4G26070.2
OG0011714	Cg002G049650	AT3G56640.1
OG0011715	Cg005G165030	AT2G40970.1
OG0011716	Cg005G165370	AT2G40690.1
OG0011717	Cg005G165430	AT2G40630.1
OG0011718	Cg004G124730	AT3G09070.1
OG0011719	Cg004G124970	AT3G09330.1, AT3G09340.1
OG0011720	Cg004G125090	AT3G09470.2
OG0011721	Cg004G125150	AT3G09540.1
OG0011722	Cg004G125190	AT3G09570.1
OG0011723	Cg004G125500	AT3G09890.1
OG0011724	Cg003G100110, Cg007G266890	AT5G53220.1
OG0011725	Cg004G125790	AT3G10190.1
OG0011726	Cg004G125910	AT3G10310.2
OG0011727	Cg004G126070	AT3G10440.1
OG0011728	Cg004G126340	AT3G10670.1
OG0011729	Cg004G126400	AT3G10730.1
OG0011730	Cg004G126520	AT3G10800.1
OG0011731	Cg004G126530	AT3G10810.1
OG0011732	Cg004G126590	AT3G10850.1
OG0011733	Cg004G126660	AT3G10910.1
OG0011734	Cg004G126740	AT3G10970.1
OG0011735	Cg004G127440	AT3G11670.1
OG0011736	Cg004G127830	AT3G12050.1
OG0011737	Cg003G090780	AT5G49950.1
OG0011738	Cg016G334090, Cg003G095220	AT5G50180.1
OG0011739	Cg016G334080, Cg003G095210	AT5G50175.1
OG0011740	Cg003G095320, Cg016G334160	AT5G50240.1
OG0011741	Cg003G096880	AT5G50790.1
OG0011742	Cg003G097090	AT5G50870.2
OG0011743	Cg003G097580	AT5G51100.1
OG0011744	Cg003G097600, Cg003G097610	AT5G51110.1
OG0011745	Cg003G097680	AT5G51170.1
OG0011746	Cg003G097820	AT5G51340.1
OG0011747	Cg003G098010	AT5G51520.1
OG0011748	Cg003G098040	AT5G51540.1
OG0011749	Cg003G098620	AT5G51990.1
OG0011750	Cg003G099090	AT5G52340.1
OG0011751	Cg003G099140	AT5G52400.1
OG0011752	Cg003G099180	AT5G52430.1
OG0011753	Cg003G097360	AT5G49650.1
OG0011754	Cg001G012900	AT4G27745.1
OG0011755	Cg003G100660	AT5G53650.1
OG0011756	Cg003G101310	AT5G54140.1
OG0011757	Cg003G101130	AT5G53980.1
OG0011758	Cg003G101070	AT5G53940.1
OG0011759	Cg003G101520	AT5G54260.2
OG0011760	Cg003G101760	AT5G54530.1
OG0011761	Cg003G101790	AT5G54570.1
OG0011762	Cg003G102190	AT5G54910.1
OG0011763	Cg001G013790	AT4G26900.1
OG0011764	Cg003G102650	AT5G55390.1
OG0011765	Cg003G102870	AT5G55570.1
OG0011766	Cg003G103040	AT5G55720.1
OG0011767	Cg003G103080	AT5G55760.1
OG0011768	Cg003G103330	AT5G56050.1
OG0011769	Cg003G103410	AT5G56130.1
OG0011770	Cg003G103470	AT5G56180.1
OG0011771	Cg003G104080	AT5G56620.3
OG0011772	Cg003G104680	AT5G57120.1
OG0011773	Cg003G104730	AT5G57130.1
OG0011774	Cg003G104810	AT5G57210.1
OG0011775	Cg003G105190	AT5G57610.1
OG0011776	Cg003G105310	AT5G57740.1
OG0011777	Cg003G105450	AT5G57900.1
OG0011778	Cg003G105470	AT5G57920.3
OG0011779	Cg003G088730	AT4G06744.1
OG0011780	Cg003G089350	AT4G06536.1
OG0011781	Cg008G293330	AT5G13200.1
OG0011782	Cg008G292310	AT5G11860.1
OG0011783	Cg008G292250	AT5G11800.1
OG0011784	Cg008G291930	AT5G11490.2
OG0011785	Cg008G291360	AT5G10920.1
OG0011786	Cg008G291250	AT5G10790.1
OG0011787	Cg008G291010	AT5G10560.1
OG0011788	Cg008G290750	AT5G10320.1
OG0011789	Cg008G290220	AT5G09840.1
OG0011790	Cg003G112400	AT5G64500.1
OG0011791	Cg008G289960	AT5G09580.1
OG0011792	Cg008G289800	AT5G09420.1
OG0011793	Cg008G289770	AT5G09390.1
OG0011794	Cg008G289520	AT5G08640.1
OG0011795	Cg008G289440	AT5G08550.1
OG0011796	Cg008G289370	AT5G08490.1
OG0011797	Cg008G289330	AT5G08450.1
OG0011798	Cg008G289250	AT5G08390.1
OG0011799	Cg008G288590	AT5G07790.1
OG0011800	Cg008G288450	AT5G07610.1
OG0011801	Cg008G288180	AT5G07370.1
OG0011802	Cg008G288090	AT5G07280.1
OG0011803	Cg008G288080	AT5G07270.1
OG0011804	Cg001G023360	AT4G17610.1
OG0011805	Cg001G023090	AT4G17830.2
OG0011806	Cg001G022550	AT4G18290.2
OG0011807	Cg006G229490	AT1G16480.1
OG0011808	Cg001G022350	AT4G18470.1
OG0011809	Cg001G022340	AT4G18460.1
OG0011810	Cg001G021690	AT4G19003.1
OG0011811	Cg001G021490	AT4G19180.1
OG0011812	Cg001G021410	AT4G19220.1
OG0011813	Cg001G020850	AT4G19880.2
OG0011814	Cg001G020760	AT4G19985.4
OG0011815	Cg001G020750	AT4G19990.2
OG0011816	Cg001G020690	AT4G20050.5
OG0011817	Cg001G020670	AT4G20070.1
OG0011818	Cg001G020620	AT4G20130.1
OG0011819	Cg001G020470	AT4G20310.4
OG0011820	Cg001G020380	AT4G20390.1
OG0011821	Cg001G020370	AT4G20400.1
OG0011822	Cg001G020360	AT4G20410.2
OG0011823	Cg001G020150	AT4G20900.1
OG0011824	Cg001G020070	AT4G20930.1
OG0011825	Cg001G020050	AT4G20960.1
OG0011826	Cg001G019430	AT4G21580.1
OG0011827	Cg001G019310	AT4G21700.1
OG0011828	Cg001G019250	AT4G21745.1
OG0011829	Cg001G018980	AT4G22000.1
OG0011830	Cg001G018900	AT4G22070.1
OG0011831	Cg001G018810	AT4G22150.1
OG0011832	Cg001G018750	AT4G22190.1
OG0011833	Cg001G018690	AT4G22260.1
OG0011834	Cg001G018480	AT4G22490.1
OG0011835	Cg001G017980	AT4G22960.1
OG0011836	Cg001G017350	AT4G23540.1
OG0011837	Cg001G017150	AT4G23740.1
OG0011838	Cg001G017070	AT4G23840.1
OG0011839	Cg001G017050	AT4G23860.1
OG0011840	Cg001G016960	AT4G23940.1
OG0011841	Cg006G213100	AT1G32760.1
OG0011842	Cg006G213060	AT1G32780.1
OG0011843	Cg006G212910	AT1G32990.1
OG0011844	Cg006G212230	AT1G33330.1
OG0011845	Cg006G212050	AT1G33470.1
OG0011846	Cg006G212030	AT1G33480.1
OG0011847	Cg006G210490, Cg006G210480	AT1G34370.1
OG0011848	Cg006G210010	AT1G34790.1
OG0011849	Cg006G209680	AT1G35340.1
OG0011850	Cg006G209200	AT3G03776.2
OG0011851	Cg004G151450	AT1G60360.1
OG0011852	Cg006G204000	AT1G44770.1
OG0011853	Cg008G282420	AT5G01450.1
OG0011854	Cg006G206040	AT1G43860.1
OG0011855	Cg006G219030	AT1G27620.1
OG0011856	Cg006G204260	AT1G45110.1
OG0011857	Cg006G202240	AT1G47720.1
OG0011858	Cg006G202350	AT1G47710.2
OG0011859	Cg006G206850	AT1G42480.1
OG0011860	Cg006G203640	AT1G45207.2
OG0011861	Cg008G297820	AT5G17530.4, AT5G17522.1
OG0011862	Cg006G218600	AT1G28090.1
OG0011863	Cg006G218190	AT1G28390.2
OG0011864	Cg006G217640	AT1G29170.1
OG0011866	Cg006G216620	AT1G29790.1
OG0011867	Cg006G216310	AT1G30100.1
OG0011868	Cg006G216280	AT1G30130.1
OG0011869	Cg006G215490	AT1G30825.1
OG0011870	Cg001G004650	AT4G35540.1
OG0011871	Cg001G003940	AT4G36120.1
OG0011872	Cg001G003770	AT4G36390.1
OG0011873	Cg001G003270	AT4G37220.1
OG0011874	Cg001G003250	AT4G37200.1
OG0011875	Cg001G003090	AT4G37030.1
OG0011876	Cg001G002730	AT4G37460.1
OG0011877	Cg001G002010	AT4G38100.1
OG0011878	Cg001G002000	AT1G26290.1
OG0011879	Cg001G001810	AT4G39970.1
OG0011880	Cg001G001740	AT4G39920.1
OG0011881	Cg001G001470	AT4G39660.1
OG0011882	Cg001G001230	AT4G39370.3
OG0011883	Cg001G000910	AT4G39100.1
OG0011884	Cg001G000860	AT4G39040.1
OG0011885	Cg001G000790	AT4G38980.1
OG0011886	Cg001G000760	AT4G38950.1
OG0011887	Cg001G000670	AT4G38840.1
OG0011888	Cg001G000610	AT4G38760.1
OG0011889	Cg001G000510	AT4G38650.1
OG0011890	Cg001G000470	AT4G38600.1
OG0011891	Cg001G000170	AT4G38260.1
OG0011892	Cg001G000190	AT2G45250.2, AT4G38280.1
OG0011893	Cg001G000040	AT4G38150.1
OG0011894	Cg001G000030	AT4G38140.1
OG0011895	Cg001G034360	AT5G36170.1
OG0011896	Cg001G035000	AT5G36960.1
OG0011897	Cg001G035530, Cg003G096850	AT5G37180.1
OG0011898	Cg001G035870, Cg006G224620	AT5G37380.1
OG0011899	Cg001G035860	AT5G37370.1
OG0011900	Cg001G037220	AT5G38070.1
OG0011901	Cg001G038610	AT5G38840.1
OG0011902	Cg001G039420	AT5G39420.1
OG0011903	Cg005G171580	AT2G35030.1
OG0011904	Cg005G171480	AT2G35140.6
OG0011905	Cg006G214950	AT1G31335.1
OG0011906	Cg001G015470	AT4G25330.1
OG0011907	Cg005G171100	AT2G35490.1
OG0011908	Cg005G171280	AT2G35320.1
OG0011909	Cg001G042050	AT5G41150.1
OG0011910	Cg005G170940	AT2G35650.1
OG0011911	Cg003G085110	AT4G09730.1
OG0011912	Cg003G085140	AT4G09680.1
OG0011913	Cg003G085450	AT4G09350.1
OG0011914	Cg003G085920	AT4G09010.3
OG0011915	Cg003G085940	AT4G08980.1
OG0011916	Cg003G086040	AT4G08950.1
OG0011917	Cg003G086060	AT4G08940.1
OG0011918	Cg003G086070	AT4G08920.1
OG0011919	Cg003G083490	AT4G10620.1
OG0011920	Cg003G086730	AT4G08685.1
OG0011921	Cg003G087740	AT4G08240.1
OG0011922	Cg003G087580	AT4G08320.2
OG0011923	Cg005G172500	AT2G34090.4
OG0011924	Cg005G172590	AT2G33990.1
OG0011925	Cg005G172690	AT2G33855.1
OG0011926	Cg005G172840	AT2G33775.1
OG0011927	Cg005G172860	AT2G33770.1
OG0011928	Cg005G172960	AT2G33690.1
OG0011929	Cg005G173070	AT2G33560.2
OG0011930	Cg005G173090	AT2G33540.1
OG0011931	Cg008G318820	AT5G43270.1
OG0011932	Cg006G243650	AT1G02740.1
OG0011933	Cg008G318430, Cg008G318370	AT5G43050.1
OG0011934	Cg008G314320	AT5G42800.1
OG0011935	Cg008G314580	AT5G42770.2
OG0011936	Cg008G315780	AT5G42620.2
OG0011937	Cg008G315830	AT5G42560.1
OG0011938	Cg008G316950, Cg011G328760	AT5G42200.1
OG0011939	Cg011G328780, Cg008G316920	AT5G42130.1
OG0011940	Cg003G084230	AT4G10110.1
OG0011941	Cg003G083320	AT4G10750.1
OG0011942	Cg003G083250	AT4G10760.1
OG0011944	Cg003G082430	AT4G11400.1
OG0011945	Cg003G082050	AT4G11670.2
OG0011946	Cg003G081800	AT4G11910.1
OG0011947	Cg003G081740	AT4G11980.1
OG0011948	Cg003G081660	AT4G12060.1
OG0011949	Cg003G081510	AT4G12240.1
OG0011950	Cg003G081230	AT4G12450.1
OG0011951	Cg003G081180	AT4G12530.1
OG0011952	Cg003G080950	AT4G03820.4
OG0011953	Cg003G080290, Cg003G093690	AT4G04870.1
OG0011954	Cg003G093710, Cg003G080270	AT4G04885.1
OG0011955	Cg003G094210, Cg003G079810	AT4G05430.3
OG0011956	Cg003G079720, Cg003G094310	AT4G03620.1
OG0011957	Cg008G321950	AT5G45170.1
OG0011958	Cg008G322520	AT5G45390.1
OG0011959	Cg008G323730	AT5G45690.1
OG0011960	Cg008G323000	AT5G45820.1
OG0011961	Cg008G323130	AT5G45920.1
OG0011962	Cg008G323470	AT5G46150.1
OG0011963	Cg008G323500	AT5G46180.1
OG0011964	Cg008G324020	AT5G46580.1
OG0011965	Cg008G324380	AT5G46840.1
OG0011966	Cg008G325070	AT5G47500.1
OG0011967	Cg001G032950	AT5G33300.1
OG0011968	Cg008G324910	AT5G47360.1
OG0011969	Cg003G105530	AT5G57980.1
OG0011970	Cg001G040730	AT5G35410.1
OG0011971	Cg001G032960	AT5G33290.1
OG0011972	Cg001G030420	AT4G13150.1
OG0011973	Cg001G030210	AT4G13200.1
OG0011974	Cg004G142670	AT3G24740.1
OG0011975	Cg004G142420	AT3G24530.1
OG0011976	Cg001G029350	AT4G13530.1
OG0011977	Cg001G029340	AT4G13540.1
OG0011978	Cg001G029230	AT4G13620.1
OG0011979	Cg001G028170	AT4G14147.2
OG0011980	Cg001G028520	AT4G13950.1
OG0011981	Cg001G028080	AT4G14220.1
OG0011982	Cg001G027960	AT4G14280.1
OG0011983	Cg001G027510	AT4G14480.1
OG0011984	Cg001G027390	AT4G14605.1
OG0011985	Cg001G027030, Cg008G308640, Cg008G310300	AT4G14790.1
OG0011986	Cg001G026840	AT4G14930.1
OG0011987	Cg001G026740	AT4G15010.1
OG0011988	Cg001G026050	AT4G15440.1
OG0011989	Cg001G025840	AT4G15610.1
OG0011990	Cg004G144340	AT2G04650.1
OG0011991	Cg001G040850	AT5G40270.1, AT5G40290.1
OG0011992	Cg001G040930	AT5G40370.2
OG0011993	Cg001G041020	AT5G40400.2
OG0011994	Cg001G041070	AT5G40440.1
OG0011995	Cg001G041190	AT5G40510.2
OG0011996	Cg001G041220	AT5G40530.3
OG0011997	Cg001G041870	AT5G41060.1
OG0011998	Cg001G041750	AT5G40950.1
OG0011999	Cg001G042220	AT5G41320.1
OG0012000	Cg001G042270	AT5G41380.1
OG0012001	Cg001G042300	AT5G41410.1
OG0012002	Cg001G042920	AT5G41950.1
OG0012003	Cg001G043100	AT2G18196.1
OG0012004	Cg005G157680	AT2G47930.1
OG0012005	Cg005G157710	AT2G47910.1
OG0012006	Cg005G157770	AT2G47860.3
OG0012007	Cg005G158370	AT2G47310.1
OG0012008	Cg005G158660	AT2G46980.2
OG0012009	Cg005G159050	AT2G46660.1
OG0012010	Cg005G159120	AT2G46580.1
OG0012011	Cg005G159540	AT2G46210.1
OG0012012	Cg002G045250	AT3G61480.2, AT5G28350.1
OG0012014	Cg005G159830	AT2G45890.1
OG0012015	Cg005G160280	AT2G45520.1
OG0012016	Cg005G160340	AT2G45460.3
OG0012017	Cg005G160790	AT2G45000.1
OG0012018	Cg005G160830	AT2G44970.1
OG0012019	Cg005G161060	AT2G44760.1
OG0012020	Cg005G161250	AT2G44580.1
OG0012021	Cg005G161310	AT2G44520.1
OG0012022	Cg008G300310	AT5G19830.1
OG0012023	Cg005G162670	AT2G43210.1
OG0012024	Cg005G162690	AT2G43190.1
OG0012025	Cg005G162760	AT2G43110.1
OG0012026	Cg005G162880	AT2G43010.5
OG0012027	Cg005G163160	AT2G42780.1
OG0012028	Cg005G163170	AT2G42770.1
OG0012029	Cg005G163410	AT2G42560.1
OG0012030	Cg005G163860	AT2G42130.4
OG0012031	Cg005G164070	AT2G41900.1
OG0012032	Cg005G164200	AT2G41760.1
OG0012033	Cg005G164290	AT2G41670.1
OG0012034	Cg008G282300	AT5G01580.1
OG0012035	Cg008G282550	AT5G01310.1
OG0012036	Cg008G282600	AT5G01270.2
OG0012037	Cg008G283040	AT5G02240.1
OG0012038	Cg008G283530	AT5G02780.1
OG0012039	Cg008G283820	AT5G03120.2
OG0012040	Cg008G284490	AT5G03740.1
OG0012041	Cg008G284510	AT5G03770.1
OG0012042	Cg008G300010	AT5G19500.1
OG0012043	Cg008G299980	AT5G19485.1
OG0012044	Cg008G300850	AT5G20370.1
OG0012045	Cg008G300860	AT5G20380.2
OG0012046	Cg008G300770	AT5G20280.1
OG0012047	Cg008G300670	AT5G20170.1
OG0012048	Cg008G300810	AT5G20320.1
OG0012049	Cg008G301590	AT5G21170.2
OG0012050	Cg008G301600	AT5G21222.1
OG0012051	Cg008G301620	AT5G21326.1
