Orthogroup	Cardamine_glauca	Capsella_rubella
OG0009990	Cg001G042510	XP_006284079.1
OG0009991	Cg001G042930	XP_023634167.1
OG0009992	Cg003G084940	XP_023636553.1
OG0009993	Cg005G157590	XP_006294213.1
OG0009994	Cg005G157990	XP_006295465.1
OG0009995	Cg005G158310	XP_006294734.1
OG0009996	Cg005G158350	XP_006293732.1
OG0009997	Cg005G158930	XP_006293486.1
OG0009998	Cg005G158950	XP_006296420.1
OG0009999	Cg005G159060	XP_006295223.1
OG0010000	Cg005G159480	XP_006294096.1
OG0010001	Cg005G159510	XP_006294665.1
OG0010002	Cg005G159950	XP_006294469.1
OG0010003	Cg005G160300	XP_023639332.1
OG0010004	Cg005G160450	XP_006294963.2
OG0010005	Cg005G160540	XP_023639687.1
OG0010006	Cg005G160550	XP_006295880.1
OG0010007	Cg005G160870	XP_023640804.1
OG0010008	Cg005G160900	XP_023640276.1
OG0010009	Cg004G157310	XP_023641815.1
OG0010010	Cg005G161820	XP_006296119.1
OG0010011	Cg005G162010	XP_006296130.1
OG0010012	Cg005G162020	XP_006295957.1
OG0010013	Cg005G162120	XP_023640204.1
OG0010014	Cg005G162290	XP_006295328.1
OG0010015	Cg005G162750	XP_006295887.2
OG0010016	Cg005G162790	XP_006294750.1
OG0010017	Cg005G162820	XP_023640197.1
OG0010018	Cg005G162850	XP_006293776.1
OG0010019	Cg005G163910	XP_006294754.1
OG0010020	Cg005G163870	XP_023640548.1
OG0010021	Cg002G048660	XP_006290488.1
OG0010022	Cg005G164150	XP_006293653.1
OG0010023	Cg005G164230	XP_023640918.1
OG0010024	Cg005G164410	XP_006294747.1
OG0010025	Cg005G164470	XP_006294570.1
OG0010026	Cg008G282950	XP_006286728.1
OG0010027	Cg008G282960	XP_023635907.1
OG0010028	Cg008G283160	XP_006287552.1
OG0010029	Cg008G283350	XP_006288973.1
OG0010030	Cg008G283460	XP_006288557.2
OG0010031	Cg008G283650	XP_023635896.1
OG0010032	Cg008G283990	XP_006287320.2
OG0010033	Cg008G284030	XP_006287832.1
OG0010034	Cg008G284080	XP_023636757.1
OG0010035	Cg008G284140	XP_023636453.1
OG0010036	Cg008G284260	XP_006289737.1
OG0010037	Cg008G284270	XP_006287255.1
OG0010038	Cg008G284640	XP_006287909.1
OG0010039	Cg008G284720	XP_006290048.1
OG0010040	Cg008G299810	XP_006288340.1
OG0010041	Cg008G300110	XP_006288841.1
OG0010042	Cg008G300080	XP_006289461.2
OG0010043	Cg008G300590	XP_006290058.1
OG0010044	Cg008G300600	XP_006288642.1
OG0010045	Cg008G300740	XP_023635867.1
OG0010046	Cg008G300700	XP_006289959.1
OG0010047	Cg008G300930	XP_006286886.1
OG0010048	Cg008G300940	XP_023636298.1
OG0010049	Cg008G296290	XP_006287253.1
OG0010050	Cg008G301140	XP_006288533.1
OG0010051	Cg008G301290	XP_006287555.1
OG0010052	Cg008G301490	XP_023637138.1
OG0010053	Cg008G301520	XP_006287375.1, XP_006289913.1
OG0010054	Cg001G041740	XP_006285902.2
OG0010055	Cg008G302330	XP_006288937.1
OG0010056	Cg003G108450	XP_023639858.1
OG0010057	Cg003G108270	XP_006281699.1
OG0010058	Cg003G108180	XP_006281590.1
OG0010059	Cg003G107800	XP_006281434.2
OG0010060	Cg003G107250	XP_023633603.1
OG0010061	Cg006G218730	XP_006304864.2
OG0010062	Cg003G106500	XP_006281804.1
OG0010063	Cg003G111050	XP_006281506.1
OG0010064	Cg003G111140	XP_006281023.1
OG0010065	Cg003G111160	XP_006282325.1
OG0010066	Cg003G111200	XP_006280996.1
OG0010067	Cg003G103000	XP_006281480.1
OG0010068	Cg003G111790	XP_023636364.1
OG0010069	Cg003G112020	XP_006281242.1
OG0010070	Cg003G112170	XP_006280257.1
OG0010071	Cg003G112260	XP_006282150.1
OG0010072	Cg003G112920	XP_006280248.1
OG0010073	Cg003G113060	XP_006279585.1
OG0010074	Cg003G113040	XP_006280928.1
OG0010075	Cg003G113670	XP_006279648.1
OG0010076	Cg003G113710	XP_006280337.2
OG0010077	Cg003G114540	XP_006279808.1
OG0010078	Cg003G114710	XP_006280131.1
OG0010079	Cg003G114780	XP_023632897.1
OG0010080	Cg003G114810	XP_006282078.1
OG0010081	Cg003G114820	XP_006279753.1
OG0010082	Cg003G115030	XP_006280049.1
OG0010083	Cg002G059150	XP_006292230.1
OG0010085	Cg002G055440	XP_006291443.1
OG0010086	Cg003G096990, Cg003G115910	XP_006281821.1
OG0010087	Cg003G075980	XP_006288658.1
OG0010088	Cg003G076590, Cg014G332980	XP_006290091.1
OG0010089	Cg014G333030, Cg003G076540	XP_006287871.1
OG0010090	Cg006G227740	XP_006305253.2
OG0010091	Cg003G076840, Cg014G332760	XP_006288206.2
OG0010092	Cg003G077960, Cg014G331700	XP_006286822.1
OG0010093	Cg014G331990, Cg003G077620	XP_006286501.1
OG0010094	Cg003G078120, Cg014G331570	XP_006289789.1
OG0010095	Cg003G078160, Cg014G331480	XP_006288220.1
OG0010096	Cg003G078310, Cg014G331330	XP_023636023.1
OG0010097	Cg014G330930, Cg003G078620	XP_023636982.1
OG0010098	Cg003G078780, Cg014G330760	XP_006286918.1
OG0010099	Cg003G094750, Cg003G079250	XP_023636980.1
OG0010100	Cg003G094690, Cg003G079320	XP_006287352.1
OG0010101	Cg003G079350, Cg003G094650	XP_006289383.1
OG0010102	Cg003G094620, Cg003G079390	XP_006289467.1
OG0010103	Cg003G079420, Cg003G094590	XP_006288579.1
OG0010104	Cg003G094370, Cg003G079650	XP_006287141.1
OG0010105	Cg008G319490	XP_006281612.1
OG0010106	Cg005G173250	XP_023640589.1
OG0010107	Cg005G173330	XP_006293875.1
OG0010108	Cg005G174300	XP_006293634.1
OG0010109	Cg005G174110	XP_006293810.1
OG0010110	Cg005G174730	XP_006296168.2
OG0010111	Cg005G174910	XP_023639990.1
OG0010112	Cg005G175450	XP_006294262.2
OG0010113	Cg005G175650	XP_006293809.1
OG0010114	Cg005G175980	XP_006294232.1
OG0010115	Cg005G176390	XP_006295686.1
OG0010116	Cg005G176890	XP_006294335.1
OG0010117	Cg005G177160	XP_006294115.1
OG0010118	Cg005G178090	XP_006294844.1
OG0010119	Cg005G178600	XP_006294914.1
OG0010120	Cg005G178850	XP_006295281.2
OG0010121	Cg005G179170	XP_023639937.1
OG0010122	Cg005G179190	XP_006293415.2
OG0010123	Cg005G179270	XP_006294207.1
OG0010124	Cg005G179650	XP_006293456.1
OG0010125	Cg005G179660	XP_023639993.1
OG0010126	Cg005G179670	XP_006294958.1
OG0010127	Cg005G181140	XP_006295919.1
OG0010128	Cg005G182710	XP_006294144.1
OG0010129	Cg006G241520	XP_006305064.1
OG0010130	Cg005G183310	XP_023640220.1
OG0010131	Cg005G185700	XP_006293907.1
OG0010132	Cg001G013280	XP_006284633.1
OG0010133	Cg004G116120	XP_006297859.1
OG0010134	Cg004G124270	XP_006298282.1
OG0010135	Cg008G281980	XP_006279334.1
OG0010136	Cg005G164570	XP_006295474.1
OG0010137	Cg005G164620	XP_006296485.1, XP_023639540.1
OG0010138	Cg001G014310	XP_006283997.1
OG0010139	Cg001G014250	XP_006283228.1
OG0010140	Cg004G116870	XP_006299588.1
OG0010141	Cg004G117950	XP_006297334.1
OG0010142	Cg004G118370	XP_006297561.1
OG0010143	Cg004G118390	XP_006296727.1
OG0010144	Cg004G119320	XP_023641782.1
OG0010146	Cg004G119450, Cg004G120750	XP_006297705.1
OG0010147	Cg004G119520	XP_006299021.1
OG0010148	Cg004G119980	XP_006300181.1
OG0010149	Cg004G120100	XP_023642128.1
OG0010150	Cg004G120460	XP_006298669.1
OG0010151	Cg004G121560	XP_006300157.1
OG0010152	Cg004G122740	XP_006298270.1
OG0010153	Cg004G122730	XP_023641627.1
OG0010154	Cg004G122960	XP_006296956.1
OG0010155	Cg004G122980	XP_006297029.1
OG0010156	Cg004G123150	XP_023641633.1
OG0010157	Cg004G123890	XP_006299404.1
OG0010158	Cg004G124050	XP_023641859.1
OG0010159	Cg003G109850	XP_006280517.1
OG0010160	Cg004G124400	XP_006297350.1
OG0010161	Cg005G166240	XP_006294541.1
OG0010162	Cg005G166390	XP_006294610.1
OG0010163	Cg005G166420	XP_023639375.1
OG0010164	Cg005G166780	XP_023639351.1
OG0010165	Cg002G051610	XP_006290981.1
OG0010166	Cg005G167250	XP_006285254.1, XP_006294945.1, XP_006294913.1
OG0010167	Cg005G167510	XP_006293560.1
OG0010168	Cg005G170140	XP_006293661.2
OG0010169	Cg005G169890	XP_006294346.1
OG0010170	Cg005G169730	XP_006293554.1
OG0010171	Cg005G169380	XP_006294588.1
OG0010172	Cg005G169370	XP_006293970.1
OG0010173	Cg005G169240	XP_006294277.1
OG0010174	Cg005G168690	XP_023640871.1
OG0010175	Cg005G168200	XP_023640774.1
OG0010176	Cg005G168310	XP_006293932.1
OG0010178	Cg006G239620	XP_023645293.1
OG0010179	Cg005G167610	XP_023639402.1
OG0010180	Cg006G230420	XP_006304971.1
OG0010181	Cg006G230370	XP_006305313.1
OG0010182	Cg006G229180	XP_006306572.1
OG0010183	Cg006G228420	XP_006306901.1
OG0010184	Cg006G228300	XP_006304882.1
OG0010185	Cg008G300550	XP_006288411.2
OG0010186	Cg006G227900	XP_006305921.1
OG0010187	Cg006G227360	XP_006306905.1
OG0010188	Cg006G227280	XP_006305702.1
OG0010189	Cg006G226780	XP_023645506.1
OG0010190	Cg006G226580	XP_006305448.1
OG0010191	Cg006G226490	XP_006306884.1
OG0010192	Cg006G226030	XP_006305428.1
OG0010193	Cg006G225990	XP_023645706.1
OG0010194	Cg006G225980	XP_006305349.2
OG0010195	Cg006G225940	XP_006304543.1
OG0010196	Cg006G225890	XP_023632608.1
OG0010197	Cg006G225540	XP_023632599.1
OG0010198	Cg006G225250	XP_023645122.1
OG0010199	Cg006G225240	XP_006306795.1
OG0010200	Cg006G225140	XP_006305193.1
OG0010201	Cg006G224930	XP_006303575.2
OG0010202	Cg006G224320	XP_023645777.1
OG0010203	Cg006G224300	XP_023643873.1, XP_023645193.1
OG0010204	Cg007G278360	XP_006300758.1
OG0010205	Cg006G223260	XP_006307074.1
OG0010206	Cg006G223090	XP_006305279.1
OG0010207	Cg006G222980	XP_006303297.1
OG0010208	Cg006G222740	XP_006303687.1
OG0010209	Cg006G222610	XP_023632821.1
OG0010210	Cg007G270940	XP_006300838.1
OG0010211	Cg006G221960	XP_006306743.1
OG0010212	Cg006G221230	XP_023645815.1
OG0010213	Cg006G220890	XP_006306753.1
OG0010215	Cg006G220650	XP_006304208.2
OG0010216	Cg006G220410	XP_006307409.1
OG0010217	Cg006G220290	XP_006307543.1
OG0010218	Cg007G268320	XP_006302558.1
OG0010219	Cg006G219870	XP_006305059.1
OG0010220	Cg006G219670	XP_023632983.1
OG0010221	Cg006G219660	XP_023633285.1
OG0010222	Cg006G219230	XP_006305633.1
OG0010223	Cg001G016190	XP_006286279.1
OG0010224	Cg001G015740	XP_006282460.1
OG0010225	Cg001G015720	XP_006282692.2
OG0010226	Cg001G015620	XP_023635453.1
OG0010227	Cg001G015610	XP_006285766.1
OG0010228	Cg001G015030	XP_006284146.1
OG0010229	Cg005G188270	XP_006293557.1
OG0010230	Cg005G189830	XP_006294856.1
OG0010231	Cg005G189930	XP_006294695.2
OG0010232	Cg005G190060	XP_006294420.1
OG0010233	Cg005G190510	XP_023640140.1
OG0010235	Cg005G191040	XP_006293851.1
OG0010236	Cg005G191060	XP_023639596.1
OG0010237	Cg005G191070	XP_006293563.1
OG0010238	Cg005G191090	XP_006295130.1
OG0010239	Cg005G191830	XP_006295757.1
OG0010240	Cg005G193160	XP_023639717.1
OG0010241	Cg005G193760	XP_006294633.1
OG0010242	Cg006G230730	XP_006303906.1
OG0010243	Cg006G230810	XP_006303664.1
OG0010244	Cg006G231140	XP_006305605.1
OG0010245	Cg006G231480	XP_006305389.1
OG0010246	Cg006G231680	XP_006306018.2
OG0010247	Cg006G232040	XP_006306673.1
OG0010248	Cg006G232580	XP_006306205.1
OG0010249	Cg006G232570	XP_006307668.1
OG0010250	Cg006G232730	XP_006307593.1
OG0010251	Cg006G233570	XP_006307300.1
OG0010252	Cg006G234630	XP_006307627.1
OG0010253	Cg006G234790	XP_023645552.1
OG0010254	Cg006G234940	XP_006305343.1
OG0010255	Cg006G235030	XP_006306825.1
OG0010256	Cg006G235330	XP_006304323.1
OG0010257	Cg006G235560	XP_006303794.1
OG0010258	Cg006G236490	XP_006306617.1
OG0010259	Cg006G236610	XP_006305117.2
OG0010261	Cg006G237060	XP_023644971.1
OG0010262	Cg006G237210	XP_006305493.1
OG0010263	Cg006G238440	XP_006307115.1
OG0010264	Cg006G239440	XP_006305915.1
OG0010265	Cg006G239750	XP_006304842.2
OG0010266	Cg005G157500	XP_006295530.2, XP_006300273.2
OG0010267	Cg006G240560	XP_006303598.1
OG0010268	Cg006G240860	XP_006304385.1
OG0010269	Cg006G240880	XP_023632544.1
OG0010270	Cg006G241140	XP_006304334.2
OG0010271	Cg006G241150	XP_006303896.2
OG0010272	Cg006G241540	XP_006304447.1
OG0010273	Cg006G241600	XP_006307005.1
OG0010274	Cg006G241930	XP_006305045.1
OG0010275	Cg006G242120	XP_006303772.1
OG0010276	Cg006G242440	XP_006304640.1
OG0010277	Cg006G242480	XP_006304565.1
OG0010278	Cg006G242820	XP_023645835.1
OG0010279	Cg006G242670	XP_006304480.1
OG0010280	Cg006G242620	XP_006307283.1
OG0010281	Cg006G243090	XP_006303226.1
OG0010282	Cg006G243370	XP_006304497.1
OG0010283	Cg006G243740	XP_006303365.2
OG0010284	Cg006G243930	XP_006303227.1
OG0010285	Cg006G243890	XP_023632962.1
OG0010286	Cg006G244670	XP_006307598.1
OG0010287	Cg008G294080	XP_006287010.1
OG0010288	Cg008G294410	XP_023636005.1
OG0010289	Cg008G294950	XP_006288442.1
OG0010290	Cg008G295890	XP_006288895.1
OG0010291	Cg008G295740	XP_006287005.1
OG0010292	Cg008G296760	XP_006287232.1
OG0010293	Cg008G296930	XP_023637405.1
OG0010294	Cg008G296920	XP_006286588.1
OG0010295	Cg008G297010	XP_006287043.1
OG0010296	Cg008G297500	XP_006289224.1
OG0010297	Cg008G297570	XP_006287994.2
OG0010298	Cg008G297940	XP_006286395.1
OG0010299	Cg004G119640	XP_006297729.1
OG0010300	Cg008G298650	XP_023636587.1
OG0010301	Cg008G299400	XP_006289614.2
OG0010302	Cg008G299690	XP_006288364.1
OG0010303	Cg001G006970	XP_006283948.1
OG0010304	Cg008G307320	XP_023635884.1
OG0010305	Cg008G307520	XP_006287322.1
OG0010307	Cg008G307690	XP_023635881.1
OG0010308	Cg008G307710	XP_023636533.1
OG0010309	Cg008G308370	XP_006279825.1
OG0010310	Cg008G308390	XP_006280939.1
OG0010311	Cg008G310690, Cg008G309050	XP_006282305.1
OG0010312	Cg008G308460	XP_006280980.1
OG0010313	Cg008G311930	XP_023639346.1
OG0010314	Cg004G123450	XP_006298287.1
OG0010315	Cg008G293800	XP_006289509.1
OG0010316	Cg008G287840	XP_006286550.1
OG0010317	Cg006G206990	XP_006285988.1
OG0010318	Cg008G287280	XP_006287604.1
OG0010319	Cg008G287220	XP_006289850.2
OG0010320	Cg008G287120	XP_006288840.1
OG0010321	Cg008G286570	XP_006290162.1
OG0010322	Cg008G286480	XP_006287674.1
OG0010323	Cg008G286370	XP_023636697.1
OG0010324	Cg008G286240	XP_006287390.1
OG0010325	Cg008G286170	XP_006288738.1
OG0010326	Cg008G286150	XP_006289507.1
OG0010327	Cg008G286050	XP_006287452.1
OG0010328	Cg008G286040	XP_006289555.1
OG0010329	Cg008G285840	XP_023636663.1
OG0010330	Cg008G285850	XP_006287668.1
OG0010331	Cg008G305580	XP_006288766.1
OG0010332	Cg008G304750	XP_006288624.1
OG0010333	Cg008G304240	XP_006289014.1
OG0010334	Cg008G304170	XP_006289195.1
OG0010335	Cg008G304220	XP_006288115.1
OG0010336	Cg008G303750	XP_023637297.1
OG0010337	Cg008G303680	XP_006287257.1
OG0010338	Cg008G303540	XP_006286847.1
OG0010339	Cg008G303310	XP_006286666.1
OG0010340	Cg008G302760	XP_006288494.1
OG0010341	Cg003G108630	XP_023633535.1
OG0010342	Cg003G109170	XP_006280989.1
OG0010343	Cg003G109290	XP_006280030.1
OG0010344	Cg003G110050	XP_006282202.1
OG0010345	Cg003G110260	XP_023638223.1
OG0010347	Cg003G110480	XP_006280205.1
OG0010348	Cg003G105850	XP_006279871.1
OG0010349	Cg002G055450	XP_006292094.1
OG0010350	Cg002G055840	XP_006290590.1
OG0010351	Cg002G056010	XP_006291985.1
OG0010352	Cg002G056030	XP_006292459.1
OG0010353	Cg002G056450	XP_006292247.2
OG0010354	Cg002G057200	XP_006290602.1
OG0010355	Cg002G057750	XP_006292572.1
OG0010356	Cg002G057840	XP_006293152.1
OG0010357	Cg002G058330	XP_006290899.1
OG0010358	Cg002G058410	XP_006291189.1
OG0010359	Cg002G058470	XP_023638656.1
OG0010360	Cg002G058760	XP_006291469.2
OG0010361	Cg002G059020	XP_006293069.1
OG0010362	Cg002G059220	XP_023638007.1
OG0010363	Cg002G061460	XP_023638466.1
OG0010364	Cg002G062450	XP_006291596.1
OG0010365	Cg002G063000	XP_006279377.1
OG0010366	Cg002G063200	XP_006290745.1, XP_006279395.2
OG0010367	Cg002G064160	XP_006290507.1
OG0010368	Cg002G064270, Cg002G053390	XP_006293319.2, XP_023638557.1
OG0010369	Cg002G071010	XP_006290516.1, XP_006290517.1
OG0010371	Cg007G267460	XP_023644076.1
OG0010372	Cg007G268340	XP_006302814.1
OG0010373	Cg007G267950	XP_006302467.2
OG0010374	Cg007G268760	XP_023643527.1
OG0010375	Cg007G268830	XP_006300943.1
OG0010376	Cg007G269030	XP_006301264.1
OG0010377	Cg007G268930	XP_023644108.1
OG0010378	Cg007G269280	XP_006300685.1
OG0010379	Cg007G269450	XP_023644066.1
OG0010380	Cg007G269730	XP_006300725.1
OG0010381	Cg007G269540	XP_023644113.1
OG0010382	Cg007G270680	XP_006302511.1
OG0010383	Cg007G271520	XP_006302853.1
OG0010384	Cg007G271720	XP_006300960.1
OG0010385	Cg007G272140	XP_006301512.1
OG0010386	Cg007G272640	XP_006301744.2
OG0010387	Cg007G278920	XP_006302488.1
OG0010388	Cg007G278670	XP_006302909.1
OG0010389	Cg007G278430	XP_023644331.1
OG0010390	Cg007G278250	XP_006300594.1
OG0010391	Cg007G278040	XP_006302756.1
OG0010392	Cg002G055350	XP_006292067.1
OG0010393	Cg007G277830	XP_006302710.1
OG0010394	Cg007G277720	XP_006302708.1
OG0010395	Cg006G225860	XP_006307043.1
OG0010396	Cg007G275670	XP_006302559.2
OG0010397	Cg007G274610	XP_006301501.1
OG0010398	Cg007G274580	XP_006302618.1
OG0010400	Cg007G274250	XP_006300550.2
OG0010401	Cg007G274050	XP_023643675.1
OG0010402	Cg007G273950	XP_006300977.2
OG0010403	Cg007G273850	XP_023643746.1
OG0010404	Cg007G273490	XP_006302030.2
OG0010405	Cg007G273410	XP_006302041.1
OG0010407	Cg007G273400	XP_023643020.1
OG0010408	Cg007G272800	XP_006302359.2
OG0010409	Cg007G279790	XP_023643575.1
OG0010410	Cg007G280050	XP_006301134.1
OG0010411	Cg007G280340	XP_023642902.1
OG0010413	Cg007G280830	XP_023642970.1
OG0010414	Cg007G280650	XP_006302247.1
OG0010415	Cg007G281310	XP_006301505.1
OG0010416	Cg007G281430	XP_023643437.1
OG0010417	Cg003G102550	XP_006280511.1
OG0010418	Cg004G128950	XP_023641448.1
OG0010420	Cg004G129480	XP_006297574.1
OG0010421	Cg004G130410	XP_006298666.2
OG0010422	Cg004G130550	XP_023641080.1
OG0010423	Cg004G130590	XP_006296799.1
OG0010424	Cg004G130640	XP_023642533.1
OG0010425	Cg004G130930	XP_023642082.1
OG0010426	Cg008G300560	XP_006287773.1
OG0010427	Cg004G131550	XP_006298258.1
OG0010428	Cg004G131680	XP_006298919.1
OG0010429	Cg004G131910	XP_006298253.1
OG0010430	Cg004G132070	XP_006298689.1
OG0010431	Cg004G132750	XP_006298758.1
OG0010432	Cg001G025210	XP_006283871.1
OG0010433	Cg004G133870	XP_023642311.1
OG0010434	Cg004G134120	XP_006299880.1
OG0010435	Cg004G134480	XP_006298040.1
OG0010436	Cg004G134900	XP_006298494.1
OG0010437	Cg004G135000	XP_023641415.1
OG0010438	Cg004G135050	XP_006296939.2
OG0010439	Cg004G135160	XP_006298927.1
OG0010440	Cg004G135290	XP_023641199.1
OG0010441	Cg004G135470	XP_006298218.1
OG0010442	Cg004G135620	XP_006297775.1
OG0010443	Cg004G135660	XP_006299629.1
OG0010444	Cg004G135740	XP_006296809.1
OG0010445	Cg006G200120	XP_006304157.1
OG0010446	Cg004G136410	XP_006298083.2
OG0010447	Cg004G136430	XP_006299213.1
OG0010448	Cg004G136620	XP_006296976.1
OG0010449	Cg004G136630	XP_006297263.2
OG0010450	Cg006G199360	XP_006307567.1
OG0010451	Cg004G137000	XP_006297576.1
OG0010452	Cg004G137020	XP_006298973.1
OG0010453	Cg004G137030	XP_006297019.1
OG0010454	Cg004G137080	XP_006296919.1
OG0010455	Cg004G137090	XP_006297721.1
OG0010456	Cg004G137300	XP_006296944.1
OG0010457	Cg004G137410	XP_023641571.1
OG0010458	Cg004G137450	XP_006300083.2
OG0010459	Cg004G137570	XP_006297422.1
OG0010460	Cg004G138000	XP_006297362.1
OG0010461	Cg004G138520	XP_006296594.1
OG0010462	Cg004G138760	XP_006298954.1
OG0010463	Cg004G138880	XP_006297502.2
OG0010464	Cg004G138920	XP_006299664.1
OG0010465	Cg004G139230	XP_006299889.1
OG0010466	Cg004G139980	XP_006297098.1
OG0010467	Cg004G142110	XP_006298290.1
OG0010468	Cg004G140210	XP_006298866.1
OG0010469	Cg004G140230	XP_006297270.1
OG0010470	Cg004G140290	XP_006300104.1
OG0010471	Cg004G140490	XP_006299869.1
OG0010472	Cg004G140620	XP_006298151.1
OG0010473	Cg004G141020	XP_006298691.1
OG0010474	Cg004G141550	XP_006299932.1
OG0010475	Cg004G141610	XP_006299118.1
OG0010476	Cg004G142120	XP_023642552.1
OG0010477	Cg004G143260	XP_006299798.1
OG0010478	Cg004G146640	XP_006279410.1
OG0010479	Cg004G149010	XP_006298172.2
OG0010480	Cg004G151110	XP_006297541.1
OG0010481	Cg004G151660	XP_023642135.1
OG0010482	Cg004G151690	XP_006298607.1
OG0010483	Cg004G152220	XP_006297571.1
OG0010484	Cg004G152770	XP_006297913.1
OG0010485	Cg004G152790	XP_006296865.1
OG0010486	Cg004G152900	XP_006297442.2, XP_006279156.2
OG0010487	Cg004G153180	XP_006297300.1
OG0010488	Cg004G154570	XP_006296733.2
OG0010489	Cg004G155850	XP_006298555.1
OG0010490	Cg004G155870	XP_006297787.1
OG0010491	Cg004G156010	XP_006298772.1
OG0010492	Cg004G156120	XP_006298661.2
OG0010493	Cg004G156240	XP_006297820.1
OG0010494	Cg004G156420	XP_006300043.1
OG0010495	Cg001G011550	XP_023634187.1
OG0010496	Cg004G156530	XP_006299884.1
OG0010497	Cg004G156740	XP_006297221.1
OG0010498	Cg004G156910	XP_006298913.1
OG0010499	Cg004G156930	XP_023642747.1
OG0010500	Cg006G194060	XP_006303229.1
OG0010501	Cg006G194150	XP_006306665.1
OG0010502	Cg006G194610	XP_006307003.1
OG0010503	Cg001G030690	XP_006284109.1
OG0010504	Cg006G198130	XP_006306960.1
OG0010505	Cg002G055340	XP_023638097.1
OG0010506	Cg006G198860	XP_006306326.1
OG0010507	Cg006G198430	XP_023639025.1, XP_006307321.1
OG0010508	Cg006G199030	XP_006305844.1
OG0010509	Cg006G199240	XP_023645260.1
OG0010510	Cg006G199320	XP_006306988.1
OG0010511	Cg006G199440	XP_006304231.1
OG0010512	Cg006G200080	XP_006306346.1
OG0010513	Cg006G201040	XP_006304549.1
OG0010514	Cg006G200570	XP_006304522.1
OG0010515	Cg006G201340	XP_006304431.1
OG0010516	Cg006G201490	XP_006303235.1
OG0010517	Cg006G201750	XP_006303585.1
OG0010520	Cg005G172050	XP_006294696.2
OG0010521	Cg005G172090	XP_006294758.2
OG0010522	Cg002G054810	XP_006292122.1
OG0010523	Cg002G054760	XP_006292053.1
OG0010524	Cg002G054740	XP_006293169.1
OG0010525	Cg002G054540	XP_006292429.2
OG0010526	Cg002G054520	XP_006291291.1
OG0010527	Cg002G054350	XP_006290371.1
OG0010528	Cg002G053800	XP_006291927.2
OG0010529	Cg002G053790	XP_006290284.1
OG0010530	Cg008G300430	XP_006287221.1
OG0010531	Cg002G053730	XP_006291213.2
OG0010532	Cg002G053380	XP_023638664.1
OG0010533	Cg002G053490	XP_023638222.1
OG0010534	Cg002G053410	XP_006293114.1
OG0010535	Cg002G053050	XP_006293063.1
OG0010536	Cg002G052930	XP_006292585.1
OG0010537	Cg002G052590	XP_006291553.1
OG0010538	Cg002G054960	XP_006291923.1
OG0010539	Cg002G052200	XP_006291209.1
