Orthogroup	Cardamine_glauca	Brassica_oleracea
OG0009769	Cg003G090220, Cg003G095680	XP_013621831.1
OG0009770	Cg003G090350, Cg003G095820	XP_013622411.1
OG0009771	Cg003G097270	XP_013627345.1
OG0009772	Cg003G097650	XP_013622420.1
OG0009773	Cg003G097660	XP_013613074.1, XP_013622835.1
OG0009774	Cg003G097880	XP_013612298.1, XP_013619731.1
OG0009775	Cg003G097950	XP_013607148.1, XP_013613407.1
OG0009776	Cg008G293940	XP_013613108.1, XP_013622023.1
OG0009777	Cg003G098340	XP_013609529.1, XP_013618872.1
OG0009778	Cg003G098680	XP_013616431.1, XP_013630346.1
OG0009779	Cg003G098860	XP_013626558.1, XP_013613071.1
OG0009780	Cg003G099050	XP_013620851.1
OG0009781	Cg003G099110	XP_013623410.1, XP_013639644.1, XP_013610299.1
OG0009782	Cg003G099240	XP_013615905.1, XP_013612479.1
OG0009783	Cg003G099600	XP_013609556.1
OG0009784	Cg003G099690	XP_013606333.1
OG0009785	Cg003G099710	XP_013607341.1, XP_013621523.1
OG0009786	Cg003G100220	XP_013616486.1
OG0009787	Cg003G100130	XP_013606674.1
OG0009788	Cg003G100070	XP_013619413.1, XP_013610084.1
OG0009789	Cg003G100250, Cg003G100260	XP_013611291.1, XP_013616211.1
OG0009790	Cg003G100480, Cg007G268150	XP_013613011.1
OG0009791	Cg003G101190	XP_013630681.1, XP_013615717.1, XP_013625847.1
OG0009792	Cg003G100910	XP_013611307.1, XP_013615244.1
OG0009793	Cg003G100860	XP_013618265.1, XP_013609496.1
OG0009794	Cg003G100770	XP_013620037.1, XP_013622874.1
OG0009795	Cg003G101530	XP_013620569.1, XP_013611401.1
OG0009796	Cg003G101830	XP_013614976.1, XP_013616373.1
OG0009797	Cg003G102010	XP_013608953.1
OG0009798	Cg003G102330	XP_013615901.1, XP_013611803.1
OG0009799	Cg003G102410	XP_013620128.1, XP_013610795.1
OG0009800	Cg003G102910	XP_013612555.1, XP_013628602.1
OG0009801	Cg003G103010	XP_013630068.1, XP_013621296.1
OG0009802	Cg003G103120	XP_013627083.1
OG0009803	Cg003G103600	XP_013606606.1, XP_013629715.1
OG0009804	Cg003G103910	XP_013616423.1, XP_013606387.1
OG0009806	Cg003G104220	XP_013628291.1, XP_013607117.1
OG0009807	Cg003G104310	XP_013626270.1, XP_013609825.1
OG0009808	Cg003G104490	XP_013621383.1
OG0009809	Cg003G105140	XP_013609492.1, XP_013618786.1
OG0009810	Cg003G105290	XP_013611437.1, XP_013620554.1
OG0009811	Cg003G105320	XP_013619120.1, XP_013607065.1
OG0009812	Cg003G105350	XP_013610151.1, XP_013627401.1
OG0009813	Cg003G105590	XP_013614214.1, XP_013606089.1
OG0009814	Cg003G105690	XP_013608708.1, XP_013620297.1
OG0009815	Cg003G105710	XP_013608709.1
OG0009816	Cg002G047460	XP_013604630.1
OG0009817	Cg006G204150	XP_013600288.1, XP_013592046.1
OG0009818	Cg008G293320	XP_013608998.1
OG0009819	Cg008G293290	XP_013613233.1
OG0009820	Cg008G292740	XP_013623238.1, XP_013616170.1
OG0009821	Cg008G292720	XP_013611522.1
OG0009822	Cg008G292690	XP_013629156.1, XP_013611443.1
OG0009823	Cg008G292680	XP_013629157.1, XP_013610561.1
OG0009824	Cg008G292580	XP_013615834.1, XP_013611372.1
OG0009825	Cg008G292460	XP_013630570.1
OG0009826	Cg008G292430	XP_013620698.1, XP_013622650.1
OG0009827	Cg008G292350	XP_013623144.1, XP_013608971.1
OG0009828	Cg008G292000	XP_013621020.1, XP_013611837.1
OG0009829	Cg008G291950	XP_013624958.1, XP_013607014.1, XP_013629541.1
OG0009830	Cg008G291520	XP_013611693.1
OG0009831	Cg008G291420	XP_013613325.1, XP_013629192.1
OG0009833	Cg008G291270	XP_013610105.1, XP_013620151.1
OG0009834	Cg008G290860	XP_013612400.1
OG0009835	Cg008G290590	XP_013620784.1
OG0009836	Cg008G289870	XP_013611506.1
OG0009837	Cg003G112240	XP_013625190.1, XP_013619806.1, XP_013609619.1
OG0009838	Cg008G289700	XP_013621907.1
OG0009840	Cg008G289260	XP_013629758.1
OG0009841	Cg008G288850	XP_013618262.1, XP_013621709.1, XP_013611327.1
OG0009842	Cg008G288760	XP_013618261.1, XP_013608496.1
OG0009843	Cg008G288510	XP_013610035.1, XP_013618671.1
OG0009844	Cg008G288300	XP_013629282.1, XP_013610531.1
OG0009845	Cg002G059390	XP_013639321.1, XP_013622890.1
OG0009846	Cg001G023480	XP_013602938.1, XP_013620537.1
OG0009847	Cg001G023120	XP_013596531.1, XP_013638001.1
OG0009848	Cg001G022520	XP_013588275.1, XP_013596575.1
OG0009849	Cg001G022500	XP_013616970.1, XP_013593573.1
OG0009850	Cg001G022370	XP_013624209.1, XP_013624214.1, XP_013615849.1
OG0009851	Cg001G022030	XP_013602567.1, XP_013622134.1
OG0009852	Cg001G021800	XP_013626776.1, XP_013597245.1
OG0009853	Cg001G021480	XP_013621965.1, XP_013616069.1
OG0009854	Cg001G021310	XP_013628722.1, XP_013603113.1
OG0009855	Cg001G020830	XP_013614134.1
OG0009856	Cg001G019950	XP_013617910.1, XP_013621727.1
OG0009857	Cg001G019840	XP_013600726.1
OG0009858	Cg001G019220	XP_013614536.1
OG0009859	Cg001G019060	XP_013595093.1, XP_013596606.1
OG0009860	Cg001G017880	XP_013593663.1
OG0009861	Cg001G017860	XP_013593594.1
OG0009862	Cg001G017480	XP_013607865.1, XP_013599051.1
OG0009863	Cg001G017420	XP_013627394.1, XP_013589565.1
OG0009864	Cg001G017390	XP_013609179.1, XP_013614187.1
OG0009865	Cg001G016840	XP_013599298.1
OG0009866	Cg006G213090	XP_013584744.1
OG0009867	Cg006G211690	XP_013583633.1
OG0009868	Cg006G210790	XP_013591918.1
OG0009869	Cg006G210570	XP_013604292.1, XP_013587776.1
OG0009870	Cg006G210560	XP_013592501.1, XP_013605006.1
OG0009871	Cg006G210510	XP_013606236.1, XP_013588483.1
OG0009872	Cg006G209150	XP_013591867.1
OG0009873	Cg006G206120	XP_013605016.1, XP_013586120.1
OG0009875	Cg006G206890	XP_013636772.1, XP_013631866.1
OG0009876	Cg006G203130	XP_013605230.1, XP_013592330.1
OG0009877	Cg006G218530	XP_013584196.1, XP_013595559.1
OG0009878	Cg006G218000	XP_013625549.1
OG0009879	Cg006G217440	XP_013584314.1, XP_013622521.1
OG0009880	Cg006G216900	XP_013622090.1, XP_013595495.1
OG0009881	Cg006G216880	XP_013593220.1, XP_013630356.1
OG0009882	Cg006G216570	XP_013596650.1, XP_013584820.1
OG0009883	Cg006G216400	XP_013596030.1, XP_013586728.1
OG0009884	Cg006G216390	XP_013622279.1, XP_013586727.1
OG0009885	Cg006G216190	XP_013595688.1, XP_013584419.1
OG0009886	Cg006G216130	XP_013625441.1, XP_013585049.1
OG0009887	Cg006G216110	XP_013586187.1, XP_013629482.1
OG0009888	Cg006G215960	XP_013628631.1, XP_013598274.1
OG0009889	Cg006G215670	XP_013587428.1
OG0009890	Cg006G215420	XP_013597108.1, XP_013585157.1
OG0009891	Cg001G004780	XP_013596581.1, XP_013623217.1
OG0009892	Cg001G004740	XP_013593422.1, XP_013603744.1
OG0009893	Cg001G003920	XP_013595944.1, XP_013621861.1
OG0009894	Cg001G003780	XP_013599646.1, XP_013594008.1
OG0009895	Cg001G003490	XP_013622412.1
OG0009896	Cg001G003470	XP_013597246.1, XP_013629704.1
OG0009897	Cg001G003390	XP_013596182.1, XP_013593116.1
OG0009898	Cg001G003300	XP_013630391.1, XP_013596914.1
OG0009899	Cg001G003160	XP_013595177.1
OG0009900	Cg001G003140	XP_013626761.1, XP_013595182.1
OG0009901	Cg005G191440	XP_013631810.1
OG0009902	Cg001G002870	XP_013619212.1, XP_013595565.1
OG0009903	Cg005G191580	XP_013600080.1, XP_013621976.1
OG0009904	Cg001G002700	XP_013600592.1
OG0009905	Cg001G002630	XP_013598505.1, XP_013630664.1
OG0009906	Cg001G002430	XP_013583494.1, XP_013626320.1
OG0009907	Cg001G002330	XP_013627502.1, XP_013593211.1
OG0009908	Cg001G002220	XP_013629229.1, XP_013595853.1
OG0009909	Cg001G002100	XP_013638245.1
OG0009910	Cg001G002050	XP_013624787.1
OG0009911	Cg001G001820	XP_013622429.1
OG0009912	Cg001G001560	XP_013594471.1, XP_013626180.1
OG0009913	Cg001G001500	XP_013626631.1, XP_013629006.1
OG0009914	Cg001G001270	XP_013635916.1, XP_013625431.1
OG0009915	Cg001G000870	XP_013598292.1, XP_013629360.1
OG0009916	Cg001G000770	XP_013626311.1, XP_013595857.1
OG0009917	Cg001G000010	XP_013600021.1
OG0009918	Cg001G034060	XP_013592152.1
OG0009919	Cg001G032940	XP_013605652.1
OG0009920	Cg001G038190	XP_013614380.1, XP_013631524.1
OG0009921	Cg001G039400	XP_013637077.1, XP_013613713.1
OG0009922	Cg001G039600	XP_013591541.1, XP_013613538.1
OG0009923	Cg001G039780	XP_013588516.1, XP_013632319.1
OG0009924	Cg005G171570	XP_013637090.1
OG0009925	Cg005G170970	XP_013635949.1
OG0009926	Cg007G248960	XP_013606300.1
OG0009927	Cg002G045370	XP_013605888.1
OG0009928	Cg005G171060	XP_013629836.1, XP_013631867.1
OG0009929	Cg005G171080	XP_013633591.1, XP_013636396.1
OG0009930	Cg005G171180	XP_013637229.1, XP_013632551.1
OG0009931	Cg005G171250	XP_013637535.1, XP_013632323.1
OG0009932	Cg005G171300	XP_013631559.1, XP_013635873.1
OG0009933	Cg003G084930	XP_013625412.1, XP_013607138.1
OG0009934	Cg003G085080, Cg003G085090	XP_013612186.1
OG0009935	Cg003G085330	XP_013621802.1
OG0009936	Cg003G099340	XP_013599687.1
OG0009937	Cg005G172490	XP_013632570.1
OG0009938	Cg005G172950	XP_013630996.1, XP_013630893.1
OG0009939	Cg005G173040	XP_013626978.1, XP_013636244.1
OG0009940	Cg005G173060	XP_013629711.1, XP_013631285.1
OG0009941	Cg008G315040	XP_013612854.1
OG0009942	Cg008G315620	XP_013621019.1
OG0009943	Cg011G328880, Cg008G317590	XP_013618090.1
OG0009944	Cg003G084300	XP_013616517.1, XP_013622345.1
OG0009945	Cg003G084240	XP_013606910.1
OG0009947	Cg003G083530	XP_013612416.1
OG0009948	Cg003G083470	XP_013626653.1
OG0009949	Cg003G081910	XP_013618533.1, XP_013611665.1
OG0009950	Cg003G081830	XP_013609599.1
OG0009951	Cg003G081150	XP_013607423.1
OG0009952	Cg003G080800	XP_013611538.1, XP_013622303.1
OG0009953	Cg003G080650	XP_013607089.1, XP_013629423.1
OG0009954	Cg003G093470, Cg003G080480	XP_013609336.1
OG0009955	Cg003G093490, Cg003G080430	XP_013630223.1, XP_013622018.1
OG0009956	Cg003G093520, Cg003G080420	XP_013607141.1
OG0009957	Cg003G080070, Cg003G093920	XP_013626066.1, XP_013609311.1
OG0009958	Cg008G320830	XP_013619227.1, XP_013596743.1
OG0009959	Cg008G321940	XP_013598281.1
OG0009960	Cg008G322310	XP_013616169.1, XP_013593264.1
OG0009961	Cg008G322500	XP_013608882.1, XP_013606406.1
OG0009962	Cg008G322510	XP_013612158.1, XP_013620911.1
OG0009963	Cg008G323340	XP_013619492.1, XP_013593808.1
OG0009965	Cg008G324000	XP_013597612.1, XP_013615579.1
OG0009967	Cg008G324540	XP_013620595.1
OG0009968	Cg005G157640	XP_013636476.1
OG0009969	Cg008G325240	XP_013596113.1
OG0009970	Cg008G325270	XP_013598760.1, XP_013620409.1
OG0009971	Cg008G325050	XP_013596816.1, XP_013615957.1
OG0009972	Cg001G031980	XP_013632165.1
OG0009973	Cg004G140760	XP_013597583.1
OG0009974	Cg001G003100	XP_013616466.1
OG0009975	Cg001G029690	XP_013588717.1
OG0009976	Cg002G052320	XP_013605139.1
OG0009977	Cg001G029320	XP_013635508.1
OG0009978	Cg001G028850	XP_013605749.1
OG0009979	Cg001G028090	XP_013630459.1, XP_013636271.1
OG0009980	Cg001G027400	XP_013622511.1
OG0009981	Cg008G308630, Cg008G310290, Cg001G027040	XP_013590440.1
OG0009982	Cg004G138530	XP_013585375.1, XP_013622775.1
OG0009983	Cg001G040400	XP_013633737.1
OG0009984	Cg001G040410	XP_013589887.1
OG0009985	Cg001G040420	XP_013631074.1
OG0009986	Cg001G040760	XP_013634981.1
OG0009987	Cg001G040790	XP_013631839.1
OG0009988	Cg005G167350	XP_013625789.1, XP_013634545.1
OG0009989	Cg001G042250	XP_013588105.1, XP_013631790.1
OG0009990	Cg001G042510	XP_013590203.1, XP_013611254.1, XP_013583380.1
OG0009991	Cg001G042930	XP_013631454.1
OG0009992	Cg003G084940	XP_013609428.1
OG0009993	Cg005G157590	XP_013631519.1
OG0009994	Cg005G157990	XP_013636543.1, XP_013629637.1
OG0009995	Cg005G158310	XP_013634236.1, XP_013632172.1
OG0009996	Cg005G158350	XP_013636862.1, XP_013628670.1
OG0009997	Cg005G158930	XP_013634628.1, XP_013634739.1
OG0009998	Cg005G158950	XP_013637287.1, XP_013636820.1
OG0009999	Cg005G159060	XP_013634466.1, XP_013637015.1
OG0010000	Cg005G159480	XP_013614729.1
OG0010001	Cg005G159510	XP_013626358.1, XP_013614727.1
OG0010002	Cg005G159950	XP_013631986.1, XP_013637283.1
OG0010003	Cg005G160300	XP_013633641.1, XP_013633576.1
OG0010004	Cg005G160450	XP_013635457.1
OG0010005	Cg005G160540	XP_013632462.1, XP_013632053.1, XP_013632431.1
OG0010006	Cg005G160550	XP_013637494.1, XP_013622217.1
OG0010007	Cg005G160870	XP_013615212.1, XP_013635576.1
OG0010008	Cg005G160900	XP_013636619.1, XP_013636576.1
OG0010009	Cg004G157310	XP_013605486.1
OG0010010	Cg005G161820	XP_013636472.1
OG0010011	Cg005G162010	XP_013636113.1, XP_013633465.1
OG0010012	Cg005G162020	XP_013636110.1, XP_013637296.1
OG0010013	Cg005G162120	XP_013636590.1, XP_013628496.1
OG0010014	Cg005G162290	XP_013634247.1
OG0010015	Cg005G162750	XP_013626098.1, XP_013633713.1
OG0010016	Cg005G162790	XP_013633914.1, XP_013634245.1
OG0010017	Cg005G162820	XP_013635079.1
OG0010018	Cg005G162850	XP_013631548.1, XP_013629371.1
OG0010019	Cg005G163910	XP_013623459.1, XP_013634087.1
OG0010020	Cg005G163870	XP_013633648.1
OG0010021	Cg002G048660	XP_013604500.1
OG0010022	Cg005G164150	XP_013636094.1, XP_013635983.1
OG0010023	Cg005G164230	XP_013637325.1
OG0010024	Cg005G164410	XP_013636557.1, XP_013621819.1
OG0010025	Cg005G164470	XP_013634178.1, XP_013627214.1
OG0010026	Cg008G282950	XP_013608693.1, XP_013623667.1
OG0010027	Cg008G282960	XP_013610198.1, XP_013627294.1
OG0010028	Cg008G283160	XP_013623580.1, XP_013609277.1
OG0010029	Cg008G283350	XP_013612494.1, XP_013627120.1
OG0010030	Cg008G283460	XP_013609653.1
OG0010031	Cg008G283650	XP_013628714.1, XP_013620458.1
OG0010032	Cg008G283990	XP_013614292.1
OG0010033	Cg008G284030	XP_013618432.1, XP_013606191.1
OG0010034	Cg008G284080	XP_013628236.1
OG0010035	Cg008G284140	XP_013608684.1, XP_013618344.1
OG0010036	Cg008G284260	XP_013618904.1, XP_013609309.1
OG0010038	Cg008G284640	XP_013621106.1, XP_013614450.1
OG0010039	Cg008G284720	XP_013606306.1, XP_013613125.1
OG0010040	Cg008G299810	XP_013621623.1, XP_013629063.1
OG0010041	Cg008G300110	XP_013621127.1
OG0010042	Cg008G300080	XP_013614044.1, XP_013621123.1
OG0010043	Cg008G300590	XP_013627537.1
OG0010044	Cg008G300600	XP_013618625.1, XP_013626216.1
OG0010045	Cg008G300740	XP_013620662.1, XP_013612073.1
OG0010046	Cg008G300700	XP_013621195.1, XP_013611817.1
OG0010047	Cg008G300930	XP_013628561.1, XP_013620437.1
OG0010048	Cg008G300940	XP_013616112.1, XP_013613308.1
OG0010049	Cg008G296290	XP_013621758.1, XP_013612872.1
OG0010050	Cg008G301140	XP_013606131.1, XP_013612348.1
OG0010051	Cg008G301290	XP_013630742.1, XP_013618576.1
OG0010052	Cg008G301490	XP_013609220.1, XP_013613892.1
OG0010053	Cg008G301520	XP_013621339.1, XP_013606210.1, XP_013612235.1
OG0010054	Cg001G041740	XP_013635102.1
OG0010055	Cg008G302330	XP_013619542.1, XP_013609021.1
OG0010056	Cg003G108450	XP_013616511.1, XP_013607318.1
OG0010057	Cg003G108270	XP_013609270.1
OG0010058	Cg003G108180	XP_013625864.1, XP_013610039.1
OG0010059	Cg003G107800	XP_013627283.1
OG0010060	Cg003G107250	XP_013612484.1, XP_013616024.1
OG0010061	Cg006G218730	XP_013629288.1
OG0010062	Cg003G106500	XP_013608279.1
OG0010063	Cg003G111050	XP_013612550.1, XP_013627284.1
OG0010064	Cg003G111140	XP_013611065.1, XP_013628436.1
OG0010065	Cg003G111160	XP_013626319.1, XP_013619213.1
OG0010066	Cg003G111200	XP_013621810.1, XP_013608710.1
OG0010067	Cg003G103000	XP_013623871.1
OG0010068	Cg003G111790	XP_013629675.1
OG0010069	Cg003G112020	XP_013628334.1
OG0010070	Cg003G112170	XP_013628989.1
OG0010071	Cg003G112260	XP_013606561.1, XP_013629403.1
OG0010072	Cg003G112920	XP_013630388.1
OG0010073	Cg003G113060	XP_013612150.1, XP_013630350.1
OG0010074	Cg003G113040	XP_013613888.1, XP_013613634.1
OG0010075	Cg003G113670	XP_013607106.1, XP_013618722.1, XP_013630156.1
OG0010076	Cg003G113710	XP_013625479.1
OG0010077	Cg003G114540	XP_013611426.1, XP_013595304.1
OG0010078	Cg003G114710	XP_013613157.1, XP_013597986.1
OG0010079	Cg003G114780	XP_013609709.1, XP_013594767.1
OG0010080	Cg003G114810	XP_013598407.1, XP_013611662.1
OG0010081	Cg003G114820	XP_013607294.1, XP_013593880.1
OG0010082	Cg003G115030	XP_013611721.1, XP_013593618.1
OG0010083	Cg002G059150	XP_013612586.1, XP_013599278.1
OG0010085	Cg002G055440	XP_013599858.1
OG0010087	Cg003G075980	XP_013627244.1, XP_013610468.1
OG0010088	Cg003G076590, Cg014G332980	XP_013629574.1, XP_013612717.1
OG0010089	Cg014G333030, Cg003G076540	XP_013612639.1
OG0010090	Cg006G227740	XP_013637873.1
OG0010091	Cg003G076840, Cg014G332760	XP_013608996.1
OG0010092	Cg003G077960, Cg014G331700	XP_013610033.1
OG0010093	Cg014G331990, Cg003G077620	XP_013625178.1
OG0010094	Cg003G078120, Cg014G331570	XP_013610832.1
OG0010095	Cg003G078160, Cg014G331480	XP_013612237.1
OG0010096	Cg003G078310, Cg014G331330	XP_013620692.1
OG0010097	Cg014G330930, Cg003G078620	XP_013621060.1
OG0010098	Cg003G078780, Cg014G330760	XP_013611609.1
OG0010099	Cg003G094750, Cg003G079250	XP_013612924.1
OG0010100	Cg003G094690, Cg003G079320	XP_013608629.1, XP_013630205.1
OG0010101	Cg003G079350, Cg003G094650	XP_013619463.1
OG0010102	Cg003G094620, Cg003G079390	XP_013608630.1
OG0010103	Cg003G079420, Cg003G094590	XP_013622681.1, XP_013608632.1
OG0010104	Cg003G094370, Cg003G079650	XP_013611388.1, XP_013622160.1
OG0010105	Cg008G319490	XP_013609849.1, XP_013596472.1
OG0010106	Cg005G173250	XP_013634517.1
OG0010107	Cg005G173330	XP_013632310.1
OG0010108	Cg005G174300	XP_013628891.1, XP_013636167.1
OG0010109	Cg005G174110	XP_013637269.1
OG0010110	Cg005G174730	XP_013629251.1
OG0010111	Cg005G174910	XP_013637123.1, XP_013630747.1
OG0010112	Cg005G175450	XP_013635096.1, XP_013634977.1
OG0010113	Cg005G175650	XP_013637650.1
OG0010114	Cg005G175980	XP_013627876.1, XP_013636731.1
OG0010115	Cg005G176390	XP_013634675.1
OG0010116	Cg005G176890	XP_013634601.1, XP_013631525.1
OG0010117	Cg005G177160	XP_013634268.1, XP_013636987.1
OG0010118	Cg005G178090	XP_013636069.1, XP_013635221.1
OG0010119	Cg005G178600	XP_013633972.1, XP_013625773.1
OG0010120	Cg005G178850	XP_013635866.1
OG0010121	Cg005G179170	XP_013633836.1, XP_013633681.1
OG0010122	Cg005G179190	XP_013633299.1, XP_013633289.1
OG0010123	Cg005G179270	XP_013636873.1, XP_013634406.1
OG0010124	Cg005G179650	XP_013631234.1, XP_013637447.1
OG0010125	Cg005G179660	XP_013633644.1
OG0010126	Cg005G179670	XP_013634814.1
OG0010127	Cg005G181140	XP_013631084.1, XP_013637322.1
OG0010128	Cg005G182710	XP_013621755.1
OG0010129	Cg006G241520	XP_013618260.1, XP_013608741.1
OG0010130	Cg005G183310	XP_013599179.1, XP_013636703.1
OG0010131	Cg005G185700	XP_013605004.1, XP_013636843.1
OG0010132	Cg001G013280	XP_013595520.1, XP_013601591.1
OG0010133	Cg004G116120	XP_013621116.1, XP_013586688.1
OG0010134	Cg004G124270	XP_013615138.1
OG0010135	Cg008G281980	XP_013584558.1
OG0010136	Cg005G164570	XP_013631431.1, XP_013631131.1
OG0010137	Cg005G164620	XP_013623104.1
OG0010138	Cg001G014310	XP_013593367.1, XP_013608161.1
OG0010139	Cg001G014250	XP_013605430.1, XP_013598264.1
OG0010140	Cg004G116870	XP_013585240.1, XP_013594108.1
OG0010141	Cg004G117950	XP_013583474.1, XP_013626830.1
OG0010142	Cg004G118370	XP_013621799.1, XP_013584829.1
OG0010143	Cg004G118390	XP_013587497.1, XP_013619991.1
OG0010144	Cg004G119320	XP_013639336.1, XP_013638767.1
OG0010145	Cg004G119370	XP_013585030.1
OG0010146	Cg004G119450, Cg004G120750	XP_013635324.1
OG0010147	Cg004G119520	XP_013591236.1, XP_013585007.1
OG0010148	Cg004G119980	XP_013586102.1
OG0010149	Cg004G120100	XP_013587326.1
OG0010150	Cg004G120460	XP_013585059.1, XP_013584243.1
OG0010151	Cg004G121560	XP_013593956.1
OG0010152	Cg004G122740	XP_013588837.1
OG0010153	Cg004G122730	XP_013627514.1, XP_013621696.1
OG0010154	Cg004G122960	XP_013630462.1
OG0010155	Cg004G122980	XP_013586667.1
OG0010156	Cg004G123150	XP_013637878.1, XP_013628771.1, XP_013617983.1
OG0010157	Cg004G123890	XP_013615242.1, XP_013619217.1
OG0010158	Cg004G124050	XP_013586037.1, XP_013626574.1
OG0010159	Cg003G109850	XP_013619080.1, XP_013621852.1
OG0010160	Cg004G124400	XP_013587079.1, XP_013617089.1
OG0010161	Cg005G166240	XP_013631923.1, XP_013633598.1
OG0010162	Cg005G166390	XP_013622683.1
OG0010163	Cg005G166420	XP_013633645.1, XP_013625321.1
OG0010164	Cg005G166780	XP_013635364.1
OG0010165	Cg002G051610	XP_013603306.1, XP_013591931.1
OG0010166	Cg005G167250	XP_013628858.1
OG0010167	Cg005G167510	XP_013636051.1, XP_013635847.1
OG0010168	Cg005G170140	XP_013636923.1, XP_013636223.1, XP_013636225.1
OG0010169	Cg005G169890	XP_013627481.1
OG0010170	Cg005G169730	XP_013635984.1
OG0010171	Cg005G169380	XP_013623029.1, XP_013634090.1
OG0010172	Cg005G169370	XP_013622167.1
OG0010173	Cg005G169240	XP_013626698.1
OG0010174	Cg005G168690	XP_013632504.1
OG0010175	Cg005G168200	XP_013635428.1
OG0010176	Cg005G168310	XP_013631160.1, XP_013631797.1
OG0010178	Cg006G239620	XP_013603446.1, XP_013638172.1
OG0010179	Cg005G167610	XP_013622381.1
OG0010180	Cg006G230420	XP_013604026.1, XP_013604120.1, XP_013587295.1
OG0010181	Cg006G230370	XP_013583647.1
OG0010182	Cg006G229180	XP_013604431.1
OG0010183	Cg006G228420	XP_013639265.1, XP_013603120.1
OG0010184	Cg006G228300	XP_013600681.1
OG0010185	Cg008G300550	XP_013618253.1, XP_013625371.1
OG0010186	Cg006G227900	XP_013585084.1, XP_013603337.1
OG0010187	Cg006G227360	XP_013605354.1, XP_013605911.1
OG0010188	Cg006G227280	XP_013586305.1
OG0010189	Cg006G226780	XP_013600576.1, XP_013638933.1
OG0010190	Cg006G226580	XP_013638470.1, XP_013604373.1
OG0010191	Cg006G226490	XP_013586799.1
OG0010192	Cg006G226030	XP_013600695.1
OG0010193	Cg006G225990	XP_013602088.1, XP_013596309.1
OG0010194	Cg006G225980	XP_013583678.1, XP_013596519.1
OG0010195	Cg006G225940	XP_013599839.1, XP_013598722.1
OG0010196	Cg006G225890	XP_013596170.1, XP_013603299.1
OG0010197	Cg006G225540	XP_013638678.1, XP_013602402.1
OG0010198	Cg006G225250	XP_013598226.1, XP_013604081.1
OG0010199	Cg006G225240	XP_013604080.1, XP_013598356.1
