Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0008338	Cg003G099370	jg21958
OG0008339	Cg004G154370	jg27982
OG0008340	Cg004G149870, Cg004G150830	jg27558
OG0008341	Cg004G151270	jg27587
OG0008342	Cg004G151580	jg27621
OG0008343	Cg004G152100	jg27686
OG0008344	Cg004G152460	jg27752
OG0008345	Cg004G152780	jg27790
OG0008346	Cg004G152890	jg27804
OG0008347	Cg004G153390	jg27867
OG0008348	Cg004G153460	jg27870
OG0008349	Cg004G153480	jg27879
OG0008350	Cg004G153860	jg27912
OG0008351	Cg004G154800	jg28038
OG0008352	Cg004G154750	jg28020
OG0008353	Cg004G154930	jg28054
OG0008354	Cg002G069130	jg13613
OG0008355	Cg004G155940	jg28157
OG0008356	Cg004G156760	jg28256
OG0008357	Cg006G194390, Cg003G097930	jg33773
OG0008358	Cg006G194490	jg33763
OG0008359	Cg006G194910	jg33692
OG0008360	Cg008G325310	jg20265
OG0008361	Cg006G194990	jg33686
OG0008362	Cg006G195690	jg33619
OG0008363	Cg006G195720	jg33615
OG0008364	Cg006G196040	jg33573, jg33571
OG0008365	Cg006G196200	jg33556
OG0008366	Cg006G196320	jg33544
OG0008367	Cg006G196500	jg33523
OG0008368	Cg006G196510	jg33522
OG0008369	Cg006G196560, Cg004G119070, Cg004G118830, Cg004G118700, Cg004G118940	jg33292
OG0008370	Cg006G196660	jg33506
OG0008371	Cg006G197570	jg33392
OG0008372	Cg006G197820	jg33368
OG0008373	Cg006G198070	jg33329
OG0008374	Cg006G198350	jg33284
OG0008375	Cg006G199170	jg33197
OG0008376	Cg006G199460	jg33165
OG0008377	Cg006G199540	jg33153
OG0008378	Cg006G200400	jg33021
OG0008379	Cg006G200620	jg32991
OG0008380	Cg001G025060	jg11039
OG0008381	Cg001G025200	jg11055
OG0008382	Cg005G171720	jg18608
OG0008383	Cg005G171770	jg18599
OG0008384	Cg005G171800	jg18596
OG0008385	Cg002G054910	jg15097
OG0008386	Cg002G054670	jg15124
OG0008387	Cg002G054510	jg15135
OG0008388	Cg002G054420	jg15149
OG0008389	Cg002G054030	jg15197
OG0008390	Cg002G053810	jg15212
OG0008391	Cg002G053000	jg15285
OG0008392	Cg002G052880	jg15297
OG0008393	Cg002G052760	jg15314
OG0008394	Cg002G052660	jg15325
OG0008395	Cg002G052470	jg15350
OG0008396	Cg002G055090	jg15074
OG0008397	Cg002G052230	jg15370
OG0008398	Cg002G052220	jg15371
OG0008399	Cg002G051860	jg15407
OG0008400	Cg002G052260	jg15368
OG0008401	Cg002G051890	jg15404
OG0008402	Cg002G051590	jg15432
OG0008403	Cg002G051040	jg15481
OG0008404	Cg002G050940	jg15489
OG0008405	Cg002G050280	jg15573
OG0008406	Cg002G049860	jg15620
OG0008407	Cg002G049310	jg15685
OG0008408	Cg002G048710	jg15772
OG0008409	Cg002G048130	jg15836
OG0008410	Cg002G047900	jg15871
OG0008411	Cg002G047720	jg15890
OG0008412	Cg002G047710	jg15891
OG0008413	Cg002G047640	jg15898
OG0008414	Cg002G047580	jg15903
OG0008415	Cg002G047500	jg15913
OG0008416	Cg002G047490	jg15914
OG0008417	Cg005G163010	jg19610
OG0008418	Cg001G040720	jg26986
OG0008419	Cg002G047090	jg15985
OG0008420	Cg002G047000	jg15999
OG0008421	Cg002G046970	jg16000
OG0008422	Cg002G046880	jg16015
OG0008423	Cg002G046830	jg16019
OG0008424	Cg002G046760	jg16030
OG0008425	Cg002G046490	jg16067
OG0008426	Cg002G046410	jg16075
OG0008427	Cg002G046220	jg16095
OG0008428	Cg002G046030	jg16115
OG0008429	Cg002G045950	jg16124
OG0008430	Cg002G044920	jg16241
OG0008431	Cg002G044690	jg16256
OG0008432	Cg002G044670	jg16259
OG0008433	Cg002G044540	jg16278
OG0008434	Cg002G044430	jg16289
OG0008435	Cg002G044470	jg16284
OG0008436	Cg006G224850	jg30657
OG0008436	Cg002G043800	jg16359
OG0008437	Cg002G043790	jg16360
OG0008438	Cg002G043760	jg16363
OG0008439	Cg002G043610	jg16381
OG0008440	Cg002G043460	jg16414
OG0008441	Cg006G195340	jg33649
OG0008442	Cg006G195710	jg33616, jg33617
OG0008446	Cg003G081370	jg7639
OG0008447	Cg005G168120	jg18993
OG0008450	Cg007G272820	jg2871
OG0008451	Cg006G209730	jg32185
OG0008452	Cg001G012160	jg9597
OG0008453	Cg001G008560	jg9204, jg9202
OG0008454	Cg001G006730	jg9012
OG0008455	Cg001G008200	jg9164
OG0008456	Cg006G239410	jg29030
OG0008458	Cg006G236710	jg29299
OG0008459	Cg006G234900	jg29516
OG0008460	Cg008G310150, Cg002G067550, Cg003G086690	jg7118, jg7116, jg7164
OG0008461	Cg002G075370	jg12939
OG0008462	Cg007G272580	jg2846
OG0008464	Cg007G268530	jg2403
OG0008465	Cg007G268480	jg2399
OG0008466	Cg007G266500	jg2177
OG0008467	Cg004G139070	jg13711, jg26409
OG0008468	Cg004G126910	jg25065
OG0008469	Cg008G283880	jg4048
OG0008470	Cg008G319060	jg20865, jg20862
OG0008471	Cg005G178680	jg17825
OG0008472	Cg007G261060	jg12861
OG0008473	Cg003G107040	jg22872
OG0008474	Cg002G073400	jg13185
OG0008475	Cg003G099630	jg21998
OG0008476	Cg003G105420	jg22688
OG0008477	Cg008G302480	jg6097
OG0008478	Cg008G304740	jg6388
OG0008479	Cg003G110240	jg23196
OG0008480	Cg003G113950	jg23609
OG0008482	Cg006G220860	jg31097
OG0008483	Cg001G030750, Cg001G030840, Cg001G031390, Cg001G031400, Cg004G147330, Cg006G205070	jg27339, jg21231, jg6942, jg32303, jg21229, jg6944, jg21160, jg21158, jg11718, jg11716, jg6938, jg6940, jg11768
OG0008486	Cg003G096280, Cg003G090680	jg21718
OG0008489	Cg001G018530	jg10291, jg10292
OG0008491	Cg008G312670	jg21358
OG0008504	Cg001G012330	jg9610
OG0008505	Cg001G011870	jg9568
OG0008506	Cg001G011680	jg9548
OG0008507	Cg001G011540	jg9533
OG0008509	Cg001G010650	jg9429
OG0008510	Cg001G010630	jg9428
OG0008512	Cg001G010580	jg9425
OG0008513	Cg001G010490	jg9410
OG0008514	Cg001G010260, Cg001G010250	jg9388
OG0008515	Cg001G010160	jg9380
OG0008516	Cg001G010080	jg9371
OG0008517	Cg001G010050	jg9368
OG0008518	Cg008G300350	jg5848
OG0008519	Cg001G009680	jg9322
OG0008520	Cg001G009650	jg9319
OG0008521	Cg001G009150	jg30529, jg9262
OG0008522	Cg001G009000	jg9247
OG0008523	Cg001G008780	jg9225
OG0008524	Cg001G008680	jg9217
OG0008525	Cg001G008620	jg9211
OG0008526	Cg001G008310	jg9183
OG0008527	Cg001G008240	jg9168
OG0008528	Cg001G008210	jg9165
OG0008529	Cg001G007730	jg9125
OG0008530	Cg001G007350	jg9092
OG0008531	Cg001G007380	jg9095
OG0008532	Cg001G007370	jg9094
OG0008533	Cg001G007140	jg9065
OG0008534	Cg001G007680	jg9119
OG0008535	Cg001G007040	jg9050
OG0008536	Cg001G007030	jg9049
OG0008537	Cg001G007020	jg9048
OG0008538	Cg001G006960	jg9041
OG0008540	Cg001G006020	jg8933
OG0008541	Cg001G006220	jg8958
OG0008542	Cg001G006350	jg8970
OG0008543	Cg001G005830	jg8912
OG0008544	Cg001G005810	jg8910
OG0008545	Cg001G005710	jg8900
OG0008546	Cg001G005500	jg8878
OG0008547	Cg001G005330	jg8862
OG0008548	Cg006G215000	jg31744
OG0008549	Cg006G214470	jg31806
OG0008550	Cg006G214390	jg31813
OG0008551	Cg006G214230	jg31832
OG0008552	Cg006G213900	jg31860
OG0008553	Cg006G213590	jg31890
OG0008554	Cg001G023920	jg10911
OG0008555	Cg001G024010	jg10916
OG0008556	Cg001G024500	jg10955
OG0008557	Cg006G233690	jg29658
OG0008558	Cg007G256370	jg18374
OG0008559	Cg007G256100	jg1522
OG0008560	Cg007G254170	jg1409
OG0008561	Cg001G007290	jg9084
OG0008562	Cg007G252160	jg1184
OG0008564	Cg007G251930	jg1139
OG0008565	Cg007G250900	jg998
OG0008566	Cg007G250850	jg995
OG0008568	Cg007G249700	jg922
OG0008569	Cg004G141670	jg26679
OG0008570	Cg007G249520	jg856
OG0008571	Cg007G249290	jg839
OG0008572	Cg007G249200	jg833
OG0008573	Cg006G234580, Cg007G248930	jg794
OG0008574	Cg007G248910	jg790
OG0008575	Cg007G248880	jg787
OG0008576	Cg007G248670	jg759
OG0008577	Cg006G234070	jg29622
OG0008578	Cg006G230700	jg30005
OG0008579	Cg002G075220	jg12962
OG0008580	Cg002G075040	jg12985
OG0008581	Cg002G074920	jg12996
OG0008582	Cg002G074560	jg13049
OG0008583	Cg002G074280	jg13082
OG0008584	Cg002G073700	jg13150
OG0008585	Cg002G073500	jg13176
OG0008586	Cg002G073130	jg13221
OG0008587	Cg002G072880	jg13254
OG0008588	Cg002G072790	jg13267
OG0008589	Cg002G072630	jg13292
OG0008590	Cg002G072150	jg13340
OG0008591	Cg002G072000	jg31431, jg13356
OG0008592	Cg002G071680	jg13384
OG0008593	Cg002G071660	jg13386
OG0008594	Cg002G071340	jg13417
OG0008595	Cg002G071210	jg13453
OG0008596	Cg006G198900	jg13464
OG0008597	Cg002G070580	jg13537
OG0008598	Cg002G070550	jg13538
OG0008599	Cg002G069100	jg13610
OG0008600	Cg002G069150	jg13614
OG0008601	Cg002G069570	jg13656
OG0008602	Cg002G069680	jg13665
OG0008603	Cg002G069790	jg13669
OG0008604	Cg002G067760	jg13769
OG0008605	Cg002G067710	jg13778
OG0008606	Cg007G265480	jg2085
OG0008607	Cg007G264970	jg13184
OG0008609	Cg008G306590	jg1899
OG0008610	Cg007G245530	jg361
OG0008611	Cg007G245570	jg366
OG0008612	Cg007G245880	jg393
OG0008613	Cg007G245910	jg396
OG0008614	Cg007G246180	jg445
OG0008615	Cg007G246290	jg462
OG0008616	Cg007G246410	jg478
OG0008617	Cg007G246990	jg545
OG0008618	Cg007G246980	jg544
OG0008619	Cg007G247310	jg594
OG0008620	Cg007G247790	jg648
OG0008621	Cg004G128370	jg25220
OG0008622	Cg003G105070	jg22647
OG0008624	Cg005G165010	jg19375
OG0008625	Cg005G164940	jg19385
OG0008626	Cg004G124960	jg24856
OG0008627	Cg008G284380	jg4107
OG0008628	Cg004G125860	jg24960
OG0008629	Cg004G126350	jg25008
OG0008630	Cg004G126620	jg25031
OG0008631	Cg004G126720	jg25042
OG0008632	Cg004G127220	jg25101
OG0008633	Cg004G127270	jg25106
OG0008634	Cg004G127650	jg25141
OG0008635	Cg004G127730	jg25148
OG0008636	Cg004G127740	jg25149
OG0008637	Cg004G127940	jg25174
OG0008638	Cg004G128120	jg25192
OG0008639	Cg003G091140	jg21642
OG0008640	Cg003G090230, Cg003G095690	jg21694
OG0008641	Cg003G090460, Cg003G096010	jg21707
OG0008642	Cg003G096550	jg21727
OG0008643	Cg003G097080	jg21745
OG0008644	Cg003G097120	jg21748
OG0008645	Cg003G097480	jg21762
OG0008646	Cg003G098220	jg21846
OG0008647	Cg003G098330	jg21858
OG0008648	Cg003G099420	jg21971
OG0008649	Cg003G099700	jg22005
OG0008650	Cg003G100050	jg22041
OG0008651	Cg003G099850	jg22031
OG0008652	Cg003G099800	jg22026
OG0008653	Cg003G100370	jg22068
OG0008654	Cg003G100400	jg22072
OG0008655	Cg003G100500	jg22080
OG0008656	Cg003G100520	jg22082
OG0008657	Cg003G101280	jg22191
OG0008658	Cg003G100800	jg22136
OG0008659	Cg003G101400	jg22208
OG0008661	Cg003G101610	jg22233
OG0008662	Cg003G102250	jg22323
OG0008663	Cg003G102390	jg22338
OG0008664	Cg003G102480	jg22348
OG0008665	Cg003G102780	jg22387
OG0008666	Cg003G102920	jg22397
OG0008667	Cg003G102930	jg22398
OG0008668	Cg003G103390	jg22459
OG0008669	Cg003G103660	jg22490
OG0008670	Cg003G103680	jg22493
OG0008671	Cg003G104020	jg22535
OG0008672	Cg003G104210	jg22557
OG0008673	Cg003G104230	jg22559
OG0008674	Cg003G104480	jg22585
OG0008675	Cg003G104670	jg22605
OG0008676	Cg003G104780	jg22615
OG0008677	Cg003G104900	jg22629
OG0008678	Cg003G105210	jg22665
OG0008679	Cg003G105440	jg22690
OG0008680	Cg003G105630	jg22707
OG0008681	Cg003G105640	jg22708
OG0008682	Cg009G325630, Cg008G313810	jg21246
OG0008683	Cg008G313970, Cg009G325980	jg21279
OG0008684	Cg008G314050	jg21280
OG0008685	Cg008G293460	jg5144
OG0008686	Cg008G293440	jg5142
OG0008687	Cg008G293230	jg5124
OG0008688	Cg008G293180	jg5121
OG0008689	Cg008G293170	jg5120
OG0008690	Cg008G293120	jg5111
OG0008692	Cg008G292780	jg5075
OG0008693	Cg008G292630	jg5059
OG0008694	Cg008G292410	jg5036
OG0008695	Cg008G292300	jg5023
OG0008696	Cg008G292270	jg5017
OG0008697	Cg008G292210	jg5010
OG0008698	Cg008G291770	jg4961
OG0008699	Cg008G291170	jg4902
OG0008700	Cg008G290940	jg4877
OG0008701	Cg008G290820	jg4868
OG0008702	Cg008G290560	jg4844
OG0008703	Cg008G290280	jg4808
OG0008705	Cg008G289980	jg4776
OG0008708	Cg008G289480	jg4715
OG0008709	Cg008G289280	jg4692
OG0008710	Cg008G289050	jg4669
OG0008711	Cg008G288750	jg4635, jg14359
OG0008712	Cg008G288720	jg4632
OG0008713	Cg008G288620	jg4623
OG0008714	Cg008G288430	jg4602
OG0008715	Cg001G023780	jg10897
OG0008716	Cg001G023310	jg10851
OG0008717	Cg001G023250	jg10846
OG0008718	Cg001G023150	jg10835
OG0008719	Cg001G023110	jg10832
OG0008720	Cg001G023100	jg10831
OG0008721	Cg001G022910	jg10814
OG0008722	Cg001G022710	jg10793
OG0008723	Cg001G021970	jg10712
OG0008724	Cg008G322540	jg20546
OG0008725	Cg001G021530	jg10664
OG0008726	Cg001G021500	jg10661
OG0008727	Cg001G021290	jg10641
OG0008728	Cg001G021240	jg10634
OG0008729	Cg001G021180	jg10627
OG0008730	Cg001G020740	jg10567
OG0008731	Cg001G020710	jg10564
OG0008732	Cg001G020570	jg10549
OG0008733	Cg001G020310	jg10501
OG0008734	Cg001G020000	jg10472
OG0008735	Cg001G019830	jg10448
OG0008736	Cg001G019550	jg10419
OG0008737	Cg001G019190	jg10379
OG0008738	Cg001G018370	jg10271
OG0008739	Cg003G081500	jg7629
OG0008740	Cg001G018240	jg10254
OG0008741	Cg001G018080	jg10238
OG0008742	Cg001G017950	jg10227
OG0008743	Cg001G017920	jg10224
OG0008744	Cg001G017810	jg10211
OG0008745	Cg001G017430	jg10154
OG0008746	Cg007G270920	jg2661
OG0008748	Cg003G083870	jg7382
OG0008749	Cg006G212000	jg32408, jg32402
OG0008750	Cg006G210820	jg32088
OG0008751	Cg006G210680	jg32100
OG0008752	Cg006G210530	jg32113
OG0008753	Cg006G210180	jg32161
OG0008754	Cg006G209350	jg32217
OG0008755	Cg006G204550	jg32640
OG0008756	Cg006G204590	jg32626
OG0008758	Cg006G204510	jg32698
OG0008759	Cg006G218780	jg31309
OG0008760	Cg006G218360	jg31350
OG0008761	Cg007G273810	jg2978
OG0008762	Cg006G217520	jg31447
OG0008763	Cg006G217460	jg31452
OG0008764	Cg006G216760	jg31516
OG0008765	Cg006G215770	jg31623
OG0008766	Cg006G215500	jg31654
OG0008767	Cg006G215410	jg31660
OG0008769	Cg001G004470	jg8769
OG0008770	Cg001G004410	jg8763
OG0008771	Cg001G004070	jg8734
OG0008772	Cg001G003660	jg8685
OG0008773	Cg001G003420	jg8662
OG0008775	Cg001G003030	jg8622
OG0008776	Cg001G002970	jg8616
OG0008777	Cg001G002930	jg8612
OG0008778	Cg001G002380	jg8553
OG0008779	Cg001G002360	jg8551
OG0008780	Cg001G002080	jg8528
OG0008781	Cg001G001980	jg8516
OG0008782	Cg001G001960	jg8514
OG0008783	Cg001G001660	jg8485
OG0008784	Cg001G001110	jg8397
OG0008785	Cg001G013040	jg9681
OG0008786	Cg001G034440	jg12044
OG0008787	Cg001G034780	jg12068, jg12063
OG0008788	Cg001G037940	jg12324
OG0008789	Cg005G162260	jg2636, jg19694
OG0008790	Cg001G039190	jg12482
OG0008791	Cg006G215320	jg31684
OG0008792	Cg008G286420	jg4320
OG0008793	Cg006G214070	jg31849
OG0008794	Cg005G170930	jg18698
OG0008795	Cg003G085290	jg7271
OG0008796	Cg005G172630	jg18498
OG0008797	Cg008G318850	jg20907
OG0008798	Cg008G318300	jg20971
OG0008799	Cg008G318070	jg21002
OG0008800	Cg005G160020	jg19969
OG0008801	Cg011G329120, Cg008G317720	jg21184
OG0008802	Cg003G083860	jg7383
OG0008803	Cg003G082660	jg7481
OG0008804	Cg003G081710	jg7602
OG0008805	Cg003G081550	jg7622
OG0008806	Cg003G081290	jg7642
OG0008807	Cg003G081260	jg7645
OG0008808	Cg003G081110	jg7661
OG0008809	Cg003G093670, Cg003G080310	jg7737
OG0008810	Cg003G080000, Cg003G094020	jg7779
OG0008811	Cg001G019790	jg10443
OG0008812	Cg008G320840	jg20717
OG0008813	Cg008G320880	jg20703
OG0008814	Cg008G321240	jg20662
OG0008815	Cg008G321730	jg20615
OG0008816	Cg008G322430	jg20558
OG0008817	Cg008G323020	jg20496
OG0008818	Cg008G323110	jg20488
OG0008819	Cg008G324260	jg20389
OG0008820	Cg008G324310	jg20384
OG0008821	Cg008G324550	jg20360
OG0008822	Cg008G325290	jg20268
OG0008823	Cg008G325300	jg20267
OG0008824	Cg001G033550	jg11959
OG0008825	Cg001G031460	jg11673
OG0008826	Cg001G030360	jg11580
OG0008827	Cg001G030150, Cg005G174220	jg11568
OG0008828	Cg001G029420	jg11506
OG0008829	Cg004G142050	jg26726
OG0008830	Cg001G028100	jg11366
OG0008831	Cg001G027950	jg11351
OG0008832	Cg001G027880	jg11344
OG0008833	Cg001G027080	jg11278
OG0008834	Cg001G026620	jg11214
OG0008835	Cg001G026570	jg11206
OG0008836	Cg001G026010	jg11166
OG0008837	Cg001G025930	jg11157
OG0008838	Cg001G040830	jg12628
OG0008839	Cg001G041830	jg12722
OG0008840	Cg001G041310	jg12676
OG0008841	Cg001G041910	jg12730
OG0008842	Cg001G041890	jg12728
OG0008843	Cg001G042410	jg12782
OG0008844	Cg001G042820	jg12836
OG0008845	Cg001G042940	jg12845
OG0008846	Cg005G157600	jg20217
OG0008847	Cg005G157670	jg28200, jg20209
OG0008848	Cg005G157720	jg20206
OG0008849	Cg005G158970	jg20077
OG0008850	Cg005G159080	jg20070
OG0008851	Cg005G159200	jg20058
OG0008852	Cg005G159590	jg20015
OG0008853	Cg005G159650	jg20008
OG0008854	Cg005G160000	jg19971
OG0008855	Cg005G160380	jg19934
OG0008856	Cg005G160590	jg19908
OG0008857	Cg005G160680	jg19899
OG0008858	Cg005G160750	jg19872
OG0008859	Cg002G046380	jg16078
OG0008860	Cg005G161620	jg19770
OG0008861	Cg005G161740	jg19751
OG0008862	Cg005G161780	jg19748
OG0008864	Cg005G161960	jg19728
OG0008865	Cg005G162570	jg19662
OG0008866	Cg005G162830	jg19629
OG0008867	Cg002G047360	jg15950
OG0008868	Cg005G163270	jg19584
OG0008869	Cg005G163590	jg19546
OG0008870	Cg005G163620	jg19543
OG0008871	Cg005G163650	jg19539
OG0008872	Cg008G292160	jg5004
OG0008873	Cg005G164110	jg19479
OG0008874	Cg005G164240	jg26670, jg19460
OG0008875	Cg005G164480	jg19433
OG0008876	Cg005G164490	jg19431
OG0008877	Cg008G282520	jg3892
OG0008878	Cg008G282620	jg3901
OG0008879	Cg008G282670	jg3906
OG0008880	Cg008G282770	jg3922
OG0008881	Cg008G283180	jg3979
OG0008882	Cg008G283500	jg4007
OG0008883	Cg008G283870	jg4047
OG0008884	Cg008G284420	jg4111
OG0008885	Cg008G284500	jg4119
OG0008886	Cg008G284690	jg4135
OG0008887	Cg008G284960	jg4167
OG0008888	Cg008G299830	jg5798
OG0008889	Cg008G300120	jg5822
OG0008890	Cg008G300170	jg5827
OG0008891	Cg008G300230	jg5835
OG0008892	Cg008G300620	jg5877
OG0008893	Cg008G300640	jg5879
OG0008895	Cg008G300960	jg5914
OG0008896	Cg003G108550	jg23027
OG0008897	Cg008G301370	jg5959
OG0008898	Cg008G301390	jg5961
OG0008899	Cg008G301580	jg5981
OG0008900	Cg008G301640	jg5987
OG0008901	Cg008G301670	jg5990
OG0008902	Cg008G301790	jg6004
OG0008903	Cg008G302140	jg6043
OG0008904	Cg008G302180	jg6050
OG0008905	Cg008G302590	jg6118
OG0008906	Cg008G302730	jg6135
OG0008907	Cg003G108390	jg23010
OG0008908	Cg003G107980	jg22966
OG0008909	Cg003G111720	jg23374
OG0008910	Cg003G107640	jg22935
OG0008911	Cg003G107630	jg22934
OG0008912	Cg003G107540	jg22924
OG0008913	Cg003G107460	jg22916
OG0008914	Cg003G107430	jg22912
OG0008915	Cg003G106790	jg22844
OG0008916	Cg003G106710	jg22836
OG0008917	Cg003G107190	jg22889
OG0008918	Cg003G106870	jg22855
OG0008919	Cg003G106620	jg22827
OG0008920	Cg003G106580	jg22821
OG0008921	Cg003G106540	jg22817
OG0008922	Cg003G111600	jg23355
OG0008923	Cg003G111660	jg23364, jg23369
OG0008924	Cg006G237830	jg29184
OG0008925	Cg003G111770	jg23381
OG0008926	Cg003G112060	jg23411
OG0008927	Cg003G112220	jg23424
OG0008928	Cg003G112560	jg23468
OG0008929	Cg003G112710	jg23484
OG0008930	Cg003G113150	jg23509
OG0008931	Cg003G113050	jg23520
OG0008932	Cg003G113030	jg23522
OG0008933	Cg003G114010	jg23614
OG0008935	Cg003G114310	jg23641
OG0008936	Cg003G114450	jg23653
OG0008937	Cg003G114830	jg23695
OG0008938	Cg003G114980	jg23710
OG0008939	Cg003G115000	jg23712
OG0008940	Cg003G115130	jg23722
OG0008941	Cg003G115290	jg23740
OG0008942	Cg003G115390	jg23748
OG0008943	Cg003G115440	jg23751
OG0008944	Cg003G115510	jg23762
OG0008945	Cg003G115670	jg23778
OG0008946	Cg003G115890	jg23798
OG0008947	Cg003G076580, Cg014G332990	jg8176
OG0008948	Cg006G245070	jg28442
OG0008949	Cg003G076300, Cg014G333280	jg8205
OG0008950	Cg014G333370, Cg003G076210	jg8216
OG0008951	Cg003G076190	jg8219
OG0008952	Cg014G332800, Cg003G076800	jg8105
OG0008953	Cg003G077140, Cg014G332490	jg8137
OG0008953	Cg003G101120	jg14028
OG0008954	Cg014G331650, Cg003G078040	jg8097
OG0008955	Cg003G077400, Cg014G332220	jg8028
OG0008956	Cg005G186550	jg17227
OG0008957	Cg014G331410, Cg003G078240	jg7990
OG0008958	Cg014G330720, Cg003G078810	jg7850
OG0008959	Cg003G078890, Cg003G095060	jg7860
OG0008960	Cg003G094780, Cg003G079220	jg7906
OG0008961	Cg003G079240, Cg003G094760	jg7908
OG0008962	Cg005G173300	jg18433
OG0008963	Cg008G319770	jg20816
OG0008964	Cg008G319750	jg20818
OG0008965	Cg008G319380	jg20851, jg2934
OG0008966	Cg008G319220	jg20855
OG0008967	Cg005G173340	jg18429
OG0008968	Cg005G173530	jg18402
OG0008969	Cg005G173410	jg18421, jg18419
OG0008970	Cg005G173820	jg18365
OG0008971	Cg005G173760	jg32075, jg18371
OG0008972	Cg005G174100	jg18331
OG0008974	Cg005G174190	jg18321
OG0008975	Cg006G194000	jg33827
OG0008977	Cg005G175240	jg18202
OG0008978	Cg005G175390	jg18188
OG0008979	Cg005G175570	jg18164
OG0008980	Cg005G175830, Cg005G175380	jg18142
OG0008981	Cg005G176010	jg18117
OG0008983	Cg005G176590	jg18065
OG0008984	Cg005G177590	jg17946
OG0008985	Cg005G177880	jg17901
OG0008986	Cg005G177900	jg17899
OG0008987	Cg005G178140	jg17870
OG0008988	Cg005G178170	jg17866
OG0008989	Cg005G178530	jg17834
OG0008990	Cg005G178590	jg17832
OG0008991	Cg005G178900	jg17801
OG0008992	Cg005G179030	jg17790
OG0008993	Cg005G179250	jg17764
OG0008994	Cg005G179720	jg17704
OG0008995	Cg005G179730	jg17703
OG0008996	Cg005G181530	jg17618
OG0008997	Cg005G181230	jg17634
OG0008998	Cg005G181100	jg17642
OG0008999	Cg005G180430	jg17663
OG0009000	Cg005G181610	jg17610, jg17609
OG0009001	Cg005G185000	jg17363
OG0009002	Cg005G187230	jg17177
OG0009003	Cg005G187240, Cg005G185840	jg17175
OG0009004	Cg001G013220	jg9702
OG0009005	Cg001G013260	jg9705
OG0009007	Cg004G116630	jg23953
OG0009008	Cg004G116610	jg23951
OG0009009	Cg004G116600	jg23950
OG0009010	Cg004G116350	jg23927
OG0009011	Cg004G116360	jg23928
OG0009012	Cg004G116240	jg23915
OG0009013	Cg001G014330	jg9818
OG0009014	Cg001G013730	jg9754
OG0009015	Cg001G013860	jg9769
OG0009016	Cg004G117040	jg23994
OG0009017	Cg004G117320	jg24023
OG0009018	Cg004G117670	jg24073
OG0009019	Cg004G117750	jg24080
OG0009020	Cg004G118010	jg24106
OG0009021	Cg004G118100	jg24117
OG0009022	Cg004G118240	jg24135
OG0009023	Cg004G118310	jg24145
OG0009024	Cg004G118320	jg24146
OG0009025	Cg005G166380, Cg004G118590	jg24184
OG0009026	Cg004G119360	jg24212
OG0009027	Cg004G119680	jg24261
OG0009028	Cg004G119760	jg24268
OG0009029	Cg004G119770	jg24270
OG0009030	Cg004G119930	jg24308
OG0009031	Cg004G120080	jg24321
OG0009032	Cg004G120260	jg24343
OG0009033	Cg004G120300	jg24350
OG0009034	Cg004G120340	jg24354
OG0009035	Cg004G120580	jg24377
OG0009037	Cg004G120940	jg24417
OG0009038	Cg004G121470	jg24481
OG0009039	Cg004G121490	jg24483
OG0009040	Cg004G122000	jg24540
OG0009041	Cg004G122220	jg24560
OG0009042	Cg004G122490	jg24595
OG0009044	Cg004G122940	jg24639
