Orthogroup	Arabidopsis_thaliana	Alyssum_gmelinii
OG0009898	AT4G36870.1	Ag003G289520
OG0009899	AT4G37110.1	Ag003G289810, Ag005G448610
OG0009900	AT4G37090.1	Ag003G289960
OG0009901	AT2G23310.1	Ag006G523810
OG0009902	AT4G37300.1	Ag003G290930
OG0009904	AT4G37490.1	Ag003G291280
OG0009905	AT4G37590.1	Ag003G291660
OG0009906	AT4G37770.1	Ag003G292050
OG0009907	AT4G37840.1	Ag003G292250
OG0009908	AT4G37910.1	Ag003G292400
OG0009909	AT4G38020.1	Ag003G292570, Ag003G292600, Ag003G292550
OG0009910	AT4G38062.1	Ag003G292720
OG0009911	AT4G39980.1	Ag003G293250
OG0009912	AT4G39740.1	Ag003G293960
OG0009913	AT4G39680.1	Ag003G294030
OG0009914	AT4G39390.1	Ag003G294940
OG0009915	AT4G39050.1	Ag003G295590
OG0009916	AT4G38960.3	Ag003G295870
OG0009917	AT4G38120.3	Ag003G297180
OG0009918	AT5G35910.1	Ag001G041620
OG0009919	AT1G43310.1, AT5G33320.1	Ag001G047230, Ag001G045510, Ag006G561470
OG0009920	AT5G38510.1	Ag007G647170
OG0009921	AT5G39400.1	Ag007G648330
OG0009922	AT5G39500.1	Ag007G648620
OG0009923	AT5G39680.1	Ag007G648980
OG0009924	AT2G35035.1	Ag002G162290
OG0009925	AT2G35630.1	Ag002G164220
OG0009926	AT1G61590.1	Ag004G376370
OG0009927	AT3G61360.1	Ag001G094430
OG0009929	AT2G35510.1	Ag002G163790
OG0009930	AT2G35420.1	Ag002G163300
OG0009931	AT2G35350.1	Ag002G163190
OG0009932	AT2G35290.1	Ag002G163080
OG0009933	AT4G09830.1	Ag009G737490, Ag002G152460
OG0009934	AT4G09750.1	Ag002G152210, Ag009G737320, Ag009G737260
OG0009935	AT4G09560.1	Ag002G156000, Ag002G153470
OG0009936	AT5G52560.1	Ag004G310260
OG0009937	AT2G34100.1	Ag002G176280, Ag001G094350
OG0009939	AT2G33585.1	Ag002G158690
OG0009940	AT2G33570.1	Ag002G158620
OG0009941	AT5G42740.1	Ag002G157240
OG0009942	AT5G42650.1	Ag002G154560, Ag002G157020
OG0009943	AT5G42150.1	Ag002G154250, Ag002G156680
OG0009944	AT4G10030.1	Ag002G148820
OG0009945	AT4G10100.1	Ag005G470990
OG0009946	AT4G10150.1, AT4G10160.1	Ag002G148420
OG0009947	AT4G10600.1	Ag005G476510, Ag005G466120, Ag007G614510
OG0009948	AT4G10640.1	Ag002G147480
OG0009949	AT4G11790.1	Ag002G144870
OG0009951	AT4G12540.1	Ag002G141920, Ag002G141870, Ag002G141900
OG0009952	AT4G04210.1	Ag002G140480
OG0009953	AT4G04360.1	Ag002G140310
OG0009954	AT4G04630.1	Ag002G139740
OG0009955	AT4G04670.1	Ag002G139450
OG0009956	AT4G04710.4	Ag002G139140, Ag002G138950, Ag002G138930, Ag002G139160, Ag002G139130, Ag002G138980
OG0009957	AT4G05070.1	Ag002G131920
OG0009958	AT5G44460.1	Ag002G127200
OG0009959	AT5G45160.1	Ag002G103020
OG0009960	AT5G45275.1	Ag002G103530
OG0009961	AT5G45370.2	Ag002G103890
OG0009962	AT5G45380.1	Ag002G103900
OG0009963	AT5G46100.1	Ag002G108190, Ag002G111660
OG0009965	AT5G46560.1	Ag002G117600
OG0009967	AT5G47010.1	Ag005G450010, Ag002G115540, Ag002G120820
OG0009968	AT2G47980.1	Ag002G206580
OG0009969	AT5G47635.1	Ag002G123560
OG0009970	AT5G47660.1	Ag002G123590
OG0009971	AT5G47470.2	Ag002G123330
OG0009972	AT4G12740.1	Ag001G043080
OG0009973	AT3G23280.1	Ag005G435250, Ag013G741570
OG0009974	AT4G37040.1	Ag003G290200
OG0009975	AT4G13330.1	Ag001G039040
OG0009976	AT3G54220.1	Ag001G074780
OG0009977	AT4G13560.1	Ag004G339800, Ag001G038660
OG0009978	AT4G13700.1	Ag001G038280
OG0009979	AT4G14210.1	Ag001G037430
OG0009980	AT4G14590.1	Ag001G036400
OG0009981	AT4G14780.1	Ag001G035340
OG0009982	AT3G21490.1	Ag005G441480
OG0009983	AT5G39940.1	Ag007G649860
OG0009984	AT5G39950.1	Ag007G649880
OG0009985	AT5G39960.1	Ag007G649930
OG0009986	AT5G40200.1	Ag007G651050
OG0009987	AT5G40210.1	Ag002G178230, Ag007G651060
OG0009988	AT2G38920.1	Ag002G178940
OG0009989	AT5G41350.2	Ag007G656060
OG0009991	AT5G41960.1	Ag001G065910
OG0009992	AT4G09820.1	Ag009G737400, Ag002G152390
OG0009993	AT2G48030.1	Ag002G206630
OG0009994	AT2G47620.1	Ag002G206120
OG0009995	AT2G47360.1	Ag002G205760
OG0009996	AT2G47330.1	Ag002G205730
OG0009997	AT2G46770.1	Ag002G204210
OG0009998	AT2G46735.1	Ag002G204130
OG0009999	AT2G46650.1	Ag002G203840
OG0010000	AT2G46250.1	Ag002G203190
OG0010001	AT2G46225.2	Ag002G203100
OG0010002	AT2G45770.1	Ag002G202560
OG0010003	AT2G45500.5	Ag005G441120, Ag002G201770
OG0010004	AT2G45360.1	Ag002G201530
OG0010005	AT2G45270.1	Ag002G201450
OG0010006	AT2G45260.1	Ag002G201440
OG0010007	AT2G44925.1	Ag002G200660, Ag002G200650
OG0010009	AT2G20860.1	Ag005G436880
OG0010010	AT2G43970.1	Ag002G198540
OG0010011	AT2G43760.1	Ag002G198130
OG0010012	AT2G43750.1	Ag002G198120
OG0010013	AT2G43680.1	Ag002G197780
OG0010014	AT2G43550.1	Ag002G197320
OG0010015	AT2G43120.2	Ag002G196500
OG0010016	AT2G43080.1	Ag002G196320
OG0010017	AT2G43060.1	Ag002G196290
OG0010018	AT2G43040.1	Ag002G196150
OG0010019	AT2G42070.1	Ag002G192960
OG0010020	AT2G42120.1	Ag002G193240
OG0010021	AT3G57660.1	Ag001G085230
OG0010022	AT2G41820.1	Ag002G192000
OG0010023	AT2G41720.1	Ag002G192390, Ag002G192380
OG0010024	AT2G41530.1	Ag002G191110
OG0010025	AT2G41480.1	Ag002G191000
OG0010026	AT5G02130.1	Ag006G492770
OG0010027	AT5G02140.1	Ag006G492780
OG0010028	AT5G02410.1	Ag006G493120
OG0010029	AT5G02580.1	Ag006G493470
OG0010030	AT5G02710.1	Ag064G744860, Ag002G114080, Ag006G493630, Ag006G493760, Ag006G493710
OG0010031	AT5G02880.1	Ag006G494110
OG0010032	AT5G03260.1	Ag006G495120
OG0010033	AT5G03320.1	Ag006G495250
OG0010034	AT5G03370.1	Ag006G495450
OG0010035	AT5G03415.1	Ag006G495500
OG0010036	AT5G03530.1	Ag006G495700
OG0010037	AT5G03540.3	Ag006G495720
OG0010038	AT5G03870.1	Ag006G496770
OG0010039	AT5G03940.1	Ag006G496870
OG0010040	AT5G19370.1	Ag008G719500
OG0010041	AT5G19590.1	Ag008G719300
OG0010042	AT5G19560.4	Ag008G719460
OG0010043	AT5G20100.1	Ag008G718430
OG0010044	AT5G20110.1	Ag008G718420
OG0010045	AT5G20250.4	Ag008G718140
OG0010046	AT5G20200.1	Ag008G718220
OG0010047	AT5G20490.2	Ag008G717810
OG0010048	AT5G20500.1	Ag008G717790
OG0010049	AT5G16000.1	Ag007G620760
OG0010050	AT5G20700.1	Ag008G717510
OG0010051	AT5G20870.1	Ag008G717030
OG0010052	AT5G21070.1	Ag008G716530
OG0010053	AT5G21100.1	Ag008G716490
OG0010054	AT5G40940.1	Ag005G410740, Ag001G042090
OG0010055	AT5G22580.1	Ag008G714490
OG0010056	AT5G60760.1	Ag008G712930
OG0010057	AT5G60590.2	Ag008G712390
OG0010058	AT5G60460.1	Ag008G712170
OG0010059	AT5G60060.1	Ag008G710640
OG0010060	AT5G59610.3	Ag008G709220
OG0010061	AT1G27980.1	Ag007G583860
OG0010062	AT5G58890.1	Ag008G706990, Ag004G315130
OG0010063	AT5G63220.1	Ag008G729140
OG0010064	AT5G63310.1	Ag005G450230
OG0010065	AT5G63350.1	Ag008G729260
OG0010066	AT5G63400.1	Ag008G729350
OG0010067	AT5G55690.1	Ag008G696280, Ag007G585670
OG0010068	AT5G63960.2	Ag008G730540
OG0010069	AT5G64180.1	Ag008G730840
OG0010070	AT5G64290.1	Ag008G731030
OG0010071	AT5G64370.1	Ag008G731110
OG0010072	AT5G64930.1	Ag008G732030
OG0010073	AT5G65110.1	Ag008G732430
OG0010074	AT5G65130.2	Ag008G732450
OG0010075	AT5G65670.1	Ag008G733360
OG0010076	AT5G65687.1	Ag004G390790, Ag004G322120, Ag008G733400
OG0010077	AT5G67190.1	Ag008G734490
OG0010078	AT5G67030.1	Ag008G734690
OG0010079	AT5G66980.1	Ag008G734740
OG0010080	AT5G66950.1	Ag008G734760
OG0010081	AT5G66940.1	Ag008G734770
OG0010082	AT5G66750.1	Ag008G735070
OG0010083	AT3G47840.1	Ag001G099850
OG0010084	AT5G66390.1	Ag001G099680
OG0010085	AT3G51390.1	Ag001G067230
OG0010087	AT4G00080.1	Ag006G518970
OG0010088	AT4G00670.1	Ag006G516950
OG0010089	AT4G00590.1	Ag006G517010
OG0010090	AT3G10113.1, AT1G18330.2	Ag004G329710
OG0010091	AT4G01250.1	Ag006G516350
OG0010092	AT4G01470.1	Ag006G514350
OG0010093	AT4G01880.1	Ag006G513200
OG0010094	AT4G02160.1	Ag006G512190
OG0010095	AT4G02195.1	Ag006G511850
OG0010096	AT4G02350.1	Ag006G511200
OG0010097	AT4G02560.1	Ag008G661480, Ag006G510060
OG0010098	AT4G02710.1	Ag006G509610
OG0010099	AT4G03115.3	Ag007G599230
OG0010100	AT4G03190.1	Ag007G599160
OG0010101	AT4G03220.1	Ag007G599100
OG0010102	AT4G03250.1	Ag007G599060
OG0010103	AT4G03280.1	Ag007G598960
OG0010104	AT4G03560.1	Ag007G586570
OG0010105	AT5G43650.1	Ag007G587540
OG0010106	AT2G33385.2	Ag007G588180
OG0010107	AT2G33320.1	Ag007G588250
OG0010108	AT2G32390.5	Ag007G589460
OG0010109	AT2G32590.1	Ag007G589720
OG0010110	AT2G31955.1	Ag007G590220
OG0010111	AT2G31800.1	Ag007G590580
OG0010112	AT2G31210.1	Ag007G591460
OG0010113	AT2G31060.3	Ag007G591670
OG0010114	AT2G30710.1	Ag007G592120
OG0010115	AT2G30380.1	Ag007G592510
OG0010116	AT2G30010.2	Ag007G593440
OG0010117	AT2G29750.1, AT2G29740.1	Ag007G593660
OG0010118	AT2G28950.1	Ag007G594910
OG0010119	AT2G28605.1	Ag007G595450
OG0010120	AT2G28430.1	Ag007G595730
OG0010121	AT2G28200.1	Ag007G596060
OG0010122	AT2G28180.1	Ag007G596080
OG0010123	AT2G28110.1	Ag007G596140
OG0010124	AT2G27810.4	Ag007G596550
OG0010125	AT2G27800.1, AT5G27300.1	Ag007G596560
OG0010126	AT2G27790.1	Ag007G596570
OG0010127	AT2G27350.3	Ag007G597070
OG0010128	AT2G26800.2	Ag007G597910
OG0010129	AT1G04870.2	Ag007G615200
OG0010130	AT2G26690.1	Ag007G598100
OG0010131	AT2G26280.1	Ag006G527100
OG0010132	AT4G27435.1	Ag003G251630
OG0010133	AT3G01910.1	Ag001G100870
OG0010134	AT3G08620.1	Ag005G478730
OG0010135	AT5G01900.1	Ag006G490870
OG0010136	AT2G41410.1	Ag002G190750
OG0010137	AT2G41350.2	Ag002G190480
OG0010139	AT4G26450.1	Ag003G248250
OG0010140	AT3G01250.1	Ag005G490420
OG0010141	AT3G02810.1	Ag005G488570
OG0010142	AT3G03200.1	Ag005G487980
OG0010143	AT3G03220.1	Ag005G487960
OG0010144	AT3G03610.4	Ag005G487030
OG0010145	AT3G03660.3	Ag005G486970
OG0010146	AT3G03740.1	Ag005G486840, Ag001G061140
OG0010147	AT3G03800.1	Ag005G486680
OG0010148	AT3G04340.1	Ag005G485700, Ag005G488520
OG0010150	AT3G04780.1	Ag005G484930
OG0010151	AT3G05725.1	Ag005G483010
OG0010152	AT3G36659.1	Ag005G481110
OG0010153	AT3G06660.1	Ag005G481100
OG0010154	AT3G06920.2	Ag005G480670
OG0010155	AT3G06980.1	Ag005G480600
OG0010156	AT3G07080.1	Ag005G480450
OG0010157	AT3G07770.1	Ag005G479250
OG0010158	AT3G07960.1	Ag005G479040
OG0010159	AT5G62050.1	Ag008G726890
OG0010160	AT3G08760.1	Ag005G478580
OG0010161	AT2G39970.1	Ag006G526390, Ag001G065640, Ag002G184640
OG0010162	AT2G39840.1	Ag002G183960
OG0010163	AT2G39805.2	Ag002G183880
OG0010164	AT2G39470.1	Ag002G181750
OG0010165	AT3G54930.1	Ag001G076480
OG0010166	AT2G39020.1	Ag002G179660
OG0010167	AT2G38770.1	Ag002G178030
OG0010168	AT2G36390.1	Ag002G166970
OG0010169	AT2G36650.1	Ag002G168040
OG0010170	AT2G36850.1	Ag002G168560
OG0010171	AT2G37130.1	Ag002G171130
OG0010172	AT2G37150.3	Ag002G171180
OG0010173	AT2G37260.1	Ag002G171540
OG0010174	AT2G37780.1	Ag002G174050
OG0010175	AT2G38152.1	Ag002G175460
OG0010176	AT2G38080.1	Ag002G175180
OG0010178	AT1G06590.1	Ag004G305700
OG0010179	AT2G38695.3	Ag002G177820
OG0010180	AT1G15415.1	Ag004G322990
OG0010181	AT1G15470.1	Ag004G323040
OG0010182	AT1G16800.2	Ag004G325520
OG0010183	AT1G17540.1	Ag004G327590
OG0010184	AT1G17690.1	Ag004G328020
OG0010185	AT5G20060.1	Ag008G718510
OG0010186	AT1G18100.1	Ag004G329340
OG0010187	AT1G18670.3	Ag004G330410
OG0010188	AT1G18730.1	Ag004G330610
OG0010189	AT1G19230.2	Ag004G331950
OG0010190	AT1G19400.1	Ag004G332140
OG0010191	AT1G19520.1	Ag004G332310
OG0010192	AT1G19950.1	Ag004G333280
OG0010193	AT1G19980.1	Ag004G333360
OG0010194	AT1G19990.1	Ag004G333370
OG0010195	AT1G20020.1	Ag004G333430
OG0010196	AT1G20080.1	Ag004G333590
OG0010197	AT1G20480.1	Ag004G334300
OG0010198	AT1G20770.1	Ag004G334870
OG0010199	AT1G20780.1	Ag004G334880
OG0010200	AT1G20850.1	Ag004G335290
OG0010201	AT1G21065.1	Ag004G335990
OG0010202	AT1G21690.3	Ag004G337710
OG0010203	AT1G21700.1	Ag004G337740
OG0010204	AT1G77720.1	Ag003G216370
OG0010205	AT1G22660.4	Ag004G340190
OG0010206	AT1G22850.1	Ag004G340720
OG0010207	AT1G22910.3	Ag004G340930
OG0010208	AT1G23120.2	Ag004G341500
OG0010209	AT1G23230.1	Ag003G241540
OG0010210	AT1G70520.1	Ag004G344960
OG0010211	AT1G23900.1	Ag003G242690
OG0010212	AT1G26930.1	Ag003G244270
OG0010214	AT1G69230.1, AT1G26355.1	Ag004G349870
OG0010215	AT1G26340.1	Ag003G245600
OG0010216	AT1G26120.1	Ag003G247820
OG0010217	AT1G25530.1	Ag003G247360
OG0010218	AT1G68200.1	Ag004G353910
OG0010220	AT1G24570.2, AT2G25905.1	Ag003G281860
OG0010221	AT1G24560.1	Ag003G246720
OG0010222	AT1G27385.4	Ag006G531270
OG0010223	AT4G24660.2	Ag008G719860
OG0010224	AT4G25080.6	Ag007G598750
OG0010225	AT4G25100.1	Ag007G598790
OG0010226	AT4G25190.2	Ag007G586280
OG0010227	AT4G25200.1	Ag007G586270
OG0010228	AT4G25720.1	Ag005G445330, Ag007G585460
OG0010229	AT2G25320.3	Ag006G524950
OG0010231	AT2G24490.1	Ag007G647400, Ag007G647460
OG0010232	AT2G24220.2	Ag003G266810
OG0010235	AT2G23770.1	Ag006G524350
OG0010236	AT2G23755.1	Ag006G524410
OG0010237	AT2G23740.2	Ag006G524400
OG0010239	AT2G22880.1	Ag006G523650
OG0010240	AT2G21660.1	Ag006G521660
OG0010241	AT2G21170.1	Ag006G520570
OG0010242	AT1G15130.1	Ag004G322640
OG0010243	AT1G15040.1	Ag004G322390
OG0010244	AT1G14730.1	Ag004G321290
OG0010245	AT1G14440.1	Ag004G320740
OG0010246	AT1G14270.1	Ag004G320050
OG0010247	AT1G13940.1	Ag004G319520
OG0010248	AT1G13330.1	Ag004G317900
OG0010249	AT1G13340.1	Ag004G317910
OG0010250	AT1G13180.1	Ag004G317500
OG0010251	AT1G12330.1	Ag004G315710
OG0010252	AT1G11320.1	Ag004G313600
OG0010253	AT1G11160.1	Ag004G313270
OG0010254	AT1G11020.1	Ag004G313000
OG0010255	AT1G10900.1	Ag004G312860
OG0010256	AT1G10657.1	Ag004G312330
OG0010257	AT1G10480.1	Ag004G311950
OG0010258	AT1G09570.3	Ag004G310370
OG0010259	AT1G09460.1	Ag004G310150
OG0010260	AT1G09150.1	Ag004G309340
OG0010261	AT1G08990.1	Ag004G309190
OG0010262	AT1G08810.1	Ag004G308990
OG0010263	AT1G07620.2	Ag004G307280
OG0010264	AT1G06790.1	Ag004G305940
OG0010265	AT1G06460.1	Ag004G305580
OG0010266	AT2G48130.1	Ag002G206780
OG0010267	AT1G05750.1	Ag004G304600
OG0010268	AT1G05450.2	Ag004G304090
OG0010269	AT1G05410.1	Ag004G304010
OG0010270	AT1G05205.1	Ag004G303650
OG0010271	AT1G05200.1	Ag004G303640
OG0010272	AT1G04850.1	Ag004G303040
OG0010273	AT1G04790.1	Ag004G302980
OG0010274	AT1G04500.1	Ag004G302540
OG0010275	AT1G04360.1	Ag004G302370
OG0010276	AT1G04000.1	Ag004G301970
OG0010277	AT1G03970.1	Ag004G301930
OG0010278	AT1G03620.12	Ag004G301200
OG0010279	AT1G03790.1	Ag004G301590
OG0010280	AT1G03840.1	Ag004G301630
OG0010281	AT1G03310.1	Ag004G300650
OG0010282	AT1G03000.1	Ag004G300120
OG0010283	AT1G02680.1	Ag004G299660
OG0010284	AT1G02420.1	Ag004G299380
OG0010285	AT1G02470.1	Ag004G299460
OG0010286	AT1G01460.1	Ag004G298350
OG0010287	AT5G13950.3	Ag007G613030
OG0010288	AT5G14260.1	Ag007G613600
OG0010289	AT5G14730.1	Ag007G615340
OG0010290	AT5G15600.1	Ag007G619220
OG0010291	AT5G15450.1	Ag007G618620
OG0010292	AT5G16500.1	Ag007G622520
OG0010293	AT5G16680.1	Ag007G623110
OG0010294	AT5G16660.1	Ag007G623100
OG0010295	AT5G16750.1	Ag007G623420
OG0010296	AT5G17220.1	Ag007G624640
OG0010297	AT5G17290.1	Ag007G624760
OG0010298	AT5G17650.1	Ag007G626520
OG0010299	AT3G03950.3	Ag005G486320
OG0010300	AT5G18310.2	Ag007G631190
OG0010301	AT5G19010.1	Ag007G631820
OG0010303	AT4G33410.1	Ag003G276450
OG0010304	AT5G27970.2	Ag007G637660
OG0010305	AT5G28300.1	Ag007G637990
OG0010306	AT5G28590.1	Ag007G638830
OG0010307	AT5G28740.1	Ag007G614590, Ag003G282030, Ag003G283280
OG0010308	AT5G28770.2	Ag007G641590
OG0010309	AT5G49430.1	Ag007G642630
OG0010310	AT5G49400.1	Ag007G642610
OG0010312	AT5G49320.1	Ag004G399920
OG0010314	AT3G07370.1	Ag005G479810
OG0010315	AT5G13670.1	Ag007G612180
OG0010316	AT5G07020.1	Ag006G506050
OG0010317	AT4G31500.1	Ag001G026890, Ag001G026900, Ag004G298180
OG0010318	AT5G06440.4	Ag006G504520, Ag006G504500
OG0010320	AT5G06280.1	Ag006G503780
OG0010321	AT5G05770.1	Ag006G501350, Ag006G501440
OG0010322	AT5G05690.1	Ag006G501200
OG0010323	AT5G05570.1	Ag006G501020
OG0010324	AT5G05390.1	Ag006G500500
OG0010325	AT5G05330.1	Ag006G500340
OG0010326	AT5G05290.1	Ag006G500290
OG0010327	AT5G05200.1	Ag006G500000
OG0010328	AT5G05190.1	Ag006G499990
OG0010329	AT5G04980.2	Ag006G499370
OG0010330	AT5G04990.1	Ag006G499440
OG0010331	AT5G25890.1	Ag008G720190
OG0010332	AT5G25170.1	Ag008G721240
OG0010333	AT5G24570.1	Ag008G722100
OG0010334	AT5G24460.1	Ag008G722370
OG0010335	AT5G24530.1	Ag008G722260
OG0010336	AT5G24105.1	Ag008G722960
OG0010337	AT5G24030.1	Ag008G723080
OG0010338	AT5G23890.1	Ag008G723370
OG0010339	AT5G23550.1	Ag008G723800
OG0010340	AT5G23040.1	Ag008G724520
OG0010341	AT5G60930.2	Ag008G724930
OG0010342	AT5G61440.1	Ag008G725900
OG0010343	AT5G61560.3	Ag008G726110
OG0010344	AT5G62250.1	Ag008G727140
OG0010346	AT5G62490.1	Ag008G727810
OG0010347	AT5G62710.1	Ag008G728260
OG0010348	AT5G58270.1	Ag008G705450
OG0010349	AT3G51380.1	Ag001G067290
OG0010350	AT3G50950.1	Ag001G059840
OG0010351	AT3G50810.1	Ag001G062680
OG0010352	AT3G50800.1	Ag001G062660
OG0010353	AT3G50390.1	Ag001G061130
OG0010354	AT3G49650.1	Ag008G701390
OG0010355	AT3G49142.1	Ag008G691930
OG0010356	AT3G49060.1	Ag008G691710
OG0010357	AT3G48610.1	Ag001G057200
OG0010358	AT3G48530.1	Ag001G056730
OG0010359	AT3G48480.1	Ag001G056360
OG0010360	AT3G48210.1	Ag001G055640
OG0010361	AT3G47980.1	Ag001G055410
OG0010362	AT3G47810.1	Ag001G054480
OG0010363	AT3G45770.1	Ag008G721950
OG0010364	AT3G44990.1	Ag001G049740, Ag010G740000
OG0010365	AT3G44680.1	Ag010G739680, Ag001G049550
OG0010366	AT3G44600.1	Ag001G049540, Ag010G739670
OG0010367	AT3G44050.1	Ag008G671330
OG0010368	AT3G43920.2	Ag003G215700
OG0010369	AT3G43610.2	Ag006G522250, Ag002G182550
OG0010371	AT1G67540.2	Ag001G006500
OG0010372	AT1G68230.2	Ag004G353860
OG0010373	AT1G67970.1	Ag004G354570
OG0010374	AT1G68580.2	Ag004G351820
OG0010375	AT1G68630.1	Ag004G351720
OG0010377	AT1G68725.1	Ag004G351370
OG0010379	AT1G69170.1	Ag004G350040
OG0010380	AT1G69220.1	Ag004G349880
OG0010381	AT1G69370.1	Ag004G349320
OG0010382	AT1G70210.1	Ag004G345950
OG0010383	AT1G71030.1	Ag004G343630
OG0010384	AT1G71200.4	Ag004G343290
OG0010385	AT1G71770.1	Ag004G342390
OG0010386	AT1G72190.1	Ag003G240360
OG0010387	AT1G78290.2	Ag003G214600
OG0010388	AT1G78040.1	Ag003G215170
OG0010390	AT1G77620.1	Ag003G217020
OG0010391	AT1G77400.1	Ag003G218130
OG0010392	AT3G51500.1	Ag001G067010
OG0010393	AT1G77160.1, AT1G77145.1	Ag003G218770
OG0010394	AT1G77090.1	Ag003G218870
OG0010395	AT1G20110.1	Ag004G333620
OG0010396	AT1G75180.1	Ag003G227230
OG0010397	AT1G74110.1	Ag003G232870
OG0010398	AT1G74080.1	Ag003G232970
OG0010399	AT1G73860.1	Ag003G234030
OG0010400	AT1G73820.2	Ag003G234220
OG0010402	AT1G73560.1	Ag003G235340
OG0010403	AT1G73410.1	Ag003G236410
OG0010404	AT1G73050.1	Ag003G237830
OG0010405	AT1G72970.1	Ag003G238190
OG0010407	AT1G72960.1	Ag003G238200
OG0010408	AT1G72340.2	Ag003G239950
OG0010409	AT1G79090.1	Ag003G212090
OG0010410	AT1G79400.1	Ag003G211640
OG0010411	AT1G79690.1	Ag003G210930
OG0010412	AT1G80690.2	Ag003G209640
OG0010413	AT1G80630.1	Ag003G209510, Ag003G209480
OG0010414	AT1G80480.1	Ag003G208960
OG0010415	AT1G80200.2	Ag003G208240
OG0010416	AT1G80110.1	Ag003G208080, Ag003G208070
OG0010417	AT5G55280.1	Ag008G695160
OG0010418	AT3G13140.1	Ag005G469870
OG0010419	AT3G13275.1	Ag005G469680
OG0010420	AT3G13620.1	Ag005G468860
OG0010421	AT3G14280.1	Ag005G466100
OG0010422	AT3G14395.1	Ag005G465800
OG0010423	AT3G14430.1	Ag005G465760
OG0010425	AT3G14810.1	Ag005G465060
OG0010426	AT5G20070.1	Ag008G718500
OG0010427	AT3G15260.1	Ag005G464260
OG0010428	AT3G15353.1	Ag005G463910
OG0010429	AT3G15530.1	Ag005G463440
OG0010430	AT3G15660.1	Ag005G462930
OG0010431	AT3G16360.2	Ag005G461300
OG0010432	AT4G16100.1	Ag001G029850, Ag001G031080
OG0010433	AT3G17350.1	Ag005G458080
OG0010434	AT3G17600.1	Ag005G457550
OG0010435	AT3G17910.1	Ag005G456540
OG0010436	AT3G18260.1	Ag005G455360
OG0010437	AT3G18350.1	Ag005G454910
OG0010438	AT3G18390.1	Ag005G454830
OG0010439	AT3G18510.1	Ag005G454610, Ag005G454660
OG0010440	AT3G18630.1, AT2G10550.1	Ag005G453500
OG0010441	AT3G18790.1	Ag004G399360, Ag004G328800, Ag005G453080
OG0010442	AT3G18930.1	Ag005G452610
OG0010443	AT3G18960.1, AT4G01580.1	Ag005G452420
OG0010444	AT3G19050.1	Ag005G451820
OG0010445	AT1G49510.1	Ag001G019670, Ag011G740780
OG0010446	AT3G19650.1	Ag005G448790
OG0010447	AT3G19670.1	Ag005G448680
OG0010448	AT3G19840.1	Ag005G448370
OG0010449	AT3G19850.1	Ag005G448360
OG0010450	AT1G50430.1	Ag001G015120
OG0010452	AT3G20190.1	Ag005G446570
OG0010453	AT3G20200.1	Ag005G446560
OG0010454	AT3G20250.2	Ag005G446520
OG0010455	AT3G20260.1	Ag005G446510
OG0010456	AT3G20440.2	Ag005G446010
OG0010458	AT3G20557.1	Ag005G445120
OG0010459	AT3G20660.1	Ag005G444740
OG0010460	AT3G21060.1	Ag005G442760, Ag005G443990
OG0010461	AT3G21480.1	Ag005G441510
OG0010462	AT3G21720.1	Ag005G440780
OG0010463	AT3G21820.1	Ag005G440430
OG0010464	AT3G21890.1	Ag005G440320
OG0010465	AT3G22100.1	Ag005G439510, Ag005G437210
OG0010466	AT3G22780.1	Ag005G437440
OG0010467	AT3G24315.1	Ag005G430790, Ag005G430070
OG0010468	AT3G22942.1	Ag005G436710
OG0010469	AT3G22960.1	Ag005G436690
OG0010470	AT3G23020.1	Ag005G436330
OG0010471	AT3G23130.1	Ag005G435890
OG0010472	AT3G23210.1	Ag005G435700
OG0010473	AT3G23490.1	Ag013G741730, Ag005G434790
OG0010474	AT3G24250.1	Ag005G431870
OG0010475	AT3G24200.2	Ag005G431760
OG0010476	AT3G24320.1	Ag005G430080, Ag005G430780
OG0010477	AT3G25470.1	Ag005G426850
OG0010478	AT2G07180.1	Ag006G565680
OG0010479	AT2G14750.1	Ag005G419780
OG0010480	AT2G15560.1	Ag005G419270
OG0010482	AT2G15970.1	Ag005G435990
OG0010483	AT2G16405.1	Ag005G418000
OG0010484	AT2G16900.1	Ag005G417240
OG0010485	AT2G16920.1	Ag005G417220
OG0010486	AT2G17033.2	Ag005G416960
OG0010487	AT2G17250.1	Ag005G416340
OG0010488	AT2G18380.1	Ag005G410940
OG0010489	AT2G19530.1	Ag005G406000
OG0010490	AT2G19560.1	Ag005G405730
OG0010491	AT2G19690.2	Ag005G405410
OG0010492	AT2G19790.1	Ag005G404860
OG0010494	AT2G20080.1	Ag005G402560
OG0010495	AT4G28990.2	Ag003G256060
OG0010496	AT2G20190.1	Ag005G402930
OG0010497	AT2G20370.1	Ag005G403390
OG0010498	AT2G20562.1	Ag005G403700
OG0010499	AT2G20570.2	Ag005G403740
OG0010500	AT1G54330.1	Ag001G000080
OG0010501	AT1G56145.2	Ag001G000210
OG0010502	AT1G55690.1	Ag001G001170
OG0010503	AT4G13070.1	Ag007G589210
OG0010504	AT1G51640.1	Ag001G010640
OG0010505	AT3G51510.1	Ag001G067000
OG0010506	AT1G50930.1	Ag001G012320
OG0010507	AT1G51310.1	Ag001G011590
OG0010508	AT1G50710.1	Ag001G013370
OG0010509	AT1G50510.1	Ag001G014610
OG0010510	AT1G50480.1	Ag001G014980
