Orthogroup	Arabidopsis_thaliana	Cardamine_glauca
OG0011311	AT3G50420.1	Cg002G056410
OG0011312	AT3G49845.1	Cg002G056990
OG0011313	AT3G49050.1	Cg002G057880
OG0011314	AT3G48580.1	Cg002G058350
OG0011315	AT3G48560.1	Cg002G058380
OG0011316	AT3G48187.1	Cg002G058810
OG0011317	AT1G13930.1	Cg006G232050
OG0011318	AT3G46220.2	Cg002G061030
OG0011319	AT3G46200.1	Cg002G061050
OG0011321	AT3G45050.2	Cg002G062400
OG0011322	AT3G44530.1	Cg002G063490
OG0011323	AT3G42660.1	Cg002G063560
OG0011324	AT3G33520.1	Cg002G066520, Cg002G066670
OG0011325	AT5G40850.1	Cg001G041630
OG0011326	AT1G68190.2	Cg007G268310
OG0011327	AT1G68150.1	Cg007G268140
OG0011328	AT1G67930.1	Cg007G267910
OG0011329	AT1G68590.1	Cg007G268780
OG0011330	AT1G68660.1	Cg007G268860
OG0011331	AT1G69600.1	Cg007G269970
OG0011332	AT1G69700.1	Cg007G270100
OG0011333	AT1G72030.1	Cg007G272430
OG0011334	AT1G70470.1	Cg007G270870
OG0011335	AT1G70530.1	Cg007G270950
OG0011336	AT1G70570.2	Cg007G271010
OG0011337	AT1G70760.1	Cg007G271220
OG0011338	AT1G71000.1	Cg007G271440
OG0011339	AT1G71520.1	Cg007G272000
OG0011340	AT1G71695.1	Cg007G272060
OG0011341	AT1G71800.1	Cg007G272170
OG0011342	AT1G72090.1	Cg007G272480
OG0011343	AT1G78260.1	Cg007G278880
OG0011344	AT1G78210.1	Cg007G278850
OG0011345	AT1G77920.1	Cg007G278560
OG0011346	AT1G77405.1	Cg007G278050
OG0011347	AT1G21326.1	Cg006G224720
OG0011348	AT1G76370.1	Cg007G277020
OG0011349	AT1G75720.1	Cg007G276270
OG0011350	AT1G75700.3	Cg007G276250
OG0011351	AT4G29860.1	Cg001G010690
OG0011352	AT1G45545.2	Cg006G203480
OG0011353	AT5G42120.1	Cg008G316930, Cg011G328770
OG0011354	AT1G75340.1	Cg007G275880
OG0011355	AT1G75160.1	Cg007G275640
OG0011356	AT1G74850.1	Cg007G275320
OG0011357	AT1G74458.1	Cg007G274930
OG0011358	AT1G74390.1	Cg007G274830
OG0011359	AT1G73970.1	Cg007G274440
OG0011360	AT1G73930.1	Cg007G274390
OG0011361	AT1G72710.1	Cg007G273190
OG0011362	AT1G80580.1	Cg007G280790
OG0011363	AT1G80570.2	Cg007G280780
OG0011364	AT1G80420.1	Cg007G281110
OG0011365	AT1G80120.1	Cg007G281420
OG0011366	AT3G12930.1	Cg004G128680
OG0011367	AT3G12977.1	Cg004G128740
OG0011368	AT3G13130.1	Cg004G128940
OG0011369	AT3G13175.1	Cg004G129000
OG0011370	AT3G13190.1	Cg004G129020
OG0011371	AT3G13490.1	Cg004G129340
OG0011372	AT3G13740.3	Cg004G129630
OG0011373	AT3G13800.1	Cg004G129710, Cg005G183110
OG0011374	AT3G13840.1	Cg004G129990
OG0011375	AT3G14075.1	Cg004G130100, Cg004G130180
OG0011376	AT3G14220.1	Cg004G130340
OG0011377	AT3G14460.1	Cg004G130630
OG0011378	AT1G53560.1	Cg006G196130
OG0011379	AT3G14910.1	Cg004G131050
OG0011380	AT3G14980.1	Cg004G131120
OG0011381	AT3G15110.1	Cg004G131250
OG0011382	AT3G15280.1	Cg004G131570
OG0011383	AT3G15354.3	Cg004G131630
OG0011384	AT3G15360.1	Cg004G131710
OG0011385	AT3G15470.1	Cg004G131830
OG0011386	AT3G16230.1	Cg004G132610
OG0011387	AT3G16320.1	Cg004G132700
OG0011388	AT3G16340.1	Cg004G132720
OG0011389	AT3G16370.1	Cg004G132760, Cg004G132770
OG0011390	AT3G17360.3	Cg004G133880
OG0011391	AT3G17730.1	Cg004G134250
OG0011392	AT3G17920.1	Cg004G134490
OG0011393	AT3G18230.1	Cg004G134880
OG0011394	AT3G18560.1	Cg004G135220
OG0011395	AT3G18750.1	Cg004G135410
OG0011396	AT3G19010.1	Cg004G135700
OG0011397	AT3G19184.2	Cg004G135850
OG0011398	AT3G19300.1	Cg004G135980
OG0011399	AT3G19310.1	Cg004G135990
OG0011400	AT3G19370.1	Cg004G136040
OG0011401	AT3G19710.1	Cg004G136510
OG0011402	AT3G20230.1	Cg004G137060
OG0011403	AT3G20420.1	Cg004G137280
OG0011404	AT3G20475.1	Cg004G137350
OG0011405	AT3G20730.1	Cg004G137620
OG0011406	AT3G21215.1	Cg004G138180
OG0011407	AT3G21770.1	Cg004G138820
OG0011408	AT3G21810.1	Cg004G138870
OG0011409	AT3G22104.1	Cg004G139240
OG0011410	AT3G22190.1	Cg004G139410
OG0011411	AT3G22510.1	Cg004G139720
OG0011412	AT3G22540.1	Cg004G139750
OG0011413	AT3G23100.1, AT1G61410.1	Cg004G140400
OG0011414	AT3G23255.2	Cg004G140720
OG0011415	AT3G24180.1	Cg004G141640
OG0011416	AT1G48520.1	Cg004G142100
OG0011417	AT3G24570.1	Cg004G142480
OG0011418	AT3G25050.1	Cg004G142840
OG0011419	AT3G25190.1	Cg004G143050
OG0011420	AT2G04100.1, AT2G04090.1	Cg004G143420
OG0011421	AT2G04790.10	Cg004G144500
OG0011422	AT2G07690.1	Cg004G146730
OG0011423	AT2G06925.1	Cg004G146530
OG0011424	AT2G06530.1	Cg004G146480
OG0011425	AT2G06050.1	Cg004G146310
OG0011426	AT2G05830.1	Cg004G145840
OG0011427	AT2G05620.1	Cg004G145670
OG0011428	AT1G72275.1	Cg007G272710
OG0011429	AT2G15570.2	Cg004G150280, Cg004G151170
OG0011430	AT2G16070.2	Cg004G151790
OG0011431	AT2G16250.1	Cg004G151970
OG0011432	AT2G17580.1	Cg004G153670
OG0011433	AT2G18000.2	Cg004G154110
OG0011434	AT2G18470.1	Cg004G154650
OG0011435	AT2G18350.1	Cg004G154530
OG0011436	AT2G18890.1	Cg004G155190
OG0011437	AT2G19400.1	Cg004G155710
OG0011438	AT2G19500.1	Cg004G155830
OG0011439	AT2G19800.1	Cg004G156130
OG0011440	AT2G20020.1	Cg004G156340, Cg005G191400
OG0011441	AT2G20210.1	Cg004G156540
OG0011442	AT2G20480.1	Cg004G156850
OG0011443	AT2G20830.2	Cg004G157270
OG0011444	AT2G20800.1	Cg004G157210
OG0011445	AT1G54050.1	Cg006G195500, Cg006G195480
OG0011446	AT1G53620.1, AT1G53610.1	Cg006G196000, Cg006G195970
OG0011447	AT1G53460.1	Cg006G196220
OG0011448	AT1G53330.1	Cg006G196330
OG0011449	AT1G51960.1	Cg006G197800
OG0011450	AT1G51910.1	Cg006G197860
OG0011451	AT1G51800.1	Cg006G197980
OG0011452	AT3G20330.1	Cg004G137200
OG0011453	AT1G49500.1	Cg006G200130
OG0011454	AT1G48580.2	Cg006G201320
OG0011455	AT1G48040.1	Cg006G201810
OG0011457	AT4G16140.2	Cg001G025160
OG0011458	AT2G34730.1	Cg005G171860
OG0011459	AT2G34720.1	Cg005G171870
OG0011460	AT2G34620.1	Cg005G172000
OG0011462	AT3G52115.1	Cg002G054690
OG0011463	AT3G52190.1	Cg002G054590
OG0011464	AT1G29940.1	Cg006G216500
OG0011465	AT3G52860.1	Cg002G053880, Cg002G053870, Cg002G053850
OG0011466	AT3G52880.2	Cg002G053820
OG0011467	AT3G52960.1	Cg002G053700
OG0011468	AT3G53140.1	Cg002G053470
OG0011469	AT4G28040.1	Cg001G012630
OG0011470	AT3G53980.1	Cg002G052580
OG0011471	AT3G54660.1	Cg002G051920
OG0011472	AT3G54840.1	Cg002G051700
OG0011473	AT3G55240.1	Cg002G051270
OG0011474	AT3G55720.1	Cg002G050660
OG0011475	AT3G55850.5	Cg002G050480
OG0011476	AT3G56891.1	Cg002G049400
OG0011477	AT3G57050.1	Cg002G049220
OG0011478	AT3G57070.1	Cg002G049190
OG0011479	AT3G57480.1	Cg002G048820
OG0011480	AT3G58070.1	Cg002G048230
OG0011481	AT3G58170.1	Cg002G048120
OG0011482	AT1G08700.1	Cg006G237320
OG0011483	AT3G59490.2	Cg002G047020
OG0011484	AT3G54450.1	Cg002G052130
OG0011485	AT3G60450.2	Cg002G046160
OG0011486	AT3G60660.1	Cg002G045940
OG0011487	AT3G61060.2	Cg002G045670
OG0011488	AT2G45860.1	Cg005G159860
OG0011489	AT3G61670.1	Cg002G045070
OG0011490	AT3G61740.1	Cg002G044950
OG0011491	AT3G61750.1	Cg002G044940
OG0011492	AT3G61790.1	Cg002G044890
OG0011493	AT3G61950.1	Cg002G044680
OG0011495	AT3G62390.1	Cg002G044240
OG0011496	AT5G14820.1, AT3G62540.1, AT3G62470.1	Cg002G044150
OG0011497	AT3G62710.1	Cg002G043980
OG0011498	AT3G63020.1	Cg002G043680
OG0011499	AT3G63130.1	Cg002G043580
OG0011500	AT3G63340.2	Cg002G043380
OG0011501	AT5G26880.1	Cg002G043160
OG0011503	AT3G51080.1	Cg002G055730
OG0011504	AT3G50808.1	Cg002G056020
OG0011505	AT3G50890.1	Cg002G055920
OG0011507	AT3G51720.1	Cg002G055120
OG0011508	AT3G55550.1	Cg002G050880
OG0011510	AT3G61830.1	Cg002G044840
OG0011511	AT5G45980.1	Cg008G323190
OG0011514	AT2G33710.2	Cg005G172940
OG0011515	AT3G43600.1	Cg002G064550
OG0011516	AT1G75930.1	Cg007G276550
OG0011517	AT1G73550.1	Cg007G273940
OG0011518	AT1G73540.1	Cg007G273930
OG0011519	AT4G27330.1	Cg001G013400
OG0011520	AT4G28410.1	Cg001G012120
OG0011521	AT4G29905.1	Cg001G010640
OG0011522	AT4G30880.1	Cg001G009620
OG0011524	AT1G08135.1	Cg006G237930
OG0011525	AT1G08230.2	Cg006G237820
OG0011526	AT1G11210.1	Cg006G234730
OG0011528	AT1G13590.1	Cg006G232380
OG0011529	AT1G14660.1	Cg006G231240
OG0011532	AT1G17420.1	Cg006G228560
OG0011533	AT1G20860.2	Cg006G225130
OG0011534	AT1G21695.1	Cg006G224310
OG0011535	AT1G22130.1	Cg006G223850
OG0011536	AT5G35960.1	Cg001G034160
OG0011537	AT1G68460.1	Cg007G268600
OG0011538	AT1G24577.1	Cg006G219700
OG0011539	AT1G67220.1	Cg007G267090
OG0011543	AT1G32585.1	Cg006G213290, Cg006G213300
OG0011544	AT2G20290.1	Cg004G156630
OG0011545	AT2G20670.1	Cg004G157050
OG0011546	AT2G19390.1	Cg004G155700
OG0011548	AT3G13650.1	Cg004G129500
OG0011549	AT3G09925.1	Cg004G125560
OG0011550	AT5G01790.1	Cg008G282080
OG0011551	AT5G03890.1	Cg008G284680
OG0011552	AT5G04320.2	Cg008G285100
OG0011554	AT4G23910.1	Cg001G016990
OG0011555	AT4G23020.2	Cg001G017910
OG0011556	AT1G30370.1	Cg006G216060
OG0011557	AT1G27700.1	Cg006G218940
OG0011558	AT2G31100.1	Cg005G175580
OG0011559	AT5G10990.1	Cg008G291460
OG0011561	AT5G12850.1	Cg008G292980
OG0011562	ATMG01020.1, ATMG00670.1	Cg021G335680
OG0011563	AT5G53520.1	Cg003G100440
OG0011564	AT5G55150.1	Cg003G102430
OG0011565	AT5G56480.1	Cg003G103960
OG0011566	AT5G58190.2	Cg003G105770
OG0011567	AT5G20050.1	Cg008G300540
OG0011568	AT5G19740.1	Cg008G300240
OG0011569	AT5G19610.1	Cg008G300130, Cg005G184200
OG0011570	AT5G19473.2	Cg008G299960
OG0011571	AT5G64060.1	Cg003G111900
OG0011572	AT1G05730.1	Cg006G240570
OG0011573	AT1G14840.1	Cg006G231010
OG0011574	AT4G00420.2	Cg006G217230, Cg006G217320, Cg006G217290, Cg006G230030
OG0011575	AT1G26210.1	Cg006G220510
OG0011576	AT3G30320.1, AT4G09880.1	Cg006G206200
OG0011578	AT1G68240.1	Cg007G268360
OG0011579	AT3G23060.1	Cg004G140360
OG0011580	AT2G22030.1	Cg005G192770, Cg005G192880, Cg005G192890, Cg005G192850, Cg005G192830, Cg005G192810, Cg005G192820
OG0011581	AT2G25690.1	Cg005G187340
OG0011584	AT2G46960.2	Cg003G081470, Cg005G158700, Cg005G158720
OG0011585	AT3G53250.2	Cg002G053320
OG0011586	AT4G34138.1	Cg001G006160
OG0011588	AT4G24240.1	Cg001G016650
OG0011590	AT5G49215.1	Cg008G310480, Cg008G308820
OG0011603	AT4G28706.4	Cg001G011800
OG0011604	AT4G28710.1	Cg001G011790
OG0011605	AT4G29060.1	Cg001G011460
OG0011606	AT4G28840.1	Cg001G011670
OG0011607	AT4G28850.1	Cg001G011660
OG0011608	AT4G29380.1	Cg001G011150
OG0011609	AT4G29790.1	Cg001G010760
OG0011610	AT2G18670.1	Cg004G154840
OG0011611	AT4G30390.1	Cg001G010100
OG0011612	AT4G30490.1	Cg001G009980
OG0011613	AT4G30520.1	Cg001G009950
OG0011614	AT4G30550.1	Cg001G009920
OG0011615	AT4G30580.1	Cg001G009900
OG0011616	AT4G30720.1	Cg001G009770
OG0011617	AT4G30935.1	Cg001G009570
OG0011618	AT4G31530.2	Cg001G009040
OG0011619	AT1G08760.1	Cg006G237260
OG0011620	AT4G31820.1	Cg001G008690
OG0011621	AT4G32560.1	Cg001G007820
OG0011622	AT4G32605.1	Cg001G007780
OG0011623	AT2G34640.1	Cg005G171980
OG0011624	AT4G32850.8	Cg001G007480
OG0011625	AT5G21930.1	Cg008G301680
OG0011626	AT4G33870.1	Cg001G006470
OG0011627	AT1G71350.1	Cg007G271840
OG0011628	AT5G20090.1	Cg008G300580
OG0011629	AT4G34260.1	Cg001G006010
OG0011630	AT4G34500.1	Cg001G005740
OG0011631	AT4G35220.1	Cg001G005010
OG0011632	AT1G31190.1	Cg006G215110
OG0011633	AT1G31230.1	Cg006G215070
OG0011634	AT1G31240.1	Cg006G215060
OG0011635	AT1G31440.1	Cg006G214760
OG0011636	AT1G31600.1	Cg006G214680
OG0011637	AT1G32090.1	Cg006G214120
OG0011638	AT1G32160.1	Cg006G213980
OG0011639	AT1G32180.1	Cg006G213910
OG0011640	AT1G32440.1	Cg006G213510
OG0011641	AT1G32560.1	Cg006G213350
OG0011642	AT4G17085.1	Cg001G023890
OG0011643	AT4G16845.1	Cg001G024240
OG0011644	AT4G16695.1	Cg001G024450
OG0011645	AT4G16670.1	Cg001G024480
OG0011646	AT4G16510.1	Cg001G024690
OG0011647	AT2G22260.6	Cg005G192510
OG0011648	AT1G54500.1	Cg007G257480
OG0011649	AT2G26340.2	Cg005G185420
OG0011650	AT1G54650.3	Cg007G256360
OG0011651	AT1G54860.1	Cg007G255730
OG0011652	AT1G54990.1	Cg007G255160
OG0011653	AT1G56500.1	Cg007G254020
OG0011654	AT1G56560.1	Cg007G253780
OG0011655	AT1G57700.1	Cg007G253100
OG0011656	AT1G09812.1	Cg006G236190
OG0011657	AT1G58210.1	Cg007G252170
OG0011658	AT1G59540.1	Cg007G251580
OG0011659	AT1G60080.1	Cg007G250830
OG0011660	AT1G60190.1	Cg007G250730
OG0011661	AT5G37010.1	Cg001G035170
OG0011662	AT1G60550.1	Cg007G250420
OG0011663	AT5G43750.1	Cg008G319620
OG0011664	AT1G61050.2	Cg007G250250
OG0011665	AT1G61690.1	Cg007G248850
OG0011666	AT1G11730.1	Cg006G234200
OG0011667	AT2G01505.1	Cg002G075360
OG0011668	AT2G01710.2	Cg002G075130
OG0011669	AT2G01755.2	Cg002G075070
OG0011670	AT1G22960.1	Cg006G222930
OG0011671	AT2G01830.2	Cg002G075010
OG0011672	AT2G01950.1	Cg002G074870
OG0011673	AT2G02148.1	Cg002G074660
OG0011674	AT2G02500.1	Cg002G074480
OG0011675	AT2G02710.1	Cg002G074410
OG0011676	AT2G03150.1	Cg002G074070
OG0011677	AT2G03420.1	Cg002G073760
OG0011678	AT3G25620.2	Cg002G073110
OG0011679	AT3G25690.5	Cg002G073070
OG0011680	AT3G25740.1	Cg002G073020
OG0011681	AT3G25890.1	Cg002G072840
OG0011682	AT3G26500.1	Cg002G072160
OG0011683	AT3G26630.1	Cg002G072020
OG0011684	AT3G27100.1	Cg002G071380
OG0011685	AT3G27220.1	Cg002G071260
OG0011686	AT5G40490.1	Cg001G041170
OG0011687	AT3G28880.1	Cg002G069860
OG0011689	AT1G67070.1	Cg007G266930
OG0011690	AT1G66900.1	Cg007G266620
OG0011691	AT1G66840.1	Cg007G266490
OG0011692	AT1G66670.1	Cg007G266170
OG0011693	AT1G66510.1	Cg007G265720
OG0011694	AT1G66430.1	Cg007G265650
OG0011695	AT1G66360.1	Cg007G265530
OG0011696	AT1G66210.1	Cg007G265370
OG0011697	AT1G65950.1	Cg007G264870
OG0011698	AT1G04290.1	Cg006G242180
OG0011699	AT5G38890.1	Cg001G038660
OG0011700	AT1G28760.1	Cg006G217860
OG0011701	AT1G64620.1	Cg007G245610
OG0011702	AT1G64550.1	Cg007G245730
OG0011703	AT1G64500.1	Cg007G245790
OG0011704	AT1G64440.1	Cg007G245840
OG0011705	AT1G64150.1	Cg007G246150
OG0011706	AT1G63850.1	Cg007G246420
OG0011707	AT1G63660.1	Cg007G246620
OG0011708	AT1G63170.1	Cg007G247130
OG0011709	AT1G62981.1	Cg007G247370
OG0011710	AT1G62830.1	Cg007G247540
OG0011711	AT1G62710.1	Cg007G247690
OG0011712	AT3G12590.1	Cg004G128310
OG0011713	AT4G26070.2	Cg001G014660
OG0011714	AT3G56640.1	Cg002G049650
OG0011715	AT2G40970.1	Cg005G165030
OG0011716	AT2G40690.1	Cg005G165370
OG0011717	AT2G40630.1	Cg005G165430
OG0011718	AT3G09070.1	Cg004G124730
OG0011719	AT3G09330.1, AT3G09340.1	Cg004G124970
OG0011720	AT3G09470.2	Cg004G125090
OG0011721	AT3G09540.1	Cg004G125150
OG0011722	AT3G09570.1	Cg004G125190
OG0011723	AT3G09890.1	Cg004G125500
OG0011724	AT5G53220.1	Cg003G100110, Cg007G266890
OG0011725	AT3G10190.1	Cg004G125790
OG0011726	AT3G10310.2	Cg004G125910
OG0011727	AT3G10440.1	Cg004G126070
OG0011728	AT3G10670.1	Cg004G126340
OG0011729	AT3G10730.1	Cg004G126400
OG0011730	AT3G10800.1	Cg004G126520
OG0011731	AT3G10810.1	Cg004G126530
OG0011732	AT3G10850.1	Cg004G126590
OG0011733	AT3G10910.1	Cg004G126660
OG0011734	AT3G10970.1	Cg004G126740
OG0011735	AT3G11670.1	Cg004G127440
OG0011736	AT3G12050.1	Cg004G127830
OG0011737	AT5G49950.1	Cg003G090780
OG0011738	AT5G50180.1	Cg016G334090, Cg003G095220
OG0011739	AT5G50175.1	Cg016G334080, Cg003G095210
OG0011740	AT5G50240.1	Cg003G095320, Cg016G334160
OG0011741	AT5G50790.1	Cg003G096880
OG0011742	AT5G50870.2	Cg003G097090
OG0011743	AT5G51100.1	Cg003G097580
OG0011744	AT5G51110.1	Cg003G097600, Cg003G097610
OG0011745	AT5G51170.1	Cg003G097680
OG0011746	AT5G51340.1	Cg003G097820
OG0011747	AT5G51520.1	Cg003G098010
OG0011748	AT5G51540.1	Cg003G098040
OG0011749	AT5G51990.1	Cg003G098620
OG0011750	AT5G52340.1	Cg003G099090
OG0011751	AT5G52400.1	Cg003G099140
OG0011752	AT5G52430.1	Cg003G099180
OG0011753	AT5G49650.1	Cg003G097360
OG0011754	AT4G27745.1	Cg001G012900
OG0011755	AT5G53650.1	Cg003G100660
OG0011756	AT5G54140.1	Cg003G101310
OG0011757	AT5G53980.1	Cg003G101130
OG0011758	AT5G53940.1	Cg003G101070
OG0011759	AT5G54260.2	Cg003G101520
OG0011760	AT5G54530.1	Cg003G101760
OG0011761	AT5G54570.1	Cg003G101790
OG0011762	AT5G54910.1	Cg003G102190
OG0011763	AT4G26900.1	Cg001G013790
OG0011764	AT5G55390.1	Cg003G102650
OG0011765	AT5G55570.1	Cg003G102870
OG0011766	AT5G55720.1	Cg003G103040
OG0011767	AT5G55760.1	Cg003G103080
OG0011768	AT5G56050.1	Cg003G103330
OG0011769	AT5G56130.1	Cg003G103410
OG0011770	AT5G56180.1	Cg003G103470
OG0011771	AT5G56620.3	Cg003G104080
OG0011772	AT5G57120.1	Cg003G104680
OG0011773	AT5G57130.1	Cg003G104730
OG0011774	AT5G57210.1	Cg003G104810
OG0011775	AT5G57610.1	Cg003G105190
OG0011776	AT5G57740.1	Cg003G105310
OG0011777	AT5G57900.1	Cg003G105450
OG0011778	AT5G57920.3	Cg003G105470
OG0011779	AT4G06744.1	Cg003G088730
OG0011780	AT4G06536.1	Cg003G089350
OG0011781	AT5G13200.1	Cg008G293330
OG0011782	AT5G11860.1	Cg008G292310
OG0011783	AT5G11800.1	Cg008G292250
OG0011784	AT5G11490.2	Cg008G291930
OG0011785	AT5G10920.1	Cg008G291360
OG0011786	AT5G10790.1	Cg008G291250
OG0011787	AT5G10560.1	Cg008G291010
OG0011788	AT5G10320.1	Cg008G290750
OG0011789	AT5G09840.1	Cg008G290220
OG0011790	AT5G64500.1	Cg003G112400
OG0011791	AT5G09580.1	Cg008G289960
OG0011792	AT5G09420.1	Cg008G289800
OG0011793	AT5G09390.1	Cg008G289770
OG0011794	AT5G08640.1	Cg008G289520
OG0011795	AT5G08550.1	Cg008G289440
OG0011796	AT5G08490.1	Cg008G289370
OG0011797	AT5G08450.1	Cg008G289330
OG0011798	AT5G08390.1	Cg008G289250
OG0011799	AT5G07790.1	Cg008G288590
OG0011800	AT5G07610.1	Cg008G288450
OG0011801	AT5G07370.1	Cg008G288180
OG0011802	AT5G07280.1	Cg008G288090
OG0011803	AT5G07270.1	Cg008G288080
OG0011804	AT4G17610.1	Cg001G023360
OG0011805	AT4G17830.2	Cg001G023090
OG0011806	AT4G18290.2	Cg001G022550
OG0011807	AT1G16480.1	Cg006G229490
OG0011808	AT4G18470.1	Cg001G022350
OG0011809	AT4G18460.1	Cg001G022340
OG0011810	AT4G19003.1	Cg001G021690
OG0011811	AT4G19180.1	Cg001G021490
OG0011812	AT4G19220.1	Cg001G021410
OG0011813	AT4G19880.2	Cg001G020850
OG0011814	AT4G19985.4	Cg001G020760
OG0011815	AT4G19990.2	Cg001G020750
OG0011816	AT4G20050.5	Cg001G020690
OG0011817	AT4G20070.1	Cg001G020670
OG0011818	AT4G20130.1	Cg001G020620
OG0011819	AT4G20310.4	Cg001G020470
OG0011820	AT4G20390.1	Cg001G020380
OG0011821	AT4G20400.1	Cg001G020370
OG0011822	AT4G20410.2	Cg001G020360
OG0011823	AT4G20900.1	Cg001G020150
OG0011824	AT4G20930.1	Cg001G020070
OG0011825	AT4G20960.1	Cg001G020050
OG0011826	AT4G21580.1	Cg001G019430
OG0011827	AT4G21700.1	Cg001G019310
OG0011828	AT4G21745.1	Cg001G019250
OG0011829	AT4G22000.1	Cg001G018980
OG0011830	AT4G22070.1	Cg001G018900
OG0011831	AT4G22150.1	Cg001G018810
OG0011832	AT4G22190.1	Cg001G018750
OG0011833	AT4G22260.1	Cg001G018690
OG0011834	AT4G22490.1	Cg001G018480
OG0011835	AT4G22960.1	Cg001G017980
OG0011836	AT4G23540.1	Cg001G017350
OG0011837	AT4G23740.1	Cg001G017150
OG0011838	AT4G23840.1	Cg001G017070
OG0011839	AT4G23860.1	Cg001G017050
OG0011840	AT4G23940.1	Cg001G016960
OG0011841	AT1G32760.1	Cg006G213100
OG0011842	AT1G32780.1	Cg006G213060
OG0011843	AT1G32990.1	Cg006G212910
OG0011844	AT1G33330.1	Cg006G212230
OG0011845	AT1G33470.1	Cg006G212050
OG0011846	AT1G33480.1	Cg006G212030
OG0011847	AT1G34370.1	Cg006G210490, Cg006G210480
OG0011848	AT1G34790.1	Cg006G210010
OG0011849	AT1G35340.1	Cg006G209680
OG0011850	AT3G03776.2	Cg006G209200
OG0011851	AT1G60360.1	Cg004G151450
OG0011852	AT1G44770.1	Cg006G204000
OG0011853	AT5G01450.1	Cg008G282420
OG0011854	AT1G43860.1	Cg006G206040
OG0011855	AT1G27620.1	Cg006G219030
OG0011856	AT1G45110.1	Cg006G204260
OG0011857	AT1G47720.1	Cg006G202240
OG0011858	AT1G47710.2	Cg006G202350
OG0011859	AT1G42480.1	Cg006G206850
OG0011860	AT1G45207.2	Cg006G203640
OG0011861	AT5G17530.4, AT5G17522.1	Cg008G297820
OG0011862	AT1G28090.1	Cg006G218600
OG0011863	AT1G28390.2	Cg006G218190
OG0011864	AT1G29170.1	Cg006G217640
OG0011866	AT1G29790.1	Cg006G216620
OG0011867	AT1G30100.1	Cg006G216310
OG0011868	AT1G30130.1	Cg006G216280
OG0011869	AT1G30825.1	Cg006G215490
OG0011870	AT4G35540.1	Cg001G004650
OG0011871	AT4G36120.1	Cg001G003940
OG0011872	AT4G36390.1	Cg001G003770
OG0011873	AT4G37220.1	Cg001G003270
OG0011874	AT4G37200.1	Cg001G003250
OG0011875	AT4G37030.1	Cg001G003090
OG0011876	AT4G37460.1	Cg001G002730
OG0011877	AT4G38100.1	Cg001G002010
OG0011878	AT1G26290.1	Cg001G002000
OG0011879	AT4G39970.1	Cg001G001810
OG0011880	AT4G39920.1	Cg001G001740
OG0011881	AT4G39660.1	Cg001G001470
OG0011882	AT4G39370.3	Cg001G001230
OG0011883	AT4G39100.1	Cg001G000910
OG0011884	AT4G39040.1	Cg001G000860
OG0011885	AT4G38980.1	Cg001G000790
OG0011886	AT4G38950.1	Cg001G000760
OG0011887	AT4G38840.1	Cg001G000670
OG0011888	AT4G38760.1	Cg001G000610
OG0011889	AT4G38650.1	Cg001G000510
OG0011890	AT4G38600.1	Cg001G000470
OG0011891	AT4G38260.1	Cg001G000170
OG0011892	AT2G45250.2, AT4G38280.1	Cg001G000190
OG0011893	AT4G38150.1	Cg001G000040
OG0011894	AT4G38140.1	Cg001G000030
OG0011895	AT5G36170.1	Cg001G034360
OG0011896	AT5G36960.1	Cg001G035000
OG0011897	AT5G37180.1	Cg001G035530, Cg003G096850
OG0011898	AT5G37380.1	Cg001G035870, Cg006G224620
OG0011899	AT5G37370.1	Cg001G035860
OG0011900	AT5G38070.1	Cg001G037220
OG0011901	AT5G38840.1	Cg001G038610
OG0011902	AT5G39420.1	Cg001G039420
OG0011903	AT2G35030.1	Cg005G171580
OG0011904	AT2G35140.6	Cg005G171480
OG0011905	AT1G31335.1	Cg006G214950
OG0011906	AT4G25330.1	Cg001G015470
OG0011907	AT2G35490.1	Cg005G171100
OG0011908	AT2G35320.1	Cg005G171280
OG0011909	AT5G41150.1	Cg001G042050
OG0011910	AT2G35650.1	Cg005G170940
OG0011911	AT4G09730.1	Cg003G085110
OG0011912	AT4G09680.1	Cg003G085140
OG0011913	AT4G09350.1	Cg003G085450
OG0011914	AT4G09010.3	Cg003G085920
OG0011915	AT4G08980.1	Cg003G085940
OG0011916	AT4G08950.1	Cg003G086040
OG0011917	AT4G08940.1	Cg003G086060
OG0011918	AT4G08920.1	Cg003G086070
OG0011919	AT4G10620.1	Cg003G083490
OG0011920	AT4G08685.1	Cg003G086730
OG0011921	AT4G08240.1	Cg003G087740
OG0011922	AT4G08320.2	Cg003G087580
OG0011923	AT2G34090.4	Cg005G172500
OG0011924	AT2G33990.1	Cg005G172590
OG0011925	AT2G33855.1	Cg005G172690
OG0011926	AT2G33775.1	Cg005G172840
OG0011927	AT2G33770.1	Cg005G172860
OG0011928	AT2G33690.1	Cg005G172960
OG0011929	AT2G33560.2	Cg005G173070
OG0011930	AT2G33540.1	Cg005G173090
OG0011931	AT5G43270.1	Cg008G318820
OG0011932	AT1G02740.1	Cg006G243650
OG0011933	AT5G43050.1	Cg008G318430, Cg008G318370
OG0011934	AT5G42800.1	Cg008G314320
OG0011935	AT5G42770.2	Cg008G314580
OG0011936	AT5G42620.2	Cg008G315780
OG0011937	AT5G42560.1	Cg008G315830
OG0011938	AT5G42200.1	Cg008G316950, Cg011G328760
