Orthogroup	Arabidopsis_thaliana	Cardamine_amara
OG0009160	AT2G21385.1	evm.model.RL_6.45
OG0009161	AT2G21120.1	evm.model.RL_4.421, evm.model.RL_6.21
OG0009162	AT1G15010.1	evm.model.RL_5.1354
OG0009163	AT1G14760.1	evm.model.RL_5.1329
OG0009164	AT1G14630.1	evm.model.RL_5.1312
OG0009165	AT1G14200.1	evm.model.RL_5.1261
OG0009166	AT1G14180.1	evm.model.RL_5.1259
OG0009167	AT1G13970.1	evm.model.RL_5.1240
OG0009168	AT1G13270.1	evm.model.RL_5.1180
OG0009169	AT1G13300.1	evm.model.RL_5.1183
OG0009170	AT1G12980.1	evm.model.RL_5.1155
OG0009171	AT1G12360.1	evm.model.RL_5.1100
OG0009172	AT1G11790.1	evm.model.RL_5.1049
OG0009173	AT1G11720.2	evm.model.RL_5.1038
OG0009174	AT1G11400.1	evm.model.RL_5.1003
OG0009175	AT1G10760.1	evm.model.RL_5.941
OG0009176	AT1G10740.1	evm.model.RL_5.939
OG0009177	AT1G10660.1	evm.model.RL_5.931.1.687c88b0
OG0009178	AT1G10280.1	evm.model.RL_5.888
OG0009179	AT1G09830.1	evm.model.RL_5.845
OG0009180	AT1G09920.1	evm.model.RL_5.854
OG0009181	AT1G09530.1	evm.model.RL_5.812
OG0009182	AT1G09320.1	evm.model.RL_5.793
OG0009183	AT1G51990.1	evm.model.RL_5.525
OG0009184	AT1G09130.3	evm.model.RL_5.770.2.687c88af
OG0009185	AT1G08980.1	evm.model.RL_5.759
OG0009186	AT5G19890.1	evm.model.RL_4.1658
OG0009187	AT1G08830.1	evm.model.RL_5.743
OG0009188	AT1G08780.1	evm.model.RL_5.738
OG0009189	AT1G08570.1	evm.model.RL_5.718
OG0009190	AT1G08580.1	evm.model.RL_5.719
OG0009191	AT1G08600.2	evm.model.RL_5.721.2.687c88ae
OG0009192	AT1G08620.3	evm.model.RL_5.723
OG0009193	AT1G08500.1	evm.model.RL_5.711
OG0009194	AT1G08450.1	evm.model.RL_5.703.1.687c88ae.1.687c9b4c
OG0009195	AT1G08030.1	evm.model.RL_5.649
OG0009196	AT1G08320.1	evm.model.RL_5.691
OG0009197	AT1G07645.1	evm.model.RL_5.617
OG0009198	AT1G07430.1	evm.model.RL_5.595
OG0009199	AT1G07200.2	evm.model.RL_5.571
OG0009200	AT1G06470.1	evm.model.RL_5.503
OG0009201	AT1G06410.1	evm.model.RL_5.497
OG0009202	AT1G06280.1	evm.model.RL_5.487
OG0009203	AT1G06250.1	evm.model.RL_5.484
OG0009205	AT1G05790.3	evm.model.RL_5.436
OG0009206	AT1G05370.1	evm.model.RL_5.401
OG0009207	AT1G05350.1	evm.model.RL_5.398
OG0009208	AT1G05260.1	evm.model.RL_5.385
OG0009209	AT1G80190.5	evm.model.RL_3.2456
OG0009210	AT1G04950.1	evm.model.RL_5.349
OG0009211	AT1G04830.2	evm.model.RL_5.334
OG0009213	AT1G04540.1	evm.model.RL_5.305
OG0009214	AT1G04310.1	evm.model.RL_5.284
OG0009215	AT1G04010.1	evm.model.RL_5.257
OG0009216	AT1G03470.1	evm.model.RL_5.207
OG0009217	AT1G03080.1	evm.model.RL_5.169
OG0009218	AT1G03020.1	evm.model.RL_5.160
OG0009219	AT1G02816.1	evm.model.RL_5.136
OG0009220	AT1G02575.1, AT1G02570.1	evm.model.RL_5.110
OG0009221	AT1G02460.1	evm.model.RL_5.100
OG0009222	AT1G02270.1	evm.model.RL_5.78
OG0009224	AT1G01080.2	evm.model.RL_5.68.1.687c88a9
OG0009225	AT1G01190.2	evm.model.RL_5.56
OG0009226	AT1G01250.1	evm.model.RL_5.49
OG0009227	AT1G01310.1	evm.model.RL_5.43
OG0009228	AT1G01580.2	evm.model.RL_5.10
OG0009229	AT4G00530.1	evm.model.RL_8.69
OG0009229	AT1G01725.1	evm.model.RL_8.2881
OG0009230	AT1G02065.1	evm.model.RL_8.2912
OG0009231	AT1G02145.3	evm.model.RL_8.2923
OG0009232	AT5G13960.1	evm.model.RL_4.2229
OG0009233	AT5G14020.1	evm.model.RL_4.2223
OG0009235	AT5G14105.1	evm.model.RL_4.2216
OG0009236	AT5G14910.1	evm.model.RL_4.2142
OG0009237	AT5G14950.1	evm.model.RL_4.2136
OG0009238	AT5G15020.1	evm.model.RL_4.2129.2.687c86d7
OG0009239	AT5G15640.1	evm.model.RL_4.2074
OG0009240	AT5G15400.1	evm.model.RL_4.2094
OG0009241	AT5G15230.1	evm.model.RL_4.2109
OG0009242	AT5G15780.1	evm.model.RL_4.2061
OG0009243	AT5G16150.1	evm.model.RL_4.2025
OG0009244	AT5G16220.1	evm.model.RL_4.2018
OG0009245	AT5G16710.1	evm.model.RL_4.1971.1.687c86d6
OG0009246	AT5G16760.1	evm.model.RL_4.1964
OG0009247	AT5G17070.1	evm.model.RL_4.1933
OG0009248	AT5G17210.1	evm.model.RL_4.1925
OG0009249	AT5G17580.2	evm.model.RL_4.1885
OG0009250	AT5G18120.1	evm.model.RL_4.1837
OG0009251	AT5G18910.1	evm.model.RL_4.1765
OG0009252	AT5G18970.1	evm.model.RL_4.1758
OG0009253	AT5G19280.2	evm.model.RL_4.1724
OG0009254	AT5G19290.1	evm.model.RL_4.1723
OG0009255	AT5G27420.1	evm.model.RL_4.1036
OG0009257	AT5G49150.2	evm.model.RL_4.882
OG0009259	AT5G49050.1	evm.model.RL_4.887
OG0009260	AT5G48960.1	evm.model.RL_4.874
OG0009261	AT5G48940.1	evm.model.RL_4.871
OG0009263	AT5G13560.1	evm.model.RL_4.2269
OG0009264	AT5G06820.1	evm.model.RL_4.2862
OG0009265	AT5G06839.3	evm.model.RL_4.2860
OG0009267	AT5G13820.1	evm.model.RL_4.2245
OG0009268	AT5G06710.1	evm.model.RL_4.2875.1.687c86db
OG0009269	AT5G06680.1	evm.model.RL_4.2878
OG0009270	AT5G13340.1	evm.model.RL_4.2291
OG0009272	AT5G06250.4	evm.model.RL_4.2920.2.687c86dc
OG0009273	AT5G06070.1	evm.model.RL_4.2938
OG0009274	AT5G05990.1	evm.model.RL_4.2942
OG0009275	AT5G05830.1	evm.model.RL_4.2961
OG0009276	AT5G05360.1	evm.model.RL_4.3004
OG0009277	AT5G05240.1	evm.model.RL_4.3014
OG0009278	AT5G05210.1	evm.model.RL_4.3017
OG0009279	AT5G05000.1	evm.model.RL_4.3036
OG0009280	AT5G04820.1	evm.model.RL_4.3058
OG0009281	AT5G25490.1	evm.model.RL_4.1189
OG0009282	AT5G25790.2	evm.model.RL_4.1170
OG0009283	AT5G25530.1	evm.model.RL_4.1185
OG0009284	AT5G25340.1	evm.model.RL_4.1199
OG0009285	AT5G25265.1	evm.model.RL_4.1212
OG0009286	AT5G25150.1	evm.model.RL_4.1222
OG0009287	AT5G24970.2	evm.model.RL_4.1231
OG0009288	AT5G24930.1	evm.model.RL_4.1233
OG0009289	AT5G24710.1	evm.model.RL_4.1256
OG0009290	AT5G24620.3	evm.model.RL_4.1262
OG0009291	AT3G54770.1	evm.model.RL_7.901
OG0009292	AT5G24580.1	evm.model.RL_4.1267
OG0009293	AT5G24400.1	evm.model.RL_4.1283
OG0009294	AT5G23940.1	evm.model.RL_4.1337
OG0009295	AT5G23490.2	evm.model.RL_4.1375
OG0009296	AT5G23400.1	evm.model.RL_4.1385
OG0009297	AT5G23340.1	evm.model.RL_4.1392
OG0009298	AT5G23310.1	evm.model.RL_4.1395
OG0009299	AT5G23150.1	evm.model.RL_4.1408
OG0009300	AT5G61150.1	evm.model.RL_8.2185
OG0009301	AT5G61770.2	evm.model.RL_8.2250
OG0009302	AT5G61900.1, AT5G61910.4	evm.model.RL_8.2263
OG0009304	AT3G48160.2	evm.model.RL_7.1563
OG0009305	AT5G63010.1	evm.model.RL_8.2376
OG0009306	AT5G58770.1	evm.model.RL_8.1957
OG0009307	AT5G58410.1	evm.model.RL_8.1915
OG0009308	AT3G51290.2	evm.model.RL_7.1256
OG0009309	AT3G51240.1	evm.model.RL_7.1261
OG0009310	AT3G51220.1	evm.model.RL_7.1263_evm.model.RL_7.1266
OG0009311	AT3G51030.1	evm.model.RL_7.1282
OG0009313	AT3G50660.1	evm.model.RL_7.1318
OG0009314	AT3G50530.2	evm.model.RL_7.1332
OG0009315	AT3G49930.1	evm.model.RL_7.1402
OG0009316	AT3G49900.2	evm.model.RL_7.1400
OG0009317	AT3G49880.1	evm.model.RL_7.1398
OG0009318	AT3G49600.1	evm.model.RL_7.1437
OG0009319	AT3G49260.3	evm.model.RL_7.1466
OG0009320	AT3G49100.1	evm.model.RL_7.1478
OG0009321	AT3G48760.1	evm.model.RL_7.1511
OG0009322	AT3G48550.1	evm.model.RL_7.1525
OG0009323	AT3G48460.1	evm.model.RL_7.1534
OG0009324	AT3G48410.2	evm.model.RL_7.1541
OG0009325	AT3G48000.1	evm.model.RL_7.1581
OG0009326	AT3G47870.1	evm.model.RL_7.1590
OG0009327	AT3G47380.1	evm.model.RL_7.1648
OG0009328	AT3G44370.1	evm.model.RL_7.1912
OG0009329	AT3G42960.1	evm.model.RL_7.1953
OG0009330	AT4G33090.1	evm.model.RL_2.2825
OG0009331	AT3G32930.1	evm.model.RL_7.2036
OG0009332	AT1G67310.1	evm.model.RL_3.1108
OG0009333	AT1G67325.2	evm.model.RL_3.1110.3.687c84bb
OG0009334	AT1G68585.1	evm.model.RL_3.1244
OG0009335	AT1G68810.1	evm.model.RL_3.1270
OG0009336	AT1G68730.1	evm.model.RL_3.1259
OG0009337	AT1G69040.2	evm.model.RL_3.1290
OG0009338	AT1G69260.1	evm.model.RL_3.1308
OG0009339	AT1G69325.1	evm.model.RL_3.1315
OG0009340	AT1G69490.1	evm.model.RL_3.1336
OG0009341	AT2G26670.1	evm.model.RL_6.716
OG0009342	AT1G69800.2	evm.model.RL_3.1374
OG0009344	AT1G70000.1	evm.model.RL_3.1395
OG0009345	AT1G70410.2	evm.model.RL_3.1432
OG0009346	AT1G70690.1	evm.model.RL_3.1461.1.687c84bc
OG0009348	AT5G24670.2	evm.model.RL_3.1540, evm.model.RL_3.1474
OG0009350	AT1G71870.1	evm.model.RL_3.1582
OG0009351	AT1G71930.1	evm.model.RL_3.1588
OG0009352	AT1G72160.1	evm.model.RL_3.1608
OG0009353	AT1G72220.1	evm.model.RL_3.1615
OG0009354	AT1G72230.1	evm.model.RL_3.1616
OG0009355	AT1G72240.1	evm.model.RL_3.1617
OG0009356	AT1G78230.1	evm.model.RL_3.2220
OG0009357	AT1G77280.1	evm.model.RL_3.2134
OG0009358	AT1G77220.1	evm.model.RL_3.2126
OG0009359	AT1G76990.1	evm.model.RL_3.2108
OG0009360	AT3G21260.3	evm.model.RL_1.2046
OG0009361	AT1G76950.1	evm.model.RL_3.2099
OG0009362	AT1G76890.2	evm.model.RL_3.2095
OG0009363	AT1G75690.1	evm.model.RL_3.1981
OG0009364	AT1G75210.1	evm.model.RL_3.1934
OG0009365	AT1G74950.1	evm.model.RL_3.1908
OG0009366	AT1G74930.1	evm.model.RL_3.1906
OG0009367	AT1G74520.1	evm.model.RL_3.1866
OG0009368	AT1G74480.1	evm.model.RL_3.1864
OG0009369	AT1G74460.1	evm.model.RL_3.1862
OG0009370	AT1G73830.1	evm.model.RL_3.1792
OG0009371	AT1G73590.1	evm.model.RL_3.1765
OG0009372	AT1G18300.1	evm.model.RL_5.1654
OG0009373	AT1G73530.1	evm.model.RL_3.1759
OG0009374	AT1G73480.1	evm.model.RL_3.1751
OG0009376	AT5G60150.2	evm.model.RL_8.2091_evm.model.RL_8.2092
OG0009377	AT1G73010.1	evm.model.RL_3.1703
OG0009378	AT1G72650.2	evm.model.RL_3.1656
OG0009379	AT1G72610.1	evm.model.RL_3.1652
OG0009380	AT1G72530.2	evm.model.RL_3.1645
OG0009381	AT1G72450.1	evm.model.RL_3.1638
OG0009382	AT1G72300.1	evm.model.RL_3.1623
OG0009383	AT1G78340.1	evm.model.RL_3.2231
OG0009384	AT1G78390.1	evm.model.RL_3.2237
OG0009385	AT1G78420.1	evm.model.RL_3.2241
OG0009386	AT1G78590.2	evm.model.RL_3.2254
OG0009387	AT1G78620.2	evm.model.RL_3.2257
OG0009388	AT1G78650.1	evm.model.RL_3.2262
OG0009389	AT1G78790.1	evm.model.RL_3.2275
OG0009390	AT1G78940.2	evm.model.RL_3.2299
OG0009391	AT1G79110.1	evm.model.RL_3.2315
OG0009392	AT1G79720.1	evm.model.RL_3.2376
OG0009393	AT1G80940.1	evm.model.RL_3.2378
OG0009394	AT1G80850.1	evm.model.RL_3.2386
OG0009395	AT1G80540.1	evm.model.RL_3.2422
OG0009396	AT1G80240.1	evm.model.RL_3.2452
OG0009397	AT1G80150.1	evm.model.RL_3.2460
OG0009398	AT1G79985.1	evm.model.RL_3.2482
OG0009399	AT1G79960.1	evm.model.RL_3.2484
OG0009400	AT1G79850.1	evm.model.RL_3.2496
OG0009401	AT3G12800.1, AT2G07640.1	evm.model.RL_1.1178
OG0009402	AT3G12980.1	evm.model.RL_1.1198
OG0009403	AT3G13060.2	evm.model.RL_1.1207
OG0009404	AT3G13065.1	evm.model.RL_1.1209
OG0009405	AT3G13227.1	evm.model.RL_1.1231
OG0009406	AT3G13360.2	evm.model.RL_1.1245
OG0009407	AT3G13540.1	evm.model.RL_1.1263
OG0009408	AT3G13750.1	evm.model.RL_1.1290
OG0009409	AT3G14240.1	evm.model.RL_1.1349
OG0009410	AT3G14270.1	evm.model.RL_1.1354
OG0009411	AT3G14350.1	evm.model.RL_1.1363
OG0009412	AT3G14400.1	evm.model.RL_1.1368
OG0009413	AT3G14560.1	evm.model.RL_1.1377
OG0009414	AT3G14720.1	evm.model.RL_1.1390
OG0009415	AT3G14740.2	evm.model.RL_1.1392
OG0009416	AT3G15070.1	evm.model.RL_1.1424
OG0009417	AT3G15095.1	evm.model.RL_1.1427
OG0009418	AT3G15115.1	evm.model.RL_1.1429
OG0009420	AT3G15780.1	evm.model.RL_1.1502
OG0009421	AT3G15800.1	evm.model.RL_1.1504
OG0009422	AT3G15840.1	evm.model.RL_1.1508
OG0009423	AT3G15860.1	evm.model.RL_1.1510
OG0009424	AT3G16130.1	evm.model.RL_1.1535
OG0009425	AT3G16170.1	evm.model.RL_1.1539
OG0009426	AT3G16210.1	evm.model.RL_1.1548, evm.model.RL_1.1552, evm.model.RL_1.1544
OG0009427	AT3G16800.1	evm.model.RL_1.1606
OG0009428	AT3G16850.1	evm.model.RL_1.1610
OG0009429	AT3G16857.2	evm.model.RL_1.1611
OG0009430	AT3G17210.1	evm.model.RL_1.1645
OG0009431	AT3G17300.1	evm.model.RL_1.1654
OG0009432	AT3G17310.1	evm.model.RL_1.1655
OG0009433	AT4G00740.1	evm.model.RL_8.92
OG0009434	AT3G17640.1	evm.model.RL_1.1681
OG0009435	AT3G18050.1	evm.model.RL_1.1717
OG0009436	AT3G18240.1, AT4G21460.2	evm.model.RL_1.1736
OG0009437	AT3G18380.2	evm.model.RL_1.1749
OG0009438	AT3G18580.1	evm.model.RL_1.1770
OG0009439	AT3G18620.1	evm.model.RL_1.1774
OG0009440	AT3G18940.1	evm.model.RL_1.1804
OG0009441	AT3G19430.2	evm.model.RL_1.1847
OG0009442	AT3G19508.1	evm.model.RL_1.1854
OG0009443	AT3G19510.1	evm.model.RL_1.1855
OG0009444	AT3G19910.1	evm.model.RL_1.1908
OG0009445	AT3G19970.1	evm.model.RL_1.1916
OG0009446	AT3G20320.1	evm.model.RL_1.1950
OG0009447	AT3G20450.1	evm.model.RL_1.1965
OG0009449	AT3G20550.1	evm.model.RL_1.1977
OG0009450	AT3G20880.1	evm.model.RL_1.2013
OG0009451	AT3G21150.1	evm.model.RL_1.2035
OG0009452	AT3G21670.1	evm.model.RL_1.2092
OG0009453	AT3G22275.1	evm.model.RL_1.2138
OG0009454	AT3G22430.1	evm.model.RL_1.2152
OG0009455	AT3G22910.1	evm.model.RL_1.2186
OG0009456	AT3G23410.1	evm.model.RL_1.2241
OG0009457	AT3G23430.1	evm.model.RL_1.2242
OG0009458	AT3G25180.1	evm.model.RL_1.2409
OG0009459	AT5G51430.1	evm.model.RL_8.1244
OG0009460	AT2G07360.2	evm.model.RL_1.2582
OG0009461	AT2G07050.1	evm.model.RL_1.2576
OG0009462	AT2G11910.1	evm.model.RL_1.2596
OG0009463	AT2G13350.1	evm.model.RL_1.2614
OG0009464	AT2G13360.1	evm.model.RL_1.2615
OG0009465	AT2G13570.1	evm.model.RL_1.2623
OG0009466	AT5G11910.4	evm.model.RL_4.2396
OG0009468	AT2G15695.1	evm.model.RL_1.2781
OG0009469	AT2G15760.1	evm.model.RL_1.2779
OG0009470	AT2G15780.1	evm.model.RL_1.2778
OG0009471	AT2G17220.1	evm.model.RL_1.2899
OG0009472	AT2G17440.1	evm.model.RL_1.2929
OG0009473	AT2G17500.1	evm.model.RL_1.2933
OG0009474	AT2G17890.1	evm.model.RL_1.2972
OG0009475	AT2G18500.1	evm.model.RL_1.3032
OG0009476	AT2G19090.1	evm.model.RL_1.3100
OG0009477	AT2G19540.1	evm.model.RL_1.3134
OG0009478	AT2G20310.1	evm.model.RL_1.3204
OG0009479	AT2G20320.1	evm.model.RL_1.3205.4.687c87f1
OG0009480	AT2G20362.1	evm.model.RL_1.3209
OG0009481	AT2G20470.1	evm.model.RL_1.3222
OG0009482	AT2G20820.2	evm.model.RL_1.3279
OG0009483	AT1G55980.1, AT1G56000.1	evm.model.RL_5.3980
OG0009484	AT1G55280.2	evm.model.RL_5.3913
OG0009485	AT1G55160.3	evm.model.RL_5.3899
OG0009486	AT1G54070.1	evm.model.RL_5.3866
OG0009487	AT1G53760.1	evm.model.RL_5.3843
OG0009488	AT1G53730.2	evm.model.RL_5.3841
OG0009489	AT1G53510.1	evm.model.RL_5.3806
OG0009491	AT1G53000.2	evm.model.RL_5.3759
OG0009492	AT1G52900.1	evm.model.RL_5.3751
OG0009493	AT1G52410.2	evm.model.RL_5.3708
OG0009494	AT1G50910.1	evm.model.RL_5.1969
OG0009495	AT1G51160.1	evm.model.RL_5.1951
OG0009496	AT1G50380.2	evm.model.RL_5.2008
OG0009497	AT1G50120.2	evm.model.RL_5.2024
OG0009498	AT1G50030.1	evm.model.RL_5.2029
OG0009499	AT5G13720.1	evm.model.RL_4.2255
OG0009500	AT1G49740.1	evm.model.RL_5.2057
OG0009501	AT1G49590.1	evm.model.RL_5.2068
OG0009502	AT1G49560.1	evm.model.RL_5.2071
OG0009503	AT3G62670.1	evm.model.RL_7.101
OG0009504	AT1G49010.1	evm.model.RL_5.2114
OG0009505	AT1G48990.1	evm.model.RL_5.2118
OG0009506	AT1G48960.1	evm.model.RL_5.2121
OG0009507	AT2G34650.1	evm.model.RL_6.1554
OG0009508	AT2G34600.1	evm.model.RL_6.1549
OG0009509	AT2G34400.1	evm.model.RL_6.1529
OG0009510	AT3G51895.2	evm.model.RL_7.1199
OG0009511	AT3G52100.1	evm.model.RL_7.1178.1.687c84b8
OG0009512	AT3G52150.1	evm.model.RL_7.1171
OG0009513	AT3G52870.1	evm.model.RL_7.1100
OG0009514	AT3G53190.1	evm.model.RL_7.1071
OG0009515	AT3G53150.1	evm.model.RL_7.1073_evm.model.RL_7.1076
OG0009516	AT3G53490.1	evm.model.RL_7.1039
OG0009517	AT3G53850.1	evm.model.RL_7.995
OG0009518	AT3G54050.1	evm.model.RL_7.976
OG0009519	AT3G54130.1	evm.model.RL_7.970
OG0009520	AT3G54150.1	evm.model.RL_7.966
OG0009521	AT3G51680.1	evm.model.RL_7.1222
OG0009522	AT3G54170.1	evm.model.RL_1.714
OG0009523	AT5G42250.1	evm.model.RL_4.699
OG0009524	AT3G54680.1	evm.model.RL_7.910
OG0009525	AT3G54670.1	evm.model.RL_7.843
OG0009526	AT2G38880.11	evm.model.RL_6.2002
OG0009527	AT3G54790.1	evm.model.RL_7.900
OG0009528	AT3G54920.1	evm.model.RL_7.886
OG0009529	AT3G55370.3	evm.model.RL_7.826
OG0009530	AT3G55970.1	evm.model.RL_7.765
OG0009531	AT3G55990.1	evm.model.RL_7.763
OG0009532	AT3G56200.1	evm.model.RL_7.739
OG0009533	AT3G56290.1	evm.model.RL_7.747
OG0009534	AT3G56940.1	evm.model.RL_7.671
OG0009535	AT3G57000.1	evm.model.RL_7.667
OG0009536	AT3G57060.2	evm.model.RL_7.660
OG0009537	AT3G58000.1	evm.model.RL_7.554
OG0009538	AT3G58140.1	evm.model.RL_7.538
OG0009539	AT3G58190.1	evm.model.RL_7.533
OG0009540	AT3G58790.1	evm.model.RL_7.482
OG0009541	AT3G59020.2	evm.model.RL_7.458
OG0009542	AT3G59300.3	evm.model.RL_7.427
OG0009543	AT3G59470.2	evm.model.RL_7.412.1.687c84b4
OG0009544	AT5G23590.1	evm.model.RL_4.1370
OG0009545	AT3G60520.1	evm.model.RL_7.316
OG0009546	AT3G60530.1	evm.model.RL_7.314
OG0009547	AT3G60690.1	evm.model.RL_7.296
OG0009548	AT3G61130.1	evm.model.RL_7.261
OG0009549	AT3G61250.1	evm.model.RL_7.246
OG0009550	AT3G61270.1	evm.model.RL_7.244
OG0009551	AT3G61610.1	evm.model.RL_7.211
OG0009552	AT3G62410.1	evm.model.RL_7.123
OG0009553	AT3G62420.1	evm.model.RL_7.122
OG0009554	AT3G63110.1	evm.model.RL_7.53
OG0009555	AT3G63200.1	evm.model.RL_7.42
OG0009556	AT3G63260.1	evm.model.RL_7.36
OG0009557	AT3G60830.1	evm.model.RL_7.282
OG0009559	AT1G52565.1	evm.model.RL_5.3718
OG0009561	AT1G49480.1	evm.model.RL_5.2078
OG0009562	AT4G35820.1	evm.model.RL_2.3107
OG0009563	AT3G57130.1	evm.model.RL_7.653
OG0009565	AT5G44700.1	evm.model.RL_4.617, evm.model.RL_4.386
OG0009568	AT2G37930.3	evm.model.RL_6.1896
OG0009569	AT5G37070.1	evm.model.RL_6.1937
OG0009570	AT2G41180.1	evm.model.RL_6.2243
OG0009571	AT2G46455.2	evm.model.RL_6.2790
OG0009572	AT1G72720.1	evm.model.RL_3.1664
OG0009573	AT4G28050.1	evm.model.RL_2.2317
OG0009574	AT4G33940.1	evm.model.RL_2.2908
OG0009575	AT4G33160.2	evm.model.RL_2.2831
OG0009576	AT1G05290.1	evm.model.RL_5.390
OG0009577	AT1G08890.1, AT1G08900.1	evm.model.RL_5.750
OG0009578	AT1G09155.1	evm.model.RL_5.773
OG0009579	AT1G09932.1	evm.model.RL_5.856
OG0009580	AT1G10650.1	evm.model.RL_5.929
OG0009581	AT1G11925.1	evm.model.RL_5.1062
OG0009582	AT1G12070.1	evm.model.RL_5.1078
OG0009583	AT1G15810.1	evm.model.RL_5.1435
OG0009585	AT1G71360.2	evm.model.RL_3.1543
OG0009586	AT1G68520.1	evm.model.RL_3.1236
OG0009587	AT2G19000.1	evm.model.RL_1.3092
OG0009588	AT1G47845.1, AT1G47840.1	evm.model.RL_5.2227
OG0009591	AT5G13590.5	evm.model.RL_4.2266
OG0009592	AT5G02170.1	evm.model.RL_4.3318
OG0009594	AT5G03590.3, AT5G03600.2	evm.model.RL_4.3171
OG0009596	AT1G29480.1	evm.model.RL_5.2979
OG0009597	AT1G47230.2	evm.model.RL_5.2269
OG0009598	AT1G47740.1	evm.model.RL_5.2240
OG0009599	AT1G47900.1	evm.model.RL_5.2223
OG0009601	AT2G31380.1	evm.model.RL_6.1234
OG0009602	AT1G62130.1, AT4G24860.1	evm.model.RL_2.2000
OG0009603	AT5G14000.3	evm.model.RL_4.2225
OG0009604	AT5G14940.1	evm.model.RL_4.2137
OG0009605	AT5G15260.1	evm.model.RL_4.2107
OG0009606	AT5G15430.1	evm.model.RL_4.2092
OG0009607	AT5G16770.1	evm.model.RL_4.1963
OG0009608	AT5G18360.1	evm.model.RL_4.1845, evm.model.RL_4.1816
OG0009609	AT5G40645.1	evm.model.RL_2.56
OG0009610	AT5G41900.1	evm.model.RL_2.182
OG0009611	AT5G58300.1	evm.model.RL_8.1904
OG0009612	AT5G25540.1	evm.model.RL_4.1184
OG0009613	AT5G61590.1	evm.model.RL_8.2236
OG0009614	AT5G61630.1	evm.model.RL_8.2240
OG0009615	AT5G66870.1	evm.model.RL_8.2769
OG0009618	AT1G32000.1	evm.model.RL_1.2902, evm.model.RL_3.1892, evm.model.RL_1.2903, evm.model.RL_5.1777, evm.model.RL_6.718, evm.model.RL_3.119
OG0009619	AT4G13380.1, AT1G57780.1	evm.model.RL_3.614
OG0009621	AT2G30820.1	evm.model.RL_6.1171
OG0009622	AT3G51660.1	evm.model.RL_7.1220.1.687c84b8
OG0009625	AT5G48580.1	evm.model.RL_4.828
OG0009627	AT2G32788.1	evm.model.RL_6.1319
OG0009628	AT1G27380.4	evm.model.RL_5.3153
OG0009630	AT5G50510.1, AT5G50620.1	evm.model.RL_8.1147
OG0009635	AT2G20760.1	evm.model.RL_1.3268
OG0009636	AT4G17910.4	evm.model.RL_2.1344
OG0009637	AT4G29400.1	evm.model.RL_2.2462
OG0009638	AT4G29660.1	evm.model.RL_2.2484
OG0009639	AT4G29780.1	evm.model.RL_2.2498
OG0009640	AT4G29890.1	evm.model.RL_2.2509
OG0009641	AT4G30150.1	evm.model.RL_2.2532
OG0009642	AT4G30350.1	evm.model.RL_2.2549
OG0009643	AT4G30570.1	evm.model.RL_8.686
OG0009644	AT5G19910.2	evm.model.RL_4.1656.2.687c86d5
OG0009645	AT4G30820.16	evm.model.RL_2.2589
OG0009646	AT4G31060.1	evm.model.RL_2.2614
OG0009647	AT1G47820.1, AT1G47813.1	evm.model.RL_5.2229
OG0009648	AT4G31720.1	evm.model.RL_2.2682
OG0009649	AT4G32510.2	evm.model.RL_2.2759
OG0009650	AT4G32880.1	evm.model.RL_2.2802
OG0009651	AT4G32820.2	evm.model.RL_2.2750, evm.model.RL_2.2796
OG0009652	AT4G33140.1	evm.model.RL_2.2829
OG0009653	AT4G33467.1	evm.model.RL_2.2856
OG0009654	AT5G21900.1	evm.model.RL_4.1533
OG0009655	AT4G33760.1	evm.model.RL_2.2890
OG0009656	AT4G33800.1	evm.model.RL_2.2894
OG0009657	AT4G34000.1	evm.model.RL_2.2916
OG0009658	AT2G15790.1	evm.model.RL_1.2777
OG0009659	AT4G34350.1	evm.model.RL_2.2956
OG0009660	AT4G34960.1	evm.model.RL_2.3018
OG0009661	AT4G35060.1	evm.model.RL_2.3029
OG0009662	AT5G22800.2	evm.model.RL_4.1446
OG0009663	AT4G35230.1	evm.model.RL_2.3047
OG0009664	AT1G31010.1	evm.model.RL_5.2832
OG0009665	AT1G31720.1	evm.model.RL_5.2789
OG0009666	AT1G31850.1	evm.model.RL_5.2771
OG0009667	AT1G31860.1	evm.model.RL_5.2770
OG0009668	AT1G31940.1	evm.model.RL_5.2763
OG0009669	AT1G32340.1	evm.model.RL_5.2726
OG0009670	AT1G32360.1	evm.model.RL_5.2724
OG0009671	AT1G32460.1	evm.model.RL_5.2713
OG0009672	AT1G32550.2	evm.model.RL_5.2703
OG0009673	AT4G22930.1	evm.model.RL_2.1805, evm.model.RL_2.1800
OG0009674	AT1G32640.1	evm.model.RL_5.2696
OG0009675	AT1G32690.1	evm.model.RL_5.2695
OG0009676	AT1G32700.1	evm.model.RL_5.2691
OG0009677	AT1G32730.1	evm.model.RL_5.2688
OG0009678	AT4G17000.1	evm.model.RL_2.1253
OG0009679	AT4G16970.1	evm.model.RL_2.1251
OG0009680	AT4G16430.1	evm.model.RL_2.1193
OG0009681	AT4G16330.2	evm.model.RL_2.1180
OG0009682	AT1G56290.1	evm.model.RL_3.701
OG0009683	AT1G57540.1	evm.model.RL_3.641
OG0009684	AT1G57590.1	evm.model.RL_3.637
OG0009686	AT1G58025.2	evm.model.RL_3.597
OG0009687	AT1G58280.2	evm.model.RL_3.566
