Orthogroup	Cochlearia_excelsa	Raphanus_sativus
OG0008840	g46664	XP_018482029.1, XP_018442944.1
OG0008841	g16802	XP_018479686.1, XP_018442334.1
OG0008842	g46651, g16804	XP_018478399.1
OG0008843	g16779, g16781	XP_018446650.1, XP_018484292.1
OG0008844	g46626	XP_018480390.1
OG0008845	g46622	XP_018484442.1, XP_018465030.1, XP_018463841.1
OG0008846	g5965	XP_018441624.1, XP_018440110.1, XP_018439245.1
OG0008847	g37766	XP_018484094.1, XP_018484148.1
OG0008848	g37764	XP_018484471.1, XP_018484451.1
OG0008849	g37686	XP_018484924.1, XP_018440365.1
OG0008850	g50790	XP_018433263.1, XP_018485199.1
OG0008851	g50783	XP_018485202.1, XP_018439865.1
OG0008852	g52296	XP_018437470.1, XP_018481707.1
OG0008853	g52295	XP_018464999.1, XP_018485232.1
OG0008854	g37627	XP_018478853.1, XP_018433754.1
OG0008855	g37610	XP_018440274.1, XP_018481520.1
OG0008856	g37591, g52228	XP_018478089.1
OG0008857	g37586	XP_018481625.1, XP_018466162.1
OG0008858	g52241	XP_018436974.1
OG0008859	g1930	XP_018446669.1, XP_018491415.1
OG0008860	g38226	XP_018474748.1, XP_018439869.1
OG0008861	g52158	XP_018484375.1, XP_018484030.1, XP_018475948.1
OG0008862	g52151, g52149	XP_018440929.1, XP_018475522.1
OG0008863	g52148	XP_018437541.1, XP_018475202.1
OG0008864	g37523	XP_018440107.1, XP_018473177.1
OG0008865	g37496	XP_018472888.1, XP_018485134.1
OG0008866	g52094	XP_018477906.1, XP_018463279.1
OG0008867	g18909	XP_018486274.1, XP_018459986.1
OG0008868	g52077	XP_018484203.1
OG0008869	g37446	XP_018484080.1
OG0008870	g38183	XP_018436967.1
OG0008871	g37443	XP_018435062.1, XP_018484079.1
OG0008872	g5361	XP_018476209.1
OG0008873	g52010	XP_018481943.1, XP_018438181.1
OG0008874	g37402	XP_018433278.1
OG0008875	g51995	XP_018439306.1, XP_018477900.1
OG0008876	g37391	XP_018478899.1
OG0008877	g45289	XP_018475242.1, XP_018473142.1
OG0008878	g45294	XP_018462426.1, XP_018475236.1
OG0008879	g5814	XP_018462425.1, XP_018475233.1
OG0008880	g5807	XP_018442316.1, XP_018469887.1
OG0008881	g5788	XP_018472878.1, XP_018468768.1
OG0008882	g29847	XP_018444120.1
OG0008883	g5752	XP_018458101.1, XP_018473444.1
OG0008884	g29831	XP_018472951.1, XP_018442854.1
OG0008885	g5717	XP_018446344.1, XP_018476689.1
OG0008886	g29809	XP_018456175.1, XP_018442640.1
OG0008887	g5698	XP_018451412.1, XP_018454718.1, XP_018442441.1
OG0008888	g29112	XP_018470752.1, XP_018470753.1, XP_018443952.1
OG0008889	g29127	XP_018472075.1, XP_018472675.1
OG0008890	g653, g28980	XP_018444723.1, XP_018468837.1
OG0008891	g28975	XP_018445418.1, XP_018470146.1
OG0008892	g704	XP_018456754.1, XP_018470185.1
OG0008893	g705	XP_018473479.1, XP_018473485.1, XP_018473483.1
OG0008894	g664	XP_018445416.1, XP_018465862.1, XP_018475097.1
OG0008895	g28929	XP_018445732.1, XP_018471548.1
OG0008896	g448	XP_018477341.1
OG0008897	g28909	XP_018471864.1, XP_018470599.1
OG0008898	g743	XP_018445024.1, XP_018465518.1, XP_018471862.1
OG0008899	g41371, g28901	XP_018471653.1, XP_018446257.1
OG0008900	g763	XP_018453795.1, XP_018444109.1
OG0008901	g28897	XP_018456861.1, XP_018476488.1
OG0008902	g770	XP_018476770.1, XP_018445220.1
OG0008903	g28873	XP_018471141.1, XP_018447001.1, XP_018447010.1
OG0008904	g28871	XP_018444164.1, XP_018468330.1
OG0008905	g816	XP_018449762.1, XP_018442414.1
OG0008906	g41333	XP_018445032.1, XP_018468741.1
OG0008907	g831	XP_018445383.1, XP_018469248.1
OG0008908	g855, g28805	XP_018472844.1, XP_018446138.1, XP_018438671.1, XP_018438668.1
OG0008909	g266	XP_018493305.1, XP_018454214.1, XP_018452249.1
OG0008910	g1295	XP_018462616.1, XP_018457486.1
OG0008911	g28783	XP_018462617.1, XP_018457487.1
OG0008913	g28763	XP_018468195.1, XP_018452857.1
OG0008914	g28761	XP_018469073.1, XP_018454805.1
OG0008915	g39245	XP_018453314.1
OG0008916	g1245, g39248	XP_018452985.1
OG0008917	g28746	XP_018450224.1
OG0008918	g1257, g28700	XP_018475172.1, XP_018439072.1
OG0008919	g1240	XP_018469410.1, XP_018452673.1, XP_018452132.1
OG0008920	g1236	XP_018469411.1, XP_018457305.1
OG0008921	g1232	XP_018457933.1
OG0008922	g274	XP_018452912.1, XP_018491029.1
OG0008923	g9799, g270	XP_018491789.1
OG0008924	g49612	XP_018447169.1
OG0008925	g9796	XP_018440153.1, XP_018493330.1
OG0008927	g9770, g240	XP_018456186.1, XP_018486094.1
OG0008928	g9753	XP_018492866.1, XP_018457903.1
OG0008929	g9746	XP_018437668.1, XP_018489494.1
OG0008930	g197	XP_018439353.1, XP_018432836.1
OG0008931	g177	XP_018486537.1, XP_018455440.1, XP_018455438.1
OG0008932	g9724	XP_018487173.1, XP_018434519.1
OG0008933	g117, g9687	XP_018489567.1
OG0008934	g107	XP_018464316.1, XP_018436762.1
OG0008935	g88	XP_018441340.1, XP_018439243.1
OG0008936	g9669	XP_018440392.1
OG0008937	g9660	XP_018454481.1, XP_018434420.1
OG0008938	g9644	XP_018437710.1, XP_018455406.1
OG0008939	g19653	XP_018438310.1
OG0008940	g19647, g38	XP_018456771.1, XP_018433311.1
OG0008941	g19644	XP_018434892.1, XP_018437265.1, XP_018452382.1
OG0008942	g27	XP_018441000.1, XP_018457965.1
OG0008945	g14, g9626	XP_018438940.1
OG0008947	g45269	XP_018456211.1, XP_018476565.1
OG0008948	g26863	XP_018487758.1, XP_018486480.1
OG0008949	g25358	XP_018456699.1
OG0008950	g25351	XP_018468998.1, XP_018460265.1
OG0008951	g39452	XP_018455294.1
OG0008952	g45255	XP_018456206.1
OG0008954	g39492	XP_018454610.1, XP_018463166.1, XP_018476075.1
OG0008955	g39536, g25449	XP_018475957.1
OG0008956	g39540	XP_018472529.1, XP_018474923.1
OG0008957	g39555	XP_018472159.1, XP_018475463.1
OG0008959	g39611	XP_018460629.1, XP_018454879.1
OG0008960	g25496	XP_018469648.1, XP_018464582.1, XP_018464452.1
OG0008961	g39634	XP_018453018.1, XP_018457564.1
OG0008962	g51348	XP_018482114.1, XP_018436339.1, XP_018436340.1
OG0008963	g39704	XP_018434402.1
OG0008964	g39706	XP_018457639.1
OG0008965	g46869	XP_018477380.1, XP_018478454.1
OG0008966	g39723, g11107	XP_018482183.1, XP_018455078.1
OG0008967	g51341, g39748	XP_018433896.1, XP_018473333.1
OG0008968	g51335	XP_018485333.1, XP_018480781.1
OG0008969	g39750	XP_018477108.1, XP_018476898.1
OG0008970	g39767	XP_018476581.1
OG0008971	g51321	XP_018472900.1, XP_018467287.1, XP_018439256.1
OG0008973	g39807	XP_018436327.1, XP_018475570.1, XP_018475588.1
OG0008974	g51304	XP_018480813.1, XP_018434837.1
OG0008975	g27970, g49271, g5	XP_018440103.1
OG0008976	g37920, g37919	XP_018448756.1, XP_018464549.1
OG0008977	g51251	XP_018476196.1, XP_018480398.1
OG0008978	g39850	XP_018439028.1, XP_018483903.1
OG0008979	g39869	XP_018478693.1, XP_018472978.1, XP_018463675.1
OG0008980	g39884, g37902	XP_018480453.1
OG0008981	g39897	XP_018437491.1, XP_018478969.1
OG0008982	g51194	XP_018434506.1
OG0008984	g51139	XP_018476483.1, XP_018433075.1
OG0008985	g40015	XP_018434838.1, XP_018477386.1
OG0008986	g51120	XP_018481723.1, XP_018438055.1
OG0008987	g37849	XP_018460858.1, XP_018436856.1
OG0008988	g40003	XP_018479834.1, XP_018436847.1
OG0008989	g37845, g39981	XP_018480655.1, XP_018439012.1
OG0008990	g51090	XP_018481988.1, XP_018466212.1
OG0008991	g40038	XP_018484410.1, XP_018441101.1
OG0008992	g40048	XP_018484544.1, XP_018440677.1
OG0008993	g53382	XP_018441946.1, XP_018477058.1
OG0008995	g40090	XP_018465505.1, XP_018433207.1, XP_018478886.1
OG0008996	g40125	XP_018440097.1, XP_018440098.1, XP_018477389.1
OG0008997	g40119, g53543	XP_018439067.1
OG0008998	g40115	XP_018475315.1, XP_018444681.1
OG0008999	g40102	XP_018441816.1
OG0009001	g38272	XP_018490160.1, XP_018479797.1
OG0009002	g51068	XP_018434160.1, XP_018475712.1, XP_018463278.1
OG0009003	g36847	XP_018480417.1
OG0009004	g23632	XP_018481697.1, XP_018449584.1
OG0009005	g17086	XP_018468985.1, XP_018451092.1
OG0009006	g23658	XP_018484612.1, XP_018447516.1, XP_018450909.1
OG0009007	g49985	XP_018465434.1, XP_018461471.1
OG0009008	g7929	XP_018439170.1
OG0009009	g7930	XP_018439172.1, XP_018453925.1, XP_018436452.1, XP_018461474.1, XP_018488766.1
OG0009010	g7942	XP_018441952.1, XP_018491898.1
OG0009011	g7941	XP_018491985.1, XP_018492019.1
OG0009012	g7946	XP_018438894.1, XP_018491628.1
OG0009013	g23704	XP_018472263.1
OG0009014	g47613	XP_018449380.1, XP_018445987.1
OG0009015	g47605	XP_018449683.1, XP_018467853.1
OG0009016	g7914	XP_018432675.1, XP_018488829.1
OG0009017	g7896	XP_018491348.1, XP_018485688.1
OG0009018	g7866	XP_018492744.1, XP_018433202.1
OG0009019	g7862	XP_018492609.1, XP_018485932.1
OG0009020	g7852	XP_018493541.1, XP_018491798.1, XP_018491797.1
OG0009021	g7842	XP_018434565.1
OG0009022	g12662	XP_018485726.1, XP_018490660.1, XP_018436799.1
OG0009023	g7833	XP_018433592.1, XP_018492089.1
OG0009024	g7832	XP_018492965.1, XP_018487379.1, XP_018492091.1
OG0009025	g12635	XP_018487356.1, XP_018434907.1
OG0009026	g12780	XP_018489179.1
OG0009027	g12801	XP_018493483.1
OG0009028	g7793	XP_018438968.1, XP_018489808.1
OG0009029	g7792	XP_018490471.1, XP_018434651.1
OG0009030	g7781	XP_018486540.1, XP_018488525.1
OG0009031	g7772, g7763	XP_018432630.1, XP_018493053.1
OG0009032	g7749	XP_018486450.1, XP_018486261.1
OG0009033	g12592	XP_018486727.1, XP_018493093.1
OG0009034	g12591	XP_018490637.1, XP_018434539.1
OG0009035	g12582	XP_018489461.1, XP_018487407.1
OG0009036	g12844	XP_018489610.1, XP_018490037.1
OG0009037	g7714	XP_018432927.1
OG0009038	g12875	XP_018493311.1, XP_018485487.1
OG0009039	g7686	XP_018490938.1, XP_018490806.1, XP_018488280.1, XP_018490802.1
OG0009041	g7656	XP_018492040.1, XP_018492054.1
OG0009042	g7642	XP_018493314.1, XP_018440180.1
OG0009043	g12935, g12482	XP_018492196.1, XP_018490181.1
OG0009044	g7622	XP_018491720.1, XP_018489647.1
OG0009045	g7610	XP_018439559.1, XP_018491119.1
OG0009047	g7600	XP_018491500.1, XP_018441876.1, XP_018438906.1
OG0009048	g7597	XP_018492977.1
OG0009049	g12965	XP_018487165.1, XP_018434768.1
OG0009050	g25028	XP_018489027.1, XP_018466438.1
OG0009051	g38281	XP_018485640.1
OG0009052	g26908	XP_018470923.1
OG0009053	g7552	XP_018433365.1
OG0009054	g12420	XP_018437876.1, XP_018485412.1
OG0009055	g53945	XP_018447566.1
OG0009056	g51915	XP_018477554.1, XP_018461162.1, XP_018440528.1
OG0009057	g51909	XP_018476455.1, XP_018478750.1
OG0009058	g51886	XP_018434535.1
OG0009059	g51880	XP_018458718.1
OG0009060	g51468	XP_018478227.1, XP_018458716.1
OG0009061	g37351	XP_018475565.1, XP_018458714.1
OG0009062	g51800	XP_018478726.1, XP_018436776.1
OG0009063	g51793	XP_018439036.1, XP_018461422.1
OG0009064	g38128	XP_018438285.1, XP_018480962.1
OG0009065	g51763	XP_018441188.1, XP_018476212.1
OG0009066	g51774	XP_018434921.1
OG0009067	g51756	XP_018442039.1, XP_018478441.1
OG0009068	g51737	XP_018439226.1, XP_018478311.1
OG0009069	g44860	XP_018468726.1, XP_018452801.1
OG0009070	g51735	XP_018476908.1, XP_018476902.1, XP_018484791.1
OG0009071	g37149	XP_018477538.1, XP_018434994.1
OG0009072	g38028, g37156	XP_018475384.1, XP_018438141.1
OG0009073	g37160	XP_018473052.1, XP_018441528.1
OG0009075	g51587	XP_018475528.1
OG0009076	g51599	XP_018455657.1, XP_018482246.1
OG0009077	g51613	XP_018475933.1, XP_018483616.1
OG0009078	g51623	XP_018476384.1, XP_018439716.1
OG0009079	g51634	XP_018433295.1, XP_018480701.1
OG0009080	g51675	XP_018441846.1
OG0009081	g51676	XP_018437391.1
OG0009082	g51728	XP_018476761.1, XP_018433090.1
OG0009083	g51727	XP_018476765.1, XP_018476763.1, XP_018433092.1
OG0009084	g51692	XP_018476683.1, XP_018440192.1
OG0009085	g37278	XP_018485141.1, XP_018476019.1
OG0009086	g37269	XP_018473239.1
OG0009087	g51714	XP_018474863.1, XP_018465020.1
OG0009088	g51547	XP_018484530.1, XP_018476035.1
OG0009089	g31585	XP_018479785.1, XP_018472471.1
OG0009090	g31586	XP_018440612.1, XP_018479809.1
OG0009091	g31596	XP_018433139.1
OG0009091	g27302	XP_018438080.1
OG0009092	g49942	XP_018451694.1, XP_018438957.1
OG0009093	g31610	XP_018438498.1, XP_018479445.1
OG0009094	g31614, g49946	XP_018469716.1, XP_018439370.1
OG0009095	g31628	XP_018447314.1, XP_018438760.1
OG0009096	g49960	XP_018464067.1, XP_018438756.1
OG0009097	g49970	XP_018437585.1, XP_018449854.1
OG0009098	g27345, g31653	XP_018439237.1
OG0009099	g27346, g31654	XP_018463606.1
OG0009100	g27357	XP_018438686.1
OG0009101	g49994	XP_018436036.1
OG0009102	g31699	XP_018489778.1, XP_018489787.1, XP_018448032.1
OG0009103	g31702	XP_018448243.1
OG0009104	g50012	XP_018490948.1
OG0009106	g27412, g50050	XP_018447099.1, XP_018449165.1, XP_018468257.1
OG0009107	g25029	XP_018449156.1, XP_018449154.1
OG0009110	g31816	XP_018455308.1, XP_018447576.1
OG0009111	g31889	XP_018449496.1, XP_018442616.1
OG0009112	g31890	XP_018439173.1
OG0009113	g50126	XP_018449679.1, XP_018435364.1, XP_018439312.1
OG0009114	g50163	XP_018433286.1
OG0009115	g50166	XP_018437516.1, XP_018467286.1
OG0009116	g19162	XP_018442495.1, XP_018491308.1
OG0009117	g50211	XP_018450520.1, XP_018450519.1, XP_018449210.1, XP_018456218.1
OG0009118	g50225	XP_018450347.1, XP_018468587.1
OG0009119	g32019	XP_018437369.1, XP_018442571.1, XP_018483669.1
OG0009120	g27527	XP_018433922.1
OG0009121	g50251, g27528	XP_018434057.1, XP_018441704.1
OG0009122	g32047	XP_018435771.1, XP_018433798.1
OG0009123	g50291	XP_018438561.1, XP_018449669.1, XP_018448286.1, XP_018438793.1
OG0009124	g32100	XP_018484462.1, XP_018473823.1
OG0009125	g27554	XP_018437617.1
OG0009126	g50335	XP_018450979.1, XP_018492834.1
OG0009127	g27580	XP_018436860.1, XP_018448160.1
OG0009128	g50349, g32146	XP_018435047.1, XP_018472912.1
OG0009130	g45791	XP_018451974.1, XP_018444653.1
OG0009131	g32161	XP_018484274.1, XP_018434906.1
OG0009132	g32170	XP_018436795.1, XP_018447299.1, XP_018451391.1, XP_018462662.1
OG0009133	g27597	XP_018448547.1, XP_018449216.1
OG0009134	g50368, g32180	XP_018447325.1
OG0009135	g32200, g27607	XP_018466779.1
OG0009137	g27616	XP_018485090.1, XP_018490216.1
OG0009138	g32225	XP_018448306.1
OG0009139	g50398	XP_018490324.1
OG0009140	g50407, g32279	XP_018437366.1
OG0009141	g47500	XP_018468862.1, XP_018482360.1
OG0009142	g1500	XP_018454288.1
OG0009143	g23833	XP_018472309.1
OG0009144	g47523	XP_018484845.1, XP_018435480.1
OG0009145	g17188	XP_018482304.1, XP_018450321.1
OG0009146	g51038	XP_018478627.1, XP_018441562.1
OG0009148	g38345	XP_018441469.1, XP_018484086.1
OG0009149	g38340	XP_018477385.1
OG0009150	g50993	XP_018438789.1, XP_018477126.1
OG0009151	g38391	XP_018477151.1
OG0009152	g38401, g27289	XP_018438231.1, XP_018482316.1
OG0009153	g38411	XP_018437600.1, XP_018433016.1
OG0009154	g38437, g50952	XP_018461523.1, XP_018480334.1, XP_018440587.1, XP_018467333.1
OG0009155	g36914	XP_018482671.1, XP_018482668.1, XP_018462926.1, XP_018440828.1
OG0009156	g19308	XP_018468737.1, XP_018463826.1
OG0009157	g38485	XP_018484698.1, XP_018485053.1, XP_018436202.1
OG0009158	g50898	XP_018439594.1, XP_018480725.1, XP_018480720.1
OG0009159	g36955	XP_018477286.1
OG0009162	g31570	XP_018472427.1, XP_018447860.1
OG0009163	g31551	XP_018438496.1, XP_018486302.1
OG0009164	g31541	XP_018436897.1, XP_018435307.1, XP_018483526.1
OG0009165	g31508	XP_018433842.1, XP_018442097.1
OG0009166	g31506	XP_018463763.1, XP_018442088.1, XP_018435162.1, XP_018488228.1
OG0009167	g31486	XP_018438785.1, XP_018433070.1
OG0009168	g31447	XP_018447874.1, XP_018447873.1
OG0009169	g31449	XP_018449911.1
OG0009170	g31420	XP_018489120.1, XP_018489384.1
OG0009171	g31378	XP_018480039.1
OG0009172	g49781	XP_018449112.1, XP_018490207.1
OG0009173	g31331	XP_018451317.1
OG0009174	g49773	XP_018435144.1
OG0009175	g31275, g27127	XP_018440005.1, XP_018491981.1
OG0009176	g49745	XP_018435082.1, XP_018487085.1
OG0009177	g31269	XP_018437525.1, XP_018467759.1, XP_018442073.1
OG0009178	g31243	XP_018439021.1, XP_018434202.1
OG0009179	g31221	XP_018488446.1, XP_018433084.1
OG0009180	g31226, g49713	XP_018437259.1, XP_018435006.1
OG0009181	g49626	XP_018485406.1, XP_018443444.1
OG0009182	g49637, g27069	XP_018485729.1, XP_018489014.1
OG0009184	g49638	XP_018447598.1, XP_018464819.1, XP_018466892.1
OG0009185	g31152	XP_018491076.1, XP_018465802.1
OG0009186	g28965	XP_018468335.1
OG0009187	g31141	XP_018435956.1
OG0009189	g49670	XP_018493424.1, XP_018491799.1
OG0009190	g27030	XP_018493425.1, XP_018481414.1
OG0009191	g31128	XP_018436323.1, XP_018487959.1
OG0009192	g27032, g31129	XP_018433339.1, XP_018451127.1
OG0009193	g49675	XP_018489785.1, XP_018449614.1
OG0009194	g27026	XP_018447162.1, XP_018491497.1
OG0009196	g49694	XP_018462878.1, XP_018490143.1
OG0009197	g49583	XP_018490220.1
OG0009199	g27001	XP_018466152.1, XP_018464602.1, XP_018489387.1
OG0009200	g31003	XP_018433183.1, XP_018449070.1
OG0009201	g30997, g26975	XP_018449063.1, XP_018492898.1
OG0009202	g30991	XP_018490366.1
OG0009203	g30990	XP_018461807.1, XP_018435582.1, XP_018447158.1
OG0009205	g49515	XP_018448187.1, XP_018447290.1, XP_018486679.1
OG0009206	g30927, g49493	XP_018472809.1, XP_018487310.1
OG0009207	g49492	XP_018471238.1, XP_018468752.1, XP_018486757.1
OG0009208	g30923	XP_018479338.1, XP_018489560.1, XP_018489554.1, XP_018487349.1
OG0009209	g32231	XP_018444296.1, XP_018442341.1
OG0009210	g30893	XP_018451320.1, XP_018440686.1
OG0009211	g49465	XP_018450937.1
OG0009212	g49464	XP_018450935.1, XP_018490781.1
OG0009213	g30876	XP_018489866.1, XP_018471106.1
OG0009214	g30865	XP_018479593.1, XP_018447750.1
OG0009215	g30845	XP_018447427.1, XP_018451878.1, XP_018487361.1
OG0009216	g26906	XP_018479553.1, XP_018470395.1
OG0009217	g49399	XP_018490842.1, XP_018433553.1
OG0009218	g30805	XP_018489649.1, XP_018485380.1
OG0009219	g30794	XP_018470147.1
OG0009220	g49378	XP_018487488.1
OG0009221	g30773	XP_018489052.1, XP_018443120.1
OG0009222	g49358	XP_018489210.1, XP_018455109.1, XP_018492211.1
OG0009223	g49356	XP_018492258.1
OG0009224	g49350	XP_018492291.1
OG0009225	g30762	XP_018486716.1
OG0009226	g49341	XP_018467237.1, XP_018489012.1
OG0009227	g26875	XP_018489466.1, XP_018433008.1
OG0009228	g30737	XP_018489689.1, XP_018488634.1
OG0009229	g49303	XP_018434887.1
OG0009231	g30721	XP_018433689.1
OG0009232	g45632, g5229	XP_018435712.1, XP_018476092.1, XP_018475689.1
OG0009233	g5223	XP_018444738.1, XP_018477025.1
OG0009234	g5203	XP_018473680.1, XP_018446188.1, XP_018443192.1
OG0009235	g45637	XP_018443937.1
OG0009236	g45673	XP_018474476.1, XP_018465110.1, XP_018470824.1
OG0009237	g29278	XP_018476470.1, XP_018474298.1, XP_018470790.1
OG0009238	g5142	XP_018476625.1, XP_018476267.1, XP_018470606.1
OG0009239	g5093, g29238	XP_018449744.1, XP_018473374.1, XP_018474745.1
OG0009240	g45692	XP_018471055.1, XP_018445788.1
OG0009241	g5128	XP_018473464.1, XP_018474684.1, XP_018455328.1
OG0009242	g29220	XP_018446249.1, XP_018468334.1
OG0009243	g5062	XP_018445344.1, XP_018477012.1
OG0009244	g45723	XP_018487841.1, XP_018446588.1
OG0009245	g29178	XP_018469366.1, XP_018469352.1, XP_018486381.1, XP_018442585.1
OG0009246	g45739	XP_018472583.1, XP_018442374.1
OG0009247	g5004	XP_018470950.1, XP_018479343.1, XP_018458850.1, XP_018474547.1
OG0009248	g5000	XP_018442364.1, XP_018467977.1
OG0009249	g4987, g3922, g4018, g3921	XP_018459144.1, XP_018459148.1
OG0009250	g29031	XP_018473076.1, XP_018442784.1
OG0009251	g4901	XP_018475374.1
OG0009252	g29078	XP_018444019.1, XP_018476600.1
OG0009253	g4877	XP_018448763.1, XP_018442322.1
OG0009254	g29106, g4872	XP_018472480.1
OG0009255	g10150	XP_018484307.1, XP_018438896.1
OG0009256	g10176	XP_018478492.1, XP_018454324.1
OG0009257	g4115, g4116, g22330, g35991	XP_018438118.1
OG0009258	g10184	XP_018454915.1, XP_018483031.1, XP_018466620.1, XP_018454737.1
OG0009259	g10216	XP_018438384.1
OG0009260	g10232	XP_018433281.1
OG0009261	g5770, g5771, g10230	XP_018482628.1
OG0009262	g45626, g29343	XP_018470374.1, XP_018445450.1
OG0009263	g45623	XP_018471847.1, XP_018446108.1
OG0009264	g29655	XP_018445825.1
OG0009265	g29653	XP_018442210.1, XP_018472625.1
OG0009267	g5241, g45627	XP_018452586.1, XP_018460997.1, XP_018473297.1
OG0009268	g29662	XP_018442295.1
OG0009269	g5589	XP_018469752.1
OG0009270	g50766, g13773, g5275	XP_018445573.1, XP_018443006.1
OG0009271	g29691, g45450	XP_018466940.1, XP_018456022.1
OG0009272	g5607	XP_018475101.1, XP_018445235.1
OG0009273	g29696	XP_018475593.1, XP_018443416.1
OG0009274	g29699	XP_018442986.1
OG0009275	g45436, g5621	XP_018442798.1, XP_018468498.1
OG0009276	g29731	XP_018446075.1, XP_018446088.1
OG0009277	g29735	XP_018446752.1, XP_018467912.1
OG0009278	g29737	XP_018444459.1, XP_018472594.1
OG0009279	g29757	XP_018472826.1, XP_018442792.1
OG0009280	g29767, g5662	XP_018465799.1
OG0009281	g10071	XP_018480695.1
OG0009283	g604	XP_018437833.1
OG0009284	g10058	XP_018483724.1, XP_018434672.1
OG0009285	g10049	XP_018455992.1, XP_018433976.1
OG0009286	g581	XP_018452277.1, XP_018433495.1
OG0009287	g578	XP_018477215.1
OG0009288	g577	XP_018485056.1, XP_018456521.1
OG0009289	g10024	XP_018482676.1, XP_018454059.1, XP_018454061.1
OG0009290	g551	XP_018483448.1, XP_018439022.1, XP_018439020.1
