Orthogroup	Cochlearia_excelsa	Arabidopsis_arenosa
OG0010547	g2062	jg15697
OG0010549	g1982	jg15881
OG0010550	g1983, g18946	jg15884
OG0010551	g11206	jg15899
OG0010552	g18914	jg15940
OG0010553	g2294, g19156	jg15372
OG0010554	g18880	jg16014
OG0010555	g1965	jg16022
OG0010556	g18820	jg16103
OG0010557	g18806	jg16117
OG0010558	g18689	jg16170
OG0010559	g1873	jg16172
OG0010560	g1870	jg16181
OG0010562	g1844	jg16207
OG0010563	g11161	jg16246
OG0010564	g1802	jg16252
OG0010565	g1796	jg16253
OG0010566	g1794	jg16255
OG0010567	g18796	jg16321
OG0010568	g18744	jg16361
OG0010570	g18768	jg16388
OG0010571	g18773	jg16403, jg16411, jg16395
OG0010572	g31587	jg30014
OG0010575	g2434	jg15114
OG0010577	g2051, g45608, g18970	jg15815
OG0010578	g51857	jg19250
OG0010579	g38147	jg19339
OG0010580	g23409	jg9374
OG0010582	g30804	jg28615
OG0010583	g30934	jg28887
OG0010585	g49602	jg29158
OG0010586	g49625	jg29320
OG0010587	g27178	jg29637
OG0010588	g27362	jg17955, jg17951, jg17957, jg17953
OG0010589	g27512	jg30767
OG0010590	g44700	jg2650
OG0010591	g41533	jg2414
OG0010592	g44858	jg2356
OG0010594	g1592	jg13331, jg13332
OG0010595	g37813	jg17736
OG0010596	g13509	jg26767
OG0010597	g6599	jg26425
OG0010598	g12037	jg25871
OG0010600	g7210	jg25375
OG0010601	g12270	jg25227
OG0010602	g7303	jg25211
OG0010603	g12399	jg24866
OG0010604	g7518, g13014	jg24820
OG0010605	g7606	jg24671
OG0010606	g7729	jg24385
OG0010607	g14847	jg17039
OG0010609	g26055, g29676	jg4428
OG0010611	g50885, g36954	jg16605
OG0010612	g22266, g32367, g11785	jg32418
OG0010613	g17450	jg10688
OG0010615	g24264	jg10875
OG0010616	g32422	jg31537
OG0010617	g51319	jg18370
OG0010618	g5473	jg4737, jg33794
OG0010623	g10164	jg6774
OG0010624	g47700	jg9477
OG0010625	g11501	jg14076
OG0010628	g14921, g18551	jg6470
OG0010629	g550	jg6326
OG0010630	g9862	jg23189
OG0010632	g31479	jg29847
OG0010634	g36358, g36354	jg32612, jg32632
OG0010639	g6471	jg21321, jg26703
OG0010640	g50879	jg26916
OG0010644	g4745	jg6874
OG0010645	g24280	jg10893
OG0010660	g17055	jg9615
OG0010661	g47662	jg9603
OG0010662	g23539	jg9570
OG0010663	g23475	jg9500
OG0010664	g23420	jg9386
OG0010665	g23380	jg9339
OG0010666	g18381	jg8277
OG0010667	g47764, g23356	jg9293
OG0010668	g23343	jg9276
OG0010670	g47791	jg9223
OG0010671	g23286	jg9185
OG0010672	g23254	jg9130
OG0010673	g47822	jg9114
OG0010674	g23199	jg9064
OG0010675	g47834, g23208	jg9077
OG0010676	g785	jg6034
OG0010677	g18184	jg8976
OG0010678	g37222, g51648	jg18913
OG0010679	g18200	jg8942, jg21666
OG0010680	g18194	jg8959
OG0010681	g23096	jg8913
OG0010683	g47898	jg8864
OG0010684	g47908	jg8832
OG0010685	g29336	jg5190
OG0010686	g32533	jg31804
OG0010687	g32554	jg31839
OG0010688	g17557	jg10908
OG0010689	g47196, g24302	jg10914
OG0010690	g47195	jg10915
OG0010691	g17575, g24332	jg10963
OG0010692	g17577	jg10983
OG0010694	g17582, g24349	jg10998
OG0010695	g24357	jg11007
OG0010696	g17588	jg11011
OG0010697	g41122	jg1436
OG0010698	g19021	jg15623
OG0010699	g43970	jg1428
OG0010700	g41095	jg1350
OG0010701	g41093	jg1334
OG0010702	g41074	jg1207
OG0010703	g24716	jg1186
OG0010704	g44048	jg1152
OG0010706	g44084	jg1089
OG0010707	g41037, g41039	jg1016
OG0010708	g41043	jg1010
OG0010709	g44103	jg1005
OG0010710	g41036	jg999
OG0010711	g41031	jg989
OG0010712	g44111	jg988
OG0010713	g41027	jg981
OG0010714	g41025	jg970
OG0010716	g40998	jg923
OG0010717	g40982	jg872
OG0010718	g44157	jg843
OG0010719	g44188	jg786
OG0010720	g44196	jg770
OG0010721	g40935	jg755
OG0010722	g10822	jg12905
OG0010723	g10763	jg12981
OG0010725	g16704	jg13052
OG0010726	g10710, g10714	jg13059
OG0010727	g10705	jg13065, jg19827
OG0010728	g10699	jg13073
OG0010729	g10693	jg13080
OG0010730	g10665	jg13139
OG0010731	g1564	jg13228
OG0010732	g31453	jg29801
OG0010733	g10591	jg13280
OG0010734	g49870	jg29780
OG0010735	g10585	jg13296
OG0010736	g10578	jg13309
OG0010737	g1588	jg13323
OG0010738	g10475	jg13513
OG0010739	g10467	jg13519
OG0010740	g10442	jg13564
OG0010741	g10431	jg13599
OG0010742	g10335	jg13835, jg13831
OG0010743	g18050	jg2140
OG0010744	g45083	jg1911
OG0010745	g45128	jg1751
OG0010746	g12795	jg24301
OG0010747	g17890	jg11844
OG0010748	g40732	jg357
OG0010749	g40735	jg360
OG0010750	g40748	jg370
OG0010753	g40777	jg399
OG0010754	g40821	jg426
OG0010755	g40804	jg468
OG0010756	g40792	jg500
OG0010757	g44240	jg625
OG0010758	g12278	jg25205
OG0010759	g23711	jg9834
OG0010760	g51980	jg19401
OG0010761	g37374	jg19369
OG0010762	g37376	jg19374
OG0010763	g51924	jg19328
OG0010764	g13013	jg24819
OG0010765	g13020	jg24830
OG0010766	g7493	jg24870
OG0010768	g7444	jg24956
OG0010769	g7443	jg24957
OG0010772	g22915	jg488
OG0010773	g7397	jg25053
OG0010774	g47838	jg9066
OG0010775	g7375	jg25104
OG0010777	g7332	jg25164
OG0010779	g7320	jg25178
OG0010780	g7313	jg25193
OG0010781	g7312	jg25194
OG0010782	g41148	jg6967
OG0010783	g1475	jg16799
OG0010784	g1481	jg21631
OG0010785	g1461	jg21640
OG0010786	g28262	jg21708
OG0010787	g28250, g26853	jg21697
OG0010788	g1405	jg21700
OG0010789	g28306, g28267	jg21710
OG0010790	g28288	jg21737
OG0010791	g1345, g23799	jg21760
OG0010792	g1340, g28323	jg21778
OG0010794	g1331	jg21821
OG0010795	g41172	jg21842
OG0010796	g1316	jg21864, jg22267, jg22276
OG0010797	g872	jg21916
OG0010798	g41278	jg22051
OG0010799	g28407	jg22039
OG0010800	g41288	jg22066
OG0010801	g28436, g35041, g35317, g41295, g19656	jg22126
OG0010802	g39432	jg22204
OG0010803	g28445	jg22157
OG0010804	g931	jg22142
OG0010805	g971	jg22293
OG0010806	g23656	jg9740
OG0010808	g28516	jg22388
OG0010809	g1031	jg22411
OG0010810	g1040	jg22438
OG0010811	g1057	jg22471
OG0010812	g39327	jg22596
OG0010813	g1099	jg22614
OG0010814	g39317, g39322, g28626	jg22620
OG0010815	g1116	jg22662
OG0010816	g28662	jg22685
OG0010817	g28677	jg22704
OG0010818	g5291	jg5128
OG0010819	g29396	jg5084
OG0010820	g5327	jg5049
OG0010821	g5345	jg5018
OG0010822	g45574	jg5003
OG0010823	g29431	jg4995
OG0010824	g29435	jg4991
OG0010825	g29438	jg4987
OG0010826	g5385	jg4945
OG0010827	g5388	jg4942
OG0010828	g29469	jg4929
OG0010829	g29470	jg4924
OG0010830	g5404	jg4895
OG0010831	g9704	jg23567
OG0010832	g5407	jg4881
OG0010833	g5429, g29520	jg4833
OG0010834	g29521	jg4832
OG0010835	g29548	jg4787
OG0010836	g45518, g5451	jg4775
OG0010837	g246	jg23410
OG0010838	g5499	jg4694
OG0010839	g37778	jg20230
OG0010840	g5547	jg4580
OG0010841	g24284	jg10895
OG0010842	g24238	jg10839
OG0010844	g24185	jg10752
OG0010845	g24179	jg10740
OG0010846	g47277	jg10734
OG0010847	g24173	jg10724
OG0010849	g47296	jg10669
OG0010851	g24123	jg10626
OG0010853	g24050, g36081	jg10497
OG0010854	g17373	jg10489
OG0010855	g47370	jg10437
OG0010856	g24005	jg10409
OG0010857	g47384	jg10405
OG0010858	g47396	jg10387, jg10264
OG0010859	g23571	jg9616
OG0010861	g47486	jg10074
OG0010862	g50702	jg31983
OG0010863	g32679	jg32401
OG0010864	g32692	jg32024
OG0010865	g50716, g32705	jg32037
OG0010866	g27868	jg32164
OG0010867	g32891	jg32171
OG0010868	g27961	jg17168
OG0010869	g53850	jg32620
OG0010870	g28180	jg32556
OG0010871	g28205	jg32533
OG0010873	g32312	jg31327
OG0010874	g50456	jg31347
OG0010875	g32353	jg31374
OG0010876	g27658	jg31375
OG0010877	g50488	jg31383
OG0010878	g32373	jg31413
OG0010880	g32470	jg31603
OG0010881	g50547	jg31619
OG0010882	g27713	jg31634
OG0010883	g27720	jg31664
OG0010884	g18230	jg8781
OG0010885	g22955	jg8728
OG0010886	g22935	jg8699
OG0010887	g13972	jg27986
OG0010888	g47973	jg8671
OG0010889	g22908	jg8666
OG0010890	g22833, g47988	jg8590
OG0010891	g22828	jg8581
OG0010892	g18289	jg8539
OG0010894	g22738	jg8479
OG0010895	g25989	jg8405
OG0010897	g18341	jg8329
OG0010898	g18345	jg8322
OG0010899	g50843	jg16497, jg16500
OG0010900	g50842	jg16495
OG0010901	g18376	jg8286
OG0010902	g18371	jg8292
OG0010903	g18365	jg8299, jg8306
OG0010904	g18364	jg8300, jg8307
OG0010905	g19274, g19268	jg8274
OG0010906	g46850	jg12037
OG0010907	g16733	jg12064
OG0010907	g46843	jg12058
OG0010908	g45037, g46819	jg12159
OG0010909	g13433	jg26500
OG0010910	g46777	jg12247
OG0010911	g46734	jg12407
OG0010912	g46731	jg12417
OG0010913	g46724	jg12433
OG0010914	g46714	jg12465
OG0010915	g16889	jg12538
OG0010916	g37119	jg18617
OG0010917	g51495	jg18622
OG0010918	g37131, g51514	jg18651
OG0010919	g32631	jg31914
OG0010920	g40265	jg7272
OG0010921	g40263	jg1865
OG0010922	g40224	jg7101, jg7138
OG0010923	g40204	jg7047
OG0010924	g40214	jg7160, jg7077
OG0010925	g23749, g37087	jg18528
OG0010926	g51420	jg18510
OG0010928	g51396	jg18486
OG0010929	g11121	jg20906, jg20905
OG0010930	g49150	jg21023
OG0010931	g37025	jg21033
OG0010932	g18440	jg21034
OG0010933	g1353	jg21046
OG0010934	g36997	jg21085
OG0010935	g40294	jg7356
OG0010936	g25776	jg7429
OG0010937	g40358	jg7495
OG0010938	g40390	jg7598
OG0010939	g16068	jg7697
OG0010940	g25577	jg7740
OG0010941	g25558	jg7747
OG0010942	g40458	jg7752
OG0010943	g25551	jg7759
OG0010945	g44861	jg2359
OG0010948	g40577	jg20502
OG0010949	g40632	jg20425
OG0010950	g40642	jg20393
OG0010951	g10900	jg20348
OG0010952	g40725	jg17655
OG0010953	g10871, g40699	jg20304
OG0010954	g13536	jg26944
OG0010956	g46858	jg11994
OG0010957	g13529, g35823	jg26921
OG0010959	g24717	jg19200
OG0010960	g17859	jg11520
OG0010961	g47018	jg11427
OG0010962	g24590	jg11424
OG0010963	g24577	jg11404
OG0010964	g17777	jg11392
OG0010965	g6415	jg1736, jg1727
OG0010966	g47051	jg11296
OG0010967	g24453, g17657	jg11167
OG0010968	g46684, g43410, g53075	jg12579
OG0010970	g16859	jg26977
OG0010971	g16855	jg26987
OG0010972	g16851	jg26988
OG0010973	g16852	jg12615
OG0010974	g46674	jg12654
OG0010976	g16836	jg12671
OG0010977	g16833	jg12680
OG0010978	g16774	jg12818
OG0010979	g14048	jg12859
OG0010980	g50838	jg20204
OG0010981	g37760	jg20197
OG0010982	g37759	jg20196
OG0010983	g37732	jg20159
OG0010984	g37726	jg20151
OG0010985	g50820	jg20141
OG0010987	g37687	jg20078
OG0010989	g37624	jg19968
OG0010990	g37618	jg19959
OG0010991	g52265	jg19958
OG0010993	g37578, g52243	jg19870
OG0010994	g52185, g37563	jg19823
OG0010995	g52184	jg19820
OG0010996	g52170	jg19809
OG0010997	g37546	jg19796
OG0010998	g18893	jg15988
OG0010999	g41546	jg2411
OG0011000	g37472	jg19615
OG0011001	g38196	jg19601
OG0011002	g52076	jg19578
OG0011003	g37442	jg19532
OG0011004	g37412	jg19477
OG0011005	g37405	jg19464
OG0011007	g52004	jg19456
OG0011008	g38166	jg19443
OG0011009	g37397	jg19440
OG0011010	g5855	jg3839, jg21395
OG0011011	g5852	jg3844
OG0011012	g5851	jg3845
OG0011013	g5846	jg3851
OG0011014	g5845	jg3853
OG0011015	g5838, g5842, g5840, g5836	jg3856
OG0011016	g7745	jg7846
OG0011017	g5795	jg13901
OG0011018	g30086, g36099, g5783	jg3988
OG0011019	g45332	jg3997
OG0011021	g5769	jg4018
OG0011022	g29837	jg4062
OG0011023	g5735	jg14388, jg4078
OG0011024	g5709	jg4143
OG0011025	g29805	jg4147
OG0011026	g638	jg6532
OG0011027	g707	jg5881
OG0011028	g10	jg23797
OG0011029	g28927	jg5925
OG0011030	g28919	jg5938
OG0011031	g41381	jg5958
OG0011032	g28903	jg5977
OG0011033	g767	jg5997
OG0011034	g768	jg6002
OG0011035	g41356, g28867	jg6061
OG0011037	g28831	jg23004
OG0011038	g28829	jg23000
OG0011039	g844	jg22988
OG0011040	g846	jg22985
OG0011041	g1264	jg22867
OG0011042	g28742	jg22881
OG0011043	g1233	jg22818
OG0011044	g283	jg23335
OG0011046	g9783	jg23406
OG0011047	g9782, g247	jg23407
OG0011048	g244	jg23413
OG0011049	g215	jg23467
OG0011050	g2554	jg14929
OG0011051	g40	jg23716
OG0011052	g9641	jg23717
OG0011053	g29	jg23743
OG0011055	g19624	jg23787
OG0011056	g7	jg23803
OG0011058	g39457	jg8186
OG0011059	g45275	jg8208
OG0011061	g39463	jg8145
OG0011062	g40789, g39505	jg8092
OG0011064	g45223	jg8082
OG0011065	g39511	jg8078
OG0011066	g39514	jg8072
OG0011067	g25425	jg8069
OG0011068	g25432	jg8052
OG0011069	g39517	jg8058
OG0011070	g39533, g25448	jg8031
OG0011071	g39551	jg7996
OG0011072	g39585	jg7973
OG0011073	g25469	jg7970
OG0011074	g39590	jg4023, jg7962
OG0011075	g39620	jg7868
OG0011076	g45218	jg7861
OG0011077	g39647	jg7936
OG0011078	g39703	jg20812
OG0011079	g39759	jg18382
OG0011080	g11176	jg9295
OG0011081	g39768	jg18361
OG0011082	g39764	jg18377
OG0011083	g39763	jg18378
OG0011084	g39812, g51291	jg18283
OG0011085	g51236	jg18172
OG0011086	g51231	jg18148
OG0011087	g51216	jg18094
OG0011088	g39965, g39962	jg17998
OG0011089	g39969	jg17973
OG0011090	g51158	jg17947
OG0011091	g51114, g40010	jg17868, jg17869
OG0011092	g39975, g37844	jg17831
OG0011093	g40044	jg17794
OG0011094	g40052	jg17786
OG0011095	g40069	jg17760
OG0011096	g40096	jg17677
OG0011097	g40148	jg17548
OG0011098	g40120	jg17632
OG0011101	g1675	jg21368
OG0011102	g44148	jg4809
OG0011104	g38317	jg17172
OG0011106	g12733	jg23959
OG0011107	g7931	jg23948
OG0011108	g7943	jg23923
OG0011109	g39946	jg18050
OG0011110	g12728	jg23881
OG0011111	g38161, g38159, g38163	jg28197, jg19421
OG0011112	g37388	jg19420
OG0011114	g17120	jg9775
OG0011115	g23676	jg9776
OG0011117	g12756	jg24089
OG0011118	g12676	jg24096
OG0011119	g7839	jg24120
OG0011120	g659	jg5819
OG0011121	g7810	jg24224
OG0011122	g7773, g7764	jg24319
OG0011123	g12841	jg24403
OG0011124	g12577	jg24392
OG0011126	g7703	jg24445
OG0011127	g12523	jg24509
OG0011129	g12505, g12917	jg24541
OG0011130	g6352	jg27042
OG0011131	g12489	jg24577
OG0011132	g10255	jg32666
OG0011133	g12995	jg24754
OG0011134	g12989	jg24769
OG0011135	g7524, g13011	jg24811
OG0011136	g13012	jg24812
OG0011137	g51910	jg19313
OG0011138	g51843	jg19235
OG0011139	g51809	jg19194
OG0011140	g37306	jg19080
OG0011141	g37294	jg19062
OG0011142	g37145	jg18733
OG0011143	g38030	jg18755
OG0011144	g38053	jg18841
OG0011146	g51636	jg18894, jg18891
OG0011147	g37226, g51661	jg18923
OG0011148	g37231	jg18939
OG0011149	g51681	jg18956
OG0011150	g37260	jg18996
OG0011151	g37281	jg19036
OG0011152	g51724	jg19035
OG0011153	g31627	jg30086
OG0011154	g49956	jg30093
OG0011156	g31647	jg30124
OG0011158	g27368	jg30245
OG0011159	g27374	jg30292
OG0011160	g31721	jg30295
OG0011161	g31739	jg30315
OG0011162	g50092	jg30487
OG0011163	g27441	jg30504
OG0011164	g50118, g31901	jg30538
OG0011165	g27457	jg30573
OG0011166	g50187	jg30682
OG0011167	g27499	jg17605, jg30736
OG0011168	g27537	jg30848
OG0011169	g32091	jg30944
OG0011170	g27565, g32077	jg30991
OG0011171	g32122, g50333, g27571	jg31025
OG0011173	g50365	jg31100
OG0011174	g7283	jg25234
OG0011176	g32202	jg31176
OG0011177	g50389	jg31194
OG0011178	g32239	jg31212
OG0011179	g32242	jg31216
OG0011180	g32257	jg31243
OG0011181	g50411, g27625	jg31266
OG0011183	g26871	jg28457
OG0011184	g32287	jg31276
OG0011185	g46931	jg11764, jg11865
OG0011186	g23788	jg9953
OG0011191	g38396	jg16880
OG0011192	g38421	jg16838
OG0011193	g38423	jg16833
OG0011194	g50906	jg16726, jg28205
OG0011195	g38509	jg16637
OG0011196	g38516	jg16604
OG0011197	g38525	jg16580
OG0011198	g50853	jg16519
OG0011199	g31520	jg29907
OG0011201	g31503	jg29887
OG0011202	g49899	jg29861
OG0011203	g49885	jg29836
OG0011205	g31411, g49849	jg29744
OG0011207	g27179	jg29638
OG0011208	g31335	jg29621
OG0011209	g31323	jg29588
OG0011210	g31283	jg29498
OG0011211	g31256	jg29443
OG0011212	g31246	jg29416
OG0011213	g27102	jg29381
OG0011214	g31157, g49639, g51874	jg29264
OG0011215	g47177	jg10950, jg28045
OG0011216	g49654	jg29246
OG0011217	g31132	jg29229
OG0011218	g54017	jg32832
OG0011219	g31106, g49606	jg29174
OG0011220	g31058	jg29088
OG0011221	g27002	jg29079
OG0011222	g26993	jg29040
OG0011223	g30995	jg25447, jg1090, jg28988
OG0011224	g30973, g30969, g49531	jg28954
OG0011225	g49528	jg28949
OG0011227	g30964, g49524	jg28941
OG0011228	g30938	jg28897
OG0011229	g30933	jg28886
OG0011230	g30929	jg28879
OG0011231	g26946	jg28792
OG0011232	g30879	jg28778
OG0011233	g49436	jg28714
OG0011234	g49420	jg28667
OG0011235	g49423	jg28674
OG0011236	g49429	jg28693
OG0011237	g30819	jg28652
OG0011238	g30814	jg28644
OG0011239	g30811	jg28635
OG0011240	g49405	jg28631
OG0011241	g30798	jg28605
OG0011242	g49387	jg28586
OG0011243	g30779	jg28573
OG0011244	g30776, g49377	jg28563
OG0011246	g49294	jg28419
OG0011247	g5227	jg5212
OG0011248	g5199	jg5249
OG0011249	g45653, g5209	jg5234
OG0011251	g29292, g5175	jg5293
OG0011252	g5121	jg5356
OG0011253	g5047	jg5463
OG0011254	g5044	jg5473
OG0011255	g29179	jg5499
OG0011256	g29136	jg5573
OG0011257	g29139	jg5570
OG0011258	g4955, g32267, g4953	jg5621
OG0011259	g44849	jg2391
OG0011260	g4921	jg3119, jg5684
OG0011261	g4916	jg5692
OG0011262	g29063	jg5708
OG0011264	g4857	jg6548
OG0011265	g4828	jg6574
OG0011266	g4803	jg6593
OG0011267	g10120, g4806	jg6589
OG0011268	g4795	jg6609
OG0011269	g4770	jg6682
OG0011270	g4743	jg6825
OG0011271	g4746	jg6875
OG0011272	g4764	jg21602
OG0011273	g10192	jg21572
OG0011274	g4500	jg21530
OG0011275	g10203	jg21550
OG0011277	g29348	jg5165
OG0011278	g5580	jg4516
OG0011279	g45449	jg4385
OG0011280	g5618, g45439	jg4347
OG0011281	g29721	jg4316
OG0011282	g29724	jg4306
OG0011283	g45428	jg4240, jg4363, jg4301, jg4392
OG0011284	g5639	jg4294
OG0011285	g13136	jg25179
OG0011286	g5687	jg4196
OG0011287	g10096	jg6502
OG0011288	g607	jg6444
OG0011289	g10065, g608	jg6445
OG0011290	g597	jg6416
OG0011291	g10048	jg6396
OG0011292	g565	jg6357
OG0011293	g18566	jg6337
OG0011294	g525	jg6276
OG0011296	g18101	jg29122
OG0011297	g505	jg6226
OG0011298	g9921	jg23054
OG0011299	g411	jg23108
OG0011300	g9844	jg23225
OG0011301	g1224	jg22797
OG0011302	g1218	jg22790
OG0011303	g1166	jg22748
OG0011304	g1163	jg22745
OG0011305	g28694	jg22731
OG0011306	g2501, g2500, g2499	jg14993
OG0011307	g19358	jg14931
OG0011308	g2553	jg14930
OG0011309	g35946, g19360	jg14927
OG0011310	g2568	jg14911
OG0011311	g2571	jg14907, jg15549
OG0011312	g19384	jg14844
OG0011313	g2649	jg14735, jg14738
OG0011314	g19423	jg14676
OG0011315	g2703	jg14674
OG0011316	g19483	jg14626
OG0011317	g31484	jg29862
OG0011318	g19565	jg14404
OG0011319	g2935, g2911	jg14402
OG0011320	g3004	jg14277
OG0011321	g19594	jg14267
OG0011322	g3138	jg14160
OG0011323	g11548	jg13960
OG0011324	g54380, g54376	jg13942
OG0011325	g16814	jg12705
OG0011326	g41570	jg2381
OG0011327	g41575	jg2354
OG0011328	g44872	jg2352
OG0011329	g44825	jg2431
OG0011330	g44821	jg2438
OG0011331	g45809	jg2548
OG0011333	g45970	jg2832
OG0011334	g45855, g36216	jg2655
OG0011335	g45861	jg2665
OG0011336	g45868	jg2669, jg2672, jg2671
OG0011337	g45879	jg2690
OG0011338	g45890	jg2719
OG0011340	g45932, g44645	jg2790
OG0011341	g45945	jg2802
OG0011342	g45966	jg2837
OG0011343	g46433	jg3502
OG0011344	g46430	jg3498
OG0011345	g46397	jg3464
OG0011346	g46353	jg3410
OG0011347	g50181	jg30678
OG0011348	g46267	jg3297
OG0011349	g44437	jg3229
OG0011350	g46229	jg3227
OG0011351	g47715	jg9433
OG0011352	g53963	jg32716
OG0011353	g17858	jg21190
OG0011354	g46194	jg3190
OG0011355	g44479	jg3168
OG0011356	g44497	jg3136
OG0011357	g17987	jg3098
OG0011358	g44532	jg3091
OG0011359	g46109	jg3042
OG0011360	g44555	jg3037
OG0011361	g44598	jg2906
OG0011362	g44296	jg3706
OG0011363	g17929	jg3707
OG0011364	g46581	jg3727
OG0011365	g46595	jg3758
OG0011366	g12258	jg25252
OG0011367	g12254	jg25260
OG0011369	g13158	jg25288
OG0011370	g13160	jg25290
OG0011371	g13188, g7233	jg25332
OG0011372	g12219	jg25367
OG0011373	g7209	jg25379
OG0011374	g13207	jg25384
OG0011375	g13208	jg25415
OG0011376	g16703, g12195	jg25433
OG0011379	g7135	jg25508
OG0011380	g7131	jg25518
OG0011381	g7117	jg25532
OG0011382	g7103	jg25551
OG0011383	g7099	jg25565
OG0011384	g7087	jg25574
OG0011385	g7078	jg25590
OG0011386	g7033	jg25670
OG0011387	g7018	jg25683
OG0011388	g13260, g12091	jg25685
OG0011389	g7010, g13261	jg25688
OG0011390	g6952	jg25840, jg25836
OG0011391	g6924	jg25881
OG0011392	g13296	jg25912
OG0011393	g6889	jg25945
OG0011394	g12001	jg25987
OG0011395	g13319	jg26007
OG0011397	g6822	jg26055
OG0011398	g6814	jg26067
OG0011400	g6812	jg26074
OG0011402	g6751	jg26175
OG0011403	g11915	jg26199
OG0011404	g6718	jg26205
OG0011405	g6709	jg26242
OG0011406	g6684	jg26304
OG0011407	g6604	jg26380
OG0011409	g13406, g11844	jg26429
OG0011410	g11836	jg26442
OG0011411	g6581	jg26482
OG0011412	g11815, g13428	jg26485
OG0011413	g13453	jg26552
OG0011414	g13461	jg26575
OG0011415	g6519	jg26676
OG0011416	g13493	jg27088
OG0011417	g6448	jg26779
OG0011418	g11683	jg26843
OG0011419	g6412	jg26859
OG0011420	g6377	jg26912, jg26911
OG0011421	g6362	jg26997
OG0011422	g6345	jg27291
OG0011423	g13596	jg27201
OG0011424	g13594	jg27183
OG0011425	g11571	jg27172
OG0011426	g13580	jg27102
OG0011427	g11630	jg27081
OG0011429	g14256	jg27577, jg27580
OG0011430	g6143	jg27648
OG0011431	g14212	jg27668
OG0011432	g6078, g14012	jg27890
OG0011433	g13986	jg27940, jg28073
OG0011434	g13954	jg28009
OG0011435	g6012	jg27996
OG0011436	g13937	jg28066
OG0011437	g5963	jg28125
OG0011438	g5954	jg28135
OG0011439	g13811	jg28175
OG0011440	g13815	jg28214
OG0011441	g13818	jg28232
OG0011443	g13839	jg28314
OG0011444	g5931	jg28305
OG0011446	g36640	jg33578, jg33579
OG0011447	g36632, g28003	jg33554
OG0011448	g35646	jg33541
OG0011449	g54249	jg33371
OG0011450	g28027	jg33362
OG0011451	g28028	jg33345, jg33344
OG0011452	g6743	jg26188
OG0011454	g36337	jg32938
OG0011455	g54037	jg32879
