Orthogroup	Cochlearia_excelsa	Brassica_oleracea
OG0008566	g41032	XP_013608932.1, XP_013619237.1
OG0008567	g41002	XP_013600921.1, XP_013606180.1, XP_013615689.1
OG0008568	g40999	XP_013611330.1, XP_013619126.1
OG0008570	g44154	XP_013631963.1
OG0008571	g44167	XP_013637164.1, XP_013609223.1
OG0008572	g40970	XP_013585160.1, XP_013635184.1
OG0008573	g44180	XP_013600405.1
OG0008574	g40952	XP_013587984.1
OG0008575	g44186	XP_013606267.1, XP_013602811.1
OG0008576	g27164	XP_013611944.1
OG0008577	g49782, g31336	XP_013602117.1
OG0008578	g31578	XP_013586621.1, XP_013601481.1
OG0008579	g10775	XP_013609557.1, XP_013619208.1
OG0008580	g10762	XP_013596441.1
OG0008581	g10742	XP_013610061.1, XP_013596290.1
OG0008582	g10721	XP_013595310.1, XP_013618201.1
OG0008583	g16701	XP_013619381.1, XP_013597227.1
OG0008584	g10661	XP_013618499.1, XP_013594032.1
OG0008585	g10653	XP_013593001.1, XP_013613449.1
OG0008586	g1563	XP_013595526.1, XP_013609600.1
OG0008587	g10605	XP_013598277.1, XP_013618290.1
OG0008588	g10599	XP_013598406.1, XP_013606243.1
OG0008589	g10588	XP_013598114.1, XP_013608782.1
OG0008591	g10555	XP_013613379.1, XP_013597643.1
OG0008592	g10541	XP_013598710.1
OG0008593	g1601	XP_013613434.1, XP_013598822.1
OG0008594	g10516	XP_013616533.1, XP_013612179.1
OG0008595	g10505	XP_013598101.1
OG0008596	g10498	XP_013620283.1, XP_013599054.1
OG0008597	g10459	XP_013594090.1, XP_013611017.1
OG0008598	g10458	XP_013618680.1, XP_013598876.1
OG0008599	g10417	XP_013596480.1, XP_013620905.1
OG0008600	g10415	XP_013593791.1, XP_013620904.1
OG0008601	g4295, g16503	XP_013607483.1, XP_013596251.1
OG0008602	g10399	XP_013609894.1, XP_013596395.1
OG0008603	g10397	XP_013597561.1, XP_013612008.1
OG0008604	g10356	XP_013597788.1
OG0008605	g10354	XP_013596991.1, XP_013619888.1
OG0008606	g45004	XP_013588294.1, XP_013616260.1
OG0008607	g45030	XP_013614629.1, XP_013591958.1
OG0008608	g45050	XP_013590228.1
OG0008610	g44262	XP_013607671.1, XP_013608610.1, XP_013608611.1
OG0008611	g40739	XP_013609281.1, XP_013609358.1
OG0008612	g40768	XP_013612709.1, XP_013611630.1
OG0008613	g40775	XP_013606701.1, XP_013613309.1
OG0008614	g40818	XP_013608736.1, XP_013606779.1
OG0008615	g40808	XP_013610206.1, XP_013610676.1
OG0008616	g40801	XP_013608617.1
OG0008617	g44248	XP_013612881.1
OG0008618	g40846	XP_013608883.1
OG0008619	g40863	XP_013637356.1, XP_013613080.1
OG0008620	g40890, g44232	XP_013606973.1
OG0008621	g12272	XP_013584846.1, XP_013629412.1
OG0008622	g39304	XP_013606439.1, XP_013629439.1
OG0008624	g38151	XP_013635138.1, XP_013635019.1
OG0008625	g51972	XP_013636117.1, XP_013634791.1
OG0008626	g12402	XP_013638730.1, XP_013625436.1
OG0008627	g5720	XP_013629203.1
OG0008628	g13073	XP_013583949.1, XP_013636277.1
OG0008629	g7418	XP_013586732.1, XP_013585445.1
OG0008630	g12348	XP_013583426.1, XP_013584281.1
OG0008631	g7402	XP_013637731.1, XP_013619957.1
OG0008632	g7377	XP_013638037.1, XP_013619474.1
OG0008633	g12319	XP_013586562.1, XP_013630621.1
OG0008634	g7347	XP_013587277.1
OG0008635	g13130	XP_013586063.1, XP_013628484.1
OG0008636	g7342	XP_013586580.1, XP_013611671.1
OG0008637	g12292	XP_013628863.1, XP_013586139.1
OG0008638	g13139	XP_013611501.1, XP_013587042.1
OG0008639	g41149	XP_013614302.1
OG0008640	g26831	XP_013606833.1
OG0008641	g28260	XP_013611815.1
OG0008642	g28281	XP_013626636.1, XP_013625741.1, XP_013610197.1
OG0008643	g1364	XP_013628614.1, XP_013606266.1
OG0008644	g1362, g28300	XP_013628615.1, XP_013620775.1
OG0008645	g28304	XP_013620680.1, XP_013632519.1, XP_013609861.1
OG0008646	g41193, g41175	XP_013618246.1
OG0008647	g28350	XP_013619892.1, XP_013610231.1
OG0008648	g28385, g888	XP_013622787.1
OG0008649	g41247	XP_013621367.1, XP_013612893.1
OG0008650	g907	XP_013611891.1, XP_013621010.1
OG0008651	g901	XP_013609409.1, XP_013620753.1
OG0008652	g41254	XP_013619338.1, XP_013609780.1
OG0008653	g922	XP_013608649.1
OG0008654	g28426, g41291	XP_013616614.1, XP_013612454.1
OG0008655	g28432	XP_013615257.1, XP_013611540.1
OG0008656	g927, g28433	XP_013617036.1, XP_013606032.1
OG0008657	g28455	XP_013615964.1, XP_013609368.1
OG0008658	g28441	XP_013606485.1
OG0008659	g948	XP_013630153.1, XP_013612739.1
OG0008660	g28471	XP_013620567.1, XP_013611400.1
OG0008661	g955	XP_013629976.1, XP_013611469.1
OG0008662	g28497	XP_013628930.1, XP_013608906.1
OG0008663	g28507	XP_013621457.1, XP_013613058.1
OG0008664	g28510	XP_013626415.1, XP_013612322.1
OG0008665	g39369	XP_013630482.1
OG0008665	g28515	XP_013612505.1
OG0008666	g28523	XP_013618419.1, XP_013606930.1
OG0008667	g1024	XP_013609180.1, XP_013625347.1
OG0008668	g28542, g39357	XP_013610460.1, XP_013621602.1
OG0008669	g28555	XP_013611622.1, XP_013621991.1
OG0008670	g1068	XP_013630082.1, XP_013613016.1
OG0008671	g28558	XP_013629536.1, XP_013608228.1, XP_013618441.1
OG0008672	g39338	XP_013628293.1
OG0008673	g1083	XP_013610273.1, XP_013621888.1
OG0008674	g28592	XP_013618238.1, XP_013607405.1
OG0008675	g28609	XP_013620571.1, XP_013612901.1
OG0008676	g28622	XP_013612066.1, XP_013621247.1
OG0008677	g28632	XP_013629074.1, XP_013613062.1
OG0008678	g1118	XP_013619531.1, XP_013627329.1
OG0008679	g28666	XP_013611784.1
OG0008680	g28680	XP_013614223.1, XP_013626068.1
OG0008681	g28681	XP_013611149.1, XP_013630349.1
OG0008682	g10306	XP_013597782.1
OG0008683	g10301	XP_013620452.1, XP_013598618.1
OG0008684	g10300	XP_013618960.1, XP_013609397.1
OG0008685	g29362, g5282	XP_013630169.1, XP_013611980.1
OG0008686	g29364	XP_013620837.1, XP_013612172.1
OG0008687	g29378	XP_013611770.1, XP_013628827.1
OG0008688	g29374	XP_013618333.1, XP_013609155.1
OG0008689	g45609	XP_013618377.1, XP_013607416.1
OG0008690	g5295	XP_013619470.1, XP_013611070.1
OG0008691	g45593, g5313	XP_013620557.1, XP_013611564.1
OG0008692	g45592	XP_013607283.1, XP_013618618.1
OG0008693	g45587	XP_013611236.1, XP_013626016.1
OG0008694	g5335, g29418	XP_013606801.1, XP_013620696.1
OG0008695	g5344	XP_013629174.1, XP_013620977.1
OG0008696	g5347	XP_013616784.1
OG0008698	g5377	XP_013610253.1, XP_013620105.1
OG0008699	g29483, g5403	XP_013611865.1, XP_013620807.1
OG0008700	g45540	XP_013608961.1, XP_013625326.1
OG0008701	g45534	XP_013609189.1, XP_013627995.1
OG0008702	g5426, g29513	XP_013616536.1
OG0008703	g29540	XP_013613203.1, XP_013613113.1
OG0008704	g29550	XP_013612596.1, XP_013620272.1
OG0008705	g29554	XP_013606468.1
OG0008706	g29566	XP_013622295.1, XP_013615910.1, XP_013611566.1
OG0008707	g45503	XP_013616765.1, XP_013611209.1
OG0008708	g29574	XP_013612059.1
OG0008709	g5500	XP_013620088.1
OG0008709	g29586	XP_013628228.1
OG0008710	g5509	XP_013610060.1, XP_013627206.1
OG0008711	g5526	XP_013609993.1, XP_013620320.1
OG0008712	g5531	XP_013621032.1, XP_013621026.1, XP_013630812.1
OG0008713	g29607	XP_013627149.1, XP_013613310.1
OG0008714	g29621	XP_013606854.1, XP_013618945.1
OG0008715	g24286	XP_013595442.1, XP_013639846.1
OG0008716	g24244, g47226	XP_013600821.1, XP_013586578.1
OG0008717	g47235	XP_013600916.1, XP_013638954.1
OG0008718	g24235	XP_013598249.1, XP_013589894.1
OG0008719	g47239, g17520	XP_013596071.1, XP_013585373.1
OG0008720	g24233, g17519	XP_013596098.1, XP_013583340.1
OG0008721	g24230	XP_013603830.1, XP_013605320.1
OG0008722	g47257, g24209	XP_013606638.1
OG0008723	g47283	XP_013597049.1
OG0008724	g10982	XP_013620720.1, XP_013612449.1
OG0008725	g24151	XP_013609022.1, XP_013595670.1
OG0008726	g24148, g47302	XP_013626299.1, XP_013600512.1
OG0008727	g17428, g24129	XP_013626529.1, XP_013627185.1
OG0008728	g24124	XP_013598945.1, XP_013597430.1
OG0008729	g17409	XP_013624705.1, XP_013624902.1, XP_013589644.1, XP_013633429.1, XP_013614950.1
OG0008730	g47328	XP_013597924.1, XP_013627807.1
OG0008731	g24075	XP_013595794.1, XP_013597934.1
OG0008732	g24068	XP_013627844.1, XP_013591480.1
OG0008733	g24053	XP_013603359.1
OG0008734	g47358	XP_013614740.1
OG0008735	g17363	XP_013626634.1
OG0008736	g24008	XP_013622982.1, XP_013602410.1
OG0008737	g47402	XP_013598303.1
OG0008738	g47430	XP_013593687.1
OG0008739	g40401	XP_013613335.1, XP_013615460.1
OG0008740	g47434	XP_013593823.1, XP_013616743.1
OG0008741	g17275	XP_013593537.1, XP_013626325.1
OG0008742	g23922	XP_013622981.1, XP_013585237.1
OG0008743	g17272	XP_013594075.1, XP_013639003.1
OG0008744	g47452	XP_013592926.1, XP_013604066.1
OG0008745	g23893, g47459	XP_013598846.1, XP_013603301.1
OG0008747	g17249	XP_013594018.1, XP_013597396.1
OG0008748	g40307, g25782	XP_013618085.1, XP_013610232.1
OG0008749	g32680	XP_013587103.1
OG0008750	g32738	XP_013587698.1
OG0008751	g32749	XP_013589178.1
OG0008751	g27810	XP_013604291.1
OG0008752	g50753	XP_013600526.1
OG0008752	g32767	XP_013588719.1
OG0008753	g32851	XP_013588034.1, XP_013638213.1
OG0008754	g32993	XP_013587760.1, XP_013638450.1
OG0008755	g35950, g53898	XP_013601133.1, XP_013590035.1
OG0008756	g28144	XP_013592876.1, XP_013599587.1
OG0008757	g32291, g50420	XP_013593592.1, XP_013622115.1
OG0008758	g36186	XP_013605176.1, XP_013587791.1
OG0008759	g32305	XP_013593054.1, XP_013585734.1
OG0008760	g50460	XP_013622997.1, XP_013593239.1
OG0008761	g44572	XP_013587966.1, XP_013588121.1
OG0008762	g50503	XP_013596128.1, XP_013637811.1
OG0008763	g32392	XP_013626512.1, XP_013584462.1
OG0008764	g27689	XP_013628925.1, XP_013589361.1, XP_013585511.1
OG0008765	g50552	XP_013584275.1, XP_013595932.1
OG0008766	g50565	XP_013587582.1, XP_013599305.1
OG0008767	g32502	XP_013584271.1, XP_013618000.1
OG0008768	g50569	XP_013587509.1
OG0008769	g47932	XP_013597638.1, XP_013626038.1
OG0008770	g22974	XP_013597597.1
OG0008771	g22960	XP_013639638.1
OG0008772	g22922	XP_013596950.1
OG0008773	g47974, g22904	XP_013593244.1, XP_013639744.1
OG0008774	g22878	XP_013625972.1
OG0008775	g22869	XP_013619206.1, XP_013597918.1
OG0008776	g22855	XP_013617200.1, XP_013593199.1
OG0008777	g22851	XP_013626576.1, XP_013588828.1
OG0008778	g22806	XP_013590948.1, XP_013627587.1
OG0008779	g22803	XP_013590589.1, XP_013629653.1
OG0008780	g22789	XP_013607731.1, XP_013629700.1
OG0008781	g22780	XP_013622376.1, XP_013590781.1
OG0008782	g22778, g22777	XP_013626908.1
OG0008783	g22743	XP_013622881.1, XP_013609129.1
OG0008784	g18304, g38522	XP_013629021.1, XP_013607255.1
OG0008785	g23619	XP_013598818.1, XP_013600842.1
OG0008787	g46839	XP_013590293.1, XP_013631000.1
OG0008788	g46758	XP_013588812.1, XP_013634838.1
OG0008789	g37509	XP_013634831.1
OG0008790	g16905	XP_013634514.1, XP_013634606.1
OG0008791	g32509	XP_013592950.1, XP_013583634.1
OG0008792	g29720	XP_013611096.1
OG0008793	g32578	XP_013585887.1
OG0008794	g51536	XP_013636527.1
OG0008795	g40264	XP_013627597.1
OG0008796	g51406	XP_013627080.1, XP_013635058.1
OG0008797	g37062	XP_013609705.1
OG0008798	g37048	XP_013614075.1, XP_013637467.1
OG0008799	g37052	XP_013610114.1
OG0008800	g52273, g37625	XP_013628908.1, XP_013633614.1
OG0008801	g18465, g18424	XP_013595650.1
OG0008802	g40308	XP_013623432.1, XP_013616343.1
OG0008803	g40354	XP_013626914.1, XP_013621220.1
OG0008804	g45142	XP_013612255.1
OG0008805	g40399	XP_013608841.1
OG0008806	g25602	XP_013609714.1, XP_013617486.1
OG0008807	g25604	XP_013621326.1, XP_013630705.1
OG0008809	g25580	XP_013612766.1
OG0008810	g40464	XP_013621150.1, XP_013606297.1
OG0008811	g25542	XP_013606845.1
OG0008812	g40493	XP_013607128.1, XP_013598737.1
OG0008813	g40495	XP_013619572.1, XP_013596479.1
OG0008814	g11033	XP_013635164.1, XP_013596867.1
OG0008815	g40531	XP_013621610.1, XP_013613465.1
OG0008816	g40555	XP_013616033.1, XP_013606717.1
OG0008817	g10966	XP_013614850.1, XP_013621035.1
OG0008818	g40588	XP_013620300.1
OG0008819	g10922	XP_013598767.1, XP_013607215.1
OG0008820	g40647	XP_013593279.1, XP_013618275.1
OG0008821	g10906	XP_013597890.1, XP_013612115.1
OG0008822	g40721, g10844	XP_013598761.1, XP_013611124.1
OG0008823	g40722	XP_013597811.1, XP_013620444.1
OG0008824	g46871, g25206	XP_013637127.1, XP_013605444.1
OG0008825	g46946	XP_013637238.1, XP_013605657.1
OG0008826	g24752, g24757	XP_013632020.1
OG0008827	g46652	XP_013602461.1
OG0008828	g24635, g46995	XP_013605124.1
OG0008829	g13490	XP_013622356.1, XP_013598251.1
OG0008830	g24562	XP_013631275.1, XP_013623515.1
OG0008831	g17726	XP_013625414.1, XP_013631540.1
OG0008832	g24534	XP_013628852.1, XP_013636279.1
OG0008833	g47075	XP_013602147.1, XP_013592017.1
OG0008834	g17684	XP_013589226.1, XP_013603463.1
OG0008835	g24471	XP_013589253.1, XP_013591487.1
OG0008836	g36165, g14875, g52876, g43248, g47105	XP_013593081.1
OG0008837	g47106	XP_013598543.1, XP_013601667.1
OG0008838	g16849	XP_013635780.1, XP_013588255.1
OG0008839	g46655	XP_013637250.1
OG0008840	g46664	XP_013633867.1, XP_013588193.1
OG0008841	g16802	XP_013631711.1, XP_013587772.1
OG0008842	g46651, g16804	XP_013588563.1, XP_013633650.1
OG0008843	g16779, g16781	XP_013591389.1, XP_013632241.1
OG0008844	g46626	XP_013590472.1, XP_013634036.1
OG0008845	g46622	XP_013631452.1, XP_013589835.1
OG0008846	g5965	XP_013594079.1, XP_013599380.1
OG0008847	g37766	XP_013636726.1
OG0008848	g37764	XP_013637189.1
OG0008849	g37686	XP_013637286.1, XP_013636877.1
OG0008850	g50790	XP_013631662.1, XP_013637014.1
OG0008851	g50783	XP_013631111.1, XP_013637084.1
OG0008852	g52296	XP_013634450.1, XP_013634626.1
OG0008853	g52295	XP_013635678.1, XP_013636887.1
OG0008854	g37627	XP_013637317.1, XP_013631465.1
OG0008855	g37610	XP_013635009.1, XP_013635382.1
OG0008856	g37591, g52228	XP_013625920.1, XP_013633850.1
OG0008857	g37586	XP_013627636.1, XP_013634813.1
OG0008858	g52241	XP_013634221.1, XP_013635109.1
OG0008859	g1930	XP_013592524.1, XP_013602832.1
OG0008860	g38226	XP_013627167.1, XP_013634610.1
OG0008861	g52158	XP_013636829.1
OG0008862	g52151, g52149	XP_013635320.1, XP_013627918.1
OG0008863	g52148	XP_013635633.1, XP_013627297.1
OG0008864	g37523	XP_013632407.1, XP_013630354.1
OG0008865	g37496	XP_013625201.1, XP_013631227.1
OG0008866	g52094	XP_013634063.1, XP_013633559.1
OG0008867	g18909	XP_013600344.1, XP_013588337.1
OG0008868	g52077	XP_013637132.1
OG0008869	g37446	XP_013635312.1, XP_013636087.1
OG0008870	g38183	XP_013634765.1
OG0008871	g37443	XP_013632252.1, XP_013636086.1
OG0008872	g5361	XP_013628604.1
OG0008873	g52010	XP_013634980.1, XP_013634769.1
OG0008874	g37402	XP_013622280.1, XP_013631224.1
OG0008875	g51995	XP_013631187.1, XP_013634053.1
OG0008876	g37391	XP_013629511.1, XP_013631817.1
OG0008877	g45289	XP_013622354.1
OG0008878	g45294	XP_013628914.1
OG0008879	g5814	XP_013607017.1, XP_013621983.1
OG0008880	g5807	XP_013606422.1, XP_013618691.1
OG0008881	g5788	XP_013622628.1, XP_013619130.1
OG0008882	g29847	XP_013621425.1, XP_013621424.1, XP_013615944.1, XP_013609673.1
OG0008883	g5752	XP_013613158.1, XP_013623680.1
OG0008884	g29831	XP_013623610.1, XP_013607427.1
OG0008885	g5717	XP_013612809.1, XP_013621873.1
OG0008886	g29809	XP_013616742.1, XP_013616509.1, XP_013611681.1
OG0008887	g5698	XP_013618152.1, XP_013613343.1
OG0008888	g29112	XP_013620948.1, XP_013612228.1
OG0008889	g29127	XP_013616167.1, XP_013622231.1
OG0008890	g653, g28980	XP_013610605.1, XP_013621103.1
OG0008891	g28975	XP_013611247.1, XP_013620389.1
OG0008892	g704	XP_013618310.1
OG0008893	g705	XP_013619207.1, XP_013625234.1
OG0008894	g664	XP_013611245.1, XP_013622717.1
OG0008895	g28929	XP_013606501.1, XP_013616381.1
OG0008896	g448	XP_013593744.1
OG0008897	g28909	XP_013622808.1, XP_013620325.1
OG0008898	g743	XP_013612134.1, XP_013620324.1
OG0008899	g41371, g28901	XP_013621217.1, XP_013612486.1
OG0008900	g763	XP_013621440.1, XP_013613291.1
OG0008901	g28897	XP_013628211.1, XP_013611154.1
OG0008902	g770	XP_013629716.1, XP_013611264.1
OG0008903	g28873	XP_013618264.1, XP_013606979.1
OG0008904	g28871	XP_013610572.1, XP_013621286.1
OG0008905	g816	XP_013615906.1, XP_013606185.1
OG0008906	g41333	XP_013610440.1, XP_013619257.1
OG0008907	g831	XP_013611542.1, XP_013612417.1
OG0008908	g855, g28805	XP_013621647.1
OG0008909	g266	XP_013629941.1, XP_013606881.1
OG0008910	g1295	XP_013612288.1
OG0008911	g28783	XP_013612289.1, XP_013618950.1
OG0008912	g41303	XP_013623429.1
OG0008913	g28763	XP_013616540.1, XP_013607246.1
OG0008914	g28761	XP_013619741.1, XP_013610193.1
OG0008915	g39245	XP_013626374.1, XP_013609450.1
OG0008916	g1245, g39248	XP_013607261.1
OG0008917	g28746	XP_013616231.1
OG0008918	g1257, g28700	XP_013615645.1
OG0008919	g1240	XP_013616407.1, XP_013612843.1
OG0008920	g1236	XP_013620711.1, XP_013611952.1
OG0008921	g1232	XP_013613306.1
OG0008922	g274	XP_013609010.1, XP_013629998.1
OG0008923	g9799, g270	XP_013611384.1, XP_013629027.1
OG0008924	g49612	XP_013602355.1, XP_013602389.1
OG0008925	g9796	XP_013621373.1, XP_013630741.1
OG0008927	g9770, g240	XP_013606401.1, XP_013629816.1
OG0008928	g9753	XP_013623318.1, XP_013610906.1
OG0008929	g9746	XP_013618626.1, XP_013626357.1
OG0008930	g197	XP_013620183.1
OG0008931	g177	XP_013628100.1, XP_013609091.1
OG0008932	g9724	XP_013613886.1, XP_013613606.1
OG0008933	g117, g9687	XP_013627228.1
OG0008934	g107	XP_013610607.1, XP_013618850.1, XP_013602846.1
OG0008935	g88	XP_013618142.1, XP_013598860.1
OG0008936	g9669	XP_013594755.1
OG0008937	g9660	XP_013607292.1, XP_013593881.1
OG0008938	g9644	XP_013596477.1, XP_013610348.1
OG0008939	g19653	XP_013598691.1
OG0008940	g19647, g38	XP_013611703.1, XP_013593271.1
OG0008941	g19644	XP_013606511.1
OG0008942	g27	XP_013599279.1, XP_013612587.1
OG0008945	g14, g9626	XP_013598363.1, XP_013618028.1
OG0008947	g45269	XP_013612716.1, XP_013629570.1
OG0008948	g26863	XP_013600590.1
OG0008949	g25358	XP_013611306.1, XP_013622257.1
OG0008950	g25351	XP_013627339.1, XP_013619616.1
OG0008951	g39452	XP_013620693.1, XP_013609907.1
OG0008952	g45255	XP_013611290.1, XP_013625328.1
OG0008954	g39492	XP_013608730.1, XP_013625364.1
OG0008955	g39536, g25449	XP_013606888.1, XP_013623161.1
OG0008956	g39540	XP_013626165.1
OG0008957	g39555	XP_013619646.1, XP_013627777.1
OG0008958	g39605	XP_013609822.1, XP_013620703.1
OG0008959	g39611	XP_013607199.1
OG0008960	g25496	XP_013619777.1, XP_013613057.1
OG0008961	g39634	XP_013615641.1, XP_013612688.1
OG0008962	g51348	XP_013634748.1, XP_013632574.1
OG0008963	g39704	XP_013593019.1, XP_013616176.1
OG0008964	g39706	XP_013618698.1, XP_013607345.1
OG0008965	g46869	XP_013593115.1
OG0008966	g39723, g11107	XP_013596929.1, XP_013609850.1
OG0008967	g51341, g39748	XP_013633633.1, XP_013622120.1
OG0008968	g51335	XP_013633983.1
OG0008969	g39750	XP_013631379.1, XP_013622116.1
OG0008970	g39767	XP_013631798.1, XP_013630273.1
OG0008971	g51321	XP_013629996.1
OG0008973	g39807	XP_013635629.1, XP_013627842.1
OG0008974	g51304	XP_013633942.1, XP_013633996.1
OG0008975	g27970, g49271, g5	XP_013598307.1
OG0008977	g51251	XP_013633517.1, XP_013625136.1
OG0008978	g39850	XP_013637009.1, XP_013636652.1
OG0008979	g39869	XP_013622051.1
OG0008980	g39884, g37902	XP_013632038.1
OG0008981	g39897	XP_013634953.1, XP_013632071.1
OG0008982	g51194	XP_013633741.1
OG0008984	g51139	XP_013630593.1, XP_013631712.1
OG0008985	g40015	XP_013636977.1, XP_013633897.1
OG0008986	g51120	XP_013634911.1
OG0008987	g37849	XP_013631062.1, XP_013615198.1
OG0008988	g40003	XP_013634468.1, XP_013637387.1
OG0008989	g37845, g39981	XP_013632149.1, XP_013630973.1
OG0008990	g51090	XP_013637309.1, XP_013627905.1
OG0008991	g40038	XP_013636794.1, XP_013630843.1
OG0008992	g40048	XP_013631789.1, XP_013631680.1
OG0008993	g53382	XP_013632090.1, XP_013631402.1
OG0008994	g40089	XP_013635479.1
OG0008995	g40090	XP_013633838.1, XP_013631408.1
OG0008996	g40125	XP_013637206.1, XP_013636884.1
OG0008997	g40119, g53543	XP_013634548.1
OG0008998	g40115	XP_013635304.1, XP_013627542.1
OG0008999	g40102	XP_013635217.1
OG0009001	g38272	XP_013603610.1, XP_013633272.1
OG0009002	g51068	XP_013600207.1, XP_013622422.1
OG0009003	g36847	XP_013636157.1
OG0009004	g23632	XP_013619720.1, XP_013597208.1, XP_013600767.1
OG0009005	g17086	XP_013600800.1, XP_013599752.1
OG0009006	g23658	XP_013597673.1, XP_013599905.1
OG0009007	g49985	XP_013585414.1, XP_013636362.1
OG0009008	g7929	XP_013639069.1, XP_013585411.1
OG0009009	g7930	XP_013639193.1, XP_013585413.1
OG0009010	g7942	XP_013614022.1, XP_013587173.1
OG0009011	g7941	XP_013629430.1, XP_013587110.1
OG0009012	g7946	XP_013614034.1, XP_013629312.1
OG0009013	g23704	XP_013595365.1, XP_013615537.1
OG0009014	g47613	XP_013602861.1, XP_013617304.1
OG0009015	g47605	XP_013600659.1, XP_013590038.1
OG0009016	g7914	XP_013587155.1
OG0009017	g7896	XP_013628505.1, XP_013586121.1
OG0009018	g7866	XP_013623465.1, XP_013637197.1
OG0009019	g7862	XP_013586930.1, XP_013625727.1
OG0009020	g7852	XP_013584981.1, XP_013622560.1
OG0009021	g7842	XP_013635797.1
OG0009022	g12662	XP_013637682.1, XP_013631860.1
OG0009023	g7833	XP_013631283.1, XP_013585481.1
