Orthogroup	Cochlearia_excelsa	Alyssum_gmelinii
OG0007040	g50227	Ag004G338480
OG0007042	g44633	Ag004G342080
OG0007043	g27546	Ag003G242190
OG0007044	g50302	Ag007G633110
OG0007046	g27566, g50325	Ag003G243380
OG0007047	g50376	Ag003G247460
OG0007050	g17219, g1673	Ag008G665730
OG0007051	g23830	Ag006G529720
OG0007052	g17202	Ag007G598330
OG0007053	g28346	Ag008G680390
OG0007054	g23618	Ag003G252460
OG0007055	g50984	Ag006G527690
OG0007056	g50953	Ag006G524090
OG0007057	g51691	Ag002G174950
OG0007059	g50892, g38507	Ag006G522540
OG0007060	g50849	Ag006G518180
OG0007062	g27280	Ag004G320940, Ag004G320970
OG0007064	g27250	Ag004G319180
OG0007065	g27210, g49871	Ag004G317540
OG0007066	g31423	Ag004G317190
OG0007067	g49858	Ag004G317090
OG0007068	g49821	Ag004G315860
OG0007069	g49820	Ag004G315770
OG0007070	g49785, g31339	Ag004G314820
OG0007071	g11092	Ag002G196650, Ag004G314380
OG0007072	g27144	Ag004G313310
OG0007073	g31301	Ag004G313280
OG0007074	g27137	Ag004G313060
OG0007075	g31296	Ag004G313010
OG0007076	g31247	Ag004G311750
OG0007077	g31233	Ag004G311060
OG0007078	g31212	Ag004G310560
OG0007079	g49698	Ag004G310550
OG0007080	g27068	Ag004G309760
OG0007081	g31154	Ag004G309210
OG0007082	g31138	Ag004G308980
OG0007083	g49617	Ag004G308300
OG0007084	g50782	Ag002G203610
OG0007085	g31067	Ag004G307070
OG0007086	g31056, g27004	Ag004G306790
OG0007087	g31055	Ag004G306750
OG0007088	g31031	Ag004G306020
OG0007089	g28299	Ag008G677350
OG0007090	g23205	Ag003G277140
OG0007091	g26970	Ag008G692410, Ag004G305310
OG0007092	g49533	Ag004G305150
OG0007093	g30950	Ag004G304590
OG0007094	g49478	Ag004G303190
OG0007095	g30903	Ag004G302950
OG0007096	g26943	Ag004G302800
OG0007097	g49457	Ag004G302650
OG0007098	g49456	Ag004G302610
OG0007099	g49448	Ag004G302260
OG0007100	g49435	Ag004G397740, Ag004G301050
OG0007101	g30841	Ag004G301660
OG0007103	g49395, g30802	Ag004G300040
OG0007104	g49393	Ag004G299990
OG0007106	g49319	Ag004G298310
OG0007107	g2469, g19306	Ag001G066990
OG0007108	g49289	Ag004G297410
OG0007109	g5192	Ag007G613940
OG0007110	g29313, g5194	Ag007G613880
OG0007111	g5198	Ag007G613820
OG0007112	g5207	Ag007G613500
OG0007113	g5157	Ag007G615880
OG0007114	g5117, g29257	Ag007G618170
OG0007115	g5131	Ag007G617550
OG0007116	g29236	Ag007G619370
OG0007117	g29195	Ag007G622170
OG0007118	g29182	Ag007G622910
OG0007119	g5033	Ag007G622950
OG0007121	g29144	Ag007G624730
OG0007122	g29133	Ag007G625300
OG0007123	g4913	Ag007G629950
OG0007124	g29098	Ag007G632650, Ag002G142970
OG0007125	g4862	Ag007G634280
OG0007126	g10106	Ag007G634670
OG0007127	g4798	Ag007G635870
OG0007128	g10147	Ag007G637040
OG0007130	g10190	Ag008G718180, Ag008G718160
OG0007131	g4536, g10233	Ag007G642510
OG0007132	g18500, g10226, g17978	Ag003G219560
OG0007133	g10274	Ag001G080690, Ag007G642950
OG0007134	g10241, g1646, g1654	Ag007G643870
OG0007135	g29350	Ag007G611820
OG0007136	g5575, g45467	Ag006G506020
OG0007137	g29659, g45460	Ag006G505320
OG0007138	g29670	Ag006G504820
OG0007139	g5268	Ag004G312840, Ag007G611800
OG0007140	g5269	Ag007G611790
OG0007141	g5600	Ag006G503850
OG0007142	g5632	Ag006G501000
OG0007143	g29749	Ag006G499710
OG0007144	g29762	Ag006G499190
OG0007145	g5658, g29759	Ag006G499280
OG0007146	g29789	Ag006G498200
OG0007147	g29117	Ag008G719590
OG0007148	g618	Ag008G720220
OG0007149	g10078, g616	Ag008G720270
OG0007150	g10077	Ag008G720290
OG0007151	g10038	Ag008G721430
OG0007152	g10035	Ag008G721460
OG0007153	g563	Ag008G721840
OG0007154	g562	Ag008G721850
OG0007156	g522	Ag008G722940
OG0007157	g521, g9996	Ag008G722950
OG0007158	g2680	Ag008G691190
OG0007159	g498	Ag008G723730
OG0007160	g493, g18587	Ag008G723830
OG0007161	g9958	Ag008G724190
OG0007162	g9957	Ag008G724200
OG0007163	g9943	Ag008G724740
OG0007164	g445, g9941	Ag008G724920
OG0007165	g443, g9932	Ag008G725000
OG0007166	g9912	Ag005G440660, Ag008G725610
OG0007167	g417	Ag008G726080
OG0007168	g9860	Ag008G727630
OG0007169	g9855	Ag008G727820
OG0007170	g347	Ag008G727910
OG0007171	g334	Ag008G728330
OG0007172	g2759	Ag001G055120
OG0007173	g325	Ag008G728680
OG0007174	g28718, g1217	Ag008G706420
OG0007175	g2524	Ag001G062920
OG0007176	g2609	Ag001G058440
OG0007178	g19486	Ag007G609210, Ag001G054950
OG0007179	g18615	Ag008G728170
OG0007181	g2812, g19526	Ag001G052880, Ag004G400250, Ag001G019550, Ag006G526030
OG0007182	g28770	Ag008G710180
OG0007183	g3005	Ag004G381130, Ag004G381160, Ag006G492200
OG0007184	g11446	Ag010G740070, Ag001G049810
OG0007185	g11467	Ag010G739600, Ag001G049450
OG0007186	g19616, g11500	Ag002G139060, Ag002G139080, Ag008G671700
OG0007187	g41688	Ag004G355820
OG0007188	g44904	Ag004G355940
OG0007191	g45794	Ag004G349270
OG0007192	g44753	Ag004G348590
OG0007193	g44854	Ag004G353970
OG0007194	g45822	Ag004G347360
OG0007195	g45823	Ag004G347290, Ag006G563190
OG0007197	g44678	Ag004G344200
OG0007198	g45884	Ag004G344010
OG0007199	g45893, g44666	Ag004G343740
OG0007200	g45909	Ag004G343310
OG0007201	g44636	Ag004G342340
OG0007202	g44624	Ag003G241160
OG0007203	g28966, g41417	Ag008G719040
OG0007204	g46441	Ag003G214580
OG0007205	g46384	Ag003G216680
OG0007206	g11000, g40543, g6261	Ag002G103370
OG0007207	g46348	Ag003G218230, Ag003G218220
OG0007208	g44364	Ag003G218650
OG0007209	g44386	Ag004G318820, Ag005G419590, Ag004G318810, Ag003G219600
OG0007210	g44399, g46274	Ag003G220430
OG0007211	g46263	Ag003G221830, Ag003G221820, Ag003G221840
OG0007212	g44416	Ag003G222700
OG0007213	g44436, g43487	Ag003G224490
OG0007214	g44440	Ag003G224590
OG0007215	g46177	Ag003G228350
OG0007216	g44496	Ag003G228680
OG0007217	g44498	Ag003G229060, Ag003G228970
OG0007218	g44501	Ag003G229340
OG0007219	g44519, g46142	Ag003G230860
OG0007220	g46091	Ag003G234330
OG0007221	g44575, g46052	Ag003G237030
OG0007222	g52162	Ag002G206760
OG0007223	g46018	Ag003G238650
OG0007224	g44608	Ag005G416480, Ag003G239820
OG0007225	g46443	Ag003G214320
OG0007226	g46470	Ag003G213180
OG0007227	g12370	Ag005G475250
OG0007228	g46514	Ag003G211850
OG0007229	g44327	Ag003G211660
OG0007230	g44313	Ag003G210950
OG0007232	g46600	Ag003G207910, Ag003G285270
OG0007233	g46548	Ag003G210240
OG0007234	g46552	Ag003G269520, Ag003G210190
OG0007235	g46559	Ag003G209670
OG0007237	g27313	Ag004G323790
OG0007238	g19596	Ag003G208310
OG0007239	g44278	Ag005G471180, Ag003G208250
OG0007240	g7267	Ag005G470220
OG0007241	g7265	Ag005G470020
OG0007243	g12220	Ag005G468420
OG0007244	g13201	Ag005G468070
OG0007245	g7186, g12197	Ag005G466460, Ag005G466550
OG0007246	g7179	Ag005G466380
OG0007247	g12175, g13221	Ag005G465410
OG0007248	g7086	Ag005G463850
OG0007249	g7074, g12136	Ag005G463460
OG0007250	g13238	Ag005G463180, Ag003G239160
OG0007252	g12108, g7057	Ag005G462640
OG0007253	g13250	Ag005G461900
OG0007254	g12102	Ag005G461890
OG0007255	g7040	Ag005G461780
OG0007256	g12094, g7036	Ag005G461680
OG0007257	g6883	Ag007G656400, Ag005G455210
OG0007258	g6978, g12058	Ag005G459180
OG0007259	g6959	Ag005G458880
OG0007260	g12046, g6944	Ag005G457900
OG0007261	g6919	Ag005G457080
OG0007262	g12031	Ag005G457040
OG0007263	g6913	Ag005G456500
OG0007264	g6905	Ag005G456170
OG0007265	g12019	Ag005G455910
OG0007266	g6872, g12007	Ag005G454740
OG0007267	g13321	Ag005G453310
OG0007268	g6850	Ag005G452840
OG0007269	g11962	Ag005G450670
OG0007270	g11960	Ag005G450440
OG0007271	g13336	Ag005G450070
OG0007272	g6799, g13338	Ag005G449510
OG0007273	g6779	Ag005G448650
OG0007274	g6758	Ag005G447370
OG0007275	g6750	Ag005G446530
OG0007276	g11888	Ag005G442980, Ag005G444270
OG0007277	g6685	Ag005G442350, Ag005G443660
OG0007278	g6663	Ag005G441360
OG0007279	g6672	Ag005G441670
OG0007280	g6673	Ag005G441730
OG0007281	g11870	Ag005G441950
OG0007282	g6596, g13410	Ag005G439280
OG0007283	g6595	Ag003G252500, Ag005G439300
OG0007284	g13415	Ag005G438930
OG0007286	g13425	Ag005G438280
OG0007287	g6573	Ag005G437660
OG0007288	g13434	Ag005G437530
OG0007289	g6513	Ag005G434240, Ag005G433360
OG0007290	g11750	Ag005G434020, Ag005G432710
OG0007291	g13474, g6507	Ag005G432500, Ag005G433870
OG0007292	g6486, g11734	Ag005G431700
OG0007293	g13478	Ag001G010760
OG0007294	g11724	Ag005G430320, Ag005G430640
OG0007295	g6450, g13510	Ag005G429560
OG0007296	g6301	Ag003G275310
OG0007297	g40058	Ag007G595970
OG0007298	g6310	Ag005G420670
OG0007299	g6171	Ag005G419610
OG0007301	g14045	Ag005G416840
OG0007302	g14033	Ag005G416180
OG0007303	g14006, g6049	Ag005G414220
OG0007304	g6026	Ag005G412720
OG0007305	g13934	Ag005G408880
OG0007306	g13802	Ag005G407320
OG0007307	g13808	Ag005G405650
OG0007308	g13853, g5907	Ag005G403440
OG0007309	g13144, g7292	Ag005G470840
OG0007310	g36721	Ag001G001440
OG0007311	g27984	Ag001G002410
OG0007312	g36700, g54335	Ag001G002690
OG0007313	g36665	Ag001G004810
OG0007314	g36577	Ag001G008280
OG0007315	g54254, g36559	Ag001G009030
OG0007316	g36553	Ag001G009280
OG0007317	g36521, g28031	Ag001G010480
OG0007318	g36512, g54218	Ag001G010690
OG0007319	g36422	Ag001G016600
OG0007320	g36391	Ag001G021020
OG0007321	g28098, g36356	Ag001G024390
OG0007322	g36369	Ag001G023500
OG0007323	g36322	Ag001G025570, Ag008G710900
OG0007324	g54063	Ag001G026550, Ag001G026540
OG0007325	g54024	Ag001G027810, Ag001G027900, Ag001G027980
OG0007326	g24366, g24375	Ag001G028840
OG0007327	g17593, g47141	Ag001G029160
OG0007329	g51474	Ag002G161470
OG0007330	g51471	Ag002G161370
OG0007331	g2433	Ag001G064640
OG0007332	g2431, g19278	Ag001G064620
OG0007333	g19262	Ag001G064140
OG0007334	g19242	Ag001G068840
OG0007335	g19241	Ag001G068910
OG0007336	g19208	Ag001G071780
OG0007337	g19289, g2456	Ag001G065990
OG0007338	g19294	Ag001G066270
OG0007339	g2292, g11298	Ag001G075160
OG0007340	g2276	Ag001G075760, Ag003G235720, Ag001G075810
OG0007341	g2246, g19131	Ag001G076450
OG0007342	g2195	Ag001G078640
OG0007343	g23266, g16918	Ag005G453400, Ag003G279040
OG0007344	g19061	Ag001G079910
OG0007345	g2141	Ag001G081620
OG0007346	g2059	Ag001G082970
OG0007347	g1992	Ag001G088570
OG0007348	g18938, g1995	Ag001G088590
OG0007349	g2029	Ag001G091180
OG0007350	g18805	Ag001G093310
OG0007351	g1893	Ag001G093510
OG0007352	g1868	Ag001G094340
OG0007353	g18682	Ag001G096420
OG0007354	g1776	Ag001G096580
OG0007355	g18770	Ag001G098590
OG0007357	g37304	Ag001G029420, Ag002G134980
OG0007358	g960	Ag001G057320
OG0007359	g19221, g19220, g6438	Ag001G069860
OG0007360	g18683, g1769	Ag001G096740
OG0007361	g10842	Ag002G123650
OG0007362	g41769, g43412, g34975, g25599, g35335	Ag007G634380, Ag002G160250, Ag003G215590
OG0007363	g51443	Ag002G160570
OG0007364	g37982	Ag002G160890
OG0007365	g51485, g51483	Ag002G161890
OG0007366	g18851	Ag002G202750
OG0007367	g11752	Ag003G226480
OG0007368	g44466	Ag003G226570
OG0007370	g23290	Ag003G272340
OG0007371	g40520	Ag003G288250, Ag003G288020, Ag003G288050, Ag007G655250
OG0007372	g49453	Ag004G302480, Ag006G535890
OG0007373	g31376	Ag004G315700
OG0007374	g6926	Ag005G457290, Ag005G457280
OG0007376	g13248	Ag005G462400
OG0007378	g49230, g20819, g20816, g49227, g20813, g30205, g20812, g30206	Ag005G489460
OG0007379	g29379	Ag006G545740, Ag006G551530, Ag006G543170, Ag006G544410, Ag007G610620
OG0007380	g23982, g17846	Ag006G567570
OG0007381	g17455	Ag006G572830
OG0007382	g24207	Ag006G575610
OG0007383	g37084	Ag007G581720
OG0007384	g40111	Ag007G597030
OG0007385	g5003	Ag007G624560
OG0007386	g18503	Ag007G638280
OG0007388	g28634	Ag008G702330
OG0007389	g39231	Ag008G709110
OG0007391	g46976	Ag008G728650
OG0007413	g17051, g23567	Ag008G734200
OG0007414	g23550, g47675	Ag003G254330
OG0007415	g23548, g17040	Ag003G254350
OG0007416	g47677	Ag003G254970
OG0007417	g23531	Ag003G255190
OG0007418	g47682	Ag003G255620
OG0007419	g47698	Ag003G258310
OG0007420	g23459, g17002	Ag003G258580
OG0007421	g23457	Ag003G259070
OG0007422	g47724	Ag003G260160
OG0007423	g23439	Ag003G260410
OG0007424	g47739	Ag007G616530
OG0007425	g47752	Ag003G262840, Ag003G264190
OG0007426	g23350, g47769	Ag003G268090
OG0007427	g47777, g16959	Ag003G268330
OG0007428	g47781	Ag003G268760
OG0007429	g47782, g16955	Ag003G268940
OG0007430	g23321	Ag003G269530
OG0007431	g16951	Ag003G269600
OG0007432	g23309, g16946, g47789	Ag003G270870
OG0007434	g23282	Ag003G273210
OG0007435	g23281	Ag003G279950
OG0007436	g47804	Ag003G279750
OG0007437	g16929	Ag003G279690
OG0007438	g53374, g36754	Ag003G279410, Ag004G350890
OG0007439	g23260	Ag003G278950
OG0007440	g23247	Ag003G278230
OG0007441	g23197	Ag003G276700
OG0007442	g23204	Ag003G277130
OG0007443	g23180	Ag003G276300
OG0007444	g23181	Ag003G276310
OG0007445	g23155	Ag003G274480
OG0007446	g23116	Ag003G281040
OG0007448	g23137	Ag003G273550
OG0007449	g47863	Ag003G273580
OG0007450	g47862	Ag003G273690
OG0007451	g23086, g47880	Ag003G281910
OG0007452	g23083	Ag003G282040
OG0007453	g47883	Ag003G282160
OG0007454	g23075	Ag003G282180
OG0007456	g23038	Ag003G283100
OG0007457	g27757	Ag007G579600
OG0007458	g50599	Ag007G579120
OG0007459	g27736	Ag007G579100
OG0007460	g27722	Ag007G578670
OG0007461	g27769	Ag007G578500
OG0007462	g50630	Ag007G578460
OG0007463	g32597	Ag007G578350
OG0007464	g47183	Ag001G101500
OG0007465	g24327	Ag004G356950
OG0007466	g24355, g2666	Ag001G102010
OG0007467	g17590	Ag001G101820
OG0007468	g43827	Ag004G364560
OG0007469	g41135	Ag004G364950, Ag004G365490
OG0007470	g24448	Ag004G366740
OG0007471	g41105, g43988	Ag004G366800
OG0007473	g41062	Ag004G368430
OG0007474	g49726	Ag004G311870
OG0007475	g40983	Ag004G373960
OG0007476	g40977	Ag004G374640
OG0007477	g27142	Ag004G313140
OG0007478	g40961	Ag004G376390
OG0007479	g40946	Ag004G377150
OG0007480	g44195	Ag004G377260
OG0007481	g10829	Ag008G658630, Ag012G741360
OG0007482	g51421	Ag001G001100
OG0007483	g10810	Ag008G658360
OG0007484	g10761	Ag008G660400
OG0007485	g31550	Ag004G321300
OG0007486	g16698	Ag008G661270
OG0007487	g10678	Ag008G661760
OG0007488	g10674, g16694	Ag008G662030
OG0007489	g10668	Ag008G662200
OG0007490	g10659	Ag008G662550
OG0007495	g10573	Ag008G666350
OG0007496	g1590	Ag008G666390
OG0007497	g10545	Ag008G667450
OG0007498	g10533	Ag008G667850
OG0007499	g10528	Ag008G668280
OG0007501	g10513	Ag008G668820
OG0007502	g10512	Ag008G668850
OG0007503	g10495	Ag008G669130
OG0007504	g10462	Ag008G670880
OG0007506	g10365	Ag006G574900
OG0007510	g41777	Ag004G356530
OG0007511	g41818	Ag004G357460
OG0007512	g44970	Ag004G357990
OG0007513	g45018	Ag003G287550, Ag003G287230, Ag002G193820, Ag002G193860, Ag004G359890
OG0007514	g45021	Ag004G360220
OG0007515	g45049	Ag004G360690
OG0007516	g45091	Ag001G096150
OG0007517	g29012	Ag007G627630
OG0007518	g40749	Ag004G401710
OG0007519	g36693	Ag001G002980
OG0007520	g40819	Ag004G397150
OG0007521	g40806	Ag004G390600, Ag004G395390
OG0007522	g40783	Ag004G393690, Ag004G388710
OG0007523	g40847	Ag004G385960, Ag004G386000
OG0007524	g45107	Ag006G556410, Ag004G385540
OG0007525	g40855	Ag004G382940
OG0007526	g40864	Ag004G382260
OG0007527	g40903	Ag004G379810
OG0007528	g44225	Ag004G379620
OG0007530	g7293	Ag005G470880
OG0007531	g13142, g7295	Ag005G470940
OG0007532	g7300	Ag005G470950
OG0007533	g7307	Ag005G471170
OG0007534	g17115, g17070	Ag003G253210
OG0007535	g23734, g17150	Ag001G017630
OG0007536	g47566	Ag004G312480
OG0007538	g51955	Ag002G188240
OG0007539	g37366	Ag002G188130
OG0007540	g51947, g38146	Ag002G188010
OG0007541	g13021	Ag005G478120
OG0007542	g13015	Ag005G478160
OG0007543	g7510	Ag005G477880
OG0007544	g13050	Ag005G476950
OG0007545	g13054, g7484	Ag005G476900
OG0007546	g7472, g13061	Ag005G476620
OG0007547	g7466	Ag005G476420
OG0007548	g45368	Ag006G496540
OG0007549	g12387	Ag005G476040
OG0007550	g13070	Ag005G475970
OG0007551	g7436	Ag005G475730
OG0007552	g7427	Ag005G475300
OG0007553	g5681, g29785	Ag006G498360
OG0007554	g7413, g12355	Ag005G474550
OG0007555	g12331	Ag005G473690
OG0007556	g12327	Ag005G473490
OG0007557	g12322, g7384	Ag005G473160
OG0007558	g12320	Ag005G472750, Ag005G472840
OG0007559	g7369	Ag005G472500
OG0007560	g7364	Ag005G472370
OG0007561	g7359	Ag005G472320
OG0007562	g13124	Ag005G472180
OG0007563	g17064	Ag003G253390
OG0007564	g7343	Ag005G472040
OG0007565	g13129	Ag005G472030
OG0007566	g7341	Ag005G471870
OG0007568	g12286	Ag005G471390
OG0007570	g1468	Ag001G039880
OG0007571	g10915	Ag002G120340
OG0007572	g54003	Ag007G585000
OG0007573	g28285	Ag008G702310
OG0007574	g1382, g28286	Ag006G513460
OG0007575	g1369	Ag001G086470
OG0007576	g28296	Ag008G675680
OG0007577	g18151	Ag003G276510, Ag003G276270
OG0007578	g882	Ag008G682890, Ag008G682080
OG0007579	g41280	Ag008G685870
OG0007581	g28405	Ag008G685010
OG0007582	g28400	Ag008G684880
OG0007583	g28397, g41255	Ag008G684840
OG0007584	g41282	Ag008G685890
OG0007585	g28421	Ag008G686190
OG0007586	g28456	Ag008G688400, Ag008G690080
OG0007587	g940, g28448	Ag008G688060
OG0007588	g956	Ag001G057230
OG0007589	g28488	Ag001G057950
OG0007590	g28496	Ag008G694170
OG0007591	g39367, g28521	Ag008G696050
OG0007592	g28530	Ag008G696570
OG0007593	g1046	Ag008G697540
OG0007594	g28548	Ag008G698240
OG0007595	g27158	Ag004G312010
OG0007596	g28575	Ag008G700530
OG0007597	g1095	Ag008G701670
OG0007598	g28596	Ag008G701600
OG0007599	g28794, g28601	Ag008G701530
OG0007600	g39307	Ag008G702500
OG0007601	g28641	Ag008G702680
OG0007602	g28650	Ag008G703980
OG0007603	g1139, g28660	Ag008G704480
OG0007604	g1155	Ag008G705320
OG0007605	g10146	Ag007G637030
OG0007606	g5273	Ag007G611680
OG0007607	g5289	Ag007G610670
OG0007608	g29375, g45610	Ag007G610420
OG0007609	g29373, g5293	Ag007G610240
OG0007610	g29389	Ag007G610060
OG0007611	g45597	Ag007G609470
OG0007612	g45589	Ag004G377630, Ag007G609350
OG0007613	g5326, g45585	Ag007G609080
OG0007614	g5331	Ag007G608930
OG0007615	g29420	Ag007G608760
OG0007616	g5350	Ag007G608100
OG0007617	g29443	Ag007G607470
OG0007618	g5372, g29445, g45568	Ag007G607440
OG0007619	g29449	Ag007G606950
OG0007621	g5405	Ag007G605400
OG0007622	g5470	Ag007G602090
OG0007623	g45504, g5486	Ag007G601740
OG0007624	g29577	Ag007G601580
OG0007626	g45493	Ag007G600830
OG0007627	g5515	Ag007G600800
OG0007628	g29604	Ag007G600510
OG0007629	g5555	Ag006G507560
OG0007630	g5562	Ag006G507120
OG0007631	g47206, g17552	Ag006G577650
OG0007632	g47240	Ag006G576840
OG0007633	g47248, g24229	Ag006G576460
OG0007634	g24226	Ag006G576160
OG0007635	g24223, g17496	Ag006G576090
OG0007637	g40428	Ag002G140550
OG0007638	g47292	Ag006G572610
OG0007639	g17453	Ag006G572850
OG0007640	g47300	Ag006G571980
OG0007641	g17425, g24128	Ag006G571160
OG0007642	g24079	Ag006G558360
OG0007644	g9870	Ag008G727020
OG0007645	g17374	Ag006G561460
OG0007646	g47355	Ag006G562700
OG0007647	g25544	Ag002G131170
OG0007648	g47375	Ag006G565100
OG0007649	g47391, g23990	Ag006G566110
OG0007650	g17309	Ag006G554940
OG0007651	g23969	Ag006G554280
OG0007652	g47413	Ag006G553550
OG0007653	g17302	Ag006G553050
OG0007654	g17294	Ag006G552260
OG0007655	g23949	Ag006G551940
OG0007656	g17282	Ag006G551500
OG0007657	g23933	Ag006G550900
OG0007658	g47450	Ag003G256710, Ag006G547830, Ag006G550050, Ag004G314880
OG0007659	g23918	Ag006G547770, Ag006G547710, Ag006G547750, Ag006G549940, Ag001G028970
OG0007660	g23884	Ag006G546910, Ag006G542010
OG0007661	g23878	Ag006G542480, Ag006G545120
OG0007662	g23860	Ag006G544580, Ag006G543030
OG0007663	g50683	Ag006G540520
OG0007664	g50690	Ag006G540340
OG0007665	g32666	Ag006G538140, Ag006G540150
OG0007666	g32730	Ag006G536860, Ag006G539390
OG0007667	g50756, g32837	Ag006G535800
OG0007668	g27921	Ag006G534220
OG0007669	g53907, g35965	Ag006G532570
OG0007670	g36262	Ag007G585230
OG0007671	g53983	Ag007G584820
OG0007672	g54016	Ag007G585310
OG0007673	g7576	Ag005G479400
OG0007675	g32331	Ag007G583370
OG0007677	g32350, g50473	Ag007G583120
OG0007678	g50486, g32356	Ag007G583030
OG0007679	g32389	Ag007G582340
OG0007681	g27700	Ag007G580710
OG0007682	g27710	Ag007G580250
OG0007683	g32487	Ag007G580170
OG0007684	g32492	Ag007G580090
OG0007685	g22993	Ag003G285810
OG0007686	g29839	Ag006G495110
OG0007687	g18235	Ag003G286620
OG0007688	g47946	Ag003G286990
OG0007689	g22961	Ag003G287680, Ag003G287380, Ag003G287690
OG0007690	g47965, g22938	Ag003G288480
OG0007693	g22902	Ag003G289320
OG0007694	g47979	Ag003G289790
OG0007695	g38431	Ag006G523990
OG0007696	g22870	Ag003G290360
OG0007698	g22818	Ag003G291550
OG0007699	g22814	Ag003G291960
OG0007700	g22812	Ag003G291970
OG0007701	g18287	Ag003G292300
OG0007702	g22787	Ag003G292690
OG0007703	g22779	Ag003G292870
OG0007704	g22747	Ag003G293410
OG0007705	g22732	Ag003G293980
OG0007706	g22713	Ag003G294520
OG0007707	g18354	Ag003G296800
OG0007708	g46880	Ag001G042580
OG0007709	g16745	Ag007G645660
OG0007710	g43901, g46727	Ag007G647720
OG0007711	g37118	Ag002G162090
OG0007712	g37122	Ag008G710350
OG0007713	g37993	Ag002G162540
OG0007714	g31238	Ag004G311290
OG0007715	g27754	Ag007G579470
OG0007716	g41491	Ag007G628480
OG0007717	g51509	Ag002G162900
OG0007718	g51506, g37999	Ag002G162880
OG0007719	g40266	Ag002G151700, Ag009G736750
OG0007720	g40241	Ag002G171620
OG0007721	g40215	Ag002G149280, Ag002G155660
OG0007722	g32423	Ag002G201690, Ag007G581380
OG0007723	g51430	Ag002G160200
OG0007724	g51413	Ag002G159970, Ag006G513530
