Orthogroup	Cochlearia_excelsa	Camelina_sativa
OG0011165	g27457	XP_010477270.1, XP_010498469.1, XP_010459718.1
OG0011166	g50187	XP_010477398.1, XP_010498590.1, XP_010459844.1
OG0011167	g27499	XP_010498640.1, XP_010477430.1
OG0011168	g27537	XP_010460055.1, XP_010498777.1, XP_010477561.1
OG0011169	g32091	XP_010460150.1, XP_010498881.1
OG0011170	g27565, g32077	XP_010477740.1, XP_010498941.1, XP_019091202.1
OG0011171	g32122, g50333, g27571	XP_010498967.1, XP_010477770.1, XP_010460217.1
OG0011173	g50365	XP_010499029.1, XP_010460296.1, XP_010477847.1
OG0011174	g7283	XP_010465059.1, XP_010489795.1
OG0011176	g32202	XP_010460388.1, XP_010499115.1, XP_010477934.1
OG0011177	g50389	XP_010477953.1
OG0011178	g32239	XP_010460421.1, XP_010477986.1, XP_010499148.1
OG0011179	g32242	XP_010499153.1, XP_010462914.1, XP_010477991.1
OG0011180	g32257	XP_019099220.1, XP_010478028.1, XP_010460467.1
OG0011181	g50411, g27625	XP_010478073.1, XP_010499217.1, XP_010460496.1
OG0011182	g44906	XP_010470641.1, XP_010511663.1, XP_010415310.1
OG0011183	g26871	XP_010457102.1, XP_010474770.1, XP_010480051.1
OG0011184	g32287	XP_010499227.1, XP_010478087.1
OG0011185	g46931	XP_010435388.1, XP_010450335.1
OG0011186	g23788	XP_010445139.1, XP_010448467.1, XP_010433678.1
OG0011191	g38396	XP_010429369.1, XP_010417158.1, XP_010472414.1
OG0011192	g38421	XP_010429329.1, XP_010472371.1, XP_010417119.1
OG0011193	g38423	XP_010417116.1, XP_010472366.1, XP_010429318.1
OG0011194	g50906	XP_010429222.1, XP_010472286.1, XP_010417047.1
OG0011195	g38509	XP_010416968.1, XP_010429128.1
OG0011196	g38516	XP_010429106.1, XP_010416943.1, XP_010472189.1
OG0011197	g38525	XP_010472160.1, XP_010416920.1, XP_010429086.1
OG0011198	g50853	XP_010416859.1, XP_010429010.1, XP_010472094.1
OG0011199	g31520	XP_010495956.1, XP_010476483.1, XP_010458927.1
OG0011200	g31512	XP_010476475.1, XP_010458913.1, XP_010495897.1
OG0011201	g31503	XP_010495800.1, XP_010458897.1
OG0011202	g49899	XP_010458857.2, XP_019095256.1
OG0011203	g49885	XP_010476392.1, XP_010495524.1, XP_010458830.1
OG0011205	g31411, g49849	XP_010476265.1, XP_010494734.1
OG0011207	g27179	XP_010458615.1, XP_010476145.1, XP_010493568.1
OG0011208	g31335	XP_010493338.1, XP_010458587.1, XP_010476118.1
OG0011209	g31323	XP_010476080.1, XP_010492958.1, XP_010458552.1
OG0011210	g31283	XP_019095229.1, XP_010492087.1
OG0011211	g31256	XP_010491348.1, XP_010475919.1, XP_010458400.1
OG0011212	g31246	XP_019098925.1, XP_019091735.1, XP_010475893.1
OG0011214	g31157, g49639, g51874	XP_010458173.1, XP_010489647.1, XP_010475727.1
OG0011215	g47177	XP_010434781.1, XP_010440110.1, XP_010434782.1, XP_019089804.1
OG0011216	g49654	XP_010458149.1, XP_010475703.1, XP_010489458.1
OG0011217	g31132	XP_010458112.1, XP_010489232.1, XP_010475674.1, XP_010475676.1
OG0011218	g54017	XP_019094244.1, XP_010500301.1, XP_010461583.1
OG0011219	g31106, g49606	XP_010458036.1, XP_010488391.1, XP_010475602.1
OG0011220	g31058	XP_010487356.1, XP_010457905.1, XP_010475490.1
OG0011221	g27002	XP_019090963.1, XP_019090964.1, XP_010501351.1, XP_010475478.1
OG0011222	g26993	XP_010457843.1, XP_010486811.1, XP_010475441.1
OG0011223	g30995	XP_010457763.1, XP_010486040.1, XP_010475365.1
OG0011224	g30973, g30969, g49531	XP_010457721.1, XP_010485766.1, XP_010475327.1
OG0011225	g49528	XP_010485609.1, XP_010475322.1, XP_010457711.1
OG0011227	g30964, g49524	XP_010475315.1
OG0011228	g30938	XP_010457646.1, XP_010475258.1, XP_010485074.1
OG0011229	g30933	XP_010475243.1, XP_010485015.1
OG0011230	g30929	XP_010457630.1, XP_010484952.1, XP_010475233.1
OG0011231	g26946	XP_019090953.1, XP_010484139.1, XP_010475135.1
OG0011232	g30879	XP_010457511.1, XP_010483972.1, XP_010475119.1
OG0011233	g49436	XP_010457417.1, XP_010482876.1, XP_010475027.1
OG0011234	g49420	XP_010482186.1, XP_019090946.1, XP_010474978.1, XP_019091683.1
OG0011235	g49423	XP_010482279.1, XP_010474984.1, XP_010457367.1
OG0011236	g49429	XP_010457393.1, XP_010475004.1, XP_010482506.1
OG0011237	g30819	XP_010457344.1, XP_010474961.1, XP_010481933.1
OG0011238	g30814	XP_010481831.1, XP_010457336.1, XP_010474950.1
OG0011239	g30811	XP_010474939.1, XP_010457325.1, XP_010481690.1
OG0011240	g49405	XP_010481642.1
OG0011241	g30798	XP_010457290.1, XP_010474882.1, XP_010481355.1, XP_010513945.1
OG0011242	g49387	XP_010474853.1, XP_010457264.1, XP_010481230.1
OG0011243	g30779	XP_010481144.1, XP_010474677.1, XP_010457251.1
OG0011244	g30776, g49377	XP_010457238.1, XP_010474669.1, XP_010481074.1
OG0011246	g49294	XP_010474833.1, XP_010457046.1, XP_010457048.1, XP_010497685.1
OG0011247	g5227	XP_010492186.1, XP_010420018.1, XP_010453503.1
OG0011248	g5199	XP_010492234.1
OG0011249	g45653, g5209	XP_010420045.1, XP_010453536.1, XP_010492217.1
OG0011251	g29292, g5175	XP_010453599.1
OG0011252	g5121	XP_010492362.1, XP_010420188.1, XP_010453663.1
OG0011253	g5047	XP_010453797.1, XP_010453798.1, XP_010420327.1, XP_010492537.1
OG0011254	g5044	XP_010420342.1, XP_010453807.1, XP_010492555.1
OG0011255	g29179	XP_010492584.1, XP_010453832.1, XP_010420371.1
OG0011256	g29136	XP_010420455.1, XP_010492693.1, XP_010453930.1
OG0011257	g29139	XP_010420452.1, XP_010453926.1, XP_010492689.1
OG0011258	g4955, g32267, g4953	XP_010420514.1, XP_010492749.1
OG0011259	g44849	XP_010470770.1, XP_010415445.1
OG0011260	g4921	XP_010420589.1, XP_010492840.1, XP_010454077.1
OG0011261	g4916	XP_019083871.1, XP_019090468.1, XP_019097903.1
OG0011262	g29063	XP_010454113.1, XP_010420637.1, XP_010492877.1
OG0011263	g4892	XP_010492948.1, XP_010420694.1, XP_010454172.1
OG0011264	g4857	XP_010455004.1, XP_010493911.1, XP_010421512.1
OG0011265	g4828	XP_010493931.1, XP_010455028.1, XP_010421534.1
OG0011266	g4803	XP_019084267.1, XP_010493958.1, XP_010455070.1
OG0011267	g10120, g4806	XP_010456741.1, XP_010455061.1, XP_010421551.1, XP_010493946.1
OG0011268	g4795	XP_010493967.1, XP_010455074.1, XP_010421565.1
OG0011269	g4770	XP_010494032.1, XP_010455147.1
OG0011270	g4743	XP_010494112.1, XP_010455213.1
OG0011271	g4746	XP_010421718.1, XP_010455214.1, XP_010494127.1
OG0011272	g4764	XP_010471995.1, XP_010482236.1, XP_010442423.1
OG0011273	g10192	XP_010442403.1, XP_010482216.1
OG0011274	g4500	XP_010442364.1, XP_010440139.1
OG0011275	g10203	XP_010442387.1, XP_010440388.1, XP_010482205.1
OG0011277	g29348	XP_010453430.1, XP_010492111.1, XP_010419936.1
OG0011278	g5580	XP_010424744.1, XP_010495093.1, XP_010456425.1
OG0011279	g45449	XP_010491172.1, XP_010423374.1, XP_010452540.1
OG0011280	g5618, g45439	XP_010423410.1, XP_010452500.1, XP_010491135.1
OG0011281	g29721	XP_010491091.1, XP_010423452.1, XP_010452464.1
OG0011282	g29724	XP_010491082.1, XP_010452454.1, XP_010423467.1
OG0011283	g45428	XP_010452448.1, XP_010491078.1, XP_010423470.1
OG0011284	g5639	XP_010452442.1, XP_010423475.1, XP_010491071.1
OG0011285	g13136	XP_010464972.1, XP_010498739.1, XP_010486915.1
OG0011286	g5687	XP_010452341.1, XP_010423577.1, XP_010490956.1
OG0011287	g10096	XP_010424336.1
OG0011288	g607	XP_019098498.1, XP_010493820.1, XP_010421419.1, XP_010454902.1
OG0011289	g10065, g608	XP_010454904.1, XP_010421420.1, XP_010493822.1
OG0011290	g597	XP_010493795.1, XP_010421390.1, XP_010454866.1
OG0011291	g10048	XP_010493772.1, XP_010454844.1, XP_010421371.1
OG0011292	g565	XP_010421332.2, XP_010454813.1, XP_010493728.1
OG0011293	g18566	XP_010454793.1, XP_010421307.1
OG0011294	g525	XP_010493567.2
OG0011296	g18101	XP_010480379.1, XP_010487829.1
OG0011297	g505	XP_010493499.1, XP_010454664.1, XP_010421185.1
OG0011298	g9921	XP_010443928.1, XP_010456974.1, XP_010483774.1
OG0011299	g411	XP_010483842.1, XP_010457538.1
OG0011300	g9844	XP_010459257.1, XP_010444125.1
OG0011301	g1224	XP_010443633.1, XP_010483487.1, XP_010454306.1
OG0011302	g1218	XP_010454212.1, XP_019087919.1, XP_010483479.1
OG0011303	g1166	XP_010483439.1, XP_010443566.1, XP_010453646.1
OG0011304	g1163	XP_010443554.1, XP_010483413.1, XP_010453556.1
OG0011305	g28694	XP_010443543.1, XP_010453378.1, XP_010453401.1, XP_010483395.1
OG0011306	g2501, g2500, g2499	XP_010503794.1, XP_010426652.1
OG0011307	g19358	XP_010426602.1, XP_010515432.1, XP_010503727.1
OG0011308	g2553	XP_010507374.1, XP_010412699.1, XP_010431217.1
OG0011309	g35946, g19360	XP_010426599.1, XP_010503725.1, XP_019102088.1
OG0011310	g2568	XP_010515405.1, XP_010503715.1, XP_010426589.1
OG0011311	g2571	XP_010426588.2, XP_010412696.2, XP_019100248.1
OG0011312	g19384	XP_010515349.1
OG0011313	g2649	XP_010503553.1, XP_010426409.1, XP_010515243.1
OG0011314	g19423	XP_010515178.1, XP_010426355.1
OG0011315	g2703	XP_010503496.1, XP_010515177.1, XP_010426353.1
OG0011316	g19483	XP_019102280.1, XP_019084803.1, XP_010503440.1
OG0011317	g31484	XP_010495670.1, XP_010476424.1, XP_010458860.1
OG0011318	g19565	XP_010426061.1, XP_010503241.1, XP_010514954.1
OG0011319	g2935, g2911	XP_019102258.1, XP_010503233.1, XP_010426053.1
OG0011320	g3004	XP_010495846.1, XP_010503162.1, XP_010514851.1, XP_010412555.1, XP_019102090.1, XP_010495849.1, XP_010503166.1, XP_010431004.1
OG0011321	g19594	XP_010514841.1, XP_010425939.1, XP_010503157.1
OG0011322	g3138	XP_010425868.1, XP_010503100.1, XP_010412527.1
OG0011323	g11548	XP_010514695.2, XP_010425795.1, XP_010495876.1
OG0011324	g54380, g54376	XP_010425786.1, XP_010514703.1
OG0011325	g16814	XP_010441246.1, XP_010450606.1, XP_010436026.1
OG0011326	g41570	XP_010415435.1, XP_010419061.1, XP_010511806.1, XP_019092986.1
OG0011327	g41575	XP_019101610.1, XP_019083236.1, XP_019093573.1
OG0011328	g44872	XP_010511765.1, XP_010415399.1, XP_010470733.1
OG0011329	g44825	XP_010415486.1, XP_010511865.1, XP_010470811.1
OG0011330	g44821	XP_010511877.1, XP_010415494.1, XP_010470825.1
OG0011331	g45809	XP_010512006.1, XP_010470956.1, XP_019083269.1
OG0011333	g45970	XP_010471225.1, XP_010428056.1, XP_010415931.1, XP_010415929.1
OG0011334	g45855, g36216	XP_010427821.1, XP_010471038.1, XP_010415723.1
OG0011335	g45861	XP_010427831.1, XP_010471049.1, XP_010415737.1
OG0011336	g45868	XP_010415741.1, XP_010471053.1, XP_010427836.1
OG0011337	g45879	XP_010471077.1, XP_010415765.1, XP_010427866.1
OG0011338	g45890	XP_010427913.1, XP_010471105.1, XP_010415792.1
OG0011340	g45932, g44645	XP_010427994.1, XP_010415872.1, XP_010471170.1
OG0011341	g45945	XP_010471188.1, XP_010428027.1
OG0011342	g45966	XP_010428062.1, XP_010415935.1, XP_010474289.1
OG0011343	g46433	XP_010428947.1, XP_010416803.1, XP_010472035.1
OG0011344	g46430	XP_010428943.1, XP_010416797.1, XP_010472031.1
OG0011345	g46397	XP_010416756.1, XP_010471992.1, XP_010428879.1
OG0011346	g46353	XP_010471935.1, XP_010416682.1, XP_010416684.1
OG0011347	g50181	XP_010498583.1, XP_010459840.1, XP_010477396.1
OG0011348	g46267	XP_010416553.1, XP_010471787.1, XP_010428694.1
OG0011349	g44437	XP_010428606.1, XP_010416466.1, XP_010471697.1
OG0011350	g46229	XP_010416462.1, XP_019093536.1, XP_010428601.1
OG0011351	g47715	XP_010433054.1, XP_010438251.1, XP_010447801.1
OG0011352	g53963	XP_010461499.1, XP_010479097.1, XP_010500207.1
OG0011353	g17858	XP_010445930.1, XP_010445929.1, XP_010482025.1, XP_010496078.1
OG0011354	g46194	XP_019093354.1, XP_019093353.1, XP_010416410.1, XP_010428549.1
OG0011355	g44479	XP_010416381.1, XP_010471619.1, XP_010428521.1
OG0011356	g44497	XP_010416343.1, XP_010471577.1, XP_010428477.1
OG0011357	g17987	XP_019085003.1, XP_019093058.1, XP_019082824.1
OG0011358	g44532	XP_010416292.2, XP_010471528.1, XP_010428423.1
OG0011359	g46109	XP_010471487.1, XP_010428355.1, XP_010416227.1
OG0011360	g44555	XP_010416221.1, XP_010428346.1, XP_010474326.1
OG0011361	g44598	XP_010416034.1, XP_010428166.1
OG0011362	g44296	XP_010431654.1, XP_019093394.1, XP_010417688.1
OG0011364	g46581	XP_019083567.1, XP_019083568.1, XP_019093803.1, XP_010429958.1
OG0011365	g46595	XP_010472986.1, XP_010417747.1
OG0011366	g12258	XP_010487025.1, XP_010465073.1, XP_010499683.1
OG0011367	g12254	XP_010499726.1, XP_010487035.1
OG0011369	g13158	XP_010465126.1, XP_010500107.1
OG0011370	g13160	XP_010500155.1, XP_010465130.1, XP_010487066.1
OG0011371	g13188, g7233	XP_010500662.1, XP_010487112.1, XP_010465191.1
OG0011372	g12219	XP_010465235.1, XP_010487144.1, XP_010501122.1
OG0011373	g7209	XP_010465249.1, XP_010487156.1, XP_010501238.1
OG0011374	g13207	XP_010465283.1, XP_010489817.1, XP_010501323.1, XP_010465256.1, XP_010487189.1
OG0011375	g13208	XP_010465288.1, XP_010501604.1, XP_010487193.1
OG0011376	g16703, g12195	XP_010501784.1, XP_010487222.1, XP_010465315.1
OG0011379	g7135	XP_010487305.1, XP_010502314.1, XP_010465414.1
OG0011380	g7131	XP_010487311.1, XP_010502403.1, XP_010465433.1
OG0011381	g7117	XP_010487326.1, XP_010502493.1, XP_010465452.1
OG0011382	g7103	XP_010497829.1, XP_010502713.1, XP_010487348.1, XP_010465477.1
OG0011383	g7099	XP_010487353.1, XP_010465487.1
OG0011384	g7087	XP_010487361.1, XP_010465499.1, XP_010502872.1
OG0011385	g7078	XP_010487372.1, XP_010503009.1, XP_010465516.1
OG0011386	g7033	XP_010465636.1, XP_010487475.1, XP_010424233.1
OG0011387	g7018	XP_010465654.1, XP_010487487.1, XP_010504139.1
OG0011388	g13260, g12091	XP_010465656.1, XP_010487490.1
OG0011389	g7010, g13261	XP_010487495.1, XP_010504217.1, XP_010465660.1
OG0011390	g6952	XP_010487614.1, XP_010505456.1, XP_010465780.1
OG0011391	g6924	XP_010487668.1, XP_010505816.1, XP_010465831.1
OG0011392	g13296	XP_010487700.1, XP_010506120.1, XP_010465863.1
OG0011393	g6889	XP_010419633.1, XP_010506585.1, XP_010487737.1, XP_010465909.1
OG0011394	g12001	XP_010487781.1, XP_010506990.1, XP_010465963.1, XP_010497524.1
OG0011395	g13319	XP_010465985.1, XP_010507096.1
OG0011397	g6822	XP_010487845.1, XP_010507495.1, XP_010466051.1
OG0011398	g6814	XP_010487866.1, XP_010507617.1, XP_010466069.1
OG0011400	g6812	XP_010507677.1, XP_010466078.1, XP_010487876.1
OG0011402	g6751	XP_010508634.1, XP_010466206.1, XP_010487990.1
OG0011403	g11915	XP_010488016.1, XP_010466230.1, XP_010508890.1
OG0011404	g6718	XP_010488022.1, XP_010466240.1
OG0011405	g6709	XP_010466274.1, XP_010488060.1, XP_010509233.1
OG0011406	g6684	XP_010509932.1, XP_010488112.1, XP_010466353.1
OG0011407	g6604	XP_010488198.1, XP_010510594.1
OG0011409	g13406, g11844	XP_010488224.1, XP_010466475.1
OG0011410	g11836	XP_010488233.1, XP_010466487.1, XP_010511030.1
OG0011411	g6581	XP_010466536.1, XP_010488282.1, XP_010511434.1
OG0011412	g11815, g13428	XP_010466539.1, XP_010511481.1, XP_010488285.1
OG0011413	g13453	XP_010502242.1, XP_010512067.1
OG0011414	g13461	XP_010488376.1, XP_010466644.1
OG0011415	g6519	XP_010488488.1, XP_010513119.1, XP_010466774.1
OG0011416	g13493	XP_010467088.1, XP_010412724.1, XP_019096467.1
OG0011417	g6448	XP_010513603.1, XP_010488566.1, XP_010497744.2, XP_010466872.1
OG0011418	g11683	XP_010488614.1, XP_010466925.1, XP_010513810.1
OG0011419	g6412	XP_010488631.1, XP_010466942.1, XP_010514030.1
OG0011420	g6377	XP_010514294.1, XP_010466975.1, XP_010488662.1
OG0011421	g6362	XP_010467032.1, XP_010488720.1, XP_010412392.1, XP_010518652.1
OG0011422	g6345	XP_010425031.1, XP_010488819.1, XP_010467158.1, XP_010496146.1
OG0011423	g13596	XP_010488801.1, XP_010412986.1, XP_010467129.1
OG0011424	g13594	XP_010467127.1, XP_010412961.1, XP_010488799.1
OG0011425	g11571	XP_010488792.1, XP_010467116.1, XP_010412901.1, XP_010468537.1
OG0011426	g13580	XP_010467106.1, XP_010488779.1, XP_010412762.1
OG0011427	g11630	XP_010467091.1, XP_010488772.1, XP_010412694.1
OG0011429	g14256	XP_010488966.1, XP_010517366.1
OG0011430	g6143	XP_019084077.1, XP_010489190.1, XP_010467344.1
OG0011431	g14212	XP_019096523.1, XP_010516912.1, XP_010467349.1
OG0011432	g6078, g14012	XP_010422920.1, XP_010490382.1, XP_010467537.1, XP_010422909.1
OG0011433	g13986	XP_010467597.1, XP_010413214.1, XP_010489443.1
OG0011434	g13954	XP_010467665.1, XP_010489552.1, XP_010414353.1
OG0011435	g6012	XP_010467646.1, XP_010489539.1, XP_010414224.1
OG0011436	g13937	XP_019096552.1, XP_010414828.1
OG0011437	g5963	XP_010415311.1, XP_010467885.1
OG0011438	g5954	XP_010467897.1, XP_010415434.1
OG0011439	g13811	XP_010416640.1, XP_010467925.1, XP_010489128.1
OG0011440	g13815	XP_010467944.1, XP_010416401.1, XP_010489107.1
OG0011441	g13818	XP_010416111.1, XP_010489081.1, XP_010495908.1
OG0011442	g5905	XP_010467814.1, XP_010489033.1, XP_010415681.1
OG0011443	g13839	XP_010488987.1, XP_010474973.1, XP_010467763.1
OG0011444	g5931	XP_010467370.1, XP_010516730.1
OG0011446	g36640	XP_010462259.1, XP_010501016.1, XP_010479934.1, XP_019096088.1
OG0011447	g36632, g28003	XP_010462240.1, XP_010500995.1, XP_010479909.1
OG0011448	g35646	XP_010462215.1, XP_010500974.1, XP_010479889.1
OG0011449	g54249	XP_010500790.1, XP_010462035.1, XP_010479698.1
OG0011450	g28027	XP_019087497.1, XP_019094340.1, XP_010500785.1
OG0011451	g28028	XP_019091471.1, XP_019099484.1, XP_010479686.1
OG0011452	g6743	XP_010466219.1, XP_010488005.1, XP_010508815.1
OG0011454	g36337	XP_019091953.1, XP_010501895.1, XP_010500392.1
OG0011455	g54037	XP_019094283.1, XP_010461604.1, XP_010500316.1
OG0011456	g24388	XP_010449837.1, XP_010440194.1, XP_010430854.1
OG0011457	g24397	XP_010440204.1, XP_010449848.1, XP_010434883.1
OG0011458	g37102, g51463	XP_010509714.1, XP_019100437.1, XP_010516631.1
OG0011459	g37983	XP_010516627.1, XP_010504943.1, XP_010509716.1
OG0011460	g51457	XP_010516610.1, XP_010504927.1, XP_010509731.1
OG0011461	g51447	XP_010509749.1, XP_010466423.2, XP_010504903.1, XP_010412867.1
OG0011462	g2428	XP_010515659.1, XP_010426809.1, XP_010503928.1
OG0011463	g2421	XP_010503949.1, XP_010426827.1, XP_010515673.1
OG0011464	g32421	XP_010460770.1, XP_010478367.1, XP_010499511.1
OG0011465	g11320	XP_010504031.1, XP_010426912.1, XP_010515760.1
OG0011466	g2400	XP_010504034.1, XP_010515763.1, XP_010426916.1
OG0011467	g2389	XP_010515778.1, XP_010504050.1, XP_010426929.1
OG0011468	g2378	XP_010426946.1, XP_010515802.1, XP_010504072.1
OG0011469	g17067	XP_010433269.1, XP_010438514.1, XP_010433268.1
OG0011470	g2321	XP_010427061.1, XP_010515908.1, XP_010504186.1, XP_010515910.1
OG0011471	g2273	XP_010516002.1, XP_010504276.1, XP_010427174.1
OG0011472	g2241	XP_010504310.1, XP_019102361.1, XP_010427208.1
OG0011473	g2232	XP_010427285.1
OG0011474	g19067	XP_010504435.1, XP_010427362.1, XP_010516159.1
OG0011475	g19058	XP_010504455.1, XP_010427386.1, XP_019102377.1
OG0011477	g19001	XP_010516311.1, XP_010427567.1, XP_010504626.1
OG0011478	g2076	XP_010431423.1, XP_010427570.1, XP_010427572.1, XP_010427571.1, XP_010516316.1, XP_010504629.1
OG0011479	g18986	XP_010504676.1, XP_010427627.1
OG0011480	g2042	XP_010516450.1, XP_010504749.1, XP_010427709.1
OG0011482	g49662	XP_010458122.1, XP_010475679.1, XP_010489290.1
OG0011483	g18887	XP_010469312.1, XP_010512209.1, XP_010413687.1
OG0011485	g18821	XP_010469184.1, XP_010413560.1, XP_010512369.1
OG0011486	g1899	XP_010413533.1, XP_010512399.1, XP_010469157.1
OG0011487	g1882	XP_010413497.1, XP_010469127.1, XP_010512435.1
OG0011488	g52284	XP_010414961.1
OG0011489	g1832	XP_010413370.1, XP_010469115.1, XP_010512527.1
OG0011490	g1818	XP_010413352.1, XP_010512546.1, XP_010469021.1
OG0011491	g1817	XP_010413350.1, XP_010512547.1, XP_010469118.1
OG0011492	g1814	XP_010413345.1
OG0011493	g1787	XP_010413325.1, XP_010512575.1, XP_010469002.1
OG0011494	g1763	XP_010512615.1, XP_010468971.1, XP_010413293.1
OG0011495	g1760	XP_010413281.1, XP_010468959.1, XP_010512629.1
OG0011496	g1758	XP_010413276.1, XP_010468951.1
OG0011497	g1750	XP_010473764.1
OG0011498	g18754	XP_010413208.1, XP_010473757.1, XP_010512701.1
OG0011499	g18765	XP_010413193.1, XP_010468883.1, XP_010512722.1
OG0011500	g1739	XP_010512746.1, XP_010413158.1, XP_010468857.1
OG0011501	g5675	XP_010512787.1, XP_010413122.1
OG0011504	g2542	XP_010515456.1, XP_010503750.1
OG0011508	g2191	XP_010507460.1, XP_010412787.1, XP_010431375.1
OG0011509	g1931	XP_010413598.1, XP_010469225.1, XP_010512323.1
OG0011510	g1811	XP_010512556.1, XP_010413341.1, XP_019093933.1
OG0011512	g40163	XP_010473059.1, XP_010417821.1, XP_010510868.1
OG0011514	g37966	XP_019101326.1, XP_010469440.1, XP_010413824.1
OG0011515	g11502	XP_010514724.1, XP_019085975.1, XP_010503043.1
OG0011516	g17973	XP_010416500.1, XP_010471742.1, XP_010428643.1
OG0011517	g46067	XP_010471415.1, XP_010431510.1
OG0011518	g46066	XP_010471414.1, XP_010416166.1, XP_010428280.1
OG0011519	g23641	XP_010448150.1, XP_010438629.1, XP_010433381.1
OG0011522	g47761	XP_010432927.1, XP_010447649.1, XP_010438114.1
OG0011524	g27022	XP_019094914.1, XP_010462595.1, XP_010488504.2
OG0011525	g49613	XP_010475614.1, XP_010488622.1, XP_010458056.1
OG0011526	g31303	XP_010476028.1, XP_010458508.1, XP_010492525.1
OG0011529	g49915	XP_010458974.1, XP_010496350.1, XP_019095123.1
