Orthogroup	Cochlearia_excelsa	Capsella_rubella
OG0006480	g13547, g11653	XP_006298364.1
OG0006481	g13695	XP_006298050.1
OG0006482	g6110, g14042	XP_006298800.1
OG0006483	g14013	XP_006298226.1
OG0006484	g6043	XP_006297674.1
OG0006485	g13949	XP_006298812.1
OG0006486	g13959	XP_006298862.1
OG0006487	g13973, g6019, g36032	XP_006298199.1
OG0006488	g5959, g13913	XP_006299296.1
OG0006489	g5955	XP_023642388.1
OG0006491	g5900	XP_006298870.1
OG0006492	g54306	XP_006303750.1
OG0006494	g36710	XP_023645252.1
OG0006495	g27992	XP_006304278.2
OG0006496	g54348	XP_006306478.1
OG0006497	g54349	XP_006305783.1
OG0006498	g36630, g54292	XP_006304315.1
OG0006499	g36621	XP_006307625.2
OG0006500	g36548	XP_006304204.1
OG0006501	g36531	XP_006305524.1
OG0006502	g36492	XP_006304715.1
OG0006503	g36496	XP_006306213.1
OG0006504	g36443	XP_006307373.1
OG0006505	g36412	XP_006305474.2
OG0006506	g28074	XP_006306999.1
OG0006507	g28109	XP_006306405.1
OG0006508	g24392	XP_006284818.1
OG0006509	g51458	XP_006293470.1
OG0006510	g37096	XP_006296047.1
OG0006511	g51454	XP_023639844.1
OG0006512	g37093	XP_006295512.1
OG0006513	g2429	XP_006291350.1
OG0006514	g2425, g19277	XP_023637771.1
OG0006515	g2265	XP_006292193.1
OG0006516	g2199, g19085	XP_006291722.1
OG0006517	g2196	XP_023637786.1
OG0006518	g2182	XP_006292054.1
OG0006519	g2151, g19029	XP_023637964.1
OG0006520	g19019	XP_006290969.1
OG0006521	g2085	XP_006305586.1, XP_006291825.1
OG0006522	g18932	XP_023638479.1
OG0006523	g18856	XP_006290816.1
OG0006524	g1898	XP_023639001.1
OG0006525	g1881	XP_006290379.1
OG0006526	g1819	XP_023637996.1
OG0006528	g18750	XP_006290792.1
OG0006529	g18772	XP_006291783.1
OG0006530	g11968	XP_006299791.2
OG0006531	g18704	XP_023637774.1
OG0006535	g11468, g3238, g51211	XP_006293099.1, XP_006292448.1
OG0006536	g13265	XP_023641311.1
OG0006538	g46388	XP_006301166.2
OG0006539	g23510, g47689	XP_006285472.1
OG0006540	g49579, g27011	XP_006306063.1
OG0006541	g31962	XP_006305547.1
OG0006542	g44847	XP_006301020.1
OG0006543	g39534	XP_006289901.1
OG0006544	g13440	XP_006299680.1
OG0006545	g13334	XP_023635311.1
OG0006549	g17285, g23948	XP_006284312.1
OG0006552	g36989	XP_006279870.1
OG0006554	g10818	XP_006291966.1
OG0006556	g24181	XP_023635315.1
OG0006558	g12506	XP_006296665.1
OG0006559	g23440, g18250	XP_006285763.1, XP_006293124.1
OG0006570	g17038	XP_006282820.1
OG0006571	g23538	XP_023635659.1
OG0006572	g17028	XP_006285981.1
OG0006574	g23488	XP_006283327.1
OG0006575	g23486	XP_023635395.1
OG0006576	g47701, g23461	XP_006284462.1
OG0006577	g23451, g47722	XP_006285089.1
OG0006578	g10287	XP_006280811.1
OG0006579	g17816	XP_006284659.1
OG0006580	g16961	XP_006282988.1
OG0006581	g23340, g23336	XP_006284442.1
OG0006582	g47783, g23327	XP_006285518.1
OG0006583	g23293	XP_006283713.1
OG0006584	g23280	XP_006283357.1
OG0006585	g23256	XP_006283989.1
OG0006586	g50052	XP_006305065.1
OG0006587	g23248	XP_006284289.1
OG0006589	g18181	XP_006283689.1
OG0006590	g23147, g18185	XP_006283921.1
OG0006592	g23066	XP_006283938.1
OG0006593	g47895	XP_006283418.1
OG0006594	g47902	XP_006296785.1, XP_006283144.1
OG0006595	g23037	XP_006284274.1
OG0006596	g47906, g23025	XP_006283890.1, XP_006286414.1
OG0006597	g47912	XP_006283094.1
OG0006598	g32513	XP_006303652.1
OG0006599	g50637, g32618	XP_006307023.1
OG0006600	g17558, g24293	XP_006285145.1
OG0006601	g24307	XP_023634046.1
OG0006602	g24308	XP_006282944.1
OG0006603	g47172	XP_006283956.1
OG0006604	g51542	XP_006295018.1
OG0006605	g4754	XP_023643110.1
OG0006606	g27094	XP_006305461.1
OG0006607	g41050	XP_006301836.1
OG0006608	g13859	XP_023644774.1
OG0006609	g40980	XP_023643862.1
OG0006610	g31313	XP_006303929.1
OG0006611	g31316, g27155	XP_006304167.1
OG0006612	g49779	XP_006304774.1
OG0006613	g31573, g27292	XP_006303368.1
OG0006615	g18963	XP_006290380.2
OG0006616	g10764	XP_006291072.1
OG0006617	g10681	XP_006291795.1
OG0006618	g31482, g49896	XP_006305452.1
OG0006619	g49892	XP_006305186.1
OG0006620	g10638	XP_023637891.1, XP_006292451.1
OG0006621	g16648	XP_006290275.2
OG0006622	g10606	XP_006291003.1
OG0006623	g10574	XP_023638112.1
OG0006624	g1589	XP_006291018.1
OG0006625	g10552	XP_023638373.1
OG0006626	g1598	XP_006292029.1
OG0006628	g10525	XP_023638059.1
OG0006629	g10478	XP_006290571.1
OG0006630	g10476	XP_006290840.2
OG0006631	g10441	XP_006290541.1
OG0006632	g10409	XP_006292928.1
OG0006633	g10402	XP_006290723.1
OG0006634	g10374	XP_006290617.1
OG0006635	g39407	XP_023639470.1
OG0006636	g41687, g44897	XP_006302499.1
OG0006637	g26022	XP_023643439.1
OG0006639	g18070	XP_006297581.1
OG0006640	g17889	XP_006280367.1
OG0006641	g43701	XP_006300856.1
OG0006642	g46619	XP_006282859.1
OG0006643	g16767	XP_006283370.2
OG0006644	g40805	XP_006302770.1
OG0006645	g40848	XP_006300562.1
OG0006647	g37363, g51943	XP_023640053.1
OG0006648	g7516	XP_023641497.1
OG0006649	g12409	XP_023641399.1
OG0006650	g22998	XP_023634155.1
OG0006651	g12405	XP_006298988.1
OG0006652	g5753	XP_006287634.1
OG0006653	g13068, g7449	XP_006299896.1
OG0006654	g12366	XP_006297941.2
OG0006655	g12356	XP_006298091.1
OG0006656	g13109, g7404	XP_006298486.1
OG0006657	g7398	XP_023642166.1
OG0006659	g7381	XP_006297374.1
OG0006660	g13122, g12316	XP_006299547.1
OG0006661	g7360	XP_023641701.1
OG0006662	g7350, g13125	XP_023642119.1
OG0006663	g7334	XP_006299462.1
OG0006664	g12293	XP_006298127.1
OG0006665	g7309, g13140	XP_006300016.1
OG0006666	g1459	XP_023634777.1
OG0006667	g695	XP_006287693.1
OG0006668	g23806, g47526	XP_006284781.1
OG0006669	g1344	XP_006280181.2
OG0006670	g28331	XP_006280145.2
OG0006671	g28370, g41222	XP_006282311.1
OG0006672	g883	XP_023638562.1
OG0006673	g41268	XP_006280696.1
OG0006674	g28404	XP_006280571.2
OG0006675	g46820, g917	XP_006282349.1
OG0006676	g947	XP_006280456.1
OG0006677	g934	XP_023645121.1
OG0006678	g958	XP_006279901.1
OG0006679	g963	XP_006303654.1
OG0006680	g28487	XP_006281245.1
OG0006681	g41744, g39405	XP_006281153.1
OG0006682	g39395	XP_006279592.2
OG0006685	g28553, g1060	XP_006280109.1
OG0006686	g39345	XP_006279626.1
OG0006687	g28619	XP_023645056.1
OG0006688	g28630	XP_006280548.1
OG0006689	g28643	XP_006280773.2
OG0006690	g1119	XP_006280546.1
OG0006691	g10304	XP_023637014.1
OG0006692	g29384	XP_006289366.1
OG0006693	g5298, g29388	XP_006287724.1
OG0006694	g5303	XP_023636187.1
OG0006695	g5309	XP_006286516.2
OG0006696	g45546	XP_006289080.1
OG0006697	g29495, g45541	XP_006289477.1
OG0006698	g5425	XP_006288625.1
OG0006699	g5428	XP_023636599.1
OG0006700	g29541, g5444	XP_006288046.1
OG0006701	g250	XP_006281329.1
OG0006702	g5469	XP_006289438.1
OG0006703	g45061, g5493	XP_006287433.2
OG0006704	g5503	XP_006289531.2
OG0006705	g29592	XP_006288859.1
OG0006706	g5519	XP_006288832.2
OG0006707	g5536	XP_006287649.1
OG0006708	g47199	XP_006283515.1
OG0006709	g24271	XP_023633859.1
OG0006710	g24246	XP_006283484.1
OG0006711	g47227, g17530	XP_006284649.1
OG0006712	g24228	XP_006286242.1
OG0006713	g17504	XP_006284465.1
OG0006714	g17486	XP_023640304.1, XP_023635671.1
OG0006715	g24182	XP_023635313.1
OG0006716	g17451	XP_006285076.1
OG0006717	g17437, g24138	XP_006284627.1
OG0006718	g24119	XP_006284324.1
OG0006719	g24116	XP_023635242.1
OG0006720	g11029	XP_023635382.1
OG0006721	g47336, g24066	XP_006284474.1
OG0006722	g24063	XP_006284288.1
OG0006723	g24278	XP_006284020.1
OG0006724	g24009	XP_006284699.1
OG0006725	g47397, g27191	XP_006284671.1
OG0006726	g17319, g23983	XP_006284735.1
OG0006727	g17286	XP_023634828.1
OG0006728	g47458	XP_006284386.1
OG0006729	g23894	XP_006283603.1
OG0006730	g23882	XP_006282914.1
OG0006731	g23874	XP_023635184.1
OG0006732	g47475	XP_006283738.1
OG0006733	g23858	XP_023634150.1
OG0006734	g23856	XP_006284643.1
OG0006735	g23853, g17235	XP_006282537.1
OG0006736	g17228	XP_006284668.1
OG0006737	g17226	XP_023634790.1
OG0006738	g32704, g50715	XP_006307022.1
OG0006739	g50773	XP_006305394.1
OG0006741	g53812	XP_006307397.1
OG0006742	g53742	XP_023632989.1, XP_023632924.1, XP_006307521.1
OG0006743	g31581, g46551	XP_006305733.1
OG0006744	g36257, g36250	XP_006303222.1
OG0006745	g53985, g36228	XP_006304986.1
OG0006746	g32303, g32299	XP_006306828.1
OG0006747	g31073	XP_006307351.1
OG0006748	g47491	XP_006283057.1
OG0006749	g50431	XP_023633097.1
OG0006750	g53958, g28135, g36199	XP_006304997.2
OG0006751	g50437, g27640	XP_006304950.2
OG0006752	g5936, g13865	XP_006298209.1
OG0006753	g27665	XP_006304249.1
OG0006754	g27675	XP_023645783.1
OG0006755	g27676	XP_006307623.1
OG0006756	g27677	XP_006304398.1
OG0006757	g27679, g32399	XP_006304199.1
OG0006758	g50515, g32412	XP_006307238.1
OG0006759	g32441	XP_006304941.1
OG0006760	g27699	XP_023645521.1
OG0006761	g50538, g32467	XP_006306671.2
OG0006762	g32482	XP_006307149.1, XP_006307225.1
OG0006763	g32504	XP_006303512.1
OG0006764	g22978	XP_006284101.1
OG0006765	g22942	XP_023634462.1
OG0006766	g22916	XP_006286076.2
OG0006767	g22906, g18257	XP_006284152.1
OG0006768	g22871	XP_023635092.1
OG0006769	g22862	XP_006283961.1
OG0006770	g22826	XP_023634614.1
OG0006771	g22820	XP_006285742.1
OG0006772	g18286	XP_006282858.1
OG0006773	g38482	XP_006293595.1
OG0006774	g38508	XP_006293551.1
OG0006775	g38541	XP_006296164.1
OG0006776	g18325	XP_006283456.1
OG0006777	g18343	XP_006284260.1
OG0006778	g18359	XP_023634407.1
OG0006780	g46742	XP_006283908.1
OG0006781	g51523	XP_006295109.1
OG0006782	g40235	XP_006288117.1
OG0006783	g28178	XP_006303694.1
OG0006784	g37088, g51432	XP_006294894.1
OG0006785	g51395	XP_006293522.1
OG0006786	g37055	XP_006281327.1
OG0006787	g37040	XP_006280430.2
OG0006788	g36998, g18841	XP_006280751.1
OG0006789	g7851	XP_023642022.1
OG0006791	g40357	XP_006288031.1
OG0006792	g40379, g25693	XP_006288574.1
OG0006793	g25687	XP_006287393.1
OG0006794	g40380	XP_006289435.1
OG0006795	g25680, g40384	XP_006287702.1
OG0006796	g25670	XP_023637418.1
OG0006797	g40441	XP_006287881.1
OG0006799	g25524	XP_006288147.2
OG0006800	g40486	XP_023643720.1
OG0006801	g11050	XP_006281843.1
OG0006802	g17079, g23622	XP_006284998.1
OG0006803	g10967	XP_023640247.1
OG0006804	g10957	XP_006280560.1
OG0006805	g40639	XP_006281270.1
OG0006806	g40643, g10925	XP_006281989.1
OG0006807	g40645	XP_006282214.1
OG0006808	g40651	XP_006279749.1
OG0006809	g10914, g40663	XP_006280954.1
OG0006810	g10902, g40679	XP_006281192.1
OG0006811	g51689, g37240	XP_006294617.1
OG0006812	g40713	XP_006279501.1
OG0006813	g10841	XP_006282304.1
OG0006815	g35820	XP_006298708.1
OG0006816	g6421	XP_006297348.1
OG0006817	g6443	XP_006297130.2
OG0006818	g46978	XP_006283586.1
OG0006819	g24570	XP_006284562.1
OG0006821	g24499	XP_006282514.1
OG0006822	g47080	XP_006285217.1
OG0006823	g17658, g24460	XP_006285697.1
OG0006824	g17649	XP_006295862.1, XP_006282251.1
OG0006824	g24452	XP_006285398.1
OG0006825	g24442	XP_006283124.1
OG0006826	g16828	XP_006283192.1
OG0006827	g16815	XP_023635414.1
OG0006828	g16758	XP_006284002.1
OG0006829	g46621	XP_006283359.1
OG0006830	g37777	XP_006295450.1
OG0006831	g37774	XP_023640847.1
OG0006832	g47005	XP_006303138.1
OG0006833	g37729	XP_006285366.1, XP_006296482.1
OG0006834	g37080	XP_006295127.1
OG0006835	g37698	XP_006295091.1
OG0006836	g37682	XP_006294845.1
OG0006837	g37661	XP_006294543.1
OG0006838	g38248	XP_006295826.2
OG0006839	g52292	XP_023640863.1
OG0006840	g52291, g37637	XP_006294818.1
OG0006841	g52283	XP_006296393.1
OG0006842	g37622	XP_023640626.1
OG0006843	g37620	XP_023640103.1
OG0006844	g37611	XP_006296351.1
OG0006845	g37569	XP_006293727.1
OG0006846	g52115	XP_006294553.1
OG0006847	g52107	XP_006294977.1
OG0006848	g38197	XP_006294534.2
OG0006849	g52083, g37464	XP_023640498.1
OG0006850	g37445	XP_023639827.1
OG0006851	g52047	XP_006294481.1
OG0006852	g37409	XP_006294452.1
OG0006853	g51992	XP_006295150.1, XP_006295145.1
OG0006854	g45310, g40742	XP_006286718.2
OG0006856	g5787	XP_006287887.1
OG0006857	g5786	XP_006288373.1
OG0006858	g5761	XP_006288868.1
OG0006859	g5754	XP_006287530.1
OG0006860	g5750	XP_006288791.1
OG0006861	g5742	XP_023635837.1
OG0006862	g29810	XP_006288128.1
OG0006863	g29808	XP_006289155.1
OG0006864	g22267	XP_006305866.2
OG0006865	g41421, g660	XP_006288189.1
OG0006867	g28963	XP_023636550.1
OG0006868	g41406	XP_006288954.1
OG0006869	g41559, g41403	XP_006289386.1
OG0006870	g41387	XP_006288113.1
OG0006871	g28912, g41383	XP_006288695.1
OG0006872	g28908	XP_006286896.1
OG0006873	g766, g41368, g28896	XP_006288462.1
OG0006874	g28886	XP_006288502.1
OG0006875	g41335	XP_023637354.1
OG0006878	g28785	XP_006293773.1
OG0006879	g41301, g28765	XP_006280768.2
OG0006880	g9823, g316	XP_006280654.1
OG0006881	g273	XP_006280952.1
OG0006882	g272	XP_006282368.1
OG0006883	g9791	XP_006281488.1
OG0006884	g255, g9788	XP_023638183.1
OG0006885	g243	XP_006281437.2
OG0006886	g242, g9773	XP_006279609.1
OG0006887	g9763, g232	XP_006279847.1
OG0006888	g18645	XP_006279853.1
OG0006889	g18654, g204	XP_006281667.1
OG0006891	g9729	XP_023639017.1
OG0006892	g184	XP_006280422.2
OG0006893	g157	XP_006282319.1
OG0006894	g9708	XP_006279476.2
OG0006895	g101	XP_006279973.1
OG0006896	g98	XP_023644482.1
OG0006897	g85	XP_006280866.1
OG0006898	g44863	XP_006302484.1
OG0006899	g19643	XP_006281171.1
OG0006900	g4995	XP_006289601.1
OG0006901	g19633	XP_006280758.1
OG0006902	g25335	XP_006288414.1
OG0006903	g39451	XP_006286453.1
OG0006904	g25369	XP_023636202.1
OG0006905	g25363	XP_006286877.1
OG0006906	g39472	XP_006289538.2
OG0006907	g39462	XP_006288366.1
OG0006908	g26878	XP_006306361.1
OG0006909	g39539	XP_006286902.1
OG0006910	g39622, g45209	XP_006287436.1
OG0006911	g25494	XP_006288698.2
OG0006912	g25500	XP_006287671.2
OG0006913	g39641	XP_023637211.1
OG0006914	g30837	XP_006304253.1
OG0006915	g39693, g11085	XP_023638898.1
OG0006916	g39698, g11087	XP_006280634.1
OG0006917	g39705	XP_006282250.1
OG0006918	g51349	XP_006293864.1
OG0006919	g51328, g39757	XP_006293609.1
OG0006920	g39785	XP_023640592.1
OG0006921	g51310, g39774, g37931	XP_023639632.1
OG0006922	g51314	XP_006296101.1
OG0006925	g37929	XP_023639755.1
OG0006926	g51301	XP_006296077.2
OG0006927	g51294	XP_006296504.1, XP_023640532.1
OG0006928	g39818	XP_006296107.1
OG0006929	g51268	XP_023640141.1
OG0006930	g51266	XP_006296254.1
OG0006931	g39833	XP_006294867.2
OG0006932	g51232	XP_006293717.1
OG0006933	g39896	XP_023640248.1
OG0006934	g51212, g39910	XP_023639373.1
OG0006935	g51202	XP_006294402.2
OG0006936	g49557	XP_006306669.1
OG0006937	g39944	XP_006296371.1
OG0006938	g39950	XP_006296397.1
OG0006939	g39967	XP_023640033.1
OG0006940	g37859	XP_006295222.1
OG0006942	g37847, g39997	XP_006295104.2
OG0006943	g40024	XP_006296222.1
OG0006944	g37840	XP_006296175.1
OG0006945	g40145	XP_006294238.1
OG0006946	g40138	XP_006294822.1
OG0006947	g40129	XP_006294834.2
OG0006948	g40118	XP_006295959.1
OG0006949	g40107	XP_006293742.1
OG0006950	g38296	XP_023639554.1
OG0006951	g38306	XP_006293368.1
OG0006952	g36837	XP_006294326.1
OG0006954	g17134, g47583	XP_006284348.1
OG0006955	g17109	XP_023634960.1
OG0006956	g12710	XP_006298265.1
OG0006957	g7913	XP_006299849.1
OG0006958	g7912, g12696	XP_006299569.1
OG0006959	g7897	XP_006297997.1
OG0006960	g7864, g12681	XP_006296709.1
OG0006961	g12678	XP_006297370.2
OG0006962	g12759	XP_006296988.1
OG0006963	g12760	XP_006299229.1
OG0006964	g7837	XP_006297191.1
OG0006965	g7819	XP_006298513.1
OG0006966	g7813	XP_006299967.1
OG0006967	g7807	XP_006297167.1
OG0006968	g7794	XP_023642559.1
OG0006969	g7782	XP_006299637.1
OG0006970	g7766, g7775	XP_023641442.1
OG0006972	g12823	XP_006298299.1
OG0006973	g7733	XP_023641799.1
OG0006974	g7707	XP_006297554.1
OG0006975	g12552	XP_006298408.1
OG0006976	g12906, g12511	XP_006299758.1
OG0006977	g12907, g12510	XP_006297437.1
OG0006978	g12507	XP_006298729.1
OG0006979	g12498	XP_006299272.1
OG0006980	g7657	XP_006298039.1
OG0006981	g29047	XP_023635873.1
OG0006982	g7626	XP_006298475.1
OG0006983	g7625	XP_006298387.2
OG0006984	g12945, g7613, g12461	XP_006297183.1
OG0006985	g12450	XP_023642769.1
OG0006986	g7593	XP_006297192.1
OG0006987	g12432	XP_006297465.1
OG0006988	g7521	XP_023641404.1
OG0006989	g51870	XP_006294672.2
OG0006990	g51863	XP_006293879.1
OG0006991	g38137	XP_006293855.1
OG0006992	g51464, g51814	XP_006293994.1
OG0006993	g37330	XP_006294342.1
OG0006994	g37324, g38129	XP_006293498.1
OG0006995	g37315	XP_006294709.1
OG0006996	g38125	XP_006296100.1
OG0006997	g38109	XP_023640693.1
OG0006998	g51739	XP_006295813.2
OG0006999	g37291	XP_006293497.2
OG0007000	g51738	XP_006294866.1
OG0007002	g51551	XP_006295062.1
OG0007003	g51564	XP_006296415.1
OG0007004	g23508, g51568	XP_006294872.1
OG0007005	g37151	XP_006295719.1
OG0007006	g51574	XP_006296104.1
OG0007007	g51585	XP_006294200.1
OG0007008	g37196	XP_006294887.1
OG0007009	g37203	XP_006294743.1
OG0007010	g37207	XP_006294639.2
OG0007011	g37209	XP_006294615.1
OG0007012	g37212	XP_006295072.1
OG0007013	g51678	XP_006294549.1
OG0007014	g51710, g37261	XP_006295634.1
OG0007015	g37280	XP_006294268.1
OG0007016	g31620	XP_023633152.1
OG0007017	g46561	XP_006300673.1
OG0007018	g27340	XP_023645480.1
OG0007019	g7288	XP_006298455.1
OG0007020	g31670	XP_006305740.1
OG0007021	g49983, g31675	XP_006307037.2
OG0007022	g31685, g49991	XP_006306123.1
OG0007023	g44611	XP_006302551.1
OG0007024	g50010	XP_006304112.1
OG0007025	g31720	XP_006306735.1
OG0007026	g50017, g31734	XP_006306902.1
OG0007027	g31742	XP_006303242.1
OG0007028	g31790	XP_023632786.1
OG0007029	g50061	XP_006306072.1
OG0007030	g50062, g27425	XP_023644829.1
OG0007031	g31826	XP_006306071.1
OG0007032	g50070, g31827	XP_006306645.1
OG0007033	g31861	XP_006306267.1
OG0007035	g31946, g27465	XP_006306922.2
OG0007037	g31993	XP_006307400.1
OG0007038	g32013	XP_006307634.1
OG0007039	g50220	XP_006303459.1
OG0007040	g50227	XP_023632744.1
OG0007042	g44633	XP_006301717.1
OG0007043	g27546, g50295	XP_006304946.1
OG0007044	g50302	XP_006304729.1, XP_006304685.1
OG0007045	g50308, g32085	XP_023645578.1
OG0007046	g27566, g50325	XP_006303932.1
OG0007047	g50376	XP_023645470.1
OG0007048	g32243	XP_006303472.1
OG0007049	g32253	XP_006305552.1
OG0007050	g17219, g1673	XP_006282893.1
OG0007051	g23830	XP_006283726.1
OG0007052	g17202	XP_023635579.1
OG0007053	g28346	XP_023633167.1
OG0007054	g23618	XP_006283929.1
OG0007055	g50984	XP_006296338.1
OG0007056	g50953	XP_006294399.1
OG0007057	g51691	XP_006296084.1
OG0007058	g38470	XP_006294623.1
OG0007059	g50892, g38507	XP_006293421.1
OG0007060	g50849	XP_006294110.1
OG0007061	g10290	XP_006280361.1
OG0007062	g27280	XP_006305840.1
OG0007064	g27250	XP_006306963.1
OG0007065	g27210, g49871	XP_023644843.1
OG0007066	g31423	XP_006303934.1
OG0007067	g49858	XP_006306102.1
OG0007068	g49821	XP_006303251.1
OG0007069	g49820	XP_006305499.1
OG0007070	g49785, g31339	XP_006304804.1
OG0007071	g11092	XP_006306044.2
OG0007072	g27144	XP_006304047.1
OG0007073	g31301	XP_006307556.1
OG0007074	g27137	XP_023644819.1
OG0007075	g31296	XP_006303554.1
OG0007076	g31247	XP_006304481.2
OG0007077	g31233	XP_006307457.1
OG0007078	g31212	XP_006305720.1
OG0007079	g49698	XP_006306713.1
OG0007080	g27068	XP_006304709.1
OG0007081	g31154	XP_006306703.1
OG0007082	g31138	XP_023644669.1
OG0007083	g49617	XP_006305247.1
OG0007084	g50782	XP_006295169.1
OG0007085	g31067	XP_006303645.1, XP_006303842.1
OG0007086	g31056, g27004	XP_023633268.1
OG0007087	g31055	XP_023645703.1
OG0007088	g31031	XP_006303778.2
OG0007089	g28299	XP_006280561.1
OG0007090	g23205	XP_006285283.1
OG0007091	g26970	XP_006305076.1
OG0007092	g49533	XP_006306294.1
OG0007093	g30950	XP_006304227.2
OG0007094	g49478	XP_023644965.1
OG0007095	g30903	XP_006305438.1
OG0007096	g26943	XP_023645916.1
OG0007097	g49457	XP_006304991.2
OG0007098	g49456	XP_006304286.1
OG0007099	g49448	XP_006306530.1
OG0007100	g49435	XP_006304592.1
OG0007101	g30841	XP_006305751.2
OG0007103	g49395, g30802	XP_006307347.1
OG0007104	g49393	XP_006279280.2, XP_006304742.1
OG0007106	g30742	XP_023645957.1
OG0007107	g2469, g19306	XP_006290290.1
OG0007108	g49289	XP_023645988.1
OG0007109	g5192	XP_006286583.1
OG0007110	g29313, g5194	XP_006289133.1
OG0007111	g5198	XP_006288790.1
OG0007112	g5207	XP_006287113.1
OG0007113	g5157	XP_006288419.1
OG0007114	g5117, g29257	XP_006288784.1
OG0007115	g5131	XP_006286841.1, XP_023637199.1
OG0007116	g29236	XP_006286878.1
OG0007117	g29195	XP_006286538.1
OG0007118	g29182	XP_006287270.1
OG0007119	g5033	XP_006288141.1
OG0007120	g29154, g13733	XP_006288955.1
OG0007121	g29144	XP_006290189.1
OG0007122	g29133	XP_023636878.1
OG0007123	g4913	XP_006287474.1
OG0007124	g29098	XP_006287742.1
OG0007125	g4862	XP_006286926.1
OG0007126	g10106	XP_023637040.1
OG0007127	g4798	XP_006290009.1
OG0007128	g10147	XP_006286519.1
OG0007129	g10178, g4744	XP_006287954.1
