Orthogroup	Cochlearia_excelsa	Brassica_rapa
OG0009019	g7862	XP_009147341.2, XP_009134688.1
OG0009020	g7852	XP_009147313.1, XP_009134715.1
OG0009021	g7842	XP_009118899.1
OG0009022	g12662	XP_009130328.1, XP_009119025.1
OG0009023	g7833	XP_033130092.1, XP_009130337.1
OG0009024	g7832	XP_009134720.1, XP_009130339.1
OG0009025	g12635	XP_009119239.1
OG0009026	g12780	XP_009130380.1
OG0009027	g12801	XP_009130408.1
OG0009028	g7793	XP_009125013.1, XP_009130418.2
OG0009029	g7792	XP_009130419.2, XP_009125011.1
OG0009030	g7781	XP_009124003.1, XP_009134760.2
OG0009031	g7772, g7763	XP_009123987.1, XP_009134764.1
OG0009032	g7749	XP_018512587.1, XP_009124185.2
OG0009033	g12592	XP_009124187.1, XP_009134777.1
OG0009034	g12591	XP_009134782.1, XP_009124983.1
OG0009035	g12582	XP_009124206.1
OG0009036	g12844	XP_009134811.1, XP_009147272.1
OG0009037	g7714	XP_009147268.1
OG0009038	g12875	XP_009147209.1, XP_009134838.2
OG0009039	g7686	XP_009134848.1
OG0009041	g7656	XP_009129655.1, XP_009134882.1
OG0009042	g7642	XP_009147155.1, XP_009124818.1
OG0009043	g12935, g12482	XP_009147140.1, XP_009134911.1
OG0009044	g7622	XP_033148254.1, XP_009134938.1
OG0009045	g7610	XP_009124525.1, XP_009147110.1
OG0009047	g7600	XP_009147088.1, XP_009124384.1
OG0009048	g7597	XP_009134962.1
OG0009049	g12965	XP_009147084.1
OG0009050	g25028	XP_033130580.1
OG0009051	g38281	XP_033134868.1, XP_033135517.1
OG0009052	g26908	XP_009129120.1
OG0009053	g7552	XP_009123974.1, XP_009147007.1
OG0009054	g12420	XP_009123944.1, XP_009135022.1
OG0009055	g53945	XP_009124593.1
OG0009056	g51915	XP_009141916.1
OG0009057	g51909	XP_009133438.1, XP_009141909.2
OG0009058	g51886	XP_009142688.1
OG0009059	g51880	XP_009143220.1
OG0009060	g51468	XP_009141885.1, XP_009143222.1
OG0009061	g37351	XP_033144989.1, XP_033146932.1
OG0009062	g51800	XP_009141830.2, XP_009143293.1
OG0009063	g51793	XP_009143294.1, XP_009141828.1
OG0009064	g38128	XP_009143306.1, XP_009141815.1
OG0009065	g51763	XP_009143335.2, XP_009133349.1
OG0009066	g51774	XP_009143319.1
OG0009067	g51756	XP_009143338.1, XP_009141789.1
OG0009068	g51737	XP_009143364.1, XP_009141758.1
OG0009069	g44860	XP_009127599.1, XP_009105359.1
OG0009070	g51735	XP_009133288.1, XP_009141756.1
OG0009071	g37149	XP_009143613.1
OG0009072	g38028, g37156	XP_033143085.1, XP_009143607.1
OG0009073	g37160	XP_009133070.1, XP_018514283.1
OG0009075	g51587	XP_009133087.2, XP_033147789.1
OG0009076	g51599	XP_033146940.1, XP_009141603.1
OG0009077	g51613	XP_009133103.1, XP_009141619.1
OG0009078	g51623	XP_009133111.1, XP_033148157.1
OG0009079	g51634	XP_033148456.1, XP_009141650.1
OG0009080	g51675	XP_009133212.1, XP_009143446.1
OG0009081	g51676	XP_009143445.1
OG0009082	g51728	XP_009133271.1, XP_009143371.1
OG0009083	g51727	XP_009133272.1, XP_009143372.1
OG0009084	g51692	XP_009133228.1, XP_009143428.1
OG0009085	g37278	XP_009141742.1, XP_009133261.1
OG0009086	g37269	XP_009133248.1
OG0009087	g51714	XP_009133247.1, XP_009141734.1
OG0009088	g51547	XP_009141522.2, XP_009133045.1
OG0009089	g31585	XP_009117842.1, XP_009148909.2
OG0009090	g31586	XP_009117839.1, XP_009148911.1
OG0009091	g31596	XP_009117833.2
OG0009091	g27302	XP_009148928.1
OG0009092	g49942	XP_009110481.1, XP_009148939.2
OG0009093	g31610	XP_009117822.1, XP_009148952.1
OG0009094	g31614, g49946	XP_009148958.1, XP_009117815.1
OG0009095	g31628	XP_009110465.1, XP_009117787.1
OG0009096	g49960	XP_009117778.1
OG0009097	g49970	XP_009117766.1
OG0009098	g27345, g31653	XP_009117761.1, XP_033128780.1
OG0009099	g31654	XP_009149087.1, XP_009117760.1
OG0009100	g27357	XP_009110437.1, XP_009149124.1
OG0009101	g49994	XP_009110419.1, XP_009149169.2
OG0009102	g31699	XP_033129812.1
OG0009103	g31702	XP_009110413.2, XP_009117662.2, XP_033128790.1
OG0009104	g50012	XP_009149216.1
OG0009105	g31754	XP_009110360.1
OG0009106	g27412, g50050	XP_009110338.1, XP_009149331.1
OG0009107	g25029	XP_009110334.1
OG0009110	g31816	XP_009149383.1, XP_009110302.1
OG0009111	g31889	XP_009110250.1, XP_009149489.1
OG0009112	g31890	XP_009103373.1
OG0009113	g50126	XP_033133414.1, XP_009103350.1
OG0009114	g50163	XP_009149577.2
OG0009115	g50166	XP_009103308.1, XP_009149589.1
OG0009116	g19162	XP_009103911.1, XP_009116108.1
OG0009117	g50211	XP_009110165.1
OG0009118	g50225	XP_009110156.1, XP_009145382.1
OG0009119	g32019	XP_009103266.1, XP_009145380.1
OG0009120	g27527	XP_009115611.1
OG0009121	g50251, g27528	XP_009115609.1, XP_009103222.1
OG0009122	g32047	XP_009115564.2, XP_009103199.1
OG0009123	g50291	XP_009115540.1, XP_009110104.1
OG0009124	g32100	XP_018509925.1
OG0009125	g27554	XP_009103160.2
OG0009126	g50335	XP_009110059.1, XP_009115440.1
OG0009127	g27580	XP_009115422.1, XP_009110053.1
OG0009128	g50349, g32146	XP_009103107.2, XP_009115408.1
OG0009130	g45791	XP_009105478.1, XP_009127723.1
OG0009131	g32161	XP_009115365.1, XP_009103093.1
OG0009132	g32170	XP_009115351.1, XP_009109913.1
OG0009133	g27597	XP_033133686.1, XP_009109909.1
OG0009134	g50368, g32180	XP_009103085.1, XP_009109904.2
OG0009135	g32200, g27607	XP_009103068.1, XP_009115317.1
OG0009137	g27616	XP_009115295.1, XP_009103053.1
OG0009138	g32225	XP_009109862.1
OG0009139	g50398	XP_009113798.1
OG0009140	g50407, g32279	XP_009102987.1, XP_009113777.1
OG0009141	g47500	XP_009137903.1, XP_009137439.1
OG0009142	g1500	XP_033135472.1, XP_033136551.1, XP_033135473.1
OG0009143	g23833	XP_009137452.1, XP_009138109.1
OG0009144	g47523	XP_009138515.1, XP_009137473.1
OG0009145	g17188	XP_009137480.1, XP_009138628.1
OG0009146	g51038	XP_009140635.1, XP_009117069.1
OG0009148	g38345	XP_009117086.1, XP_009140613.1
OG0009149	g38340	XP_009140621.1
OG0009150	g50993	XP_009117121.1, XP_009140559.2
OG0009151	g38391	XP_009117140.1, XP_009140530.1
OG0009152	g38401, g27289	XP_009117260.1, XP_009140513.2
OG0009153	g38411	XP_009117266.1
OG0009154	g38437, g50952	XP_009140459.2, XP_009117286.2
OG0009155	g36914	XP_009117298.1
OG0009156	g19308	XP_009148978.2, XP_033136980.1
OG0009157	g38485	XP_009140366.1, XP_009112511.1
OG0009158	g50898	XP_009140358.1, XP_009112525.1
OG0009159	g36955	XP_009140306.1
OG0009162	g31570	XP_009148888.1, XP_033133820.1
OG0009163	g31551	XP_009117875.1, XP_009148859.1
OG0009164	g31541	XP_009117887.1, XP_009148844.1
OG0009165	g31508	XP_009117925.2, XP_033129093.1
OG0009166	g31506	XP_009148698.1, XP_018509595.1
OG0009167	g31486	XP_009148676.1, XP_009117950.1
OG0009168	g31447	XP_009118010.1, XP_009110592.1
OG0009169	g31449	XP_009110590.1, XP_033128817.1
OG0009170	g31420	XP_033135460.1, XP_033129166.1
OG0009171	g31378	XP_009148600.1
OG0009172	g49781	XP_009110700.1, XP_009148515.1
OG0009173	g31331	XP_009148504.1, XP_009110703.1
OG0009174	g49773	XP_009148470.1
OG0009175	g31275, g27127	XP_033133578.1, XP_009118209.3
OG0009176	g49745	XP_009144414.1, XP_009118207.1
OG0009177	g31269	XP_009148410.1, XP_033133585.1
OG0009178	g31243	XP_009148352.1, XP_009144461.1
OG0009179	g31221	XP_009148290.2, XP_009110798.1
OG0009180	g31226, g49713	XP_009148306.1, XP_009110792.1
OG0009181	g49626	XP_009118315.2, XP_009148249.1
OG0009182	g49637, g27069	XP_009118323.1, XP_009148183.1
OG0009183	g31174	XP_009107966.1
OG0009184	g49638	XP_009110854.1
OG0009185	g31152	XP_009118331.1
OG0009186	g28965	XP_009126399.1
OG0009187	g31141	XP_009148138.1
OG0009188	g49658	XP_009110875.1
OG0009189	g49670	XP_009118368.1, XP_009148112.1
OG0009190	g27030	XP_033135437.1, XP_009148113.1
OG0009191	g31128	XP_018515509.1, XP_033135438.1
OG0009192	g27032, g31129	XP_009148114.2, XP_009110879.1
OG0009193	g49675	XP_009118370.1, XP_009110889.1
OG0009194	g27026	XP_033133211.1, XP_009118375.1
OG0009196	g49694	XP_009148090.1, XP_009118380.2
OG0009197	g49583	XP_009118422.1
OG0009199	g27001	XP_009118983.1, XP_009118459.1
OG0009200	g31003	XP_009119058.1, XP_009110981.1
OG0009201	g30997, g26975	XP_009110992.2, XP_009119065.1
OG0009202	g30991	XP_009118547.1
OG0009203	g30990	XP_018511175.1, XP_009110999.1
OG0009205	g49515	XP_009111027.2, XP_009119116.2
OG0009206	g30927, g49493	XP_033138070.1, XP_009118589.1
OG0009207	g49492	XP_009119162.1, XP_009118591.1
OG0009208	g30923	XP_009119172.1, XP_009118603.1
OG0009209	g32231	XP_009128444.1
OG0009210	g30893	XP_009111070.1, XP_009119229.1
OG0009211	g49465	XP_009119250.1, XP_033132347.1
OG0009212	g49464	XP_009111081.2, XP_009119254.1
OG0009213	g30876	XP_009118638.1, XP_033138302.1
OG0009214	g30865	XP_009119315.1, XP_009111113.1
OG0009215	g30845	XP_009119342.1, XP_009118676.2
OG0009216	g26906	XP_033135231.1, XP_009119539.1
OG0009217	g49399	XP_009118716.1, XP_033138278.1
OG0009218	g30805	XP_033134966.1, XP_033138360.1
OG0009219	g30794	XP_009119609.1
OG0009220	g49378	XP_033138346.1
OG0009221	g30773	XP_009118766.1, XP_009119629.2
OG0009222	g49358	XP_009118783.1, XP_009119651.1
OG0009223	g49356	XP_018509128.2, XP_009119661.2
OG0009224	g49350	XP_009119667.1
OG0009225	g30762	XP_009119678.1, XP_009118796.1
OG0009226	g49341	XP_009119681.1, XP_009118804.1
OG0009227	g26875	XP_033135953.1, XP_009119686.1
OG0009228	g30737	XP_009119709.1, XP_009118816.2
OG0009229	g49303	XP_009119729.1
OG0009231	g30721	XP_009119757.1
OG0009232	g45632, g5229	XP_009131370.1
OG0009233	g5223	XP_033137820.1, XP_009131376.1
OG0009234	g5203	XP_009131392.2, XP_009121683.1
OG0009235	g45637	XP_009121696.1
OG0009236	g45673	XP_009131426.1, XP_009126015.1
OG0009237	g29278	XP_009131429.1, XP_009126019.1
OG0009238	g5142	XP_009131432.1, XP_009126024.1
OG0009239	g5093, g29238	XP_009126061.1, XP_009131487.1
OG0009240	g45692	XP_009126046.1, XP_009121577.1
OG0009241	g5128	XP_009131454.1, XP_009126040.1
OG0009242	g29220	XP_009121547.2, XP_033140090.1
OG0009243	g5062	XP_009121509.2, XP_009131524.1
OG0009244	g45723	XP_033143162.1, XP_009121504.1
OG0009245	g29178	XP_009126134.1, XP_009121459.1
OG0009246	g45739	XP_009131556.2, XP_018511033.2
OG0009247	g5004	XP_033145013.1, XP_009126160.1
OG0009248	g5000	XP_009121409.1, XP_009126169.1
OG0009249	g4987, g3922, g4018, g3921	XP_009107530.1
OG0009250	g29031	XP_009131638.1, XP_009121010.1
OG0009251	g4901	XP_009131704.1
OG0009252	g29078	XP_009120930.1, XP_009131714.1
OG0009253	g4877	XP_009126315.1, XP_009120903.1
OG0009254	g29106, g4872	XP_009120902.1, XP_009126352.1
OG0009255	g10150	XP_033135610.1, XP_009129860.2
OG0009256	g10176	XP_009151263.1, XP_009111899.1
OG0009257	g4115, g4116, g22330, g35991	XP_033140522.1
OG0009258	g10184	XP_009151292.1, XP_009111887.1
OG0009259	g10216	XP_033140553.1
OG0009260	g10232	XP_009130030.2, XP_009151698.1
OG0009261	g5770, g5771, g10230	XP_033129461.1
OG0009262	g45626, g29343	XP_009125929.1, XP_009121743.2
OG0009263	g45623	XP_009125921.1, XP_009121754.1
OG0009264	g29655	XP_009122296.1
OG0009265	g29653	XP_009122301.1, XP_009130965.2
OG0009267	g5241, g45627	XP_009125947.1, XP_009131363.1
OG0009268	g29662	XP_009130954.1, XP_009122282.1
OG0009269	g5589	XP_033137636.1, XP_009125660.1
OG0009270	g50766, g13773, g5275	XP_009121769.1
OG0009271	g29691, g45450	XP_009130932.1
OG0009272	g5607	XP_009130927.1, XP_033137384.1
OG0009273	g29696	XP_033145098.1, XP_033138674.1
OG0009274	g29699	XP_009130906.2, XP_009122207.1
OG0009275	g45436, g5621	XP_009122183.1, XP_009125618.1
OG0009276	g29731	XP_009122145.1
OG0009277	g29735	XP_033137337.1, XP_009125593.1
OG0009278	g29737	XP_009125592.1, XP_009130876.1
OG0009279	g29757	XP_009130855.1, XP_018511109.2
OG0009280	g29767, g5662	XP_033141394.1
OG0009281	g10071	XP_009151078.1, XP_009129959.1
OG0009283	g604	XP_018515402.1, XP_009129956.1
OG0009284	g10058	XP_009151060.1, XP_009129970.1
OG0009285	g10049	XP_009111661.1, XP_009129972.1
OG0009286	g581	XP_009111656.1, XP_009129987.2
OG0009287	g578	XP_009129991.2, XP_009151023.1
OG0009288	g577	XP_018515434.1, XP_018510673.1
OG0009289	g10024	XP_009150997.2, XP_009111642.2
OG0009290	g551	XP_009150986.1, XP_018512385.1
OG0009291	g19135	XP_009139213.1, XP_033136727.1
OG0009292	g549	XP_009130056.1, XP_009150981.1
OG0009293	g10016, g10013	XP_009150968.1, XP_009111628.1
OG0009294	g511	XP_009150918.2, XP_009130097.2
OG0009295	g492	XP_033135756.1, XP_009150881.1
OG0009296	g9961, g488	XP_009150872.2, XP_009141520.1
OG0009297	g483	XP_009150869.1
OG0009298	g9959	XP_009141488.1, XP_009150862.1
OG0009299	g465	XP_018512359.1, XP_009136379.1
OG0009300	g9920	XP_009130151.1, XP_009111978.1
OG0009301	g399	XP_009150124.1, XP_009112001.2
OG0009302	g390	XP_033128993.1
OG0009303	g331	XP_033129852.1, XP_009130237.2
OG0009304	g19485	XP_009150874.1
OG0009305	g51953	XP_009150365.1
OG0009306	g1221	XP_009126739.1, XP_009120392.1
OG0009307	g1177	XP_009120349.1, XP_009132055.2
OG0009308	g19317	XP_009115808.1
OG0009309	g2489	XP_009115799.1
OG0009310	g11352	XP_009136603.1, XP_009115798.1
OG0009311	g2508	XP_009136581.1, XP_009115784.1
OG0009312	g19337, g2516	XP_033148838.1, XP_009115771.1, XP_033144648.1
OG0009313	g19353	XP_009115730.2, XP_033148823.1
OG0009314	g2563	XP_009115721.1, XP_009101959.1
OG0009315	g19379	XP_033142679.1
OG0009316	g11367	XP_009101514.1, XP_009115678.1
OG0009317	g2599	XP_009101504.1
OG0009317	g19383	XP_009115675.1
OG0009318	g2620	XP_009150133.1, XP_009149726.1
OG0009319	g2631	XP_009149751.1, XP_009150153.1
OG0009320	g2644	XP_009150160.1, XP_009149765.1
OG0009321	g2689	XP_009149794.1, NP_001288988.1
OG0009322	g2704	XP_009149810.1, XP_009151413.1
OG0009323	g19461	XP_009149816.1, XP_009150194.1
OG0009324	g19465, g19464	XP_009150197.1, XP_033128975.1
OG0009325	g19496	XP_009149853.1
OG0009326	g2752, g19491	XP_009149863.1
OG0009327	g2787	XP_009149923.1
OG0009328	g19609	XP_009150296.1
OG0009329	g11522	XP_009106566.1
OG0009330	g23206	XP_009108815.1, XP_033148320.1
OG0009331	g10308	XP_009151574.1, XP_009111811.1
OG0009332	g41728	XP_009127544.1, XP_009105273.1
OG0009333	g44915	XP_009105275.1, XP_009105126.1
OG0009334	g41505	XP_009127657.1, XP_009105032.1
OG0009335	g44801	XP_009105430.1, XP_009105020.1
OG0009336	g44813	XP_009127663.1, XP_009105422.1
OG0009337	g44781	XP_009105454.1, XP_009127699.1
OG0009338	g44767	XP_009105006.1, XP_009105470.2
OG0009339	g45789	XP_009127721.1, XP_033130282.1
OG0009340	g45800	XP_009105493.1, XP_009105596.3
OG0009341	g40188	XP_009103548.1, XP_009123176.1
OG0009342	g44724	XP_009105648.1, XP_009127762.1
OG0009343	g45817	NP_001288882.1, XP_009105649.1
OG0009344	g44708	XP_009127770.1, XP_009104974.1
OG0009345	g45853, g44701	XP_009127790.1, XP_009105701.1
OG0009346	g44689	XP_009105737.1, XP_018511759.1
OG0009347	g44662	XP_009104926.2, XP_009127852.1
OG0009348	g44656, g45917	XP_009104918.1
OG0009349	g45930	XP_009105822.2
OG0009349	g44647	XP_009104909.1
OG0009350	g45991	XP_033141550.1, XP_033132005.1
OG0009351	g45976	XP_009105857.1, XP_009127884.1
OG0009352	g45963	XP_009127906.1, XP_009104870.1
OG0009353	g45956	XP_033131630.1
OG0009354	g45955	XP_009105882.2, XP_009127911.1
OG0009355	g18007	XP_009105883.1, XP_033140723.1
OG0009356	g46431	XP_009106530.2
OG0009357	g46339	XP_009128214.1, XP_009106391.1
OG0009358	g46336	XP_009106385.1, XP_033140805.1
OG0009359	g44367	XP_009106363.1, XP_009104635.1
OG0009360	g6682, g11874	XP_009145497.1, XP_009109690.1
OG0009361	g44375	XP_009106357.1, XP_009104646.1
OG0009362	g44382, g46310	XP_009106348.1, XP_009128204.1
OG0009363	g46228	XP_009106217.1, XP_009128122.1
OG0009364	g46189	XP_009104715.1
OG0009366	g44491	XP_009106149.1, XP_009104737.1
OG0009367	g46145	XP_009106121.1, XP_009128050.1
OG0009368	g46143, g44518	XP_009106115.1, XP_033140334.1
OG0009369	g44520	XP_009128046.1, XP_009104760.1
OG0009370	g46098	XP_033141308.1, XP_009106040.1
OG0009371	g46076	XP_009128000.1, XP_009106015.1
OG0009372	g31765	XP_009110355.1, XP_009149274.1
OG0009373	g44565	XP_009104806.1
OG0009374	g44566	XP_009106009.1
OG0009375	g44574	XP_009104813.1
OG0009376	g28801	XP_009120535.2
OG0009377	g44583, g46026	XP_009127965.1, XP_009105956.1
OG0009378	g46008	XP_009105586.2, XP_009105924.1
OG0009379	g44601	XP_009105920.1, XP_009104850.2
OG0009381	g44605	XP_009127935.1, XP_033130107.1
OG0009382	g45953, g44612	XP_009105890.1, XP_009127925.1
OG0009383	g18501	XP_009106542.1, XP_009104574.1
OG0009385	g46452	XP_009106549.2, XP_033140041.1
OG0009386	g46463, g44356	XP_009106576.1, XP_009128302.1
OG0009387	g46466	XP_009106577.1
OG0009388	g44354	XP_009106579.1
OG0009390	g44349	XP_033140007.1, XP_033130443.1
OG0009391	g46501	XP_009106631.1
OG0009392	g44307	XP_009104505.2, XP_009106694.1
OG0009393	g46540	XP_009106700.1, XP_018508706.1
OG0009395	g44292, g46571	XP_009106736.2, XP_009128418.1
OG0009396	g46593	XP_018508563.2, XP_009104452.1
OG0009397	g44276	XP_009128449.1, XP_009104447.1
OG0009398	g46604	XP_009104438.1, XP_009128456.1
OG0009399	g46605	XP_009106780.1, XP_009128458.2
OG0009400	g39222	XP_009114241.1, XP_009114240.2
OG0009402	g7268	XP_009135269.2, XP_009124693.2
OG0009403	g7263	XP_009146555.1, XP_033136296.1
OG0009404	g7262	XP_033137405.1, XP_009146553.1
OG0009405	g12247, g7254	XP_033148262.1, XP_018513049.1
OG0009406	g13166	XP_009124741.1, XP_009135300.1
OG0009407	g7232	XP_009124751.1, XP_009146480.1
OG0009408	g7216	XP_009117469.1, XP_009146456.3
OG0009409	g7170	XP_009146389.2, XP_009135372.2
OG0009410	g12192	XP_033148706.1, XP_009135374.2, XP_009117010.2
OG0009411	g12183	XP_009116969.1
OG0009412	g12180, g7163	XP_009146372.1
OG0009413	g12176, g13220	XP_009116765.1, XP_009146345.1
OG0009414	g12166	XP_009146331.1, XP_009116677.2
OG0009415	g7144	XP_009146329.1, XP_033132348.1
OG0009416	g7120	XP_009146291.1, XP_009135422.1
OG0009418	g7116	XP_009116478.1, XP_009146285.1
OG0009419	g7063, g13244	XP_009115315.1, NP_001288943.1
OG0009421	g7058	XP_033128837.1
OG0009422	g7055	XP_009135458.1, XP_009146194.1
OG0009423	g7053	XP_009115208.1, XP_033148724.1, XP_033148723.1
OG0009424	g13255	XP_018514229.1, XP_018513540.1
OG0009425	g12098	XP_009114853.1, XP_009146164.1
OG0009426	g17949, g7034	XP_018513053.1, XP_033148274.1
OG0009427	g6991	XP_009146057.1
OG0009428	g6988	XP_009135501.1, XP_009146055.1
OG0009429	g6987	XP_009135499.2, XP_009146051.1
OG0009430	g13278	XP_009114452.1
OG0009431	g6954	XP_009114136.1, XP_009135525.1
OG0009432	g6953	XP_009146024.1
OG0009433	g25373	XP_033136587.1, XP_009111460.1, XP_009134532.1
OG0009434	g12039	XP_009135539.1, XP_009145997.1
OG0009435	g6908	XP_009145938.1, XP_009135567.1
OG0009436	g12015	XP_009145917.1
OG0009437	g12009	XP_009145900.1, XP_033137513.1
OG0009438	g13310	XP_009145880.1, XP_009112632.1
OG0009439	g13313	XP_009135589.2, XP_009145875.1
OG0009440	g6846	XP_009145842.1, XP_009135604.1
OG0009441	g11959	XP_009145788.2
OG0009442	g13339	XP_009111826.1, XP_009145779.1
OG0009443	g6797	XP_009111807.2, XP_009145777.1
OG0009444	g13351	XP_009145730.1, XP_009111410.1
OG0009445	g6760	XP_009135658.1, XP_009145702.2
OG0009447	g36449	XP_009145629.1
OG0009448	g6719, g25984	XP_009145623.1
OG0009449	g6716	XP_009135695.1
OG0009450	g11889, g6698	XP_009110075.1
OG0009452	g6635	XP_009109414.1, XP_009145465.2
OG0009453	g11826	XP_009145396.1
OG0009454	g13424	XP_009145328.1
OG0009456	g6531, g13467	XP_009136067.1, XP_009102621.1
OG0009457	g6530	XP_009107998.1, XP_009102619.1
OG0009459	g41163	XP_009127310.1, XP_009107451.3
OG0009460	g6338	XP_009107287.1, XP_009132590.2
OG0009461	g6585	XP_009136183.1, XP_033131101.1
OG0009462	g6302	XP_009112253.1
OG0009463	g6254	XP_009136211.1, XP_009112245.1
OG0009464	g6245	XP_009136209.1, XP_009112244.1
OG0009465	g14691	XP_033134156.1, XP_033144740.1
OG0009466	g29422	XP_009121902.1, XP_009131244.1
OG0009467	g13698	XP_009136277.1, XP_033131786.1
OG0009468	g13699	XP_033142776.1, XP_009119400.1
OG0009469	g6153	XP_033134147.1
OG0009470	g13700	XP_009123505.1
OG0009471	g13724, g14043	XP_009112418.2, XP_009121148.1
OG0009472	g14028	XP_009150791.1, XP_009112430.1
OG0009473	g14024, g6086	XP_009112433.1, XP_009121108.1
OG0009474	g13992	XP_009150758.1, XP_033131360.1
OG0009475	g6002	XP_033129531.1, XP_009102240.1
OG0009476	g5976	XP_009112578.1, XP_009102233.2
OG0009477	g5953, g13905	XP_009117533.2, XP_009112616.1
OG0009478	g5916	XP_009112656.1, XP_009102044.1
OG0009479	g5915, g13860	XP_009102043.1, XP_009112657.1
OG0009480	g13857	XP_009117494.1, XP_009112663.1
OG0009481	g13823	XP_009102026.1, XP_009117489.1
OG0009482	g13841	XP_009117468.1
OG0009484	g36707	XP_009106888.1
OG0009485	g36696	XP_009106903.1
OG0009486	g27994	XP_009147551.1, XP_009107063.1
OG0009487	g54305	XP_009123652.1, XP_009147583.1
OG0009488	g36662	XP_009106960.1, XP_009147586.2
OG0009489	g35868	XP_009147597.1, XP_009144767.1
OG0009491	g36597	XP_009107014.1, XP_009124898.1
OG0009492	g28008	XP_009147648.1
OG0009494	g36471	XP_009147797.1
OG0009495	g36489	XP_009107186.1
OG0009496	g54166	XP_009107222.1
