Orthogroup	Cochlearia_excelsa	Conringia_planisiliqua
OG0010802	g39432	CP8_g53394_DN3_SP1_c.t1
OG0010804	g931	CP8_g53348_DN3_SP5_c.t1
OG0010805	g971	CP8_g53437_DN3_SP8_c.t1
OG0010806	g23656	CP5_g1298_DN3_SP5_c.t1
OG0010808	g28516	CP8_g53535_DN3_SP0_c.t1
OG0010809	g1031	CP8_g53560_DN2_SP0_c.t1
OG0010810	g1040	CP8_g53579_DN3_SP8_c.t1
OG0010811	g1057	CP8_g53607_DN3_SP0_c.t1
OG0010812	g39327	CP8_g53697_DN3_SP4_c.t1
OG0010813	g1099	CP8_g53712_DN3_SP6_c.t1
OG0010815	g1116	CP8_g53755_DN3_SP4_c.t1
OG0010816	g28662	CP8_g53778_DN3_SP1_c.t1
OG0010817	g28677	CP8_g53799_DN3_SP5_c.t1
OG0010818	g5291	CP11_g32652_DN3_SP3_c.t1
OG0010819	g29396	CP11_g32689_DN3_SP1_c.t1
OG0010820	g5327	CP11_g32723_DN3_SP0_c.t1
OG0010821	g5345	CP11_g32747_DN3_SP0_c.t1
OG0010822	g45574	CP11_g32763_DN3_SP8_c.t1
OG0010823	g29431	CP11_g32770_DN3_SP8_c.t1
OG0010825	g29438	CP11_g32779_DN3_SP0_c.t1
OG0010826	g5385	CP11_g32814_DN3_SP7_c.t1
OG0010827	g5388	CP11_g32817_DN3_SP2_c.t1
OG0010828	g29469	CP11_g32830_DN3_SP0_c.t1
OG0010829	g29470	CP11_g32835_DN3_SP0_c.t1
OG0010830	g5404	CP11_g32863_DN3_SP6_c.t1
OG0010831	g9704	CP2_g47739_DN3_SP5_c.t1
OG0010832	g5407	CP11_g32874_DN3_SP8_c.t1
OG0010833	g5429, g29520	CP11_g32920_DN3_SP3_c.t1
OG0010834	g29521	CP11_g32921_DN3_SP0_c.t1
OG0010835	g29548	CP11_g32956_DN1_SP0_c.t1
OG0010837	g246	CP2_g47883_DN3_SP8_c.t1
OG0010838	g5499	CP11_g33045_DN3_SP0_c.t1
OG0010840	g5547	CP11_g33156_DN3_SP2_c.t1
OG0010841	g24284	CP6_g7113_DN3_SP2_c.t1
OG0010842	g24238	CP6_g7050_DN3_SP0_c.t1
OG0010844	g24185	CP6_g6972_DN3_SP3_c.t1
OG0010845	g24179	CP6_g6959_DN3_SP0_c.t1
OG0010846	g47277	CP6_g6952_DN3_SP0_c.t1
OG0010847	g24173	CP6_g6945_DN3_SP0_c.t1
OG0010850	g3831, g17434	CP6_g6880_DN3_SP1_c.t1
OG0010851	g24123	CP6_g6858_DN3_SP0_c.t1
OG0010852	g24095	CP6_g6839_DN3_SP0_c.t1
OG0010853	g24050, g36081	CP6_g6778_DN3_SP3_c.t1
OG0010854	g17373	CP6_g6772_DN3_SP8_c.t1
OG0010855	g24021, g47370	CP6_g6728_DN3_SP7_c.t1
OG0010856	g24005	CP6_g6701_DN3_SP4_c.t1
OG0010857	g47384	CP6_g6695_DN3_SP8_c.t1
OG0010858	g47396	CP19_g18515_DN3_SP3_c.t1
OG0010861	g47486	CP19_g18244_DN3_SP4_c.t1
OG0010862	g50702	CP7_g44557_DN3_SP8_c.t1
OG0010863	g32679	CP7_g44538_DN3_SP2_c.t1
OG0010864	g32692	CP7_g44526_DN3_SP8_c.t1
OG0010865	g50716, g32705	CP7_g44521_DN3_SP6_c.t1
OG0010866	g27868	CP7_g44425_DN3_SP7_c.t1
OG0010867	g32891	CP7_g44410_DN3_SP6_c.t1
OG0010868	g27961	CP1_g39358_DN1_SP0_c.t1
OG0010869	g53850	CP1_g38967_DN3_SP7_c.t1
OG0010870	g53743, g53744	CP1_g40780_DN3_SP0_c.t1
OG0010871	g28205	CP291_g50943_DN3_SP8_c.t1
OG0010873	g32312	CP7_g45085_DN1_SP0_c.t1
OG0010874	g50456	CP7_g45067_DN3_SP4_c.t1
OG0010875	g32353	CP7_g45043_DN3_SP8_c.t1
OG0010876	g27658	CP7_g45040_DN2_SP0_c.t1
OG0010877	g50488	CP7_g45033_DN3_SP0_c.t1
OG0010878	g32373	CP7_g45010_DN3_SP7_c.t1
OG0010880	g32470	CP7_g44854_DN3_SP4_c.t1
OG0010881	g50547	CP6_g7650_DN3_SP6_c.t1, CP7_g44837_DN3_SP1_c.t1
OG0010882	g27713	CP7_g44818_DN3_SP3_c.t1
OG0010883	g27720	CP20_g4136_DN3_SP1_c.t1
OG0010884	g18230	CP5_g444_DN3_SP0_c.t1
OG0010885	g22955	CP5_g403_DN3_SP0_c.t1
OG0010886	g22935	CP5_g380_DN3_SP8_c.t1
OG0010887	g13972	CP10_g43685_DN3_SP7_c.t1
OG0010888	g47973	CP5_g350_DN3_SP1_c.t1
OG0010889	g22908	CP5_g345_DN3_SP0_c.t1
OG0010890	g22833, g47988	CP5_g265_DN3_SP0_c.t1
OG0010891	g22828	CP5_g257_DN3_SP8_c.t1
OG0010892	g18289	CP5_g218_DN3_SP7_c.t1
OG0010894	g22738	CP5_g163_DN3_SP0_c.t1
OG0010895	g25989	CP5_g117_DN3_SP0_c.t1
OG0010897	g18341	CP5_g46_DN3_SP8_c.t1
OG0010899	g50843	CP16_g54724_DN3_SP0_c.t1
OG0010900	g50842	CP16_g54722_DN2_SP7_c.t1
OG0010901	g18376	CP5_g13_DN2_SP0_c.t1
OG0010902	g18371	CP5_g19_DN2_SP8_c.t1
OG0010903	g18365	CP12_g30784_DN3_SP6_c.t1
OG0010904	g18364	CP9_g28538_DN3_SP0_c.t1
OG0010905	g19274, g19268	CP5_g2_DN2_SP0_c.t1
OG0010906	g46850	CP5_g2005_DN3_SP8_c.t1
OG0010907	g16733	CP5_g1951_DN3_SP8_c.t1
OG0010908	g45037	CP9_g28128_DN3_SP0_c.t1
OG0010908	g46819	CP5_g1818_DN3_SP8_c.t1
OG0010910	g46777	CP5_g1725_DN3_SP8_c.t1
OG0010911	g46734	CP5_g1615_DN2_SP0_c.t1, CP5_g1617_DN3_SP7_c.t1
OG0010912	g46731	CP5_g1609_DN3_SP0_c.t1
OG0010913	g46724	CP5_g1593_DN3_SP3_c.t1
OG0010915	g16889	CP5_g1507_DN3_SP0_c.t1
OG0010916	g37119	CP4_g25242_DN3_SP0_c.t1
OG0010917	g51495	CP4_g25236_DN3_SP7_c.t1
OG0010918	g37131, g51514	CP4_g25214_DN3_SP0_c.t1
OG0010919	g32631	CP7_g44630_DN3_SP0_c.t1
OG0010920	g40265	CP20_g4065_DN3_SP6_c.t1
OG0010921	g40263	CP20_g4056_DN3_SP8_c.t1
OG0010922	g40224	CP14_g23203_DN3_SP3_c.t1
OG0010923	g40204	CP14_g23588_DN2_SP8_c.t1
OG0010924	g40214	CP14_g23414_DN3_SP6_c.t1
OG0010925	g23749, g37087	CP4_g25315_DN3_SP6_c.t1
OG0010926	g51420	CP4_g25334_DN3_SP2_c.t1
OG0010928	g51396	CP4_g25359_DN3_SP7_c.t1
OG0010929	g11121	CP13_g20317_DN3_SP0_c.t1
OG0010930	g49150	CP13_g20591_DN3_SP0_c.t1
OG0010931	g37025	CP13_g20656_DN3_SP2_c.t1
OG0010932	g18440	CP13_g20730_DN3_SP0_c.t1, CP13_g20708_DN3_SP0_c.t1, CP13_g20657_DN3_SP0_c.t1
OG0010933	g1353	CP8_g52969_DN3_SP5_c.t1
OG0010934	g36997	CP22_g17281_DN3_SP2_c.t1
OG0010935	g40294	CP20_g4186_DN2_SP8_c.t1
OG0010936	g40333, g25776	CP20_g4251_DN3_SP8_c.t1
OG0010937	g40358	CP20_g4328_DN3_SP8_c.t1
OG0010938	g40390	CP20_g4402_DN3_SP3_c.t1
OG0010939	g16068	CP11_g31831_DN3_SP0_c.t1
OG0010940	g25577	CP11_g31878_DN3_SP3_c.t1
OG0010942	g40458	CP11_g31889_DN3_SP8_c.t1
OG0010944	g18419, g16317	CP13_g20150_DN3_SP0_c.t1
OG0010945	g44861	CP9_g28382_DN3_SP4_c.t1
OG0010948	g40577	CP13_g19935_DN3_SP0_c.t1
OG0010949	g40632	CP13_g19865_DN3_SP1_c.t1
OG0010950	g40642	CP13_g19834_DN3_SP6_c.t1
OG0010951	g10900	CP13_g19783_DN3_SP0_c.t1
OG0010952	g40725	CP13_g19717_DN3_SP7_c.t1
OG0010953	g10871, g40699	CP13_g19756_DN3_SP7_c.t1
OG0010954	g13536	CP12_g31014_DN3_SP6_c.t1
OG0010955	g13533	CP12_g31030_DN3_SP8_c.t1
OG0010956	g46858	CP5_g2077_DN2_SP0_c.t1
OG0010957	g13529, g35823	CP12_g31049_DN3_SP0_c.t1
OG0010958	g46941	CP6_g9598_DN3_SP1_c.t1
OG0010959	g24717	CP6_g8329_DN3_SP6_c.t1
OG0010960	g17859	CP6_g8022_DN3_SP2_c.t1
OG0010961	g47018	CP6_g7618_DN2_SP0_c.t1, CP6_g7620_DN1_SP0_c.t1
OG0010962	g24590	CP6_g7605_DN3_SP1_c.t1
OG0010963	g24577	CP6_g7595_DN3_SP1_c.t1, CP21_g11013_DN3_SP1_c.t1, CP6_g7596_DN1_SP0_c.t1, CP13_g20644_DN1_SP0_c.t1
OG0010964	g17777	CP6_g7589_DN3_SP0_c.t1
OG0010965	g6415	CP12_g30798_DN3_SP2_c.t1
OG0010966	g47051	CP6_g7473_DN3_SP0_c.t1
OG0010967	g24453, g17657	CP6_g7352_DN3_SP8_c.t1
OG0010968	g46684, g43410, g53075	CP5_g1455_DN3_SP0_c.t1
OG0010970	g16859	CP5_g1439_DN3_SP0_c.t1
OG0010971	g16855	CP5_g1418_DN3_SP2_c.t1
OG0010972	g16851	CP5_g1417_DN3_SP8_c.t1, CP13_g19204_DN3_SP2_c.t1
OG0010973	g16852	CP5_g1414_DN3_SP0_c.t1
OG0010974	g46674	CP5_g1374_DN3_SP3_c.t1
OG0010975	g6156	CP5_g1368_DN3_SP3_c.t1
OG0010976	g16836	CP5_g1357_DN3_SP2_c.t1
OG0010977	g16833	CP5_g1350_DN3_SP6_c.t1
OG0010978	g16774	CP19_g17849_DN3_SP8_c.t1
OG0010979	g14048	CP19_g17820_DN3_SP0_c.t1
OG0010980	g50838	CP4_g23935_DN3_SP1_c.t1
OG0010981	g37760	CP4_g23941_DN3_SP0_c.t1
OG0010982	g37759	CP4_g23942_DN3_SP0_c.t1
OG0010983	g37732	CP4_g23975_DN3_SP8_c.t1
OG0010984	g37726	CP4_g23982_DN3_SP8_c.t1
OG0010985	g50820	CP6_g7564_DN3_SP0_c.t1, CP6_g7565_DN3_SP0_c.t1
OG0010987	g37687	CP4_g24047_DN3_SP0_c.t1
OG0010989	g37624	CP4_g24152_DN3_SP0_c.t1
OG0010990	g37618	CP4_g24160_DN3_SP5_c.t1
OG0010991	g52265	CP4_g24161_DN3_SP5_c.t1
OG0010993	g37578, g52243	CP4_g24227_DN3_SP8_c.t1
OG0010995	g52184	CP4_g24264_DN3_SP2_c.t1
OG0010996	g52170	CP4_g24273_DN3_SP8_c.t1
OG0010997	g37546	CP4_g24288_DN3_SP1_c.t1
OG0010998	g18893	CP3_g13444_DN3_SP0_c.t1
OG0010999	g41546	CP9_g28426_DN3_SP1_c.t1
OG0011000	g37472	CP4_g24435_DN3_SP8_c.t1
OG0011001	g38196	CP4_g24447_DN3_SP8_c.t1
OG0011002	g52076	CP4_g24463_DN3_SP0_c.t1
OG0011003	g37442	CP4_g24493_DN3_SP1_c.t1
OG0011004	g52006, g37412	CP4_g24540_DN3_SP8_c.t1
OG0011005	g37405	CP4_g24547_DN3_SP0_c.t1
OG0011007	g52004	CP4_g24554_DN3_SP8_c.t1
OG0011008	g38166	CP4_g24560_DN3_SP0_c.t1
OG0011009	g37397	CP4_g24563_DN3_SP8_c.t1
OG0011010	g5855	CP11_g33746_DN3_SP0_c.t1
OG0011011	g5852	CP11_g33742_DN1_SP0_c.t1
OG0011012	g5851	CP11_g33741_DN3_SP8_c.t1
OG0011013	g5846	CP11_g33734_DN1_SP0_c.t1
OG0011014	g5845	CP11_g33731_DN3_SP6_c.t1
OG0011015	g5838, g5842, g5840, g5836	CP11_g33728_DN3_SP5_c.t1
OG0011016	g7745	CP11_g31949_DN3_SP0_c.t1
OG0011017	g5795	CP11_g33652_DN3_SP0_c.t1
OG0011018	g30086, g36099, g5783	CP11_g33626_DN3_SP0_c.t1
OG0011019	g45332	CP11_g33617_DN3_SP2_c.t1
OG0011021	g5769	CP11_g33595_DN2_SP0_c.t1
OG0011022	g29837	CP11_g33562_DN2_SP0_c.t1
OG0011023	g5735	CP6_g7553_DN3_SP8_c.t1
OG0011025	g29805	CP11_g33490_DN2_SP0_c.t1
OG0011026	g638	CP2_g48518_DN3_SP8_c.t1
OG0011027	g707, g41407	CP8_g54309_DN3_SP7_c.t1
OG0011028	g10	CP2_g47518_DN2_SP8_c.t1
OG0011029	g28927	CP8_g54265_DN3_SP0_c.t1
OG0011030	g28919	CP8_g54249_DN3_SP8_c.t1
OG0011031	g41381	CP8_g54233_DN3_SP8_c.t1
OG0011033	g767	CP8_g54196_DN3_SP0_c.t1
OG0011034	g768	CP8_g54192_DN3_SP8_c.t1
OG0011036	g800	CP8_g54147_DN3_SP8_c.t1
OG0011037	g28831	CP8_g54086_DN2_SP0_c.t1
OG0011038	g28829	CP8_g54082_DN3_SP0_c.t1
OG0011039	g844	CP8_g54071_DN3_SP0_c.t1
OG0011040	g846	CP8_g54066_DN3_SP8_c.t1
OG0011041	g1264	CP8_g53945_DN2_SP0_c.t1
OG0011042	g28742	CP8_g53959_DN3_SP4_c.t1
OG0011043	g1233	CP8_g53902_DN3_SP3_c.t1
OG0011044	g283	CP2_g47945_DN3_SP8_c.t1
OG0011045	g268	CP2_g47922_DN3_SP8_c.t1
OG0011046	g9783	CP2_g47887_DN3_SP5_c.t1
OG0011047	g9782, g247	CP2_g47886_DN3_SP0_c.t1
OG0011048	g244	CP2_g47880_DN3_SP1_c.t1
OG0011049	g215	CP2_g47837_DN3_SP6_c.t1
OG0011050	g2554	CP3_g14317_DN3_SP8_c.t1
OG0011051	g40	CP2_g47598_DN3_SP8_c.t1
OG0011052	g9641	CP2_g47597_DN3_SP8_c.t1
OG0011055	g19624	CP2_g47527_DN3_SP7_c.t1
OG0011056	g7	CP2_g47511_DN3_SP8_c.t1
OG0011058	g39457	CP29_g22037_DN1_SP0_c.t1, CP8_g54628_DN3_SP8_c.t1
OG0011059	g45275	CP8_g54646_DN3_SP0_c.t1
OG0011060	g45277	CP8_g54656_DN3_SP2_c.t1
OG0011061	g39463	CP8_g54557_DN3_SP0_c.t1
OG0011062	g40789, g39505	CP8_g54535_DN3_SP2_c.t1
OG0011063	g39508	CP8_g54525_DN3_SP4_c.t1
OG0011064	g45223	CP8_g54524_DN3_SP0_c.t1
OG0011065	g39511	CP8_g54521_DN3_SP0_c.t1
OG0011066	g39514	CP11_g32155_DN3_SP8_c.t1
OG0011067	g25425	CP11_g32152_DN3_SP7_c.t1
OG0011068	g25432	CP11_g32136_DN3_SP0_c.t1
OG0011069	g39517, g39518	CP11_g32142_DN3_SP8_c.t1
OG0011070	g39533, g25448	CP11_g32116_DN3_SP8_c.t1
OG0011071	g39551	CP11_g32087_DN3_SP0_c.t1
OG0011072	g39585	CP11_g32065_DN3_SP4_c.t1
OG0011073	g25469	CP11_g32061_DN3_SP3_c.t1
OG0011074	g39590	CP11_g32051_DN3_SP0_c.t1
OG0011075	g39620	CP11_g32013_DN3_SP0_c.t1
OG0011076	g45218	CP11_g32017_DN3_SP8_c.t1
OG0011077	g39647	CP11_g31955_DN3_SP8_c.t1
OG0011078	g39703	CP13_g20229_DN3_SP0_c.t1
OG0011079	g39759	CP4_g25452_DN3_SP8_c.t1
OG0011080	g11176	CP8_g54662_DN3_SP7_c.t1
OG0011081	g39768	CP4_g25474_DN3_SP8_c.t1
OG0011082	g39764	CP4_g25460_DN3_SP2_c.t1
OG0011083	g39763	CP4_g25458_DN3_SP8_c.t1
OG0011084	g39812, g51291	CP4_g25539_DN3_SP0_c.t1
OG0011085	g51236	CP4_g25630_DN3_SP8_c.t1
OG0011086	g51231	CP4_g25663_DN3_SP0_c.t1
OG0011087	g51216	CP4_g25704_DN3_SP8_c.t1
OG0011089	g39969	CP4_g25792_DN3_SP8_c.t1
OG0011090	g51158	CP4_g25808_DN1_SP2_c.t1
OG0011091	g51114, g40010	CP4_g25854_DN3_SP2_c.t1
OG0011092	g39975, g37844	CP4_g25885_DN3_SP0_c.t1
OG0011093	g40044	CP4_g25920_DN2_SP0_c.t1
OG0011094	g40052	CP4_g25925_DN3_SP8_c.t1
OG0011095	g40069	CP4_g25949_DN3_SP0_c.t1
OG0011096	g40096	CP4_g26029_DN3_SP8_c.t1
OG0011097	g40148	CP4_g26578_DN3_SP1_c.t1
OG0011098	g40120	CP4_g26110_DN3_SP6_c.t1
OG0011099	g40153	CP4_g26800_DN3_SP8_c.t1
OG0011101	g1675	CP2_g48795_DN3_SP0_c.t1
OG0011102	g44148	CP2_g49198_DN3_SP8_c.t1
OG0011104	g38317	CP16_g55632_DN3_SP0_c.t1
OG0011105	g23663	CP5_g1313_DN3_SP7_c.t1
OG0011107	g7931	CP10_g42149_DN3_SP7_c.t1
OG0011108	g7943	CP10_g42125_DN3_SP3_c.t1
OG0011109	g39946	CP4_g25749_DN3_SP0_c.t1
OG0011110	g12728	CP3_g13043_DN2_SP5_c.t1
OG0011111	g38161, g38159, g38163	CP4_g24581_DN3_SP0_c.t1
OG0011112	g37388	CP4_g24582_DN3_SP8_c.t1
OG0011114	g17120	CP19_g17960_DN3_SP8_c.t1
OG0011115	g23676	CP19_g17963_DN3_SP0_c.t1
OG0011116	g23679	CP19_g17969_DN3_SP0_c.t1
OG0011117	g12756	CP10_g42261_DN3_SP8_c.t1
OG0011118	g12676	CP10_g42265_DN3_SP2_c.t1
OG0011119	g7839	CP10_g42289_DN3_SP7_c.t1
OG0011120	g659	CP8_g54375_DN2_SP0_c.t1
OG0011121	g7810	CP10_g42368_DN3_SP8_c.t1
OG0011122	g7773, g7764	CP10_g42433_DN3_SP8_c.t1
OG0011123	g12841	CP10_g42494_DN3_SP0_c.t1
OG0011126	g7703	CP10_g42536_DN3_SP0_c.t1
OG0011127	g12523	CP10_g42580_DN3_SP6_c.t1
OG0011129	g12505, g12917	CP10_g42612_DN3_SP8_c.t1
OG0011130	g6352	CP12_g31488_DN3_SP4_c.t1
OG0011131	g12489	CP10_g42644_DN3_SP8_c.t1
OG0011132	g10255	CP2_g48777_DN3_SP6_c.t1
OG0011133	g12995	CP10_g42807_DN3_SP2_c.t1
OG0011134	g12989	CP10_g42820_DN3_SP8_c.t1
OG0011135	g7524, g13011	CP10_g42861_DN3_SP7_c.t1
OG0011136	g13012	CP10_g42862_DN3_SP8_c.t1
OG0011137	g51910	CP4_g24667_DN3_SP8_c.t1
OG0011138	g51843	CP4_g24724_DN3_SP0_c.t1
OG0011139	g51809	CP4_g24753_DN2_SP0_c.t1
OG0011140	g37306	CP4_g24824_DN2_SP4_c.t1
OG0011141	g37294	CP4_g24844_DN3_SP2_c.t1
OG0011142	g37145	CP4_g25141_DN2_SP0_c.t1
OG0011143	g38030	CP4_g25122_DN3_SP0_c.t1
OG0011144	g38053	CP4_g25043_DN3_SP8_c.t1
OG0011146	g51636	CP4_g24993_DN3_SP4_c.t1
OG0011147	g51661	CP4_g24966_DN3_SP0_c.t1
OG0011148	g37231	CP4_g24952_DN3_SP4_c.t1
OG0011149	g51681	CP4_g24934_DN3_SP0_c.t1
OG0011150	g37260	CP4_g24901_DN3_SP3_c.t1
OG0011151	g37281	CP4_g24872_DN1_SP0_c.t1
OG0011152	g51724	CP4_g24873_DN3_SP8_c.t1
OG0011153	g31627	CP7_g46139_DN3_SP8_c.t1
OG0011154	g49956	CP7_g46131_DN2_SP0_c.t1
OG0011155	g31633, g27742, g27335	CP7_g46128_DN3_SP4_c.t1
OG0011156	g31647	CP7_g46105_DN3_SP3_c.t1
OG0011158	g27368	CP7_g46023_DN3_SP8_c.t1
OG0011159	g27374	CP7_g45982_DN3_SP1_c.t1
OG0011160	g31721	CP7_g45979_DN3_SP0_c.t1
OG0011161	g31739	CP7_g45958_DN3_SP1_c.t1
OG0011162	g50092	CP7_g45796_DN3_SP0_c.t1
OG0011163	g27441	CP7_g45781_DN3_SP5_c.t1
OG0011164	g50118, g31901	CP7_g45755_DN3_SP0_c.t1
OG0011165	g27457	CP7_g45728_DN2_SP2_c.t1
OG0011166	g50187	CP7_g45643_DN3_SP6_c.t1
OG0011167	g27499	CP7_g45595_DN3_SP0_c.t1
OG0011168	g27537	CP7_g45496_DN3_SP0_c.t1
OG0011170	g27565, g32077	CP7_g45373_DN3_SP0_c.t1
OG0011173	g50365	CP7_g45290_DN3_SP8_c.t1
OG0011174	g7283	CP10_g43236_DN2_SP0_c.t1
OG0011176	g32202	CP7_g45227_DN3_SP0_c.t1
OG0011177	g50389	CP7_g45211_DN3_SP6_c.t1
OG0011178	g32239	CP7_g45196_DN3_SP0_c.t1
OG0011179	g32242	CP7_g45191_DN3_SP0_c.t1
OG0011180	g32257	CP7_g45166_DN3_SP2_c.t1
OG0011181	g50411, g27625	CP7_g45143_DN3_SP0_c.t1
OG0011182	g44906	CP9_g28282_DN3_SP0_c.t1
OG0011183	g26871	CP1_g36453_DN3_SP3_c.t1
OG0011184	g32287	CP7_g45131_DN3_SP2_c.t1
OG0011185	g46931	CP6_g8917_DN3_SP8_c.t1
OG0011186	g23788	CP19_g18131_DN3_SP2_c.t1
OG0011191	g38396	CP16_g55069_DN3_SP4_c.t1
OG0011192	g38421	CP16_g55026_DN2_SP8_c.t1
OG0011193	g38423	CP16_g55022_DN3_SP2_c.t1, CP16_g55023_DN2_SP0_c.t1
OG0011194	g50906	CP16_g54921_DN3_SP8_c.t1
OG0011195	g38509	CP16_g54840_DN3_SP8_c.t1
OG0011196	g38516	CP16_g54818_DN3_SP7_c.t1
OG0011197	g38525	CP16_g54792_DN3_SP7_c.t1
OG0011198	g50853	CP16_g54741_DN3_SP8_c.t1
OG0011200	g31512	CP1_g37730_DN3_SP2_c.t1
OG0011201	g31503	CP1_g37717_DN3_SP5_c.t1
OG0011202	g49899	CP1_g37694_DN3_SP0_c.t1
OG0011203	g49885	CP1_g37674_DN3_SP8_c.t1
OG0011204	g49857	CP1_g37596_DN3_SP7_c.t1
OG0011205	g31411, g49849	CP1_g37587_DN2_SP0_c.t1
OG0011207	g27179	CP1_g37504_DN3_SP0_c.t1
OG0011208	g31335	CP1_g37481_DN3_SP3_c.t1
OG0011209	g31323	CP1_g37449_DN3_SP1_c.t1
OG0011210	g31283	CP1_g37388_DN2_SP4_c.t1
OG0011211	g31256	CP1_g37342_DN3_SP8_c.t1
OG0011212	g31246	CP1_g37321_DN3_SP0_c.t1, CP1_g37320_DN2_SP0_c.t1
OG0011214	g31157, g49639, g51874	CP1_g37184_DN3_SP0_c.t1
OG0011215	g47177	CP6_g7166_DN3_SP4_c.t1
OG0011217	g31132	CP1_g37149_DN3_SP8_c.t1
OG0011218	g54017	CP1_g38362_DN3_SP6_c.t1
OG0011219	g31106, g49606	CP1_g37091_DN3_SP7_c.t1
OG0011222	g26993	CP1_g36977_DN3_SP0_c.t1
OG0011223	g30995	CP1_g36924_DN3_SP0_c.t1
OG0011224	g30973, g30969, g49531	CP1_g36896_DN3_SP6_c.t1
OG0011225	g49528	CP1_g36892_DN2_SP1_c.t1
OG0011227	g30964, g49524	CP1_g36886_DN3_SP8_c.t1
OG0011228	g30938	CP1_g36849_DN3_SP0_c.t1
OG0011229	g30933	CP1_g36839_DN3_SP0_c.t1
OG0011230	g30929	CP1_g36832_DN3_SP0_c.t1
OG0011231	g49460, g26946	CP1_g36605_DN3_SP2_c.t1
OG0011232	g30879	CP1_g36618_DN3_SP3_c.t1
OG0011233	g49436	CP1_g36681_DN3_SP8_c.t1
OG0011234	g49420	CP1_g36720_DN3_SP0_c.t1
OG0011235	g49423	CP1_g36714_DN3_SP8_c.t1
OG0011236	g49429	CP1_g36699_DN3_SP7_c.t1
OG0011237	g30819	CP1_g36734_DN3_SP6_c.t1
OG0011238	g30814	CP1_g36740_DN3_SP0_c.t1
OG0011239	g30811	CP1_g36747_DN3_SP8_c.t1
OG0011241	g30798	CP1_g36776_DN3_SP8_c.t1
OG0011242	g49387	CP1_g36795_DN3_SP1_c.t1
OG0011243	g30779	CP1_g36805_DN3_SP4_c.t1
OG0011244	g30776, g49377	CP1_g36810_DN3_SP8_c.t1
OG0011246	g49294	CP1_g38066_DN2_SP1_c.t1
OG0011247	g5227	CP11_g32570_DN3_SP8_c.t1
OG0011248	g5199	CP11_g32538_DN3_SP8_c.t1
OG0011249	g45653, g5209	CP11_g32549_DN3_SP5_c.t1
OG0011250	g5220	CP11_g32563_DN2_SP0_c.t1
OG0011251	g29292, g5175	CP11_g32497_DN3_SP4_c.t1
OG0011252	g5121	CP11_g32440_DN3_SP5_c.t1
OG0011253	g5047	CP11_g32334_DN3_SP3_c.t1
OG0011254	g5044	CP11_g32323_DN3_SP6_c.t1
OG0011255	g29179	CP11_g32300_DN3_SP4_c.t1
OG0011256	g29136	CP11_g32232_DN3_SP8_c.t1
OG0011257	g29139	CP11_g32235_DN3_SP1_c.t1
OG0011258	g4955, g32267, g4953	CP11_g32189_DN3_SP3_c.t1
OG0011259	g44849	CP9_g28405_DN3_SP3_c.t1
OG0011260	g4921	CP8_g54500_DN3_SP2_c.t1
OG0011261	g4916	CP8_g54491_DN2_SP0_c.t1
OG0011263	g4892	CP8_g54429_DN3_SP0_c.t1
OG0011264	g4857	CP2_g48532_DN2_SP0_c.t1
OG0011265	g4828	CP2_g48553_DN3_SP5_c.t1
OG0011266	g4803	CP2_g48568_DN3_SP6_c.t1
OG0011267	g10120	CP2_g48564_DN3_SP1_c.t1
OG0011268	g4795	CP2_g48577_DN3_SP6_c.t1
OG0011269	g4770	CP2_g48622_DN3_SP0_c.t1
OG0011270	g4743	CP2_g48664_DN3_SP0_c.t1
OG0011271	g4746	CP2_g48671_DN3_SP8_c.t1
OG0011272	g4764	CP2_g48678_DN3_SP2_c.t1
OG0011273	g10192	CP2_g48695_DN3_SP8_c.t1
OG0011274	g4500	CP2_g48721_DN3_SP6_c.t1
OG0011275	g10203	CP2_g48705_DN3_SP2_c.t1
OG0011276	g10262	CP2_g48782_DN3_SP7_c.t1
OG0011277	g29348	CP11_g32617_DN3_SP5_c.t1
OG0011278	g5580	CP11_g33284_DN2_SP0_c.t1
OG0011279	g45449	CP11_g33213_DN3_SP7_c.t1
OG0011280	g5618, g45439	CP11_g33313_DN3_SP8_c.t1
OG0011281	g29721	CP11_g33342_DN3_SP5_c.t1
OG0011282	g29724	CP11_g33349_DN2_SP0_c.t1
OG0011283	g45428	CP11_g33352_DN3_SP3_c.t1
OG0011284	g5639	CP11_g33357_DN2_SP0_c.t1
OG0011285	g13136	CP10_g43186_DN3_SP8_c.t1
OG0011286	g5687	CP11_g33447_DN3_SP8_c.t1
OG0011287	g10096	CP2_g48505_DN3_SP0_c.t1
OG0011288	g607	CP2_g48468_DN3_SP0_c.t1
OG0011289	g10065, g608	CP2_g48469_DN3_SP8_c.t1
OG0011290	g597	CP2_g48445_DN2_SP1_c.t1
OG0011291	g10048	CP2_g48431_DN3_SP0_c.t1
OG0011292	g565	CP2_g48402_DN3_SP6_c.t1
OG0011293	g18566	CP2_g48387_DN3_SP2_c.t1
OG0011294	g525	CP2_g48343_DN3_SP1_c.t1
OG0011298	g9921	CP2_g48203_DN3_SP0_c.t1
OG0011300	g9844	CP2_g48033_DN3_SP7_c.t1
OG0011301	g1224	CP8_g53884_DN3_SP8_c.t1
OG0011302	g1218	CP8_g53878_DN3_SP0_c.t1
OG0011303	g1166	CP8_g53839_DN2_SP2_c.t1
