Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_Rawat
OG0007570	g1468	AL8G23830
OG0007571	g10915	AL8G11450
OG0007572	g54003	AL1G53710
OG0007573	g28285	AL8G24860
OG0007574	g1382, g28286	AL8G24920
OG0007575	g1369	AL8G24980
OG0007576	g28296	AL8G25010
OG0007577	g18151	AL7G18190
OG0007578	g882	AL8G26870
OG0007579	g41280	AL8G28040
OG0007581	g28405	AL8G27780
OG0007582	g28400	AL8G27690
OG0007583	g28397, g41255	AL8G27660
OG0007584	g41282	AL8G28060
OG0007585	g28421	AL8G28120
OG0007586	g28456	AL8G29250
OG0007587	g940, g28448	AL8G29090
OG0007588	g956	AL8G29730
OG0007589	g28488, g39413	AL8G30040
OG0007590	g28496	AL8G30400
OG0007591	g39367, g28521	AL8G31160
OG0007592	g28530	AL236U10010, AL8G31440
OG0007593	g1046	AL2G24490, AL2G22990, AL8G31670
OG0007594	g28548	AL8G31820
OG0007595	g27158	AL1G22680
OG0007596	g28575	AL8G32740
OG0007597	g1095	AL8G32900
OG0007598	g28596	AL8G32930
OG0007599	g28794, g28601	AL8G32980
OG0007600	g39307	AL8G33350
OG0007601	g28641	AL8G33400
OG0007602	g28650	nbis-gene-2165
OG0007603	g1139, g28660	AL8G33850
OG0007604	g1155	AL8G34260
OG0007605	g10146	AL6G39550
OG0007606	g5273	AL6G24010
OG0007607	g5289	AL6G23750
OG0007608	g29375, g45610	AL6G23680
OG0007609	g29373, g5293	AL6G23620
OG0007610	g29389	AL6G23460
OG0007611	g45597	AL6G23190
OG0007612	g45589	AL6G23080
OG0007613	g5326	AL6G22900
OG0007614	g5331	AL6G22830
OG0007615	g5338, g29420	AL6G22690
OG0007616	g5350	AL6G22540
OG0007617	g5371, g29443	AL6G22150
OG0007618	g5372, g29445, g45568	AL6G22120
OG0007619	g29449	AL6G21870
OG0007620	g29467, g5392	AL6G21610
OG0007621	g5405	AL6G21140
OG0007622	g5470	AL6G19660
OG0007623	g45504, g5486	AL6G19360
OG0007624	g29577	AL6G19250
OG0007625	g29581	AL6G18950
OG0007626	g45493	AL6G18560
OG0007627	g5515	AL6G18520
OG0007628	g29604	AL6G18240
OG0007629	g5555	AL6G17540
OG0007630	g5562	AL6G17490
OG0007631	g17552	AL7G37290, AL7G37230
OG0007632	g47240	AL7G36690
OG0007633	g47248, g24229	AL7G36560
OG0007634	g24226	AL7G36430
OG0007635	g24223, g17496	AL7G36360
OG0007637	g13150, g40428	AL6G47810
OG0007638	g47292	AL7G35290
OG0007639	g17453	AL7G35190
OG0007640	g47300	AL7G34930
OG0007641	g17425, g24128	AL7G34680
OG0007642	g24079	AL7G33930
OG0007643	g40514	nbis-gene-1996
OG0007644	g9870	AL8G38940
OG0007645	g17374, g47344	AL7G33410
OG0007646	g47355	AL7G33210
OG0007647	g25544	AL6G48760
OG0007648	g47375	AL7G32650
OG0007649	g47391, g23990	AL7G32290
OG0007650	g17309	AL7G31610
OG0007651	g23969	AL7G31560
OG0007652	g47413	AL7G31380
OG0007653	g17302	AL7G31290
OG0007654	g17294	AL7G31070
OG0007655	g23949	AL7G30970
OG0007656	g17282	AL7G30850
OG0007657	g23933	AL7G30640
OG0007658	g47450	AL7G30470
OG0007659	g47451, g23918	AL7G30440
OG0007660	g23884	AL7G29750
OG0007661	g23878	AL7G29620
OG0007662	g23860	AL7G29380
OG0007663	g50683	AL1G47610
OG0007664	g50690	AL1G47670
OG0007665	g32666	AL1G47780
OG0007666	g32730	AL1G48440
OG0007667	g50756, g32837	AL1G49100
OG0007668	g27921	AL1G50930
OG0007669	g53907, g35965	AL1G52460
OG0007670	g36262	AL1G54060
OG0007671	g53983	AL1G53400
OG0007672	g54016	AL1G54110
OG0007673	g7576	AL3G18990
OG0007675	g32331	AL1G41860
OG0007677	g32350, g50473	AL1G42050
OG0007678	g50486, g32356	AL1G42140
OG0007679	g32389	AL1G42960
OG0007681	g27700	AL1G44290
OG0007682	g27710	AL1G44750
OG0007683	g32487	AL1G44770
OG0007684	g32492	AL1G44850
OG0007685	g22993	AL7G15630
OG0007686	g29839	AL6G12560
OG0007687	g18235	AL7G15270
OG0007688	g47946	AL7G15100
OG0007689	g22961	AL7G15060
OG0007690	g47965, g22938	AL7G14770
OG0007691	g22920	AL7G14530
OG0007693	g22902	AL7G14240
OG0007694	g47979	AL7G13910
OG0007695	g38431	AL4G13440
OG0007696	g22870	AL7G13760
OG0007698	g22818	AL7G13090
OG0007699	g22814	AL7G12950
OG0007700	g22812	AL7G12940
OG0007701	g18287	AL7G12810
OG0007702	g22787	AL7G12580
OG0007703	g22779	AL7G12440
OG0007704	g22747	AL7G12120
OG0007705	g22732	AL7G11920
OG0007706	g22713	AL7G11520
OG0007707	g18354	AL7G10390
OG0007708	g46880	AL7G44290
OG0007709	g16745	AL7G46220
OG0007710	g43901, g46727	AL7G51560
OG0007711	g37118	AL4G30990
OG0007712	g37122	AL4G31080
OG0007713	g37993	AL4G31170
OG0007714	g31238, g27106	AL1G20860
OG0007715	g27754	AL2G29970, AL1G49260
OG0007716	g41491	AL6G29260
OG0007717	g51509	AL716U10010, AL4G31300
OG0007718	g51506, g37999	AL4G31240
OG0007719	g40266	AL6G43270
OG0007720	g40241	AL6G41550
OG0007721	g40215	AL6G42240
OG0007722	g32423	AL1G43820
OG0007723	g51430	AL4G30080
OG0007724	g51413	AL4G29930
OG0007725	g51405	nbis-gene-1076
OG0007726	g51400	AL4G29610
OG0007727	g51399	AL4G29600
OG0007728	g51366	AL4G29220
OG0007729	g37065	AL4G29160
OG0007730	g11141	AL8G18080
OG0007731	g40306	AL6G44220
OG0007732	g40343	AL6G45180
OG0007733	g25728	AL6G45460
OG0007734	g25690	AL6G46260
OG0007735	g25603	AL6G47290
OG0007736	g40416	AL6G47620, AL7G41290
OG0007737	g40436	AL6G47910
OG0007738	g25556, g40457	AL6G48460
OG0007740	g40460	AL6G48600
OG0007741	g11038, g40504	AL8G14890
OG0007742	g11009	AL8G14110
OG0007743	g10986	AL8G13440
OG0007744	g10979, g40569	AL8G13090
OG0007745	g10963	AL8G12660
OG0007746	g40594, g10960	AL8G12550
OG0007747	g40600	AL8G12430
OG0007748	g40607	AL8G12240
OG0007749	g10949	AL8G12180
OG0007750	g10941	AL8G11890
OG0007751	g29788	AL6G14140
OG0007752	g10938, g4617	AL8G11760
OG0007753	g40641	AL8G11690
OG0007754	g40666	AL8G11400
OG0007755	g10833	AL7G39320
OG0007756	g46872	AL7G44470
OG0007757	g46865	AL7G44560
OG0007758	g4052	AL9U12240
OG0007759	g11675	AL3G40780
OG0007762	g24594	AL7G42690
OG0007763	g47043, g36161, g24535	AL7G41920
OG0007764	g47103	AL7G40170
OG0007765	g46654	AL7G48510
OG0007766	g16771	AL7G47460
OG0007767	g16759	AL7G47130
OG0007768	g44477	AL1G56360
OG0007769	g50837	AL39U10010, AL4G47430
OG0007770	g37751	AL4G47300
OG0007771	g50834	AL4G47240
OG0007772	g50823	AL4G46910
OG0007773	g50818	AL4G46830
OG0007774	g50815	AL4G46770
OG0007776	g50786, g37673	AL4G45980
OG0007777	g50781	AL4G45910
OG0007778	g37649	AL4G45480
OG0007779	g37643	AL4G45320
OG0007780	g52294	AL4G45300
OG0007781	g37642	AL4G45280
OG0007782	g37641	AL4G45250
OG0007783	g37640	AL4G45240
OG0007784	g37635	AL4G45120
OG0007785	g37621	AL4G44850
OG0007786	g37608	AL4G44570
OG0007787	g52196	AL4G43930
OG0007788	g52165	AL4G43440
OG0007789	g37531	AL4G43010
OG0007790	g52157	AL4G42920
OG0007791	g52141	AL4G42760
OG0007792	g37469	AL4G41530
OG0007793	g52062	AL4G41120
OG0007794	g52020	AL4G40300
OG0007795	g52039	AL4G40560
OG0007796	g5843	AL6G10450
OG0007797	g5825	AL6G10770
OG0007798	g5816	AL6G10950
OG0007799	g5806	AL6G11130
OG0007800	g45304	nbis-gene-1435
OG0007801	g29856	AL6G11620
OG0007802	g5785	AL6G11720
OG0007803	g45316	AL6G11790
OG0007804	g45317	AL6G11800
OG0007805	g5779	AL6G12020
OG0007806	g5714, g29816	AL6G13410
OG0007807	g5759	AL6G12370
OG0007808	g45373	AL6G13370
OG0007809	g29807	AL1G13500, AL1G12230, AL6G13550
OG0007810	g45390	AL6G13740
OG0007811	g5699, g29801	AL6G13800
OG0007812	g29800	AL6G13870
OG0007813	g29796	AL6G13930
OG0007814	g29113	AL6G30890
OG0007815	g41420	AL6G31200
OG0007816	g19912	AL6G31210
OG0007817	g28926	AL6G32150
OG0007818	g28918	AL6G32300
OG0007819	g41379	AL6G32550
OG0007820	g746	AL6G32600
OG0007821	g756	AL6G32720
OG0007822	g759	AL6G32750
OG0007823	g41365	AL6G32950
OG0007824	g798	AL6G33470
OG0007825	g28862, g811	AL6G33810
OG0007826	g28850	AL8G37380
OG0007827	g41331	AL8G37300
OG0007828	g41328	AL8G37120
OG0007829	g28803	AL817U10010, AL8G36800
OG0007830	g1299	AL8G36560
OG0007831	g39225, g1284	AL8G36230
OG0007832	g45088	AL48U10030
OG0007833	g39256, g1239	AL8G35380
OG0007834	g39264	AL3G40340, AL277U10020
OG0007835	g318, g9825	AL8G40190
OG0007836	g314, g15977, g9822	AL8G40260
OG0007837	g18631	AL8G40270
OG0007838	g9814	AL8G40540
OG0007839	g1092, g28589	AL8G32800, AL52U10030
OG0007840	g9793	AL8G41240
OG0007841	g9790	AL8G41290
OG0007842	g36015, g18644, g36014	AL8G41930
OG0007843	g9750, g212	AL8G42090
OG0007844	g9745	AL8G42280
OG0007845	g9743	AL8G42300
OG0007846	g9722	AL8G42760
OG0007847	g9721	AL8G42810
OG0007848	g160	AL8G42860
OG0007849	g9699	AL8G43310
OG0007850	g141	AL8G43320
OG0007851	g129	AL8G43490
OG0007852	g9684, g110	AL8G43710
OG0007853	g87	AL8G43960
OG0007854	g81	AL8G44030
OG0007855	g9667, g74	AL8G44120
OG0007856	g9649, g51	AL8G44560
OG0007857	g28	AL8G45060
OG0007858	g19323	AL5G31570
OG0007859	g9629	AL8G45230
OG0007860	g25371	AL6G52750
OG0007861	g25368	AL6G52860
OG0007862	g39487	AL6G52080
OG0007863	g25400	AL6G52330
OG0007864	g45261	AL6G52400
OG0007865	g39494	AL6G51950
OG0007866	g25423	AL6G51680
OG0007867	g39538	AL6G51130
OG0007868	g39554	AL6G50870
OG0007869	g39557	AL6G50840
OG0007870	g25464	AL6G50780
OG0007871	g39603	AL6G50300
OG0007872	g25487	AL6G50180
OG0007873	g39631	AL6G49910
OG0007874	g25510, g39637	AL6G49720
OG0007875	g39677	AL8G15830
OG0007876	g39699	AL8G16220
OG0007877	g39738	AL8G17080
OG0007878	g39742	AL4G29100
OG0007879	g51352	AL4G29060
OG0007880	g39790	AL4G27700
OG0007881	g39789	AL4G27670
OG0007882	g51297	AL4G27630
OG0007883	g39761	AL4G28490
OG0007884	g51299	AL4G27740, AL125U10020
OG0007885	g51269	AL4G27080
OG0007886	g39855	AL4G26460
OG0007887	g39868	AL4G26310
OG0007888	g39878	AL4G26030
OG0007889	g39879	AL5G22210
OG0007891	g39890, g39889	AL4G25810
OG0007892	g51213	AL4G25400
OG0007893	g39917	AL4G25230
OG0007894	g51201	AL4G25200
OG0007895	g51193	AL4G25060
OG0007896	g26996	AL1G17250
OG0007897	g39952	AL4G24840
OG0007898	g51098	AL4G23320
OG0007899	g40000	AL4G23310
OG0007900	g51078	AL4G21550
OG0007901	g40036	AL4G21610
OG0007902	g40046	AL4G21780
OG0007903	g40080	AL4G12830, AL4G22350
OG0007904	g40141	AL4G20580
OG0007905	g40175	AL4G19850
OG0007907	g38279, g36807	AL4G19100
OG0007908	g38291	AL4G18830
OG0007909	g23638, g17089	AL7G25380
OG0007910	g23655	AL7G25680
OG0007911	g29287, g5162	AL6G25530
OG0007912	g12716	AL3G10620
OG0007914	g16736	AL7G45650
OG0007915	g23696	AL7G26470
OG0007916	g12741	AL3G11040
OG0007917	g7918	AL3G11100
OG0007918	g29261	AL6G26140
OG0007919	g7901	AL3G11390
OG0007920	g7880, g6215, g12685	AL3G11660
OG0007921	g12679	AL3G12030
OG0007922	g12671	AL3G12210
OG0007923	g12670, g7848	AL3G12310
OG0007924	g12659	AL3G12700
OG0007925	g7824, g12634	AL3G13110
OG0007926	g12622, g12790	AL3G13580
OG0007927	g12612, g7790	AL3G14000
OG0007928	g12815	AL3G14760
OG0007929	g12589, g7743	AL3G14850
OG0007930	g12833, g7736	AL3G15220
OG0007931	g7719, g12842	AL3G15470
OG0007932	g7725, g42578, g12835	AL3G15320, AL294U10020
OG0007934	g12847	AL3G15620
OG0007935	g12857	AL3G15770
OG0007937	g12864	AL3G16070
OG0007938	g12877	AL3G16380
OG0007939	g7682	AL3G16720
OG0007940	g7669	AL3G16840
OG0007941	g12921	AL3G16980
OG0007942	g12928	AL3G17510
OG0007943	g7641	AL3G17570
OG0007944	g7640	AL3G17590
OG0007945	g7638	AL3G17620
OG0007946	g12930	AL3G17650
OG0007947	g12931	AL3G17660
OG0007948	g10224	AL8G22040
OG0007949	g12453	AL3G18370
OG0007950	g7598, g12445	AL3G18620
OG0007951	g7584	AL3G18880
OG0007952	g12978	AL3G19020
OG0007953	g7568	AL3G19110
OG0007954	g12433	AL3G19120
OG0007955	g12996, g12426	AL3G19330
OG0007956	g7549	AL3G19460
OG0007957	g7532	AL3G19830
OG0007958	g51868, g38141	AL4G37900
OG0007960	g37352	AL4G37830
OG0007961	g37339	AL4G37570
OG0007962	g37336, g51823	AL4G37440
OG0007963	g37320	AL4G36880, AL938U10010
OG0007964	g37296	AL4G36120
OG0007965	g51565	AL4G32140
OG0007967	g38029	AL4G32320
OG0007968	g51586	AL4G32630
OG0007969	g38039	AL4G32660
OG0007970	g38046	AL4G32870
OG0007971	g51616	AL4G33170
OG0007972	g51619	AL4G33210
OG0007973	g37194	AL4G33430
OG0007974	g51630	AL4G33570
OG0007975	g51657, g38075	AL4G34120, AL4G34180
OG0007976	g38081	AL4G34600
OG0007977	g51664, g38085	AL4G34670
OG0007978	g51677	AL4G34820
OG0007979	g51695, g37252	AL4G35110
OG0007980	g51709	AL4G35250, AL4G35340
OG0007981	g51716	AL4G35590, AL4G35550
OG0007982	g51545	AL4G31900
OG0007983	g49939, g31597	AL1G27510
OG0007984	g49965, g31642	AL1G28390
OG0007985	g31661	AL1G28910
OG0007986	g27396	AL1G30180
OG0007987	g31766	nbis-gene-101
OG0007988	g31756	AL1G30580
OG0007989	g31772	AL1G30790
OG0007991	g31779	AL1G30910
OG0007992	g31795	AL1G31060
OG0007993	g31797	AL1G31110
OG0007994	g31811	AL1G31380
OG0007995	g31834	AL1G31850
OG0007996	g31835, g50079	AL1G31890
OG0007997	g31851	AL1G32190
OG0007998	g50087	AL1G32230
OG0007999	g31887	AL1G32590
OG0008000	g50105	AL1G32600
OG0008002	g50125	AL1G33020
OG0008003	g31915, g50131	AL1G33140
OG0008004	g50157, g27470	AL1G33860
OG0008005	g44398	AL2G36570
OG0008006	g31958	AL1G34060
OG0008007	g31985	AL1G34440
OG0008008	g50192	AL1G34160, AL1G34560
OG0008009	g31995, g50197	AL1G34590
OG0008010	g46324	AL2G37290
OG0008011	g31997	AL1G34640
OG0008012	g50202	AL1G34730
OG0008013	g27491	AL1G34820
OG0008014	g32024	AL1G35710
OG0008015	g32027	AL1G35780
OG0008016	g32039	AL1G36030, AL1G36040
OG0008017	g32045	AL1G36150
OG0008018	g32046, g50278	AL1G36610
OG0008019	g32101	AL1G37230
OG0008020	g27555	AL1G37550
OG0008021	g50326	AL1G38250
OG0008022	g50372	AL1G39700
OG0008023	g50373, g32190	AL1G39720
OG0008024	g32194	AL1G39790
OG0008025	g44856	AL2G26740
OG0008026	g32249	AL1G40450
OG0008027	g32269, g50404	AL1G40700
OG0008028	g50403, g27629	AL1G40690
OG0008029	g27633	AL1G40850
OG0008030	g47492	AL7G29070
OG0008031	g47497	AL7G29020
OG0008032	g47501	AL7G28950
OG0008033	g23834	AL7G28730
OG0008034	g23829	AL7G28650
OG0008035	g17183	AL7G28090
OG0008036	g23791, g47530	AL7G28020
OG0008037	g47534	AL7G27890
OG0008038	g47539, g23767	AL7G27810
OG0008039	g17175	AL7G27790
OG0008040	g23605	AL7G24830
OG0008041	g23589	AL7G24700
OG0008042	g38354	AL4G15860
OG0008043	g50996, g38362	AL4G15210
OG0008044	g38387	AL4G14660
OG0008045	g38436	AL4G13270
OG0008046	g44538, g46132	AL2G34140
OG0008047	g38471, g36918	AL4G12300
OG0008048	g38472, g43539	AL4G12290
OG0008049	g38476	AL4G12240
OG0008050	g38483	AL4G12140
OG0008051	g38486	AL4G12080
OG0008052	g36943, g50888	AL4G11320
OG0008053	g38517	AL4G11180
OG0008055	g38528, g50866	AL4G10650
OG0008056	g38537	AL4G10440
OG0008057	g38310, g38542	AL4G10400
OG0008058	g50852	AL4G10240
OG0008060	g49928	AL1G27090
OG0008061	g31569	AL1G27060
OG0008062	g31561, g27286	AL1G26920
OG0008063	g31553	AL1G26810, AL7G45380
OG0008064	g31537	AL1G26570
OG0008065	g27269, g31527	AL1G26320
OG0008066	g31493	AL1G25920
OG0008067	g31487, g27256	AL1G25840
OG0008068	g31476, g27246, g49888	AL1G25500
OG0008069	g49867	AL1G24800
OG0008070	g49862	AL1G24700
OG0008072	g49830, g49835, g49841	AL1G24090, AL1G23980
OG0008073	g31388, g49823	AL1G23850
OG0008074	g27188, g31383	AL1G23750
OG0008075	g49800	AL1G23270
OG0008076	g31338, g49784	AL1G23030
OG0008077	g31337	AL1G23010
OG0008078	g27163	AL1G22730
OG0008080	g49777	AL1G22530
OG0008081	g31264	AL1G21460
OG0008082	g31249	AL1G21180
OG0008083	g31241	AL1G20900
OG0008084	g49723	AL1G20820
OG0008085	g49702	AL1G20350
OG0008086	g19151	AL5G35520
OG0008087	g49657	AL1G19220
OG0008088	g49672, g31124	AL1G18970
OG0008089	g49671, g31126	AL1G18990
OG0008090	g27010, g31071	AL1G17720
OG0008091	g31050	AL1G17360
OG0008092	g49561	AL1G17160
OG0008094	g49552	AL1G16790
OG0008095	g49547	AL1G16670
OG0008096	g31010	AL1G16590
OG0008098	g31005	AL1G16510
OG0008099	g30993	AL1G16350
OG0008100	g30976	AL1G16060
OG0008101	g49517	AL1G15790
OG0008102	g30942	AL1G15530
OG0008103	g30906	AL1G14770
OG0008104	g5250	AL6G24340
OG0008105	g26939, g30877	AL1G14240
OG0008106	g26937	AL1G14100
OG0008107	g30871	AL1G14070
OG0008108	g26926	AL1G13810
OG0008109	g49422	AL1G13060
OG0008110	g30833	AL1G13090
OG0008111	g30834, g26920	AL1G13100
OG0008112	g49424	AL1G13130
OG0008113	g49430	AL1G13380
OG0008115	g26903	AL1G12660
OG0008116	g49402	AL1G12580
OG0008117	g49390, g30796	AL1G12270
OG0008118	g26890	AL1G11750
OG0008119	g49369	AL5G32960
OG0008120	g30772	AL1G11790
OG0008121	g26888	AL1G11680
OG0008122	g49346, g30769	AL1G11370
OG0008123	g26870	AL1G10720
OG0008124	g25333	AL6G53520
OG0008125	g26856, g30725, g49277	AL1G10090
OG0008126	g29308, g34695, g43308, g5186	AL6G25170
OG0008128	g29291, g5171	AL6G25480
OG0008129	g29290, g5170	AL6G25490
OG0008130	g5158, g45672	AL6G25590
OG0008131	g5099, g29240	AL6G26440
OG0008132	g45697	AL6G26400
OG0008133	g5102	AL6G26390
OG0008134	g29201	AL6G27000
OG0008135	g45730	AL6G27400
OG0008136	g45733	AL6G27430
OG0008137	g5042, g29189	AL6G27480
OG0008138	g29181	AL6G27590
OG0008139	g45743	AL6G27930
OG0008140	g4990	AL6G28520
OG0008141	g29005	AL6G28800
OG0008142	g29016	AL6G28940
OG0008143	g29017, g4950	AL6G28960
OG0008144	g29023	AL1G51410
OG0008145	g29036, g41478	AL6G29440
OG0008146	g29044	AL6G29690
OG0008147	g29046	AL6G29710
OG0008148	g29054, g29050	AL6G29820
OG0008149	g4906	AL6G29980
OG0008150	g29073	AL6G30190
OG0008151	g41730, g41445	AL6G30400
OG0008152	g29082	AL6G30430
OG0008153	g29092, g4891	AL6G30480
OG0008154	g29095	AL6G30570
OG0008155	g29108	AL6G30830
OG0008156	g18530	AL6G38240
OG0008157	g10100	AL6G38290
OG0008158	g4863	AL6G38300
OG0008159	g4858	AL6G38390
OG0008160	g4811	AL6G38720
OG0008161	g4792	AL6G39110
OG0008162	g10130	AL6G39200
OG0008163	g18513	AL6G39420
OG0008164	g4686	AL6G39640
OG0008165	g10182	AL6G41130
OG0008166	g10212	AL167U10010, AL8G22630
OG0008167	g10205	AL8G22840
OG0008168	g10221	AL8G22000
OG0008169	g10245	AL8G21660
OG0008170	g5247	AL6G24380
OG0008171	g10253	AL8G21510
OG0008172	g29342, g5258	AL6G24260
OG0008173	g5263	AL6G24180
OG0008174	g5265	AL6G24130
OG0008175	g29649, g45469	AL6G17180
OG0008176	g45459	AL4G22160, AL6G16850
OG0008177	g29674	AL6G16620
OG0008178	g45453	AL6G16560
OG0008179	g29685, g5601	AL6G16340
OG0008180	g29740	AL6G15020
OG0008181	g45406, g29787	AL6G14200
OG0008182	g5679, g5678	AL6G14180
OG0008183	g29109	AL6G30840
OG0008184	g10062	AL6G37100
OG0008185	g10036	AL6G36710
OG0008186	g10023, g558	AL6G36300
OG0008187	g552	AL6G36240
OG0008188	g10021	AL6G36210
OG0008189	g540	AL6G35850
OG0008190	g9997	AL6G35560
OG0008191	g503	AL6G35030
OG0008192	g9987	AL6G34980
OG0008193	g9969, g490	AL6G34740
OG0008194	g44867	AL2G26910
OG0008195	g468	AL6G34390
OG0008196	g462	AL6G34290
OG0008197	g9953	AL6G34270
OG0008198	g444	AL8G37570
OG0008199	g424, g9904	AL8G38050
OG0008201	g394	AL8G38620
OG0008202	g367, g366	AL8G39090
OG0008203	g9865	AL8G39110
OG0008204	g361, g9863	AL8G39220
OG0008205	g9854	AL8G39410
OG0008206	g352	AL8G39450
OG0008208	g327	AL8G39960
OG0008210	g28723	AL8G34750
OG0008211	g1190	AL8G34730
OG0008212	g39278	AL7G45820
OG0008213	g19322	AL5G31580
OG0008214	g19330	AL5G31540
OG0008215	g2496	AL5G31510
OG0008216	g19341, g2540	AL5G31110
OG0008217	g2557	AL5G30700
OG0008218	g2595, g19370	AL5G30160
OG0008219	g2622, g19396	AL5G29360
OG0008220	g2624	AL5G29350
OG0008221	g11382	AL5G28970
OG0008222	g19463	AL5G27810, AL3G47170
OG0008223	g2822	AL5G25730
OG0008224	g3128	AL5G22830, AL5G22760
OG0008225	g43578	AL8G17330, AL88U10020, AL6G42760, AL8G17310, AL1G57140, AL8G17320, AL8G17360, AL8G17350, AL3G45070, AL8G17340, AL6G41750, AL6G39300, AL88U10010, AL2G31630, AL6G37690
OG0008226	g41637	AL2G26430
OG0008227	g41641	AL2G26410
OG0008228	g44888	AL2G26390
OG0008229	g18037, g41644	AL2G26360
OG0008230	g44891	AL2G26260
OG0008231	g44892	AL2G26230
OG0008232	g37108, g51477	AL4G30870
OG0008233	g41691	AL2G25980
OG0008234	g44877	AL2G26600
OG0008235	g44913	AL2G25870
OG0008236	g44785, g45763	AL2G27940
OG0008237	g44784	AL2G27950
OG0008238	g44782, g45769	AL2G28060
OG0008239	g45819	AL2G29130
OG0008240	g27573, g32123	AL1G38400
OG0008241	g6626	AL3G35870
OG0008242	g45831	AL2G29440
OG0008243	g45833	AL2G29460
OG0008244	g45842	AL2G29530
OG0008245	g45850	AL2G29660
OG0008246	g44699	AL2G29800
OG0008247	g45894	AL2G30580
OG0008248	g45915	AL2G30900
OG0008249	g45949	AL2G31400
OG0008250	g45961	AL2G31850
OG0008251	g46422	AL2G38450
OG0008252	g46420	AL2G38430
OG0008253	g46418	AL2G38410
OG0008254	g46391, g44358	AL2G38080
OG0008255	g44360	AL2G38040
OG0008256	g46366	AL2G37670
OG0008257	g46334	AL2G37370
OG0008258	g46323	AL2G37270
OG0008259	g46309	AL2G37020
OG0008260	g46278	AL2G36630
OG0008261	g46248	AL2G36080
OG0008263	g44432, g31895	AL2G35800
OG0008264	g46233	AL2G35790
OG0008265	g46226	AL2G35660
OG0008266	g44442	AL2G35600
OG0008267	g46211, g44452	AL2G35500
OG0008268	g46188	AL2G35110
OG0008269	g46174	AL2G34830
OG0008270	g44508	AL2G34620
OG0008271	g44534	AL2G34220
OG0008272	g44546	AL2G34010
OG0008273	g46107	AL2G33770
OG0008274	g46099	AL2G33660
OG0008275	g44556, g46094	AL2G33610
OG0008276	g46085	AL2G33470
OG0008277	g44569	AL2G33210
OG0008278	g44573	AL2G33140
OG0008279	g46032	AL2G32870
OG0008280	g44582	AL2G32770
OG0008281	g46002	AL2G32200
OG0008282	g44615	AL2G31920
OG0008283	g44341	AL2G39510
OG0008284	g13603	AL2G40090
OG0008285	g14406	AL2G40330, AL6G12410
OG0008286	g46539	AL2G40430
OG0008287	g46554	AL2G40650
OG0008288	g44297	AL2G40800
OG0008289	g46572	AL2G40940
OG0008290	g46586	AL2G41150
OG0008291	g44282	AL2G41190, AL7G51770
OG0008292	g44273	AL2G41400
OG0008293	g46610	AL2G41690
OG0008294	g7290, g13145	AL3G24370
OG0008295	g7264	AL3G24760
OG0008296	g12251	AL3G24810
OG0008297	g7252	AL3G25090
OG0008298	g7237	AL3G25340
OG0008299	g7205	AL3G26060
OG0008300	g10075	AL6G37590, AL3G45760, AL6G37630
OG0008301	g7202	AL3G26090
OG0008302	g7201	AL3G26120
OG0008303	g12210	AL3G26160
OG0008304	g13210, g7189	AL3G26340
OG0008306	g13212	AL3G26440
OG0008307	g12194, g7173	AL3G26520
OG0008308	g12160	AL3G27210
OG0008309	g12151, g7119	AL3G27440
OG0008310	g7104	AL3G27660
OG0008311	g7101	AL3G27690
OG0008312	g54274	AL1G61080
OG0008313	g1453, g12106, g7052	AL3G28530
OG0008314	g7027	AL3G28950
OG0008315	g7020	AL3G29050
OG0008316	g6996, g12073	AL3G29660
OG0008317	g6957	nbis-gene-252, AL3G30250
OG0008318	g6949	AL3G30430
OG0008321	g6886	AL3G31530
OG0008322	g6860	AL3G31980
OG0008323	g13315, g11995	AL3G32020, AL3G32000
OG0008324	g13320	AL3G32110
OG0008325	g11977, g6832	AL3G32460
OG0008326	g13337	AL3G32870
OG0008327	g6798	AL3G32900
OG0008329	g3597, g30084, g36100, g30085	AL5G35710
OG0008330	g11902	AL3G34440
OG0008331	g47092	AL7G40500
