Orthogroup	Cochlearia_excelsa	Cardamine_hirsuta
OG0010740	g10442	CARHR149650
OG0010741	g10431	CARHR292630
OG0010742	g10335	CARHR153200
OG0010743	g18050	CARHR058730
OG0010744	g45083	CARHR057110
OG0010745	g45128	CARHR056280
OG0010746	g12795	CARHR078390
OG0010747	g17890	CARHR217090
OG0010748	g40732	CARHR046190
OG0010749	g40735	CARHR046220
OG0010750	g40748	CARHR046320
OG0010752	g40767	CARHR046520, CARHR046530
OG0010753	g40777	CARHR046620
OG0010754	g40821	CARHR046760
OG0010755	g40804	CARHR047030
OG0010756	g40792	CARHR047640
OG0010757	g44240	CARHR048900
OG0010758	g12278	CARHR087020, CARHR151140, CARHR050180, CARHR050200, CARHR050190
OG0010759	g23711	CARHR233740
OG0010760	g51980	CARHR136340
OG0010761	g37374	CARHR136050
OG0010762	g37376	CARHR136090
OG0010763	g51924	CARHR135730
OG0010764	g13013	CARHR083350
OG0010765	g13020	CARHR083460
OG0010766	g7493	CARHR083840
OG0010767	g13071	CARHR129010
OG0010768	g7444	CARHR084700
OG0010769	g7443	CARHR084710
OG0010772	g22915	CARHR047390
OG0010773	g7397	CARHR085620
OG0010774	g47838	CARHR241200
OG0010775	g7375	CARHR086070
OG0010777	g7332	CARHR086650
OG0010778	g12290, g7322	CARHR086760
OG0010779	g7320	CARHR215410
OG0010780	g7313	CARHR086910
OG0010781	g7312	CARHR086900
OG0010782	g41148	CARHR287080
OG0010783	g1475	CARHR293020
OG0010784	g1481	CARHR258890
OG0010785	g1461	CARHR258820
OG0010786	g28262	CARHR258010
OG0010787	g28250, g26853	CARHR258160
OG0010788	g1405	CARHR258140
OG0010789	g28306, g28267	CARHR257950
OG0010790	g28288	CARHR257520
OG0010791	g1345, g23799	CARHR257170
OG0010794	g1331	CARHR264290
OG0010795	g41172	CARHR264420
OG0010796	g1316	CARHR264720
OG0010797	g872	CARHR265200, CARHR265170
OG0010798	g41278	CARHR266350
OG0010799	g28407	CARHR266220
OG0010800	g41288	CARHR266580, CARHR286540
OG0010801	g28436, g35041, g35317, g41295, g19656	CARHR266820
OG0010802	g39432	CARHR267390
OG0010805	g971	CARHR268000
OG0010806	g23656	CARHR234760
OG0010808	g28516	CARHR268860
OG0010810	g1040	CARHR269330
OG0010811	g1057	CARHR269620
OG0010812	g39327	CARHR270800
OG0010813	g1099	CARHR270960
OG0010814	g39317, g39322, g28626	CARHR271010
OG0010815	g1116	CARHR271360
OG0010816	g28662	CARHR271570
OG0010817	g28677	CARHR271810
OG0010818	g5291	CARHR200330
OG0010819	g29396	CARHR200670
OG0010820	g5327	CARHR201020
OG0010821	g5345	CARHR201330
OG0010822	g45574	CARHR201510
OG0010823	g29431	CARHR201580
OG0010824	g29435	CARHR201630
OG0010825	g29438	CARHR201670
OG0010826	g5385	CARHR202140
OG0010827	g5388	CARHR202170
OG0010828	g29469	CARHR202290
OG0010829	g29470	CARHR202340
OG0010830	g5404	CARHR202670
OG0010831	g9704	CARHR279520
OG0010832	g5407	CARHR202770
OG0010833	g5429, g29520	CARHR203200
OG0010834	g29521	CARHR203210
OG0010835	g29548	CARHR203650
OG0010836	g45518, g5451	CARHR203790
OG0010837	g246	CARHR278110
OG0010838	g5499	CARHR204580
OG0010839	g37778	CARHR143530
OG0010840	g5547	CARHR205760
OG0010841	g24284	CARHR223850
OG0010842	g24238	CARHR224470
OG0010844	g24185	CARHR225220
OG0010845	g24179	CARHR225370
OG0010846	g47277	CARHR225420
OG0010847	g24173	CARHR225490
OG0010848	g24155	CARHR225810
OG0010849	g47296	CARHR225980
OG0010850	g3831, g17434	CARHR226150
OG0010851	g24123	CARHR226360
OG0010852	g24095	CARHR226600
OG0010853	g24050, g36081	CARHR227330
OG0010854	g17373	CARHR227400
OG0010855	g47370	CARHR227880
OG0010856	g24005	CARHR228190
OG0010857	g47384	CARHR228250
OG0010858	g47396	CARHR228450
OG0010859	g23571	CARHR235910
OG0010861	g47486	CARHR231490
OG0010862	g50702	CARHR032740
OG0010863	g32679	CARHR032940
OG0010864	g32692	CARHR033110
OG0010865	g50716, g32705	CARHR033180
OG0010866	g27868	CARHR034050
OG0010867	g32891	CARHR263530, CARHR288350
OG0010868	g27961	CARHR134910
OG0010869	g53850	CARHR035930
OG0010870	g28180	CARHR035480
OG0010871	g28205	CARHR035610
OG0010873	g32312	CARHR027530
OG0010874	g50456	CARHR027740
OG0010875	g32353	CARHR027950
OG0010876	g27658	CARHR027970
OG0010877	g50488	CARHR028020
OG0010878	g32373	CARHR028250
OG0010880	g32470	CARHR029890
OG0010881	g50547	CARHR030050
OG0010882	g27713	CARHR054980, CARHR030220
OG0010883	g27720	CARHR030480
OG0010884	g18230	CARHR244010
OG0010885	g22955	CARHR244460
OG0010886	g22935	CARHR244700
OG0010887	g13972	CARHR108870
OG0010888	g47973	CARHR245010
OG0010889	g22908	CARHR245060
OG0010890	g22833, g47988	CARHR245830
OG0010891	g22828	CARHR245910
OG0010892	g18289	CARHR246340
OG0010894	g22738	CARHR246910
OG0010895	g25989	CARHR247350
OG0010897	g18341	CARHR294360
OG0010898	g18345	CARHR294310
OG0010899	g50843	CARHR174220
OG0010900	g50842	CARHR111820
OG0010901	g18376	CARHR294060
OG0010902	g18371	CARHR294100
OG0010903	g18365	CARHR294160
OG0010904	g18364	CARHR294170
OG0010905	g19274, g19268	CARHR293940
OG0010906	g46850	CARHR216560
OG0010907	g16733	CARHR216390
OG0010908	g45037, g46819	CARHR215780
OG0010909	g13433	CARHR098570
OG0010910	g46777	CARHR214970
OG0010911	g46734	CARHR214100, CARHR262580
OG0010912	g46731	CARHR264050, CARHR288770, CARHR283670
OG0010913	g46724	CARHR263640
OG0010914	g46714	CARHR263390
OG0010915	g16889	CARHR262630
OG0010916	g37119	CARHR129160
OG0010917	g51495	CARHR129210
OG0010918	g37131, g51514	CARHR129450
OG0010919	g32631	CARHR032060
OG0010920	g40265	CARHR260470
OG0010921	g40263	CARHR056930
OG0010922	g40224	CARHR259570
OG0010923	g40204	CARHR259330
OG0010924	g40214	CARHR259460
OG0010925	g23749, g37087	CARHR128360
OG0010926	g51420	CARHR128170
OG0010928	g51396	CARHR127910
OG0010929	g11121	CARHR180430
OG0010930	g49150	CARHR181740
OG0010931	g37025	CARHR181640
OG0010932	g18440	CARHR181620
OG0010933	g1353	CARHR181570
OG0010934	g36997	CARHR181930
OG0010935	g40294	CARHR261230
OG0010936	g40333, g25776	CARHR255830
OG0010937	g40358	CARHR255310
OG0010938	g40390	CARHR254320
OG0010939	g16068	CARHR253080
OG0010940	g25577	CARHR252690
OG0010941	g25558	CARHR252610
OG0010942	g40458	CARHR252570
OG0010943	g25551	CARHR252540
OG0010944	g18419, g16317	CARHR178590
OG0010945	g44861	CARHR060770
OG0010948	g40577	CARHR176180
OG0010949	g40632	CARHR175340
OG0010950	g40642	CARHR174810
OG0010951	g10900	CARHR174300
OG0010952	g40725	CARHR173560
OG0010953	g10871, g40699	CARHR173980
OG0010954	g13536	CARHR102260
OG0010955	g13533	CARHR102200
OG0010956	g46858	CARHR216740
OG0010957	g13529, g35823	CARHR102090
OG0010959	g24717	CARHR134650
OG0010960	g17859	CARHR218970
OG0010961	g47018	CARHR219750
OG0010962	g24590	CARHR219770
OG0010963	g24577	CARHR219920
OG0010964	g17777	CARHR220020, CARHR220010
OG0010965	g6415	CARHR056230
OG0010967	g24453, g17657	CARHR222220
OG0010968	g46684, g43410, g53075	CARHR262180
OG0010970	g16859	CARHR102570
OG0010971	g16855	CARHR102620
OG0010972	g16851	CARHR102650
OG0010973	g16852	CARHR261970
OG0010974	g46674	CARHR261590
OG0010975	g6156	CARHR261510
OG0010976	g16836	CARHR261410
OG0010977	g16833	CARHR261320
OG0010978	g16774	CARHR212820
OG0010979	g14048	CARHR212500
OG0010980	g50838	CARHR143280
OG0010981	g37760	CARHR143210, CARHR143230
OG0010982	g37759	CARHR143190
OG0010983	g37732	CARHR142860
OG0010984	g37726	CARHR142780
OG0010985	g50820	CARHR142690
OG0010987	g37687	CARHR142090
OG0010989	g37624	CARHR140960
OG0010990	g37618	CARHR140870
OG0010991	g52265	CARHR140860
OG0010993	g37578, g52243	CARHR140280
OG0010994	g52185, g37563	CARHR139860
OG0010995	g52184	CARHR139850
OG0010996	g52170	CARHR139750
OG0010997	g37546	CARHR139580
OG0010998	g18893	CARHR169830
OG0010999	g41546	CARHR061250, CARHR070940
OG0011000	g37472	CARHR137980
OG0011001	g38196	CARHR137900
OG0011002	g52076	CARHR137760
OG0011003	g37442	CARHR137360
OG0011004	g52006, g37412	CARHR136910
OG0011005	g37405	CARHR136850
OG0011007	g52004	CARHR136760
OG0011008	g38166	CARHR136700
OG0011009	g37397	CARHR136670
OG0011010	g5855	CARHR212120
OG0011011	g5852	CARHR212070
OG0011012	g5851	CARHR212060
OG0011013	g5846	CARHR212000
OG0011014	g5845	CARHR211970
OG0011015	g5838, g5842, g5840, g5836	CARHR211940
OG0011016	g7745	CARHR251830
OG0011018	g30086, g36099, g5783	CARHR210840
OG0011019	g45332	CARHR210750
OG0011021	g5769	CARHR210480
OG0011022	g29837	CARHR210030
OG0011023	g5735	CARHR209940
OG0011024	g5709	CARHR209310
OG0011025	g29805	CARHR209260
OG0011026	g638	CARHR187150
OG0011027	g41407	CARHR192660
OG0011028	g10	CARHR281770
OG0011029	g28927	CARHR192210
OG0011031	g41381	CARHR191920
OG0011032	g28903	CARHR191750
OG0011033	g767	CARHR191560
OG0011034	g768	CARHR191520
OG0011035	g41356, g28867	CARHR191040
OG0011037	g28831	CARHR274330
OG0011038	g28829	CARHR274290
OG0011039	g844	CARHR274160
OG0011040	g846	CARHR274110
OG0011041	g1264	CARHR285700
OG0011042	g28742	CARHR285850
OG0011043	g1233	CARHR272880
OG0011044	g283	CARHR277500
OG0011046	g9783	CARHR278070
OG0011047	g9782, g247	CARHR278080
OG0011048	g244	CARHR278150
OG0011049	g215	CARHR278600
OG0011050	g2554	CARHR160100
OG0011051	g40	CARHR280980
OG0011052	g9641	CARHR280990
OG0011053	g29	CARHR281240
OG0011055	g19624	CARHR281680
OG0011056	g7	CARHR053030
OG0011058	g39457	CARHR248720
OG0011059	g45275	CARHR248450
OG0011060	g45277	CARHR248350
OG0011061	g39463	CARHR249440
OG0011062	g40789, g39505	CARHR250210
OG0011063	g39508	CARHR250110
OG0011064	g45223	CARHR250090
OG0011065	g39511	CARHR250070
OG0011066	g39514	CARHR057280, CARHR250010
OG0011067	g25425	CARHR249980
OG0011068	g25432	CARHR249830
OG0011069	g39517	CARHR249770
OG0011070	g39533, g25448	CARHR249640
OG0011071	g39551	CARHR250430
OG0011072	g39585	CARHR250690
OG0011073	g25469	CARHR250730
OG0011074	g39590	CARHR250840
OG0011075	g39620	CARHR251200
OG0011076	g45218	CARHR251160
OG0011077	g39647	CARHR251790
OG0011078	g39703	CARHR179550
OG0011079	g39759	CARHR126940
OG0011080	g11176	CARHR171470
OG0011081	g39768	CARHR126750
OG0011082	g39764	CARHR126010, CARHR126000, CARHR126870
OG0011083	g39763	CARHR126890, CARHR126880
OG0011084	g39812, g51291	CARHR125900
OG0011085	g51236	CARHR124790
OG0011086	g51231	CARHR124480
OG0011087	g51216	CARHR123980
OG0011088	g39965, g39962	CARHR123110
OG0011089	g39969	CARHR122900
OG0011090	g51158	CARHR122690
OG0011091	g51114, g40010	CARHR122070
OG0011092	g39975, g37844	CARHR131580, CARHR121620
OG0011093	g40044	CARHR121260
OG0011094	g40052	CARHR121180
OG0011095	g40069	CARHR120830
OG0011096	g40096	CARHR121470
OG0011097	g40148	CARHR119150
OG0011098	g40120	CARHR119830
OG0011101	g1675	CARHR183890
OG0011102	g44148	CARHR203450
OG0011104	g38317	CARHR115510
OG0011106	g12733	CARHR075600
OG0011107	g7931	CARHR075480
OG0011108	g7943	CARHR075210
OG0011109	g39946	CARHR123440
OG0011110	g12728	CARHR074850
OG0011111	g38161, g38159, g38163	CARHR136510
OG0011112	g37388	CARHR136490
OG0011114	g17120	CARHR234360
OG0011115	g23676	CARHR234350
OG0011116	g23679	CARHR234280
OG0011117	g12756	CARHR076680
OG0011118	g12676	CARHR076750
OG0011119	g7839	CARHR076970
OG0011120	g659	CARHR193330
OG0011121	g7810	CARHR077820
OG0011122	g7773, g7764	CARHR078590
OG0011123	g12841	CARHR079400
OG0011126	g7703	CARHR079780, CARHR079800
OG0011129	g12505, g12917	CARHR080610
OG0011130	g6352	CARHR103080
OG0011131	g12489	CARHR080950
OG0011133	g12995	CARHR082710
OG0011134	g12989	CARHR082850
OG0011135	g7524, g13011	CARHR083290
OG0011136	g13012	CARHR083300
OG0011137	g51910	CARHR135610
OG0011138	g51843	CARHR134950
OG0011139	g51809	CARHR134570
OG0011140	g37306	CARHR133730
OG0011141	g37294	CARHR133490, CARHR125840
OG0011142	g37145	CARHR130260
OG0011143	g38030	CARHR130480, CARHR182760
OG0011144	g38053	CARHR131470
OG0011146	g51636	CARHR132170
OG0011147	g37226, g51661	CARHR131930
OG0011148	g37231	CARHR131770
OG0011149	g51681	CARHR132470
OG0011150	g37260	CARHR132850
OG0011151	g37281	CARHR133210
OG0011152	g51724	CARHR133200
OG0011153	g31627	CARHR016460
OG0011154	g49956	CARHR016530
OG0011156	g31647	CARHR016840
OG0011158	g27368	CARHR017790
OG0011159	g27374	CARHR018270
OG0011160	g31721	CARHR018300
OG0011161	g31739	CARHR018540
OG0011163	g27441	CARHR020310
OG0011165	g27457	CARHR020830
OG0011166	g50187	CARHR021750
OG0011167	g27499	CARHR022120
OG0011168	g27537	CARHR023240
OG0011169	g32091	CARHR024170
OG0011170	g27565, g32077	CARHR024540
OG0011171	g32122, g50333, g27571	CARHR024800
OG0011173	g50365	CARHR025420
OG0011174	g7283	CARHR087310
OG0011176	g32202	CARHR026090
OG0011177	g50389	CARHR026260
OG0011178	g32239	CARHR026440
OG0011179	g32242	CARHR026480
OG0011180	g32257	CARHR026760
OG0011181	g50411, g27625	CARHR026980
OG0011182	g44906	CARHR059900
OG0011183	g26871	CARHR000720
OG0011184	g32287	CARHR027080
OG0011185	g46931	CARHR286860
OG0011186	g23788	CARHR232560
OG0011191	g38396	CARHR118160
OG0011192	g38421	CARHR114590
OG0011193	g38423	CARHR114630
OG0011194	g50906	CARHR114190
OG0011195	g38509	CARHR113240
OG0011196	g38516	CARHR112920
OG0011197	g38525	CARHR112620
OG0011198	g50853	CARHR112010
OG0011199	g31520	CARHR014770
OG0011200	g31512	CARHR014680
OG0011201	g31503	CARHR014540
OG0011202	g49899	CARHR014290
OG0011203	g49885	CARHR014100
OG0011204	g49857	CARHR013290
OG0011205	g31411, g49849	CARHR013170
OG0011207	g27179	CARHR012300
OG0011208	g31335	CARHR012140
OG0011209	g31323	CARHR011810, CARHR011800
OG0011210	g31283	CARHR011110
OG0011211	g31256	CARHR010660
OG0011212	g31246	CARHR010450
OG0011213	g27102	CARHR010150
OG0011214	g31157, g49639, g51874	CARHR008950
OG0011215	g47177	CARHR223240
OG0011216	g49654	CARHR008770
OG0011217	g31132	CARHR008590
OG0011218	g54017	CARHR037450
OG0011219	g31106, g49606	CARHR007920
OG0011220	g31058	CARHR007050
OG0011221	g27002	CARHR006980
OG0011222	g26993	CARHR006580
OG0011223	g30995	CARHR005990
OG0011224	g30973, g30969, g49531	CARHR005580
OG0011225	g49528	CARHR005530
OG0011227	g30964, g49524	CARHR005470
OG0011228	g30938	CARHR005070
OG0011229	g30933	CARHR004970
OG0011230	g30929	CARHR004910
OG0011231	g26946	CARHR004080
OG0011232	g30879	CARHR003930
OG0011233	g49436	CARHR003290
OG0011234	g49420	CARHR002890
OG0011235	g49423	CARHR002950
OG0011236	g49429	CARHR003110
OG0011237	g30819	CARHR002730
OG0011238	g30814	CARHR002590, CARHR005950
OG0011239	g30811	CARHR002530
OG0011240	g49405	CARHR002490
OG0011241	g30798	CARHR002260
OG0011242	g49387	CARHR002050
OG0011243	g30779	CARHR001940
OG0011244	g30776, g49377	CARHR001870
OG0011246	g49294	CARHR000320, CARHR000330
OG0011247	g5227	CARHR199390
OG0011248	g5199	CARHR199020
OG0011249	g45653, g5209	CARHR199150
OG0011250	g5220	CARHR199310
OG0011251	g29292, g5175	CARHR198610
OG0011252	g5121	CARHR198020
OG0011253	g5047	CARHR196880
OG0011254	g5044	CARHR196750
OG0011255	g29179	CARHR196510
OG0011256	g29136	CARHR195810
OG0011257	g29139	CARHR195840
OG0011258	g4955, g32267, g4953	CARHR195330
OG0011259	g44849	CARHR055340, CARHR060980
OG0011260	g4921	CARHR194630
OG0011261	g4916	CARHR194540
OG0011262	g29063	CARHR194410
OG0011263	g4892	CARHR193910
OG0011264	g4857	CARHR186980
OG0011265	g4828	CARHR186800
OG0011266	g4803	CARHR186460
OG0011267	g10120, g4806	CARHR186630
OG0011268	g4795	CARHR186340
OG0011269	g4770	CARHR259100, CARHR185870
OG0011270	g4743	CARHR185340
OG0011272	g4764	CARHR288030
OG0011273	g10192	CARHR182120
OG0011274	g4500	CARHR182580
OG0011275	g10203	CARHR182370, CARHR182330
OG0011276	g10262	CARHR183610
OG0011277	g29348	CARHR199920
OG0011278	g5580	CARHR206230
OG0011279	g45449	CARHR206940
OG0011280	g5618, g45439	CARHR207300
OG0011281	g29721	CARHR034480
OG0011282	g29724	CARHR207770
OG0011283	g45428	CARHR207790
OG0011284	g5639	CARHR207850
OG0011285	g13136	CARHR086780
OG0011286	g5687	CARHR208820
OG0011287	g10096	CARHR187360
OG0011288	g607	CARHR187790
OG0011289	g10065, g608	CARHR187780
OG0011290	g597	CARHR188100
OG0011291	g10048	CARHR188250
OG0011292	g565	CARHR188600
OG0011293	g18566	CARHR188790
OG0011294	g525	CARHR189300
OG0011297	g505	CARHR189770
OG0011298	g9921	CARHR274810
OG0011299	g411	CARHR275390
OG0011300	g9844	CARHR276510
OG0011301	g1224	CARHR272740
OG0011302	g1218	CARHR272660
OG0011303	g1166	CARHR272210
OG0011304	g1163	CARHR272190
OG0011305	g28694	CARHR272060
OG0011306	g2501, g2500, g2499	CARHR160690
OG0011307	g19358	CARHR160120
OG0011308	g2553	CARHR160110
OG0011309	g35946, g19360	CARHR160080
OG0011310	g2568	CARHR159960, CARHR159950
OG0011311	g2571	CARHR159930
OG0011312	g19384	CARHR158920
OG0011313	g2649	CARHR157850
OG0011314	g19423	CARHR157390
OG0011315	g2703	CARHR157360
OG0011316	g19483	CARHR162400, CARHR156910
OG0011317	g31484	CARHR014300
OG0011318	g19565	CARHR154660
OG0011319	g2935, g2911	CARHR154620
OG0011320	g3004	CARHR257470
OG0011321	g19594	CARHR150920
OG0011322	g3138	CARHR104350
OG0011323	g11548	CARHR153710
OG0011324	g54380, g54376	CARHR153600
OG0011325	g16814	CARHR213670
OG0011326	g41570	CARHR060880
OG0011327	g41575	CARHR060830
OG0011328	g44872	CARHR060570
OG0011329	g44825	CARHR061390
OG0011330	g44821	CARHR061470
OG0011331	g45809	CARHR062550
OG0011333	g45970	CARHR064850
OG0011334	g45855, g36216	CARHR063630
OG0011335	g45861	CARHR063740
OG0011336	g45868	CARHR063780
OG0011337	g45879	CARHR064020
OG0011338	g45890	CARHR064280
OG0011340	g45932, g44645	CARHR291110
OG0011341	g45945	CARHR290980
OG0011342	g45966	CARHR064900
OG0011343	g46433	CARHR071710
OG0011344	g46430	CARHR071680
OG0011345	g46397	CARHR071390
OG0011346	g46353	CARHR070890
OG0011347	g50181	CARHR021710
OG0011348	g46267	CARHR069920
OG0011349	g44437	CARHR069130
OG0011350	g46229	CARHR069100
OG0011351	g47715	CARHR292020
OG0011352	g53963	CARHR036470
OG0011353	g17858	CARHR194620
OG0011354	g46194	CARHR068690
OG0011355	g44479	CARHR068490
OG0011356	g44497	CARHR068160
OG0011357	g17987	CARHR067730
OG0011358	g44532	CARHR067650
OG0011359	g46109	CARHR067090
OG0011360	g44555	CARHR067040
OG0011361	g44598	CARHR065630
OG0011362	g44296	CARHR073930
OG0011364	g46581	CARHR074820
OG0011365	g46595	CARHR074380
OG0011366	g12258	CARHR087450
OG0011367	g12254	CARHR087510
OG0011369	g13158	CARHR087760
OG0011370	g13160	CARHR087780
OG0011371	g13188, g7233	CARHR088160
OG0011372	g12219	CARHR088470
OG0011373	g7209	CARHR088570
OG0011374	g13207	CARHR088840
OG0011375	g13208	CARHR088930
OG0011376	g16703, g12195	CARHR089120
OG0011379	g7135	CARHR089850
OG0011380	g7131	CARHR089920, CARHR089940
OG0011381	g7117	CARHR090080
OG0011382	g7103	CARHR090260
OG0011383	g7099	CARHR090320
OG0011384	g7087	CARHR090400
OG0011385	g7078	CARHR090520
OG0011386	g7033	CARHR091420
OG0011387	g7018	CARHR091530
OG0011388	g13260, g12091	CARHR091550
OG0011389	g7010, g13261	CARHR091580, CARHR091590
OG0011390	g6952	CARHR092680
OG0011391	g6924	CARHR093060
OG0011392	g13296	CARHR093250
OG0011393	g6889	CARHR093580
OG0011394	g12001	CARHR093930
OG0011395	g13319	CARHR094140
OG0011396	g13328	CARHR094430
OG0011397	g6822	CARHR094590
OG0011398	g6814	CARHR094700
OG0011400	g6812	CARHR094770
OG0011402	g6751	CARHR095840
OG0011403	g11915	CARHR096130
OG0011404	g6718	CARHR096230
OG0011405	g6709	CARHR096550
OG0011406	g6684	CARHR097110
OG0011407	g6604	CARHR097720
OG0011409	g13406, g11844	CARHR097960
OG0011410	g11836	CARHR098080
OG0011411	g6581	CARHR098400
OG0011412	g11815, g13428	CARHR098430
OG0011413	g13453	CARHR099010
OG0011414	g13461	CARHR099210
OG0011415	g6519	CARHR100020
OG0011416	g13493	CARHR100400
OG0011417	g6448	CARHR100800
OG0011418	g11683	CARHR101330
OG0011419	g6412	CARHR101540
OG0011420	g6377	CARHR102020
OG0011421	g6362	CARHR102760
OG0011422	g6345	CARHR104070
OG0011423	g13596	CARHR103900
OG0011424	g13594	CARHR103860
OG0011425	g11571	CARHR103770
OG0011426	g13580	CARHR103410
OG0011427	g11630	CARHR103280
OG0011428	g11602	CARHR065130
OG0011429	g14256	CARHR105840
OG0011430	g6143	CARHR106370
OG0011431	g14212	CARHR106470
OG0011432	g6078, g14012	CARHR107770
OG0011433	g13986	CARHR108490
OG0011434	g13954	CARHR109070
OG0011435	g6012	CARHR108940
OG0011436	g13937	CARHR109450
OG0011437	g5963	CARHR109850
OG0011438	g5954	CARHR109940
OG0011439	g13811	CARHR110260
OG0011440	g13815	CARHR110500
OG0011441	g13818	CARHR110700, CARHR174390
OG0011442	g5905	CARHR111030
OG0011443	g13839	CARHR053830, CARHR111540
OG0011444	g5931	CARHR111470
OG0011447	g36632, g28003	CARHR043680
OG0011448	g35646	CARHR043560
OG0011449	g54249	CARHR042120
OG0011450	g28027	CARHR042030, CARHR042040
OG0011451	g28028	CARHR041950
OG0011452	g6743	CARHR095980
OG0011454	g36337	CARHR038180
OG0011455	g54037	CARHR037680
OG0011456	g24388	CARHR222540
OG0011458	g37102, g51463	CARHR128890
OG0011459	g37983	CARHR128880
OG0011460	g51457	CARHR128720
OG0011461	g51447	CARHR128540
