Orthogroup	Cochlearia_excelsa	Eutrema_salsugineum
OG0010831	g9704	XP_006394014.1
OG0010832	g5407	XP_006399550.1
OG0010833	g5429, g29520	XP_006399499.1
OG0010834	g29521	XP_006399498.1
OG0010835	g29548	XP_006399458.1
OG0010836	g45518, g5451	XP_006399438.1
OG0010837	g246	XP_006394186.1
OG0010838	g5499	XP_024011637.1
OG0010839	g37778	XP_006398010.2
OG0010840	g5547	XP_006399223.1
OG0010841	g24284	XP_006414256.1
OG0010842	g24238	XP_006414192.1
OG0010844	g24185	XP_006414108.1
OG0010845	g24179	XP_024004353.1
OG0010846	g47277	XP_006414086.2
OG0010847	g24173	XP_006414075.1
OG0010848	g24155	XP_006414038.1
OG0010849	g47296	XP_006414010.1
OG0010850	g3831, g17434	XP_024005615.1
OG0010852	g24095	XP_006413934.1
OG0010853	g24050, g36081	XP_006413858.1
OG0010854	g17373	XP_006413850.1
OG0010855	g24021, g47370	XP_006413797.1
OG0010856	g24005	XP_006413770.1
OG0010857	g47384	XP_006413760.1
OG0010858	g47396	XP_006413742.1
OG0010861	g47486	XP_006413475.1
OG0010862	g50702	XP_006415098.1
OG0010863	g32679	XP_024008971.1
OG0010864	g32692	XP_006415066.1
OG0010865	g50716, g32705	XP_006415062.1
OG0010866	g27868	XP_006397424.1
OG0010867	g32891	XP_006397431.1
OG0010868	g27961	XP_006392874.1
OG0010869	g53850	XP_006393724.1
OG0010870	g53743, g53744	XP_006393768.1
OG0010871	g28205	XP_006393776.1
OG0010873	g32312	XP_006415701.2
OG0010874	g50456	XP_024008081.1
OG0010875	g32353	XP_006415652.1
OG0010876	g27658	XP_006415650.1
OG0010877	g50488	XP_006415640.1
OG0010878	g32373	XP_024008882.1
OG0010880	g32470	XP_006415466.1
OG0010881	g50547	XP_006415446.1
OG0010882	g27713	XP_006415427.1
OG0010883	g27720	XP_006393621.2
OG0010884	g18230	XP_006412076.1
OG0010885	g22955	XP_024005285.1
OG0010886	g22935	XP_006412011.1
OG0010887	g13972	XP_006409171.1
OG0010888	g47973	XP_006411975.1
OG0010889	g22908	XP_006411970.1
OG0010890	g22833, g47988	XP_006411889.1
OG0010891	g22828	XP_006411879.1
OG0010892	g18289	XP_006411836.1
OG0010894	g22738	XP_006411776.1
OG0010895	g25989	XP_006411738.2
OG0010897	g18341	XP_006411654.1
OG0010898	g18345	XP_006411650.1
OG0010899	g50843	XP_006404538.1
OG0010900	g50842	XP_006404536.1
OG0010901	g18376	XP_006411617.1
OG0010902	g18371	XP_006411622.1
OG0010903	g18365	XP_006411630.1
OG0010904	g18364	XP_024004532.1
OG0010905	g19274, g19268	XP_006394460.1
OG0010906	g46850	XP_006395913.1
OG0010907	g16733	XP_006405981.1
OG0010908	g46819	XP_006405902.1
OG0010909	g13433	XP_006406136.1
OG0010910	g46777	XP_006405834.1
OG0010911	g46734	XP_006405729.1
OG0010912	g46731	XP_006405706.2
OG0010913	g46724	XP_006405685.1
OG0010915	g16889	XP_006405606.1
OG0010916	g37119	XP_006410656.1
OG0010917	g51495	XP_006410662.1
OG0010918	g37131	XP_006410689.1
OG0010919	g32631	XP_006415167.1
OG0010920	g40265	XP_006397176.1
OG0010921	g40263	XP_006397180.1
OG0010922	g40224	XP_006397280.1
OG0010923	g40204	XP_006397329.1
OG0010924	g40214	XP_006397307.1
OG0010925	g23749, g37087	XP_006410570.2
OG0010926	g51420	XP_006410552.1
OG0010928	g51396	XP_024016812.1
OG0010929	g11121	XP_006403266.1
OG0010930	g49150	XP_006416476.1
OG0010931	g37025	XP_006403361.1
OG0010932	g18440	XP_024013281.1
OG0010933	g1353	XP_006402041.1
OG0010934	g36997	XP_006403384.1
OG0010935	g40294	XP_006397094.1
OG0010936	g40333, g25776	XP_006397011.1
OG0010937	g40358	XP_006396926.1
OG0010938	g40390	XP_024009799.1
OG0010939	g16068	XP_006396695.1
OG0010940	g25577	XP_006396658.1
OG0010942	g40458	XP_024010026.1
OG0010943	g25551	XP_024009946.1
OG0010944	g18419, g16317	XP_024011056.1
OG0010945	g44861	XP_006391185.1
OG0010948	g40577	XP_006398264.1
OG0010949	g40632	XP_006398336.1
OG0010950	g40642	XP_006398364.1
OG0010951	g10900	XP_006398404.1
OG0010952	g40725	XP_006398478.1
OG0010953	g10871, g40699	XP_006398430.1
OG0010954	g13536	XP_006418574.1
OG0010955	g13533	XP_006418581.1
OG0010956	g46858	XP_006395928.1
OG0010957	g13529, g35823	XP_006418603.1
OG0010958	g46941	XP_024005575.1
OG0010959	g24717	XP_024005867.1
OG0010960	g17859	XP_024005309.1, XP_024005182.1
OG0010961	g47018	XP_006414850.1
OG0010962	g24590	XP_006414846.1
OG0010963	g24577	XP_006414836.1
OG0010964	g17777	XP_006414824.1
OG0010965	g6415	XP_006418818.1
OG0010966	g47051	XP_024004853.1
OG0010967	g24453, g17657	XP_006414507.1
OG0010968	g46684, g43410, g53075	XP_006405568.1
OG0010970	g16859	XP_006405554.1
OG0010971	g16855	XP_006405545.1
OG0010972	g16851	XP_006405543.1, XP_006395372.1
OG0010973	g16852	XP_024008109.1, XP_006405541.1
OG0010974	g46674	XP_006405494.1
OG0010975	g6156	XP_006405489.1
OG0010976	g16836	XP_024014574.1
OG0010977	g16833	XP_006405451.1
OG0010978	g16774	XP_006405312.1
OG0010979	g14048	XP_024005328.1
OG0010980	g50838	XP_006397983.1
OG0010981	g37760	XP_024010831.1
OG0010982	g37759	XP_006397975.1
OG0010983	g37732	XP_006397941.1
OG0010984	g37726	XP_006397934.1
OG0010985	g50820	XP_006414799.1
OG0010987	g37687	XP_006397863.1
OG0010989	g37624	XP_006397753.1
OG0010990	g37618	XP_006397743.1
OG0010991	g52265	XP_006397742.1
OG0010993	g37578, g52243	XP_006397683.1
OG0010994	g52185, g37563	XP_006397646.1
OG0010995	g52184	XP_006397644.1
OG0010996	g52170	XP_006397634.1
OG0010997	g37546	XP_006397617.1
OG0010998	g18893	XP_024012735.1
OG0010999	g41546	XP_006391136.1
OG0011000	g37472	XP_006411564.1
OG0011001	g38196	XP_006411551.1
OG0011002	g52076	XP_024016808.1
OG0011003	g37442	XP_006411492.2
OG0011004	g52006, g37412	XP_006411452.1
OG0011005	g37405	XP_006411442.1
OG0011007	g52004	XP_006411431.1
OG0011008	g38166	XP_006411425.1
OG0011009	g37397	XP_006411421.1
OG0011010	g5855	XP_006398583.1
OG0011011	g5852	XP_006398590.1
OG0011012	g5851	XP_006398591.1
OG0011013	g5846	XP_006398598.1
OG0011014	g5845	XP_006398600.1
OG0011015	g5838, g5842, g5840, g5836	XP_006398603.1
OG0011016	g7745	XP_006396573.1
OG0011017	g5795	XP_006398685.1
OG0011018	g30086, g36099, g5783	XP_006398710.2
OG0011019	g45332	XP_006398718.1
OG0011021	g5769	XP_006398742.1
OG0011022	g29837	XP_006398775.1
OG0011023	g5735	XP_006402113.1
OG0011024	g5709	XP_006398856.1
OG0011025	g29805	XP_024011467.1
OG0011026	g638	XP_024007083.1
OG0011027	g707, g41407	XP_006400584.1
OG0011028	g10	XP_006417831.1
OG0011029	g28927	XP_006400621.1
OG0011030	g28919	XP_006400643.2
OG0011031	g41381	XP_006400661.1
OG0011032	g41373, g28903	XP_006400682.1
OG0011033	g767	XP_006400702.1
OG0011034	g768	XP_006400706.1
OG0011035	g28867	XP_006400757.1
OG0011036	g800	XP_006400758.1
OG0011037	g28831	XP_006400825.1
OG0011038	g28829	XP_006400830.1
OG0011039	g844	XP_006400843.1
OG0011040	g846	XP_024011962.1, XP_024006316.1
OG0011041	g1264	XP_006400972.1
OG0011042	g28742	XP_006400955.1
OG0011043	g1233	XP_024012711.1
OG0011044	g283	XP_006394256.1
OG0011046	g9783	XP_006394192.1
OG0011047	g9782, g247	XP_006394191.1
OG0011048	g244	XP_006394183.1
OG0011049	g215	XP_006394131.1
OG0011050	g2554	XP_006404021.1
OG0011051	g40	XP_006393867.1
OG0011052	g9641	XP_006393866.1
OG0011053	g29	XP_006393845.1
OG0011055	g19624	XP_006393795.1
OG0011056	g7	XP_006393780.1
OG0011058	g39457	XP_006396254.1
OG0011059	g45275	XP_006396236.1
OG0011060	g45277	XP_006396225.2
OG0011061	g39463	XP_006396323.1
OG0011062	g40789, g39505	XP_006396347.1
OG0011063	g39508	XP_006396353.1
OG0011064	g45223	XP_006396354.1
OG0011065	g39511	XP_006396357.1
OG0011066	g39514	XP_006396362.1
OG0011067	g25425	XP_024009874.1
OG0011068	g25432	XP_024009853.1, XP_006396381.2
OG0011069	g39518	XP_024009803.1
OG0011070	g39533, g25448	XP_006396401.1
OG0011071	g39551	XP_006396427.1
OG0011072	g39585	XP_006396451.1
OG0011073	g25469	XP_006396455.1
OG0011074	g39590	XP_006396465.1
OG0011075	g39620	XP_006396508.1
OG0011076	g45218	XP_006396503.1
OG0011077	g39647	XP_006396569.1
OG0011078	g39703	XP_006403169.1
OG0011079	g39759	XP_006410437.1
OG0011080	g11176	XP_006418627.2, XP_006396222.1
OG0011081	g39768	XP_006410414.1
OG0011082	g39764	XP_006410431.1
OG0011083	g39763	XP_006410433.1
OG0011084	g39812, g51291	XP_006410347.1
OG0011085	g51236	XP_024004266.1
OG0011086	g51231	XP_024004300.1
OG0011087	g51216	XP_006410158.1
OG0011088	g39965, g39962	XP_006410036.1
OG0011089	g39969	XP_006410013.1
OG0011090	g51158	XP_006409998.1
OG0011091	g51114, g40010	XP_006409925.1
OG0011092	g37844	XP_006409889.1
OG0011093	g40044	XP_006409858.1
OG0011094	g40052	XP_006409852.1
OG0011095	g40069	XP_024004965.1, XP_006409828.2
OG0011096	g40096	XP_006409756.2
OG0011097	g40148	XP_024016011.1
OG0011098	g40120	XP_006408700.1
OG0011099	g40153	XP_006408607.1
OG0011101	g1675	XP_024007072.1
OG0011102	g44148	XP_006392087.1
OG0011103	g32207	XP_006415858.1
OG0011104	g38317	XP_006405248.1
OG0011105	g23663	XP_006413121.1
OG0011107	g7931	XP_006408510.1
OG0011108	g7943	XP_006408540.1
OG0011109	g39946	XP_006410080.1
OG0011110	g12728	XP_006408580.1
OG0011111	g38161, g38159, g38163	XP_006411404.1
OG0011112	g37388	XP_006411403.1
OG0011114	g17120	XP_006413144.1
OG0011115	g23676	XP_006413145.1
OG0011117	g12756	XP_006408393.1
OG0011118	g12676	XP_006408387.1
OG0011119	g7839	XP_006408360.1
OG0011120	g659	XP_006400517.1
OG0011121	g7810	XP_006408269.1
OG0011122	g7773, g7764	XP_006408186.1
OG0011123	g12841	XP_006408114.1
OG0011124	g12577	XP_006408123.1
OG0011126	g7703	XP_006408074.1
OG0011127	g12523	XP_006408020.1
OG0011129	g12505, g12917	XP_006407983.1
OG0011130	g6352	XP_006396163.1
OG0011131	g12489	XP_006407948.1
OG0011132	g10255	XP_024007110.1
OG0011133	g12995	XP_006407776.1
OG0011134	g12989	XP_006407763.1
OG0011135	g7524, g13011	XP_024014946.1
OG0011136	g13012	XP_006407725.1
OG0011137	g51910	XP_006411313.1
OG0011138	g51843	XP_006411244.1
OG0011139	g51809	XP_024003962.1
OG0011140	g37306	XP_024003756.1
OG0011141	g37294	XP_024016868.1
OG0011142	g37145	XP_006410773.1
OG0011143	g38030	XP_024016662.1
OG0011144	g38053	XP_006410876.1
OG0011145	g51632	XP_006410915.1
OG0011146	g51636	XP_006410927.1
OG0011147	g37226, g51661	XP_006410955.1
OG0011148	g37231	XP_024004201.1
OG0011149	g51681	XP_006410990.1
OG0011150	g37260	XP_006411027.1
OG0011151	g37281	XP_006411066.1
OG0011152	g51724	XP_006411065.1
OG0011153	g31627	XP_006416860.1
OG0011154	g49956	XP_006416852.2
OG0011156	g31647	XP_006416823.1
OG0011158	g27368	XP_006416728.1
OG0011159	g27374	XP_006416679.1
OG0011160	g31721	XP_006416675.1
OG0011161	g31739	XP_006416656.2
OG0011162	g50092	XP_006416486.2
OG0011163	g27441	XP_006416462.1
OG0011164	g50118, g31901	XP_006416435.1
OG0011165	g27457	XP_006416407.1
OG0011166	g50187	XP_024008968.1
OG0011167	g27499	XP_006416258.2
OG0011168	g27537	XP_006416146.1
OG0011169	g32091	XP_006416057.1
OG0011170	g27565, g32077	XP_024008301.1
OG0011171	g32122	XP_006416000.1
OG0011173	g50365	XP_006415929.1
OG0011174	g7283	XP_006407294.1
OG0011176	g32202	XP_006415867.1
OG0011177	g50389	XP_006415845.1
OG0011178	g32239	XP_006415825.1
OG0011179	g32242	XP_006415822.1
OG0011180	g32257	XP_006415795.1
OG0011181	g50411, g27625	XP_006415767.1
OG0011182	g44906	XP_006391288.1
OG0011183	g26871	XP_006418440.1
OG0011184	g32287	XP_006415755.1
OG0011185	g46931	XP_006395982.1
OG0011186	g23788	XP_006413333.1
OG0011191	g38396	XP_024013916.1
OG0011192	g38421	XP_006404859.1
OG0011193	g38423	XP_006404856.1
OG0011194	g50906	XP_006404753.1
OG0011195	g38509	XP_006404662.1
OG0011196	g38516	XP_006404641.1
OG0011197	g38525	XP_006404618.1
OG0011198	g50853	XP_006404554.1
OG0011199	g31520	XP_006417025.1
OG0011200	g31512	XP_006417033.1
OG0011201	g31503	XP_006417049.1
OG0011202	g49899	XP_006417078.1
OG0011203	g49885	XP_006417098.1
OG0011204	g49857	XP_006417172.1
OG0011205	g49849	XP_006417187.1
OG0011207	g27179	XP_006417283.1
OG0011208	g31335	XP_024007814.1
OG0011209	g31323	XP_006417349.1
OG0011210	g31283	XP_006417405.1
OG0011211	g31256	XP_006417457.1
OG0011212	g31246	XP_024008229.1
OG0011213	g27102	XP_006417501.1
OG0011214	g31157, g49639, g51874	XP_006417617.1
OG0011215	g47177	XP_006414313.1
OG0011216	g49654	XP_006417637.1
OG0011217	g31132	XP_006417661.1
OG0011218	g54017	XP_006393516.1
OG0011219	g31106, g49606	XP_006417727.1
OG0011220	g31058	XP_006417812.1
OG0011221	g27002	XP_006417820.1
OG0011222	g26993	XP_006417869.1
OG0011223	g30995	XP_006417929.1
OG0011224	g30973, g30969, g49531	XP_006417961.1
OG0011225	g49528	XP_006417965.1
OG0011227	g30964, g49524	XP_006417972.1
OG0011228	g30938	XP_006418011.1
OG0011229	g30933	XP_024010548.1, XP_024013483.1
OG0011230	g30929	XP_006418033.1
OG0011231	g26946	XP_006418100.1
OG0011232	g30879	XP_024008643.1
OG0011233	g49436	XP_024008535.1
OG0011234	g49420	XP_024008842.1, XP_024005669.1
OG0011235	g49423	XP_006418220.1
OG0011236	g49429	XP_006418204.1
OG0011237	g30819	XP_006418241.1
OG0011238	g30814	XP_024008693.1
OG0011239	g30811	XP_006418256.1
OG0011240	g49405	XP_006418261.1
OG0011241	g30798	XP_006418287.1
OG0011242	g49387	XP_006418309.1
OG0011243	g30779	XP_024008582.1
OG0011244	g30776, g49377	XP_024008278.1
OG0011246	g49294	XP_006418479.1
OG0011247	g5227	XP_006399902.1
OG0011248	g5199	XP_006399941.1
OG0011249	g45653, g5209	XP_006399929.2
OG0011250	g5220	XP_006399910.1
OG0011251	g29292, g5175	XP_006399984.1
OG0011252	g5121	XP_006400049.1
OG0011253	g5047	XP_006400176.1
OG0011254	g5044	XP_006400186.1
OG0011255	g29179	XP_024012219.1
OG0011256	g29136	XP_024012175.1
OG0011257	g29139	XP_006400274.2
OG0011258	g4955, g32267, g4953	XP_006400327.1
OG0011259	g44849	XP_006391156.1
OG0011260	g4921	XP_024012395.1
OG0011261	g4916	XP_006397463.2, XP_006403586.1
OG0011262	g29063	XP_006400410.1
OG0011263	g4892	XP_006400463.1
OG0011264	g4857	XP_006394887.1
OG0011265	g4828	XP_006394907.1
OG0011266	g4803	XP_024007665.1
OG0011267	g10120	XP_006394920.1
OG0011268	g4795	XP_024007134.1
OG0011269	g4770	XP_006394983.1
OG0011270	g4743	XP_006395032.1
OG0011271	g4746	XP_006395040.1
OG0011272	g4764	XP_006395049.1
OG0011273	g10192	XP_006395065.1
OG0011274	g4500	XP_006395092.1
OG0011275	g10203	XP_006395077.1
OG0011276	g10262	XP_024007507.1
OG0011277	g29348	XP_006399845.1
OG0011278	g5580	XP_006399168.1
OG0011279	g45449	XP_006399091.1
OG0011280	g5618, g45439	XP_006399053.1
OG0011281	g29721	XP_006399018.1
OG0011282	g29724	XP_006399011.1
OG0011283	g45428	XP_006399008.1
OG0011284	g5639	XP_006399002.2
OG0011285	g13136	XP_006407353.1
OG0011286	g5687	XP_006398904.1
OG0011287	g10096	XP_024006828.1
OG0011288	g607	XP_006394812.1
OG0011289	g10065, g608	XP_006394813.1
OG0011290	g597	XP_006394789.1
OG0011291	g10048	XP_006394771.1
OG0011292	g565	XP_006394737.2
OG0011293	g18566	XP_006394723.2
OG0011294	g525	XP_006394677.1
OG0011297	g505	XP_024007165.1
OG0011298	g9921	XP_006394539.2
OG0011299	g411	XP_006394488.1
OG0011300	g9844	XP_006394357.1
OG0011301	g1224	XP_006401038.1
OG0011302	g1218	XP_006401046.1
OG0011303	g1166	XP_006401090.1
OG0011304	g1163	XP_006401092.2
OG0011305	g28694	XP_006401109.1
OG0011306	g2501, g2500, g2499	XP_006403954.1
OG0011307	g19358	XP_006404019.1
OG0011308	g2553	XP_006404020.2
OG0011309	g19360	XP_006404022.1
OG0011310	g2568	XP_006404029.2
OG0011311	g2571	XP_024013584.1
OG0011312	g19384	XP_024013687.1
OG0011313	g2649	XP_006404187.1
OG0011314	g19423	XP_006404235.1
OG0011315	g2703	XP_006404237.1, XP_006404238.1
OG0011316	g19483	XP_024013825.1
OG0011317	g31484	XP_006417077.1
OG0011318	g19565	XP_006418940.1
OG0011319	g2935, g2911	XP_006418942.1, XP_006418936.2
OG0011320	g3004	XP_006419068.1
OG0011321	g19594	XP_006419075.1
OG0011322	g3138	XP_006404455.1
OG0011323	g11548	XP_006411112.1
OG0011324	g54380, g54376	XP_006392567.1
OG0011325	g16814	XP_006405421.1
OG0011326	g41570	XP_006391173.1
OG0011327	g41575	XP_006391179.1
OG0011328	g44872	XP_006391203.2
OG0011329	g44825	XP_006391120.1
OG0011330	g44821	XP_006391113.1
OG0011331	g45809	XP_006390994.1
OG0011333	g45970	XP_006390712.1
OG0011334	g45855, g36216	XP_006390887.1
OG0011335	g45861	XP_006390874.1
OG0011336	g45868	XP_006390869.1
OG0011337	g45879	XP_006390842.1
OG0011338	g45890	XP_006390818.1
OG0011340	g44645	XP_006390756.1
OG0011341	g45945	XP_006390742.1
OG0011342	g45966	XP_006390708.1
OG0011343	g46433	XP_006390004.1
OG0011344	g46430	XP_006390007.1
OG0011345	g46397	XP_006390041.1
OG0011346	g46353	XP_006390093.1
OG0011347	g50181	XP_006416316.1
OG0011348	g46267	XP_006390205.1
OG0011349	g44437	XP_024011710.1
OG0011350	g46229	XP_024012427.1
OG0011351	g47715	XP_006412799.1
OG0011352	g53963	XP_006393636.2
OG0011353	g17858	XP_006395475.1
OG0011354	g46194	XP_024012531.1
OG0011355	g44479	XP_006390345.1
OG0011356	g44497	XP_006390383.1
OG0011357	g17987	XP_006390422.1
OG0011358	g44532	XP_006390432.1
OG0011359	g46109	XP_006390486.1
OG0011360	g44555	XP_006390491.1
OG0011361	g44598	XP_006390629.1
OG0011362	g44296	XP_006405093.2
OG0011363	g17929	XP_006389812.1
OG0011364	g46581	XP_006389792.1
OG0011365	g46595	XP_006389754.1
OG0011366	g12258	XP_006407281.1
OG0011367	g12254	XP_006407275.1
OG0011369	g13158	XP_006407254.1
OG0011370	g13160	XP_006407252.1
OG0011371	g13188, g7233	XP_006407210.1
OG0011372	g12219	XP_006407175.2
OG0011373	g7209	XP_006407165.1
OG0011374	g13207	XP_006407135.2
OG0011375	g13208	XP_024015596.1
OG0011376	g16703, g12195	XP_006407108.1
OG0011379	g7135	XP_024014822.1
OG0011380	g7131	XP_006407027.1
OG0011381	g7117	XP_006407014.1
OG0011382	g7103	XP_006406994.1
OG0011383	g7099	XP_006406987.1
OG0011384	g7087	XP_006406977.1
OG0011385	g7078	XP_006406965.1
OG0011386	g7033	XP_006406858.1
OG0011387	g7018	XP_006406847.1
OG0011388	g12091	XP_006406843.1
OG0011389	g7010, g13261	XP_006406840.1
OG0011390	g6952	XP_024015768.1
OG0011391	g6924	XP_006406699.1
OG0011392	g13296	XP_006406672.1
OG0011393	g6889	XP_006406633.1
OG0011394	g12001	XP_006406592.1
OG0011395	g13319	XP_006406570.1
OG0011396	g13328	XP_006406543.2
OG0011397	g6822	XP_006389869.1
OG0011398	g6814	XP_006406515.1
OG0011400	g6812	XP_006406507.1
OG0011402	g6751, g13359	XP_006406408.1
OG0011403	g11915	XP_006406384.1
OG0011404	g6718	XP_006406378.1
OG0011405	g6709	XP_006406355.1
OG0011406	g6684	XP_024014887.1
OG0011407	g6604	XP_006406236.1
OG0011408	g13400	XP_006406234.1
OG0011409	g13406, g11844	XP_006406211.1
OG0011410	g11836	XP_006406201.1
OG0011411	g6581	XP_006406156.1
OG0011412	g11815, g13428	XP_006406151.1
OG0011413	g13453	XP_024015060.1, XP_024014940.1
OG0011414	g13461	XP_024015455.1, XP_024015428.1
OG0011415	g6519	XP_024015037.1
OG0011416	g13493	XP_006418762.1
OG0011417	g6448	XP_006418722.1
OG0011418	g11683	XP_006418675.1
OG0011419	g6412	XP_006418651.1
OG0011420	g6377	XP_006418608.1
OG0011421	g6362	XP_006418553.1
OG0011422	g6345	XP_006397383.1
OG0011423	g13596	XP_006396102.1
OG0011424	g13594	XP_006396107.1
OG0011425	g11571	XP_006396114.1
OG0011426	g13580	XP_006396133.1
OG0011427	g11630	XP_006396147.1
OG0011428	g11602	XP_024015178.1
OG0011429	g14256	XP_006409545.1
OG0011430	g6143	XP_006409472.1
OG0011431	g14212	XP_006409462.2
OG0011432	g6078	XP_024016625.1, XP_006409278.1
OG0011433	g13986	XP_006409209.1
OG0011434	g13954	XP_006409147.1
OG0011435	g6012	XP_006409164.1
OG0011436	g13937	XP_006409107.1
OG0011437	g5963	XP_006409060.2
OG0011438	g5954	XP_006409043.1
OG0011439	g13811	XP_006408899.1
OG0011441	g13818	XP_006408937.1
OG0011442	g5905	XP_006408966.1
OG0011443	g13839	XP_006409020.1
OG0011444	g5931	XP_006409015.1
OG0011446	g36640	XP_024006646.1
OG0011447	g36632, g28003	XP_006392787.1
OG0011448	g35646	XP_006392798.1
OG0011449	g54249	XP_006392975.1
OG0011450	g28027	XP_024006218.1
OG0011451	g28028	XP_006392993.1
OG0011452	g6743	XP_006406396.1
OG0011454	g36337	XP_024005943.1
OG0011455	g54037	XP_006393490.1
OG0011456	g24388	XP_006414381.1
OG0011457	g24397	XP_024005639.1
OG0011458	g37102, g51463	XP_024003700.1
OG0011459	g37983	XP_006410622.1
OG0011460	g51457	XP_006410609.1
OG0011461	g51447	XP_024003780.1
OG0011462	g2428	XP_006403841.2
OG0011463	g2421	XP_006403828.2
OG0011464	g32421	XP_024007983.1, XP_006415532.1
OG0011465	g11320	XP_006403763.1
OG0011466	g2400	XP_006403759.1
OG0011467	g2389	XP_006403744.1
OG0011468	g2378	XP_006391885.1, XP_006403721.1
OG0011469	g17067	XP_006413000.1
OG0011470	g2321	XP_006403632.1
OG0011471	g2273	XP_006403550.1
OG0011472	g2241	XP_006403527.1
OG0011474	g19067	XP_024013794.1
OG0011475	g19058	XP_006403407.2, XP_006403412.1
OG0011477	g19001	XP_006402917.1
OG0011478	g2076	XP_006402914.1
OG0011479	g18986	XP_006402873.1
OG0011480	g2042	XP_006402811.1
OG0011482	g49662	XP_006417656.1
OG0011483	g18887	XP_006402685.1
OG0011484	g2290	XP_024013540.1
OG0011485	g18821	XP_006402580.1
OG0011486	g1899	XP_006402557.1
OG0011487	g1882	XP_006402525.1
OG0011488	g52284	XP_006397764.1
OG0011489	g1832	XP_006402458.1
OG0011490	g1818	XP_006402447.1
OG0011491	g1817	XP_006402446.1
OG0011492	g1814	XP_006402441.1
OG0011493	g1787	XP_006402426.1
OG0011494	g1763	XP_006402391.1
OG0011495	g1760	XP_006402380.1
OG0011496	g1758	XP_006402372.1
OG0011497	g1750	XP_006402350.1
