Orthogroup	Cochlearia_excelsa	Euclidium_syriacum
OG0005613	g40994	ESY2_g33928_DN3_SP5_c0.t1
OG0005614	g40944	ESY2_g33813_DN3_SP5_c0.t1
OG0005615	g10827	ESY10_g14668_DN3_SP5_c0.t1
OG0005616	g10726	ESY10_g14438_DN3_SP4_c0.t1
OG0005617	g10707	ESY10_g14372_DN3_SP8_c0.t1
OG0005618	g10656	ESY10_g14159_DN3_SP6_c0.t1
OG0005619	g16660, g31467	ESY6_g49634_DN3_SP0_c0.t1
OG0005621	g10646	ESY10_g14123_DN3_SP8_c0.t1
OG0005622	g1584	ESY10_g13980_DN3_SP4_c0.t1
OG0005623	g10587	ESY10_g13976_DN3_SP7_c0.t1
OG0005624	g1608, g10521	ESY10_g13771_DN3_SP8_c0.t1
OG0005625	g10435	ESY21_g55517_DN3_SP8_c0.t1
OG0005626	g10362	ESY2_g34573_DN2_SP0_c0.t1
OG0005627	g28414	ESY2_g34581_DN3_SP8_c0.t1
OG0005628	g44920	ESY2_g35184_DN3_SP0_c1.t1
OG0005629	g25112	ESY17_g39980_DN3_SP2_c0.t1
OG0005630	g40745	ESY8_g59989_DN3_SP8_c0.t1
OG0005631	g40799	ESY2_g33394_DN3_SP0_c0.t1, ESY2_g33395_DN3_SP0_c0.t1
OG0005632	g29223	ESY7_g17410_DN3_SP1_c0.t1
OG0005634	g40865	ESY2_g33586_DN3_SP8_c0.t1
OG0005635	g47561, g23729	ESY13_g56283_DN3_SP2_c0.t1
OG0005637	g51923	ESY12_g50947_DN2_SP7_c0.t1
OG0005638	g13055	ESY3_g30960_DN3_SP0_c0.t1
OG0005639	g12394	ESY3_g30986_DN3_SP0_c0.t1
OG0005640	g7455	ESY6_g49323_DN3_SP8_c0.t1
OG0005642	g1317	ESY6_g46592_DN3_SP8_c0.t1
OG0005643	g914, g28411	ESY6_g47351_DN3_SP0_c0.t1
OG0005644	g28399	ESY6_g47191_DN3_SP1_c15.t1
OG0005645	g975	ESY6_g47942_DN3_SP8_c0.t1
OG0005646	g39383, g28508	ESY6_g47988_DN3_SP1_c0.t1
OG0005647	g28535, g1038	ESY6_g48110_DN3_SP8_c6.t1
OG0005648	g39353	ESY6_g48180_DN3_SP0_c0.t1
OG0005649	g1075	ESY6_g48261_DN3_SP0_c0.t1
OG0005650	g28602	ESY6_g48377_DN3_SP8_c0.t1
OG0005651	g1107, g28639, g28637	ESY6_g48430_DN3_SP0_c0.t1
OG0005652	g28663	ESY6_g48517_DN3_SP0_c0.t1
OG0005653	g28683, g39284, g1149	ESY6_g48546_DN3_SP8_c0.t1
OG0005654	g10307	ESY15_g65081_DN3_SP8_c0.t1
OG0005655	g29363	ESY7_g18427_DN3_SP7_c0.t1
OG0005656	g29367	ESY7_g18422_DN3_SP1_c0.t1
OG0005657	g29372, g5294	ESY7_g18391_DN3_SP3_c0.t1
OG0005659	g5357	ESY7_g18244_DN2_SP8_c0.t1
OG0005660	g5358	ESY7_g18240_DN3_SP1_c0.t1
OG0005661	g29429, g5362	ESY7_g18228_DN3_SP8_c0.t1
OG0005662	g5376	ESY7_g18167_DN3_SP8_c0.t1
OG0005663	g5465	ESY7_g17828_DN3_SP0_c0.t1
OG0005664	g5472	ESY7_g17809_DN3_SP2_c0.t1
OG0005665	g45492, g5514	ESY7_g18647_DN2_SP0_c22.t1
OG0005666	g24288	ESY9_g42420_DN3_SP0_c0.t1
OG0005667	g17539, g24265	ESY9_g42440_DN3_SP1_c0.t1
OG0005668	g10912, g40668	ESY10_g14937_DN3_SP4_c0.t1
OG0005669	g24135, g47306	ESY9_g42958_DN3_SP0_c0.t1, ESY9_g42956_DN3_SP0_c0.t1
OG0005670	g24125, g47312	ESY9_g42972_DN3_SP0_c10.t1
OG0005671	g24094	ESY9_g43146_DN3_SP0_c0.t1, ESY9_g43139_DN2_SP0_c0.t1
OG0005672	g24090	ESY7_g16723_DN3_SP1_c15.t1, ESY9_g43153_DN3_SP8_c0.t1
OG0005673	g24029, g17360	ESY9_g43447_DN3_SP1_c0.t1
OG0005674	g47414, g17305, g28308	ESY9_g43749_DN3_SP4_c0.t1
OG0005676	g47442, g23944	ESY26_g42294_DN3_SP8_c0.t1
OG0005677	g47468	ESY2_g33623_DN3_SP0_c0.t1
OG0005678	g27815, g27850	ESY14_g20584_DN3_SP7_c0.t1
OG0005679	g36260, g54010	ESY4_g21966_DN3_SP8_c0.t1
OG0005680	g50463	ESY4_g22701_DN2_SP0_c0.t1
OG0005681	g50507	ESY4_g23224_DN3_SP0_c0.t1
OG0005682	g32402	ESY4_g23253_DN3_SP0_c0.t1
OG0005683	g50568	ESY16_g62040_DN2_SP0_c0.t1
OG0005684	g18232, g18233	ESY4_g26013_DN3_SP3_c0.t1
OG0005686	g18252, g22928	ESY4_g26221_DN3_SP0_c0.t1
OG0005687	g22887	ESY4_g26347_DN3_SP0_c0.t1
OG0005688	g36915	ESY8_g59611_DN3_SP8_c0.t1
OG0005689	g22807	ESY4_g26579_DN3_SP5_c0.t1
OG0005690	g48000	ESY4_g26629_DN3_SP1_c0.t1
OG0005691	g22759	ESY4_g26685_DN3_SP5_c0.t1
OG0005692	g22742	ESY4_g26709_DN3_SP4_c0.t1
OG0005694	g22709	ESY4_g26789_DN3_SP0_c15.t1
OG0005695	g46912	ESY8_g61109_DN3_SP0_c0.t1
OG0005696	g51529, g50625	ESY16_g61765_DN3_SP0_c0.t1
OG0005697	g51507	ESY9_g43874_DN3_SP0_c0.t1
OG0005698	g37980, g18606	ESY1_g5786_DN3_SP0_c0.t1
OG0005699	g11124, g37061	ESY1_g5974_DN2_SP0_c0.t1
OG0005700	g29371	ESY5_g3544_DN3_SP8_c0.t1
OG0005701	g11126	ESY1_g5973_DN3_SP0_c0.t1
OG0005702	g53957	ESY4_g22252_DN3_SP5_c0.t1
OG0005703	g40402	ESY18_g62993_DN3_SP0_c0.t1
OG0005704	g40415, g25654	ESY7_g16091_DN3_SP3_c0.t1
OG0005705	g16724	ESY7_g16800_DN3_SP0_c0.t1
OG0005706	g16723	ESY7_g16799_DN3_SP0_c0.t1
OG0005707	g40599, g10958	ESY10_g15202_DN3_SP8_c0.t1
OG0005708	g40622, g10946	ESY10_g15097_DN3_SP0_c0.t1
OG0005709	g40640	ESY10_g15021_DN3_SP8_c0.t1
OG0005710	g10858	ESY10_g14783_DN3_SP8_c0.t1
OG0005711	g10857, g40710	ESY10_g14787_DN3_SP8_c0.t1
OG0005712	g40720	ESY10_g14756_DN2_SP0_c0.t1
OG0005713	g10847	ESY10_g14759_DN3_SP0_c0.t1
OG0005714	g13567	ESY17_g39541_DN3_SP1_c0.t1
OG0005715	g26156, g46993	ESY15_g65599_DN3_SP8_c0.t1
OG0005716	g24501, g47068	ESY22_g40797_DN3_SP0_c0.t1
OG0005717	g6660, g11860	ESY3_g29002_DN3_SP8_c0.t1
OG0005718	g37750	ESY12_g52266_DN3_SP7_c0.t1
OG0005719	g37731	ESY12_g52223_DN3_SP0_c0.t1
OG0005720	g50819	ESY12_g51441_DN3_SP0_c0.t1
OG0005721	g38253, g50798	ESY12_g51615_DN3_SP2_c0.t1
OG0005722	g37676	ESY1_g12372_DN3_SP2_c0.t1
OG0005723	g50784	ESY12_g51674_DN2_SP0_c0.t1
OG0005724	g11163	ESY1_g12345_DN3_SP1_c1.t1
OG0005725	g52270	ESY12_g51839_DN2_SP5_c0.t1
OG0005726	g1883	ESY7_g18867_DN3_SP0_c0.t1, ESY1_g12215_DN3_SP0_c0.t1, ESY12_g51854_DN3_SP8_c0.t1
OG0005727	g52253	ESY12_g51883_DN3_SP0_c0.t1, ESY12_g51884_DN3_SP2_c0.t1
OG0005729	g18833, g1923	ESY1_g12038_DN3_SP8_c0.t1
OG0005730	g52190, g38235	ESY12_g52042_DN3_SP0_c0.t1
OG0005732	g38228	ESY12_g52097_DN2_SP2_c0.t1
OG0005733	g37503, g52119	ESY12_g51468_DN3_SP0_c0.t1, ESY12_g51467_DN3_SP0_c0.t1, ESY12_g51466_DN3_SP0_c0.t1
OG0005734	g37498	ESY12_g51486_DN3_SP7_c0.t1
OG0005735	g38185, g52054	ESY12_g51340_DN3_SP8_c0.t1
OG0005736	g37392	ESY12_g51156_DN3_SP8_c0.t1
OG0005737	g45307	ESY7_g19537_DN3_SP0_c0.t1, ESY3_g31053_DN1_SP0_c0.t1
OG0005738	g29859	ESY7_g19515_DN3_SP8_c0.t1
OG0005739	g636	ESY6_g49897_DN3_SP0_c0.t1
OG0005740	g637	ESY6_g49896_DN3_SP0_c0.t1
OG0005741	g642	ESY2_g35574_DN3_SP8_c0.t1
OG0005742	g28973, g665	ESY6_g49300_DN3_SP8_c0.t1
OG0005743	g28042	ESY2_g37303_DN3_SP0_c0.t1
OG0005744	g735	ESY6_g49172_DN3_SP8_c0.t1
OG0005746	g783	ESY6_g49048_DN3_SP1_c0.t1
OG0005747	g799	ESY6_g49024_DN3_SP0_c0.t1
OG0005748	g41355	ESY6_g49013_DN3_SP0_c0.t1
OG0005749	g841	ESY6_g48944_DN3_SP7_c0.t1
OG0005750	g28815	ESY6_g48912_DN3_SP0_c0.t1
OG0005751	g1231, g28709	ESY6_g48658_DN3_SP8_c0.t1
OG0005752	g269	ESY6_g49611_DN3_SP8_c0.t1
OG0005753	g9797, g265	ESY5_g3536_DN3_SP0_c0.t1, ESY5_g3537_DN3_SP0_c0.t1, ESY6_g49605_DN3_SP0_c0.t1, ESY6_g49606_DN3_SP0_c0.t1
OG0005754	g9754	ESY6_g50655_DN3_SP0_c0.t1
OG0005755	g18646, g211	ESY6_g50629_DN3_SP0_c0.t1
OG0005756	g168	ESY6_g50539_DN3_SP0_c0.t1
OG0005758	g34, g19645	ESY6_g50283_DN3_SP0_c0.t1
OG0005759	g25372	ESY20_g12987_DN3_SP6_c0.t1
OG0005760	g45272, g25362	ESY20_g12947_DN3_SP0_c0.t1
OG0005761	g39485	ESY20_g13016_DN3_SP0_c34.t1
OG0005762	g39479, g25392	ESY20_g13021_DN3_SP0_c0.t1
OG0005763	g25417, g25420, g39509	ESY20_g13120_DN2_SP0_c0.t1
OG0005764	g39606	ESY20_g13299_DN3_SP8_c0.t1
OG0005765	g39638, g25513	ESY8_g58297_DN3_SP1_c0.t1
OG0005766	g39646, g45189	ESY8_g58260_DN3_SP6_c0.t1
OG0005767	g39671, g3045, g3038, g11057	ESY8_g58217_DN3_SP1_c0.t1
OG0005769	g26909	ESY4_g26385_DN3_SP4_c0.t1
OG0005770	g39686	ESY8_g58160_DN3_SP8_c0.t1
OG0005771	g39739	ESY20_g12851_DN3_SP8_c0.t1
OG0005772	g39740, g51360	ESY20_g12850_DN3_SP0_c0.t1
OG0005773	g39773	ESY20_g12714_DN3_SP7_c0.t1
OG0005774	g51281	ESY8_g58380_DN3_SP0_c0.t1
OG0005775	g39935	ESY8_g58678_DN3_SP8_c0.t1
OG0005777	g51109	ESY8_g58863_DN3_SP8_c0.t1
OG0005778	g39839	ESY8_g58449_DN3_SP8_c0.t1
OG0005779	g40070, g37817, g53389	ESY8_g58979_DN2_SP0_c0.t1
OG0005780	g40127	ESY2_g34621_DN3_SP0_c1.t1
OG0005781	g40126	ESY8_g59077_DN1_SP0_c0.t1
OG0005782	g18148, g23194	ESY4_g25956_DN3_SP8_c0.t1
OG0005783	g38277	ESY3_g31697_DN3_SP0_c0.t1
OG0005784	g5224	ESY7_g17671_DN2_SP0_c0.t1
OG0005785	g7915	ESY3_g32571_DN3_SP6_c0.t1
OG0005786	g12688	ESY3_g32510_DN3_SP0_c0.t1, ESY3_g32512_DN3_SP2_c0.t1, ESY3_g32368_DN3_SP1_c0.t1
OG0005787	g12686	ESY3_g32497_DN3_SP8_c0.t1
OG0005788	g12684, g7876	ESY3_g32492_DN3_SP8_c0.t1
OG0005789	g7827	ESY3_g32330_DN3_SP8_c0.t1, ESY3_g32109_DN3_SP0_c0.t1
OG0005790	g4842, g12904	ESY3_g31625_DN3_SP6_c0.t1
OG0005791	g7637, g12929	ESY3_g31511_DN3_SP0_c0.t1
OG0005792	g12942	ESY3_g31433_DN3_SP7_c0.t1
OG0005793	g12474	ESY3_g31441_DN3_SP0_c0.t1
OG0005794	g12944	ESY3_g31450_DN3_SP0_c0.t1
OG0005795	g7580	ESY3_g30670_DN3_SP0_c0.t1
OG0005796	g44177, g40967	ESY15_g64737_DN3_SP8_c0.t1
OG0005797	g7566	ESY3_g30715_DN3_SP3_c0.t1
OG0005798	g7547, g12419	ESY3_g30769_DN2_SP0_c0.t1
OG0005799	g51885, g38142	ESY12_g50886_DN3_SP0_c0.t1
OG0005800	g51867	ESY12_g50819_DN3_SP4_c0.t1
OG0005801	g51644	ESY9_g44845_DN3_SP7_c0.t1, ESY4_g25122_DN1_SP0_c0.t1
OG0005802	g51776	ESY1_g6716_DN3_SP0_c0.t1, ESY9_g45529_DN3_SP7_c0.t1
OG0005803	g51611	ESY9_g44593_DN3_SP0_c0.t1
OG0005804	g19192, g2345, g47905	ESY1_g11100_DN3_SP8_c0.t1
OG0005805	g37210	ESY9_g44805_DN3_SP0_c0.t1
OG0005806	g51659	ESY9_g44951_DN3_SP0_c0.t1
OG0005807	g37229	ESY3_g32590_DN3_SP3_c0.t1, ESY1_g12497_DN3_SP0_c0.t1
OG0005808	g51711	ESY9_g45254_DN3_SP8_c0.t1
OG0005809	g51733, g37290	ESY9_g45364_DN3_SP8_c0.t1
OG0005810	g38091, g51726, g37285	ESY9_g45348_DN3_SP0_c0.t1
OG0005811	g37277	ESY9_g45328_DN3_SP0_c0.t1
OG0005812	g31594	ESY5_g2912_DN3_SP4_c0.t1
OG0005814	g31649	ESY5_g3051_DN3_SP1_c0.t1
OG0005815	g27349	ESY5_g4419_DN3_SP6_c17.t1
OG0005816	g31665	ESY5_g4407_DN3_SP0_c0.t1
OG0005817	g31686	ESY5_g4366_DN3_SP6_c0.t1
OG0005818	g44578	ESY2_g35886_DN3_SP0_c0.t1
OG0005819	g41587	ESY5_g4269_DN1_SP0_c0.t1
OG0005819	g31731	ESY9_g43057_DN2_SP0_c0.t1, ESY1_g11740_DN3_SP0_c0.t1
OG0005820	g50094, g31866	ESY5_g4044_DN3_SP0_c8.t1
OG0005821	g50140, g31921, g27460	ESY5_g3947_DN1_SP0_c0.t1
OG0005823	g32012, g27498	ESY5_g2390_DN3_SP2_c0.t1
OG0005824	g50246	ESY5_g2290_DN3_SP0_c0.t1
OG0005825	g32099	ESY5_g2032_DN3_SP6_c0.t1
OG0005826	g32090	ESY5_g1944_DN3_SP7_c0.t1
OG0005827	g50313	ESY5_g1878_DN3_SP1_c0.t1
OG0005828	g5214, g29322	ESY7_g17661_DN3_SP0_c0.t1
OG0005829	g50418, g40518	ESY15_g64957_DN3_SP2_c0.t1
OG0005830	g32283, g50414	ESY13_g57229_DN3_SP8_c0.t1
OG0005832	g38321	ESY8_g59292_DN2_SP0_c0.t1, ESY7_g18711_DN3_SP0_c0.t1
OG0005833	g23808	ESY9_g43540_DN3_SP1_c0.t1
OG0005834	g17184, g23804	ESY13_g56866_DN3_SP1_c0.t1
OG0005836	g50971	ESY8_g59483_DN3_SP8_c0.t1
OG0005837	g50966	ESY8_g59520_DN3_SP8_c0.t1
OG0005838	g49930, g31572	ESY5_g2876_DN3_SP4_c0.t1
OG0005839	g49918	ESY5_g2840_DN3_SP0_c0.t1
OG0005840	g27252	ESY5_g2726_DN3_SP7_c0.t1
OG0005841	g31452	ESY5_g2630_DN3_SP0_c0.t1, ESY15_g64251_DN3_SP0_c0.t1
OG0005842	g27198, g31409	ESY5_g3868_DN3_SP0_c0.t1
OG0005843	g49845, g31399	ESY5_g3844_DN3_SP8_c0.t1
OG0005844	g27190	ESY5_g3813_DN3_SP2_c0.t1
OG0005845	g49815	ESY5_g3787_DN3_SP8_c0.t1
OG0005846	g31357, g27186	ESY5_g3767_DN3_SP8_c0.t1
OG0005847	g49786, g31340	ESY5_g3731_DN3_SP1_c0.t1
OG0005848	g31326	ESY5_g3702_DN3_SP0_c0.t1
OG0005849	g31309	ESY5_g3643_DN3_SP3_c0.t1
OG0005851	g49732, g31260	ESY11_g54686_DN3_SP0_c0.t1, ESY1_g12174_DN3_SP0_c0.t1
OG0005852	g27121, g31255	ESY5_g3490_DN3_SP3_c0.t1, ESY2_g34032_DN3_SP0_c0.t1
OG0005853	g49718, g31231	ESY5_g3395_DN3_SP8_c0.t1
OG0005854	g31191	ESY5_g3330_DN3_SP0_c0.t1
OG0005855	g31179	ESY5_g3279_DN3_SP0_c0.t1
OG0005856	g27034, g31131, g49663	ESY5_g3165_DN3_SP7_c0.t1
OG0005857	g31116	ESY5_g3133_DN2_SP8_c0.t1
OG0005858	g27018	ESY5_g4442_DN3_SP0_c0.t1
OG0005859	g27013, g49589	ESY5_g4472_DN2_SP0_c0.t1
OG0005860	g31070, g49568	ESY5_g4509_DN2_SP0_c0.t1
OG0005861	g31043	ESY5_g4582_DN3_SP0_c0.t1
OG0005862	g26945	ESY5_g4959_DN3_SP8_c0.t1
OG0005863	g30885	ESY5_g4960_DN3_SP7_c0.t1
OG0005864	g30883	ESY7_g17360_DN1_SP0_c0.t1, ESY5_g4965_DN1_SP0_c0.t1
OG0005865	g30807	ESY5_g5243_DN3_SP7_c0.t1
OG0005866	g49367	ESY5_g5358_DN3_SP6_c0.t1
OG0005867	g49355	ESY5_g5436_DN3_SP2_c0.t1
OG0005868	g49306, g49308	ESY5_g5515_DN3_SP0_c0.t1
OG0005869	g45661	ESY4_g25936_DN3_SP0_c0.t1
OG0005870	g29312	ESY7_g17622_DN3_SP0_c0.t1
OG0005871	g29320, g5212, g5210	ESY7_g17655_DN3_SP0_c0.t1
OG0005872	g5134, g45685	ESY7_g17488_DN3_SP1_c0.t1
OG0005873	g5098	ESY7_g17425_DN3_SP8_c0.t1
OG0005874	g25077	ESY3_g31999_DN3_SP0_c0.t1, ESY3_g32001_DN3_SP0_c0.t1
OG0005875	g28987, g4989	ESY7_g17157_DN3_SP4_c0.t1
OG0005876	g4917	ESY7_g17031_DN3_SP0_c0.t1
OG0005877	g4884	ESY7_g16897_DN3_SP0_c0.t1
OG0005878	g4771, g52874, g18509	ESY15_g64580_DN2_SP0_c0.t1
OG0005879	g4755	ESY10_g15864_DN3_SP0_c0.t1
OG0005880	g10188, g4666	ESY10_g15876_DN3_SP7_c0.t1
OG0005881	g10194	ESY15_g64225_DN3_SP8_c50.t1
OG0005882	g10218	ESY16_g62118_DN3_SP8_c0.t1
OG0005883	g10238, g1637	ESY15_g64470_DN2_SP0_c17.t1
OG0005884	g5249	ESY7_g17709_DN3_SP8_c0.t1
OG0005885	g29729	ESY7_g18917_DN3_SP0_c0.t1
OG0005886	g10085, g617	ESY6_g49926_DN3_SP3_c0.t1
OG0005887	g10028, g569	ESY6_g50015_DN3_SP2_c0.t1
OG0005888	g18580, g36086	ESY6_g50125_DN3_SP0_c0.t1
OG0005889	g442	ESY6_g49569_DN3_SP6_c0.t1
OG0005890	g9900	ESY6_g49507_DN3_SP6_c0.t1
OG0005891	g9869, g372	ESY6_g49388_DN3_SP0_c13.t1, ESY6_g49188_DN1_SP0_c0.t1
OG0005892	g19514	ESY1_g8455_DN3_SP8_c0.t1
OG0005893	g9842	ESY6_g49821_DN3_SP8_c17.t1
OG0005894	g1213	ESY6_g48630_DN3_SP0_c0.t1
OG0005895	g1209	ESY6_g48623_DN1_SP0_c0.t1
OG0005896	g1201, g28720	ESY6_g48609_DN3_SP0_c0.t1
OG0005897	g1195	ESY6_g48602_DN3_SP0_c0.t1
OG0005898	g28727, g39279	ESY6_g48587_DN3_SP0_c0.t1
OG0005900	g28692	ESY6_g48562_DN3_SP7_c0.t1
OG0005901	g2471	ESY1_g10160_DN3_SP8_c0.t1
OG0005902	g2572	ESY1_g9934_DN3_SP0_c0.t1
OG0005903	g19414	ESY1_g9609_DN3_SP3_c24.t1
OG0005904	g2768, g19487	ESY1_g8996_DN3_SP8_c0.t1
OG0005905	g11436	ESY3_g32325_DN3_SP0_c0.t1, ESY3_g32322_DN3_SP0_c0.t1, ESY3_g32326_DN3_SP0_c0.t1
OG0005906	g3387	ESY10_g15005_DN2_SP0_c0.t1
OG0005906	g10097	ESY6_g49903_DN3_SP0_c0.t1
OG0005907	g44789	ESY2_g34397_DN2_SP0_c0.t1
OG0005908	g45821	ESY4_g25289_DN3_SP0_c0.t1, ESY4_g25276_DN2_SP0_c0.t1, ESY4_g25274_DN3_SP0_c0.t1, ESY4_g25280_DN3_SP0_c0.t1, ESY4_g25275_DN3_SP0_c0.t1, ESY4_g25286_DN3_SP0_c0.t1, ESY2_g35684_DN3_SP1_c0.t1
OG0005908	g18016	ESY2_g35472_DN3_SP0_c0.t1
OG0005909	g45929	ESY2_g35685_DN3_SP0_c0.t1
OG0005911	g46405	ESY2_g35053_DN3_SP1_c0.t1
OG0005912	g46349	ESY2_g34628_DN3_SP7_c0.t1
OG0005913	g46273	ESY2_g34743_DN3_SP0_c0.t1
OG0005914	g46258, g44408	ESY2_g34774_DN3_SP7_c0.t1
OG0005915	g44473, g46191	ESY2_g36001_DN3_SP0_c1.t1
OG0005916	g44485	ESY2_g35970_DN3_SP0_c0.t1
OG0005917	g46153	ESY2_g34990_DN3_SP0_c0.t1
OG0005918	g31687	ESY5_g4351_DN3_SP3_c0.t1
OG0005919	g46467, g44355	ESY2_g36124_DN3_SP8_c0.t1
OG0005920	g44353	ESY2_g36137_DN3_SP1_c0.t1
OG0005921	g46553	ESY2_g36625_DN3_SP8_c0.t1
OG0005922	g44279	ESY2_g36546_DN3_SP0_c0.t1
OG0005923	g27298	ESY5_g2914_DN3_SP8_c0.t1, ESY2_g36531_DN2_SP0_c0.t1
OG0005924	g7272	ESY3_g30130_DN3_SP0_c0.t1
OG0005925	g7256, g12248	ESY3_g30174_DN3_SP8_c0.t1
OG0005926	g7206, g13204	ESY3_g30297_DN3_SP2_c0.t1
OG0005928	g12164, g13224	ESY6_g48232_DN2_SP0_c0.t1, ESY3_g30455_DN3_SP5_c0.t1
OG0005929	g36600	ESY2_g36968_DN3_SP8_c18.t1, ESY2_g36966_DN1_SP0_c67.t1, ESY2_g36967_DN2_SP0_c34.t1
OG0005930	g36581	ESY2_g37037_DN3_SP7_c0.t1
OG0005931	g12042	ESY3_g29782_DN3_SP7_c0.t1
OG0005932	g6879	ESY3_g29678_DN3_SP4_c0.t1
OG0005933	g46658	ESY8_g60168_DN3_SP0_c0.t1
OG0005935	g6768	ESY3_g29324_DN3_SP1_c0.t1
OG0005936	g6746, g11923	ESY3_g29251_DN3_SP8_c0.t1
OG0005937	g11881, g6689	ESY3_g29124_DN3_SP1_c0.t1, ESY2_g36341_DN2_SP0_c0.t1
OG0005939	g6586	ESY3_g28760_DN3_SP0_c0.t1
OG0005940	g6575, g13430	ESY3_g28810_DN3_SP0_c0.t1
OG0005941	g6515	ESY3_g28344_DN3_SP0_c0.t1
OG0005942	g6504	ESY3_g28259_DN3_SP0_c0.t1
OG0005943	g6499	ESY3_g28201_DN3_SP0_c0.t1
OG0005944	g6447, g13514	ESY3_g27883_DN3_SP8_c0.t1
OG0005945	g6369	ESY7_g18039_DN1_SP0_c0.t1, ESY7_g18170_DN2_SP0_c0.t1, ESY7_g16433_DN2_SP0_c0.t1
OG0005945	g6370	ESY7_g18169_DN3_SP0_c0.t1, ESY7_g16434_DN3_SP0_c0.t1, ESY7_g18040_DN1_SP0_c0.t1
OG0005946	g17887	ESY17_g39856_DN3_SP5_c0.t1
OG0005947	g13682	ESY11_g53514_DN3_SP8_c0.t1
OG0005948	g14086	ESY4_g24639_DN3_SP0_c0.t1, ESY11_g53869_DN3_SP8_c0.t1
OG0005949	g6069, g6029	ESY11_g54189_DN3_SP8_c0.t1
OG0005950	g6016	ESY11_g54266_DN3_SP0_c0.t1
OG0005951	g33351, g33353	ESY11_g54606_DN3_SP1_c0.t1
OG0005952	g13904	ESY11_g54642_DN2_SP8_c0.t1
OG0005953	g13870, g5937	ESY11_g54806_DN2_SP0_c0.t1, ESY11_g54805_DN1_SP0_c0.t1, ESY11_g54807_DN3_SP0_c0.t1
OG0005954	g5918	ESY11_g54852_DN3_SP8_c0.t1
OG0005955	g36739	ESY2_g36378_DN3_SP0_c0.t1, ESY8_g60355_DN1_SP0_c0.t1
OG0005956	g36725	ESY2_g36336_DN3_SP8_c0.t1
OG0005957	g29460	ESY2_g36872_DN3_SP0_c0.t1
OG0005958	g36596, g54280	ESY10_g14411_DN3_SP1_c0.t1, ESY2_g36978_DN3_SP6_c0.t1
OG0005960	g36357, g28097	ESY2_g37930_DN2_SP0_c0.t1, ESY2_g37932_DN3_SP0_c0.t1
OG0005961	g23338, g23339, g54099	ESY2_g37891_DN3_SP8_c0.t1
OG0005962	g54040, g42114	ESY2_g38305_DN3_SP8_c0.t1
OG0005963	g17622	ESY2_g38609_DN3_SP0_c0.t1
OG0005964	g19257	ESY1_g10382_DN3_SP0_c0.t1
OG0005965	g2453	ESY1_g10251_DN3_SP7_c0.t1
OG0005966	g11287	ESY1_g10870_DN3_SP0_c0.t1, ESY1_g10871_DN3_SP0_c0.t1
OG0005967	g19050	ESY1_g10614_DN1_SP0_c0.t1
OG0005968	g19036, g3762, g2160	ESY1_g10548_DN3_SP0_c0.t1
OG0005969	g2065	ESY1_g11773_DN3_SP2_c0.t1
OG0005970	g2072	ESY1_g11756_DN3_SP6_c0.t1
OG0005971	g2111	ESY1_g11651_DN3_SP0_c0.t1
OG0005972	g18985	ESY1_g11650_DN3_SP0_c0.t1, ESY1_g11649_DN3_SP0_c0.t1
OG0005973	g18907, g2006	ESY1_g11292_DN3_SP7_c7.t1
OG0005974	g1869	ESY1_g12271_DN3_SP0_c0.t1
OG0005976	g1838	ESY1_g12330_DN3_SP0_c0.t1
OG0005977	g18693, g18694	ESY1_g12579_DN3_SP8_c0.t1
OG0005978	g18708	ESY1_g12591_DN3_SP8_c0.t1
OG0005979	g54190	ESY2_g37302_DN3_SP0_c0.t1, ESY2_g37300_DN2_SP0_c0.t1
OG0005980	g44070	ESY10_g14869_DN1_SP0_c0.t1, ESY10_g14865_DN3_SP0_c0.t1, ESY22_g40882_DN3_SP0_c0.t1
OG0005982	g18864	ESY1_g11975_DN3_SP0_c0.t1, ESY1_g11973_DN2_SP0_c0.t1
OG0005983	g40621	ESY10_g15096_DN3_SP1_c0.t1
OG0005987	g23588	ESY4_g23862_DN1_SP0_c0.t1
OG0005988	g18152	ESY4_g25906_DN3_SP8_c0.t1
OG0005989	g49715	ESY5_g3391_DN3_SP5_c0.t1
OG0005992	g44846	ESY2_g34475_DN3_SP0_c0.t1
OG0005995	g13828	ESY11_g54968_DN2_SP0_c31.t1, ESY11_g54969_DN3_SP0_c0.t1
OG0005996	g12158, g7133	ESY3_g30508_DN3_SP0_c0.t1
OG0005997	g7370	ESY3_g31281_DN3_SP0_c0.t1
OG0005998	g45472	ESY7_g18498_DN3_SP0_c0.t1
OG0005999	g40031	ESY8_g58924_DN3_SP6_c0.t1
OG0006000	g5145	ESY7_g18875_DN3_SP0_c0.t1, ESY7_g18874_DN2_SP0_c0.t1
OG0006001	g46661	ESY8_g60241_DN3_SP0_c0.t1
OG0006002	g9732	ESY6_g50591_DN3_SP0_c0.t1
OG0006007	g47168	ESY8_g58333_DN3_SP0_c0.t1, ESY16_g61490_DN3_SP0_c0.t1
OG0006009	g1332, g28334	ESY6_g46334_DN2_SP3_c0.t1
OG0006016	g47685	ESY4_g24209_DN3_SP3_c0.t1
OG0006017	g13922, g5971	ESY11_g54514_DN3_SP0_c0.t1
OG0006018	g23407	ESY4_g24616_DN2_SP0_c0.t1
OG0006019	g36893	ESY8_g59522_DN3_SP4_c0.t1
OG0006020	g47754	ESY4_g24720_DN3_SP0_c0.t1
