Orthogroup	Cochlearia_excelsa	Noccaea_praecox
OG0009367	g46145	Np002G079140
OG0009369	g44520	Np002G079210
OG0009370	g46098	Np002G080210
OG0009371	g46076	Np002G080960
OG0009372	g31765	Np004G237580
OG0009373	g44565	Np002G081030
OG0009375	g44574	Np002G081230
OG0009376	g28801	Np003G152130
OG0009377	g44583, g46026	Np002G081640
OG0009378	g46008	Np002G082120
OG0009379	g44601	Np002G082210
OG0009380	g46004	Np002G082260
OG0009381	g44605	Np002G082470
OG0009382	g45953, g44612	Np002G082640
OG0009383	g18501	Np002G073520
OG0009385	g46452	Np002G073440
OG0009386	g46463, g44356	Np002G073250
OG0009387	g46466	Np002G073210, Np006G345000
OG0009388	g44354	Np002G073170
OG0009389	g46476	Np002G073000
OG0009390	g44349, g46492	Np002G072800
OG0009391	g46501, g44336	Np002G072580
OG0009392	g44307	Np002G071630
OG0009393	g46540	Np002G071610
OG0009395	g44292, g46571	Np002G071000
OG0009396	g46593	Np002G070690
OG0009397	g44276	Np002G070570
OG0009398	g46604	Np002G070390
OG0009399	g46605	Np002G070330
OG0009400	g39222	Np002G070210
OG0009402	g7268	Np007G408270
OG0009403	g7263	Np007G408190
OG0009404	g7262	Np007G408170
OG0009405	g12247, g7254	Np007G407880
OG0009406	g13166	Np007G407690
OG0009407	g7232	Np007G407380
OG0009408	g7216	Np007G406790
OG0009409	g7170	Np007G405840
OG0009410	g12192	Np007G405800
OG0009411	g12183	Np007G405680
OG0009412	g12180, g7163	Np007G405590
OG0009413	g12176, g13220	Np007G405370
OG0009414	g12166	Np007G405190
OG0009415	g7144	Np007G405160
OG0009416	g7120	Np007G404700
OG0009417	g7118	Np007G404670
OG0009418	g7116	Np007G404650
OG0009419	g7063, g13244	Np007G402810
OG0009421	g7058	Np007G390020
OG0009422	g7055	Np007G390060
OG0009424	g13255	Np007G390370
OG0009425	g12098	Np007G390400
OG0009426	g17949, g7034	Np007G390460
OG0009427	g6991	Np007G391520
OG0009428	g6988	Np007G391600
OG0009429	g6987	Np007G391610
OG0009430	g13278	Np007G392210
OG0009431	g6954	Np007G392430
OG0009432	g6953	Np007G392440
OG0009433	g25373	Np003G189070
OG0009434	g12039	Np007G392830
OG0009435	g6908	Np007G393660
OG0009436	g12015	Np007G394050
OG0009437	g12009	Np007G394290
OG0009438	g13310	Np007G394580
OG0009439	g13313	Np007G394680
OG0009440	g6846	Np007G395270
OG0009442	g13339	Np007G396450
OG0009443	g6797	Np007G396460
OG0009444	g13351	Np007G397680
OG0009445	g6760	Np007G397860
OG0009446	g6744	Np007G399330
OG0009447	g36449	Np011G435480
OG0009448	g6719, g25984	Np011G435960, Np011G435950
OG0009449	g6716	Np012G436910, Np011G436230
OG0009450	g11889, g6698	Np007G380610
OG0009452	g6635	Np007G381960
OG0009453	g11826	Np007G382980
OG0009454	g13424	Np007G382290
OG0009456	g6531, g13467	Np007G384670
OG0009457	g6530	Np007G384680
OG0009459	g41163	Np003G184560
OG0009460	g6338	Np003G168000
OG0009461	g6585	Np007G389940
OG0009462	g6302	Np007G380110
OG0009463	g6254	Np007G379990
OG0009464	g6245	Np007G379980
OG0009465	g14691	Np007G379860
OG0009466	g29422	Np003G138600
OG0009467	g13698	Np007G378060
OG0009468	g13699	Np007G378050
OG0009469	g6153	Np007G378020
OG0009470	g13700	Np007G378000
OG0009471	g13724, g14043	Np007G376170
OG0009472	g14028	Np007G375900
OG0009473	g14024, g6086	Np007G375810
OG0009474	g13992	Np007G375230
OG0009475	g6002	Np007G374430
OG0009476	g5976	Np007G373840
OG0009477	g5953, g13905	Np007G373260
OG0009478	g5916	Np007G372220
OG0009479	g5915, g13860	Np007G372210
OG0009480	g13857	Np007G372140
OG0009481	g13823	Np007G372050
OG0009482	g13841	Np007G371620
OG0009484	g36707	Np004G191270
OG0009485	g36696	Np004G191480
OG0009486	g27994	Np004G192030
OG0009487	g54305	Np004G192450
OG0009488	g36662	Np004G192490
OG0009489	g35868	Np004G192840
OG0009491	g36597	Np004G193700
OG0009492	g28008	Np004G193870
OG0009494	g36471	Np004G196230
OG0009495	g36489	Np004G195910
OG0009496	g54166	Np004G196760
OG0009497	g28059	Np004G196960
OG0009498	g28062, g36428	Np004G197070
OG0009499	g5251	Np003G140550
OG0009500	g54149	Np004G197740
OG0009501	g28076	Np004G198030
OG0009502	g54138	Np004G198090
OG0009503	g18788	Np001G068990
OG0009504	g54111	Np004G198620
OG0009505	g54110	Np004G198640
OG0009506	g36371	Np004G198680
OG0009507	g51460	Np006G341770
OG0009510	g2443	Np001G053770
OG0009511	g2430	Np001G053990
OG0009512	g2424	Np001G054100
OG0009513	g2404	Np001G055100
OG0009514	g2371	Np001G055970
OG0009516	g2347	Np001G056330
OG0009517	g2328	Np001G056770
OG0009518	g19170	Np001G057130
OG0009519	g11303	Np001G057210
OG0009520	g11301	Np001G057230
OG0009521	g2462	Np001G053500
OG0009522	g12979	Np001G057250
OG0009524	g19140	Np001G057800
OG0009526	g51741	Np006G334650
OG0009527	g19134	Np001G057980
OG0009528	g2251	Np001G058390
OG0009529	g2214	Np001G059030
OG0009530	g2176	Np001G059930
OG0009531	g2174	Np001G059970
OG0009532	g11265	Np001G060230
OG0009533	g19035	Np001G060450
OG0009534	g19003	Np001G061410
OG0009535	g19002, g2071	Np002G074270, Np001G006450, Np001G061500
OG0009536	g36131, g19000	Np001G061570
OG0009537	g18968	Np001G062800
OG0009538	g18960	Np001G062980
OG0009539	g2033	Np001G063030
OG0009540	g18927	Np001G063740
OG0009541	g18913	Np001G064260
OG0009542	g2013	Np001G064580
OG0009543	g2022	Np001G064710
OG0009544	g497	Np001G010750
OG0009545	g18816	Np001G066280
OG0009546	g18809	Np001G066290
OG0009547	g18800, g1896	Np001G066510
OG0009548	g1878	Np001G066890
OG0009549	g1872	Np001G067040
OG0009550	g1871	Np001G067060
OG0009551	g1836	Np001G067500
OG0009554	g18763	Np001G069550
OG0009555	g18771	Np001G069650
OG0009556	g18776	Np001G069740
OG0009557	g1888	Np001G066660
OG0009558	g19989	Np019G438830
OG0009558	g19782, g20911, g19734, g19776, g19687, g19728	Np019G438790, Np023G439400
OG0009561	g54134	Np004G198170
OG0009563	g2081	Np001G061670
OG0009565	g11036	Np001G039170, Np002G093310
OG0009567	g23709	Np005G279600
OG0009568	g51682	Np006G336430
OG0009569	g37264	Np006G335650
OG0009570	g51977	Np006G330570
OG0009572	g46013	Np002G082010
OG0009573	g23581	Np005G276900
OG0009574	g23144	Np005G264140
OG0009575	g23201, g47837	Np005G263290
OG0009577	g27053	Np004G250340
OG0009579	g49714	Np004G249060
OG0009580	g31268	Np004G248030
OG0009581	g31347	Np004G246060
OG0009582	g27183	Np004G245820
OG0009583	g31618	Np004G240480
OG0009584	g27393	Np005G308120
OG0009585	g45921	Np002G083760
OG0009586	g41530	Np002G089010
OG0009587	g13800	Np007G373900
OG0009588	g36267	Np001G041040, Np004G200270, Np004G200250
OG0009591	g5261	Np003G140410
OG0009594	g50494	Np003G128020
OG0009595	g47210	Np005G294740
OG0009596	g19608	Np006G342620, Np002G114890, Np002G114850, Np002G114800
OG0009597	g28123	Np004G201000
OG0009598	g28113	Np004G200320
OG0009599	g36268	Np004G200210
OG0009601	g51245	Np006G355110
OG0009603	g5225	Np003G140870
OG0009604	g29277	Np003G141830
OG0009605	g29262	Np003G142150
OG0009606	g5114	Np003G142350
OG0009607	g5020, g45740	Np003G143930
OG0009609	g16832	Np005G318080
OG0009610	g46624	Np005G320120
OG0009611	g28698	Np003G154690
OG0009612	g605, g10068	Np001G013150
OG0009613	g412	Np001G008920
OG0009614	g9889, g408	Np001G008870
OG0009615	g19654, g9654	Np001G001440
OG0009621	g39892	Np006G353930, Np006G346920
OG0009622	g19295	Np001G053480
OG0009625	g1662	Np001G017440
OG0009628	g27627	Np004G210030
OG0009630	g28275	Np003G172640
OG0009635	g13842, g5887	Np007G371670
OG0009636	g52221	Np006G357370, Np006G324490, Np001G058160
OG0009637	g23473	Np005G275180
OG0009640	g16995	Np005G274570
OG0009641	g47730	Np005G274150
OG0009642	g23411	Np005G273400
OG0009643	g16981, g48901	Np005G273100
OG0009644	g41416	Np003G148110
OG0009645	g23378	Np005G272760
OG0009646	g16964	Np005G272400
OG0009647	g36265	Np004G200300
OG0009648	g23310	Np005G271410
OG0009649	g23268	Np005G270190
OG0009650	g23235	Np005G262970
OG0009651	g23239	Np005G262900
OG0009652	g23203	Np005G263250
OG0009654	g28898	Np003G149820
OG0009655	g23157	Np005G263970
OG0009656	g23154	Np005G264020
OG0009657	g23139	Np005G264230
OG0009659	g18206	Np005G264640
OG0009660	g23039	Np005G265600
OG0009661	g23033	Np005G265740
OG0009662	g41351	Np003G150930
OG0009663	g47911, g23018	Np005G266040
OG0009664	g50571, g24905	Np004G214960
OG0009665	g32531	Np004G216470
OG0009668	g32548, g50618	Np004G217510
OG0009669	g32608	Np004G205090
OG0009670	g50634	Np004G205110
OG0009671	g17521, g50648	Np004G205280
OG0009672	g32630	Np004G205420
OG0009673	g23928	Np005G284610
OG0009674	g32632	Np004G205540
OG0009675	g32633	Np004G205550
OG0009676	g50659	Np004G205560
OG0009677	g27786	Np004G205630
OG0009678	g47191	Np005G319370
OG0009679	g24306	Np001G043520
OG0009680	g2667, g24356	Np005G300080
OG0009681	g24363, g24372	Np005G300290, Np001G068670
OG0009682	g41121	Np002G107540
OG0009683	g43998	Np002G111610
OG0009684	g44005	Np002G111720
OG0009685	g41092	Np002G111740
OG0009686	g41076	Np002G112740
OG0009687	g41061	Np002G113340
OG0009688	g44096, g41047	Np002G114720
OG0009689	g44094	Np002G114710
OG0009690	g41187, g41202	Np002G115260
OG0009691	g40984	Np002G117250
OG0009692	g44149	Np002G117270
OG0009693	g40939	Np002G118750
OG0009694	g10817	Np001G028190
OG0009695	g10804	Np001G027840
OG0009696	g10802	Np001G027820
OG0009697	g18964	Np001G027750, Np006G339550
OG0009698	g31568	Np004G241410
OG0009699	g10796	Np001G027370
OG0009700	g41113	Np001G026970
OG0009701	g31535	Np004G242080
OG0009702	g10727	Np001G025920
OG0009703	g1526	Np001G024930
OG0009704	g10655	Np001G024170
OG0009705	g10650	Np001G024020
OG0009706	g10648	Np001G023960
OG0009707	g1572	Np001G023550
OG0009708	g10620	Np001G023540
OG0009709	g10598	Np001G023130
OG0009710	g16640	Np001G022550
OG0009711	g1594	Np001G022340
OG0009712	g10549	Np001G022040
OG0009713	g10548	Np001G022030
OG0009715	g10465	Np001G020520
OG0009716	g10391	Np001G019380
OG0009717	g10383	Np001G019340
OG0009718	g10381	Np001G019300
OG0009719	g10359	Np001G018890
OG0009720	g10339	Np001G018660
OG0009721	g10337	Np001G018640
OG0009722	g46726	Np001G018550
OG0009723	g41797	Np002G092770
OG0009724	g41798	Np002G092840
OG0009725	g44976	Np002G094690
OG0009726	g45027	Np002G096220
OG0009727	g45039	Np002G096810
OG0009729	g45084	Np002G098550
OG0009730	g45086	Np002G098640
OG0009731	g42004	Np002G099800
OG0009732	g44898	Np002G091660
OG0009733	g45126	Np002G086890
OG0009734	g40741	Np002G124730
OG0009735	g40747	Np002G124660
OG0009736	g40763	Np002G124340
OG0009737	g40774	Np002G124210
OG0009738	g40815	Np002G123700
OG0009739	g40803	Np002G123380
OG0009740	g40793	Np002G122920
OG0009742	g40867	Np002G121250
OG0009743	g31389	Np004G245270
OG0009744	g44214	Np002G119740
OG0009745	g38530	Np006G370580
OG0009746	g47562	Np005G280000
OG0009747	g47569	Np005G279870
OG0009748	g38156	Np006G330510
OG0009749	g38155	Np006G330530
OG0009751	g51958	Np006G330940
OG0009752	g51956	Np006G330960
OG0009753	g51954	Np006G330980
OG0009754	g51952	Np006G331080
OG0009755	g51951	Np006G331090
OG0009756	g13029	Np007G413600, Np007G413580
OG0009757	g13058, g12396	Np007G413130, Np007G400550
OG0009758	g12383	Np007G412220
OG0009759	g13102, g7423	Np007G411550
OG0009760	g12339	Np005G283580, Np003G133690
OG0009762	g13115, g7387	Np007G410520
OG0009763	g7346	Np007G409700
OG0009764	g7318	Np007G409120
OG0009765	g1502	Np003G174960
OG0009767	g41154	Np003G173630
OG0009768	g41155	Np003G173620
OG0009769	g1409	Np003G173080
OG0009770	g28253	Np003G172980
OG0009771	g1351	Np003G171030
OG0009772	g28320	Np003G184360
OG0009773	g28321	Np003G184370
OG0009774	g41162	Np003G184540
OG0009775	g41164	Np003G184590
OG0009776	g29335	Np003G140660
OG0009777	g28351	Np003G167520
OG0009778	g1301, g28359	Np003G166940
OG0009779	g41208	Np003G166450
OG0009780	g28364	Np003G166100
OG0009781	g880	Np003G166000
OG0009782	g28374, g41225	Np003G165690
OG0009783	g41242	Np003G164960
OG0009784	g41246	Np003G164640, Np003G164880
OG0009785	g41249	Np003G164660
OG0009786	g41281	Np003G164130
OG0009787	g41275, g913	Np003G164230
OG0009789	g41284	Np003G164100
OG0009790	g28430	Np003G163710
OG0009791	g28450	Np003G162120, Np003G162130
OG0009792	g28442	Np003G161770
OG0009793	g933	Np003G161670
OG0009794	g28440	Np003G161420
OG0009795	g39428	Np003G162500
OG0009796	g39406	Np003G163230
OG0009797	g37054	Np001G042090
OG0009798	g992	Np003G160630
OG0009799	g39384, g39388	Np003G160470
OG0009800	g39366	Np003G159390
OG0009801	g39365	Np003G159280
OG0009802	g39361	Np003G158740
OG0009803	g1061	Np003G158090
OG0009805	g28561	Np003G157390
OG0009806	g28564	Np003G157170
OG0009807	g28571	Np003G156960
OG0009808	g1093	Np003G156670
OG0009809	g1112	Np003G155840
OG0009810	g28655	Np003G155440
OG0009811	g1134	Np003G155350
OG0009812	g1136	Np003G155320
OG0009813	g28679	Np003G155030
OG0009814	g28685	Np003G154940
OG0009815	g39282	Np003G154910
OG0009816	g2001	Np001G064180
OG0009817	g28143	Np004G202240
OG0009818	g5286	Np003G139910
OG0009819	g29380, g45615	Np003G139830
OG0009820	g5314	Np003G139130
OG0009821	g5315, g29400	Np003G139110
OG0009822	g5317	Np003G139090
OG0009824	g29406	Np003G138980
OG0009825	g29413	Np003G138850
OG0009826	g5333	Np003G138740, Np003G138800
OG0009827	g5339	Np003G138590
OG0009828	g29437	Np003G138200
OG0009829	g5369	Np003G138130
OG0009830	g29464	Np003G137520
OG0009832	g5396, g45555	Np003G137250
OG0009834	g29500	Np003G136720
OG0009835	g5424	Np003G136470
OG0009836	g29558	Np003G135710
OG0009837	g238	Np001G004610
OG0009838	g5467	Np003G135410
OG0009839	g29582	Np003G134850
OG0009840	g45500	Np003G134730
OG0009842	g5525	Np003G134100
OG0009843	g45485, g29614	Np003G133680
OG0009844	g29626	Np003G133410
OG0009845	g2733, g19505	Np001G047500
OG0009846	g47212	Np005G294590
OG0009847	g24234	Np005G293440
OG0009849	g24191	Np005G291880
OG0009850	g47273	Np005G282120
OG0009851	g17465	Np005G291110
OG0009852	g24154	Np005G290590
OG0009853	g24141	Np005G290180
OG0009854	g17429	Np005G289950
OG0009855	g24085	Np005G288960, Np005G289020
OG0009856	g24035	Np005G287420
OG0009857	g24032	Np005G287540
OG0009858	g47400	Np005G286540, Np005G286480, Np005G286560
OG0009859	g17317	Np005G286280, Np004G202740
OG0009860	g23919	Np005G284400
OG0009861	g23917	Np005G284380, Np005G284330
OG0009862	g23898	Np005G283740
OG0009864	g23895	Np005G283640
OG0009865	g47487, g23850	Np005G282820
OG0009866	g50662	Np004G205690
OG0009867	g27804	Np004G206920
OG0009868	g32742, g50739	Np004G208480, Np004G208490
OG0009869	g32766	Np004G208660
OG0009870	g50747	Np004G208670
OG0009871	g27852	Np004G208740
OG0009872	g32973	Np004G204580
OG0009873	g53740	Np004G203160
OG0009874	g54005	Np004G200660
OG0009876	g36227	Np004G200980
OG0009877	g32320	Np004G210970
OG0009878	g32358	Np004G211540
OG0009879	g50504	Np004G212350
OG0009880	g32408	Np004G212840
OG0009881	g27688, g32410	Np004G212860
OG0009882	g27691	Np004G213080
OG0009883	g32429, g27693	Np004G213230
OG0009884	g32430	Np004G213240
OG0009885	g32451	Np004G213530
OG0009886	g27698	Np004G213620
OG0009887	g32457	Np004G213640
OG0009888	g27703	Np004G213880
OG0009890	g50567	Np004G214710
OG0009891	g23004	Np005G266960, Np005G266450
OG0009892	g23000	Np005G266490
OG0009893	g22948	Np005G267830
OG0009894	g22933	Np005G268000
OG0009895	g22911	Np005G268370
OG0009897	g22900	Np005G268470
OG0009898	g22892	Np005G268580
OG0009899	g22882	Np005G320300, Np005G268700
OG0009900	g22879	Np005G268720
OG0009901	g36912	Np006G367490
OG0009902	g22844	Np005G269140
OG0009903	g50943	Np006G367740
OG0009904	g22829	Np005G269440
OG0009905	g47993	Np005G269520
OG0009906	g22809	Np005G269740
OG0009907	g22802	Np005G269830
OG0009909	g22791	Np005G262610
OG0009910	g52912	Np005G262560
OG0009910	g18295, g52911	Np005G262550
OG0009911	g22764	Np005G262260
OG0009912	g22733	Np005G261910
OG0009913	g22724	Np005G261840
OG0009914	g22705	Np005G261570
OG0009915	g18312	Np005G261080
OG0009916	g18321	Np005G260910
OG0009917	g18384	Np005G259960
OG0009918	g47433, g46857	Np005G310610, Np005G310780
OG0009919	g17919, g46929	Np005G309480
OG0009920	g46741	Np005G313510
OG0009921	g46702	Np005G315410
OG0009922	g46700	Np005G315530
OG0009923	g46690	Np005G315850
OG0009924	g51494	Np006G340980
OG0009925	g38006	Np006G340210
OG0009926	g40963	Np002G118240
OG0009927	g1867	Np001G067210
OG0009928	g51527	Np006G340380
OG0009929	g51526	Np006G340450
OG0009930	g51519	Np006G340620
OG0009932	g38000	Np006G340720
OG0009934	g40271	Np003G177400
OG0009935	g40262	Np003G177030
OG0009936	g38331	Np005G309880, Np005G309860
OG0009938	g51382	Np006G343800
OG0009939	g51370	Np006G344000
OG0009940	g51368	Np006G344040
OG0009941	g37026	Np001G042340
OG0009942	g37015	Np001G042490
OG0009943	g37137	Np001G042980, Np001G043010
OG0009944	g25839	Np003G177870
OG0009945	g40291	Np006G340530, Np003G177950
OG0009946	g40295	Np003G178010
OG0009947	g40321	Np003G178680
OG0009948	g40327	Np003G178740
OG0009949	g40382	Np003G181430
OG0009950	g25675	Np003G181520, Np003G181530
OG0009951	g40410	Np003G182630
OG0009952	g40430	Np003G183200
OG0009953	g16067, g25593	Np003G183280
OG0009954	g40445, g25585	Np003G183570
OG0009955	g40447	Np003G183600
OG0009956	g40448	Np003G183640
OG0009957	g40461	Np003G184600
OG0009958	g40492	Np001G039730
OG0009959	g40538	Np001G038210
OG0009960	g10997	Np001G037740
OG0009961	g10985	Np001G037350
OG0009962	g10984	Np001G037330
OG0009963	g40602	Np001G036100
OG0009965	g40635	Np001G034970, Np001G034980
OG0009967	g40672, g10908	Np001G033510
OG0009968	g37770	Np006G320620
OG0009969	g10851, g40717	Np001G032110
OG0009970	g40719	Np001G032140
OG0009971	g40706, g10865	Np001G031550
OG0009972	g46940	Np005G307420
OG0009973	g6538	Np007G384460
OG0009975	g24705	Np005G308660
OG0009976	g2304	Np001G057310
OG0009977	g47004	Np005G309330
OG0009978	g47009	Np005G307060
OG0009979	g47039	Np005G305960
OG0009980	g24522	Np005G304840
OG0009981	g47077	Np005G304230
OG0009982	g6665	Np007G381530
OG0009983	g43419, g43418	Np005G316220
OG0009984	g16872, g16873	Np005G316310
OG0009985	g16871	Np005G316380, Np005G316350
OG0009986	g16850	Np005G316780
OG0009987	g4318	Np005G316800
OG0009988	g37301	Np006G334610
OG0009989	g16787	Np005G319310
OG0009991	g16765	Np005G320170
OG0009992	g40274	Np003G177500
OG0009993	g37771	Np006G320570
OG0009994	g37745	Np006G321030
OG0009995	g50824	Np006G321430
OG0009996	g50822	Np006G321460
OG0009997	g37695	Np006G322370
OG0009998	g37688	Np006G322420
OG0009999	g50792	Np006G322570
OG0010000	g37651	Np006G323080
OG0010001	g37650	Np006G323110
OG0010002	g52278	Np006G323660
OG0010003	g52254	Np006G324210
OG0010004	g37606	Np006G324450
OG0010005	g52224	Np006G324600
OG0010006	g52225	Np006G324620
OG0010007	g52208, g38239, g976	Np006G325000
OG0010008	g52198	Np006G325030
OG0010009	g13838	Np007G371560
OG0010010	g52146	Np006G326210
OG0010011	g52130	Np006G326470
OG0010012	g52129	Np006G326480
OG0010013	g52126	Np006G326600
OG0010015	g52106	Np006G327480
OG0010016	g38203	Np006G327530
OG0010017	g52095	Np006G327550
OG0010018	g52093	Np006G327580
OG0010019	g52027	Np006G329030
OG0010020	g52031, g37435	Np006G328960
OG0010021	g18979	Np001G062440
OG0010022	g37411	Np006G329590
OG0010023	g38168	Np006G329770
OG0010024	g37394	Np006G330010
OG0010025	g51996	Np006G330090
OG0010026	g5798	Np003G126240
OG0010027	g5797	Np003G126250
OG0010028	g5790	Np003G126590
OG0010029	g45329	Np003G126810
OG0010030	g45337	Np003G126900
OG0010031	g5766	Np003G127070
OG0010033	g29836	Np003G127520
OG0010034	g5738	Np003G127590
OG0010035	g5734	Np003G127630
OG0010036	g5725	Np003G127930
OG0010037	g5724	Np003G127940
OG0010038	g29811	Np003G128360
OG0010039	g45376	Np003G128430
OG0010040	g29110	Np003G147320
OG0010041	g657	Np003G147620
OG0010042	g29123	Np003G147590
OG0010043	g703	Np003G148330
OG0010046	g28946	Np003G148440
OG0010047	g28932	Np003G148730
OG0010048	g28931, g41402	Np003G148760
OG0010049	g5072, g29206	Np003G142990
