Orthogroup	Cochlearia_excelsa	Arabis_alpina
OG0011137	g51910	Aa_G717050.h2.t1, Aa_G717050.h1.t1
OG0011138	g51843	Aa_G292260.h1.t1
OG0011139	g51809	Aa_G451110.h1.t1
OG0011140	g37306	Aa_G216860.h1.t1
OG0011141	g37294	Aa_G594370.h1.t1
OG0011142	g37145	Aa_G354190.h1.t1
OG0011143	g38030	Aa_G282180.h1.t1
OG0011144	g38053	Aa_G135680.h1.t1
OG0011146	g51636	Aa_G249290.h1.t1
OG0011147	g37226	Aa_G487710.h1.t1
OG0011148	g37231	Aa_G619750.h1.t1
OG0011149	g51681	Aa_G150930.h1.t1
OG0011150	g37260	Aa_G66260.h1.t1
OG0011154	g49956	Aa_G179760.h1.t1
OG0011155	g31633, g27742, g27335	Aa_G179820.h1.t1
OG0011158	g27368	Aa_G349070.h1.t1
OG0011159	g27374	Aa_G278330.h1.t1
OG0011160	g31721	Aa_G278300.h1.t1
OG0011161	g31739	Aa_G557370.h1.t1
OG0011162	g50092	Aa_G655360.h1.t1
OG0011163	g27441	Aa_G615500.h1.t1
OG0011164	g50118, g31901	Aa_G266380.h1.t1
OG0011165	g27457	Aa_G612220.h1.t1
OG0011167	g27499	Aa_G532570.h1.t1
OG0011168	g27537	Aa_G121910.h1.t1
OG0011169	g32091	Aa_G487240.h1.t1
OG0011170	g27565, g32077	Aa_G281120.h1.t1
OG0011171	g32122, g50333, g27571	Aa_G126610.h1.t1
OG0011173	g50365	Aa_G814390.h1.t1
OG0011176	g32202	Aa_G442210.h1.t1
OG0011177	g50389	Aa_G233480.h1.t1
OG0011178	g32239	Aa_G431820.h1.t1
OG0011179	g32242	Aa_G474460.h1.t1
OG0011180	g32257	Aa_G61790.h1.t1
OG0011181	g27625	Aa_G181360.h1.t1
OG0011182	g44906	Aa_G29160.h1.t1
OG0011183	g26871	Aa_G130220.h1.t1, Aa_G130230.h1.t1
OG0011184	g32287	Aa_G415720.h1.t1
OG0011185	g46931	Aa_G205330.h1.t1
OG0011186	g23788	Aa_G7900.h1.t1, Aa_G166570.h1.t1, Aa_G353780.h1.t1
OG0011191	g38396	Aa_G162580.h1.t1
OG0011192	g38421	Aa_G11920.h1.t1
OG0011193	g38423	Aa_G11860.h1.t1
OG0011194	g50906	Aa_G428720.h1.t1
OG0011195	g38509	Aa_G100230.h1.t1
OG0011196	g38516	Aa_G651760.h1.t1
OG0011197	g38525	Aa_G77590.h1.t1
OG0011198	g50853	Aa_G10130.h1.t1
OG0011199	g31520	Aa_G93090.h1.t1
OG0011200	g31512	Aa_G92990.h1.t1
OG0011202	g49899	Aa_G569580.h1.t1
OG0011203	g49885	Aa_G118570.h1.t1
OG0011204	g49857	Aa_G26580.h1.t1
OG0011205	g49849	Aa_G292130.h1.t1
OG0011207	g27179	Aa_G298990.h1.t1
OG0011208	g31335	Aa_G338910.h1.t1
OG0011209	g31323	Aa_G469900.h1.t1
OG0011210	g31283	Aa_G43400.h1.t1
OG0011211	g31256	Aa_G564000.h1.t1
OG0011212	g31246	Aa_G446470.h1.t1
OG0011213	g27102	Aa_G171330.h1.t1, Aa_G491470.h1.t1
OG0011214	g31157, g49639, g51874	Aa_G19250.h1.t1
OG0011215	g47177	Aa_G406640.h1.t1
OG0011216	g49654	Aa_G80670.h1.t1
OG0011217	g31132, g27043	Aa_G488160.h1.t1, Aa_G488160.h2.t1
OG0011218	g54017	Aa_G29490.h1.t1
OG0011219	g49606	Aa_G369450.h1.t1
OG0011220	g31058	Aa_G275800.h1.t1
OG0011221	g27002	Aa_G275910.h1.t1, Aa_G275900.h1.t1, Aa_G275920.h1.t1
OG0011222	g26993	Aa_G22320.h1.t1
OG0011223	g30995	Aa_G22880.h1.t1
OG0011224	g30973, g30969, g49531	Aa_G140120.h1.t1
OG0011225	g49528	Aa_G140080.h1.t1
OG0011227	g30964, g49524	Aa_G139990.h1.t1
OG0011228	g30938	Aa_G79410.h1.t1
OG0011229	g30933	Aa_G79340.h1.t1
OG0011230	g30929	Aa_G767980.h1.t1
OG0011231	g49460, g26946	Aa_G477720.h1.t1
OG0011232	g30879	Aa_G38900.h1.t1
OG0011233	g49436	Aa_G655370.h1.t1
OG0011234	g49420	Aa_G134880.h1.t1
OG0011235	g49423	Aa_G134820.h1.t1
OG0011236	g49429	Aa_G134650.h1.t1
OG0011237	g30819	Aa_G135030.h1.t1
OG0011238	g30814	Aa_G135110.h1.t1
OG0011239	g30811	Aa_G358000.h1.t1, Aa_G741770.h1.t1
OG0011240	g49405	Aa_G358050.h1.t1
OG0011241	g30798	Aa_G6860.h1.t1
OG0011242	g49387	Aa_G6620.h1.t1
OG0011243	g30779	Aa_G6540.h1.t1
OG0011244	g30776, g49377	Aa_G6460.h1.t1
OG0011246	g49294	Aa_G106100.h1.t1
OG0011247	g5227	Aa_G354750.h1.t1
OG0011248	g5199	Aa_G72680.h1.t1
OG0011249	g45653, g5209	Aa_G72810.h1.t1
OG0011251	g29292, g5175	Aa_G7860.h1.t1
OG0011252	g5121	Aa_G321080.h1.t1
OG0011253	g5047	Aa_G539790.h1.t1
OG0011255	g29179	Aa_G846080.h1.t1, Aa_G79170.h1.t1, Aa_G728830.h1.t1
OG0011256	g29136	Aa_G264880.h1.t1
OG0011257	g29139	Aa_G264840.h1.t1
OG0011258	g4955, g32267, g4953	Aa_G106480.h1.t1
OG0011259	g44849	Aa_G286660.h1.t1
OG0011260	g4921	Aa_G416080.h1.t1
OG0011261	g4916	Aa_G449380.h1.t1
OG0011262	g29063	Aa_G372460.h1.t1
OG0011263	g4892	Aa_G120330.h1.t1
OG0011265	g4828	Aa_G189830.h1.t1
OG0011266	g4803	Aa_G146580.h1.t1
OG0011267	g10120, g4806	Aa_G146620.h1.t1
OG0011268	g4795	Aa_G120170.h1.t1
OG0011269	g4770	Aa_G251120.h1.t1
OG0011270	g4743	Aa_G458310.h1.t1, Aa_G565260.h1.t1
OG0011271	g4746	Aa_G577950.h1.t1
OG0011272	g4764	Aa_G296710.h1.t1
OG0011273	g10192	Aa_G619000.h1.t1
OG0011274	g4500	Aa_G9430.h1.t1
OG0011275	g10203	Aa_G589230.h1.t1
OG0011277	g29348	Aa_G717970.h1.t1
OG0011279	g45449	Aa_G209790.h1.t1
OG0011280	g5618, g45439	Aa_G195170.h1.t1
OG0011281	g29721	Aa_G464260.h1.t1
OG0011283	g45428	Aa_G170410.h1.t1
OG0011284	g5639	Aa_G170470.h1.t1, Aa_G243020.h1.t1
OG0011285	g13136	Aa_G40630.h1.t1
OG0011286	g5687	Aa_G73110.h1.t1
OG0011288	g607	Aa_G539210.h1.t1
OG0011289	g10065, g608	Aa_G539220.h1.t1
OG0011290	g597	Aa_G70660.h1.t1
OG0011291	g10048	Aa_G267320.h1.t1
OG0011292	g565	Aa_G169050.h1.t1
OG0011293	g18566	Aa_G392330.h1.t1
OG0011294	g525	Aa_G46100.h1.t1
OG0011296	g18581	Aa_G475020.h1.t1
OG0011297	g505	Aa_G630840.h1.t1
OG0011298	g9921	Aa_G94950.h1.t1
OG0011299	g411	Aa_G401140.h1.t1
OG0011300	g9844	Aa_G621030.h1.t1
OG0011301	g1224	Aa_G148080.h1.t1
OG0011302	g1218	Aa_G147980.h1.t1
OG0011303	g1166	Aa_G344340.h1.t1
OG0011304	g1163	Aa_G344320.h1.t1
OG0011305	g28694	Aa_G344200.h1.t1, Aa_G344180.h1.t1
OG0011306	g2501, g2500, g2499	Aa_G451320.h1.t1
OG0011307	g19358	Aa_G473090.h1.t1
OG0011308	g2553	Aa_G555500.h1.t1
OG0011310	g2568	Aa_G109800.h1.t1, Aa_G109790.h1.t1
OG0011311	g2571	Aa_G109760.h1.t1
OG0011312	g19384	Aa_G52870.h1.t1
OG0011313	g2649	Aa_G712080.h1.t1, Aa_G411730.h1.t1
OG0011314	g19423	Aa_G737480.h1.t1
OG0011315	g2703	Aa_G523000.h1.t1
OG0011316	g19483	Aa_G343900.h1.t1
OG0011317	g31484	Aa_G30180.h1.t1
OG0011318	g19565	Aa_G318710.h1.t1
OG0011319	g2935, g2911	Aa_G318730.h1.t1
OG0011321	g19594	Aa_G208430.h1.t1
OG0011322	g3138	Aa_G115910.h1.t1
OG0011323	g11548	Aa_G490440.h1.t1
OG0011324	g54380, g54376	Aa_G490400.h1.t1
OG0011325	g16814	Aa_G924840.h1.t1, Aa_G427080.h1.t1
OG0011326	g41570	Aa_G218630.h1.t1
OG0011327	g41575	Aa_G218560.h1.t1
OG0011328	g44872	Aa_G285650.h1.t1
OG0011329	g44825	Aa_G423730.h1.t1
OG0011330	g44821	Aa_G159510.h1.t1
OG0011331	g45809	Aa_G540900.h1.t1
OG0011333	g45970	Aa_G259620.h1.t1, Aa_G697920.h1.t1
OG0011334	g45855, g36216	Aa_G101690.h1.t1
OG0011335	g45861	Aa_G17610.h1.t1
OG0011336	g45868	Aa_G17670.h1.t1
OG0011337	g45879	Aa_G163380.h1.t1
OG0011338	g45890	Aa_G214040.h1.t1
OG0011340	g45932, g44645	Aa_G149340.h1.t1
OG0011341	g45945	Aa_G245830.h1.t1
OG0011342	g45966	Aa_G1093280.h1.t1, Aa_G721800.h2.t1, Aa_G721800.h3.t1, Aa_G721800.h1.t1
OG0011344	g46430	Aa_G604310.h1.t1
OG0011346	g46353	Aa_G129250.h1.t1
OG0011348	g46267	Aa_G111220.h1.t1
OG0011349	g44437	Aa_G64940.h1.t1
OG0011350	g46229	Aa_G64910.h1.t1, Aa_G822040.h1.t1
OG0011351	g47715	Aa_G301250.h1.t1
OG0011352	g53963	Aa_G128390.h1.t1
OG0011353	g17858	Aa_G375650.h1.t1
OG0011354	g46194	Aa_G348760.h1.t1
OG0011355	g44479	Aa_G259380.h1.t1
OG0011356	g44497	Aa_G64430.h1.t1
OG0011358	g44532	Aa_G283720.h1.t1
OG0011359	g46109	Aa_G30510.h1.t1
OG0011360	g44555	Aa_G30450.h1.t1
OG0011361	g44598	Aa_G187320.h1.t1
OG0011363	g17929	Aa_G21460.h1.t1
OG0011364	g46581	Aa_G312060.h1.t1
OG0011365	g46595	Aa_G385760.h1.t1
OG0011366	g12258	Aa_G720260.h1.t1
OG0011367	g12254	Aa_G290300.h1.t1
OG0011369	g13158	Aa_G374020.h1.t1
OG0011370	g13160	Aa_G374000.h1.t1
OG0011371	g13188, g7233	Aa_G176180.h1.t1
OG0011372	g12219	Aa_G207890.h1.t1, Aa_G3720.h1.t1
OG0011373	g7209	Aa_G614370.h1.t1, Aa_G643060.h1.t1
OG0011374	g13207	Aa_G237650.h1.t1
OG0011375	g13208	Aa_G237590.h1.t1
OG0011376	g16703, g12195	Aa_G76680.h1.t1, Aa_G76650.h1.t1
OG0011379	g7135	Aa_G1430.h1.t1
OG0011380	g7131	Aa_G1350.h1.t1
OG0011381	g7117	Aa_G1190.h1.t1
OG0011382	g7103	Aa_G1030.h1.t1
OG0011383	g7099	Aa_G443930.h1.t1
OG0011384	g7087	Aa_G234970.h1.t1
OG0011385	g7078	Aa_G471370.h1.t1
OG0011386	g7033, g7029	Aa_G223440.h1.t1
OG0011387	g7018	Aa_G223540.h1.t1
OG0011388	g12091	Aa_G565940.h1.t1
OG0011389	g7010, g13261	Aa_G532820.h1.t1
OG0011390	g6952	Aa_G53640.h1.t1
OG0011392	g13296	Aa_G176930.h1.t1
OG0011393	g6889	Aa_G549440.h1.t1
OG0011394	g12001	Aa_G104720.h1.t1
OG0011395	g13319	Aa_G669750.h1.t1
OG0011396	g13328	Aa_G108100.h1.t1
OG0011397	g6822	Aa_G240040.h1.t1
OG0011398	g6814	Aa_G371370.h1.t1
OG0011400	g6812	Aa_G371420.h1.t1
OG0011402	g6751, g13359	Aa_G152540.h1.t1
OG0011403	g11915	Aa_G254480.h1.t1, Aa_G242990.h1.t1
OG0011404	g6718	Aa_G250550.h1.t1
OG0011405	g6709	Aa_G133320.h1.t1
OG0011406	g6684	Aa_G430410.h1.t1
OG0011407	g6604	Aa_G399640.h1.t1
OG0011409	g13406, g11844	Aa_G384930.h1.t1
OG0011410	g11836	Aa_G603110.h1.t1
OG0011411	g6581	Aa_G212400.h1.t1
OG0011412	g11815, g13428	Aa_G212350.h1.t1
OG0011413	g13453	Aa_G391650.h1.t1
OG0011414	g13461	Aa_G504320.h1.t1
OG0011415	g6519	Aa_G358490.h1.t1
OG0011416	g13493	Aa_G26860.h1.t1
OG0011417	g6448	Aa_G400000.h1.t1
OG0011418	g11683	Aa_G76870.h1.t1
OG0011419	g6412	Aa_G77070.h1.t1
OG0011421	g6362	Aa_G330.h1.t1
OG0011422	g6345	Aa_G194540.h1.t1
OG0011423	g13596	Aa_G378690.h1.t1, Aa_G890940.h1.t1
OG0011424	g13594	Aa_G116400.h1.t1
OG0011425	g11571	Aa_G116350.h1.t1
OG0011426	g13580	Aa_G579490.h1.t1, Aa_G326200.h1.t1
OG0011427	g11630	Aa_G196610.h1.t1
OG0011428	g11602	Aa_G105460.h1.t1, Aa_G87500.h1.t1
OG0011429	g14256	Aa_G384580.h1.t1
OG0011430	g6143	Aa_G81630.h1.t1
OG0011431	g14212	Aa_G110350.h1.t1
OG0011432	g6078	Aa_G344750.h1.t1
OG0011433	g13986	Aa_G197400.h1.t1
OG0011434	g13954	Aa_G325950.h1.t1
OG0011435	g6012	Aa_G415520.h1.t1
OG0011436	g13937	Aa_G185810.h1.t1
OG0011438	g5954	Aa_G143490.h1.t1
OG0011439	g13811	Aa_G64090.h1.t1
OG0011441	g13818	Aa_G212220.h1.t1
OG0011442	g5905	Aa_G194830.h1.t1
OG0011443	g13839	Aa_G505070.h1.t1
OG0011444	g5931	Aa_G344700.h1.t1, Aa_G440820.h1.t1
OG0011447	g36632, g28003	Aa_G74200.h1.t1
OG0011448	g35646, g54286	Aa_G74110.h1.t1
OG0011449	g54249	Aa_G677560.h1.t1
OG0011451	g28028	Aa_G166380.h1.t1
OG0011452	g6743	Aa_G152420.h1.t1
OG0011454	g36337	Aa_G110630.h1.t1
OG0011455	g54037	Aa_G57520.h1.t1
OG0011456	g24388	Aa_G461400.h1.t1
OG0011457	g24397	Aa_G139260.h1.t1
OG0011458	g37102, g51463	Aa_G562830.h1.t1
OG0011459	g37983	Aa_G406510.h1.t1
OG0011460	g51457	Aa_G281350.h1.t1
OG0011461	g51447	Aa_G12130.h1.t1
OG0011462	g2428	Aa_G300340.h1.t1
OG0011463	g2421	Aa_G339210.h1.t1
OG0011464	g32421	Aa_G248910.h1.t1
OG0011465	g11320	Aa_G111400.h1.t1
OG0011466	g2400	Aa_G111360.h1.t1
OG0011467	g2389	Aa_G395680.h1.t1
OG0011468	g2378	Aa_G211620.h1.t1
OG0011469	g17067	Aa_G200880.h1.t1
OG0011471	g2273	Aa_G511060.h1.t1
OG0011472	g2241	Aa_G381350.h1.t1
OG0011473	g2232	Aa_G601470.h1.t1
OG0011474	g19067	Aa_G494910.h1.t1
OG0011475	g19058	Aa_G591590.h1.t1, Aa_G591520.h1.t1, Aa_G591550.h1.t1
OG0011477	g19001	Aa_G238690.h1.t1
OG0011478	g2076	Aa_G238660.h1.t1
OG0011479	g18986	Aa_G114920.h1.t1
OG0011480	g2042	Aa_G221120.h1.t1
OG0011482	g49662	Aa_G80820.h1.t1
OG0011483	g18887	Aa_G367910.h1.t1, Aa_G686890.h1.t1
OG0011484	g2290	Aa_G416680.h1.t1
OG0011485	g18821	Aa_G77260.h1.t1
OG0011486	g1899	Aa_G353950.h1.t1
OG0011487	g1882	Aa_G58000.h1.t1, Aa_G53680.h1.t1
OG0011488	g52284	Aa_G17120.h1.t1
OG0011489	g1832	Aa_G128100.h1.t1
OG0011490	g1818	Aa_G33510.h1.t1
OG0011491	g1817	Aa_G33520.h1.t1
OG0011492	g1814	Aa_G33560.h1.t1
OG0011493	g1787	Aa_G2300.h1.t1
OG0011494	g1763	Aa_G775390.h1.t1
OG0011495	g1760	Aa_G167710.h1.t1
OG0011496	g1758	Aa_G167790.h1.t1
OG0011497	g1750	Aa_G236540.h1.t1
OG0011499	g18765	Aa_G163700.h1.t1
OG0011500	g1739, g1740	Aa_G273030.h1.t1
OG0011501	g5675	Aa_G273260.h1.t1
OG0011504	g2542	Aa_G620600.h1.t1
OG0011508	g2191	Aa_G213560.h1.t1
OG0011510	g1811	Aa_G2150.h1.t1
OG0011511	g40595	Aa_G566480.h1.t1
OG0011514	g37966	Aa_G113450.h1.t1
OG0011515	g11502	Aa_G337550.h1.t1
OG0011516	g17973	Aa_G281660.h1.t1
OG0011517	g46067	Aa_G577510.h1.t1
OG0011518	g46066	Aa_G577500.h1.t1
OG0011519	g23641	Aa_G107290.h1.t1
OG0011522	g47761	Aa_G190600.h1.t1
OG0011525	g49613	Aa_G151800.h1.t1, Aa_G151810.h1.t1
OG0011526	g31303	Aa_G432840.h1.t1, Aa_G232710.h1.t1, Aa_G432850.h1.t1
OG0011529	g49913	Aa_G115510.h1.t1
OG0011532	g31707	Aa_G188700.h1.t1
OG0011533	g31950	Aa_G334110.h1.t1
OG0011534	g32002, g50208	Aa_G454190.h1.t1
OG0011535	g32022	Aa_G166090.h1.t1
OG0011536	g25122	Aa_G280780.h1.t1
OG0011537	g41547	Aa_G81870.h1.t1
OG0011539	g41778	Aa_G303710.h1.t1
OG0011544	g13819	Aa_G576230.h1.t1
OG0011545	g13845	Aa_G627450.h1.t1
OG0011547	g6592	Aa_G326740.h1.t1, Aa_G326760.h1.t1
OG0011548	g14349	Aa_G535000.h1.t1
OG0011549	g7457	Aa_G324470.h1.t1
OG0011550	g5858	Aa_G264650.h1.t1
OG0011552	g29794	Aa_G181590.h1.t1
OG0011556	g50531	Aa_G389860.h1.t1
OG0011557	g50430	Aa_G130890.h1.t1
OG0011558	g51235	Aa_G589110.h1.t1
OG0011559	g45559	Aa_G486100.h1.t1
OG0011560	g28506	Aa_G441940.h1.t1
OG0011561	g5302	Aa_G155030.h1.t1
OG0011563	g28427	Aa_G372270.h1.t1
OG0011565	g39346, g39350	Aa_G308000.h1.t1
OG0011566	g28689	Aa_G31470.h1.t1
OG0011567	g41412	Aa_G68290.h1.t1
OG0011569	g29128	Aa_G181230.h1.t1
OG0011570	g29118	Aa_G181450.h1.t1
OG0011572	g30951	Aa_G219960.h1.t1
OG0011573	g31557	Aa_G284070.h1.t1
OG0011574	g31621	Aa_G322230.h1.t1
OG0011578	g18022, g18025, g44851	Aa_G698400.h2.t1, Aa_G698400.h1.t1, Aa_G609190.h1.t1
OG0011579	g6553, g13452	Aa_G446610.h1.t1, Aa_G391600.h1.t1, Aa_G575080.h1.t1, Aa_G626880.h1.t1
OG0011581	g51067, g38319	Aa_G35780.h1.t1
OG0011582	g51189	Aa_G85510.h1.t1
OG0011584	g37704	Aa_G177960.h1.t1
OG0011586	g23135	Aa_G97290.h1.t1, Aa_G97280.h1.t1
OG0011588	g47496	Aa_G92270.h1.t1
OG0011590	g10207	Aa_G9500.h1.t1
OG0011591	g23089, g23093	Aa_G298100.h1.t1
OG0011592	g50514	Aa_G85070.h1.t1, Aa_G108510.h1.t1
OG0011603	g23533	Aa_G187490.h1.t1
OG0011604	g23532, g17026	Aa_G187480.h1.t1
OG0011605	g23509	Aa_G450000.h1.t1
OG0011606	g23524	Aa_G23810.h1.t1
OG0011608	g47695	Aa_G158730.h1.t1
OG0011609	g47710	Aa_G301330.h1.t1
OG0011610	g5996	Aa_G426600.h1.t1
OG0011611	g23408	Aa_G659200.h1.t1
OG0011612	g23393	Aa_G489450.h1.t1
OG0011613	g23390	Aa_G489420.h1.t1
OG0011615	g23389	Aa_G432060.h1.t1
OG0011616	g47755	Aa_G632590.h1.t1
OG0011617	g47762	Aa_G190680.h1.t1
OG0011618	g16952	Aa_G431990.h1.t1, Aa_G351760.h1.t1, Aa_G59810.h1.t1
OG0011619	g49659	Aa_G80770.h1.t1
OG0011620	g23304, g47794	Aa_G74850.h1.t1
OG0011621	g23257	Aa_G596820.h1.t1, Aa_G424860.h1.t1
OG0011622	g47818, g23253	Aa_G153880.h1.t1
OG0011623	g51459	Aa_G713010.h1.t1
OG0011624	g23238, g16913	Aa_G26500.h1.t1
OG0011625	g765	Aa_G9030.h1.t1
OG0011627	g45920	Aa_G297610.h1.t1, Aa_G297600.h1.t1
OG0011628	g28952, g41410	Aa_G68250.h1.t1
OG0011629	g23115	Aa_G258790.h1.t1
OG0011630	g23082	Aa_G667950.h1.t1
OG0011631	g23020	Aa_G118840.h1.t1
OG0011632	g27756	Aa_G299210.h1.t1
OG0011633	g50581	Aa_G299250.h1.t1
OG0011635	g27745, g50596	Aa_G434700.h1.t1
OG0011636	g27735	Aa_G434800.h1.t1, Aa_G434780.h1.t1
OG0011637	g32555, g50623	Aa_G302430.h1.t1
OG0011638	g50628	Aa_G489280.h1.t1
OG0011639	g50631	Aa_G489300.h1.t1
OG0011640	g27778	Aa_G109350.h1.t1
OG0011641	g27781	Aa_G16500.h1.t1
OG0011643	g47187	Aa_G296000.h1.t1
OG0011644	g24323	Aa_G406660.h1.t1
OG0011645	g47175, g16410	Aa_G406690.h1.t1
OG0011646	g24338, g2671, g2657	Aa_G49360.h1.t1
OG0011647	g50893	Aa_G91710.h1.t1
OG0011648	g43837	Aa_G62090.h1.t1
OG0011649	g38282	Aa_G371740.h1.t1
OG0011650	g1685	Aa_G256300.h1.t1
OG0011651	g1691	Aa_G316170.h1.t1
OG0011652	g41128	Aa_G252540.h1.t1
OG0011653	g43987	Aa_G7600.h1.t1
OG0011654	g41107, g33426	Aa_G7620.h1.t1
OG0011655	g44020	Aa_G362000.h1.t1
OG0011656	g31219	Aa_G635810.h1.t1
OG0011657	g36042, g47807, g893, g47810	Aa_G656800.h1.t1
OG0011658	g44069	Aa_G282520.h1.t1
OG0011659	g44109	Aa_G137220.h1.t1
OG0011660	g44121	Aa_G147480.h1.t1
OG0011661	g46834	Aa_G267710.h1.t1, Aa_G456700.h1.t1
OG0011662	g41017	Aa_G600650.h1.t1
OG0011663	g39713	Aa_G316920.h1.t1
OG0011665	g40948	Aa_G400740.h1.t1
OG0011666	g40930	Aa_G339020.h1.t1
OG0011667	g10795	Aa_G278150.h1.t1
OG0011668	g10765	Aa_G244070.h1.t1
OG0011669	g1506	Aa_G244010.h1.t1
OG0011670	g50273, g46041	Aa_G399830.h1.t1
OG0011671	g10756	Aa_G312320.h1.t1
OG0011672	g1510	Aa_G280910.h1.t1
OG0011673	g10729	Aa_G323310.h1.t1
OG0011674	g10709	Aa_G484310.h1.t1
OG0011675	g10704	Aa_G344890.h1.t1
OG0011676	g1529	Aa_G171930.h1.t1
OG0011677	g1543	Aa_G480400.h1.t1
OG0011679	g10621	Aa_G227080.h1.t1
OG0011680	g10613	Aa_G409760.h1.t1
OG0011681	g10602	Aa_G257420.h1.t1
OG0011682	g16639	Aa_G276880.h1.t1
OG0011683	g10558	Aa_G25650.h1.t1, Aa_G25650.h2.t1
OG0011684	g10520	Aa_G120800.h1.t1
OG0011685	g16584	Aa_G424670.h1.t1
OG0011686	g16840	Aa_G459590.h1.t1
OG0011687	g10395	Aa_G234260.h1.t1
OG0011689	g44929	Aa_G544030.h1.t1
OG0011690	g44952	Aa_G190960.h1.t1, Aa_G756430.h1.t1
OG0011691	g44963, g44955	Aa_G3680.h1.t1
OG0011692	g18051	Aa_G424330.h1.t1
OG0011693	g41881	Aa_G633550.h1.t1, Aa_G214920.h1.t1
OG0011694	g18052	Aa_G288130.h1.t1
OG0011695	g44994	Aa_G211020.h1.t1
OG0011696	g45008	Aa_G201310.h1.t1
OG0011697	g45040	Aa_G387700.h1.t1
OG0011698	g30864	Aa_G341230.h1.t1
OG0011699	g45034	Aa_G194970.h1.t1
OG0011700	g44747	Aa_G133910.h1.t1
OG0011701	g40746	Aa_G277430.h1.t1
OG0011702	g40754	Aa_G488540.h1.t1
OG0011703	g40760	Aa_G488470.h1.t1
OG0011704	g40765	Aa_G270090.h1.t1
OG0011705	g40820	Aa_G681170.h1.t1
OG0011706	g40800	Aa_G65920.h1.t1
OG0011707	g40784	Aa_G234490.h1.t1
OG0011708	g44246	Aa_G95350.h1.t1
OG0011710	g44239	Aa_G357240.h1.t1, Aa_G202710.h1.t1
OG0011711	g44236	Aa_G262880.h1.t1
OG0011712	g12276	Aa_G40270.h1.t1
OG0011713	g47574	Aa_G5850.h1.t1
OG0011714	g2136	Aa_G728370.h1.t1
OG0011715	g51966	Aa_G144270.h1.t1
OG0011716	g38144	Aa_G401770.h1.t1, Aa_G271680.h1.t1
OG0011717	g51933, g51926, g51925	Aa_G401710.h1.t1
OG0011718	g13018	Aa_G101430.h1.t1
OG0011720	g7490	Aa_G403530.h1.t1
OG0011721	g7486, g13053	Aa_G34830.h1.t1
OG0011722	g7483	Aa_G34800.h1.t1
OG0011723	g13064, g7460	Aa_G34460.h1.t1
OG0011724	g41274	Aa_G206890.h1.t1
OG0011725	g12376	Aa_G322240.h1.t1
OG0011726	g13081, g7440	Aa_G419520.h1.t1
OG0011727	g7433	Aa_G586930.h1.t1, Aa_G586950.h1.t1
OG0011728	g7419	Aa_G137070.h1.t1
OG0011729	g12358	Aa_G137010.h1.t1
OG0011730	g7411	Aa_G136940.h1.t1
OG0011731	g7410	Aa_G136930.h1.t1
OG0011732	g12350	Aa_G136900.h1.t1
OG0011733	g7405, g12344	Aa_G136830.h1.t1
OG0011734	g7401	Aa_G710110.h1.t1
OG0011735	g12315	Aa_G695020.h1.t1
OG0011736	g7335, g13133	Aa_G314030.h1.t1, Aa_G5350.h1.t1
OG0011737	g1455	Aa_G201690.h1.t1
OG0011738	g1418	Aa_G584320.h1.t1
OG0011739	g1420	Aa_G73930.h1.t1
OG0011741	g1380	Aa_G424180.h1.t1
OG0011742	g1363, g28298	Aa_G124240.h1.t1
OG0011743	g28313	Aa_G153100.h1.t1
OG0011744	g28316	Aa_G498060.h1.t1, Aa_G391110.h1.t1
OG0011745	g41159	Aa_G83900.h1.t1
OG0011746	g28332	Aa_G84120.h1.t1
OG0011748	g1330	Aa_G503920.h1.t1
OG0011749	g28357	Aa_G375200.h1.t1
OG0011750	g878	Aa_G372050.h1.t1, Aa_G491480.h1.t1, Aa_G396880.h1.t1
OG0011752	g41223	Aa_G629810.h1.t1
OG0011753	g24656	Aa_G177460.h1.t1, Aa_G244090.h1.t1
OG0011755	g28435	Aa_G82390.h1.t1
OG0011756	g946	Aa_G88100.h1.t1
OG0011757	g941	Aa_G88230.h1.t1
OG0011758	g28447	Aa_G141210.h1.t1
OG0011759	g28470	Aa_G335480.h1.t1
OG0011760	g28484	Aa_G123520.h1.t1
OG0011761	g28486	Aa_G123490.h1.t1
OG0011762	g28495, g983	Aa_G149040.h1.t1
OG0011763	g47609	Aa_G234110.h1.t1
OG0011764	g1012	Aa_G59080.h1.t1
OG0011765	g1022	Aa_G48470.h1.t1
OG0011766	g28527	Aa_G417990.h1.t1
OG0011768	g1043	Aa_G537150.h1.t1
OG0011769	g28544	Aa_G253190.h1.t1
OG0011770	g39355	Aa_G216670.h1.t1
OG0011771	g1076	Aa_G22160.h1.t1
OG0011772	g28611	Aa_G331640.h1.t1
OG0011773	g28617	Aa_G68990.h1.t1
OG0011774	g28625	Aa_G69080.h1.t1
OG0011775	g39235	Aa_G228150.h1.t1
OG0011776	g1131	Aa_G227650.h1.t1
OG0011777	g28667	Aa_G31730.h1.t1
OG0011779	g26011	Aa_G312940.h1.t1
OG0011780	g41146	Aa_G142900.h1.t1
OG0011781	g53780, g29370	Aa_G349800.h1.t1
OG0011782	g45580	Aa_G278970.h1.t1
OG0011783	g5349	Aa_G267680.h1.t1
OG0011784	g29442	Aa_G116830.h1.t1
OG0011785	g29473, g45556	Aa_G168840.h1.t1
OG0011786	g29475	Aa_G793320.h1.t1, Aa_G168690.h1.t1
