Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_NCBI
OG0008072	g49830, g49835, g49841	XP_002889951.2, XP_002889943.1
OG0008073	g31388, g49823	XP_002892692.1
OG0008074	g27188, g31383	XP_020870193.1
OG0008075	g49800	XP_020867843.1
OG0008076	g31338, g49784	XP_020866976.1
OG0008077	g31337	XP_002889897.2
OG0008078	g27163	XP_002889880.1
OG0008080	g49777	XP_002889868.1
OG0008081	g31264	XP_020870794.1
OG0008082	g31249	XP_020866470.1
OG0008083	g31241	XP_020869998.1
OG0008084	g49723	XP_002889791.1
OG0008085	g49702	XP_020868180.1
OG0008086	g19151	XP_002877980.1
OG0008087	g49657	XP_020868148.1
OG0008088	g49672, g31124	XP_020868665.1
OG0008089	g49671, g31126	XP_002892462.1
OG0008090	g27010, g31071	XP_002892405.1
OG0008091	g31050	XP_002892388.1
OG0008092	g49561	XP_020867297.1
OG0008094	g49552	XP_020868596.1
OG0008095	g49547	XP_002892352.1
OG0008096	g31010	XP_002889609.1
OG0008098	g31005	XP_002889606.1
OG0008099	g30993	XP_002892335.1
OG0008100	g30976	XP_002892320.1
OG0008101	g49517	XP_020867688.1
OG0008102	g30942	XP_020867573.1
OG0008103	g30906	XP_002892260.1
OG0008104	g5250	XP_020877242.1
OG0008105	g26939, g30877	XP_002889515.1
OG0008106	g26937	XP_020870357.1
OG0008107	g30871	XP_020867603.1
OG0008108	g26926	XP_002889497.1
OG0008109	g49422	XP_020869776.1
OG0008110	g30833	XP_002892170.1
OG0008111	g30834, g26920	XP_020869877.1
OG0008112	g49424	XP_002889465.1
OG0008113	g49430	XP_002892181.1
OG0008115	g26903	XP_002889441.2
OG0008116	g49402	XP_002889437.1
OG0008117	g49390, g30796	XP_020868245.1
OG0008118	g26890	XP_002889400.1
OG0008119	g49369	XP_020869088.1
OG0008120	g30772	XP_002892108.2
OG0008121	g26888	XP_002892102.2
OG0008122	g49346, g30769	XP_020866513.1
OG0008123	g26870	XP_020866657.1
OG0008124	g25333	XP_002872976.2
OG0008125	g26856, g30725, g49277	XP_002889330.1
OG0008126	g29308, g34695, g43308, g5186	XP_020879039.1
OG0008127	g29318, g5202	XP_020878248.1
OG0008128	g29291, g5171	XP_002871627.1
OG0008129	g29290, g5170	XP_020877426.1
OG0008130	g5158, g45672	XP_020877087.1
OG0008131	g5099, g29240	XP_020876568.1
OG0008132	g45697	XP_002873731.1
OG0008133	g5102	XP_002871669.1
OG0008134	g29201	XP_020878877.1
OG0008135	g45730	XP_020878626.1
OG0008136	g45733	XP_002873779.1
OG0008137	g5042, g29189	XP_002871722.1
OG0008138	g29181	XP_002871727.1
OG0008139	g45743	XP_002871744.1
OG0008140	g4990	XP_002871767.1
OG0008141	g29005	XP_002873846.1
OG0008142	g29016	XP_020877815.1
OG0008143	g29017, g4950	XP_002873859.1
OG0008144	g29023	XP_020867418.1
OG0008145	g29036, g41478	XP_020879004.1
OG0008146	g29044	XP_020879127.1
OG0008147	g29046	XP_020878736.1
OG0008148	g29054, g29050	XP_020878766.1
OG0008149	g4906	XP_020878001.1
OG0008150	g29073	XP_020878235.1
OG0008151	g41730, g41445	XP_002873926.1
OG0008152	g29082	XP_020879015.1
OG0008153	g29092, g4891	XP_020878367.1
OG0008154	g29095	XP_002873934.1
OG0008155	g29108	XP_002873942.2
OG0008156	g18530	XP_002874307.1
OG0008157	g10100	XP_020876088.1
OG0008158	g4863	XP_020878278.1
OG0008159	g4858	XP_020878691.1
OG0008160	g4811	XP_020878872.1
OG0008162	g10130	XP_020876942.1
OG0008163	g18513	XP_020876875.1
OG0008164	g4686	XP_020876908.1
OG0008165	g10182	XP_002874473.1
OG0008166	g10212	XP_002862777.1, XP_002865710.1
OG0008167	g10205	XP_002863975.1
OG0008168	g10221	XP_002865682.1
OG0008169	g10245	XP_002865656.1
OG0008170	g5247	XP_020879552.1
OG0008171	g10253	XP_020867823.1
OG0008172	g29342, g5258	XP_002871578.1
OG0008173	g5263	XP_020879227.1
OG0008174	g5265	XP_002871572.1
OG0008175	g29649, g45469	XP_002873291.1
OG0008176	g45459	XP_002879119.2
OG0008177	g29674	XP_020877974.1
OG0008178	g45453	XP_002873258.1
OG0008179	g29685, g5601	XP_002873247.1
OG0008180	g29740	XP_020875986.1
OG0008181	g45406, g29787	XP_002873156.1
OG0008182	g5679, g5678	XP_020878726.1
OG0008183	g29109	XP_020876322.1
OG0008184	g10062	XP_002874254.1
OG0008185	g10036	XP_020879144.1
OG0008186	g10023, g558	XP_002874216.1
OG0008187	g552	XP_020877090.1
OG0008188	g10021	XP_002874211.2
OG0008189	g540	XP_020878567.1
OG0008190	g9997	XP_002872094.1
OG0008191	g503	XP_020878036.1
OG0008192	g9987	XP_002874144.1
OG0008193	g9969, g490	XP_020877040.1
OG0008194	g44867	XP_020890542.1
OG0008195	g468	XP_002874114.1
OG0008196	g462	XP_002872035.1
OG0008197	g9953	XP_002874111.1
OG0008198	g444	XP_020878503.1
OG0008199	g424, g9904	XP_020871237.1
OG0008201	g394	XP_002864757.1
OG0008202	g367, g366	XP_020891149.1
OG0008203	g9865	XP_020886232.1
OG0008204	g361, g9863	XP_002866486.1
OG0008205	g9854	XP_020889253.1
OG0008206	g352	XP_020871222.1
OG0008208	g327	XP_002866523.1
OG0008210	g28723	XP_020884463.1
OG0008211	g1190	XP_002866271.1
OG0008212	g39278	XP_002868500.1
OG0008213	g19322	XP_020880216.1
OG0008214	g19330	XP_020880063.1
OG0008215	g2496	XP_002877787.2
OG0008216	g19341, g2540	XP_002877776.1
OG0008217	g2557	XP_002877750.1
OG0008218	g2595, g19370	XP_002877724.1
OG0008219	g2622, g19396	XP_002875971.1
OG0008220	g2624	XP_002877683.1
OG0008221	g11382	XP_002875957.1
OG0008222	g19463	XP_020880375.1
OG0008223	g2822	XP_020879898.1
OG0008224	g3128	XP_002875675.1
OG0008225	g43578	XP_020871377.1, XP_020883066.1
OG0008226	g41637	XP_002887140.1
OG0008227	g41641	XP_002888617.1
OG0008228	g44888	XP_020890573.1
OG0008229	g18037, g41644	XP_002887137.1
OG0008230	g44891	XP_020891579.1
OG0008231	g44892	XP_020890661.1
OG0008232	g37108, g51477	XP_020884734.1
OG0008233	g41691	XP_002888596.1
OG0008234	g44877	XP_020891080.1
OG0008235	g44913	XP_002887113.1
OG0008236	g44785, g45763	XP_020865836.1
OG0008237	g44784	XP_020891421.1
OG0008238	g44782, g45769	XP_020890489.1
OG0008239	g45819	XP_002888742.1
OG0008240	g27573, g32123	XP_002890619.1
OG0008241	g6626	XP_002885464.1
OG0008242	g45831	XP_020890265.1
OG0008243	g45833	XP_020891317.1
OG0008244	g45842	XP_002887288.1
OG0008245	g45850	XP_002888770.1
OG0008246	g44699	XP_020891125.1
OG0008247	g45894	XP_002888813.1
OG0008248	g45915	XP_020889860.1, XP_002887360.2
OG0008249	g45949	XP_020865926.1
OG0008250	g45961	XP_020889936.1
OG0008251	g46422	XP_020890356.1
OG0008252	g46420	XP_002889175.1
OG0008253	g46418	XP_020891408.1
OG0008254	g46391, g44358	XP_020891389.1
OG0008255	g44360	XP_020889669.1
OG0008256	g46366	XP_020891160.1
OG0008257	g46334	XP_002889129.1
OG0008258	g46323	XP_002889123.1
OG0008259	g46309	XP_020891063.1
OG0008260	g46278	XP_002887642.2
OG0008261	g46248	XP_020890532.1
OG0008263	g44432, g31895	XP_020891601.1
OG0008264	g46233	XP_002887611.1
OG0008265	g46226	XP_002889037.1
OG0008266	g44442	XP_002889034.1
OG0008267	g46211, g44452	XP_002889029.1
OG0008268	g46188	XP_002889015.1
OG0008269	g46174	XP_002887567.1
OG0008270	g44508	XP_020865800.1
OG0008271	g44534	XP_020890839.1
OG0008272	g44546	XP_002888964.1
OG0008273	g46107	XP_020865790.1
OG0008274	g46099	XP_020891646.1
OG0008275	g44556, g46094	XP_002888946.1
OG0008276	g46085	XP_002888940.1
OG0008277	g44569	XP_002887484.1
OG0008278	g44573	XP_020890987.1
OG0008279	g46032	XP_020889764.1
OG0008280	g44582	XP_020891650.1
OG0008281	g46002	XP_020891596.1
OG0008282	g44615	XP_020891695.1
OG0008283	g44341	XP_020891757.1
OG0008284	g13603	XP_020889666.1
OG0008285	g14406	XP_002889261.1
OG0008286	g46539	XP_020889625.1
OG0008287	g46554	XP_002889274.1
OG0008288	g44297	XP_020890867.1
OG0008289	g46572	XP_002887824.1
OG0008290	g46586	XP_002887834.1
OG0008291	g44282	XP_002889298.1, XP_020873124.1
OG0008292	g44273	XP_002887845.1
OG0008293	g46610	XP_002889322.1
OG0008294	g7290, g13145	XP_020886403.1
OG0008295	g7264	XP_002882803.1
OG0008296	g12251	XP_020889349.1
OG0008297	g7252	XP_020887694.1
OG0008298	g7237	XP_002882825.1
OG0008299	g7205	XP_020888037.1
OG0008300	g10075	XP_002885900.1, XP_002872181.1
OG0008301	g7202	XP_020888695.1
OG0008302	g7201	XP_002884998.1
OG0008303	g12210	XP_002884999.1
OG0008304	g13210, g7189	XP_020886612.1
OG0008305	g12199	XP_020886595.1
OG0008306	g13212	XP_002882871.1
OG0008307	g12194, g7173	XP_002885024.1
OG0008308	g12160	XP_020888802.1
OG0008309	g12151, g7119	XP_020888077.1
OG0008310	g7104	XP_020887186.1
OG0008311	g7101	XP_002885078.2
OG0008312	g54274	XP_002891714.1
OG0008313	g1453, g12106, g7052	XP_020886989.1
OG0008314	g7027	XP_002885131.1
OG0008315	g7020	XP_002885133.1
OG0008316	g6996, g12073	XP_002885164.1
OG0008317	g6957	XP_002885193.2
OG0008318	g6949	XP_002885207.1
OG0008321	g6886	XP_002883123.1
OG0008322	g6860	XP_020888702.1
OG0008323	g13315, g11995	XP_002883143.1, XP_002883144.1
OG0008324	g13320	XP_002885278.1
OG0008325	g11977, g6832	XP_002883162.1
OG0008326	g13337	XP_002883184.1
OG0008327	g6798	XP_002885311.1
OG0008329	g3597, g30084, g36100, g30085	XP_020881311.1
OG0008330	g11902	XP_020887690.1
OG0008331	g47092	XP_020875427.1
OG0008332	g6584	XP_002883363.2
OG0008333	g11768	XP_020889464.1
OG0008334	g11761	XP_002883419.1
OG0008335	g6477	XP_020887971.1
OG0008336	g11728	XP_002885627.1
OG0008337	g11671	XP_002885683.1
OG0008338	g41227	XP_002865922.1
OG0008339	g6022	XP_020887498.1
OG0008340	g14306	XP_020888694.1
OG0008341	g14236	XP_002883906.1
OG0008342	g6150	XP_020888194.1
OG0008343	g6139	XP_020887679.1
OG0008344	g6126, g14103	XP_002884010.1
OG0008345	g13716	XP_002884023.2
OG0008346	g6098	XP_020888423.1
OG0008347	g6091, g14032	XP_020887586.1
OG0008348	g6088, g14027	XP_020889265.1
OG0008349	g14025	XP_020889257.1
OG0008350	g6046	XP_020886205.1, XP_020886201.1
OG0008351	g5997	XP_002884146.1
OG0008352	g6000	XP_002886182.2
OG0008353	g13947	XP_002886266.1
OG0008354	g5967	XP_002877107.1
OG0008355	g13903	XP_002886030.1
OG0008356	g13856, g13822	XP_020887251.1
OG0008357	g54369	XP_002891861.1
OG0008358	g54365	XP_002891855.1
OG0008359	g36708	XP_020866478.1
OG0008360	g40723	XP_002865106.1
OG0008361	g36705	XP_002891826.2
OG0008363	g49904, g36669	XP_020866324.1
OG0008364	g54301	XP_020867190.1
OG0008365	g36634	XP_002891754.2
OG0008366	g36625	XP_002891746.2
OG0008367	g36611	XP_002891736.2
OG0008368	g28006	XP_020867173.1
OG0008369	g36605	XP_002891730.1
OG0008370	g36599	XP_002894423.1
OG0008371	g54250	XP_020867267.1
OG0008373	g54226	XP_020868162.1
OG0008374	g54188	XP_020870845.1
OG0008375	g36455, g54209	XP_002891583.1
OG0008376	g36435	XP_020870394.1
OG0008377	g28057, g54163	XP_002894237.2
OG0008378	g54122	XP_020866183.1
OG0008379	g28084	XP_002894152.1
OG0008380	g17594, g24387	XP_020874392.1
OG0008381	g24399	XP_002870182.1
OG0008382	g51482	XP_002879524.1
OG0008383	g37107	XP_020883018.1
OG0008385	g19285	XP_020882150.1
OG0008386	g11335, g2426	XP_002877844.1
OG0008387	g2416	XP_002877852.1
OG0008388	g19258	XP_002876141.1
OG0008389	g2409	XP_002877881.1
OG0008390	g2398, g19217	XP_020881373.1
OG0008391	g19191, g2344	XP_020880624.1
OG0008392	g19185, g2338	XP_020882300.1
OG0008393	g19174	XP_002877941.1
OG0008394	g2327	XP_002877946.1
OG0008395	g19166	XP_002877956.1
OG0008396	g2460	XP_002877820.1
OG0008397	g2296, g11300	XP_020880907.1
OG0008398	g2295, g19157	XP_020879680.1
OG0008399	g19137	XP_020881252.1
OG0008400	g19159	XP_020882450.1
OG0008401	g2272	XP_002876265.1
OG0008402	g2254	XP_020881680.1
OG0008403	g19092	XP_020880023.1
OG0008404	g19081	XP_020882173.1
OG0008405	g2171	XP_020880897.1
OG0008406	g2144	XP_002878087.1
OG0008407	g2070	XP_020879809.1
OG0008408	g18982, g2118	XP_002876426.1
OG0008409	g2035	XP_002876459.1
OG0008410	g1978	XP_002876463.1
OG0008411	g1989	XP_020880580.1
OG0008412	g1990	XP_002878231.1
OG0008413	g1997	XP_002876476.1
OG0008414	g18929	XP_020880543.1
OG0008416	g11204	XP_020880614.1
OG0008417	g52089	XP_020884060.1
OG0008418	g16857	XP_020888051.1
OG0008419	g18896, g2021	XP_002878269.2
OG0008420	g2024	XP_002878275.1
OG0008421	g2025	XP_002876509.1
OG0008422	g18879	XP_020881634.1
OG0008423	g11199	XP_020880123.1
OG0008424	g1960	XP_020880942.1
OG0008425	g18859	XP_002876536.1
OG0008426	g11192	XP_002876540.1
OG0008427	g18826	XP_002878332.1
OG0008429	g18803	XP_002876573.2
OG0008430	g1815	XP_002876638.1
OG0008431	g1788	XP_020880851.1
OG0008432	g1786	XP_002878423.1
OG0008433	g1780	XP_002878438.1, XP_020881996.1, XP_002877692.2
OG0008434	g1768	XP_002878441.2
OG0008435	g1773	XP_002878434.1
OG0008436	g18742	XP_020882439.1
OG0008437	g18743	XP_002878486.1
OG0008438	g18746	XP_020879773.1
OG0008440	g11145	XP_020879987.1
OG0008441	g54344, g36687	XP_020869246.1
OG0008442	g36670, g35874	XP_002891776.1, XP_020869962.1
OG0008443	g42089, g50238, g17930	XP_020875634.1
OG0008445	g10965	XP_020877794.1, XP_002863448.1
OG0008447	g51707	XP_020883765.1, XP_002862263.1
OG0008449	g18514	XP_002889111.1
OG0008450	g45994, g17999	XP_020890571.1
OG0008451	g3186, g27886, g27904	XP_020868819.1
OG0008452	g47667	XP_002869507.1
OG0008454	g33266, g33567, g22397, g22452, g22311, g22370, g47843	XP_020874337.1
OG0008456	g49553	XP_002889620.1
OG0008457	g31107	XP_002892440.1
OG0008458	g27073	XP_002889746.2
OG0008459	g31298, g27138	XP_020868472.1
OG0008464	g44842	XP_020889609.1
OG0008465	g41563, g44844	XP_002888657.1
OG0008466	g18043	XP_020865921.1
OG0008468	g7393, g12333	XP_020888267.1
OG0008469	g29840	XP_020877439.1
OG0008470	g38309, g39725	XP_002863650.1, XP_002863651.1
OG0008471	g51087, g40025	XP_002879163.1
OG0008472	g25018, g25107	XP_020874918.1
OG0008473	g1269	XP_020867487.1
OG0008474	g1559	XP_020881651.1
OG0008475	g896	XP_002865937.1
OG0008476	g39289	XP_020889695.1
OG0008477	g28864	XP_002872016.1
OG0008478	g582	XP_002872142.1
OG0008479	g9859	XP_002866490.1
OG0008480	g119	XP_002864983.1, XP_002862566.1
OG0008482	g32155	XP_002893394.1
OG0008484	g12463	XP_002882507.1, XP_002882504.1
OG0008486	g1392	XP_002865810.1, XP_002865812.1, XP_002865814.1
OG0008487	g51532	XP_020885630.1
OG0008491	g10282	XP_020871395.1, XP_002865623.1
OG0008504	g23566	XP_020874474.1
OG0008505	g23537	XP_020873170.1
OG0008506	g47683	XP_002869471.1
OG0008507	g23512	XP_020874783.1
OG0008508	g17016	XP_020875095.1
OG0008509	g47716	XP_020872501.1
OG0008510	g47717	XP_002867380.1
OG0008511	g23453	XP_020875440.1
OG0008512	g23448	XP_002867379.1
OG0008513	g47726	XP_020875195.1
OG0008514	g23422	XP_002869385.1
OG0008515	g16985, g23414	XP_002869382.2
OG0008516	g23398	XP_020872141.1
OG0008518	g671	XP_002873968.1
OG0008519	g23376	XP_020872117.1
OG0008520	g23374	XP_020872120.1
OG0008521	g23329	XP_002869328.1
OG0008522	g16949	XP_020871143.1
OG0008523	g47790	XP_020872059.1
OG0008524	g47795	XP_002867277.1
OG0008525	g47796	XP_020873921.1
OG0008526	g23284, g16932	XP_020874315.1
OG0008527	g16930, g23278	XP_020872421.1
OG0008528	g16926	XP_002867248.1
OG0008529	g23249	XP_020872745.1
OG0008530	g23219	XP_002867218.1
OG0008531	g23234	XP_002867220.1
OG0008532	g47827	XP_002869232.1
OG0008533	g23200	XP_020875432.1
OG0008534	g47820	XP_002869254.1
OG0008535	g23191	XP_002867186.2
OG0008536	g23190	XP_020875466.1
OG0008537	g23189	XP_002869218.1
OG0008538	g23183	XP_002869214.1
OG0008540	g47874	XP_020875583.1
OG0008541	g47865	XP_002869176.1
OG0008542	g18186	XP_002869183.1
OG0008543	g23095	XP_020875244.1
OG0008544	g18208	XP_020873110.1
OG0008545	g23077	XP_002869141.1
OG0008546	g23059	XP_020872645.1
OG0008547	g47900	XP_002869116.1
OG0008548	g32523, g27749	XP_020868808.1
OG0008550	g32540	XP_002893690.1, XP_002877336.1
OG0008551	g32549	XP_002890959.1
OG0008553	g32614	XP_020869390.1
OG0008554	g24301, g24298	XP_002868086.1
OG0008555	g47194	XP_002868088.1
OG0008556	g24325, g17565	XP_020872071.1
OG0008557	g27187	XP_002892677.1
OG0008558	g43893	XP_020885801.1
OG0008559	g41134	XP_002870786.2, XP_002891907.1
OG0008560	g41112	XP_020868287.1
OG0008561	g47831	XP_020874519.1
OG0008562	g44031	XP_020890872.1
OG0008563	g31224	XP_002892532.2
OG0008564	g38259	XP_002888216.2
OG0008565	g44106	XP_002886640.1
OG0008566	g41032	XP_020890497.1
OG0008567	g41002	XP_002886593.1
OG0008568	g40999	XP_002888126.1
OG0008570	g44154	XP_020890116.1
OG0008571	g44167	XP_002886553.1
OG0008572	g40970	XP_020890122.1
OG0008573	g44180	XP_020890108.1
OG0008574	g40952	XP_002888077.1
OG0008575	g44186	XP_020890088.1
OG0008576	g27164	XP_020891306.1
OG0008577	g49782, g31336	XP_020869317.1
OG0008578	g31578	XP_020867017.1
OG0008579	g10775	XP_002876765.1
OG0008580	g10762	XP_002875094.1
OG0008581	g10742	XP_020880019.1
OG0008582	g10721	XP_020881088.1
OG0008583	g16701	XP_002876842.1
OG0008584	g10661	XP_002875207.1
OG0008585	g10653	XP_002876893.1
OG0008586	g1563	XP_002875265.1
OG0008587	g10605	XP_002876935.1
OG0008588	g10599	XP_020880390.1
OG0008589	g10588	XP_020880634.1
OG0008590	g10567	XP_020880967.1
OG0008591	g10555	XP_020880230.1
OG0008592	g10541	XP_020880413.1
OG0008593	g1601	XP_020881618.1
OG0008594	g10516	XP_002875359.1
OG0008595	g10505	XP_020880279.1
OG0008596	g10498	XP_020881033.1
OG0008597	g10459	XP_002875402.1
OG0008598	g10458	XP_002875403.1
OG0008599	g10417	XP_020879744.1
OG0008600	g10415	XP_020880258.1
OG0008601	g4295, g16503	XP_020881954.1
OG0008602	g10399	XP_002875475.1
OG0008603	g10397	XP_002877137.1
OG0008604	g10356	XP_002877174.2, XP_020882324.1
OG0008605	g10354	XP_002875515.1
OG0008606	g45004	XP_020891676.1
OG0008607	g45030	XP_002876899.1
OG0008608	g45050	XP_020889692.1
OG0008610	g44262	XP_002887868.1
OG0008611	g40739	XP_020890379.1
OG0008612	g40768	XP_002887890.1
OG0008613	g40775	XP_002887892.1
OG0008614	g40818	XP_002887921.1
OG0008615	g40808	XP_020891548.1
OG0008616	g40801	XP_020891384.1
OG0008617	g44248	XP_002886416.1, XP_002886413.2, XP_002886406.2
OG0008618	g40846	XP_002886415.1, XP_002886405.1, XP_020890362.1
OG0008619	g40863	XP_002886441.1
OG0008620	g40890, g44232	XP_020891587.1
OG0008621	g12272	XP_002884916.1
OG0008622	g39304	XP_020883257.1
OG0008624	g38151	XP_020884298.1
OG0008625	g51972	XP_020884137.1
OG0008626	g12402	XP_020886599.1
OG0008627	g5720	XP_020879580.1
OG0008628	g13073	XP_020886431.1
OG0008629	g7418	XP_002882690.1
OG0008630	g12348	XP_002884817.1
OG0008631	g7402	XP_020887368.1
OG0008632	g7377	XP_002884847.1
OG0008633	g12319	XP_020888213.1
OG0008634	g7347	XP_020888254.1, XP_020888252.1
OG0008635	g13130	XP_020888201.1
OG0008636	g7342	XP_020888199.1
OG0008637	g12292	XP_020888278.1
OG0008638	g13139	XP_020888234.1
OG0008639	g41149	XP_002865764.1
OG0008640	g26831	XP_020871330.1, XP_020882581.1
OG0008641	g28260	XP_002865797.1
OG0008642	g28281	XP_002865818.1
OG0008643	g1364	XP_002865826.1
OG0008644	g1362, g28300	XP_002865829.1
OG0008645	g28304	XP_002864092.1
OG0008646	g41193, g41175	XP_020884727.1
OG0008647	g28350	XP_002864133.1
OG0008648	g28385, g888	XP_002865926.1
OG0008649	g41247	XP_002864200.1
OG0008650	g907	XP_002865955.1
OG0008651	g901	XP_002864216.1
OG0008652	g41254	XP_020877901.1
OG0008653	g28425, g922	XP_020872011.1
OG0008654	g28426, g41291	XP_020866586.1
OG0008655	g28432	XP_020885204.1
OG0008656	g927, g28433	XP_020871302.1
OG0008657	g28455	XP_020890010.1, XP_020871255.1
OG0008658	g28441	XP_002864273.1
OG0008659	g948	XP_002866029.2
OG0008660	g28471	XP_020870600.1
OG0008661	g955	XP_002866040.1
OG0008662	g28497	XP_002864367.1
OG0008663	g28507, g997	XP_002866077.1
OG0008664	g28510	XP_002866082.1
OG0008665	g28515	XP_002864397.1
OG0008666	g28523	XP_020871114.1
OG0008667	g1024	XP_002864403.1
OG0008668	g28542, g39357	XP_002864434.1
OG0008669	g28555	XP_020871324.1
OG0008670	g1068	XP_002866138.1
OG0008671	g28558	XP_002866155.1
OG0008672	g39338	XP_020885454.1
OG0008673	g1083	XP_020888738.1
OG0008674	g28592	XP_002866175.1
OG0008675	g28609	XP_020885786.1
OG0008676	g28622	XP_020866733.1
OG0008677	g28632	XP_020871616.1
OG0008678	g1118	XP_002864522.1
OG0008679	g28666	XP_020870801.1
OG0008680	g28680	XP_002866245.1
OG0008681	g28681	XP_002864546.1
OG0008682	g10306	XP_020882963.1
OG0008683	g10301	XP_002863831.1
OG0008684	g10300	XP_020871317.1
OG0008685	g29362, g5282	XP_020878060.1
OG0008686	g29364	XP_002871558.1
OG0008687	g29378	XP_002871546.1
OG0008688	g29374	XP_020878896.1
OG0008689	g45609	XP_002871544.2
OG0008690	g5295	XP_020876649.1
OG0008691	g45593, g5313	XP_002873565.1
OG0008692	g45592	XP_020875810.1
OG0008693	g45587	XP_002873554.1
OG0008694	g5335, g29418	XP_002873540.1
OG0008695	g5344	XP_002873534.1
OG0008696	g5347	XP_020878856.1
OG0008697	g29426, g32427	XP_002871498.1
OG0008698	g5377	XP_020876789.1
OG0008699	g29483, g5403	XP_002873472.1
OG0008700	g45540	XP_002873461.1
OG0008701	g45534	XP_020876706.1
OG0008702	g5426, g29513	XP_020879428.1, XP_002873442.1
OG0008703	g29540	XP_002873428.1
OG0008704	g29550	XP_020877966.1
OG0008705	g29554	XP_020879534.1
OG0008706	g29566	XP_020877302.1
OG0008707	g45503	XP_002871352.1
OG0008708	g29574	XP_002873373.1
OG0008709	g5500, g29586	XP_020878144.1
OG0008710	g5509	XP_002873348.1
OG0008711	g5526	XP_002873333.1
OG0008712	g5531	XP_020876613.1
OG0008713	g29607	XP_020878020.1
OG0008714	g29621	XP_002871278.1
OG0008715	g24286	XP_002868078.1
