Orthogroup	Brassica_rapa	Cardamine_glauca
OG0008255	XP_033140003.1, XP_009106420.1	Cg007G278440
OG0008256	XP_009128230.1, XP_009104621.1	Cg007G278110
OG0008257	XP_033131406.1	Cg007G277860
OG0008258	XP_009128206.2, XP_009106373.1	Cg007G277730
OG0008259	XP_009124582.1, XP_009106351.1	Cg007G277530
OG0008260	XP_009128179.1, XP_009106317.1	Cg007G277150
OG0008261	XP_009128150.1, XP_009106257.1	Cg007G276650
OG0008262	XP_009104690.2	Cg007G276580
OG0008263	XP_009128134.1	Cg007G276370
OG0008264	XP_009106235.1, NP_001288944.1	Cg007G276360
OG0008265	XP_009106216.1, XP_009128120.1	Cg007G276220
OG0008266	XP_009128116.2, XP_009106213.1	Cg007G276170
OG0008267	XP_009128108.1	Cg007G276070
OG0008268	XP_009106177.1, XP_009104716.1	Cg007G275680
OG0008269	XP_009104736.1, XP_009106150.1	Cg007G275410
OG0008270	XP_009106130.1, XP_009128062.1	Cg007G275210
OG0008271	XP_009104767.1, XP_009106101.1	Cg007G274810
OG0008272	XP_009106067.1, XP_009128026.1	Cg007G274600
OG0008273	XP_009106048.1	Cg007G274400
OG0008274	XP_009104790.1, XP_009106041.2	Cg007G274280
OG0008275	XP_009106037.1, XP_009104793.1	Cg007G274230
OG0008276	XP_009104799.1, XP_009128005.1, XP_009106025.1	Cg007G274090
OG0008277	XP_009106006.1	Cg007G273860
OG0008278	XP_009105998.1, XP_009104812.2	Cg007G273800
OG0008279	XP_009105966.3, XP_009127970.1	Cg007G273560
OG0008280	XP_009105583.1	Cg007G273460
OG0008281	XP_009127938.1, XP_009105913.1	Cg007G272990
OG0008282	XP_009105884.1, XP_009127915.1	Cg007G272700
OG0008283	XP_009128334.1, XP_009104549.2	Cg007G279740
OG0008284	XP_033140326.1, XP_009106670.1	Cg007G280130
OG0008285	XP_009104509.1, XP_009106687.1	Cg007G280290
OG0008286	XP_009106701.1, XP_009104503.2	Cg007G280380
OG0008287	XP_009104483.1, XP_009128394.1	Cg007G280590
OG0008288	XP_009106728.1, XP_009128401.1	Cg007G280840
OG0008289	XP_009104471.1, XP_009104470.1	Cg007G280700
OG0008290	XP_009128432.1, XP_009104455.2	Cg007G281190
OG0008293	XP_009104430.1, XP_009106776.2	Cg007G281690
OG0008294	XP_009120393.1, XP_009146597.1	Cg004G128420
OG0008295	XP_009135279.1, XP_009124704.1	Cg004G128820
OG0008296	XP_009135280.1, XP_009146552.1	Cg004G128860
OG0008297	XP_009124736.1, XP_009135292.1	Cg004G129120
OG0008298	XP_033132888.1, XP_033143254.1, XP_033147503.1	Cg004G129280
OG0008299	XP_009146436.1, XP_009117379.1	Cg004G129830
OG0008300	XP_009151099.1, XP_009111674.1	Cg008G305460
OG0008301	XP_033147164.1, XP_009135343.1	Cg004G129860
OG0008302	XP_009117349.1	Cg004G129890
OG0008303	XP_009136010.1	Cg004G129920
OG0008304	XP_009135358.1, XP_009146413.1	Cg004G130220
OG0008305	XP_009146405.1	Cg004G130250
OG0008306	XP_009135366.1	Cg004G130300
OG0008307	XP_009146390.1, XP_033141166.1	Cg004G130360
OG0008308	XP_009146310.3	Cg004G131030
OG0008309	XP_009146288.2, XP_009135425.1	Cg004G131230
OG0008310	XP_009115660.1, XP_009146272.1	Cg004G131560
OG0008311	XP_009146269.1, XP_033130961.1	Cg004G131590
OG0008312	XP_009147666.1	Cg006G196960
OG0008313	XP_009135464.1, XP_009115193.1	Cg004G132260
OG0008314	XP_009146157.1, XP_009114819.1	Cg004G132630
OG0008315	XP_009146151.1	Cg004G132680
OG0008316	XP_009146064.1, XP_033136361.1	Cg004G133190
OG0008317	XP_009114490.1	Cg004G133720, Cg004G133700
OG0008318	XP_009135524.1, XP_009114089.1	Cg004G133890
OG0008319	XP_009135549.1, XP_009145975.2	Cg004G134330
OG0008320	XP_009135556.1, XP_009113593.1	Cg004G134520
OG0008321	XP_009112822.2, XP_009145906.1	Cg004G134940
OG0008322	XP_009112560.1, XP_009145872.1	Cg004G135320
OG0008323	XP_009145867.1, XP_009135591.1	Cg004G135340
OG0008324	XP_009135594.1, XP_009145863.1	Cg004G135420
OG0008325	XP_009135612.1, XP_009145827.1	Cg004G135760
OG0008326	XP_009135637.1, XP_009145784.1	Cg004G136160
OG0008327	XP_009111836.1, XP_009145780.1	Cg004G136190
OG0008328	XP_009113931.1	Cg004G136980
OG0008329	XP_009116139.1	Cg002G051950
OG0008330	XP_009110350.1, XP_009135699.1	Cg004G137480
OG0008331	XP_009144717.1, XP_009147501.2	Cg001G026580
OG0008332	XP_009135806.1, XP_009145330.1	Cg004G139640
OG0008333	XP_009145235.1, XP_033142203.1	Cg004G140390
OG0008334	XP_009102637.1	Cg004G140770
OG0008335	XP_009106153.1, XP_009102544.2	Cg004G141710
OG0008336	XP_009102531.1, XP_009106030.1	Cg004G142030
OG0008337	XP_009136104.1	Cg004G142960
OG0008338	XP_009127225.1, XP_009132523.1	Cg003G099370
OG0008339	XP_033131449.1, XP_009112479.1	Cg004G154370
OG0008340	XP_009102332.1, XP_009123231.1	Cg004G149870, Cg004G150830
OG0008341	XP_018511356.1, XP_009119404.1	Cg004G151270
OG0008342	XP_009136283.1, XP_018510993.1	Cg004G151580
OG0008343	XP_009136298.1, XP_033132103.1	Cg004G152100
OG0008344	XP_033134141.1, XP_009121209.1	Cg004G152460
OG0008345	XP_009136343.1, XP_009121197.2	Cg004G152780
OG0008346	XP_009136360.1	Cg004G152890
OG0008347	XP_033131355.1, XP_009112426.1	Cg004G153390
OG0008348	XP_009121114.1, XP_009150790.1	Cg004G153460
OG0008349	XP_009112431.1, XP_009121111.1	Cg004G153480
OG0008350	XP_009121084.1, XP_009150762.1	Cg004G153860
OG0008351	XP_009114701.1, XP_009112553.1	Cg004G154800
OG0008352	XP_009124618.1, XP_009114696.1	Cg004G154750
OG0008353	XP_009150718.1, XP_009112562.1	Cg004G154930
OG0008354	XP_009102184.1, XP_009103394.1	Cg002G069130
OG0008355	XP_009117527.2, XP_033131175.1	Cg004G155940
OG0008356	XP_018508824.1, XP_018510258.1	Cg004G156760
OG0008357	XP_009106814.2, XP_009106866.2	Cg006G194390, Cg003G097930
OG0008358	XP_009147474.1, XP_009106823.1	Cg006G194490
OG0008359	XP_009147511.2, XP_009103731.2	Cg006G194910
OG0008360	XP_009128994.1, XP_009101389.1	Cg008G325310
OG0008361	XP_009147517.1, XP_009106891.1	Cg006G194990
OG0008362	XP_009106956.1	Cg006G195690
OG0008363	XP_009123642.1, XP_009147575.1	Cg006G195720
OG0008364	XP_009147589.2	Cg006G196040
OG0008365	XP_018508048.1	Cg006G196200
OG0008366	XP_009106976.1	Cg006G196320
OG0008367	XP_009147619.1, XP_009144788.1	Cg006G196500
OG0008368	XP_009106999.1	Cg006G196510
OG0008369	XP_033146859.1	Cg006G196560, Cg004G119070, Cg004G118830, Cg004G118700, Cg004G118940
OG0008370	XP_033128365.1, XP_009107009.1	Cg006G196660
OG0008371	XP_009107152.1, XP_009144860.1	Cg006G197570
OG0008372	XP_009107164.1, XP_009147723.1	Cg006G197820
OG0008373	XP_009107169.2, XP_033146896.1	Cg006G198070
OG0008374	XP_009107210.1, XP_009147768.1	Cg006G198350
OG0008375	XP_009144949.1, XP_009107215.1	Cg006G199170
OG0008376	XP_009147846.1, XP_009107226.2	Cg006G199460
OG0008377	XP_033147367.1, XP_009107233.1, XP_009147848.1	Cg006G199540
OG0008378	XP_009147913.1, XP_009107312.1	Cg006G200400
OG0008379	XP_033133509.1, XP_033129136.1	Cg006G200620
OG0008380	XP_009136750.2, XP_018509642.1	Cg001G025060
OG0008381	XP_009146503.2, XP_009136740.1	Cg001G025200
OG0008382	XP_009141409.1, XP_009143726.1	Cg005G171720
OG0008383	XP_009141404.2, XP_009143736.1	Cg005G171770
OG0008384	XP_033146286.1, XP_009143741.1	Cg005G171800
OG0008385	XP_033145723.1, XP_009115896.1	Cg002G054910
OG0008386	XP_033144815.1, XP_009115917.1	Cg002G054670
OG0008387	XP_009115936.1, XP_009136667.3	Cg002G054510
OG0008388	XP_009136674.1, XP_009139461.2	Cg002G054420
OG0008389	XP_009148738.1, XP_009115970.1	Cg002G054030
OG0008390	XP_009125236.2	Cg002G053810
OG0008391	XP_009103868.2, XP_009116049.1	Cg002G053000
OG0008392	XP_009116059.2, XP_009139385.1	Cg002G052880
OG0008393	XP_033146228.1, XP_009116075.1	Cg002G052760
OG0008394	XP_009103884.1, XP_009116085.1	Cg002G052660
OG0008395	XP_009116098.1, XP_009103903.1	Cg002G052470
OG0008396	XP_009136633.1, XP_009123762.1	Cg002G055090
OG0008397	XP_009103913.1, XP_009116120.1	Cg002G052230
OG0008398	XP_009116122.1, XP_009139246.1	Cg002G052220
OG0008399	XP_009116147.2, XP_033146514.1	Cg002G051860
OG0008400	XP_009116117.1, XP_009139249.1	Cg002G052260
OG0008401	XP_009139224.1, XP_009103929.1	Cg002G051890
OG0008402	XP_009103945.1, XP_009116191.2	Cg002G051590
OG0008403	XP_033135023.1, XP_033146564.1	Cg002G051040
OG0008404	XP_009116248.1	Cg002G050940
OG0008405	XP_009116300.1, XP_009139123.1	Cg002G050280
OG0008406	XP_009104005.1, XP_009116348.1	Cg002G049860
OG0008407	XP_009104036.1, XP_009116402.1	Cg002G049310
OG0008408	XP_033146475.1, XP_033136033.1	Cg002G048710
OG0008409	XP_033131110.1, XP_033146061.1	Cg002G048130
OG0008410	XP_009116521.1, XP_009104144.1	Cg002G047900
OG0008411	XP_009116540.1, XP_009104155.1	Cg002G047720
OG0008412	XP_033130615.1, XP_009116541.1	Cg002G047710
OG0008413	XP_009138938.1, XP_009116551.1	Cg002G047640
OG0008414	XP_009138936.1, XP_018510668.2	Cg002G047580
OG0008416	XP_033145456.1, XP_033136058.1	Cg002G047490
OG0008417	XP_009133552.1, XP_009142884.1	Cg005G163010
OG0008418	XP_033146493.1, XP_009125405.1	Cg001G040720
OG0008419	XP_009104203.2, XP_009116599.1	Cg002G047090
OG0008420	XP_033145452.1, XP_009104211.1	Cg002G047000
OG0008421	XP_009116620.1, XP_009138906.1	Cg002G046970
OG0008422	XP_009104216.1, XP_009116635.1	Cg002G046880
OG0008423	XP_033130972.1, XP_033136061.1	Cg002G046830
OG0008424	XP_009116649.1, XP_033146191.1	Cg002G046760
OG0008425	XP_009116686.1, XP_009138871.1	Cg002G046490
OG0008426	XP_009116697.1, XP_009138863.1	Cg002G046410
OG0008427	XP_009138837.2, XP_018508443.1	Cg002G046220
OG0008428	NP_001288999.1, XP_009138830.2	Cg002G046030
OG0008429	XP_009116745.2, XP_009138822.2	Cg002G045950
OG0008430	XP_009116844.1, XP_009104347.1	Cg002G044920
OG0008431	XP_009138743.1, XP_033134746.1	Cg002G044690
OG0008432	XP_009116865.1, XP_009104357.1	Cg002G044670
OG0008433	XP_009116885.1	Cg002G044540
OG0008434	XP_033146735.1, XP_009116896.1	Cg002G044430
OG0008435	XP_009116894.1	Cg002G044470
OG0008436	XP_009138707.1	Cg002G043800
OG0008437	XP_009138706.1, XP_009116958.1	Cg002G043790
OG0008438	XP_009138703.1, XP_033135535.1	Cg002G043760
OG0008439	XP_009138697.2, XP_009116975.2, XP_009104413.2	Cg002G043610
OG0008440	XP_009116990.1, XP_009138647.1	Cg002G043460
OG0008441	XP_009107068.1, XP_009147536.2	Cg006G195340
OG0008442	XP_033128362.1	Cg006G195710
OG0008446	XP_009146021.1	Cg003G081370
OG0008447	XP_009133236.1, XP_009141728.1	Cg005G168120
OG0008450	XP_009104861.1, XP_009105895.1	Cg007G272820
OG0008452	XP_009137780.1	Cg001G012170, Cg001G012160
OG0008453	XP_009109920.3	Cg001G008560
OG0008454	XP_018511049.1	Cg001G006730
OG0008455	XP_009138075.1, XP_009126211.1	Cg001G008200
OG0008456	XP_009119027.1, XP_009118476.1	Cg006G239410
OG0008457	XP_009118390.1, XP_009148225.2	Cg006G237920, Cg006G237910
OG0008458	XP_009148766.2	Cg006G236710
OG0008459	XP_009118230.1, XP_033128852.1	Cg006G234900
OG0008460	XP_009113499.1	Cg008G310150, Cg002G067550, Cg003G086690
OG0008462	XP_009104873.1, XP_009127904.1	Cg007G272580
OG0008464	XP_009105384.1, XP_009127627.1	Cg007G268530
OG0008465	XP_009105380.2, XP_009127624.2	Cg007G268480
OG0008466	XP_009127492.1, XP_009105236.2	Cg007G266500
OG0008467	XP_033144228.1, XP_033143249.1	Cg004G139070
OG0008468	XP_009135155.1, XP_009146749.1	Cg004G126910
OG0008469	XP_018510733.2, XP_009125484.1	Cg008G283880
OG0008470	XP_033135629.1	Cg008G319060
OG0008471	XP_009103696.1, XP_009140912.1	Cg005G178680
OG0008472	XP_009124236.1	Cg007G261060
OG0008473	XP_009120446.1	Cg003G107040
OG0008474	XP_009114130.1, XP_009129066.1	Cg002G073400
OG0008475	XP_009127208.1, XP_009119827.1	Cg003G099630
OG0008476	XP_009132098.1, XP_009126811.1	Cg003G105420
OG0008477	XP_009131888.2, XP_009126563.1	Cg008G302480
OG0008478	XP_033134702.1, XP_009129986.1, XP_009151040.1	Cg008G304740
OG0008479	XP_009130214.2, XP_009151365.2	Cg003G110240
OG0008480	XP_009130530.1, XP_009150676.1	Cg003G113950
OG0008482	XP_009103094.1, XP_009115377.1, XP_009110021.1	Cg006G220860
OG0008489	XP_009131484.1, XP_009131480.2, XP_033143475.1	Cg001G018530
OG0008491	XP_009129717.1, XP_033129690.1	Cg008G312670
OG0008504	XP_009137773.1, XP_009109106.1	Cg001G012330
OG0008505	XP_009137802.1, XP_033146198.1	Cg001G011870
OG0008506	XP_009129236.1, XP_009137811.1	Cg001G011680
OG0008507	XP_009109067.2, XP_009129079.1	Cg001G011540
OG0008508	XP_009109052.1, XP_009129014.1	Cg001G011450
OG0008509	XP_009137874.1, XP_009128346.1	Cg001G010650
OG0008510	XP_033130104.1	Cg001G010630
OG0008512	XP_009128222.1, XP_009109014.1	Cg001G010580
OG0008513	XP_009109010.1, XP_009137884.1	Cg001G010490
OG0008514	XP_009137905.1, XP_033148470.1	Cg001G010260, Cg001G010250
OG0008515	XP_033148684.1, XP_009137911.1	Cg001G010160
OG0008516	XP_009108986.1, XP_033148676.1	Cg001G010080
OG0008517	XP_009137920.2, XP_009127808.2	Cg001G010050
OG0008518	XP_009126394.1, XP_009120853.1	Cg008G300350
OG0008519	XP_009137971.1, XP_009127471.1	Cg001G009680
OG0008520	XP_009127453.1, XP_009137973.1	Cg001G009650
OG0008521	XP_009108931.1, XP_009138008.1	Cg001G009150
OG0008522	XP_009138022.1, XP_033135901.1	Cg001G009000
OG0008523	XP_009126680.1	Cg001G008780
OG0008524	XP_009126604.1	Cg001G008680
OG0008525	XP_009126573.1, XP_009138048.2	Cg001G008620
OG0008526	XP_009126325.1	Cg001G008310
OG0008527	XP_009138071.1, XP_009108888.1	Cg001G008240
OG0008528	XP_009126222.1, XP_009138074.1	Cg001G008210
OG0008529	XP_033143106.1, XP_009125694.2	Cg001G007730
OG0008530	XP_009108822.1, XP_009138153.2	Cg001G007350
OG0008531	XP_009138149.2, XP_009125252.1	Cg001G007380
OG0008532	XP_009125241.1, XP_009138152.1	Cg001G007370
OG0008533	XP_009124478.1, XP_009138168.1	Cg001G007140
OG0008534	XP_009125595.1, XP_033132634.1	Cg001G007680
OG0008535	XP_009123351.1, XP_009108806.1	Cg001G007040
OG0008536	XP_009138181.1, XP_009123285.1	Cg001G007030
OG0008537	XP_009138182.1, XP_009108805.1	Cg001G007020
OG0008538	XP_009138186.1, XP_009122784.1	Cg001G006960
OG0008540	XP_009138277.2, XP_033141963.1	Cg001G006020
OG0008541	XP_009117224.1	Cg001G006220
OG0008542	XP_009138251.2	Cg001G006350
OG0008543	XP_033132789.1, XP_033142515.1	Cg001G005830
OG0008544	XP_009112598.2, XP_009108732.1	Cg001G005810
OG0008545	XP_009108724.1, XP_033142506.1	Cg001G005710
OG0008546	XP_009138324.1, XP_009109369.1	Cg001G005500
OG0008547	XP_009107761.1, XP_009108693.1	Cg001G005330
OG0008548	XP_009115000.1, XP_009102670.1	Cg006G215000
OG0008549	XP_009145231.1	Cg006G214470
OG0008550	XP_009114957.1	Cg006G214390
OG0008551	XP_009114931.1, XP_009108001.1	Cg006G214230
OG0008552	XP_009114907.1, XP_009145199.1	Cg006G213900
OG0008553	XP_009114889.1, XP_009151428.1	Cg006G213590
OG0008554	XP_009145213.1	Cg001G023920
OG0008555	XP_009145241.1, XP_009136819.1	Cg001G024010
OG0008556	XP_009136802.1, XP_009145637.3	Cg001G024500
OG0008557	XP_009118108.1, XP_033133753.1	Cg006G233690
OG0008558	XP_009113422.2	Cg007G256370
OG0008559	XP_033145325.1	Cg007G256100
OG0008560	XP_009124458.1, XP_009122976.1	Cg007G254170
OG0008561	XP_009125098.1, XP_018512510.1	Cg001G007290
OG0008562	XP_009102721.2, XP_009113329.2	Cg007G252160
OG0008563	XP_033128354.1	Cg006G236120
OG0008564	XP_033136179.1	Cg007G251930
OG0008565	XP_009103311.1, XP_009113258.1	Cg007G250900
OG0008566	XP_009103607.1	Cg007G250850
OG0008567	XP_009103962.2, XP_009113186.1	Cg007G249780
OG0008568	XP_009113196.1, XP_009103938.1	Cg007G249700
OG0008569	XP_009102549.1	Cg004G141670
OG0008570	XP_009104420.1	Cg007G249520
OG0008571	XP_009104582.3, XP_009113139.1	Cg007G249290
OG0008572	XP_009104615.1, XP_033143432.1	Cg007G249200
OG0008573	XP_009104840.1	Cg007G248930
OG0008574	XP_009104893.1	Cg007G248910
OG0008575	XP_009113121.1, XP_009104922.1	Cg007G248880
OG0008576	XP_009113113.1	Cg007G248670
OG0008577	XP_009110702.1	Cg006G234070
OG0008578	XP_009148902.1, XP_009110503.2	Cg006G230700
OG0008579	XP_009114225.1, XP_033139707.1	Cg002G075220
OG0008580	XP_009101316.1	Cg002G075040
OG0008581	XP_009114219.1, XP_009101287.2	Cg002G074920
OG0008582	XP_009101262.2, XP_009129151.1	Cg002G074560
OG0008583	XP_009129116.1, XP_009101233.1	Cg002G074280
OG0008584	XP_009129087.2, XP_009152171.1	Cg002G073700
OG0008585	XP_009152150.2, XP_009129076.2	Cg002G073500
OG0008586	XP_009152128.1, XP_033136463.1	Cg002G073130
OG0008587	XP_009152103.1, XP_033139881.1	Cg002G072880
OG0008588	XP_009152099.1, XP_009114103.1	Cg002G072790
OG0008589	XP_009152086.1, XP_009114099.1	Cg002G072630
OG0008590	XP_009129503.1	Cg002G072150
OG0008591	XP_009129492.1, XP_009152036.1	Cg002G072000
OG0008592	XP_009152011.1	Cg002G071680
OG0008593	XP_033141772.1, XP_009152007.1	Cg002G071660
OG0008594	XP_009129445.1, XP_009111557.1	Cg002G071340
OG0008595	XP_009151978.1, XP_033136074.1	Cg002G071210
OG0008596	XP_009129426.1, XP_009151973.1	Cg006G198900
OG0008597	XP_009151925.2, XP_009111584.1	Cg002G070580
OG0008598	XP_009129391.1, XP_009151920.1	Cg002G070550
OG0008599	XP_009151876.1, XP_033140775.1	Cg002G069100
OG0008600	XP_009151873.1, XP_009129373.1	Cg002G069150
OG0008601	XP_009111622.1, XP_018515026.2	Cg002G069570
OG0008602	XP_033136951.1, XP_033129679.1	Cg002G069680
OG0008603	XP_009151836.1, XP_009111610.1	Cg002G069790
OG0008604	XP_009151780.1	Cg002G067760
OG0008605	XP_009151773.1, NP_001306249.1	Cg002G067710
OG0008606	XP_009105197.1, XP_009127482.1	Cg007G265480
OG0008607	XP_009105179.1, XP_009124103.1	Cg007G264970
OG0008609	XP_009127397.1	Cg007G262690, Cg008G306590
OG0008610	XP_009112776.1, XP_009112920.1	Cg007G245530
OG0008611	XP_009112853.1, XP_033136916.1	Cg007G245570
OG0008612	XP_009112832.2, XP_009112877.1	Cg007G245880
OG0008613	XP_009112884.1, XP_009112831.1	Cg007G245910
OG0008614	XP_009112802.2, XP_009112901.1	Cg007G246180
OG0008615	XP_009112904.1, XP_009112792.1	Cg007G246290
OG0008616	XP_009112914.1	Cg007G246410
OG0008617	XP_009112963.1	Cg007G246990
OG0008618	XP_009112745.1	Cg007G246980
OG0008619	XP_033143786.1, XP_033143604.1, XP_009112989.1	Cg007G247310
OG0008620	XP_018509826.2, XP_009113065.1	Cg007G247790
OG0008621	XP_009146603.1, XP_009135243.1	Cg004G128370
OG0008622	XP_009120265.1, XP_009132126.1	Cg003G105070
OG0008623	XP_033148449.1, XP_033144387.1, XP_033145856.1	Cg005G164780
OG0008624	XP_009141958.1, XP_009142718.1	Cg005G165010
OG0008625	XP_009141966.1, XP_009142721.1	Cg005G164940
OG0008626	XP_009146937.1, XP_009135059.1	Cg004G124960
OG0008627	XP_009130774.1	Cg008G284380
OG0008628	XP_009146854.1, XP_009123032.1	Cg004G125860
OG0008629	XP_009122683.1, XP_009146813.1	Cg004G126350
OG0008630	XP_009122575.1, XP_009146797.2	Cg004G126620
OG0008631	XP_009146791.2, XP_033142226.1	Cg004G126720
OG0008632	XP_009146714.1, XP_009121135.1	Cg004G127220
OG0008633	XP_009146709.2, XP_009135170.1	Cg004G127270
OG0008634	XP_009146675.2	Cg004G127650
OG0008635	XP_018514673.2, XP_009135201.1	Cg004G127730
OG0008636	XP_009146660.1, XP_033137964.1	Cg004G127740
OG0008637	XP_009135213.2, XP_009146636.1	Cg004G127940
OG0008638	XP_009120714.1, XP_009146615.1	Cg004G128120
OG0008639	XP_009127370.1, XP_009134031.1	Cg003G091140
OG0008640	XP_009123860.1	Cg003G090230, Cg003G095690
OG0008641	XP_009107437.1	Cg003G090460, Cg003G096010
OG0008642	XP_009132698.1	Cg003G096550
OG0008643	XP_009132688.1, XP_009140887.1	Cg003G097080
OG0008644	XP_009132685.1, XP_009127330.2	Cg003G097120
OG0008645	XP_009127327.1, XP_009140882.2	Cg003G097480
OG0008646	XP_009127275.1, XP_009107247.1	Cg003G098220
OG0008647	XP_009127273.1, XP_033138150.1	Cg003G098330
OG0008648	XP_009132518.1, XP_009119808.1	Cg003G099420
OG0008649	XP_009124171.1, XP_009127206.1	Cg003G099700
OG0008650	XP_009119858.2, XP_009127189.1	Cg003G100050
OG0008651	XP_009119848.1, XP_009127199.1	Cg003G099850
OG0008652	XP_009127204.1, XP_009119841.1	Cg003G099800
OG0008653	XP_009127164.1, XP_009119893.1	Cg003G100370
OG0008654	XP_009127162.1, XP_009119898.1	Cg003G100400
OG0008655	XP_009127153.1, XP_009119907.1	Cg003G100500
OG0008656	XP_009127151.1, XP_009119910.1	Cg003G100520
OG0008657	XP_009127114.1, XP_009119941.1	Cg003G101280
OG0008658	XP_009119918.1	Cg003G100800
OG0008659	XP_009132448.1, XP_009119955.1	Cg003G101400
OG0008661	XP_033142000.1, XP_009119966.1	Cg003G101610
OG0008662	XP_009132415.1, XP_009120025.1	Cg003G102250
OG0008663	XP_009127028.1, XP_009120036.1	Cg003G102390
OG0008664	XP_009132398.1, XP_009120042.1	Cg003G102480
OG0008665	XP_009120061.1	Cg003G102780
OG0008666	XP_009126993.1, XP_009120082.1	Cg003G102920
OG0008667	XP_033138732.1, XP_009132367.1	Cg003G102930
OG0008668	XP_009120123.1, XP_009126966.1	Cg003G103390
OG0008669	XP_009120153.1, XP_009132309.1	Cg003G103660
OG0008670	XP_009132306.1, XP_018511225.1	Cg003G103680
OG0008671	XP_009132197.1, XP_009126931.1	Cg003G104020
OG0008672	XP_009132185.1, XP_009120185.1	Cg003G104210
OG0008673	XP_009132182.1	Cg003G104230
OG0008674	XP_009126914.2, XP_009120209.1	Cg003G104480
OG0008675	XP_009126900.2, XP_009120228.1	Cg003G104670
OG0008676	XP_009120241.2, XP_009126853.1	Cg003G104780
OG0008677	XP_009132134.1, XP_018511104.2	Cg003G104900
OG0008678	XP_033139989.1, XP_009132116.1	Cg003G105210
OG0008679	XP_009126806.1, XP_033137704.1	Cg003G105440
OG0008680	XP_009126797.2, XP_009132087.1	Cg003G105630
OG0008681	XP_009120319.2, XP_009132085.1	Cg003G105640
OG0008682	XP_009151580.1, XP_009129690.2	Cg009G325630, Cg008G313810
OG0008683	XP_009129697.2, XP_009151593.2	Cg008G313970, Cg009G325980
OG0008684	XP_033141789.1, XP_009111819.1	Cg008G314050
OG0008685	XP_009131330.2, XP_009121775.2	Cg008G293460
OG0008686	XP_009125901.1, XP_009121776.1	Cg008G293440
OG0008687	XP_009121799.1, XP_009131317.1	Cg008G293230
OG0008688	XP_009125886.1, XP_009121802.1	Cg008G293180
