Orthogroup	Brassica_rapa	Cardamine_amara
OG0009516	XP_009103864.1, XP_009139408.1	evm.model.RL_7.1039
OG0009517	XP_009139285.1, XP_009103882.1	evm.model.RL_7.995
OG0009518	XP_009116090.1	evm.model.RL_7.976
OG0009519	XP_009116101.1, XP_009139265.1	evm.model.RL_7.970
OG0009520	XP_009116103.1, XP_009139261.1	evm.model.RL_7.966
OG0009521	XP_009115857.1, XP_009136629.1	evm.model.RL_7.1222
OG0009522	XP_033130943.1, XP_033136309.1	evm.model.RL_1.714
OG0009523	XP_009101606.1	evm.model.RL_4.699
OG0009524	XP_009116145.1, XP_009103928.1	evm.model.RL_7.910
OG0009526	XP_009133309.1	evm.model.RL_6.2002
OG0009527	XP_009116155.1, XP_009139209.1	evm.model.RL_7.900
OG0009528	XP_009116188.1, XP_009103942.1	evm.model.RL_7.886
OG0009529	XP_009139172.3, XP_009116230.1	evm.model.RL_7.826
OG0009530	XP_009139128.1, XP_009116291.1	evm.model.RL_7.765
OG0009531	XP_009103977.1, XP_009116293.1	evm.model.RL_7.763
OG0009532	XP_009116319.1	evm.model.RL_7.739
OG0009533	XP_009103995.1, XP_009116326.1	evm.model.RL_7.747
OG0009534	XP_009116397.1, XP_009104032.1	evm.model.RL_7.671
OG0009535	XP_009116403.1	evm.model.RL_7.667
OG0009536	XP_009116411.1, XP_009139047.2	evm.model.RL_7.660
OG0009537	XP_033145591.1, XP_033136051.1	evm.model.RL_7.554
OG0009538	XP_009116505.1, XP_009104116.1	evm.model.RL_7.538
OG0009539	XP_009138972.2, XP_009116510.2	evm.model.RL_7.533
OG0009540	XP_009104173.1, XP_009116563.1	evm.model.RL_7.482
OG0009541	XP_009104179.2, XP_009138930.1	evm.model.RL_7.458
OG0009542	XP_009104199.2, XP_009116591.2	evm.model.RL_7.427
OG0009543	XP_009104205.1, XP_009116607.1	evm.model.RL_7.412.1.687c84b4
OG0009544	XP_009150891.2	evm.model.RL_4.1370
OG0009545	XP_009104269.1, XP_009116732.1	evm.model.RL_7.316
OG0009546	XP_009104270.1, XP_009116733.1	evm.model.RL_7.314
OG0009547	XP_009116750.1, XP_009138820.1	evm.model.RL_7.296
OG0009548	XP_018513920.2, XP_009116771.1	evm.model.RL_7.261
OG0009549	XP_009104296.1, XP_009116786.2	evm.model.RL_7.246
OG0009550	XP_009104298.1, XP_009116790.1	evm.model.RL_7.244
OG0009551	XP_033130914.1, XP_009116828.1	evm.model.RL_7.211
OG0009552	XP_009104385.1, NP_001298109.1	evm.model.RL_7.123
OG0009554	XP_033146721.1, XP_009116977.1	evm.model.RL_7.53
OG0009555	XP_009116986.1, XP_009138694.1	evm.model.RL_7.42
OG0009556	XP_009138650.1, XP_009116992.1	evm.model.RL_7.36
OG0009557	XP_009104278.2	evm.model.RL_7.282, evm.model.RL_7.2649
OG0009559	XP_033146901.1, XP_009147678.1	evm.model.RL_5.3718
OG0009561	XP_009107297.1, XP_009144977.1	evm.model.RL_5.2078
OG0009562	XP_009149700.1	evm.model.RL_2.3107
OG0009563	XP_009116421.1, XP_009104042.1	evm.model.RL_7.653
OG0009565	XP_009123608.1, XP_009101649.1	evm.model.RL_4.617, evm.model.RL_4.386
OG0009567	XP_009142098.1	evm.model.RL_2.2140
OG0009568	XP_009141695.1	evm.model.RL_6.1896
OG0009569	XP_009141732.2, XP_009143399.1	evm.model.RL_6.1937
OG0009570	XP_009142729.1, XP_033144386.1	evm.model.RL_6.2243
OG0009571	XP_033148438.1	evm.model.RL_6.2790
OG0009572	XP_009127946.1, XP_033130931.1	evm.model.RL_3.1664
OG0009573	XP_009137756.2, XP_009144138.1	evm.model.RL_2.2317
OG0009574	XP_009118500.1, XP_009138249.1	evm.model.RL_2.2908
OG0009575	XP_018512647.1, XP_009124566.2	evm.model.RL_2.2831
OG0009576	XP_033138186.1, XP_009118596.3	evm.model.RL_5.390
OG0009577	XP_009148144.1	evm.model.RL_5.750
OG0009578	XP_009148169.1, XP_009110852.2	evm.model.RL_5.773
OG0009579	XP_009110789.1, XP_009148308.1	evm.model.RL_5.856
OG0009580	XP_033129129.1, XP_009144426.1	evm.model.RL_5.929
OG0009581	XP_009118158.1, XP_033135723.1	evm.model.RL_5.1062
OG0009582	XP_009148615.1, XP_009118115.1, XP_009110674.1	evm.model.RL_5.1078
OG0009583	XP_009117801.1, XP_009149013.1	evm.model.RL_5.1435
OG0009585	XP_033130516.1, XP_009105799.1	evm.model.RL_3.1543
OG0009586	XP_009127638.1, XP_009105042.1	evm.model.RL_3.1236
OG0009587	XP_009112572.2, XP_033131079.1	evm.model.RL_1.3092
OG0009588	XP_009118944.1	evm.model.RL_5.2227
OG0009591	XP_033139749.1, XP_009121748.1	evm.model.RL_4.2266
OG0009592	XP_033143804.1	evm.model.RL_4.3318
OG0009596	XP_033137279.1, XP_018508408.1	evm.model.RL_5.2979
OG0009597	XP_009123514.1, XP_009124587.1	evm.model.RL_5.2269
OG0009598	XP_009107406.1	evm.model.RL_5.2240
OG0009599	XP_009107398.1	evm.model.RL_5.2223
OG0009601	XP_009144210.1, XP_009141168.1	evm.model.RL_6.1234
OG0009603	XP_033137827.1, XP_009131374.1	evm.model.RL_4.2225
OG0009604	XP_009126016.1, XP_009121620.1	evm.model.RL_4.2137
OG0009605	XP_009131452.1, XP_009121591.2	evm.model.RL_4.2107
OG0009606	XP_033141670.1, XP_033143473.1	evm.model.RL_4.2092
OG0009607	XP_009121451.1, XP_009131558.1	evm.model.RL_4.1963
OG0009608	XP_009121036.1, XP_009137385.1	evm.model.RL_4.1845
OG0009609	XP_009125151.1, XP_009140030.1	evm.model.RL_2.56
OG0009610	XP_009125207.1, XP_009140130.1	evm.model.RL_2.182
OG0009611	XP_033144539.1, XP_009126766.1	evm.model.RL_8.1904
OG0009612	XP_009129955.1, XP_009151085.1	evm.model.RL_4.1184
OG0009613	XP_009136497.1, XP_009111995.1	evm.model.RL_8.2236
OG0009614	XP_009136504.3, XP_009130165.1	evm.model.RL_8.2240
OG0009615	XP_009103474.1	evm.model.RL_8.2769
OG0009619	XP_018510026.1	evm.model.RL_3.614, evm.model.RL_2.841
OG0009621	XP_009141103.1, XP_009132753.1, XP_033138628.1	evm.model.RL_6.1171
OG0009622	XP_009115853.1	evm.model.RL_7.1220.1.687c84b8
OG0009625	XP_009151656.1, XP_009129737.2	evm.model.RL_4.828
OG0009627	XP_033144945.1, XP_033144944.1	evm.model.RL_6.1319
OG0009628	XP_009102981.2, XP_009113769.1, XP_009109813.1	evm.model.RL_5.3153
OG0009630	XP_009127352.1	evm.model.RL_8.1147
OG0009635	XP_009117470.1	evm.model.RL_1.3268
OG0009636	XP_009133727.1	evm.model.RL_2.1344
OG0009637	XP_009128763.1	evm.model.RL_2.2462
OG0009638	XP_009128584.1	evm.model.RL_2.2484
OG0009639	XP_009128494.1, XP_009137867.1	evm.model.RL_2.2498
OG0009640	XP_009137872.1	evm.model.RL_2.2509
OG0009641	XP_009128049.1	evm.model.RL_2.2532
OG0009642	XP_009127888.1, XP_009137912.1	evm.model.RL_2.2549
OG0009643	XP_009134205.1, XP_018513068.1, XP_009137936.1	evm.model.RL_8.686
OG0009644	XP_033141351.1, XP_009120846.1	evm.model.RL_4.1656.2.687c86d5
OG0009645	XP_009137970.1, XP_009108964.1	evm.model.RL_2.2589
OG0009646	XP_033135847.1, XP_009108952.1	evm.model.RL_2.2614
OG0009647	XP_009118942.1	evm.model.RL_5.2229
OG0009648	XP_009126711.1, XP_009108911.1	evm.model.RL_2.2682
OG0009649	XP_009125916.1	evm.model.RL_2.2759
OG0009650	XP_009108824.1, XP_009125299.1	evm.model.RL_2.2802
OG0009651	XP_009125414.2	evm.model.RL_2.2750, evm.model.RL_2.2796
OG0009652	XP_009138164.1, XP_009124971.1	evm.model.RL_2.2829
OG0009653	XP_009122233.1, XP_009138192.1	evm.model.RL_2.2856
OG0009654	XP_009131842.1	evm.model.RL_4.1533
OG0009655	XP_033136768.1, XP_033132585.1	evm.model.RL_2.2890
OG0009656	XP_033136839.1, XP_033142781.1	evm.model.RL_2.2894
OG0009657	XP_009117671.1	evm.model.RL_2.2916
OG0009658	XP_009119395.1	evm.model.RL_2.530, evm.model.RL_1.2777
OG0009659	XP_009113671.1, XP_009108739.1	evm.model.RL_2.2956
OG0009660	XP_009107596.1, XP_009108691.1	evm.model.RL_2.3018
OG0009661	XP_009106425.1, XP_009108689.1	evm.model.RL_2.3029
OG0009662	XP_009126565.1	evm.model.RL_4.1446
OG0009663	XP_009104299.1, XP_009108622.1	evm.model.RL_2.3047
OG0009664	XP_009115023.1	evm.model.RL_5.2832
OG0009665	XP_009108110.1	evm.model.RL_5.2789
OG0009666	XP_009145227.2, XP_009114945.1	evm.model.RL_5.2771
OG0009667	XP_009145226.1, XP_009114944.1	evm.model.RL_5.2770
OG0009668	XP_009114933.1, XP_009145217.1	evm.model.RL_5.2763
OG0009669	XP_009151423.1	evm.model.RL_5.2726
OG0009670	XP_009114893.1	evm.model.RL_5.2724
OG0009671	XP_009114881.1, XP_009151433.1	evm.model.RL_5.2713
OG0009672	XP_009107976.1, XP_009114873.1	evm.model.RL_5.2703
OG0009673	XP_009137300.1, XP_009136467.1	evm.model.RL_2.1805, evm.model.RL_2.1800
OG0009675	XP_033147371.1	evm.model.RL_5.2695
OG0009676	XP_009114867.1, XP_009107978.1	evm.model.RL_5.2691
OG0009677	XP_009151450.1	evm.model.RL_5.2688
OG0009678	XP_009145288.1	evm.model.RL_2.1253
OG0009679	XP_033145770.1	evm.model.RL_2.1251
OG0009680	XP_009136765.2, XP_009146001.1	evm.model.RL_2.1193
OG0009681	XP_009146096.1	evm.model.RL_2.1180
OG0009682	XP_009113396.1	evm.model.RL_3.701
OG0009683	XP_033135485.1	evm.model.RL_3.641
OG0009684	XP_009113357.1	evm.model.RL_3.637
OG0009686	XP_009102588.1	evm.model.RL_3.597
OG0009687	XP_009102805.1	evm.model.RL_3.566
OG0009688	XP_009103121.2	evm.model.RL_3.521
OG0009689	XP_009103101.1, XP_009113280.1	evm.model.RL_3.523
OG0009690	XP_009113260.1	evm.model.RL_3.494.2.687c84ba
OG0009691	XP_009104283.1	evm.model.RL_3.410
OG0009692	XP_009104294.1	evm.model.RL_3.416, evm.model.RL_3.412
OG0009694	XP_009114248.1, XP_009101364.1	evm.model.RL_7.2667
OG0009695	XP_033129721.1, XP_009101352.1	evm.model.RL_7.2682
OG0009696	XP_009114242.1	evm.model.RL_7.2684
OG0009697	XP_009101351.1	evm.model.RL_7.2687
OG0009698	XP_009148885.1, XP_009117858.1	evm.model.RL_5.1352
OG0009699	XP_009129231.1	evm.model.RL_7.2692, evm.model.RL_7.2693
OG0009700	XP_009129218.1, XP_009101329.1	evm.model.RL_7.2706
OG0009701	XP_009148836.1, XP_009110537.2	evm.model.RL_5.1305
OG0009702	XP_009129167.1	evm.model.RL_7.2601
OG0009703	NP_001288907.1, XP_009129104.2	evm.model.RL_7.2551
OG0009705	XP_009119362.2, XP_009114133.1	evm.model.RL_7.2492
OG0009706	XP_018510007.1, XP_009152145.1	evm.model.RL_7.2490
OG0009707	XP_033128411.1, XP_009129037.1	evm.model.RL_7.2450
OG0009710	XP_033128910.1	evm.model.RL_7.2377
OG0009711	XP_009152045.1, XP_009121505.1	evm.model.RL_7.2369
OG0009712	XP_009129483.1, XP_009152024.1	evm.model.RL_7.2351
OG0009713	XP_009129481.1	evm.model.RL_7.2350
OG0009714	XP_009152180.1	evm.model.RL_7.2272
OG0009715	XP_009111581.1, XP_009129400.1	evm.model.RL_7.2252
OG0009716	XP_009151830.1	evm.model.RL_7.2146
OG0009717	XP_009151828.1	evm.model.RL_5.2238
OG0009718	XP_009129340.1, XP_009151821.1	evm.model.RL_7.2141
OG0009719	XP_009151789.1, XP_009129301.1	evm.model.RL_7.2196
OG0009720	XP_033137186.1	evm.model.RL_7.2070
OG0009721	XP_009151765.1, XP_033140759.1	evm.model.RL_7.2069
OG0009723	XP_009105256.1, XP_033139586.1	evm.model.RL_2.626
OG0009724	XP_009105251.1	evm.model.RL_3.1090
OG0009725	XP_009105212.1	evm.model.RL_3.1023
OG0009726	XP_018511853.2, XP_009105185.1	evm.model.RL_3.984
OG0009727	NP_001304174.1, XP_009115693.1	evm.model.RL_3.973
OG0009728	XP_033136581.1, XP_033141614.1	evm.model.RL_3.931
OG0009729	XP_018512350.1, XP_009105149.2	evm.model.RL_3.924
OG0009730	XP_009105148.1, XP_018511682.2	evm.model.RL_3.921
OG0009731	XP_009127383.1	evm.model.RL_3.801
OG0009732	XP_009105292.1	evm.model.RL_3.852
OG0009734	XP_009112862.2, XP_033135349.1	evm.model.RL_3.16
OG0009735	XP_009112864.1	evm.model.RL_3.18
OG0009736	XP_009112874.2, XP_009112838.2	evm.model.RL_3.33
OG0009738	XP_033135377.1	evm.model.RL_3.79
OG0009739	XP_009112912.1, XP_009112787.1	evm.model.RL_3.95
OG0009740	XP_009112922.1	evm.model.RL_3.117, evm.model.RL_3.123
OG0009741	XP_009113019.1, XP_009112976.1	evm.model.RL_3.176
OG0009742	XP_033136167.1	evm.model.RL_3.192
OG0009743	XP_009118078.1, XP_009110640.1	evm.model.RL_5.1114.1.687c88b2
OG0009744	XP_018511378.1, NP_001288955.1	evm.model.RL_3.265
OG0009745	XP_033135071.1	evm.model.RL_6.49
OG0009746	XP_033144917.1, XP_009137562.1	evm.model.RL_2.2104
OG0009747	XP_009137567.1	evm.model.RL_2.2118
OG0009749	XP_018513345.2, XP_009141973.1	evm.model.RL_6.2247
OG0009750	XP_018513420.1, XP_009141947.1	evm.model.RL_6.2215
OG0009751	XP_033145847.1, XP_009133463.1	evm.model.RL_6.2213
OG0009752	XP_009133459.1, XP_009142711.1	evm.model.RL_6.2211
OG0009753	XP_009133457.1, XP_009133458.1	evm.model.RL_6.2209
OG0009754	XP_009141937.1	evm.model.RL_6.2205
OG0009755	XP_009141936.2	evm.model.RL_6.2204
OG0009757	XP_009135046.1	evm.model.RL_1.875
OG0009758	XP_009146872.1	evm.model.RL_1.920, evm.model.RL_1.870.1.687c87eb
OG0009759	XP_033147884.1, XP_009135119.1	evm.model.RL_1.967
OG0009761	XP_009135152.1, XP_033147909.1	evm.model.RL_1.1021
OG0009762	XP_009146736.1, XP_009135160.2	evm.model.RL_1.1038
OG0009763	XP_009146674.1, XP_009135190.1	evm.model.RL_1.1098
OG0009764	XP_018514653.1	evm.model.RL_1.1133
OG0009767	XP_018511116.1	evm.model.RL_8.1120
OG0009768	XP_018511117.2	evm.model.RL_8.1122
OG0009769	XP_009134057.1	evm.model.RL_8.1134
OG0009770	XP_009134059.1	evm.model.RL_8.1140
OG0009771	XP_033144703.1	evm.model.RL_8.1198
OG0009772	XP_009127324.1, XP_009132621.2	evm.model.RL_8.1222
OG0009773	XP_009140877.1, XP_009132619.1	evm.model.RL_8.1223
OG0009774	XP_009119434.1, XP_009127311.1	evm.model.RL_8.1241
OG0009775	XP_033137327.1, XP_009127301.1	evm.model.RL_8.1247.2.687c855a
OG0009776	XP_018511064.1, XP_009131362.1	evm.model.RL_4.2246
OG0009777	XP_009107150.1, XP_009127272.1	evm.model.RL_8.1282
OG0009778	XP_009127256.2, XP_009132555.1	evm.model.RL_8.1303
OG0009779	XP_009132545.1, XP_009106838.2	evm.model.RL_8.1316
OG0009780	XP_009127251.1	evm.model.RL_8.1325
OG0009781	XP_009132529.1, XP_009106781.1	evm.model.RL_8.1333
OG0009782	XP_009127236.1, XP_009106704.1	evm.model.RL_8.1349
OG0009783	XP_009119819.1, XP_018510968.1	evm.model.RL_8.1378
OG0009784	XP_009119833.1	evm.model.RL_8.1384
OG0009785	XP_033138782.1, XP_009124172.1	evm.model.RL_8.1386
OG0009786	XP_009127176.1	evm.model.RL_8.1429
OG0009787	XP_033137961.1	evm.model.RL_8.1420
OG0009788	XP_009127187.1, XP_033137922.1	evm.model.RL_8.1415
OG0009789	XP_009119880.2, XP_009127175.1	evm.model.RL_8.1432
OG0009790	XP_009119903.1	evm.model.RL_8.1450
OG0009792	XP_009119931.1, XP_009127135.2	evm.model.RL_8.1477
OG0009793	XP_033140829.1, XP_009119922.1	evm.model.RL_8.1472
OG0009794	XP_009127142.1, XP_009132461.1	evm.model.RL_8.1464
OG0009795	XP_009119962.2	evm.model.RL_8.1522
OG0009796	XP_009119988.1, XP_009127079.1	evm.model.RL_8.1547
OG0009797	XP_009114026.1	evm.model.RL_8.1564
OG0009798	XP_009120030.1	evm.model.RL_8.1597
OG0009799	XP_009127026.1, XP_009120037.1	evm.model.RL_8.1606
OG0009800	XP_009120079.1, XP_009132368.1	evm.model.RL_8.1644
OG0009801	XP_009132357.2, XP_009126986.1	evm.model.RL_8.1654
OG0009802	XP_009132639.3	evm.model.RL_8.1663.1.687c97c1
OG0009803	XP_009120148.1, XP_009132316.1	evm.model.RL_8.1706
OG0009804	XP_033139823.1, XP_009120159.1	evm.model.RL_8.1720
OG0009805	XP_009120168.1	evm.model.RL_8.1731
OG0009808	XP_033138641.1, XP_009126912.1	evm.model.RL_8.1775
OG0009809	XP_009120269.1, XP_009126833.2	evm.model.RL_8.1830
OG0009810	XP_009120287.1, XP_009126821.1	evm.model.RL_8.1846
OG0009811	XP_009126814.1, XP_009120291.1	evm.model.RL_8.1850
OG0009812	XP_018512765.1	evm.model.RL_8.1853
OG0009813	XP_009126796.1, XP_009120318.1	evm.model.RL_8.1877
OG0009814	XP_009120323.2, XP_009126789.1	evm.model.RL_8.1885
OG0009815	XP_033137715.1, XP_009132083.1	evm.model.RL_8.1887
OG0009816	XP_009116569.1	evm.model.RL_7.2
OG0009817	XP_009107469.2, XP_009124429.2	evm.model.RL_5.2312
OG0009818	XP_009121789.1	evm.model.RL_4.2306
OG0009819	XP_009121792.1	evm.model.RL_4.2309
OG0009820	XP_018512551.2, XP_009125856.2	evm.model.RL_4.2357
OG0009821	XP_009121861.1, XP_009131269.1	evm.model.RL_4.2359
OG0009822	XP_009131267.1, XP_009121864.1	evm.model.RL_4.2361
OG0009823	XP_009131266.1, XP_009121867.1	evm.model.RL_4.2362
OG0009824	XP_033141842.1, XP_033137878.1	evm.model.RL_4.2373
OG0009825	XP_009135381.1	evm.model.RL_4.2384
OG0009826	XP_009125841.1, XP_009131249.1	evm.model.RL_4.2387
OG0009827	XP_033144991.1, XP_009121904.2	evm.model.RL_4.2397
OG0009828	XP_009121935.2	evm.model.RL_4.2435
OG0009829	XP_033137720.1, XP_009131211.1	evm.model.RL_4.2439
OG0009830	XP_009122000.1	evm.model.RL_4.2481
OG0009831	XP_009122009.1, XP_009131188.1	evm.model.RL_4.2489
OG0009832	XP_009122017.1, XP_009125266.1	evm.model.RL_4.2498
OG0009833	XP_009122021.1, XP_009125274.1	evm.model.RL_4.2504
OG0009834	XP_009122054.1	evm.model.RL_4.2539
OG0009835	XP_009125320.1, XP_009122079.1	evm.model.RL_4.2559
OG0009836	XP_009131112.2, XP_009122521.1	evm.model.RL_4.2637
OG0009837	XP_009150510.1, XP_009112132.1	evm.model.RL_8.2517
OG0009838	XP_009131107.1, XP_009122505.1	evm.model.RL_4.2656
OG0009840	XP_009125731.1, XP_009131064.2	evm.model.RL_4.2706
OG0009841	XP_009125714.1, XP_009131027.1	evm.model.RL_4.2747
OG0009842	XP_009125715.1, XP_033138447.1	evm.model.RL_4.2756
OG0009843	XP_009122319.2, XP_009125699.1	evm.model.RL_4.2781
OG0009844	XP_009130995.1, XP_009122335.1	evm.model.RL_4.2799
OG0009845	XP_009150229.1	evm.model.RL_7.1619
OG0009846	XP_009108325.1, XP_009130667.1	evm.model.RL_2.1300
OG0009847	XP_009136873.1, XP_009130958.1	evm.model.RL_2.1332
OG0009848	XP_009131600.1, XP_009136923.1	evm.model.RL_2.1389
OG0009849	XP_009131633.1	evm.model.RL_2.1391
OG0009850	XP_009131743.1	evm.model.RL_2.1402
OG0009851	XP_009132122.1, XP_009108380.1	evm.model.RL_2.1430
OG0009852	XP_009108401.1, XP_033129286.1	evm.model.RL_2.1451.3.687c86e3
OG0009853	XP_033132657.1, XP_009132609.1	evm.model.RL_2.1479
OG0009854	XP_009108426.1, XP_009132784.1	evm.model.RL_2.1494
OG0009855	XP_009108444.1	evm.model.RL_2.1539
OG0009856	XP_009134355.2, XP_009108518.1	evm.model.RL_2.1615
OG0009857	XP_009137173.2, XP_009134495.1	evm.model.RL_2.1626
OG0009858	XP_009135200.1	evm.model.RL_2.1684
OG0009859	XP_033142759.1	evm.model.RL_2.1699
OG0009860	XP_009137308.1	evm.model.RL_2.1813
OG0009861	XP_009136671.2	evm.model.RL_2.1815
OG0009862	XP_009136959.1, XP_009137341.1	evm.model.RL_2.1856
OG0009863	XP_009108604.1, XP_009137060.1	evm.model.RL_2.1863
OG0009864	XP_033143830.1	evm.model.RL_2.1866
OG0009865	XP_009137694.1	evm.model.RL_2.1924.1.687c86e4
OG0009866	XP_009151451.1, XP_009114859.1	evm.model.RL_5.2684
OG0009867	XP_009145171.1	evm.model.RL_5.2597
OG0009868	XP_018510031.2	evm.model.RL_5.2557
OG0009869	XP_009107932.1, XP_009114744.1	evm.model.RL_5.2546
OG0009870	XP_009114742.1, XP_009107931.1	evm.model.RL_5.2545
OG0009871	XP_009124409.3, XP_009121278.3	evm.model.RL_5.2540
OG0009872	XP_009147750.2	evm.model.RL_5.2458
OG0009873	XP_009145063.1	evm.model.RL_5.2368
OG0009875	XP_009103636.1, XP_009140838.2	evm.model.RL_5.2404
OG0009876	XP_009124591.1, XP_009123512.2	evm.model.RL_5.2270
OG0009877	XP_009113696.1, XP_009102929.2	evm.model.RL_5.3080
OG0009878	XP_009109703.1	evm.model.RL_5.3044
OG0009879	XP_009115257.1, XP_009109673.1	evm.model.RL_5.2995
OG0009880	XP_033132865.1, XP_009102833.1	evm.model.RL_5.2964
OG0009881	XP_009102830.3, XP_009109654.1	evm.model.RL_5.2962
OG0009882	XP_033130099.1, XP_009115210.1	evm.model.RL_5.2916
OG0009883	XP_018508312.1, XP_009115200.1	evm.model.RL_5.2930
OG0009884	XP_033132862.1, XP_009115199.1	evm.model.RL_5.2931
OG0009885	XP_009102710.1, XP_009115176.1	evm.model.RL_5.2907
OG0009886	XP_018510107.1	evm.model.RL_5.2903
OG0009887	XP_009115164.2, XP_009109594.2	evm.model.RL_5.2901.1.687c88be
OG0009888	XP_009109581.1, XP_018508317.1	evm.model.RL_5.2887
OG0009889	XP_033135402.1, XP_033130715.1	evm.model.RL_5.2859
OG0009890	XP_033131729.1, XP_033136589.1	evm.model.RL_5.2845
OG0009891	XP_009102146.2, XP_009109293.1	evm.model.RL_2.3065
OG0009892	XP_009138361.2, XP_009101637.2	evm.model.RL_2.3069
OG0009893	XP_009138410.1, XP_009146450.1	evm.model.RL_2.3146
OG0009894	XP_009144986.1, XP_009138419.1	evm.model.RL_2.3159.1.687c86e8
OG0009895	XP_009109332.1, XP_018512893.1	evm.model.RL_2.3183
OG0009896	XP_009138441.2, XP_009109335.1	evm.model.RL_2.3185
OG0009897	XP_009142040.1, XP_033143720.1	evm.model.RL_2.3193
OG0009898	XP_009109344.2, XP_009141155.1	evm.model.RL_2.3202
OG0009899	XP_009139953.1	evm.model.RL_2.3220
OG0009902	XP_009137164.1	evm.model.RL_2.3249
OG0009903	XP_009117297.1, XP_009133991.1	evm.model.RL_6.217
OG0009904	XP_009135301.1	evm.model.RL_2.3265
OG0009905	XP_009138500.2, XP_009109382.1	evm.model.RL_2.3273
OG0009906	XP_009133375.1, XP_009109390.1	evm.model.RL_2.3288
OG0009907	XP_009109397.1, XP_009132731.1	evm.model.RL_2.3296
OG0009908	XP_009109402.2, XP_009132240.1	evm.model.RL_2.3304
OG0009909	XP_009131519.1	evm.model.RL_2.3313
OG0009910	XP_018509547.2	evm.model.RL_2.3318
OG0009911	XP_009129472.2	evm.model.RL_2.3339
OG0009912	XP_018512598.1, XP_009109448.1	evm.model.RL_2.3367
OG0009913	XP_033145306.1, XP_009109454.1	evm.model.RL_2.3373
OG0009914	XP_009119734.1, XP_009109471.1	evm.model.RL_2.3394
OG0009915	XP_009101903.2, XP_009109507.2	evm.model.RL_2.3427
OG0009916	XP_009109512.1	evm.model.RL_2.3438
OG0009917	XP_009139653.1	evm.model.RL_5.6
OG0009918	XP_033148734.1	evm.model.RL_2.588
OG0009919	XP_009108071.1	evm.model.RL_2.658.2.687c86e1
OG0009920	XP_009125076.1, XP_009139792.1	evm.model.RL_2.372
OG0009921	XP_009139848.2, XP_009125103.1	evm.model.RL_2.292
OG0009922	XP_009125106.2, XP_009124503.1	evm.model.RL_2.279
OG0009923	XP_009125112.1, XP_009140220.1	evm.model.RL_2.261
OG0009924	XP_009143708.1	evm.model.RL_6.1590
OG0009925	XP_009143640.2	evm.model.RL_6.1650
OG0009926	XP_009104830.2, XP_009124635.2	evm.model.RL_3.334
OG0009927	XP_009116797.1	evm.model.RL_7.235
OG0009928	XP_009133021.1, XP_033146951.1	evm.model.RL_6.1638
OG0009929	XP_018514247.1, XP_009141489.2	evm.model.RL_6.1636
OG0009930	XP_009141484.1, XP_009143671.2	evm.model.RL_6.1626
OG0009931	XP_009143680.1, XP_009141483.1	evm.model.RL_6.1620
OG0009932	XP_033147246.1, XP_009141481.1	evm.model.RL_6.1614
OG0009933	XP_009134168.1, XP_009113575.1	evm.model.RL_8.805
OG0009934	XP_009113551.1	evm.model.RL_8.810
OG0009935	XP_009134148.1	evm.model.RL_8.831
OG0009936	XP_009117058.1	evm.model.RL_8.1355
OG0009937	XP_033147654.1	evm.model.RL_6.1500
OG0009938	XP_009141337.1, XP_009143837.2	evm.model.RL_6.1457, evm.model.RL_6.1456
OG0009939	XP_033144104.1, XP_009141330.1	evm.model.RL_6.1447
OG0009940	XP_009132936.1, XP_009143843.2	evm.model.RL_6.1445
OG0009941	XP_009114042.1	evm.model.RL_4.642.2.687c86cf, evm.model.RL_2.368
