Orthogroup	Brassica_rapa	Noccaea_praecox
OG0010492	XP_009102136.1, XP_009112633.1	Np007G372850
OG0010493	XP_009112740.1	Np007G372620
OG0010494	XP_009112640.1, XP_009117508.1	Np007G372470
OG0010495	XP_033141410.1	Np005G275700
OG0010496	XP_033131021.1, XP_033130566.1, XP_009112643.2	Np007G372380
OG0010497	XP_009112661.1, XP_009102037.1	Np007G372130
OG0010498	XP_009117484.1, XP_009102015.1	Np007G371930
OG0010499	XP_009102013.2, XP_009117480.1	Np007G371900
OG0010500	XP_009106794.2, XP_033131120.1	Np004G190100
OG0010501	XP_009104133.1	Np004G190180
OG0010502	XP_009106835.1, XP_018515490.1	Np004G190760
OG0010503	XP_009107672.1	Np005G307940
OG0010504	XP_009147751.1, XP_033146866.1	Np004G195380
OG0010505	XP_009115838.1, XP_009148954.1	Np001G053310
OG0010506	XP_009144934.1, XP_009147794.1	Np004G196220
OG0010507	XP_009144914.1, XP_009107198.1	Np004G195750
OG0010508	XP_009147810.1, XP_033148139.1	Np004G196380
OG0010509	XP_009147825.1	Np004G196620
OG0010510	XP_009144953.1, XP_009147836.1	Np004G196650
OG0010511	XP_009147844.1	Np004G196810
OG0010512	XP_009147896.1	Np004G198120
OG0010513	XP_009107336.1, XP_009147942.1	Np004G198990
OG0010514	XP_009144992.1, XP_033147810.1	Np004G198580
OG0010515	XP_009147969.1, XP_009147960.2	Np004G199300
OG0010516	XP_009147971.1, XP_009107359.1	Np004G199590, Np004G199580
OG0010517	XP_009145023.1, XP_009144794.2	Np004G199870
OG0010520	XP_009132992.1	Np006G341890
OG0010521	XP_009143768.1	Np006G341940
OG0010522	XP_009136647.1, XP_009115904.1	Np001G053920
OG0010523	XP_009115911.1, XP_009139487.1	Np001G053950
OG0010524	XP_018513470.2, XP_009139488.1	Np001G053970
OG0010525	XP_033146255.1, XP_009115933.2	Np001G054250
OG0010526	XP_033144778.1	Np001G054270
OG0010527	XP_009115946.1	Np001G054580
OG0010528	XP_009115987.1, XP_009125238.1	Np001G055130
OG0010529	XP_009148748.1, XP_009125237.1	Np001G055140
OG0010530	XP_009120845.1, XP_009126403.1	Np003G148120
OG0010531	XP_009125244.1, XP_009148752.1	Np001G055210
OG0010532	XP_009125254.1	Np001G055990
OG0010533	XP_009125249.1	Np001G055630, Np001G055500, Np001G055880
OG0010534	XP_009125253.1, XP_009116013.1	Np001G055980
OG0010535	XP_009116040.1, XP_009103865.1	Np001G056340
OG0010536	XP_009103871.1, XP_009116052.1	Np001G056400
OG0010537	XP_009103889.1	Np001G056890
OG0010538	XP_009136639.1, XP_009115889.1	Np001G053750
OG0010539	XP_009116123.1, XP_009103916.1	Np001G057450
OG0010540	XP_009139227.1, XP_009116141.1	Np001G057770
OG0010541	XP_009103935.2, XP_009116159.1	Np001G058060
OG0010542	XP_009116204.1, XP_009139203.1	Np001G058580
OG0010543	XP_009139201.1, XP_033134472.1	Np001G058630
OG0010544	XP_009116222.1, XP_009139190.1	Np001G058830
OG0010546	XP_009116388.1	Np001G061350
OG0010547	XP_009116389.1, XP_009139070.2	Np001G061340
OG0010548	XP_009104028.1, XP_009116394.1	Np001G061400
OG0010549	XP_009138957.2, XP_009104149.1	Np001G063430
OG0010550	XP_009116534.2, XP_009104151.2	Np001G063460
OG0010551	XP_009104168.1, XP_009116553.1	Np001G063670, Np006G334750
OG0010552	XP_009116570.1, XP_009138931.1	Np001G064240
OG0010553	XP_009139242.1, XP_009103914.1	Np001G057440
OG0010554	XP_009116634.1, XP_009104213.1	Np001G064900
OG0010555	XP_009104220.1, XP_009116639.1	Np001G065040
OG0010556	XP_009116728.1, XP_033131434.1	Np001G066220
OG0010557	XP_009138826.1, XP_009116737.1	Np001G066350
OG0010558	XP_033146740.1, XP_033134590.1	Np001G066960
OG0010559	XP_009138788.1	Np001G066970
OG0010560	XP_018513919.2, XP_009116796.1	Np001G067090
OG0010562	XP_009104313.2	Np001G067390
OG0010563	XP_009104352.1, XP_009138753.1	Np001G067900
OG0010564	XP_009138745.2, XP_009116856.2	Np001G067960
OG0010565	XP_009138744.2, XP_009116857.1	Np001G067970
OG0010566	XP_009116861.1	Np001G068070
OG0010567	XP_009138726.1, XP_009116916.1	Np001G068800
OG0010568	XP_009116961.2, XP_009138704.1	Np001G069310
OG0010569	XP_009115142.1	Np004G213870
OG0010570	XP_009138644.1	Np001G069620
OG0010572	XP_009148913.1, XP_009110493.1	Np004G241070
OG0010575	XP_009115908.1, XP_009139484.2	Np001G053940
OG0010576	XP_009116129.3, XP_009139241.1	Np001G057510
OG0010577	XP_033132100.1, XP_009138995.1	Np001G062760
OG0010578	XP_009141865.1	Np006G332360
OG0010579	XP_033146465.1, XP_009133452.1	Np006G331130
OG0010580	XP_033133244.1, XP_009127869.2	Np005G273380
OG0010581	XP_009113224.1, XP_009101882.1	Np005G261400
OG0010582	XP_009118723.2	Np004G257400
OG0010583	XP_009111049.2, XP_009119149.1	Np004G254440
OG0010584	XP_033128646.1	Np004G251770
OG0010585	XP_009148047.2, XP_009118400.1	Np004G251430
OG0010586	XP_018515090.2	Np004G249610
OG0010586	XP_009110820.1	Np004G249620
OG0010587	XP_009110684.1, XP_033135724.1	Np004G246040
OG0010588	XP_018512415.1	Np004G194310
OG0010589	XP_009110151.1, XP_033137044.1	Np004G232730
OG0010590	XP_009105703.1	Np002G085400
OG0010591	XP_033139616.1, XP_033130285.1	Np002G089030
OG0010592	XP_009105062.1, XP_009105360.1	Np002G089890
OG0010593	XP_009115826.1, XP_009138264.1	Np005G264410
OG0010594	XP_009152056.2	Np001G022560
OG0010595	XP_033130350.1, XP_009140837.2	Np006G358620
OG0010596	XP_009136074.1, XP_009137044.1	Np007G387130
OG0010597	XP_009109239.1	Np007G382470
OG0010598	XP_033148001.1	Np007G392850
OG0010599	XP_009117056.1, XP_009135373.1	Np007G405810
OG0010601	XP_033144870.1, XP_009146594.1	Np007G408660
OG0010602	XP_009120573.1, XP_009146608.2	Np007G408870
OG0010603	XP_009135053.1, XP_033147842.1	Np007G413450
OG0010604	XP_009123502.1, XP_009146959.1	Np007G412290, Np007G413880
OG0010605	XP_009134955.2, XP_009147097.2	Np007G415860
OG0010608	XP_009122122.1, XP_033145092.1	Np003G129870
OG0010609	XP_033141940.1	Np003G132050
OG0010610	XP_009134020.1	Np006G371400
OG0010611	XP_009117362.1, NP_001288993.1	Np006G369600
OG0010612	XP_033145301.1, XP_009144006.3	Np004G206600, Np004G206570, Np004G206640
OG0010613	XP_009143791.1	Np005G290470, Np005G302680
OG0010614	XP_009132082.1	Np005G291160
OG0010615	XP_009144501.1, XP_018513032.1	Np005G294890
OG0010616	XP_009102797.2, XP_009109633.2	Np004G213150
OG0010617	XP_033146336.1, XP_033147746.1, XP_009132903.1	Np006G357500
OG0010618	XP_009125750.1	Np003G135310
OG0010621	XP_009121720.2, XP_009131365.1	Np003G140730
OG0010622	XP_033137546.1	Np003G142270
OG0010623	XP_009129841.1, XP_009151245.2	Np001G015610
OG0010624	XP_009109030.1	Np005G274940, Np005G274980
OG0010626	XP_009131870.1, XP_009126534.1	Np003G150300
OG0010628	XP_009151106.1, XP_033134883.1	Np001G013490
OG0010629	XP_009150982.1, XP_009111638.1	Np001G011910
OG0010630	XP_033130076.1, XP_009112019.1	Np001G007500
OG0010632	XP_009148669.1	Np004G243070
OG0010633	XP_009103131.2	Np005G293390
OG0010634	XP_009123052.1	Np004G202620
OG0010637	XP_033147100.1	Np004G195800
OG0010638	XP_033130932.1, XP_033131157.1, XP_033139324.1	Np002G081430
OG0010644	XP_009129807.2, XP_018509562.1	Np001G015900
OG0010645	XP_033132742.1	Np005G295580
OG0010645	XP_009136833.1	Np005G295870
OG0010653	XP_009101429.1, XP_033141442.1, XP_009129023.1, XP_009128960.2	Np001G015080
OG0010660	XP_009144250.1, XP_009137769.2	Np005G276720
OG0010661	XP_033133144.1	Np005G276580
OG0010662	XP_009129527.1	Np005G276160
OG0010663	XP_009128829.2, XP_009109043.1	Np005G275220
OG0010664	XP_009127960.2	Np005G273550, Np005G273530
OG0010665	XP_033143785.1, XP_033130695.1, XP_033130700.1	Np005G272870
OG0010666	XP_009101962.2, XP_033138088.1	Np005G260020
OG0010667	XP_009127292.1	Np005G272420
OG0010668	XP_009130148.1	Np005G272180
OG0010669	XP_009108925.1, XP_009126932.1	Np005G271750
OG0010670	XP_018513416.1, XP_009108903.1	Np005G271370
OG0010671	XP_009108893.1	Np005G270800
OG0010672	XP_033135547.1, XP_009108867.1	Np005G270030
OG0010673	XP_009108834.1, XP_033135716.1	Np005G262780
OG0010674	XP_009138169.2, XP_009124357.1	Np005G263320
OG0010675	XP_009125059.1	Np005G263180
OG0010676	XP_009120673.1	Np003G150270
OG0010677	XP_009108768.1	Np005G264110
OG0010678	XP_009143479.1	Np006G337010
OG0010679	XP_009115646.1	Np005G264450
OG0010680	XP_033142646.1	Np005G264290
OG0010681	XP_009112968.1	Np005G264720
OG0010682	XP_033130791.1, XP_009127545.1	Np002G092110
OG0010683	XP_009107860.2, XP_009108696.1	Np005G265520
OG0010684	XP_009105030.1	Np005G266020
OG0010685	XP_009125946.1, XP_009131361.1	Np003G140650
OG0010686	XP_009108104.1	Np004G216670, Np004G216780
OG0010687	XP_009145212.1	Np004G217910
OG0010688	XP_009136827.1	Np005G296130
OG0010689	XP_009145223.1	Np002G090520
OG0010690	XP_009145232.1, XP_009136820.1	Np005G296270
OG0010691	XP_018511200.1	Np005G299390
OG0010692	XP_009136786.2	Np005G299480
OG0010693	XP_018513949.1	Np006G340050
OG0010693	XP_018511649.1	Np005G299490
OG0010694	XP_009136772.1	Np005G299760
OG0010695	XP_009136763.1, XP_009124520.1	Np005G300150
OG0010696	XP_009124519.1, XP_009146030.1	Np005G300190
OG0010697	XP_009122988.1	Np002G107490
OG0010698	XP_009116351.1	Np001G060690
OG0010699	XP_009113393.1	Np002G107700
OG0010700	XP_033135243.1	Np002G111500
OG0010701	XP_009113356.1	Np002G111730
OG0010702	XP_009113335.1	Np002G112900
OG0010703	XP_009102692.1	Np002G113140
OG0010704	XP_009113315.1	Np002G113600
OG0010705	XP_009113282.1, XP_009138568.1	Np002G114680
OG0010706	XP_009113291.1	Np002G114430
OG0010707	XP_009103195.1	Np002G114970, Np005G301650
OG0010708	XP_009103244.1, XP_009138561.1	Np002G115030
OG0010709	XP_009113266.1	Np002G115170, Np002G115190
OG0010710	XP_009103291.1	Np002G115370
OG0010711	XP_009138560.2, XP_009103647.1	Np002G115680
OG0010712	XP_009103658.1	Np002G115690
OG0010713	XP_009103692.1	Np002G115710
OG0010714	XP_009113216.1	Np002G115900, Np002G115850
OG0010715	XP_009113210.1	Np002G116010
OG0010716	XP_009103907.1	Np002G116450
OG0010717	XP_009104315.1	Np002G117290
OG0010718	XP_033133855.1, XP_009113144.1	Np002G117750
OG0010719	XP_009105049.2	Np002G118550
OG0010720	XP_009105199.1	Np002G118710
OG0010721	XP_009105804.1, XP_009113111.1	Np002G118900
OG0010722	XP_009101368.1	Np001G029790
OG0010723	XP_009129202.1, XP_009101315.1	Np001G026620
OG0010724	XP_009101269.1	Np001G026020
OG0010725	XP_009129149.2	Np001G025520
OG0010726	XP_009101252.2	Np001G025420
OG0010727	XP_009114195.1, XP_009101249.1	Np001G025300
OG0010728	XP_009114191.1	Np001G025200
OG0010729	XP_033139843.1	Np001G025130
OG0010730	XP_009152195.1	Np001G024660
OG0010731	XP_009114120.1	Np001G023590
OG0010732	XP_009148522.1	Np004G243710
OG0010733	XP_009152089.1, XP_009129570.1	Np001G023060
OG0010734	XP_009148538.1	Np004G244150
OG0010736	XP_009129560.1, XP_009152069.1	Np001G022800
OG0010737	XP_009152064.2	Np001G022630
OG0010738	XP_009151943.2, XP_009129402.1	Np001G020620
OG0010739	XP_009151938.1	Np001G020560
OG0010740	XP_009151899.1	Np001G020170
OG0010741	XP_009111592.1, XP_009151890.1	Np001G019980
OG0010742	XP_009151763.1, XP_009124784.1	Np001G018620
OG0010743	XP_009105218.2	Np002G101410
OG0010744	XP_009127402.1	Np002G098510
OG0010745	XP_009128471.1	Np002G101220
OG0010746	XP_009125003.1	Np007G420870
OG0010747	XP_009108076.1	Np005G309430
OG0010748	XP_009117378.1	Np002G124810
OG0010749	XP_009112774.1	Np002G123240
OG0010750	XP_009112845.1	Np002G124650
OG0010751	XP_033135390.1, XP_033135391.1	Np002G124300
OG0010752	XP_009112876.1	Np002G124290
OG0010753	XP_009112829.1	Np002G124120
OG0010754	XP_009112899.2	Np002G123850
OG0010755	XP_009112909.1	Np002G123410
OG0010756	XP_009112760.1	Np002G122880
OG0010757	XP_009123410.1	Np002G120990
OG0010758	XP_033148431.1	Np007G408930
OG0010759	XP_009137583.2, XP_009142057.1	Np005G279630
OG0010760	XP_009141977.1	Np006G330500
OG0010761	XP_009141953.1	Np006G330800
OG0010762	XP_009142717.1, XP_033144384.1	Np006G330750
OG0010763	XP_009141921.2, XP_009142704.1	Np006G331270
OG0010765	XP_009123460.1	Np007G413740
OG0010766	XP_009146929.1	Np007G413430
OG0010767	XP_009123096.1	Np007G412190
OG0010768	XP_009146862.1	Np007G412100
OG0010769	XP_033147908.1	Np007G412090
OG0010770	XP_009133602.1	Np005G288480
OG0010771	XP_009135133.1, XP_009146803.1	Np007G411230
OG0010772	XP_033132972.1	Np005G268280
OG0010773	XP_033145037.1	Np007G410920
OG0010774	XP_009108814.1, XP_009124630.1	Np005G263300
OG0010775	XP_033142161.1	Np004G218660, Np007G410280
OG0010776	XP_009121077.1	Np007G409670
OG0010777	XP_009146649.1	Np007G409360
OG0010778	XP_009120860.1	Np007G409250
OG0010779	XP_009120851.1	Np007G409230
OG0010780	XP_009146614.1	Np007G409040
OG0010781	XP_009146613.2	Np007G409030
OG0010782	XP_009134077.1	Np003G175140
OG0010783	XP_009134028.1	Np003G174680
OG0010784	XP_009118910.2	Np003G174740
OG0010785	XP_018513385.1	Np003G174570
OG0010786	XP_033138103.1	Np003G172830
OG0010787	XP_009134058.1	Np003G172990
OG0010788	XP_009127360.1	Np003G172950
OG0010789	XP_009127357.2	Np003G172780
OG0010790	XP_033143894.1	Np003G172050
OG0010791	XP_009138839.1	Np005G281230
OG0010792	XP_009140874.1	Np003G184410
OG0010793	XP_009132608.1	Np003G184550
OG0010794	XP_009107385.1	Np004G225400
OG0010795	XP_009127282.2	Np003G168040
OG0010796	XP_009132585.1	Np003G167450
OG0010797	XP_009106815.1	Np003G166220, Np003G166400
OG0010798	XP_009127178.1	Np003G164160
OG0010799	XP_009119854.1	Np003G164440
OG0010800	XP_009132473.2	Np003G163840
OG0010802	XP_009119953.1	Np003G162380
OG0010804	XP_009119919.1	Np003G161620
OG0010805	XP_009127073.2, XP_009120000.2	Np003G163390
OG0010806	XP_033132986.1, XP_033148896.1	Np005G278450
OG0010807	XP_018510983.2, XP_009132417.1	Np003G160790
OG0010809	XP_009126982.1, XP_009121282.1	Np003G159230
OG0010810	XP_009120108.1	Np003G158610
OG0010811	XP_009120139.1	Np003G158200
OG0010812	XP_009120222.1, XP_009132153.1	Np003G156530
OG0010813	XP_009120240.1	Np003G156350
OG0010814	XP_009126851.1, XP_009120246.1, XP_009132142.2	Np003G156250
OG0010815	XP_009132119.2, XP_009120277.1	Np003G155750
OG0010816	XP_009120296.2	Np003G155240
OG0010817	XP_009132088.1	Np003G155050
OG0010818	XP_009125887.1, XP_009121794.2	Np003G139810
OG0010819	XP_009121848.1	Np003G139290
OG0010820	XP_009121882.2	Np003G138950
OG0010821	XP_033141930.1, XP_009131233.3	Np003G138520
OG0010822	XP_018510957.1	Np003G138400
OG0010823	XP_009121927.2, XP_009125823.2	Np003G138310
OG0010824	XP_009121933.1	Np003G138240
OG0010825	XP_033137524.1, XP_009125812.1	Np003G138190
OG0010826	XP_009121988.1, XP_009125788.1	Np003G137720
OG0010827	XP_033138524.1, XP_009125787.1	Np003G137700
OG0010828	XP_009122005.1, XP_033140346.1	Np003G137420
OG0010829	XP_009131187.1	Np003G137340
OG0010830	XP_009125287.1	Np003G136990
OG0010831	XP_009150645.1	Np001G002910
OG0010832	XP_009122043.1, XP_009125295.1	Np003G136850
OG0010833	XP_009125329.1	Np003G136340
OG0010834	XP_009122092.1	Np003G136330
OG0010835	XP_033140959.1	Np003G135970
OG0010836	XP_009131118.1, XP_009125359.1	Np003G135830
OG0010837	XP_009150493.1	Np001G004820
OG0010838	XP_009125734.1	Np003G134800
OG0010839	XP_009118100.1	Np003G177820
OG0010840	XP_033137907.1	Np003G133330
OG0010841	XP_033137579.1	Np005G295910
OG0010842	XP_009130935.1	Np005G293620
OG0010843	XP_033143707.1, XP_009131217.1	Np005G292850
OG0010844	XP_009136928.1, XP_009131691.1	Np005G291730
OG0010845	XP_009136938.1	Np005G291490
OG0010846	XP_033133283.1	Np005G291390
OG0010847	XP_009136949.2	Np005G291220
OG0010848	XP_009132328.1	Np005G290620
OG0010849	XP_009108406.1	Np005G290350
OG0010850	XP_009132710.1	Np005G290090
OG0010851	XP_009132908.1	Np005G289690
OG0010852	XP_009108438.1	Np005G289230
OG0010853	XP_009137151.1, XP_009133954.1	Np005G288100
OG0010854	XP_009137154.1, XP_009134032.1	Np005G287060
OG0010855	XP_009134632.1	Np005G287670
OG0010856	XP_033133203.1	Np005G286920, Np005G286660
OG0010857	XP_009108493.1	Np005G286860
OG0010858	XP_009137208.1, XP_033137461.1	Np005G286700
OG0010859	XP_009109109.1	Np005G276730
OG0010860	XP_009137361.1	Np005G283470
OG0010861	XP_009137688.1	Np005G282830
OG0010862	XP_009114799.2	Np004G206280
OG0010863	XP_009151474.1	Np004G206450
OG0010864	XP_009114788.1	Np004G206780
OG0010865	XP_009114786.1	Np004G206850
OG0010866	XP_009107920.1	Np004G204040
OG0010867	XP_009107551.1, XP_009145138.1	Np004G204110
OG0010868	XP_009139777.1	Np003G157680
OG0010869	XP_009123054.1	Np004G202570
OG0010870	XP_033137959.1	Np004G203090
OG0010871	XP_033147680.1, XP_009107492.1	Np004G203190
OG0010872	XP_009123196.1	Np001G037810, Np007G393990, Np001G013050, Np004G200910
OG0010873	XP_009109758.1, XP_009113708.2	Np004G210880
OG0010874	XP_009113687.1	Np004G211090, Np002G096390
OG0010875	XP_009113660.1	Np004G211430
OG0010876	XP_009102903.1, XP_033134858.1	Np004G211440
OG0010877	XP_009102897.1, XP_009109705.1	Np004G211520
OG0010878	XP_009102888.1	Np004G211790
OG0010879	XP_009109610.1, XP_009115180.1	Np004G213430
OG0010880	XP_033132243.1, XP_033137270.1	Np004G213890
OG0010881	XP_009115123.1	Np004G214110
OG0010882	XP_009115050.1	Np004G214410
OG0010883	XP_033135807.1, XP_033135689.1	Np004G201200
OG0010884	XP_009138384.1	Np005G267080
OG0010885	XP_009138406.1, XP_033140422.1	Np005G267660
OG0010886	XP_009145073.1	Np005G267980
OG0010887	XP_009102252.1	Np007G374690
OG0010888	XP_009138437.1, XP_009142898.1	Np005G268340
OG0010889	XP_033146377.1	Np005G268400
OG0010890	XP_009109372.2	Np005G269340
OG0010891	XP_009135118.1	Np005G269460
OG0010892	XP_009109404.1	Np005G262700
OG0010894	XP_009127647.1	Np005G262010
OG0010896	XP_009148051.1, XP_009109505.1	Np005G261090
OG0010897	XP_009109537.1	Np005G260500
OG0010898	XP_009101937.1, XP_009109542.1	Np005G260430
OG0010899	XP_009140246.1	Np006G371310
OG0010900	XP_009134018.1	Np006G371330
OG0010901	XP_009101953.2	Np005G260090
OG0010902	XP_033129120.1, XP_033138100.1	Np005G260150
OG0010903	XP_009102546.1	Np005G260250
OG0010904	XP_009139979.1	Np005G260260
OG0010905	XP_009136668.1	Np005G259990
OG0010906	XP_009106816.1	Np005G310770
OG0010907	XP_009124223.1	Np005G310930
OG0010908	XP_009108077.1	Np005G311370
OG0010909	XP_009145305.1	Np007G383540
OG0010910	XP_033145907.1	Np005G312510
OG0010911	XP_009125092.1	Np005G313870
OG0010912	XP_033145889.1	Np005G314090
OG0010913	XP_009139814.1	Np005G314410
OG0010914	XP_033145485.1	Np005G314660
OG0010915	XP_009125111.1, XP_009139911.2	Np005G315830
OG0010916	XP_009143716.1	Np006G341020
OG0010917	XP_009143711.1	Np006G340970
OG0010918	XP_009143683.1	Np006G340710
OG0010919	XP_009151442.1	Np004G205530
OG0010920	XP_009134151.1	Np003G177260
OG0010921	XP_009113535.1	Np003G177070
OG0010922	XP_009113489.1	Np003G175780
OG0010923	XP_009134088.1	Np003G175350, Np003G184610
OG0010924	XP_009113485.1	Np003G175470
OG0010925	XP_009141370.1, XP_009143790.1	Np006G342580
OG0010926	XP_009143808.2	Np006G342780
OG0010927	XP_009141349.1, XP_009143824.2	Np006G343290
OG0010928	XP_009141346.1	Np006G343350
OG0010929	XP_009114003.1, XP_009123875.1	Np001G041540
OG0010930	XP_009114039.1	Np001G042280
OG0010931	XP_009101841.1	Np001G042360
OG0010932	XP_009114045.1	Np001G042370
OG0010933	XP_009132681.1	Np003G171250
OG0010934	XP_009101848.1	Np001G042640
OG0010935	XP_018510065.1, XP_009128721.1	Np003G178040
OG0010936	XP_009108224.1	Np003G178860
OG0010937	XP_009108182.1	Np003G180310
OG0010938	XP_009128644.1	Np003G181610
OG0010939	XP_009114577.1	Np003G183290
OG0010940	XP_009114540.1	Np003G183800
OG0010942	XP_009114525.1	Np003G183960
OG0010943	XP_033136385.1	Np003G184020
OG0010944	XP_009101704.1	Np001G039610
OG0010945	XP_009105063.1, XP_009105358.1	Np002G089940
OG0010946	XP_009101590.1	Np001G037110
OG0010947	XP_009114395.1	Np001G036860
OG0010948	XP_009101567.1	Np001G036710
OG0010949	XP_009101513.1	Np001G035310
OG0010950	XP_009101500.1, XP_009114335.1	Np001G034470
OG0010951	XP_009128935.1	Np006G364970, Np001G033210
OG0010952	XP_009114250.1	Np001G032660
OG0010953	XP_009128962.1	Np001G031070
OG0010954	XP_009136134.1	Np007G388600
OG0010955	XP_009102386.1	Np007G388570
OG0010956	XP_033145516.1, XP_033134812.1	Np005G310600
OG0010957	XP_009102402.1	Np007G388440
OG0010958	XP_009107194.1	Np005G307430
OG0010959	XP_009139666.1	Np005G307510
OG0010960	XP_009139630.1	Np005G308880
OG0010961	XP_009139584.1	Np005G306800
OG0010962	XP_009139577.2	Np005G306700
OG0010963	XP_009139573.1	Np005G306620
OG0010964	XP_009139569.1	Np005G306390
OG0010965	XP_009102558.1	Np007G385780
OG0010966	XP_009107794.1, XP_009148440.1	Np005G304540
OG0010967	XP_009107842.1, XP_009136696.2	Np005G302880
OG0010968	XP_033131644.1	Np005G316430
